Hybridization REF	TCGA-A7-A0CJ-01A-21R-A00Z-07
OR7E24	0.549
SLC30A1	0.979
CDC42EP5	0.503166666666667
PLAC1	2.69975
KLHL18	-0.331416666666667
LBA1	0.0936
TAZ	0.10425
CRIP2	1.5435
BTBD11	-1.73833333333333
C16orf72	0.8135
DIO2	-0.2227
LRRCC1	0.525
CCDC136	-2.2715
PRX	0.12625
RBM5	-0.4482
TMEM85	-0.28825
TUBGCP4	-1.28183333333333
APLN	2.017125
CDK7	0.349666666666667
SSR2	0.71325
CRELD1	-0.04675
C19orf46	2.37725
GAL3ST4	-0.0995
KBTBD10	1.03075
IL28A	1.9055
WDR27	-1.3295
MCM2	0.0858333333333333
SOX14	-2.1905
FLJ39743	0.37
KIAA0922	0.205125
HIPK4	0.0455
FLJ25758	0.3585
C16orf57	-0.682083333333333
PDZD2	-0.43825
MCC	2.6745
HHLA3	-0.0388
ID2	1.14525
C20orf23	1.96466666666667
ZNF688	0.44975
APOC2	-2.06533333333333
LOC440093	0.7085
FAM50B	1.8775
PWP1	-0.3875
DNAH10	-0.13
HIST1H2BA	0.40125
GPR56	1.3535
METAP2	-0.60575
PAN3	0.0708333333333333
STXBP4	0.501875
PDHX	0.167
MTA1	0.103583333333333
ZBED4	-0.143625
ZNF720	-1.49575
CDK2	-1.242125
RHOJ	-0.388625
CDC37	-0.432333333333333
ZER1	0.494125
GRK4	0.02275
PRPH	1.4295
POLR2A	0.044375
OGFOD1	-0.75125
NOL5A	-0.1505
PHEX	-0.4185
FLJ16478	-0.11225
C20orf117	-0.277875
CAMTA2	-0.0615
C11orf74	0.270666666666667
DDX17	-0.150333333333333
C5orf27	0.215625
PLEKHA2	-1.4721
PDE4DIP	-1.947
SCN7A	-0.17275
ZNF559	-2.77883333333333
CXCL10	3.95775
ZMYM4	0.531333333333333
STK32B	-1.23086666666667
KIAA0888	-4.2953
TACR3	0.44
CKAP2L	-0.55525
KIF1A	-1.19316666666667
RSPRY1	0.10875
VCAN	-0.6165
CYP27C1	-0.3015
SYDE1	-1.30116666666667
MED12L	0.49225
ZDHHC21	0.54025
NHS	-1.3135
TM9SF3	0.495833333333333
DDHD1	0.3135
MAFG	-0.721
BICD2	-1.0772
C14orf119	0.2235
C14orf43	0.650214285714286
CDH7	-1.155
ALKBH5	-0.357357142857143
JUP	0.783375
TMEM41A	0.867833333333333
MAMDC4	-0.8275
CBX3	-0.342
LRRC18	0.3745
RBMXL2	-0.2025
PLA2G4D	0.6835
FGF13	0.120875
KIF3A	0.695
PDIA6	-0.78975
DCXR	0.56425
CASKIN2	1.12258333333333
EHD1	0.496166666666667
MARCKSL1	0.817333333333333
ZNF496	0.505
SCAF1	-0.111
KCTD8	-1.40425
TRAF3IP3	-0.116071428571429
LSR	1.03375
CXorf1	-0.0054
C14orf112	0.726333333333333
EIF2B1	-0.574
OMP	-0.119
GSTZ1	0.52
LOC92017	-0.131
ISLR2	0.31
C12orf36	0.365
GATA2	-0.72
GABRA5	-3.786
CELSR2	0.587642857142857
STAM2	1.18
TNAP	-1.2865
PTPMT1	0.398666666666667
GRP	3.67725
SV2A	-1.344
MAGEA12	-4.074
CACNG1	0.744
C18orf19	0.81675
GSG1	0.183833333333333
PTPRJ	-1.01078571428571
FRMPD1	-0.3985
ZNF668	0.3845
PLEKHJ1	-0.228875
ADAT1	-1.3888
TMEM50A	0.4147
UCN3	0.198
HOOK1	1.791125
IL17B	-0.9525
MLKL	-0.305166666666667
TTC14	-0.740833333333333
KLHL5	-0.4825
CRYL1	-0.0946666666666667
FOXH1	0.1135
NFYB	-0.4185
PPM1G	-0.15675
GOLGA2LY1	-0.7215
NMT1	-0.734
HADHA	0.3383
CHSY-2	1.11075
PLEKHF1	-0.226785714285714
SAGE1	-2.4295
MUSTN1	-0.144
SUHW4	0.8105
TFEB	0.5355
ZFYVE27	0.07925
ATG12	0.508333333333333
BMI1	0.629214285714286
ZIM3	0.10575
MYH4	0.55675
MASP1	-1.16941666666667
KIAA0984	1.151
RPAP2	0.08525
ASB5	0.2965
BOLA3	-0.625166666666667
MIA3	1.27116666666667
KRT35	0.5445
KIR3DL3	-0.1825
MRPL51	-0.4265
SEMA3F	1.032
NDUFB2	1.09616666666667
LOC253012	-0.58875
FAM46C	-0.8875
G6PC	-1.8015
CSAG3A	-3.87383333333333
PREX1	3.2825
SLC25A45	0.52625
MAPKBP1	0.3048
CPE	-0.9878
GNB1	-0.2885
CXCR6	0.9085
TRIM46	0.122
C16orf3	0.406666666666667
HPSE	0.812
TIGD3	0.8805
SPG3A	0.509
LCAT	-1.724
ST6GAL1	-0.522444444444444
POMC	-0.32875
FLJ36031	-1.72316666666667
NSMAF	0.419166666666667
SKIL	0.3495
ADSS	0.0571666666666667
HMGCS1	-2.0978
POLR3F	0.298666666666667
RAB10	0.3325
ZNF277P	-1.576625
ZBTB7B	1.09475
DHRS1	0.728875
ABCC13	1.82125
CNOT3	0.0825
NFKBIA	1.0355
GAK	-0.197166666666667
SFT2D2	1.04366666666667
HOXA6	0.289
CRTC1	0.5735
LY6D	-0.636333333333333
C20orf72	0.075
CPT1A	1.3485
LMO1	-1.6435
EIF3I	-0.33525
PRB4	0.491
MCM3APAS	0.403125
C20orf132	0.5595
FOXF2	-3.49575
S100A12	0.5405
MLH1	-0.668333333333333
ACTN1	0.6482
MRPL36	-0.253666666666667
C20orf106	-0.4465
FBXO6	1.38683333333333
MKS1	0.0851666666666667
CX3CR1	-3.54675
PDE1B	0.536
PLP1	-3.212
KISS1	0.168333333333333
C14orf2	-0.1215
TBC1D3P2	-0.05925
COMMD6	0.4506
ANKRD7	0.14325
PTCHD1	-1.073125
NARS2	-0.759
DOCK7	-0.4755
FAM127B	0.79875
LOC390243	0.223333333333333
N6AMT2	0.56775
ZNF391	-0.799
DNAJB14	0.035
WRB	-0.134375
BPI	-0.0963333333333333
TTC4	-0.434
FAM10A5	-0.358
GOT1L1	0.4356
MAGED1	-0.398625
RESP18	0.47575
WFDC6	3.2275
MT2A	0.233
C11orf56	0.643
KIAA1432	0.8215
ROR1	-1.9425
HSD17B14	0.513
ZFAND2B	0.690375
SAMD4B	0.3725
HEXA	-0.876
HNRNPU	0.120045454545455
USP39	0.256875
NRD1	-0.28625
R3HDML	0.36475
FLT4	0.264666666666667
OMG	0.502833333333333
OR52N4	0.422
LOC399818	-1.288
ELA2	-1.48125
VENTXP1	-1.351
RFC5	-1.2565
OR52L1	0.487
PAX5	0.132
FBXO2	0.65075
GMEB1	0.281
AKT3	-1.40283333333333
CRB1	-1.55383333333333
CTTN	0.023
UTP15	0.265166666666667
HSBP1	-0.36925
PHF11	1.0935
NDEL1	-0.596166666666667
USP8	-0.35
BAIAP2	0.9819375
SI	0.4905
ARSJ	-2.08216666666667
BAAT	-2.03025
KCNS3	5.1465
LOC126147	-0.287666666666667
TMEM37	0.0325
C1orf162	2.81116666666667
MBD1	0.0326
ITGAL	-0.459166666666667
WDR73	0.989166666666667
GKN2	0.4274
ARFGAP1	-0.636125
SLC5A8	-1.135
ZBTB40	-0.0758
CYP4B1	2.40916666666667
LYPLAL1	-0.0285
CHST3	-1.708
MAP3K9	0.414
BTAF1	-0.8195
TFAP2E	0.686
RBM35B	1.0465
LOC441251	-0.0925
ANKRD25	-0.405611111111111
UQCRC2	-0.372
MAEA	-0.323083333333333
HYAL1	-2.6999
RNPEPL1	0.0235
CPSF2	0.02175
PSD3	-2.9492
ABCA13	-0.17425
AGR2	3.354375
GBX1	-1.4195
HDLBP	0.8545
ACY3	-0.6455
HECW1	0.073
ZNF519	-0.614
HOPX	1.870625
ZNF304	1.049
OR12D3	0.154
FKSG43	0.32625
METTL1	0.275125
MFSD3	0.9894
PSPH	-0.10375
CLCA3	-0.9915
DARS2	-1.24066666666667
CDC25A	-1.6245
BAIAP2L1	-0.21075
B3GNT5	-0.746625
USP29	0.46925
ARHGEF10L	1.3583
ATOX1	0.94525
ADAM30	0.24325
DNASE1	-0.6145
STT3A	-0.458666666666667
RAB6IP1	-0.80225
PTN	1.6822
C1orf106	0.445538461538461
HECA	0.71975
RNF122	0.24
SLC22A18AS	0.0923333333333333
GNG8	0.247833333333333
ELP4	0.22
FAM65A	-0.0386666666666667
RPL10A	-0.216833333333333
IRS4	0.0415
MACF1	1.2669
SEC24D	0.94225
LOC374395	0.50725
TGFB2	3.164375
MDFIC	-1.516
CHRNE	0.447666666666667
PCMTD2	-0.00416666666666669
ATP6V0D1	-0.122166666666667
MTA2	0.57975
LZTR1	-0.303
RAP1A	-0.474166666666667
AXIN1	-0.063875
POLR1C	0.10225
TRIO	0.577083333333333
PLXNA4A	-0.468083333333333
C5orf33	-0.25025
DEPDC1B	-2.297875
ZNF473	-0.370666666666667
MTM1	0.825625
GPR107	0.014
CSNK1A1L	0.4555
FLJ14154	-0.31025
NLRC4	2.98525
ENPP4	2.50083333333333
PADI3	-0.3875
RNF170	0.3045
CG018	0.703666666666667
C16orf7	-0.19575
KCNE1	0.5905
NRM	-0.094
SLC37A3	1.09642857142857
TPD52L2	-0.764333333333333
UNC5B	1.1675
C12orf12	-0.0226666666666667
SDHB	0.0535
CLRN1	0.2425
NUDT10	-2.8185
UGT3A1	-0.025875
FBXW8	0.268
RHOF	-0.910875
PTPLAD1	0.104
MYO3B	-1.62225
DERA	-0.7165
TPP2	-0.70925
C19orf53	0.241333333333333
GINS3	-1.07
ST6GALNAC5	-0.2075
CHSY1	0.905
MGC15705	0.6005
GPR83	0.218166666666667
EXT2	-0.06675
DOLK	0.75575
TUBAL3	-1.356
ACVRL1	1.8504
ABL2	-0.374333333333333
C14orf156	0.287333333333333
PTPRZ1	-3.30675
DIP2C	-0.685375
LAMP1	0.227125
RXRA	0.3603
MAP3K5	-1.083
ALKBH1	0.554666666666667
PDLIM7	-0.036375
ARL14	-1.4615
SNIP1	-0.355
TIMP3	0.892
RGS3	0.0936666666666667
SPAG16	-0.8942
ABHD4	0.128
ARHGEF12	0.21375
GLUD2	-0.6095
RAC2	-1.6616
UAP1L1	-0.464
SLC18A3	0.324
YOD1	-3.06758333333333
RALY	0.09325
HMOX2	0.67125
DGKH	-0.84175
DBNDD2	2.9525
YIPF4	0.372875
THAP10	-1.08375
ZNF513	0.81275
HAGHL	0.118833333333333
ITGB4	0.799666666666667
CCDC141	-0.6835
YTHDF3	0.66075
C5orf28	0.47425
RPL7L1	-0.508125
TMEM30B	0.434642857142857
ANKRD35	0.321
DUOXA2	0.221
TBC1D5	-0.811125
DFNB59	-0.0005
HRH4	0.084
MYO6	2.6174
DNAJA4	1.824875
RBM24	2.959875
CEACAM20	-0.214
RBM23	0.179714285714286
NGFB	-0.0855
C1orf63	-0.9258
KRTAP7-1	0.3175
PERLD1	0.85925
NPB	0.7625
C17orf59	-0.2438
HSPBAP1	0.28725
SLC15A4	-0.023875
PRTFDC1	-1.65575
OSMR	-0.796642857142857
CYSLTR2	-0.4085
C19orf25	0.144
KIAA1797	-0.4195
NLRP6	0.5965
FAM105B	0.0117
SCRN2	-0.316666666666667
LRRC58	0.2355
RNF17	0.1115
NEIL3	-2.9405
FAM137A	0.71075
SKP2	-1.32175
PARVA	0.565416666666667
PKLR	-1.2905
RNF34	0.1935
A3GALT2	0.0575
C12orf50	-0.0793333333333334
SUNC1	-1.45325
FAM102B	0.0926666666666667
CCT2	-0.47875
LRRC37A2	-0.6145
ARF4	-0.325
SIKE	-0.915875
C8orf48	-0.998333333333333
MBTPS1	0.0612142857142857
GPSN2	0.083
NCF2	2.996
SLC12A6	-0.269166666666667
MRPL48	0.2595
HMGN3	-0.0656666666666667
LRRC62	-0.895
PAX9	1.818125
FAM55A	-0.743
C20orf42	-2.81966666666667
SCML2	-2.02433333333333
BCL9	0.636
FAM40A	-0.429
C9orf41	-0.786333333333333
ZNF774	0.436
LETM1	0.32375
PLXNB1	-0.142666666666667
NIPSNAP1	0.487125
USP10	-1.29625
F9	0.206
LIPE	-0.188
CNGB3	-0.414
C12orf52	0.254
PI4K2A	-0.023875
MED8	-0.132875
STAT4	0.4304
FGD4	-0.386666666666667
RNF145	-2.72116666666667
WDR32	1.6079
CLDN2	0.046
TCEAL8	-0.724
ZMYND8	-0.444
PDXK	-0.54865625
GATAD2A	0.4235
PTGES3	-0.565
CCM2	-0.174
TAP1	1.612125
ZNF670	0.17725
ETS2	-1.37328571428571
C6orf166	0.203333333333333
PRMT2	0.849428571428571
OR4B1	0.5735
INTS8	0.3735
CCDC102A	-0.043
CCDC83	-1.8506
ITGA1	-0.0419
EPHA5	-1.3111
FAM24B	-0.388333333333333
TSGA10	1.368
HAL	-0.517666666666667
MYOT	-0.19075
SPACA3	0.6655
BCL2L2	0.125166666666667
CUGBP2	-1.38516666666667
CCNB3	0.1415
RNF113B	-0.4075
MERTK	-0.20825
BAG1	0.27
VPS36	-0.23375
ORMDL3	-0.0537
C1orf190	-0.8145
ZNF625	0.2435
CORO2B	-1.588
ALOX15	-0.7325
CST1	0.9775
NUPR1	1.9675
CCL7	5.339
SMCR5	-2.02
DSC2	0.9615
RBMS2	0.564
GRIK4	0.612
TRIM65	0.2002
TMPRSS6	0.447785714285714
TP53INP2	-0.262
GLB1L	-0.423666666666667
LOC388284	-0.301
PUS1	-0.600142857142857
BCL9L	-0.5325
OLFM1	-1.77166666666667
RET	-0.34825
MASTL	-0.505
ALX3	0.27875
IL1RL1	-0.292
ZNF765	-0.7338
C14orf138	0.135
SNX10	-1.00933333333333
TAC4	0.463
C1orf64	3.09275
POGK	0.417
MAPK9	0.12725
ZNF366	1.606
C8orf79	-0.1393
CLDN7	1.868875
OR5AT1	0.582
TRIM37	-1.1775
LRRC25	1.963
GRHL2	3.2135
TEKT3	0.71775
LASS5	-0.432833333333333
ABCC4	-2.79666666666667
DLG3	0.6215
VGLL1	0.092375
ZFP36L2	0.563166666666667
MFRP	0.142666666666667
KIAA1799	0.253
FLJ44379	-0.222
PCNX	-0.3095
ANXA9	2.144
CYP4V2	-0.8678
PIK3C2A	-0.16175
SRR	0.2135
NOL3	-0.11475
IFITM2	1.134
ARNTL2	-2.35
ZNF595	0.2425
NLRP13	0.5555
ASPH	-0.051
CPA2	0.4355
PVRIG	-0.341666666666667
LEPR	-2.04466666666667
C16orf42	0.1415
SH3BGRL	1.296
FAM77D	-0.382666666666667
FNDC7	0.00799999999999995
C9orf6	-0.3125
NOTCH2NL	0.3295
PGBD1	-1.72233333333333
SYNGR2	1.02766666666667
PITPNA	-1.128625
PRPF4B	-0.8982
SLC43A3	-0.708714285714286
NRBP1	-0.30725
SLC25A22	0.644
ILK	0.082
SLC22A8	0.6745
MRPS7	0.50825
PITX2	-0.4545
FABP3	-1.248
OR1L1	0.386
LOC728215	-1.088875
BLID	-1.247
KIAA1217	1.64435294117647
TFPT	0.50725
AP4B1	-0.1655
VBP1	-0.38525
OR1K1	0.614
MORC3	-0.02825
BHMT2	-2.28033333333333
C3orf10	0.073125
FZD7	0.0973333333333333
WFDC10A	-0.477
PMS2CL	-0.915375
CCDC32	-0.0665
FA2H	-1.447
ALG13	-0.597
TTLL7	-1.4213
SPOCK3	-0.252
SLC13A2	0.851
AIM1	-1.649
GPRC6A	0.3145
EGR2	2.98975
MED11	0.1615
WWC1	1.484
SH3GL3	-2.8815
RIF1	-0.0846428571428571
PRLH	0.1705
VLDLR	-2.2595
DBT	0.364375
C21orf63	1.77625
CGGBP1	0.261125
KRTAP12-2	0.4315
TADA3L	0.773625
ZBTB16	0.497
PDGFB	-0.037875
RFX1	0.65375
UQCRB	0.7368
LOC133874	0.627
HPS3	-0.82925
LGALS3BP	1.0964
DKFZP564O0823	0.987142857142857
MRFAP1L1	-0.28125
HOXA10	-2.08966666666667
NGB	-0.188
KIF21A	-0.273461538461538
IFLTD1	-0.0875
LZTS1	-1.541625
ARHGEF3	2.20275
RHBDL3	-2.276
CSNK1G2	0.59025
ChGn	-1.870625
KIAA1244	1.45183333333333
GABRB2	0.4075
MGC72080	0.273
CD27	2.1
EGLN1	-2.5232
PEX13	0.45325
RWDD3	-0.12475
RNF12	-0.7475
GRIN2B	0.551
ADAMTS14	-0.514
DYDC2	0.704833333333333
ATP6AP1	1.09
NR1H2	-0.144666666666667
PDK2	0.96525
C3orf17	0.59
SLC38A2	-1.114
SLC25A29	0.637166666666667
C15orf29	-0.00649999999999999
ADAM9	-1.85458333333333
TMUB2	-0.083875
GPR176	0.21225
AGK	-0.102375
MCCD1	0.26825
NDUFA4	-0.53725
TMEM146	0.49175
DUSP1	0.900875
UNQ6975	0.457
EMX2OS	0.444
INSM2	-0.137666666666667
LUZP4	-0.6485
SETD6	-0.3515
P2RY2	2.55225
SLC45A2	-1.0275
RABGAP1	0.2805
UBXD5	0.159875
GPRC5A	0.4781
PAK3	-0.505833333333333
LOC63920	-1.06325
TGFBR1	-1.0153
KRTAP6-3	0.277
SFMBT2	-0.05775
CDC42	-0.32075
C11orf35	0.874
TTLL2	0.162
UACA	0.0845
CD97	0.2119
SETD5	-0.6655
NINJ2	-1.71725
PTER	-0.533666666666667
POMGNT1	0.20875
KRTAP4-2	0.3395
ECGF1	2.508
HRB	0.00445454545454545
ATP1B2	0.056
LOC400506	0.06125
COL4A3BP	0.96225
C6orf97	1.17725
GRHPR	0.038625
TAS2R1	0.8945
SEMA7A	0.00875
EDF1	0.0235
ODF2L	0.4363
PCID2	-1.0175
GTF2H4	0.0761666666666667
ZCCHC3	-0.00762500000000001
CGB2	0.177166666666667
NEUROD1	0.403666666666667
C20orf75	0.2015
RP5-1054A22.3	1.17266666666667
IFNA5	1.1345
ZNF134	-1.26958333333333
MGC119295	-0.8585
ZSWIM6	1.3945
SMEK1	0.496833333333333
PCGF2	-0.226875
C1orf102	1.70775
CYP2A13	0.963
KCNH6	-0.4214
MDM1	0.1196
ALDH7A1	-0.0248333333333333
C9orf75	0.31475
VDAC3	0.025125
OR51T1	0.265
EIF3F	-0.113333333333333
KCNJ10	-0.236
LENG8	0.438
EDEM2	0.4345
CCNJL	0.0563333333333333
DHX37	-0.419
CRYGN	0.6695
AATF	-1.143625
ZNF630	0.70375
E2F5	1.4755
WFDC13	-1.12825
FTSJ3	-0.128666666666667
C4orf33	0.31225
LHFPL4	-2.61625
C19orf56	0.230583333333333
SMAD4	0.78675
AFM	-0.367833333333333
G0S2	-1.33725
FCHSD2	0.143
RRP1B	0.2384
EEF1B2	-0.6985
STAT6	0.272833333333333
ZNF195	-0.101
GNL1	-0.334833333333333
ZNRF2	1.213
PER3	-0.504875
ASB16	0.2165
C10orf10	0.145142857142857
ADCY8	-2.718
C9orf58	0.839
ARMC10	-0.280833333333333
PSG1	-0.745
DHX34	0.30775
VARS2	0.153375
NFIC	1.71225
ITPR2	-0.04125
AGXT2	0.483666666666667
OR6K3	0.295
H2AFZ	-0.088
MLLT3	-0.0385833333333333
COX4I2	1.258
CCNT2	0.22225
PLK4	-0.564375
NUMBL	0.0175
MED16	0.467
PLEKHQ1	0.40225
GOSR1	0.846111111111111
BTG4	0.32575
RPL30	0.9965
IGSF5	0.4245
IGFL2	1.2765
ELMOD2	1.28666666666667
SHC3	-1.352
HAVCR1	0.223
DYNC2H1	0.066
RNF5	-0.2785
C2orf7	0.69975
NLF1	1.154
KLHL25	0.39575
LRP10	0.8163
KRI1	0.40875
PUS7L	0.0438333333333333
MGMT	-0.35025
HOXD1	-1.264
CSH1	0.2605
ATG16L2	-0.40375
FLJ44635	-0.692
CHODL	0.883
EXOSC8	-1.4735
SLC28A1	0.52375
MYO7B	-0.5515
SEH1L	1.2089
MTNR1A	0.48
TSPAN5	0.856333333333333
CDC45L	-2.268
AMIGO1	0.6585
ATAD3A	-0.3955
OSGIN2	2.01333333333333
PDIK1L	0.4695
DARC	0.158
PIPSL	0.397
SHMT1	-0.67875
CRISP3	-0.4185
POPDC2	1.70033333333333
ZRANB2	-1.23416666666667
FBXL8	0.44425
TRIP13	-0.359545454545455
EIF5AL1	-1.246
POU5F1P3	-4.578
IL6	-0.663
CXorf38	1.17083333333333
IFNA16	0
FBXL2	0.334
BRD1	0.2705
STATH	-0.82825
FBXO44	0.798166666666667
MCCC2	0.81875
CDC2	-2.0523
C5orf23	0.35525
IVD	-0.179166666666667
C10orf122	-0.42925
MSL3L1	-0.1866
MVP	-0.17975
EPOR	-0.4732
ZMYM1	-0.2765
BCL7C	0.659166666666667
PSTPIP2	0.3736
LYPD1	0.135
OR8G5	0.3125
ZP3	-0.143666666666667
BCAS4	1.34666666666667
EDG6	1.99475
ISY1	0.28625
PRAMEF2	-0.80975
CUL1	0.220625
RNF213	0.5987
CCRK	1.10625
DHX9	-0.378
C13orf29	0.41225
NCKAP1	0.417666666666667
MRPL43	0.972214285714286
XPR1	-0.055
PKN2	0.3144
PODNL1	0.00299999999999999
ZNF333	0.478875
DALRD3	0.5395
OPN1SW	0.552
BTBD6	0.5675
C11orf82	-0.86
OR5P3	-0.2655
DUSP11	0.5385
L1CAM	-1.3057
NEK11	1.3435
OR7E91P	1.888
CNTN3	2.7297
CREB3L2	0.55725
ZBTB37	0.434
KIAA1324L	1.24025
NDUFB10	0.114666666666667
NUDT2	-1.064
GTPBP8	0.43475
CACNA1D	-0.29225
PRKAA2	-1.29716666666667
PRDM8	0.5225
MGC16075	-0.524
KRT14	0.0710714285714286
PP8961	0.679625
MRPL18	-0.4995
ABCG2	-2.90225
PACRG	1.5735
BBS2	-0.3125
KREMEN2	0.4795
FBXO21	0.34525
HNRPUL1	-0.110916666666667
GRB10	-0.067
CLSTN1	1.209875
LMAN2	-0.1048
C17orf61	0.058
NIPSNAP3A	-0.73525
INSIG2	-0.738666666666667
PCDHB7	-1.064
STXBP2	0.477
CMAH	-0.123666666666667
SEMA5B	-0.74625
ZNF155	-0.192666666666667
COQ6	0.524166666666667
PRPF4	-0.63525
TSPAN15	1.1337
VN1R5	0.34825
LATS2	-0.38625
SELK	0.25325
PGK2	-0.11925
MS4A1	-1.45325
TYW3	-0.1218
KRTAP5-1	0.61
RCCD1	-0.788833333333333
BTN1A1	-0.092
DDX28	-0.12875
TMEM65	-0.525
LOC92345	0.75175
TTC31	-0.2815
WDR46	-0.556666666666667
CHP2	-1.0225
LSP1	0.134875
ZNF542	-1.90975
EXOSC1	0.12475
ARHGAP18	0.215166666666667
LRRTM4	-0.214625
MAOB	0.9655
CACNB4	-1.50375
MGC33846	0.158625
RANBP3L	-0.13725
ATP5L	-0.73
ONECUT1	-2.187
NUDT9	0.77275
TMEM149	0.6845
STX17	0.42025
IGSF10	-3.4975
TMPRSS9	0.182
BMPR2	1.23225
ALLC	0.103
KLF7	1.180875
GCC1	0.2461
TIMM9	0.1425
CDO1	-2.06116666666667
MGC10701	0.290166666666667
IFI6	3.05733333333333
FRMD8	0.78025
MGAT2	0.57025
WBP5	-1.65516666666667
CNIH2	0.62275
KIAA0907	-1.2851
KCNH8	0.374
CTSG	-2.9095
GRIK1	-0.604333333333333
CUL5	-0.116625
FRMD1	0.439
OR9A4	0.909
SYT6	-1.670875
FOXD4L2	1.637
ANAPC2	-0.25
OPN5	0.4865
TAF13	0.0285
LYG2	-0.19
GGNBP1	0.302
C11orf40	-0.00900000000000001
OTX2	-1.459
REG4	-0.2725
EIF5	-0.4273125
PALB2	-0.20775
SEPSECS	-0.5285
RNASE3	-0.1205
TRIM49	-0.709
POLR2K	0.9917
GPR42	0.5075
C8B	-2.2485
SASS6	0.19075
PREB	0.291333333333333
OR3A3	0.639
TUBA8	0.265
IGLV2-14	-1.887
STIL	-1.461
ANKFN1	-0.7245
NME7	0.42475
HOXC12	-0.368
UBE2C	-0.436875
FHOD1	-1.002125
CDK2AP1	-0.075
OR6K2	0.739
DHPS	-0.224
RPL5	-0.893166666666667
TRGV5	0.3705
LOC541472	0.102875
HCCS	-0.5101
DENND1B	1.167
LHX3	-0.3115
OR5D16	0.7195
CXorf57	-2.436
IRF2BP1	0.871
NDST2	1.12366666666667
LCE3D	0.2775
BOLL	0.521666666666667
SYT3	-0.614
PIH1D2	0.24425
C20orf7	0.394666666666667
IL1R2	0.317333333333333
SLAMF9	-0.1885
PPME1	0.660125
PIK3CA	0.2365
TRAPPC1	-0.07
COLEC10	-1.10975
SLC9A6	-2.5005
PDDC1	0.369333333333333
CCDC53	0.17375
GK3P	-1.32075
DAZL	-0.873
BRI3	0.11525
SDK1	-1.0515
CYP2C18	0.06275
IFI44L	4.33525
RPL3L	0.4015
FUT9	-1.18283333333333
KIFC2	0.739666666666667
PMP2	-0.199875
SLC4A9	-0.547
PLAG1	-2.07416666666667
MYCBP2	-0.596833333333333
OR4E2	0.4225
CCDC65	-0.29725
C16orf82	0.518375
ENTPD4	-0.5255
BRP44L	-0.187
PMP22CD	-0.09225
TMCO4	1.15233333333333
KCNN1	-0.442166666666667
WDR35	0.70625
CCDC80	0.331125
C3orf31	-0.3495
SLC7A9	-1.31
TMEM190	1.31975
DBC1	-2.0586
FADS3	-0.3045
PDZD8	-0.302666666666667
GRM5	0.133625
AZGP1	2.4168
PEX3	0.439
MED1	-0.435428571428571
ATG4C	-1.236
HNRPH3	-1.792375
FAM109B	2.0825
C4orf17	0.2555
CA10	0.94375
OPRD1	0.491
CCL16	-0.93975
SACM1L	-1.50825
CST6	5.11025
CD63	0.3829375
LGI1	-1.62825
ZNF784	0.44475
CRYBB1	-1.6015
CX3CL1	0.3349
TOP2A	-2.468625
GYPB	-2.8225
GADD45GIP1	0.37225
FEN1	-1.303375
IGF1R	0.64
WDR72	-2.0454
PURG	-1.29266666666667
DEFB126	0.43075
PKD1L1	1.01175
CAV1	-2.4491
GNPDA2	0.2857
DGAT2	0.918125
NLGN1	-3.8495
STRBP	0.131875
HPRT1	0.841666666666667
FANCI	-0.496375
PSMA7	0.822625
DBF4B	-0.544833333333333
TTF1	-0.34525
RAD54L	-1.631
ELOF1	0.06375
PLAGL2	0.573625
ZNF256	-0.0675
HMGCL	0.453
MSI2	2.15216666666667
RPESP	1.79883333333333
C11orf60	0.08025
ABCD1	-0.027
ACAA1	0.0889
SPARCL1	4.283
IL6ST	1.1673
ZNF319	-0.47
TMEM109	0.00560000000000001
FAM90A1	-1.55666666666667
IL22RA1	-0.5835
ATP4B	0.505
TEC	-1.4246
C7orf30	-0.82675
TXNDC2	-0.345333333333333
ABCB4	-0.77925
KIAA1191	0.976375
C9orf38	0.0075
SFTPB	0.215
CNTNAP2	-0.09875
FRK	2.531
TBX19	-0.30675
CHD4	-0.00625000000000001
C6orf26	-1.60466666666667
MOSC2	1.763
IKBKE	-0.78075
HIF1A	-1.292
LOC595101	-0.1535
RELA	0.460666666666667
TMEM16B	-1.71233333333333
ABHD12B	-1.7915
TSEN34	0.8855
KIF18A	-1.49125
TXNDC9	0.000666666666666667
SPATA2L	0.0955
SEMA4G	-0.9415
C21orf91	0.462
MATN1	0.1675
KCNIP4	0.0818333333333333
TUSC1	1.644
OR4C15	0.5875
ARMCX6	0.07025
WBSCR27	-0.848166666666667
OR52I2	-0.513
KIAA1604	-0.755
DYNC1I1	-1.854
PPP4C	-0.27475
SLC47A2	-1.40016666666667
TREH	0.328625
CD48	1.51866666666667
ST14	1.8145
PKN1	-0.439
SPON2	0.95925
XBP1	2.3025
SFRS12	-0.358166666666667
EFCAB6	0.21775
SELT	0.959
SLC39A2	0.2985
ERF	-0.6355
ARL3	1.64425
SURF6	-0.2476
MLLT10	-0.344952380952381
FLJ11171	-0.625
TDGF1	-4.00183333333333
ERCC6	-1.35875
EIF2AK4	0.0405
BAZ1A	0.514
LRRN3	-1.0065
TMC3	1.1235
EFTUD1	0.57175
PTPRO	1.78983333333333
CLEC12A	-0.24075
ACBD4	-0.236375
ZDHHC14	-1.787125
OTUD7B	1.265875
ACTB	0.0405
MSRA	-0.383375
LCE5A	0.6545
IFI35	0.76875
BSCL2	0.815
