Hybridization REF	TCGA-A8-A06O-01A-11R-A00Z-07
SYDE1	-1.6365
MED12L	-0.51125
ZDHHC21	0.456875
NHS	-0.883
TM9SF3	1.60966666666667
DDHD1	-0.025
MAFG	-0.504916666666667
BICD2	-0.1109
C14orf119	-1.30383333333333
C14orf43	0.725571428571428
CDH7	-2.112
ALKBH5	-0.238785714285714
JUP	1.511125
TMEM41A	0.583333333333333
MAMDC4	-1.68283333333333
CBX3	-0.749375
LRRC18	0.17725
RBMXL2	-0.2635
PLA2G4D	0.5085
FGF13	-0.995
KIF3A	0.768833333333333
PDIA6	-0.98725
DCXR	1.83875
CASKIN2	0.47425
EHD1	-0.19
MARCKSL1	1.07916666666667
ZNF496	0.182666666666667
SCAF1	0.561166666666667
KCTD8	-0.776
TRAF3IP3	0.789
LSR	1.709
CXorf1	0.3466
C14orf112	1.024
EIF2B1	0.05625
OMP	-0.0685
GSTZ1	0.642
LOC92017	0.66475
ISLR2	2.3335
C12orf36	0.6365
GATA2	0.0328333333333333
GABRA5	-2.2465
CELSR2	-1.00535714285714
STAM2	-0.0946
TNAP	-0.1745
PTPMT1	-1.30816666666667
GRP	3.60925
SV2A	-1.96783333333333
MAGEA12	-4.1925
CACNG1	1.53
C18orf19	-0.47925
GSG1	0.0301666666666667
PTPRJ	-0.401357142857143
FRMPD1	0.5835
ZNF668	0.5425
PLEKHJ1	0.11575
ADAT1	-0.7906
TMEM50A	0.3737
UCN3	0.0775
HOOK1	1.603
IL17B	-2.4395
MLKL	-1.21466666666667
TTC14	0.0541666666666667
KLHL5	-0.68025
CRYL1	0.177166666666667
FOXH1	0.109
NFYB	-0.191
PPM1G	-0.59875
GOLGA2LY1	0.019
NMT1	0.244875
HADHA	-0.697
CHSY-2	1.13875
PLEKHF1	0.493642857142857
SAGE1	-2.762
MUSTN1	0.482
SUHW4	1.10975
TFEB	1.16766666666667
ZFYVE27	-0.18125
ATG12	-0.645166666666667
BMI1	-0.628571428571428
ZIM3	-0.34525
MYH4	0.157666666666667
MASP1	-1.30791666666667
KIAA0984	0.72525
RPAP2	-0.7895
ASB5	-0.17325
BOLA3	-1.37183333333333
MIA3	0.7505
KRT35	1.399
KIR3DL3	-0.163
MRPL51	-0.52075
SEMA3F	1.45633333333333
NDUFB2	0.386833333333333
LOC253012	-1.17075
FAM46C	-1.4388
G6PC	-2.105625
CSAG3A	-4.104
PREX1	2.8925
SLC25A45	0.025625
MAPKBP1	0.5014
CPE	-0.404
GNB1	-0.115
CXCR6	1.7935
TRIM46	0.07475
C16orf3	0.281
HPSE	0.829875
TIGD3	0.058
SPG3A	0.47925
LCAT	-2.1055
ST6GAL1	-1.1505
POMC	0.24975
FLJ36031	-1.118
NSMAF	0.467666666666667
SKIL	0.5295
ADSS	0.820333333333333
HMGCS1	-1.1432
POLR3F	-0.209833333333333
RAB10	-0.518375
ZNF277P	-1.370125
ZBTB7B	0.908625
DHRS1	0.169125
ABCC13	-0.3765
CNOT3	0.431
NFKBIA	0.66475
GAK	1.09616666666667
SFT2D2	1.117
HOXA6	0.1945
CRTC1	0.609625
LY6D	-1.296
C20orf72	-0.5685
CPT1A	0.6485
LMO1	-0.804
EIF3I	0.07275
PRB4	0.08625
MCM3APAS	-1.1495
C20orf132	-0.478
FOXF2	-2.78575
S100A12	0.07475
MLH1	0.157666666666667
ACTN1	0.5459
MRPL36	0.0435
C20orf106	0.52425
FBXO6	1.80183333333333
MKS1	-0.0471666666666667
CX3CR1	-3.07325
PDE1B	1.225
PLP1	-3.84625
KISS1	-0.158166666666667
C14orf2	-0.58
TBC1D3P2	-0.36675
COMMD6	0.1839
ANKRD7	-2.11
PTCHD1	-2.785375
NARS2	-1.08025
DOCK7	-0.639125
FAM127B	-0.186
LOC390243	0.27
N6AMT2	0.354
ZNF391	-1.36
DNAJB14	0.510166666666667
WRB	0.245125
BPI	-0.281666666666667
TTC4	-0.278333333333333
FAM10A5	0.5225
GOT1L1	0.0921111111111111
MAGED1	-0.968875
RESP18	0.5605
WFDC6	0.41075
MT2A	0.174
C11orf56	-0.27625
KIAA1432	-0.5405
ROR1	-1.368
HSD17B14	1.092
ZFAND2B	0.4135
SAMD4B	0.9685
HEXA	0.339875
HNRNPU	0.541545454545454
USP39	-0.62925
NRD1	-0.3575
R3HDML	0.1475
FLT4	0.6815
OMG	-0.199333333333333
OR52N4	0.573
LOC399818	-0.61725
ELA2	-1.99725
VENTXP1	0.019
RFC5	-2.151
OR52L1	0.5
PAX5	0.5995
FBXO2	-2
GMEB1	0.6535
AKT3	-1.11816666666667
CRB1	-0.3365
CTTN	3.35433333333333
UTP15	-0.1965
HSBP1	-0.275083333333333
PHF11	0.84475
NDEL1	-0.178333333333333
USP8	0.2125
BAIAP2	1.5325625
SI	0.166333333333333
ARSJ	-3.21166666666667
BAAT	-2.82075
KCNS3	0.687166666666667
LOC126147	-0.382333333333333
TMEM37	1.0205
C1orf162	3.6445
MBD1	-0.5556
ITGAL	1.1705
WDR73	-0.078
GKN2	0.245333333333333
ARFGAP1	-0.6495
SLC5A8	-0.8064
ZBTB40	0.0882
CYP4B1	1.201
LYPLAL1	0.76975
CHST3	-0.2025
MAP3K9	1.1415
BTAF1	-0.355
TFAP2E	0.0095
RBM35B	0.137
LOC441251	-0.1845
ANKRD25	-0.212
UQCRC2	-0.312
MAEA	0.345416666666667
HYAL1	-1.3377
RNPEPL1	0.756
CPSF2	-0.775375
PSD3	0.1142
ABCA13	-0.73125
AGR2	-0.620875
GBX1	-0.921
HDLBP	0.711714285714286
ACY3	-1.1225
HECW1	-0.93025
ZNF519	-0.91275
HOPX	3.13125
ZNF304	1.71725
OR12D3	0.119
FKSG43	0.12425
METTL1	0.753
MFSD3	2.743
PSPH	-1.353
CLCA3	0.0295
DARS2	-0.599666666666667
CDC25A	-1.206
BAIAP2L1	0.09925
B3GNT5	-0.552125
USP29	0.861
ARHGEF10L	1.1095
ATOX1	0.0105
ADAM30	0.19425
DNASE1	1.5975
STT3A	0.293416666666667
RAB6IP1	-0.50075
PTN	-1.1476
C1orf106	0.515076923076923
HECA	0.77825
RNF122	-0.50175
SLC22A18AS	-0.1065
GNG8	0.588833333333333
ELP4	-1.178
FAM65A	0.137666666666667
RPL10A	-0.6175
IRS4	0.8515
MACF1	0.3552
SEC24D	-0.1285
LOC374395	0.393
TGFB2	-1.652375
MDFIC	0.6275
CHRNE	0.6935
PCMTD2	0.176833333333333
ATP6V0D1	0.484666666666667
MTA2	-0.368
LZTR1	-0.092
RAP1A	-0.150333333333333
AXIN1	0.023
POLR1C	-0.29125
TRIO	0.209666666666667
PLXNA4A	-0.0926666666666667
C5orf33	0.31825
DEPDC1B	-1.418
ZNF473	0.947166666666667
MTM1	0.530375
GPR107	0.0485000000000001
CSNK1A1L	0.178666666666667
FLJ14154	0.165
NLRC4	4.0325
ENPP4	1.73666666666667
PADI3	-0.8005
RNF170	0.726
CG018	0.143
C16orf7	-0.29075
KCNE1	0.061
NRM	-0.799833333333333
SLC37A3	-0.328928571428571
TPD52L2	-0.889666666666666
UNC5B	1.068
C12orf12	0.00224999999999997
SDHB	-0.48375
CLRN1	0.078
NUDT10	-2.8555
UGT3A1	0.412
FBXW8	0.37625
RHOF	-0.93775
PTPLAD1	1.218875
MYO3B	-0.241333333333333
DERA	-1.585
TPP2	-0.88075
C19orf53	0.155166666666667
GINS3	-1.042125
ST6GALNAC5	2.036
CHSY1	0.23475
MGC15705	0.3685
GPR83	0.4155
EXT2	-1.014625
DOLK	0.36825
TUBAL3	2.404
ACVRL1	2.1269
ABL2	0.152916666666667
C14orf156	-0.379333333333333
PTPRZ1	-4.682625
DIP2C	0.86975
LAMP1	0.880875
RXRA	-0.0841
MAP3K5	-0.38575
ALKBH1	0.0656666666666667
PDLIM7	-0.497125
ARL14	-2.324
SNIP1	-0.403166666666667
TIMP3	2.55591666666667
RGS3	0.309833333333333
SPAG16	-0.3776
ABHD4	-0.4455
ARHGEF12	0.181166666666667
GLUD2	-0.226
RAC2	-1.1201
UAP1L1	-0.546
SLC18A3	0.38
YOD1	-0.3315
RALY	-0.01525
HMOX2	1
DGKH	-0.39375
DBNDD2	0.705166666666667
YIPF4	-0.287
THAP10	-0.39675
ZNF513	0.315
HAGHL	1.17683333333333
ITGB4	-1.71683333333333
CCDC141	-1.0215
YTHDF3	1.729
C5orf28	0.48825
RPL7L1	-0.97225
TMEM30B	2.12064285714286
ANKRD35	0.7305
DUOXA2	-0.2625
TBC1D5	0.0385
DFNB59	0.1835
HRH4	0.685666666666667
MYO6	1.3382
DNAJA4	3.04425
RBM24	3.45175
CEACAM20	-0.6105
RBM23	0.0497142857142857
NGFB	-0.12
C1orf63	-0.4687
KRTAP7-1	-0.5075
PERLD1	2.045
NPB	0.0525
C17orf59	0.6809
HSPBAP1	-0.08725
SLC15A4	-0.187375
PRTFDC1	-2.07675
OSMR	-1.82957142857143
CYSLTR2	0.322
C19orf25	0.7349
KIAA1797	-0.4455
NLRP6	0.7675
FAM105B	0.2375
SCRN2	1.01816666666667
LRRC58	0.2311
RNF17	0.155375
NEIL3	-2.002
FAM137A	2.26725
SKP2	-3.49725
PARVA	0.509333333333333
PKLR	-1.497
RNF34	0.399875
A3GALT2	0.3425
C12orf50	0.238333333333333
SUNC1	-1.774
FAM102B	-0.197833333333333
CCT2	-0.77225
LRRC37A2	-0.016
ARF4	-0.0885
SIKE	-0.261125
C8orf48	-0.0996666666666667
MBTPS1	0.736357142857143
GPSN2	0.274
NCF2	3.2735
SLC12A6	0.190833333333333
MRPL48	-0.767
HMGN3	-0.977333333333333
LRRC62	-0.6885
PAX9	-0.340875
FAM55A	-0.0975
C20orf42	-4.28683333333333
SCML2	-1.631
BCL9	0.321
FAM40A	-0.46025
C9orf41	-1.12083333333333
ZNF774	-0.22
LETM1	0.8325
PLXNB1	1.19066666666667
NIPSNAP1	0.328625
USP10	-0.38825
F9	0.37725
LIPE	3.3095
CNGB3	0.7285
C12orf52	0.396
PI4K2A	0.199125
MED8	0.115
STAT4	0.7988
FGD4	-0.0965
RNF145	-1.54716666666667
WDR32	0.3972
CLDN2	0.118
TCEAL8	0.481
ZMYND8	0.2823
PDXK	-0.11303125
GATAD2A	-0.52375
PTGES3	-0.2755
CCM2	-0.10125
TAP1	1.45775
ZNF670	-0.4025
ETS2	-0.706642857142857
C6orf166	-0.743833333333333
PRMT2	0.629857142857143
OR4B1	0.4725
INTS8	0.362
CCDC102A	-0.3765
CCDC83	-2.035
ITGA1	-0.2476
EPHA5	-1.9722
FAM24B	-0.520333333333333
TSGA10	2.6605
HAL	-2.3805
MYOT	0.4215
SPACA3	-0.0035
BCL2L2	-0.365166666666667
CUGBP2	0.183166666666667
CCNB3	1.6675
RNF113B	-0.01525
MERTK	0.284
BAG1	-0.72725
VPS36	-0.60325
ORMDL3	1.344
C1orf190	-0.2475
ZNF625	-0.55625
CORO2B	-1.64225
ALOX15	1.135
CST1	3.6115
NUPR1	2.6665
CCL7	2.21
SMCR5	-2.63
DSC2	-0.296
RBMS2	0.0655
GRIK4	1.259
TRIM65	0.488
TMPRSS6	0.804285714285714
TP53INP2	-0.50975
GLB1L	1.51483333333333
LOC388284	0.200333333333333
PUS1	-0.670357142857143
BCL9L	-0.6215
OLFM1	0.35175
RET	3.052875
MASTL	-1.51533333333333
ALX3	-0.00200000000000002
IL1RL1	-0.073
ZNF765	-0.0861
C14orf138	-0.43975
SNX10	-0.853666666666667
TAC4	0.359
C1orf64	3.704375
POGK	0.642375
MAPK9	0.51775
ZNF366	2.7835
C8orf79	0.0543
CLDN7	2.16675
OR5AT1	0.2785
TRIM37	-1.41775
LRRC25	2.757
GRHL2	3.604
TEKT3	0.66375
LASS5	0.0655
ABCC4	-2.4285
DLG3	0.718
VGLL1	-0.259
ZFP36L2	0.686166666666667
MFRP	0.336
KIAA1799	0.302
FLJ44379	-0.282
PCNX	0.0175
ANXA9	2.8365
CYP4V2	2.0361
PIK3C2A	-0.498
SRR	-0.0415
NOL3	-0.14925
IFITM2	-0.1875
ARNTL2	-2.80375
ZNF595	-0.76275
NLRP13	0.295
ASPH	1.0485
CPA2	0.6995
PVRIG	-1.219
LEPR	-1.25683333333333
C16orf42	0.942166666666667
SH3BGRL	2.7415
FAM77D	-1.3182
FNDC7	-0.083
C9orf6	-0.9245
NOTCH2NL	0.737333333333333
PGBD1	-0.416166666666667
SYNGR2	1.6935
PITPNA	-0.654
PRPF4B	-1.6505
SLC43A3	-1.57707142857143
NRBP1	-0.24675
SLC25A22	0.1875
ILK	-0.30925
SLC22A8	0.290666666666667
MRPS7	0.502625
PITX2	-0.3665
FABP3	-0.803875
OR1L1	0.541
LOC728215	-1.656875
BLID	-2.1895
KIAA1217	2.30982352941176
TFPT	0.5505
AP4B1	-0.503
VBP1	-1.26825
OR1K1	0.389
MORC3	0.42025
BHMT2	0.1045
C3orf10	0.912875
FZD7	-1.142
WFDC10A	-1.359
PMS2CL	-0.550875
CCDC32	0.568833333333333
FA2H	-2.64825
ALG13	-1.3235
TTLL7	-1.2297
SPOCK3	-0.81125
SLC13A2	0.842
AIM1	1.19825
GPRC6A	-0.0145
EGR2	5.2055
MED11	0.02525
WWC1	1.76175
SH3GL3	-0.2965
RIF1	-0.929928571428571
PRLH	0.371
VLDLR	-2.663
DBT	-0.23425
C21orf63	1.1605
CGGBP1	-0.712875
KRTAP12-2	-0.174
TADA3L	-0.28325
ZBTB16	2.631
PDGFB	1.20925
RFX1	0.326
UQCRB	1.4962
LOC133874	1.003
HPS3	-1.315
LGALS3BP	1.5362
DKFZP564O0823	1.07921428571429
MRFAP1L1	0.645875
HOXA10	-1.15733333333333
NGB	-0.7675
KIF21A	0.154307692307692
IFLTD1	-0.561
LZTS1	-0.93625
ARHGEF3	-0.02375
RHBDL3	-2.358
CSNK1G2	0.086
ChGn	-1.6095
KIAA1244	2.58716666666667
GABRB2	0.5355
MGC72080	-0.326
CD27	3.90125
EGLN1	-0.8873
PEX13	-0.36975
RWDD3	0.22775
RNF12	-0.631166666666667
GRIN2B	0.342
ADAMTS14	-0.927125
DYDC2	-0.100833333333333
ATP6AP1	1.2588
NR1H2	0.702333333333333
PDK2	1.021
C3orf17	-0.340333333333333
SLC38A2	-0.00978571428571431
SLC25A29	-1.24216666666667
C15orf29	0.766
ADAM9	-0.797083333333333
TMUB2	0.6625
GPR176	-0.75025
AGK	-0.4575
MCCD1	2.33675
NDUFA4	-0.311
TMEM146	-0.20075
DUSP1	1.124625
UNQ6975	0.7365
EMX2OS	3.50625
INSM2	-0.2715
LUZP4	-0.4255
SETD6	-0.22925
P2RY2	1.9275
SLC45A2	-1.8485
RABGAP1	0.100166666666667
UBXD5	0.36075
GPRC5A	1.0568
PAK3	-0.097
LOC63920	-0.92775
TGFBR1	-0.0516
KRTAP6-3	0.084
SFMBT2	-0.061
CDC42	-0.1666875
C11orf35	0.3395
TTLL2	-0.0963333333333333
UACA	0.507833333333333
CD97	-0.9096
SETD5	-0.309375
NINJ2	-0.3655
PTER	1.13633333333333
POMGNT1	0.14
KRTAP4-2	-0.362
ECGF1	2.54475
HRB	-0.524454545454546
ATP1B2	-0.1014
LOC400506	-0.203
COL4A3BP	1.1255
C6orf97	0.80225
GRHPR	0.634875
TAS2R1	0.671
SEMA7A	-1.61675
EDF1	-0.39425
ODF2L	-0.3647
PCID2	-0.852166666666667
GTF2H4	-0.596666666666667
ZCCHC3	-0.853625
CGB2	0.156
NEUROD1	0.1625
C20orf75	0.244
RP5-1054A22.3	1.98366666666667
IFNA5	0.1875
ZNF134	-1.11316666666667
MGC119295	-0.5764
ZSWIM6	-0.13
SMEK1	0.278833333333333
PCGF2	0.3535
C1orf102	1.436
CYP2A13	0.877
KCNH6	-0.5727
MDM1	-0.5217
ALDH7A1	0.5055
C9orf75	0.55325
VDAC3	0.947125
OR51T1	0.19
EIF3F	-1.115
KCNJ10	0.01925
LENG8	0.4315
EDEM2	-0.261166666666667
CCNJL	-2.184
DHX37	-0.805
CRYGN	0.5795
AATF	-0.19325
ZNF630	0.522875
E2F5	1.4205
WFDC13	-1.2065
FTSJ3	-0.321666666666667
C4orf33	-1.179
LHFPL4	-2.71425
C19orf56	-0.07325
SMAD4	-0.51225
AFM	-0.852666666666667
G0S2	1.7275
FCHSD2	-0.1101
RRP1B	-0.7399
EEF1B2	-1.1015
STAT6	-0.194166666666667
ZNF195	-0.97925
GNL1	-0.182
ZNRF2	0.956833333333333
PER3	-0.58775
ASB16	0.82575
C10orf10	1.74042857142857
ADCY8	-3.243
C9orf58	0.017
ARMC10	-0.7475
PSG1	-1.256
DHX34	0.719
VARS2	0.525125
NFIC	0.945
ITPR2	1.151
AGXT2	0.39
OR6K3	0.4565
H2AFZ	-0.30875
MLLT3	-1.21358333333333
COX4I2	1.65475
CCNT2	-0.608125
PLK4	-1.73125
NUMBL	-0.1065
MED16	-0.00575
PLEKHQ1	1.10375
GOSR1	0.780777777777778
BTG4	0.049
RPL30	1.63508333333333
IGSF5	-0.261
IGFL2	1.24633333333333
ELMOD2	0.288333333333333
SHC3	-1.307
HAVCR1	-0.016
DYNC2H1	-1.019625
RNF5	-0.329333333333333
C2orf7	0.20125
NLF1	0.977
KLHL25	0.6575
LRP10	0.0921
KRI1	0.1935
PUS7L	-0.1225
MGMT	1.61825
HOXD1	-0.09
CSH1	0.2766
ATG16L2	-1.355
FLJ44635	-0.599
CHODL	1.20375
EXOSC8	-1.659
SLC28A1	-0.00324999999999998
MYO7B	-0.697666666666667
SEH1L	0.3142
MTNR1A	-0.107833333333333
TSPAN5	-0.4835
CDC45L	-1.6085
AMIGO1	0.7535
ATAD3A	-0.8815
OSGIN2	2.0335
PDIK1L	1.0005
DARC	2.314875
PIPSL	0.9105
SHMT1	-0.693
CRISP3	-0.5885
POPDC2	2.22766666666667
ZRANB2	-0.772333333333333
FBXL8	0.077
TRIP13	-0.720545454545454
EIF5AL1	-0.2905
POU5F1P3	-4.49133333333333
IL6	-2.34683333333333
CXorf38	-0.945666666666667
IFNA16	0.212
FBXL2	1.10783333333333
BRD1	0.9355
STATH	0.3665
FBXO44	0.444833333333333
MCCC2	1.42625
CDC2	-1.3719
C5orf23	0.04825
IVD	1.26983333333333
C10orf122	-1.1065
MSL3L1	0.2252
MVP	0.1925
EPOR	-1.2595
ZMYM1	-0.650666666666667
BCL7C	1.065
PSTPIP2	1.3156
LYPD1	-1.8075
OR8G5	0.9275
ZP3	0.235666666666667
BCAS4	1.72358333333333
EDG6	2.36175
ISY1	-0.34225
PRAMEF2	-1.27375
CUL1	-0.14325
RNF213	1.1937
CCRK	-0.02075
DHX9	-0.2365
C13orf29	-0.81975
NCKAP1	0.214666666666667
MRPL43	1.18257142857143
XPR1	-1.5075
PKN2	0.5629
PODNL1	-0.6095
ZNF333	0.4835
DALRD3	1.14925
OPN1SW	0.4655
BTBD6	-0.20175
C11orf82	-1.7075
OR5P3	0.3915
DUSP11	-0.72775
L1CAM	-1.767
NEK11	1.25483333333333
OR7E91P	0.9345
CNTN3	1.2633
CREB3L2	-0.048
ZBTB37	1.255
KIAA1324L	-1.06775
NDUFB10	0.739833333333333
NUDT2	-0.3185
GTPBP8	-0.60475
CACNA1D	2.491375
PRKAA2	-2.82083333333333
PRDM8	-0.1975
MGC16075	-1.0055
KRT14	-2.0625
PP8961	0.696125
MRPL18	0.011
ABCG2	-2.585
PACRG	0.92525
BBS2	-0.479
KREMEN2	-1.885
FBXO21	0.78875
HNRPUL1	0.563916666666667
GRB10	0.4795
CLSTN1	1.015625
LMAN2	0.7308
C17orf61	0.23475
NIPSNAP3A	-0.73
INSIG2	-2.01783333333333
PCDHB7	-0.104833333333333
STXBP2	0.424375
CMAH	0.1776
SEMA5B	-0.67225
ZNF155	-0.00133333333333334
COQ6	-0.0311666666666667
PRPF4	-0.64825
TSPAN15	3.4844
VN1R5	-0.017
LATS2	-0.21725
SELK	-0.377
PGK2	-0.253
MS4A1	-0.026375
TYW3	-0.7977
KRTAP5-1	0.747
RCCD1	-0.687333333333333
BTN1A1	0.092
DDX28	-0.4865
TMEM65	0.943375
LOC92345	0.014
TTC31	-0.4395
WDR46	-0.647833333333333
CHP2	-1.33216666666667
LSP1	0.809125
ZNF542	-2.04725
EXOSC1	-0.2505
ARHGAP18	-0.593166666666667
LRRTM4	-1.044
MAOB	0.487
CACNB4	-0.47125
MGC33846	0.034375
RANBP3L	2.513625
ATP5L	-0.400125
ONECUT1	-3.288
NUDT9	0.603
TMEM149	1.207
STX17	-0.137
IGSF10	-3.8495
TMPRSS9	0.0295
BMPR2	0.617416666666667
ALLC	-0.25675
KLF7	0.762
GCC1	0.7659
TIMM9	0.1325
CDO1	0.981833333333333
MGC10701	-0.3845
IFI6	2.19466666666667
FRMD8	-0.08125
MGAT2	0.487
WBP5	-1.659
CNIH2	0.16975
KIAA0907	-0.7931
KCNH8	-0.2775
CTSG	-2.06625
GRIK1	-0.5752
CUL5	0.657625
FRMD1	0.54
OR9A4	0.429
SYT6	-2.096625
FOXD4L2	2.00175
ANAPC2	-0.403
OPN5	0.609
TAF13	-0.7355
LYG2	-0.4115
GGNBP1	0.754
C11orf40	0.039
OTX2	-1.097
REG4	-0.1596
EIF5	-0.2459375
PALB2	-0.64175
SEPSECS	-0.1361
RNASE3	-0.01925
TRIM49	-2.9395
POLR2K	2.506
GPR42	0.4585
C8B	-2.712
SASS6	-0.66225
PREB	-0.512833333333333
OR3A3	0.6885
TUBA8	0.962875
IGLV2-14	0.204
STIL	-1.6235
ANKFN1	-0.990166666666667
NME7	-0.67725
HOXC12	4.0265
UBE2C	-0.89225
FHOD1	-0.952
CDK2AP1	-0.223833333333333
OR6K2	0.223
DHPS	0.06025
RPL5	-0.69775
TRGV5	0.652
LOC541472	-0.158625
HCCS	-0.2449
DENND1B	1.563
LHX3	-0.297
OR5D16	0.619
CXorf57	-2.5814
IRF2BP1	1.064
NDST2	1.05683333333333
LCE3D	0.4585
BOLL	0.360571428571429
SYT3	-1.07075
PIH1D2	-1.335
C20orf7	-0.841833333333333
IL1R2	-0.989666666666667
SLAMF9	0.2715
PPME1	-0.291125
PIK3CA	-0.1005
TRAPPC1	-0.336
COLEC10	-0.873
SLC9A6	-1.5515
PDDC1	-0.4435
CCDC53	-0.187
GK3P	-1.9005
DAZL	-0.85075
BRI3	-0.1105
SDK1	-0.49525
CYP2C18	0.6485
IFI44L	3.663875
RPL3L	0.199
FUT9	-1.74483333333333
KIFC2	1.3795
PMP2	-0.218428571428571
SLC4A9	-0.4615
PLAG1	-2.063
MYCBP2	-0.460333333333333
OR4E2	0.142
CCDC65	0.3215
C16orf82	-0.00425
ENTPD4	-0.631
BRP44L	0.727375
PMP22CD	0.24575
TMCO4	0.735333333333334
KCNN1	-0.930166666666667
WDR35	-0.709
CCDC80	2.4675
C3orf31	-0.9995
SLC7A9	0.97025
TMEM190	-1.6175
DBC1	-2.36616666666667
FADS3	-1.219
PDZD8	0.0636666666666667
GRM5	0.43875
AZGP1	4.0519
PEX3	0.5935
MED1	0.446857142857143
ATG4C	-1.2065
HNRPH3	-1.101375
FAM109B	1.31225
C4orf17	-0.323
CA10	-0.2195
OPRD1	0.3555
CCL16	-1.37425
SACM1L	-0.46225
CST6	2.15875
CD63	0.778875
LGI1	-1.78225
ZNF784	0.90425
CRYBB1	-0.8645
CX3CL1	-0.2768
TOP2A	-1.589125
GYPB	-3.8822
GADD45GIP1	-0.04175
FEN1	-1.572375
IGF1R	0.651125
WDR72	-1.34383333333333
PURG	-1.05016666666667
DEFB126	-0.385333333333333
PKD1L1	1.0145
CAV1	-1.792
GNPDA2	0.125
DGAT2	0.81425
NLGN1	-4.40325
STRBP	-0.379625
HPRT1	-0.6695
FANCI	-1.0455
PSMA7	0.652875
DBF4B	-0.240833333333333
TTF1	-0.79425
RAD54L	-1.9765
ELOF1	0.0735
PLAGL2	-0.591
ZNF256	-0.138
HMGCL	0.8845
MSI2	-0.284833333333333
RPESP	-3.22883333333333
C11orf60	-0.17675
ABCD1	0.077
ACAA1	0.5372
SPARCL1	4.42664285714286
IL6ST	1.7531
ZNF319	-0.0865
TMEM109	-0.1435
FAM90A1	0.1855
IL22RA1	-2.0145
ATP4B	0.86
TEC	-1.38416666666667
C7orf30	-0.86475
TXNDC2	-0.483666666666667
ABCB4	-1.14425
KIAA1191	0.310625
C9orf38	0.025
SFTPB	0.101571428571429
CNTNAP2	1.98008333333333
FRK	-0.347
TBX19	0.283
CHD4	-0.02125
C6orf26	-2.0245
MOSC2	2.081
IKBKE	0.667
HIF1A	-1.6475
LOC595101	-0.469
RELA	-0.214
TMEM16B	-0.772166666666667
ABHD12B	-2.72275
TSEN34	1.254
KIF18A	-2.833
TXNDC9	-0.741166666666667
SPATA2L	0.0595
SEMA4G	-1.1595
C21orf91	-0.794625
MATN1	-0.0395
KCNIP4	0.896833333333333
TUSC1	1.699
OR4C15	0.501
ARMCX6	-1.89708333333333
WBSCR27	0.305
OR52I2	-0.252
KIAA1604	-1.18325
DYNC1I1	-1.830875
PPP4C	-0.09925
SLC47A2	-2.49533333333333
TREH	0.072625
CD48	1.7315
ST14	1.23916666666667
PKN1	0.39525
SPON2	1.79975
XBP1	3.21066666666667
SFRS12	-0.402
EFCAB6	1.9175
SELT	0.38975
SLC39A2	0.3415
ERF	-1.22816666666667
ARL3	0.564125
SURF6	-0.8262
MLLT10	-0.438523809523809
FLJ11171	-0.212833333333333
TDGF1	-4.77133333333333
ERCC6	-0.308
EIF2AK4	1.12575
BAZ1A	-0.01
LRRN3	0.3135
TMC3	0.5
EFTUD1	-0.10675
PTPRO	0.534333333333333
CLEC12A	0.897125
ACBD4	0.64975
ZDHHC14	-0.821125
OTUD7B	1.539375
ACTB	0.558875
MSRA	0.482375
LCE5A	1.0465
IFI35	0.96
BSCL2	-0.0643333333333333
ANKRD12	0.665916666666667
CFHR2	0.367
RGAG1	-0.5025
HSFY1	0.216
SLC30A5	0.33575
IMPG1	1.6385
GPR109A	0.7085
ZNF185	-0.6775
IYD	3.461
NPCDR1	0.9935
SERPINA13	0.106
HMGCLL1	-1.9745
NEUROG1	0.620833333333333
UBQLN1	-0.3653125
LIN37	0.79725
SOCS2	-3.103875
DSCR4	-2.56957142857143
XKR6	-0.5385
GPR142	0.0615
KRTAP13-3	-0.186
CCDC15	-0.7195
MOS	0.319
CD1E	-1.0725
OFCC1	0.2285
FAM83D	-1.23625
SRFBP1	0.0565
C9orf96	0.493
DHDH	-0.1855
CCDC90A	-0.841
RABL3	0.1129
CD320	-0.610333333333333
ANGEL2	0.83525
MRPL21	-0.05525
SMG6	-0.0585
INSR	1.4429375
FLJ14816	-0.677
GLRB	-0.82
C9orf89	0.2635
CIZ1	-0.362375
URG4	-0.0155
LRDD	-1.4175
CBY1	0.964333333333333
NFX1	-0.128375
MTERFD2	0.0532857142857143
C19orf23	0.241
PGC	-2.684625
IER3IP1	1.1311
RASAL2	0.709583333333333
C1orf89	-0.247
SYNJ1	-0.4405
NFKBIE	0.33575
FLJ40125	-0.960333333333333
TCEB2	0.3131
NOG	-1.9895
POLR2J2	-0.106333333333333
HLA-B	2.35975
PCDHA1	1.2155
PPP2R2B	-1.411
ARHGEF17	0.0445
TCF7L2	0.248785714285714
CHD5	-0.1645
ZNF431	-1.483875
TBC1D25	0.734
ZNF800	0.201
SCUBE2	0.870090909090909
MYCBP	0.153166666666667
GPX5	0.47
C6orf129	0.664
QSER1	-1.36683333333333
ULK2	1.623
PIGO	0.250333333333333
NRCAM	-3.0135
SLC35E3	0.448
CSRP2	-2.42525
HYPE	0.92725
MAPK15	1.2135
MGC14327	-0.122
TIMM13	0.3125
ZNF462	-0.287
GBA3	-0.063
TEX13A	-0.2995
MCM6	-0.951666666666667
