Hybridization REF	TCGA-BH-A0DQ-01A-11R-A084-07
BAAT	-3.4395
KCNS3	1.653
LOC126147	-0.204166666666667
TMEM37	0.8245
C1orf162	2.90133333333333
MBD1	-0.3849
ITGAL	0.446666666666667
WDR73	-0.156
GKN2	-0.0126666666666667
ARFGAP1	-0.67025
SLC5A8	2.05516666666667
ZBTB40	0.4452
CYP4B1	4.11316666666667
LYPLAL1	-0.4995
CHST3	-0.24225
MAP3K9	0.146
BTAF1	-1.09733333333333
TFAP2E	0.05
RBM35B	0.938
LOC441251	-0.458333333333333
ANKRD25	1.14533333333333
UQCRC2	-0.495
MAEA	0.43025
HYAL1	-2.2582
RNPEPL1	-0.126833333333333
CPSF2	-0.103375
PSD3	0.068
ABCA13	0.185625
AGR2	3.134
GBX1	-0.741
HDLBP	0.250714285714286
ACY3	-1.4
HECW1	-0.3685
ZNF519	-1.06375
HOPX	4.00225
ZNF304	1.228875
OR12D3	0.2335
FKSG43	0.45725
METTL1	-0.42925
MFSD3	-0.3652
PSPH	-1.475
CLCA3	-1.065
DARS2	-1.33466666666667
CDC25A	-1.87433333333333
BAIAP2L1	-1.7035
B3GNT5	-0.9
USP29	0.13825
ARHGEF10L	0.7111
ATOX1	0.51125
ADAM30	0.403
DNASE1	0.2535
STT3A	-0.401
RAB6IP1	0.4055
PTN	3.108
C1orf106	-1.85853846153846
HECA	1.665
RNF122	0.815
SLC22A18AS	0.0221666666666667
GNG8	0.141166666666667
ELP4	-0.4465
FAM65A	0.1515
RPL10A	-0.218666666666667
IRS4	0.417
MACF1	1.855
SEC24D	0.81975
LOC374395	0.11375
TGFB2	0.256125
MDFIC	1.0035
CHRNE	0.339
PCMTD2	-0.168333333333333
ATP6V0D1	0.288166666666667
MTA2	0.6125
LZTR1	-1.101
RAP1A	0.620333333333333
AXIN1	-0.391875
POLR1C	-0.2185
TRIO	0.293416666666667
PLXNA4A	0.490333333333333
C5orf33	-0.99225
DEPDC1B	-3.424875
ZNF473	-0.575333333333333
MTM1	1.15725
GPR107	0.578833333333333
CSNK1A1L	1.02166666666667
FLJ14154	0.743
NLRC4	3.75825
ENPP4	2.87516666666667
PADI3	2.0975
RNF170	-0.4995
CG018	0.455
C16orf7	-0.366
KCNE1	0.6
NRM	-0.5885
SLC37A3	0.0727142857142857
TPD52L2	-0.804
UNC5B	2.7855
C12orf12	0.1156
SDHB	-0.35425
CLRN1	0.17575
NUDT10	-0.5825
UGT3A1	0.313375
FBXW8	0.1015
RHOF	-1.351375
PTPLAD1	0.53
MYO3B	-0.9355
DERA	-1.32025
TPP2	-1.14425
C19orf53	-0.304833333333333
GINS3	-0.354625
ST6GALNAC5	-0.256
CHSY1	0.68975
MGC15705	-0.0425
GPR83	-0.045
EXT2	0.543375
DOLK	0.85875
TUBAL3	-0.89375
ACVRL1	2.548
ABL2	-0.510333333333333
C14orf156	-1.05433333333333
PTPRZ1	-3.55075
DIP2C	0.99725
LAMP1	1.319125
RXRA	0.3827
MAP3K5	0.584
ALKBH1	0.5885
PDLIM7	0.098375
ARL14	-1.5035
SNIP1	0.414333333333333
TIMP3	3.39933333333333
RGS3	1.29733333333333
SPAG16	0.7303
ABHD4	0.706
ARHGEF12	0.540833333333333
GLUD2	0.1955
RAC2	-1.3246
UAP1L1	-0.568
SLC18A3	-0.66
YOD1	-0.40775
RALY	-0.3155
HMOX2	0.611625
DGKH	0.32925
DBNDD2	1.1445
YIPF4	0.706375
THAP10	-0.47275
ZNF513	0.63275
HAGHL	-1.48616666666667
ITGB4	0.551
CCDC141	-0.186
YTHDF3	0.38675
C5orf28	0.4675
RPL7L1	-0.41325
TMEM30B	1.34692857142857
ANKRD35	2.2875
DUOXA2	-0.87925
TBC1D5	0.045
DFNB59	-1.0055
HRH4	0.46825
MYO6	1.505
DNAJA4	0.725
RBM24	1.757875
CEACAM20	-2.09275
RBM23	0.377071428571429
NGFB	0.2405
C1orf63	-0.4283
KRTAP7-1	0.041
PERLD1	2.071
NPB	-0.409
C17orf59	1.093
HSPBAP1	-0.26775
SLC15A4	0.417
PRTFDC1	-0.27825
OSMR	-0.264142857142857
CYSLTR2	-0.43
C19orf25	0.0422
KIAA1797	-0.323
NLRP6	-0.43
FAM105B	-0.1528
SCRN2	-0.360333333333333
LRRC58	0.0579
RNF17	0.255
NEIL3	-3.4625
FAM137A	0.33125
SKP2	-2.9715
PARVA	1.51491666666667
PKLR	-2.513
RNF34	0.822
A3GALT2	0.0165
C12orf50	0.218
SUNC1	-2.16675
FAM102B	-0.0113333333333333
CCT2	-0.3685
LRRC37A2	-0.417
ARF4	0.967
SIKE	0.40525
C8orf48	0.858166666666667
MBTPS1	0.870714285714286
GPSN2	-0.183
NCF2	2.79425
SLC12A6	0.547333333333333
MRPL48	-0.94525
HMGN3	-1.01666666666667
LRRC62	-1.931
PAX9	-0.117125
FAM55A	0.6555
C20orf42	-3.3045
SCML2	-1.08666666666667
BCL9	0.4145
FAM40A	-0.54725
C9orf41	-0.680666666666667
ZNF774	-0.5945
LETM1	-0.83975
PLXNB1	-0.135833333333333
NIPSNAP1	-0.449125
USP10	-0.188
F9	0.37925
LIPE	3.4785
CNGB3	1.2805
C12orf52	0.086625
PI4K2A	0.483125
MED8	-0.0685
STAT4	0.0642
FGD4	1.15933333333333
RNF145	-1.46183333333333
WDR32	0.693
CLDN2	-0.163666666666667
TCEAL8	0.69025
ZMYND8	0.1283
PDXK	-0.48465625
GATAD2A	-0.06525
PTGES3	0.0265
CCM2	-0.335
TAP1	1.33225
ZNF670	0.68275
ETS2	-0.186357142857143
C6orf166	-0.0973333333333333
PRMT2	0.530071428571429
OR4B1	0.2945
INTS8	-0.8805
CCDC102A	-0.18325
CCDC83	-0.854333333333333
ITGA1	1.5773
EPHA5	-1.6464
FAM24B	-2.029
TSGA10	2.01175
HAL	-1.56533333333333
MYOT	1.1025
SPACA3	-0.2645
BCL2L2	-0.124333333333333
CUGBP2	1.25233333333333
CCNB3	0.40275
RNF113B	-0.27575
MERTK	0.514
BAG1	0.532
VPS36	-0.49825
ORMDL3	0.8687
C1orf190	0.768
ZNF625	0.03375
CORO2B	-1.379
ALOX15	0.627
CST1	2.61
NUPR1	1.88916666666667
CCL7	0.443
SMCR5	-2.7605
DSC2	1.4225
RBMS2	0.7835
GRIK4	1.0785
TRIM65	0.3621
TMPRSS6	0.379928571428571
TP53INP2	0.41025
GLB1L	0.670833333333333
LOC388284	-0.136833333333333
PUS1	-0.834642857142857
BCL9L	-0.073
OLFM1	-0.570833333333333
RET	3.64425
MASTL	-1.67033333333333
ALX3	-0.3155
IL1RL1	0.756833333333333
ZNF765	-0.5317
C14orf138	-0.62775
SNX10	0.516666666666667
TAC4	-0.3355
C1orf64	3.671875
POGK	-0.085375
MAPK9	0.90675
ZNF366	3.91
C8orf79	0.6664
CLDN7	2.73125
OR5AT1	0.1775
TRIM37	-1.86025
LRRC25	2.68325
GRHL2	2.7006
TEKT3	2.31625
LASS5	0.19
ABCC4	-1.52958333333333
DLG3	0.76725
VGLL1	0.046
ZFP36L2	1.357
MFRP	-0.663666666666667
KIAA1799	-0.2235
FLJ44379	1.587
PCNX	-0.15575
ANXA9	2.1615
CYP4V2	0.8868
PIK3C2A	0.778
SRR	0.6985
NOL3	-0.7865
IFITM2	1.3085
ARNTL2	-1.78075
ZNF595	1.02075
NLRP13	-0.0035
ASPH	0.725125
CPA2	0.223
PVRIG	-2.13483333333333
LEPR	0.4285
C16orf42	0.364333333333333
SH3BGRL	3.179
FAM77D	-0.172
FNDC7	0.3875
C9orf6	0.5375
NOTCH2NL	0.508
PGBD1	0.108
SYNGR2	0.189
PITPNA	-0.0573125
PRPF4B	-0.3773
SLC43A3	-0.9875
NRBP1	0.50675
SLC25A22	0.16525
ILK	0.577
SLC22A8	0.0755
MRPS7	-0.256
PITX2	-0.925
FABP3	0.66325
OR1L1	0.596
LOC728215	0.252
BLID	-1.3365
KIAA1217	3.08176470588235
TFPT	0.3345
AP4B1	-0.73975
VBP1	-0.68675
OR1K1	0.283
MORC3	0.282
BHMT2	1.78616666666667
C3orf10	0.70025
FZD7	1.4055
WFDC10A	0.444
PMS2CL	-0.49925
CCDC32	0.4745
FA2H	0.49125
ALG13	-0.641
TTLL7	-0.6109
SPOCK3	0.255
SLC13A2	0.055
AIM1	1.15225
GPRC6A	0.1345
EGR2	3.8045
MED11	0.132
WWC1	1.59975
SH3GL3	-4.84525
RIF1	0.0220714285714285
PRLH	-0.0755
VLDLR	-0.6995
DBT	0.6566875
C21orf63	0.5805
CGGBP1	-0.162
KRTAP12-2	-0.407
TADA3L	-0.28
ZBTB16	3.35675
PDGFB	1.890875
RFX1	0.356125
UQCRB	-0.263
LOC133874	-0.283
HPS3	-2.1555
LGALS3BP	0.598
DKFZP564O0823	2.7445
MRFAP1L1	0.853375
HOXA10	0.1195
NGB	-0.2845
KIF21A	0.599307692307692
IFLTD1	0.4185
LZTS1	0.021
ARHGEF3	2.134
RHBDL3	-2.306
CSNK1G2	-0.338916666666667
ChGn	0.390625
KIAA1244	2.15283333333333
GABRB2	0.487
MGC72080	-1.074
CD27	2.7715
EGLN1	-1.5394
PEX13	0.42825
RWDD3	-0.5135
RNF12	-0.592333333333333
GRIN2B	-0.0735
ADAMTS14	-0.579625
DYDC2	0.487333333333333
ATP6AP1	1.476
NR1H2	-0.357666666666667
PDK2	0.113
C3orf17	-0.240333333333333
SLC38A2	0.00742857142857143
SLC25A29	-0.333666666666667
C15orf29	0.5045
ADAM9	-0.850583333333333
TMUB2	0.19175
GPR176	-0.31575
AGK	-0.45175
MCCD1	4.347
NDUFA4	0.09275
TMEM146	0.0845
DUSP1	1.203125
UNQ6975	0.417
EMX2OS	4.7305
INSM2	0.0385
LUZP4	-0.36625
SETD6	-0.642
P2RY2	0.455
SLC45A2	-2.3915
RABGAP1	0.777333333333333
UBXD5	-0.238125
GPRC5A	-0.3483
PAK3	0.656833333333333
LOC63920	0.08375
TGFBR1	0.8995
KRTAP6-3	-0.39725
SFMBT2	-0.5735
CDC42	0.5571875
C11orf35	0.3155
TTLL2	0.353
UACA	1.46125
CD97	-1.1255
SETD5	-0.021125
NINJ2	0.74625
PTER	0.945333333333333
POMGNT1	0.245
KRTAP4-2	0.086
ECGF1	2.162
HRB	-0.254363636363636
ATP1B2	-0.0533
LOC400506	-0.25675
COL4A3BP	1.18225
C6orf97	1.49125
GRHPR	-0.116625
TAS2R1	0.5495
SEMA7A	-0.30325
EDF1	0.56775
ODF2L	1.0852
PCID2	-0.813166666666667
GTF2H4	-0.615333333333333
ZCCHC3	0.20875
CGB2	0.47
NEUROD1	0.04275
C20orf75	-0.39
RP5-1054A22.3	2.55733333333333
IFNA5	-0.1415
ZNF134	0.336083333333333
MGC119295	-1.3031
ZSWIM6	-0.114375
SMEK1	0.857333333333333
PCGF2	0.447125
C1orf102	2.58075
CYP2A13	0.2955
KCNH6	-0.6923
MDM1	0.6999
ALDH7A1	-0.015
C9orf75	0.55675
VDAC3	-0.235375
OR51T1	-0.267
EIF3F	-0.767
KCNJ10	-0.563875
LENG8	-0.25375
EDEM2	0.61825
CCNJL	-0.9185
DHX37	-0.543
CRYGN	0.928
AATF	-0.479125
ZNF630	0.665375
E2F5	-0.972
WFDC13	1.91225
FTSJ3	-0.307666666666667
C4orf33	1.39225
LHFPL4	-3.01925
C19orf56	-0.07925
SMAD4	-0.405
AFM	-0.818
G0S2	2.181
FCHSD2	0.4327
RRP1B	-1.2664
EEF1B2	-1.42666666666667
STAT6	1.4765
ZNF195	-0.0375
GNL1	-0.476833333333333
ZNRF2	0.426166666666667
PER3	0.597
ASB16	0.18425
C10orf10	2.61528571428571
ADCY8	-3.29083333333333
C9orf58	0.534833333333333
ARMC10	-0.211666666666667
PSG1	-1.1065
DHX34	-0.56075
VARS2	-0.701875
NFIC	1.305
ITPR2	0.9915
AGXT2	-0.023
OR6K3	-0.0305
H2AFZ	-0.856166666666667
MLLT3	0.400583333333333
COX4I2	2.55425
CCNT2	0.2825
PLK4	-1.646125
NUMBL	-0.172
MED16	-0.3645
PLEKHQ1	1.55825
GOSR1	0.596555555555556
BTG4	0.389
RPL30	-0.523583333333333
IGSF5	0.51525
IGFL2	1.40516666666667
ELMOD2	0.8005
SHC3	-0.807166666666667
HAVCR1	0.4165
DYNC2H1	-0.32725
RNF5	0.4295
C2orf7	-0.2895
NLF1	0.4755
KLHL25	-0.01925
LRP10	0.8141
KRI1	-0.19125
PUS7L	0.270166666666667
MGMT	0.621
HOXD1	0.685
CSH1	-0.0981
ATG16L2	-1.4035
FLJ44635	0.3065
CHODL	-0.2485
EXOSC8	-1.46125
SLC28A1	-0.49275
MYO7B	-0.8015
SEH1L	-0.6413
MTNR1A	-0.08
TSPAN5	1.22966666666667
CDC45L	-4.0435
AMIGO1	0.7325
ATAD3A	-1.534125
OSGIN2	0.379333333333333
PDIK1L	0.759333333333333
DARC	3.7485
PIPSL	0.4205
SHMT1	0.30125
CRISP3	-0.037
POPDC2	2.4145
ZRANB2	-0.583166666666667
FBXL8	0.31675
TRIP13	-3.26281818181818
EIF5AL1	-0.934
POU5F1P3	-5.53766666666667
IL6	-1.575
CXorf38	-0.034
IFNA16	0.307
FBXL2	1.10316666666667
BRD1	-0.10775
STATH	0.3375
FBXO44	-0.0163333333333333
MCCC2	0.2035
CDC2	-1.8484
C5orf23	1.493
IVD	1.16383333333333
C10orf122	-0.6875
MSL3L1	0.2358
MVP	0.9195
EPOR	-1.1729
ZMYM1	-0.235333333333333
BCL7C	0.317
PSTPIP2	-0.0728
LYPD1	-1.746125
OR8G5	0.385
ZP3	-1.221
BCAS4	1.96775
EDG6	1.359
ISY1	0.16625
PRAMEF2	-1.7105
CUL1	-0.485
RNF213	0.7387
CCRK	0.5735
DHX9	0.0135
C13orf29	-0.87
NCKAP1	0.110833333333333
MRPL43	0.927857142857143
XPR1	-0.20725
PKN2	0.9192
PODNL1	0.819
ZNF333	0.42675
DALRD3	1.0945
OPN1SW	-0.126
BTBD6	0.55325
C11orf82	-1.8815
OR5P3	-2.068
DUSP11	0.4345
L1CAM	-1.9674
NEK11	2.2875
OR7E91P	0.808
CNTN3	2.5172
CREB3L2	-0.52075
ZBTB37	0.663
KIAA1324L	1.035
NDUFB10	0.108666666666667
NUDT2	-0.62275
GTPBP8	-0.172
CACNA1D	0.964
PRKAA2	-0.1955
PRDM8	-0.583
MGC16075	-0.926
KRT14	-0.0376428571428571
PP8961	0.530875
MRPL18	-0.23825
ABCG2	-2.33
PACRG	1.742
BBS2	0.30925
KREMEN2	-0.312
FBXO21	1.27375
HNRPUL1	-0.0755
GRB10	-0.15525
CLSTN1	1.0015
LMAN2	0.1441
C17orf61	0.07175
NIPSNAP3A	0.89975
INSIG2	-1.19016666666667
PCDHB7	0.2905
STXBP2	0.583625
CMAH	1.02408333333333
SEMA5B	-0.02725
ZNF155	0.429666666666667
COQ6	-0.117833333333333
PRPF4	-0.17125
TSPAN15	3.0921
VN1R5	0.54525
LATS2	1.538
SELK	0.038
PGK2	0.24825
MS4A1	-0.822
TYW3	-0.0959
KRTAP5-1	0.363
RCCD1	-1.7935
BTN1A1	0.504
DDX28	-0.02625
TMEM65	0.581375
LOC92345	0.42475
TTC31	0.08525
WDR46	-0.586666666666667
CHP2	-1.62466666666667
LSP1	0.674125
ZNF542	0.644
EXOSC1	-0.5995
ARHGAP18	0.456166666666667
LRRTM4	-1.13271428571429
MAOB	2.54191666666667
CACNB4	0.97175
MGC33846	0.75975
RANBP3L	0.298125
ATP5L	-0.529375
ONECUT1	-4.0245
NUDT9	0.38625
TMEM149	0.427
STX17	0.56325
IGSF10	-2.47425
TMPRSS9	-0.1455
BMPR2	1.97866666666667
ALLC	-0.16625
KLF7	0.59575
GCC1	0.6003
TIMM9	-1.1935
CDO1	1.78733333333333
MGC10701	-0.891
IFI6	2.74616666666667
FRMD8	1.311
MGAT2	0.19375
WBP5	0.0791666666666667
CNIH2	-0.32425
KIAA0907	-1.481
KCNH8	-0.653
CTSG	-0.222
GRIK1	-0.7935
CUL5	0.116375
FRMD1	0.3505
OR9A4	0.595
SYT6	-1.495625
FOXD4L2	-0.285
ANAPC2	-0.3225
OPN5	0.1315
TAF13	-0.09425
LYG2	-1.109
GGNBP1	0.1365
C11orf40	0.0125
OTX2	-1.517
REG4	0.0946
EIF5	-0.9241875
PALB2	-0.9785
SEPSECS	-1.0107
RNASE3	-0.53775
TRIM49	-2.264
POLR2K	0.077
GPR42	-0.1005
C8B	-3.27275
SASS6	-0.7225
PREB	-0.5585
OR3A3	0.2415
TUBA8	0.83875
IGLV2-14	-2.12175
STIL	-1.7615
ANKFN1	-0.406833333333333
NME7	-0.7175
HOXC12	-0.76875
UBE2C	-0.895125
FHOD1	-0.523
CDK2AP1	0.61825
OR6K2	0.17025
DHPS	-0.5715
RPL5	-1.15816666666667
TRGV5	0.0265
LOC541472	-0.348
HCCS	-0.0912
DENND1B	2.6915
LHX3	-0.3425
OR5D16	0.613
CXorf57	-2.2255
IRF2BP1	0.44775
NDST2	0.3025
LCE3D	-0.0515
BOLL	-0.044625
SYT3	-1.644
PIH1D2	0.09175
C20orf7	-1.52233333333333
IL1R2	-0.722166666666667
SLAMF9	1.2535
PPME1	0.034375
PIK3CA	0.76925
TRAPPC1	0.04875
COLEC10	-0.88075
SLC9A6	-0.941166666666667
PDDC1	-0.86225
CCDC53	0.8435
GK3P	-1.3935
DAZL	-0.639333333333333
BRI3	-0.0605
SDK1	-0.258125
CYP2C18	0.1095
IFI44L	3.742125
RPL3L	0.0145
FUT9	1.8955
KIFC2	-1.068
PMP2	-0.220625
SLC4A9	-0.656
PLAG1	-2.08533333333333
MYCBP2	0.373
OR4E2	-0.6415
CCDC65	2.2505
C16orf82	-0.305
ENTPD4	0.013375
BRP44L	-0.06625
PMP22CD	-0.30175
TMCO4	0.635333333333333
KCNN1	-1.307
WDR35	-0.052
CCDC80	3.434625
C3orf31	-1.2615
SLC7A9	-0.579
TMEM190	-1.16025
DBC1	-0.646166666666667
FADS3	-0.3415
PDZD8	0.949666666666667
GRM5	0.414875
AZGP1	3.4932
PEX3	-0.124
MED1	0.133571428571429
ATG4C	-1.05683333333333
HNRPH3	-1.045875
FAM109B	2.46325
C4orf17	0.0505
CA10	-1.20075
OPRD1	0.041
CCL16	-2.01625
SACM1L	-0.451
CST6	4.01125
CD63	1.5579375
LGI1	-2.117
ZNF784	0.2295
CRYBB1	-1.299
CX3CL1	0.79155
TOP2A	-1.632125
GYPB	-4.70433333333333
GADD45GIP1	-0.97975
FEN1	-1.537625
IGF1R	1.0616875
WDR72	-0.105666666666667
PURG	0.449666666666667
DEFB126	0.3155
PKD1L1	0.75025
CAV1	-0.0362
GNPDA2	0.7239
DGAT2	2.266625
NLGN1	-2.78675
STRBP	0.35425
HPRT1	-0.320166666666667
FANCI	-2.1605
PSMA7	0.419875
DBF4B	-1.0555
TTF1	-0.14375
RAD54L	-2.69275
ELOF1	-0.43
PLAGL2	-0.583375
ZNF256	-0.062
HMGCL	0.46725
MSI2	-0.809
RPESP	2.12983333333333
C11orf60	0.855
ABCD1	-0.246
ACAA1	-0.1851
SPARCL1	5.7735
IL6ST	2.7256
ZNF319	0.50475
TMEM109	0.431
FAM90A1	-2.1785
IL22RA1	-1.904
ATP4B	-0.2725
TEC	-0.358666666666667
C7orf30	-1.33825
TXNDC2	-0.515666666666667
ABCB4	0.291
KIAA1191	0.4335
C9orf38	0.0615
SFTPB	0.554142857142857
CNTNAP2	-0.512333333333333
FRK	2.0165
TBX19	-0.017
CHD4	0.23325
C6orf26	-2.17366666666667
MOSC2	1.29925
IKBKE	0.547
HIF1A	-1.83633333333333
LOC595101	-1.2605
RELA	0.202833333333333
TMEM16B	-0.789333333333333
ABHD12B	2.83125
TSEN34	0.591
KIF18A	-1.98725
TXNDC9	0.0221666666666667
SPATA2L	-0.0315
SEMA4G	-1.4745
C21orf91	-0.358125
MATN1	-0.0765
KCNIP4	-0.2136
TUSC1	1.556125
OR4C15	0.50825
ARMCX6	0.81475
WBSCR27	-1.67733333333333
OR52I2	-0.0245
KIAA1604	-0.158
DYNC1I1	-0.799625
PPP4C	0.95075
SLC47A2	-2.0115
TREH	-0.00225
CD48	0.951
ST14	1.32983333333333
PKN1	-0.5835
SPON2	3.86175
XBP1	2.16558333333333
SFRS12	-0.595
EFCAB6	1.7115
SELT	0.71
SLC39A2	1.399
ERF	-1.083
ARL3	1.346625
SURF6	-0.2082
MLLT10	-0.595047619047619
FLJ11171	0.523833333333333
TDGF1	-4.94166666666667
ERCC6	-0.251
EIF2AK4	0.818875
BAZ1A	0.158166666666667
LRRN3	0.8725
TMC3	0.25
EFTUD1	-0.2995
PTPRO	0.985333333333333
CLEC12A	0.2645
ACBD4	-0.123125
ZDHHC14	-0.192625
OTUD7B	1.17675
ACTB	1.0109375
MSRA	-0.327125
LCE5A	0.904
IFI35	1.232
BSCL2	0.529833333333333
ANKRD12	0.7735
CFHR2	0.677
RGAG1	-0.4115
HSFY1	0.4675
SLC30A5	0.239333333333333
IMPG1	0.367
GPR109A	0.673
ZNF185	3.26925
IYD	2.19025
NPCDR1	0.402
SERPINA13	-0.104
HMGCLL1	2.602
NEUROG1	0.359333333333333
UBQLN1	0.519375
LIN37	-0.12175
SOCS2	-1.61275
DSCR4	-2.134375
XKR6	-0.66675
GPR142	0.6085
KRTAP13-3	0.582
CCDC15	-1.158
MOS	-0.4315
CD1E	-1.6635
OFCC1	0.029
FAM83D	-2.06575
SRFBP1	0.015
C9orf96	-0.7665
DHDH	-1.02925
CCDC90A	-0.481
RABL3	1.35995
CD320	-1.91133333333333
ANGEL2	0.46875
MRPL21	-0.6765
SMG6	0.565166666666667
INSR	1.671875
FLJ14816	-0.529
GLRB	0.859
C9orf89	1.05725
CIZ1	-0.183
URG4	-0.472166666666667
LRDD	-1.55916666666667
CBY1	0.220833333333333
NFX1	-0.231125
MTERFD2	-0.477428571428571
C19orf23	-0.237
PGC	-3.62425
IER3IP1	-1.0805
RASAL2	1.36525
C1orf89	-0.05725
SYNJ1	-0.68775
NFKBIE	0.806
FLJ40125	-1.97283333333333
TCEB2	0.1441
NOG	-1.743
POLR2J2	-0.811833333333333
HLA-B	2.49575
PCDHA1	2.209
PPP2R2B	-0.7265
ARHGEF17	1.19933333333333
TCF7L2	0.873285714285714
CHD5	-1.03316666666667
ZNF431	0.083625
TBC1D25	0.39725
ZNF800	1.1475
SCUBE2	3.77063636363636
MYCBP	0.355
GPX5	-0.147
C6orf129	-0.065
QSER1	-0.423833333333333
ULK2	1.383
PIGO	-0.0745
NRCAM	-1.0075
SLC35E3	0.800875
CSRP2	0.16675
HYPE	1.47975
MAPK15	0.0226666666666667
MGC14327	0.18175
TIMM13	-0.621166666666667
ZNF462	-0.2825
GBA3	-0.0865
TEX13A	0.4185
MCM6	-0.876
MTRF1	-1.062125
ABCA7	-0.804
EIF4A2	-0.36625
ZC3H10	1.0063
RPGR	-0.106333333333333
C20orf94	0.04375
RP1L1	-0.09825
GPR125	-0.453
USP22	0.371714285714286
OR1L4	-0.099
MLZE	-0.33375
FLJ32065	-0.28675
PTCD1	-0.248
CRTAC1	1.24166666666667
BXDC2	-1.5875
C18orf1	2.21533333333333
FAM107A	2.01735714285714
EFNA3	-0.03925
P18SRP	-0.0081
CAMKK2	1.14308333333333
KIAA0649	0.09675
NES	-0.2975
HS6ST3	-0.324
PON2	-0.60875
TCP11L2	0.7665
CLEC4A	1.51
PRR12	0.36
MLXIPL	-1.2215
C2orf50	0.7775
ZNF28	1.56875
ENC1	1.38883333333333
MAP2K1	-0.14925
FKSG2	0.359
KIAA0430	1.04
PTP4A1	-0.586055555555556
GPR156	0.4235
GTF3C6	-0.30975
UBR2	0.2136
LOC388272	-1.62125
MAK	2.09433333333333
ACOT4	3.2805
STC2	1.25566666666667
PIGW	-1.144875
SAE1	-0.379625
COL6A1	1.47959090909091
OAZ1	0.335
STMN4	2.752
EDG3	0.7845
SGCE	1.26383333333333
IL11	-2.2325
PRSS8	1.85075
YIPF5	1.145
WNT4	3.950375
CSN2	0.0511666666666667
TCF7	-2.89125
TDO2	3.0155
SAMD9	1.735625
S100A7A	0.0535
MMRN1	2.2365
GKAP1	0.05375
AKR1C3	-0.4185
RNF19A	0.4815
GMDS	-0.112
YKT6	-0.1575
SPARC	3.033
C12orf31	-0.0155
UBE2V2	-1.167
FBXL18	-0.772
KIAA0460	0.87
ADAM22	-0.599375
SERPINC1	-3.8945
KCTD21	1.195
MYOHD1	-2.25175
ZNF37A	0.618666666666667
GTF3C1	0.145833333333333
CTSZ	1.619
PRNPIP	-1.093875
DRD1IP	-0.036
NR1I2	-2.4856
ZNF266	-0.2972
SPAG4L	0.2625
COX4NB	-0.2245
SAPS1	2.51066666666667
APOA1	-3.931
TATDN1	-1.40816666666667
C10orf82	1.77275
KPNB1	-0.03175
FOXO3	0.976416666666667
CRYBB2	-1.664
ZBTB5	-0.631
SLC25A38	0.33375
DCTN2	0.320833333333333
IFT20	0.06825
CTHRC1	3.69
C1orf31	-1.081625
UHRF1	-1.1570625
GPC6	1.84975
C10orf54	1.904
MCF2L2	-0.541166666666667
WNT9B	-0.354125
OLA1	-0.664375
FAM120B	0.59025
TTLL10	0.222
CYorf15A	-5.285
RELN	-2.5866
SCN2B	1.2355
MFHAS1	-0.801
NKX3-2	-0.132166666666667
RASGRF2	0.6835
SSBP1	-1.22783333333333
KPNA6	-0.0871428571428571
LOC389118	-0.203
HS3ST4	-0.4027
SUPT7L	-0.467625
FLJ32658	-2.47
IGFBPL1	-0.87825
KIAA1641	-0.7588
SHKBP1	-0.369666666666667
CSF1R	4.6115
NAGK	0.5405
MYL2	1.60175
HIST1H4C	-0.921666666666667
TOMM7	-1.261375
ADAMTSL3	3.2792
TNFSF14	-0.446
PRRT2	-2.0105
VTA1	-0.0815
AOAH	3.04466666666667
CRISPLD2	2.50478571428571
PNN	-1.4658
TA-NFKBH	-0.6445
ESPN	0.23725
RBM43	0.902
KIAA1267	0.556375
DDX3X	0.479333333333333
KIAA1576	-3.83325
PLXDC1	4.86516666666667
FLJ25801	-4.44225
HNRNPL	0.1125
RUNDC3A	0.103
CASP12	0.5865
SH2D5	-1.701875
RPL26L1	-0.286
OR51A7	0.26875
HDC	3.2505
C2orf16	-0.231333333333333
SYTL3	1.4625
GOLGA4	0.451875
NOTCH1	0.734166666666667
ATPAF2	0.3855
ECD	-0.0125
SSX5	0.443666666666667
SNAP91	0.42775
OCA2	-5.664
PNPO	0.383166666666667
DAPK1	0.581166666666667
PINX1	-0.851166666666667
SELENBP1	1.58575
NEK3	-0.107666666666667
TMED4	0.0799285714285714
SSTR4	-0.234
FOSL1	-3.1958
CD40LG	0.7445
CES1	0.357083333333333
DCI	0.800833333333333
B3GAT3	-0.430666666666667
STK17B	-0.0125
CNTN6	0.4975
CYP3A4	-0.881333333333333
MBOAT2	0.488071428571429
PISD	0.04025
USP1	-1.0135
PYDC1	0.718833333333333
CENPM	-2.284125
SAR1B	0.2245
TTC7B	-0.01825
DP58	-0.0945
GPC1	0.17375
RBL1	-1.6735
TMEM137	-2.37466666666667
TOB1	1.42591666666667
TCEAL1	1.401
CENPF	-1.771
C6	3.09133333333333
PRSS1	-4.65475
PPIL6	0.656166666666667
C6orf124	-0.7055
ODZ4	2.70033333333333
SNCB	-0.50175
NDUFB9	0.06925
CNOT6L	1.16833333333333
S100A9	1.76933333333333
TRIM50	-0.413
KCTD1	1.8281
WDR63	1.1905
SPEF2	2.203625
RNGTT	-0.198333333333333
CXorf22	0.557
KCNK16	0.257
CEP250	-1.117125
ATPBD1B	-0.656
KCNJ2	3.8395
MT1B	-0.8355
ZNF684	0.07
SLC4A1	-0.15
