Hybridization REF	TCGA-E2-A15P-01A-11R-A115-07
IQSEC2	0.137
RGSL1	-0.237
PCDHGC5	-0.142
MEGF10	-0.078625
PRRX1	1.4
ASTE1	1.08033333333333
C6orf159	-1.184
MYOD1	-1.03425
GAA	1.437
ZNF747	1.80425
KLRC1	-1.6875
IL1RL2	1.1615
GDF9	2.3575
GPR119	0.0975
TRAF2	-0.263666666666667
HCK	2.70633333333333
BMP6	-1.87825
IL8RA	0.218
FLJ35848	-1.70475
EFHA1	-0.0885
CDSN	-0.925666666666667
C14orf54	-0.653166666666667
LSM3	-0.0035
ZFP41	0.9225
C9orf126	-1.12416666666667
VIT	-1.1145
SPCS3	-1.05725
DEF8	-1.4544
CHAF1A	-1.14516666666667
C1orf165	-0.238833333333333
ZFPM2	1.018
FTH1	-0.3345
SLC35F1	-1.8175
YWHAH	0.6795
C17orf66	-0.101166666666667
ADRB1	-0.3852
FOXL1	-0.5385
RG9MTD3	0.6195
UMPS	0.33925
MGC13008	0.0345
KIAA1161	0.03
CCDC77	-2.59325
C12orf65	0.0124
COG4	-0.985333333333333
RCP9	1.32175
RP4-692D3.1	4.851
CDC2L5	0.538
MGC7036	0.603833333333333
DNAJC11	-0.504
GDF2	-0.339
TIMM17A	0.27425
HNRNPA0	-0.5914
OR2H1	0.1265
PCBP1	-0.152125
COL23A1	-1.85275
LRRC2	0.752428571428571
NSD1	0.807214285714286
FLJ37078	-0.865875
WDR91	-0.225
TMEM179	-0.1585
DSCR10	-0.053
CNDP2	1.0827
FYN	-0.77
BEX2	2.15016666666667
KCND3	1.62275
YPEL5	1.843
LRRC42	-0.530166666666667
C17orf45	-0.503375
ZNF649	0.1977
LOC150763	0.93
COL5A2	2.42516666666667
CNGA2	0.729
ELA2B	-1.77983333333333
RAB9B	-0.03325
FAM100A	-0.48075
NAIP	0.152785714285714
MYOZ2	-0.46925
SPATA12	-0.262
XRCC4	-0.5625
CYB561	1.6651
CHST10	-0.208
BAI1	-1.0305
BRSK1	-0.578166666666667
C17orf89	-0.21075
PDE6H	-1.5985
FLJ20309	0.2024
MAP7	0.655125
SCN4B	2.36875
SPAG9	-0.7056875
SERTAD1	0.7585
FLJ21963	0.689
ANTXR1	1.0699
TMPRSS13	1.00716666666667
ETV7	2.63133333333333
DGAT1	0.371833333333333
NKIRAS1	1.17816666666667
TAC3	-3.113
CORO1C	-0.974833333333333
RAD54B	-0.57625
HRASLS3	3.71016666666667
C21orf42	-0.2075
BARD1	-0.7015
ZNF177	1.40633333333333
MIP	0.1755
ZNF442	1.2305
F2	-3.3996
GRIA1	-0.17425
GALNTL2	1.683
WNT5A	-0.1771
LENG9	0.1175
hCG_25371	-1.7225
FOXR1	-0.1845
TRA@	0.7835
PWWP2	0.39825
C1QTNF7	2.39933333333333
SLC7A4	1.58925
C4orf7	3.657
C17orf80	0.491
KLK4	1.0045
IL31	0.728
TMEM176A	3.19125
CTNNB1	1.3473125
BHLHB2	0.269
TMEM185B	0.673
ARD1B	-1.01125
C1orf93	0.892
BRUNOL4	-0.5745
LOC541469	0.41275
UPK2	0.2455
GAS8	0.427166666666667
PATE	0.28
IMPACT	1.938
WNK4	-0.4995
HNRPLL	-0.622875
GAD2	0.064
ITGA6	-1.017
BMP15	0.256166666666667
CYP2A7	3.95125
RIC8A	0.741125
CCND1	-0.0335833333333333
USP35	-0.142
DSCR2	-0.6715
CCL4	3.68516666666667
ZCCHC10	0.768
NOL11	-0.317
TRPM2	1.18483333333333
PSMD2	-0.384818181818182
CHTF18	-1.65925
USP18	0.349875
RRAS	-0.16225
LAMC3	-0.60875
TOX	-3.11366666666667
PCDH15	0.062
GABRG3	-1.94975
NUDCD2	0.249125
SGCZ	-0.123
KCTD17	-0.6504
SPSB2	0.5075
TPPP3	2.03966666666667
CILP2	0.702166666666667
CALB2	2.340875
CEBPZ	0.0861666666666667
ZNF479	0.92875
FMOD	4.37116666666667
C21orf66	-0.610071428571428
CLN6	-1.14433333333333
ANAPC1	-0.46175
SH2D3C	1.46025
PTPN14	-1.1963
TRIM42	0.19425
APTX	0.42125
SNRPG	-0.7145
BMS1	0.015
MAGEA3	-3.203
NFATC3	-0.99625
LRRC45	-0.683
ARS2	-0.248214285714286
LRIG1	3.00366666666667
EPSTI1	1.13483333333333
PRSS27	0.95625
ERC2	-0.8725
PRKACB	-0.167071428571429
PRDM13	-6.524
HCG27	-0.1805
KLK12	-3.1
HSD17B7	-0.143833333333333
ZNF354A	0.47125
PCDH11X	1.6715
DMGDH	0.19875
PCBD2	1.44966666666667
TMC6	-1.541375
RIMS1	2.333625
SF3B2	-0.2205
RCN1	-0.163
CPB1	3.42975
BCAR3	-1.12075
FCRLB	-1.925125
PAK1IP1	-0.18875
OR10H1	0.2585
KIF9	1.4853
PITPNM2	-0.963625
L3MBTL4	0.7895
TGFB1	-0.8235
ZXDC	0.32925
SLC6A16	1.245
SRrp35	-1.181625
LRRC8E	0.9655
PPIAL4	-0.0113333333333333
EOMES	1.24416666666667
PAX2	-0.042
SCARF2	-0.819
PSEN2	0.811166666666667
PCDHB13	0.71375
C10orf28	-0.326625
DHRS7B	0.672857142857143
C1orf131	-0.11675
ASB1	-0.981
ZNF223	0.968666666666667
LCMT2	1.2445
MEP1A	-1.61666666666667
TMEM53	-0.688
RSPH3	0.54325
C10orf33	-0.0725
LOC644285	0.609
PTPN9	0.560666666666667
ABCA12	-3.03825
CCDC37	-1.169
RUNDC1	2.259
YES1	0.00816666666666665
FAM120AOS	1.86975
OR5M3	-0.106
PPP1R3F	0.193666666666667
IL13	-0.1643
MDFI	-0.735
PRNT	0.1885
ZDBF2	-1.292
OR10C1	0.502166666666667
CLIC1	-0.1955
LILRA5	0.217166666666667
CSAG1	-3.04066666666667
TREML2	-0.632166666666667
FAM125A	-0.000833333333333334
ZNF74	-1.00725
FAM104A	0.155
LRRC39	-0.9775
SAMD5	1.40375
HYAL2	0.459
HIST2H2AC	-0.4725
IGFBP5	2.00408695652174
NRTN	-1.39366666666667
KIAA0556	-0.0136
FAM29A	-0.830833333333333
JMJD2A	0.70175
EPHB1	1.37725
POLD4	0.708875
ANAPC10	-0.18575
LRRC36	0.9475
MEGF6	-0.521375
LPHN3	1.134
BMP10	-0.350666666666667
C21orf55	1.397
CREM	-0.4078125
PTGER4	0.507333333333333
METAP1	-0.19325
KCNQ1	1.44366666666667
NR2F2	1.556125
SSFA2	0.0856666666666667
CTTNBP2	-0.53975
BCL2A1	-1.315
ZBTB24	-0.413375
SLCO6A1	-2.743
PRDM1	-0.0305
OR7D2	-0.792
CCDC47	1.3323
LOC646982	0.157
SLC26A6	-1.286
BIN1	-0.8981
SRRM1	0.488714285714286
PCSK1N	-1.94575
ALS2	0.1896
ECT2	-0.84978947368421
CACNA2D2	1.40625
DOCK6	-0.96825
C10orf119	-0.581
FATE1	-0.23225
DUSP23	1.0205
TRIP6	0.571071428571429
NUP35	-0.1895
CDH3	1.69
KLHDC8A	0.2775
C9orf116	1.927875
EI24	-0.5345
CENTD1	0.4725
RWDD2B	0.534333333333333
DOCK1	0.5025
NPAS2	-1.17575
NR3C2	3.17
FAM63A	1.19391666666667
INPP5F	-1.56433333333333
FAM111A	0.5334
MYBL1	-2.62641666666667
IQGAP3	-0.953666666666667
CRADD	-0.00683333333333333
DUSP12	-1.18875
PDZK1IP1	3.15225
VASH2	-0.87125
CTR9	1.37
VIL1	-3.56625
OR8U1	0.5665
CCDC107	0.212
PTTG1IP	-0.232875
OR4X2	-0.02075
COL9A1	-0.9885
PSMD9	-0.324
ZFP62	0.94975
TIP39	-1.02825
PARP15	-0.151
TTC19	1.25175
C1orf114	-1.48766666666667
GFPT1	1.148
SLC27A6	0.51525
MRPS10	-0.6508
CALML5	-2.37033333333333
TRPM7	0.55375
CGNL1	3.016625
CECR1	0.27075
SERPINB8	-0.9495
TMEM102	0.8065
PDIA2	-3.03775
NUCKS1	0.483833333333333
HOTAIR	-1.27275
EBI3	-0.246
NXN	0.72975
ZMYND19	-0.52225
FOXJ3	0.35275
EIF5B	0.5107
EIF2B4	0.3625
LEO1	0.5805
ZIC5	-2.33125
IL20	-0.899666666666667
KIAA0415	-0.097
FLJ37357	0.391
TSPAN12	0.63025
ACTR3B	0.141125
TFAM	-0.329166666666667
IL17RD	0.573375
PARP12	0.39475
KLHDC7A	0.141
KCTD4	0.0793333333333333
GTF2H1	0.628
FLCN	-0.645166666666667
BIRC4	1.40525
LOC790955	0.12325
VKORC1L1	0.32775
CYP4F22	0.1425
TAS2R5	0.706
ZNF582	1.7635
HS3ST3B1	-1.392625
CTNS	0.0375
STK36	1.23216666666667
MMD2	-0.28075
RP5-1103G7.6	-2.6835
FLJ23356	-0.324
CRH	-0.7845
C1orf182	-0.0181666666666667
ACP5	2.41333333333333
AMFR	1.4192
CA4	-2.48375
PLCB4	-1.02125
MPHOSPH10	0.3715
UNQ473	2.52066666666667
G3BP2	0.433416666666667
SR140	-0.386666666666667
HOXA2	0.64375
PYGB	-0.5295
BAT1	-0.877416666666667
DKK3	-0.0353333333333333
DDX31	-0.3775
TULP1	-0.583625
NHLRC2	0.44325
TNRC4	-0.434166666666667
ZNF430	0.6265
TNRC6A	0.029125
PLA2G1B	0.432
RCHY1	1.66666666666667
GTF2A2	-0.562833333333333
MGC4294	-0.5445
ZNF691	-0.061
TACC3	-1.57875
DNAJC5G	-0.22775
LOC4951	0.72675
MS4A4A	-1.2925
LOC152485	1.1315
PPP1R2P1	0.2515
PPP2R5B	-0.3625
RPGRIP1L	0.856625
SPOP	1.042
PTPRF	1.23641666666667
MGC42090	0.302
SUSD3	4.421
THOC4	-0.4145
MAML1	0.376
FXR2	-0.1735
TYK2	-0.276375
MUC6	0.056
DNAJB7	-0.085
PIP4K2A	-0.0654285714285714
MEX3A	-1.45766666666667
RRP1	-0.879625
TFAP4	0.10225
CXorf41	2.8615
MTMR4	0.812
CTLA4	-0.0785
SNX9	0.893
CIB3	0.396
NECAP1	0.467375
PLA2G2D	0.0566
GLMN	-1.586
DCLRE1A	-0.73325
PDX1	-0.943
SAMD11	-0.98425
MRPL55	0.2331
TLR7	2.152875
TBC1D21	-0.2735
SMAD1	1.8043
ACTRT2	-0.18
RIOK2	0.33525
PDLIM4	-0.41675
SLC22A15	2.12433333333333
ABHD13	0.4542
STX18	1.047
CCPG1	1.01607142857143
DCBLD1	1.224
SLC2A6	-1.9665
NOLA3	-0.5
TRDMT1	-0.968071428571428
IL17F	-0.074
ATP1A4	-0.247666666666667
OR52W1	0.7175
CFL1	-0.6845
IL4	-1.184
RBP2	-0.4225
CPSF6	-0.04675
TTC8	-0.0385
MUCL1	3.4055
EYA3	-1.61133333333333
KRT38	-0.1605
GNE	-1.5105
ZNF501	0.63125
SLC35A2	0.609375
CEP110	-0.1537
MYF6	-0.0725
MGST2	0.377333333333333
TRPV4	-0.4545
NEK8	0.309166666666667
NOX5	-1.3375
NCKAP1L	-1.31583333333333
EMP3	-1.87283333333333
BPY2C	0.6305
C1orf38	-0.422875
ELOVL2	1.29625
CBX7	0.481666666666667
OSBPL1A	0.7485
ZNF589	-0.402
ESCO1	0.502833333333333
TRA2A	-0.148
C3orf26	-1.055
PHF2	1.32866666666667
PID1	-0.438833333333333
RFC1	-0.119125
MTAP	0.0125
ADORA3	2.895
LOC389458	-0.59
TRNT1	0.003875
CRIPAK	0.03025
RAI2	3.3405
ANKRD44	-0.8445
GZMB	3.39275
NFE2L1	0.5165
STIP1	-0.826166666666667
RASL11B	0.9585
NT5DC2	-2.67083333333333
LRP2	3.44225
MTDH	0.125133333333333
ARSG	1.599
HSP90AB1	0.17075
CT45-6	-4.23275
ZNF483	-1.29925
LMBR1L	-0.5795
S100A2	-0.4424
C2	-0.370777777777778
C2orf27	0.60075
EIF4EBP1	-1.38925
GCKR	-2.8005
PPP1R9B	-0.01275
FER	-1.092
SNRK	1.05916666666667
OR5M10	0.268
UTP6	-0.4085
CAPZA3	1.02
FBP1	2.39533333333333
TERT	-2.06
CCL1	-1.8585
FUCA1	2.5195
ALS2CR8	1.09033333333333
KCMF1	-0.108333333333333
SRCRB4D	-1.0945
OXCT2	-0.726
IL17RA	0.304333333333333
MPP5	0.490125
SPA17	0.61675
FLJ10986	1.6265
GALNT14	-1.77375
CXorf27	-1.161
NPLOC4	-0.7965
RAB34	0.21525
KRTAP3-3	0.66
ARSD	2.21066666666667
CPLX2	-1.8695
PJA1	1.29675
WHDC1L1	0.896166666666666
RB1	-0.6035
MTMR15	0.5295
PHLDA2	-2.1241
GUCY2F	-1.194
MPV17	-0.0918333333333333
SLC35D1	-0.491
LYSMD3	0.3798
COL16A1	1.7665
ERLIN1	-0.676
JMJD4	-0.65675
HIST1H2BK	0.365
TP53I11	1.20883333333333
ST3GAL4	-1.2193
PF4V1	-0.228166666666667
ALG8	-0.5715
REG1A	-0.5735
MINA	0.3555
CYB5R3	-0.274833333333333
HHLA1	-1.265
MYST4	1.2395
VASN	-1.40475
UCHL5IP	-0.79525
TFAP2A	1.2008125
MGC9913	1.3805
C9orf97	0.999
LOC90379	-1.43475
PHF15	0.160428571428571
ZNF169	0.2935
KRT7	0.0411
GLIPR1L2	3.275125
LOC116236	0.01225
IQCF3	-0.00675000000000001
RDH14	0.949833333333333
HNRPK	0.4275
RABEPK	0.146166666666667
ISX	-2.511
CBARA1	-0.1495
RAD51AP1	-2.815
MLL5	0.877375
CXorf48	-5.936
SGCD	-0.25375
PHTF1	-0.81075
CA3	1.747
CMTM5	0.7455
STX10	-0.395375
JMJD2D	-0.08
P4HA1	-1.3785
GAB3	-0.752
DHRS4	0.754333333333333
COL4A1	1.645625
C20orf20	-1.244
OSBPL2	0.32225
PTTG2	-3.14375
KIAA1688	1.4775
STS	-1.497375
SHROOM4	1.16866666666667
KBTBD5	-0.378333333333333
ALDH1A3	1.3324
BTNL2	0.4735
TGIF1	0.666
ZFAND5	0.431375
ICA1	2.101625
NAV3	-0.111666666666667
FLJ12331	-1.411
EPS8L2	0.6641
MNT	0.433166666666667
ENTPD1	1.53725
OR51E2	1.29425
STK11	-0.523
MX1	3.425
TTTY9A	-0.648
CX62	0.013
LOXL4	-0.29625
EXOSC4	-0.6765
PURB	0.439571428571429
SETD1A	0.0556666666666667
RELB	0.6085
LAMB2	1.32466666666667
HNF1B	-0.646333333333333
PNLIPRP3	-1.0045
C14orf139	-0.46575
UMOD	3.68325
GRIN3B	-1.11775
GPR25	0.43
ZNF512B	-0.63125
ATP6V0A1	0.16275
SRA1	0.359916666666667
ZNF615	1.83725
ZNF768	1.05825
ZNF469	2.93775
DYNC2LI1	1.52683333333333
DNAH3	-0.2265
LOC387911	0.57225
LOC554234	-0.50925
ARRDC5	-1.053
TMEM59L	-1.75483333333333
MARCH4	-2.258
CNOT8	0.216
KIRREL3	-1.707
ADAM17	0.487625
MYOG	0.110125
CPNE1	-1.12966666666667
AK5	3.953125
LOC204010	-0.5985
NDRG4	0.76175
LOC130074	-0.07775
PIAS4	-0.467
NCOA2	2.22825
TEGT	1.6352
USP5	-1.4775
ANKRD21	1.39975
KIAA0692	0.429833333333333
HAPLN3	0.9375
LZIC	-0.0115
NRXN3	1.262
CDKN2C	-1.7345
KIAA0226	-0.00383333333333331
CYB5D1	1.467
WDR68	-0.9316875
ABCB6	-0.7396
MRPS25	-0.44925
ZMAT2	0.410333333333333
KRT25	0.649
RPL11	0.291
GRAP	-0.220666666666667
LOC198437	-1.1145
RORC	-0.601875
RAP2C	0.582928571428572
MXD1	-0.27575
AZI2	0.714166666666667
NUAK2	-1.0375
AHSG	-4.70625
MANSC1	2.1205
IMP3	0.206833333333333
C2orf3	-0.7905
VSTM3	3.04025
PCTP	0.051
SIRT1	-0.45525
MANBA	2.05625
CD164	1.080875
GFRA1	1.996
PRM2	0.117
ZKSCAN3	0.5565
PLEKHG1	2.349
TPRKB	-0.0505
UBFD1	-0.69775
CDKL5	0.8185
HIST1H2BD	0.892
INPP4A	-0.521666666666667
BMX	1.228
PTPRU	-1.51
LOC554202	-0.213666666666667
HOXC8	0.253875
IL12B	1.143
ADPGK	-0.3315
ZNF418	2.0055
SIAE	1.439
CWC15	0.4965
RP13-401N8.2	-0.1455
KLHL11	0.1605
DEDD2	0.275375
PSMB3	-0.463
DDX25	-3.42525
ZBTB3	0.634333333333333
GFRAL	1.266
RPS25	-1.011
FAM57B	0.0521666666666667
TESK2	1.5075
DNM1L	-0.366
ZNF207	-0.114
CLEC11A	0.44125
TOLLIP	0.76125
TMEM61	-0.667666666666667
DLK1	-3.4858
PLVAP	2.7485
NOD2	3.88533333333333
SCMH1	-0.65375
FLJ40235	0.33525
HTR2A	1.653
ARMC5	1.2245
FUT7	-0.1795
PRELP	1.9013
ALKBH6	-0.0346666666666667
GYG1	0.5405
POLR3GL	-0.5175
COL8A2	4.25366666666667
OR10A5	0.052625
C1orf187	-2.02225
TXLNB	2.44433333333333
C16orf68	-0.918416666666667
R3HDM1	-1.03175
C16orf75	-1.828
BAALC	-1.45775
TNP1	-0.256
GAPDH	-1.76625
COX7C	0.5195
ERRFI1	-1.15391666666667
PGAM2	0.0158333333333333
FAM108B1	0.3095
APC	0.40275
TLR2	2.77975
SUCNR1	1.194875
ZNF233	2.8655
WFDC1	-2.16766666666667
PSG11	-0.384
SLC39A1	0.48
PSAPL1	-0.2205
CDC42EP1	-0.720625
MECR	-0.092
KIAA0101	-2.2844
MACROD2	1.2138
MMP19	0.523583333333333
LOC202459	-0.398166666666667
VNN2	1.39625
ACCN3	-1.05
TIMD4	0.665
RNASE8	-0.1005
CCDC7	0.692
SULT2B1	-0.941
ME1	-0.80575
MGRN1	0.34725
MRPL30	-0.371875
IVL	-0.50175
CALM1	0.928
PLEKHA6	1.3779
B4GALNT2	-0.438
PGDS	4.4225
C8orf33	-0.404583333333333
TMEM56	-0.3965
CKM	-1.646
ESR2	0.6552
ACOT8	-0.3455
AGTR2	0.1665
LOC155006	1.07875
BC37295_3	0.8525
EPM2AIP1	0.748666666666667
PZP	0.91
RPS9	0.0566666666666667
C18orf51	-1.35175
SIVA1	-0.0327
HEATR2	-0.2085
CD3E	-0.9905
C20orf142	-0.61825
PGLYRP3	-0.253
CCDC139	-0.11075
GPS2	-0.547333333333333
NOL14	-0.28825
LRTM2	-0.35125
TRIM36	-0.698125
TP53RK	0.5128
FBXL13	-0.7825
RUFY2	0.7855
C11orf70	1.49683333333333
HSPB9	-0.689
GJA5	2.6515
HGF	-1.33716666666667
EPHB4	0.1955
SOX18	-1.12875
IFRG15	0.2635
SERPINA10	-3.9375
WDR23	0.454875
REEP2	-1.033
CDK3	-0.7645
HSPA12A	1.595
ARL8B	1.2279
SATB1	-0.908
PPM1D	-1.42516666666667
VPS45	0.3625
TP53BP2	-0.637625
GJE1	2.4795
CACNA1G	0.137375
VGLL4	0.68775
GNPTG	0.577
ROS1	-3.445
C21orf128	0.7095
BMP8B	-0.38575
SLC5A4	-0.631
SLC6A3	0.0706666666666667
C16orf53	0.8335
TMEM81	-0.714
APC2	-1.125
SYAP1	0.9035
C6orf54	-0.838333333333333
ZBED5	0.0583
PVR	-1.537375
LTA4H	-0.735
CCDC24	1.0467
MAGEA4	-3.517
IFIT3	2.2485
MYADM	1.298875
C21orf82	0.011
PDE3B	-1.9715
TMPRSS11A	-0.00749999999999999
PGK1	-1.52005882352941
CCL13	3.43666666666667
DERL3	-0.3995
MLXIP	-0.82175
PLOD1	-1.38475
MTFR1	-0.5629
NPDC1	0.906
GPAA1	-0.666333333333333
LTV1	-0.719
RYR3	0.24075
C7orf46	1.3115
VAMP2	0.188875
RNF135	1.7676
SUPV3L1	-0.6715
FIBP	-0.458
ADAMTS18	2.7985
RNF25	0.288666666666667
SOS1	0.37075
PLAU	-0.704375
MATK	-2.65075
EHF	7.282
CTNND2	0.56425
PTEN	0.347785714285714
ZNF189	1.463
SLC28A3	1.9465
GUCY1A3	3.567
SETD2	0.959
ROGDI	0.8285
TICAM1	-0.1092
RASSF3	0.22
PACSIN2	-0.331833333333333
SERPINB5	-0.02025
PRKCDBP	-0.313875
TFDP3	-0.4685
LGR6	2.985
RFX5	-0.461
OR52J3	0.19
PTPN18	1.297625
ZBTB34	-0.06075
KCNF1	-1.562
SYNE2	0.855071428571429
SLC22A4	-1.726
NETO2	-1.17
VCPIP1	0.27325
LDHD	0.62375
ESX1	-3.2815
SQRDL	2.68825
GALK1	-0.9545
SERPINA6	-3.055
HD	0.489
ASCL3	0.2445
FBXL6	-1.209
FABP7	-1.713
MAGEC3	-0.748
KLC4	-0.171625
CD1D	-1.5865
PRAM1	0.71275
EIF3B	-0.6075
DSCR8	-5.08275
FLVCR1	-0.918
KIAA0141	-0.3745
PROM2	3.15266666666667
ALOX5	1.2897
GPR162	-0.4695
LYRM2	-0.445625
RNASE6	-1.028375
HES5	2.128
GJA1	0.664875
MRPS14	-0.294
HMHB1	-0.16375
TAF7	0.849625
BTNL9	0.8202
SFXN2	0.4775
VEPH1	-2.63825
GK2	-0.196833333333333
AMBP	-3.738625
KIAA0953	-1.1905
XAGE5	0.296666666666667
CCBP2	0.153
TGM2	-0.3715
ZNF202	-1.049
ACTL6A	0.0113333333333333
SLC23A2	-0.5513
ARHGEF7	-0.1715
LOC728635	-0.5945
CRYM	-0.0715
PKD2	0.11075
MANBAL	0.133
LIN54	-0.20225
ACTL7B	-0.274333333333333
OR4D9	-1.8535
KIAA1683	-0.36925
ZNF704	1.4845
TCP10	-0.423428571428571
MAGEB18	-0.5835
DEFA4	1.1
ZNF197	0.173
PTOV1	-0.647
RNF208	0.0833333333333333
CMIP	-1.07183333333333
TRDN	-0.7105
UCHL1	-1.699375
APOL6	0.3671
PLK1	-1.75766666666667
NPHP1	1.65216666666667
NDUFA11	-0.3905
DAB1	0.08
RTN4R	-1.04425
PUSL1	-0.372
SYT2	-0.27725
ANXA13	2.234
RFTN1	-0.75975
ATP8B2	-0.65525
VN1R2	0.361
OR52E4	0.4325
NPPB	-2.898
ZNF148	0.865875
ZNF141	1.255
IKZF1	-1.905875
PSMC2	0.145
GGA3	-0.346666666666667
LPGAT1	0.996666666666667
SEC16B	0.540166666666667
C5orf38	0.6085
THOC2	0.0995
SLC16A12	0.719166666666667
ALK	-1.557
DACT3	0.9665
CACHD1	0.0945
GAN	-0.837
EXOC6B	0.562
HIST1H2AE	1.38925
VAMP1	-1.89525
SRI	1.03358333333333
AKAP14	3.3735
HLA-E	1.9686
SLC25A32	-0.435
FLT3LG	-0.501833333333333
ATP1B1	1.368125
WDR1	0.531
SWAP70	1.6345
TRIM31	-0.424
ARNT	0.828625
ZNF596	1.4171
CDKN1B	0.092
FOXC1	-0.8898125
SEMA3A	-3.2772
LSM14A	0.26725
STEAP3	-0.7875
ABCA1	0.638166666666667
PLSCR2	0.8495
EDC3	-0.654083333333333
THBS3	0.64825
C15orf43	0.4605
GMCL1	1.07033333333333
C9orf71	0.60975
MGAT5	-0.743
LOC402164	0.22875
TSPAN8	-4.43783333333333
DYNLT1	1.297
IGSF1	-2.348
TMEM143	-0.1105
FLJ25006	-1.3465
ATP13A3	0.2655
C3AR1	1.698
CADM2	2.8345
EFNA4	1.0085
HAO1	0.31625
TWF1	0.458666666666667
MRPS17	-1.183
MYH9	1.01833333333333
C9orf9	0.628666666666667
C17orf79	-0.102
FSCN3	0.09175
BDKRB2	0.598833333333333
PCGF6	-1.19733333333333
RAP1GAP	0.35125
TAS2R41	1.5285
DCLK1	0.7008
DEFT1P	0.596666666666667
TAF2	0.51175
COPZ1	0.603625
KATNA1	-0.47475
STIM1	0.49325
TBX2	-2.19833333333333
RPS4X	0.267
MARCH8	0.818166666666667
DHX33	-0.698333333333333
TMEM161B	-0.201666666666667
SYPL2	0.2395
ADCY5	0.361375
SRPK3	0.053375
CXorf9	0.037
REC8	-0.7105
CLP1	0.3148
MGC52498	-0.5465
DUOX2	0.65975
C6orf150	-0.173
TSC22D3	1.518875
CASP8	-0.2824
PRKD3	-2.0305625
CFH	2.3575
TRO	-1.269
NRIP1	1.132
ZNF707	-0.203833333333333
TBC1D22B	-0.105166666666667
HYI	0.487
COX7B2	-0.402
GPR52	-0.38025
CASC3	0.528285714285714
METRN	1.4255
KRT3	0.4065
ARF1	0.822714285714286
C1orf111	0.014
MOG	-0.693
C6orf50	0.239
MGC12966	0.07675
ATP7A	1.26866666666667
NOTUM	-2.6895
LOC342897	0.364
ITSN2	1.23458333333333
GIP	-0.1955
LOC89944	-0.178
UBXD8	0.308875
GYPE	-2.75366666666667
JAG1	1.37133333333333
RLBP1L2	0.029
HIST1H2AL	0.28575
PAPPA	-0.9797
CYP4F8	-1.25775
TRH	-0.3355
DCTN3	0.428
NT5C	-0.861
HTR3C	-0.3425
VPS41	0.109625
KIAA0174	-0.016
ANKS6	-1.953125
MPV17L	-0.247333333333333
MT1M	-0.446833333333333
DTX1	0.616
LOC146325	-1.15583333333333
ZNF639	0.163333333333333
CACNG4	-1.132
TNNC1	-1.07825
MGC27345	-0.138
CASD1	1.7961
HOXD4	-0.01
SMC4	-1.30429411764706
TTC35	0.0222
CTXN1	-0.140875
RGS19	-0.42775
SFRS3	0.1335
TRIM43	-0.1095
HLA-DQB1	2.10275
NUPL1	-1.0622
NRAS	-0.970875
RPL22L1	-1.786
ZNF138	0.383333333333333
FBXW2	0.0355
SIX3	-0.206
HDAC9	0.0235
OGG1	-0.0385625
APLP1	-1.18133333333333
OR7A5	1.215
DLX4	-2.59075
TUBA1B	-1.06275
CRY1	-0.874625
C12orf29	-0.5635
MGC70863	-0.0934545454545455
OR1D2	-0.576
C1orf25	0.61025
CUZD1	-0.27175
PUNC	-3.377
SCAND1	-0.148833333333333
MYT1	-2.3395
MPND	-0.98225
GOLGA1	0.8036
ZBTB43	1.5535
VAPA	0.901
C4orf36	0.85625
STAP1	2.1065
SLC34A1	-0.453
PIK3R3	1.3277
TGM5	0.968
USPL1	-0.5977
FBXO40	-0.37625
BRF1	0.4217
CCL27	-1.512
hCG_1657980	-0.4035
PFN2	1.0108
MYBPH	-2.542
PPP1CC	0.0644375
CDCA7L	-1.2715
KCNB2	-0.0475
C20orf151	0.9875
USP13	0.74175
RCOR2	-1.00516666666667
FBXW4	0.213333333333333
WT1	-3.51766666666667
TAS2R46	0.8745
STK38L	-0.0171666666666667
LEPROT	0.54375
DDX42	0.5355
TXNRD2	-1.473
TNFRSF4	1.486
KSR1	-0.3185
SLC27A1	1.36333333333333
POU5F2	1.3915
SLC22A11	0.39775
C8orf32	-0.732166666666667
ZNF236	1.45485714285714
GABRB1	-4.88575
LRRC29	0.9505
FBLN1	1.08583333333333
MRRF	-0.229
RP1	1.631
MARVELD1	-0.15375
AFF4	0.7405
C17orf54	-0.0175
RAF1	-0.318
SUB1	0.179833333333333
MRPS33	-0.1085
ZIC1	-3.0166
ARL10	0.1215
RAG1AP1	1.20983333333333
P2RX5	-2.5917
NCR3	0.4145
LTB4R2	0.3435
HLA-DPA1	3.76275
FKBPL	0.714833333333333
JAKMIP1	-3.0635
SNX4	1.02475
CD248	1.131
CCR2	-0.346875
LOC401152	0.812833333333333
SH3KBP1	-0.8457
LMBRD2	0.738857142857143
WDR51A	-1.24416666666667
SYT15	-0.3969
SMOX	-1.60475
NACAP1	0.40375
DRD2	-0.13
COPS2	0.03275
FCER1A	4.321
TMEM112B	-0.548
SUGT1	-0.7521
CALR	-0.09325
DPY19L2P4	1.555
ADRA1B	-0.861875
LTB	1.97475
SNRPD1	-0.12
NCAPG2	-1.8765
KCNMB1	2.16316666666667
ITGAV	1.11541666666667
LENG4	-0.302
C13orf16	-0.292833333333333
C20orf3	1.221
PIP5K1A	-0.738666666666667
PCNA	-1.635125
C1orf34	1.7295
MMACHC	-0.27325
BEST1	-0.263666666666667
REV3L	-0.852
ZRANB1	-0.009
