Hybridization REF	TCGA-A2-A0YF-01A-21R-A109-07
NRBP1	-0.096
SLC25A22	0.06825
ILK	-0.093
SLC22A8	0.843333333333333
MRPS7	-0.301375
PITX2	-3.23725
FABP3	1.251
OR1L1	-0.1145
LOC728215	-0.845875
BLID	-3.0345
KIAA1217	2.53370588235294
TFPT	0.328
AP4B1	-0.2855
VBP1	-1.4725
OR1K1	0.5305
MORC3	0.77525
BHMT2	-0.541666666666667
C3orf10	0.463375
FZD7	-0.767333333333333
WFDC10A	1.022
PMS2CL	-0.398125
CCDC32	0.487833333333333
FA2H	0.29275
ALG13	0.53
TTLL7	0.862
SPOCK3	-0.63675
SLC13A2	0.84
AIM1	1.50375
GPRC6A	0.2995
EGR2	3.6155
MED11	0.86675
WWC1	1.80975
SH3GL3	-5.66075
RIF1	-0.620928571428571
PRLH	0.0575
VLDLR	-0.946
DBT	0.2095625
C21orf63	1.52425
CGGBP1	0.189125
KRTAP12-2	1.174
TADA3L	-0.173875
ZBTB16	0.91775
PDGFB	1.708625
RFX1	0.5845
UQCRB	0.083
LOC133874	-0.227
HPS3	-0.5355
LGALS3BP	1.4282
DKFZP564O0823	2.24942857142857
MRFAP1L1	0.784875
HOXA10	-2.02433333333333
NGB	-0.1605
KIF21A	-0.194615384615385
IFLTD1	-0.238
LZTS1	-1.412875
ARHGEF3	1.99675
RHBDL3	-2.2085
CSNK1G2	-0.04925
ChGn	-1.120875
KIAA1244	3.40883333333333
GABRB2	-0.149
MGC72080	-0.959
CD27	3.21175
EGLN1	-2.4529
PEX13	0.244
RWDD3	0.0985
RNF12	-0.612833333333333
GRIN2B	-0.8755
ADAMTS14	-0.998875
DYDC2	2.44916666666667
ATP6AP1	0.9586
NR1H2	0.4225
PDK2	1.161
C3orf17	-0.159666666666667
SLC38A2	-1.23564285714286
SLC25A29	0.220666666666667
C15orf29	1.29375
ADAM9	-0.895
TMUB2	0.4465
GPR176	-0.44425
AGK	-0.575125
MCCD1	0.4625
NDUFA4	-0.22675
TMEM146	1.02475
DUSP1	0.989
UNQ6975	1.2255
EMX2OS	4.6095
INSM2	-0.83875
LUZP4	-0.219666666666667
SETD6	-2.129
P2RY2	2.97
SLC45A2	-1.9575
RABGAP1	0.497333333333333
UBXD5	0.294875
GPRC5A	1.2613
PAK3	-0.407666666666667
LOC63920	0.12175
TGFBR1	1.1259
KRTAP6-3	0.2595
SFMBT2	-0.28975
CDC42	-0.00312500000000004
C11orf35	1.1355
TTLL2	0.37525
UACA	0.584333333333333
CD97	-1.6477
SETD5	-0.099125
NINJ2	-0.90975
PTER	0.671666666666667
POMGNT1	0.4815
KRTAP4-2	-0.7325
ECGF1	2.35575
HRB	0.445090909090909
ATP1B2	0.5682
LOC400506	0.55275
COL4A3BP	-0.02025
C6orf97	2.68675
GRHPR	0.649125
TAS2R1	1.259
SEMA7A	-1.06825
EDF1	0.1795
ODF2L	-0.3775
PCID2	-0.721166666666667
GTF2H4	-1.13733333333333
ZCCHC3	-0.458125
CGB2	-0.0948333333333333
NEUROD1	-0.014
C20orf75	-0.752
RP5-1054A22.3	1.65516666666667
IFNA5	-0.5185
ZNF134	0.886166666666667
MGC119295	-0.5513
ZSWIM6	0.453375
SMEK1	-0.0928333333333333
PCGF2	0.315
C1orf102	2.098
CYP2A13	1.838
KCNH6	-0.1288
MDM1	0.6911
ALDH7A1	-0.509
C9orf75	1.56325
VDAC3	-0.30425
OR51T1	0.371
EIF3F	-0.521333333333333
KCNJ10	-0.63875
LENG8	0.07575
EDEM2	-0.05075
CCNJL	-1.41566666666667
DHX37	-0.452
CRYGN	-0.5335
AATF	-0.5345
ZNF630	2.110875
E2F5	-0.384
WFDC13	0.19425
FTSJ3	-0.8045
C4orf33	1.11775
LHFPL4	-4.13625
C19orf56	0.00466666666666667
SMAD4	0.33975
AFM	-0.4266
G0S2	0.22975
FCHSD2	0.5975
RRP1B	-1.3086
EEF1B2	-0.3975
STAT6	1.29983333333333
ZNF195	-0.94625
GNL1	-1.56716666666667
ZNRF2	1.481
PER3	0.53675
ASB16	0.6245
C10orf10	0.793928571428571
ADCY8	-3.31983333333333
C9orf58	-2.44466666666667
ARMC10	-0.0551666666666667
PSG1	-3.373
DHX34	-0.268
VARS2	0.105375
NFIC	0.2385
ITPR2	0.01375
AGXT2	1.30716666666667
OR6K3	-0.1365
H2AFZ	-0.758666666666667
MLLT3	0.606083333333333
COX4I2	3.363
CCNT2	-0.0995
PLK4	-1.433
NUMBL	-1.26033333333333
MED16	0.89775
PLEKHQ1	1.394
GOSR1	0.358
BTG4	0.10525
RPL30	0.21425
IGSF5	2.783
IGFL2	-0.0748333333333333
ELMOD2	1.92233333333333
SHC3	-1.65616666666667
HAVCR1	0.0935
DYNC2H1	-1.249875
RNF5	-0.113666666666667
C2orf7	-0.0275
NLF1	1.7765
KLHL25	0.2655
LRP10	1.5911
KRI1	-0.48175
PUS7L	0.251
MGMT	1.359
HOXD1	-0.986666666666667
CSH1	0.5339
ATG16L2	-1.20975
FLJ44635	0.842
CHODL	-0.81575
EXOSC8	-1.20725
SLC28A1	-0.5205
MYO7B	-1.02366666666667
SEH1L	-0.3676
MTNR1A	-0.356833333333333
TSPAN5	0.313666666666667
CDC45L	-3.63383333333333
AMIGO1	1.231
ATAD3A	-2.34425
OSGIN2	1.49566666666667
PDIK1L	0.423166666666667
DARC	4.086125
PIPSL	0.2625
SHMT1	-0.22225
CRISP3	-1.608
POPDC2	3.0705
ZRANB2	-0.961166666666667
FBXL8	1.18375
TRIP13	-2.01645454545455
EIF5AL1	-0.473
POU5F1P3	-5.47933333333333
IL6	-0.4825
CXorf38	0.524666666666667
IFNA16	0.232
FBXL2	3.423
BRD1	-0.27275
STATH	0.3335
FBXO44	-0.105166666666667
MCCC2	0.795
CDC2	-0.8921
C5orf23	-0.0505
IVD	1.17983333333333
C10orf122	-1.507
MSL3L1	-0.1451
MVP	1.55675
EPOR	-0.9939
ZMYM1	-0.527
BCL7C	0.261833333333333
PSTPIP2	1.4616
LYPD1	-1.536
OR8G5	-0.421
ZP3	0.269833333333333
BCAS4	1.09766666666667
EDG6	1.5595
ISY1	-0.57725
PRAMEF2	-1.0035
CUL1	-0.222125
RNF213	1.3705
CCRK	1.3295
DHX9	-0.489625
C13orf29	-0.11
NCKAP1	0.920833333333333
MRPL43	1.344
XPR1	-0.7265
PKN2	0.8911
PODNL1	0.334
ZNF333	0.594
DALRD3	0.97975
OPN1SW	0.12
BTBD6	0.56225
C11orf82	-1.649
OR5P3	0.9205
DUSP11	0.42925
L1CAM	-2.0528
NEK11	2.64016666666667
OR7E91P	1.3085
CNTN3	1.95
CREB3L2	0.677
ZBTB37	0.843
KIAA1324L	2.179
NDUFB10	0.715333333333333
NUDT2	0.76925
GTPBP8	-0.7255
CACNA1D	1.497
PRKAA2	1.89
PRDM8	0.1705
MGC16075	-0.814333333333333
KRT14	0.240714285714286
PP8961	1.15425
MRPL18	-0.07725
ABCG2	-1.80775
PACRG	1.58425
BBS2	-0.60225
KREMEN2	-2.7285
FBXO21	0.53175
HNRPUL1	0.0509166666666667
GRB10	-0.11175
CLSTN1	0.723625
LMAN2	0.8593
C17orf61	-0.3435
NIPSNAP3A	0.53125
INSIG2	-1.401
PCDHB7	-0.0321666666666667
STXBP2	1.639375
CMAH	0.799
SEMA5B	0.6065
ZNF155	0.1615
COQ6	0.902833333333333
PRPF4	-0.668
TSPAN15	3.4174
VN1R5	0.01775
LATS2	-0.55675
SELK	0.57
PGK2	-0.10475
MS4A1	-2.250625
TYW3	-0.4274
KRTAP5-1	1.16425
RCCD1	-1.24883333333333
BTN1A1	-0.1955
DDX28	-0.025
TMEM65	1.116
LOC92345	0.2795
TTC31	-0.07675
WDR46	-0.765166666666667
CHP2	-1.82516666666667
LSP1	0.487875
ZNF542	0.17725
EXOSC1	-0.19225
ARHGAP18	0.6605
LRRTM4	-1.393875
MAOB	2.07708333333333
CACNB4	0.24175
MGC33846	2.402375
RANBP3L	0.2595
ATP5L	-0.262875
ONECUT1	-3.3935
NUDT9	0.37175
TMEM149	1.222
STX17	0.873
IGSF10	-4.4385
TMPRSS9	0.182
BMPR2	1.386
ALLC	-0.33925
KLF7	0.860125
GCC1	0.8849
TIMM9	-0.20275
CDO1	0.304833333333333
MGC10701	-1.4025
IFI6	1.46266666666667
FRMD8	0.24275
MGAT2	0.4135
WBP5	0.516833333333333
CNIH2	0.393
KIAA0907	-1.2134
KCNH8	-0.4285
CTSG	-1.59025
GRIK1	-0.560833333333333
CUL5	-0.111
FRMD1	0.585
OR9A4	-0.261
SYT6	-0.702
FOXD4L2	1.38
ANAPC2	0.326333333333333
OPN5	0.1285
TAF13	-0.50925
LYG2	1.40225
GGNBP1	0.5625
C11orf40	1.375
OTX2	-1.355
REG4	0.576666666666667
EIF5	-0.0211250000000001
PALB2	-0.538
SEPSECS	0.6189
RNASE3	0.57925
TRIM49	-2.089
POLR2K	1.0446
GPR42	0.221
C8B	-3.43175
SASS6	-0.72525
PREB	-0.301
OR3A3	0.313
TUBA8	0.252125
IGLV2-14	-0.93825
STIL	-1.73575
ANKFN1	-1.301
NME7	-1.061
HOXC12	-1.54966666666667
UBE2C	-1.314875
FHOD1	-0.471625
CDK2AP1	0.650166666666667
OR6K2	-0.05475
DHPS	0.17375
RPL5	-0.349916666666667
TRGV5	0.1615
LOC541472	-0.01925
HCCS	-0.5528
DENND1B	3.0735
LHX3	-1.314
OR5D16	0.776
CXorf57	-2.04216666666667
IRF2BP1	1.3095
NDST2	0.920666666666667
LCE3D	0.0885
BOLL	0.187375
SYT3	-1.5615
PIH1D2	0.07875
C20orf7	-0.390666666666667
IL1R2	1.53483333333333
SLAMF9	-0.235
PPME1	0.29775
PIK3CA	-0.26675
TRAPPC1	0.758375
COLEC10	-0.98675
SLC9A6	-2.0205
PDDC1	-0.215666666666667
CCDC53	0.70025
GK3P	-0.23775
DAZL	-0.58575
BRI3	-0.131
SDK1	-1.30325
CYP2C18	0.052
IFI44L	2.523375
RPL3L	0.4735
FUT9	0.4285
KIFC2	-0.977333333333333
PMP2	-0.33525
SLC4A9	-0.134
PLAG1	0.347833333333333
MYCBP2	0.767833333333333
OR4E2	0.424
CCDC65	0.55375
C16orf82	-0.13525
ENTPD4	0.8495
BRP44L	0.49375
PMP22CD	0.02175
TMCO4	0.6975
KCNN1	-1.22516666666667
WDR35	0.193
CCDC80	1.11075
C3orf31	-0.5345
SLC7A9	-0.97825
TMEM190	2.52075
DBC1	-1.744
FADS3	-1.244
PDZD8	0.643833333333333
GRM5	-0.02925
AZGP1	4.9443
PEX3	0.7595
MED1	0.150214285714286
ATG4C	-1.31816666666667
HNRPH3	-1.04725
FAM109B	2.41275
C4orf17	0.105
CA10	-0.878
OPRD1	0.0235
CCL16	-1.4575
SACM1L	-0.49925
CST6	4.9395
CD63	1.609
LGI1	-2.0235
ZNF784	1.049
CRYBB1	0.1035
CX3CL1	0.53615
TOP2A	-1.944625
GYPB	-3.9575
GADD45GIP1	-0.35375
FEN1	-0.8685
IGF1R	0.7154375
WDR72	-1.95316666666667
PURG	-2.05416666666667
DEFB126	0.0926666666666667
PKD1L1	1.11366666666667
CAV1	-2.2575
GNPDA2	1.4364
DGAT2	1.705875
NLGN1	-4.8815
STRBP	0.133875
HPRT1	-0.523666666666667
FANCI	-1.413
PSMA7	0.188
DBF4B	-1.0835
TTF1	-0.07225
RAD54L	-2.8815
ELOF1	0.03025
PLAGL2	-0.0515
ZNF256	0.945
HMGCL	0.50075
MSI2	0.748
RPESP	3.547
C11orf60	0.6415
ABCD1	0.1875
ACAA1	0.3928
SPARCL1	5.23257142857143
IL6ST	1.2465
ZNF319	0.08225
TMEM109	0.4316
FAM90A1	-1.06616666666667
IL22RA1	-1.52
ATP4B	0.2665
TEC	-0.539
C7orf30	-1.32875
TXNDC2	-0.674166666666667
ABCB4	0.2455
KIAA1191	0.584375
C9orf38	0.161
SFTPB	0.425125
CNTNAP2	0.299166666666667
FRK	2.7305
TBX19	-0.17225
CHD4	-0.5685
C6orf26	-2.84716666666667
MOSC2	1.94775
IKBKE	1.9405
HIF1A	-0.524333333333333
LOC595101	0.1125
RELA	0.535
TMEM16B	-0.457333333333333
ABHD12B	1.103
TSEN34	0.2265
KIF18A	-2.564
TXNDC9	0.486333333333333
SPATA2L	0.2655
SEMA4G	-1.4165
C21orf91	0.218
MATN1	0.162
KCNIP4	0.1805
TUSC1	2.643375
OR4C15	0.8255
ARMCX6	0.835083333333333
WBSCR27	-0.9015
OR52I2	0.46
KIAA1604	-1.28425
DYNC1I1	-1.404
PPP4C	-0.28475
SLC47A2	-1.29583333333333
TREH	0.152875
CD48	2.05933333333333
ST14	1.806
PKN1	-0.693
SPON2	0.8705
XBP1	2.74183333333333
SFRS12	-0.727333333333333
EFCAB6	1.035
SELT	0.137
SLC39A2	0.6135
ERF	-0.887833333333333
ARL3	0.4275
SURF6	-1.0538
MLLT10	-0.620714285714286
FLJ11171	-0.284333333333333
TDGF1	-5.4675
ERCC6	0.076
EIF2AK4	0.80175
BAZ1A	0.0526666666666667
LRRN3	-0.337
TMC3	3.0805
EFTUD1	-0.13475
PTPRO	1.6565
CLEC12A	0.393125
ACBD4	0.942375
ZDHHC14	-0.8865
OTUD7B	1.233125
ACTB	0.1711875
MSRA	0.589375
LCE5A	1.8365
IFI35	1.0735
BSCL2	0.257333333333333
ANKRD12	0.9235
CFHR2	0.37225
RGAG1	-0.172833333333333
HSFY1	0.1645
SLC30A5	0.145583333333333
IMPG1	0.9155
GPR109A	0.794
ZNF185	1.129
IYD	2.59425
NPCDR1	2.379
SERPINA13	0.103
HMGCLL1	-2.5185
NEUROG1	1.3365
UBQLN1	0.6123125
LIN37	0.2875
SOCS2	0.4785
DSCR4	-2.249
XKR6	-2.03175
GPR142	0.579
KRTAP13-3	0.714
CCDC15	-0.917666666666667
MOS	0.3435
CD1E	-0.9525
OFCC1	0.415833333333333
FAM83D	-1.68775
SRFBP1	0.10975
C9orf96	-0.106
DHDH	-1.4325
CCDC90A	0.092
RABL3	1.0434
CD320	-2.59833333333333
ANGEL2	0.899166666666667
MRPL21	0.7215
SMG6	0.739333333333333
INSR	2.5176875
FLJ14816	-0.8125
GLRB	3.869
C9orf89	1.47925
CIZ1	-0.990625
URG4	0.1435
LRDD	-1.05333333333333
CBY1	0.236833333333333
NFX1	0.37625
MTERFD2	0.396571428571429
C19orf23	0.206
PGC	-3.000875
IER3IP1	1.7624
RASAL2	1.19733333333333
C1orf89	0.324
SYNJ1	0.14625
NFKBIE	0.74225
FLJ40125	-1.06733333333333
TCEB2	0.3153
NOG	-2.553
POLR2J2	-0.265833333333333
HLA-B	1.52375
PCDHA1	1.011
PPP2R2B	-1.481
ARHGEF17	0.735166666666667
TCF7L2	0.871642857142857
CHD5	-0.946
ZNF431	-0.31425
TBC1D25	0.6745
ZNF800	0.43525
SCUBE2	4.03172727272727
MYCBP	-0.460666666666667
GPX5	0.2935
C6orf129	-0.168333333333333
QSER1	-0.247
ULK2	3.02825
PIGO	1.07566666666667
NRCAM	-1.9875
SLC35E3	0.910125
CSRP2	-1.96325
HYPE	0.7985
MAPK15	-0.0198333333333333
MGC14327	0.40725
TIMM13	-0.110833333333333
ZNF462	-1.875
GBA3	0.0025
TEX13A	-0.1225
MCM6	-0.812555555555555
MTRF1	-0.989625
ABCA7	-0.31925
EIF4A2	-0.32275
ZC3H10	1.626
RPGR	0.233666666666667
C20orf94	-0.3935
RP1L1	0.4595
GPR125	-0.909
USP22	-0.661285714285714
OR1L4	-0.00950000000000001
MLZE	1.177
FLJ32065	0.08125
PTCD1	-0.3095
CRTAC1	2.126
BXDC2	-1.3625
C18orf1	3.68316666666667
FAM107A	1.31428571428571
EFNA3	0.0355
P18SRP	0.779
CAMKK2	1.00841666666667
KIAA0649	-0.06425
NES	-1.16133333333333
HS6ST3	3.655625
PON2	-0.095
TCP11L2	0.7685
CLEC4A	3.62525
PRR12	0.8605
MLXIPL	-0.9978
C2orf50	4.074
ZNF28	0.959
ENC1	-0.371333333333333
MAP2K1	-0.283625
FKSG2	1.42975
KIAA0430	0.87675
PTP4A1	-0.721055555555556
GPR156	1.478
GTF3C6	-0.62725
UBR2	0.5936
LOC388272	-2.0295
MAK	3.4335
ACOT4	3.58625
STC2	0.979916666666667
PIGW	-0.766375
SAE1	-0.0575
COL6A1	0.0578181818181818
OAZ1	0.129833333333333
STMN4	0.161666666666667
EDG3	1.6265
SGCE	-0.614833333333333
IL11	-2.5165
PRSS8	3.329
YIPF5	0.33575
WNT4	3.811
CSN2	0.214833333333333
TCF7	-3.312125
TDO2	2.68725
SAMD9	0.53375
S100A7A	2.527
MMRN1	1.7975
GKAP1	0.402
AKR1C3	-1.26875
RNF19A	0.040375
GMDS	0.89825
YKT6	-0.700125
SPARC	0.8714
C12orf31	-0.49225
UBE2V2	-0.847166666666667
FBXL18	-0.998666666666667
KIAA0460	0.563
ADAM22	-1.085375
SERPINC1	-4.30875
KCTD21	0.81625
MYOHD1	-1.894
ZNF37A	0.200333333333333
GTF3C1	0.0511666666666667
CTSZ	2.86275
PRNPIP	-0.66975
DRD1IP	2.90675
NR1I2	-3.0275
ZNF266	0.2574
SPAG4L	0.1915
COX4NB	-0.93325
SAPS1	0.714333333333333
APOA1	-4.136375
TATDN1	-0.831666666666667
C10orf82	1.85425
KPNB1	-1.35975
FOXO3	0.237
CRYBB2	-0.176
ZBTB5	-0.523666666666667
SLC25A38	0.0515
DCTN2	-0.0753333333333333
IFT20	0.30025
CTHRC1	0.34625
C1orf31	-1.55675
UHRF1	-0.6793125
GPC6	-1.11375
C10orf54	2.6995
MCF2L2	-0.212833333333333
WNT9B	0.235
OLA1	-0.784625
FAM120B	0.70825
TTLL10	1.042
CYorf15A	-3.66625
RELN	-2.3267
SCN2B	0.523166666666667
MFHAS1	-1.77575
NKX3-2	-2.06166666666667
RASGRF2	-0.584
SSBP1	-0.327333333333333
KPNA6	-0.671857142857143
LOC389118	-0.145
HS3ST4	-1.718
SUPT7L	0.130375
FLJ32658	-2.232
IGFBPL1	-0.21275
KIAA1641	-0.6151
SHKBP1	-0.0498333333333333
CSF1R	4.89175
NAGK	0.66675
MYL2	1.074
HIST1H4C	-0.186333333333333
TOMM7	-0.087625
ADAMTSL3	2.9312
TNFSF14	-0.499
PRRT2	-1.9185
VTA1	-0.341
AOAH	4.229
CRISPLD2	1.15721428571429
PNN	-1.3074
TA-NFKBH	-0.2465
ESPN	0.98125
RBM43	0.3705
KIAA1267	0.370875
DDX3X	0.245444444444444
KIAA1576	-5.382
PLXDC1	5.06883333333333
FLJ25801	-4.6225
HNRNPL	-0.69925
RUNDC3A	0.327166666666667
CASP12	0.941
SH2D5	-1.98975
RPL26L1	-0.23
OR51A7	-0.4895
HDC	2.733
C2orf16	-0.0435
SYTL3	2.1465
GOLGA4	0.466375
NOTCH1	-0.693833333333333
ATPAF2	1.0315
ECD	0.1775
SSX5	-2.05016666666667
SNAP91	-0.43675
OCA2	-5.574
PNPO	0.5275
DAPK1	0.397666666666667
PINX1	-1.1865
SELENBP1	2.091625
NEK3	0.537
TMED4	0.653285714285714
SSTR4	0.589
FOSL1	-2.9103
CD40LG	1.076
CES1	-1.51116666666667
DCI	0.969833333333333
B3GAT3	0.324333333333333
STK17B	-0.34625
CNTN6	-0.16575
CYP3A4	-1.69533333333333
MBOAT2	2.786
PISD	-0.240875
USP1	-0.68275
PYDC1	2.88116666666667
CENPM	-1.345875
SAR1B	1.433
TTC7B	-1.047625
DP58	0.129
GPC1	0.4675
RBL1	-1.838
TMEM137	-2.19266666666667
TOB1	1.17325
TCEAL1	2.714
CENPF	-1.79481818181818
C6	3.51
PRSS1	-3.902
PPIL6	1.67866666666667
C6orf124	-1.032
ODZ4	0.263833333333333
SNCB	-0.24975
NDUFB9	0.422375
CNOT6L	0.793333333333333
S100A9	1.063
TRIM50	0.626
KCTD1	1.9822
WDR63	2.9025
SPEF2	2.279125
RNGTT	-0.732833333333333
CXorf22	0.78
KCNK16	0.252
CEP250	-1.330125
ATPBD1B	-0.516
KCNJ2	3.92325
MT1B	-2.2545
ZNF684	-1.337
SLC4A1	0.64525
PDHA1	-1.37175
ZNF492	1.334875
TKT	-1.70075
BYSL	-0.788125
RNF38	0.461125
AHDC1	0.6055
KLHL2	0.501375
CMTM8	2.69975
DMP1	0.148
HERPUD2	0.02175
CRTAM	2.84466666666667
ZNF572	1.5145
TMEM16J	0.2615
HSD17B2	-3.8205
UBE2G1	0.534
AHSA2	-2.782
PELI2	-0.067
TPX2	-1.97475
ATP9B	1.545
DAZAP1	0.156125
HMGCS2	3.43766666666667
C17orf38	1.3905
B9D1	0.7065
NKX2-5	-1.35416666666667
KIAA1276	-0.4475
LILRB2	3.704
CSTF1	-0.429
BTN2A1	-0.535666666666667
C15orf48	7.479
IGF2BP3	-4.64425
FAM113B	1.3075
HRG	0.206375
ZNF131	-1.0415
USP47	0.841285714285714
CCDC88B	-0.723125
HCN1	-0.727666666666667
HTN1	0.098
SYCP3	-0.11775
C13orf23	-0.0748
PAPOLA	-0.25125
AATK	-1.0107
MSH3	-0.485166666666667
NDUFAB1	-0.0195
ITLN2	-1.5295
BAK1	0.2815
MRPL45	-0.282
MTNR1B	0.305
LOC645843	-0.082
SPECC1L	-0.22125
PGCP	0.1225
SPN	-0.40725
GPR143	2.283
ZNF576	0.721333333333333
TMEM39A	0.5802
ATP5D	0.5305
MAGEB3	-1.803
RPS5	-1.36466666666667
ANP32E	-1.68271428571429
MTMR1	0.54025
YEATS4	-0.82525
SYNGAP1	0.02975
PCOLCE	-1.52633333333333
MNS1	1.176
PCYT2	-0.0863333333333333
ZNF182	-1.437
LAX1	0.398875
SPPL2B	0.8357
ELOVL5	0.7522
PCDHAC1	-0.2525
B4GALNT1	-2.02716666666667
BLOC1S2	0.374875
ZNF673	-0.5821
ARHGAP21	-0.730333333333333
IRX5	2.773
LRFN5	-1.245
FAM7A1	-1.12475
RAB19	0.363
GINS1	-2.41825
ITM2B	2.1025
PAPSS2	-0.580416666666667
OR5BF1	0.8005
ACSL3	0.423375
KIAA1919	-0.163833333333333
GLT8D2	0.768875
UTRN	1.10092857142857
CNN1	0.14025
HISPPD2A	0.676
SDAD1	0.245
SIGLEC9	2.12833333333333
RPL35	-0.232785714285714
C22orf26	0.5135
IMPDH2	-1.3145
WDR69	-1.33325
SEC14L5	-0.176333333333333
CLTA	0.52025
RP11-529I10.4	0.7915
GPR37L1	0.419833333333333
OGDH	-0.551666666666667
ASB13	1.0515
ZFP14	-0.107
ZCRB1	-0.0206666666666667
KPNA3	-0.089
HSPA1L	2.0325
RHOC	1.248875
LOC554175	-0.57875
PPP3CA	1.0364
SLC1A7	-0.9462
ZNF529	-0.340666666666667
RBED1	0.76025
DDB2	-0.2735
FLJ11286	-0.393666666666667
SPATA1	1.384
MKNK1	-0.185666666666667
DYSF	1.654
ALKBH2	-1.2555
NKD1	-3.9925
C1orf174	-0.82775
PLEKHO1	0.5935
ASB10	-0.0165
RING1	-0.382666666666667
NPC2	1.291
AVPR1B	0.119
YTHDF1	-0.26125
LMAN1L	0.6155
GSG2	-1.1295
CEP170	-1.2436
RPS4Y2	-6.16775
MSH6	-0.8495
HECTD2	1.0495
ZNF556	-3.873
PLEKHC1	-0.8518
AIRE	0.475166666666667
BCL2L10	1.22525
LMOD3	0.845666666666667
ZBTB8	0.3423
FOXA2	-4.074
SLCO2A1	2.60625
C3orf46	1.721
PRDM16	-0.1815
TMEM98	1.7765
FRMD5	-3.7425
PDE6C	-0.058
C1orf216	-0.0956666666666667
EP400	-0.544642857142857
PTK2	0.167583333333333
RNF217	-0.925
NDUFA8	0.3095
ZFAT1	0.90775
LAMP3	1.34533333333333
GLTSCR2	0.665875
NPW	1.4045
LLGL2	0.7012
PPM1K	-1.358
C20orf177	0.485
KIR2DL4	0.389888888888889
NFKB2	0.8885
C21orf122	-0.00116666666666667
HESX1	-0.687
GPR114	1.778
SLC25A35	-0.345833333333333
GNAT1	-0.50125
ORAI3	1.56375
FAM76B	-1.27625
TMEM99	0.0789
TRIM29	-1.0662
CDS1	2.8435
RHEB	-0.0266
C4orf27	-0.4075
RAB3A	-0.0115
OTUD6B	-1.9195
GPD1	1.80425
CDH15	-2.23666666666667
NPM1	-0.681571428571429
TMEM117	-1.0825
PRPS2	0.133
GCK	-0.1485
ADRA2A	5.43633333333333
TSPYL4	0.248
TASP1	-0.36475
WDR19	0.560833333333333
C10orf38	-2.10075
PDE4C	-0.767166666666667
FYB	0.694916666666667
C1orf55	-0.911333333333333
PPFIA3	-0.106
RAD18	0.41925
C12orf44	0.284
CRYBA4	0.523
HVCN1	1.9045
TAF10	0.264666666666667
C16orf48	-0.5815
DEPDC5	0.408
LTBP1	-2.198
MAPRE1	0.338125
FGF8	-0.254
C3orf52	2.778375
SENP7	-0.245666666666667
LRRK2	2.57775
RUNDC2A	0.177166666666667
KIAA0355	0.420166666666667
CPEB1	-2.83025
PPEF2	0.9235
ABI2	-0.53
KIAA0317	-0.244
ATF1	-1.311
DYNC1H1	1.1155
DIP	-0.423
TMEM33	0.5895
POLDIP3	-0.26825
C7orf24	0.16175
GPR171	1.94675
CDC6	-2.26366666666667
PLD1	-0.513
ITFG2	-0.3761
NDUFC1	1.264
AKNA	-0.774
NBR1	1.264
PKHD1	0.266571428571429
HPS4	-1.0928
MAFA	1.62325
ULBP3	-1.035
DIRC1	-0.1245
IMMT	-0.3985
C22orf13	-0.0541666666666667
CEL	0.37025
MARK3	-0.50925
ADAMTS2	-0.102416666666667
ARPC3	0.684833333333333
TMEM10	0.34975
NPHS1	0.60125
BRD8	-0.00616666666666667
WDR12	-1.62
IDI2	-0.445125
HOXD13	-3.4965
OR8G2	-1.10875
SLAIN1	-3.3445
GABRQ	-1.2135
NR2C2	-0.69175
NKTR	-1.06
TLE2	1.5505
KIAA0892	0.448666666666667
AURKA	-2.17209090909091
GPRC5C	0.8515
TBC1D9B	0.525125
PNPLA6	0.1375
AP3B1	0.4415
NAG	0.053625
C11orf68	-0.46725
AKR7A3	1.35375
AHCYL1	0.767083333333333
COP1	0.612666666666667
RPP14	0.281083333333333
PCDHB18	-0.01
CDH24	1.64775
KRT17	-0.6057
LACTB2	-0.821
DDX24	-0.1044
PHACTR1	-2.1585
SLC35E2	-0.01375
LOXL1	-1.07075
IQSEC2	1.22725
RGSL1	-0.003
PCDHGC5	0.5015
MEGF10	-0.383
PRRX1	-0.3705
ASTE1	0.9535
C6orf159	-0.879
MYOD1	1.55475
GAA	0.87925
ZNF747	1.48775
KLRC1	-1.96925
IL1RL2	1.528
GDF9	1.09825
GPR119	0.258
TRAF2	0.0338333333333333
HCK	4.134
BMP6	-2.312
IL8RA	2.37416666666667
FLJ35848	-1.31575
EFHA1	0.469
CDSN	-1.15683333333333
C14orf54	-0.4285
LSM3	-0.219875
ZFP41	0.3845
C9orf126	-1.56033333333333
VIT	-1.006
SPCS3	-0.71525
DEF8	-2.5215
CHAF1A	-1.36833333333333
C1orf165	-0.8695
ZFPM2	0.256666666666667
FTH1	1.00025
SLC35F1	-0.9725
YWHAH	0.245
C17orf66	-0.1666
ADRB1	-0.0656666666666667
FOXL1	-0.7795
RG9MTD3	0.3965
UMPS	0.545
MGC13008	-0.7295
KIAA1161	0.3535
CCDC77	-3.12475
C12orf65	-0.3401
COG4	-0.8625
RCP9	0.469333333333333
RP4-692D3.1	2.40183333333333
CDC2L5	0.1675
MGC7036	0.468666666666667
DNAJC11	-1.24625
GDF2	-0.00966666666666668
TIMM17A	-0.12175
HNRNPA0	-0.3548
OR2H1	0.438
PCBP1	0.1495
COL23A1	-2.082
LRRC2	-0.579071428571429
NSD1	0.703142857142857
FLJ37078	-0.603
