Hybridization REF	TCGA-A8-A09Q-01A-11R-A00Z-07
CRISPLD2	0.795571428571429
PNN	-0.9844
TA-NFKBH	-0.404
ESPN	-0.1075
RBM43	-1.7665
KIAA1267	-0.16975
DDX3X	0.121666666666667
KIAA1576	-4.25625
PLXDC1	4.3425
FLJ25801	-4.1035
HNRNPL	-0.228
RUNDC3A	0.190833333333333
CASP12	0.903
SH2D5	-1.813
RPL26L1	-0.252
OR51A7	-0.225
HDC	3.007
C2orf16	-0.4118
SYTL3	2.876875
GOLGA4	1.053625
NOTCH1	-0.319833333333333
ATPAF2	0.40775
ECD	-0.093
SSX5	-1.26
SNAP91	-0.382
OCA2	-5.8965
PNPO	0.827166666666666
DAPK1	0.280666666666667
PINX1	-1.34083333333333
SELENBP1	0.4555
NEK3	-0.650083333333333
TMED4	0.0476428571428571
SSTR4	-0.3235
FOSL1	-2.831
CD40LG	0.3085
CES1	-2.47772727272727
DCI	0.250166666666667
B3GAT3	0.111333333333333
STK17B	0.56275
CNTN6	0.91775
CYP3A4	-1.71933333333333
MBOAT2	1.995
PISD	1.861125
USP1	-1.117
PYDC1	-0.272666666666667
CENPM	-0.6215
SAR1B	0.73325
TTC7B	0.30925
DP58	-0.255
GPC1	-0.32425
RBL1	-1.103875
TMEM137	-1.846
TOB1	1.75408333333333
TCEAL1	2.94283333333333
CENPF	-1.32990909090909
C6	2.97716666666667
PRSS1	-3.45325
PPIL6	2.58133333333333
C6orf124	-0.91
ODZ4	1.08516666666667
SNCB	0.19825
NDUFB9	1.1545
CNOT6L	1.61633333333333
S100A9	1.72183333333333
TRIM50	-0.5785
KCTD1	0.8363
WDR63	0.233
SPEF2	2.100875
RNGTT	-0.8835
CXorf22	0.411
KCNK16	0.75725
CEP250	-0.987125
ATPBD1B	-0.105
KCNJ2	3.61775
MT1B	-2.1255
ZNF684	-0.9645
SLC4A1	0.15325
PDHA1	0.57375
ZNF492	-0.924625
TKT	-0.199
BYSL	-0.125
RNF38	0.44375
AHDC1	1.0335
KLHL2	0.146
CMTM8	-1.5615
DMP1	-1.3885
HERPUD2	-0.36025
CRTAM	3.42283333333333
ZNF572	1.6775
TMEM16J	-0.802
HSD17B2	-4.1405
UBE2G1	0.669125
AHSA2	-3.0785
PELI2	-1.8785
TPX2	-0.475
ATP9B	0.2725
DAZAP1	-0.247571428571429
HMGCS2	3.297
C17orf38	1.14875
B9D1	-0.2925
NKX2-5	-1.03733333333333
KIAA1276	0.03525
LILRB2	4.1355
CSTF1	-0.8435
BTN2A1	-0.2595
C15orf48	3.87375
IGF2BP3	-3.67725
FAM113B	1.04516666666667
HRG	-0.077625
ZNF131	-0.27975
USP47	-0.743142857142857
CCDC88B	-0.497875
HCN1	-1.1771
HTN1	0.1155
SYCP3	-0.04725
C13orf23	-1.1106
PAPOLA	0.2018125
AATK	0.2278
MSH3	-0.229333333333333
NDUFAB1	-0.3295
ITLN2	-1.15066666666667
BAK1	0.488666666666667
MRPL45	-0.517166666666667
MTNR1B	0.3424
LOC645843	-0.0795
SPECC1L	0.335625
PGCP	0.51
SPN	-0.591875
GPR143	0.534166666666667
ZNF576	0.716166666666667
TMEM39A	0.4118
ATP5D	0.115833333333333
MAGEB3	-1.124
RPS5	0.400666666666667
ANP32E	-2.19257142857143
MTMR1	0.357
YEATS4	-1.04675
SYNGAP1	0.05775
PCOLCE	-1.28266666666667
MNS1	0.43175
PCYT2	-0.161666666666667
ZNF182	-1.51725
LAX1	2.124625
SPPL2B	0.0128
ELOVL5	1.4103
PCDHAC1	1.329
B4GALNT1	-1.47816666666667
BLOC1S2	0.66225
ZNF673	-0.6982
ARHGAP21	-0.033
IRX5	2.650875
LRFN5	-1.62766666666667
FAM7A1	-1.43875
RAB19	0.228
GINS1	-2.8635
ITM2B	1.2496
PAPSS2	0.2085
OR5BF1	0.62
ACSL3	0.753875
KIAA1919	-0.0405
GLT8D2	1.690375
UTRN	0.658714285714286
CNN1	0.133
HISPPD2A	1.22466666666667
SDAD1	0.179625
SIGLEC9	2.28733333333333
RPL35	-0.463571428571429
C22orf26	0.4235
IMPDH2	0.905125
WDR69	-0.763
SEC14L5	-0.643
CLTA	-0.25
RP11-529I10.4	1.207
GPR37L1	0.538166666666667
OGDH	-0.475666666666667
ASB13	2.55883333333333
ZFP14	-0.7325
ZCRB1	-0.522833333333333
KPNA3	0.247
HSPA1L	1.15375
RHOC	1.326375
LOC554175	-0.297
PPP3CA	1.2961
SLC1A7	-0.4427
ZNF529	-0.210666666666667
RBED1	0.23
DDB2	-2.08325
FLJ11286	-0.367666666666667
SPATA1	0.213
MKNK1	0.155333333333333
DYSF	1.4385
ALKBH2	-0.82425
NKD1	-3.32533333333333
C1orf174	-0.19
PLEKHO1	0.661666666666667
ASB10	-0.31175
RING1	0.0185
NPC2	1.021875
AVPR1B	0.982
YTHDF1	-0.564
LMAN1L	0.689
GSG2	-1.5035
CEP170	-0.7619
RPS4Y2	-5.427
MSH6	-1.0585
HECTD2	0.8615
ZNF556	-3.28383333333333
PLEKHC1	-0.6394
AIRE	0.0401666666666667
BCL2L10	-0.0755
LMOD3	-0.00983333333333329
ZBTB8	0.4966
FOXA2	-3.828
SLCO2A1	2.4095
C3orf46	0.707
PRDM16	-0.709333333333333
TMEM98	-1.2325
FRMD5	-4.105
PDE6C	-0.41
C1orf216	0.144666666666667
EP400	-0.928571428571428
PTK2	1.324
RNF217	-0.56
NDUFA8	-0.5015
ZFAT1	1.44675
LAMP3	1.93166666666667
GLTSCR2	0.214625
NPW	-1.099
LLGL2	0.1968
PPM1K	1.2262
C20orf177	-0.7165
KIR2DL4	0.6874
NFKB2	0.8235
C21orf122	-1.27416666666667
HESX1	-0.94325
GPR114	1.0205
SLC25A35	-0.137
GNAT1	0.4535
ORAI3	-0.40975
FAM76B	-0.6695
TMEM99	-0.0208
TRIM29	-2.4362
CDS1	2.4415
RHEB	-0.6816
C4orf27	-0.146
RAB3A	-0.66825
OTUD6B	0.873
GPD1	0.5555
CDH15	-1.75083333333333
NPM1	-0.415714285714286
TMEM117	-0.65575
PRPS2	0.28875
GCK	-0.0535
ADRA2A	6.54466666666667
TSPYL4	0.510166666666667
TASP1	-0.302
WDR19	0.05325
C10orf38	-1.77075
PDE4C	-0.552166666666667
FYB	1.94436363636364
C1orf55	-0.211833333333333
PPFIA3	1.48425
RAD18	0.4855
C12orf44	-0.134166666666667
CRYBA4	0.548
HVCN1	2.144
TAF10	0.283333333333333
C16orf48	-1.165
DEPDC5	0.4215
LTBP1	-2.283
MAPRE1	0.43975
FGF8	-1.0085
C3orf52	1.565375
SENP7	0.621166666666667
LRRK2	1.045
RUNDC2A	0.444166666666667
KIAA0355	0.152833333333333
CPEB1	-2.67675
PPEF2	1.724
ABI2	-0.406166666666667
KIAA0317	-0.397625
ATF1	-0.274833333333333
DYNC1H1	0.313125
DIP	0.30275
TMEM33	0.766294117647059
POLDIP3	0.23575
C7orf24	0.647
GPR171	3.8375
CDC6	-1.839
PLD1	-1.1945
ITFG2	-0.0342
NDUFC1	0.52725
AKNA	-0.58075
NBR1	0.2625
PKHD1	0.209
HPS4	-0.9919
MAFA	1.07625
ULBP3	-0.517
DIRC1	-0.057
IMMT	-1.247375
C22orf13	0.83025
CEL	0.01175
MARK3	-0.5185
ADAMTS2	0.560333333333333
ARPC3	-0.446166666666667
TMEM10	0.559833333333333
NPHS1	0.168666666666667
BRD8	-0.364833333333333
WDR12	-1.1635
IDI2	-0.519166666666667
HOXD13	-2.8935
OR8G2	-1.14025
SLAIN1	-2.73225
GABRQ	-0.3095
NR2C2	-0.3355
NKTR	-0.5352
TLE2	-0.06
KIAA0892	0.118
AURKA	-2.09218181818182
GPRC5C	0.782666666666667
TBC1D9B	0.183375
PNPLA6	0.47
AP3B1	-0.16325
NAG	-0.13575
C11orf68	-0.07075
AKR7A3	3.127
AHCYL1	-0.269272727272727
COP1	1.0475
RPP14	0.342583333333333
PCDHB18	-0.35875
CDH24	0.61325
KRT17	-2.5091
LACTB2	-0.5625
DDX24	0.4191
PHACTR1	-1.7125
SLC35E2	0.133
LOXL1	-0.77225
IQSEC2	0.398375
RGSL1	-0.534
PCDHGC5	0.355
MEGF10	-0.413142857142857
PRRX1	1.073
ASTE1	0.960333333333333
C6orf159	-2.03275
MYOD1	0.76825
GAA	0.447
ZNF747	-0.51525
KLRC1	-0.36325
IL1RL2	0.144
GDF9	-0.6685
GPR119	0.7615
TRAF2	-0.8555
HCK	4.85283333333333
BMP6	-2.49825
IL8RA	0.957833333333333
FLJ35848	-0.651333333333333
EFHA1	-0.2695
CDSN	-0.852333333333333
C14orf54	-0.388333333333333
LSM3	0.2475
ZFP41	0.4365
C9orf126	-0.603333333333333
VIT	-2.2735
SPCS3	-0.4265
DEF8	-1.2545
CHAF1A	-1.54783333333333
C1orf165	-2.34983333333333
ZFPM2	0.9255
FTH1	0.5045
SLC35F1	-2.76875
YWHAH	0.49925
C17orf66	0.482333333333333
ADRB1	0.25775
FOXL1	-0.1575
RG9MTD3	-0.615333333333333
UMPS	-0.494625
MGC13008	2.1555
KIAA1161	-0.5175
CCDC77	-1.1405
C12orf65	-0.6492
COG4	-0.9205
RCP9	0.82825
RP4-692D3.1	3.2845
CDC2L5	0.25225
MGC7036	-0.179
DNAJC11	-0.26225
GDF2	0.376833333333333
TIMM17A	-0.08925
HNRNPA0	-0.6774
OR2H1	-0.02575
PCBP1	-0.360875
COL23A1	-2.36525
LRRC2	0.370846153846154
NSD1	0.137857142857143
FLJ37078	-0.33275
WDR91	0.0085
TMEM179	0.03825
DSCR10	0.0735
CNDP2	0.4
FYN	-0.5785
BEX2	0.873166666666667
KCND3	1.90625
YPEL5	0.349375
LRRC42	-0.0875
C17orf45	1.482125
ZNF649	0.1902
LOC150763	1.48257142857143
COL5A2	1.71425
CNGA2	0.447
ELA2B	-0.7515
RAB9B	-0.724
FAM100A	0.43975
NAIP	0.238071428571429
MYOZ2	-0.629
SPATA12	0.003
XRCC4	-1.45075
CYB561	2.0465
CHST10	-1.4025
BAI1	-1.3262
BRSK1	0.324666666666667
C17orf89	-0.306125
PDE6H	-1.02
FLJ20309	0.9314
MAP7	1.237
SCN4B	-0.269
SPAG9	-0.5160625
SERTAD1	0.022
FLJ21963	-3.28025
ANTXR1	0.0372
TMPRSS13	0.0246666666666667
ETV7	2.27833333333333
DGAT1	1.781
NKIRAS1	1.99166666666667
TAC3	-4.0645
CORO1C	-0.90375
RAD54B	-0.78475
HRASLS3	4.699
C21orf42	0.59075
BARD1	-1.31983333333333
ZNF177	1.44416666666667
MIP	0.9565
ZNF442	0.2885
F2	-3.5123
GRIA1	0.209125
GALNTL2	0.848166666666667
WNT5A	0.1612
LENG9	-0.0425
hCG_25371	-1.7935
FOXR1	0.25
TRA@	1.5653
PWWP2	1.1505
C1QTNF7	0.755333333333333
SLC7A4	-0.14575
C4orf7	-1.773
C17orf80	-0.253666666666667
KLK4	0.994
IL31	0.0405
TMEM176A	3.9785
CTNNB1	0.535375
BHLHB2	0.3305
TMEM185B	-0.114833333333333
ARD1B	-0.11375
C1orf93	0.9635
BRUNOL4	0.126166666666667
LOC541469	-1.09716666666667
UPK2	0.137333333333333
GAS8	-0.574166666666667
PATE	-0.3555
IMPACT	-0.100625
WNK4	-1.19233333333333
HNRPLL	-0.7015
GAD2	0.6175
ITGA6	-1.1045
BMP15	0.42
CYP2A7	0.622875
RIC8A	0.26875
CCND1	0.868833333333333
USP35	-0.8165
DSCR2	-1.26225
CCL4	5.06483333333333
ZCCHC10	-0.167
NOL11	-0.1285
TRPM2	2.14458333333333
PSMD2	-0.175545454545455
CHTF18	-1.96175
USP18	-0.33
RRAS	0.31175
LAMC3	-1.67
TOX	-2.27966666666667
PCDH15	-0.015
GABRG3	-2.00375
NUDCD2	-0.485625
SGCZ	-0.537
KCTD17	-0.4729
SPSB2	-0.203
TPPP3	1.54416666666667
CILP2	0.780333333333333
CALB2	0.858625
CEBPZ	-0.7595
ZNF479	0.356
FMOD	4.67466666666667
C21orf66	-1.06135714285714
CLN6	-0.392666666666667
ANAPC1	-0.68175
SH2D3C	1.595
PTPN14	-0.9213
TRIM42	0.357666666666667
APTX	0.0725
SNRPG	-1.405
BMS1	-0.0405
MAGEA3	-4.1205
NFATC3	-0.875
LRRC45	-0.126333333333333
ARS2	-0.186142857142857
LRIG1	2.50733333333333
EPSTI1	1.31266666666667
PRSS27	-0.68575
ERC2	-0.56425
PRKACB	0.696142857142857
PRDM13	-4.23
HCG27	-1.91475
KLK12	5.9825
HSD17B7	-0.0826666666666667
ZNF354A	0.88325
PCDH11X	0.667
DMGDH	-0.98975
PCBD2	-0.595166666666667
TMC6	-1.33075
RIMS1	-0.251
SF3B2	-0.425666666666667
RCN1	-0.643666666666667
CPB1	0.1585
BCAR3	0.43875
FCRLB	0.233
PAK1IP1	-0.545
OR10H1	-0.0155
KIF9	1.9669
PITPNM2	-1.281375
L3MBTL4	1.01075
TGFB1	-0.3343
ZXDC	-0.2215
SLC6A16	-0.54825
SRrp35	-2.74314285714286
LRRC8E	2.54875
PPIAL4	-0.176833333333333
EOMES	1.763
PAX2	0.8085
SCARF2	0.313375
PSEN2	0.733833333333333
PCDHB13	0.585666666666667
C10orf28	-0.1505
DHRS7B	0.901071428571429
C1orf131	-0.30875
ASB1	-0.9744
ZNF223	-0.08
LCMT2	0.65375
MEP1A	-0.1705
TMEM53	-0.41525
RSPH3	0.9155
C10orf33	-0.217
LOC644285	-1.23333333333333
PTPN9	0.108333333333333
ABCA12	-4.038
CCDC37	-1.36375
RUNDC1	0.4554
YES1	-1.4342
FAM120AOS	0.7245
OR5M3	-0.229
PPP1R3F	0.218583333333333
IL13	0.1707
MDFI	-0.3105
PRNT	0.6825
ZDBF2	-0.514
OR10C1	0.0811666666666667
CLIC1	-0.182166666666667
LILRA5	0.932833333333333
CSAG1	-3.70833333333333
TREML2	0.337833333333333
FAM125A	-0.118833333333333
ZNF74	-0.653
FAM104A	-0.158125
LRRC39	-0.0195
SAMD5	-0.77525
HYAL2	0.22775
HIST2H2AC	0.457375
IGFBP5	3.95552173913043
NRTN	-0.349833333333333
KIAA0556	-0.4371
FAM29A	-1.56366666666667
JMJD2A	0.43
EPHB1	0.1325
POLD4	0.077375
ANAPC10	-0.631
LRRC36	-1.11125
MEGF6	-0.321875
LPHN3	-1.358
BMP10	0.811
C21orf55	-0.394
CREM	-0.4958
PTGER4	1.66333333333333
METAP1	-0.5665
KCNQ1	1.4555
NR2F2	0.507
SSFA2	-1.14783333333333
CTTNBP2	-2.3115
BCL2A1	-0.09
ZBTB24	-0.623625
SLCO6A1	-1.07775
PRDM1	0.9851
OR7D2	-0.174833333333333
CCDC47	0.9144
LOC646982	0.404
SLC26A6	-0.4565
BIN1	-0.401
SRRM1	-0.426642857142857
PCSK1N	-0.16875
ALS2	-0.649555555555556
ECT2	0.599894736842105
CACNA2D2	1.085625
DOCK6	-1.16925
C10orf119	0.58175
FATE1	0.206666666666667
DUSP23	1.239
TRIP6	0.4945
NUP35	-0.337
CDH3	1.63375
KLHDC8A	0.39475
C9orf116	1.175375
EI24	0.3625
CENTD1	0.9795
RWDD2B	0.984666666666667
DOCK1	0.4325
NPAS2	-1.675375
NR3C2	3.2235
FAM63A	0.775166666666667
INPP5F	-1.06716666666667
FAM111A	-1.1944
MYBL1	2.44975
IQGAP3	-0.510666666666667
CRADD	-1.03433333333333
DUSP12	-1.77475
PDZK1IP1	-1.767
VASH2	-0.40725
CTR9	0.78575
VIL1	-4.458
OR8U1	0.4228
CCDC107	0.1875
PTTG1IP	-0.649
OR4X2	0.10475
COL9A1	-2.797
PSMD9	-1.282
ZFP62	0.673
TIP39	0.25525
PARP15	0.979
TTC19	0.481375
C1orf114	-1.904
GFPT1	-0.102
SLC27A6	-2.69275
MRPS10	-0.486
CALML5	-0.407333333333333
TRPM7	-0.39575
CGNL1	0.1835
CECR1	1.05375
SERPINB8	-0.405833333333333
TMEM102	1.086375
PDIA2	-3.12375
NUCKS1	-0.115
HOTAIR	-0.412
EBI3	0.9775
NXN	-0.3495
ZMYND19	-0.239875
FOXJ3	-0.61175
EIF5B	-0.180333333333333
EIF2B4	-0.053
LEO1	0.17025
ZIC5	-0.632666666666667
IL20	-1.5265
KIAA0415	0.399
FLJ37357	0.4725
TSPAN12	0.121125
ACTR3B	-1.395125
TFAM	-0.0245
IL17RD	1.300375
PARP12	0.341
KLHDC7A	2.676
KCTD4	0.1716
GTF2H1	-0.2305
FLCN	2.08183333333333
BIRC4	1.22525
LOC790955	1.309
VKORC1L1	0.731
CYP4F22	-0.192833333333333
TAS2R5	0.41
ZNF582	1.225
HS3ST3B1	-0.532857142857143
CTNS	0.55775
STK36	-0.265166666666667
MMD2	-0.640333333333333
RP5-1103G7.6	-0.7305
FLJ23356	0.423
CRH	-0.04
C1orf182	-0.150833333333333
ACP5	3.16533333333333
AMFR	-0.3242
CA4	-2.29325
PLCB4	1.65375
MPHOSPH10	-0.51925
UNQ473	1.352
G3BP2	0.588833333333333
SR140	-0.473
HOXA2	-0.1745
PYGB	-1.70025
BAT1	-0.0621666666666667
DKK3	-1.26383333333333
DDX31	-0.869375
TULP1	-0.244571428571429
NHLRC2	0.903
TNRC4	0.0425
ZNF430	-0.23175
TNRC6A	-0.01075
PLA2G1B	-0.497166666666667
RCHY1	1.04083333333333
GTF2A2	-0.758666666666667
MGC4294	-0.538
ZNF691	0.22625
TACC3	-1.27525
DNAJC5G	-0.39025
LOC4951	-0.47725
MS4A4A	1.358
LOC152485	1.8915
PPP1R2P1	0.34325
PPP2R5B	-0.02275
RPGRIP1L	0.032625
SPOP	-0.4032
PTPRF	0.831916666666667
MGC42090	-0.2645
SUSD3	4.384
THOC4	-1.41875
MAML1	-0.185
FXR2	-0.478666666666667
TYK2	-0.089875
MUC6	0.443
DNAJB7	-0.326
PIP4K2A	0.055
MEX3A	0.347833333333333
RRP1	0.029375
TFAP4	0.27775
CXorf41	0.623
MTMR4	1.34883333333333
CTLA4	1.5155
SNX9	1.3265
CIB3	2.02233333333333
NECAP1	0.76475
PLA2G2D	0.528
GLMN	-1.25433333333333
DCLRE1A	-0.51025
PDX1	3.507
SAMD11	-0.7975
MRPL55	-0.0722
TLR7	3.110875
TBC1D21	-0.0298333333333334
SMAD1	1.5065
ACTRT2	0.41825
RIOK2	-0.41625
PDLIM4	-1.435
SLC22A15	0.435833333333333
ABHD13	-0.032
STX18	0.1923
CCPG1	0.239928571428571
DCBLD1	-0.106
SLC2A6	-1.3065
NOLA3	-0.32725
TRDMT1	-0.656785714285714
IL17F	1.1565
ATP1A4	0.307166666666667
OR52W1	-0.0595
CFL1	0.42325
IL4	0.1885
RBP2	-0.8686
CPSF6	0.749625
TTC8	-0.368666666666667
MUCL1	-1.9025
EYA3	-1.71116666666667
KRT38	1.025
GNE	-1.73425
ZNF501	1.1855
SLC35A2	1.272625
CEP110	-0.71
MYF6	0.145
MGST2	0.6435
TRPV4	0.0868333333333333
NEK8	0.188833333333333
NOX5	-0.935
NCKAP1L	1.0995
EMP3	-1.27883333333333
BPY2C	2.0615
C1orf38	1.519
ELOVL2	0.976875
CBX7	0.681
OSBPL1A	1.3725
ZNF589	-0.00425
ESCO1	-0.454833333333333
TRA2A	-1.20041666666667
C3orf26	-0.108
PHF2	0.391916666666667
PID1	-1.20383333333333
RFC1	-0.532375
MTAP	0.1631875
ADORA3	4.407
LOC389458	-0.9755
TRNT1	-0.028
CRIPAK	-0.35925
RAI2	0.529
ANKRD44	-0.256
GZMB	3.9525
NFE2L1	-0.493875
STIP1	0.265166666666667
RASL11B	0.952
NT5DC2	-0.705666666666667
LRP2	2.997375
MTDH	1.48353333333333
ARSG	-0.04725
HSP90AB1	0.872083333333333
CT45-6	-4.802
ZNF483	-1.58825
LMBR1L	-0.423
S100A2	-3.9196
C2	0.8555
C2orf27	-0.66375
EIF4EBP1	-0.52925
GCKR	-3.39516666666667
PPP1R9B	0.212875
FER	-1.4065
SNRK	1.02783333333333
OR5M10	-1.18
UTP6	-1.03525
CAPZA3	0.306666666666667
FBP1	2.79244444444444
TERT	-1.8025
CCL1	-2.2435
FUCA1	1.0465
ALS2CR8	-0.533833333333333
KCMF1	-0.37525
SRCRB4D	-1.8135
OXCT2	-0.7134
IL17RA	0.519333333333333
MPP5	0.144125
SPA17	-0.15925
FLJ10986	-0.897666666666667
GALNT14	0.84125
CXorf27	-1.57
NPLOC4	-1.26125
RAB34	0.74975
KRTAP3-3	-1.285
ARSD	0.211666666666667
CPLX2	-1.2488
PJA1	-0.07925
WHDC1L1	-0.143666666666667
RB1	-0.7217
MTMR15	0.682
PHLDA2	-1.702
GUCY2F	-0.583
MPV17	-0.392333333333333
SLC35D1	-0.3335
LYSMD3	0.0726
COL16A1	0.46
ERLIN1	-0.673833333333333
JMJD4	0.182
HIST1H2BK	0.71475
TP53I11	2.11283333333333
ST3GAL4	-0.2452
PF4V1	0.6068
ALG8	-0.04375
REG1A	-1.06475
MINA	0.4405
CYB5R3	-0.00408333333333335
HHLA1	-0.02525
MYST4	0.6285
VASN	-2.37575
UCHL5IP	-0.94575
TFAP2A	1.5843125
MGC9913	1.45
C9orf97	0.3545
LOC90379	-0.7865
PHF15	-0.133785714285714
ZNF169	0.2225
KRT7	1.5562
GLIPR1L2	1.59375
LOC116236	0.37475
IQCF3	0.5835
RDH14	0.320333333333333
HNRPK	0.240285714285714
RABEPK	-0.918833333333334
ISX	-5.3175
CBARA1	0.53675
RAD51AP1	-1.5885
MLL5	0.659625
CXorf48	-6.0625
SGCD	-0.35375
PHTF1	-1.499375
CA3	1.075
CMTM5	0.111
STX10	-0.066
JMJD2D	-1.90875
P4HA1	-0.368166666666667
GAB3	-0.0225
DHRS4	0.1615
COL4A1	2.472
C20orf20	-0.489125
OSBPL2	-0.15575
PTTG2	-1.48575
KIAA1688	2.8005
STS	-2.321875
SHROOM4	0.3884
KBTBD5	0.0935
ALDH1A3	0.3437
BTNL2	-0.625
TGIF1	0.0705
ZFAND5	-0.34
ICA1	1.513625
NAV3	-2.61433333333333
FLJ12331	-0.2265
EPS8L2	-0.3825
MNT	0.179666666666667
ENTPD1	2.1945
OR51E2	1.018
STK11	0.118375
MX1	2.063625
TTTY9A	0.0245
CX62	-0.561
LOXL4	-1.3615
EXOSC4	1.56625
PURB	0.0519285714285714
SETD1A	-1.16116666666667
RELB	0.39875
LAMB2	0.872666666666667
HNF1B	-0.6478
PNLIPRP3	-0.688
C14orf139	-1.00675
UMOD	-0.05225
GRIN3B	-0.70675
GPR25	-0.001
ZNF512B	-1.05225
ATP6V0A1	0.2435
SRA1	-0.118666666666667
ZNF615	1.218
ZNF768	-0.67075
ZNF469	2.31125
DYNC2LI1	-0.151833333333333
DNAH3	-1.048
LOC387911	-0.276333333333333
LOC554234	0.025
ARRDC5	0.91475
TMEM59L	-2.44533333333333
MARCH4	-2.9325
CNOT8	-0.489833333333333
KIRREL3	-1.0635
ADAM17	-0.18125
MYOG	0.321125
CPNE1	-1.01266666666667
AK5	-1.507625
LOC204010	0.71125
NDRG4	-0.994
LOC130074	-0.57
PIAS4	1.2445
NCOA2	1.91325
TEGT	-0.0592
USP5	-0.32675
ANKRD21	-0.63075
KIAA0692	-0.7505
HAPLN3	0.7275
LZIC	-0.17675
NRXN3	-0.0285
CDKN2C	-0.662666666666667
KIAA0226	1.05583333333333
CYB5D1	1.24375
WDR68	0.2050625
ABCB6	-0.0473
MRPS25	0.00975
ZMAT2	0.253583333333333
KRT25	0.12
RPL11	-0.5525
GRAP	0.241666666666667
LOC198437	-0.818833333333333
RORC	1.491375
RAP2C	0.0792142857142857
MXD1	-0.467333333333333
AZI2	0.846166666666667
NUAK2	-0.55475
AHSG	-6.2865
MANSC1	2.251
IMP3	0.323
C2orf3	-1.111625
VSTM3	4.86625
PCTP	0.80925
SIRT1	-0.1005
MANBA	0.9565
CD164	1.334625
GFRA1	2.9508
PRM2	0.2305
ZKSCAN3	0.593
PLEKHG1	2.06875
TPRKB	-0.9695
UBFD1	0.368583333333333
CDKL5	2.6672
HIST1H2BD	1.61316666666667
INPP4A	-0.564166666666667
BMX	-1.103375
PTPRU	-0.1015
LOC554202	-1.5112
HOXC8	0.966625
IL12B	0.743
ADPGK	-0.40625
ZNF418	0.579
SIAE	0.455
CWC15	-0.439
RP13-401N8.2	-0.989
KLHL11	0.64375
DEDD2	0.402
PSMB3	-0.5945
DDX25	-2.447
ZBTB3	-0.292
GFRAL	0.9525
RPS25	-0.112333333333333
FAM57B	-1.62433333333333
TESK2	1.66
DNM1L	-0.696375
ZNF207	-0.451166666666667
CLEC11A	1.51125
TOLLIP	1.087875
TMEM61	-0.956
DLK1	-4.5099
PLVAP	3.046
NOD2	2.87033333333333
SCMH1	-0.24175
FLJ40235	0.111
HTR2A	-0.301
ARMC5	-1.3365
FUT7	0.1
PRELP	1.4105
ALKBH6	0.184333333333333
GYG1	0.29625
POLR3GL	-0.9725
COL8A2	3.98783333333333
OR10A5	0.3645
C1orf187	-1.741
TXLNB	1.68833333333333
C16orf68	-1.66875
R3HDM1	-1.0725
C16orf75	-1.297
BAALC	-0.997625
TNP1	-0.179
GAPDH	-1.98408333333333
COX7C	0.1125
ERRFI1	-2.29308333333333
PGAM2	-0.253666666666667
FAM108B1	-0.634
APC	0.218375
TLR2	4.18775
SUCNR1	2.282375
ZNF233	1.584
WFDC1	-1.972
PSG11	-0.9912
SLC39A1	0.2275
PSAPL1	-1.381
CDC42EP1	0.45
MECR	-0.026
KIAA0101	-1.5821
MACROD2	0.3057
MMP19	0.800583333333333
LOC202459	-0.0223333333333333
VNN2	3.08375
ACCN3	-1.2875
TIMD4	3.6775
RNASE8	0.956
CCDC7	-0.864
SULT2B1	0.72
ME1	-1.15
MGRN1	0.0795
MRPL30	-1.116375
IVL	-0.389875
CALM1	0.51455
PLEKHA6	0.5782
B4GALNT2	0.4555
PGDS	4.76525
C8orf33	1.31658333333333
TMEM56	-0.0318333333333333
CKM	-0.768833333333333
ESR2	-0.0835
ACOT8	0.368
AGTR2	0.8695
LOC155006	0.73825
BC37295_3	2.089
EPM2AIP1	0.568333333333333
PZP	1.53025
RPS9	0.887166666666667
C18orf51	-2.53433333333333
SIVA1	-0.5126
HEATR2	0.5225
CD3E	-0.150416666666667
C20orf142	-0.0085
PGLYRP3	0.359
CCDC139	-0.37775
GPS2	-0.100333333333333
NOL14	0.2155
LRTM2	0.24525
TRIM36	2.039875
TP53RK	0.0723
FBXL13	-0.618333333333333
RUFY2	0.188714285714286
C11orf70	-1.61283333333333
HSPB9	-0.2625
GJA5	1.776
HGF	-0.5385
EPHB4	0.2375
SOX18	0.50725
IFRG15	-0.918
SERPINA10	-2.47466666666667
WDR23	0.49525
REEP2	-2.2025
CDK3	-0.73925
HSPA12A	-0.245625
ARL8B	0.9076
SATB1	-1.25383333333333
PPM1D	-0.709333333333333
VPS45	-0.151833333333333
TP53BP2	-1.135375
GJE1	2.1285
CACNA1G	-0.50175
VGLL4	1.081125
GNPTG	1.04575
ROS1	-1.84925
C21orf128	0.274
BMP8B	1.21125
SLC5A4	-1.361
SLC6A3	-0.16975
C16orf53	-0.08925
TMEM81	-0.7845
APC2	-0.0967
SYAP1	0.24625
C6orf54	-0.867833333333333
ZBED5	-0.1217
PVR	-0.263125
LTA4H	0.194
CCDC24	0.6089
MAGEA4	-4.19016666666667
IFIT3	1.40333333333333
MYADM	1.41625
C21orf82	0.181
PDE3B	0.6675
TMPRSS11A	0.07275
PGK1	-0.259588235294118
CCL13	5.22266666666667
DERL3	0.1025
MLXIP	-0.762583333333334
PLOD1	-1.090125
MTFR1	0.8886
NPDC1	0.7995
GPAA1	0.886333333333333
LTV1	-0.52675
RYR3	-0.369
