Hybridization REF	TCGA-AN-A03X-01A-21R-A00Z-07
CEBPZ	-0.738666666666667
ZNF479	-0.47525
FMOD	5.45316666666667
C21orf66	-1.05457142857143
CLN6	-0.334666666666667
ANAPC1	-1.1675
SH2D3C	0.9605
PTPN14	-0.00890000000000001
TRIM42	0.09875
APTX	-0.132
SNRPG	-0.730166666666667
BMS1	-0.682
MAGEA3	-4.137
NFATC3	-0.977
LRRC45	-0.203666666666667
ARS2	-0.680285714285714
LRIG1	1.67266666666667
EPSTI1	1.19933333333333
PRSS27	0.3045
ERC2	-1.139125
PRKACB	-0.244928571428571
PRDM13	-3.674
HCG27	-1.7305
KLK12	null
HSD17B7	0.977
ZNF354A	-0.06325
PCDH11X	0.7845
DMGDH	-0.165
PCBD2	0.648666666666667
TMC6	-1.9255
RIMS1	0.202375
SF3B2	-0.5735
RCN1	-0.0641666666666667
CPB1	3.785
BCAR3	0.3825
FCRLB	1.567875
PAK1IP1	-0.94775
OR10H1	-0.06
KIF9	0.3383
PITPNM2	-1.139
L3MBTL4	0.58575
TGFB1	-0.2531
ZXDC	-0.3975
SLC6A16	-0.4985
SRrp35	-1.070875
LRRC8E	2.41225
PPIAL4	-0.57275
EOMES	0.495166666666667
PAX2	0.415
SCARF2	1.199625
PSEN2	1.43516666666667
PCDHB13	0.3495
C10orf28	-0.824625
DHRS7B	0.549785714285714
C1orf131	-0.035
ASB1	-0.5038
ZNF223	-0.0546666666666667
LCMT2	1.2225
MEP1A	-0.70725
TMEM53	0.36275
RSPH3	0.906
C10orf33	-0.79
LOC644285	-0.70275
PTPN9	0.0468333333333333
ABCA12	1.461
CCDC37	-0.804
RUNDC1	1.5215
YES1	-0.463166666666667
FAM120AOS	1.0185
OR5M3	0.3555
PPP1R3F	-0.0883333333333333
IL13	0.1289
MDFI	-1.008
PRNT	0.033
ZDBF2	-0.104
OR10C1	0.377
CLIC1	0
LILRA5	0.653333333333333
CSAG1	-3.645
TREML2	-0.312833333333333
FAM125A	0.0278333333333333
ZNF74	-1.21375
FAM104A	-0.250375
LRRC39	-0.8365
SAMD5	-0.9025
HYAL2	0.11225
HIST2H2AC	1.09375
IGFBP5	2.3615652173913
NRTN	-0.624333333333333
KIAA0556	0.2861
FAM29A	-2.22344444444444
JMJD2A	0.2585
EPHB1	-0.06975
POLD4	0.61425
ANAPC10	-0.5865
LRRC36	-0.357
MEGF6	-0.35875
LPHN3	0.430666666666667
BMP10	0.172
C21orf55	-0.1015
CREM	-0.1480625
PTGER4	0.0131666666666667
METAP1	-1.27
KCNQ1	1.81833333333333
NR2F2	-0.086
SSFA2	0.111833333333333
CTTNBP2	-2.05075
BCL2A1	-0.9265
ZBTB24	-0.5095
SLCO6A1	-0.92725
PRDM1	0.9248
OR7D2	-0.413
CCDC47	0.0335
LOC646982	0.8895
SLC26A6	-1.36033333333333
BIN1	-0.3145
SRRM1	-0.415071428571429
PCSK1N	-0.199
ALS2	-0.1135
ECT2	-1.72994444444444
CACNA2D2	0.4385
DOCK6	-0.95225
C10orf119	0.38375
FATE1	0.2455
DUSP23	2.16475
TRIP6	-0.920928571428571
NUP35	-0.141
CDH3	-0.122
KLHDC8A	0.4845
C9orf116	1.069875
EI24	-0.296
CENTD1	-0.191666666666667
RWDD2B	-0.0336666666666667
DOCK1	1.121
NPAS2	-0.62775
NR3C2	1.53566666666667
FAM63A	0.70475
INPP5F	0.535833333333333
FAM111A	-1.9286
MYBL1	-1.42633333333333
IQGAP3	-0.443166666666667
CRADD	-0.43
DUSP12	-0.941
PDZK1IP1	3.57725
VASH2	-0.409
CTR9	0.10325
VIL1	-3.19775
OR8U1	0.584833333333333
CCDC107	0.385
PTTG1IP	0.257875
OR4X2	0.30025
COL9A1	-1.5055
PSMD9	0.00425
ZFP62	-0.1555
TIP39	1.879
PARP15	-0.252
TTC19	0.937375
C1orf114	-1.42116666666667
GFPT1	0.205
SLC27A6	-1.407
MRPS10	-0.1288
CALML5	-0.190666666666667
TRPM7	-0.36825
CGNL1	1.027125
CECR1	0.3855
SERPINB8	-0.2015
TMEM102	0.683625
PDIA2	-3.46325
NUCKS1	0.2595
HOTAIR	-0.71025
EBI3	0.39175
NXN	1.57525
ZMYND19	-1.14025
FOXJ3	-0.83175
EIF5B	-0.1393
EIF2B4	0.197
LEO1	-0.1315
ZIC5	-1.63733333333333
IL20	0.0461666666666667
KIAA0415	-0.119333333333333
FLJ37357	0.283
TSPAN12	1.01075
ACTR3B	-0.804875
TFAM	-0.322666666666667
IL17RD	0.654875
PARP12	0.5615
KLHDC7A	0.2065
KCTD4	0.254333333333333
GTF2H1	-0.00800000000000001
FLCN	-0.172666666666667
BIRC4	1.37475
LOC790955	-0.59275
VKORC1L1	0.15875
CYP4F22	0.1575
TAS2R5	0.2345
ZNF582	0.578
HS3ST3B1	-0.103
CTNS	0.12525
STK36	-0.363666666666667
MMD2	-0.2315
RP5-1103G7.6	0.417
FLJ23356	-0.193
CRH	0.0545
C1orf182	0.710833333333333
ACP5	1.19766666666667
AMFR	0.9744
CA4	-1.272
PLCB4	-2.236875
MPHOSPH10	-0.316
UNQ473	2.919
G3BP2	-0.0941666666666667
SR140	-1.11075
HOXA2	-0.00374999999999998
PYGB	-0.421125
BAT1	-0.771666666666667
DKK3	0.634166666666667
DDX31	-1.079625
TULP1	0.028875
NHLRC2	0.24675
TNRC4	0.694
ZNF430	-0.43025
TNRC6A	0.232
PLA2G1B	0.273
RCHY1	0.5455
GTF2A2	-0.307666666666667
MGC4294	1.2095
ZNF691	-0.322
TACC3	-1.42375
DNAJC5G	0.122
LOC4951	0.249
MS4A4A	-0.8615
LOC152485	0.9295
PPP1R2P1	1.05675
PPP2R5B	-0.194
RPGRIP1L	-0.13
SPOP	0.7858
PTPRF	0.164583333333333
MGC42090	0.3895
SUSD3	2.01775
THOC4	-0.502
MAML1	-0.4791
FXR2	-0.3275
TYK2	-0.557125
MUC6	0.413666666666667
DNAJB7	0.299
PIP4K2A	-0.658785714285714
MEX3A	-1.73966666666667
RRP1	-0.862875
TFAP4	-0.68825
CXorf41	-0.10375
MTMR4	-0.625666666666667
CTLA4	0.699
SNX9	1.028625
CIB3	2.4005
NECAP1	0.718125
PLA2G2D	0.0594
GLMN	-1.83483333333333
DCLRE1A	-0.81325
PDX1	0.2375
SAMD11	-0.6245
MRPL55	0.7245
TLR7	2.023
TBC1D21	0.079
SMAD1	2.2682
ACTRT2	0.287
RIOK2	0.049
PDLIM4	-0.205
SLC22A15	0.758666666666667
ABHD13	0.4363
STX18	0.4818
CCPG1	0.891357142857143
DCBLD1	1.304
SLC2A6	-1.305
NOLA3	-0.44775
TRDMT1	-0.8785
IL17F	0.38
ATP1A4	-0.924833333333333
OR52W1	-0.42
CFL1	-0.31275
IL4	-0.338
RBP2	0.731
CPSF6	0.302625
TTC8	-0.534
MUCL1	4.5175
EYA3	-1.68183333333333
KRT38	0.80075
GNE	-1.20675
ZNF501	0.3505
SLC35A2	0.483375
CEP110	-1.2536
MYF6	0.54825
MGST2	0.481833333333333
TRPV4	-0.232333333333333
NEK8	-0.386833333333333
NOX5	-0.648
NCKAP1L	-0.8975
EMP3	-1.19266666666667
BPY2C	0.073
C1orf38	0.3695
ELOVL2	0.613875
CBX7	0.89825
OSBPL1A	0.0576666666666667
ZNF589	-1.68075
ESCO1	-1.3975
TRA2A	-0.151333333333333
C3orf26	-1.053
PHF2	0.422
PID1	1.47683333333333
RFC1	-0.15975
MTAP	-0.728625
ADORA3	3.30516666666667
LOC389458	-0.77625
TRNT1	-0.57325
CRIPAK	-1.146
RAI2	1.89916666666667
ANKRD44	-0.61125
GZMB	1.89475
NFE2L1	-0.6425
STIP1	-1.2055
RASL11B	0.8655
NT5DC2	-2.24483333333333
LRP2	0.544875
MTDH	0.512466666666667
ARSG	0.53225
HSP90AB1	-0.07
CT45-6	-4.125
ZNF483	-0.0465
LMBR1L	-0.5185
S100A2	-2.1793
C2	0.225333333333333
C2orf27	0.482625
EIF4EBP1	-0.53125
GCKR	-2.92516666666667
PPP1R9B	-0.052375
FER	-0.228
SNRK	1.00216666666667
OR5M10	0.778
UTP6	-1.08025
CAPZA3	0.894666666666667
FBP1	1.70988888888889
TERT	-2.1495
CCL1	-1.0105
FUCA1	0.7825
ALS2CR8	-0.00583333333333336
KCMF1	0.0105
SRCRB4D	-0.104
OXCT2	0.097
IL17RA	0.884166666666667
MPP5	-0.531125
SPA17	-0.71975
FLJ10986	1.29566666666667
GALNT14	-0.887
CXorf27	-0.1845
NPLOC4	-0.923
RAB34	-0.52225
KRTAP3-3	0.8525
ARSD	1.6225
CPLX2	-1.1953
PJA1	0.80825
WHDC1L1	0.7848
RB1	-0.7678
MTMR15	-0.2305
PHLDA2	-1.5271
GUCY2F	-0.291
MPV17	0.442
SLC35D1	-0.081
LYSMD3	0.0549
COL16A1	2.195
ERLIN1	-0.600166666666667
JMJD4	0.6435
HIST1H2BK	-2.17375
TP53I11	1.10616666666667
ST3GAL4	-0.9134
PF4V1	1.08333333333333
ALG8	1.9345
REG1A	0.1575
MINA	-1.18875
CYB5R3	0.494666666666667
HHLA1	-0.771
MYST4	1.1314
VASN	-0.39725
UCHL5IP	-1.1115
TFAP2A	1.0136875
MGC9913	-1.3215
C9orf97	-1.1575
LOC90379	-0.92875
PHF15	0.253857142857143
ZNF169	0.1456
KRT7	-1.433
GLIPR1L2	1.985625
LOC116236	0.141
IQCF3	0.27625
RDH14	1.13066666666667
HNRPK	-0.0254285714285714
RABEPK	-0.708
ISX	-2.8785
CBARA1	0.58675
RAD51AP1	-2.53475
MLL5	0.408375
CXorf48	-4.7845
SGCD	1.07425
PHTF1	-0.90675
CA3	0.92225
CMTM5	0.061
STX10	-0.36625
JMJD2D	-0.44575
P4HA1	-0.0596666666666667
GAB3	-0.414166666666667
DHRS4	-0.0413333333333333
COL4A1	1.8889375
C20orf20	-1.019875
OSBPL2	0.23125
PTTG2	-2.2815
KIAA1688	0.84925
STS	-1.19675
SHROOM4	-0.0225
KBTBD5	0.500333333333333
ALDH1A3	0.4128
BTNL2	0.0758333333333334
TGIF1	0.2525
ZFAND5	0.101375
ICA1	0.7745
NAV3	-0.409333333333333
FLJ12331	-0.39075
EPS8L2	-0.3089
MNT	-0.044
ENTPD1	1.49025
OR51E2	0.464125
STK11	-0.052375
MX1	3.354875
TTTY9A	0.13125
CX62	0.3715
LOXL4	-1.1905
EXOSC4	-0.03325
PURB	0.2275
SETD1A	-0.272666666666667
RELB	0.415
LAMB2	1.40416666666667
HNF1B	-0.502166666666667
PNLIPRP3	-0.174
C14orf139	-0.29625
UMOD	0.257666666666667
GRIN3B	0.035
GPR25	0.3555
ZNF512B	-1.24475
ATP6V0A1	-0.486125
SRA1	0.196
ZNF615	0.782
ZNF768	-0.204
ZNF469	4.85275
DYNC2LI1	0.5445
DNAH3	-0.483
LOC387911	0.445
LOC554234	0.14325
ARRDC5	0.9115
TMEM59L	-0.234833333333333
MARCH4	0.06925
CNOT8	-0.122333333333333
KIRREL3	-0.767666666666667
ADAM17	0.37175
MYOG	0.355625
CPNE1	-1.19533333333333
AK5	0.678625
LOC204010	-0.45875
NDRG4	0.31825
LOC130074	-0.0145
PIAS4	0.3645
NCOA2	1.15533333333333
TEGT	1.0314
USP5	-0.82025
ANKRD21	-1.6805
KIAA0692	0.0445
HAPLN3	0.916
LZIC	-0.8155
NRXN3	-1.28575
CDKN2C	-1.94716666666667
KIAA0226	-0.219916666666667
CYB5D1	-0.53825
WDR68	-0.817125
ABCB6	-1.2693
MRPS25	-0.892
ZMAT2	0.15325
KRT25	-0.5855
RPL11	-0.845
GRAP	-0.468833333333333
LOC198437	1.809
RORC	0.797125
RAP2C	0.440214285714286
MXD1	-0.1999375
AZI2	0.608333333333333
NUAK2	-0.367
AHSG	-5.870375
MANSC1	1.116
IMP3	0.185333333333333
C2orf3	-0.447375
VSTM3	1.68925
PCTP	0.011
SIRT1	0.174
MANBA	1.7195
CD164	1.559
GFRA1	0.3463
PRM2	1.01725
ZKSCAN3	-0.183
PLEKHG1	1.93625
TPRKB	-0.75675
UBFD1	0.0553333333333333
CDKL5	1.44933333333333
HIST1H2BD	-0.949
INPP4A	-0.391
BMX	-0.541375
PTPRU	-0.654
LOC554202	0.250333333333333
HOXC8	1.555
IL12B	-0.0205
ADPGK	-0.75075
ZNF418	0.3365
SIAE	1.4195
CWC15	0.41625
RP13-401N8.2	-0.183
KLHL11	0.50225
DEDD2	0.392375
PSMB3	-0.386
DDX25	-1.91125
ZBTB3	-0.633166666666667
GFRAL	0.452
RPS25	-1.189
FAM57B	0.348333333333333
TESK2	-0.561833333333333
DNM1L	-0.6535
ZNF207	-0.356333333333333
CLEC11A	1.746375
TOLLIP	0.659
TMEM61	0.708833333333333
DLK1	-4.036
PLVAP	2.21525
NOD2	2.01983333333333
SCMH1	-0.883
FLJ40235	0.553333333333333
HTR2A	0.2765
ARMC5	0.2535
FUT7	0.5695
PRELP	1.4621
ALKBH6	-0.308166666666667
GYG1	-0.04825
POLR3GL	0.17
COL8A2	6.14766666666667
OR10A5	0.596625
C1orf187	-1.65875
TXLNB	1.708
C16orf68	-0.585583333333333
R3HDM1	-1.2225
C16orf75	-1.35175
BAALC	-0.0916250000000001
TNP1	-0.3315
GAPDH	-1.23333333333333
COX7C	0.7825
ERRFI1	-1.67283333333333
PGAM2	0.987833333333333
FAM108B1	-1.23833333333333
APC	0.181125
TLR2	3.404
SUCNR1	1.428875
ZNF233	-1.10775
WFDC1	-2.18133333333333
PSG11	-0.0304
SLC39A1	0.58575
PSAPL1	0.576
CDC42EP1	0.328125
MECR	-0.70475
KIAA0101	-1.4679
MACROD2	-0.5144
MMP19	1.11708333333333
LOC202459	0.274333333333333
VNN2	1.0725
ACCN3	-1.0285
TIMD4	1.16
RNASE8	0.611
CCDC7	-0.465
SULT2B1	1.5415
ME1	-2.688
MGRN1	0.1025
MRPL30	-0.51125
IVL	0.142125
CALM1	0.5146
PLEKHA6	1.8483
B4GALNT2	0.526
PGDS	4.1755
C8orf33	0.281166666666667
TMEM56	0.733
CKM	-0.954166666666667
ESR2	-0.0046
ACOT8	0.1525
AGTR2	0.9015
LOC155006	1.7875
BC37295_3	0.412
EPM2AIP1	-0.0408333333333334
PZP	0.12375
RPS9	0.417333333333333
C18orf51	-1.7965
SIVA1	-0.1784
HEATR2	-0.7215
CD3E	-0.337916666666667
C20orf142	0.25675
PGLYRP3	0.4765
CCDC139	-0.909
GPS2	-0.417
NOL14	-0.9235
LRTM2	2.251
TRIM36	-1.347125
TP53RK	0.9737
FBXL13	-0.211
RUFY2	0.740285714285714
C11orf70	-0.441
HSPB9	0.733666666666667
GJA5	2.9705
HGF	-0.4675
EPHB4	-0.3275
SOX18	1.05
IFRG15	0.2835
SERPINA10	-3.842
WDR23	-0.66275
REEP2	-0.926666666666667
CDK3	-1.11175
HSPA12A	2.454125
ARL8B	1.1017
SATB1	0.1065
PPM1D	-1.21016666666667
VPS45	0.0228333333333333
TP53BP2	-0.230125
GJE1	2.82475
CACNA1G	0.186625
VGLL4	1.015125
GNPTG	1.09175
ROS1	-1.83233333333333
C21orf128	0.0915
BMP8B	1.04875
SLC5A4	-0.562
SLC6A3	-0.1046
C16orf53	0.899
TMEM81	-0.8025
APC2	1.4981
SYAP1	0.643375
C6orf54	-0.7448
ZBED5	-0.354
PVR	-1.002875
LTA4H	-0.608166666666667
CCDC24	0.692
MAGEA4	-3.67166666666667
IFIT3	3.332
MYADM	1.13875
C21orf82	0.013
PDE3B	-1.024
TMPRSS11A	-0.04375
PGK1	-1.15723529411765
CCL13	1.33183333333333
DERL3	-0.0711666666666667
MLXIP	-0.748666666666667
PLOD1	-0.982125
MTFR1	-0.3719
NPDC1	-0.272333333333333
GPAA1	-0.179666666666667
LTV1	-0.67775
RYR3	-0.229
C7orf46	-2.042
VAMP2	0.37875
RNF135	1.4072
SUPV3L1	-0.39625
FIBP	0.3525
ADAMTS18	1.85783333333333
RNF25	0.0981666666666667
SOS1	0.0215
PLAU	1.97925
MATK	-2.4485
EHF	4.5265
CTNND2	-1.963125
PTEN	0.729642857142857
ZNF189	0.102875
SLC28A3	-0.114
GUCY1A3	3.61325
SETD2	0.1848125
ROGDI	1.0645
TICAM1	0.4143
RASSF3	0.2615
PACSIN2	-0.0808333333333333
SERPINB5	-1.57783333333333
PRKCDBP	1.260875
TFDP3	-1.21
LGR6	1.814
RFX5	-1.05416666666667
OR52J3	0.4415
PTPN18	0.357375
ZBTB34	-0.13
KCNF1	0.4655
SYNE2	-0.0852857142857143
SLC22A4	-0.3135
NETO2	-2.6605
VCPIP1	0.17075
LDHD	1.49425
ESX1	-2.0475
SQRDL	2.7005
GALK1	0.2685
SERPINA6	-0.416166666666667
HD	-0.7105
ASCL3	-1.0235
FBXL6	-0.8735
FABP7	-4.22675
MAGEC3	0.091
KLC4	-0.444
CD1D	-1.734
PRAM1	0.94525
EIF3B	-0.593142857142857
DSCR8	-5.1395
FLVCR1	-0.63275
KIAA0141	-0.73825
PROM2	2.32583333333333
ALOX5	1.1796
GPR162	0.1925
LYRM2	-0.083875
RNASE6	0.137375
HES5	0.508
GJA1	1.76725
MRPS14	0.796
HMHB1	0.2465
TAF7	0.149125
BTNL9	0.402
SFXN2	0.28625
VEPH1	-1.018
GK2	0.0786666666666667
AMBP	-4.702625
KIAA0953	0.3185
XAGE5	-0.69525
CCBP2	-0.261
TGM2	-1.01733333333333
ZNF202	-1.3145
ACTL6A	-0.545
SLC23A2	-0.1139
ARHGEF7	-0.589636363636364
LOC728635	-0.076
CRYM	0.2515
PKD2	0.782
MANBAL	0.489333333333333
LIN54	-0.95125
ACTL7B	0.2565
OR4D9	-0.6535
KIAA1683	-1.185
ZNF704	1.688
TCP10	0.169714285714286
MAGEB18	-1.248
DEFA4	0.411833333333333
ZNF197	-0.28025
PTOV1	0.014
RNF208	0.206
CMIP	0.0876666666666667
TRDN	-0.4185
UCHL1	-0.097625
APOL6	-0.0852
PLK1	-1.65283333333333
NPHP1	0.290666666666667
NDUFA11	0.35425
DAB1	0.3485
RTN4R	-0.3285
PUSL1	-0.3705
SYT2	-0.00875000000000001
ANXA13	1.72075
RFTN1	-0.1975
ATP8B2	-0.1915
VN1R2	0.777
OR52E4	-0.2115
NPPB	-1.862
ZNF148	0.585
ZNF141	-0.521875
IKZF1	-1.806875
PSMC2	-0.37225
GGA3	-1.08716666666667
LPGAT1	1.31916666666667
SEC16B	0.532166666666667
C5orf38	0.9195
THOC2	-0.9326
SLC16A12	-1.0446
ALK	-0.661875
DACT3	2.034
CACHD1	-1.117
GAN	-0.359
EXOC6B	0.3185
HIST1H2AE	-2.0795
VAMP1	-1.6185
SRI	0.40075
AKAP14	-1.102
HLA-E	1.592
SLC25A32	-0.172
FLT3LG	-0.328166666666667
ATP1B1	0.563875
WDR1	0.6690625
SWAP70	1.2015
TRIM31	-0.636333333333333
ARNT	0.621125
ZNF596	0.1827
CDKN1B	0.716666666666667
FOXC1	-1.3066875
SEMA3A	-1.6488
LSM14A	0.00925
STEAP3	0.146375
ABCA1	0.572666666666667
PLSCR2	0.3272
EDC3	-0.738333333333333
THBS3	1.04875
C15orf43	-0.519333333333333
GMCL1	0.510333333333333
C9orf71	0.25375
MGAT5	-0.4555
LOC402164	0.23225
TSPAN8	-2.8365
DYNLT1	0.951
IGSF1	-2.6875
TMEM143	-0.1535
FLJ25006	-3.44675
ATP13A3	-0.1355
C3AR1	2.40475
CADM2	0.8742
EFNA4	0.5165
HAO1	-0.24525
TWF1	0.493833333333333
MRPS17	-0.79725
MYH9	1.19883333333333
C9orf9	-0.624
C17orf79	-0.125333333333333
FSCN3	0.4925
BDKRB2	1.924
PCGF6	-0.147666666666667
RAP1GAP	-0.507166666666667
TAS2R41	-0.294
DCLK1	0.00260000000000001
DEFT1P	-0.2385
TAF2	0.4275
COPZ1	0.4025
KATNA1	-0.266
STIM1	0.86875
TBX2	-1.45266666666667
RPS4X	0.612076923076923
MARCH8	-0.4295
DHX33	-1.24933333333333
TMEM161B	-0.630166666666667
SYPL2	0.4785
ADCY5	0.3345
SRPK3	-0.262375
CXorf9	0.37175
REC8	-1.295375
CLP1	-0.5352
MGC52498	-0.166
DUOX2	0.88625
C6orf150	-0.24775
TSC22D3	2.463375
CASP8	-0.9559
PRKD3	-1.632875
CFH	2.6275
TRO	0.117
NRIP1	0.568
ZNF707	0.666333333333333
TBC1D22B	-0.283
HYI	0.3935
COX7B2	2.09675
GPR52	0.296
CASC3	-0.230214285714286
METRN	1.73325
KRT3	1.0175
ARF1	0.901428571428571
C1orf111	0.04425
MOG	0.569
C6orf50	0.51
MGC12966	0.36725
ATP7A	0.912666666666667
NOTUM	-2.22083333333333
LOC342897	0.1275
ITSN2	0.494083333333333
GIP	-0.7705
LOC89944	-1.29366666666667
UBXD8	0.657125
GYPE	-1.09966666666667
JAG1	0.806666666666667
RLBP1L2	0.2315
HIST1H2AL	-0.0121428571428571
PAPPA	-0.7833
CYP4F8	-0.69075
TRH	1.08075
DCTN3	-0.1548
NT5C	-0.84175
HTR3C	-0.3385
VPS41	0.44925
KIAA0174	-0.3715
ANKS6	-1.158375
MPV17L	1.62333333333333
MT1M	-0.182833333333333
DTX1	0.1115
LOC146325	0.8606
ZNF639	-0.099
CACNG4	0.5503
TNNC1	-1.3075
MGC27345	-0.981625
CASD1	1.3126
HOXD4	0.097
SMC4	-1.57994117647059
TTC35	0.7034
CTXN1	0.4775
RGS19	0.146
SFRS3	-0.830916666666667
TRIM43	0.655
HLA-DQB1	2.053
NUPL1	-0.3099
NRAS	-1.328
RPL22L1	-1.69875
ZNF138	-0.131
FBXW2	-0.6379
SIX3	0.8265
HDAC9	-0.00641666666666669
OGG1	-0.00224999999999999
APLP1	-0.349
OR7A5	0.318
DLX4	1.3245
TUBA1B	-0.8825
CRY1	-0.46225
C12orf29	-0.376875
MGC70863	0.0608181818181818
OR1D2	-0.8
C1orf25	1.455
CUZD1	-1.11475
PUNC	-2.4515
SCAND1	0.731166666666667
MYT1	0.411
MPND	0.64425
GOLGA1	-0.5301
ZBTB43	0.668
VAPA	0.426666666666667
C4orf36	-0.118
STAP1	0.59275
SLC34A1	-0.496
PIK3R3	0.6385
TGM5	0.569
USPL1	-0.3761
FBXO40	0.5745
BRF1	-0.0632
CCL27	-1.0095
hCG_1657980	-0.289
PFN2	-1.3057
MYBPH	-0.2895
PPP1CC	-0.527375
CDCA7L	-2.3655
KCNB2	0.80425
C20orf151	0.435
USP13	-0.934
RCOR2	0.486666666666667
FBXW4	0.503666666666667
WT1	-0.293166666666667
TAS2R46	0.504
STK38L	0.811333333333333
LEPROT	1.105875
DDX42	-0.080375
TXNRD2	-1.11366666666667
TNFRSF4	2.0145
KSR1	-0.0411428571428572
SLC27A1	0.965833333333333
POU5F2	0.21975
SLC22A11	0.094
C8orf32	0.553333333333333
ZNF236	-0.0759285714285714
GABRB1	-3.41325
LRRC29	0.3245
FBLN1	2.009
MRRF	-1.108
RP1	0.346
MARVELD1	1.5475
AFF4	0.114
C17orf54	0.34125
RAF1	-0.3715
SUB1	-0.564
MRPS33	0.42375
ZIC1	-1.8615
ARL10	0.344
RAG1AP1	1.287
P2RX5	-2.5286
NCR3	-0.0321666666666667
LTB4R2	0.3555
HLA-DPA1	4.3895
FKBPL	-0.114833333333333
JAKMIP1	-3.64733333333333
SNX4	0.71375
CD248	2.06
CCR2	-1.63525
LOC401152	1.04466666666667
SH3KBP1	-0.4392
LMBRD2	-0.371928571428571
WDR51A	-0.883
SYT15	-1.0863
SMOX	-1.00975
NACAP1	0.11825
DRD2	0.0361666666666667
COPS2	0.22725
FCER1A	3.54475
TMEM112B	-0.2535
SUGT1	-0.7484
CALR	-0.359125
DPY19L2P4	-0.7105
ADRA1B	-0.225
LTB	0.96325
SNRPD1	-1.42725
NCAPG2	-2.38066666666667
KCNMB1	1.05383333333333
ITGAV	1.01658333333333
LENG4	-0.000250000000000002
C13orf16	0.743833333333333
C20orf3	0.649625
PIP5K1A	-0.4775
PCNA	-1.504875
C1orf34	2.57125
MMACHC	-0.788
BEST1	1.40133333333333
REV3L	-1.3655
ZRANB1	0.423
AVPI1	-0.81325
ATG5	0.592
SARM1	-0.4305
RGS7	-0.523
HMP19	1.14883333333333
SGTB	-0.439222222222222
FEM1A	0.306
C1orf122	0.28425
MYCT1	1.7675
GM2A	-0.193125
ZCCHC7	-0.0492142857142857
MYH10	-0.36275
DKFZp761B107	-0.1295
ADAL	-0.2705
OR10J1	-0.18725
TMEM9B	1.672
DNAJA1	-0.608625
SCGB1D4	0.1685
LRRC50	0.6525
PRKX	-0.7765
NUDT14	1.4203
PCTK1	-0.497545454545455
ARG1	-2.96525
KIF2C	-3.31725
GFM1	-0.5615
RAB11FIP3	-0.0751666666666667
HBD	-0.839833333333333
NPR3	-1.2432
IRAK3	1.29366666666667
OLAH	-0.7902
CYB561D2	0.946
CNNM4	1.73475
MYO5A	-0.3795
SIPA1L3	0.904583333333333
ADAM10	0.37725
LIPA	0.819333333333333
NAP1L4	-0.1969
MRPS22	-0.766
GNG4	-1.89233333333333
PSG5	0.5185
PPP2R2C	1.4447
P2RY12	1.1035
SLC6A13	-0.275
AGPAT4	-0.0179
C6orf199	-0.128375
FAM53C	-0.467
TPM1	1.18109090909091
PYHIN1	0.641166666666667
LINGO1	1.70066666666667
CIDEC	0.607
CRIM1	-0.2606
DHTKD1	0.0369166666666667
ZNF546	0.06225
CD300LG	0.1223
SFRS2IP	0.890666666666667
FLNB	1.14625
NOC2L	-1.4685
SPINK7	0.25775
CRTC2	-0.23975
HMG4L	0.7045
C14orf162	0.96
CCDC123	0.248375
HTRA3	2.834375
SPTBN5	0.661
C1orf77	-0.08325
TAF1L	-0.5425
WDR78	1.38216666666667
WDR49	0.4455
SIN3A	0.28875
ECSIT	0.0353333333333333
VSIG4	3.79425
DIRAS2	-0.115444444444444
TXNL1	-0.35375
MTERFD3	0.576
CCNYL1	-0.265
CISD2	-0.146666666666667
OR5C1	0.372
OBSCN	-0.429625
GBA	0.312
SLC9A11	0.818
C6orf64	1.0315
ESD	-0.534625
CYYR1	0.922833333333333
PNRC1	0.46475
FCAMR	-0.3915
PPIA	-0.406928571428571
VDAC1	-0.081375
TRIB1	3.078875
NT5C1B	0.0971666666666666
CLDN17	0.6385
ICOSLG	-0.192125
RGR	0.335
DSG1	0.2565
TMEM27	-1.7975
C1orf69	-0.4795
PRAP1	-1.0235
DQX1	0.36325
C20orf46	-1.93736363636364
NHEJ1	-0.895666666666667
DNAJC18	-0.055
MANEAL	-0.131333333333333
MTBP	-1.57075
S100A6	0.6865
ABHD7	-0.1775
NEDD1	-0.652166666666667
TINF2	0.73625
SLC7A10	0.9455
KIAA1875	-0.561166666666667
TMEM20	-1.676
COX19	-1.76775
SPRR1A	0.837166666666667
SCEL	-0.075875
CCDC70	0.172
CRISP2	0.9045
ILF3	-1.07361111111111
NTRK3	-0.191166666666667
B3GNT1	-0.256333333333333
LARP6	0.0191666666666667
FBN1	1.689
ZNF621	-0.6455
JOSD1	0.096
SNX14	0.60775
INHBB	4.2005
TBL2	0.45125
GUSBL1	-0.2985
TXLNA	-0.291666666666667
PEX6	-1.78866666666667
DDEF1	-0.0889166666666667
TMEM187	1.18233333333333
AIP	-0.623375
MCEE	0.315
LGALS14	0.124
TNFRSF13C	0.0185
CTNNA3	-0.0694
HSDL1	-0.6855
LAMA5	-0.937166666666667
KIAA1853	-0.14925
PMS2L11	-0.543
AKAP4	0.223
DIS3L2	-0.1665
ZNF292	0.61725
TBX15	1.80466666666667
CTCF	-0.2163
FAM19A3	-0.349
FUT10	0.111375
KIAA0746	-2.09875
KRT81	0.321
ALDH3B2	0.091
MOGAT2	-0.585
