Hybridization REF	TCGA-BH-A0BV-01A-11R-A00Z-07
RPS4Y2	-5.45675
MSH6	-1.228
HECTD2	0.766833333333333
ZNF556	-2.81116666666667
PLEKHC1	-1.0294
AIRE	0.487
BCL2L10	0.571
LMOD3	0.105833333333333
ZBTB8	0.5858
FOXA2	-3.0069
SLCO2A1	3.223625
C3orf46	-0.171
PRDM16	-0.444666666666667
TMEM98	2.00975
FRMD5	-2.637
PDE6C	-0.7895
C1orf216	0.244166666666667
EP400	-0.361571428571429
PTK2	0.2005
RNF217	-0.73225
NDUFA8	0.2335
ZFAT1	0.54075
LAMP3	1.90316666666667
GLTSCR2	0.125625
NPW	2.842
LLGL2	0.7888
PPM1K	-0.0665
C20orf177	-0.414
KIR2DL4	0.5663
NFKB2	0.7345
C21orf122	0.527666666666667
HESX1	-0.4195
GPR114	0.658
SLC25A35	-0.5495
GNAT1	-0.22625
ORAI3	0.90525
FAM76B	-0.838125
TMEM99	0.7719
TRIM29	-0.9835
CDS1	2.254
RHEB	-0.1998
C4orf27	-0.144333333333333
RAB3A	0.0545
OTUD6B	-1.3895
GPD1	-0.3095
CDH15	-1.06466666666667
NPM1	-0.750285714285714
TMEM117	-1.11875
PRPS2	0.429833333333333
GCK	0.344
ADRA2A	4.25483333333333
TSPYL4	0.4975
TASP1	-0.08775
WDR19	0.81025
C10orf38	-1.71625
PDE4C	-0.498
FYB	1.11058333333333
C1orf55	0.331666666666667
PPFIA3	-1.13525
RAD18	-0.85025
C12orf44	0.4285
CRYBA4	-0.127
HVCN1	1.2965
TAF10	0.401833333333333
C16orf48	0.444666666666667
DEPDC5	0.5205
LTBP1	-2.765
MAPRE1	0.07825
FGF8	-0.101
C3orf52	2.3435
SENP7	0.0755
LRRK2	1.0935
RUNDC2A	0.598833333333333
KIAA0355	0.334333333333333
CPEB1	-2.27575
PPEF2	0.222
ABI2	-0.312833333333333
KIAA0317	0.01575
ATF1	-0.253166666666667
DYNC1H1	1.10675
DIP	0.238
TMEM33	0.506944444444444
POLDIP3	-0.32875
C7orf24	-0.3085
GPR171	2.59225
CDC6	-2.7215
PLD1	-0.8151
ITFG2	-0.2516
NDUFC1	0.48675
AKNA	-0.667
NBR1	0.7895
PKHD1	0.459
HPS4	-1.0625
MAFA	1.1375
ULBP3	0.03925
DIRC1	0.0845
IMMT	-0.756625
C22orf13	0.134916666666667
CEL	0.292
MARK3	-0.23975
ADAMTS2	1.01933333333333
ARPC3	0.616
TMEM10	0.358
NPHS1	0.4505
BRD8	0.109333333333333
WDR12	-1.57175
IDI2	-0.58625
HOXD13	-0.7775
OR8G2	-0.3295
SLAIN1	-3.00125
GABRQ	0.14925
NR2C2	-0.61175
NKTR	-0.7562
TLE2	0.598
KIAA0892	0.083
AURKA	-2.21272727272727
GPRC5C	0.548666666666667
TBC1D9B	0.8225
PNPLA6	0.3
AP3B1	0.20975
NAG	-0.173
C11orf68	-0.1015
AKR7A3	1.41975
AHCYL1	0.510333333333333
COP1	0.855333333333333
RPP14	-0.126416666666667
PCDHB18	0.49525
CDH24	1.405
KRT17	-1.8265
LACTB2	-1.4545
DDX24	0.6854
PHACTR1	-2.63066666666667
SLC35E2	-0.1485
LOXL1	0.511
IQSEC2	0.96475
RGSL1	-0.081
PCDHGC5	0.344
MEGF10	0.892625
PRRX1	1.23166666666667
ASTE1	1.1685
C6orf159	-1.08066666666667
MYOD1	1.34675
GAA	1.11475
ZNF747	0.403
KLRC1	-1.836
IL1RL2	0.713
GDF9	4.3875
GPR119	0.554
TRAF2	0.057
HCK	3.19583333333333
BMP6	-3.06075
IL8RA	0.806333333333333
FLJ35848	-0.048
EFHA1	-0.24725
CDSN	-0.3465
C14orf54	0.00533333333333333
LSM3	-0.217625
ZFP41	0.5045
C9orf126	-0.6435
VIT	-3.04
SPCS3	-0.9755
DEF8	-0.9943
CHAF1A	-1.91283333333333
C1orf165	-0.581833333333333
ZFPM2	1.16966666666667
FTH1	0.5035
SLC35F1	-0.96425
YWHAH	0.95925
C17orf66	-0.233
ADRB1	2.2275
FOXL1	0.1455
RG9MTD3	0.139333333333333
UMPS	0.118
MGC13008	-0.282
KIAA1161	-0.683
CCDC77	-2.081
C12orf65	-0.4486
COG4	-0.0563333333333333
RCP9	0.364166666666667
RP4-692D3.1	3.07383333333333
CDC2L5	0.18575
MGC7036	0.7775
DNAJC11	-0.5745
GDF2	0.084
TIMM17A	0.56875
HNRNPA0	-0.9216
OR2H1	-0.31975
PCBP1	-0.475875
COL23A1	-1.8075
LRRC2	-0.199272727272727
NSD1	-0.0324285714285714
FLJ37078	-0.2955
WDR91	-0.4645
TMEM179	0.03025
DSCR10	-0.424
CNDP2	1.162
FYN	-0.6075
BEX2	-2.00116666666667
KCND3	0.47725
YPEL5	1.204375
LRRC42	-0.738666666666667
C17orf45	-0.09625
ZNF649	0.1664
LOC150763	1.1475
COL5A2	2.77875
CNGA2	-0.1485
ELA2B	-0.4175
RAB9B	-0.24875
FAM100A	-0.1555
NAIP	-0.0658571428571429
MYOZ2	-0.226
SPATA12	-0.455
XRCC4	-0.57
CYB561	1.3527
CHST10	0.5375
BAI1	-0.482666666666667
BRSK1	-0.443666666666667
C17orf89	0.37675
PDE6H	0.0365
FLJ20309	0.3194
MAP7	1.8995
SCN4B	1.04975
SPAG9	-0.8055625
SERTAD1	1.07316666666667
FLJ21963	-2.98725
ANTXR1	0.5722
TMPRSS13	0.677166666666667
ETV7	3.56833333333333
DGAT1	0.838333333333333
NKIRAS1	0.525166666666667
TAC3	-3.4665
CORO1C	-0.531083333333333
RAD54B	-2.28225
HRASLS3	2.163
C21orf42	0.49625
BARD1	-0.577833333333333
ZNF177	-0.240166666666667
MIP	0.0135
ZNF442	0.125
F2	-3.5277
GRIA1	0.133625
GALNTL2	0.945166666666667
WNT5A	-1.399
LENG9	0.33
hCG_25371	-1.6735
FOXR1	0.4735
TRA@	1.0641
PWWP2	0.91075
C1QTNF7	0.976
SLC7A4	0.10275
C4orf7	0.192
C17orf80	0.0896666666666667
KLK4	0.355166666666667
IL31	-0.8605
TMEM176A	3.05075
CTNNB1	1.6899375
BHLHB2	0.3945
TMEM185B	0.867
ARD1B	0.42275
C1orf93	0.618
BRUNOL4	-0.971
LOC541469	-1.13191666666667
UPK2	-0.505
GAS8	0.8945
PATE	-0.2665
IMPACT	0.865875
WNK4	1.78283333333333
HNRPLL	-1.079125
GAD2	0.559
ITGA6	1.16725
BMP15	0.310833333333333
CYP2A7	6.154375
RIC8A	0.62575
CCND1	1.51416666666667
USP35	-0.5865
DSCR2	-1.53975
CCL4	3.83933333333333
ZCCHC10	0.6275
NOL11	-0.5515
TRPM2	1.04558333333333
PSMD2	-0.104727272727273
CHTF18	-1.63075
USP18	1.429625
RRAS	0.21525
LAMC3	-1.29875
TOX	-2.54383333333333
PCDH15	0.0845
GABRG3	-1.6885
NUDCD2	-0.130875
SGCZ	1.286
KCTD17	-0.0658
SPSB2	1.364
TPPP3	4.14166666666667
CILP2	1.47383333333333
CALB2	1.372
CEBPZ	-1.08733333333333
ZNF479	0.544
FMOD	4.85883333333333
C21orf66	-0.997642857142857
CLN6	-0.2535
ANAPC1	-0.868625
SH2D3C	1.819
PTPN14	-0.5656
TRIM42	0.13025
APTX	0.2035
SNRPG	-1.49633333333333
BMS1	-0.68825
MAGEA3	-4.1205
NFATC3	-0.08575
LRRC45	0.846666666666667
ARS2	-0.199
LRIG1	1.89733333333333
EPSTI1	1.61183333333333
PRSS27	-0.0195
ERC2	-1.30025
PRKACB	3.92042857142857
PRDM13	-3.255
HCG27	-1.109
KLK12	-1.7775
HSD17B7	1.02066666666667
ZNF354A	0.18725
PCDH11X	0.155
DMGDH	-0.497
PCBD2	0.25
TMC6	-1.42475
RIMS1	0.2155
SF3B2	-0.0303333333333333
RCN1	0.175666666666667
CPB1	3.05
BCAR3	0.112
FCRLB	1.187375
PAK1IP1	-1.38275
OR10H1	0.3145
KIF9	0.9113
PITPNM2	-0.916375
L3MBTL4	0.265
TGFB1	0.2796
ZXDC	0.46575
SLC6A16	-1.01625
SRrp35	-1.909625
LRRC8E	2.0475
PPIAL4	-0.595416666666667
EOMES	1.44533333333333
PAX2	-0.213
SCARF2	0.47175
PSEN2	1.97083333333333
PCDHB13	0.8665
C10orf28	-0.071375
DHRS7B	0.979571428571429
C1orf131	0.16875
ASB1	-1.2139
ZNF223	0.235
LCMT2	1.0005
MEP1A	-0.36475
TMEM53	0.3255
RSPH3	1.25125
C10orf33	-0.814
LOC644285	-1.06375
PTPN9	0.487833333333333
ABCA12	-3.4325
CCDC37	-0.91475
RUNDC1	1.6247
YES1	-0.466
FAM120AOS	1.2605
OR5M3	1.6175
PPP1R3F	0.725666666666667
IL13	0.1221
MDFI	-1.02075
PRNT	0.13675
ZDBF2	2.6105
OR10C1	0.174333333333333
CLIC1	0.0268333333333333
LILRA5	0.739166666666667
CSAG1	-4.03633333333333
TREML2	-0.3965
FAM125A	0.230166666666667
ZNF74	-1.05425
FAM104A	0.318625
LRRC39	-0.5615
SAMD5	-0.4915
HYAL2	0.86425
HIST2H2AC	0.4275
IGFBP5	0.135086956521739
NRTN	-1.17133333333333
KIAA0556	0.3553
FAM29A	-1.74844444444444
JMJD2A	0.39275
EPHB1	0.303
POLD4	3.027125
ANAPC10	-0.7485
LRRC36	0.89725
MEGF6	-0.2255
LPHN3	-0.389666666666667
BMP10	-0.0553333333333334
C21orf55	0.048
CREM	-0.396625
PTGER4	0.444333333333333
METAP1	-1.123375
KCNQ1	1.89333333333333
NR2F2	2.017625
SSFA2	2.98075
CTTNBP2	-2.7285
BCL2A1	-1.02225
ZBTB24	-0.663375
SLCO6A1	-0.9145
PRDM1	0.6346
OR7D2	0.0112
CCDC47	0.3351
LOC646982	-0.0055
SLC26A6	-0.906666666666667
BIN1	-0.3441
SRRM1	-0.354428571428571
PCSK1N	-0.204125
ALS2	-0.2711
ECT2	-0.876210526315789
CACNA2D2	1.008
DOCK6	0.01
C10orf119	-0.22625
FATE1	0.07975
DUSP23	1.775
TRIP6	-1.143
NUP35	-1.2005
CDH3	-1.04375
KLHDC8A	0.9365
C9orf116	1.476
EI24	-0.1095
CENTD1	0.576333333333333
RWDD2B	-0.319333333333333
DOCK1	0.9495
NPAS2	-0.26525
NR3C2	1.10516666666667
FAM63A	1.3195
INPP5F	-0.619666666666667
FAM111A	-0.694
MYBL1	-1.55233333333333
IQGAP3	-0.3005
CRADD	-0.913333333333333
DUSP12	-1.301
PDZK1IP1	3.5945
VASH2	-1.121
CTR9	1.1945
VIL1	-3.50425
OR8U1	1.0685
CCDC107	0.5765
PTTG1IP	0.52575
OR4X2	0.36475
COL9A1	-1.889
PSMD9	-0.0605
ZFP62	0.553
TIP39	0.2745
PARP15	-0.184
TTC19	0.63425
C1orf114	-1.51016666666667
GFPT1	-0.214
SLC27A6	-1.40125
MRPS10	-0.454
CALML5	-0.885
TRPM7	-0.1055
CGNL1	1.620625
CECR1	0.69
SERPINB8	-0.171833333333333
TMEM102	1.25025
PDIA2	-3.10925
NUCKS1	-0.179166666666667
HOTAIR	2.284
EBI3	0.4915
NXN	0.33
ZMYND19	-0.63125
FOXJ3	-0.00125
EIF5B	0.1928
EIF2B4	-0.0808333333333333
LEO1	-0.13625
ZIC5	-1.24416666666667
IL20	2.309
KIAA0415	0.259
FLJ37357	-0.3005
TSPAN12	0.755
ACTR3B	-0.465625
TFAM	-0.474
IL17RD	-0.29575
PARP12	1.39225
KLHDC7A	0.711
KCTD4	0.104166666666667
GTF2H1	-0.39225
FLCN	-0.578833333333333
BIRC4	1.170875
LOC790955	0.26575
VKORC1L1	0.5585
CYP4F22	-0.0585
TAS2R5	0.928
ZNF582	0.597
HS3ST3B1	-0.491625
CTNS	0.61825
STK36	0.192166666666667
MMD2	0.05675
RP5-1103G7.6	-0.9425
FLJ23356	1.623
CRH	0.19775
C1orf182	-0.2312
ACP5	3.1405
AMFR	1.7394
CA4	-2.384
PLCB4	-2.6745
MPHOSPH10	-1.049
UNQ473	3.63733333333333
G3BP2	0.0355833333333333
SR140	-0.600333333333333
HOXA2	-0.06125
PYGB	0.56375
BAT1	-0.638833333333333
DKK3	0.642833333333333
DDX31	-0.58025
TULP1	-0.3525
NHLRC2	0.80425
TNRC4	-0.313833333333333
ZNF430	0.2895
TNRC6A	-0.24425
PLA2G1B	0.2955
RCHY1	0.554166666666667
GTF2A2	-0.382833333333333
MGC4294	0.296
ZNF691	0.365
TACC3	-1.66375
DNAJC5G	0.34875
LOC4951	0.0495
MS4A4A	-1.0225
LOC152485	1.013
PPP1R2P1	-0.05225
PPP2R5B	-0.51325
RPGRIP1L	0.41325
SPOP	0.7271
PTPRF	0.437333333333333
MGC42090	-0.514
SUSD3	3.7465
THOC4	0.00325000000000001
MAML1	0.4258
FXR2	-0.0501666666666667
TYK2	0.312
MUC6	0.672333333333333
DNAJB7	-0.293
PIP4K2A	-0.3865
MEX3A	-1.25116666666667
RRP1	-0.32775
TFAP4	-0.4255
CXorf41	0.77025
MTMR4	0.057
CTLA4	0.4615
SNX9	0.559
CIB3	1.98483333333333
NECAP1	0.61875
PLA2G2D	-0.228
GLMN	-1.57133333333333
DCLRE1A	-0.43525
PDX1	-0.461
SAMD11	-1.48
MRPL55	1.2504
TLR7	2.794875
TBC1D21	-0.118166666666667
SMAD1	1.461
ACTRT2	0.35725
RIOK2	-0.371
PDLIM4	-1.2525
SLC22A15	1.02066666666667
ABHD13	0.4476
STX18	0.3826
CCPG1	0.939857142857143
DCBLD1	0.1955
SLC2A6	-1.2735
NOLA3	-0.291
TRDMT1	-0.613214285714286
IL17F	0.538
ATP1A4	-0.3045
OR52W1	0.468
CFL1	-0.20675
IL4	-1.276
RBP2	-0.388166666666667
CPSF6	0.52325
TTC8	-0.150666666666667
MUCL1	0.1945
EYA3	-1.9575
KRT38	0.206
GNE	-1.1295
ZNF501	-0.0735
SLC35A2	1.162125
CEP110	-0.8372
MYF6	-0.11275
MGST2	0.366333333333333
TRPV4	0.321
NEK8	0.171
NOX5	0.202
NCKAP1L	-0.137833333333333
EMP3	-1.24433333333333
BPY2C	-0.572
C1orf38	0.516
ELOVL2	-1.37625
CBX7	0.742833333333333
OSBPL1A	0.78
ZNF589	-0.26025
ESCO1	-0.534
TRA2A	0.0999166666666667
C3orf26	-1.214
PHF2	0.97925
PID1	-0.838666666666667
RFC1	-0.612125
MTAP	-0.40125
ADORA3	3.80583333333333
LOC389458	-0.725
TRNT1	-0.46275
CRIPAK	-0.96125
RAI2	3.80716666666667
ANKRD44	-0.581
GZMB	1.863
NFE2L1	0.096125
STIP1	-0.0873333333333333
RASL11B	-0.203
NT5DC2	-2.81366666666667
LRP2	3.41925
MTDH	-0.294533333333333
ARSG	-0.08675
HSP90AB1	0.347916666666667
CT45-6	-4.498
ZNF483	0.31675
LMBR1L	0.207
S100A2	-2.425
C2	0.152055555555556
C2orf27	-0.2155
EIF4EBP1	-1.89425
GCKR	-3.39183333333333
PPP1R9B	0.568125
FER	-1.19225
SNRK	0.946333333333333
OR5M10	0.499
UTP6	-0.6665
CAPZA3	0.340666666666667
FBP1	1.57222222222222
TERT	-1.4255
CCL1	-0.928
FUCA1	1.8175
ALS2CR8	-0.233
KCMF1	-0.479083333333333
SRCRB4D	-1.8345
OXCT2	-0.636166666666667
IL17RA	0.6465
MPP5	0.625125
SPA17	0.40025
FLJ10986	-0.1115
GALNT14	-1.837
CXorf27	0.03175
NPLOC4	-0.373
RAB34	-0.05
KRTAP3-3	0.8125
ARSD	0.572666666666667
CPLX2	-1.1052
PJA1	1.302
WHDC1L1	0.184333333333333
RB1	-0.0878
MTMR15	0.3975
PHLDA2	-1.7798
GUCY2F	0.994
MPV17	-0.683
SLC35D1	0.2675
LYSMD3	0.5082
COL16A1	1.73675
ERLIN1	-0.548333333333333
JMJD4	1.089
HIST1H2BK	-0.686
TP53I11	2.24633333333333
ST3GAL4	-1.1434
PF4V1	0.203
ALG8	-1.1225
REG1A	0.0455
MINA	-1.6135
CYB5R3	0.42125
HHLA1	-0.81925
MYST4	1.4439
VASN	-1.456
UCHL5IP	-0.10375
TFAP2A	0.963125
MGC9913	-0.342
C9orf97	0.3375
LOC90379	-0.4535
PHF15	0.321142857142857
ZNF169	0.0888333333333333
KRT7	-0.6934
GLIPR1L2	0.660375
LOC116236	0.75725
IQCF3	0.107
RDH14	0.649833333333333
HNRPK	0.290928571428571
RABEPK	-0.653166666666667
ISX	-1.815
CBARA1	0.41075
RAD51AP1	-2.276
MLL5	0.294875
CXorf48	-4.557
SGCD	-0.24975
PHTF1	-0.469625
CA3	-0.05875
CMTM5	-0.18625
STX10	0.17825
JMJD2D	-1.274
P4HA1	-1.6225
GAB3	0.00983333333333334
DHRS4	-0.0856666666666667
COL4A1	1.8823125
C20orf20	-0.844
OSBPL2	0.35325
PTTG2	-2.26175
KIAA1688	1.37275
STS	-1.34575
SHROOM4	0.146333333333333
KBTBD5	0.338333333333333
ALDH1A3	0.9393
BTNL2	-0.0451666666666667
TGIF1	0.373
ZFAND5	0.206125
ICA1	2.24775
NAV3	-1.83433333333333
FLJ12331	-0.763
EPS8L2	0.4493
MNT	-0.0173333333333333
ENTPD1	1.61775
OR51E2	0.698875
STK11	0.656375
MX1	4.133125
TTTY9A	0.227
CX62	-0.00149999999999999
LOXL4	-1.094
EXOSC4	-0.2585
PURB	0.0770714285714286
SETD1A	-0.518333333333333
RELB	1.70825
LAMB2	1.42566666666667
HNF1B	-0.0336666666666667
PNLIPRP3	-0.154
C14orf139	-1.2085
UMOD	2.28575
GRIN3B	-0.06025
GPR25	0.433
ZNF512B	-1.50525
ATP6V0A1	-0.51275
SRA1	0.74875
ZNF615	1.31
ZNF768	0.11925
ZNF469	2.64925
DYNC2LI1	0.437
DNAH3	0.0465
LOC387911	0.44975
LOC554234	-0.054
ARRDC5	0.887
TMEM59L	-0.8345
MARCH4	-0.438
CNOT8	0.953166666666667
KIRREL3	-1.3355
ADAM17	-0.431625
MYOG	0.3305
CPNE1	-0.490166666666667
AK5	0.325875
LOC204010	-0.48225
NDRG4	0.01525
LOC130074	-0.51375
PIAS4	0.8255
NCOA2	0.84275
TEGT	1.3428
USP5	-0.6095
ANKRD21	1.316
KIAA0692	-0.0755
HAPLN3	1.03775
LZIC	-0.925
NRXN3	0.542
CDKN2C	-1.89683333333333
KIAA0226	0.286333333333333
CYB5D1	0.691
WDR68	-0.3685625
ABCB6	-2.2087
MRPS25	-0.96275
ZMAT2	-0.00391666666666666
KRT25	-0.2675
RPL11	-1.01
GRAP	0.408
LOC198437	-0.643166666666667
RORC	1.14275
RAP2C	1.70328571428571
MXD1	0.2705
AZI2	0.134833333333333
NUAK2	0.17725
AHSG	-6.2265
MANSC1	2.3645
IMP3	-0.105833333333333
C2orf3	-1.050375
VSTM3	2.5755
PCTP	0.84
SIRT1	0.44675
MANBA	1.0985
CD164	1.454125
GFRA1	2.9826
PRM2	0.654
ZKSCAN3	0.2565
PLEKHG1	1.98625
TPRKB	-1.164
UBFD1	-0.00316666666666667
CDKL5	0.876666666666667
HIST1H2BD	-0.446166666666667
INPP4A	-0.4575
BMX	-0.640625
PTPRU	0.024
LOC554202	-0.4095
HOXC8	0.788625
IL12B	0.5625
ADPGK	0.10675
ZNF418	0.9755
SIAE	0.56625
CWC15	-0.76325
RP13-401N8.2	-0.3265
KLHL11	0.5865
DEDD2	1.108375
PSMB3	0.145
DDX25	-2.58925
ZBTB3	0.226333333333333
GFRAL	0.4925
RPS25	-1.14516666666667
FAM57B	-0.887666666666667
TESK2	0.496166666666667
DNM1L	-0.591375
ZNF207	-0.1935
CLEC11A	1.446875
TOLLIP	0.82075
TMEM61	0.0988333333333333
DLK1	-4.3631
PLVAP	2.257875
NOD2	3.5245
SCMH1	-0.30725
FLJ40235	-0.169
HTR2A	-0.229833333333333
ARMC5	0.142
FUT7	0.5995
PRELP	1.6721
ALKBH6	0.2685
GYG1	0.528333333333333
POLR3GL	-0.00175
COL8A2	4.16183333333333
OR10A5	0.39475
C1orf187	-2.1425
TXLNB	1.21433333333333
C16orf68	-0.68625
R3HDM1	-0.81875
C16orf75	-1.0275
BAALC	-0.465
TNP1	0.06275
GAPDH	-1.13066666666667
COX7C	0.567
ERRFI1	-1.69458333333333
PGAM2	0.275
FAM108B1	0.08625
APC	0.437125
TLR2	3.632
SUCNR1	1.91225
ZNF233	1.76125
WFDC1	-0.999166666666667
PSG11	-0.309888888888889
SLC39A1	0.89875
PSAPL1	-0.0895
CDC42EP1	0.157
MECR	0.083
KIAA0101	-1.7207
MACROD2	0.0439
MMP19	0.7645
LOC202459	-0.5965
VNN2	1.72925
ACCN3	-0.313
TIMD4	0.5465
RNASE8	0.226
CCDC7	0.11725
SULT2B1	-0.9825
ME1	-0.49575
MGRN1	0.167
MRPL30	-0.9995
IVL	0.051875
CALM1	1.0908
PLEKHA6	1.5509
B4GALNT2	0.641
PGDS	3.876125
C8orf33	-0.134666666666667
TMEM56	0.457333333333333
CKM	-1.1928
ESR2	0.0945
ACOT8	0.3895
AGTR2	0.4105
LOC155006	0.25425
BC37295_3	0.456
EPM2AIP1	-0.199166666666667
PZP	0.84925
RPS9	0.182833333333333
C18orf51	-0.75075
SIVA1	0.2468
HEATR2	-0.7485
CD3E	-0.0761666666666667
C20orf142	0.059
PGLYRP3	0.358
CCDC139	-0.90625
GPS2	0.287166666666667
NOL14	-0.3155
LRTM2	0.08675
TRIM36	-0.890125
TP53RK	0.576
FBXL13	-0.646333333333333
RUFY2	0.330714285714286
C11orf70	0.965833333333333
HSPB9	0.854166666666667
GJA5	2.35425
HGF	-0.511666666666667
EPHB4	0.1255
SOX18	1.0745
IFRG15	0.2755
SERPINA10	-2.7195
WDR23	0.23175
REEP2	-0.448166666666667
CDK3	-0.1465
HSPA12A	-0.8065
ARL8B	0.3416
SATB1	-0.766166666666667
PPM1D	-0.980166666666667
VPS45	0.418333333333333
TP53BP2	0.461125
GJE1	1.815
CACNA1G	0.582285714285714
VGLL4	0.9825
GNPTG	1.53175
ROS1	-1.1915
C21orf128	-0.0828333333333333
BMP8B	1.795
SLC5A4	-0.15
SLC6A3	-0.280333333333333
C16orf53	0.436625
TMEM81	-0.7865
APC2	-0.108
SYAP1	1.69125
C6orf54	-0.3672
ZBED5	-0.5994
PVR	-0.899875
LTA4H	-0.215166666666667
CCDC24	1.5063
MAGEA4	-4.22166666666667
IFIT3	3.39983333333333
MYADM	0.93325
C21orf82	-0.7375
PDE3B	-0.9915
TMPRSS11A	-0.449
PGK1	-0.986235294117647
CCL13	1.69516666666667
DERL3	-0.0771666666666667
MLXIP	-0.728083333333334
PLOD1	-0.880625
MTFR1	-0.6897
NPDC1	0.900333333333334
GPAA1	0.170166666666667
LTV1	-0.76225
RYR3	-0.718
C7orf46	1.14825
VAMP2	0.64875
RNF135	1.6952
SUPV3L1	-0.7735
FIBP	0.363
ADAMTS18	1.99733333333333
RNF25	0.3185
SOS1	0.00375
PLAU	0.55525
MATK	-2.039
EHF	5.1775
CTNND2	-2.45475
PTEN	1.10814285714286
ZNF189	0.350875
SLC28A3	1.615
GUCY1A3	4.55525
SETD2	0.1823125
ROGDI	1.68525
TICAM1	0.5396
RASSF3	0.8505
PACSIN2	-0.423833333333333
SERPINB5	-1.66972727272727
PRKCDBP	0.178125
TFDP3	-0.7865
LGR6	0.6895
RFX5	-0.0716666666666667
OR52J3	1.522
PTPN18	0.9005
ZBTB34	-0.0775
KCNF1	2.19375
SYNE2	0.426571428571429
SLC22A4	-0.554
NETO2	-2.317375
VCPIP1	0.06425
LDHD	0.15925
ESX1	-3.07175
SQRDL	2.18625
GALK1	-0.077
SERPINA6	4.55866666666667
HD	0.032125
ASCL3	0.1925
FBXL6	0.1465
FABP7	-4.852375
MAGEC3	-0.2155
KLC4	0.189
CD1D	-1.1005
PRAM1	1.48725
EIF3B	-0.249642857142857
DSCR8	-2.076
FLVCR1	-0.512
KIAA0141	-0.0945
PROM2	1.64966666666667
ALOX5	1.5306
GPR162	-0.973375
LYRM2	0.13
RNASE6	0.105875
HES5	1.0535
GJA1	1.476
MRPS14	-0.213
HMHB1	0.00125
TAF7	0.738125
BTNL9	0.5693
SFXN2	1.368375
VEPH1	-2.29075
GK2	0.0478333333333333
AMBP	-5.0555
KIAA0953	-0.061
XAGE5	-0.937666666666667
CCBP2	-0.5335
TGM2	-0.177666666666667
ZNF202	-1.154
ACTL6A	0.0595
SLC23A2	-0.5662
ARHGEF7	-0.569833333333333
LOC728635	0.118
CRYM	5.812
PKD2	-0.18875
MANBAL	0.438166666666667
LIN54	-0.6535
ACTL7B	0.07125
OR4D9	0.63
KIAA1683	-0.291125
ZNF704	-0.157666666666667
TCP10	-0.368625
MAGEB18	-0.5265
DEFA4	-0.206
ZNF197	0.26425
PTOV1	0.711666666666667
RNF208	-0.105666666666667
CMIP	0.5725
TRDN	0.4375
UCHL1	-1.85025
APOL6	0.4642
PLK1	-1.77866666666667
NPHP1	1.1485
NDUFA11	0.2965
DAB1	0.343
RTN4R	0.487
PUSL1	-0.962
SYT2	0.15525
ANXA13	0.63175
RFTN1	-0.4815
ATP8B2	-1.17283333333333
VN1R2	0.8415
OR52E4	0.191
NPPB	-2.715
ZNF148	0.2525
ZNF141	0.5795
IKZF1	-1.300125
PSMC2	-0.03275
GGA3	-0.582666666666667
LPGAT1	1.54033333333333
SEC16B	0.152166666666667
C5orf38	1.1045
THOC2	-0.1508
SLC16A12	-0.575333333333333
ALK	-1.607125
DACT3	0.840666666666667
CACHD1	-1.414
GAN	-0.18325
EXOC6B	-0.288
HIST1H2AE	-0.64425
VAMP1	-1.40475
SRI	1.254
AKAP14	0.1205
HLA-E	2.8746
SLC25A32	-0.677333333333333
FLT3LG	0.168166666666667
ATP1B1	-0.061375
WDR1	0.710625
SWAP70	0.7245
TRIM31	-0.20675
ARNT	0.959
ZNF596	-0.092
CDKN1B	0.95275
FOXC1	-1.65175
SEMA3A	-3.1513
LSM14A	0.04625
STEAP3	-0.61525
ABCA1	0.438666666666667
PLSCR2	0.605166666666667
EDC3	-0.400416666666667
THBS3	1.2715
C15orf43	-0.219666666666667
GMCL1	-0.275666666666667
C9orf71	0.744
MGAT5	0.1195
LOC402164	0.1805
TSPAN8	-4.48783333333333
DYNLT1	0.94575
IGSF1	-1.326
TMEM143	-0.195
FLJ25006	-2.64025
ATP13A3	0.0793333333333333
C3AR1	2.74225
CADM2	1.25283333333333
EFNA4	1.269
HAO1	0.1895
TWF1	-0.235
MRPS17	-0.92475
MYH9	1.15216666666667
C9orf9	-0.445166666666667
C17orf79	0.233
FSCN3	0.05075
BDKRB2	1.61183333333333
PCGF6	-1.19816666666667
RAP1GAP	-0.294166666666667
TAS2R41	0.5145
DCLK1	0.4176
DEFT1P	0.243833333333333
TAF2	-0.0248333333333333
COPZ1	0.725125
KATNA1	-0.48425
STIM1	1.49275
TBX2	-1.81833333333333
RPS4X	-0.226538461538462
MARCH8	0.300166666666667
DHX33	-0.620166666666667
TMEM161B	-0.590166666666667
SYPL2	0.63
ADCY5	0.889375
SRPK3	-0.129625
CXorf9	1.42375
REC8	-0.72975
CLP1	-0.6696
MGC52498	0.0615
DUOX2	0.2915
C6orf150	0.08125
TSC22D3	2.39675
CASP8	-0.8897
PRKD3	-2.166375
CFH	1.91375
TRO	-1.58325
NRIP1	0.831
ZNF707	0.151333333333333
TBC1D22B	-0.291166666666667
HYI	0.915
COX7B2	-0.35875
GPR52	0.3505
CASC3	0.629357142857143
METRN	0.37825
KRT3	1.0635
ARF1	1.70042857142857
C1orf111	0.1375
MOG	-0.482
C6orf50	0.5005
MGC12966	0.31875
ATP7A	1.248
NOTUM	-2.39333333333333
LOC342897	0.8375
ITSN2	0.16325
