Hybridization REF	TCGA-A8-A08P-01A-11R-A00Z-07
UTP15	-0.572166666666667
HSBP1	-0.0998333333333333
PHF11	1.5885
NDEL1	0.334666666666667
USP8	-0.12075
BAIAP2	0.711625
SI	-0.2815
ARSJ	-1.24416666666667
BAAT	-2.957
KCNS3	2.67966666666667
LOC126147	-0.324166666666667
TMEM37	0.20825
C1orf162	4.2385
MBD1	-0.2431
ITGAL	1.564
WDR73	-0.161
GKN2	0.311333333333333
ARFGAP1	-0.06025
SLC5A8	-0.318166666666667
ZBTB40	-0.0598
CYP4B1	1.092
LYPLAL1	0.152
CHST3	-1.1135
MAP3K9	0.657
BTAF1	-1.329
TFAP2E	0.3285
RBM35B	0.2035
LOC441251	-0.213333333333333
ANKRD25	-0.689277777777778
UQCRC2	-0.011
MAEA	0.45075
HYAL1	-2.4737
RNPEPL1	0.49
CPSF2	-0.402125
PSD3	0.291
ABCA13	-0.544125
AGR2	3.1145
GBX1	-1.231
HDLBP	0.628142857142857
ACY3	-1.15975
HECW1	-0.36875
ZNF519	-1.0025
HOPX	3.051125
ZNF304	0.532125
OR12D3	0.3595
FKSG43	0.3515
METTL1	0.5155
MFSD3	1.1567
PSPH	-1.26575
CLCA3	-0.3665
DARS2	-0.330166666666667
CDC25A	-1.65966666666667
BAIAP2L1	-0.066
B3GNT5	-0.204375
USP29	-0.07325
ARHGEF10L	1.0201
ATOX1	0.28
ADAM30	0.3865
DNASE1	1.9125
STT3A	-0.00258333333333333
RAB6IP1	-0.3115
PTN	0.7411
C1orf106	0.594846153846154
HECA	1.23175
RNF122	0.3035
SLC22A18AS	-0.102833333333333
GNG8	0.738333333333333
ELP4	-0.79475
FAM65A	0.542333333333333
RPL10A	-0.337166666666667
IRS4	0.36
MACF1	0.669
SEC24D	0.79575
LOC374395	0.68
TGFB2	0.4145
MDFIC	0.663
CHRNE	0.594333333333333
PCMTD2	-0.324333333333333
ATP6V0D1	0.7565
MTA2	0.26925
LZTR1	-0.303166666666667
RAP1A	0.295666666666667
AXIN1	-0.014
POLR1C	0.011
TRIO	0.516916666666667
PLXNA4A	-0.342416666666667
C5orf33	-0.9555
DEPDC1B	-2.058375
ZNF473	0.238166666666667
MTM1	0.1935
GPR107	0.752166666666667
CSNK1A1L	0.7655
FLJ14154	0.32775
NLRC4	4.82625
ENPP4	0.844
PADI3	-0.4245
RNF170	-0.18725
CG018	0.221
C16orf7	0.044
KCNE1	0.98825
NRM	-0.571333333333333
SLC37A3	-0.245285714285714
TPD52L2	-0.304666666666667
UNC5B	1.70025
C12orf12	-0.3322
SDHB	-0.48725
CLRN1	0.195
NUDT10	-1.96316666666667
UGT3A1	0.027375
FBXW8	0.003125
RHOF	-0.09425
PTPLAD1	0.848
MYO3B	-0.67425
DERA	-0.7455
TPP2	-0.34925
C19orf53	-0.428166666666667
GINS3	-0.956875
ST6GALNAC5	1.2545
CHSY1	-0.1025
MGC15705	0.3275
GPR83	0.327
EXT2	0.11425
DOLK	0.1845
TUBAL3	1.38175
ACVRL1	2.3664
ABL2	-0.371083333333333
C14orf156	-1.00683333333333
PTPRZ1	-4.478
DIP2C	0.946125
LAMP1	1.53875
RXRA	0.5897
MAP3K5	0.75225
ALKBH1	0.0841666666666667
PDLIM7	0.12325
ARL14	-0.9425
SNIP1	-0.150333333333333
TIMP3	1.44425
RGS3	0.124166666666667
SPAG16	3.1902
ABHD4	0.4425
ARHGEF12	0.181333333333333
GLUD2	-0.1945
RAC2	-0.14
UAP1L1	0.047
SLC18A3	0.1955
YOD1	-0.959
RALY	0.075
HMOX2	0.605
DGKH	0.31275
DBNDD2	1.3255
YIPF4	0.25425
THAP10	-0.79625
ZNF513	0.84575
HAGHL	0.588666666666667
ITGB4	0.9625
CCDC141	-0.4605
YTHDF3	0.55775
C5orf28	-0.0805
RPL7L1	-0.70475
TMEM30B	0.669071428571429
ANKRD35	1.49
DUOXA2	-0.49475
TBC1D5	-0.47075
DFNB59	-0.627
HRH4	0.32025
MYO6	1.9197
DNAJA4	2.5505
RBM24	-1.52275
CEACAM20	-0.9005
RBM23	0.349214285714286
NGFB	0.2495
C1orf63	-1.1438
KRTAP7-1	0.3435
PERLD1	2.265
NPB	0.5295
C17orf59	0.7115
HSPBAP1	-0.46425
SLC15A4	0.493125
PRTFDC1	-1.13425
OSMR	-1.34907142857143
CYSLTR2	-0.3745
C19orf25	0.1958
KIAA1797	-0.1095
NLRP6	-0.5065
FAM105B	0.1674
SCRN2	0.1085
LRRC58	-0.3375
RNF17	-0.348
NEIL3	-3.117
FAM137A	-0.267
SKP2	-2.37975
PARVA	0.519166666666667
PKLR	-1.6915
RNF34	0.5455
A3GALT2	0.92225
C12orf50	-0.0198333333333333
SUNC1	-1.737
FAM102B	-0.301833333333333
CCT2	-0.3475
LRRC37A2	-0.407
ARF4	0.4225
SIKE	-0.3395
C8orf48	-0.313666666666667
MBTPS1	0.0280714285714286
GPSN2	-0.755
NCF2	4.31225
SLC12A6	-0.0303333333333333
MRPL48	-0.8975
HMGN3	-0.2715
LRRC62	-1.4325
PAX9	0.91875
FAM55A	1.139
C20orf42	-3.058
SCML2	-2.66483333333333
BCL9	0.4775
FAM40A	-0.33975
C9orf41	-1.08066666666667
ZNF774	0.234
LETM1	-0.4045
PLXNB1	-0.1395
NIPSNAP1	0.041625
USP10	-0.559
F9	1.11525
LIPE	0.249
CNGB3	0.261
C12orf52	0.225875
PI4K2A	0.383125
MED8	-0.16075
STAT4	1.9599
FGD4	0.344833333333333
RNF145	-1.933
WDR32	1.4826
CLDN2	-0.0455
TCEAL8	0.6865
ZMYND8	-0.2996
PDXK	-0.3456875
GATAD2A	0.314
PTGES3	-0.2075
CCM2	0.2415
TAP1	2.359375
ZNF670	0.317
ETS2	-1.06414285714286
C6orf166	0.357166666666667
PRMT2	0.671785714285714
OR4B1	0.088
INTS8	0.8145
CCDC102A	-0.546
CCDC83	-2.14266666666667
ITGA1	0.6466
EPHA5	-2.2124
FAM24B	-1.7115
TSGA10	0.703
HAL	-2.465
MYOT	-0.35875
SPACA3	-0.04125
BCL2L2	-0.368333333333333
CUGBP2	0.0535
CCNB3	0.755
RNF113B	-0.4015
MERTK	1.0805
BAG1	0.0735
VPS36	0.0315
ORMDL3	1.4581
C1orf190	-0.50725
ZNF625	-0.7655
CORO2B	-2.228
ALOX15	0.4145
CST1	0.806
NUPR1	1.94833333333333
CCL7	5.32475
SMCR5	-2.01
DSC2	2.4185
RBMS2	0.64
GRIK4	1.59
TRIM65	0.1755
TMPRSS6	0.593357142857143
TP53INP2	0.3855
GLB1L	1.1425
LOC388284	0.1605
PUS1	-0.0525
BCL9L	0.2125
OLFM1	-1.27725
RET	2.95025
MASTL	-0.257166666666667
ALX3	-0.13825
IL1RL1	1.1335
ZNF765	-0.5895
C14orf138	-0.88475
SNX10	0.913333333333333
TAC4	0.28
C1orf64	1.62825
POGK	0.305125
MAPK9	0.314
ZNF366	3.637
C8orf79	-0.0704
CLDN7	2.414375
OR5AT1	0.157
TRIM37	-1.3875
LRRC25	3.6365
GRHL2	2.9186
TEKT3	1.94475
LASS5	-0.155333333333333
ABCC4	-1.72558333333333
DLG3	1.055875
VGLL1	0.362
ZFP36L2	0.426333333333333
MFRP	-0.184333333333333
KIAA1799	-0.8105
FLJ44379	0.7685
PCNX	0.2265
ANXA9	2.6395
CYP4V2	0.1955
PIK3C2A	-0.207
SRR	0.374
NOL3	0.0765
IFITM2	1.296
ARNTL2	-0.78375
ZNF595	0.2515
NLRP13	-0.1035
ASPH	0.1005
CPA2	0.446
PVRIG	-0.2345
LEPR	-1.59033333333333
C16orf42	0.903166666666667
SH3BGRL	2.3575
FAM77D	-0.763
FNDC7	0.358
C9orf6	-0.19
NOTCH2NL	1.194
PGBD1	-0.981666666666667
SYNGR2	1.458
PITPNA	0.0825
PRPF4B	-0.4455
SLC43A3	-0.770285714285714
NRBP1	0.546
SLC25A22	0.208
ILK	0.46725
SLC22A8	0.47
MRPS7	0.702625
PITX2	-2.04225
FABP3	0.911875
OR1L1	0.3885
LOC728215	-0.459375
BLID	-1.993
KIAA1217	2.22047058823529
TFPT	0.36625
AP4B1	-0.991
VBP1	-1.2875
OR1K1	0.381
MORC3	0.466
BHMT2	-0.692333333333333
C3orf10	0.652
FZD7	-0.185
WFDC10A	0.1845
PMS2CL	-0.202625
CCDC32	0.433166666666667
FA2H	-1.20925
ALG13	-0.6085
TTLL7	0.3943
SPOCK3	-0.6515
SLC13A2	0.5685
AIM1	1.18
GPRC6A	0.551
EGR2	3.233
MED11	0.62025
WWC1	1.422
SH3GL3	-3.97725
RIF1	-0.3925
PRLH	-0.1065
VLDLR	-1.08
DBT	0.1010625
C21orf63	0.9175
CGGBP1	-0.786375
KRTAP12-2	0.558
TADA3L	-0.15125
ZBTB16	0.09475
PDGFB	2.041
RFX1	0.3575
UQCRB	0.4518
LOC133874	1.054
HPS3	-0.43275
LGALS3BP	0.934
DKFZP564O0823	1.25742857142857
MRFAP1L1	0.541375
HOXA10	-0.816
NGB	-0.0775
KIF21A	0.798692307692308
IFLTD1	0.107
LZTS1	-0.762
ARHGEF3	0.96725
RHBDL3	-1.2145
CSNK1G2	0.01575
ChGn	-0.855
KIAA1244	2.05316666666667
GABRB2	-0.0925
MGC72080	-0.222
CD27	3.85725
EGLN1	-1.3591
PEX13	0.83975
RWDD3	-0.80175
RNF12	-0.4775
GRIN2B	0.1575
ADAMTS14	-0.201625
DYDC2	0.443833333333333
ATP6AP1	0.7815
NR1H2	0.0705
PDK2	0.6165
C3orf17	-0.1085
SLC38A2	-0.590357142857143
SLC25A29	-0.317333333333333
C15orf29	-0.209375
ADAM9	-0.631333333333333
TMUB2	0.178625
GPR176	-0.06375
AGK	-0.71375
MCCD1	1.88625
NDUFA4	-0.1065
TMEM146	0.283
DUSP1	-0.22725
UNQ6975	-0.2305
EMX2OS	3.97075
INSM2	-0.124
LUZP4	-0.373
SETD6	-0.9735
P2RY2	2.026
SLC45A2	-1.813
RABGAP1	0.284666666666667
UBXD5	0.55925
GPRC5A	2.0054
PAK3	-0.368666666666667
LOC63920	-1.20075
TGFBR1	0.7836
KRTAP6-3	0.47575
SFMBT2	0.0765
CDC42	0.456625
C11orf35	0.4975
TTLL2	-0.2795
UACA	0.231333333333333
CD97	-0.1409
SETD5	-0.4055
NINJ2	-0.46875
PTER	0.527
POMGNT1	0.023
KRTAP4-2	-0.323
ECGF1	3.22125
HRB	-0.434454545454545
ATP1B2	-0.3696
LOC400506	0.07525
COL4A3BP	0.494
C6orf97	1.9405
GRHPR	0.3715
TAS2R1	0.6005
SEMA7A	-0.2445
EDF1	0.41225
ODF2L	0.614
PCID2	-0.282833333333333
GTF2H4	-0.164
ZCCHC3	-0.53825
CGB2	0.00683333333333333
NEUROD1	0.5275
C20orf75	0.14
RP5-1054A22.3	2.228
IFNA5	0.21
ZNF134	-0.228833333333333
MGC119295	-0.5577
ZSWIM6	-0.428375
SMEK1	0.12
PCGF2	0.19175
C1orf102	1.92525
CYP2A13	0.6175
KCNH6	-0.7519
MDM1	0.183
ALDH7A1	-0.349666666666667
C9orf75	0.31025
VDAC3	-0.90425
OR51T1	0.31
EIF3F	-0.76975
KCNJ10	0.447
LENG8	0.173
EDEM2	0.59525
CCNJL	-1.39266666666667
DHX37	-0.259
CRYGN	0.196
AATF	0.075625
ZNF630	0.979125
E2F5	0.4085
WFDC13	-0.3135
FTSJ3	0.0415
C4orf33	0.66075
LHFPL4	-2.57225
C19orf56	-0.561666666666667
SMAD4	-0.360875
AFM	-0.478833333333333
G0S2	-1.02475
FCHSD2	0.0262
RRP1B	-1.2121
EEF1B2	-0.942833333333333
STAT6	0.504
ZNF195	-0.327
GNL1	-0.459166666666667
ZNRF2	1.304
PER3	0.112125
ASB16	0.748
C10orf10	2.12285714285714
ADCY8	-2.96666666666667
C9orf58	-0.842833333333333
ARMC10	-0.7325
PSG1	-0.3565
DHX34	0.28
VARS2	-0.140125
NFIC	0.80475
ITPR2	0.131
AGXT2	-0.0428333333333333
OR6K3	0.668
H2AFZ	-0.895916666666667
MLLT3	0.114166666666667
COX4I2	1.546
CCNT2	-0.259375
PLK4	-0.4065
NUMBL	-0.300666666666667
MED16	0.63625
PLEKHQ1	1.9815
GOSR1	0.642833333333333
BTG4	-0.127
RPL30	0.8845
IGSF5	0.51875
IGFL2	1.33366666666667
ELMOD2	1.059
SHC3	-1.31866666666667
HAVCR1	-0.5745
DYNC2H1	-0.12325
RNF5	-0.058
C2orf7	-0.17825
NLF1	0.7415
KLHL25	1.02925
LRP10	1.4438
KRI1	-0.34325
PUS7L	-0.266666666666667
MGMT	0.39375
HOXD1	0.269333333333333
CSH1	0.1854
ATG16L2	-0.952
FLJ44635	-0.3095
CHODL	-0.759
EXOSC8	-1.42875
SLC28A1	-0.07375
MYO7B	-0.392333333333333
SEH1L	-0.0947
MTNR1A	0.187666666666667
TSPAN5	-0.0735
CDC45L	-2.42266666666667
AMIGO1	0.161
ATAD3A	-0.791
OSGIN2	1.03283333333333
PDIK1L	0.297333333333333
DARC	1.917625
PIPSL	0.5455
SHMT1	-0.40375
CRISP3	-0.1385
POPDC2	1.49316666666667
ZRANB2	-0.747333333333333
FBXL8	0.58825
TRIP13	-1.48436363636364
EIF5AL1	-0.245
POU5F1P3	-4.53133333333333
IL6	-1.47883333333333
CXorf38	0.331
IFNA16	-0.14
FBXL2	1.3505
BRD1	0.24375
STATH	0.21475
FBXO44	-0.0611666666666667
MCCC2	1.14125
CDC2	-0.9982
C5orf23	-1.175
IVD	1.14016666666667
C10orf122	-1.16
MSL3L1	0.4232
MVP	1.20325
EPOR	-0.7634
ZMYM1	-0.785666666666667
BCL7C	0.633333333333333
PSTPIP2	0.6683
LYPD1	-1.360875
OR8G5	0.33
ZP3	-0.452166666666667
BCAS4	2.16808333333333
EDG6	3.304
ISY1	-0.36525
PRAMEF2	-1.5055
CUL1	-0.4655
RNF213	2.3745
CCRK	0.511
DHX9	-0.11725
C13orf29	-0.26175
NCKAP1	0.320666666666667
MRPL43	0.28
XPR1	0.045
PKN2	0.2321
PODNL1	0.7495
ZNF333	-0.011375
DALRD3	1.22325
OPN1SW	0.3615
BTBD6	0.21675
C11orf82	-1.924
OR5P3	-0.0135
DUSP11	0.031
L1CAM	-1.3378
NEK11	1.19233333333333
OR7E91P	1.23
CNTN3	2.1277
CREB3L2	0.39725
ZBTB37	1.309
KIAA1324L	0.63325
NDUFB10	0.1765
NUDT2	-0.07725
GTPBP8	-0.4335
CACNA1D	1.67325
PRKAA2	-1.20183333333333
PRDM8	0
MGC16075	-1.11433333333333
KRT14	-0.449
PP8961	0.536375
MRPL18	-0.35625
ABCG2	-2.83825
PACRG	0.865
BBS2	-0.48025
KREMEN2	-2.027
FBXO21	0.67425
HNRPUL1	0.335
GRB10	0.34375
CLSTN1	0.824375
LMAN2	0.2484
C17orf61	0.229
NIPSNAP3A	0.02175
INSIG2	-1.18433333333333
PCDHB7	-0.274
STXBP2	1.0775
CMAH	1.13175
SEMA5B	-0.29975
ZNF155	-0.258833333333333
COQ6	0.194333333333333
PRPF4	-0.58575
TSPAN15	2.1817
VN1R5	0.09275
LATS2	0.20525
SELK	-0.25875
PGK2	0.766
MS4A1	0.82925
TYW3	-1.3838
KRTAP5-1	0.60275
RCCD1	-1.388
BTN1A1	0.5495
DDX28	-0.352
TMEM65	0.927375
LOC92345	-0.155
TTC31	-0.0915
WDR46	-0.426666666666667
CHP2	-1.29366666666667
LSP1	0.881
ZNF542	-0.7315
EXOSC1	-0.34225
ARHGAP18	-0.0538333333333333
LRRTM4	-0.746125
MAOB	-1.28208333333333
CACNB4	-0.6205
MGC33846	0.659125
RANBP3L	0.760625
ATP5L	-0.42125
ONECUT1	-3.241
NUDT9	0.163
TMEM149	0.9815
STX17	-0.12
IGSF10	-3.948
TMPRSS9	0.412
BMPR2	0.751
ALLC	-0.4235
KLF7	1.287875
GCC1	0.2431
TIMM9	-1.02575
CDO1	-0.312833333333333
MGC10701	-0.711833333333333
IFI6	2.8505
FRMD8	0.8165
MGAT2	-0.248
WBP5	-0.519833333333333
CNIH2	0.4155
KIAA0907	-1.1587
KCNH8	-0.7335
CTSG	-2.43425
GRIK1	-0.710333333333333
CUL5	0.32825
FRMD1	0.404
OR9A4	0.05
SYT6	-1.605125
FOXD4L2	-0.21725
ANAPC2	-0.150333333333333
OPN5	0.9565
TAF13	0.3085
LYG2	-0.7215
GGNBP1	0.443
C11orf40	0.1655
OTX2	-1.1475
REG4	-0.1345
EIF5	-0.2048125
PALB2	-0.5415
SEPSECS	-0.0493
RNASE3	0.51025
TRIM49	-1.644
POLR2K	1.7114
GPR42	0.2145
C8B	-2.90625
SASS6	-1.01775
PREB	-0.0476666666666667
OR3A3	0.3035
TUBA8	0.347625
IGLV2-14	-1.024
STIL	-2.03325
ANKFN1	-1.09316666666667
NME7	-0.101
HOXC12	1.0545
UBE2C	-0.3655
FHOD1	-0.842125
CDK2AP1	0.0288333333333333
OR6K2	0.8265
DHPS	-0.61525
RPL5	-1.05108333333333
TRGV5	0.696
LOC541472	-0.23825
HCCS	-0.0927
DENND1B	2.723
LHX3	-0.6105
OR5D16	0.736
CXorf57	-2.81683333333333
IRF2BP1	0.70825
NDST2	0.899333333333333
LCE3D	0.263
BOLL	0.43375
SYT3	-1.0095
PIH1D2	0.41425
C20orf7	-0.713666666666667
IL1R2	1.975
SLAMF9	0.744
PPME1	-0.427875
PIK3CA	0.70625
TRAPPC1	0.297
COLEC10	-1.02175
SLC9A6	-1.16616666666667
PDDC1	-0.573
CCDC53	-0.01425
GK3P	-0.62825
DAZL	-0.5995
BRI3	0.494
SDK1	0.36125
CYP2C18	0.355
IFI44L	4.032875
RPL3L	0.1345
FUT9	-1.06466666666667
KIFC2	0.762666666666667
PMP2	-0.41825
SLC4A9	-0.5395
PLAG1	-2.06383333333333
MYCBP2	0.210333333333333
OR4E2	-0.146
CCDC65	1.0315
C16orf82	0.5675
ENTPD4	-0.32
BRP44L	-0.507125
PMP22CD	-0.1035
TMCO4	0.754
KCNN1	-0.764833333333333
WDR35	0.3845
CCDC80	2.3345
C3orf31	-1.1865
SLC7A9	-0.685
TMEM190	0.3455
DBC1	-2.08816666666667
FADS3	-0.533833333333333
PDZD8	-0.259833333333333
GRM5	0.087125
AZGP1	2.1018
PEX3	-0.4685
MED1	0.674642857142857
ATG4C	-0.998833333333333
HNRPH3	-1.16325
FAM109B	2.32625
C4orf17	-0.541
CA10	0.45025
OPRD1	0.065
CCL16	-1.47725
SACM1L	-0.81775
CST6	5.12925
CD63	1.0676875
LGI1	-2.0335
ZNF784	0.49025
CRYBB1	-0.6095
CX3CL1	0.2945
TOP2A	-1.25225
GYPB	-4.4535
GADD45GIP1	-0.1605
FEN1	-0.684
IGF1R	-0.334125
WDR72	0.515666666666667
PURG	-1.23
DEFB126	2.88825
PKD1L1	0.02675
CAV1	-2.0092
GNPDA2	-0.3432
DGAT2	-0.326
NLGN1	-5.4265
STRBP	0.0855
HPRT1	-0.753666666666667
FANCI	-1.44525
PSMA7	0.975
DBF4B	-0.632666666666667
TTF1	-0.691
RAD54L	-2.054
ELOF1	-0.583
PLAGL2	-0.36825
ZNF256	0.00325
HMGCL	0.647
MSI2	0.0528333333333333
RPESP	-0.235166666666667
C11orf60	0.1745
ABCD1	0.0985
ACAA1	0.1272
SPARCL1	4.42478571428571
IL6ST	0.964
ZNF319	-0.1045
TMEM109	0.3024
FAM90A1	-1.351
IL22RA1	-1.6175
ATP4B	0.683
TEC	-0.815
C7orf30	-0.66175
TXNDC2	-0.349166666666667
ABCB4	-0.07
KIAA1191	-0.023375
C9orf38	0.1615
SFTPB	0.66725
CNTNAP2	-1.96633333333333
FRK	0.593
TBX19	-0.052
CHD4	0.48775
C6orf26	-1.8555
MOSC2	1.53075
IKBKE	1.313
HIF1A	-0.853333333333333
LOC595101	0.0955
RELA	0.728833333333333
TMEM16B	0.5785
ABHD12B	-2.32075
TSEN34	0.366
KIF18A	-1.72175
TXNDC9	0.406
SPATA2L	0.246
SEMA4G	-1.305
C21orf91	-0.108875
MATN1	-0.524
KCNIP4	-0.2
TUSC1	1.938125
OR4C15	0.06275
ARMCX6	0.425833333333333
WBSCR27	0.239333333333333
OR52I2	-0.3235
KIAA1604	-0.83825
DYNC1I1	-0.715125
PPP4C	0.77625
SLC47A2	-1.96116666666667
TREH	0.526
CD48	2.752
ST14	1.66
PKN1	-0.2055
SPON2	2.2095
XBP1	2.29291666666667
SFRS12	-0.5615
EFCAB6	1.8195
SELT	0.876
SLC39A2	0.12
ERF	-1.339
ARL3	0.1805
SURF6	-0.7146
MLLT10	0.264714285714286
FLJ11171	0.163
TDGF1	-4.589
ERCC6	-0.1045
EIF2AK4	0.84225
BAZ1A	0.213833333333333
LRRN3	-1.049
TMC3	0.013
EFTUD1	0.015
PTPRO	1.79516666666667
CLEC12A	1.780625
ACBD4	0.54675
ZDHHC14	-1.20325
OTUD7B	1.1075
ACTB	0.94725
MSRA	-0.132
LCE5A	0.7405
IFI35	1.616
BSCL2	0.611333333333333
ANKRD12	0.6065
CFHR2	0.67775
RGAG1	-0.330833333333333
HSFY1	-0.369
SLC30A5	-0.414916666666667
IMPG1	0.4415
GPR109A	0.5555
ZNF185	-0.11925
IYD	2.08825
NPCDR1	0.604
SERPINA13	-0.9835
HMGCLL1	-2.374
NEUROG1	0.549
UBQLN1	0.051875
LIN37	0.739
SOCS2	-2.187375
DSCR4	-0.769625
XKR6	-1.693
GPR142	1.0825
KRTAP13-3	0.498
CCDC15	-0.774666666666667
MOS	-0.152
CD1E	-1.6375
OFCC1	0.7226
FAM83D	-0.942
SRFBP1	-0.43425
C9orf96	-0.4135
DHDH	0.159
CCDC90A	-0.7275
RABL3	0.3928
CD320	-2.54783333333333
ANGEL2	0.4455
MRPL21	1.15725
SMG6	0.270166666666667
INSR	1.317
FLJ14816	-0.8965
GLRB	-1.09083333333333
C9orf89	1.1245
CIZ1	-0.4245
URG4	0.0431666666666667
LRDD	-1.236
CBY1	0.596833333333333
NFX1	0.01825
MTERFD2	-0.215285714285714
C19orf23	1.106
PGC	-2.524875
IER3IP1	-0.1405
RASAL2	1.33308333333333
C1orf89	0.04775
SYNJ1	-0.2405
NFKBIE	1.21625
FLJ40125	-0.845
TCEB2	0.1865
NOG	-1.9095
POLR2J2	-0.625
HLA-B	3.057
PCDHA1	-0.47
PPP2R2B	-0.40825
ARHGEF17	0.194666666666667
TCF7L2	-0.425785714285714
CHD5	-0.6835
ZNF431	-0.678
TBC1D25	0.04
ZNF800	0.01275
SCUBE2	2.39490909090909
MYCBP	-0.355333333333333
GPX5	0.263
C6orf129	1.00833333333333
QSER1	-0.725333333333333
ULK2	1.3075
PIGO	0.192833333333333
NRCAM	-1.99428571428571
SLC35E3	0.434
CSRP2	-0.31925
HYPE	0.90275
MAPK15	0.698333333333333
MGC14327	-0.03725
TIMM13	0.00366666666666666
ZNF462	-0.3065
GBA3	0.76475
TEX13A	0.039
MCM6	-0.824777777777778
MTRF1	-1.118375
ABCA7	-0.53725
EIF4A2	-1.15475
ZC3H10	0.9849
RPGR	0.0875
C20orf94	0.6115
RP1L1	0.1865
GPR125	-1.269125
USP22	0.232285714285714
OR1L4	0.67125
MLZE	4.1945
FLJ32065	0.24675
PTCD1	-0.1895
CRTAC1	0.3165
BXDC2	-0.889
C18orf1	1.54316666666667
FAM107A	0.597357142857143
EFNA3	0.00975
P18SRP	-0.5114
CAMKK2	1.13525
KIAA0649	-0.83525
NES	-1.53416666666667
HS6ST3	0.884625
PON2	-0.893
TCP11L2	-0.21475
CLEC4A	2.92975
PRR12	0.365
MLXIPL	-1.6645
C2orf50	0.5965
ZNF28	0.544
ENC1	1.094
MAP2K1	-0.47775
FKSG2	-0.18975
KIAA0430	0.767
PTP4A1	-1.43622222222222
GPR156	0.7235
GTF3C6	-0.202
UBR2	0.0353
LOC388272	-1.16625
MAK	1.32833333333333
ACOT4	2.56825
STC2	-1.20008333333333
PIGW	-0.514875
SAE1	-0.227625
COL6A1	0.778863636363636
OAZ1	0.882
STMN4	0.973666666666666
EDG3	-0.0176666666666666
SGCE	0.0765
IL11	-2.64116666666667
PRSS8	2.797375
YIPF5	0.690916666666667
WNT4	1.83675
CSN2	0.254333333333333
TCF7	-2.30325
TDO2	3.74475
SAMD9	1.093625
S100A7A	0.3315
MMRN1	1.78766666666667
GKAP1	-0.745
AKR1C3	-1.791875
RNF19A	1.65675
GMDS	-0.56125
YKT6	0.416375
SPARC	2.1081
C12orf31	0.579
UBE2V2	-0.7835
FBXL18	0.129833333333333
KIAA0460	0.17975
ADAM22	-0.218
SERPINC1	-4.917
KCTD21	0.42775
MYOHD1	-1.05025
ZNF37A	0.923333333333333
GTF3C1	0.176166666666667
CTSZ	3.485
PRNPIP	-0.328875
DRD1IP	0.50475
NR1I2	-2.32033333333333
ZNF266	-0.2251
SPAG4L	0.00299999999999999
COX4NB	-0.5405
SAPS1	0.646333333333333
APOA1	-3.55275
TATDN1	-0.3135
C10orf82	3.57175
KPNB1	0.00175
FOXO3	0.698166666666667
CRYBB2	-0.059
ZBTB5	-0.5295
SLC25A38	0.2155
DCTN2	0.0235
IFT20	0.6365
CTHRC1	3.15575
C1orf31	0.2325
UHRF1	-0.9115
GPC6	1.24725
C10orf54	1.41625
MCF2L2	-0.5415
WNT9B	-0.0095
OLA1	-1.3095
FAM120B	-0.163
TTLL10	0.2635
CYorf15A	-4.65325
RELN	-1.7522
SCN2B	0.339
MFHAS1	0.519
NKX3-2	-0.947333333333333
RASGRF2	0.4485
SSBP1	-0.960833333333333
KPNA6	-0.330928571428571
LOC389118	0.4175
HS3ST4	-1.8525
SUPT7L	-0.804125
FLJ32658	-1.78275
IGFBPL1	-0.82975
KIAA1641	-0.2206
SHKBP1	0.560833333333333
CSF1R	4.4185
NAGK	1.42225
MYL2	1.1525
HIST1H4C	-0.3055
TOMM7	-0.455
ADAMTSL3	1.2221
TNFSF14	0.5905
PRRT2	-0.68475
VTA1	-0.0895
AOAH	3.66683333333333
CRISPLD2	2.03621428571429
PNN	-0.7697
TA-NFKBH	0.048
ESPN	0.51425
RBM43	0.092
KIAA1267	0.198875
DDX3X	0.2125
KIAA1576	-3.8515
PLXDC1	3.84766666666667
FLJ25801	-4.01425
HNRNPL	0.2665
RUNDC3A	0.0503333333333333
CASP12	0.213
SH2D5	-1.3355
RPL26L1	-0.302
OR51A7	0.663
HDC	1.4145
C2orf16	0.237333333333333
SYTL3	2.147
GOLGA4	0.733125
NOTCH1	-0.412166666666667
ATPAF2	0.5445
ECD	0.1745
SSX5	0.449
SNAP91	-0.038
OCA2	-5.113
PNPO	0.684333333333333
DAPK1	0.718333333333333
PINX1	-0.7685
SELENBP1	1.30675
NEK3	-1.00508333333333
TMED4	0.0944285714285714
SSTR4	0.0515
FOSL1	-2.3574
CD40LG	2.045
CES1	-0.80175
DCI	0.559
B3GAT3	-0.0165
STK17B	0.0765
CNTN6	0.0055
CYP3A4	-1.7865
MBOAT2	1.56142857142857
PISD	0.417875
USP1	-1.174
PYDC1	1.35566666666667
CENPM	-0.42825
SAR1B	0.1555
TTC7B	-0.07175
DP58	-0.752
GPC1	-0.5285
RBL1	-1.475375
TMEM137	-1.26283333333333
TOB1	0.882333333333333
TCEAL1	0.334333333333333
CENPF	-1.39745454545455
C6	0.304833333333333
PRSS1	-1.39325
PPIL6	1.03783333333333
C6orf124	-0.583
ODZ4	1.85216666666667
SNCB	-0.00225
NDUFB9	1.036875
CNOT6L	0.1735
S100A9	3.258
TRIM50	0.169
KCTD1	0.7606
WDR63	0.35725
SPEF2	1.996375
RNGTT	-0.4075
CXorf22	0.517
KCNK16	0.1105
CEP250	-0.486875
