Hybridization REF	TCGA-BH-A0DL-11A-13R-A115-07
DDX24	0.7493
PHACTR1	-1.71416666666667
SLC35E2	-0.343
LOXL1	-1.3165
IQSEC2	-0.0085
RGSL1	-0.3175
PCDHGC5	-0.2995
MEGF10	0.315
PRRX1	1.603
ASTE1	0.8955
C6orf159	-0.22275
MYOD1	-1.3975
GAA	0.23675
ZNF747	0.07775
KLRC1	-0.66875
IL1RL2	0.2465
GDF9	0.1015
GPR119	0.161
TRAF2	-0.758
HCK	3.3355
BMP6	0.21375
IL8RA	0.470333333333333
FLJ35848	-1.01525
EFHA1	0.539
CDSN	-0.333166666666667
C14orf54	-0.197833333333333
LSM3	-0.629
ZFP41	0.093
C9orf126	-1.54816666666667
VIT	1.6305
SPCS3	-1.555
DEF8	-0.9693
CHAF1A	-1.86533333333333
C1orf165	0.846833333333333
ZFPM2	1.985
FTH1	-0.37725
SLC35F1	-1.144
YWHAH	0.53525
C17orf66	0.156166666666667
ADRB1	0.170333333333333
FOXL1	0.356
RG9MTD3	0.1445
UMPS	-0.23725
MGC13008	1.3535
KIAA1161	-0.2885
CCDC77	-1.66625
C12orf65	0.042
COG4	-0.805666666666667
RCP9	0.426833333333333
RP4-692D3.1	2.92316666666667
CDC2L5	0.18725
MGC7036	1.2175
DNAJC11	-1.03675
GDF2	-0.146333333333333
TIMM17A	-0.773
HNRNPA0	-0.2072
OR2H1	-0.342666666666667
PCBP1	-0.030625
COL23A1	-0.75575
LRRC2	2.1095
NSD1	0.2045
FLJ37078	-0.967875
WDR91	0.173666666666667
TMEM179	-0.47825
DSCR10	-0.5895
CNDP2	0.2275
FYN	0.8445
BEX2	0.634333333333333
KCND3	-0.05775
YPEL5	1.7695
LRRC42	-0.571333333333333
C17orf45	0.16375
ZNF649	0.5383
LOC150763	1.6375
COL5A2	1.359
CNGA2	0.621
ELA2B	-1.0435
RAB9B	0.40025
FAM100A	-0.301
NAIP	0.342928571428572
MYOZ2	1.360375
SPATA12	-0.599
XRCC4	-0.84575
CYB561	0.2883
CHST10	-0.743
BAI1	-0.8385
BRSK1	-0.9615
C17orf89	-0.347125
PDE6H	-1.001
FLJ20309	0.0356
MAP7	0.129625
SCN4B	3.59725
SPAG9	-0.6481875
SERTAD1	0.232333333333333
FLJ21963	-0.8045
ANTXR1	0.7753
TMPRSS13	1.506
ETV7	2.97566666666667
DGAT1	0.0478333333333333
NKIRAS1	0.660833333333333
TAC3	-3.3035
CORO1C	-0.335583333333333
RAD54B	-1.71425
HRASLS3	3.29033333333333
C21orf42	0.30475
BARD1	-1.08233333333333
ZNF177	1.217
MIP	-0.039
ZNF442	0.6695
F2	-3.4208
GRIA1	0.5475
GALNTL2	2.44483333333333
WNT5A	-0.9452
LENG9	0.0875
hCG_25371	-1.262
FOXR1	-0.665
TRA@	1.0756
PWWP2	0.19425
C1QTNF7	3.12116666666667
SLC7A4	0.82075
C4orf7	3.656
C17orf80	-0.035
KLK4	0.309666666666667
IL31	0.931
TMEM176A	3.455
CTNNB1	0.96925
BHLHB2	-0.23025
TMEM185B	0.017
ARD1B	-0.87175
C1orf93	-0.06
BRUNOL4	-0.612166666666667
LOC541469	-1.75416666666667
UPK2	-0.0165
GAS8	-0.0155
PATE	-0.035
IMPACT	0.514875
WNK4	-1.062
HNRPLL	-0.70375
GAD2	0.45575
ITGA6	1.54825
BMP15	-0.322666666666667
CYP2A7	2.41125
RIC8A	-0.026875
CCND1	-0.343583333333333
USP35	-0.2685
DSCR2	-1.41375
CCL4	4.36783333333333
ZCCHC10	-0.118
NOL11	-0.86825
TRPM2	0.308166666666667
PSMD2	-0.957727272727273
CHTF18	-2.3515
USP18	0.145
RRAS	0.62125
LAMC3	0.085
TOX	-1.6035
PCDH15	0.434
GABRG3	-1.65
NUDCD2	-0.51175
SGCZ	-0.426
KCTD17	-0.393
SPSB2	-0.5425
TPPP3	3.035
CILP2	-0.339333333333333
CALB2	4.049875
CEBPZ	-0.419
ZNF479	0.7215
FMOD	5.49166666666667
C21orf66	-0.6335
CLN6	-0.750666666666667
ANAPC1	-0.623875
SH2D3C	1.96875
PTPN14	-0.1296
TRIM42	-0.06275
APTX	-0.2005
SNRPG	-1.15033333333333
BMS1	-0.329
MAGEA3	-3.5675
NFATC3	-0.471333333333333
LRRC45	-1.48183333333333
ARS2	-0.809571428571428
LRIG1	1.89883333333333
EPSTI1	1.59416666666667
PRSS27	-0.28375
ERC2	-0.102125
PRKACB	0.256
PRDM13	-4.4365
HCG27	-0.80475
KLK12	-1.6685
HSD17B7	-0.896166666666667
ZNF354A	0.5865
PCDH11X	0.0545
DMGDH	2.5405
PCBD2	-0.299166666666667
TMC6	-1.39125
RIMS1	0.250857142857143
SF3B2	-0.715833333333333
RCN1	0.419166666666667
CPB1	3.81425
BCAR3	0.19425
FCRLB	-1.290125
PAK1IP1	-0.346
OR10H1	-0.197
KIF9	0.3005
PITPNM2	-0.942125
L3MBTL4	1.17925
TGFB1	-0.4303
ZXDC	-0.097
SLC6A16	0.46525
SRrp35	-0.60725
LRRC8E	0.34175
PPIAL4	-0.0321666666666667
EOMES	2.25583333333333
PAX2	0.244
SCARF2	-0.9565
PSEN2	0.243166666666667
PCDHB13	0.0945
C10orf28	0.00375000000000001
DHRS7B	0.968857142857143
C1orf131	-0.53425
ASB1	-0.873
ZNF223	0.942666666666667
LCMT2	0.45825
MEP1A	-1.02725
TMEM53	-0.20625
RSPH3	0.62175
C10orf33	-0.0265
LOC644285	2.16875
PTPN9	0.161666666666667
ABCA12	-3.21175
CCDC37	-0.9125
RUNDC1	0.6842
YES1	0.0911666666666667
FAM120AOS	0.443
OR5M3	-0.1445
PPP1R3F	-0.154833333333333
IL13	0.1428
MDFI	-0.17975
PRNT	0.28125
ZDBF2	0.159
OR10C1	-0.032
CLIC1	-0.543166666666667
LILRA5	0.0865
CSAG1	-3.14633333333333
TREML2	-0.00716666666666667
FAM125A	-0.501666666666667
ZNF74	-1.016
FAM104A	-0.591125
LRRC39	-0.848
SAMD5	3.30325
HYAL2	-0.11225
HIST2H2AC	-1.427125
IGFBP5	1.11095652173913
NRTN	-0.854333333333333
KIAA0556	-0.049
FAM29A	-1.406
JMJD2A	0.146
EPHB1	3.57575
POLD4	-0.06125
ANAPC10	-0.22675
LRRC36	-0.381
MEGF6	-0.079625
LPHN3	2.33116666666667
BMP10	0.0653333333333333
C21orf55	0.8115
CREM	-0.2533125
PTGER4	2.0575
METAP1	0.20875
KCNQ1	2.02983333333333
NR2F2	1.36925
SSFA2	0.0824166666666667
CTTNBP2	0.063
BCL2A1	-0.872125
ZBTB24	-0.818875
SLCO6A1	-1.52425
PRDM1	1.1479
OR7D2	-0.309666666666667
CCDC47	-0.1011
LOC646982	-0.2395
SLC26A6	-1.944
BIN1	0.2577
SRRM1	0.0282142857142857
PCSK1N	-1.659875
ALS2	-0.2196
ECT2	-2.243
CACNA2D2	0.2395
DOCK6	-0.2485
C10orf119	0.37075
FATE1	-0.211
DUSP23	1.435
TRIP6	0.0918571428571429
NUP35	-0.39725
CDH3	2.498
KLHDC8A	0.593
C9orf116	-0.578125
EI24	0.0435
CENTD1	1.44383333333333
RWDD2B	0.120833333333333
DOCK1	1.754
NPAS2	-0.545125
NR3C2	3.78516666666667
FAM63A	0.397916666666667
INPP5F	-0.403333333333333
FAM111A	-0.4523
MYBL1	-2.77025
IQGAP3	-1.78133333333333
CRADD	-0.107833333333333
DUSP12	-0.91925
PDZK1IP1	3.386
VASH2	-0.767
CTR9	0.4385
VIL1	-3.67475
OR8U1	0.439
CCDC107	1.363
PTTG1IP	-0.24325
OR4X2	0.0385
COL9A1	-1.398
PSMD9	0.0315
ZFP62	0.39975
TIP39	-1.30625
PARP15	1.4215
TTC19	0.5475
C1orf114	-1.2405
GFPT1	-0.4815
SLC27A6	2.084
MRPS10	-0.8263
CALML5	1.58733333333333
TRPM7	0.112125
CGNL1	2.177375
CECR1	0.63075
SERPINB8	-0.696333333333333
TMEM102	0.044
PDIA2	-3.03175
NUCKS1	0.0583333333333333
HOTAIR	-0.5805
EBI3	0.42075
NXN	0.697
ZMYND19	-1.22325
FOXJ3	0.29475
EIF5B	0.0825
EIF2B4	-0.0938333333333333
LEO1	-0.30175
ZIC5	-1.92841666666667
IL20	-1.1585
KIAA0415	-0.278333333333333
FLJ37357	0.118
TSPAN12	1.584375
ACTR3B	0.00112499999999997
TFAM	-0.3065
IL17RD	0.903
PARP12	0.57025
KLHDC7A	0.0205
KCTD4	1.61516666666667
GTF2H1	0.37525
FLCN	-0.722833333333333
BIRC4	0.443
LOC790955	-1.09475
VKORC1L1	0.15375
CYP4F22	1.73016666666667
TAS2R5	0.0375
ZNF582	1.261
HS3ST3B1	-0.48975
CTNS	0.06975
STK36	-0.226166666666667
MMD2	-0.0225
RP5-1103G7.6	0.757
FLJ23356	-0.8125
CRH	-0.4425
C1orf182	-1.55
ACP5	1.60833333333333
AMFR	-0.2959
CA4	2.21225
PLCB4	0.943375
MPHOSPH10	0.18
UNQ473	2.86733333333333
G3BP2	-0.424833333333333
SR140	-0.612666666666667
HOXA2	2.082
PYGB	0.033
BAT1	-0.22325
DKK3	1.363
DDX31	-0.999375
TULP1	-0.305125
NHLRC2	0.271
TNRC4	-0.355333333333333
ZNF430	0.58725
TNRC6A	0.095375
PLA2G1B	0.964333333333333
RCHY1	0.797666666666667
GTF2A2	-0.464166666666667
MGC4294	-0.8335
ZNF691	-0.018
TACC3	-2.412
DNAJC5G	-0.0475
LOC4951	0.73925
MS4A4A	0.522
LOC152485	0.855
PPP1R2P1	-0.072
PPP2R5B	-0.36975
RPGRIP1L	-0.222375
SPOP	0.7304
PTPRF	1.16325
MGC42090	0.185
SUSD3	1.4835
THOC4	-0.716875
MAML1	0.3523
FXR2	-0.932
TYK2	-0.31525
MUC6	0.4155
DNAJB7	-0.695
PIP4K2A	-0.272928571428571
MEX3A	-0.773
RRP1	-1.279
TFAP4	-0.3075
CXorf41	-0.064
MTMR4	-0.28
CTLA4	0.9135
SNX9	0.8825
CIB3	-0.595166666666667
NECAP1	0.238875
PLA2G2D	0.0208
GLMN	-1.20666666666667
DCLRE1A	-0.658
PDX1	-0.0025
SAMD11	-1.72825
MRPL55	-0.0539
TLR7	2.497
TBC1D21	-0.106
SMAD1	1.7153
ACTRT2	0.0935
RIOK2	-0.29375
PDLIM4	0.72275
SLC22A15	0.162666666666667
ABHD13	0.9732
STX18	0.1243
CCPG1	0.601857142857143
DCBLD1	0.709333333333333
SLC2A6	-1.755
NOLA3	-0.43725
TRDMT1	-0.096
IL17F	0.382
ATP1A4	-0.324
OR52W1	-0.322
CFL1	-0.49475
IL4	-0.89575
RBP2	-0.225166666666667
CPSF6	0.11475
TTC8	0.35
MUCL1	5.881
EYA3	-2.23216666666667
KRT38	-0.3685
GNE	-0.6395
ZNF501	1.27525
SLC35A2	-0.232125
CEP110	0.0936
MYF6	-0.07075
MGST2	0.450666666666667
TRPV4	0.8525
NEK8	-0.449
NOX5	-1.3805
NCKAP1L	-0.225
EMP3	-1.3285
BPY2C	0.981
C1orf38	0.5195
ELOVL2	-1.44425
CBX7	1.17516666666667
OSBPL1A	1.5336
ZNF589	-0.59575
ESCO1	-0.492833333333333
TRA2A	0.190416666666667
C3orf26	-0.75425
PHF2	1.19591666666667
PID1	2.14333333333333
RFC1	-0.084125
MTAP	-0.1550625
ADORA3	2.93683333333333
LOC389458	-1.081
TRNT1	-0.651875
CRIPAK	-0.3835
RAI2	3.41716666666667
ANKRD44	0.00649999999999995
GZMB	4.03675
NFE2L1	-0.156875
STIP1	-1.0195
RASL11B	-0.623
NT5DC2	-2.08233333333333
LRP2	3.114125
MTDH	-0.168466666666667
ARSG	0.02775
HSP90AB1	-0.213916666666667
CT45-6	-4.688
ZNF483	0.264
LMBR1L	-0.395
S100A2	-0.2925
C2	0.161611111111111
C2orf27	-0.080375
EIF4EBP1	-1.1095
GCKR	-2.68066666666667
PPP1R9B	-0.00537500000000002
FER	-0.446
SNRK	1.71016666666667
OR5M10	-0.1065
UTP6	-0.633
CAPZA3	1.94475
FBP1	0.630777777777778
TERT	-2.1375
CCL1	-1.5275
FUCA1	1.199
ALS2CR8	1.04333333333333
KCMF1	-0.12575
SRCRB4D	-1.2315
OXCT2	0.131333333333333
IL17RA	0.808666666666667
MPP5	0.421625
SPA17	-0.24225
FLJ10986	1.13216666666667
GALNT14	-0.36875
CXorf27	-0.617625
NPLOC4	-0.86325
RAB34	-0.18875
KRTAP3-3	0.481
ARSD	0.435166666666667
CPLX2	-1.9428
PJA1	0.97675
WHDC1L1	0.878166666666667
RB1	-0.4998
MTMR15	-0.3565
PHLDA2	-1.8782
GUCY2F	-0.5525
MPV17	-0.1125
SLC35D1	-0.916
LYSMD3	0.2455
COL16A1	1.6985
ERLIN1	-0.303833333333333
JMJD4	-0.91425
HIST1H2BK	-1.48775
TP53I11	0.563833333333333
ST3GAL4	-1.5406
PF4V1	1.32266666666667
ALG8	-1.1665
REG1A	-0.129
MINA	0.0575
CYB5R3	0.418166666666667
HHLA1	-0.6145
MYST4	0.9824
VASN	-0.358
UCHL5IP	-0.97475
TFAP2A	0.5451875
MGC9913	0.595
C9orf97	0.049
LOC90379	-0.9125
PHF15	-0.0152142857142857
ZNF169	-0.292666666666667
KRT7	2.1662
GLIPR1L2	2.600375
LOC116236	0.45875
IQCF3	-0.0305
RDH14	0.5695
HNRPK	0.104214285714286
RABEPK	-0.686666666666667
ISX	-2.977
CBARA1	0.4095
RAD51AP1	-2.663
MLL5	0.935875
CXorf48	-5.7
SGCD	-0.8525
PHTF1	-0.984
CA3	5.09525
CMTM5	1.5265
STX10	-0.521
JMJD2D	-1.04275
P4HA1	-1.6825
GAB3	0.827833333333333
DHRS4	0.230833333333333
COL4A1	2.3338125
C20orf20	-1.818875
OSBPL2	0.087375
PTTG2	-2.88375
KIAA1688	-0.13325
STS	-1.198
SHROOM4	0.739166666666667
KBTBD5	0.103833333333333
ALDH1A3	2.6093
BTNL2	0.041
TGIF1	0.3375
ZFAND5	0.700625
ICA1	0.78025
NAV3	-0.0771666666666667
FLJ12331	-0.6435
EPS8L2	0.1061
MNT	0.236166666666667
ENTPD1	1.72616666666667
OR51E2	1.278375
STK11	-0.21025
MX1	3.288125
TTTY9A	0.29925
CX62	-0.5165
LOXL4	0.865125
EXOSC4	-0.91825
PURB	0.119428571428571
SETD1A	-0.745333333333333
RELB	1.49875
LAMB2	1.51066666666667
HNF1B	-0.366833333333333
PNLIPRP3	-0.6335
C14orf139	2.05925
UMOD	0.93875
GRIN3B	-0.52325
GPR25	0.1195
ZNF512B	-0.9535
ATP6V0A1	-0.155375
SRA1	-0.162
ZNF615	1.6205
ZNF768	-0.66375
ZNF469	1.9165
DYNC2LI1	0.896666666666667
DNAH3	-0.1785
LOC387911	3.962
LOC554234	0.2545
ARRDC5	-0.6265
TMEM59L	-2.326
MARCH4	-2.32366666666667
CNOT8	0.159666666666667
KIRREL3	-0.555833333333333
ADAM17	0.806375
MYOG	-0.136
CPNE1	-0.687
AK5	4.58475
LOC204010	-0.1815
NDRG4	1.11025
LOC130074	0.016
PIAS4	-0.531
NCOA2	0.80825
TEGT	0.1799
USP5	-1.247
ANKRD21	-1.41775
KIAA0692	-0.175166666666667
HAPLN3	1.79325
LZIC	-0.97975
NRXN3	0.94875
CDKN2C	0.00566666666666665
KIAA0226	-0.498083333333333
CYB5D1	-0.385
WDR68	-0.8881875
ABCB6	-1.0685
MRPS25	-0.7795
ZMAT2	0.714
KRT25	-0.2075
RPL11	0.526
GRAP	0.216
LOC198437	-1.9965
RORC	0.651375
RAP2C	-0.312357142857143
MXD1	-0.178125
AZI2	0.8675
NUAK2	-1.418
AHSG	-4.906625
MANSC1	1.99775
IMP3	-0.103333333333333
C2orf3	-0.693
VSTM3	3.235
PCTP	0.102
SIRT1	0.32175
MANBA	0.42275
CD164	0.891875
GFRA1	-0.6243
PRM2	-0.17275
ZKSCAN3	-0.063
PLEKHG1	3.02275
TPRKB	-0.6245
UBFD1	-1.37166666666667
CDKL5	1.02033333333333
HIST1H2BD	-1.7955
INPP4A	-0.737166666666667
BMX	3.30725
PTPRU	-1.097
LOC554202	0.3525
HOXC8	1.212125
IL12B	0.9965
ADPGK	-0.588
ZNF418	0.966
SIAE	1.438
CWC15	0.09725
RP13-401N8.2	0.5665
KLHL11	-0.5585
DEDD2	-0.25825
PSMB3	-0.46875
DDX25	-2.799
ZBTB3	0.0855
GFRAL	-0.7385
RPS25	0.342833333333333
FAM57B	-1.6165
TESK2	0.531166666666667
DNM1L	-0.637375
ZNF207	-0.352666666666667
CLEC11A	-0.064625
TOLLIP	0.227875
TMEM61	0.725333333333333
DLK1	-3.4327
PLVAP	3.54175
NOD2	2.15233333333333
SCMH1	-0.08125
FLJ40235	-0.05925
HTR2A	1.90466666666667
ARMC5	-0.4885
FUT7	0.1265
PRELP	2.7686
ALKBH6	-0.720333333333333
GYG1	0.4115
POLR3GL	0.72675
COL8A2	3.79716666666667
OR10A5	0.08125
C1orf187	-1.95875
TXLNB	1.578
C16orf68	-1.06816666666667
R3HDM1	-1.0035
C16orf75	-2.68525
BAALC	-0.48225
TNP1	-0.41875
GAPDH	-1.27791666666667
COX7C	0.31
ERRFI1	-0.682916666666667
PGAM2	0.439
FAM108B1	-0.25675
APC	0.89975
TLR2	3.91675
SUCNR1	2.853875
ZNF233	0.46725
WFDC1	-0.748333333333333
PSG11	-0.3845
SLC39A1	0.08875
PSAPL1	-0.0505
CDC42EP1	0.031375
MECR	-0.33125
KIAA0101	-3.1419
MACROD2	1.2104
MMP19	1.32375
LOC202459	-0.706833333333333
VNN2	2.55275
ACCN3	-1.756
TIMD4	2.8435
RNASE8	-1.04
CCDC7	0.324
SULT2B1	-0.055
ME1	-0.46225
MGRN1	-0.085
MRPL30	-0.977125
IVL	-0.45925
CALM1	1.14645
PLEKHA6	1.099
B4GALNT2	-0.1595
PGDS	4.51
C8orf33	-0.32775
TMEM56	-0.752
CKM	-1.0415
ESR2	1.0281
ACOT8	-0.559
AGTR2	-0.13775
LOC155006	2.89325
BC37295_3	0.5255
EPM2AIP1	0.5415
PZP	1.7475
RPS9	0.547
C18orf51	-2.03975
SIVA1	-0.6445
HEATR2	-0.786
CD3E	-0.297583333333333
C20orf142	-1.455
PGLYRP3	-0.668
CCDC139	-0.1895
GPS2	-0.0305
NOL14	-1.13325
LRTM2	-0.38025
TRIM36	-0.48725
TP53RK	-0.0714
FBXL13	-0.0401666666666666
RUFY2	0.566857142857143
C11orf70	1.1795
HSPB9	-0.601166666666667
GJA5	2.8535
HGF	-0.950666666666667
EPHB4	-0.27875
SOX18	-0.59125
IFRG15	-0.655
SERPINA10	-3.5825
WDR23	-0.450375
REEP2	-1.04416666666667
CDK3	-0.62525
HSPA12A	1.99375
ARL8B	0.3614
SATB1	0.874166666666667
PPM1D	-1.13633333333333
VPS45	0.292333333333333
TP53BP2	0.105
GJE1	2.4645
CACNA1G	0.299875
VGLL4	0.939125
GNPTG	0.68475
ROS1	-3.23425
C21orf128	-0.17
BMP8B	-0.89625
SLC5A4	-0.748
SLC6A3	-0.337333333333333
C16orf53	-0.616375
TMEM81	-0.353
APC2	-1.2473
SYAP1	-0.5615
C6orf54	-1.2915
ZBED5	0.1562
PVR	-1.273
LTA4H	-0.0743333333333333
CCDC24	0.2323
MAGEA4	-3.63816666666667
IFIT3	2.67433333333333
MYADM	0.863875
C21orf82	0.8715
PDE3B	0.743
TMPRSS11A	-0.27275
PGK1	-1.75376470588235
CCL13	4.79916666666667
DERL3	-0.0796666666666666
MLXIP	-0.2985
PLOD1	-1.307625
MTFR1	-0.9863
NPDC1	0.714833333333333
GPAA1	-0.984
LTV1	-0.0985
RYR3	2.7955
C7orf46	0.82225
VAMP2	0.559125
RNF135	1.3179
SUPV3L1	-0.21275
FIBP	-0.4605
ADAMTS18	3.4125
RNF25	-0.173333333333333
SOS1	0.38225
PLAU	-0.377125
MATK	-1.95425
EHF	6.516
CTNND2	-0.69975
PTEN	1.41414285714286
ZNF189	0.920125
SLC28A3	3.6035
GUCY1A3	4.64575
SETD2	0.548375
ROGDI	0.02525
TICAM1	-0.0533
RASSF3	0.0725
PACSIN2	0.260666666666667
SERPINB5	1.6835
PRKCDBP	0.5545
TFDP3	-0.7965
LGR6	3.954
RFX5	-0.18
OR52J3	0.2825
PTPN18	0.560125
ZBTB34	0.119375
KCNF1	-1.37575
SYNE2	1.5495
SLC22A4	-0.46975
NETO2	-1.456375
VCPIP1	-0.42775
LDHD	0.234
ESX1	-3.3715
SQRDL	1.79975
GALK1	-1.52275
SERPINA6	-0.209666666666667
HD	-0.157625
ASCL3	0.447
FBXL6	-1.70775
FABP7	3.1185
MAGEC3	-0.238
KLC4	-0.387
CD1D	-0.4485
PRAM1	1.2045
EIF3B	-0.566071428571429
DSCR8	-5.35425
FLVCR1	-2.564
KIAA0141	0.289125
PROM2	3.11283333333333
ALOX5	1.9945
GPR162	-0.780875
LYRM2	0.114125
RNASE6	-0.013625
HES5	1.43525
GJA1	1.079625
MRPS14	-0.6795
HMHB1	-0.1625
TAF7	0.683
BTNL9	2.9985
SFXN2	-0.984875
VEPH1	-1.898
GK2	-0.254
AMBP	-3.937625
KIAA0953	-0.8965
XAGE5	0.000666666666666672
CCBP2	0.5635
TGM2	-0.5995
ZNF202	-0.485
ACTL6A	-0.733666666666667
SLC23A2	-0.4551
ARHGEF7	0.0171666666666667
LOC728635	0.066
CRYM	-0.329666666666667
PKD2	1.6465
MANBAL	0.245833333333333
LIN54	-0.93575
ACTL7B	0.111
OR4D9	0.4
KIAA1683	0.214375
ZNF704	0.896666666666667
TCP10	-0.6625
MAGEB18	0.029
DEFA4	-0.2778
ZNF197	-0.38525
PTOV1	-0.528166666666667
RNF208	-0.379
CMIP	-0.245166666666667
TRDN	-0.0935
UCHL1	-0.856
APOL6	1.8195
PLK1	-2.28733333333333
NPHP1	1.24466666666667
NDUFA11	-0.55475
DAB1	-0.0705
RTN4R	-1.07025
PUSL1	-1.0355
SYT2	-0.5495
ANXA13	2.337
RFTN1	0.648
ATP8B2	-0.5465
VN1R2	-0.7445
OR52E4	0.2655
NPPB	-3.15766666666667
ZNF148	1.0005
ZNF141	0.832625
IKZF1	-1.235875
PSMC2	-0.5
GGA3	-0.414333333333333
LPGAT1	0.682083333333333
SEC16B	1.17283333333333
C5orf38	-0.0203333333333333
THOC2	-0.2764
SLC16A12	0.553333333333333
ALK	-0.479375
DACT3	1.0425
CACHD1	1.277
GAN	-0.6115
EXOC6B	0.145
HIST1H2AE	-1.73575
VAMP1	-1.7275
SRI	0.784916666666667
AKAP14	0.001
HLA-E	2.2359
SLC25A32	-0.827166666666667
FLT3LG	0.296333333333333
ATP1B1	1.201625
WDR1	0.2068125
SWAP70	1.2005
TRIM31	-0.59475
ARNT	0.804625
ZNF596	1.2141
CDKN1B	0.432583333333333
FOXC1	1.113375
SEMA3A	-1.3273
LSM14A	0.359666666666667
STEAP3	0.07725
ABCA1	1.78016666666667
PLSCR2	0.416833333333333
EDC3	-0.846583333333333
THBS3	0.93725
C15orf43	0.112
GMCL1	-0.375166666666667
C9orf71	1.595
MGAT5	-0.6975
LOC402164	-0.27725
TSPAN8	-1.53683333333333
DYNLT1	0.8035
IGSF1	-0.57775
TMEM143	-0.4065
FLJ25006	-2.2115
ATP13A3	-0.443
C3AR1	2.11675
CADM2	1.3265
EFNA4	0.3095
HAO1	1.00525
TWF1	0.197833333333333
MRPS17	-1.3475
MYH9	1.63708333333333
C9orf9	0.160166666666667
C17orf79	-0.1565
FSCN3	0.27775
BDKRB2	1.74
PCGF6	-0.483166666666667
RAP1GAP	0.146916666666667
TAS2R41	1.1215
DCLK1	1.2768
DEFT1P	0.0303333333333333
TAF2	0.0998333333333333
COPZ1	-0.069625
KATNA1	0.08925
STIM1	0.69075
TBX2	-1.24383333333333
RPS4X	0.967230769230769
MARCH8	0.441166666666667
DHX33	-1.045
TMEM161B	-0.856333333333333
SYPL2	0.082
ADCY5	1.125625
SRPK3	0.152625
CXorf9	0.95
REC8	-0.464
CLP1	0.1038
MGC52498	-0.562
DUOX2	0.6445
C6orf150	0.083
TSC22D3	1.99525
CASP8	-0.799
PRKD3	-0.9105625
CFH	3.204
TRO	-0.145
NRIP1	0.708
ZNF707	-0.264666666666667
TBC1D22B	-0.1365
HYI	0.7025
COX7B2	-0.651666666666667
GPR52	0.0335
CASC3	0.2145
METRN	-1.3715
KRT3	0.2115
ARF1	0.110857142857143
C1orf111	0.089
MOG	-0.13
C6orf50	0.115
MGC12966	-0.0075
ATP7A	1.0345
NOTUM	-2.9005
LOC342897	-0.012
ITSN2	1.04658333333333
GIP	-0.1935
LOC89944	-0.116666666666667
UBXD8	0.028375
GYPE	-2.02683333333333
JAG1	1.27366666666667
RLBP1L2	-0.2655
HIST1H2AL	-1.023625
PAPPA	-0.9127
CYP4F8	0.70375
TRH	-0.73025
DCTN3	0.2908
NT5C	-0.49775
HTR3C	0.387
VPS41	0.238375
KIAA0174	0.1476
ANKS6	-1.024
MPV17L	-0.463666666666667
MT1M	1.34066666666667
DTX1	1.709375
LOC146325	-1.46516666666667
ZNF639	-0.298
CACNG4	-0.8801
TNNC1	-1.548
MGC27345	-0.11725
CASD1	0.606
HOXD4	0.7715
SMC4	-2.18323529411765
TTC35	0.306
CTXN1	-0.59325
RGS19	-0.6195
SFRS3	-0.117166666666667
TRIM43	0.759
HLA-DQB1	2.65
NUPL1	-0.8805
NRAS	-1.783375
RPL22L1	-1.6365
ZNF138	-0.3865
FBXW2	-0.0585
SIX3	-0.424
HDAC9	0.131833333333333
OGG1	-0.2290625
APLP1	-1.02216666666667
OR7A5	0.965
DLX4	-2.40625
TUBA1B	-1.25341666666667
CRY1	-0.054125
C12orf29	-0.55325
MGC70863	0.0320454545454545
OR1D2	-0.979
C1orf25	0.3035
CUZD1	0.886
PUNC	-2.606
SCAND1	-0.568666666666667
MYT1	-1.659
MPND	-1.046
GOLGA1	0.1851
ZBTB43	0.854
VAPA	0.49175
C4orf36	0.86575
STAP1	2.1145
SLC34A1	-0.102
PIK3R3	0.9416
TGM5	0.7955
USPL1	0.1736
FBXO40	-0.1528
BRF1	-0.3571
CCL27	-0.8075
hCG_1657980	-0.252
PFN2	-0.6565
MYBPH	-2.3305
PPP1CC	-0.156625
CDCA7L	-0.674
KCNB2	1.50275
C20orf151	0.3395
USP13	-0.35025
RCOR2	-0.9305
FBXW4	0.467
WT1	-3.05233333333333
TAS2R46	0.394
STK38L	0.678
LEPROT	0.11425
DDX42	0.01675
TXNRD2	-1.202
TNFRSF4	1.552
KSR1	0.012
SLC27A1	1.406
POU5F2	0.02125
SLC22A11	0.50575
C8orf32	-0.564833333333333
ZNF236	0.524142857142857
GABRB1	-3.85875
LRRC29	0.642
FBLN1	1.70291666666667
MRRF	-0.402333333333333
RP1	0.804
MARVELD1	0.621
AFF4	-0.0947857142857143
C17orf54	0.09575
RAF1	-0.2475
SUB1	-0.317166666666667
MRPS33	-0.60175
ZIC1	-1.7928
ARL10	0.47
RAG1AP1	-0.866166666666667
P2RX5	-2.317
NCR3	0.706333333333333
LTB4R2	-0.023
HLA-DPA1	4.739375
FKBPL	-0.406833333333333
JAKMIP1	-2.00425
SNX4	0.334
CD248	2.83
CCR2	0.427
LOC401152	1.264
SH3KBP1	0.2359
LMBRD2	-0.412
WDR51A	-2.308
SYT15	0.6731
SMOX	-1.36575
NACAP1	0.583
DRD2	-0.00899999999999999
COPS2	0.29775
FCER1A	4.73775
TMEM112B	-0.4555
SUGT1	-0.2229
CALR	-0.497375
DPY19L2P4	1.20875
ADRA1B	0.270125
LTB	4.085
SNRPD1	-1.15875
NCAPG2	-2.53366666666667
