Hybridization REF	TCGA-BH-A0WA-01A-11R-A109-07
PKLR	-1.6795
RNF34	0.32325
A3GALT2	0.24925
C12orf50	0.463166666666667
SUNC1	1.335
FAM102B	-0.649333333333333
CCT2	-0.686
LRRC37A2	-0.5855
ARF4	1.55
SIKE	0.876375
C8orf48	0.792333333333333
MBTPS1	-0.0466428571428571
GPSN2	-0.5445
NCF2	3.071
SLC12A6	-0.0581666666666667
MRPL48	-0.45975
HMGN3	-0.320666666666667
LRRC62	-1.19175
PAX9	-1.365125
FAM55A	0.557
C20orf42	-0.757666666666667
SCML2	-1.34016666666667
BCL9	-0.026
FAM40A	-0.3295
C9orf41	-0.6905
ZNF774	1.2305
LETM1	-0.56675
PLXNB1	0.593333333333333
NIPSNAP1	0.891
USP10	-0.38525
F9	0.587
LIPE	-1.21125
CNGB3	0.46
C12orf52	-0.22975
PI4K2A	-0.107375
MED8	0.443875
STAT4	0.6255
FGD4	2.47683333333333
RNF145	-0.838333333333333
WDR32	0.9464
CLDN2	0.107333333333333
TCEAL8	0.93925
ZMYND8	-0.8899
PDXK	0.7940625
GATAD2A	-0.153
PTGES3	-0.7385
CCM2	0.18925
TAP1	2.50225
ZNF670	-0.5275
ETS2	-0.0217857142857142
C6orf166	0.261666666666667
PRMT2	1.27507142857143
OR4B1	0.2495
INTS8	0.2925
CCDC102A	1.0205
CCDC83	-2.3082
ITGA1	0.4445
EPHA5	-1.9666
FAM24B	-0.398
TSGA10	1.03775
HAL	-2.27683333333333
MYOT	1.181
SPACA3	0.3075
BCL2L2	-0.154
CUGBP2	-1.0455
CCNB3	0.86575
RNF113B	-0.2575
MERTK	-0.08875
BAG1	-0.29375
VPS36	-0.3605
ORMDL3	0.176
C1orf190	0.5575
ZNF625	-0.65675
CORO2B	-2.22
ALOX15	-1.372
CST1	0.9015
NUPR1	2.75666666666667
CCL7	3.75575
SMCR5	-2.1135
DSC2	4.732
RBMS2	0.6445
GRIK4	0.3425
TRIM65	0.3551
TMPRSS6	-0.905857142857143
TP53INP2	0.3305
GLB1L	0.884666666666667
LOC388284	-0.152833333333333
PUS1	-0.631714285714286
BCL9L	-0.134
OLFM1	-1.72391666666667
RET	-1.249625
MASTL	-0.8565
ALX3	1.02775
IL1RL1	-0.536
ZNF765	-0.9433
C14orf138	-0.6705
SNX10	-0.153833333333333
TAC4	0.015
C1orf64	-2.060625
POGK	0.856375
MAPK9	-0.09075
ZNF366	3.27
C8orf79	-0.0438
CLDN7	2.024
OR5AT1	0.572
TRIM37	-1.31375
LRRC25	2.3775
GRHL2	2.4387
TEKT3	3.45975
LASS5	-0.3655
ABCC4	-1.75466666666667
DLG3	1.1805
VGLL1	4.11025
ZFP36L2	0.6715
MFRP	-0.0193333333333333
KIAA1799	-0.89375
FLJ44379	-0.35
PCNX	-0.3665
ANXA9	-2.791
CYP4V2	0.5405
PIK3C2A	0.14625
SRR	-0.2895
NOL3	-1.23275
IFITM2	1.5735
ARNTL2	0.157
ZNF595	0.2725
NLRP13	-0.5575
ASPH	0.20175
CPA2	-0.2055
PVRIG	-1.1505
LEPR	-1.37916666666667
C16orf42	0.0371666666666667
SH3BGRL	0.92375
FAM77D	-1.4708
FNDC7	3.0845
C9orf6	-0.222166666666667
NOTCH2NL	0.345166666666667
PGBD1	-0.244666666666667
SYNGR2	0.663333333333333
PITPNA	0.692125
PRPF4B	-0.0779
SLC43A3	0.231
NRBP1	0.8845
SLC25A22	0.39125
ILK	0.368125
SLC22A8	0.594833333333333
MRPS7	0.335375
PITX2	-1.71875
FABP3	0.955375
OR1L1	-0.066
LOC728215	0.21375
BLID	-1.6185
KIAA1217	2.30288235294118
TFPT	0.04225
AP4B1	-0.451
VBP1	-1.434
OR1K1	0.2875
MORC3	0.49025
BHMT2	-0.372
C3orf10	0.842625
FZD7	1.6935
WFDC10A	0.1015
PMS2CL	-0.540375
CCDC32	-0.287833333333333
FA2H	-1.60025
ALG13	0.448
TTLL7	-0.2404
SPOCK3	-0.56625
SLC13A2	0.5465
AIM1	1.5745
GPRC6A	0.4835
EGR2	3.0035
MED11	0.09025
WWC1	1.42475
SH3GL3	-1.5555
RIF1	0.450357142857143
PRLH	0.073
VLDLR	0.5105
DBT	0.39025
C21orf63	0.3225
CGGBP1	-0.020125
KRTAP12-2	0.1625
TADA3L	0.039875
ZBTB16	-0.75325
PDGFB	2.299875
RFX1	0.384375
UQCRB	0.8986
LOC133874	-0.3485
HPS3	1.45275
LGALS3BP	0.9233
DKFZP564O0823	2.22078571428571
MRFAP1L1	0.292625
HOXA10	-1.68283333333333
NGB	0.0265
KIF21A	1.28984615384615
IFLTD1	-0.466
LZTS1	-0.576875
ARHGEF3	1.0435
RHBDL3	-1.6845
CSNK1G2	-0.613
ChGn	-0.8625
KIAA1244	0.386833333333333
GABRB2	-0.0095
MGC72080	1.19
CD27	2.7985
EGLN1	-0.9373
PEX13	0.9025
RWDD3	-0.0805
RNF12	0.395666666666667
GRIN2B	0.1855
ADAMTS14	-0.309625
DYDC2	0.1675
ATP6AP1	-0.0138
NR1H2	-0.0835
PDK2	-0.26475
C3orf17	-0.0146666666666667
SLC38A2	-0.0662857142857143
SLC25A29	-0.725333333333333
C15orf29	-0.00237499999999999
ADAM9	0.2485
TMUB2	0.29925
GPR176	-0.548
AGK	-0.239625
MCCD1	0.35625
NDUFA4	0.5565
TMEM146	0.19475
DUSP1	-0.076625
UNQ6975	0.6685
EMX2OS	3.943
INSM2	0.107
LUZP4	-0.195
SETD6	-0.65125
P2RY2	-0.178
SLC45A2	-1.552
RABGAP1	0.874666666666667
UBXD5	-0.300625
GPRC5A	-0.479
PAK3	0.563166666666667
LOC63920	0.4985
TGFBR1	1.2567
KRTAP6-3	0.4945
SFMBT2	-0.3545
CDC42	0.0918125
C11orf35	0.1965
TTLL2	-0.187
UACA	1.07625
CD97	-0.8527
SETD5	-0.0365
NINJ2	0.034
PTER	-0.662833333333333
POMGNT1	-0.193
KRTAP4-2	0.313
ECGF1	2.5235
HRB	0.293181818181818
ATP1B2	0.4061
LOC400506	0.80275
COL4A3BP	-1.01775
C6orf97	-2.61625
GRHPR	0.61825
TAS2R1	1.0285
SEMA7A	0.23325
EDF1	-0.1735
ODF2L	0.1443
PCID2	-0.7105
GTF2H4	0.382666666666667
ZCCHC3	0.18575
CGB2	-0.0273333333333333
NEUROD1	-0.28425
C20orf75	-0.3815
RP5-1054A22.3	2.37516666666667
IFNA5	0.257
ZNF134	0.0900833333333333
MGC119295	-0.8235
ZSWIM6	-0.682625
SMEK1	-0.0346666666666667
PCGF2	0.0335
C1orf102	1.531
CYP2A13	0.57
KCNH6	-1.0659
MDM1	-0.0464
ALDH7A1	0.0786666666666667
C9orf75	-0.70125
VDAC3	0.320125
OR51T1	0.0735
EIF3F	-0.219833333333333
KCNJ10	0.02275
LENG8	0.10275
EDEM2	-0.189416666666667
CCNJL	0.509166666666667
DHX37	-0.7705
CRYGN	0.104
AATF	-0.67125
ZNF630	1.144625
E2F5	0.3445
WFDC13	-1.247
FTSJ3	-0.217
C4orf33	-0.306
LHFPL4	-3.0505
C19orf56	-0.329
SMAD4	0.416625
AFM	-0.333833333333333
G0S2	-0.84775
FCHSD2	-0.0888
RRP1B	-0.4918
EEF1B2	-1.15866666666667
STAT6	0.805833333333333
ZNF195	-0.303
GNL1	-0.100333333333333
ZNRF2	0.395333333333333
PER3	0.688125
ASB16	0.23275
C10orf10	1.32435714285714
ADCY8	-2.98133333333333
C9orf58	1.80233333333333
ARMC10	0.0206666666666667
PSG1	-1.4105
DHX34	-0.14925
VARS2	-0.354625
NFIC	0.157
ITPR2	3.1285
AGXT2	-0.0756666666666666
OR6K3	0.1615
H2AFZ	-0.454416666666667
MLLT3	1.02683333333333
COX4I2	1.5975
CCNT2	0.37125
PLK4	-1.562125
NUMBL	0.2745
MED16	-0.66525
PLEKHQ1	1.2215
GOSR1	0.347666666666667
BTG4	0.28325
RPL30	0.963166666666667
IGSF5	0.53425
IGFL2	2.33133333333333
ELMOD2	0.447
SHC3	0.830166666666667
HAVCR1	-0.2595
DYNC2H1	-1.056625
RNF5	0.129333333333333
C2orf7	-0.268
NLF1	0.9365
KLHL25	0.169
LRP10	-0.0963
KRI1	-0.6695
PUS7L	0.735333333333333
MGMT	0.5995
HOXD1	-0.785666666666667
CSH1	0.2698
ATG16L2	-1.8325
FLJ44635	-0.9105
CHODL	3.4845
EXOSC8	-1.427
SLC28A1	0.751
MYO7B	-0.708666666666667
SEH1L	0.6898
MTNR1A	0.234
TSPAN5	0.2935
CDC45L	-1.28466666666667
AMIGO1	0.7485
ATAD3A	-0.261
OSGIN2	1.1955
PDIK1L	-0.176666666666667
DARC	1.031125
PIPSL	-0.2465
SHMT1	-0.87275
CRISP3	4.069
POPDC2	1.929
ZRANB2	-0.647666666666667
FBXL8	0.25875
TRIP13	-0.126090909090909
EIF5AL1	-0.288
POU5F1P3	-3.7875
IL6	-1.02166666666667
CXorf38	-0.511166666666667
IFNA16	0.547
FBXL2	0.975333333333333
BRD1	0.2655
STATH	0.76125
FBXO44	-0.261166666666667
MCCC2	-1.50425
CDC2	-1.1549
C5orf23	4.17075
IVD	-0.75
C10orf122	-1.07775
MSL3L1	0.4887
MVP	0.4255
EPOR	-1.3484
ZMYM1	-0.2445
BCL7C	1.133
PSTPIP2	1.2146
LYPD1	-1.830625
OR8G5	-0.137
ZP3	0.0193333333333333
BCAS4	-0.047
EDG6	1.66375
ISY1	1.3865
PRAMEF2	-1.077
CUL1	-0.36075
RNF213	0.6494
CCRK	0.4205
DHX9	0.006875
C13orf29	0.24825
NCKAP1	0.477333333333333
MRPL43	0.273
XPR1	-0.1685
PKN2	0.5967
PODNL1	0.5315
ZNF333	-0.094625
DALRD3	0.1905
OPN1SW	0.4545
BTBD6	0.46
C11orf82	-1.141
OR5P3	-0.093
DUSP11	-0.09525
L1CAM	-1.1226
NEK11	2.01933333333333
OR7E91P	1.6205
CNTN3	1.7676
CREB3L2	2.2105
ZBTB37	0.273
KIAA1324L	-1.335
NDUFB10	-0.535333333333333
NUDT2	-0.495
GTPBP8	0.44875
CACNA1D	0.93975
PRKAA2	-0.605833333333333
PRDM8	0.2875
MGC16075	-1.096
KRT14	2.33878571428571
PP8961	0.39325
MRPL18	-0.39175
ABCG2	-2.302
PACRG	1.21875
BBS2	-1.20525
KREMEN2	-1.1265
FBXO21	0.37625
HNRPUL1	0.271666666666667
GRB10	1.178
CLSTN1	1.49825
LMAN2	-0.3375
C17orf61	-1.05425
NIPSNAP3A	0.928
INSIG2	-0.772166666666667
PCDHB7	0.0476666666666667
STXBP2	0.07075
CMAH	2.80341666666667
SEMA5B	0.37225
ZNF155	0.0805
COQ6	-0.493833333333333
PRPF4	-0.41475
TSPAN15	1.3087
VN1R5	0.16975
LATS2	0.6515
SELK	0.55575
PGK2	0.455
MS4A1	-1.238875
TYW3	-0.6414
KRTAP5-1	0.7045
RCCD1	-0.742
BTN1A1	0.74425
DDX28	-0.5975
TMEM65	2.620125
LOC92345	-0.1425
TTC31	-0.54675
WDR46	-0.281833333333333
CHP2	-1.2585
LSP1	0.2155
ZNF542	-0.03725
EXOSC1	-0.288
ARHGAP18	-0.662166666666667
LRRTM4	-0.898125
MAOB	2.633
CACNB4	-1.853
MGC33846	0.843125
RANBP3L	1.359
ATP5L	-0.357375
ONECUT1	-2.731
NUDT9	-0.2835
TMEM149	0.803
STX17	1.16725
IGSF10	-3.374
TMPRSS9	0.636
BMPR2	1.40633333333333
ALLC	-0.42775
KLF7	0.618625
GCC1	0.448
TIMM9	-0.72275
CDO1	-1.95616666666667
MGC10701	-0.157166666666667
IFI6	3.25216666666667
FRMD8	0.80825
MGAT2	-0.46775
WBP5	0.862166666666667
CNIH2	0.74175
KIAA0907	-0.8018
KCNH8	1.3825
CTSG	-3.0815
GRIK1	-0.523833333333333
CUL5	0.46225
FRMD1	0.212
OR9A4	1.1175
SYT6	-1.3795
FOXD4L2	0.5855
ANAPC2	-0.777166666666667
OPN5	0.882
TAF13	0.28275
LYG2	-0.61525
GGNBP1	0.2715
C11orf40	0.3135
OTX2	-1.357
REG4	-0.626833333333333
EIF5	-0.7066875
PALB2	-0.34525
SEPSECS	-0.9602
RNASE3	0.03325
TRIM49	-0.299
POLR2K	1.1079
GPR42	0.3415
C8B	-3.771
SASS6	-0.534
PREB	-0.0551666666666667
OR3A3	0.447
TUBA8	2.105
IGLV2-14	-1.08675
STIL	-0.642
ANKFN1	-0.792833333333333
NME7	-0.0535
HOXC12	4.1775
UBE2C	-0.469125
FHOD1	-1.1
CDK2AP1	2.75408333333333
OR6K2	0.25425
DHPS	-0.85425
RPL5	-0.51875
TRGV5	0.3995
LOC541472	0.11325
HCCS	-0.1645
DENND1B	0.34
LHX3	0.4935
OR5D16	0.313
CXorf57	-2.49166666666667
IRF2BP1	0.38875
NDST2	0.436333333333333
LCE3D	0.393
BOLL	0.4205
SYT3	-0.72075
PIH1D2	0.16475
C20orf7	-0.0531666666666667
IL1R2	0.9815
SLAMF9	0.1355
PPME1	-0.111
PIK3CA	0.49525
TRAPPC1	-0.144375
COLEC10	-0.93875
SLC9A6	-0.217833333333333
PDDC1	-0.461916666666667
CCDC53	0.5515
GK3P	-1.20825
DAZL	-0.948
BRI3	0.77275
SDK1	0.050375
CYP2C18	0.11
IFI44L	4.023625
RPL3L	0.312
FUT9	0.436333333333333
KIFC2	-0.390666666666667
PMP2	0.048125
SLC4A9	-0.6345
PLAG1	0.796666666666667
MYCBP2	-0.158
OR4E2	0.3275
CCDC65	0.50875
C16orf82	0.26075
ENTPD4	-0.072375
BRP44L	-0.160375
PMP22CD	0.11225
TMCO4	1.256
KCNN1	-1.03533333333333
WDR35	-0.17675
CCDC80	1.859625
C3orf31	-1.5355
SLC7A9	-1.39175
TMEM190	-1.43175
DBC1	0.567833333333333
FADS3	0.0201666666666667
PDZD8	-0.404333333333333
GRM5	0.11525
AZGP1	3.7816
PEX3	-0.3615
MED1	-0.176714285714286
ATG4C	-1.19616666666667
HNRPH3	-0.306625
FAM109B	2.36075
C4orf17	-0.0725
CA10	0.28925
OPRD1	-0.0345
CCL16	-1.17225
SACM1L	-0.6395
CST6	5.033
CD63	0.71525
LGI1	-2.39733333333333
ZNF784	0.63475
CRYBB1	-1.885
CX3CL1	1.988
TOP2A	-1.451875
GYPB	-3.49733333333333
GADD45GIP1	-0.8285
FEN1	-0.5985
IGF1R	0.0884374999999999
WDR72	-2.88116666666667
PURG	-1.27133333333333
DEFB126	-0.17975
PKD1L1	0.31575
CAV1	-2.515
GNPDA2	-0.433
DGAT2	1.442625
NLGN1	-3.64275
STRBP	0.425375
HPRT1	-0.2295
FANCI	-0.978125
PSMA7	0.29075
DBF4B	-0.846166666666667
TTF1	-0.489
RAD54L	-1.448
ELOF1	-0.3495
PLAGL2	-0.45575
ZNF256	0.7015
HMGCL	0.60975
MSI2	0.0816666666666667
RPESP	2.7645
C11orf60	-0.39175
ABCD1	0.1445
ACAA1	0.4924
SPARCL1	3.98671428571429
IL6ST	-1.0554
ZNF319	0.13275
TMEM109	0.4987
FAM90A1	1.93516666666667
IL22RA1	-0.482
ATP4B	0.908
TEC	-0.825
C7orf30	-0.495
TXNDC2	-0.635333333333333
ABCB4	-0.64925
KIAA1191	0.18725
C9orf38	0.057
SFTPB	0.194428571428571
CNTNAP2	-2.06208333333333
FRK	2.203
TBX19	0.7225
CHD4	-0.14725
C6orf26	-1.55166666666667
MOSC2	0.72225
IKBKE	0.8785
HIF1A	-0.751833333333333
LOC595101	0.479
RELA	0.410333333333333
TMEM16B	-0.304333333333333
ABHD12B	-2.394
TSEN34	0.6905
KIF18A	-1.1935
TXNDC9	0.474166666666667
SPATA2L	0.1765
SEMA4G	-0.909
C21orf91	1.078
MATN1	0.6895
KCNIP4	0.1305
TUSC1	1.6955
OR4C15	0.316
ARMCX6	0.976
WBSCR27	-0.9385
OR52I2	-0.1775
KIAA1604	0.0285
DYNC1I1	2.097
PPP4C	0.19575
SLC47A2	-2.1405
TREH	-0.0225
CD48	1.62266666666667
ST14	2.23033333333333
PKN1	-0.379
SPON2	3.4515
XBP1	-0.271833333333333
SFRS12	-1.11116666666667
EFCAB6	0.316
SELT	1.304
SLC39A2	1.1055
ERF	-0.593666666666667
ARL3	-0.071875
SURF6	-0.5016
MLLT10	-0.145095238095238
FLJ11171	-0.9365
TDGF1	-4.39766666666667
ERCC6	-0.55625
EIF2AK4	-0.826125
BAZ1A	-0.1885
LRRN3	-0.2245
TMC3	0.375
EFTUD1	0.1375
PTPRO	0.839333333333333
CLEC12A	1.017625
ACBD4	-0.385375
ZDHHC14	-0.771125
OTUD7B	-0.248125
ACTB	1.1706875
MSRA	-0.24275
LCE5A	0.972
IFI35	0.34425
BSCL2	0.666333333333333
ANKRD12	0.48025
CFHR2	0.5915
RGAG1	-0.396833333333333
HSFY1	-0.03
SLC30A5	-0.810333333333333
IMPG1	0.059
GPR109A	0.469
ZNF185	0.69425
IYD	0.12375
NPCDR1	0.613
SERPINA13	0.5135
HMGCLL1	0.27775
NEUROG1	0.561166666666667
UBQLN1	0.5430625
LIN37	0.15325
SOCS2	-3.272625
DSCR4	-1.32775
XKR6	-1.99025
GPR142	0.527
KRTAP13-3	0.423
CCDC15	-0.990333333333333
MOS	-0.098
CD1E	-0.6
OFCC1	-0.5265
FAM83D	-0.44125
SRFBP1	-0.327
C9orf96	-0.333
DHDH	-0.317
CCDC90A	0.6415
RABL3	0.4449
CD320	-1.36933333333333
ANGEL2	-0.44475
MRPL21	-1.73472347597681e-18
SMG6	-0.29
INSR	0.613
FLJ14816	-0.607
GLRB	-1.12366666666667
C9orf89	1.07225
CIZ1	-0.4695
URG4	-0.745333333333333
LRDD	-1.40916666666667
CBY1	0.785
NFX1	0.253875
MTERFD2	-0.782642857142857
C19orf23	0.718
PGC	-2.77725
IER3IP1	-0.2553
RASAL2	1.68575
C1orf89	-0.241
SYNJ1	-0.64025
NFKBIE	1.6185
FLJ40125	-0.3755
TCEB2	-0.1433
NOG	-1.2945
POLR2J2	-0.459
HLA-B	3.15625
PCDHA1	-0.8565
PPP2R2B	-0.9295
ARHGEF17	0.762666666666667
TCF7L2	1.70271428571429
CHD5	-0.522333333333333
ZNF431	-0.80825
TBC1D25	-0.8715
ZNF800	-0.0745
SCUBE2	-1.94072727272727
MYCBP	-0.3735
GPX5	0.1405
C6orf129	1.56316666666667
QSER1	0.108333333333333
ULK2	0.9375
PIGO	0.566833333333333
NRCAM	-1.97064285714286
SLC35E3	0.74375
CSRP2	1.50325
HYPE	0.0865
MAPK15	-0.0336666666666667
MGC14327	-0.09825
TIMM13	-1.33983333333333
ZNF462	1.43175
GBA3	0.78675
TEX13A	-0.122
MCM6	0.0355555555555555
MTRF1	-0.79325
ABCA7	-1.654
EIF4A2	0.39025
ZC3H10	0.3193
RPGR	-1.23033333333333
C20orf94	0.161
RP1L1	0.0355
GPR125	0.833375
USP22	0.0668571428571429
OR1L4	0.218
MLZE	4.45825
FLJ32065	0.31725
PTCD1	-0.18175
CRTAC1	2.3905
BXDC2	-0.5535
C18orf1	2.3625
FAM107A	2.20028571428571
EFNA3	0.857
P18SRP	-1.1012
CAMKK2	0.473333333333333
KIAA0649	-0.65925
NES	-0.3425
HS6ST3	-1.01985714285714
PON2	0.43525
TCP11L2	-0.28825
CLEC4A	2.43375
PRR12	-0.0815
MLXIPL	-1.8434
C2orf50	0.8525
ZNF28	0.28525
ENC1	0.719833333333333
MAP2K1	0.18925
FKSG2	-0.6555
KIAA0430	1.024
PTP4A1	-1.11672222222222
GPR156	0.861
GTF3C6	-0.11125
UBR2	0.1174
LOC388272	-0.97275
MAK	0.161833333333333
ACOT4	1.14725
STC2	-1.77733333333333
PIGW	-0.201
SAE1	-0.09425
COL6A1	0.904454545454545
OAZ1	-0.118833333333333
STMN4	0.677833333333333
EDG3	0.4385
SGCE	1.5835
IL11	-2.4705
PRSS8	2.115875
YIPF5	0.94825
WNT4	1.982
CSN2	0.440166666666667
TCF7	-1.69825
TDO2	2.96325
SAMD9	0.6080625
S100A7A	-0.587
MMRN1	1.30383333333333
GKAP1	-0.65425
AKR1C3	-1.885
RNF19A	0.505125
GMDS	1.70725
YKT6	0.10975
SPARC	1.6494
C12orf31	-0.215
UBE2V2	0.236
FBXL18	-0.116833333333333
KIAA0460	-0.2115
ADAM22	-0.76975
SERPINC1	-4.95775
KCTD21	0.066
MYOHD1	-1.65125
ZNF37A	0.359
GTF3C1	0.2315
CTSZ	3.005
PRNPIP	-0.12675
DRD1IP	0.13375
NR1I2	-1.227
ZNF266	-0.3404
SPAG4L	-0.074
COX4NB	0.1335
SAPS1	0.847166666666667
APOA1	-3.754
TATDN1	0.886166666666667
C10orf82	-2.6775
KPNB1	-0.45775
FOXO3	0.7155
CRYBB2	-0.286
ZBTB5	0.8
SLC25A38	-0.85475
DCTN2	0.0455
IFT20	0.333
CTHRC1	2.72375
C1orf31	-0.7225
UHRF1	-1.1154375
GPC6	-0.2115
C10orf54	1.54425
MCF2L2	-0.085
WNT9B	0.034125
OLA1	-1.115125
FAM120B	-0.733
TTLL10	0.4265
CYorf15A	-5.52725
RELN	-1.9361
SCN2B	0.61325
MFHAS1	-0.53975
NKX3-2	0.278166666666667
RASGRF2	-0.6975
SSBP1	-0.425166666666667
KPNA6	-0.0825
LOC389118	0.2345
HS3ST4	-1.6026
SUPT7L	0.27425
FLJ32658	-1.46225
IGFBPL1	0.50975
KIAA1641	-1.5175
SHKBP1	0.0336666666666667
CSF1R	4.622
NAGK	0.66825
MYL2	1.9445
HIST1H4C	-0.1715
TOMM7	-0.14825
ADAMTSL3	3.8374
TNFSF14	-0.54675
PRRT2	-0.68525
VTA1	-0.383125
AOAH	3.551
CRISPLD2	1.61414285714286
PNN	-0.9626
TA-NFKBH	-0.2485
ESPN	0.18525
RBM43	-0.0535
KIAA1267	-0.117875
DDX3X	-0.0538333333333333
KIAA1576	-3.7275
PLXDC1	4.45533333333333
FLJ25801	-4.0545
HNRNPL	-0.46175
RUNDC3A	0.195833333333333
CASP12	0.1135
SH2D5	-1.202
RPL26L1	-0.1985
OR51A7	0.2185
HDC	0.5735
C2orf16	0.0291666666666667
SYTL3	1.7015
GOLGA4	0.554375
NOTCH1	0.935166666666667
ATPAF2	-0.05675
ECD	-0.4755
SSX5	-1.95433333333333
SNAP91	0.383
OCA2	0.553
PNPO	-0.116
DAPK1	1.2965
PINX1	-1.01866666666667
SELENBP1	0.1645
NEK3	-1.15266666666667
TMED4	0.579857142857143
SSTR4	0.02
FOSL1	-2.3174
CD40LG	0.6655
CES1	-1.45491666666667
DCI	-0.79
B3GAT3	0.139666666666667
STK17B	0.2755
CNTN6	0.3995
CYP3A4	-1.71733333333333
MBOAT2	0.782357142857143
PISD	-0.040875
USP1	0.213
PYDC1	-0.1015
CENPM	-0.94375
SAR1B	0.00975
TTC7B	-0.90875
DP58	0.0295
GPC1	1.9885
RBL1	-0.51525
TMEM137	-2.20416666666667
TOB1	-0.17075
TCEAL1	-0.782
CENPF	-0.722090909090909
C6	0.0595
PRSS1	-3.15575
PPIL6	0.683333333333333
C6orf124	-1.1225
ODZ4	0.562333333333333
SNCB	-0.163
NDUFB9	2.01925
CNOT6L	-0.346166666666667
S100A9	2.00533333333333
TRIM50	0.0615
KCTD1	2.297
WDR63	0.00575
SPEF2	0.259875
RNGTT	-0.307
CXorf22	0.0995
KCNK16	0.27
CEP250	-1.167375
ATPBD1B	0.18725
KCNJ2	3.5395
MT1B	-0.4475
ZNF684	-0.182
SLC4A1	0.055
PDHA1	-0.6725
ZNF492	-0.810125
TKT	-1.11625
BYSL	0.531375
RNF38	1.40175
AHDC1	0.6195
KLHL2	0.481625
CMTM8	1.159
DMP1	-1.229
HERPUD2	-0.0065
CRTAM	2.70483333333333
ZNF572	2.256
TMEM16J	-0.457
HSD17B2	-0.93775
UBE2G1	-0.22575
AHSA2	-1.986
PELI2	-1.8855
TPX2	-0.6515
ATP9B	0.712166666666667
DAZAP1	-0.128
HMGCS2	0.373666666666667
C17orf38	0.35575
B9D1	-0.391375
NKX2-5	1.62883333333333
KIAA1276	-0.6595
LILRB2	3.548
CSTF1	-0.360833333333333
BTN2A1	0.2055
C15orf48	4.36
IGF2BP3	-1.35575
FAM113B	0.079
HRG	0.116
ZNF131	-0.12925
USP47	-0.288071428571429
CCDC88B	-1.070875
HCN1	-1.3068
HTN1	-0.742166666666667
SYCP3	-0.1395
C13orf23	-0.3354
PAPOLA	-0.1664375
AATK	-0.3857
MSH3	-1.13866666666667
NDUFAB1	0.05
ITLN2	-1.01083333333333
BAK1	1.30083333333333
MRPL45	-0.6355
MTNR1B	-0.00733333333333334
LOC645843	-0.348
SPECC1L	0.715
PGCP	3.03125
SPN	-0.94175
GPR143	1.41366666666667
ZNF576	0.275833333333333
TMEM39A	1.244
ATP5D	-1.33816666666667
MAGEB3	-2.1635
RPS5	-1.10083333333333
ANP32E	-0.6395
MTMR1	-0.31775
YEATS4	-1.06575
SYNGAP1	0.289
PCOLCE	-0.343
MNS1	-0.22025
PCYT2	0.2725
ZNF182	-1.126
LAX1	0.293625
SPPL2B	0.3811
ELOVL5	-0.9896
PCDHAC1	0.0575
B4GALNT1	-0.224333333333333
BLOC1S2	0.44525
ZNF673	-1.1996
ARHGAP21	1.65866666666667
IRX5	2.25725
LRFN5	-0.762166666666667
FAM7A1	-1.90925
RAB19	0.695
GINS1	-1.15525
ITM2B	0.6824
PAPSS2	1.27683333333333
OR5BF1	0.4715
ACSL3	-0.276875
KIAA1919	-1.466
GLT8D2	2.328375
UTRN	0.0899285714285714
CNN1	1.2585
HISPPD2A	-1.03483333333333
SDAD1	-0.0765
SIGLEC9	0.921166666666667
RPL35	-0.549714285714286
C22orf26	0.1595
IMPDH2	-1.180375
WDR69	-0.52875
SEC14L5	-0.608666666666667
CLTA	0.75975
RP11-529I10.4	0.619
GPR37L1	0.141666666666667
OGDH	-0.1705
ASB13	-0.000666666666666667
ZFP14	-0.405
ZCRB1	0.563333333333333
KPNA3	0.42725
HSPA1L	1.59375
RHOC	0.724
LOC554175	0.41025
PPP3CA	0.8054
SLC1A7	-0.9407
ZNF529	-0.553333333333333
RBED1	-0.50975
DDB2	-1.282
FLJ11286	-0.1245
SPATA1	0.1875
MKNK1	0.281333333333333
DYSF	1.811
ALKBH2	-0.15375
NKD1	-2.54683333333333
C1orf174	-0.01375
PLEKHO1	0.89
ASB10	0.29475
RING1	0.379166666666667
NPC2	1.096375
AVPR1B	0.0135
YTHDF1	-0.0544166666666667
LMAN1L	0.3265
GSG2	-0.8715
CEP170	-0.3933
RPS4Y2	-5.326
MSH6	0.2005
HECTD2	-0.445166666666667
ZNF556	-1.162
PLEKHC1	0.2293
AIRE	0.3205
BCL2L10	1.719
LMOD3	0.0693333333333333
ZBTB8	0.5299
FOXA2	-2.272
SLCO2A1	1.86925
C3orf46	-0.4695
PRDM16	-0.581
TMEM98	1.2935
FRMD5	0.3275
PDE6C	-0.3815
C1orf216	-0.0275
EP400	-0.490285714285714
PTK2	1.24166666666667
RNF217	0.7485
NDUFA8	0.1355
ZFAT1	2.15175
LAMP3	5.19
GLTSCR2	-0.59425
NPW	-0.107
LLGL2	-0.2995
PPM1K	-0.818
C20orf177	-0.4475
KIR2DL4	0.6364
NFKB2	0.104
C21orf122	1.038
HESX1	-0.36375
GPR114	0.2635
SLC25A35	-1.39366666666667
GNAT1	0.552
ORAI3	0.211
FAM76B	-0.717875
TMEM99	1.2863
TRIM29	2.0531
CDS1	1.53925
RHEB	0.2629
C4orf27	-0.195833333333333
RAB3A	-0.797
OTUD6B	-0.022
GPD1	-1.236875
CDH15	0.297
NPM1	-0.738142857142857
TMEM117	0.5025
