Hybridization REF	TCGA-B6-A0RT-01A-21R-A084-07
DAZAP1	-0.1485
HMGCS2	0.326166666666667
C17orf38	0.90475
B9D1	-0.6015
NKX2-5	-1.2185
KIAA1276	0.21075
LILRB2	3.5495
CSTF1	-0.0938333333333333
BTN2A1	0.4965
C15orf48	4.1315
IGF2BP3	-1.146
FAM113B	2.3115
HRG	-0.17
ZNF131	0.15125
USP47	0.196714285714286
CCDC88B	1.436875
HCN1	0.8236
HTN1	-0.275333333333333
SYCP3	-0.45125
C13orf23	-0.0253
PAPOLA	0.7666875
AATK	-0.2489
MSH3	-0.475333333333333
NDUFAB1	-1.1275
ITLN2	-1.20433333333333
BAK1	0.508833333333333
MRPL45	-1.47733333333333
MTNR1B	0.00149999999999999
LOC645843	0.119
SPECC1L	0.29675
PGCP	0.987
SPN	0.92525
GPR143	0.280166666666667
ZNF576	0.211166666666667
TMEM39A	0.2242
ATP5D	-0.685666666666667
MAGEB3	-0.8165
RPS5	-0.543
ANP32E	0.666857142857143
MTMR1	1.0285
YEATS4	-1.073
SYNGAP1	-0.40775
PCOLCE	-0.6455
MNS1	-1.3605
PCYT2	0.186
ZNF182	-0.0885
LAX1	3.527
SPPL2B	0.2336
ELOVL5	-0.2366
PCDHAC1	0.165
B4GALNT1	-0.8745
BLOC1S2	0.659
ZNF673	-0.531
ARHGAP21	-0.394166666666667
IRX5	1.53925
LRFN5	0.6105
FAM7A1	-0.7855
RAB19	0.387
GINS1	-1.75225
ITM2B	1.2583
PAPSS2	1.7675
OR5BF1	0.613
ACSL3	-1.191
KIAA1919	-0.529916666666667
GLT8D2	1.80575
UTRN	0.842928571428571
CNN1	0.55875
HISPPD2A	-0.378833333333333
SDAD1	0.101625
SIGLEC9	1.5835
RPL35	-0.0348571428571429
C22orf26	0.2465
IMPDH2	-1.3405
WDR69	-0.77075
SEC14L5	-0.230333333333333
CLTA	0.4255
RP11-529I10.4	-1.64025
GPR37L1	-0.0728333333333333
OGDH	-0.092
ASB13	0.346
ZFP14	-0.2975
ZCRB1	-0.026
KPNA3	0.13875
HSPA1L	1.3825
RHOC	-0.607875
LOC554175	-0.24875
PPP3CA	0.3042
SLC1A7	-0.6656
ZNF529	-0.3285
RBED1	0.72525
DDB2	-0.58225
FLJ11286	1.326
SPATA1	0.1725
MKNK1	0.493
DYSF	1.62316666666667
ALKBH2	-0.33875
NKD1	-3.05683333333333
C1orf174	0.744
PLEKHO1	2.14783333333333
ASB10	0.04475
RING1	-0.103833333333333
NPC2	1.229875
AVPR1B	0.2085
YTHDF1	0.661583333333333
LMAN1L	0.2595
GSG2	-0.8165
CEP170	-0.6988
RPS4Y2	-5.5475
MSH6	-0.537
HECTD2	-0.224666666666667
ZNF556	-2.583
PLEKHC1	-1.6073
AIRE	0.413333333333333
BCL2L10	2.48725
LMOD3	0.190333333333333
ZBTB8	-0.1056
FOXA2	-3.6082
SLCO2A1	3.252375
C3orf46	-0.3925
PRDM16	-0.183333333333333
TMEM98	0.05925
FRMD5	-3.2595
PDE6C	-0.3185
C1orf216	0.076
EP400	-0.201071428571429
PTK2	0.351166666666667
RNF217	0.7045
NDUFA8	-0.5765
ZFAT1	1.76575
LAMP3	5.8295
GLTSCR2	0.646375
NPW	-0.2675
LLGL2	-0.3938
PPM1K	0.983333333333333
C20orf177	0.3695
KIR2DL4	2.3278
NFKB2	1.0285
C21orf122	-0.0485
HESX1	1.03775
GPR114	3.23866666666667
SLC25A35	-0.574166666666667
GNAT1	0.10175
ORAI3	-0.197
FAM76B	0.26375
TMEM99	-1.0754
TRIM29	1.1058
CDS1	0.91625
RHEB	0.3772
C4orf27	-0.218166666666667
RAB3A	-0.7035
OTUD6B	0.457
GPD1	1.17875
CDH15	-1.20933333333333
NPM1	-0.602857142857143
TMEM117	1.09225
PRPS2	-0.326333333333333
GCK	-0.5625
ADRA2A	3.62966666666667
TSPYL4	-0.116333333333333
TASP1	-0.76875
WDR19	-0.0905
C10orf38	1.67275
PDE4C	-0.618
FYB	2.95541666666667
C1orf55	1.06716666666667
PPFIA3	-0.1645
RAD18	-0.30525
C12orf44	-0.251666666666667
CRYBA4	0.0605
HVCN1	2.724
TAF10	-0.393166666666667
C16orf48	-1.589
DEPDC5	1.195
LTBP1	-1.05
MAPRE1	-0.38925
FGF8	-0.299
C3orf52	-0.143125
SENP7	0.724166666666667
LRRK2	2.2595
RUNDC2A	0.6345
KIAA0355	0.1805
CPEB1	-1.9515
PPEF2	0.484
ABI2	-0.6885
KIAA0317	0.4545
ATF1	-0.173833333333333
DYNC1H1	0.365
DIP	1.184
TMEM33	0.135277777777778
POLDIP3	0.66575
C7orf24	0.27825
GPR171	5.26725
CDC6	-1.6315
PLD1	-0.3092
ITFG2	0.0844
NDUFC1	-0.532
AKNA	1.11875
NBR1	0.231
PKHD1	0.9405
HPS4	-0.2797
MAFA	0.38325
ULBP3	-0.14325
DIRC1	0.3085
IMMT	-0.236625
C22orf13	0.15425
CEL	0.0855
MARK3	-0.06
ADAMTS2	0.803916666666667
ARPC3	0.111
TMEM10	0.2915
NPHS1	0.1715
BRD8	-0.490333333333333
WDR12	-1.38075
IDI2	-0.274375
HOXD13	-1.84
OR8G2	-1.00675
SLAIN1	0.14875
GABRQ	0.17975
NR2C2	0.229
NKTR	-0.2618
TLE2	-0.178
KIAA0892	-0.2565
AURKA	-0.834636363636364
GPRC5C	-1.89683333333333
TBC1D9B	0.396625
PNPLA6	0.325
AP3B1	0.107
NAG	-0.56075
C11orf68	-0.28975
AKR7A3	-0.029
AHCYL1	-0.520166666666667
COP1	1.515
RPP14	-0.252083333333333
PCDHB18	-0.6325
CDH24	0.94
KRT17	0.1717
LACTB2	-1.05175
DDX24	0.9724
PHACTR1	-0.953666666666667
SLC35E2	0.601
LOXL1	0.40975
IQSEC2	0.46175
RGSL1	-0.325
PCDHGC5	0.2235
MEGF10	-0.737375
PRRX1	0.6965
ASTE1	0.973166666666667
C6orf159	-0.093
MYOD1	0.653
GAA	0.9025
ZNF747	0.18025
KLRC1	1.547
IL1RL2	1.2185
GDF9	0.641
GPR119	1.08
TRAF2	0.0621666666666667
HCK	4.58583333333333
BMP6	-1.18275
IL8RA	0.558
FLJ35848	-0.8475
EFHA1	0.20075
CDSN	-0.940333333333333
C14orf54	-0.7218
LSM3	-0.140625
ZFP41	0.4935
C9orf126	0.765333333333333
VIT	-1.157
SPCS3	-0.157
DEF8	-0.8728
CHAF1A	-1.3505
C1orf165	-0.587166666666667
ZFPM2	0.524833333333333
FTH1	-0.32425
SLC35F1	-1.6985
YWHAH	0.6795
C17orf66	1.1344
ADRB1	-0.257666666666667
FOXL1	0.977
RG9MTD3	-0.563666666666667
UMPS	-0.089125
MGC13008	-0.0955
KIAA1161	-0.1325
CCDC77	-1.46225
C12orf65	-0.318
COG4	-0.562166666666667
RCP9	-0.576333333333333
RP4-692D3.1	1.0165
CDC2L5	0.65825
MGC7036	1.21833333333333
DNAJC11	1.38675
GDF2	0.143166666666667
TIMM17A	-0.655
HNRNPA0	-0.3475
OR2H1	-0.19075
PCBP1	0.54525
COL23A1	0.1255
LRRC2	1.10142857142857
NSD1	0.407214285714286
FLJ37078	-1.48425
WDR91	0.232666666666667
TMEM179	0.555
DSCR10	-0.191
CNDP2	1.2123
FYN	1.3575
BEX2	0.0703333333333334
KCND3	-0.0443333333333333
YPEL5	1.0355
LRRC42	-0.181833333333333
C17orf45	-0.407375
ZNF649	-0.1763
LOC150763	0.943375
COL5A2	1.59766666666667
CNGA2	0.2825
ELA2B	-0.465166666666667
RAB9B	-0.33175
FAM100A	-0.20525
NAIP	0.453928571428572
MYOZ2	0.275125
SPATA12	-0.478
XRCC4	-0.91
CYB561	0.0591
CHST10	-0.70775
BAI1	-0.0891666666666667
BRSK1	-1.00133333333333
C17orf89	-0.042
PDE6H	-0.6885
FLJ20309	0.3637
MAP7	-0.11675
SCN4B	0.56625
SPAG9	-0.0874375
SERTAD1	0.75
FLJ21963	-1.44075
ANTXR1	-0.318
TMPRSS13	2.33616666666667
ETV7	4.5355
DGAT1	0.430666666666667
NKIRAS1	-0.1315
TAC3	-3.366
CORO1C	-0.180666666666667
RAD54B	-0.00374999999999998
HRASLS3	1.76866666666667
C21orf42	2.49225
BARD1	-0.248833333333333
ZNF177	-0.6645
MIP	-0.0945
ZNF442	-0.0055
F2	-4.1058
GRIA1	0.046875
GALNTL2	1.24066666666667
WNT5A	-2.1813
LENG9	0.1505
hCG_25371	-1.6015
FOXR1	-0.1465
TRA@	2.7921
PWWP2	0.9415
C1QTNF7	0.737333333333333
SLC7A4	0.17425
C4orf7	4.60325
C17orf80	-0.115833333333333
KLK4	0.760666666666666
IL31	0.1245
TMEM176A	4.45125
CTNNB1	-0.0138125
BHLHB2	0.0625
TMEM185B	0.497333333333333
ARD1B	-0.0565
C1orf93	1.253
BRUNOL4	1.46366666666667
LOC541469	-1.45216666666667
UPK2	0.42525
GAS8	-0.686666666666667
PATE	-0.3595
IMPACT	0.650125
WNK4	-2.9775
HNRPLL	0.322
GAD2	-0.0995
ITGA6	-0.67575
BMP15	0.535
CYP2A7	0.195875
RIC8A	0.15675
CCND1	-2.10466666666667
USP35	-0.164
DSCR2	-0.80425
CCL4	5.22616666666667
ZCCHC10	-0.1105
NOL11	-0.3135
TRPM2	2.12183333333333
PSMD2	0.0997272727272727
CHTF18	-0.46225
USP18	2.966625
RRAS	0.53375
LAMC3	-0.07625
TOX	-0.129833333333333
PCDH15	-0.1045
GABRG3	-0.828
NUDCD2	-0.521
SGCZ	0.14
KCTD17	0.305
SPSB2	0.5305
TPPP3	0.146166666666667
CILP2	0.575666666666667
CALB2	4.507125
CEBPZ	-0.281833333333333
ZNF479	0.09875
FMOD	4.81216666666667
C21orf66	-0.298714285714286
CLN6	-0.572833333333333
ANAPC1	-0.472875
SH2D3C	2.54975
PTPN14	-0.3293
TRIM42	0.149
APTX	0.079
SNRPG	-0.4565
BMS1	0.2625
MAGEA3	-4.401
NFATC3	0.270083333333333
LRRC45	0.580833333333333
ARS2	-0.234785714285714
LRIG1	0.263333333333333
EPSTI1	3.09966666666667
PRSS27	0.5335
ERC2	-0.6795
PRKACB	1.3555
PRDM13	2.945
HCG27	-0.45725
KLK12	-3.5135
HSD17B7	-0.0498333333333333
ZNF354A	0.834
PCDH11X	-0.0875
DMGDH	0.0165
PCBD2	-0.488166666666667
TMC6	-0.22525
RIMS1	0.203375
SF3B2	0.246
RCN1	-0.484666666666667
CPB1	0.57525
BCAR3	-0.6875
FCRLB	0.402375
PAK1IP1	-0.36375
OR10H1	0.4315
KIF9	-0.1923
PITPNM2	-0.54975
L3MBTL4	1.33725
TGFB1	0.1186
ZXDC	0.49425
SLC6A16	0.34775
SRrp35	1.6205
LRRC8E	1.0395
PPIAL4	-0.570333333333333
EOMES	4.86016666666667
PAX2	-0.2425
SCARF2	-0.182
PSEN2	0.623
PCDHB13	0.76375
C10orf28	0.31575
DHRS7B	-0.035
C1orf131	-0.216
ASB1	-0.0861
ZNF223	0.085
LCMT2	-0.0755
MEP1A	0.917
TMEM53	-0.25575
RSPH3	0.51075
C10orf33	-1.798
LOC644285	0.544
PTPN9	0.387833333333333
ABCA12	-3.5615
CCDC37	-0.693
RUNDC1	0.0148
YES1	0.194166666666667
FAM120AOS	0.16525
OR5M3	0.33
PPP1R3F	0.104916666666667
IL13	0.052
MDFI	-0.69875
PRNT	0.066
ZDBF2	-0.012
OR10C1	-0.252
CLIC1	-0.0113333333333333
LILRA5	1.19883333333333
CSAG1	-2.371
TREML2	2.33533333333333
FAM125A	-0.4275
ZNF74	0.2305
FAM104A	-0.35525
LRRC39	-0.339
SAMD5	1.3085
HYAL2	-0.05825
HIST2H2AC	-0.135875
IGFBP5	-0.84995652173913
NRTN	0.658833333333333
KIAA0556	-0.3325
FAM29A	-0.832277777777778
JMJD2A	0.27175
EPHB1	2.61
POLD4	0.529375
ANAPC10	-1.00225
LRRC36	0.18375
MEGF6	0.188
LPHN3	-0.6205
BMP10	1.08216666666667
C21orf55	-0.659
CREM	0.2899375
PTGER4	2.20916666666667
METAP1	-0.546875
KCNQ1	1.47916666666667
NR2F2	0.569875
SSFA2	-1.21575
CTTNBP2	-2.3775
BCL2A1	0.9315
ZBTB24	0.201
SLCO6A1	-1.29325
PRDM1	1.5681
OR7D2	-0.666333333333333
CCDC47	0.0344
LOC646982	0.1415
SLC26A6	-1.47183333333333
BIN1	0.7056
SRRM1	0.281285714285714
PCSK1N	-0.083125
ALS2	-0.6772
ECT2	-1.06031578947368
CACNA2D2	-0.5775
DOCK6	-0.59975
C10orf119	-0.2845
FATE1	0.054
DUSP23	2.0385
TRIP6	0.123214285714286
NUP35	-0.96025
CDH3	1.4075
KLHDC8A	0.92575
C9orf116	-1.434
EI24	-0.654
CENTD1	2.7785
RWDD2B	-0.175333333333333
DOCK1	0.085
NPAS2	0.112375
NR3C2	2.6675
FAM63A	-0.604166666666667
INPP5F	-0.3925
FAM111A	-0.4686
MYBL1	-0.681333333333333
IQGAP3	0.505333333333333
CRADD	-0.976166666666667
DUSP12	-0.7945
PDZK1IP1	3.36625
VASH2	0.30225
CTR9	0.31025
VIL1	-4.5005
OR8U1	0.273166666666667
CCDC107	0.8575
PTTG1IP	-0.018125
OR4X2	0.25575
COL9A1	-2.8505
PSMD9	-0.7425
ZFP62	0.71675
TIP39	-0.19325
PARP15	3.7825
TTC19	0.02175
C1orf114	-2.29183333333333
GFPT1	0.9955
SLC27A6	0.44125
MRPS10	-0.6642
CALML5	3.91166666666667
TRPM7	-0.060625
CGNL1	1.7995
CECR1	1.35225
SERPINB8	0.642166666666667
TMEM102	0.902625
PDIA2	-3.594
NUCKS1	-0.7425
HOTAIR	-1.52225
EBI3	2.195
NXN	0.67125
ZMYND19	-0.299625
FOXJ3	0.18775
EIF5B	-0.0299
EIF2B4	-0.328166666666667
LEO1	-0.7505
ZIC5	-1.39241666666667
IL20	-0.612833333333333
KIAA0415	0.41025
FLJ37357	-0.227
TSPAN12	0.2565
ACTR3B	-0.15525
TFAM	-0.336833333333333
IL17RD	0.019625
PARP12	2.12025
KLHDC7A	0.1045
KCTD4	0.133833333333333
GTF2H1	0.017
FLCN	-0.468833333333333
BIRC4	0.908875
LOC790955	0.05
VKORC1L1	0.21825
CYP4F22	0.078
TAS2R5	0.015
ZNF582	0.628
HS3ST3B1	0.557
CTNS	-0.47475
STK36	-0.679
MMD2	0.04575
RP5-1103G7.6	0.503
FLJ23356	0.3005
CRH	-0.222
C1orf182	-0.0683333333333333
ACP5	2.888
AMFR	-0.4871
CA4	-1.81725
PLCB4	-0.413875
MPHOSPH10	0.5435
UNQ473	1.6445
G3BP2	0.04325
SR140	-0.108083333333333
HOXA2	0.7225
PYGB	-0.498875
BAT1	-0.576916666666667
DKK3	-0.6995
DDX31	-0.301375
TULP1	-0.15925
NHLRC2	0.92975
TNRC4	-0.240833333333333
ZNF430	0.2975
TNRC6A	0.253375
PLA2G1B	0.461333333333333
RCHY1	0.316166666666667
GTF2A2	-0.671833333333333
MGC4294	-0.3765
ZNF691	0.15375
TACC3	0.7115
DNAJC5G	0.056
LOC4951	0.7315
MS4A4A	0.8655
LOC152485	0.849
PPP1R2P1	0.14275
PPP2R5B	-0.51475
RPGRIP1L	-0.555125
SPOP	0.3797
PTPRF	1.36341666666667
MGC42090	0.12
SUSD3	2.14825
THOC4	1.243625
MAML1	0.9877
FXR2	-0.601166666666667
TYK2	0.677375
MUC6	0.297333333333333
DNAJB7	-1.079
PIP4K2A	0.843857142857143
MEX3A	1.08383333333333
RRP1	0.086625
TFAP4	0.33675
CXorf41	0.10975
MTMR4	0.573333333333333
CTLA4	2.8095
SNX9	0.102375
CIB3	-0.286333333333333
NECAP1	0.41625
PLA2G2D	1.8876
GLMN	-0.973666666666667
DCLRE1A	-0.47475
PDX1	0.028
SAMD11	-0.55625
MRPL55	0.9149
TLR7	3.5255
TBC1D21	-0.5805
SMAD1	1.0698
ACTRT2	0.088
RIOK2	-0.20075
PDLIM4	-1.1655
SLC22A15	0.290333333333333
ABHD13	0.8249
STX18	0.3896
CCPG1	-0.113357142857143
DCBLD1	0.0466666666666667
SLC2A6	-0.5315
NOLA3	-0.24675
TRDMT1	-0.128714285714286
IL17F	0.013
ATP1A4	1.00183333333333
OR52W1	-0.615
CFL1	-0.28175
IL4	-0.68675
RBP2	-0.0861666666666667
CPSF6	-0.12125
TTC8	-1.02583333333333
MUCL1	2.437
EYA3	-0.7485
KRT38	0.33925
GNE	-1.00775
ZNF501	0.7585
SLC35A2	0.42575
CEP110	0.6028
MYF6	0.2
MGST2	-1.108
TRPV4	-0.362333333333333
NEK8	-0.130333333333333
NOX5	-2.131
NCKAP1L	2.04483333333333
EMP3	-0.885833333333333
BPY2C	-0.593
C1orf38	2.531875
ELOVL2	-1.477375
CBX7	1.44008333333333
OSBPL1A	0.1785
ZNF589	0.13275
ESCO1	-0.0448333333333333
TRA2A	0.49275
C3orf26	-1.16
PHF2	0.796416666666667
PID1	2.107
RFC1	-0.406625
MTAP	0.86725
ADORA3	3.689
LOC389458	1.0615
TRNT1	-0.1935
CRIPAK	0.06775
RAI2	2.2315
ANKRD44	0.74725
GZMB	4.94725
NFE2L1	-0.13775
STIP1	0.527666666666667
RASL11B	0.1785
NT5DC2	-1.3225
LRP2	0.953375
MTDH	0.687866666666667
ARSG	-1.04075
HSP90AB1	0.16725
CT45-6	-3.94125
ZNF483	-0.38375
LMBR1L	0.20975
S100A2	-0.7987
C2	1.2195
C2orf27	-0.00274999999999997
EIF4EBP1	-0.466
GCKR	-3.56
PPP1R9B	0.914875
FER	-1.3855
SNRK	1.2735
OR5M10	-0.0305
UTP6	-0.20125
CAPZA3	0.5425
FBP1	-0.367666666666667
TERT	-2.0705
CCL1	-0.3895
FUCA1	2.075
ALS2CR8	0.252833333333333
KCMF1	0.38325
SRCRB4D	-0.4205
OXCT2	-0.310166666666667
IL17RA	1.748
MPP5	-0.026375
SPA17	-2.103
FLJ10986	-0.232833333333333
GALNT14	-0.678
CXorf27	-1.306125
NPLOC4	-0.39675
RAB34	-0.5295
KRTAP3-3	0.684
ARSD	0.0766666666666666
CPLX2	-1.4198
PJA1	0.3435
WHDC1L1	0.159833333333333
RB1	-0.8914
MTMR15	0.195
PHLDA2	-1.8721
GUCY2F	-0.6215
MPV17	-0.436166666666667
SLC35D1	-0.4825
LYSMD3	0.1803
COL16A1	1.687
ERLIN1	-0.459333333333333
JMJD4	1.442
HIST1H2BK	-0.65075
TP53I11	1.24116666666667
ST3GAL4	-1.4363
PF4V1	0.450833333333333
ALG8	-0.9165
REG1A	0.092
MINA	0.391
CYB5R3	0.118083333333333
HHLA1	-0.8335
MYST4	-0.011
VASN	-0.09975
UCHL5IP	-0.06675
TFAP2A	-0.75675
MGC9913	0.644
C9orf97	-0.0455
LOC90379	-0.4685
PHF15	0.789071428571429
ZNF169	-0.296833333333333
KRT7	2.5575
GLIPR1L2	0.747625
LOC116236	-0.1435
IQCF3	-0.3065
RDH14	0.1945
HNRPK	0.4175
RABEPK	-0.457333333333333
ISX	-1.615
CBARA1	-0.40225
RAD51AP1	-1.04125
MLL5	0.33025
CXorf48	-4.9795
SGCD	-1.3875
PHTF1	-0.21225
CA3	2.045
CMTM5	0.41925
STX10	-0.02975
JMJD2D	-0.7745
P4HA1	-2.1545
GAB3	1.66716666666667
DHRS4	-0.673333333333333
COL4A1	1.93125
C20orf20	-0.4165
OSBPL2	0.87625
PTTG2	-1.8445
KIAA1688	0.98475
STS	-2.32975
SHROOM4	0.575
KBTBD5	0.206333333333333
ALDH1A3	3.4351
BTNL2	-0.0161666666666667
TGIF1	-0.28
ZFAND5	1.123125
ICA1	0.412875
NAV3	-1.85366666666667
FLJ12331	-0.59375
EPS8L2	0.2847
MNT	0.3785
ENTPD1	2.1245
OR51E2	0.2785
STK11	0.33725
MX1	4.390625
TTTY9A	0.00750000000000001
CX62	0.0575
LOXL4	-0.24275
EXOSC4	0.38875
PURB	0.378
SETD1A	-0.520833333333333
RELB	2.81375
LAMB2	-0.207666666666667
HNF1B	-0.0675
PNLIPRP3	-0.399
C14orf139	1.19475
UMOD	1.745
GRIN3B	-0.74875
GPR25	0.26
ZNF512B	-0.327
ATP6V0A1	-0.840625
SRA1	-0.370333333333333
ZNF615	0.58675
ZNF768	-0.47625
ZNF469	2.32075
DYNC2LI1	-0.567833333333333
DNAH3	0.6985
LOC387911	0.65375
LOC554234	0.05025
ARRDC5	1.97925
TMEM59L	-2.05983333333333
MARCH4	-1.636
CNOT8	0.242666666666667
KIRREL3	0.3655
ADAM17	0.40125
MYOG	0.35525
CPNE1	-1.10016666666667
AK5	0.135125
LOC204010	-0.2045
NDRG4	-0.54425
LOC130074	-0.04475
PIAS4	-0.232
NCOA2	0.8085
TEGT	0.1129
USP5	-0.92775
ANKRD21	-1.907
KIAA0692	-0.0528333333333333
HAPLN3	2.90275
LZIC	0.189
NRXN3	1.66575
CDKN2C	-0.500166666666667
KIAA0226	0.793416666666667
CYB5D1	-0.003
WDR68	-0.4836875
ABCB6	-1.1433
MRPS25	-0.1305
ZMAT2	0.5195
KRT25	-0.089
RPL11	-0.0355
GRAP	1.57183333333333
LOC198437	0.5535
RORC	-0.3485
RAP2C	1.08957142857143
MXD1	-0.1978125
AZI2	0.357666666666667
NUAK2	0.97475
AHSG	-6.587
MANSC1	0.1345
IMP3	-0.071
C2orf3	-0.468375
VSTM3	5.081
PCTP	0.61125
SIRT1	0.275
MANBA	-0.013
CD164	0.72675
GFRA1	-2.781
PRM2	0.2515
ZKSCAN3	0.071
PLEKHG1	3.342
TPRKB	-1.15375
UBFD1	-0.902666666666667
CDKL5	0.396166666666667
HIST1H2BD	-0.69025
INPP4A	0.783
BMX	0.616
PTPRU	0.9475
LOC554202	-0.2224
HOXC8	0.2595
IL12B	1.8315
ADPGK	0.62775
ZNF418	0.3095
SIAE	-0.767125
CWC15	0.08475
RP13-401N8.2	-0.3335
KLHL11	0.17625
DEDD2	1.005
PSMB3	-0.24925
DDX25	-2.091
ZBTB3	0.354666666666667
GFRAL	0.825
RPS25	-0.176333333333333
FAM57B	-1.71783333333333
TESK2	0.536333333333333
DNM1L	-0.761125
ZNF207	-0.264666666666667
CLEC11A	0.499625
TOLLIP	0.43575
TMEM61	-0.176166666666667
DLK1	-0.304
PLVAP	3.23225
NOD2	3.307
SCMH1	0.10125
FLJ40235	-0.3835
HTR2A	-0.538833333333333
ARMC5	-0.4025
FUT7	2.4685
PRELP	2.367
ALKBH6	-0.170333333333333
GYG1	0.28775
POLR3GL	0.97475
COL8A2	3.5455
OR10A5	0.2345
C1orf187	-1.19125
TXLNB	0.7145
C16orf68	-1.18775
R3HDM1	-0.5825
C16orf75	-0.73025
BAALC	-0.482625
TNP1	0.31525
GAPDH	-1.78033333333333
COX7C	-0.2765
ERRFI1	-0.446666666666667
PGAM2	-0.1185
FAM108B1	-0.132
APC	0.002625
TLR2	4.0595
SUCNR1	2.623875
ZNF233	0.61275
WFDC1	-3.12016666666667
PSG11	-0.1977
SLC39A1	1.25075
PSAPL1	0.00899999999999999
CDC42EP1	0.303625
MECR	0.022
KIAA0101	-2.2264
MACROD2	0.2565
MMP19	0.863416666666667
LOC202459	-0.843333333333333
VNN2	4.84775
ACCN3	-1.0495
TIMD4	4.2495
RNASE8	-0.12
CCDC7	0.23625
SULT2B1	0.648
ME1	-0.37725
MGRN1	0.228375
MRPL30	-1.068
IVL	1.183
CALM1	1.237
PLEKHA6	0.7341
B4GALNT2	-0.3825
PGDS	2.343125
C8orf33	0.608083333333333
TMEM56	-1.58266666666667
CKM	-0.405666666666667
ESR2	1.11311111111111
ACOT8	-0.105
AGTR2	-0.50775
LOC155006	0.111
BC37295_3	0.3215
EPM2AIP1	-0.428666666666667
PZP	1.11375
RPS9	0.145833333333333
C18orf51	-1.62125
SIVA1	-0.1005
HEATR2	-0.1715
CD3E	1.20666666666667
C20orf142	-0.70175
PGLYRP3	-0.01
CCDC139	0.421
GPS2	-0.611666666666667
NOL14	0.214
LRTM2	-0.0305
TRIM36	-1.511375
TP53RK	0.6783
FBXL13	2.035
RUFY2	-0.313928571428571
C11orf70	-0.0633333333333333
HSPB9	-0.284833333333333
GJA5	2.9575
HGF	-0.939833333333333
EPHB4	0.157
SOX18	0.55725
IFRG15	-0.475
SERPINA10	-3.75166666666667
WDR23	-0.004125
REEP2	-2.33066666666667
CDK3	0.08625
HSPA12A	-0.902875
ARL8B	0.7106
SATB1	1.9905
PPM1D	-1.488
VPS45	0.6315
TP53BP2	2.480375
GJE1	0.145
CACNA1G	-0.37925
VGLL4	0.86675
GNPTG	0.56625
ROS1	-2.3135
C21orf128	0.647666666666667
BMP8B	0.4125
SLC5A4	-0.9165
SLC6A3	0.000833333333333339
C16orf53	0.554
TMEM81	0.0375
APC2	-0.6695
SYAP1	0.054
C6orf54	0.0995
ZBED5	-0.192
PVR	-0.129125
LTA4H	-0.0813333333333333
CCDC24	-0.4084
MAGEA4	-4.39016666666667
IFIT3	4.25266666666667
MYADM	0.503
C21orf82	1.3415
PDE3B	0.509
TMPRSS11A	0.14
PGK1	-1.16217647058824
CCL13	4.73883333333333
DERL3	1.09166666666667
MLXIP	-0.0446666666666666
PLOD1	-0.388125
MTFR1	-0.0269
NPDC1	-0.999833333333333
GPAA1	-0.179833333333333
LTV1	0.2285
RYR3	0.61325
C7orf46	0.4215
VAMP2	0.454625
RNF135	1.3933
SUPV3L1	-0.28525
FIBP	-0.03975
ADAMTS18	0.7535
RNF25	-0.0976666666666667
SOS1	0.824
PLAU	0.080875
MATK	-0.42675
EHF	5.0095
CTNND2	-2.5835
PTEN	0.545214285714286
ZNF189	0.44975
SLC28A3	0.876
GUCY1A3	4.34925
SETD2	0.4640625
ROGDI	-0.013
TICAM1	-0.0148
RASSF3	0.141
PACSIN2	0.121166666666667
SERPINB5	2.54258333333333
PRKCDBP	-0.02675
TFDP3	0.695
LGR6	2.75075
RFX5	0.536833333333333
OR52J3	0.256
PTPN18	0.851125
ZBTB34	0.323375
KCNF1	-0.5715
SYNE2	1.05257142857143
SLC22A4	-2.04675
NETO2	-0.882875
VCPIP1	1.0405
LDHD	-1.0195
ESX1	-2.9665
SQRDL	1.89025
GALK1	0.0135
SERPINA6	-4.13083333333333
HD	0.358875
ASCL3	0.1735
FBXL6	-0.16175
FABP7	1.716625
MAGEC3	0.028
KLC4	-0.74
CD1D	0.561375
PRAM1	1.905
EIF3B	-0.183285714285714
DSCR8	-6.54325
FLVCR1	-1.3825
KIAA0141	-0.27875
PROM2	2.18983333333333
ALOX5	2.0682
GPR162	-1.597125
LYRM2	-0.25525
RNASE6	1.1585
HES5	2.4795
GJA1	-0.50175
MRPS14	-1.3195
HMHB1	0.27125
TAF7	0.107125
BTNL9	0.9371
SFXN2	-1.175
VEPH1	-2.8325
GK2	-0.453666666666667
AMBP	-5.17375
KIAA0953	-0.8625
XAGE5	-0.548166666666667
CCBP2	0.5805
TGM2	0.834
ZNF202	-0.5275
ACTL6A	-0.0578333333333333
SLC23A2	-0.3964
ARHGEF7	0.246333333333333
LOC728635	-0.792
CRYM	-1.19383333333333
PKD2	-0.09525
MANBAL	-0.539333333333333
LIN54	0.6655
ACTL7B	0.21725
OR4D9	-0.2145
KIAA1683	-0.6305
ZNF704	0.160333333333333
TCP10	-0.2575
MAGEB18	-0.107
DEFA4	0.425333333333333
ZNF197	-0.21325
PTOV1	-0.871
RNF208	-0.704333333333333
CMIP	0.012
TRDN	0.0915
UCHL1	-1.025875
APOL6	1.7236
PLK1	-0.8995
NPHP1	0.0568333333333333
NDUFA11	-0.68375
DAB1	0.4065
RTN4R	0.77625
PUSL1	1.2985
SYT2	0.012
ANXA13	1.22125
