Hybridization REF	TCGA-A2-A0YM-01A-11R-A109-07
SOCS2	-2.479
DSCR4	-1.88125
XKR6	-2.4805
GPR142	0.452
KRTAP13-3	0.174
CCDC15	-2.94
MOS	-0.245
CD1E	-0.707
OFCC1	-0.1218
FAM83D	0.06525
SRFBP1	-0.67875
C9orf96	0.3395
DHDH	1.26075
CCDC90A	0.816
RABL3	0.3481
CD320	-1.016
ANGEL2	0.114
MRPL21	0.3995
SMG6	0.197666666666667
INSR	1.4296875
FLJ14816	-0.6145
GLRB	0.146666666666667
C9orf89	1.07275
CIZ1	0.167125
URG4	-0.797666666666667
LRDD	-1.027
CBY1	1.52083333333333
NFX1	0.2065
MTERFD2	-0.531357142857143
C19orf23	1.153
PGC	-2.300375
IER3IP1	0.0776
RASAL2	2.722
C1orf89	-0.50975
SYNJ1	-0.581
NFKBIE	2.46475
FLJ40125	-0.275333333333333
TCEB2	-0.2672
NOG	-1.727
POLR2J2	-0.775666666666667
HLA-B	3.1165
PCDHA1	-0.401
PPP2R2B	-0.32975
ARHGEF17	0.4285
TCF7L2	0.6025
CHD5	-0.427666666666667
ZNF431	-1.138875
TBC1D25	-0.903
ZNF800	-1.06525
SCUBE2	-2.703
MYCBP	-0.556333333333333
GPX5	0.1875
C6orf129	1.09216666666667
QSER1	0.332166666666667
ULK2	3.02925
PIGO	0.784333333333333
NRCAM	-1.99085714285714
SLC35E3	-0.351125
CSRP2	0.769
HYPE	-0.8465
MAPK15	-0.285333333333333
MGC14327	0.42825
TIMM13	-0.1735
ZNF462	1.2795
GBA3	2.914
TEX13A	0.49
MCM6	0.127888888888889
MTRF1	-0.813125
ABCA7	-0.3375
EIF4A2	0.196
ZC3H10	0.7181
RPGR	-0.721333333333333
C20orf94	-0.43025
RP1L1	0.13725
GPR125	0.398
USP22	1.20485714285714
OR1L4	0.348
MLZE	1.142
FLJ32065	-0.0255
PTCD1	-0.9995
CRTAC1	-0.112333333333333
BXDC2	-1.40425
C18orf1	2.65283333333333
FAM107A	3.71828571428571
EFNA3	-0.706
P18SRP	-0.6297
CAMKK2	1.23166666666667
KIAA0649	0.8435
NES	0.922666666666667
HS6ST3	-1.088375
PON2	-0.9965
TCP11L2	-1.73775
CLEC4A	4.061
PRR12	-0.045
MLXIPL	-1.2061
C2orf50	0.073
ZNF28	0.1725
ENC1	0.949666666666667
MAP2K1	-0.977375
FKSG2	0.1855
KIAA0430	0.553
PTP4A1	-0.392444444444444
GPR156	1.7005
GTF3C6	0.02875
UBR2	0.0322
LOC388272	-1.08925
MAK	1.59633333333333
ACOT4	2.08825
STC2	-2.515
PIGW	-0.10225
SAE1	-0.47275
COL6A1	1.18936363636364
OAZ1	-0.086
STMN4	0.763166666666667
EDG3	0.00300000000000004
SGCE	-0.717833333333333
IL11	-1.64533333333333
PRSS8	2.33
YIPF5	-0.195583333333333
WNT4	3.558
CSN2	0.422166666666667
TCF7	-1.795875
TDO2	2.72175
SAMD9	0.8685
S100A7A	0.5455
MMRN1	0.353
GKAP1	-0.9085
AKR1C3	-3.081625
RNF19A	1.343125
GMDS	0.30625
YKT6	-0.39425
SPARC	0.8756
C12orf31	-0.34375
UBE2V2	0.519666666666667
FBXL18	-0.738
KIAA0460	0.0755
ADAM22	-0.68475
SERPINC1	-4.853
KCTD21	0.0315
MYOHD1	0.15975
ZNF37A	-0.1065
GTF3C1	-0.665166666666667
CTSZ	3.60125
PRNPIP	-0.067875
DRD1IP	0.19825
NR1I2	-0.4625
ZNF266	-0.9339
SPAG4L	0.0185
COX4NB	-0.45625
SAPS1	0.139
APOA1	-3.684375
TATDN1	-0.122833333333333
C10orf82	-2.45825
KPNB1	-1.0295
FOXO3	0.06825
CRYBB2	-0.285
ZBTB5	0.6935
SLC25A38	-0.862
DCTN2	-0.0456666666666667
IFT20	0.59575
CTHRC1	3.43325
C1orf31	-0.454375
UHRF1	0.1960625
GPC6	-0.64975
C10orf54	2.136
MCF2L2	0.0135
WNT9B	0.159875
OLA1	-0.230375
FAM120B	-0.25625
TTLL10	0.6425
CYorf15A	-3.48025
RELN	-1.948
SCN2B	0.210833333333333
MFHAS1	0.55975
NKX3-2	-0.801333333333333
RASGRF2	-0.6005
SSBP1	-1.07383333333333
KPNA6	-0.0407857142857143
LOC389118	0.146
HS3ST4	-1.0019
SUPT7L	-0.0035
FLJ32658	-1.27225
IGFBPL1	0.6055
KIAA1641	-1.3327
SHKBP1	-0.1865
CSF1R	4.7545
NAGK	0.809
MYL2	0.84075
HIST1H4C	-0.698666666666667
TOMM7	-0.18175
ADAMTSL3	2.0657
TNFSF14	-0.6015
PRRT2	-1.38325
VTA1	-0.083375
AOAH	4.1755
CRISPLD2	0.714857142857143
PNN	-0.5857
TA-NFKBH	0.35625
ESPN	-0.895
RBM43	-0.345
KIAA1267	0.13875
DDX3X	-0.210277777777778
KIAA1576	-2.671
PLXDC1	2.5505
FLJ25801	-2.24125
HNRNPL	-0.55125
RUNDC3A	0.0163333333333333
CASP12	0.821
SH2D5	-1.755875
RPL26L1	-0.3215
OR51A7	0.34225
HDC	0.1835
C2orf16	0.0615
SYTL3	2.331125
GOLGA4	-0.099
NOTCH1	1.27516666666667
ATPAF2	-0.041
ECD	0.0215
SSX5	-1.40733333333333
SNAP91	0.7165
OCA2	2.3375
PNPO	-0.366166666666667
DAPK1	1.4115
PINX1	-0.346833333333333
SELENBP1	-0.55625
NEK3	-0.20475
TMED4	-0.083
SSTR4	0.315
FOSL1	-1.26
CD40LG	0.5845
CES1	-1.68216666666667
DCI	-1.14033333333333
B3GAT3	-0.223
STK17B	0.35975
CNTN6	0.4785
CYP3A4	-1.86
MBOAT2	0.212285714285714
PISD	-0.812
USP1	0.2415
PYDC1	1.67266666666667
CENPM	-0.382
SAR1B	-0.95125
TTC7B	-0.638
DP58	0.052
GPC1	0.9985
RBL1	-0.058875
TMEM137	-2.48783333333333
TOB1	0.148416666666667
TCEAL1	-0.773333333333333
CENPF	-0.431090909090909
C6	2.27316666666667
PRSS1	-2.0455
PPIL6	0.8755
C6orf124	-0.2575
ODZ4	-0.383
SNCB	-0.1415
NDUFB9	0.442875
CNOT6L	-0.2415
S100A9	3.8375
TRIM50	0.6535
KCTD1	0.9331
WDR63	-0.22025
SPEF2	-1.098625
RNGTT	0.399
CXorf22	1.111
KCNK16	0.1635
CEP250	-1.246625
ATPBD1B	0.052
KCNJ2	3.27925
MT1B	0.1925
ZNF684	-0.9445
SLC4A1	0.06525
PDHA1	-1.1775
ZNF492	-1.642875
TKT	-1.33675
BYSL	0.84675
RNF38	1.429625
AHDC1	0.4135
KLHL2	0.3525
CMTM8	1.23475
DMP1	-0.58
HERPUD2	-0.04825
CRTAM	2.18316666666667
ZNF572	0.887
TMEM16J	-0.1945
HSD17B2	-2.4395
UBE2G1	0.194875
AHSA2	-2.607
PELI2	-1.5225
TPX2	-0.387125
ATP9B	-0.333
DAZAP1	0.385875
HMGCS2	0.0166666666666667
C17orf38	0.6415
B9D1	0.225875
NKX2-5	1.4605
KIAA1276	-0.15125
LILRB2	3.8155
CSTF1	-0.3925
BTN2A1	-0.198333333333333
C15orf48	5.50025
IGF2BP3	-4.22
FAM113B	0.480833333333333
HRG	-0.038125
ZNF131	-0.75275
USP47	-0.777857142857143
CCDC88B	-0.240125
HCN1	-0.1602
HTN1	-0.0568333333333333
SYCP3	-1.052
C13orf23	0.6447
PAPOLA	0.19525
AATK	-0.4408
MSH3	-1.31283333333333
NDUFAB1	-0.8505
ITLN2	-0.72
BAK1	1.3245
MRPL45	-0.13
MTNR1B	0.305333333333333
LOC645843	-0.488
SPECC1L	0.827875
PGCP	0.3735
SPN	-0.63475
GPR143	2.40033333333333
ZNF576	0.459166666666667
TMEM39A	1.1458
ATP5D	-0.235666666666667
MAGEB3	-0.825
RPS5	-1.28083333333333
ANP32E	0.4865
MTMR1	0.44675
YEATS4	-0.509
SYNGAP1	0.27375
PCOLCE	-1.00466666666667
MNS1	-0.87725
PCYT2	0.335833333333333
ZNF182	-1.28525
LAX1	0.316375
SPPL2B	0.7841
ELOVL5	-0.0719
PCDHAC1	0.133
B4GALNT1	0.515
BLOC1S2	0.296
ZNF673	-1.4648
ARHGAP21	0.730666666666667
IRX5	1.009375
LRFN5	-0.983166666666667
FAM7A1	0.71525
RAB19	0.663
GINS1	-1.23475
ITM2B	0.3373
PAPSS2	1.56225
OR5BF1	0.581
ACSL3	-0.4745
KIAA1919	-0.460083333333333
GLT8D2	1.05325
UTRN	-0.473357142857143
CNN1	-0.24925
HISPPD2A	-0.254666666666667
SDAD1	0.466375
SIGLEC9	1.6995
RPL35	0.359
C22orf26	-0.259
IMPDH2	-1.1085
WDR69	-0.47725
SEC14L5	1.01616666666667
CLTA	0.32275
RP11-529I10.4	0.21325
GPR37L1	0.525833333333333
OGDH	-0.438
ASB13	0.342
ZFP14	-0.171
ZCRB1	0.127666666666667
KPNA3	0.41225
HSPA1L	1.3405
RHOC	0.319
LOC554175	0.1435
PPP3CA	0.5507
SLC1A7	-0.6694
ZNF529	-0.6795
RBED1	-0.3185
DDB2	-1.53175
FLJ11286	0.946
SPATA1	0.895
MKNK1	-0.0498333333333333
DYSF	0.965333333333333
ALKBH2	-0.2015
NKD1	-2.95333333333333
C1orf174	0.28225
PLEKHO1	1.702
ASB10	0.03725
RING1	-0.336166666666667
NPC2	0.64675
AVPR1B	-0.288
YTHDF1	-0.466333333333333
LMAN1L	0.447
GSG2	-0.1195
CEP170	0.0921
RPS4Y2	-5.34075
MSH6	-0.165
HECTD2	0.228333333333333
ZNF556	-3.66416666666667
PLEKHC1	-0.3299
AIRE	0.4915
BCL2L10	1.75375
LMOD3	-0.319333333333333
ZBTB8	0.6369
FOXA2	-2.2781
SLCO2A1	1.059375
C3orf46	0.1085
PRDM16	-0.702833333333333
TMEM98	0.39
FRMD5	-0.424
PDE6C	-0.025
C1orf216	-0.0213333333333333
EP400	-0.890642857142857
PTK2	0.68025
RNF217	0.58275
NDUFA8	0.4805
ZFAT1	1.14625
LAMP3	5.18616666666667
GLTSCR2	-0.448
NPW	0.3845
LLGL2	-0.262
PPM1K	-0.299666666666667
C20orf177	-0.925
KIR2DL4	0.6675
NFKB2	0.7965
C21orf122	1.06416666666667
HESX1	0.056
GPR114	-0.00299999999999999
SLC25A35	-0.181666666666667
GNAT1	-1.42575
ORAI3	-0.92625
FAM76B	-0.121625
TMEM99	-0.0778
TRIM29	2.7291
CDS1	2.30775
RHEB	-0.3225
C4orf27	0.0521666666666667
RAB3A	-1.25325
OTUD6B	-0.4135
GPD1	0.011625
CDH15	-1.25733333333333
NPM1	-0.573142857142857
TMEM117	-1.21825
PRPS2	0.159583333333333
GCK	-0.359
ADRA2A	3.066
TSPYL4	-0.697166666666667
TASP1	-0.32075
WDR19	-0.449833333333333
C10orf38	0.77125
PDE4C	-0.658333333333333
FYB	0.579583333333333
C1orf55	0.146666666666667
PPFIA3	-1.08425
RAD18	0.071
C12orf44	0.411166666666667
CRYBA4	-0.1055
HVCN1	1.54725
TAF10	-0.0116666666666667
C16orf48	-0.594666666666667
DEPDC5	1.0365
LTBP1	-0.5955
MAPRE1	0.080875
FGF8	0.406
C3orf52	1.12075
SENP7	-0.515833333333333
LRRK2	1.0565
RUNDC2A	-0.527
KIAA0355	1.23666666666667
CPEB1	-2.50575
PPEF2	-0.6325
ABI2	0.375
KIAA0317	0.3405
ATF1	0.5095
DYNC1H1	0.39775
DIP	0.1185
TMEM33	0.19
POLDIP3	0.83075
C7orf24	-0.32425
GPR171	2.801
CDC6	-1.13816666666667
PLD1	1.3947
ITFG2	-0.2257
NDUFC1	-0.40825
AKNA	-0.5905
NBR1	-0.4995
PKHD1	1.176
HPS4	-0.6336
MAFA	1.39975
ULBP3	0.112
DIRC1	0.497
IMMT	-0.3135
C22orf13	0.0205833333333333
CEL	0.2425
MARK3	-0.47575
ADAMTS2	0.97225
ARPC3	-0.420833333333333
TMEM10	0.0614285714285714
NPHS1	0.62425
BRD8	-0.602333333333333
WDR12	-0.67225
IDI2	-0.047625
HOXD13	-1.1965
OR8G2	-0.915
SLAIN1	-0.9325
GABRQ	-0.13375
NR2C2	0.805
NKTR	-1.0454
TLE2	1.551
KIAA0892	-0.309333333333333
AURKA	-1.11863636363636
GPRC5C	-1.79633333333333
TBC1D9B	-0.523875
PNPLA6	0.661833333333333
AP3B1	-0.5435
NAG	-0.158625
C11orf68	-0.5785
AKR7A3	0.6695
AHCYL1	-0.248333333333333
COP1	0.891666666666667
RPP14	-0.27725
PCDHB18	-0.1855
CDH24	1.28475
KRT17	2.5166
LACTB2	-0.28625
DDX24	-0.0867
PHACTR1	-1.56066666666667
SLC35E2	-0.323
LOXL1	-1.3535
IQSEC2	0.472875
RGSL1	0.06
PCDHGC5	0.018
MEGF10	-0.164625
PRRX1	0.301166666666667
ASTE1	0.601333333333333
C6orf159	1.957
MYOD1	1.2075
GAA	0.60625
ZNF747	-0.19925
KLRC1	-1.501375
IL1RL2	0.44
GDF9	-0.3505
GPR119	0.2745
TRAF2	0.668166666666667
HCK	4.51683333333333
BMP6	1.51875
IL8RA	0.4715
FLJ35848	-0.818
EFHA1	-0.6395
CDSN	-0.328833333333333
C14orf54	-0.2395
LSM3	-0.411875
ZFP41	0.468
C9orf126	0.0275
VIT	3.5815
SPCS3	-0.42575
DEF8	-1.2549
CHAF1A	-0.496
C1orf165	-0.0101666666666667
ZFPM2	0.9365
FTH1	0.61525
SLC35F1	-0.8955
YWHAH	0.86575
C17orf66	0.25
ADRB1	-0.286666666666667
FOXL1	1.6075
RG9MTD3	-0.0681666666666667
UMPS	0.445
MGC13008	-0.0115
KIAA1161	-0.021
CCDC77	-0.16875
C12orf65	-0.6567
COG4	-0.789
RCP9	-1.13066666666667
RP4-692D3.1	4.03266666666667
CDC2L5	0.0935
MGC7036	0.373333333333333
DNAJC11	-0.28425
GDF2	-0.152166666666667
TIMM17A	0.34825
HNRNPA0	-0.8646
OR2H1	0.18675
PCBP1	-0.623125
COL23A1	-1.885
LRRC2	-0.455714285714286
NSD1	0.172357142857143
FLJ37078	-1.956
WDR91	-1.23566666666667
TMEM179	0.06775
DSCR10	0.28
CNDP2	0.9289
FYN	-0.6415
BEX2	1.04666666666667
KCND3	0.388
YPEL5	0.254625
LRRC42	0.2105
C17orf45	0.263125
ZNF649	0.4674
LOC150763	1.11925
COL5A2	1.58675
CNGA2	0.2045
ELA2B	-0.36
RAB9B	0.5675
FAM100A	0.39175
NAIP	-0.256071428571429
MYOZ2	-0.43975
SPATA12	0.127
XRCC4	-0.83425
CYB561	1.3902
CHST10	-0.20425
BAI1	0.678
BRSK1	-0.627333333333333
C17orf89	0.21175
PDE6H	0.469
FLJ20309	0.5746
MAP7	0.502375
SCN4B	1.1085
SPAG9	-0.7815625
SERTAD1	-0.146666666666667
FLJ21963	-1.41425
ANTXR1	0.4916
TMPRSS13	2.84266666666667
ETV7	4.46283333333333
DGAT1	-0.4025
NKIRAS1	0.107166666666667
TAC3	-3.24075
CORO1C	-0.0993333333333333
RAD54B	0.31525
HRASLS3	1.07483333333333
C21orf42	0.388
BARD1	0.574333333333333
ZNF177	-0.535166666666667
MIP	0.303
ZNF442	-1.265
F2	-3.7786
GRIA1	0.36125
GALNTL2	-0.1475
WNT5A	-1.749
LENG9	0.06
hCG_25371	-1.0885
FOXR1	0.0895
TRA@	0.9034
PWWP2	1.62325
C1QTNF7	0.376833333333333
SLC7A4	1.134
C4orf7	4.10875
C17orf80	0.447666666666667
KLK4	0.9895
IL31	0.645
TMEM176A	4.0025
CTNNB1	-0.511875
BHLHB2	-1.12625
TMEM185B	1.15416666666667
ARD1B	0.592
C1orf93	0.7155
BRUNOL4	0.862666666666667
LOC541469	-0.60575
UPK2	-0.00850000000000001
GAS8	-0.521166666666667
PATE	-0.052
IMPACT	0.4285
WNK4	-0.922666666666667
HNRPLL	-0.012125
GAD2	-0.025
ITGA6	-0.5125
BMP15	0.2495
CYP2A7	0.31275
RIC8A	0.28375
CCND1	-1.93383333333333
USP35	-0.6125
DSCR2	-1.39275
CCL4	5.03016666666667
ZCCHC10	-0.397
NOL11	-0.0805
TRPM2	3.06575
PSMD2	-0.00536363636363635
CHTF18	-0.90525
USP18	2.756625
RRAS	-0.076625
LAMC3	1.97
TOX	-0.953
PCDH15	0.17
GABRG3	0.89175
NUDCD2	-0.511875
SGCZ	0.687
KCTD17	0.4238
SPSB2	0.1225
TPPP3	4.33183333333333
CILP2	0.2995
CALB2	3.56675
CEBPZ	-0.659333333333333
ZNF479	-0.71275
FMOD	3.80466666666667
C21orf66	-0.0907857142857143
CLN6	-0.307833333333333
ANAPC1	-0.124625
SH2D3C	0.43
PTPN14	0.9798
TRIM42	-0.54625
APTX	0.54325
SNRPG	-0.8085
BMS1	0.33125
MAGEA3	-4.061
NFATC3	-0.907583333333333
LRRC45	1.07316666666667
ARS2	-0.220357142857143
LRIG1	-0.404
EPSTI1	1.63183333333333
PRSS27	1.045
ERC2	1.272
PRKACB	-1.13728571428571
PRDM13	4.1685
HCG27	-1.67925
KLK12	-0.671
HSD17B7	-0.608166666666667
ZNF354A	0.5055
PCDH11X	1.0635
DMGDH	-0.46825
PCBD2	-0.3495
TMC6	-0.521125
RIMS1	0.262
SF3B2	-0.477
RCN1	0.182
CPB1	0.05125
BCAR3	-0.32675
FCRLB	0.40975
PAK1IP1	0.201
OR10H1	0.487
KIF9	0.7052
PITPNM2	0.089625
L3MBTL4	3.831
TGFB1	-0.71
ZXDC	0.21
SLC6A16	0.122
SRrp35	3.200375
LRRC8E	1.24675
PPIAL4	-0.516583333333334
EOMES	0.906166666666667
PAX2	-0.0105
SCARF2	1.228375
PSEN2	0.0333333333333333
PCDHB13	-0.1525
C10orf28	0.001
DHRS7B	1.1915
C1orf131	-0.05225
ASB1	-0.4358
ZNF223	-1.05016666666667
LCMT2	-0.09075
MEP1A	-0.8515
TMEM53	0.4985
RSPH3	0.8325
C10orf33	-2.1675
LOC644285	-0.9475
PTPN9	-0.1255
ABCA12	-3.3
CCDC37	-0.41775
RUNDC1	-0.2413
YES1	0.801
FAM120AOS	0.08375
OR5M3	0.9685
PPP1R3F	-0.23125
IL13	0.2879
MDFI	1.7965
PRNT	0.4435
ZDBF2	1.726
OR10C1	0.181166666666667
CLIC1	0.054
LILRA5	1.3065
CSAG1	-3.6415
TREML2	-0.0296666666666666
FAM125A	-0.545166666666667
ZNF74	0.04475
FAM104A	0.5505
LRRC39	-1.8795
SAMD5	-0.52675
HYAL2	0.617
HIST2H2AC	0.700875
IGFBP5	1.0145652173913
NRTN	2.13733333333333
KIAA0556	-0.1239
FAM29A	-0.402
JMJD2A	1.0395
EPHB1	2.1395
POLD4	-0.546375
ANAPC10	-0.093
LRRC36	-0.8795
MEGF6	-0.9895
LPHN3	-0.859166666666667
BMP10	-0.352
C21orf55	0.09
CREM	-0.6583125
PTGER4	0.752333333333333
METAP1	-0.06775
KCNQ1	2.07116666666667
NR2F2	-0.31825
SSFA2	-1.10758333333333
CTTNBP2	-3.4205
BCL2A1	0.395625
ZBTB24	-0.68525
SLCO6A1	-1.65125
PRDM1	0.5046
OR7D2	-0.761
CCDC47	-0.8449
LOC646982	0.881
SLC26A6	-1.41483333333333
BIN1	0.1458
SRRM1	0.000142857142857159
PCSK1N	1.46025
ALS2	-0.2459
ECT2	0.307631578947368
CACNA2D2	-0.94875
DOCK6	-0.13775
C10orf119	0.56
FATE1	0.29925
DUSP23	1.3815
TRIP6	-0.136214285714286
NUP35	-0.43225
CDH3	3.304
KLHDC8A	0.88525
C9orf116	-0.480375
EI24	-0.749
CENTD1	0.990833333333333
RWDD2B	0.407833333333333
DOCK1	0.6815
NPAS2	-1.556375
NR3C2	0.639833333333333
FAM63A	0.187416666666667
INPP5F	-0.713
FAM111A	-0.5659
MYBL1	1.506
IQGAP3	1.50266666666667
CRADD	-1.84466666666667
DUSP12	-0.491
PDZK1IP1	3.99775
VASH2	-0.4175
CTR9	-0.6755
VIL1	-3.97925
OR8U1	0.227833333333333
CCDC107	0.943
PTTG1IP	1.092875
OR4X2	0.4435
COL9A1	-1.0475
PSMD9	-0.505
ZFP62	0.034
TIP39	0.5675
PARP15	0.1605
TTC19	0.097625
C1orf114	-2.69933333333333
GFPT1	-0.101
SLC27A6	3.2595
MRPS10	0.4165
CALML5	4.51366666666667
TRPM7	-1.28425
CGNL1	-0.057125
CECR1	0.80725
SERPINB8	0.777833333333333
TMEM102	2.034125
PDIA2	-0.89625
NUCKS1	-0.0705
HOTAIR	0.5195
EBI3	0.7085
NXN	2.498
ZMYND19	0.430875
FOXJ3	2.365
EIF5B	0.2272
EIF2B4	-0.452166666666667
LEO1	-0.7775
ZIC5	-0.556666666666667
IL20	-1.49083333333333
KIAA0415	-0.65925
FLJ37357	0.472
TSPAN12	2.2015
ACTR3B	-0.050125
TFAM	-0.122833333333333
IL17RD	1.628375
PARP12	1.61225
KLHDC7A	0.265
KCTD4	0.0523333333333333
GTF2H1	-0.27625
FLCN	0.0666666666666667
BIRC4	0.21675
LOC790955	-0.082
VKORC1L1	0.35925
CYP4F22	-0.704666666666667
TAS2R5	0.6745
ZNF582	-0.611
HS3ST3B1	-0.031875
CTNS	-0.0055
STK36	-0.435666666666667
MMD2	0.28325
RP5-1103G7.6	0.1905
FLJ23356	1.7395
CRH	-0.04125
C1orf182	0.901833333333333
ACP5	3.253
AMFR	-0.8096
CA4	-2.182
PLCB4	-0.301375
MPHOSPH10	-0.438
UNQ473	-0.518833333333333
G3BP2	0.101583333333333
SR140	-0.0869166666666667
HOXA2	-0.43925
PYGB	-0.40375
BAT1	-0.0246666666666667
DKK3	-1.977
DDX31	0.24625
TULP1	0.366125
NHLRC2	0.21425
TNRC4	-0.145833333333333
ZNF430	-1.34175
TNRC6A	-0.228
PLA2G1B	0.6205
RCHY1	0.465666666666667
GTF2A2	-0.547666666666667
MGC4294	-1.111
ZNF691	2.373
TACC3	-0.43575
DNAJC5G	-0.283
LOC4951	-0.21275
MS4A4A	0.422
LOC152485	1.4535
PPP1R2P1	0.104
PPP2R5B	-0.36675
RPGRIP1L	-0.356375
SPOP	-0.5013
PTPRF	2.7975
MGC42090	0.553
SUSD3	1.56525
THOC4	0.939125
MAML1	-0.2656
FXR2	-0.463666666666667
TYK2	-0.071875
MUC6	0.3035
DNAJB7	0.023
PIP4K2A	-0.672
MEX3A	2.32733333333333
RRP1	0.80525
TFAP4	-0.251
CXorf41	0.22975
MTMR4	1.23966666666667
CTLA4	0.6885
SNX9	-0.65825
CIB3	0.0463333333333333
NECAP1	0.156875
PLA2G2D	-0.2402
GLMN	-1.04666666666667
DCLRE1A	0.0755
PDX1	0.257
SAMD11	-1.485
MRPL55	0.3347
TLR7	0.7585
TBC1D21	-0.0315
SMAD1	1.894
ACTRT2	-0.27375
RIOK2	-0.91525
PDLIM4	0.22875
SLC22A15	0.783666666666667
ABHD13	1.1935
STX18	-0.15
CCPG1	-0.660214285714286
DCBLD1	-0.4255
SLC2A6	1.4115
NOLA3	0.17975
TRDMT1	0.271
IL17F	0.5685
ATP1A4	0.0433333333333333
OR52W1	0.0705
CFL1	-0.59375
IL4	-0.65025
RBP2	1.2085
CPSF6	0.64975
TTC8	-1.56
MUCL1	-2.44
EYA3	-1.09216666666667
KRT38	-0.11325
GNE	-1.14375
ZNF501	0.28775
SLC35A2	-0.075625
CEP110	-0.5691
MYF6	0.36625
MGST2	-1.25116666666667
TRPV4	2.1975
NEK8	-0.305
NOX5	-1.8305
NCKAP1L	0.2805
EMP3	-0.886
BPY2C	1.1755
C1orf38	2.675125
ELOVL2	-0.65075
CBX7	0.303333333333333
OSBPL1A	1.11483333333333
ZNF589	-0.76075
ESCO1	-0.603
TRA2A	-0.1755
C3orf26	0.017
PHF2	0.66275
PID1	1.27733333333333
RFC1	0.421125
MTAP	1.0069375
ADORA3	1.933
LOC389458	2.2665
TRNT1	-0.60775
CRIPAK	-0.8605
RAI2	-0.2255
ANKRD44	-0.92075
GZMB	4.41925
NFE2L1	-0.422
STIP1	-0.5855
RASL11B	1.4585
NT5DC2	-0.193166666666667
LRP2	-0.3685
MTDH	0.877933333333333
ARSG	-0.2365
HSP90AB1	-0.110416666666667
CT45-6	-4.782
ZNF483	-0.11425
LMBR1L	-0.2005
S100A2	2.9355
C2	-0.217
C2orf27	-0.044875
EIF4EBP1	2.18375
GCKR	-2.949
PPP1R9B	0.401625
FER	-0.969
SNRK	0.201166666666667
OR5M10	0.5845
UTP6	-0.58175
CAPZA3	0.14825
FBP1	0.207888888888889
TERT	-1.137
CCL1	-2.0325
FUCA1	-0.5095
ALS2CR8	-0.199333333333333
KCMF1	0.508416666666667
SRCRB4D	-0.8895
OXCT2	1.01583333333333
IL17RA	0.623
MPP5	0.087875
SPA17	-0.65125
FLJ10986	1.28866666666667
GALNT14	-4.116
CXorf27	-1.383
NPLOC4	0.5315
RAB34	0.49625
KRTAP3-3	0.401
ARSD	-0.265166666666667
CPLX2	-1.2534
PJA1	1.04225
WHDC1L1	-0.704333333333333
RB1	-2.049
MTMR15	-0.3795
PHLDA2	-0.6179
GUCY2F	-0.1625
MPV17	-0.7285
SLC35D1	-1.0195
LYSMD3	-0.2464
COL16A1	0.12575
ERLIN1	0.057
JMJD4	0.652
HIST1H2BK	0.80925
TP53I11	1.59433333333333
ST3GAL4	-1.0752
PF4V1	1.2905
ALG8	-0.584
REG1A	-0.09925
MINA	0.2795
CYB5R3	-0.0133333333333333
HHLA1	-0.12825
MYST4	-0.3264
VASN	0.02975
UCHL5IP	-0.1635
TFAP2A	1.1406875
MGC9913	0.287
C9orf97	-0.58
LOC90379	-0.09675
PHF15	-0.102642857142857
ZNF169	-0.703
KRT7	3.4748
GLIPR1L2	0.5255
LOC116236	-0.4575
IQCF3	0.02
RDH14	0.586333333333333
HNRPK	0.198857142857143
RABEPK	-0.1155
ISX	-1.943
CBARA1	0.1745
RAD51AP1	-0.22025
MLL5	-1.21375
CXorf48	-5.3125
SGCD	-1.5705
PHTF1	-0.179875
CA3	0.751
CMTM5	2.426
STX10	-0.521125
JMJD2D	-0.15775
P4HA1	-1.10733333333333
GAB3	-0.206833333333333
DHRS4	-0.483333333333333
COL4A1	1.882375
C20orf20	-0.79425
OSBPL2	-0.076625
PTTG2	-0.35925
KIAA1688	2.14025
STS	-1.92975
SHROOM4	0.274666666666667
KBTBD5	0.3825
ALDH1A3	0.8567
BTNL2	-0.134833333333333
TGIF1	1.3285
ZFAND5	0.650125
ICA1	0.365125
NAV3	-3.503
FLJ12331	-0.17875
EPS8L2	0.8922
MNT	0.158166666666667
ENTPD1	1.96875
OR51E2	0.6635
STK11	0.298125
MX1	4.502125
TTTY9A	0.253
CX62	0.4795
LOXL4	-0.27525
EXOSC4	0.5715
PURB	-0.036
SETD1A	-0.229333333333333
RELB	2.4025
LAMB2	0.731333333333333
HNF1B	-0.586333333333333
PNLIPRP3	-0.474
C14orf139	-0.8115
UMOD	0.0865
GRIN3B	0.1495
GPR25	0.293
ZNF512B	-0.9155
ATP6V0A1	-0.35475
SRA1	0.110583333333333
ZNF615	-0.371
ZNF768	0.6965
ZNF469	3.42225
DYNC2LI1	-0.951333333333333
DNAH3	0.5015
LOC387911	0.68825
LOC554234	-0.26675
ARRDC5	1.127
TMEM59L	-1.63266666666667
MARCH4	-0.58525
CNOT8	-0.722833333333333
KIRREL3	-1.25883333333333
ADAM17	0.237125
MYOG	0.386125
CPNE1	-2.23066666666667
AK5	-0.627375
LOC204010	0.11925
NDRG4	2.17175
LOC130074	0.095
PIAS4	-0.0975
NCOA2	0.949
TEGT	-0.1585
USP5	-0.23275
ANKRD21	-0.62375
KIAA0692	0.013
HAPLN3	1.206
LZIC	-0.3605
NRXN3	-1.6825
