Hybridization REF	TCGA-A2-A0CM-01A-31R-A034-07
KRT35	0.309
KIR3DL3	-0.606
MRPL51	-0.19175
SEMA3F	-0.268
NDUFB2	0.304166666666667
LOC253012	-1.813
FAM46C	-0.4215
G6PC	-2.144375
CSAG3A	-4.551
PREX1	0.327
SLC25A45	-0.078375
MAPKBP1	0.0574
CPE	-1.4021
GNB1	0.2705
CXCR6	3.578
TRIM46	0.2685
C16orf3	0.289833333333333
HPSE	1.78975
TIGD3	-0.7685
SPG3A	2.2635
LCAT	-1.11283333333333
ST6GAL1	-0.311555555555556
POMC	1.78125
FLJ36031	0.137166666666667
NSMAF	0.131666666666667
SKIL	1.5245
ADSS	0.2395
HMGCS1	-2.2295
POLR3F	0.696666666666667
RAB10	0.546875
ZNF277P	-0.965375
ZBTB7B	1.443875
DHRS1	-0.77425
ABCC13	-0.5075
CNOT3	0.17075
NFKBIA	1.4455
GAK	-0.0156666666666667
SFT2D2	2.71016666666667
HOXA6	0.3
CRTC1	-0.01625
LY6D	4.10466666666667
C20orf72	-0.246333333333333
CPT1A	-0.03975
LMO1	2.387
EIF3I	0.20675
PRB4	1.129
MCM3APAS	-0.535125
C20orf132	-0.7756
FOXF2	-2.9805
S100A12	3.09775
MLH1	-0.159166666666667
ACTN1	1.2465
MRPL36	-0.2455
C20orf106	0.10325
FBXO6	1.57016666666667
MKS1	-0.824
CX3CR1	-2.161125
PDE1B	0.9085
PLP1	-3.68725
KISS1	0.108
C14orf2	0.0455
TBC1D3P2	-0.829
COMMD6	0.4194
ANKRD7	-2.36075
PTCHD1	0.5065
NARS2	-1.04225
DOCK7	0.429375
FAM127B	1.034375
LOC390243	0.117833333333333
N6AMT2	1.04075
ZNF391	-0.065
DNAJB14	-0.0406666666666667
WRB	-0.533625
BPI	0.826416666666667
TTC4	-0.135166666666667
FAM10A5	-0.4255
GOT1L1	-0.0613333333333334
MAGED1	0.29825
RESP18	0.511
WFDC6	0.15625
MT2A	-0.703
C11orf56	1.011
KIAA1432	0.545
ROR1	-0.2465
HSD17B14	1.4175
ZFAND2B	1.034375
SAMD4B	0.70325
HEXA	-0.04975
HNRNPU	-0.0275454545454546
USP39	-0.25925
NRD1	-0.1505
R3HDML	0.41
FLT4	0.702833333333333
OMG	0.1255
OR52N4	0.5805
LOC399818	0.33375
ELA2	-2.24975
VENTXP1	0.5095
RFC5	-0.69
OR52L1	0.4205
PAX5	0.235
FBXO2	-0.411
GMEB1	0.5895
AKT3	1.29266666666667
CRB1	-0.995833333333333
CTTN	-0.2995
UTP15	-0.409333333333333
HSBP1	0.113666666666667
PHF11	1.44975
NDEL1	0.329333333333333
USP8	-0.09975
BAIAP2	0.1494375
SI	0.019
ARSJ	-1.22416666666667
BAAT	-2.63125
KCNS3	2.75383333333333
LOC126147	-0.0103333333333333
TMEM37	-0.93025
C1orf162	3.73283333333333
MBD1	-0.1821
ITGAL	1.54266666666667
WDR73	-0.527
GKN2	0.092
ARFGAP1	-0.418875
SLC5A8	-0.955833333333333
ZBTB40	0.00839999999999999
CYP4B1	-2.74166666666667
LYPLAL1	0.0965
CHST3	1.07225
MAP3K9	0.4345
BTAF1	-0.606666666666667
TFAP2E	0.1205
RBM35B	1.0525
LOC441251	-0.193166666666667
ANKRD25	-1.97511111111111
UQCRC2	-0.4065
MAEA	0.61625
HYAL1	-2.6918
RNPEPL1	0.866
CPSF2	-0.490625
PSD3	-1.6807
ABCA13	0.032875
AGR2	-4.283875
GBX1	-1.496
HDLBP	0.612
ACY3	-0.03675
HECW1	-0.332
ZNF519	-1.1155
HOPX	2.51425
ZNF304	0.431
OR12D3	0.0485
FKSG43	0.6555
METTL1	0.00675
MFSD3	-0.9129
PSPH	-1.02225
CLCA3	0.449
DARS2	0.118833333333333
CDC25A	-0.776333333333333
BAIAP2L1	0.1055
B3GNT5	2.312
USP29	-0.2005
ARHGEF10L	2.5266
ATOX1	-0.002625
ADAM30	0.0515
DNASE1	-0.74775
STT3A	-0.281
RAB6IP1	-0.09375
PTN	0.5
C1orf106	0.817846153846154
HECA	2.0725
RNF122	1.5515
SLC22A18AS	-0.247333333333333
GNG8	1.32866666666667
ELP4	-0.124
FAM65A	0.0923333333333334
RPL10A	-0.400666666666667
IRS4	0.0865
MACF1	0.8309
SEC24D	0.32375
LOC374395	-0.231
TGFB2	0.177
MDFIC	0.534125
CHRNE	0.537333333333333
PCMTD2	-0.346333333333333
ATP6V0D1	0.4865
MTA2	0.266
LZTR1	-0.663
RAP1A	0.400833333333333
AXIN1	0.260375
POLR1C	0.52375
TRIO	-0.0894166666666667
PLXNA4A	-0.984416666666667
C5orf33	-1.35225
DEPDC1B	-1.072375
ZNF473	0.698833333333333
MTM1	1.1095
GPR107	0.2995
CSNK1A1L	0.259
FLJ14154	0.02375
NLRC4	4.5515
ENPP4	0.314
PADI3	-0.5935
RNF170	-0.1275
CG018	0.5215
C16orf7	0.64925
KCNE1	0.74525
NRM	-0.177666666666667
SLC37A3	0.0438571428571429
TPD52L2	-0.275
UNC5B	1.18075
C12orf12	0.291
SDHB	0.0375
CLRN1	0.209
NUDT10	-1.26433333333333
UGT3A1	0.18225
FBXW8	0.209375
RHOF	-0.499125
PTPLAD1	-0.2695
MYO3B	0.126
DERA	-0.6755
TPP2	-0.9285
C19orf53	0.136333333333333
GINS3	-0.58925
ST6GALNAC5	4.156
CHSY1	0.397
MGC15705	-0.278
GPR83	0.246833333333333
EXT2	0.032
DOLK	0.11075
TUBAL3	-0.508
ACVRL1	2.2524
ABL2	-0.02075
C14orf156	-0.419333333333333
PTPRZ1	-3.640875
DIP2C	0.121625
LAMP1	0.59375
RXRA	-0.4397
MAP3K5	1.176
ALKBH1	-0.0075
PDLIM7	-0.351875
ARL14	-1.895
SNIP1	1.0225
TIMP3	1.35291666666667
RGS3	0.781
SPAG16	-1.0571
ABHD4	-0.29725
ARHGEF12	-0.151666666666667
GLUD2	0.1165
RAC2	-0.1764
UAP1L1	-1.552
SLC18A3	0.017
YOD1	0.0349166666666667
RALY	0.56675
HMOX2	0.998625
DGKH	0.742
DBNDD2	1.53933333333333
YIPF4	0.216125
THAP10	-0.0515
ZNF513	0.28425
HAGHL	-0.0151666666666667
ITGB4	0.111833333333333
CCDC141	-0.8405
YTHDF3	0.8865
C5orf28	0.44275
RPL7L1	-0.570875
TMEM30B	0.785214285714286
ANKRD35	0.049
DUOXA2	-0.2365
TBC1D5	0.221375
DFNB59	0.0755
HRH4	0.41
MYO6	1.7628
DNAJA4	2.17175
RBM24	0.331
CEACAM20	-0.71875
RBM23	-0.484142857142857
NGFB	0.3425
C1orf63	-0.1252
KRTAP7-1	0.1935
PERLD1	0.58925
NPB	1.3025
C17orf59	0.2368
HSPBAP1	0.76975
SLC15A4	0.885375
PRTFDC1	-0.47325
OSMR	-0.899071428571429
CYSLTR2	0.2755
C19orf25	-0.0467
KIAA1797	-0.023
NLRP6	-0.2945
FAM105B	0.4165
SCRN2	-1.47416666666667
LRRC58	0.0725
RNF17	0.0385
NEIL3	-1.371
FAM137A	-1.5415
SKP2	-2.645
PARVA	0.6815
PKLR	-1.531
RNF34	0.777
A3GALT2	0.2615
C12orf50	-0.137833333333333
SUNC1	-1.554
FAM102B	-0.479333333333333
CCT2	0.03625
LRRC37A2	-0.953
ARF4	0.487
SIKE	0.491875
C8orf48	1.549
MBTPS1	0.0751428571428572
GPSN2	-0.7465
NCF2	3.90925
SLC12A6	0.940666666666667
MRPL48	-0.282
HMGN3	-0.741333333333333
LRRC62	-1.49225
PAX9	-2.859
FAM55A	0.1115
C20orf42	0.605666666666667
SCML2	-1.20416666666667
BCL9	0.7735
FAM40A	-0.00575
C9orf41	-0.3205
ZNF774	-1.3885
LETM1	-0.363
PLXNB1	-0.356833333333333
NIPSNAP1	-0.887875
USP10	0.11375
F9	0.423
LIPE	-0.709
CNGB3	0.4025
C12orf52	-0.0985
PI4K2A	0.525625
MED8	0.370875
STAT4	2.5963
FGD4	-0.00666666666666667
RNF145	-1.1335
WDR32	0.3566
CLDN2	0.048
TCEAL8	0.42175
ZMYND8	-1.4266
PDXK	0.180625
GATAD2A	-0.127
PTGES3	-0.401
CCM2	-0.1135
TAP1	3.14125
ZNF670	0.4525
ETS2	0.061
C6orf166	0.422333333333333
PRMT2	0.355857142857143
OR4B1	0.4565
INTS8	0.066
CCDC102A	0.32125
CCDC83	-2.88783333333333
ITGA1	-0.2569
EPHA5	-2.11088888888889
FAM24B	0.407166666666667
TSGA10	1.07875
HAL	-2.52533333333333
MYOT	-0.776
SPACA3	0.0325
BCL2L2	-0.405166666666667
CUGBP2	0.713333333333333
CCNB3	0.39525
RNF113B	0.65875
MERTK	1.1925
BAG1	0.864
VPS36	-0.25975
ORMDL3	-0.2191
C1orf190	-0.677
ZNF625	-0.781
CORO2B	-2.1485
ALOX15	-0.2415
CST1	0.376
NUPR1	1.64366666666667
CCL7	5.19
SMCR5	-2.6105
DSC2	4.065
RBMS2	0.683
GRIK4	0.8875
TRIM65	0.7067
TMPRSS6	-0.652285714285714
TP53INP2	-0.59875
GLB1L	-0.201166666666667
LOC388284	-0.236
PUS1	0.804285714285714
BCL9L	0.008
OLFM1	-1.85133333333333
RET	-0.205
MASTL	-0.342166666666667
ALX3	0.413
IL1RL1	1.7105
ZNF765	-1.1772
C14orf138	0.14125
SNX10	0.318333333333333
TAC4	0.454
C1orf64	-3.519125
POGK	1.021125
MAPK9	-0.40925
ZNF366	3.117
C8orf79	0.1351
CLDN7	2.9205
OR5AT1	0.419
TRIM37	-2.09775
LRRC25	3.5665
GRHL2	2.5627
TEKT3	0.16
LASS5	-0.544
ABCC4	-0.994166666666667
DLG3	1.60475
VGLL1	3.561
ZFP36L2	1.26816666666667
MFRP	-0.0968333333333333
KIAA1799	-0.02875
FLJ44379	0.137
PCNX	0.604
ANXA9	-3.0835
CYP4V2	0.3319
PIK3C2A	0.0465
SRR	0.1005
NOL3	0.0875
IFITM2	1.7735
ARNTL2	-0.45075
ZNF595	-0.30975
NLRP13	0.183
ASPH	-0.335625
CPA2	0.5355
PVRIG	0.327333333333333
LEPR	-0.859166666666667
C16orf42	0.738
SH3BGRL	0.712
FAM77D	-0.994333333333333
FNDC7	-1.036
C9orf6	0.316333333333333
NOTCH2NL	1.52583333333333
PGBD1	-1.80933333333333
SYNGR2	0.102
PITPNA	0.3981875
PRPF4B	-0.3839
SLC43A3	0.528714285714286
NRBP1	0.195
SLC25A22	0.8875
ILK	0.530875
SLC22A8	0.537166666666667
MRPS7	-0.008125
PITX2	0.34675
FABP3	-0.385375
OR1L1	-0.126
LOC728215	-0.417375
BLID	-2.5
KIAA1217	1.67052941176471
TFPT	0.338
AP4B1	-0.279
VBP1	-0.33375
OR1K1	0.331
MORC3	0.3975
BHMT2	-1.36033333333333
C3orf10	0.84475
FZD7	2.16516666666667
WFDC10A	-1.0205
PMS2CL	-0.661125
CCDC32	0.0958333333333333
FA2H	-3.16325
ALG13	0.401
TTLL7	-0.7951
SPOCK3	-0.5745
SLC13A2	0.2555
AIM1	3.56525
GPRC6A	0.3395
EGR2	4.271
MED11	0.155
WWC1	0.991
SH3GL3	-2.279
RIF1	0.340571428571429
PRLH	0.2245
VLDLR	0.8245
DBT	0.2916875
C21orf63	1.84425
CGGBP1	-0.527125
KRTAP12-2	0.4545
TADA3L	-0.3755
ZBTB16	-0.12125
PDGFB	0.85675
RFX1	0.4005
UQCRB	0.0469
LOC133874	-0.1405
HPS3	-0.716
LGALS3BP	0.8109
DKFZP564O0823	1.464
MRFAP1L1	0.02225
HOXA10	-1.47383333333333
NGB	0.2555
KIF21A	-0.138846153846154
IFLTD1	0.39
LZTS1	-0.2985
ARHGEF3	0.50925
RHBDL3	-2.216
CSNK1G2	0.19275
ChGn	-0.92625
KIAA1244	-0.0876666666666667
GABRB2	0.2345
MGC72080	-0.2415
CD27	4.172
EGLN1	-1.2477
PEX13	0.61525
RWDD3	0.1905
RNF12	0.905833333333333
GRIN2B	0.565
ADAMTS14	-0.62425
DYDC2	4.0655
ATP6AP1	0.0363
NR1H2	-0.093
PDK2	-0.806
C3orf17	0.369333333333333
SLC38A2	-0.577214285714286
SLC25A29	-0.0635
C15orf29	0.785
ADAM9	0.43975
TMUB2	0.08025
GPR176	0.1635
AGK	-0.67975
MCCD1	0.38325
NDUFA4	-0.366
TMEM146	0.26925
DUSP1	0.8235
UNQ6975	0.6225
EMX2OS	3.50925
INSM2	0.08825
LUZP4	-0.092
SETD6	-0.1005
P2RY2	-0.0615
SLC45A2	-2.0605
RABGAP1	0.2045
UBXD5	0.061625
GPRC5A	-0.6219
PAK3	1.9425
LOC63920	-0.60375
TGFBR1	0.9423
KRTAP6-3	0.978
SFMBT2	0.112
CDC42	0.733375
C11orf35	0.319
TTLL2	0.03725
UACA	0.184333333333333
CD97	-0.102
SETD5	0.273125
NINJ2	-0.38725
PTER	0.482333333333333
POMGNT1	-0.0185
KRTAP4-2	0.159
ECGF1	2.807625
HRB	1.01754545454545
ATP1B2	-0.4663
LOC400506	-0.3845
COL4A3BP	0.001
C6orf97	-1.605
GRHPR	0.075375
TAS2R1	-0.1235
SEMA7A	-0.5265
EDF1	-0.02625
ODF2L	1.3809
PCID2	-0.381
GTF2H4	0.244666666666667
ZCCHC3	-1.166125
CGB2	0.0263333333333333
NEUROD1	0.48975
C20orf75	0.254
RP5-1054A22.3	2.69966666666667
IFNA5	0.428
ZNF134	-0.3845
MGC119295	-0.4906
ZSWIM6	-0.42275
SMEK1	0.4895
PCGF2	-0.327875
C1orf102	1.4145
CYP2A13	0.5405
KCNH6	-1.0793
MDM1	0.4279
ALDH7A1	-0.0275
C9orf75	-0.69075
VDAC3	0.073125
OR51T1	0.1905
EIF3F	-0.0759166666666667
KCNJ10	-0.1805
LENG8	0.25075
EDEM2	0.434833333333333
CCNJL	-0.442833333333333
DHX37	-0.0155
CRYGN	-0.1195
AATF	-0.121375
ZNF630	1.171125
E2F5	0.7735
WFDC13	-0.47575
FTSJ3	-0.405
C4orf33	0.70125
LHFPL4	-3.248
C19orf56	-0.734666666666667
SMAD4	0.418375
AFM	-0.652833333333333
G0S2	-0.4
FCHSD2	-0.0151
RRP1B	0.2954
EEF1B2	-0.216333333333333
STAT6	0.942833333333333
ZNF195	-0.2225
GNL1	-0.786333333333333
ZNRF2	1.00833333333333
PER3	-0.655125
ASB16	0.507
C10orf10	3.01042857142857
ADCY8	-3.128
C9orf58	-0.637666666666667
ARMC10	-0.109166666666667
PSG1	-1.3645
DHX34	0.27675
VARS2	-0.270875
NFIC	0.2035
ITPR2	-0.3025
AGXT2	-0.245
OR6K3	0.3635
H2AFZ	0.19375
MLLT3	0.505916666666667
COX4I2	1.955
CCNT2	-0.2185
PLK4	-0.42125
NUMBL	0.370833333333333
MED16	-0.2115
PLEKHQ1	1.62475
GOSR1	0.186111111111111
BTG4	-0.317
RPL30	0.70625
IGSF5	-0.666
IGFL2	2.7325
ELMOD2	0.2665
SHC3	-1.45316666666667
HAVCR1	-0.0215
DYNC2H1	-0.795625
RNF5	-0.399166666666667
C2orf7	0.1485
NLF1	1.2245
KLHL25	0.52875
LRP10	0.2275
KRI1	-0.3495
PUS7L	-0.0588333333333333
MGMT	0.83125
HOXD1	-0.908166666666667
CSH1	0.2747
ATG16L2	-1.0535
FLJ44635	-0.514
CHODL	3.1595
EXOSC8	-0.35525
SLC28A1	0.87725
MYO7B	-0.262833333333333
SEH1L	0.8535
MTNR1A	0.515666666666667
TSPAN5	-0.151666666666667
CDC45L	-2.1855
AMIGO1	0.2245
ATAD3A	0.19025
OSGIN2	0.789666666666667
PDIK1L	0.183666666666667
DARC	1.750125
PIPSL	0.768
SHMT1	-1.73075
CRISP3	-0.0555
POPDC2	2.19966666666667
ZRANB2	-0.267333333333333
FBXL8	0.6185
TRIP13	-0.850363636363636
EIF5AL1	-0.854
POU5F1P3	-4.2895
IL6	0.550833333333333
CXorf38	0.134
IFNA16	0.6855
FBXL2	1.22816666666667
BRD1	0.456
STATH	0.321
FBXO44	-0.0326666666666667
MCCC2	0.078
CDC2	-0.1848
C5orf23	2.8165
IVD	-0.587666666666667
C10orf122	-1.23975
MSL3L1	0.6664
MVP	0.428
EPOR	-1.6728
ZMYM1	0.0271666666666667
BCL7C	0.3545
PSTPIP2	0.9911
LYPD1	-1.27775
OR8G5	-0.898
ZP3	0.256333333333333
BCAS4	0.0375
EDG6	3.29925
ISY1	0.38175
PRAMEF2	-1.5495
CUL1	0.10125
RNF213	1.6122
CCRK	1.1975
DHX9	0.08225
C13orf29	1.14
NCKAP1	2.46416666666667
MRPL43	0.869214285714286
XPR1	0.283
PKN2	0.4154
PODNL1	1.0395
ZNF333	0.219375
DALRD3	-0.10225
OPN1SW	-0.0135
BTBD6	0.8595
C11orf82	-1.2395
OR5P3	0.3625
DUSP11	0.463
L1CAM	-0.2469
NEK11	2.038
OR7E91P	1.938
CNTN3	0.9492
CREB3L2	1.56475
ZBTB37	0.182
KIAA1324L	0.6335
NDUFB10	0.117666666666667
NUDT2	0.674
GTPBP8	0.143
CACNA1D	-0.190125
PRKAA2	-2.58883333333333
PRDM8	0.4745
MGC16075	0.226
KRT14	2.97757142857143
PP8961	0.594
MRPL18	0.93925
ABCG2	-3.07975
PACRG	1.948
BBS2	-1.10875
KREMEN2	-3.629
FBXO21	0.36225
HNRPUL1	0.169833333333333
GRB10	0.54125
CLSTN1	0.405
LMAN2	-0.8668
C17orf61	-0.75375
NIPSNAP3A	1.0145
INSIG2	-1.06783333333333
PCDHB7	0.0861666666666667
STXBP2	0.136875
CMAH	1.10766666666667
SEMA5B	-0.64375
ZNF155	-0.804166666666667
COQ6	-0.23
PRPF4	-0.2415
TSPAN15	1.2031
VN1R5	0.442
LATS2	1.24575
SELK	0.58925
PGK2	-0.133333333333333
MS4A1	0.925875
TYW3	-0.0404
KRTAP5-1	0.56175
RCCD1	-0.918333333333333
BTN1A1	0.4095
DDX28	0.634
TMEM65	0.831875
LOC92345	0.42525
TTC31	-0.27125
WDR46	-0.304
CHP2	-1.51783333333333
LSP1	0.638625
ZNF542	-1.54425
EXOSC1	0.51425
ARHGAP18	-0.0765
LRRTM4	-0.995875
MAOB	-0.599
CACNB4	-1.296
MGC33846	-0.3355
RANBP3L	1.903625
ATP5L	-0.63225
ONECUT1	-2.704
NUDT9	0.31125
TMEM149	1.732
STX17	0.7115
IGSF10	-4.529
TMPRSS9	0.2395
BMPR2	1.23133333333333
ALLC	-0.1805
KLF7	1.394625
GCC1	0.0233
TIMM9	-0.40325
CDO1	0.4105
MGC10701	-0.783666666666667
IFI6	2.269
FRMD8	1.29475
MGAT2	0.79225
WBP5	0.947833333333333
CNIH2	0.08575
KIAA0907	-0.1577
KCNH8	1.547
CTSG	-3.1025
GRIK1	-0.7785
CUL5	0.43575
FRMD1	0.4975
OR9A4	0.5535
SYT6	-1.378125
FOXD4L2	1.69325
ANAPC2	-0.751666666666667
OPN5	-0.7325
TAF13	0.4105
LYG2	-0.52025
GGNBP1	0.1715
C11orf40	0.4545
OTX2	-1.218
REG4	-0.268833333333333
EIF5	-0.5124375
PALB2	-0.51925
SEPSECS	-0.1715
RNASE3	-0.241
TRIM49	-1.3255
POLR2K	0.8124
GPR42	0.38
C8B	-3.31925
SASS6	0.07175
PREB	-0.299
OR3A3	0.75
TUBA8	0.38625
IGLV2-14	1.3
STIL	-0.1995
ANKFN1	-1.404
NME7	-0.13925
HOXC12	-1.45575
UBE2C	0.866
FHOD1	-1.168
CDK2AP1	2.03566666666667
OR6K2	0.41225
DHPS	-0.655
RPL5	-0.496333333333333
TRGV5	0.815
LOC541472	-0.341125
HCCS	0.2405
DENND1B	1.1915
LHX3	0.1075
OR5D16	0.5245
CXorf57	-1.93983333333333
IRF2BP1	0.7545
NDST2	0.871833333333333
LCE3D	0.4325
BOLL	0.377625
SYT3	-1.00025
PIH1D2	-0.6635
C20orf7	-0.169166666666667
IL1R2	1.17933333333333
SLAMF9	0.4475
PPME1	-0.551125
PIK3CA	0.86075
TRAPPC1	-0.183625
COLEC10	-1.54625
SLC9A6	0.533166666666667
PDDC1	-0.0519166666666667
CCDC53	0.62325
GK3P	-0.50775
DAZL	0.98625
BRI3	0.49675
SDK1	-0.64175
CYP2C18	-0.0865
IFI44L	4.82
RPL3L	0.455
FUT9	-1.48416666666667
KIFC2	0.234833333333333
PMP2	-0.860125
SLC4A9	-0.499
PLAG1	-1.65533333333333
MYCBP2	0.0263333333333333
OR4E2	0.7455
CCDC65	0.4425
C16orf82	-0.04475
ENTPD4	0.376875
BRP44L	1.25825
PMP22CD	0.267
TMCO4	1.38533333333333
KCNN1	-0.507666666666667
WDR35	0.86375
CCDC80	2.07575
C3orf31	0.02
SLC7A9	-1.45075
TMEM190	-1.7555
DBC1	-2.41833333333333
FADS3	-0.696333333333333
PDZD8	0.5925
GRM5	0.222875
AZGP1	3.3113
PEX3	0.4515
MED1	0.00799999999999999
ATG4C	-0.691833333333333
HNRPH3	-0.658625
FAM109B	2.378
C4orf17	-0.058
CA10	1.73525
OPRD1	0.283
CCL16	-1.73725
SACM1L	-0.991
CST6	4.2705
CD63	0.182
LGI1	-2.03225
ZNF784	0.32375
CRYBB1	-0.896
CX3CL1	1.49535
TOP2A	-1.211
GYPB	-4.444
GADD45GIP1	-0.0285
FEN1	-1.50975
IGF1R	-0.7436875
WDR72	-3.16533333333333
PURG	-1.53716666666667
DEFB126	0.022
PKD1L1	0.50175
CAV1	-2.9547
GNPDA2	0.2641
DGAT2	1.7255
NLGN1	-4.4815
STRBP	0.116375
HPRT1	0.1695
FANCI	-1.091875
PSMA7	1.225625
DBF4B	-0.858333333333333
TTF1	-0.36275
RAD54L	-0.78725
ELOF1	-0.50275
PLAGL2	0.23125
ZNF256	-0.22475
HMGCL	-0.51925
MSI2	-0.294833333333333
RPESP	-3.45616666666667
C11orf60	-0.96425
ABCD1	1.083
ACAA1	0.6706
SPARCL1	4.0695
IL6ST	-0.6277
ZNF319	0.537
TMEM109	-0.2173
FAM90A1	0.589666666666667
IL22RA1	-0.8625
ATP4B	0.3115
TEC	-0.278833333333333
C7orf30	-0.67
TXNDC2	-0.665333333333333
ABCB4	-0.36175
KIAA1191	0.034875
C9orf38	-0.141
SFTPB	0.49725
CNTNAP2	-2.09016666666667
FRK	1.843
TBX19	1.69075
CHD4	-0.23
C6orf26	-1.8315
MOSC2	-1.31525
IKBKE	1.455
HIF1A	-0.489166666666667
LOC595101	0.0275
RELA	0.264166666666667
TMEM16B	-0.941333333333333
ABHD12B	-2.97425
TSEN34	0.45275
KIF18A	-0.42675
TXNDC9	0.8735
SPATA2L	-0.136
SEMA4G	-1.421
C21orf91	1.22525
MATN1	0.3785
KCNIP4	0.126166666666667
TUSC1	2.218375
OR4C15	0.2875
ARMCX6	1.34883333333333
WBSCR27	-0.8685
OR52I2	0.28
KIAA1604	0.05025
DYNC1I1	-0.296125
PPP4C	0.1395
SLC47A2	-2.291
TREH	0.40075
CD48	2.95983333333333
ST14	1.78766666666667
PKN1	-0.8065
SPON2	2.448
XBP1	-1.14491666666667
SFRS12	-0.635166666666667
EFCAB6	0.171
SELT	-0.1045
SLC39A2	0.4205
ERF	-0.109666666666667
ARL3	-0.0385
SURF6	0.0965
MLLT10	0.574809523809524
FLJ11171	0.792
TDGF1	-5.07083333333333
ERCC6	0.48825
EIF2AK4	-0.176125
BAZ1A	1.38366666666667
LRRN3	0.983
TMC3	-0.113
EFTUD1	-0.518
PTPRO	1.40333333333333
CLEC12A	0.714875
ACBD4	-0.595
ZDHHC14	-0.10575
OTUD7B	0.93525
ACTB	0.6366875
MSRA	0.04075
LCE5A	0.6935
IFI35	0.9975
BSCL2	-0.623166666666667
ANKRD12	0.60975
CFHR2	0.58225
RGAG1	-0.666
HSFY1	-0.038
SLC30A5	-0.278166666666667
IMPG1	0.385
GPR109A	0.9
ZNF185	0.03375
IYD	0.102
NPCDR1	-0.2245
SERPINA13	0.1465
HMGCLL1	-1.8335
NEUROG1	0.369
UBQLN1	0.4966875
LIN37	0.3805
SOCS2	-2.54425
DSCR4	-2.058125
XKR6	-1.7775
GPR142	0.7285
KRTAP13-3	0.338
CCDC15	-2.522
MOS	0.212
CD1E	-1.922
OFCC1	-0.166666666666667
FAM83D	0.57225
SRFBP1	-0.092
C9orf96	0.3145
DHDH	0.9815
CCDC90A	0.9245
RABL3	0.52405
CD320	-1.54866666666667
ANGEL2	0.417166666666667
MRPL21	-0.1205
SMG6	-0.0351666666666667
INSR	1.1315
FLJ14816	-0.827
GLRB	-2.78266666666667
C9orf89	0.6745
CIZ1	-0.511125
URG4	-0.83
LRDD	-1.528
CBY1	0.3915
NFX1	0.063375
MTERFD2	0.0350714285714286
C19orf23	0.721
PGC	-2.932875
IER3IP1	0.0798000000000001
RASAL2	2.41583333333333
C1orf89	-0.20025
SYNJ1	-0.490625
NFKBIE	1.81875
FLJ40125	-1.57033333333333
TCEB2	0.6165
NOG	-1.705
POLR2J2	-0.325333333333333
HLA-B	3.07075
PCDHA1	0.41
PPP2R2B	-0.9915
ARHGEF17	0.450166666666667
TCF7L2	1.97321428571429
CHD5	0.0665
ZNF431	-1.160625
TBC1D25	0.071
ZNF800	0.15075
SCUBE2	-1.86545454545455
MYCBP	-0.345333333333333
GPX5	0.458
C6orf129	-1.74666666666667
QSER1	0.8755
ULK2	1.23875
PIGO	0.109333333333333
NRCAM	-2.72692857142857
SLC35E3	0.51375
CSRP2	0.543
HYPE	0.662
MAPK15	0.284666666666667
MGC14327	-0.134
TIMM13	0.211333333333333
ZNF462	1.25025
GBA3	3.275
TEX13A	0.1495
MCM6	-0.792666666666667
MTRF1	-0.40925
ABCA7	-1.4995
EIF4A2	-0.17825
ZC3H10	0.4119
RPGR	-0.148
C20orf94	0.411
RP1L1	0.857
GPR125	0.18525
USP22	-0.218571428571429
OR1L4	0.64675
MLZE	2.46775
FLJ32065	-0.0155
PTCD1	-0.0595
CRTAC1	-0.225333333333333
BXDC2	-1.091
C18orf1	1.01483333333333
FAM107A	1.15628571428571
EFNA3	0.459
P18SRP	-0.2895
CAMKK2	1.249
KIAA0649	-1.5075
NES	-1.5265
HS6ST3	-2.748125
PON2	-0.65825
TCP11L2	-0.048
CLEC4A	2.743
PRR12	0.1605
MLXIPL	-1.8155
C2orf50	-0.165
ZNF28	0.205
ENC1	0.101333333333333
MAP2K1	-0.531125
FKSG2	-0.047
KIAA0430	0.21025
PTP4A1	-1.12344444444444
GPR156	0.7455
GTF3C6	0.79125
UBR2	0.3624
LOC388272	-0.68725
MAK	0.0015
ACOT4	0.679
STC2	-2.37258333333333
PIGW	-0.9195
SAE1	0.064125
COL6A1	1.51013636363636
OAZ1	0.217666666666667
STMN4	0.303166666666667
EDG3	0.100833333333333
SGCE	-1.836
IL11	-1.58833333333333
PRSS8	0.536625
YIPF5	0.34625
WNT4	2.12925
CSN2	0.437833333333333
TCF7	-2.0925
TDO2	3.03
SAMD9	1.729625
S100A7A	-0.353
MMRN1	1.01316666666667
GKAP1	-1.5595
AKR1C3	-2.425875
RNF19A	1.299625
GMDS	0.26675
YKT6	-0.245625
SPARC	1.8639
C12orf31	-0.41075
UBE2V2	0.204833333333333
FBXL18	-0.517833333333333
KIAA0460	0.66425
ADAM22	-0.89075
SERPINC1	-4.3875
KCTD21	0.224
MYOHD1	-0.76075
ZNF37A	0.1935
GTF3C1	-0.712333333333333
CTSZ	2.506
PRNPIP	-0.167625
DRD1IP	0.20925
NR1I2	-2.01916666666667
ZNF266	-0.3105
SPAG4L	0.203
COX4NB	0.6055
SAPS1	0.6005
APOA1	-3.840125
TATDN1	0.2495
C10orf82	-3.03275
KPNB1	-0.60825
FOXO3	0.893583333333333
CRYBB2	-0.8325
