Hybridization REF	TCGA-AO-A12F-01A-11R-A115-07
RASAL2	1.9235
C1orf89	-1.4685
SYNJ1	-1.251625
NFKBIE	0.378
FLJ40125	-1.23666666666667
TCEB2	1.609
NOG	-1.714
POLR2J2	1.176
HLA-B	0.5125
PCDHA1	1.198
PPP2R2B	-2.44825
ARHGEF17	0.148666666666667
TCF7L2	2.53842857142857
CHD5	-0.9395
ZNF431	-0.065
TBC1D25	0.14475
ZNF800	1.07175
SCUBE2	-1.14672727272727
MYCBP	0.381333333333333
GPX5	0.1935
C6orf129	0.107333333333333
QSER1	-0.228833333333333
ULK2	1.185
PIGO	-0.477166666666667
NRCAM	-1.09078571428571
SLC35E3	0.0105
CSRP2	1.066
HYPE	0.443
MAPK15	0.566
MGC14327	-0.5305
TIMM13	-0.144166666666667
ZNF462	1.97425
GBA3	-0.156
TEX13A	0.015
MCM6	-0.263444444444444
MTRF1	-1.24775
ABCA7	-2.07525
EIF4A2	-1.1675
ZC3H10	0.1016
RPGR	0.038
C20orf94	1.27175
RP1L1	0.31825
GPR125	0.625375
USP22	-0.120642857142857
OR1L4	0.055
MLZE	1.56275
FLJ32065	-0.63225
PTCD1	0.56925
CRTAC1	0.603833333333333
BXDC2	-1.02
C18orf1	-0.757333333333333
FAM107A	1.906
EFNA3	-0.1145
P18SRP	-1.1887
CAMKK2	0.35125
KIAA0649	-1.36975
NES	1.275
HS6ST3	-1.921125
PON2	-0.6595
TCP11L2	-0.72225
CLEC4A	0.504
PRR12	0.8355
MLXIPL	-0.8721
C2orf50	0.702
ZNF28	0.09075
ENC1	1.13983333333333
MAP2K1	-1.293
FKSG2	0.32175
KIAA0430	0.5735
PTP4A1	-0.810888888888889
GPR156	1.817
GTF3C6	0.38525
UBR2	0.8801
LOC388272	-0.2605
MAK	-0.333833333333333
ACOT4	0.65225
STC2	-2.64966666666667
PIGW	-0.992875
SAE1	-0.6315
COL6A1	0.683045454545455
OAZ1	0.228
STMN4	0.506333333333333
EDG3	-0.206333333333333
SGCE	1.26766666666667
IL11	-0.283333333333333
PRSS8	3.126
YIPF5	-0.4945
WNT4	2.486625
CSN2	0.469833333333333
TCF7	-3.00625
TDO2	0.49475
SAMD9	-1.511
S100A7A	-0.2695
MMRN1	1.566
GKAP1	-1.01175
AKR1C3	-1.675125
RNF19A	0.8815
GMDS	-0.07025
YKT6	-0.7455
SPARC	0.9081
C12orf31	-0.86825
UBE2V2	0.1765
FBXL18	-0.4655
KIAA0460	1.42425
ADAM22	-1.747875
SERPINC1	-5.02525
KCTD21	-0.4565
MYOHD1	-0.9105
ZNF37A	0.872333333333333
GTF3C1	-0.358666666666667
CTSZ	1.87125
PRNPIP	-0.494875
DRD1IP	0.16675
NR1I2	-1.285
ZNF266	-0.2686
SPAG4L	0.7385
COX4NB	-0.25175
SAPS1	2.26333333333333
APOA1	-2.80625
TATDN1	-0.521666666666667
C10orf82	-2.74775
KPNB1	0.2355
FOXO3	0.8365
CRYBB2	-0.61
ZBTB5	-0.153833333333333
SLC25A38	-0.779
DCTN2	-0.77
IFT20	-0.0495
CTHRC1	1.81625
C1orf31	0.37375
UHRF1	-0.0613125
GPC6	-0.05725
C10orf54	1.262
MCF2L2	0.0316666666666666
WNT9B	-0.1315
OLA1	0.008375
FAM120B	-0.01125
TTLL10	0.1955
CYorf15A	-4.48675
RELN	-1.7781
SCN2B	-0.0640833333333333
MFHAS1	0.3155
NKX3-2	1.16183333333333
RASGRF2	-0.6265
SSBP1	0.191333333333333
KPNA6	-0.322142857142857
LOC389118	-0.1975
HS3ST4	-1.9065
SUPT7L	-0.29225
FLJ32658	-1.9585
IGFBPL1	-0.764
KIAA1641	0.5222
SHKBP1	-0.286666666666667
CSF1R	4.73375
NAGK	0.32525
MYL2	0.12175
HIST1H4C	0.813666666666667
TOMM7	-0.898875
ADAMTSL3	2.1201
TNFSF14	-1.155
PRRT2	-2.016
VTA1	0.068625
AOAH	4.34666666666667
CRISPLD2	2.83228571428571
PNN	-0.6362
TA-NFKBH	0.27125
ESPN	-1.33975
RBM43	-0.5945
KIAA1267	1.548125
DDX3X	0.106888888888889
KIAA1576	-3.11575
PLXDC1	3.20366666666667
FLJ25801	-3.3545
HNRNPL	0.5175
RUNDC3A	0.472166666666667
CASP12	0.9605
SH2D5	-1.359375
RPL26L1	-0.3445
OR51A7	0.14625
HDC	2.321
C2orf16	0.0918333333333333
SYTL3	2.89075
GOLGA4	0.36475
NOTCH1	0.989
ATPAF2	0.7445
ECD	-0.20025
SSX5	-1.45183333333333
SNAP91	0.097
OCA2	-1.04675
PNPO	0.233
DAPK1	-1.04116666666667
PINX1	0.537666666666667
SELENBP1	-0.741375
NEK3	-0.696583333333333
TMED4	0.0936428571428572
SSTR4	0.133
FOSL1	-1.7057
CD40LG	-0.1025
CES1	-0.978416666666667
DCI	0.574166666666667
B3GAT3	0.3275
STK17B	-0.46425
CNTN6	0.27225
CYP3A4	-1.79133333333333
MBOAT2	2.71314285714286
PISD	-0.435125
USP1	-1.28625
PYDC1	-0.507833333333333
CENPM	-0.45725
SAR1B	-0.77925
TTC7B	0.34025
DP58	0.151
GPC1	-0.0325
RBL1	-0.787125
TMEM137	-1.676
TOB1	0.717083333333333
TCEAL1	-0.114333333333333
CENPF	0.797
C6	4.12133333333333
PRSS1	-3.40525
PPIL6	1.343
C6orf124	1.9945
ODZ4	0.257666666666667
SNCB	0.1885
NDUFB9	0.975375
CNOT6L	0.441333333333333
S100A9	2.23783333333333
TRIM50	-0.3755
KCTD1	2.3773
WDR63	-0.32
SPEF2	0.502125
RNGTT	0.958666666666667
CXorf22	0.072
KCNK16	-0.39275
CEP250	-0.286375
ATPBD1B	-0.405
KCNJ2	3.31975
MT1B	-0.7655
ZNF684	-0.6765
SLC4A1	0.5635
PDHA1	-0.536
ZNF492	1.235625
TKT	-0.7425
BYSL	0.35525
RNF38	0.43275
AHDC1	0.601
KLHL2	-0.392625
CMTM8	2.51275
DMP1	-0.317
HERPUD2	-0.58325
CRTAM	1.27566666666667
ZNF572	0.95525
TMEM16J	-1.2
HSD17B2	-1.25125
UBE2G1	-0.32225
AHSA2	-2.0015
PELI2	0.4245
TPX2	-0.7285
ATP9B	-0.114166666666667
DAZAP1	0.416375
HMGCS2	0.6805
C17orf38	1.6475
B9D1	-0.3885
NKX2-5	2.53966666666667
KIAA1276	-0.15325
LILRB2	3.6425
CSTF1	-0.3005
BTN2A1	-0.374166666666667
C15orf48	0.45125
IGF2BP3	-3.83975
FAM113B	-1.172
HRG	-0.19225
ZNF131	-1.04675
USP47	-0.330857142857143
CCDC88B	-1.216875
HCN1	-0.9275
HTN1	-1.27616666666667
SYCP3	-0.31075
C13orf23	0.8064
PAPOLA	0.31325
AATK	0.2883
MSH3	0.0258333333333333
NDUFAB1	-1.11375
ITLN2	-1.261
BAK1	-0.0583333333333333
MRPL45	-0.955
MTNR1B	0.223666666666667
LOC645843	0.338
SPECC1L	0.543375
PGCP	-0.57525
SPN	-1.1595
GPR143	-1.54166666666667
ZNF576	0.7845
TMEM39A	0.624
ATP5D	-0.6665
MAGEB3	-1.795
RPS5	-1.002
ANP32E	1.31171428571429
MTMR1	1.37975
YEATS4	-0.812
SYNGAP1	-0.16525
PCOLCE	-0.748833333333333
MNS1	1.24
PCYT2	0.472
ZNF182	0.1755
LAX1	0.244375
SPPL2B	1.2924
ELOVL5	-0.8693
PCDHAC1	0.726
B4GALNT1	-1.1895
BLOC1S2	0.17075
ZNF673	-0.3347
ARHGAP21	0.160333333333333
IRX5	2.68675
LRFN5	-0.191666666666667
FAM7A1	-1.19225
RAB19	0.345
GINS1	0.09525
ITM2B	0.5419
PAPSS2	0.566583333333333
OR5BF1	1.2005
ACSL3	0.92575
KIAA1919	-0.813083333333333
GLT8D2	1.955625
UTRN	1.20678571428571
CNN1	1.93825
HISPPD2A	-0.776666666666667
SDAD1	1.087375
SIGLEC9	0.773666666666667
RPL35	0.0514285714285714
C22orf26	-0.2835
IMPDH2	-1.539875
WDR69	-0.85725
SEC14L5	-0.487666666666667
CLTA	0.18875
RP11-529I10.4	0.185
GPR37L1	0.296166666666667
OGDH	-0.713833333333333
ASB13	0.663333333333333
ZFP14	-0.59375
ZCRB1	0.525833333333333
KPNA3	1.1475
HSPA1L	-0.6785
RHOC	-0.28975
LOC554175	0.28875
PPP3CA	1.98
SLC1A7	-0.2741
ZNF529	-0.151833333333333
RBED1	0.32975
DDB2	-2.4175
FLJ11286	0.173333333333333
SPATA1	0.505
MKNK1	0.225166666666667
DYSF	2.13983333333333
ALKBH2	-0.00275
NKD1	-3.27116666666667
C1orf174	-1.261
PLEKHO1	1.226
ASB10	0.611
RING1	-0.214833333333333
NPC2	0.6795
AVPR1B	0.3855
YTHDF1	0.222416666666667
LMAN1L	0.3465
GSG2	-0.4395
CEP170	1.8321
RPS4Y2	-4.399
MSH6	-0.2675
HECTD2	-0.452833333333333
ZNF556	1.21116666666667
PLEKHC1	-1.0881
AIRE	0.495333333333333
BCL2L10	1.741
LMOD3	-0.5845
ZBTB8	0.2654
FOXA2	-3.4357
SLCO2A1	3.041375
C3orf46	0.6365
PRDM16	-0.9995
TMEM98	-0.3555
FRMD5	-3.661
PDE6C	-0.1165
C1orf216	-0.3475
EP400	-0.195071428571429
PTK2	1.43508333333333
RNF217	1.0775
NDUFA8	-0.255
ZFAT1	0.6095
LAMP3	2.51216666666667
GLTSCR2	-0.075625
NPW	1.1635
LLGL2	-0.3629
PPM1K	0.692
C20orf177	-0.0065
KIR2DL4	0.4569
NFKB2	0.07325
C21orf122	-0.698
HESX1	-0.26525
GPR114	-0.743666666666667
SLC25A35	0.721333333333333
GNAT1	0.00599999999999998
ORAI3	-1.39375
FAM76B	-0.685375
TMEM99	-1.4972
TRIM29	-0.3935
CDS1	1.644
RHEB	0.5833
C4orf27	-0.0826666666666667
RAB3A	-0.4095
OTUD6B	2.26325
GPD1	1.215125
CDH15	-0.815666666666667
NPM1	-0.264142857142857
TMEM117	0.52275
PRPS2	-0.14175
GCK	-1.2065
ADRA2A	3.22666666666667
TSPYL4	0.8525
TASP1	-0.82475
WDR19	-0.37225
C10orf38	0.88075
PDE4C	-0.597333333333333
FYB	-0.23225
C1orf55	0.550666666666667
PPFIA3	-1.01725
RAD18	-0.6065
C12orf44	-0.184166666666667
CRYBA4	-0.5125
HVCN1	0.3705
TAF10	-0.218166666666667
C16orf48	0.338833333333333
DEPDC5	1.57433333333333
LTBP1	-0.6855
MAPRE1	0.550875
FGF8	-0.1625
C3orf52	-2.3
SENP7	-0.0478333333333333
LRRK2	-0.4865
RUNDC2A	0.8575
KIAA0355	0.403
CPEB1	-0.6155
PPEF2	0.038
ABI2	0.633833333333333
KIAA0317	0.272875
ATF1	-0.893666666666667
DYNC1H1	1.49775
DIP	1.27375
TMEM33	0.585944444444444
POLDIP3	-0.044
C7orf24	-0.106
GPR171	2.07575
CDC6	-1.09166666666667
PLD1	-0.3931
ITFG2	1.5043
NDUFC1	0.21625
AKNA	-1.1155
NBR1	-0.037
PKHD1	0.243285714285714
HPS4	-0.4848
MAFA	1.832
ULBP3	1.365
DIRC1	1.77
IMMT	-0.536875
C22orf13	-0.15475
CEL	0.23325
MARK3	-1.04925
ADAMTS2	0.997333333333333
ARPC3	-0.224
TMEM10	0.095875
NPHS1	-0.03525
BRD8	-1.11166666666667
WDR12	-0.09825
IDI2	0.2375
HOXD13	-1.5865
OR8G2	-1.1365
SLAIN1	-1.13375
GABRQ	-0.55425
NR2C2	0.01825
NKTR	0.1699
TLE2	2.2385
KIAA0892	-0.7485
AURKA	-1.23409090909091
GPRC5C	-0.966666666666667
TBC1D9B	-0.752
PNPLA6	0.190666666666667
AP3B1	-1.00025
NAG	-0.332875
C11orf68	0.17125
AKR7A3	-0.9345
AHCYL1	-1.00858333333333
COP1	0.419333333333333
RPP14	0.138833333333333
PCDHB18	0.29175
CDH24	1.76075
KRT17	2.1777
LACTB2	-0.9125
DDX24	0.6801
PHACTR1	-2.16466666666667
SLC35E2	-0.8125
LOXL1	-1.77075
IQSEC2	0.72775
RGSL1	-0.3335
PCDHGC5	0.288
MEGF10	0.0985
PRRX1	1.713
ASTE1	0.108333333333333
C6orf159	-1.93775
MYOD1	1.71625
GAA	0.9025
ZNF747	-0.5695
KLRC1	-1.79875
IL1RL2	0.107
GDF9	-0.73375
GPR119	0.3335
TRAF2	-0.101
HCK	2.29916666666667
BMP6	-1.9615
IL8RA	0.851833333333333
FLJ35848	-0.48175
EFHA1	-0.54
CDSN	-0.9725
C14orf54	0.266
LSM3	-0.5295
ZFP41	0.0915
C9orf126	-1.084
VIT	4.8795
SPCS3	-1.29225
DEF8	-0.3679
CHAF1A	-0.659833333333333
C1orf165	-0.925
ZFPM2	0.290333333333333
FTH1	-0.0085
SLC35F1	-1.64175
YWHAH	0.403
C17orf66	0.0871666666666667
ADRB1	2.04783333333333
FOXL1	2.079
RG9MTD3	-0.109333333333333
UMPS	-0.015
MGC13008	0.318
KIAA1161	-0.897
CCDC77	-0.088
C12orf65	0.5787
COG4	-0.554166666666667
RCP9	1.37208333333333
RP4-692D3.1	1.936
CDC2L5	-0.21125
MGC7036	-0.573166666666667
DNAJC11	-1.3975
GDF2	0.0903333333333333
TIMM17A	-0.0855
HNRNPA0	-0.7291
OR2H1	0.76875
PCBP1	-0.170875
COL23A1	-1.9525
LRRC2	-0.202142857142857
NSD1	1.52721428571429
FLJ37078	-1.9435
WDR91	0.133833333333333
TMEM179	0.3535
DSCR10	0.257
CNDP2	-0.3793
FYN	-0.6375
BEX2	0.166333333333333
KCND3	-0.114
YPEL5	0.986375
LRRC42	-1.11083333333333
C17orf45	0.004625
ZNF649	2.1621
LOC150763	1.69175
COL5A2	2.38066666666667
CNGA2	0.0275
ELA2B	-0.635833333333333
RAB9B	1.49275
FAM100A	0.52775
NAIP	-1.17335714285714
MYOZ2	0.683375
SPATA12	0.3165
XRCC4	-1.77125
CYB561	0.8162
CHST10	-0.133
BAI1	2.29566666666667
BRSK1	0.888333333333333
C17orf89	0.00575
PDE6H	-1.4605
FLJ20309	0.3536
MAP7	1.643125
SCN4B	1.06225
SPAG9	-0.935125
SERTAD1	-0.0228333333333333
FLJ21963	-2.66175
ANTXR1	0.6957
TMPRSS13	2.2985
ETV7	2.18266666666667
DGAT1	0.0156666666666667
NKIRAS1	-0.0841666666666667
TAC3	-3.369
CORO1C	0.162083333333333
RAD54B	-0.05975
HRASLS3	-0.278
C21orf42	-0.582
BARD1	-0.658833333333333
ZNF177	0.0505
MIP	-0.284
ZNF442	-1.0295
F2	-3.2622
GRIA1	-0.084625
GALNTL2	1.55766666666667
WNT5A	-1.7101
LENG9	0.2155
hCG_25371	-0.044
FOXR1	-0.0679999999999999
TRA@	0.1381
PWWP2	0.25625
C1QTNF7	0.6585
SLC7A4	1.197
C4orf7	3.6675
C17orf80	0.221166666666667
KLK4	0.349333333333333
IL31	0.4305
TMEM176A	4.06325
CTNNB1	0.3323125
BHLHB2	-0.59975
TMEM185B	0.067
ARD1B	0.16775
C1orf93	-0.671
BRUNOL4	0.0491666666666667
LOC541469	-0.666416666666667
UPK2	0.36575
GAS8	0.217833333333333
PATE	0.187
IMPACT	0.36225
WNK4	-2.04266666666667
HNRPLL	-0.4925
GAD2	0.173
ITGA6	2.68725
BMP15	-0.094
CYP2A7	1.45275
RIC8A	-0.5865
CCND1	0.758166666666667
USP35	-0.335
DSCR2	-0.72275
CCL4	4.85483333333333
ZCCHC10	-1.2375
NOL11	-1.27275
TRPM2	2.24258333333333
PSMD2	-0.967727272727273
CHTF18	0.813
USP18	2.169375
RRAS	-0.59925
LAMC3	0.073
TOX	-4.01766666666667
PCDH15	0.24
GABRG3	-0.48675
NUDCD2	-1.090125
SGCZ	0.266
KCTD17	-0.1424
SPSB2	0.852
TPPP3	1.86716666666667
CILP2	0.617333333333333
CALB2	5.28475
CEBPZ	0.456833333333333
ZNF479	0.25125
FMOD	5.21066666666667
C21orf66	0.691642857142857
CLN6	0.446166666666667
ANAPC1	0.446
SH2D3C	1.08625
PTPN14	2.4146
TRIM42	0.097
APTX	0.43825
SNRPG	-0.1695
BMS1	0.91825
MAGEA3	-3.3415
NFATC3	-0.604416666666667
LRRC45	0.993666666666667
ARS2	0.143428571428571
LRIG1	1.64633333333333
EPSTI1	-0.380166666666667
PRSS27	3.836
ERC2	-1.267625
PRKACB	0.354285714285714
PRDM13	0.4265
HCG27	-2.51375
KLK12	-1.4805
HSD17B7	-0.135666666666667
ZNF354A	0.442
PCDH11X	0.1365
DMGDH	-0.62975
PCBD2	-1.07316666666667
TMC6	-1.40875
RIMS1	-0.0405714285714286
SF3B2	0.3165
RCN1	-0.269166666666667
CPB1	0.9485
BCAR3	-2.16025
FCRLB	1.094125
PAK1IP1	1.00925
OR10H1	0.028
KIF9	1.2194
PITPNM2	-0.310625
L3MBTL4	-0.27875
TGFB1	-0.7602
ZXDC	-0.43825
SLC6A16	2.087
SRrp35	3.31075
LRRC8E	0.588
PPIAL4	-0.957166666666667
EOMES	-0.140166666666667
PAX2	-0.543
SCARF2	0.85675
PSEN2	1.47291666666667
PCDHB13	0.6405
C10orf28	-0.8115
DHRS7B	0.13
C1orf131	0.40875
ASB1	-0.9409
ZNF223	0.407333333333333
LCMT2	-0.24525
MEP1A	-1.486
TMEM53	-0.02775
RSPH3	1.93125
C10orf33	-0.6295
LOC644285	-0.15875
PTPN9	0.106
ABCA12	-4.00225
CCDC37	0.616
RUNDC1	0.3817
YES1	0.954
FAM120AOS	-0.83725
OR5M3	-0.4075
PPP1R3F	-0.411833333333333
IL13	0.139
MDFI	-1.128
PRNT	0.573
ZDBF2	-1.3625
OR10C1	0.481333333333333
CLIC1	-1.08666666666667
LILRA5	1.008
CSAG1	-3.15016666666667
TREML2	-0.607
FAM125A	-0.213833333333333
ZNF74	-0.173
FAM104A	0.218875
LRRC39	0.039
SAMD5	-0.83875
HYAL2	1.237
HIST2H2AC	1.767125
IGFBP5	0.919
NRTN	3.68683333333333
KIAA0556	0.2407
FAM29A	-0.5345
JMJD2A	2.424
EPHB1	2.9465
POLD4	0.52875
ANAPC10	-0.952
LRRC36	-0.6615
MEGF6	-1.0095
LPHN3	-0.663166666666667
BMP10	0.124333333333333
C21orf55	0.0555
CREM	-0.6950625
PTGER4	-1.482
METAP1	-0.319875
KCNQ1	0.704666666666667
NR2F2	0.156875
SSFA2	1.592
CTTNBP2	-1.65075
BCL2A1	-1.81775
ZBTB24	0.267625
SLCO6A1	-1.76775
PRDM1	0.3959
OR7D2	-1.3255
CCDC47	-0.1067
LOC646982	-0.1925
SLC26A6	-1.198
BIN1	-0.0104
SRRM1	0.975285714285714
PCSK1N	2.024125
ALS2	0.5905
ECT2	-0.813947368421053
CACNA2D2	-0.166
DOCK6	-0.0975
C10orf119	-0.81775
FATE1	0.451
DUSP23	1.57325
TRIP6	1.35838461538462
NUP35	0.785
CDH3	0.804
KLHDC8A	1.7885
C9orf116	-0.58
EI24	-0.4195
CENTD1	1.44133333333333
RWDD2B	0.00516666666666667
DOCK1	-0.656
NPAS2	1.53325
NR3C2	2.30283333333333
FAM63A	-0.4915
INPP5F	-1.84766666666667
FAM111A	-1.0037
MYBL1	-2.08558333333333
IQGAP3	1.80066666666667
CRADD	-1.68966666666667
DUSP12	-0.7535
PDZK1IP1	3.03425
VASH2	1.19175
CTR9	-0.46875
VIL1	-3.61825
OR8U1	0.424
CCDC107	1.2905
PTTG1IP	0.305875
OR4X2	0.09875
COL9A1	1.269
PSMD9	-1.15525
ZFP62	-0.90725
TIP39	0.42675
PARP15	-0.2405
TTC19	0.203875
C1orf114	0.272666666666667
GFPT1	-0.078
SLC27A6	1.229
MRPS10	-0.3842
CALML5	4.59716666666667
TRPM7	0.506375
CGNL1	2.679125
CECR1	0.43175
SERPINB8	-0.7145
TMEM102	1.334375
PDIA2	-0.59025
NUCKS1	2.352
HOTAIR	2.9925
EBI3	-1.24525
NXN	2.40475
ZMYND19	-0.168375
FOXJ3	0.20725
EIF5B	0.5255
EIF2B4	-0.391666666666667
LEO1	-0.38925
ZIC5	-2.07108333333333
IL20	-1.16966666666667
KIAA0415	-0.024
FLJ37357	0.346
TSPAN12	0.409625
ACTR3B	1.93225
TFAM	0.9615
IL17RD	3.043625
PARP12	0.80225
KLHDC7A	0.3025
KCTD4	1.1505
GTF2H1	-0.55075
FLCN	-0.895833333333333
BIRC4	1.8385
LOC790955	0.436
VKORC1L1	0.55675
CYP4F22	-0.2225
TAS2R5	0.125
ZNF582	0.018
HS3ST3B1	-0.81875
CTNS	-0.30925
STK36	0.624833333333333
MMD2	-0.21925
RP5-1103G7.6	-0.2655
FLJ23356	1.0755
CRH	-1.082
C1orf182	-0.499833333333333
ACP5	0.836833333333333
AMFR	0.0807
CA4	-1.821
PLCB4	-0.721
MPHOSPH10	1.2545
UNQ473	3.87316666666667
G3BP2	0.368416666666667
SR140	0.102833333333333
HOXA2	-0.066
PYGB	1.390625
BAT1	-0.242833333333333
DKK3	-0.854
DDX31	-0.56725
TULP1	0.472375
NHLRC2	-0.5525
TNRC4	-0.3085
ZNF430	-0.1025
TNRC6A	0.55925
PLA2G1B	1.61966666666667
RCHY1	-0.567333333333333
GTF2A2	-0.87
MGC4294	-0.4655
ZNF691	0.31025
TACC3	-0.0715
DNAJC5G	-0.312
LOC4951	0.31725
MS4A4A	-1.2345
LOC152485	1.4145
PPP1R2P1	0.45275
PPP2R5B	0.28075
RPGRIP1L	-0.204
SPOP	-0.2602
PTPRF	1.75908333333333
MGC42090	-0.003
SUSD3	-1.42775
THOC4	0.826375
MAML1	-0.6692
FXR2	-0.391833333333333
TYK2	-0.523875
MUC6	0.914166666666667
DNAJB7	-0.945
PIP4K2A	-1.12721428571429
MEX3A	3.55233333333333
RRP1	0.16125
TFAP4	0.68825
CXorf41	0.352
MTMR4	0.174666666666667
CTLA4	-0.3995
SNX9	0.551125
CIB3	-0.587166666666667
NECAP1	0.8155
PLA2G2D	0.0224
GLMN	-1.40333333333333
DCLRE1A	-1.1535
PDX1	0.3115
SAMD11	-1.42925
MRPL55	1.6296
TLR7	-0.04325
TBC1D21	0.00766666666666669
SMAD1	1.6663
ACTRT2	0.20225
RIOK2	-1.308
PDLIM4	-0.3095
SLC22A15	-0.994833333333333
ABHD13	-0.4627
STX18	-0.5575
CCPG1	-0.755214285714286
DCBLD1	3.09166666666667
SLC2A6	-1.628
NOLA3	0.44925
TRDMT1	0.098
IL17F	0.6585
ATP1A4	-0.5475
OR52W1	0.8315
CFL1	-0.225
IL4	-1.10075
RBP2	0.532333333333333
CPSF6	0.148125
TTC8	-0.721166666666667
MUCL1	-2.803
EYA3	-1.2645
KRT38	0.74725
GNE	-1.34875
ZNF501	1.239
SLC35A2	-0.00174999999999999
CEP110	0.3331
MYF6	0.60875
MGST2	-0.8155
TRPV4	-1.11466666666667
NEK8	-0.348
NOX5	-1.456
NCKAP1L	-1.77533333333333
EMP3	-1.949
BPY2C	-0.0865
C1orf38	0.5205
ELOVL2	-2.54075
CBX7	0.646833333333333
OSBPL1A	0.829166666666667
ZNF589	-0.573
ESCO1	-0.464333333333333
TRA2A	0.660416666666667
C3orf26	-0.28675
PHF2	1.55433333333333
PID1	0.451166666666667
RFC1	0.132375
MTAP	1.0735625
ADORA3	3.09983333333333
LOC389458	-0.784
TRNT1	-0.824125
CRIPAK	-1.04775
RAI2	0.981333333333333
ANKRD44	-1.04025
GZMB	3.13525
NFE2L1	-0.375375
STIP1	-0.4285
RASL11B	-0.797
NT5DC2	-0.743833333333333
LRP2	-0.186375
MTDH	-0.156466666666667
ARSG	-1.204
HSP90AB1	-0.00441666666666666
CT45-6	-4.44775
ZNF483	0.11375
LMBR1L	-0.51475
S100A2	0.2081
C2	-0.776611111111111
C2orf27	-0.079875
EIF4EBP1	0.319
GCKR	-2.5975
PPP1R9B	0.296
FER	-2.03075
SNRK	1.062
OR5M10	0.386
UTP6	-0.442
CAPZA3	1.251
FBP1	-2.43355555555556
TERT	-1.42
CCL1	-1.161
FUCA1	-0.2995
ALS2CR8	0.189666666666667
KCMF1	1.00958333333333
SRCRB4D	0.176
OXCT2	0.559833333333333
IL17RA	0.72
MPP5	1.173625
SPA17	0.0625
FLJ10986	-0.287833333333333
GALNT14	3.11075
CXorf27	-1.478875
NPLOC4	-0.716
RAB34	-0.6045
KRTAP3-3	0.075
ARSD	0.0335
CPLX2	-0.9882
PJA1	0.352
WHDC1L1	0.339333333333333
RB1	-1.0603
MTMR15	-0.37
PHLDA2	-0.6063
GUCY2F	-0.403
MPV17	0.248833333333333
SLC35D1	-1.4615
LYSMD3	-1.0502
COL16A1	0.049
ERLIN1	-1.17916666666667
JMJD4	1.4235
HIST1H2BK	-0.5595
TP53I11	0.952
ST3GAL4	0.1572
PF4V1	0.988833333333333
ALG8	-1.41875
REG1A	0.033
MINA	-0.036
CYB5R3	0.638833333333333
HHLA1	0.61975
MYST4	1.0557
VASN	-0.75
UCHL5IP	-0.7405
TFAP2A	2.0285
MGC9913	1.7065
C9orf97	-0.469
LOC90379	-0.36675
PHF15	-1.75964285714286
ZNF169	-0.285166666666667
KRT7	2.512
GLIPR1L2	0.282625
LOC116236	-1.55425
IQCF3	-0.11175
RDH14	0.424833333333333
HNRPK	0.511
RABEPK	-1.37066666666667
ISX	-3.389
CBARA1	-0.40825
RAD51AP1	-0.3285
MLL5	1.886375
CXorf48	-4.425
SGCD	-0.2495
PHTF1	-1.0525
CA3	1.23775
CMTM5	2.6535
STX10	0.004
JMJD2D	-1.20825
P4HA1	-1.1395
GAB3	-1.31216666666667
DHRS4	-0.7845
COL4A1	3.143375
C20orf20	-0.29825
OSBPL2	0.243
PTTG2	-1.745
KIAA1688	2.81025
STS	-2.28675
SHROOM4	1.19966666666667
KBTBD5	0.248666666666667
ALDH1A3	1.9375
BTNL2	0.00933333333333333
TGIF1	0.869
ZFAND5	0.571625
ICA1	0.805
NAV3	-2.87633333333333
FLJ12331	0.6185
EPS8L2	-1.6735
MNT	0.708833333333333
ENTPD1	1.91841666666667
OR51E2	1.151
STK11	-0.157
MX1	1.027625
TTTY9A	0.30425
CX62	0.14
LOXL4	0.477
EXOSC4	0.48425
PURB	0.271785714285714
SETD1A	-0.468666666666667
RELB	0.86575
LAMB2	0.504833333333333
HNF1B	-0.565333333333333
PNLIPRP3	-0.823
C14orf139	-1.42
UMOD	-0.10075
GRIN3B	-0.4565
GPR25	0.6065
ZNF512B	0.221
ATP6V0A1	0.245875
SRA1	-0.7695
ZNF615	1.229
ZNF768	-0.7035
ZNF469	3.0765
DYNC2LI1	-0.0623333333333334
DNAH3	0.0955
LOC387911	1.32625
LOC554234	-0.708
ARRDC5	1.0955
TMEM59L	-0.902833333333333
MARCH4	-1.235
CNOT8	-1.71816666666667
KIRREL3	1.72716666666667
ADAM17	2.041625
MYOG	0.695
CPNE1	-0.2575
AK5	1.171125
LOC204010	-0.06675
NDRG4	0.2255
LOC130074	-0.02925
PIAS4	0.769
NCOA2	1.509
TEGT	-0.7637
USP5	-0.6135
ANKRD21	-1.5995
KIAA0692	0.0151666666666667
HAPLN3	1.64175
LZIC	-1.92775
NRXN3	-0.695
CDKN2C	-2.5615
KIAA0226	-0.19675
CYB5D1	-0.19025
WDR68	-0.725875
ABCB6	-1.4367
MRPS25	-0.479
ZMAT2	-0.191
KRT25	0.0905
RPL11	-0.85225
GRAP	-0.396833333333333
LOC198437	-0.359666666666667
RORC	-1.432125
RAP2C	-0.166428571428571
MXD1	0.3203125
AZI2	-0.0878333333333333
NUAK2	-2.55575
AHSG	-5.2645
MANSC1	2.884
IMP3	-0.474166666666667
C2orf3	-0.048375
VSTM3	2.25875
PCTP	-0.56125
SIRT1	-0.689
