Hybridization REF	TCGA-E2-A14T-01A-11R-A115-07
RAB3A	1.416
OTUD6B	0.40225
GPD1	1.990875
CDH15	-1.66466666666667
NPM1	-1.04871428571429
TMEM117	0.175
PRPS2	1.68
GCK	0.212
ADRA2A	3.11483333333333
TSPYL4	0.7115
TASP1	0.74675
WDR19	0.740333333333333
C10orf38	-1.748
PDE4C	-0.485166666666667
FYB	0.472833333333333
C1orf55	-0.0641666666666667
PPFIA3	1.66875
RAD18	-0.88275
C12orf44	0.370333333333333
CRYBA4	-0.4445
HVCN1	0.76075
TAF10	-0.334666666666667
C16orf48	0.446833333333333
DEPDC5	0.566
LTBP1	-2.909
MAPRE1	-0.19575
FGF8	-0.1045
C3orf52	3.30625
SENP7	-0.235
LRRK2	-0.09075
RUNDC2A	0.037
KIAA0355	0.316833333333333
CPEB1	-1.6225
PPEF2	-0.492
ABI2	-0.7665
KIAA0317	-0.210375
ATF1	0.149
DYNC1H1	0.424625
DIP	-0.10075
TMEM33	0.949777777777778
POLDIP3	-0.31325
C7orf24	0.60075
GPR171	2.28125
CDC6	-2.54816666666667
PLD1	-1.3238
ITFG2	0.0161
NDUFC1	0.48525
AKNA	-0.65575
NBR1	1.45625
PKHD1	0.163875
HPS4	-0.1926
MAFA	0.7355
ULBP3	-0.37825
DIRC1	-0.302
IMMT	-0.396125
C22orf13	0.0161666666666667
CEL	0.07275
MARK3	-0.58
ADAMTS2	0.547916666666667
ARPC3	0.157666666666667
TMEM10	0.096125
NPHS1	1.4305
BRD8	0.188666666666667
WDR12	-1.68125
IDI2	-0.07675
HOXD13	-1.765
OR8G2	-1.04275
SLAIN1	2.4535
GABRQ	-0.59725
NR2C2	-0.96775
NKTR	-0.3592
TLE2	0.5035
KIAA0892	0.702666666666667
AURKA	-1.83790909090909
GPRC5C	1.628
TBC1D9B	1.3675
PNPLA6	0.2375
AP3B1	0.256
NAG	0.1105
C11orf68	-0.188
AKR7A3	1.104
AHCYL1	0.216583333333333
COP1	-0.00833333333333333
RPP14	-0.551416666666667
PCDHB18	-0.16825
CDH24	0.67725
KRT17	-0.333
LACTB2	-0.35275
DDX24	0.3549
PHACTR1	-2.18733333333333
SLC35E2	0.4135
LOXL1	-0.577
IQSEC2	0.436125
RGSL1	-0.136
PCDHGC5	0.483
MEGF10	-0.056875
PRRX1	1.0895
ASTE1	-0.1645
C6orf159	2.22025
MYOD1	0.82975
GAA	0.3285
ZNF747	0.951
KLRC1	-2.47
IL1RL2	0.145
GDF9	0.991
GPR119	0.081
TRAF2	-0.293333333333333
HCK	3.186
BMP6	-2.91925
IL8RA	0.3905
FLJ35848	1.6965
EFHA1	0.85625
CDSN	-1.08916666666667
C14orf54	-0.1415
LSM3	-0.593125
ZFP41	0.3775
C9orf126	-2.18633333333333
VIT	-1.3525
SPCS3	-1.30975
DEF8	-0.5465
CHAF1A	-1.595
C1orf165	-0.0706666666666667
ZFPM2	0.486833333333333
FTH1	0.24075
SLC35F1	-1.684
YWHAH	-0.104
C17orf66	0.300833333333333
ADRB1	-0.294666666666667
FOXL1	-0.5485
RG9MTD3	-0.144333333333333
UMPS	-0.67375
MGC13008	-0.7765
KIAA1161	-0.996
CCDC77	-2.09925
C12orf65	-0.6363
COG4	-0.173666666666667
RCP9	1.88075
RP4-692D3.1	4.082
CDC2L5	0.8505
MGC7036	-0.0416666666666667
DNAJC11	-0.75425
GDF2	-0.0665
TIMM17A	-0.2375
HNRNPA0	-0.6368
OR2H1	0.00475
PCBP1	-0.46725
COL23A1	-2.2565
LRRC2	-0.268
NSD1	0.773214285714286
FLJ37078	1.908625
WDR91	-0.646833333333333
TMEM179	0.26975
DSCR10	-0.2475
CNDP2	0.8098
FYN	-0.835
BEX2	0.528833333333333
KCND3	0.3515
YPEL5	1.226125
LRRC42	-1.556
C17orf45	-0.98125
ZNF649	-0.5724
LOC150763	1.871375
COL5A2	2.222
CNGA2	0.2245
ELA2B	-0.792833333333333
RAB9B	0.71925
FAM100A	0.01275
NAIP	1.33378571428571
MYOZ2	-0.26525
SPATA12	-0.422
XRCC4	-0.78575
CYB561	3.0969
CHST10	0.32725
BAI1	-0.361833333333333
BRSK1	0.246166666666667
C17orf89	-0.75125
PDE6H	-1.1555
FLJ20309	-0.1718
MAP7	1.093125
SCN4B	1.0055
SPAG9	-0.0698125
SERTAD1	0.308166666666667
FLJ21963	-0.99975
ANTXR1	-0.6599
TMPRSS13	1.0065
ETV7	1.4815
DGAT1	1.07583333333333
NKIRAS1	0.203
TAC3	-3.52425
CORO1C	-1.41041666666667
RAD54B	-0.9785
HRASLS3	1.55933333333333
C21orf42	-0.11275
BARD1	-0.981333333333333
ZNF177	0.582333333333333
MIP	0.076
ZNF442	0.736
F2	-3.0647
GRIA1	-0.219
GALNTL2	1.43466666666667
WNT5A	-2.9438
LENG9	0.1025
hCG_25371	-1.3365
FOXR1	-0.4785
TRA@	0.9485
PWWP2	1.1695
C1QTNF7	2.105
SLC7A4	2.46475
C4orf7	3.121
C17orf80	0.3955
KLK4	0.769
IL31	-0.093
TMEM176A	3.275
CTNNB1	-0.3058125
BHLHB2	0.9
TMEM185B	0.0708333333333333
ARD1B	-0.2755
C1orf93	0.8755
BRUNOL4	1.67716666666667
LOC541469	1.49383333333333
UPK2	-0.0945
GAS8	1.51416666666667
PATE	0.1515
IMPACT	0.9085
WNK4	0.683
HNRPLL	-0.98025
GAD2	-0.0506666666666667
ITGA6	-0.72575
BMP15	0.0246
CYP2A7	4.685375
RIC8A	0.73025
CCND1	1.75966666666667
USP35	0.0565
DSCR2	-1.3825
CCL4	4.02933333333333
ZCCHC10	0.299
NOL11	0.13375
TRPM2	2.33975
PSMD2	-0.122818181818182
CHTF18	-1.97075
USP18	-0.407375
RRAS	-0.371
LAMC3	-1.48825
TOX	-3.69683333333333
PCDH15	-0.407
GABRG3	-2.30775
NUDCD2	-0.54375
SGCZ	-1.644
KCTD17	0.0394
SPSB2	0.821
TPPP3	2.73716666666667
CILP2	0.651833333333333
CALB2	2.943125
CEBPZ	-0.754166666666667
ZNF479	0.80725
FMOD	4.077
C21orf66	-0.897357142857143
CLN6	-0.317166666666667
ANAPC1	-0.78575
SH2D3C	0.87325
PTPN14	-1.3657
TRIM42	0.057
APTX	-0.2345
SNRPG	-0.818666666666667
BMS1	-0.5155
MAGEA3	-2.293
NFATC3	-0.474583333333333
LRRC45	0.0175
ARS2	-0.550857142857143
LRIG1	1.006
EPSTI1	0.576166666666667
PRSS27	1.38
ERC2	1.41075
PRKACB	-0.325642857142857
PRDM13	-5.1575
HCG27	-1.201
KLK12	-0.237
HSD17B7	0.258833333333333
ZNF354A	0.5055
PCDH11X	0.007
DMGDH	1.248
PCBD2	-0.389
TMC6	-1.3045
RIMS1	1.530875
SF3B2	0.202666666666667
RCN1	-1.59
CPB1	3.5815
BCAR3	0.41975
FCRLB	3.483625
PAK1IP1	-0.9675
OR10H1	-0.266
KIF9	1.7959
PITPNM2	-1.780625
L3MBTL4	0.17875
TGFB1	-0.4727
ZXDC	0.24325
SLC6A16	0.02325
SRrp35	-2.424
LRRC8E	1.722
PPIAL4	-0.601166666666667
EOMES	1.09866666666667
PAX2	-0.606
SCARF2	0.0435
PSEN2	1.57833333333333
PCDHB13	-0.67675
C10orf28	-0.312
DHRS7B	0.659357142857143
C1orf131	-0.12725
ASB1	-0.9723
ZNF223	0.327833333333333
LCMT2	0.84475
MEP1A	-0.55125
TMEM53	-0.0595
RSPH3	1.02075
C10orf33	-1.1435
LOC644285	0.1265
PTPN9	0.451666666666667
ABCA12	-1.11075
CCDC37	-1.3555
RUNDC1	1.5101
YES1	-0.948666666666667
FAM120AOS	0.506
OR5M3	-0.386
PPP1R3F	1.3965
IL13	-0.0806
MDFI	-0.8835
PRNT	-0.23875
ZDBF2	1.067
OR10C1	0.314666666666667
CLIC1	-0.0751666666666667
LILRA5	0.415333333333333
CSAG1	-2.30633333333333
TREML2	-0.872
FAM125A	-0.165666666666667
ZNF74	-0.6375
FAM104A	-0.412875
LRRC39	-1.535
SAMD5	-0.8525
HYAL2	0.41275
HIST2H2AC	0.42925
IGFBP5	-0.118173913043478
NRTN	-1.46783333333333
KIAA0556	0.6342
FAM29A	-1.88083333333333
JMJD2A	1.52675
EPHB1	0.6365
POLD4	0.44375
ANAPC10	-1.02575
LRRC36	-0.31075
MEGF6	-0.8835
LPHN3	0.393
BMP10	-0.155
C21orf55	0.1925
CREM	-1.351
PTGER4	-0.0883333333333333
METAP1	-1.011625
KCNQ1	0.524666666666667
NR2F2	-0.73075
SSFA2	-0.940666666666667
CTTNBP2	-2.11825
BCL2A1	-0.3245
ZBTB24	-0.689125
SLCO6A1	-2.479
PRDM1	0.469
OR7D2	-1.02016666666667
CCDC47	0.6839
LOC646982	-0.215
SLC26A6	-0.973
BIN1	-0.7456
SRRM1	-0.0684285714285714
PCSK1N	0.426125
ALS2	-0.0165
ECT2	-0.88578947368421
CACNA2D2	1.847375
DOCK6	-0.15475
C10orf119	-0.34175
FATE1	0.197
DUSP23	1.24875
TRIP6	-0.999714285714286
NUP35	-1.08225
CDH3	-0.458
KLHDC8A	0.5805
C9orf116	1.791125
EI24	0.7045
CENTD1	-0.0875
RWDD2B	-0.649833333333333
DOCK1	-0.7925
NPAS2	-1.287625
NR3C2	2.24116666666667
FAM63A	1.91208333333333
INPP5F	-0.445833333333333
FAM111A	-0.9651
MYBL1	-1.25733333333333
IQGAP3	-0.516
CRADD	-0.262833333333333
DUSP12	-0.81075
PDZK1IP1	2.2065
VASH2	-1.12
CTR9	0.8325
VIL1	-3.361
OR8U1	0.337333333333333
CCDC107	0.1505
PTTG1IP	0.291375
OR4X2	0.24425
COL9A1	1.2755
PSMD9	-0.35275
ZFP62	0.358
TIP39	0.13925
PARP15	0.1825
TTC19	-0.164875
C1orf114	0.663833333333333
GFPT1	0.0415
SLC27A6	-1.1235
MRPS10	-0.7518
CALML5	-1.53883333333333
TRPM7	0.570625
CGNL1	-0.451125
CECR1	0.85025
SERPINB8	-1.13716666666667
TMEM102	0.648625
PDIA2	-3.105
NUCKS1	0.0533333333333333
HOTAIR	2.0505
EBI3	-0.1035
NXN	-0.29
ZMYND19	-0.275
FOXJ3	1.0375
EIF5B	-0.4159
EIF2B4	-0.147833333333333
LEO1	-0.0295
ZIC5	-1.44441666666667
IL20	4.073
KIAA0415	0.435
FLJ37357	1.6095
TSPAN12	0.198125
ACTR3B	-0.40025
TFAM	-1.23
IL17RD	-1.354
PARP12	1.07025
KLHDC7A	0.21
KCTD4	0.00633333333333334
GTF2H1	0.12175
FLCN	-1.13933333333333
BIRC4	1.631125
LOC790955	-0.17925
VKORC1L1	-0.3045
CYP4F22	0.684
TAS2R5	0.472
ZNF582	0.921
HS3ST3B1	-1.609
CTNS	-0.37925
STK36	0.176833333333333
MMD2	0.035
RP5-1103G7.6	0.761
FLJ23356	0.256
CRH	-0.67675
C1orf182	0.0411666666666667
ACP5	3.235
AMFR	1.3317
CA4	-0.93175
PLCB4	1.455875
MPHOSPH10	-0.2035
UNQ473	2.687
G3BP2	0.0441666666666667
SR140	-0.916166666666667
HOXA2	0.023
PYGB	0.375
BAT1	-0.989833333333333
DKK3	-0.566333333333333
DDX31	-0.508
TULP1	-0.26475
NHLRC2	0.34975
TNRC4	2.404
ZNF430	0.657
TNRC6A	0.017
PLA2G1B	-0.126333333333333
RCHY1	-0.7495
GTF2A2	-0.4855
MGC4294	0.3545
ZNF691	0.60225
TACC3	-0.42875
DNAJC5G	-0.282
LOC4951	0.122
MS4A4A	0.245
LOC152485	1.842
PPP1R2P1	0.318
PPP2R5B	0.25075
RPGRIP1L	0.524125
SPOP	1.1807
PTPRF	2.7525
MGC42090	0.5295
SUSD3	1.0205
THOC4	-1.5715
MAML1	0.5778
FXR2	0.470166666666667
TYK2	-0.311
MUC6	-0.007
DNAJB7	-1.2665
PIP4K2A	-0.806428571428571
MEX3A	0.271333333333333
RRP1	-0.30325
TFAP4	-0.325
CXorf41	2.56525
MTMR4	0.575166666666667
CTLA4	-0.7175
SNX9	0.359875
CIB3	0.960166666666667
NECAP1	0.92425
PLA2G2D	-0.00910000000000001
GLMN	-2.3425
DCLRE1A	-0.6135
PDX1	0.204
SAMD11	-0.61125
MRPL55	0.2774
TLR7	1.3585
TBC1D21	-0.0195
SMAD1	0.6264
ACTRT2	-0.19
RIOK2	-0.5455
PDLIM4	-1.014
SLC22A15	1.58366666666667
ABHD13	0.9866
STX18	-0.0218
CCPG1	-0.0647142857142857
DCBLD1	1.42116666666667
SLC2A6	-0.899
NOLA3	-0.42625
TRDMT1	-1.42442857142857
IL17F	0.4125
ATP1A4	0.6965
OR52W1	0.0915
CFL1	0.09725
IL4	-0.80875
RBP2	-0.393333333333333
CPSF6	0.0545
TTC8	-0.160333333333333
MUCL1	-1.0345
EYA3	-2.11433333333333
KRT38	-0.31975
GNE	-0.83275
ZNF501	0.75625
SLC35A2	0.5395
CEP110	-0.303
MYF6	0.01675
MGST2	0.498833333333333
TRPV4	-0.302
NEK8	0.607
NOX5	-0.4785
NCKAP1L	0.208
EMP3	-1.5585
BPY2C	0.0745
C1orf38	1.10125
ELOVL2	1.616
CBX7	0.961833333333333
OSBPL1A	0.504166666666667
ZNF589	-0.1365
ESCO1	-0.426833333333333
TRA2A	0.17825
C3orf26	-1.68675
PHF2	1.47858333333333
PID1	-1.25783333333333
RFC1	-0.385
MTAP	-0.456375
ADORA3	3.103
LOC389458	2.7405
TRNT1	-0.8425
CRIPAK	0.49275
RAI2	0.724833333333333
ANKRD44	-0.7885
GZMB	2.282
NFE2L1	1.47075
STIP1	0.367333333333333
RASL11B	1.279
NT5DC2	-1.724
LRP2	3.46775
MTDH	0.509466666666667
ARSG	2.571
HSP90AB1	0.89125
CT45-6	-4.52725
ZNF483	0.378
LMBR1L	1.0515
S100A2	-1.6853
C2	0.0952222222222223
C2orf27	0.168375
EIF4EBP1	0.014
GCKR	-3.427
PPP1R9B	1.580625
FER	-1.29525
SNRK	0.8175
OR5M10	0.022
UTP6	-0.54775
CAPZA3	0.7015
FBP1	2.78255555555556
TERT	-1.5185
CCL1	-1.2595
FUCA1	1.75025
ALS2CR8	0.819666666666667
KCMF1	0.153833333333333
SRCRB4D	-0.377
OXCT2	-0.432833333333333
IL17RA	0.7805
MPP5	0.524625
SPA17	0.70725
FLJ10986	0.409166666666667
GALNT14	-0.163
CXorf27	-0.490375
NPLOC4	-0.23425
RAB34	0.7435
KRTAP3-3	0.442
ARSD	2.4525
CPLX2	2.2781
PJA1	0.90375
WHDC1L1	0.585666666666667
RB1	-1.0414
MTMR15	0.5345
PHLDA2	-0.5352
GUCY2F	-0.6955
MPV17	0.278166666666667
SLC35D1	-1.0895
LYSMD3	0.0368
COL16A1	1.1315
ERLIN1	-1.234
JMJD4	-0.22875
HIST1H2BK	0.22675
TP53I11	1.0285
ST3GAL4	-0.0438
PF4V1	0.382
ALG8	-0.18675
REG1A	-0.2425
MINA	-1.283
CYB5R3	0.451
HHLA1	-0.80175
MYST4	3.1789
VASN	-0.677
UCHL5IP	-0.52375
TFAP2A	1.7835625
MGC9913	-0.862
C9orf97	-0.157
LOC90379	-0.75775
PHF15	-0.338
ZNF169	-0.780666666666667
KRT7	-0.3839
GLIPR1L2	2.5725
LOC116236	1.44925
IQCF3	-0.3555
RDH14	0.347333333333333
HNRPK	-0.111928571428571
RABEPK	-0.325
ISX	-2.6805
CBARA1	-0.3405
RAD51AP1	-2.0845
MLL5	0.65
CXorf48	-5.0285
SGCD	-1.11375
PHTF1	0.54725
CA3	1.1115
CMTM5	-0.062
STX10	-0.56275
JMJD2D	-1.185
P4HA1	-1.70566666666667
GAB3	-0.564
DHRS4	-0.0848333333333333
COL4A1	2.1156875
C20orf20	-0.76625
OSBPL2	1.077375
PTTG2	-2.0585
KIAA1688	1.41325
STS	-2.088875
SHROOM4	0.838166666666667
KBTBD5	-0.196166666666667
ALDH1A3	1.2226
BTNL2	-0.137
TGIF1	0.3095
ZFAND5	0.170375
ICA1	1.877625
NAV3	-2.24
FLJ12331	-1.37
EPS8L2	0.7713
MNT	0.439
ENTPD1	1.1285
OR51E2	1.377
STK11	0.535125
MX1	1.920125
TTTY9A	0.75225
CX62	-0.108
LOXL4	-0.682875
EXOSC4	0.16
PURB	0.345785714285714
SETD1A	0.773166666666667
RELB	0.34325
LAMB2	0.605833333333333
HNF1B	-0.370666666666667
PNLIPRP3	-1.815
C14orf139	-1.294
UMOD	2.46475
GRIN3B	-0.445
GPR25	0.2215
ZNF512B	-0.49075
ATP6V0A1	1.05775
SRA1	0.213166666666667
ZNF615	1.0975
ZNF768	0.471
ZNF469	2.1175
DYNC2LI1	1.1285
DNAH3	0.197
LOC387911	1.481
LOC554234	-1.0955
ARRDC5	0.64925
TMEM59L	-1.23283333333333
MARCH4	4.42925
CNOT8	0.6125
KIRREL3	-1.43816666666667
ADAM17	-0.068875
MYOG	0.275375
CPNE1	-1.17733333333333
AK5	-0.722375
LOC204010	-0.45725
NDRG4	2.04725
LOC130074	0.225
PIAS4	0.543
NCOA2	1.6055
TEGT	2.1203
USP5	0.9495
ANKRD21	-1.8545
KIAA0692	0.0291666666666667
HAPLN3	0.2755
LZIC	-1.12525
NRXN3	2.49425
CDKN2C	-1.749
KIAA0226	-0.33375
CYB5D1	-0.39575
WDR68	0.00656249999999999
ABCB6	-0.7422
MRPS25	-0.60125
ZMAT2	1.12383333333333
KRT25	-0.563
RPL11	-0.00725
GRAP	0.0125
LOC198437	0.764166666666667
RORC	1.249375
RAP2C	0.230857142857143
MXD1	-0.672875
AZI2	0.393666666666667
NUAK2	0.96775
AHSG	-4.620375
MANSC1	1.75
IMP3	-0.1305
C2orf3	-0.794375
VSTM3	2.36025
PCTP	1.6255
SIRT1	0.189
MANBA	-0.57075
CD164	0.5985
GFRA1	1.7612
PRM2	0.16375
ZKSCAN3	-0.5115
PLEKHG1	1.593
TPRKB	-0.7305
UBFD1	-0.605666666666667
CDKL5	1.52033333333333
HIST1H2BD	0.386333333333333
INPP4A	-0.6845
BMX	-0.047375
PTPRU	-0.165
LOC554202	-0.1335
HOXC8	1.556125
IL12B	-0.035
ADPGK	-0.571
ZNF418	0.376
SIAE	1.306625
CWC15	-0.65275
RP13-401N8.2	-0.6505
KLHL11	0.754
DEDD2	0.744
PSMB3	-0.08075
DDX25	-1.6955
ZBTB3	-0.0343333333333333
GFRAL	0.2745
RPS25	-0.7885
FAM57B	2.08733333333333
TESK2	1.57766666666667
DNM1L	-0.633875
ZNF207	0.207166666666667
CLEC11A	0.922875
TOLLIP	0.228875
TMEM61	-1.2475
DLK1	-3.6361
PLVAP	2.291875
NOD2	3.38833333333333
SCMH1	0.256
FLJ40235	-0.3375
HTR2A	-0.107333333333333
ARMC5	0.1355
FUT7	0.2915
PRELP	1.4409
ALKBH6	0.273833333333333
GYG1	-0.5335
POLR3GL	0.61675
COL8A2	3.41116666666667
OR10A5	0.320375
C1orf187	-1.2615
TXLNB	1.87616666666667
C16orf68	-0.881166666666667
R3HDM1	-1.14725
C16orf75	-2.96475
BAALC	-0.91175
TNP1	-0.18425
GAPDH	-0.766083333333333
COX7C	-0.2815
ERRFI1	-0.423833333333333
PGAM2	0.401666666666667
FAM108B1	-0.44675
APC	0.792
TLR2	2.07025
SUCNR1	2.674625
ZNF233	2.38325
WFDC1	-2.017
PSG11	0.7859
SLC39A1	1.33125
PSAPL1	-0.5245
CDC42EP1	-0.273875
MECR	0.40125
KIAA0101	-2.4348
MACROD2	1.2105
MMP19	1.53291666666667
LOC202459	-0.821333333333333
VNN2	1.4035
ACCN3	-0.738
TIMD4	1.5495
RNASE8	0.1915
CCDC7	0.82975
SULT2B1	1.459
ME1	0.34325
MGRN1	0.224625
MRPL30	-0.56125
IVL	1.507125
CALM1	0.9655
PLEKHA6	1.9529
B4GALNT2	0.058
PGDS	3.777875
C8orf33	0.550666666666667
TMEM56	-0.921
CKM	-0.918333333333333
ESR2	0.611666666666667
ACOT8	-0.0405
AGTR2	-0.11775
LOC155006	0.36175
BC37295_3	0.513
EPM2AIP1	0.0176666666666667
PZP	0.34975
RPS9	-0.142666666666667
C18orf51	-2.8275
SIVA1	-0.8328
HEATR2	0.329
CD3E	-0.775
C20orf142	-1.33975
PGLYRP3	-0.0445
CCDC139	-0.4085
GPS2	-0.326833333333333
NOL14	0.6745
LRTM2	3.65575
TRIM36	4.375
TP53RK	0.5866
FBXL13	-0.600333333333333
RUFY2	0.0676428571428571
C11orf70	0.784666666666667
HSPB9	0.390666666666667
GJA5	2.11825
HGF	-1.9365
EPHB4	-0.20275
SOX18	0.67975
IFRG15	-0.0495
SERPINA10	-3.789
WDR23	0.24225
REEP2	-1.49933333333333
CDK3	-0.383
HSPA12A	-1.26175
ARL8B	0.9935
SATB1	0.820833333333333
PPM1D	-0.119333333333333
VPS45	-0.0943333333333333
TP53BP2	-0.266
GJE1	2.657
CACNA1G	-0.296625
VGLL4	1.201
GNPTG	0.87925
ROS1	-2.6775
C21orf128	0.163833333333333
BMP8B	1.3445
SLC5A4	-0.612
SLC6A3	0.0572
C16orf53	1.08675
TMEM81	-0.5305
APC2	1.3062
SYAP1	1.0385
C6orf54	1.242
ZBED5	-1.2182
PVR	-0.879375
LTA4H	-0.286
CCDC24	2.448
MAGEA4	-2.28583333333333
IFIT3	1.16016666666667
MYADM	0.724
C21orf82	0.3665
PDE3B	-0.55275
TMPRSS11A	0.6745
PGK1	-0.840588235294118
CCL13	3.97633333333333
DERL3	-1.12133333333333
MLXIP	-0.4275
PLOD1	-1.028125
MTFR1	-0.0123
NPDC1	1.85016666666667
GPAA1	0.588666666666667
LTV1	-1.3265
RYR3	-1.099
C7orf46	0.27475
VAMP2	0.908
RNF135	1.7437
SUPV3L1	-0.9505
FIBP	-0.036625
ADAMTS18	2.34333333333333
RNF25	0.1185
SOS1	0.05275
PLAU	-0.27675
MATK	-0.14125
EHF	5.121
CTNND2	2.60125
PTEN	-0.00400000000000001
ZNF189	0.873
SLC28A3	1.4
GUCY1A3	3.85875
SETD2	1.2235625
ROGDI	1.77475
TICAM1	0.6538
RASSF3	0.6095
PACSIN2	-0.118666666666667
SERPINB5	-0.502916666666667
PRKCDBP	-0.37225
TFDP3	0.3915
LGR6	1.746
RFX5	-0.717833333333333
OR52J3	0.0715
PTPN18	0.447875
ZBTB34	-0.4035
KCNF1	0.64
SYNE2	0.212928571428571
SLC22A4	0.0185
NETO2	-1.92725
VCPIP1	-0.106
LDHD	0.2005
ESX1	-3.29325
SQRDL	0.521
GALK1	-0.57025
SERPINA6	-2.56583333333333
HD	1.11
ASCL3	-0.6155
FBXL6	0.38925
FABP7	-3.902875
MAGEC3	-1.7675
KLC4	-0.227125
CD1D	-1.28025
PRAM1	1.339
EIF3B	-0.309928571428571
DSCR8	-3.29975
FLVCR1	-1.5655
KIAA0141	0.253
PROM2	3.28483333333333
ALOX5	1.0542
GPR162	-1.086625
LYRM2	0.05025
RNASE6	-0.755875
HES5	3.08025
GJA1	-1.100125
MRPS14	-0.90425
HMHB1	-0.022
TAF7	0.64325
BTNL9	1.1669
SFXN2	-1.0315
VEPH1	-2.132
GK2	-0.749166666666667
AMBP	-3.83575
KIAA0953	-0.856
XAGE5	-0.588666666666667
CCBP2	-0.6335
TGM2	0.194666666666667
ZNF202	-1.463
ACTL6A	-1.01483333333333
SLC23A2	-0.6283
ARHGEF7	0.131916666666667
LOC728635	-0.4295
CRYM	0.546666666666667
PKD2	0.17
MANBAL	0.577833333333333
LIN54	-0.235
ACTL7B	-0.0326666666666667
OR4D9	0.411
KIAA1683	-0.532125
ZNF704	0.961833333333333
TCP10	-0.7095
MAGEB18	-0.417
DEFA4	-0.131
ZNF197	0.20225
PTOV1	0.867
RNF208	0.471333333333333
CMIP	0.879166666666667
TRDN	0.12
UCHL1	-1.237375
APOL6	0.4257
PLK1	-1.336
NPHP1	1.324
NDUFA11	-0.33075
DAB1	0.176
RTN4R	-0.37475
PUSL1	-0.0895
SYT2	-0.244
ANXA13	-0.43075
RFTN1	-0.0985
ATP8B2	-1.34633333333333
VN1R2	0.064
OR52E4	-0.1
NPPB	-2.89666666666667
ZNF148	0.82425
ZNF141	0.96125
IKZF1	-1.719875
PSMC2	-0.1645
GGA3	-0.522833333333333
LPGAT1	1.51783333333333
SEC16B	-0.2235
C5orf38	-1.12766666666667
THOC2	0.0888
SLC16A12	-1.294
ALK	-1.04075
DACT3	0.154166666666667
CACHD1	-0.576
GAN	-1.096
EXOC6B	-0.5185
HIST1H2AE	0.9545
VAMP1	-1.84625
SRI	2.08383333333333
AKAP14	2.073
HLA-E	1.0094
SLC25A32	0.275666666666667
FLT3LG	-0.841666666666666
ATP1B1	-1.291125
WDR1	0.558125
SWAP70	-0.824
TRIM31	-0.48075
ARNT	0.334875
ZNF596	-0.0744
CDKN1B	0.509333333333333
FOXC1	-1.32825
SEMA3A	-2.5921
LSM14A	-0.359416666666667
STEAP3	-1.0755
ABCA1	0.988833333333333
PLSCR2	0.254333333333333
EDC3	-0.924666666666667
THBS3	0.905
C15orf43	0.0956
GMCL1	0.0233333333333333
C9orf71	1.656
MGAT5	0.302
LOC402164	-0.05525
TSPAN8	3.91683333333333
DYNLT1	0.3345
IGSF1	-1.076
TMEM143	-0.17375
FLJ25006	-1.5785
ATP13A3	0.241166666666667
C3AR1	1.98
CADM2	4.0735
EFNA4	-0.9345
HAO1	0.01325
TWF1	2.395
MRPS17	-1.36625
MYH9	1.22308333333333
C9orf9	-0.371333333333333
C17orf79	0.447
FSCN3	-0.04
BDKRB2	0.623
PCGF6	-1.579
RAP1GAP	1.69466666666667
TAS2R41	0.223
DCLK1	3.5733
DEFT1P	0.300833333333333
TAF2	0.605333333333333
COPZ1	0.287125
KATNA1	-1.01275
STIM1	1.336
TBX2	-1.84416666666667
RPS4X	0.164384615384615
MARCH8	-0.6455
DHX33	-1.15216666666667
TMEM161B	0.096
SYPL2	0.19
ADCY5	1.35475
SRPK3	1.87875
CXorf9	0.82075
REC8	0.921375
CLP1	-0.5352
MGC52498	-0.206
DUOX2	1.4085
C6orf150	0.24175
TSC22D3	2.194625
CASP8	-0.554
PRKD3	-3.0043125
CFH	1.06875
TRO	0.556
NRIP1	2.09325
ZNF707	0.269166666666667
TBC1D22B	-0.00766666666666666
HYI	0.584
COX7B2	-0.1745
GPR52	0.15875
CASC3	0.471285714285714
METRN	1.41
KRT3	0.396
ARF1	1.71135714285714
C1orf111	-0.0975
MOG	-0.3885
C6orf50	0.0995
MGC12966	-0.01375
ATP7A	1.35933333333333
NOTUM	-2.51783333333333
LOC342897	1.0155
ITSN2	1.03075
GIP	-0.0145
LOC89944	1.08433333333333
UBXD8	1.16475
GYPE	-2.63383333333333
JAG1	2.96916666666667
RLBP1L2	0.5055
HIST1H2AL	0.71025
PAPPA	-1.5268
CYP4F8	0.752
TRH	5.60825
DCTN3	0.0632
NT5C	-0.76375
HTR3C	-0.00900000000000001
VPS41	0.30475
KIAA0174	0.5934
ANKS6	-1.327875
MPV17L	-2.0435
MT1M	-1.22733333333333
DTX1	0.7535
LOC146325	-0.634833333333333
ZNF639	-0.729166666666667
CACNG4	0.3765
TNNC1	-1.4525
MGC27345	-0.550625
CASD1	0.3093
HOXD4	0.608
SMC4	-2.08729411764706
TTC35	0.2511
CTXN1	0.59625
RGS19	0.46575
SFRS3	-1.00983333333333
TRIM43	-0.446
HLA-DQB1	1.52225
NUPL1	0.7581
NRAS	-1.76375
RPL22L1	-2.508
ZNF138	0.391333333333333
FBXW2	-0.7867
SIX3	1.54166666666667
HDAC9	-0.412
OGG1	-0.000500000000000004
APLP1	2.08416666666667
OR7A5	0.419
DLX4	1.21625
TUBA1B	0.0736666666666667
CRY1	-0.9685
