Hybridization REF	TCGA-B6-A0RU-01A-11R-A084-07
BARD1	-0.1685
ZNF177	-0.216666666666667
MIP	-0.5855
ZNF442	-0.1135
F2	-3.588
GRIA1	-0.117875
GALNTL2	1.84166666666667
WNT5A	0.8376
LENG9	0.2725
hCG_25371	-0.4355
FOXR1	-0.283
TRA@	0.7547
PWWP2	0.32975
C1QTNF7	0.869166666666667
SLC7A4	0.158
C4orf7	3.14825
C17orf80	-0.160166666666667
KLK4	0.325
IL31	0.5195
TMEM176A	4.07125
CTNNB1	1.76525
BHLHB2	-0.47375
TMEM185B	0.295833333333333
ARD1B	0.24725
C1orf93	-0.0135
BRUNOL4	-0.568
LOC541469	-0.891833333333333
UPK2	-0.0345
GAS8	0.154666666666667
PATE	0.0605
IMPACT	0.867
WNK4	-0.745833333333333
HNRPLL	-0.268875
GAD2	0.073
ITGA6	1.8195
BMP15	0.0388333333333333
CYP2A7	0.8905
RIC8A	-0.1915
CCND1	-1.74675
USP35	-1.38
DSCR2	-0.70975
CCL4	3.29683333333333
ZCCHC10	-0.045
NOL11	-0.69225
TRPM2	-0.39825
PSMD2	0.0613636363636364
CHTF18	-1.648
USP18	0.6475
RRAS	0.21775
LAMC3	0.3455
TOX	-1.16566666666667
PCDH15	0.153
GABRG3	-1.095
NUDCD2	0.37075
SGCZ	0.0005
KCTD17	0.3743
SPSB2	-0.0965
TPPP3	2.35333333333333
CILP2	0.395333333333333
CALB2	2.740625
CEBPZ	-0.101833333333333
ZNF479	-0.349
FMOD	4.54316666666667
C21orf66	-0.993571428571428
CLN6	0.429
ANAPC1	-0.849875
SH2D3C	1.314
PTPN14	0.6225
TRIM42	0.02975
APTX	0.62475
SNRPG	-0.309333333333333
BMS1	-0.50175
MAGEA3	-4.1295
NFATC3	-0.318833333333333
LRRC45	-0.0965
ARS2	-0.450714285714286
LRIG1	1.1755
EPSTI1	0.220166666666667
PRSS27	0.586
ERC2	1.699875
PRKACB	-0.159714285714286
PRDM13	-2.6315
HCG27	-0.81
KLK12	-2.5425
HSD17B7	-0.243833333333333
ZNF354A	0.48575
PCDH11X	0.396
DMGDH	0.12325
PCBD2	-0.907666666666667
TMC6	-2.02825
RIMS1	0.266
SF3B2	-0.579833333333333
RCN1	0.123666666666667
CPB1	1.56725
BCAR3	-0.53825
FCRLB	0.335125
PAK1IP1	0.14525
OR10H1	-0.134
KIF9	-0.00179999999999999
PITPNM2	-1.32125
L3MBTL4	0.756
TGFB1	-0.9503
ZXDC	0.3105
SLC6A16	0.20325
SRrp35	0.859875
LRRC8E	0.708
PPIAL4	-0.209083333333333
EOMES	0.741
PAX2	0.2335
SCARF2	0.585125
PSEN2	-0.183416666666667
PCDHB13	0.27175
C10orf28	-0.461625
DHRS7B	0.733642857142857
C1orf131	0.38675
ASB1	-0.8317
ZNF223	0.664333333333333
LCMT2	0.30925
MEP1A	-0.7065
TMEM53	-0.0725
RSPH3	0.151
C10orf33	-0.5535
LOC644285	0.1845
PTPN9	0.445833333333333
ABCA12	-2.932
CCDC37	-0.35525
RUNDC1	-0.0465
YES1	0.471833333333333
FAM120AOS	0.05575
OR5M3	-0.565
PPP1R3F	-0.189583333333333
IL13	0.0811
MDFI	2.52
PRNT	0.10975
ZDBF2	-0.125
OR10C1	0.286166666666667
CLIC1	-0.25
LILRA5	0.137666666666667
CSAG1	-3.82033333333333
TREML2	-0.555833333333333
FAM125A	0.292833333333333
ZNF74	0.0355
FAM104A	-0.306625
LRRC39	-0.418
SAMD5	2.585
HYAL2	0.78325
HIST2H2AC	0.0695
IGFBP5	1.37613043478261
NRTN	2.56866666666667
KIAA0556	0.577
FAM29A	-0.932222222222222
JMJD2A	1.2525
EPHB1	4.61825
POLD4	-0.551
ANAPC10	-1.1135
LRRC36	-0.3315
MEGF6	-0.560375
LPHN3	0.488333333333333
BMP10	0.3515
C21orf55	0.397
CREM	-0.523375
PTGER4	0.596833333333333
METAP1	-0.627375
KCNQ1	1.20216666666667
NR2F2	0.011875
SSFA2	-0.51325
CTTNBP2	-1.90425
BCL2A1	-1.740625
ZBTB24	-1.050375
SLCO6A1	-0.44475
PRDM1	0.3346
OR7D2	-0.518166666666667
CCDC47	-0.5346
LOC646982	0.4375
SLC26A6	-1.24583333333333
BIN1	0.1905
SRRM1	-0.0652142857142857
PCSK1N	1.373625
ALS2	-0.3195
ECT2	-0.475210526315789
CACNA2D2	0.00175000000000001
DOCK6	-0.827
C10orf119	-0.2165
FATE1	0.476
DUSP23	1.3655
TRIP6	0.152
NUP35	0.09375
CDH3	3.28975
KLHDC8A	2.5995
C9orf116	-0.300875
EI24	0.6025
CENTD1	0.113166666666667
RWDD2B	0.726333333333333
DOCK1	0.2795
NPAS2	-0.85325
NR3C2	2.68366666666667
FAM63A	-0.345583333333333
INPP5F	-1.05683333333333
FAM111A	0.2779
MYBL1	0.110666666666667
IQGAP3	0.150666666666667
CRADD	-0.853833333333333
DUSP12	-1.27625
PDZK1IP1	3.6835
VASH2	0.2095
CTR9	0.288
VIL1	-3.3195
OR8U1	0.285166666666667
CCDC107	1.449
PTTG1IP	-0.006625
OR4X2	0.08275
COL9A1	5.361
PSMD9	-0.54825
ZFP62	0.26775
TIP39	0.713
PARP15	-0.0355
TTC19	-0.095375
C1orf114	-1.93383333333333
GFPT1	0.013
SLC27A6	0.8365
MRPS10	-0.4178
CALML5	3.874
TRPM7	-1.092375
CGNL1	0.840375
CECR1	0.296
SERPINB8	0.482333333333333
TMEM102	0.34225
PDIA2	-2.616
NUCKS1	0.306166666666667
HOTAIR	1.17725
EBI3	-0.2215
NXN	0.831
ZMYND19	-0.04075
FOXJ3	-0.123
EIF5B	-0.369
EIF2B4	0.0903333333333333
LEO1	-0.8645
ZIC5	-1.25866666666667
IL20	-0.5315
KIAA0415	0.129
FLJ37357	0.0405
TSPAN12	0.47375
ACTR3B	0.868875
TFAM	-0.147166666666667
IL17RD	1.351875
PARP12	0.29575
KLHDC7A	0.279
KCTD4	0.524666666666667
GTF2H1	0.284
FLCN	-0.622666666666667
BIRC4	0.594875
LOC790955	-0.20225
VKORC1L1	0.0155
CYP4F22	0.145666666666667
TAS2R5	-0.122
ZNF582	0.793
HS3ST3B1	-0.67725
CTNS	0.065
STK36	-0.755166666666667
MMD2	-0.00175000000000002
RP5-1103G7.6	-0.0715
FLJ23356	0.549
CRH	-0.30825
C1orf182	0.024
ACP5	0.0718333333333333
AMFR	0.5519
CA4	-0.736
PLCB4	1.246625
MPHOSPH10	0.01
UNQ473	1.9685
G3BP2	-0.27375
SR140	-0.668333333333333
HOXA2	0.89875
PYGB	-0.125
BAT1	-0.154083333333333
DKK3	0.457166666666667
DDX31	-0.218125
TULP1	0.289375
NHLRC2	0.33475
TNRC4	-0.371833333333333
ZNF430	-0.458
TNRC6A	-0.052
PLA2G1B	0.236166666666667
RCHY1	0.632333333333333
GTF2A2	-0.415166666666667
MGC4294	-1.1655
ZNF691	0.46125
TACC3	-0.7245
DNAJC5G	0.046
LOC4951	-0.1125
MS4A4A	-1.2205
LOC152485	-0.103
PPP1R2P1	-0.16425
PPP2R5B	-0.28125
RPGRIP1L	0.60075
SPOP	-0.0421
PTPRF	1.5095
MGC42090	0.035
SUSD3	0.26125
THOC4	0.4095
MAML1	0.3192
FXR2	-0.725
TYK2	-0.10075
MUC6	0.718166666666667
DNAJB7	0.2465
PIP4K2A	-0.976214285714286
MEX3A	0.838333333333333
RRP1	-0.098625
TFAP4	-0.1735
CXorf41	0.4185
MTMR4	0.0208333333333334
CTLA4	0.5085
SNX9	-0.144625
CIB3	-0.509666666666667
NECAP1	-0.03475
PLA2G2D	-0.4287
GLMN	-0.063
DCLRE1A	-0.521
PDX1	0.3865
SAMD11	-0.9715
MRPL55	1.1358
TLR7	0.910875
TBC1D21	0.139666666666667
SMAD1	0.9598
ACTRT2	-0.62525
RIOK2	-0.3505
PDLIM4	-0.43125
SLC22A15	-0.966166666666667
ABHD13	1.008
STX18	-0.0789
CCPG1	-0.001
DCBLD1	0.606666666666667
SLC2A6	-0.6105
NOLA3	-0.46925
TRDMT1	-0.0921428571428572
IL17F	0.3405
ATP1A4	1.39633333333333
OR52W1	0.608
CFL1	-0.7315
IL4	-0.75725
RBP2	0.1695
CPSF6	0.219875
TTC8	-1.1675
MUCL1	5.3955
EYA3	-1.56333333333333
KRT38	0.138
GNE	-1.15375
ZNF501	1.255
SLC35A2	0.29525
CEP110	-0.7953
MYF6	0.051
MGST2	-0.6805
TRPV4	1.7095
NEK8	-0.656833333333333
NOX5	-1.3
NCKAP1L	-1.10983333333333
EMP3	-1.42733333333333
BPY2C	0.303
C1orf38	-0.3965
ELOVL2	-0.422125
CBX7	1.11041666666667
OSBPL1A	1.13616666666667
ZNF589	-0.5355
ESCO1	-0.474
TRA2A	-0.0120833333333333
C3orf26	-0.573
PHF2	1.14958333333333
PID1	1.10366666666667
RFC1	-0.2895
MTAP	0.186875
ADORA3	1.64033333333333
LOC389458	-0.10325
TRNT1	-0.71525
CRIPAK	-1.125
RAI2	2.06183333333333
ANKRD44	-0.5415
GZMB	1.7895
NFE2L1	-0.395
STIP1	-0.427
RASL11B	-0.589
NT5DC2	0.5895
LRP2	1.76275
MTDH	0.704
ARSG	-1.559
HSP90AB1	0.0818333333333333
CT45-6	-4.27125
ZNF483	-0.259
LMBR1L	-0.81625
S100A2	-0.7997
C2	-0.945
C2orf27	-0.31375
EIF4EBP1	-1.071
GCKR	-2.98783333333333
PPP1R9B	0.113875
FER	-0.88
SNRK	0.971
OR5M10	0.494
UTP6	-0.86225
CAPZA3	0.895
FBP1	-1.31122222222222
TERT	-1.477
CCL1	-0.6045
FUCA1	0.1925
ALS2CR8	-0.223833333333333
KCMF1	0.0231666666666667
SRCRB4D	-0.5805
OXCT2	-0.438
IL17RA	0.920166666666667
MPP5	0.573875
SPA17	0.005
FLJ10986	0.338
GALNT14	0.4965
CXorf27	-0.563
NPLOC4	-0.646
RAB34	-0.1675
KRTAP3-3	-0.0855
ARSD	-0.134833333333333
CPLX2	-1.0871
PJA1	1.5525
WHDC1L1	0.351166666666667
RB1	-1.3138
MTMR15	0.029
PHLDA2	-1.6416
GUCY2F	0.3215
MPV17	-0.169666666666667
SLC35D1	-0.3365
LYSMD3	0.3582
COL16A1	1.79325
ERLIN1	-0.509
JMJD4	0.5275
HIST1H2BK	0.88725
TP53I11	1.19033333333333
ST3GAL4	0.1544
PF4V1	0.5125
ALG8	-0.95725
REG1A	0.86325
MINA	-0.2405
CYB5R3	0.659333333333333
HHLA1	-0.202
MYST4	-0.0285
VASN	0.2005
UCHL5IP	-0.129
TFAP2A	0.810125
MGC9913	1.709
C9orf97	0.142
LOC90379	-0.703
PHF15	-0.957928571428571
ZNF169	-0.0181666666666667
KRT7	2.356
GLIPR1L2	0.307
LOC116236	-0.83925
IQCF3	0.1545
RDH14	1.08883333333333
HNRPK	0.587785714285714
RABEPK	-1.04766666666667
ISX	-0.929
CBARA1	0.22675
RAD51AP1	-1.3835
MLL5	-0.173375
CXorf48	-1.837
SGCD	-0.1735
PHTF1	-0.977125
CA3	3.66025
CMTM5	2.31425
STX10	-0.08175
JMJD2D	-0.46575
P4HA1	-0.973166666666667
GAB3	-0.890833333333333
DHRS4	0.231666666666667
COL4A1	2.786375
C20orf20	-0.7715
OSBPL2	0.017875
PTTG2	0.1275
KIAA1688	1.06725
STS	-1.354125
SHROOM4	0.337
KBTBD5	-0.139666666666667
ALDH1A3	1.5897
BTNL2	-0.0676666666666667
TGIF1	-0.21
ZFAND5	0.61825
ICA1	-0.121375
NAV3	-1.5325
FLJ12331	-0.4595
EPS8L2	0.6272
MNT	-0.321666666666667
ENTPD1	1.90225
OR51E2	0.81175
STK11	0.115
MX1	2.805875
TTTY9A	0.1105
CX62	0.626
LOXL4	0.616125
EXOSC4	1.4735
PURB	0.429928571428571
SETD1A	-0.685833333333333
RELB	0.568
LAMB2	1.44483333333333
HNF1B	-0.288166666666667
PNLIPRP3	0.2015
C14orf139	1.4265
UMOD	-0.154
GRIN3B	-0.1145
GPR25	0.297
ZNF512B	-0.46925
ATP6V0A1	-0.317625
SRA1	-0.211833333333333
ZNF615	1.34525
ZNF768	-0.1245
ZNF469	3.46975
DYNC2LI1	-0.0861666666666667
DNAH3	0.1005
LOC387911	1.33725
LOC554234	0.1575
ARRDC5	0.783
TMEM59L	-1.01733333333333
MARCH4	-0.23525
CNOT8	-0.1725
KIRREL3	1.99083333333333
ADAM17	0.073125
MYOG	0.283375
CPNE1	-1.2095
AK5	2.309625
LOC204010	0.6945
NDRG4	0.695
LOC130074	0.14425
PIAS4	-0.1885
NCOA2	0.7115
TEGT	-0.276
USP5	-1.2125
ANKRD21	-1.19675
KIAA0692	-0.0906666666666667
HAPLN3	3.31625
LZIC	-1.096
NRXN3	0.324
CDKN2C	1.10533333333333
KIAA0226	-0.0785
CYB5D1	-0.1255
WDR68	-1.0874375
ABCB6	0.0633
MRPS25	-0.18
ZMAT2	0.541416666666667
KRT25	0.034
RPL11	-0.466
GRAP	-0.293333333333333
LOC198437	1.41833333333333
RORC	0.616
RAP2C	-0.177428571428571
MXD1	-0.36075
AZI2	0.419166666666667
NUAK2	-1.7145
AHSG	-6.205
MANSC1	1.97775
IMP3	-0.2335
C2orf3	-0.04575
VSTM3	2.45475
PCTP	0.18275
SIRT1	-0.02625
MANBA	-0.62275
CD164	0.446125
GFRA1	-2.0876
PRM2	0.7505
ZKSCAN3	0.162
PLEKHG1	2.141
TPRKB	-0.45
UBFD1	-0.379833333333333
CDKL5	0.729
HIST1H2BD	0.25825
INPP4A	-0.808
BMX	0.677625
PTPRU	-1.1665
LOC554202	-0.0373333333333333
HOXC8	1.323125
IL12B	-0.0785
ADPGK	-0.24875
ZNF418	1.0965
SIAE	0.34475
CWC15	-0.4135
RP13-401N8.2	-0.132
KLHL11	0.14925
DEDD2	0.01
PSMB3	-0.53125
DDX25	-0.674
ZBTB3	0.187666666666667
GFRAL	0.1505
RPS25	-0.573166666666667
FAM57B	-0.104166666666667
TESK2	0.420166666666667
DNM1L	-0.94975
ZNF207	-0.179666666666667
CLEC11A	1.018375
TOLLIP	-0.01325
TMEM61	1.56766666666667
DLK1	-2.6783
PLVAP	2.894
NOD2	0.824833333333333
SCMH1	0.4855
FLJ40235	0.21775
HTR2A	3.7005
ARMC5	-0.33
FUT7	-0.033
PRELP	2.1157
ALKBH6	-0.299833333333333
GYG1	1.12025
POLR3GL	0.27175
COL8A2	3.38033333333333
OR10A5	0.389625
C1orf187	-1.42925
TXLNB	-0.0391666666666667
C16orf68	-0.728416666666667
R3HDM1	-0.71
C16orf75	-0.22075
BAALC	-0.066625
TNP1	-0.355
GAPDH	-1.05575
COX7C	0.188
ERRFI1	-0.406333333333333
PGAM2	0.649333333333333
FAM108B1	-0.6475
APC	0.501375
TLR2	3.165
SUCNR1	1.64425
ZNF233	0.67075
WFDC1	0.6795
PSG11	-0.2288
SLC39A1	0.98325
PSAPL1	-0.1135
CDC42EP1	0.71775
MECR	0.16775
KIAA0101	-0.8063
MACROD2	2.3555
MMP19	0.490416666666667
LOC202459	-0.377666666666667
VNN2	0.70425
ACCN3	-1.885
TIMD4	0.137
RNASE8	0.352
CCDC7	0.1665
SULT2B1	-0.4935
ME1	-1.4115
MGRN1	-0.282
MRPL30	-1.321
IVL	0.13625
CALM1	0.92385
PLEKHA6	0.8071
B4GALNT2	-0.2565
PGDS	3.21025
C8orf33	1.90691666666667
TMEM56	0.502
CKM	-0.823666666666667
ESR2	0.0699
ACOT8	0.5685
AGTR2	0.08925
LOC155006	2.33025
BC37295_3	1.3355
EPM2AIP1	0.1875
PZP	1.579
RPS9	0.919166666666667
C18orf51	2.547
SIVA1	0.5075
HEATR2	-0.2155
CD3E	-0.501083333333333
C20orf142	0.46075
PGLYRP3	0.057
CCDC139	-0.374
GPS2	-0.577833333333333
NOL14	-0.45325
LRTM2	1.1175
TRIM36	0.716375
TP53RK	0.6944
FBXL13	-0.924166666666667
RUFY2	-0.419642857142857
C11orf70	-0.0275
HSPB9	0.815
GJA5	2.4255
HGF	-1.691
EPHB4	0.82775
SOX18	1.14575
IFRG15	-0.313
SERPINA10	-3.0395
WDR23	-0.005875
REEP2	-0.857666666666667
CDK3	-0.657
HSPA12A	-0.118375
ARL8B	0.2537
SATB1	0.028
PPM1D	-0.966333333333333
VPS45	-0.066
TP53BP2	0.562625
GJE1	1.04925
CACNA1G	0.13225
VGLL4	0.821
GNPTG	0.481
ROS1	-1.758
C21orf128	0.0695
BMP8B	0.69425
SLC5A4	-0.609
SLC6A3	-0.0628333333333333
C16orf53	0.298
TMEM81	-0.1805
APC2	0.5372
SYAP1	-0.39325
C6orf54	-0.215333333333333
ZBED5	-0.3153
PVR	-0.402375
LTA4H	-0.5885
CCDC24	-0.3278
MAGEA4	-3.97816666666667
IFIT3	1.69483333333333
MYADM	0.738125
C21orf82	0.955
PDE3B	-1.3815
TMPRSS11A	0.45825
PGK1	-0.383529411764706
CCL13	3.97466666666667
DERL3	-0.749666666666667
MLXIP	-0.303916666666667
PLOD1	0.21525
MTFR1	0.4272
NPDC1	0.122333333333333
GPAA1	0.599333333333333
LTV1	-0.8775
RYR3	0.57625
C7orf46	-0.45075
VAMP2	0.195625
RNF135	0.8622
SUPV3L1	-0.47625
FIBP	-0.062125
ADAMTS18	1.0465
RNF25	0.105833333333333
SOS1	0.1065
PLAU	-0.702875
MATK	-1.98475
EHF	5.529
CTNND2	0.916125
PTEN	-0.294928571428571
ZNF189	0.78075
SLC28A3	1.0135
GUCY1A3	4.4075
SETD2	0.5651875
ROGDI	0.02025
TICAM1	-0.2944
RASSF3	0.468
PACSIN2	-0.116666666666667
SERPINB5	2.9995
PRKCDBP	0.625375
TFDP3	0.876
LGR6	4.195875
RFX5	-0.777833333333333
OR52J3	0.151
PTPN18	0.4215
ZBTB34	0.37425
KCNF1	0.40275
SYNE2	0.819928571428571
SLC22A4	-1.77525
NETO2	0.528125
VCPIP1	0.142
LDHD	-0.8415
ESX1	-2.566
SQRDL	0.85
GALK1	-0.37475
SERPINA6	-3.34366666666667
HD	-0.525
ASCL3	0.0205
FBXL6	-0.4125
FABP7	4.839
MAGEC3	0.2115
KLC4	-0.577375
CD1D	-1.516375
PRAM1	0.541
EIF3B	-0.178285714285714
DSCR8	-6.241
FLVCR1	-1.624
KIAA0141	-0.283625
PROM2	2.58583333333333
ALOX5	1.1131
GPR162	-1.060875
LYRM2	-0.495375
RNASE6	-0.957875
HES5	1.062
GJA1	-0.46025
MRPS14	-0.46675
HMHB1	0.1445
TAF7	0.1345
BTNL9	0.1321
SFXN2	-0.9635
VEPH1	-0.52275
GK2	-0.0945
AMBP	-4.710625
KIAA0953	-0.4985
XAGE5	-0.293
CCBP2	-0.2985
TGM2	-0.700333333333333
ZNF202	-0.5955
ACTL6A	0.0191666666666667
SLC23A2	0.1574
ARHGEF7	-0.395333333333333
LOC728635	0.474
CRYM	-1.10416666666667
PKD2	0.66425
MANBAL	0.688833333333333
LIN54	-0.69275
ACTL7B	-0.103
OR4D9	0.117
KIAA1683	-1.172375
ZNF704	0.970333333333333
TCP10	-0.3415
MAGEB18	-0.584
DEFA4	0.403666666666667
ZNF197	-0.404
PTOV1	0.707333333333333
RNF208	-0.0616666666666666
CMIP	-0.1185
TRDN	0.143
UCHL1	-1.05525
APOL6	0.5782
PLK1	-0.875666666666667
NPHP1	0.534166666666667
NDUFA11	0.0515
DAB1	0.183
RTN4R	1.283
PUSL1	-0.337
SYT2	-0.087
ANXA13	1.1485
RFTN1	-0.115
ATP8B2	-0.61225
VN1R2	0.099
OR52E4	0.0155
NPPB	-2.3945
ZNF148	0.5025
ZNF141	-0.351125
IKZF1	-1.42075
PSMC2	-0.172
GGA3	-0.977
LPGAT1	0.11275
SEC16B	0.058
C5orf38	0.0435
THOC2	-0.5263
SLC16A12	-0.101166666666667
ALK	2.56975
DACT3	1.806
CACHD1	0.891
GAN	0.15325
EXOC6B	0.0645
HIST1H2AE	1.401
VAMP1	-1.9065
SRI	0.287166666666667
AKAP14	-0.0985
HLA-E	1.5965
SLC25A32	-0.499166666666667
FLT3LG	-0.204333333333333
ATP1B1	0.726875
WDR1	0.15825
SWAP70	1.31275
TRIM31	0.04075
ARNT	0.169875
ZNF596	0.0646
CDKN1B	0.00233333333333333
FOXC1	1.6763125
SEMA3A	-3.5221
LSM14A	0.394166666666667
STEAP3	-0.22025
ABCA1	0.708
PLSCR2	-0.0346666666666667
EDC3	-0.593166666666667
THBS3	1.0685
C15orf43	0.130333333333333
GMCL1	0.128
C9orf71	0.95725
MGAT5	-0.1585
LOC402164	0.32775
TSPAN8	-2.6945
DYNLT1	0.3085
IGSF1	-2.6985
TMEM143	-0.51775
FLJ25006	-3.448
ATP13A3	-0.074
C3AR1	1.459
CADM2	0.0765
EFNA4	1.7685
HAO1	3.19975
TWF1	-0.438833333333333
MRPS17	-0.01625
MYH9	1.29733333333333
C9orf9	0.589166666666667
C17orf79	-0.115166666666667
FSCN3	0.3465
BDKRB2	1.38483333333333
PCGF6	-0.457333333333333
RAP1GAP	0.25575
TAS2R41	0.253
DCLK1	-0.2143
DEFT1P	-0.179
TAF2	1.49758333333333
COPZ1	-0.13275
KATNA1	-0.634
STIM1	0.60225
TBX2	-1.27933333333333
RPS4X	0.793846153846154
MARCH8	-0.011
DHX33	-1.0095
TMEM161B	-1.272
SYPL2	-0.0935
ADCY5	-0.100125
SRPK3	-0.05425
CXorf9	0.11975
REC8	-1.237
CLP1	0.4028
MGC52498	-0.447
DUOX2	0.57625
C6orf150	0.14875
TSC22D3	1.42875
CASP8	-0.7864
PRKD3	-1.0694375
CFH	1.2
TRO	-0.50775
NRIP1	-0.319
ZNF707	0.4255
TBC1D22B	0.073
HYI	0.4965
COX7B2	0.000500000000000028
GPR52	0.23625
CASC3	-0.270928571428571
METRN	-1.13525
KRT3	1.061
ARF1	0.869428571428571
C1orf111	0.3075
MOG	-0.2235
C6orf50	0.13
MGC12966	0.525
ATP7A	0.4655
NOTUM	-2.299
LOC342897	0.179
ITSN2	0.10875
GIP	-0.5015
LOC89944	0.619666666666667
UBXD8	0.3015
GYPE	-1.863
JAG1	0.9625
RLBP1L2	-0.0645
HIST1H2AL	0.76275
PAPPA	-1.0287
CYP4F8	-1.04875
TRH	-0.36675
DCTN3	1.1186
NT5C	-0.702
HTR3C	0.686
VPS41	-0.5265
KIAA0174	0.0832
ANKS6	-0.416125
MPV17L	0.207666666666667
MT1M	0.244
DTX1	0.4885
LOC146325	0.432833333333333
ZNF639	0.103833333333333
CACNG4	0.00700000000000001
TNNC1	-1.4345
MGC27345	-0.264625
CASD1	-0.355
HOXD4	-0.0115
SMC4	-0.322176470588235
TTC35	0.3329
CTXN1	0.247125
RGS19	-0.0805
SFRS3	0.0795
TRIM43	-0.3965
HLA-DQB1	2.947875
NUPL1	-0.805
NRAS	-0.504375
RPL22L1	-0.28625
ZNF138	-0.822166666666667
FBXW2	-0.3001
SIX3	0.758333333333333
HDAC9	-0.189083333333333
OGG1	-0.3926875
APLP1	1.16266666666667
OR7A5	0.6865
DLX4	-0.79075
TUBA1B	-0.07625
CRY1	-0.75
C12orf29	-0.4555
MGC70863	-0.388
OR1D2	-1.6
C1orf25	-0.086125
CUZD1	0.09775
PUNC	-2.853
SCAND1	0.331833333333333
MYT1	-0.8685
MPND	0.08325
GOLGA1	-0.3895
ZBTB43	0.419
VAPA	0.415166666666667
C4orf36	-0.17225
STAP1	0.0675
SLC34A1	-0.622
PIK3R3	1.4068
TGM5	0.8025
USPL1	-0.8064
FBXO40	-0.222666666666667
BRF1	0.0914
CCL27	-0.065
hCG_1657980	-0.065
PFN2	1.0945
MYBPH	-1.4725
PPP1CC	-0.231875
CDCA7L	-1.041
KCNB2	0.906
C20orf151	1.0105
USP13	-0.36725
RCOR2	0.8575
FBXW4	0.0728333333333333
WT1	-3.03016666666667
TAS2R46	-0.018
STK38L	0.722166666666667
LEPROT	-0.146375
DDX42	-0.325125
TXNRD2	-0.821166666666667
TNFRSF4	1.5855
KSR1	-0.25
SLC27A1	0.813833333333333
POU5F2	0.019
SLC22A11	-0.22475
C8orf32	0.328
ZNF236	0.167428571428571
GABRB1	-4.15425
LRRC29	0.572
FBLN1	1.39408333333333
MRRF	-0.335333333333333
RP1	0.2375
MARVELD1	0.7895
AFF4	-0.635
C17orf54	-0.163
RAF1	0.27725
SUB1	-0.476333333333333
MRPS33	-0.1655
ZIC1	0.4947
ARL10	0.4185
RAG1AP1	-0.35
P2RX5	-2.2057
NCR3	0.2955
LTB4R2	0.6225
HLA-DPA1	4.398625
FKBPL	0.366833333333333
JAKMIP1	-0.3145
SNX4	0.39525
CD248	2.0615
CCR2	-0.9825
LOC401152	0.421833333333333
SH3KBP1	-0.1706
LMBRD2	-0.198857142857143
WDR51A	0.3875
SYT15	-0.2447
SMOX	0.47875
NACAP1	-0.49875
DRD2	0.0221666666666667
COPS2	0.0935
FCER1A	5.25275
TMEM112B	0.1785
SUGT1	-0.636
CALR	0.596375
DPY19L2P4	0.1455
ADRA1B	0.52125
LTB	3.10875
SNRPD1	0.141
NCAPG2	-0.738
KCNMB1	3.009
ITGAV	0.118416666666667
LENG4	-0.0945
C13orf16	-0.536333333333333
C20orf3	0.409875
PIP5K1A	-0.629
PCNA	-0.368125
C1orf34	-0.3955
MMACHC	0.38825
BEST1	-0.717333333333333
REV3L	-0.97925
ZRANB1	-0.021
AVPI1	-1.586
ATG5	0.10925
SARM1	0.351
RGS7	-1.0955
HMP19	0.435166666666667
SGTB	-0.9854
FEM1A	0.2185
C1orf122	0.364375
MYCT1	1.93583333333333
GM2A	-0.2575
ZCCHC7	-0.110071428571429
MYH10	-0.55025
DKFZp761B107	-0.175
ADAL	-0.89925
OR10J1	0.21225
TMEM9B	1.144
DNAJA1	0.40025
SCGB1D4	-0.206
LRRC50	0.2385
PRKX	1.09225
NUDT14	1.4474
PCTK1	-0.488727272727273
ARG1	-3.30325
KIF2C	-0.58875
GFM1	-0.27625
RAB11FIP3	-0.600166666666667
HBD	-1.3635
NPR3	-0.2044
IRAK3	0.774666666666667
OLAH	-0.199833333333333
CYB561D2	0.14
CNNM4	-0.29475
MYO5A	-1.3325
SIPA1L3	0.728333333333333
ADAM10	-0.03825
LIPA	0.313583333333333
NAP1L4	-0.4844
MRPS22	-0.21725
GNG4	0.976666666666667
PSG5	-0.141833333333333
PPP2R2C	-2.2477
P2RY12	0.94475
SLC6A13	-0.402125
AGPAT4	-0.1375
C6orf199	-0.148125
FAM53C	0.32175
TPM1	0.657727272727273
PYHIN1	0.488333333333333
LINGO1	0.173333333333333
CIDEC	1.289
CRIM1	0.8765
DHTKD1	0.24125
ZNF546	-0.273916666666667
CD300LG	0.6333
SFRS2IP	-0.0356666666666667
FLNB	0.25425
NOC2L	-1.125
SPINK7	0.31475
CRTC2	-0.305
HMG4L	0.31375
C14orf162	1.30225
CCDC123	0.34475
HTRA3	0.4545625
SPTBN5	0.266333333333333
C1orf77	-0.193166666666667
TAF1L	-0.252
WDR78	0.950833333333333
WDR49	-0.0408333333333333
SIN3A	0.17975
ECSIT	0.5655
VSIG4	3.8915
DIRAS2	0.6705
TXNL1	0.142
MTERFD3	-0.33
CCNYL1	-0.691
CISD2	-0.512333333333333
OR5C1	0.1815
OBSCN	-0.21225
GBA	0.776666666666667
SLC9A11	0.479
C6orf64	0.6635
ESD	-0.46525
CYYR1	3.24716666666667
PNRC1	0.74725
FCAMR	0.3355
PPIA	0.113428571428571
VDAC1	-0.605125
TRIB1	1.846625
NT5C1B	-0.0266666666666666
CLDN17	0.43875
ICOSLG	-0.177875
RGR	0.871875
DSG1	1.034
TMEM27	0.33425
C1orf69	-0.661
