Hybridization REF	TCGA-A8-A097-01A-11R-A034-07
ARMC10	-0.771333333333333
PSG1	-0.22
DHX34	-0.018
VARS2	-0.175375
NFIC	0.99225
ITPR2	-0.46475
AGXT2	-0.00883333333333334
OR6K3	-0.1665
H2AFZ	-0.111833333333333
MLLT3	0.308166666666667
COX4I2	1.298
CCNT2	-0.53525
PLK4	-1.556375
NUMBL	-0.0596666666666667
MED16	-0.31375
PLEKHQ1	1.4115
GOSR1	1.11061111111111
BTG4	0.12675
RPL30	0.858916666666667
IGSF5	-0.314
IGFL2	3.03066666666667
ELMOD2	0.87
SHC3	0.689666666666667
HAVCR1	0.0815
DYNC2H1	-0.387125
RNF5	-0.203
C2orf7	0.00975
NLF1	0.721
KLHL25	0.8285
LRP10	1.1638
KRI1	-0.535
PUS7L	-0.248
MGMT	-0.63725
HOXD1	0.00766666666666667
CSH1	-0.0656
ATG16L2	-1.16
FLJ44635	-0.144
CHODL	-0.17425
EXOSC8	-1.553
SLC28A1	-0.01725
MYO7B	-0.855666666666667
SEH1L	-0.4383
MTNR1A	0.33
TSPAN5	1.2505
CDC45L	-2.07716666666667
AMIGO1	0.422
ATAD3A	-1.239
OSGIN2	-0.210166666666667
PDIK1L	0.365166666666667
DARC	2.357375
PIPSL	0.8405
SHMT1	-1.14475
CRISP3	-0.813
POPDC2	2.04983333333333
ZRANB2	-0.3955
FBXL8	0.68475
TRIP13	-1.46690909090909
EIF5AL1	-0.404
POU5F1P3	-4.8745
IL6	-1.77666666666667
CXorf38	-0.166166666666667
IFNA16	0.0025
FBXL2	1.1385
BRD1	-0.06625
STATH	-0.00325
FBXO44	-0.459166666666667
MCCC2	-0.0165
CDC2	-1.7439
C5orf23	-0.25275
IVD	0.5075
C10orf122	-0.44
MSL3L1	0.2235
MVP	1.07925
EPOR	-0.4668
ZMYM1	-0.695833333333333
BCL7C	0.533666666666667
PSTPIP2	0.4319
LYPD1	-2.216375
OR8G5	0.0965
ZP3	-0.414833333333333
BCAS4	0.955833333333333
EDG6	1.51925
ISY1	0.06225
PRAMEF2	-1.05
CUL1	-0.384
RNF213	1.3526
CCRK	1.1495
DHX9	-0.16025
C13orf29	-0.29775
NCKAP1	-0.0931666666666667
MRPL43	0.232142857142857
XPR1	0.35075
PKN2	1.1382
PODNL1	1.183
ZNF333	0.022125
DALRD3	0.88025
OPN1SW	0.2985
BTBD6	0.02725
C11orf82	-2.5905
OR5P3	0.705
DUSP11	0.3005
L1CAM	-1.3645
NEK11	1.881
OR7E91P	1.679
CNTN3	0.8964
CREB3L2	-0.0825
ZBTB37	0.739
KIAA1324L	0.43275
NDUFB10	0.055
NUDT2	-0.36025
GTPBP8	0.11325
CACNA1D	2.15675
PRKAA2	-1.70366666666667
PRDM8	-0.1175
MGC16075	-0.833333333333333
KRT14	1.17378571428571
PP8961	0.662375
MRPL18	-0.808
ABCG2	-2.655
PACRG	0.9475
BBS2	1.3795
KREMEN2	-2.8385
FBXO21	0.5305
HNRPUL1	0.192833333333333
GRB10	0.8925
CLSTN1	0.99125
LMAN2	0.5347
C17orf61	-0.249
NIPSNAP3A	0.54025
INSIG2	-1.06283333333333
PCDHB7	0.712166666666667
STXBP2	-0.11425
CMAH	0.7925
SEMA5B	-0.61325
ZNF155	0.515666666666667
COQ6	-0.704666666666667
PRPF4	0.14525
TSPAN15	2.306
VN1R5	0.3475
LATS2	1.14675
SELK	0.718
PGK2	-0.032
MS4A1	0.7525
TYW3	0.3894
KRTAP5-1	0.70925
RCCD1	-0.473166666666667
BTN1A1	0.658
DDX28	-0.11525
TMEM65	2.538875
LOC92345	0.323
TTC31	0.02275
WDR46	-0.6525
CHP2	-1.13166666666667
LSP1	0.772875
ZNF542	-0.618
EXOSC1	-0.66725
ARHGAP18	-0.398666666666667
LRRTM4	-0.648875
MAOB	4.18633333333333
CACNB4	0.0055
MGC33846	0.26875
RANBP3L	1.984
ATP5L	-0.543375
ONECUT1	-2.3825
NUDT9	1.12425
TMEM149	0.827
STX17	0.1405
IGSF10	-2.66375
TMPRSS9	0.416
BMPR2	1.19325
ALLC	0.0705
KLF7	-0.2275
GCC1	0.4875
TIMM9	-0.048
CDO1	0.242
MGC10701	-1.314
IFI6	1.15583333333333
FRMD8	0.115
MGAT2	0.56175
WBP5	-0.3695
CNIH2	0.021
KIAA0907	-0.623
KCNH8	0.204
CTSG	-0.232
GRIK1	-0.5595
CUL5	0.252625
FRMD1	0.1565
OR9A4	-0.1815
SYT6	-1.34425
FOXD4L2	1.3735
ANAPC2	-0.0181666666666667
OPN5	-0.753
TAF13	0.049
LYG2	-0.0995
GGNBP1	0.2095
C11orf40	0.5315
OTX2	-1.207
REG4	0.438
EIF5	-0.47525
PALB2	-0.3815
SEPSECS	-0.024
RNASE3	-0.22675
TRIM49	-1.535
POLR2K	1.8216
GPR42	-0.0535
C8B	-1.2785
SASS6	-0.16425
PREB	-0.241833333333333
OR3A3	0.198
TUBA8	0.435375
IGLV2-14	-2.30725
STIL	-2.08325
ANKFN1	-0.936
NME7	0.0545
HOXC12	1.5415
UBE2C	-1.283
FHOD1	-0.552375
CDK2AP1	0.127
OR6K2	0.306
DHPS	-0.11325
RPL5	-0.528333333333333
TRGV5	0.3125
LOC541472	-0.321125
HCCS	-0.1049
DENND1B	1.9995
LHX3	1.277
OR5D16	0.465
CXorf57	-2.164
IRF2BP1	0.81575
NDST2	0.1715
LCE3D	-0.0585
BOLL	0.2355
SYT3	-0.628
PIH1D2	0.272
C20orf7	-0.930833333333334
IL1R2	-0.684833333333333
SLAMF9	1.316
PPME1	-0.385375
PIK3CA	0.2825
TRAPPC1	0.015375
COLEC10	-0.3975
SLC9A6	0.3385
PDDC1	-0.401666666666667
CCDC53	0.54475
GK3P	-1.09575
DAZL	-0.696
BRI3	0.21875
SDK1	-0.3795
CYP2C18	0.1655
IFI44L	2.763375
RPL3L	0.0395
FUT9	3.318
KIFC2	-0.781333333333333
PMP2	-0.905875
SLC4A9	-0.268
PLAG1	-1.18383333333333
MYCBP2	1.06466666666667
OR4E2	-0.4165
CCDC65	0.95125
C16orf82	-0.15525
ENTPD4	-0.55525
BRP44L	-0.752
PMP22CD	0.0765
TMCO4	0.794833333333333
KCNN1	-0.774333333333333
WDR35	-0.19925
CCDC80	2.651875
C3orf31	-0.4295
SLC7A9	-0.279
TMEM190	-1.27375
DBC1	-0.395
FADS3	-1.45433333333333
PDZD8	0.0633333333333333
GRM5	0.392
AZGP1	2.2786
PEX3	-0.131
MED1	1.97935714285714
ATG4C	-0.877166666666667
HNRPH3	-0.6635
FAM109B	1.8995
C4orf17	-0.0985
CA10	0.3295
OPRD1	-0.2635
CCL16	-1.49175
SACM1L	-0.427
CST6	3.98625
CD63	0.9299375
LGI1	3.0925
ZNF784	0.44175
CRYBB1	-0.7385
CX3CL1	1.0636
TOP2A	0.718875
GYPB	-3.8965
GADD45GIP1	-0.62525
FEN1	-1.213125
IGF1R	1.3065
WDR72	-1.96533333333333
PURG	-0.240333333333333
DEFB126	1.14925
PKD1L1	0.10775
CAV1	-1.5672
GNPDA2	0.829
DGAT2	-0.782
NLGN1	-2.8215
STRBP	0.190125
HPRT1	-1.10866666666667
FANCI	-0.97225
PSMA7	0.239125
DBF4B	-0.464666666666667
TTF1	-0.4385
RAD54L	-2.7495
ELOF1	-0.53425
PLAGL2	-0.268625
ZNF256	-0.12425
HMGCL	0.04675
MSI2	-0.064
RPESP	-0.00816666666666666
C11orf60	0.842
ABCD1	0.005
ACAA1	0.0047
SPARCL1	4.9505
IL6ST	1.7111
ZNF319	0.7415
TMEM109	0.8386
FAM90A1	-2.08616666666667
IL22RA1	-0.6505
ATP4B	0.196
TEC	-1.2275
C7orf30	-0.72775
TXNDC2	-0.137
ABCB4	0.11575
KIAA1191	0.396375
C9orf38	0.0635
SFTPB	0.322625
CNTNAP2	-1.716
FRK	0.487
TBX19	-0.04825
CHD4	0.2515
C6orf26	-1.4365
MOSC2	-1.0505
IKBKE	1.47425
HIF1A	-1.62766666666667
LOC595101	-0.803
RELA	0.106666666666667
TMEM16B	1.4015
ABHD12B	-2.49825
TSEN34	1.22875
KIF18A	-2.5425
TXNDC9	0.00783333333333333
SPATA2L	0.0945
SEMA4G	-1.2035
C21orf91	-1.69775
MATN1	-0.58
KCNIP4	-0.0193333333333333
TUSC1	1.525
OR4C15	0.10075
ARMCX6	0.4325
WBSCR27	-0.369833333333333
OR52I2	-0.0765
KIAA1604	-0.291
DYNC1I1	0.88925
PPP4C	0.90325
SLC47A2	-1.834
TREH	-0.27
CD48	1.5055
ST14	1.37466666666667
PKN1	0.1985
SPON2	3.68425
XBP1	1.78908333333333
SFRS12	-0.295666666666667
EFCAB6	1.613
SELT	-0.10225
SLC39A2	1.2875
ERF	-0.789833333333333
ARL3	-0.0175
SURF6	-0.7886
MLLT10	0.0796190476190476
FLJ11171	0.386833333333333
TDGF1	-4.65583333333333
ERCC6	-0.61775
EIF2AK4	1.147875
BAZ1A	0.168833333333333
LRRN3	0.0943333333333333
TMC3	0.718
EFTUD1	0.4515
PTPRO	1.12366666666667
CLEC12A	0.826625
ACBD4	0.75575
ZDHHC14	-0.874125
OTUD7B	1.270625
ACTB	1.4849375
MSRA	-0.584125
LCE5A	1.151
IFI35	0.46525
BSCL2	-1.09033333333333
ANKRD12	0.267166666666667
CFHR2	-0.0835
RGAG1	-0.663333333333333
HSFY1	0.3605
SLC30A5	0.79625
IMPG1	0.232
GPR109A	0.378
ZNF185	-1.145
IYD	2.32625
NPCDR1	0.355
SERPINA13	0.034
HMGCLL1	2.30725
NEUROG1	0.653166666666667
UBQLN1	0.033125
LIN37	0.54725
SOCS2	-2.306
DSCR4	-1.71175
XKR6	-0.56425
GPR142	0.1805
KRTAP13-3	0.528
CCDC15	-0.698666666666667
MOS	-0.1015
CD1E	-2.172
OFCC1	0.856166666666667
FAM83D	-2.1695
SRFBP1	0.076
C9orf96	-0.9325
DHDH	1.0565
CCDC90A	-1.4335
RABL3	0.46735
CD320	-2.2645
ANGEL2	0.264333333333333
MRPL21	0.29075
SMG6	-0.106166666666667
INSR	0.8304375
FLJ14816	-0.7735
GLRB	-0.806
C9orf89	1.53875
CIZ1	-0.336125
URG4	0.269333333333333
LRDD	-1.08266666666667
CBY1	0.429166666666667
NFX1	-0.1895
MTERFD2	-0.346
C19orf23	0.566
PGC	-2.851875
IER3IP1	-0.1798
RASAL2	1.7085
C1orf89	-0.3585
SYNJ1	-0.364125
NFKBIE	0.57125
FLJ40125	-0.341666666666667
TCEB2	-0.2038
NOG	-1.5095
POLR2J2	-0.709666666666667
HLA-B	3.51725
PCDHA1	2.8895
PPP2R2B	-1.15825
ARHGEF17	0.5925
TCF7L2	0.733642857142857
CHD5	-0.684666666666667
ZNF431	-1.0705
TBC1D25	-0.54375
ZNF800	1.021
SCUBE2	2.32127272727273
MYCBP	-0.493166666666667
GPX5	0.2105
C6orf129	0.428333333333333
QSER1	-1.24266666666667
ULK2	1.77575
PIGO	0.0891666666666667
NRCAM	-1.54285714285714
SLC35E3	0.44325
CSRP2	-1.00325
HYPE	0.93275
MAPK15	-0.0746666666666667
MGC14327	0.3005
TIMM13	-0.617
ZNF462	0.44
GBA3	1.23825
TEX13A	-0.283
MCM6	-0.814444444444444
MTRF1	-1.055
ABCA7	-0.7475
EIF4A2	-0.752
ZC3H10	0.7558
RPGR	-0.0835
C20orf94	1.421
RP1L1	-0.169
GPR125	-0.36375
USP22	0.238642857142857
OR1L4	0.1385
MLZE	2.23025
FLJ32065	0.38575
PTCD1	-0.3265
CRTAC1	-0.2135
BXDC2	-0.80375
C18orf1	2.90083333333333
FAM107A	0.532214285714286
EFNA3	-0.7055
P18SRP	0.0754
CAMKK2	0.97
KIAA0649	-0.2295
NES	-0.85
HS6ST3	-2.077375
PON2	-1.82375
TCP11L2	-0.72025
CLEC4A	2.30025
PRR12	0.711
MLXIPL	-1.8807
C2orf50	-0.052
ZNF28	1.1005
ENC1	0.978
MAP2K1	-0.143875
FKSG2	-0.23125
KIAA0430	0.7195
PTP4A1	-0.626888888888889
GPR156	0.734
GTF3C6	-1.0435
UBR2	0.1377
LOC388272	-0.8365
MAK	-0.2765
ACOT4	2.812
STC2	-0.81775
PIGW	-0.074375
SAE1	0.034625
COL6A1	1.54381818181818
OAZ1	0.255666666666667
STMN4	0.361166666666667
EDG3	0.6015
SGCE	0.919833333333333
IL11	-1.85633333333333
PRSS8	1.835625
YIPF5	1.59775
WNT4	2.77775
CSN2	0.178833333333333
TCF7	-2.750375
TDO2	2.72975
SAMD9	0.66975
S100A7A	-0.195
MMRN1	1.37833333333333
GKAP1	-0.199
AKR1C3	-1.896125
RNF19A	2.51325
GMDS	-1.26075
YKT6	-0.422875
SPARC	2.4336
C12orf31	-0.5135
UBE2V2	-1.94583333333333
FBXL18	0.177666666666667
KIAA0460	0.77075
ADAM22	0.232375
SERPINC1	-4.6785
KCTD21	0.416
MYOHD1	-1.0755
ZNF37A	0.606333333333333
GTF3C1	0.792
CTSZ	2.23675
PRNPIP	-1.011
DRD1IP	-0.0215
NR1I2	-2.034
ZNF266	-0.7089
SPAG4L	-0.125
COX4NB	-0.66825
SAPS1	1.29966666666667
APOA1	-3.911125
TATDN1	1.329
C10orf82	2.94425
KPNB1	-0.19175
FOXO3	0.509333333333333
CRYBB2	-1.042
ZBTB5	-0.190833333333333
SLC25A38	0.0555
DCTN2	0.128166666666667
IFT20	1.66475
CTHRC1	3.94825
C1orf31	-0.345125
UHRF1	-0.140125
GPC6	1.6465
C10orf54	0.85125
MCF2L2	-0.3755
WNT9B	0.00100000000000001
OLA1	-1.360125
FAM120B	-0.23325
TTLL10	-0.0115
CYorf15A	-4.77825
RELN	-1.8671
SCN2B	1.47325
MFHAS1	-0.1155
NKX3-2	0.0935
RASGRF2	0.278
SSBP1	-1.0695
KPNA6	-0.540928571428571
LOC389118	-0.2375
HS3ST4	-0.8358
SUPT7L	-0.1545
FLJ32658	1.1885
IGFBPL1	-0.31875
KIAA1641	-0.2757
SHKBP1	0.385166666666667
CSF1R	4.692
NAGK	1.19275
MYL2	1.09275
HIST1H4C	-0.00433333333333333
TOMM7	0.01125
ADAMTSL3	4.122
TNFSF14	-0.053
PRRT2	-0.35125
VTA1	-0.079625
AOAH	2.86266666666667
CRISPLD2	1.38014285714286
PNN	-0.7693
TA-NFKBH	-0.30225
ESPN	-1.10975
RBM43	0.4415
KIAA1267	0.76675
DDX3X	0.00922222222222223
KIAA1576	-2.7615
PLXDC1	4.26533333333333
FLJ25801	-4.0655
HNRNPL	0.2145
RUNDC3A	0.235666666666667
CASP12	0.069
SH2D5	-1.378125
RPL26L1	0.1545
OR51A7	0.08525
HDC	2.097
C2orf16	-0.0745
SYTL3	1.40475
GOLGA4	1.1210625
NOTCH1	-0.361666666666667
ATPAF2	-0.0035
ECD	-0.34775
SSX5	0.938833333333333
SNAP91	0.6515
OCA2	-4.7035
PNPO	0.774833333333333
DAPK1	0.194
PINX1	-1.3155
SELENBP1	1.132375
NEK3	0.947333333333333
TMED4	0.451714285714286
SSTR4	-0.0185
FOSL1	-2.6879
CD40LG	0.3885
CES1	0.139166666666667
DCI	-0.102666666666667
B3GAT3	-0.455333333333333
STK17B	-0.24375
CNTN6	0.43975
CYP3A4	-1.45616666666667
MBOAT2	1.8125
PISD	-0.267
USP1	-0.89625
PYDC1	0.176666666666667
CENPM	-1.09775
SAR1B	1.0455
TTC7B	-0.399875
DP58	-0.3685
GPC1	0.2615
RBL1	-1.653125
TMEM137	-1.617
TOB1	1.6135
TCEAL1	1.2855
CENPF	-0.727181818181818
C6	2.481
PRSS1	-3.7425
PPIL6	0.191166666666667
C6orf124	-0.4765
ODZ4	2.2925
SNCB	-0.16225
NDUFB9	2.414125
CNOT6L	0.866666666666667
S100A9	1.09033333333333
TRIM50	0.0295
KCTD1	2.1191
WDR63	0.629
SPEF2	1.9115
RNGTT	-0.378166666666667
CXorf22	0.2645
KCNK16	0.257
CEP250	-1.0775
ATPBD1B	-0.88475
KCNJ2	3.487
MT1B	-1.2935
ZNF684	-0.663
SLC4A1	0.24825
PDHA1	-0.599
ZNF492	-0.952375
TKT	-1.66725
BYSL	-0.569875
RNF38	-0.1615
AHDC1	0.2125
KLHL2	1.14725
CMTM8	1.05625
DMP1	1.675
HERPUD2	0.198
CRTAM	2.60783333333333
ZNF572	3.32925
TMEM16J	-0.003
HSD17B2	-3.96425
UBE2G1	-0.246375
AHSA2	-1.49375
PELI2	-0.381
TPX2	-1.90825
ATP9B	1.32516666666667
DAZAP1	-0.2855
HMGCS2	1.0895
C17orf38	0.60325
B9D1	-0.564875
NKX2-5	-1.02433333333333
KIAA1276	1.02825
LILRB2	3.477
CSTF1	0.0745
BTN2A1	-0.219333333333333
C15orf48	3.70925
IGF2BP3	-3.9605
FAM113B	2.59083333333333
HRG	0.34325
ZNF131	-0.42925
USP47	0.434428571428571
CCDC88B	-0.945375
HCN1	0.4477
HTN1	-0.521166666666667
SYCP3	-0.05875
C13orf23	-0.7668
PAPOLA	-0.288625
AATK	-0.7725
MSH3	0.347333333333333
NDUFAB1	-0.69875
ITLN2	-0.988833333333333
BAK1	0.1185
MRPL45	1.20916666666667
MTNR1B	-0.159333333333333
LOC645843	-0.6005
SPECC1L	0.23375
PGCP	0.68325
SPN	-0.391375
GPR143	-1.0955
ZNF576	1.05233333333333
TMEM39A	0.435
ATP5D	-1.12516666666667
MAGEB3	-1.713
RPS5	-0.909333333333333
ANP32E	-0.705
MTMR1	0.4455
YEATS4	-1.6235
SYNGAP1	0.242
PCOLCE	1.3835
MNS1	1.3385
PCYT2	-0.434666666666667
ZNF182	-0.0635
LAX1	0.594875
SPPL2B	0.255
ELOVL5	0.2295
PCDHAC1	-0.296
B4GALNT1	-1.00116666666667
BLOC1S2	0.274875
ZNF673	-0.9287
ARHGAP21	-0.316333333333333
IRX5	2.989875
LRFN5	2.59616666666667
FAM7A1	-0.2315
RAB19	0.462
GINS1	-1.5545
ITM2B	1.3506
PAPSS2	2.57175
OR5BF1	0.3025
ACSL3	0.1225
KIAA1919	-1.08741666666667
GLT8D2	3.213
UTRN	0.286785714285714
CNN1	2.3765
HISPPD2A	0.966166666666667
SDAD1	0.803875
SIGLEC9	1.329
RPL35	-0.643071428571429
C22orf26	0.412
IMPDH2	-0.827
WDR69	-0.736
SEC14L5	-0.737166666666667
CLTA	0.4785
RP11-529I10.4	-0.4495
GPR37L1	-0.1745
OGDH	-0.0881666666666667
ASB13	1.31833333333333
ZFP14	-0.0715
ZCRB1	-0.1855
KPNA3	0.6965
HSPA1L	1.25625
RHOC	1.515875
LOC554175	0.1065
PPP3CA	0.8976
SLC1A7	-0.6768
ZNF529	-0.758833333333333
RBED1	0.89875
DDB2	-1.41725
FLJ11286	0.182166666666667
SPATA1	0.354
MKNK1	0.182
DYSF	0.884166666666667
ALKBH2	-0.55475
NKD1	-3.26633333333333
C1orf174	-0.4125
PLEKHO1	0.730833333333333
ASB10	-0.178
RING1	0.157166666666667
NPC2	0.779375
AVPR1B	0.144
YTHDF1	0.500666666666667
LMAN1L	0.2605
GSG2	-1.6565
CEP170	0.0792
RPS4Y2	-5.6675
MSH6	-0.565
HECTD2	0.0756666666666667
ZNF556	-2.44066666666667
PLEKHC1	-0.1848
AIRE	0.149833333333333
BCL2L10	0.103
LMOD3	0.0185
ZBTB8	-0.2218
FOXA2	-3.3309
SLCO2A1	2.781125
C3orf46	0.6275
PRDM16	-0.592
TMEM98	2.1565
FRMD5	-1.48
PDE6C	-0.8175
C1orf216	0.263833333333333
EP400	-0.106142857142857
PTK2	-0.63375
RNF217	-0.26475
NDUFA8	-0.024
ZFAT1	-0.41675
LAMP3	1.05433333333333
GLTSCR2	0.043
NPW	-1.7215
LLGL2	0.0963
PPM1K	-1.18233333333333
C20orf177	0.058
KIR2DL4	0.2518
NFKB2	-0.0815
C21orf122	-0.459333333333333
HESX1	0.221
GPR114	0.0221666666666667
SLC25A35	0.180166666666667
GNAT1	-0.03375
ORAI3	0.189
FAM76B	-1.02325
TMEM99	1.5597
TRIM29	0.1933
CDS1	3.559
RHEB	-0.3287
C4orf27	0.284833333333333
RAB3A	-0.843
OTUD6B	-0.8535
GPD1	0.77475
CDH15	-0.937166666666667
NPM1	-0.988714285714286
TMEM117	0.2685
PRPS2	0.101833333333333
GCK	-0.344
ADRA2A	3.279
TSPYL4	0.398833333333333
TASP1	-0.176
WDR19	0.598833333333333
C10orf38	-1.279
PDE4C	-0.409
FYB	0.853416666666667
C1orf55	0.117
PPFIA3	-0.027
RAD18	-0.24075
C12orf44	0.315833333333333
CRYBA4	-0.0475
HVCN1	1.19
TAF10	0.181166666666667
C16orf48	-0.332333333333333
DEPDC5	1.12466666666667
LTBP1	-0.092
MAPRE1	-0.00174999999999999
FGF8	0.1975
C3orf52	-0.311875
SENP7	0.300166666666667
LRRK2	0.4785
RUNDC2A	0.856166666666667
KIAA0355	0.471833333333333
CPEB1	-0.45925
PPEF2	0.1435
ABI2	0.033
KIAA0317	-0.302875
ATF1	-0.797333333333333
DYNC1H1	0.3065
DIP	0.13275
TMEM33	0.855166666666666
POLDIP3	0.06375
C7orf24	0.58875
GPR171	2.2955
CDC6	0.406
PLD1	-0.4226
ITFG2	-0.6764
NDUFC1	0.66475
AKNA	-0.9595
NBR1	0.9915
PKHD1	0.773625
HPS4	0.0875
MAFA	0.66575
ULBP3	-0.5005
DIRC1	-0.3535
IMMT	-0.217625
C22orf13	0.579166666666667
CEL	-0.16375
MARK3	-0.59325
ADAMTS2	1.45166666666667
ARPC3	0.2085
TMEM10	-0.01825
NPHS1	0.12875
BRD8	0.129166666666667
WDR12	-1.68575
IDI2	-0.025375
HOXD13	-1.3185
OR8G2	-1.31225
SLAIN1	-3.52325
GABRQ	-0.1105
NR2C2	-0.756
NKTR	-0.1632
TLE2	1.2225
KIAA0892	1.33316666666667
AURKA	-1.69772727272727
GPRC5C	0.759166666666667
TBC1D9B	0.321625
PNPLA6	-0.148166666666667
AP3B1	0.56975
NAG	0.35
C11orf68	0.075
AKR7A3	1.0735
AHCYL1	0.671583333333333
COP1	0.289166666666667
RPP14	0.14025
PCDHB18	1.39375
CDH24	0.86725
KRT17	0.6977
LACTB2	1.764
DDX24	0.4969
PHACTR1	-2.371
SLC35E2	0.073
LOXL1	1.07225
IQSEC2	0.38925
RGSL1	0.898
PCDHGC5	0.2595
MEGF10	0.786125
PRRX1	2.11383333333333
ASTE1	0.578166666666667
C6orf159	-2.23825
MYOD1	0.74025
GAA	1.69725
ZNF747	0.45825
KLRC1	-1.654125
IL1RL2	0.112
GDF9	1.413
GPR119	0.4555
TRAF2	-0.438833333333333
HCK	3.445
BMP6	-2.84775
IL8RA	1.18283333333333
FLJ35848	-0.41025
EFHA1	0.7395
CDSN	-0.6205
C14orf54	-0.560166666666667
LSM3	-0.267125
ZFP41	0.2575
C9orf126	-1.6505
VIT	-1.988
SPCS3	-1.08675
DEF8	-1.3824
CHAF1A	-0.901166666666667
C1orf165	-0.795333333333333
ZFPM2	4.09183333333333
FTH1	-0.08125
SLC35F1	-1.212
YWHAH	1.03175
C17orf66	-0.27
ADRB1	-0.252333333333333
FOXL1	-0.1545
RG9MTD3	0.272666666666667
UMPS	-0.195375
MGC13008	0.3125
KIAA1161	0.669
CCDC77	-2.2585
C12orf65	-0.4554
COG4	-0.139833333333333
RCP9	0.978583333333333
RP4-692D3.1	2.38066666666667
CDC2L5	0.85625
MGC7036	-0.0191666666666667
DNAJC11	-0.2265
GDF2	-0.248
TIMM17A	0.5225
HNRNPA0	0.1798
OR2H1	0.05325
PCBP1	0.368375
COL23A1	-1.91575
LRRC2	0.175785714285714
NSD1	0.559357142857143
FLJ37078	-1.11875
WDR91	-0.103833333333333
TMEM179	-0.3295
DSCR10	0.4665
CNDP2	0.2832
FYN	-0.359
BEX2	-3.03733333333333
KCND3	-0.1845
YPEL5	1.28175
LRRC42	-0.929166666666667
C17orf45	-1.362875
ZNF649	-0.3851
LOC150763	0.5895
COL5A2	3.64008333333333
CNGA2	0.4485
ELA2B	-1.0015
RAB9B	1.28125
FAM100A	-0.035
NAIP	-0.812357142857143
MYOZ2	-0.37325
SPATA12	-0.344
XRCC4	-0.14025
CYB561	1.4937
CHST10	-1.19575
BAI1	-1.305
BRSK1	-0.110833333333333
C17orf89	0.571125
PDE6H	-0.6095
FLJ20309	0.1453
MAP7	-0.513125
SCN4B	2.00025
SPAG9	-0.2734375
SERTAD1	0.990166666666667
FLJ21963	0.46425
ANTXR1	1.8869
TMPRSS13	1.76583333333333
ETV7	3.16983333333333
DGAT1	-0.768833333333333
NKIRAS1	0.788833333333333
TAC3	-3.32075
CORO1C	-0.688333333333333
RAD54B	-1.41675
HRASLS3	1.994
C21orf42	0.44475
BARD1	0.0196666666666667
ZNF177	0.320666666666667
MIP	0.326
ZNF442	-0.1855
F2	-4.042
GRIA1	-0.049125
GALNTL2	1.7235
WNT5A	1.3991
LENG9	0.089
hCG_25371	-2.399
FOXR1	0.1275
TRA@	0.805
PWWP2	0.09425
C1QTNF7	1.15183333333333
SLC7A4	2.71475
C4orf7	3.17875
C17orf80	0.679333333333333
KLK4	2.1415
IL31	0.281
TMEM176A	3.26075
CTNNB1	1.1326875
BHLHB2	1.0645
TMEM185B	0.367666666666667
ARD1B	-0.51525
C1orf93	-0.481
BRUNOL4	-0.7285
LOC541469	1.24766666666667
UPK2	0.164
GAS8	0.234666666666667
PATE	-0.122
IMPACT	1.490375
WNK4	1.32783333333333
HNRPLL	-0.697
GAD2	0.06725
ITGA6	-1.01875
BMP15	0.312833333333333
CYP2A7	0.594
RIC8A	1.012
CCND1	2.388
USP35	-0.4395
DSCR2	-1.89375
CCL4	4.343
ZCCHC10	0.8235
NOL11	-0.3255
TRPM2	1.7425
PSMD2	-0.222363636363636
CHTF18	-1.58275
USP18	0.5545
RRAS	0.688625
LAMC3	-0.90725
TOX	-3.343
PCDH15	0.5195
GABRG3	-1.801
NUDCD2	0.0805000000000001
SGCZ	0.698
KCTD17	0.1456
SPSB2	-0.5795
TPPP3	3.01366666666667
CILP2	1.09233333333333
CALB2	2.206875
CEBPZ	-0.512
ZNF479	-0.68375
FMOD	5.046
C21orf66	-1.00657142857143
CLN6	-0.498
ANAPC1	-0.97425
SH2D3C	1.106
PTPN14	0.5506
TRIM42	0.192
APTX	-0.0865
SNRPG	-0.331833333333333
BMS1	-0.0785
MAGEA3	1.4155
NFATC3	-0.56575
LRRC45	0.394166666666667
ARS2	-0.344642857142857
LRIG1	1.52966666666667
EPSTI1	1.29233333333333
PRSS27	0.51475
ERC2	0.65075
PRKACB	0.468142857142857
PRDM13	-4.1065
HCG27	-0.8545
KLK12	-3.7155
HSD17B7	-0.139333333333333
ZNF354A	-0.1675
PCDH11X	0.411
DMGDH	-0.23525
PCBD2	-0.480833333333333
TMC6	-1.32525
RIMS1	0.74225
SF3B2	0.558666666666667
RCN1	-1.12333333333333
CPB1	0.81025
BCAR3	0.59175
FCRLB	-0.363
PAK1IP1	-0.80875
OR10H1	-0.056
KIF9	0.7454
PITPNM2	-0.93425
L3MBTL4	-0.3335
TGFB1	-0.1333
ZXDC	0.32825
SLC6A16	-0.16775
SRrp35	-2.402875
LRRC8E	1.3185
PPIAL4	-0.499333333333333
EOMES	0.6755
PAX2	-0.3205
SCARF2	0.46625
PSEN2	1.28275
PCDHB13	0.56225
C10orf28	-0.435
DHRS7B	1.11885714285714
C1orf131	0.56
ASB1	-0.5046
ZNF223	0.426333333333333
LCMT2	0.93775
MEP1A	-0.7745
TMEM53	-0.08
RSPH3	0.215
C10orf33	-1.248
LOC644285	0.0865
PTPN9	0.352333333333333
ABCA12	0.8205
CCDC37	-1.315
RUNDC1	1.3201
