Hybridization REF	TCGA-A8-A06Y-01A-21R-A00Z-07
FOXD4L2	1.30625
ANAPC2	-0.502833333333333
OPN5	0.269
TAF13	-0.49125
LYG2	-1.41625
GGNBP1	-0.032
C11orf40	0.3695
OTX2	-0.759
REG4	0.0328333333333334
EIF5	0.244
PALB2	-0.33525
SEPSECS	0.5396
RNASE3	-0.91325
TRIM49	-1.198
POLR2K	0.7652
GPR42	0.142
C8B	-1.14925
SASS6	-1.50475
PREB	-0.00266666666666667
OR3A3	0.855
TUBA8	1.103
IGLV2-14	-2.625
STIL	-3.253
ANKFN1	-0.684166666666667
NME7	-0.162
HOXC12	3.16725
UBE2C	-2.14875
FHOD1	-0.794125
CDK2AP1	0.440333333333333
OR6K2	0.4225
DHPS	-0.10725
RPL5	-0.844416666666667
TRGV5	0.8915
LOC541472	-0.0165
HCCS	-0.4804
DENND1B	3.3315
LHX3	-0.063
OR5D16	0.727
CXorf57	-2.953
IRF2BP1	0.1365
NDST2	0.1205
LCE3D	0.2465
BOLL	0.528875
SYT3	-0.33675
PIH1D2	1.83825
C20orf7	-0.0481666666666667
IL1R2	-0.219166666666667
SLAMF9	-0.151
PPME1	0.178875
PIK3CA	0.52775
TRAPPC1	0.05925
COLEC10	-0.3975
SLC9A6	-1.03483333333333
PDDC1	-0.501333333333333
CCDC53	0.64225
GK3P	-0.293
DAZL	-1.3445
BRI3	-0.5085
SDK1	0.24325
CYP2C18	0.201333333333333
IFI44L	3.51575
RPL3L	0.3525
FUT9	-1.503
KIFC2	-0.658
PMP2	-0.469857142857143
SLC4A9	-0.3395
PLAG1	-1.68283333333333
MYCBP2	-0.629333333333333
OR4E2	-0.145
CCDC65	1.43675
C16orf82	-0.00900000000000002
ENTPD4	0.93975
BRP44L	0.86325
PMP22CD	0.25775
TMCO4	0.709833333333333
KCNN1	-0.890666666666667
WDR35	0.3765
CCDC80	-0.717125
C3orf31	-0.2515
SLC7A9	-0.93225
TMEM190	-0.20725
DBC1	-2.5392
FADS3	-1.41716666666667
PDZD8	0.243166666666667
GRM5	0.2265
AZGP1	4.7479
PEX3	0.1135
MED1	-0.185571428571429
ATG4C	-1.74966666666667
HNRPH3	-1.343375
FAM109B	1.585
C4orf17	0.5205
CA10	-0.493
OPRD1	0.352
CCL16	-1.60375
SACM1L	-0.14875
CST6	5.67275
CD63	0.88
LGI1	-1.894
ZNF784	-0.6245
CRYBB1	-1.2505
CX3CL1	0.1087
TOP2A	-3.502625
GYPB	-3.789
GADD45GIP1	-0.21975
FEN1	-1.635875
IGF1R	0.433125
WDR72	-5.5945
PURG	-0.84
DEFB126	-0.47275
PKD1L1	0.17625
CAV1	-2.3714
GNPDA2	1.2011
DGAT2	0.378
NLGN1	-4.43775
STRBP	0.5305
HPRT1	-0.465166666666667
FANCI	-2.913625
PSMA7	0.244375
DBF4B	-0.867333333333333
TTF1	-0.40625
RAD54L	-3.26225
ELOF1	-0.58375
PLAGL2	-0.4345
ZNF256	0.7315
HMGCL	-0.079
MSI2	0.188833333333333
RPESP	-2.25383333333333
C11orf60	0.69375
ABCD1	-0.856
ACAA1	0.2191
SPARCL1	4.37271428571429
IL6ST	3.6107
ZNF319	0.641
TMEM109	-0.8127
FAM90A1	-0.767
IL22RA1	1.289
ATP4B	0.29
TEC	-0.671333333333333
C7orf30	-0.2965
TXNDC2	-0.4815
ABCB4	-0.107
KIAA1191	1.31625
C9orf38	0.111
SFTPB	0.107375
CNTNAP2	-1.08058333333333
FRK	2.671
TBX19	-0.0695
CHD4	0.0875
C6orf26	-3.0755
MOSC2	2.0705
IKBKE	0.212
HIF1A	0.803333333333333
LOC595101	-0.008
RELA	0.344333333333333
TMEM16B	0.295166666666667
ABHD12B	-3.73675
TSEN34	0.6965
KIF18A	-3.5805
TXNDC9	0.139166666666667
SPATA2L	0.154
SEMA4G	-0.3125
C21orf91	-0.20425
MATN1	-0.74
KCNIP4	0.112333333333333
TUSC1	2.1225
OR4C15	0.30375
ARMCX6	2.14508333333333
WBSCR27	-0.209
OR52I2	0.034
KIAA1604	-0.49425
DYNC1I1	-1.642
PPP4C	-0.306
SLC47A2	-1.97833333333333
TREH	0.1295
CD48	-0.783833333333333
ST14	1.44516666666667
PKN1	-1.14375
SPON2	1.20125
XBP1	1.28966666666667
SFRS12	-0.017
EFCAB6	1.51475
SELT	0.89475
SLC39A2	1.545
ERF	-1.50283333333333
ARL3	0.631875
SURF6	-0.6658
MLLT10	-0.300333333333333
FLJ11171	1.11083333333333
TDGF1	-4.71066666666667
ERCC6	-0.43375
EIF2AK4	-0.25075
BAZ1A	0.4675
LRRN3	-0.5565
TMC3	0.464
EFTUD1	-0.324
PTPRO	2.18316666666667
CLEC12A	-0.235
ACBD4	0.65125
ZDHHC14	-1.47625
OTUD7B	1.91525
ACTB	-0.319125
MSRA	0.537875
LCE5A	-1.3755
IFI35	0.3815
BSCL2	0.384333333333333
ANKRD12	-0.04475
CFHR2	0.065
RGAG1	-0.137833333333333
HSFY1	-0.17
SLC30A5	0.259666666666667
IMPG1	0.231
GPR109A	0.8415
ZNF185	0.19175
IYD	2.1315
NPCDR1	0.6365
SERPINA13	-0.631
HMGCLL1	-1.44875
NEUROG1	0.176666666666667
UBQLN1	-0.8321875
LIN37	0.0795
SOCS2	0.138125
DSCR4	-1.93
XKR6	1.597
GPR142	0.324
KRTAP13-3	-0.596
CCDC15	-0.422333333333333
MOS	0.2235
CD1E	-2.968
OFCC1	-0.367
FAM83D	-2.998
SRFBP1	0.406
C9orf96	0.3265
DHDH	-0.175
CCDC90A	-0.219
RABL3	0.74885
CD320	-1.30566666666667
ANGEL2	1.05383333333333
MRPL21	0.1485
SMG6	0.182333333333333
INSR	1.847625
FLJ14816	-0.374
GLRB	2.94633333333333
C9orf89	0.66225
CIZ1	-0.776125
URG4	-0.441833333333333
LRDD	-1.34216666666667
CBY1	0.353666666666667
NFX1	0.234
MTERFD2	-0.208285714285714
C19orf23	0.083
PGC	-2.57975
IER3IP1	0.2359
RASAL2	1.24583333333333
C1orf89	-1.24275
SYNJ1	-0.51625
NFKBIE	-0.0085
FLJ40125	-0.054
TCEB2	0.1681
NOG	-2.5245
POLR2J2	-0.3245
HLA-B	2.537
PCDHA1	3.465
PPP2R2B	-1.911
ARHGEF17	0.595
TCF7L2	1.26778571428571
CHD5	-0.6592
ZNF431	-0.867285714285714
TBC1D25	0.67325
ZNF800	0.4815
SCUBE2	1.43690909090909
MYCBP	0.209
GPX5	0.249
C6orf129	0.360833333333333
QSER1	0.105166666666667
ULK2	2.16675
PIGO	0.972
NRCAM	-2.74392857142857
SLC35E3	0.427
CSRP2	0.5195
HYPE	1.665
MAPK15	0.212833333333333
MGC14327	0.07375
TIMM13	-0.198666666666667
ZNF462	0.733
GBA3	0.08375
TEX13A	0.8955
MCM6	-1.94266666666667
MTRF1	-0.664
ABCA7	-0.53425
EIF4A2	0.0195
ZC3H10	0.5106
RPGR	-0.101166666666667
C20orf94	1.55475
RP1L1	0.0825
GPR125	-0.284
USP22	-0.0925
OR1L4	0.81125
MLZE	0.06175
FLJ32065	0.23275
PTCD1	0.0705
CRTAC1	-0.386666666666667
BXDC2	-1.5885
C18orf1	0.986666666666667
FAM107A	0.255571428571429
EFNA3	-0.8125
P18SRP	0.3466
CAMKK2	1.24266666666667
KIAA0649	0.02425
NES	-1.57633333333333
HS6ST3	2.009875
PON2	-0.5145
TCP11L2	-0.0835
CLEC4A	0.405
PRR12	-0.0655
MLXIPL	-1.3774
C2orf50	0.582
ZNF28	1.01975
ENC1	-0.725666666666667
MAP2K1	-1.107125
FKSG2	1.149
KIAA0430	1.44425
PTP4A1	-1.36272222222222
GPR156	0.026
GTF3C6	0.40575
UBR2	0.4748
LOC388272	-0.6555
MAK	0.5815
ACOT4	2.53575
STC2	2.83125
PIGW	-1.048375
SAE1	-0.409375
COL6A1	-0.455545454545455
OAZ1	0.6825
STMN4	0.557166666666667
EDG3	0.5185
SGCE	-3.33616666666667
IL11	-2.50216666666667
PRSS8	3.2785
YIPF5	0.752833333333333
WNT4	1.35075
CSN2	0.2945
TCF7	-3.465625
TDO2	2.01975
SAMD9	-0.002
S100A7A	-0.9015
MMRN1	0.728166666666667
GKAP1	-0.176
AKR1C3	-2.255625
RNF19A	0.09825
GMDS	-0.478
YKT6	-0.148125
SPARC	2.507
C12orf31	-0.06125
UBE2V2	-0.9622
FBXL18	-0.312333333333333
KIAA0460	1.0765
ADAM22	-0.547375
SERPINC1	-5.1975
KCTD21	0.46325
MYOHD1	-2.0595
ZNF37A	0.147666666666667
GTF3C1	0.175833333333333
CTSZ	0.839
PRNPIP	-1.594125
DRD1IP	-0.031
NR1I2	-1.25533333333333
ZNF266	-0.3727
SPAG4L	0.156
COX4NB	0.2355
SAPS1	0.340666666666667
APOA1	-3.9565
TATDN1	-0.4875
C10orf82	-0.7345
KPNB1	-0.77
FOXO3	0.326583333333333
CRYBB2	-1.454
ZBTB5	0.103
SLC25A38	0.76725
DCTN2	0.1395
IFT20	0.956
CTHRC1	3.033
C1orf31	0.115375
UHRF1	-1.6455
GPC6	-1.43975
C10orf54	0.08375
MCF2L2	-0.320833333333333
WNT9B	-0.046
OLA1	-1.023125
FAM120B	1.181
TTLL10	-0.1235
CYorf15A	-4.89375
RELN	-1.5866
SCN2B	0.302583333333333
MFHAS1	-1.53525
NKX3-2	-1.17766666666667
RASGRF2	-0.3695
SSBP1	-0.1675
KPNA6	-0.4335
LOC389118	0.829
HS3ST4	-0.626333333333333
SUPT7L	-0.343125
FLJ32658	-1.3555
IGFBPL1	-0.991
KIAA1641	-1.1095
SHKBP1	-0.385666666666667
CSF1R	4.033
NAGK	-0.3485
MYL2	0.4605
HIST1H4C	-1.678
TOMM7	-0.149875
ADAMTSL3	1.7355
TNFSF14	-0.79
PRRT2	-1.54575
VTA1	0.037125
AOAH	1.01933333333333
CRISPLD2	0.212928571428571
PNN	-0.6727
TA-NFKBH	-0.52425
ESPN	-0.392
RBM43	0.7155
KIAA1267	0.486125
DDX3X	0.472444444444444
KIAA1576	-4.567
PLXDC1	4.074
FLJ25801	-4.218
HNRNPL	-0.084
RUNDC3A	0.0828333333333333
CASP12	1.3355
SH2D5	-1.375125
RPL26L1	0.104
OR51A7	0.4605
HDC	0.033
C2orf16	-0.027
SYTL3	3.330875
GOLGA4	1.2996875
NOTCH1	-0.719
ATPAF2	0.69225
ECD	0.5515
SSX5	-1.62683333333333
SNAP91	0.177333333333333
OCA2	-5.50475
PNPO	0.853
DAPK1	-1.87133333333333
PINX1	-0.515833333333333
SELENBP1	2.30625
NEK3	-0.1065
TMED4	0.0289285714285714
SSTR4	0.6455
FOSL1	-2.4464
CD40LG	-0.5465
CES1	-2.12275
DCI	-0.033
B3GAT3	-0.1835
STK17B	-1.81175
CNTN6	0.34525
CYP3A4	-1.8885
MBOAT2	1.1
PISD	-0.85325
USP1	-1.978
PYDC1	4.39783333333333
CENPM	-2.28775
SAR1B	1.3555
TTC7B	-0.783
DP58	0.267
GPC1	-0.51225
RBL1	-1.60625
TMEM137	-1.94866666666667
TOB1	1.51408333333333
TCEAL1	1.41216666666667
CENPF	-3.03681818181818
C6	0.247
PRSS1	-3.245
PPIL6	1.529
C6orf124	-0.1875
ODZ4	1.64716666666667
SNCB	0.17325
NDUFB9	0.205
CNOT6L	0.5065
S100A9	-0.605166666666667
TRIM50	-0.084
KCTD1	0.077
WDR63	0.58275
SPEF2	1.7265
RNGTT	-0.344166666666667
CXorf22	-0.1335
KCNK16	0.56825
CEP250	-1.0565
ATPBD1B	-0.50825
KCNJ2	4.34825
MT1B	-2.4605
ZNF684	-0.845
SLC4A1	0.74325
PDHA1	-0.8025
ZNF492	-0.950625
TKT	-1.3045
BYSL	-0.632625
RNF38	0.361875
AHDC1	0.3195
KLHL2	-0.654125
CMTM8	1.394
DMP1	-0.2375
HERPUD2	0.010375
CRTAM	0.915333333333333
ZNF572	1.11
TMEM16J	0.4065
HSD17B2	-1.95575
UBE2G1	0.14475
AHSA2	-1.484
PELI2	-1.4435
TPX2	-3.2
ATP9B	0.422833333333333
DAZAP1	0.00899999999999999
HMGCS2	1.824
C17orf38	0.1205
B9D1	0.8315
NKX2-5	-1.299
KIAA1276	-0.0246666666666667
LILRB2	2.3165
CSTF1	0.0383333333333333
BTN2A1	-0.320666666666667
C15orf48	4
IGF2BP3	-4.32375
FAM113B	0.976166666666667
HRG	-0.00471428571428573
ZNF131	-0.51875
USP47	0.537071428571429
CCDC88B	-0.128
HCN1	-0.5794
HTN1	0.001
SYCP3	-0.7315
C13orf23	-0.2348
PAPOLA	0.4621875
AATK	-0.0175
MSH3	0.715166666666667
NDUFAB1	0.10075
ITLN2	-1.02383333333333
BAK1	-0.399333333333333
MRPL45	0.253333333333333
MTNR1B	0.5322
LOC645843	-0.197
SPECC1L	0.2055
PGCP	1.4675
SPN	-0.900625
GPR143	2.72383333333333
ZNF576	0.849833333333333
TMEM39A	1.439
ATP5D	-0.4435
MAGEB3	0.334
RPS5	-0.828
ANP32E	-1.67792857142857
MTMR1	0.64675
YEATS4	-0.82475
SYNGAP1	0.1675
PCOLCE	-2.04133333333333
MNS1	-0.55575
PCYT2	-0.4695
ZNF182	-0.283
LAX1	-1.27375
SPPL2B	-0.113
ELOVL5	-1.0539
PCDHAC1	-0.1815
B4GALNT1	-1.771
BLOC1S2	1.039375
ZNF673	-0.9712
ARHGAP21	-0.159333333333333
IRX5	3.878
LRFN5	-1.5376
FAM7A1	-2.70725
RAB19	0.4395
GINS1	-2.113
ITM2B	1.5
PAPSS2	-1.92591666666667
OR5BF1	0.4665
ACSL3	-1.2465
KIAA1919	-0.929666666666667
GLT8D2	0.052875
UTRN	1.13771428571429
CNN1	-0.05
HISPPD2A	0.2765
SDAD1	0.312625
SIGLEC9	-0.006
RPL35	0.0377142857142857
C22orf26	0.14
IMPDH2	-0.7215
WDR69	-1.09766666666667
SEC14L5	0.0721666666666667
CLTA	0.515
RP11-529I10.4	1.307
GPR37L1	0.3015
OGDH	-0.61675
ASB13	0.864166666666667
ZFP14	-0.346
ZCRB1	0.219166666666667
KPNA3	-0.08825
HSPA1L	0.52025
RHOC	-0.095875
LOC554175	-0.76
PPP3CA	0.5085
SLC1A7	-1.1502
ZNF529	-0.314833333333333
RBED1	0.30525
DDB2	-1.63325
FLJ11286	0.260833333333333
SPATA1	0.353
MKNK1	-0.719
DYSF	0.682666666666667
ALKBH2	0.07175
NKD1	-3.05966666666667
C1orf174	-1.3055
PLEKHO1	-0.5065
ASB10	0.2975
RING1	-0.2615
NPC2	1.102625
AVPR1B	0.5625
YTHDF1	0.339083333333333
LMAN1L	0.508
GSG2	-2.2775
CEP170	-0.5104
RPS4Y2	-5.61425
MSH6	-0.888
HECTD2	-0.0543333333333333
ZNF556	-3.66633333333333
PLEKHC1	-1.2985
AIRE	-0.177166666666667
BCL2L10	1.71775
LMOD3	0.590666666666667
ZBTB8	0.104
FOXA2	-3.5651
SLCO2A1	2.637125
C3orf46	-0.105
PRDM16	1.47816666666667
TMEM98	1.34125
FRMD5	-3.059
PDE6C	0.0285
C1orf216	-0.989666666666667
EP400	-0.186785714285714
PTK2	0.895583333333333
RNF217	0.18675
NDUFA8	0.9035
ZFAT1	0.26325
LAMP3	0.52
GLTSCR2	0.25175
NPW	-1.147
LLGL2	-0.1852
PPM1K	-0.308
C20orf177	-0.482
KIR2DL4	0.1909
NFKB2	-0.125
C21orf122	-0.0085
HESX1	-0.8975
GPR114	0.126833333333333
SLC25A35	-0.422166666666667
GNAT1	-0.38875
ORAI3	0.5685
FAM76B	-0.553
TMEM99	0.61
TRIM29	-1.7273
CDS1	3.2645
RHEB	-0.3014
C4orf27	-0.408166666666667
RAB3A	-0.66975
OTUD6B	-0.55925
GPD1	-0.692375
CDH15	-0.379666666666667
NPM1	0.0925
TMEM117	0.31625
PRPS2	0.45025
GCK	-0.6045
ADRA2A	1.28316666666667
TSPYL4	0.642166666666667
TASP1	0.60925
WDR19	0.933916666666667
C10orf38	-0.5445
PDE4C	-0.1925
FYB	-1.28981818181818
C1orf55	0.568833333333333
PPFIA3	-0.8625
RAD18	-0.50275
C12orf44	0.233333333333333
CRYBA4	-1.548
HVCN1	0.201
TAF10	-0.178333333333333
C16orf48	0.799666666666667
DEPDC5	0.6
LTBP1	-0.6965
MAPRE1	0.8585
FGF8	0.3845
C3orf52	0.808125
SENP7	0.208833333333333
LRRK2	4.661
RUNDC2A	0.1085
KIAA0355	-0.0221666666666667
CPEB1	-2.0735
PPEF2	-1.162
ABI2	-0.0911666666666667
KIAA0317	0.306375
ATF1	-0.675
DYNC1H1	1.615625
DIP	-0.45025
TMEM33	0.767777777777778
POLDIP3	-0.608
C7orf24	0.78
GPR171	0.7795
CDC6	-2.18783333333333
PLD1	-2.296
ITFG2	0.00540000000000002
NDUFC1	0.50175
AKNA	-0.6105
NBR1	1.30375
PKHD1	0.469625
HPS4	-0.8604
MAFA	-0.4035
ULBP3	0.44875
DIRC1	-0.229
IMMT	-0.72175
C22orf13	-0.244416666666667
CEL	0.30525
MARK3	-0.12825
ADAMTS2	-0.219166666666667
ARPC3	0.4845
TMEM10	0.06525
NPHS1	-0.90925
BRD8	0.330666666666667
WDR12	-1.2245
IDI2	0.0245
HOXD13	-1.6095
OR8G2	-1.369
SLAIN1	-0.28125
GABRQ	-0.5185
NR2C2	-0.8775
NKTR	-0.2459
TLE2	0.413
KIAA0892	0.259666666666667
AURKA	-2.66481818181818
GPRC5C	1.268
TBC1D9B	0.24875
PNPLA6	-0.709833333333333
AP3B1	0.874
NAG	0.00512499999999999
C11orf68	-0.317
AKR7A3	0.90675
AHCYL1	-0.0885833333333334
COP1	-0.4975
RPP14	0.0519166666666667
PCDHB18	1.938
CDH24	-1.405
KRT17	-2.2151
LACTB2	0.30725
DDX24	0.2883
PHACTR1	-2.3055
SLC35E2	-0.50375
LOXL1	-2.083
IQSEC2	0.605375
RGSL1	-0.016
PCDHGC5	0.496
MEGF10	-0.40175
PRRX1	-0.675166666666667
ASTE1	0.519666666666667
C6orf159	-1.9455
MYOD1	-0.215
GAA	0.3005
ZNF747	0.854
KLRC1	-1.918375
IL1RL2	0.605
GDF9	-0.0265
GPR119	0.52
TRAF2	-0.398666666666667
HCK	1.226
BMP6	-2.95875
IL8RA	0.748333333333333
FLJ35848	-0.1515
EFHA1	0.46925
CDSN	-0.235833333333333
C14orf54	-0.373
LSM3	-0.4025
ZFP41	0.3175
C9orf126	-0.0658333333333333
VIT	-2.8685
SPCS3	0.8825
DEF8	-0.6314
CHAF1A	-1.54216666666667
C1orf165	-1.9485
ZFPM2	-0.439666666666667
FTH1	-0.64025
SLC35F1	-1.50525
YWHAH	-0.58175
C17orf66	0.2405
ADRB1	-0.1824
FOXL1	0.014
RG9MTD3	0.5555
UMPS	0.515625
MGC13008	0.0805
KIAA1161	-0.2605
CCDC77	-1.706
C12orf65	-0.8483
COG4	0.019
RCP9	0.601583333333333
RP4-692D3.1	2.94533333333333
CDC2L5	0.069
MGC7036	-0.202166666666667
DNAJC11	-1.02675
GDF2	-0.3244
TIMM17A	0.69325
HNRNPA0	-1.3878
OR2H1	-0.5345
PCBP1	-0.2305
COL23A1	-1.866
LRRC2	-0.721916666666667
NSD1	0.325928571428571
FLJ37078	-0.49225
WDR91	-0.305666666666667
TMEM179	0.1395
DSCR10	-0.9895
CNDP2	0.4223
FYN	-1.3385
BEX2	1.2385
KCND3	-0.223333333333333
YPEL5	1.815625
LRRC42	-1.064
C17orf45	0.26725
ZNF649	-0.326111111111111
LOC150763	0.090125
COL5A2	1.0165
CNGA2	0.6125
ELA2B	-0.980166666666667
RAB9B	1.8525
FAM100A	-0.299
NAIP	0.502
MYOZ2	0.143375
SPATA12	-0.236
XRCC4	-0.41625
CYB561	2.146
CHST10	0.241
BAI1	-1.05716666666667
BRSK1	0.0095
C17orf89	0.429
PDE6H	-0.514
FLJ20309	0.3395
MAP7	0.790375
SCN4B	0.70325
SPAG9	-0.936875
SERTAD1	0.515166666666667
FLJ21963	0.7155
ANTXR1	0.2429
TMPRSS13	1.45066666666667
ETV7	3.6905
DGAT1	0.00166666666666666
NKIRAS1	0.948166666666666
TAC3	-3.5555
CORO1C	-0.738333333333333
RAD54B	-1.286
HRASLS3	1.32266666666667
C21orf42	0.195
BARD1	-1.62333333333333
ZNF177	-0.930166666666667
MIP	0.8505
ZNF442	0.4415
F2	-3.695
GRIA1	0.0931428571428571
GALNTL2	-0.05
WNT5A	-1.7124
LENG9	-0.103
hCG_25371	-2.312
FOXR1	1.3795
TRA@	0.495
PWWP2	1.019
C1QTNF7	0.742166666666667
SLC7A4	-0.05
C4orf7	0.207
C17orf80	-0.00383333333333333
KLK4	0.148166666666667
IL31	0.187
TMEM176A	3.97475
CTNNB1	1.108375
BHLHB2	0.82425
TMEM185B	0.431166666666667
ARD1B	-0.6305
C1orf93	-0.5605
BRUNOL4	-0.598333333333333
LOC541469	-1.24875
UPK2	-0.5375
GAS8	0.829833333333333
PATE	-0.2915
IMPACT	0.282125
WNK4	-0.827333333333333
HNRPLL	-0.7675
GAD2	-0.07825
ITGA6	-0.8775
BMP15	-0.288166666666667
CYP2A7	4.209625
RIC8A	0.3435
CCND1	0.25075
USP35	0.6355
DSCR2	-1.17575
CCL4	3.06733333333333
ZCCHC10	-0.062
NOL11	-0.89425
TRPM2	-0.37725
PSMD2	-0.929090909090909
CHTF18	-1.4945
USP18	0.688125
RRAS	-0.45575
LAMC3	-0.8035
TOX	-4.08833333333333
PCDH15	0.434
GABRG3	-1.73275
NUDCD2	-0.239875
SGCZ	-0.16
KCTD17	-0.7914
SPSB2	0.991
TPPP3	1.96233333333333
CILP2	0.130666666666667
CALB2	2.2195
CEBPZ	-0.397833333333333
ZNF479	-0.93
FMOD	3.51283333333333
C21orf66	-0.891
CLN6	-1.31283333333333
ANAPC1	-0.69725
SH2D3C	0.65575
PTPN14	0.1588
TRIM42	0.0546666666666666
APTX	0.6905
SNRPG	-0.920666666666667
BMS1	-0.09075
MAGEA3	-4.332
NFATC3	-0.129166666666667
LRRC45	0.292833333333333
ARS2	-0.489714285714286
LRIG1	2.8795
EPSTI1	1.0158
PRSS27	0.34725
ERC2	-0.711
PRKACB	-0.857857142857143
PRDM13	-2.8235
HCG27	-1.22375
KLK12	1.847
HSD17B7	-0.00733333333333332
ZNF354A	0.09125
PCDH11X	0.2345
DMGDH	-1.0565
PCBD2	0.403333333333333
TMC6	-1.561125
RIMS1	2.4625
SF3B2	-0.454
RCN1	0.115
CPB1	4.45825
BCAR3	-1.89025
FCRLB	-0.04325
PAK1IP1	-0.93925
OR10H1	0.4105
KIF9	1.083
PITPNM2	-0.63225
L3MBTL4	-0.6505
TGFB1	-0.7091
ZXDC	-0.54475
SLC6A16	-0.63325
SRrp35	0.023625
LRRC8E	2.4
PPIAL4	-0.614916666666667
EOMES	0.409166666666667
PAX2	-1.113
SCARF2	-0.8445
PSEN2	1.6745
PCDHB13	1.11725
C10orf28	-0.3445
DHRS7B	1.57285714285714
C1orf131	0.499
ASB1	-0.633
ZNF223	0.254
LCMT2	-0.13175
MEP1A	-0.677
TMEM53	-0.3745
RSPH3	2.18675
C10orf33	-0.8575
LOC644285	-0.6625
PTPN9	-0.278666666666667
ABCA12	-5.02
CCDC37	-1.37125
RUNDC1	1.9088
YES1	-0.607166666666667
FAM120AOS	1.23025
OR5M3	0.65
PPP1R3F	-0.43325
IL13	0.0247142857142857
MDFI	1.10225
PRNT	0.67275
ZDBF2	1.3975
OR10C1	0.396666666666667
CLIC1	-0.806666666666667
LILRA5	-0.427166666666667
CSAG1	-3.79416666666667
TREML2	-1.02516666666667
FAM125A	0.115666666666667
ZNF74	-1.63625
FAM104A	-0.1105
LRRC39	-1.2755
SAMD5	-0.82675
HYAL2	0.4
HIST2H2AC	0.324
IGFBP5	3.38526086956522
NRTN	-2.00916666666667
KIAA0556	0.6485
FAM29A	-1.31977777777778
JMJD2A	-0.07825
EPHB1	0.039
POLD4	0.4165
ANAPC10	-0.82375
LRRC36	0.94175
MEGF6	-1.279375
LPHN3	-0.946166666666667
BMP10	0.1564
C21orf55	1.124
CREM	-0.824625
PTGER4	-1.557
METAP1	-0.784875
KCNQ1	2.52333333333333
NR2F2	-0.420875
SSFA2	-0.876
CTTNBP2	-0.32025
BCL2A1	-2.993625
ZBTB24	0.865375
SLCO6A1	-1.252
PRDM1	-0.0144
OR7D2	0.0695
CCDC47	-0.4861
LOC646982	-1.3695
SLC26A6	-1.21283333333333
BIN1	-0.6025
SRRM1	-0.362214285714286
PCSK1N	-0.934375
ALS2	0.2764
ECT2	-1.27889473684211
CACNA2D2	0.10475
DOCK6	-1.0225
C10orf119	0.131
FATE1	-0.0215
DUSP23	2.78275
TRIP6	0.400928571428571
NUP35	-0.3275
CDH3	0.816
KLHDC8A	1.3285
C9orf116	1.6285
EI24	0.612
CENTD1	0.911
RWDD2B	0.217166666666667
DOCK1	0.5785
NPAS2	-0.8965
NR3C2	2.30516666666667
FAM63A	2.46616666666667
INPP5F	-1.10783333333333
FAM111A	-0.6517
MYBL1	-3.16316666666667
IQGAP3	-0.477
CRADD	-0.336833333333333
DUSP12	-0.141
PDZK1IP1	3.9705
VASH2	-0.19625
CTR9	0.50175
VIL1	-5.0145
OR8U1	0.802333333333333
CCDC107	0.6655
PTTG1IP	0.32075
OR4X2	0.48925
COL9A1	-1.1245
PSMD9	-0.4415
ZFP62	0.549
TIP39	-0.45475
PARP15	-0.1375
TTC19	1.271625
C1orf114	-2.4742
GFPT1	1.2575
SLC27A6	-2.76975
MRPS10	-0.269
CALML5	-3.13716666666667
TRPM7	-0.154125
CGNL1	2.107
CECR1	0.348
SERPINB8	-1.232
TMEM102	1.72475
PDIA2	-3.6405
NUCKS1	0.0283333333333333
HOTAIR	2.33875
EBI3	-0.75275
NXN	-0.98425
ZMYND19	-0.959875
FOXJ3	-0.9415
EIF5B	0.1603
EIF2B4	-0.3875
LEO1	-0.477
ZIC5	-1.51916666666667
IL20	-0.223666666666667
KIAA0415	-0.345333333333333
FLJ37357	-0.127
TSPAN12	0.875375
ACTR3B	0.5435
TFAM	-0.501166666666667
IL17RD	1.085875
PARP12	1.181
KLHDC7A	0.3505
KCTD4	0.635833333333333
GTF2H1	-0.02875
FLCN	-0.591
BIRC4	1.65825
LOC790955	0.177
VKORC1L1	-0.08025
CYP4F22	1.17033333333333
TAS2R5	0.8165
ZNF582	0.7195
HS3ST3B1	-1.2605
CTNS	-0.0515
STK36	0.950666666666667
MMD2	0.8025
RP5-1103G7.6	0.2675
FLJ23356	0.201
CRH	0.212333333333333
C1orf182	0.590166666666667
ACP5	2.26533333333333
AMFR	2.5585
CA4	-2.4165
PLCB4	1.52125
MPHOSPH10	-0.139
UNQ473	4.17733333333333
G3BP2	0.148666666666667
SR140	-0.20525
HOXA2	-0.569
PYGB	0.165625
BAT1	-0.839166666666667
DKK3	-0.609333333333333
DDX31	-0.36325
TULP1	-0.243875
NHLRC2	-0.23475
TNRC4	1.018
ZNF430	-0.22325
TNRC6A	0.13625
PLA2G1B	0.823166666666667
RCHY1	1.12733333333333
GTF2A2	-1.31133333333333
MGC4294	-0.0485
ZNF691	-0.521
TACC3	-1.94875
DNAJC5G	0.11975
LOC4951	-0.1315
MS4A4A	-2.784
LOC152485	-0.1235
PPP1R2P1	-0.165666666666667
PPP2R5B	0.175
RPGRIP1L	0.840875
SPOP	0.7675
PTPRF	0.69125
MGC42090	0.32
SUSD3	2.68275
THOC4	-1.099625
MAML1	-0.0973
FXR2	-0.789666666666667
TYK2	-0.434875
MUC6	0.283
DNAJB7	-1.6605
PIP4K2A	-0.0336428571428571
MEX3A	-0.379
RRP1	-0.59225
TFAP4	-0.49575
