Hybridization REF	TCGA-E2-A10C-01A-21R-A10J-07
SSFA2	-0.977333333333333
CTTNBP2	-1.835
BCL2A1	-0.656
ZBTB24	-0.130125
SLCO6A1	-0.64075
PRDM1	0.3885
OR7D2	-0.548166666666667
CCDC47	-1.1499
LOC646982	0.0725
SLC26A6	-1.92516666666667
BIN1	-0.1285
SRRM1	-0.0938571428571429
PCSK1N	0.870875
ALS2	0.3444
ECT2	-2.10784210526316
CACNA2D2	0.569
DOCK6	-0.49025
C10orf119	-0.4405
FATE1	-0.13975
DUSP23	1.89825
TRIP6	-0.5965
NUP35	-0.71575
CDH3	1.61
KLHDC8A	0.54925
C9orf116	1.0405
EI24	0.2565
CENTD1	0.152333333333333
RWDD2B	-0.453166666666667
DOCK1	0.829
NPAS2	-0.17625
NR3C2	0.573166666666667
FAM63A	0.95475
INPP5F	-1.047
FAM111A	-0.0597
MYBL1	-0.547666666666667
IQGAP3	0.5995
CRADD	-2.1625
DUSP12	-1.25175
PDZK1IP1	3.71575
VASH2	0.969
CTR9	-0.50575
VIL1	-4.3655
OR8U1	0.391166666666667
CCDC107	0.857
PTTG1IP	0.19925
OR4X2	0.17225
COL9A1	-2.683
PSMD9	-0.71325
ZFP62	-0.083
TIP39	0.9395
PARP15	0.852
TTC19	-0.69
C1orf114	-1.59183333333333
GFPT1	-0.315
SLC27A6	-2.24275
MRPS10	-0.5735
CALML5	3.10683333333333
TRPM7	-0.163125
CGNL1	1.74325
CECR1	0.9165
SERPINB8	-0.896666666666667
TMEM102	1.195625
PDIA2	-2.9445
NUCKS1	1.46933333333333
HOTAIR	3.59075
EBI3	0.6885
NXN	1.01575
ZMYND19	-0.231875
FOXJ3	0.0055
EIF5B	0.3606
EIF2B4	-0.541833333333333
LEO1	0.2915
ZIC5	-1.39591666666667
IL20	1.4205
KIAA0415	-0.0529999999999999
FLJ37357	0.093
TSPAN12	-0.359125
ACTR3B	0.62525
TFAM	-0.429833333333333
IL17RD	-2.83125
PARP12	2.04825
KLHDC7A	0.41
KCTD4	-0.0523333333333333
GTF2H1	-0.6465
FLCN	-0.932833333333333
BIRC4	1.65975
LOC790955	0.358
VKORC1L1	0.24725
CYP4F22	0.505333333333333
TAS2R5	0.4835
ZNF582	-0.2665
HS3ST3B1	-0.064
CTNS	-0.46125
STK36	1.48916666666667
MMD2	-0.17375
RP5-1103G7.6	-0.304
FLJ23356	0.188
CRH	-0.50825
C1orf182	0.745166666666667
ACP5	3.339
AMFR	-0.025
CA4	-1.9425
PLCB4	0.4325
MPHOSPH10	0.5755
UNQ473	3.89833333333333
G3BP2	0.397416666666667
SR140	-0.38075
HOXA2	-0.143
PYGB	-0.40025
BAT1	-0.6535
DKK3	-1.58916666666667
DDX31	-0.60025
TULP1	-0.153875
NHLRC2	-0.3575
TNRC4	-0.108666666666667
ZNF430	-0.40675
TNRC6A	1.221375
PLA2G1B	0.371
RCHY1	-1.055
GTF2A2	-1.117
MGC4294	-0.013
ZNF691	-0.1355
TACC3	0.0315
DNAJC5G	0.34425
LOC4951	0.62525
MS4A4A	-0.8225
LOC152485	1.0345
PPP1R2P1	-0.1165
PPP2R5B	0.0575
RPGRIP1L	-0.106
SPOP	0.6159
PTPRF	0.998166666666667
MGC42090	-0.426
SUSD3	3.79675
THOC4	-0.012625
MAML1	-0.4344
FXR2	-0.374833333333333
TYK2	-0.3065
MUC6	0.5845
DNAJB7	-0.00750000000000001
PIP4K2A	-0.251357142857143
MEX3A	1.65016666666667
RRP1	-1.2065
TFAP4	0.3645
CXorf41	0.39825
MTMR4	-0.628333333333333
CTLA4	0.516
SNX9	0.386625
CIB3	3.49083333333333
NECAP1	0.331
PLA2G2D	0.3044
GLMN	-1.77016666666667
DCLRE1A	0.06225
PDX1	0.159
SAMD11	-0.1365
MRPL55	1.7237
TLR7	1.538125
TBC1D21	-0.253166666666667
SMAD1	1.164
ACTRT2	-0.1585
RIOK2	0.56525
PDLIM4	-1.481
SLC22A15	0.766833333333333
ABHD13	-0.1287
STX18	0.1892
CCPG1	-0.998571428571429
DCBLD1	0.0823333333333333
SLC2A6	-0.4135
NOLA3	-0.7595
TRDMT1	-2.195
IL17F	0.4
ATP1A4	-1.119
OR52W1	0.146
CFL1	-0.61375
IL4	-0.887
RBP2	0.198833333333333
CPSF6	0.0955
TTC8	0.722
MUCL1	5.2515
EYA3	-2.11316666666667
KRT38	0.38675
GNE	-1.53075
ZNF501	0.75825
SLC35A2	1.21775
CEP110	-0.0616
MYF6	-0.0435
MGST2	0.430166666666667
TRPV4	-0.566333333333333
NEK8	-0.1775
NOX5	-2.093
NCKAP1L	0.257833333333333
EMP3	-1.61283333333333
BPY2C	-0.083
C1orf38	0.890125
ELOVL2	-0.4545
CBX7	0.911416666666667
OSBPL1A	0.1805
ZNF589	-0.7135
ESCO1	-0.435333333333333
TRA2A	0.57175
C3orf26	-2.258
PHF2	1.843
PID1	-2.02133333333333
RFC1	0.323
MTAP	-0.70525
ADORA3	2.5045
LOC389458	-0.108
TRNT1	-1.27775
CRIPAK	0.4385
RAI2	3.14166666666667
ANKRD44	-0.3905
GZMB	3.31625
NFE2L1	0.34625
STIP1	-0.627166666666667
RASL11B	1.478
NT5DC2	-2.10816666666667
LRP2	2.655875
MTDH	-0.302333333333333
ARSG	-0.426
HSP90AB1	-0.569666666666667
CT45-6	-4.8265
ZNF483	-0.2825
LMBR1L	0.19475
S100A2	-3.0241
C2	0.4595
C2orf27	1.009
EIF4EBP1	0.3905
GCKR	-2.52416666666667
PPP1R9B	0.7825
FER	-1.882
SNRK	0.258
OR5M10	0.3335
UTP6	-1.19925
CAPZA3	-0.0313333333333333
FBP1	3.15166666666667
TERT	-1.787
CCL1	-0.8785
FUCA1	1.44225
ALS2CR8	0.687166666666667
KCMF1	0.201583333333333
SRCRB4D	-0.923
OXCT2	-0.974166666666667
IL17RA	0.6915
MPP5	1.540125
SPA17	1.3625
FLJ10986	-0.140333333333333
GALNT14	-3.3685
CXorf27	-0.598875
NPLOC4	0.2575
RAB34	-2.06125
KRTAP3-3	0.5105
ARSD	1.70166666666667
CPLX2	-0.9519
PJA1	-1.66425
WHDC1L1	0.671166666666667
RB1	-1.1056
MTMR15	-0.4425
PHLDA2	-1.6824
GUCY2F	0.152
MPV17	-0.510666666666667
SLC35D1	-1.7555
LYSMD3	-0.53
COL16A1	0.71425
ERLIN1	-1.7045
JMJD4	0.335
HIST1H2BK	1.29775
TP53I11	1.303
ST3GAL4	-0.403
PF4V1	0.385
ALG8	-0.7915
REG1A	0.21425
MINA	-1.8655
CYB5R3	0.0959166666666667
HHLA1	-0.49175
MYST4	2.5539
VASN	0.89925
UCHL5IP	-1.03225
TFAP2A	2.34925
MGC9913	-1.0645
C9orf97	-0.4705
LOC90379	-0.88375
PHF15	-0.369214285714286
ZNF169	0.0341666666666667
KRT7	1.4256
GLIPR1L2	0.99025
LOC116236	0.5075
IQCF3	0.1945
RDH14	0.358
HNRPK	0.171571428571428
RABEPK	-0.348666666666667
ISX	-1.6715
CBARA1	0.02225
RAD51AP1	-2.35275
MLL5	0.71825
CXorf48	-3.5115
SGCD	-1.22
PHTF1	-0.16575
CA3	1.36425
CMTM5	-0.2855
STX10	-0.4815
JMJD2D	-2.33025
P4HA1	-1.21683333333333
GAB3	0.0521666666666667
DHRS4	0.445666666666667
COL4A1	1.6041875
C20orf20	-1.381125
OSBPL2	0.170875
PTTG2	-1.79825
KIAA1688	2.5735
STS	-1.85675
SHROOM4	0.484666666666667
KBTBD5	0.297166666666667
ALDH1A3	1.299
BTNL2	0.0991666666666667
TGIF1	0.488
ZFAND5	0.047125
ICA1	2.898
NAV3	-2.04116666666667
FLJ12331	-0.44575
EPS8L2	-0.322
MNT	0.304
ENTPD1	1.30916666666667
OR51E2	0.718625
STK11	0.7125
MX1	1.991625
TTTY9A	0.31025
CX62	0.0915
LOXL4	-2.001125
EXOSC4	0.34125
PURB	0.598785714285714
SETD1A	0.254333333333333
RELB	1.05625
LAMB2	1.15683333333333
HNF1B	-0.128833333333333
PNLIPRP3	-0.662
C14orf139	-0.6595
UMOD	1.959
GRIN3B	-0.35975
GPR25	0.686
ZNF512B	-0.422
ATP6V0A1	-0.205875
SRA1	0.171666666666667
ZNF615	1.167
ZNF768	0.7925
ZNF469	2.02375
DYNC2LI1	0.00100000000000004
DNAH3	-0.2545
LOC387911	1.22275
LOC554234	0.66925
ARRDC5	1.50375
TMEM59L	-2.03116666666667
MARCH4	-1.2085
CNOT8	-1.11833333333333
KIRREL3	-1.42966666666667
ADAM17	0.278875
MYOG	0.527875
CPNE1	-1.21
AK5	0.862625
LOC204010	-1.55375
NDRG4	2.1135
LOC130074	-0.03425
PIAS4	1.1885
NCOA2	1.30675
TEGT	1.0643
USP5	-0.707
ANKRD21	1.40175
KIAA0692	-0.744833333333333
HAPLN3	0.207
LZIC	-1.22825
NRXN3	-0.7215
CDKN2C	-1.42633333333333
KIAA0226	-0.304166666666667
CYB5D1	0.276
WDR68	-0.6675625
ABCB6	-1.3869
MRPS25	-1.049
ZMAT2	0.286666666666667
KRT25	-0.0045
RPL11	-1.30625
GRAP	0.0035
LOC198437	0.752166666666667
RORC	1.5635
RAP2C	-0.218214285714286
MXD1	0.247
AZI2	-0.759333333333333
NUAK2	0.05525
AHSG	-6.488625
MANSC1	2.106
IMP3	-0.276833333333333
C2orf3	-0.82625
VSTM3	3.8155
PCTP	-1.02525
SIRT1	-0.33675
MANBA	0.08825
CD164	0.938125
GFRA1	1.1139
PRM2	0.44775
ZKSCAN3	-0.305
PLEKHG1	1.63975
TPRKB	-0.11825
UBFD1	0.59125
CDKL5	1.68366666666667
HIST1H2BD	1.15125
INPP4A	-0.3605
BMX	-0.95775
PTPRU	-0.501
LOC554202	-0.510333333333333
HOXC8	1.842875
IL12B	0.3635
ADPGK	-0.512
ZNF418	1.136
SIAE	0.8415
CWC15	-0.4155
RP13-401N8.2	-0.292
KLHL11	-0.23225
DEDD2	-0.090375
PSMB3	-0.0185
DDX25	-2.5945
ZBTB3	-0.108333333333333
GFRAL	0.253
RPS25	-0.703833333333333
FAM57B	-0.309833333333333
TESK2	1.44866666666667
DNM1L	-0.271875
ZNF207	-0.604
CLEC11A	0.99175
TOLLIP	0.262125
TMEM61	-1.47183333333333
DLK1	-4.3881
PLVAP	2.29225
NOD2	2.52283333333333
SCMH1	0.48875
FLJ40235	0.393
HTR2A	-0.100666666666667
ARMC5	0.737
FUT7	0.3595
PRELP	0.9023
ALKBH6	0.5425
GYG1	-0.8365
POLR3GL	-0.10925
COL8A2	4.15716666666667
OR10A5	0.51175
C1orf187	-1.571
TXLNB	2.4785
C16orf68	0.268416666666667
R3HDM1	-0.533
C16orf75	-0.54125
BAALC	0.0463749999999999
TNP1	-0.249
GAPDH	-0.911833333333333
COX7C	0.661
ERRFI1	-1.728
PGAM2	0.656333333333333
FAM108B1	-1.68625
APC	-0.717
TLR2	2.63725
SUCNR1	1.882875
ZNF233	0.70175
WFDC1	-2.85983333333333
PSG11	0.0787
SLC39A1	0.81425
PSAPL1	-0.4855
CDC42EP1	0.157875
MECR	0.219
KIAA0101	-0.9892
MACROD2	-1.1955
MMP19	0.75825
LOC202459	-1.3375
VNN2	1.5985
ACCN3	0.3865
TIMD4	1.0975
RNASE8	-0.0015
CCDC7	1.431
SULT2B1	1.2225
ME1	-1.82525
MGRN1	1.579125
MRPL30	-0.794875
IVL	-0.097375
CALM1	1.25845
PLEKHA6	1.3328
B4GALNT2	-0.1175
PGDS	3.218
C8orf33	-0.13475
TMEM56	-0.108666666666667
CKM	-0.2685
ESR2	0.1378
ACOT8	0.46225
AGTR2	0.08575
LOC155006	2.0555
BC37295_3	0.203
EPM2AIP1	-0.233833333333333
PZP	-0.11075
RPS9	0.222
C18orf51	-2.079
SIVA1	0.75
HEATR2	0.0255
CD3E	-0.0505
C20orf142	-1.03925
PGLYRP3	0.286
CCDC139	-0.17625
GPS2	-0.6025
NOL14	-0.00474999999999998
LRTM2	1.96125
TRIM36	2.942875
TP53RK	0.2965
FBXL13	-0.945833333333333
RUFY2	-0.0946428571428571
C11orf70	1.61266666666667
HSPB9	0.637666666666667
GJA5	2.5225
HGF	-0.875333333333333
EPHB4	0.943
SOX18	1.711
IFRG15	0.994
SERPINA10	-3.14925
WDR23	0.4935
REEP2	-2.38383333333333
CDK3	-0.368
HSPA12A	1.431
ARL8B	0.4639
SATB1	-0.397166666666667
PPM1D	-1.83366666666667
VPS45	0.0221666666666667
TP53BP2	0.140375
GJE1	2.738
CACNA1G	-0.246375
VGLL4	0.841
GNPTG	2.15925
ROS1	-2.45425
C21orf128	0.0271666666666667
BMP8B	1.3685
SLC5A4	-0.222
SLC6A3	-0.393
C16orf53	1.51125
TMEM81	-1.0675
APC2	0.2757
SYAP1	0.9435
C6orf54	-0.272166666666667
ZBED5	-0.8747
PVR	-1.934125
LTA4H	-0.701166666666667
CCDC24	1.6315
MAGEA4	-3.215
IFIT3	2.35466666666667
MYADM	1.014875
C21orf82	-0.0015
PDE3B	-1.2175
TMPRSS11A	-0.00575000000000001
PGK1	-1.15258823529412
CCL13	2.20416666666667
DERL3	-0.966833333333333
MLXIP	-0.702333333333333
PLOD1	-1.454875
MTFR1	-0.5297
NPDC1	1.70266666666667
GPAA1	-0.107166666666667
LTV1	-0.53725
RYR3	-0.71775
C7orf46	1.351
VAMP2	0.37525
RNF135	1.3844
SUPV3L1	-0.46625
FIBP	-0.046125
ADAMTS18	0.3765
RNF25	0.395333333333333
SOS1	0.2285
PLAU	1.14825
MATK	-2.26525
EHF	6.9935
CTNND2	-4.378125
PTEN	-0.114357142857143
ZNF189	0.602625
SLC28A3	1.62
GUCY1A3	2.922
SETD2	0.4998125
ROGDI	2.162
TICAM1	0.0749
RASSF3	1.5315
PACSIN2	0.2015
SERPINB5	-0.50575
PRKCDBP	-0.041875
TFDP3	-0.9005
LGR6	2.13275
RFX5	-0.469
OR52J3	0.56
PTPN18	0.687875
ZBTB34	0.166875
KCNF1	0.3505
SYNE2	1.12628571428571
SLC22A4	-1.07625
NETO2	-0.701125
VCPIP1	0.1805
LDHD	0.077
ESX1	-2.95975
SQRDL	1.58275
GALK1	-0.6685
SERPINA6	-2.19233333333333
HD	0.442625
ASCL3	-0.2985
FBXL6	0.12225
FABP7	-3.283375
MAGEC3	-0.192
KLC4	-0.70475
CD1D	-1.638
PRAM1	1.1195
EIF3B	-0.0101428571428571
DSCR8	-5.818
FLVCR1	-1.21875
KIAA0141	-0.776625
PROM2	4.25733333333333
ALOX5	1.4656
GPR162	0.8315
LYRM2	0.151625
RNASE6	-0.52375
HES5	1.003
GJA1	-1.309375
MRPS14	-0.94975
HMHB1	0.45375
TAF7	0.206
BTNL9	0.2615
SFXN2	-0.3925
VEPH1	-2.5775
GK2	-0.1345
AMBP	-4.58775
KIAA0953	0.414
XAGE5	-0.0868333333333333
CCBP2	-0.142
TGM2	0.0713333333333333
ZNF202	-0.818
ACTL6A	-1.138
SLC23A2	-0.5682
ARHGEF7	-0.01325
LOC728635	0.6555
CRYM	4.73833333333333
PKD2	-1.0745
MANBAL	-0.111666666666667
LIN54	-0.5605
ACTL7B	-0.19075
OR4D9	0.3035
KIAA1683	1.063875
ZNF704	1.96166666666667
TCP10	-0.176125
MAGEB18	-0.286
DEFA4	0.238
ZNF197	-0.32575
PTOV1	0.0351666666666667
RNF208	0.369333333333333
CMIP	0.671166666666667
TRDN	0.307
UCHL1	-1.86175
APOL6	1.0641
PLK1	-1.36766666666667
NPHP1	0.567
NDUFA11	-0.05425
DAB1	0.3765
RTN4R	-0.73675
PUSL1	-0.33
SYT2	0.1755
ANXA13	-0.19475
RFTN1	-0.44775
ATP8B2	0.0781666666666667
VN1R2	-0.437
OR52E4	0.2645
NPPB	-2.625
ZNF148	0.4055
ZNF141	0.031
IKZF1	-1.010125
PSMC2	-0.2435
GGA3	-0.7095
LPGAT1	0.93075
SEC16B	1.002
C5orf38	0.929333333333333
THOC2	0.2344
SLC16A12	-0.986
ALK	-1.577
DACT3	0.6755
CACHD1	0.037
GAN	-0.0765
EXOC6B	0.1055
HIST1H2AE	1.877
VAMP1	-1.369
SRI	0.698666666666667
AKAP14	0.617
HLA-E	2.5137
SLC25A32	-0.0965
FLT3LG	0.0183333333333333
ATP1B1	1.068875
WDR1	0.4194375
SWAP70	0.7265
TRIM31	-0.39075
ARNT	0.709625
ZNF596	-0.1141
CDKN1B	-0.566666666666667
FOXC1	-1.8575
SEMA3A	-3.2632
LSM14A	0.68425
STEAP3	-0.543875
ABCA1	0.464166666666667
PLSCR2	0.277
EDC3	-0.968083333333333
THBS3	1.32625
C15orf43	-0.147833333333333
GMCL1	-0.790833333333333
C9orf71	0.24625
MGAT5	0.09
LOC402164	0.58275
TSPAN8	-2.829
DYNLT1	1.182
IGSF1	-3.292
TMEM143	0.15925
FLJ25006	-0.753
ATP13A3	-0.123
C3AR1	1.81825
CADM2	0.468833333333333
EFNA4	1.726
HAO1	-0.000500000000000002
TWF1	1.25616666666667
MRPS17	0.2625
MYH9	0.778833333333333
C9orf9	1.34483333333333
C17orf79	-0.470833333333333
FSCN3	0.3365
BDKRB2	2.07416666666667
PCGF6	-1.29166666666667
RAP1GAP	-0.0219166666666667
TAS2R41	0.058
DCLK1	-1.9271
DEFT1P	0.161333333333333
TAF2	0.633833333333333
COPZ1	0.448125
KATNA1	-0.6625
STIM1	1.53125
TBX2	-2.20983333333333
RPS4X	0.000538461538461539
MARCH8	-0.171166666666667
DHX33	-0.435333333333333
TMEM161B	-1.32433333333333
SYPL2	0.378
ADCY5	1.727125
SRPK3	2.02775
CXorf9	1.155
REC8	0.97625
CLP1	-1.216
MGC52498	-0.402
DUOX2	0.4795
C6orf150	0.56775
TSC22D3	2.196125
CASP8	0.197
PRKD3	-2.82175
CFH	1.01375
TRO	-1.80375
NRIP1	0.00874999999999999
ZNF707	1.1735
TBC1D22B	-0.268166666666667
HYI	0.5285
COX7B2	0.9635
GPR52	0.20275
CASC3	-0.242357142857143
METRN	4.4675
KRT3	1.0225
ARF1	1.14314285714286
C1orf111	0.3915
MOG	-0.34
C6orf50	0.254
MGC12966	-0.12875
ATP7A	1.17233333333333
NOTUM	-2.499
LOC342897	0.444
ITSN2	0.719166666666667
GIP	0.1475
LOC89944	1.55383333333333
UBXD8	1.17375
GYPE	-1.914
JAG1	0.0448333333333333
RLBP1L2	0.603
HIST1H2AL	1.021875
PAPPA	-1.7331
CYP4F8	1.66325
TRH	2.245
DCTN3	-0.7604
NT5C	-0.32775
HTR3C	-0.1935
VPS41	0.470625
KIAA0174	-0.5946
ANKS6	-2.219375
MPV17L	2.24766666666667
MT1M	-1.73233333333333
DTX1	-0.457125
LOC146325	1.2065
ZNF639	-1.90116666666667
CACNG4	1.2327
TNNC1	-2.3415
MGC27345	-0.14
CASD1	0.8685
HOXD4	0.5435
SMC4	-2.06347058823529
TTC35	-0.2415
CTXN1	1.62275
RGS19	-0.387
SFRS3	-0.886
TRIM43	-0.214
HLA-DQB1	3.808375
NUPL1	-0.9096
NRAS	-2.321
RPL22L1	-2.7175
ZNF138	-0.229333333333333
FBXW2	-0.1821
SIX3	0.726833333333333
HDAC9	0.522
OGG1	-0.8381875
APLP1	-0.8935
OR7A5	0.251
DLX4	-1.1815
TUBA1B	-0.45025
CRY1	-1.755375
C12orf29	-1.713875
MGC70863	-0.479181818181818
OR1D2	-1.4975
C1orf25	0.063125
CUZD1	-1.42475
PUNC	-2.338
SCAND1	1.45466666666667
MYT1	-0.1825
MPND	0.7855
GOLGA1	0.2517
ZBTB43	1.9335
VAPA	-0.0901666666666667
C4orf36	0.051
STAP1	0.92625
SLC34A1	-0.16625
PIK3R3	1.4103
TGM5	-0.0475
USPL1	-1.4915
FBXO40	-0.0568333333333333
BRF1	0.5748
CCL27	-0.8635
hCG_1657980	-0.1785
PFN2	-2.5966
MYBPH	-2.206
PPP1CC	-1.5763125
CDCA7L	-2.798
KCNB2	0.18725
C20orf151	1.506
USP13	0.06225
RCOR2	0.8555
FBXW4	0.2995
WT1	-2.99966666666667
TAS2R46	0.0455
STK38L	1.06833333333333
LEPROT	0.4795
DDX42	0.005125
TXNRD2	-1.28866666666667
TNFRSF4	2.79
KSR1	-0.124625
SLC27A1	1.2725
POU5F2	0.23425
SLC22A11	0.044
C8orf32	-0.661
ZNF236	0.458285714285714
GABRB1	-4.41075
LRRC29	0.3765
FBLN1	1.13933333333333
MRRF	-0.865666666666667
RP1	1.21
MARVELD1	-0.8075
AFF4	-0.153
C17orf54	0.3645
RAF1	-0.63025
SUB1	0.844
MRPS33	0.5875
ZIC1	-2.6832
ARL10	-0.441
RAG1AP1	1.48716666666667
P2RX5	-2.0625
NCR3	1.11433333333333
LTB4R2	0.386
HLA-DPA1	4.877
FKBPL	0.767833333333333
JAKMIP1	1.7125
SNX4	-0.61425
CD248	1.73675
CCR2	-1.184
LOC401152	-1.10966666666667
SH3KBP1	-0.4906
LMBRD2	-0.572928571428571
WDR51A	-1.00583333333333
SYT15	-0.549
SMOX	-0.57025
NACAP1	-0.011
DRD2	0.0525
COPS2	-0.91175
FCER1A	2.6115
TMEM112B	-0.2505
SUGT1	-0.9444
CALR	0.52375
DPY19L2P4	0.9215
ADRA1B	0.367875
LTB	4.636
SNRPD1	-1.1595
NCAPG2	-1.142
KCNMB1	1.81033333333333
ITGAV	-0.309083333333333
LENG4	0.112625
C13orf16	0.0568333333333333
C20orf3	0.067375
PIP5K1A	0.296416666666667
PCNA	-1.686
C1orf34	2.11825
MMACHC	-0.14175
BEST1	-0.451
REV3L	-1.37475
ZRANB1	-0.285
AVPI1	-1.727
ATG5	0.281875
SARM1	1.6995
RGS7	-1.7745
HMP19	0.065
SGTB	-0.7537
FEM1A	0.6169
C1orf122	0.194
MYCT1	1.43866666666667
GM2A	-0.121125
ZCCHC7	0.292214285714286
MYH10	-1.719625
DKFZp761B107	1.0345
ADAL	-0.4375
OR10J1	0.4465
TMEM9B	0.37125
DNAJA1	-0.92875
SCGB1D4	0.2455
LRRC50	0.671
PRKX	0.35025
NUDT14	0.3231
PCTK1	-0.0836363636363636
ARG1	-3.49625
KIF2C	-1.78725
GFM1	-1.70725
RAB11FIP3	2.0085
HBD	-2.92116666666667
NPR3	1.8118
IRAK3	3.6955
OLAH	-0.716166666666667
CYB561D2	0.6765
CNNM4	0.52775
MYO5A	-0.0722
SIPA1L3	1.952
ADAM10	-0.58375
LIPA	-0.32275
NAP1L4	0.1463
MRPS22	-1.66425
GNG4	-2.1455
PSG5	0.0171666666666667
PPP2R2C	2.2262
P2RY12	0.88775
SLC6A13	-0.25025
AGPAT4	-0.8166
C6orf199	1.31
FAM53C	-0.81175
TPM1	-0.4425
PYHIN1	1.65533333333333
LINGO1	1.942
CIDEC	1.00966666666667
CRIM1	-1.2173
DHTKD1	1.174
ZNF546	-0.558833333333333
CD300LG	0.3468
SFRS2IP	0.998833333333333
FLNB	0.73475
NOC2L	-0.523
SPINK7	0.5225
CRTC2	0.87775
HMG4L	-0.005
C14orf162	1.24825
CCDC123	0.854125
HTRA3	1.7711875
SPTBN5	1.7145
C1orf77	-0.2525
TAF1L	-0.284
WDR78	2.567
WDR49	0.219166666666667
SIN3A	-0.027
ECSIT	-0.386833333333333
VSIG4	3.831
DIRAS2	-0.1134
TXNL1	-0.28925
MTERFD3	0.03225
CCNYL1	-1.025125
CISD2	-0.659666666666667
OR5C1	0.327
OBSCN	-0.799375
GBA	0.5115
SLC9A11	-0.07
C6orf64	1.1835
ESD	-1.310125
CYYR1	0.871
PNRC1	-0.01675
FCAMR	0.1375
PPIA	-0.0728571428571429
VDAC1	-0.109625
TRIB1	2.32925
NT5C1B	-0.117166666666667
CLDN17	0.481
ICOSLG	0.2655
RGR	0.063875
DSG1	0.428
TMEM27	0.11075
C1orf69	-0.70275
PRAP1	-1.49525
DQX1	-1.927375
C20orf46	-1.948
NHEJ1	-1.47283333333333
DNAJC18	-1.245125
MANEAL	-1.18066666666667
MTBP	-0.2985
S100A6	0.48425
ABHD7	2.22475
NEDD1	-1.63066666666667
TINF2	0.92575
SLC7A10	1.532
KIAA1875	0.401
TMEM20	-0.876
COX19	-0.747125
SPRR1A	0.538833333333333
SCEL	0.041375
CCDC70	-0.105
CRISP2	5.48716666666667
ILF3	-0.366722222222222
NTRK3	0.0505
B3GNT1	-1.708
LARP6	-2.35483333333333
FBN1	0.3293
ZNF621	0.125
JOSD1	-0.5603
SNX14	0.58575
INHBB	2.178
TBL2	0.19875
GUSBL1	-0.4905
TXLNA	-0.604083333333333
PEX6	-0.0266666666666667
DDEF1	-0.2
TMEM187	1.31283333333333
AIP	-0.1795
MCEE	-0.67
LGALS14	0.3125
TNFRSF13C	-0.21625
CTNNA3	-0.02
HSDL1	-1.045
LAMA5	-0.2465
KIAA1853	-0.2445
PMS2L11	0.2075
AKAP4	0.097
DIS3L2	0.26525
ZNF292	0.90775
TBX15	0.781
CTCF	-0.196
FAM19A3	-0.387
FUT10	-0.272
KIAA0746	-1.07575
KRT81	0.7275
ALDH3B2	2.13575
MOGAT2	1.0555
M6PR	-0.1725
COASY	0.651333333333333
CCND3	-0.856214285714286
LAMC1	-1.19575
CLASP2	-0.599071428571428
EIF2AK3	0.67075
SMYD2	0.3445
PBX3	-0.938
TMPRSS2	2.376
OR10R2	0.0633333333333333
ZNF761	0.201333333333333
MED30	-0.7375
ZNF629	1.608125
CORO6	-0.914
FLJ10154	0.0886666666666667
FAM123B	0.047
ANGPT1	-1.9817
MED23	-0.1015
LOC255374	0.98025
SEMA6A	-1.7042
HSD11B1L	0.435666666666667
GMEB2	0.220666666666667
PSMD14	-0.603
FLJ10213	-0.95175
PDCD2	-0.91125
MAST1	0.021
EPHA1	0.945833333333333
XCL2	1.13
EIF4G1	-0.862166666666667
UBE2D1	0.2669
RAB39B	0.446666666666667
IDH3A	-1.07033333333333
CREB5	-2.3525
FLJ21511	1.2695
ANGPT2	1.33
RANBP3	0.2494
DYRK1B	1.47816666666667
HLA-DRB6	4.0335
FLJ11292	0.1475
NMRAL1	1.48725
ATP6V0A4	3.249
FGFRL1	-1.17625
GZF1	-0.6021
TMSB4Y	-0.2745
RBKS	0.6515
PHLDB1	0.21925
SEC23A	-1.78666666666667
MLX	-0.146
TPD52	1.46583333333333
CPNE8	-1.17816666666667
DACH2	-0.724
PSMA4	-0.626214285714286
C1orf149	0.4226
PGM2	-1.00625
ROCK1	0.692571428571429
TAGLN	1.5875
PTPRK	0.377666666666667
TPSAB1	4.393
GPR82	0.417666666666667
ZNF45	-0.240125
ZNF610	-0.04125
TK1	0.107666666666667
LETM2	0.7095
KLF1	-2.55475
SAP30L	-0.4665
KCNK2	-0.904
SORCS1	-2.68433333333333
VEZF1	0.134125
DNM3	2.03875
GIT1	0.19175
OR4K1	-0.00574999999999999
LSM11	-1.4595
C7orf10	-0.999166666666667
MMP28	0.99225
ZNF394	0.1115
DPF3	-0.109166666666667
FAM35A	-0.8725
ODF2	0.8611
TREX2	0.06575
EPB41	-0.1913
PRKRIR	-1.74183333333333
MED4	0.3905
C11orf21	0.509333333333333
ECM2	2.88025
SHCBP1	-2.4903
TRABD	0.8168
COTL1	0.05395
CLEC3A	6.4395
TNC	-1.148625
ZNF659	-0.8175
C22orf30	0.8495
C13orf7	-0.832
PPP1R12B	0.542333333333333
SOCS7	0.29875
MARCKS	1.42733333333333
SACS	-3.05153846153846
TTLL12	-0.219
PPARA	-0.98635
LAYN	-0.423666666666667
FAM83G	-0.1945
MOSPD3	0.2355
PSMG3	-0.1026
ATP1A2	-3.19275
KIAA1702	0.3745
FAM12A	0.8765
PLEK2	1.37575
TG	0.9635
OPTN	0.1495
HDX	1.04933333333333
MAPKAPK5	-0.687166666666667
