Hybridization REF	TCGA-A8-A07F-01A-11R-A00Z-07
OR1L4	0.423
MLZE	-0.421
FLJ32065	0.53575
PTCD1	0.8975
CRTAC1	-0.044
BXDC2	-0.89175
C18orf1	1.54416666666667
FAM107A	-0.0981428571428571
EFNA3	1.17875
P18SRP	-0.1828
CAMKK2	0.843833333333333
KIAA0649	1.16875
NES	-1.72883333333333
HS6ST3	1.715
PON2	0.80075
TCP11L2	-0.08725
CLEC4A	2.60875
PRR12	0.2425
MLXIPL	-1.9142
C2orf50	0.746
ZNF28	1.064
ENC1	0.793833333333333
MAP2K1	-0.665375
FKSG2	0.07125
KIAA0430	0.79175
PTP4A1	-0.608777777777778
GPR156	0.7045
GTF3C6	0.39125
UBR2	0.4731
LOC388272	-1.0435
MAK	3.42666666666667
ACOT4	3.97375
STC2	3.121
PIGW	-0.57
SAE1	-0.18775
COL6A1	0.9455
OAZ1	0.104833333333333
STMN4	0.367666666666667
EDG3	0.972166666666667
SGCE	0.1675
IL11	-1.78916666666667
PRSS8	2.9705
YIPF5	1.09966666666667
WNT4	3.274875
CSN2	0.184333333333333
TCF7	-2.87
TDO2	3.19525
SAMD9	0.6945625
S100A7A	-0.621
MMRN1	1.12666666666667
GKAP1	0.5915
AKR1C3	-2.421875
RNF19A	0.279375
GMDS	0.84325
YKT6	-0.194875
SPARC	1.9496
C12orf31	0.2495
UBE2V2	-0.220666666666667
FBXL18	-0.389833333333333
KIAA0460	0.6685
ADAM22	1.578875
SERPINC1	-3.25875
KCTD21	1.13
MYOHD1	-1.487
ZNF37A	-0.503166666666667
GTF3C1	0.3875
CTSZ	2.50825
PRNPIP	-0.854625
DRD1IP	-0.12825
NR1I2	-3.602
ZNF266	-0.0309
SPAG4L	0.729
COX4NB	-0.4605
SAPS1	0.171
APOA1	-3.715125
TATDN1	-0.1365
C10orf82	-2.4855
KPNB1	-0.88375
FOXO3	0.86
CRYBB2	0.1635
ZBTB5	0.380833333333333
SLC25A38	-1.05175
DCTN2	-0.0225
IFT20	0.35975
CTHRC1	3.119
C1orf31	0.7855
UHRF1	-0.914
GPC6	-1.32875
C10orf54	1.156
MCF2L2	0.0153333333333333
WNT9B	0.02625
OLA1	-0.8425
FAM120B	0.8005
TTLL10	-0.036
CYorf15A	-4.912
RELN	-1.8199
SCN2B	0.714333333333333
MFHAS1	-0.017
NKX3-2	-0.752166666666667
RASGRF2	-0.7875
SSBP1	-0.245333333333333
KPNA6	-0.322142857142857
LOC389118	0.1905
HS3ST4	-1.97966666666667
SUPT7L	-0.615
FLJ32658	-1.8995
IGFBPL1	-0.782
KIAA1641	-1.7166
SHKBP1	-0.496
CSF1R	4.738
NAGK	0.751
MYL2	1.387
HIST1H4C	-0.891333333333333
TOMM7	-0.023625
ADAMTSL3	1.3698
TNFSF14	-0.10325
PRRT2	-1.445
VTA1	0.39675
AOAH	3.87066666666667
CRISPLD2	1.38635714285714
PNN	-0.8847
TA-NFKBH	-0.22
ESPN	1.18525
RBM43	0.1675
KIAA1267	0.504875
DDX3X	0.0785
KIAA1576	-4.49975
PLXDC1	4.84216666666667
FLJ25801	-3.91575
HNRNPL	-0.23425
RUNDC3A	0.0466666666666667
CASP12	1.3225
SH2D5	-1.4665
RPL26L1	0.314
OR51A7	-0.1445
HDC	3.2265
C2orf16	-0.230166666666667
SYTL3	2.746625
GOLGA4	0.067625
NOTCH1	-0.398166666666667
ATPAF2	0.67825
ECD	0.565
SSX5	-2.21233333333333
SNAP91	0.773
OCA2	-5.676
PNPO	0.6995
DAPK1	1.00916666666667
PINX1	0.0136666666666667
SELENBP1	1.996625
NEK3	-0.556
TMED4	0.573428571428572
SSTR4	0.0785
FOSL1	-2.6397
CD40LG	0.822
CES1	-1.15775
DCI	-0.110166666666667
B3GAT3	0.482666666666667
STK17B	-0.0345
CNTN6	0.456
CYP3A4	-2.53916666666667
MBOAT2	1.38485714285714
PISD	-0.238875
USP1	-1.012
PYDC1	4.1655
CENPM	-1.548125
SAR1B	0.5455
TTC7B	-0.76125
DP58	-0.214
GPC1	0.08275
RBL1	-1.579
TMEM137	-2.14
TOB1	1.47441666666667
TCEAL1	3.54516666666667
CENPF	-1.20527272727273
C6	0.770666666666667
PRSS1	-3.685
PPIL6	2.43683333333333
C6orf124	-0.8705
ODZ4	1.15583333333333
SNCB	-0.23525
NDUFB9	0.616125
CNOT6L	0.353333333333333
S100A9	0.416333333333333
TRIM50	0.0755
KCTD1	1.7385
WDR63	0.19725
SPEF2	3.125625
RNGTT	-0.181166666666667
CXorf22	-0.6025
KCNK16	0.125
CEP250	-1.3345
ATPBD1B	-0.42625
KCNJ2	3.7155
MT1B	-2.315
ZNF684	-0.58
SLC4A1	0.1465
PDHA1	-0.38275
ZNF492	-0.05725
TKT	-2.328
BYSL	0.45275
RNF38	0.472375
AHDC1	0.1515
KLHL2	0.309875
CMTM8	1.3735
DMP1	-1.352
HERPUD2	0.775375
CRTAM	2.92066666666667
ZNF572	1.376
TMEM16J	0.7255
HSD17B2	-4.26375
UBE2G1	0.815125
AHSA2	-2.15275
PELI2	-1.1255
TPX2	-2.287875
ATP9B	1.3915
DAZAP1	-0.042875
HMGCS2	1.77333333333333
C17orf38	0.93825
B9D1	-0.197375
NKX2-5	-1.21433333333333
KIAA1276	3.235
LILRB2	3.679
CSTF1	-0.486
BTN2A1	0.183666666666667
C15orf48	3.47475
IGF2BP3	-4.4905
FAM113B	0.949666666666667
HRG	0.373125
ZNF131	-0.0105
USP47	0.767
CCDC88B	-0.90675
HCN1	-0.7841
HTN1	-1.084
SYCP3	-0.903
C13orf23	-0.7212
PAPOLA	-0.4781875
AATK	-0.4039
MSH3	-0.124666666666667
NDUFAB1	-0.08875
ITLN2	-1.20266666666667
BAK1	-0.0878333333333333
MRPL45	0.0608333333333333
MTNR1B	0.1555
LOC645843	-0.3205
SPECC1L	-0.061625
PGCP	0.78025
SPN	-0.91575
GPR143	2.19116666666667
ZNF576	0.675833333333333
TMEM39A	-0.00210000000000003
ATP5D	-0.342166666666667
MAGEB3	-2.206
RPS5	-1.012
ANP32E	-1.20185714285714
MTMR1	0.43025
YEATS4	-0.73875
SYNGAP1	-0.1095
PCOLCE	-0.753666666666667
MNS1	-0.32925
PCYT2	-0.569333333333333
ZNF182	0.21025
LAX1	1.297
SPPL2B	0.5706
ELOVL5	1.1707
PCDHAC1	0
B4GALNT1	-1.71266666666667
BLOC1S2	0.646125
ZNF673	-0.884
ARHGAP21	-0.347166666666667
IRX5	3.151125
LRFN5	-0.158666666666667
FAM7A1	-1.4
RAB19	0.396
GINS1	-1.59875
ITM2B	0.9679
PAPSS2	0.438833333333333
OR5BF1	0.3455
ACSL3	-0.3
KIAA1919	1.05658333333333
GLT8D2	2.5735
UTRN	1.00035714285714
CNN1	1.1975
HISPPD2A	-0.3955
SDAD1	0.034375
SIGLEC9	1.12316666666667
RPL35	-0.186285714285714
C22orf26	0.344
IMPDH2	-1.049375
WDR69	-0.69725
SEC14L5	-0.683
CLTA	0.525
RP11-529I10.4	1.0605
GPR37L1	0.506833333333333
OGDH	-0.02475
ASB13	0.7745
ZFP14	0.0525
ZCRB1	-0.132666666666667
KPNA3	0.143
HSPA1L	1.85325
RHOC	0.17775
LOC554175	-0.11025
PPP3CA	0.928
SLC1A7	-0.6714
ZNF529	-0.2995
RBED1	0.4015
DDB2	-1.8095
FLJ11286	0.432333333333333
SPATA1	1.0385
MKNK1	0.3325
DYSF	0.983333333333333
ALKBH2	0.54
NKD1	-2.0205
C1orf174	-0.62
PLEKHO1	0.314
ASB10	0.13875
RING1	0.2505
NPC2	0.987
AVPR1B	0.1185
YTHDF1	0.293333333333333
LMAN1L	0.6065
GSG2	-1.437
CEP170	0.4226
RPS4Y2	-5.25375
MSH6	-0.7325
HECTD2	0.419166666666667
ZNF556	-3.6685
PLEKHC1	-0.7419
AIRE	0.270666666666667
BCL2L10	-0.15775
LMOD3	0.097
ZBTB8	0.3736
FOXA2	-3.8444
SLCO2A1	1.9745
C3orf46	0.6935
PRDM16	-1.01983333333333
TMEM98	1.48925
FRMD5	-0.7585
PDE6C	-0.383
C1orf216	0.4165
EP400	-0.201071428571429
PTK2	0.143666666666667
RNF217	1.0285
NDUFA8	0.9405
ZFAT1	0.51875
LAMP3	2.22316666666667
GLTSCR2	-0.030125
NPW	-1.581
LLGL2	-0.1446
PPM1K	0.0221666666666667
C20orf177	-0.5385
KIR2DL4	0.3557
NFKB2	0.9775
C21orf122	-0.698666666666667
HESX1	-0.5165
GPR114	-0.00600000000000001
SLC25A35	0.0143333333333333
GNAT1	0.13775
ORAI3	1.41425
FAM76B	0.326
TMEM99	1.153
TRIM29	-0.6018
CDS1	2.328
RHEB	0.0652
C4orf27	0.409
RAB3A	-0.2545
OTUD6B	-0.636
GPD1	-0.684875
CDH15	-1.13233333333333
NPM1	-0.928785714285714
TMEM117	-0.9705
PRPS2	-0.193416666666667
GCK	-0.094
ADRA2A	4.8375
TSPYL4	-0.378
TASP1	-0.23525
WDR19	0.683666666666667
C10orf38	-1.93525
PDE4C	-0.374833333333333
FYB	0.371083333333333
C1orf55	0.398333333333333
PPFIA3	-0.41625
RAD18	-0.84675
C12orf44	0.448
CRYBA4	-0.354
HVCN1	0.9615
TAF10	0.766
C16orf48	-0.621166666666667
DEPDC5	0.688
LTBP1	-0.37
MAPRE1	-0.0335
FGF8	-0.177
C3orf52	1.794625
SENP7	-0.245833333333333
LRRK2	4.54725
RUNDC2A	0.275833333333333
KIAA0355	0.5725
CPEB1	-2.27525
PPEF2	1.004
ABI2	-0.881333333333333
KIAA0317	-0.25225
ATF1	-0.3765
DYNC1H1	0.360875
DIP	0.36775
TMEM33	0.217555555555556
POLDIP3	-0.178
C7orf24	1.32025
GPR171	3.3355
CDC6	-2.45933333333333
PLD1	-0.3251
ITFG2	-0.2798
NDUFC1	0.41375
AKNA	-0.52975
NBR1	0.46525
PKHD1	1.19785714285714
HPS4	-0.6892
MAFA	0.68
ULBP3	0.11025
DIRC1	-0.3175
IMMT	-0.561125
C22orf13	0.726166666666667
CEL	0.17925
MARK3	-0.748
ADAMTS2	0.815083333333333
ARPC3	0.461833333333333
TMEM10	0.057
NPHS1	0.308
BRD8	-0.0125
WDR12	-1.4665
IDI2	-0.66525
HOXD13	-2.6315
OR8G2	-1.737
SLAIN1	-3.35625
GABRQ	-0.72825
NR2C2	-1.0625
NKTR	-1.259
TLE2	0.158
KIAA0892	-0.000833333333333334
AURKA	-2.52409090909091
GPRC5C	0.9685
TBC1D9B	0.796625
PNPLA6	0.1765
AP3B1	0.3765
NAG	0.04625
C11orf68	0.3515
AKR7A3	-0.0515
AHCYL1	-0.514666666666667
COP1	0.444
RPP14	-0.7555
PCDHB18	0.32725
CDH24	0.71575
KRT17	-0.8884
LACTB2	-0.712
DDX24	-0.3307
PHACTR1	-2.45483333333333
SLC35E2	-0.16375
LOXL1	0.304
IQSEC2	0.343625
RGSL1	1.134
PCDHGC5	0.3235
MEGF10	0.14225
PRRX1	1.40566666666667
ASTE1	0.282666666666667
C6orf159	-1.07825
MYOD1	0.6725
GAA	1.06775
ZNF747	0.904
KLRC1	-1.237
IL1RL2	0.5805
GDF9	1.247
GPR119	0.413
TRAF2	0.585333333333333
HCK	3.70983333333333
BMP6	-3.118
IL8RA	0.547166666666667
FLJ35848	-0.94525
EFHA1	0.6105
CDSN	-0.2805
C14orf54	-0.252166666666667
LSM3	-0.4815
ZFP41	0.8475
C9orf126	0.1785
VIT	-0.6985
SPCS3	-1.73425
DEF8	-1.0697
CHAF1A	-1.62
C1orf165	-1.625
ZFPM2	0.420666666666667
FTH1	0.87
SLC35F1	-1.54825
YWHAH	0.50525
C17orf66	0.108166666666667
ADRB1	0.160666666666667
FOXL1	-0.043
RG9MTD3	0.483
UMPS	0.107875
MGC13008	-0.2235
KIAA1161	0.9415
CCDC77	-1.08575
C12orf65	-0.4584
COG4	-0.631666666666667
RCP9	0.60025
RP4-692D3.1	3.75933333333333
CDC2L5	0.319
MGC7036	1.68733333333333
DNAJC11	-0.5815
GDF2	-0.426833333333333
TIMM17A	0.903
HNRNPA0	-0.293
OR2H1	-0.03675
PCBP1	-0.47175
COL23A1	-2.38375
LRRC2	-0.262461538461538
NSD1	0.1115
FLJ37078	-1.257625
WDR91	-0.309666666666667
TMEM179	0.153
DSCR10	-0.1955
CNDP2	1.7884
FYN	-0.972
BEX2	-3.90783333333333
KCND3	-0.076
YPEL5	1.43125
LRRC42	-0.440166666666667
C17orf45	-0.58425
ZNF649	1.8051
LOC150763	0.916125
COL5A2	2.28925
CNGA2	0.1235
ELA2B	-1.172
RAB9B	-0.754
FAM100A	0.26575
NAIP	0.356714285714286
MYOZ2	0.582
SPATA12	-0.6935
XRCC4	-0.23975
CYB561	1.4796
CHST10	-1.727
BAI1	-0.591833333333333
BRSK1	-0.7015
C17orf89	0.5435
PDE6H	-1.391
FLJ20309	-0.1537
MAP7	1.33325
SCN4B	1.12325
SPAG9	-0.9453125
SERTAD1	1.01483333333333
FLJ21963	-1.8775
ANTXR1	0.7984
TMPRSS13	1.20933333333333
ETV7	3.877
DGAT1	0.664166666666667
NKIRAS1	0.207166666666667
TAC3	-3.829
CORO1C	-0.69825
RAD54B	-0.37325
HRASLS3	1.531
C21orf42	-0.5525
BARD1	-0.710666666666667
ZNF177	1.33033333333333
MIP	0.3855
ZNF442	0.2965
F2	-3.8992
GRIA1	0.167875
GALNTL2	0.2085
WNT5A	-1.2895
LENG9	0.156
hCG_25371	-1.4205
FOXR1	0.227
TRA@	1.3057
PWWP2	1.4455
C1QTNF7	1.62533333333333
SLC7A4	0.261
C4orf7	0.31
C17orf80	0.344666666666667
KLK4	1.494
IL31	0.7135
TMEM176A	3.72
CTNNB1	-0.0516875
BHLHB2	-0.44625
TMEM185B	0.584
ARD1B	-0.3205
C1orf93	0.3045
BRUNOL4	-0.3725
LOC541469	-1.14466666666667
UPK2	-0.4955
GAS8	-0.696833333333333
PATE	0.58
IMPACT	1.10525
WNK4	-0.387666666666667
HNRPLL	-1.1485
GAD2	0.50625
ITGA6	0.29375
BMP15	0.692
CYP2A7	1.395
RIC8A	1.41825
CCND1	-0.484083333333333
USP35	0.021
DSCR2	-1.23525
CCL4	4.65883333333333
ZCCHC10	0.3175
NOL11	-0.531
TRPM2	1.47775
PSMD2	-0.806909090909091
CHTF18	-0.8865
USP18	1.02425
RRAS	0.271
LAMC3	0.40825
TOX	-3.1885
PCDH15	-0.192
GABRG3	-2.45
NUDCD2	0.635375
SGCZ	0.453
KCTD17	-0.6271
SPSB2	0.9735
TPPP3	1.92566666666667
CILP2	0.313333333333333
CALB2	2.21275
CEBPZ	-0.891666666666667
ZNF479	0.05475
FMOD	5.56716666666667
C21orf66	-1.05464285714286
CLN6	-0.445166666666667
ANAPC1	-0.67775
SH2D3C	1.25575
PTPN14	0.5163
TRIM42	0.01375
APTX	0.93725
SNRPG	-1.08566666666667
BMS1	-0.7605
MAGEA3	-4.2185
NFATC3	-0.697833333333333
LRRC45	0.472333333333333
ARS2	-0.336071428571429
LRIG1	1.335
EPSTI1	1.27516666666667
PRSS27	1.2975
ERC2	-0.907125
PRKACB	0.0135
PRDM13	-5.123
HCG27	-0.88325
KLK12	4.3905
HSD17B7	0.000833333333333333
ZNF354A	0.588
PCDH11X	0.097
DMGDH	0.59225
PCBD2	-0.6395
TMC6	-0.92275
RIMS1	1.938375
SF3B2	-0.2365
RCN1	0.0286666666666667
CPB1	2.403
BCAR3	-0.23675
FCRLB	-0.626625
PAK1IP1	-0.554
OR10H1	-0.0425
KIF9	1.302
PITPNM2	-1.185
L3MBTL4	-0.259
TGFB1	-0.6745
ZXDC	-0.37025
SLC6A16	1.001
SRrp35	-2.129
LRRC8E	2.06125
PPIAL4	-0.272416666666667
EOMES	1.819
PAX2	-0.3745
SCARF2	0.4625
PSEN2	2.12133333333333
PCDHB13	-0.0815
C10orf28	-0.37975
DHRS7B	1.58421428571429
C1orf131	0.5885
ASB1	-0.8739
ZNF223	0.2555
LCMT2	0.33975
MEP1A	-1.252
TMEM53	0.0255
RSPH3	1.507
C10orf33	-1.376
LOC644285	-0.559
PTPN9	0.1285
ABCA12	1.2505
CCDC37	-1.17625
RUNDC1	1.2984
YES1	0.218833333333333
FAM120AOS	1.817
OR5M3	-0.1775
PPP1R3F	0.597416666666667
IL13	0.0345
MDFI	-0.8455
PRNT	0.369
ZDBF2	-2.1065
OR10C1	0.151
CLIC1	0.031
LILRA5	0.544166666666667
CSAG1	-3.92616666666667
TREML2	-0.7025
FAM125A	-0.156166666666667
ZNF74	0.25375
FAM104A	0.03075
LRRC39	-0.3345
SAMD5	0.79125
HYAL2	0.41075
HIST2H2AC	-0.081125
IGFBP5	3.07678260869565
NRTN	-1.21733333333333
KIAA0556	0.4893
FAM29A	-0.902666666666667
JMJD2A	-0.2585
EPHB1	0.599
POLD4	0.74625
ANAPC10	-0.4805
LRRC36	0.729
MEGF6	0.66475
LPHN3	-0.110333333333333
BMP10	0.217833333333333
C21orf55	1.617
CREM	-0.0184
PTGER4	1.00983333333333
METAP1	-0.1885
KCNQ1	0.815166666666667
NR2F2	0.099875
SSFA2	-1.3355
CTTNBP2	-1.84725
BCL2A1	-0.676
ZBTB24	-0.418625
SLCO6A1	-1.22575
PRDM1	0.6696
OR7D2	-0.3165
CCDC47	-0.3733
LOC646982	0.1715
SLC26A6	-1.59666666666667
BIN1	-0.6862
SRRM1	-0.970428571428571
PCSK1N	-0.3505
ALS2	-0.0437
ECT2	-1.12252631578947
CACNA2D2	0.668625
DOCK6	-0.37275
C10orf119	0.1315
FATE1	0.06375
DUSP23	2.70075
TRIP6	0.392214285714286
NUP35	-0.94
CDH3	2.04775
KLHDC8A	1.3475
C9orf116	1.86725
EI24	1.0425
CENTD1	0.655166666666667
RWDD2B	0.161
DOCK1	0.2535
NPAS2	-1.182625
NR3C2	1.1615
FAM63A	0.95
INPP5F	-0.351
FAM111A	0.5001
MYBL1	-0.927666666666667
IQGAP3	-0.179
CRADD	0.154333333333333
DUSP12	-0.4955
PDZK1IP1	3.8295
VASH2	0.51475
CTR9	1.4415
VIL1	-4.55425
OR8U1	0.560833333333333
CCDC107	1.1125
PTTG1IP	0.12775
OR4X2	0.38275
COL9A1	-2.898
PSMD9	-0.229
ZFP62	0.8265
TIP39	-0.11975
PARP15	1.1955
TTC19	0.84225
C1orf114	-1.8575
GFPT1	-0.7325
SLC27A6	-1.8535
MRPS10	-0.0348
CALML5	-0.482333333333333
TRPM7	-0.855
CGNL1	1.422375
CECR1	0.8
SERPINB8	-0.219666666666667
TMEM102	1.470125
PDIA2	-3.541
NUCKS1	0.1115
HOTAIR	3.124
EBI3	0.56175
NXN	0.35425
ZMYND19	0.001625
FOXJ3	-0.68975
EIF5B	0.0788
EIF2B4	-0.0835
LEO1	-0.196
ZIC5	-1.89491666666667
IL20	2.66183333333333
KIAA0415	0.762333333333333
FLJ37357	-0.2475
TSPAN12	-0.07575
ACTR3B	-0.03425
TFAM	-0.185
IL17RD	1.15825
PARP12	0.8515
KLHDC7A	0.6445
KCTD4	0.0985
GTF2H1	0.23725
FLCN	-0.0395
BIRC4	1.300875
LOC790955	1.0545
VKORC1L1	0.70725
CYP4F22	1.65583333333333
TAS2R5	0.3195
ZNF582	0.997
HS3ST3B1	-0.584
CTNS	0.92075
STK36	0.754833333333333
MMD2	0.12025
RP5-1103G7.6	0.095
FLJ23356	0.81
CRH	-1.2605
C1orf182	1.01633333333333
ACP5	1.64516666666667
AMFR	0.8678
CA4	-2.646
PLCB4	0.3635
MPHOSPH10	-0.68875
UNQ473	2.71366666666667
G3BP2	0.50225
SR140	-1.1985
HOXA2	-0.3835
PYGB	-0.463125
BAT1	-0.28025
DKK3	0.0313333333333333
DDX31	0.44175
TULP1	-0.389
NHLRC2	0.6885
TNRC4	0.160333333333333
ZNF430	-0.1405
TNRC6A	0.126375
PLA2G1B	1.04783333333333
RCHY1	1.3355
GTF2A2	-0.677166666666667
MGC4294	0.0415
ZNF691	0.38725
TACC3	-1.792
DNAJC5G	0.309
LOC4951	0.43125
MS4A4A	-0.6875
LOC152485	1.2725
PPP1R2P1	-0.716
PPP2R5B	-0.12925
RPGRIP1L	0.186375
SPOP	0.1982
PTPRF	0.984416666666666
MGC42090	-0.405
SUSD3	2.687
THOC4	-1.498
MAML1	0.5266
FXR2	0.0183333333333333
TYK2	0.099875
MUC6	0.3935
DNAJB7	-0.128
PIP4K2A	-0.0275
MEX3A	1.9345
RRP1	-0.414625
TFAP4	-0.145
CXorf41	0.0475
MTMR4	0.443
CTLA4	0.1965
SNX9	0.260125
CIB3	1.08666666666667
NECAP1	0.218375
PLA2G2D	-0.0335
GLMN	-0.887
DCLRE1A	0.05675
PDX1	-0.3895
SAMD11	-1.16325
MRPL55	1.2071
TLR7	2.72
TBC1D21	-0.127166666666667
SMAD1	2.2208
ACTRT2	0.4415
RIOK2	-0.001
PDLIM4	-0.1605
SLC22A15	-0.224333333333333
ABHD13	0.5872
STX18	0.6374
CCPG1	0.202928571428571
DCBLD1	-0.0591666666666667
SLC2A6	-0.87
NOLA3	0.111
TRDMT1	-0.765357142857143
IL17F	0.208
ATP1A4	-0.762833333333333
OR52W1	0.3535
CFL1	-0.37425
IL4	-1.0275
RBP2	-0.2145
CPSF6	0.501
TTC8	-0.508666666666667
MUCL1	6.9785
EYA3	-2.2235
KRT38	1.01625
GNE	-0.79875
ZNF501	1.1775
SLC35A2	0.92475
CEP110	-0.8574
MYF6	-0.3355
MGST2	0.169833333333333
TRPV4	0.089
NEK8	-0.166333333333333
NOX5	-0.2555
NCKAP1L	0.3
EMP3	-1.73266666666667
BPY2C	-0.595
C1orf38	0.443625
ELOVL2	1.745
CBX7	0.437333333333333
OSBPL1A	0.695666666666667
ZNF589	-0.523
ESCO1	-0.672
TRA2A	0.613166666666667
C3orf26	-1.25475
PHF2	1.36158333333333
PID1	-0.678
RFC1	-0.692875
MTAP	0.0696875
ADORA3	3.995
LOC389458	-0.92
TRNT1	-0.989
CRIPAK	-0.48325
RAI2	4.158
ANKRD44	-0.74225
GZMB	3.3395
NFE2L1	-0.100625
STIP1	-0.124833333333333
RASL11B	0.9255
NT5DC2	-2.0955
LRP2	3.432875
MTDH	0.564266666666667
ARSG	0.27625
HSP90AB1	0.254416666666667
CT45-6	-5.502
ZNF483	-0.1005
LMBR1L	-0.3565
S100A2	-1.6517
C2	-0.202944444444444
C2orf27	-0.792
EIF4EBP1	-1.68775
GCKR	-2.95183333333333
PPP1R9B	0.248375
FER	-1.007
SNRK	0.356
OR5M10	0.386
UTP6	-0.76725
CAPZA3	0.525
FBP1	2.67566666666667
TERT	-1.818
CCL1	-1.097
FUCA1	0.846
ALS2CR8	0.187666666666667
KCMF1	-0.342666666666667
SRCRB4D	-0.839
OXCT2	-0.930333333333333
IL17RA	0.579833333333333
MPP5	0.468125
SPA17	1.16325
FLJ10986	0.615
GALNT14	-3.7845
CXorf27	-1.01928571428571
NPLOC4	-0.203
RAB34	-0.4295
KRTAP3-3	0.6585
ARSD	0.599333333333333
CPLX2	-1.7323
PJA1	1.1045
WHDC1L1	-0.615833333333333
RB1	-0.6121
MTMR15	-0.2715
PHLDA2	-2.5405
GUCY2F	-0.7635
MPV17	-0.0868333333333333
SLC35D1	-0.2905
LYSMD3	0.648
COL16A1	1.18725
ERLIN1	0.203666666666667
JMJD4	0.97775
HIST1H2BK	-1.43025
TP53I11	2.41716666666667
ST3GAL4	-0.9151
PF4V1	0.324333333333333
ALG8	0.93675
REG1A	-0.01975
MINA	-0.566
CYB5R3	-0.04075
HHLA1	-0.578
MYST4	0.7331
VASN	-1.121
UCHL5IP	-0.77525
TFAP2A	1.231625
MGC9913	-0.415
C9orf97	0.2475
LOC90379	-0.76625
PHF15	-0.137142857142857
ZNF169	-0.405666666666667
KRT7	2.8657
GLIPR1L2	2.194
LOC116236	-0.10925
IQCF3	0.16825
RDH14	0.9785
HNRPK	0.384714285714286
RABEPK	0.4815
ISX	-0.7785
CBARA1	0.8375
RAD51AP1	-1.82625
MLL5	0.0925
CXorf48	-3.749
SGCD	-0.4485
PHTF1	-0.759375
CA3	-1.39575
CMTM5	0.2345
STX10	-0.29475
JMJD2D	0.113
P4HA1	-1.37216666666667
GAB3	-0.405666666666667
DHRS4	-0.323833333333333
COL4A1	2.3564375
C20orf20	-0.3805
OSBPL2	0.021375
PTTG2	-2.47475
KIAA1688	1.43775
STS	-1.787875
SHROOM4	0.206
KBTBD5	0.131833333333333
ALDH1A3	1.1838
BTNL2	0.0363333333333333
TGIF1	0.8515
ZFAND5	0.719
ICA1	1.908
NAV3	3.164
FLJ12331	-0.9265
EPS8L2	0.1403
MNT	0.3335
ENTPD1	1.71041666666667
OR51E2	1.062125
STK11	0.415
MX1	3.60825
TTTY9A	-0.483
CX62	1.069
LOXL4	-0.64775
EXOSC4	0.2965
PURB	0.2715
SETD1A	-0.230666666666667
RELB	2.33425
LAMB2	0.554
HNF1B	-0.235833333333333
PNLIPRP3	-0.4865
C14orf139	-0.92025
UMOD	0.1245
GRIN3B	-0.1305
GPR25	0.3845
ZNF512B	-0.9755
ATP6V0A1	0.124375
SRA1	-0.601583333333333
ZNF615	2.03125
ZNF768	0.3735
ZNF469	3.01075
DYNC2LI1	0.264333333333333
DNAH3	0.01
LOC387911	0.755
LOC554234	-0.281
ARRDC5	0.58675
TMEM59L	-1.65666666666667
MARCH4	-1.96475
CNOT8	-0.00133333333333333
KIRREL3	-1.65433333333333
ADAM17	-0.108875
MYOG	0.192375
CPNE1	-0.645
AK5	1.583125
LOC204010	-1.061
NDRG4	-0.16875
LOC130074	-0.13425
PIAS4	0.9845
NCOA2	1.42825
TEGT	0.3254
USP5	-0.86775
ANKRD21	-2.343
KIAA0692	-0.2135
HAPLN3	0.557
LZIC	-0.29425
NRXN3	0.18225
CDKN2C	-1.71883333333333
KIAA0226	-0.278333333333333
CYB5D1	0.892
WDR68	-0.74025
ABCB6	-0.8538
MRPS25	-0.851
ZMAT2	0.451833333333333
KRT25	-1.4865
RPL11	-1.00775
GRAP	0.410833333333333
LOC198437	-0.5105
RORC	0.23975
RAP2C	0.965857142857143
MXD1	-1.179875
AZI2	-0.0223333333333333
NUAK2	0.0905
AHSG	-6.15475
MANSC1	2.029
IMP3	0.1265
C2orf3	-1.033
VSTM3	4.034
PCTP	-0.235
SIRT1	0.243
MANBA	1.14025
CD164	1.77
GFRA1	2.7554
PRM2	0.318
ZKSCAN3	1.057
PLEKHG1	1.98175
TPRKB	-0.70425
UBFD1	0.21575
CDKL5	1.159
HIST1H2BD	-0.471333333333333
INPP4A	-0.628833333333333
BMX	-0.790625
PTPRU	-1.1905
LOC554202	-0.790666666666667
HOXC8	1.23275
IL12B	0.2835
ADPGK	-0.29275
ZNF418	1.4345
SIAE	1.780375
CWC15	0.025
RP13-401N8.2	0.7465
KLHL11	0.5325
DEDD2	0.398
PSMB3	-0.526
DDX25	-2.59325
ZBTB3	0.762166666666667
GFRAL	-0.536
RPS25	-0.322166666666667
FAM57B	-0.897833333333333
TESK2	1.55833333333333
DNM1L	-0.4675
ZNF207	-0.327833333333333
CLEC11A	1.08375
TOLLIP	1.059625
TMEM61	-0.277333333333333
DLK1	-4.4088
PLVAP	3.036125
NOD2	3.79833333333333
SCMH1	-0.0165
FLJ40235	0.1945
HTR2A	-1.2695
ARMC5	0.4415
FUT7	0.475
PRELP	1.9685
ALKBH6	-0.042
GYG1	-0.229916666666667
POLR3GL	0.4575
COL8A2	3.71533333333333
OR10A5	0.2975
C1orf187	-1.6835
TXLNB	3.57416666666667
C16orf68	-0.951833333333333
R3HDM1	-0.96425
C16orf75	-0.98575
BAALC	-0.312625
TNP1	-0.9745
