Hybridization REF	TCGA-BH-A0B2-11A-11R-A10J-07
SLC4A1	0.11575
PDHA1	-0.62825
ZNF492	-0.476
TKT	-1.339
BYSL	-0.639375
RNF38	0.100875
AHDC1	0.5985
KLHL2	0.855
CMTM8	1.20225
DMP1	-0.543
HERPUD2	0.0695
CRTAM	1.82333333333333
ZNF572	0.30775
TMEM16J	-1.6005
HSD17B2	1.06925
UBE2G1	-0.19725
AHSA2	-2.54125
PELI2	0.9095
TPX2	-3.814875
ATP9B	0.912666666666667
DAZAP1	-0.484375
HMGCS2	2.69216666666667
C17orf38	0.17925
B9D1	-0.204875
NKX2-5	-0.96
KIAA1276	0.2625
LILRB2	2.8615
CSTF1	-0.620333333333333
BTN2A1	-0.368166666666667
C15orf48	3.857
IGF2BP3	-4.39325
FAM113B	-0.0248333333333333
HRG	-0.341875
ZNF131	-0.5745
USP47	1.07278571428571
CCDC88B	-0.95725
HCN1	-0.0544
HTN1	-0.203666666666667
SYCP3	-0.41
C13orf23	-0.765
PAPOLA	0.097125
AATK	-0.3799
MSH3	0.16
NDUFAB1	-1.143
ITLN2	-0.902166666666667
BAK1	-0.0701666666666667
MRPL45	0.0831666666666667
MTNR1B	-0.159333333333333
LOC645843	0.176
SPECC1L	0.492375
PGCP	1.27825
SPN	-0.5535
GPR143	0.735166666666667
ZNF576	0.367333333333333
TMEM39A	0.3452
ATP5D	-0.395
MAGEB3	-0.497
RPS5	0.229166666666667
ANP32E	-1.4135
MTMR1	0.01325
YEATS4	-1.151
SYNGAP1	0.02
PCOLCE	0.888333333333333
MNS1	0.42125
PCYT2	-0.253333333333333
ZNF182	-0.40275
LAX1	0.68325
SPPL2B	0.8723
ELOVL5	0.3957
PCDHAC1	0.4325
B4GALNT1	-1.58216666666667
BLOC1S2	0.68275
ZNF673	-0.4893
ARHGAP21	0.181
IRX5	2.729625
LRFN5	2.71433333333333
FAM7A1	-0.09675
RAB19	-0.181
GINS1	-2.47025
ITM2B	1.65
PAPSS2	1.52475
OR5BF1	0.0505
ACSL3	0.119
KIAA1919	-0.90325
GLT8D2	3.54025
UTRN	0.9695
CNN1	3.98075
HISPPD2A	-0.227666666666667
SDAD1	0.251
SIGLEC9	0.7275
RPL35	-0.0215
C22orf26	0.3085
IMPDH2	0.10925
WDR69	-0.21875
SEC14L5	0.419166666666667
CLTA	0.3585
RP11-529I10.4	0.014
GPR37L1	0.231
OGDH	-0.422916666666667
ASB13	0.294333333333333
ZFP14	0.9175
ZCRB1	-0.250833333333333
KPNA3	0.1985
HSPA1L	0.67775
RHOC	0.517375
LOC554175	0.41075
PPP3CA	1.3346
SLC1A7	-0.2876
ZNF529	-0.236166666666667
RBED1	1.2865
DDB2	-1.13625
FLJ11286	0.575833333333333
SPATA1	0.6385
MKNK1	0.459333333333333
DYSF	1.2175
ALKBH2	0.08475
NKD1	-3.44616666666667
C1orf174	-0.1845
PLEKHO1	0.845833333333333
ASB10	0.12575
RING1	-0.0368333333333333
NPC2	1.06025
AVPR1B	0.096
YTHDF1	-0.17125
LMAN1L	0.206
GSG2	-2.9315
CEP170	-0.154
RPS4Y2	-5.60025
MSH6	-1.351
HECTD2	0.247166666666667
ZNF556	-1.24083333333333
PLEKHC1	0.572
AIRE	0.129333333333333
BCL2L10	1.95675
LMOD3	0.145333333333333
ZBTB8	0.4072
FOXA2	-3.6714
SLCO2A1	2.959
C3orf46	0.345
PRDM16	0.686833333333333
TMEM98	1.6705
FRMD5	-1.748
PDE6C	-0.2075
C1orf216	0.289166666666667
EP400	-0.385357142857143
PTK2	-0.21
RNF217	0.2985
NDUFA8	-0.049
ZFAT1	0.123
LAMP3	1.71766666666667
GLTSCR2	1.47625
NPW	-0.978
LLGL2	-1.1741
PPM1K	-0.2405
C20orf177	-0.524
KIR2DL4	0.4118
NFKB2	0.083
C21orf122	0.1505
HESX1	-0.52975
GPR114	0.811833333333333
SLC25A35	-0.568333333333333
GNAT1	-0.343
ORAI3	-0.000250000000000001
FAM76B	-0.579
TMEM99	0.0675
TRIM29	1.9103
CDS1	1.58625
RHEB	-0.4461
C4orf27	-0.255666666666667
RAB3A	-0.7715
OTUD6B	-0.5925
GPD1	3.859625
CDH15	-1.31766666666667
NPM1	-0.421785714285714
TMEM117	0.1445
PRPS2	-0.543333333333333
GCK	-0.434
ADRA2A	4.42433333333333
TSPYL4	0.414166666666667
TASP1	-0.32825
WDR19	0.473333333333333
C10orf38	0.3455
PDE4C	-0.698833333333333
FYB	0.478090909090909
C1orf55	-0.280166666666667
PPFIA3	-0.92075
RAD18	-0.848
C12orf44	-0.120833333333333
CRYBA4	-0.461
HVCN1	1.04725
TAF10	-0.229
C16orf48	-0.487166666666667
DEPDC5	0.462833333333333
LTBP1	-0.566
MAPRE1	-0.35025
FGF8	0.0245
C3orf52	-0.32925
SENP7	-0.029
LRRK2	1.39025
RUNDC2A	0.702166666666667
KIAA0355	0.753166666666667
CPEB1	-1.168
PPEF2	-0.212
ABI2	0.098
KIAA0317	-0.075625
ATF1	-0.638833333333333
DYNC1H1	0.353
DIP	0.13225
TMEM33	0.0796666666666667
POLDIP3	0.48825
C7orf24	-0.39025
GPR171	2.68575
CDC6	-3.41483333333333
PLD1	0.6413
ITFG2	0.0224
NDUFC1	-0.14775
AKNA	-0.754
NBR1	0.49325
PKHD1	1.420625
HPS4	-0.5424
MAFA	1.29275
ULBP3	0.087
DIRC1	0.4875
IMMT	-0.782875
C22orf13	0.0421666666666667
CEL	-0.02475
MARK3	-0.46125
ADAMTS2	1.5095
ARPC3	-0.453666666666667
TMEM10	0.044625
NPHS1	-0.00375
BRD8	-0.398333333333333
WDR12	-1.6385
IDI2	0.513375
HOXD13	-2.0025
OR8G2	-0.6655
SLAIN1	-0.2555
GABRQ	-0.199
NR2C2	-0.97375
NKTR	-0.6155
TLE2	1.8
KIAA0892	-0.102
AURKA	-3.68336363636364
GPRC5C	0.1585
TBC1D9B	0.455
PNPLA6	-0.142833333333333
AP3B1	-0.08975
NAG	0.183875
C11orf68	-0.20525
AKR7A3	1.09475
AHCYL1	0.19775
COP1	0.488
RPP14	-0.0849166666666667
PCDHB18	0.92275
CDH24	1.4555
KRT17	1.7432
LACTB2	-1.21625
DDX24	0.9188
PHACTR1	-2.28183333333333
SLC35E2	0.1195
LOXL1	0.069
IQSEC2	0.3205
RGSL1	0.2325
PCDHGC5	0.066
MEGF10	0.0375
PRRX1	1.32883333333333
ASTE1	0.535166666666667
C6orf159	-0.4155
MYOD1	1.41425
GAA	0.378
ZNF747	0.634
KLRC1	-0.363875
IL1RL2	0.389
GDF9	0.055
GPR119	0.2355
TRAF2	-0.539333333333333
HCK	3.42483333333333
BMP6	-0.984
IL8RA	0.382833333333333
FLJ35848	-0.35825
EFHA1	0.066
CDSN	-0.349833333333333
C14orf54	-0.219833333333333
LSM3	-0.82975
ZFP41	0.0775
C9orf126	-1.19783333333333
VIT	1.793
SPCS3	-1.2095
DEF8	-0.9921
CHAF1A	-2.45383333333333
C1orf165	0.564
ZFPM2	2.04283333333333
FTH1	0.35725
SLC35F1	-1.5685
YWHAH	0.47125
C17orf66	-0.110666666666667
ADRB1	-0.00416666666666667
FOXL1	0.429
RG9MTD3	-0.387666666666667
UMPS	-0.18275
MGC13008	-0.0945
KIAA1161	-0.2565
CCDC77	-2.01525
C12orf65	-0.3318
COG4	-0.666
RCP9	0.257166666666667
RP4-692D3.1	2.379
CDC2L5	-0.01425
MGC7036	1.1925
DNAJC11	-0.821
GDF2	-0.0821666666666667
TIMM17A	-0.6125
HNRNPA0	-0.5077
OR2H1	-0.105
PCBP1	-0.02875
COL23A1	0.43375
LRRC2	1.69785714285714
NSD1	0.131214285714286
FLJ37078	-0.42725
WDR91	-0.113
TMEM179	-0.36325
DSCR10	0.5905
CNDP2	0.4349
FYN	0.851
BEX2	0.342833333333333
KCND3	0.27725
YPEL5	1.362375
LRRC42	-0.3065
C17orf45	0.7175
ZNF649	0.495
LOC150763	1.576125
COL5A2	3.36208333333333
CNGA2	0.553
ELA2B	-0.542666666666667
RAB9B	0.578
FAM100A	-0.31475
NAIP	-0.275714285714286
MYOZ2	0.044625
SPATA12	-0.3465
XRCC4	-1.0735
CYB561	0.541
CHST10	-0.005
BAI1	-0.542
BRSK1	-0.678666666666667
C17orf89	-0.05975
PDE6H	-0.6595
FLJ20309	0.31
MAP7	0.34
SCN4B	2.982
SPAG9	-0.5445625
SERTAD1	0.707333333333333
FLJ21963	-0.09025
ANTXR1	0.4359
TMPRSS13	1.66683333333333
ETV7	1.91133333333333
DGAT1	0.435
NKIRAS1	0.393666666666667
TAC3	-3.26225
CORO1C	-0.355166666666667
RAD54B	-1.62275
HRASLS3	3.09533333333333
C21orf42	0.2425
BARD1	-1.34183333333333
ZNF177	0.616333333333333
MIP	-0.3325
ZNF442	-0.1645
F2	-4.0655
GRIA1	0.527625
GALNTL2	1.73983333333333
WNT5A	-0.9369
LENG9	0.1215
hCG_25371	-1.4475
FOXR1	-0.7925
TRA@	0.8844
PWWP2	0.36325
C1QTNF7	1.91166666666667
SLC7A4	0.90175
C4orf7	4.55075
C17orf80	-0.346833333333333
KLK4	0.17
IL31	0.5575
TMEM176A	4.0365
CTNNB1	1.303875
BHLHB2	0.1885
TMEM185B	0.275666666666667
ARD1B	-0.57
C1orf93	-0.145
BRUNOL4	-0.0953333333333333
LOC541469	-0.811333333333333
UPK2	0.01275
GAS8	0.00499999999999999
PATE	-0.1055
IMPACT	0.626
WNK4	0.4965
HNRPLL	-0.737625
GAD2	0.134
ITGA6	1.40775
BMP15	0.445
CYP2A7	2.674125
RIC8A	0.211125
CCND1	-0.436416666666667
USP35	0.1175
DSCR2	-1.53875
CCL4	3.58
ZCCHC10	-0.157
NOL11	-0.99725
TRPM2	0.27425
PSMD2	-0.953818181818182
CHTF18	-2.88825
USP18	0.19275
RRAS	0.481875
LAMC3	1.94525
TOX	-2.91516666666667
PCDH15	0.536
GABRG3	-0.6765
NUDCD2	-0.2905
SGCZ	0.436
KCTD17	0.0467
SPSB2	-0.3265
TPPP3	3.78266666666667
CILP2	0.0126666666666667
CALB2	3.83125
CEBPZ	-0.561666666666667
ZNF479	-0.3195
FMOD	5.55033333333333
C21orf66	-0.959142857142857
CLN6	-0.739833333333333
ANAPC1	-0.650375
SH2D3C	2.049
PTPN14	0.3826
TRIM42	-0.12075
APTX	-0.15775
SNRPG	-1.37416666666667
BMS1	-0.261
MAGEA3	-4.438
NFATC3	-0.509166666666667
LRRC45	-0.689166666666667
ARS2	-0.758071428571429
LRIG1	1.63916666666667
EPSTI1	0.735833333333333
PRSS27	-0.18625
ERC2	-0.222375
PRKACB	0.693928571428572
PRDM13	-2.9185
HCG27	-1.079
KLK12	-3.0265
HSD17B7	-1.517
ZNF354A	-0.072
PCDH11X	-0.2985
DMGDH	1.29775
PCBD2	-0.6085
TMC6	-1.920125
RIMS1	-0.127625
SF3B2	-0.370666666666667
RCN1	0.377333333333333
CPB1	4.57125
BCAR3	-0.19875
FCRLB	0.185
PAK1IP1	-0.34125
OR10H1	0.073
KIF9	0.5279
PITPNM2	-0.94875
L3MBTL4	0.81925
TGFB1	-0.7456
ZXDC	-0.13025
SLC6A16	-0.295
SRrp35	0.348
LRRC8E	0.94725
PPIAL4	-1.03825
EOMES	0.779833333333333
PAX2	-0.1835
SCARF2	0.8975
PSEN2	0.308416666666667
PCDHB13	0.1215
C10orf28	-0.480125
DHRS7B	0.677428571428571
C1orf131	-0.75775
ASB1	-0.3719
ZNF223	0.2785
LCMT2	0.36475
MEP1A	-0.6845
TMEM53	0.35925
RSPH3	0.55075
C10orf33	-0.403
LOC644285	0.60975
PTPN9	0.6085
ABCA12	-1.05725
CCDC37	-0.775
RUNDC1	0.7137
YES1	0.2505
FAM120AOS	0.314
OR5M3	-0.495
PPP1R3F	0.06075
IL13	1.9069
MDFI	-0.27875
PRNT	0.26825
ZDBF2	0.858
OR10C1	-0.131333333333333
CLIC1	-0.46
LILRA5	0.512166666666667
CSAG1	-4.13833333333333
TREML2	0.0385
FAM125A	-0.313
ZNF74	-0.65675
FAM104A	-0.39025
LRRC39	-0.9795
SAMD5	2.85775
HYAL2	0.33475
HIST2H2AC	-1.1345
IGFBP5	0.391086956521739
NRTN	-0.122833333333333
KIAA0556	-0.0117
FAM29A	-1.90844444444444
JMJD2A	0.8175
EPHB1	2.70075
POLD4	0.03225
ANAPC10	-1.07675
LRRC36	-0.45925
MEGF6	-0.51075
LPHN3	2.044
BMP10	0.0583333333333333
C21orf55	0.355
CREM	-0.079
PTGER4	1.31516666666667
METAP1	-0.346875
KCNQ1	1.38483333333333
NR2F2	0.704375
SSFA2	-0.3195
CTTNBP2	-1.144
BCL2A1	-0.80575
ZBTB24	-0.926625
SLCO6A1	-0.5835
PRDM1	0.3547
OR7D2	1.94433333333333
CCDC47	-0.3441
LOC646982	0.317
SLC26A6	-1.97666666666667
BIN1	1.233
SRRM1	0.212214285714286
PCSK1N	0.27075
ALS2	-0.1357
ECT2	-2.09089473684211
CACNA2D2	0.116875
DOCK6	-0.401
C10orf119	0.00425
FATE1	0.247
DUSP23	1.0865
TRIP6	0.1
NUP35	-0.565
CDH3	2.6975
KLHDC8A	0.56775
C9orf116	-0.564
EI24	0.193
CENTD1	1.08066666666667
RWDD2B	0.0466666666666667
DOCK1	1.4505
NPAS2	-0.292625
NR3C2	2.9065
FAM63A	0.106333333333333
INPP5F	-0.382666666666667
FAM111A	-0.5209
MYBL1	-2.346
IQGAP3	-1.32883333333333
CRADD	-0.485333333333333
DUSP12	-1.2975
PDZK1IP1	3.71225
VASH2	-0.0315
CTR9	0.40875
VIL1	-3.95
OR8U1	0.223166666666667
CCDC107	0.763
PTTG1IP	-0.329375
OR4X2	0.257
COL9A1	-0.7665
PSMD9	-0.19625
ZFP62	0.162
TIP39	1.08025
PARP15	-0.153
TTC19	0.38475
C1orf114	-1.24433333333333
GFPT1	-0.5245
SLC27A6	1.4115
MRPS10	-0.838
CALML5	1.395
TRPM7	0.1365
CGNL1	2.520875
CECR1	0.39
SERPINB8	-0.405333333333333
TMEM102	0.63025
PDIA2	-3.728
NUCKS1	-0.0838333333333333
HOTAIR	-1.59275
EBI3	0.46575
NXN	1.553
ZMYND19	-0.6325
FOXJ3	-0.095
EIF5B	-0.164
EIF2B4	-0.00716666666666667
LEO1	-0.5635
ZIC5	-1.49875
IL20	-0.635333333333333
KIAA0415	-0.039
FLJ37357	0.522
TSPAN12	0.787875
ACTR3B	0.52375
TFAM	-0.0586666666666667
IL17RD	1.70675
PARP12	0.33475
KLHDC7A	0.4295
KCTD4	0.412666666666667
GTF2H1	0.00275
FLCN	-0.627333333333333
BIRC4	0.8705
LOC790955	-0.7495
VKORC1L1	0.117
CYP4F22	2.08783333333333
TAS2R5	-0.1085
ZNF582	0.8075
HS3ST3B1	-0.360875
CTNS	0.21425
STK36	-0.1935
MMD2	-0.074
RP5-1103G7.6	0.5315
FLJ23356	-0.384
CRH	-0.079
C1orf182	-0.561333333333333
ACP5	1.5335
AMFR	1.3647
CA4	2.44625
PLCB4	-0.173375
MPHOSPH10	-0.3425
UNQ473	1.38083333333333
G3BP2	-0.20925
SR140	-0.848
HOXA2	1.4255
PYGB	0.111125
BAT1	-0.64425
DKK3	0.694
DDX31	-0.70275
TULP1	0.190125
NHLRC2	0.29225
TNRC4	-0.5025
ZNF430	-0.4
TNRC6A	0.074875
PLA2G1B	0.9715
RCHY1	0.856333333333334
GTF2A2	-0.567666666666667
MGC4294	-1.395
ZNF691	-0.176
TACC3	-2.4135
DNAJC5G	-0.0485
LOC4951	0.18275
MS4A4A	-0.1575
LOC152485	0.817
PPP1R2P1	-0.1125
PPP2R5B	-0.036
RPGRIP1L	-0.08675
SPOP	0.5315
PTPRF	1.25891666666667
MGC42090	-0.1175
SUSD3	2.0285
THOC4	-0.7745
MAML1	0.1475
FXR2	-0.557833333333333
TYK2	-0.143875
MUC6	1.08483333333333
DNAJB7	0.079
PIP4K2A	-0.106
MEX3A	-0.261833333333333
RRP1	-0.693625
TFAP4	0.234
CXorf41	-0.11125
MTMR4	-0.337333333333333
CTLA4	0.1265
SNX9	0.97525
CIB3	0.0463333333333333
NECAP1	0.108875
PLA2G2D	-0.0623
GLMN	-1.5965
DCLRE1A	-0.95025
PDX1	-0.1185
SAMD11	-1.35025
MRPL55	-0.1595
TLR7	1.51725
TBC1D21	-0.1175
SMAD1	1.891
ACTRT2	-0.135
RIOK2	-0.4785
PDLIM4	1.0425
SLC22A15	-0.8435
ABHD13	0.7119
STX18	0.3645
CCPG1	0.282928571428571
DCBLD1	0.188
SLC2A6	-1.684
NOLA3	-0.38975
TRDMT1	-0.560428571428571
IL17F	0.0815
ATP1A4	0.373166666666667
OR52W1	-0.0095
CFL1	-1.2775
IL4	-0.66525
RBP2	-0.206
CPSF6	-0.179375
TTC8	-0.495666666666667
MUCL1	5.703
EYA3	-2.05666666666667
KRT38	0.31175
GNE	-0.54875
ZNF501	1.10475
SLC35A2	-0.26225
CEP110	-0.4012
MYF6	0.3755
MGST2	0.032
TRPV4	0.2345
NEK8	-0.3375
NOX5	-1.484
NCKAP1L	-0.4705
EMP3	-1.1335
BPY2C	-0.2605
C1orf38	0.482375
ELOVL2	-1.210625
CBX7	1.52991666666667
OSBPL1A	1.17433333333333
ZNF589	-0.73825
ESCO1	-0.8185
TRA2A	0.0883333333333334
C3orf26	-1.18925
PHF2	1.37666666666667
PID1	1.729
RFC1	-0.215
MTAP	-0.216875
ADORA3	1.7095
LOC389458	-1.34925
TRNT1	-0.569875
CRIPAK	-0.55475
RAI2	2.70266666666667
ANKRD44	-0.4955
GZMB	3.14225
NFE2L1	-0.093
STIP1	-0.707833333333333
RASL11B	0.441
NT5DC2	-1.311
LRP2	2.83825
MTDH	-0.237066666666667
ARSG	-0.39725
HSP90AB1	-0.1255
CT45-6	-4.7035
ZNF483	-0.46425
LMBR1L	-0.46375
S100A2	-1.5241
C2	0.250444444444444
C2orf27	0.218
EIF4EBP1	-1.39
GCKR	-3.188
PPP1R9B	0.246625
FER	-0.682
SNRK	0.8595
OR5M10	0.1565
UTP6	-0.97
CAPZA3	1.25525
FBP1	0.781777777777778
TERT	-2.2915
CCL1	-1.095
FUCA1	0.89275
ALS2CR8	0.4355
KCMF1	-0.0224166666666667
SRCRB4D	-0.8635
OXCT2	0.720666666666667
IL17RA	1.16966666666667
MPP5	0.448625
SPA17	-0.15
FLJ10986	1.099
GALNT14	-1.315
CXorf27	-0.96325
NPLOC4	-0.5595
RAB34	0.324
KRTAP3-3	0.2
ARSD	0.0766666666666667
CPLX2	-1.3104
PJA1	1.52075
WHDC1L1	0.719166666666667
RB1	-0.5343
MTMR15	-0.1515
PHLDA2	-1.3224
GUCY2F	-0.2935
MPV17	-0.216833333333333
SLC35D1	-0.957
LYSMD3	0.1377
COL16A1	2.40925
ERLIN1	-0.339333333333333
JMJD4	-0.42525
HIST1H2BK	-1.647
TP53I11	0.839666666666667
ST3GAL4	-0.865
PF4V1	0.411166666666667
ALG8	-1.25925
REG1A	-0.101
MINA	-0.07625
CYB5R3	0.578333333333333
HHLA1	-0.455
MYST4	0.9031
VASN	1.2725
UCHL5IP	-1.0215
TFAP2A	0.674625
MGC9913	1.8215
C9orf97	-0.174
LOC90379	-0.829
PHF15	-0.264571428571429
ZNF169	-0.248666666666667
KRT7	2.372
GLIPR1L2	1.78325
LOC116236	0.10825
IQCF3	0.08975
RDH14	0.727833333333333
HNRPK	0.0631428571428571
RABEPK	-0.827166666666667
ISX	-2.561
CBARA1	0.3135
RAD51AP1	-3.2085
MLL5	0.485375
CXorf48	-4.678
SGCD	-0.529
PHTF1	-1.113625
CA3	5.7495
CMTM5	1.65625
STX10	-0.453625
JMJD2D	-0.7895
P4HA1	-1.36266666666667
GAB3	-0.322666666666667
DHRS4	0.676333333333333
COL4A1	2.516
C20orf20	-1.6845
OSBPL2	0.402
PTTG2	-3.3745
KIAA1688	0.51
STS	-1.14425
SHROOM4	0.256
KBTBD5	0.263666666666667
ALDH1A3	2.7037
BTNL2	0.07
TGIF1	-0.0205
ZFAND5	0.541125
ICA1	0.898125
NAV3	-0.520666666666667
FLJ12331	-0.3265
EPS8L2	-0.2123
MNT	0.448333333333333
ENTPD1	1.51491666666667
OR51E2	0.568125
STK11	0.3705
MX1	3.436
TTTY9A	0.073
CX62	0.0505
LOXL4	1.060875
EXOSC4	-0.40875
PURB	0.421
SETD1A	-0.491333333333333
RELB	1.58975
LAMB2	1.77883333333333
HNF1B	0.0438333333333333
PNLIPRP3	-0.2525
C14orf139	1.87075
UMOD	0.57175
GRIN3B	-0.6895
GPR25	0.145
ZNF512B	-0.7705
ATP6V0A1	-0.2485
SRA1	-0.0596666666666667
ZNF615	0.993
ZNF768	-0.1305
ZNF469	3.31025
DYNC2LI1	0.2775
DNAH3	-0.77
LOC387911	2.6965
LOC554234	0.35775
ARRDC5	0.9495
TMEM59L	0.415
MARCH4	-0.082
CNOT8	0.00133333333333334
KIRREL3	-0.9555
ADAM17	0.6105
MYOG	0.168875
CPNE1	-1.503
AK5	3.18925
LOC204010	0.0025
NDRG4	1.28775
LOC130074	0.14775
PIAS4	0.1545
NCOA2	0.83975
TEGT	0.0988999999999999
USP5	-1.33275
ANKRD21	0.563
KIAA0692	0.175333333333333
HAPLN3	2.66725
LZIC	-0.99875
NRXN3	0.922
CDKN2C	0.290833333333333
KIAA0226	-0.0346666666666667
CYB5D1	-0.0925
WDR68	-0.8699375
ABCB6	-0.9445
MRPS25	-0.78325
ZMAT2	0.423416666666667
KRT25	0.566
RPL11	0.44175
GRAP	0.249833333333333
LOC198437	-0.924833333333333
RORC	0.73975
RAP2C	-0.377928571428571
MXD1	-0.0558125
AZI2	0.7195
NUAK2	-1.467
AHSG	-6.559625
MANSC1	1.95025
IMP3	-0.103833333333333
C2orf3	-0.722625
VSTM3	2.01925
PCTP	0.055
SIRT1	0.2065
MANBA	0.36225
CD164	0.688
GFRA1	-1.3227
PRM2	0.0865
ZKSCAN3	-0.155
PLEKHG1	3.33325
TPRKB	-0.5695
UBFD1	-0.199083333333333
CDKL5	1.01866666666667
HIST1H2BD	-1.28525
INPP4A	-0.7405
BMX	1.540625
PTPRU	-1.055
LOC554202	0.526666666666667
HOXC8	0.746125
IL12B	-0.276
ADPGK	-0.474
ZNF418	0.3025
SIAE	1.058625
CWC15	0.08525
RP13-401N8.2	0.095
KLHL11	-0.017
DEDD2	0.133
PSMB3	-1.06
DDX25	-2.669
ZBTB3	0.3355
GFRAL	0.104
RPS25	0.2935
FAM57B	-1.34133333333333
TESK2	0.496666666666667
DNM1L	-0.8125
ZNF207	-0.611
CLEC11A	1.619875
TOLLIP	0.382875
TMEM61	0.344833333333333
DLK1	0.5793
PLVAP	2.384875
NOD2	1.43783333333333
SCMH1	0.41725
FLJ40235	0.1845
HTR2A	2.5355
ARMC5	-0.0895
FUT7	0.447
PRELP	2.3339
ALKBH6	-0.657
GYG1	0.189333333333333
POLR3GL	0.376
COL8A2	3.64016666666667
OR10A5	0.097
C1orf187	-2.0855
TXLNB	0.654666666666667
C16orf68	-0.48225
R3HDM1	-1.4075
C16orf75	-2.6925
BAALC	0.599875
TNP1	-0.0655
GAPDH	-1.76041666666667
COX7C	0.546
ERRFI1	0.0668333333333334
PGAM2	1.111
FAM108B1	-0.28225
APC	0.24725
TLR2	3.1175
SUCNR1	1.603
ZNF233	0.62575
WFDC1	-1.1065
PSG11	-0.2083
SLC39A1	0.725
PSAPL1	-0.4875
CDC42EP1	0.54825
MECR	-0.271
KIAA0101	-2.544
MACROD2	1.1668
MMP19	1.79683333333333
LOC202459	-0.204666666666667
VNN2	1.39875
ACCN3	-1.6095
TIMD4	2.0815
RNASE8	-0.1555
CCDC7	0.228
SULT2B1	-0.415
ME1	0.43
MGRN1	-0.128125
MRPL30	-0.9515
IVL	0.068375
CALM1	0.73485
PLEKHA6	1.1545
B4GALNT2	-0.2765
PGDS	3.345625
C8orf33	-0.4325
TMEM56	-0.772666666666667
CKM	-0.891833333333333
ESR2	0.3623
ACOT8	-0.421
AGTR2	0.24975
LOC155006	1.331
BC37295_3	0.524
EPM2AIP1	0.167666666666667
PZP	1.6315
RPS9	1.12483333333333
C18orf51	-1.3935
SIVA1	-0.3526
HEATR2	-0.6005
CD3E	-0.38025
C20orf142	-1.41125
PGLYRP3	-0.059
CCDC139	-0.86475
GPS2	-0.510166666666667
NOL14	-0.40275
LRTM2	-0.37375
TRIM36	-0.41025
TP53RK	0.0555
FBXL13	-0.0606666666666667
RUFY2	0.207571428571429
C11orf70	0.543833333333333
HSPB9	0.541166666666667
GJA5	2.37125
HGF	-0.439333333333333
EPHB4	0.303
SOX18	1.37625
IFRG15	0.0175
SERPINA10	-2.93475
WDR23	-0.2095
REEP2	-1.42266666666667
CDK3	-0.5895
HSPA12A	0.99125
ARL8B	0.1537
SATB1	0.9975
PPM1D	-1.48416666666667
VPS45	-0.2905
TP53BP2	-0.282625
GJE1	1.91425
CACNA1G	1.567875
VGLL4	0.88075
GNPTG	0.657
ROS1	-1.7215
C21orf128	-0.197166666666667
BMP8B	0.5935
SLC5A4	-0.665
SLC6A3	-0.235666666666667
C16orf53	-0.127875
TMEM81	-0.4075
APC2	-0.1221
SYAP1	-0.384375
C6orf54	0.0241666666666667
ZBED5	-0.1574
PVR	-0.89025
LTA4H	0.0391666666666667
CCDC24	0.4018
MAGEA4	-4.43383333333333
IFIT3	2.372
MYADM	1.47475
C21orf82	-0.0725
PDE3B	0.34425
TMPRSS11A	-0.1415
PGK1	-1.92964705882353
CCL13	4.46966666666667
DERL3	-0.612333333333333
MLXIP	-0.274666666666667
PLOD1	-0.79725
MTFR1	-0.9197
NPDC1	0.3385
GPAA1	-0.558666666666667
LTV1	-0.42275
RYR3	1.346
C7orf46	0.44
VAMP2	0.379
RNF135	1.4035
SUPV3L1	-0.33125
FIBP	-0.1505
ADAMTS18	2.6035
RNF25	0.05
SOS1	0.2485
PLAU	0.478875
MATK	-1.34475
EHF	5.938
CTNND2	0.0605
PTEN	1.15757142857143
ZNF189	0.894625
SLC28A3	2.4665
GUCY1A3	4.5525
SETD2	0.646
ROGDI	0.544
TICAM1	0.2125
RASSF3	0.2975
PACSIN2	0.5235
SERPINB5	0.834583333333333
PRKCDBP	0.643375
TFDP3	-0.1965
LGR6	3.428125
RFX5	-0.729
OR52J3	0.527
PTPN18	0.76025
ZBTB34	0.224125
KCNF1	-1.004
SYNE2	0.812071428571429
SLC22A4	-0.6255
NETO2	-0.9975
VCPIP1	-0.6855
LDHD	0.959
ESX1	-3.18725
SQRDL	1.76275
GALK1	-0.7425
SERPINA6	-0.084
HD	-0.038125
ASCL3	0.0755
FBXL6	-1.33375
FABP7	1.564
MAGEC3	-0.357
KLC4	-0.502625
CD1D	-0.957875
PRAM1	0.7945
EIF3B	-0.216071428571429
DSCR8	-5.992
FLVCR1	-2.099
KIAA0141	0.0655
PROM2	2.842
ALOX5	1.1558
GPR162	-0.282625
LYRM2	-0.149875
RNASE6	-0.40225
HES5	1.46275
GJA1	1.029375
MRPS14	-0.8245
HMHB1	-0.14325
TAF7	0.385875
BTNL9	1.814
SFXN2	-0.61475
VEPH1	-2.6555
GK2	-0.324
AMBP	-3.273875
KIAA0953	-0.161
XAGE5	-0.408666666666667
CCBP2	0.653
TGM2	-0.312166666666667
ZNF202	-0.702
ACTL6A	-0.7645
SLC23A2	-0.4564
ARHGEF7	-0.0310833333333334
LOC728635	0.269
CRYM	2.775
PKD2	1.249
MANBAL	0.365166666666667
LIN54	-0.80125
ACTL7B	-0.14175
OR4D9	0.636
KIAA1683	0.373
ZNF704	1.38166666666667
TCP10	-0.0725
MAGEB18	-0.285
DEFA4	0.174833333333333
