Hybridization REF	TCGA-E2-A159-01A-11R-A115-07
ATPBD1B	0.50075
KCNJ2	3.759
MT1B	-1.195
ZNF684	0.256
SLC4A1	0.19825
PDHA1	0.01125
ZNF492	-0.0914999999999999
TKT	-1.126
BYSL	-0.578375
RNF38	2.006
AHDC1	0.516
KLHL2	1.108
CMTM8	0.85625
DMP1	-0.583
HERPUD2	0.074125
CRTAM	4.95566666666667
ZNF572	-1.368
TMEM16J	-0.594
HSD17B2	-0.46975
UBE2G1	0.787125
AHSA2	-1.89275
PELI2	-1.9545
TPX2	-0.545375
ATP9B	1.1985
DAZAP1	0.144375
HMGCS2	0.632
C17orf38	1.08625
B9D1	-0.56875
NKX2-5	0.073
KIAA1276	0.516
LILRB2	3.33
CSTF1	-0.236833333333333
BTN2A1	-0.387666666666667
C15orf48	4.92975
IGF2BP3	-4.03425
FAM113B	2.28733333333333
HRG	-0.127142857142857
ZNF131	-0.97525
USP47	-0.293857142857143
CCDC88B	-0.288625
HCN1	-1.1163
HTN1	-2.1045
SYCP3	-0.14375
C13orf23	0.3074
PAPOLA	-0.1639375
AATK	-0.6743
MSH3	-0.737333333333333
NDUFAB1	-0.62575
ITLN2	-0.265333333333333
BAK1	0.678
MRPL45	-0.9805
MTNR1B	0.0173333333333333
LOC645843	-1.318
SPECC1L	-0.14025
PGCP	0.38575
SPN	-0.294625
GPR143	1.5575
ZNF576	0.0803333333333333
TMEM39A	0.4526
ATP5D	0.0156666666666667
MAGEB3	-2.6605
RPS5	-0.993333333333334
ANP32E	-0.713928571428572
MTMR1	-0.47775
YEATS4	-1.236
SYNGAP1	-0.51375
PCOLCE	-0.1905
MNS1	1.04775
PCYT2	-0.3855
ZNF182	-0.6585
LAX1	3.554
SPPL2B	-0.0343
ELOVL5	0.0308
PCDHAC1	-0.306
B4GALNT1	0.214166666666667
BLOC1S2	0.184
ZNF673	-1.183
ARHGAP21	1.502
IRX5	1.798
LRFN5	0.0193333333333333
FAM7A1	-0.171
RAB19	1.5325
GINS1	-0.9705
ITM2B	0.9335
PAPSS2	0.661583333333333
OR5BF1	0.5405
ACSL3	-0.5145
KIAA1919	0.0954166666666666
GLT8D2	2.44225
UTRN	0.00757142857142858
CNN1	0.37575
HISPPD2A	0.06
SDAD1	-0.0715
SIGLEC9	1.74616666666667
RPL35	-0.310357142857143
C22orf26	0.13
IMPDH2	-2.499875
WDR69	-0.19525
SEC14L5	-0.331833333333333
CLTA	0.81775
RP11-529I10.4	-0.06375
GPR37L1	0.769666666666667
OGDH	0.383416666666667
ASB13	0.598833333333333
ZFP14	-0.00475
ZCRB1	0.0786666666666667
KPNA3	0.86175
HSPA1L	1.18025
RHOC	1.532
LOC554175	0.32675
PPP3CA	-0.1362
SLC1A7	-0.9942
ZNF529	-1.06633333333333
RBED1	0.51475
DDB2	-1.943
FLJ11286	0.395166666666667
SPATA1	0.257
MKNK1	0.414
DYSF	2.4805
ALKBH2	-0.87825
NKD1	-1.983
C1orf174	-0.2125
PLEKHO1	1.5845
ASB10	-0.06375
RING1	0.274166666666667
NPC2	1.062125
AVPR1B	0.847
YTHDF1	0.0269166666666667
LMAN1L	0.9355
GSG2	-0.3865
CEP170	0.1681
RPS4Y2	-5.669
MSH6	0.2905
HECTD2	0.273833333333333
ZNF556	-4.18866666666667
PLEKHC1	-0.5796
AIRE	0.067
BCL2L10	3.04675
LMOD3	-0.39175
ZBTB8	1.0906
FOXA2	-2.4699
SLCO2A1	2.114625
C3orf46	-0.55
PRDM16	-1.22916666666667
TMEM98	0.44025
FRMD5	-2.4615
PDE6C	-0.8675
C1orf216	0.269666666666667
EP400	-0.677357142857143
PTK2	0.731083333333333
RNF217	1.8275
NDUFA8	-0.542
ZFAT1	0.643
LAMP3	3.63483333333333
GLTSCR2	-0.74025
NPW	-1.0935
LLGL2	-0.0098
PPM1K	-0.338333333333333
C20orf177	0.4635
KIR2DL4	2.3428
NFKB2	0.843
C21orf122	0.745833333333333
HESX1	0.134
GPR114	1.29516666666667
SLC25A35	0.057
GNAT1	-0.05975
ORAI3	-0.84375
FAM76B	-0.313
TMEM99	-0.0269
TRIM29	1.9246
CDS1	2.19175
RHEB	0.5043
C4orf27	0.0508333333333333
RAB3A	-0.03825
OTUD6B	-0.817
GPD1	-0.67125
CDH15	-0.9015
NPM1	-0.8935
TMEM117	-0.3155
PRPS2	0.685833333333333
GCK	-0.113
ADRA2A	2.0485
TSPYL4	0.219
TASP1	-0.09925
WDR19	-0.06925
C10orf38	1.28725
PDE4C	-0.9235
FYB	1.49025
C1orf55	0.4795
PPFIA3	-0.07225
RAD18	0.2925
C12orf44	-0.324666666666667
CRYBA4	0.453
HVCN1	1.65775
TAF10	0.3485
C16orf48	-0.905666666666667
DEPDC5	0.462833333333333
LTBP1	0.1515
MAPRE1	0.68575
FGF8	0.1535
C3orf52	0.85225
SENP7	-0.0445
LRRK2	2.12825
RUNDC2A	-0.0718333333333333
KIAA0355	-0.199333333333333
CPEB1	-1.73925
PPEF2	0.019
ABI2	-0.593
KIAA0317	0.22575
ATF1	-0.704333333333333
DYNC1H1	0.548
DIP	0.16775
TMEM33	-0.110111111111111
POLDIP3	-0.49475
C7orf24	1.452
GPR171	4.94775
CDC6	-1.71533333333333
PLD1	0.9229
ITFG2	-0.3536
NDUFC1	0.125
AKNA	-0.57075
NBR1	0.04525
PKHD1	0.617714285714286
HPS4	-1.0469
MAFA	0.87675
ULBP3	1.228
DIRC1	0.1595
IMMT	-0.0905
C22orf13	0.207583333333333
CEL	0.38125
MARK3	-0.43875
ADAMTS2	1.3955
ARPC3	0.376833333333333
TMEM10	0.027375
NPHS1	-0.3165
BRD8	-0.7475
WDR12	-1.614
IDI2	0.45375
HOXD13	-0.713
OR8G2	-1.44375
SLAIN1	-1.84925
GABRQ	-0.248
NR2C2	-0.45775
NKTR	-1.1269
TLE2	1.5735
KIAA0892	-0.108
AURKA	-1.00972727272727
GPRC5C	0.0406666666666667
TBC1D9B	0.42775
PNPLA6	0.58
AP3B1	-0.30725
NAG	0.02575
C11orf68	-0.39125
AKR7A3	0.489
AHCYL1	0.5625
COP1	1.66016666666667
RPP14	-0.447583333333333
PCDHB18	-1.002
CDH24	0.38075
KRT17	2.0539
LACTB2	0.213
DDX24	-0.176
PHACTR1	-2.73316666666667
SLC35E2	-0.0405
LOXL1	-1.426
IQSEC2	0.36
RGSL1	1.873
PCDHGC5	0.0815
MEGF10	-0.335
PRRX1	0.799666666666667
ASTE1	0.935
C6orf159	1.96475
MYOD1	0.35775
GAA	0.01775
ZNF747	-0.228
KLRC1	0.887
IL1RL2	0.402
GDF9	0.55025
GPR119	0.658
TRAF2	-0.509166666666667
HCK	3.987
BMP6	-1.8195
IL8RA	0.947
FLJ35848	-0.831
EFHA1	-0.09775
CDSN	2.02983333333333
C14orf54	-0.134333333333333
LSM3	-0.4805
ZFP41	0.462
C9orf126	-0.875333333333333
VIT	-1.3465
SPCS3	0.40875
DEF8	-0.632
CHAF1A	-1.795
C1orf165	0.773333333333333
ZFPM2	0.725333333333333
FTH1	0.41625
SLC35F1	-1.689
YWHAH	0.7985
C17orf66	0.0566666666666667
ADRB1	-0.7235
FOXL1	0.2235
RG9MTD3	0.127
UMPS	0.34825
MGC13008	-0.7185
KIAA1161	0.0765
CCDC77	-1.84375
C12orf65	0.0462
COG4	-0.724166666666667
RCP9	0.751083333333333
RP4-692D3.1	2.936
CDC2L5	0.59
MGC7036	0.0896666666666667
DNAJC11	-0.59725
GDF2	0.0393333333333333
TIMM17A	-0.036
HNRNPA0	-0.6388
OR2H1	0.5065
PCBP1	0.11075
COL23A1	-1.29875
LRRC2	0.0348571428571428
NSD1	0.911714285714286
FLJ37078	-1.58875
WDR91	0.6795
TMEM179	0.5885
DSCR10	0.778
CNDP2	0.4418
FYN	0.0985
BEX2	-1.3845
KCND3	-0.1165
YPEL5	1.177625
LRRC42	0.339666666666667
C17orf45	-1.81975
ZNF649	0.7762
LOC150763	0.994625
COL5A2	2.45041666666667
CNGA2	0.7235
ELA2B	-0.6525
RAB9B	0.65175
FAM100A	0.10125
NAIP	0.696642857142857
MYOZ2	-0.397375
SPATA12	0.0785
XRCC4	-1.154
CYB561	0.8042
CHST10	-0.59425
BAI1	-1.05233333333333
BRSK1	0.254666666666667
C17orf89	-0.099
PDE6H	-1.0495
FLJ20309	-0.2825
MAP7	1.44325
SCN4B	0.37675
SPAG9	-0.50825
SERTAD1	-0.195666666666667
FLJ21963	-1.806
ANTXR1	0.405
TMPRSS13	2.091
ETV7	3.67483333333333
DGAT1	0.755833333333333
NKIRAS1	-0.197166666666667
TAC3	-3.99825
CORO1C	-0.00191666666666665
RAD54B	-0.885
HRASLS3	-0.565333333333333
C21orf42	2.06575
BARD1	-0.603
ZNF177	-0.945
MIP	0.038
ZNF442	0.964
F2	-3.7527
GRIA1	-0.259
GALNTL2	1.39933333333333
WNT5A	-1.6089
LENG9	0.122
hCG_25371	-0.000999999999999999
FOXR1	1.0545
TRA@	1.6519
PWWP2	0.998
C1QTNF7	0.567166666666667
SLC7A4	0.0415
C4orf7	3.11625
C17orf80	-0.2535
KLK4	1.05233333333333
IL31	0.879
TMEM176A	4.10175
CTNNB1	-1.3321875
BHLHB2	-0.39725
TMEM185B	0.406666666666667
ARD1B	0.753
C1orf93	1.3095
BRUNOL4	1.147
LOC541469	-1.52375
UPK2	0.1945
GAS8	-0.540166666666667
PATE	0.39
IMPACT	0.0135
WNK4	-2.975
HNRPLL	0.2715
GAD2	-1.06033333333333
ITGA6	1.7125
BMP15	0.558333333333333
CYP2A7	0.38075
RIC8A	0.12275
CCND1	-2.23391666666667
USP35	-0.0375
DSCR2	-0.206
CCL4	4.91233333333333
ZCCHC10	0.2915
NOL11	-0.69825
TRPM2	2.26
PSMD2	0.147454545454545
CHTF18	-1.65225
USP18	1.394625
RRAS	0.15725
LAMC3	-0.84525
TOX	-1.39216666666667
PCDH15	-0.272
GABRG3	-2.9485
NUDCD2	-0.34075
SGCZ	-0.766
KCTD17	-0.0148
SPSB2	-0.645
TPPP3	1.73283333333333
CILP2	-0.137
CALB2	3.411375
CEBPZ	-0.386333333333333
ZNF479	0.29775
FMOD	4.18683333333333
C21orf66	-0.554714285714286
CLN6	-0.660833333333333
ANAPC1	-1.12775
SH2D3C	1.26375
PTPN14	0.973
TRIM42	0.34
APTX	0.03925
SNRPG	0.485
BMS1	-0.87875
MAGEA3	-4.2225
NFATC3	-0.654333333333333
LRRC45	-0.0645
ARS2	-0.414714285714286
LRIG1	0.367333333333333
EPSTI1	2.4286
PRSS27	1.44875
ERC2	0.969125
PRKACB	0.891142857142857
PRDM13	-3.948
HCG27	-0.61525
KLK12	-2.4385
HSD17B7	-1.36183333333333
ZNF354A	1.893
PCDH11X	1.1335
DMGDH	-0.11925
PCBD2	0.244166666666667
TMC6	-1.042125
RIMS1	0.310125
SF3B2	-0.182666666666667
RCN1	-0.879
CPB1	3.28875
BCAR3	0.6085
FCRLB	0.06775
PAK1IP1	-0.2395
OR10H1	0.319
KIF9	0.4086
PITPNM2	-1.114375
L3MBTL4	0.84325
TGFB1	0.1696
ZXDC	0.4005
SLC6A16	-0.678
SRrp35	2.50875
LRRC8E	1.01675
PPIAL4	0.0864166666666667
EOMES	3.3355
PAX2	0.457
SCARF2	-0.011375
PSEN2	1.40325
PCDHB13	0.3065
C10orf28	-0.3375
DHRS7B	-0.00742857142857143
C1orf131	-0.3065
ASB1	-1.3107
ZNF223	-0.3495
LCMT2	0.455
MEP1A	0.03975
TMEM53	0.408
RSPH3	1.44175
C10orf33	-0.1245
LOC644285	-1.7855
PTPN9	0.487333333333333
ABCA12	1.5455
CCDC37	-0.2965
RUNDC1	-0.3686
YES1	-0.0551666666666666
FAM120AOS	-2.1075
OR5M3	1.267
PPP1R3F	0.150833333333333
IL13	0.677444444444444
MDFI	1.154
PRNT	0.27825
ZDBF2	0.3425
OR10C1	0.160833333333333
CLIC1	0.6945
LILRA5	1.0755
CSAG1	-4.19816666666667
TREML2	-0.128166666666667
FAM125A	-0.396833333333333
ZNF74	-1.039
FAM104A	-0.43775
LRRC39	-0.556
SAMD5	-1.1275
HYAL2	0.00925
HIST2H2AC	-0.5835
IGFBP5	-0.827782608695652
NRTN	0.576
KIAA0556	-0.1696
FAM29A	-0.450444444444444
JMJD2A	0.239
EPHB1	2.88825
POLD4	0.292
ANAPC10	-0.322
LRRC36	-0.73925
MEGF6	0.269
LPHN3	-1.75416666666667
BMP10	-0.7275
C21orf55	1.602
CREM	0.6089375
PTGER4	1.37866666666667
METAP1	-0.844875
KCNQ1	0.953
NR2F2	-0.406125
SSFA2	-1.08316666666667
CTTNBP2	-3.69475
BCL2A1	0.328625
ZBTB24	-0.61325
SLCO6A1	-1.9645
PRDM1	1.7071
OR7D2	-1.502
CCDC47	-0.6295
LOC646982	0.436
SLC26A6	-1.608
BIN1	0.2357
SRRM1	-0.274642857142857
PCSK1N	1.059375
ALS2	-0.252
ECT2	0.186736842105263
CACNA2D2	-0.238875
DOCK6	0.084
C10orf119	0.0795
FATE1	0.692
DUSP23	2.24275
TRIP6	-0.532857142857143
NUP35	-1.56975
CDH3	2.89725
KLHDC8A	0.6745
C9orf116	-0.77125
EI24	0.4765
CENTD1	2.17683333333333
RWDD2B	-0.349833333333333
DOCK1	0.197
NPAS2	1.489625
NR3C2	1.8425
FAM63A	0.216833333333333
INPP5F	-0.150166666666667
FAM111A	-0.598
MYBL1	-1.7595
IQGAP3	-0.335166666666667
CRADD	-1.26383333333333
DUSP12	-1.10375
PDZK1IP1	3.7505
VASH2	-0.67325
CTR9	-0.22725
VIL1	-4.32525
OR8U1	0.237833333333333
CCDC107	0.957
PTTG1IP	0.516875
OR4X2	0.572
COL9A1	-1.474
PSMD9	-0.4435
ZFP62	0.56175
TIP39	-0.081
PARP15	1.6275
TTC19	0.1535
C1orf114	-2.70233333333333
GFPT1	1.6095
SLC27A6	-0.5975
MRPS10	0.2243
CALML5	4.16983333333333
TRPM7	-0.649875
CGNL1	0.350375
CECR1	1.617
SERPINB8	0.7605
TMEM102	0.715
PDIA2	-3.80975
NUCKS1	0.158833333333333
HOTAIR	1.759
EBI3	1.0845
NXN	1.8485
ZMYND19	0.080375
FOXJ3	0.03075
EIF5B	0.2897
EIF2B4	0.44
LEO1	-0.56925
ZIC5	-0.471
IL20	-0.130833333333333
KIAA0415	-0.366
FLJ37357	0.0725000000000001
TSPAN12	0.44375
ACTR3B	-0.065125
TFAM	-1.294
IL17RD	-0.25275
PARP12	1.27575
KLHDC7A	0.348
KCTD4	-1.2136
GTF2H1	-0.229
FLCN	-0.229666666666667
BIRC4	1.065375
LOC790955	0.0465
VKORC1L1	-0.0235
CYP4F22	0.5595
TAS2R5	0.6575
ZNF582	0.35
HS3ST3B1	-0.000375000000000006
CTNS	0.59825
STK36	-1.19866666666667
MMD2	-0.00949999999999999
RP5-1103G7.6	-0.5115
FLJ23356	0.6865
CRH	-0.7255
C1orf182	0.370833333333333
ACP5	3.6325
AMFR	0.4871
CA4	-2.94475
PLCB4	0.917375
MPHOSPH10	0.252
UNQ473	3.5115
G3BP2	-0.382916666666667
SR140	-0.1585
HOXA2	0.46625
PYGB	0.5955
BAT1	2.31296463463574e-18
DKK3	-0.654166666666667
DDX31	-0.8185
TULP1	-0.499
NHLRC2	0.1275
TNRC4	-0.370666666666667
ZNF430	0.354
TNRC6A	-0.272875
PLA2G1B	-0.371
RCHY1	0.295166666666667
GTF2A2	-0.00399999999999999
MGC4294	-0.0345
ZNF691	1.02075
TACC3	-1.117
DNAJC5G	-1.1195
LOC4951	0.317
MS4A4A	1.4575
LOC152485	1.893
PPP1R2P1	1.05075
PPP2R5B	0.55075
RPGRIP1L	-0.106125
SPOP	-0.5299
PTPRF	1.68358333333333
MGC42090	-0.2
SUSD3	-0.34125
THOC4	-1.57075
MAML1	0.3697
FXR2	-0.234
TYK2	-0.26325
MUC6	1.102
DNAJB7	-3.0545
PIP4K2A	0.239714285714286
MEX3A	2.53133333333333
RRP1	-0.573125
TFAP4	-0.841
CXorf41	0.076
MTMR4	-0.42
CTLA4	2.631
SNX9	0.55875
CIB3	-0.205333333333333
NECAP1	-0.371625
PLA2G2D	0.6532
GLMN	0.0166666666666667
DCLRE1A	-0.08125
PDX1	0.984
SAMD11	-1.62525
MRPL55	0.633
TLR7	2.504625
TBC1D21	-0.190333333333333
SMAD1	1.2303
ACTRT2	0.36475
RIOK2	-0.8405
PDLIM4	-0.30575
SLC22A15	1.23366666666667
ABHD13	-0.1725
STX18	-0.1945
CCPG1	0.0315
DCBLD1	1.42183333333333
SLC2A6	-0.6455
NOLA3	0.16725
TRDMT1	0.825071428571429
IL17F	0.0725
ATP1A4	0.428166666666667
OR52W1	-0.1395
CFL1	1.23625
IL4	-0.66
RBP2	2.94966666666667
CPSF6	0.134875
TTC8	-1.03616666666667
MUCL1	6.2945
EYA3	0.0725
KRT38	0.753
GNE	0.554
ZNF501	0.22925
SLC35A2	0.5995
CEP110	-0.1491
MYF6	2.493
MGST2	-0.283166666666667
TRPV4	0.3705
NEK8	-0.5285
NOX5	-0.777
NCKAP1L	0.828
EMP3	-0.213333333333333
BPY2C	1.637
C1orf38	2.211375
ELOVL2	-2.783125
CBX7	0.44875
OSBPL1A	0.73
ZNF589	-0.745
ESCO1	-0.648833333333333
TRA2A	-0.91875
C3orf26	-0.488
PHF2	0.303666666666667
PID1	-0.7005
RFC1	-0.474625
MTAP	0.697
ADORA3	4.424
LOC389458	1.097
TRNT1	-1.33825
CRIPAK	-0.64
RAI2	1.51683333333333
ANKRD44	0.2765
GZMB	4.53775
NFE2L1	-0.147375
STIP1	-0.219833333333333
RASL11B	-1.1105
NT5DC2	0.016
LRP2	0.2435
MTDH	0.1644
ARSG	-1.133
HSP90AB1	0.05375
CT45-6	-5.08875
ZNF483	1.61425
LMBR1L	0.215
S100A2	4.4453
C2	0.915277777777778
C2orf27	-0.943375
EIF4EBP1	1.10925
GCKR	-3.506
PPP1R9B	0.193375
FER	-0.76775
SNRK	0.3625
OR5M10	0.6515
UTP6	-0.592
CAPZA3	3.9715
FBP1	0.860888888888889
TERT	-1.236
CCL1	-1.0565
FUCA1	1.53525
ALS2CR8	0.364333333333333
KCMF1	1.07416666666667
SRCRB4D	-0.896
OXCT2	-0.2245
IL17RA	0.562333333333333
MPP5	-0.11425
SPA17	0.0595
FLJ10986	0.814
GALNT14	-1.15375
CXorf27	-0.7325
NPLOC4	-0.58875
RAB34	-0.4005
KRTAP3-3	0.5855
ARSD	1.64683333333333
CPLX2	-1.8041
PJA1	0.23425
WHDC1L1	-0.641833333333333
RB1	-1.6281
MTMR15	-0.2575
PHLDA2	0.0661
GUCY2F	-0.3105
MPV17	0.757
SLC35D1	0.72
LYSMD3	-0.5774
COL16A1	0.096
ERLIN1	-1.07516666666667
JMJD4	-0.07625
HIST1H2BK	-0.902
TP53I11	1.4005
ST3GAL4	-0.2997
PF4V1	3.28275
ALG8	-0.5315
REG1A	1.37325
MINA	0.719
CYB5R3	0.332583333333333
HHLA1	-1.232
MYST4	-0.2855
VASN	-2.02475
UCHL5IP	-1.15125
TFAP2A	1.70025
MGC9913	0.5695
C9orf97	-0.2845
LOC90379	0.395
PHF15	-0.325714285714286
ZNF169	-0.5626
KRT7	3.2624
GLIPR1L2	0.873125
LOC116236	0.9795
IQCF3	0.256333333333333
RDH14	-0.0425
HNRPK	-0.328142857142857
RABEPK	-1.00866666666667
ISX	-2.8335
CBARA1	0.5465
RAD51AP1	-1.52275
MLL5	-0.353
CXorf48	-3.717
SGCD	-0.99775
PHTF1	0.235625
CA3	0.26425
CMTM5	-0.13225
STX10	-0.00237500000000001
JMJD2D	0.1185
P4HA1	-0.772666666666667
GAB3	0.576333333333333
DHRS4	-0.821666666666667
COL4A1	2.795625
C20orf20	-0.862
OSBPL2	0.394625
PTTG2	-0.32575
KIAA1688	0.78875
STS	-0.553625
SHROOM4	0.669333333333333
KBTBD5	0.131833333333333
ALDH1A3	1.2161
BTNL2	-0.53
TGIF1	1.036
ZFAND5	0.7335
ICA1	1.09325
NAV3	-3.235
FLJ12331	-1.452
EPS8L2	0.278
MNT	-0.187333333333333
ENTPD1	2.30475
OR51E2	0.61925
STK11	-0.2145
MX1	3.136375
TTTY9A	-0.374
CX62	3.2115
LOXL4	-1.3195
EXOSC4	0.2
PURB	0.388214285714286
SETD1A	-0.592333333333333
RELB	0.72875
LAMB2	-0.1495
HNF1B	-0.8095
PNLIPRP3	1.3355
C14orf139	-1.5245
UMOD	0.0125
GRIN3B	-0.32625
GPR25	0.1635
ZNF512B	-0.6285
ATP6V0A1	-0.369375
SRA1	1.01575
ZNF615	1.66
ZNF768	-0.795
ZNF469	1.89975
DYNC2LI1	0.704333333333333
DNAH3	0.3085
LOC387911	0.02225
LOC554234	-0.4765
ARRDC5	1.28525
TMEM59L	-2.12466666666667
MARCH4	-1.08125
CNOT8	0.971166666666667
KIRREL3	-1.359
ADAM17	0.531875
MYOG	0.23825
CPNE1	0.4005
AK5	-0.572
LOC204010	-1.3465
NDRG4	-0.0995
LOC130074	0.103
PIAS4	-0.2445
NCOA2	1.032
TEGT	-0.2497
USP5	0.04725
ANKRD21	-3.116
KIAA0692	-0.283666666666667
HAPLN3	2.42775
LZIC	0.47825
NRXN3	0.042
CDKN2C	-0.784166666666667
KIAA0226	1.01808333333333
CYB5D1	0.38275
WDR68	-0.4066875
ABCB6	-1.7177
MRPS25	-1.32375
ZMAT2	0.156416666666667
KRT25	-0.5975
RPL11	-0.10275
GRAP	0.159166666666667
LOC198437	0.9045
RORC	1.96025
RAP2C	0.680214285714286
MXD1	-0.1970625
AZI2	0.138833333333333
NUAK2	0.9595
AHSG	-6.218
MANSC1	1.98125
IMP3	-0.894666666666667
C2orf3	0.565625
VSTM3	4.68225
PCTP	-0.54625
SIRT1	0.04525
MANBA	-0.084
CD164	1.02175
GFRA1	-3.7958
PRM2	0.173
ZKSCAN3	0.541
PLEKHG1	3.25075
TPRKB	0.438
UBFD1	-1.53958333333333
CDKL5	0.655166666666667
HIST1H2BD	-0.456333333333333
INPP4A	0.538833333333333
BMX	-1.05925
PTPRU	0.3345
LOC554202	2.44216666666667
HOXC8	0.019625
IL12B	2.452
ADPGK	-0.34275
ZNF418	0.5385
SIAE	0.264875
CWC15	0.2045
RP13-401N8.2	0.21
KLHL11	-0.15
DEDD2	-0.115625
PSMB3	0.0775
DDX25	-3.238
ZBTB3	0.0686666666666667
GFRAL	-0.34
RPS25	-0.4615
FAM57B	-0.881666666666666
TESK2	0.407
DNM1L	-0.268375
ZNF207	0.323833333333333
CLEC11A	0.5325
TOLLIP	0.28075
TMEM61	1.70183333333333
DLK1	-3.3055
PLVAP	3.074125
NOD2	2.944
SCMH1	0.898
FLJ40235	-0.0543333333333334
HTR2A	-0.172
ARMC5	-1.1025
FUT7	0.8645
PRELP	2.1329
ALKBH6	-0.291333333333333
GYG1	0.64375
POLR3GL	-0.34875
COL8A2	3.17583333333333
OR10A5	0.594
C1orf187	-0.69575
TXLNB	1.96
C16orf68	-1.34875
R3HDM1	-0.42025
C16orf75	-1.6175
BAALC	-0.725125
TNP1	-0.828
GAPDH	-0.807416666666667
COX7C	-0.8285
ERRFI1	-0.530916666666667
PGAM2	-0.331166666666667
FAM108B1	0.70975
APC	0.206875
TLR2	3.86275
SUCNR1	3.665625
ZNF233	-1.43875
WFDC1	-2.2195
PSG11	-1.4124
SLC39A1	0.7805
PSAPL1	-0.45
CDC42EP1	0.3255
MECR	-0.44775
KIAA0101	-1.4709
MACROD2	1.0779
MMP19	1.48341666666667
LOC202459	-0.39
VNN2	3.685
ACCN3	-1.239
TIMD4	2.5845
RNASE8	-0.304
CCDC7	1.0895
SULT2B1	2.0075
ME1	0.99175
MGRN1	0.1195
MRPL30	0.00199999999999999
IVL	3.881875
CALM1	1.13215
PLEKHA6	2.0812
B4GALNT2	0.3785
PGDS	3.840875
C8orf33	-0.07675
TMEM56	-1.29816666666667
CKM	-0.455666666666667
ESR2	0.661666666666667
ACOT8	0.674
AGTR2	-0.213666666666667
LOC155006	0.693
BC37295_3	0.2075
EPM2AIP1	-1.50583333333333
PZP	0.4905
RPS9	-0.501333333333333
C18orf51	-2.04425
SIVA1	-0.2275
HEATR2	-0.4325
CD3E	0.397416666666667
C20orf142	-1.14375
PGLYRP3	0.2095
CCDC139	0.33125
GPS2	0.739
NOL14	-0.82275
LRTM2	-0.29625
TRIM36	-0.00725000000000001
TP53RK	0.7774
FBXL13	-1.0865
RUFY2	-0.433642857142857
C11orf70	0.0733333333333333
HSPB9	-0.600833333333333
GJA5	2.884
HGF	-1.61133333333333
EPHB4	1.212
SOX18	0.307
IFRG15	0.3535
SERPINA10	-3.79825
WDR23	-0.121875
REEP2	-2.09966666666667
CDK3	-0.37975
HSPA12A	-0.4875
ARL8B	-0.0103
SATB1	0.344833333333333
PPM1D	-1.517
VPS45	0.873166666666667
TP53BP2	1.91575
GJE1	2.3345
CACNA1G	-0.403875
VGLL4	0.918
GNPTG	0.56225
ROS1	-1.3515
C21orf128	0.850666666666667
BMP8B	1.10575
SLC5A4	-0.678
SLC6A3	-0.341
C16orf53	-0.08
TMEM81	0.7015
APC2	-0.7128
SYAP1	0.669625
C6orf54	-0.7025
ZBED5	-0.8289
PVR	-0.861625
LTA4H	-0.219833333333333
CCDC24	1.6311
MAGEA4	-4.41033333333333
IFIT3	2.78483333333333
MYADM	0.851625
C21orf82	0.616
PDE3B	-0.786
TMPRSS11A	1.1195
PGK1	-0.340411764705882
CCL13	5.363
DERL3	1.0745
MLXIP	-0.0385
PLOD1	-0.64075
MTFR1	0.43
NPDC1	0.2705
GPAA1	0.147
LTV1	-0.33075
RYR3	-1.5505
C7orf46	1.656
VAMP2	1.20875
RNF135	1.1104
SUPV3L1	-0.0895
FIBP	0.118875
ADAMTS18	-0.2235
RNF25	-0.481333333333333
SOS1	0.66575
PLAU	0.873375
MATK	-1.3565
EHF	8.876
CTNND2	-2.597125
PTEN	-0.456714285714286
ZNF189	1.031875
SLC28A3	3.3515
GUCY1A3	4.44475
SETD2	-0.160625
ROGDI	0.67075
TICAM1	0.4705
RASSF3	0.2995
PACSIN2	0.0113333333333333
SERPINB5	1.28333333333333
PRKCDBP	0.239875
TFDP3	0.0655
LGR6	2.688875
RFX5	-0.674166666666667
OR52J3	0.5385
PTPN18	0.664
ZBTB34	0.5095
KCNF1	-1.12725
SYNE2	0.688571428571429
SLC22A4	-1.10225
NETO2	0.665125
VCPIP1	0.908
LDHD	-1.03475
ESX1	-2.8835
SQRDL	2.75825
GALK1	-0.95425
SERPINA6	-3.8865
HD	-0.448375
ASCL3	0.1935
FBXL6	0.5635
FABP7	-0.13675
MAGEC3	-0.8955
KLC4	0.00312500000000001
CD1D	-0.9765
PRAM1	1.43875
EIF3B	-0.2315
DSCR8	-5.96275
FLVCR1	-1.397
KIAA0141	-0.39675
PROM2	3.936
ALOX5	2.3586
GPR162	-1.729875
LYRM2	0.768625
RNASE6	0.962875
HES5	2.6405
GJA1	0.38525
MRPS14	-0.24575
HMHB1	0.33725
TAF7	0.238875
BTNL9	-0.2363
SFXN2	-1.563375
VEPH1	-2.3745
GK2	0.756
AMBP	-5.264
KIAA0953	-0.368
XAGE5	0.0556666666666667
CCBP2	1.6565
TGM2	0.789666666666667
ZNF202	-0.114
ACTL6A	0.130333333333333
SLC23A2	-0.216
ARHGEF7	-0.279083333333333
LOC728635	-1.086
CRYM	1.4095
PKD2	0.06225
MANBAL	-0.520166666666667
LIN54	0.12
ACTL7B	-0.125
OR4D9	0.455
KIAA1683	-1.801125
ZNF704	1.64333333333333
TCP10	-1.502
MAGEB18	-2.5195
DEFA4	0.7138
ZNF197	-0.28875
