Hybridization REF	TCGA-AO-A12G-01A-11R-A10J-07
RING1	-0.347166666666667
NPC2	0.73975
AVPR1B	0.2165
YTHDF1	0.549666666666667
LMAN1L	0.5775
GSG2	-2.0675
CEP170	-0.8476
RPS4Y2	-5.5275
MSH6	-1.3935
HECTD2	-0.561166666666667
ZNF556	-3.10266666666667
PLEKHC1	-1.1
AIRE	0.027
BCL2L10	1.9235
LMOD3	-0.294166666666667
ZBTB8	-0.599
FOXA2	-3.07
SLCO2A1	3.411875
C3orf46	0.157
PRDM16	0.560666666666667
TMEM98	-0.20275
FRMD5	-1.8935
PDE6C	0.1195
C1orf216	-0.667833333333334
EP400	-0.332285714285714
PTK2	0.626583333333333
RNF217	-0.45675
NDUFA8	1.101
ZFAT1	1.07975
LAMP3	1.796
GLTSCR2	1.601875
NPW	-1.4215
LLGL2	-0.4849
PPM1K	-1.226
C20orf177	-0.932
KIR2DL4	0.3395
NFKB2	-0.8065
C21orf122	0.292166666666667
HESX1	-0.696
GPR114	0.352166666666667
SLC25A35	-0.462666666666667
GNAT1	-0.113
ORAI3	-0.49275
FAM76B	-1.04875
TMEM99	1.0591
TRIM29	-0.391
CDS1	2.66525
RHEB	0.156
C4orf27	-1.044
RAB3A	-0.51775
OTUD6B	0.00125
GPD1	-0.379
CDH15	0.5405
NPM1	-0.266714285714286
TMEM117	-0.1235
PRPS2	0.237333333333333
GCK	-0.286
ADRA2A	3.93766666666667
TSPYL4	0.769166666666667
TASP1	-0.19275
WDR19	0.311416666666667
C10orf38	-1.16575
PDE4C	-0.676333333333333
FYB	0.48
C1orf55	0.555833333333333
PPFIA3	-0.416
RAD18	-0.958
C12orf44	0.122833333333333
CRYBA4	0.181
HVCN1	1.247
TAF10	-0.782333333333333
C16orf48	-0.987166666666667
DEPDC5	1.65183333333333
LTBP1	-1.092
MAPRE1	-0.211125
FGF8	0.2245
C3orf52	0.069625
SENP7	0.186666666666667
LRRK2	0.7605
RUNDC2A	0.0943333333333333
KIAA0355	0.459333333333333
CPEB1	-1.895
PPEF2	0.1025
ABI2	-0.136166666666667
KIAA0317	0.134625
ATF1	0.8175
DYNC1H1	0.197
DIP	1.2315
TMEM33	1.45994444444444
POLDIP3	0.588
C7orf24	1.85475
GPR171	1.34375
CDC6	-2.37966666666667
PLD1	-1.011
ITFG2	-0.1979
NDUFC1	-0.19275
AKNA	-1.15
NBR1	0.589
PKHD1	0.335625
HPS4	-0.1298
MAFA	-0.12675
ULBP3	0.03025
DIRC1	0.5995
IMMT	-0.164875
C22orf13	0.63375
CEL	0.007
MARK3	-0.63825
ADAMTS2	0.732166666666667
ARPC3	0.00266666666666667
TMEM10	0.264875
NPHS1	-0.1365
BRD8	-0.342166666666667
WDR12	-0.904
IDI2	0.574375
HOXD13	-1.4395
OR8G2	-0.54175
SLAIN1	-2.68125
GABRQ	-0.2355
NR2C2	-1.066
NKTR	-1.8377
TLE2	1.774
KIAA0892	-0.828333333333333
AURKA	-2.72872727272727
GPRC5C	0.3195
TBC1D9B	0.40325
PNPLA6	-1.02616666666667
AP3B1	0.204
NAG	-0.65925
C11orf68	-0.3295
AKR7A3	2.029
AHCYL1	1.03408333333333
COP1	0.257166666666667
RPP14	-0.239916666666667
PCDHB18	0.6805
CDH24	-1.01725
KRT17	-1.0282
LACTB2	0.2915
DDX24	0.1473
PHACTR1	-2.321
SLC35E2	-0.764
LOXL1	0.4225
IQSEC2	-0.0285
RGSL1	0.5755
PCDHGC5	0.46
MEGF10	-0.330625
PRRX1	1.29933333333333
ASTE1	0.217166666666667
C6orf159	-0.08325
MYOD1	-0.222
GAA	1.35975
ZNF747	1.07075
KLRC1	-1.657625
IL1RL2	0.3105
GDF9	0.49275
GPR119	0.208
TRAF2	-0.702
HCK	3.30866666666667
BMP6	-1.50325
IL8RA	0.903
FLJ35848	-0.3105
EFHA1	-0.17725
CDSN	2.47216666666667
C14orf54	-0.108333333333333
LSM3	-0.331125
ZFP41	0.8895
C9orf126	-0.536833333333333
VIT	1.262
SPCS3	-1.47925
DEF8	-1.0743
CHAF1A	-2.073
C1orf165	-0.462
ZFPM2	1.18316666666667
FTH1	0.4295
SLC35F1	-1.052
YWHAH	1.72525
C17orf66	-0.0533333333333333
ADRB1	-0.191666666666667
FOXL1	-0.189
RG9MTD3	-0.733166666666667
UMPS	0.1045
MGC13008	-0.358
KIAA1161	-0.325
CCDC77	-1.95025
C12orf65	0.189
COG4	-1.3225
RCP9	-0.388333333333333
RP4-692D3.1	2.12483333333333
CDC2L5	0.69475
MGC7036	0.909
DNAJC11	0.048
GDF2	0.425333333333333
TIMM17A	0.00025
HNRNPA0	0.5892
OR2H1	-0.1865
PCBP1	0.4685
COL23A1	-1.0265
LRRC2	0.281857142857143
NSD1	-0.178142857142857
FLJ37078	-0.880625
WDR91	-0.05
TMEM179	-0.1505
DSCR10	-0.5045
CNDP2	1.3391
FYN	-0.534
BEX2	-0.649
KCND3	0.2915
YPEL5	1.483375
LRRC42	-0.195666666666667
C17orf45	-0.437875
ZNF649	1.0781
LOC150763	1.279625
COL5A2	1.99641666666667
CNGA2	0.4785
ELA2B	-0.0401666666666667
RAB9B	-0.6075
FAM100A	-0.1625
NAIP	-0.881785714285714
MYOZ2	-0.41525
SPATA12	0.194
XRCC4	-0.82775
CYB561	1.1068
CHST10	0.6235
BAI1	-0.2025
BRSK1	-0.515666666666667
C17orf89	0.837
PDE6H	-0.373
FLJ20309	0.2398
MAP7	1.58175
SCN4B	1.6515
SPAG9	-1.0946875
SERTAD1	0.601
FLJ21963	-1.26675
ANTXR1	0.317
TMPRSS13	0.824833333333333
ETV7	1.64033333333333
DGAT1	1.50216666666667
NKIRAS1	0.8575
TAC3	-3.00575
CORO1C	-0.646416666666667
RAD54B	-0.3915
HRASLS3	3.71716666666667
C21orf42	-0.166
BARD1	-0.579166666666667
ZNF177	-2.21183333333333
MIP	-0.1575
ZNF442	-0.738
F2	-3.8171
GRIA1	0.226875
GALNTL2	0.436666666666667
WNT5A	-1.4994
LENG9	0.365
hCG_25371	-0.9405
FOXR1	0.1935
TRA@	0.7947
PWWP2	1.1675
C1QTNF7	1.558
SLC7A4	0.698
C4orf7	2.3225
C17orf80	-0.1685
KLK4	0.920166666666667
IL31	0.6475
TMEM176A	3.71225
CTNNB1	0.9488125
BHLHB2	1.6245
TMEM185B	1.02566666666667
ARD1B	-0.14175
C1orf93	0.8775
BRUNOL4	0.207
LOC541469	0.383166666666667
UPK2	0.1985
GAS8	0.0878333333333333
PATE	0.2555
IMPACT	1.552625
WNK4	2.48216666666667
HNRPLL	-0.483125
GAD2	0.3145
ITGA6	-0.00875000000000001
BMP15	0.0665
CYP2A7	0.264875
RIC8A	-0.318625
CCND1	-0.849833333333333
USP35	2.0015
DSCR2	-1.1985
CCL4	4.24566666666667
ZCCHC10	-0.162
NOL11	-0.793
TRPM2	-0.107166666666667
PSMD2	-0.770545454545455
CHTF18	-1.5955
USP18	0.855875
RRAS	0.38475
LAMC3	-0.3365
TOX	-2.80316666666667
PCDH15	-0.181
GABRG3	-1.61
NUDCD2	0.560875
SGCZ	-0.039
KCTD17	-0.00339999999999998
SPSB2	0.0315
TPPP3	2.93716666666667
CILP2	0.8695
CALB2	1.9765
CEBPZ	-0.1865
ZNF479	-0.27625
FMOD	6.761
C21orf66	-1.10235714285714
CLN6	0.108333333333333
ANAPC1	-0.734
SH2D3C	2.04075
PTPN14	-1.6084
TRIM42	0.08975
APTX	0.17875
SNRPG	-0.447
BMS1	-0.40775
MAGEA3	-4.307
NFATC3	-1.3765
LRRC45	0.621
ARS2	-0.305857142857143
LRIG1	1.93883333333333
EPSTI1	0.878666666666667
PRSS27	-0.49175
ERC2	-0.7935
PRKACB	0.307857142857143
PRDM13	-3.497
HCG27	-1.285
KLK12	0.2325
HSD17B7	0.215166666666667
ZNF354A	-0.26825
PCDH11X	0.506
DMGDH	-0.0945
PCBD2	0.492
TMC6	-1.9585
RIMS1	0.21975
SF3B2	-0.0951666666666667
RCN1	-0.360166666666667
CPB1	5.4385
BCAR3	1.77475
FCRLB	-0.93475
PAK1IP1	-0.18375
OR10H1	0.388
KIF9	1.121
PITPNM2	0.345
L3MBTL4	0.02725
TGFB1	-0.7822
ZXDC	0.706
SLC6A16	0.12025
SRrp35	-1.5375
LRRC8E	1.3875
PPIAL4	0.0825
EOMES	1.06766666666667
PAX2	0.338
SCARF2	-0.000625000000000001
PSEN2	0.981916666666667
PCDHB13	0.18325
C10orf28	-0.617375
DHRS7B	0.477
C1orf131	0.34625
ASB1	-0.4716
ZNF223	0.598833333333333
LCMT2	0.9925
MEP1A	-0.942
TMEM53	0.18975
RSPH3	1.67575
C10orf33	-2.227
LOC644285	-0.4305
PTPN9	0.200833333333333
ABCA12	-1.897
CCDC37	-0.4095
RUNDC1	1.694
YES1	0.340833333333333
FAM120AOS	0.98625
OR5M3	0.081
PPP1R3F	0.473416666666667
IL13	0.0597
MDFI	0.9555
PRNT	-0.093
ZDBF2	-0.9135
OR10C1	0.681666666666667
CLIC1	-0.409
LILRA5	0.552666666666667
CSAG1	-4.03616666666667
TREML2	-0.2985
FAM125A	-0.00366666666666667
ZNF74	-0.34875
FAM104A	0.259125
LRRC39	-0.594
SAMD5	-0.1915
HYAL2	0.5905
HIST2H2AC	-0.66
IGFBP5	0.295086956521739
NRTN	0.0668333333333333
KIAA0556	0.0987
FAM29A	-1.80016666666667
JMJD2A	0.662
EPHB1	0.69225
POLD4	1.405875
ANAPC10	-1.43625
LRRC36	0.287
MEGF6	0.468875
LPHN3	0.385166666666667
BMP10	0.224833333333333
C21orf55	0.674
CREM	-0.235875
PTGER4	0.087
METAP1	-0.61275
KCNQ1	1.52866666666667
NR2F2	1.415375
SSFA2	-0.579583333333333
CTTNBP2	-2.04
BCL2A1	-0.94375
ZBTB24	1.784625
SLCO6A1	-0.56525
PRDM1	0.5645
OR7D2	-0.350833333333333
CCDC47	1.2205
LOC646982	-0.17
SLC26A6	-1.67483333333333
BIN1	-0.4383
SRRM1	-0.139571428571429
PCSK1N	-1.416125
ALS2	-0.162
ECT2	-1.33226315789474
CACNA2D2	1.269875
DOCK6	-1.114
C10orf119	-0.48525
FATE1	0.17475
DUSP23	2.0775
TRIP6	-0.100428571428571
NUP35	-0.459
CDH3	0.75025
KLHDC8A	1.3105
C9orf116	-0.2325
EI24	-0.3245
CENTD1	0.565833333333333
RWDD2B	-0.146166666666667
DOCK1	1.006
NPAS2	-1.00175
NR3C2	3.315
FAM63A	0.642916666666667
INPP5F	-0.7415
FAM111A	0.1778
MYBL1	-0.293833333333333
IQGAP3	0.412333333333333
CRADD	-0.299333333333333
DUSP12	-1.2925
PDZK1IP1	4.03125
VASH2	-0.52725
CTR9	0.153
VIL1	-3.75075
OR8U1	0.8215
CCDC107	0.729
PTTG1IP	-1.0165
OR4X2	0.48975
COL9A1	-1.4955
PSMD9	-0.19075
ZFP62	0.54125
TIP39	-0.08225
PARP15	-0.518
TTC19	-0.771125
C1orf114	-1.0555
GFPT1	0.5415
SLC27A6	-0.603
MRPS10	-0.6822
CALML5	-1.99583333333333
TRPM7	-0.25775
CGNL1	0.579125
CECR1	0.69075
SERPINB8	-0.330666666666667
TMEM102	0.746
PDIA2	-3.643
NUCKS1	-0.0451666666666667
HOTAIR	0.76575
EBI3	0.2965
NXN	0.02575
ZMYND19	-0.678375
FOXJ3	-0.27625
EIF5B	0.0424
EIF2B4	-0.137166666666667
LEO1	0.10875
ZIC5	-1.22116666666667
IL20	-0.276
KIAA0415	0.1965
FLJ37357	0.0935
TSPAN12	0.7785
ACTR3B	0.321375
TFAM	-0.00733333333333333
IL17RD	0.2605
PARP12	-0.43325
KLHDC7A	2.096
KCTD4	-0.00983333333333332
GTF2H1	-0.478
FLCN	-0.5625
BIRC4	0.324125
LOC790955	0.6565
VKORC1L1	0.2015
CYP4F22	0.8965
TAS2R5	0.3525
ZNF582	1.0545
HS3ST3B1	-1.02575
CTNS	-0.06
STK36	-0.154333333333333
MMD2	0.27225
RP5-1103G7.6	0.407
FLJ23356	0.0145
CRH	-0.20025
C1orf182	0.8855
ACP5	0.8615
AMFR	1.628
CA4	-1.398
PLCB4	-0.780875
MPHOSPH10	-0.08375
UNQ473	0.265833333333333
G3BP2	0.594083333333333
SR140	-0.383833333333333
HOXA2	0.12375
PYGB	-1.310875
BAT1	-1.03641666666667
DKK3	0.422
DDX31	-1.03425
TULP1	-0.067875
NHLRC2	0.0765
TNRC4	0.151666666666667
ZNF430	-0.806
TNRC6A	-0.046125
PLA2G1B	0.31
RCHY1	1.01016666666667
GTF2A2	-0.499666666666667
MGC4294	0.238
ZNF691	-0.1025
TACC3	-1.54325
DNAJC5G	0.186
LOC4951	0.3035
MS4A4A	-1.5425
LOC152485	-0.4415
PPP1R2P1	0.40125
PPP2R5B	-0.01775
RPGRIP1L	-0.750125
SPOP	0.5129
PTPRF	1.90708333333333
MGC42090	-0.327
SUSD3	2.99425
THOC4	0.0745
MAML1	0.2218
FXR2	-1.32483333333333
TYK2	-0.496125
MUC6	0.666
DNAJB7	0.1155
PIP4K2A	0.0179285714285714
MEX3A	0.469
RRP1	-1.154625
TFAP4	-0.22
CXorf41	-0.00566666666666666
MTMR4	0.707333333333333
CTLA4	0.315
SNX9	0.6875
CIB3	1.6475
NECAP1	0.773375
PLA2G2D	-0.2839
GLMN	-1.10183333333333
DCLRE1A	-1.41725
PDX1	0.127
SAMD11	-0.95525
MRPL55	1.1033
TLR7	1.615875
TBC1D21	0.111
SMAD1	0.8067
ACTRT2	0.04075
RIOK2	-0.39025
PDLIM4	-0.15825
SLC22A15	-0.645833333333333
ABHD13	0.8183
STX18	0.3321
CCPG1	0.409214285714286
DCBLD1	0.106833333333333
SLC2A6	-1.543
NOLA3	0.213
TRDMT1	-0.605857142857143
IL17F	0.3165
ATP1A4	0.168833333333333
OR52W1	0.357
CFL1	-1.158
IL4	-0.618
RBP2	1.6175
CPSF6	-0.291125
TTC8	0.187
MUCL1	3.5035
EYA3	-1.74716666666667
KRT38	0.373
GNE	-1.2065
ZNF501	-0.116
SLC35A2	0.7465
CEP110	-1.1756
MYF6	-0.16225
MGST2	-0.671833333333333
TRPV4	-0.93
NEK8	-0.0945
NOX5	-0.5055
NCKAP1L	-1.37033333333333
EMP3	-1.64866666666667
BPY2C	0.082
C1orf38	-0.2335
ELOVL2	1.2705
CBX7	1.05608333333333
OSBPL1A	0.571666666666667
ZNF589	-1.0635
ESCO1	-0.652666666666667
TRA2A	0.128083333333333
C3orf26	-0.69075
PHF2	0.738583333333333
PID1	-0.218833333333333
RFC1	-0.303375
MTAP	-0.27225
ADORA3	2.68633333333333
LOC389458	-0.57925
TRNT1	0.189875
CRIPAK	-0.8525
RAI2	2.99033333333333
ANKRD44	-0.26175
GZMB	2.62575
NFE2L1	-0.12575
STIP1	-0.535
RASL11B	1.2145
NT5DC2	-2.1635
LRP2	4.21775
MTDH	0.423666666666667
ARSG	0.0645
HSP90AB1	0.14075
CT45-6	-4.49975
ZNF483	-0.10525
LMBR1L	-0.884
S100A2	-2.0227
C2	-0.377166666666667
C2orf27	0.3925
EIF4EBP1	-2.1115
GCKR	-2.93433333333333
PPP1R9B	0.201
FER	-1.642
SNRK	0.735833333333333
OR5M10	0.4115
UTP6	-0.389
CAPZA3	0.5265
FBP1	2.38522222222222
TERT	-1.4195
CCL1	-1.076
FUCA1	1.772
ALS2CR8	-0.0341666666666667
KCMF1	-0.08925
SRCRB4D	-0.7175
OXCT2	-0.626833333333333
IL17RA	1.4635
MPP5	0.095875
SPA17	0.28025
FLJ10986	0.768166666666667
GALNT14	-1.944
CXorf27	-0.745875
NPLOC4	-0.71325
RAB34	0.24375
KRTAP3-3	0.2745
ARSD	0.2355
CPLX2	-1.3846
PJA1	0.739
WHDC1L1	-0.2125
RB1	-0.3332
MTMR15	0.077
PHLDA2	-2.2178
GUCY2F	-0.0715
MPV17	0.0588333333333333
SLC35D1	0.1475
LYSMD3	0.201
COL16A1	1.48625
ERLIN1	-1.15433333333333
JMJD4	0.29125
HIST1H2BK	-2.28475
TP53I11	1.56516666666667
ST3GAL4	-1.7808
PF4V1	-0.0153333333333333
ALG8	1.67725
REG1A	0.12425
MINA	0.8125
CYB5R3	0.2025
HHLA1	-0.026
MYST4	-0.0824
VASN	-0.966
UCHL5IP	-0.78175
TFAP2A	1.1578125
MGC9913	-1.01
C9orf97	0.6575
LOC90379	-1.52575
PHF15	0.0232142857142857
ZNF169	-0.0358333333333333
KRT7	1.8406
GLIPR1L2	2.011125
LOC116236	-0.722
IQCF3	-0.176
RDH14	1.3055
HNRPK	0.399571428571429
RABEPK	1.01516666666667
ISX	-1.968
CBARA1	-0.72775
RAD51AP1	-1.53275
MLL5	0.263125
CXorf48	-4.8935
SGCD	0.041
PHTF1	-0.704875
CA3	-0.19575
CMTM5	0.2475
STX10	-0.270875
JMJD2D	-1.36075
P4HA1	-0.613
GAB3	-0.744833333333333
DHRS4	0.8265
COL4A1	2.524125
C20orf20	-0.96525
OSBPL2	0.79975
PTTG2	-2.35625
KIAA1688	2.69375
STS	-1.48875
SHROOM4	0.477333333333333
KBTBD5	0.259
ALDH1A3	1.0233
BTNL2	0.114333333333333
TGIF1	0.535
ZFAND5	0.461625
ICA1	0.7795
NAV3	-1.08533333333333
FLJ12331	0.02325
EPS8L2	-1.2144
MNT	0.179166666666667
ENTPD1	1.79091666666667
OR51E2	1.092375
STK11	0.272
MX1	2.420125
TTTY9A	0.1255
CX62	-0.0345
LOXL4	-1.1145
EXOSC4	0.4335
PURB	0.718714285714286
SETD1A	-1.036
RELB	0.77575
LAMB2	0.696666666666667
HNF1B	0.000833333333333334
PNLIPRP3	0.0515
C14orf139	-0.71925
UMOD	1.6185
GRIN3B	-0.16675
GPR25	0.483
ZNF512B	-0.62625
ATP6V0A1	-0.197875
SRA1	0.520583333333333
ZNF615	1.653
ZNF768	-0.23275
ZNF469	3.2215
DYNC2LI1	0.719166666666667
DNAH3	-0.016
LOC387911	0.8545
LOC554234	0.08975
ARRDC5	-0.3215
TMEM59L	-1.56883333333333
MARCH4	0.33175
CNOT8	-0.0775
KIRREL3	-0.990166666666667
ADAM17	0.7905
MYOG	0.390875
CPNE1	-1.07566666666667
AK5	1.10275
LOC204010	-0.63925
NDRG4	0.8325
LOC130074	0.2455
PIAS4	0.277
NCOA2	1.30275
TEGT	1.3629
USP5	-0.9575
ANKRD21	-0.15975
KIAA0692	-0.150833333333333
HAPLN3	0.77075
LZIC	-0.53225
NRXN3	0.3205
CDKN2C	-1.9595
KIAA0226	-0.0679166666666667
CYB5D1	0.32175
WDR68	-0.587125
ABCB6	0.7256
MRPS25	-0.365
ZMAT2	0.2615
KRT25	0.617
RPL11	-0.04225
GRAP	0.2765
LOC198437	-0.954166666666667
RORC	0.814875
RAP2C	0.742785714285714
MXD1	-0.562375
AZI2	0.1235
NUAK2	-0.67825
AHSG	-6.494125
MANSC1	2.17675
IMP3	0.318333333333333
C2orf3	-0.4715
VSTM3	2.2895
PCTP	0.73375
SIRT1	-0.24725
MANBA	0.86375
CD164	2.101625
GFRA1	2.0529
PRM2	0.686
ZKSCAN3	0.4065
PLEKHG1	2.161
TPRKB	-0.68525
UBFD1	-0.858
CDKL5	1.06133333333333
HIST1H2BD	-1.41866666666667
INPP4A	-0.357666666666667
BMX	1.34875
PTPRU	-1.7325
LOC554202	-0.338666666666667
HOXC8	0.069125
IL12B	0.4295
ADPGK	-0.82275
ZNF418	1.3415
SIAE	0.873625
CWC15	-0.545
RP13-401N8.2	-0.164
KLHL11	0.191
DEDD2	0.45325
PSMB3	0.1185
DDX25	-2.2695
ZBTB3	0.748333333333333
GFRAL	0.0385
RPS25	-0.5555
FAM57B	-0.422666666666667
TESK2	0.967166666666667
DNM1L	-1.36325
ZNF207	-0.544333333333333
CLEC11A	1.161
TOLLIP	0.1935
TMEM61	-1.2725
DLK1	-4.2077
PLVAP	3.0205
NOD2	1.43016666666667
SCMH1	0.06
FLJ40235	-0.074
HTR2A	-0.0926666666666667
ARMC5	0.427
FUT7	0.6265
PRELP	2.3401
ALKBH6	-0.113166666666667
GYG1	-0.124083333333333
POLR3GL	0.225
COL8A2	4.08033333333333
OR10A5	0.542875
C1orf187	-2.0215
TXLNB	0.955
C16orf68	-0.655666666666667
R3HDM1	-1.17625
C16orf75	-2.7155
BAALC	-0.993875
TNP1	-0.061
GAPDH	-1.474
COX7C	1.363
ERRFI1	-0.905166666666667
PGAM2	4.6085
FAM108B1	0.77325
APC	0.04275
TLR2	2.79275
SUCNR1	0.9005
ZNF233	0.975
WFDC1	0.2055
PSG11	-0.1565
SLC39A1	0.71275
PSAPL1	-0.5915
CDC42EP1	0.10175
MECR	-0.278
KIAA0101	-1.38
MACROD2	0.7521
MMP19	0.558583333333333
LOC202459	-0.998833333333333
VNN2	1.59325
ACCN3	-1.1745
TIMD4	1.6405
RNASE8	0.352
CCDC7	0.0615
SULT2B1	1.025
ME1	-0.9575
MGRN1	-0.121875
MRPL30	-0.804875
IVL	0.019875
CALM1	1.3308
PLEKHA6	1.6224
B4GALNT2	-0.199
PGDS	3.8595
C8orf33	-0.0575833333333333
TMEM56	-1.39316666666667
CKM	-0.904
ESR2	0.2998
ACOT8	0.19875
AGTR2	0.25425
LOC155006	0.315
BC37295_3	1.4035
EPM2AIP1	0.0181666666666667
PZP	0.52075
RPS9	1.22616666666667
C18orf51	-1.41175
SIVA1	0.1271
HEATR2	-1.1645
CD3E	-0.479583333333333
C20orf142	0.54925
PGLYRP3	0.3745
CCDC139	0.2095
GPS2	-0.7535
NOL14	-1.22275
LRTM2	0.61275
TRIM36	-1.769125
TP53RK	-0.0175
FBXL13	-0.8225
RUFY2	-0.700428571428571
C11orf70	-0.995
HSPB9	-0.265166666666667
GJA5	3.4665
HGF	-1.0225
EPHB4	0.409
SOX18	0.07125
IFRG15	0.092
SERPINA10	-3.02025
WDR23	0.28525
REEP2	-2.2825
CDK3	-0.9665
HSPA12A	0.090125
ARL8B	0.9649
SATB1	-1.28333333333333
PPM1D	-1.72916666666667
VPS45	0.37
TP53BP2	-0.38475
GJE1	2.19075
CACNA1G	-0.081875
VGLL4	0.8245
GNPTG	0.91
ROS1	-2.13525
C21orf128	-0.0436666666666666
BMP8B	-0.06175
SLC5A4	-0.306
SLC6A3	-4.62592926927149e-18
C16orf53	0.56575
TMEM81	-0.08
APC2	-0.4632
SYAP1	0.505625
C6orf54	-0.197166666666667
ZBED5	-1.6817
PVR	-0.718875
LTA4H	-0.508666666666667
CCDC24	1.4192
MAGEA4	-4.01983333333333
IFIT3	1.19883333333333
MYADM	1.913875
C21orf82	1.0095
PDE3B	-1.79575
TMPRSS11A	0.1855
PGK1	-0.439411764705882
CCL13	2.39316666666667
DERL3	-1.01383333333333
MLXIP	-0.928416666666667
PLOD1	-1.11325
MTFR1	0.3985
NPDC1	0.119666666666667
GPAA1	0.365833333333333
LTV1	-0.1395
RYR3	0.38825
C7orf46	0.3595
VAMP2	-0.15025
RNF135	1.4103
SUPV3L1	-0.8925
FIBP	0.24075
ADAMTS18	0.274666666666667
RNF25	0.283833333333333
SOS1	0.06325
PLAU	0.263
MATK	-2.651
EHF	3.72
CTNND2	2.736625
PTEN	0.336928571428571
ZNF189	0.909375
SLC28A3	0.055
GUCY1A3	3.8475
SETD2	-0.6329375
ROGDI	1.403
TICAM1	0.00419999999999999
RASSF3	0.513
PACSIN2	0.211666666666667
SERPINB5	-0.950833333333333
PRKCDBP	0.61225
TFDP3	-0.0225
LGR6	3.563875
RFX5	-0.4925
OR52J3	0.7445
PTPN18	0.85225
ZBTB34	1.6215
KCNF1	-1.157
SYNE2	-0.4035
SLC22A4	0.808
NETO2	-1.516
VCPIP1	1.72
LDHD	-0.02625
ESX1	-2.94825
SQRDL	1.97475
GALK1	-0.37925
SERPINA6	-3.40033333333333
HD	-0.372
ASCL3	0.0035
FBXL6	-0.368
FABP7	-3.502625
MAGEC3	-0.228
KLC4	-0.067625
CD1D	-1.34175
PRAM1	0.6575
EIF3B	-0.329642857142857
DSCR8	-6.034
FLVCR1	-0.278
KIAA0141	0.107125
PROM2	4.06866666666667
ALOX5	1.1257
GPR162	-0.675
LYRM2	-0.3015
RNASE6	-0.885375
HES5	1.586
GJA1	0.147375
MRPS14	-0.25575
HMHB1	0.433
TAF7	0.675375
BTNL9	0.3427
SFXN2	0.000625000000000001
VEPH1	-2.29675
GK2	-0.414333333333333
AMBP	-2.323
KIAA0953	-0.0315
XAGE5	-0.856333333333333
CCBP2	-0.164
TGM2	-0.167
ZNF202	-0.97
ACTL6A	-0.261833333333333
SLC23A2	-0.3844
ARHGEF7	-0.14075
LOC728635	1.095
CRYM	-1.1385
PKD2	-0.99525
MANBAL	0.8335
LIN54	-0.58325
ACTL7B	0.2395
OR4D9	-0.142
KIAA1683	0.493
ZNF704	1.67366666666667
TCP10	-0.05075
MAGEB18	-0.1555
DEFA4	-0.163166666666667
ZNF197	-0.83225
PTOV1	0.241833333333333
RNF208	0.09
CMIP	-0.784
TRDN	0.29
UCHL1	-0.919625
APOL6	-0.425
PLK1	-2.15533333333333
NPHP1	0.8265
NDUFA11	-0.4855
DAB1	0.4575
RTN4R	0.564
PUSL1	-0.4305
SYT2	0.05175
ANXA13	2.029
RFTN1	-1.158
ATP8B2	-1.04741666666667
VN1R2	0.311
OR52E4	0.292
NPPB	-2.33583333333333
ZNF148	0.33725
ZNF141	-0.138625
IKZF1	-2.021
PSMC2	-0.4885
GGA3	-0.816333333333333
LPGAT1	1.308
SEC16B	0.293833333333333
C5orf38	1.374
THOC2	-0.6131
SLC16A12	0.174
ALK	-1.108875
DACT3	1.7885
CACHD1	-0.8505
GAN	-0.81125
EXOC6B	0.3725
HIST1H2AE	-1.14125
VAMP1	-1.6435
SRI	1.32116666666667
AKAP14	0.3765
HLA-E	1.1951
SLC25A32	0.164166666666667
FLT3LG	-0.686833333333333
ATP1B1	1.418625
WDR1	0.348625
SWAP70	0.11825
TRIM31	-0.284
ARNT	1.41025
ZNF596	-0.0132
CDKN1B	0.00666666666666667
FOXC1	-1.0858125
SEMA3A	-3.8434
LSM14A	0.70675
STEAP3	-0.1565
ABCA1	1.463
PLSCR2	0.6025
EDC3	-0.605833333333333
THBS3	1.287
C15orf43	-0.00799999999999999
GMCL1	0.626333333333333
C9orf71	0.608
MGAT5	-0.151
LOC402164	0.44325
TSPAN8	-4.1135
DYNLT1	1.204125
IGSF1	-3.31375
TMEM143	0.2105
FLJ25006	-2.5595
ATP13A3	0.005
C3AR1	2.393
CADM2	0.394
EFNA4	1.6105
HAO1	0.22075
TWF1	-0.00433333333333334
MRPS17	-0.8995
MYH9	1.56275
C9orf9	-0.0678333333333333
C17orf79	0.0883333333333333
FSCN3	0.5345
BDKRB2	2.161
PCGF6	-1.112
RAP1GAP	0.495
TAS2R41	0.085
DCLK1	-1.1397
DEFT1P	-0.0273333333333333
TAF2	0.342833333333333
COPZ1	0.24525
KATNA1	-0.36975
STIM1	-0.4635
TBX2	-1.209
RPS4X	0.43
MARCH8	1.08733333333333
DHX33	-1.2285
TMEM161B	-0.792
SYPL2	0.592
ADCY5	2.753875
SRPK3	0.87525
CXorf9	0.26525
REC8	-1.42725
CLP1	0.2094
MGC52498	-0.3085
DUOX2	0.5855
C6orf150	-1.082
TSC22D3	2.469875
CASP8	-1.2376
PRKD3	-2.5830625
CFH	1.33675
TRO	-0.932
NRIP1	1.61825
ZNF707	0.113
TBC1D22B	-0.622166666666667
HYI	0.4955
COX7B2	0.20925
GPR52	0.09475
CASC3	0.0659285714285714
METRN	1.3565
KRT3	0.68
ARF1	0.802
C1orf111	0.34925
MOG	-0.517
C6orf50	-0.538
MGC12966	-0.5405
