Hybridization REF	TCGA-AN-A0AK-01A-21R-A00Z-07
C16orf42	0.465166666666667
SH3BGRL	-0.00875
FAM77D	-1.2112
FNDC7	0.194
C9orf6	1.305
NOTCH2NL	-0.417333333333333
PGBD1	-0.211666666666667
SYNGR2	1.84666666666667
PITPNA	-0.1093125
PRPF4B	-0.1675
SLC43A3	-1.84264285714286
NRBP1	1.0095
SLC25A22	0.97225
ILK	0.1075
SLC22A8	0.536
MRPS7	0.5115
PITX2	-0.5055
FABP3	0.004
OR1L1	2.2435
LOC728215	-2.091625
BLID	-2.0555
KIAA1217	0.782882352941177
TFPT	0.94525
AP4B1	-0.99625
VBP1	-1.54275
OR1K1	0.739
MORC3	0.1575
BHMT2	-1.93166666666667
C3orf10	0.829
FZD7	-1.034
WFDC10A	-0.645
PMS2CL	-0.032
CCDC32	0.864
FA2H	0.0105
ALG13	-1.3235
TTLL7	0.8348
SPOCK3	-0.4175
SLC13A2	0.9695
AIM1	0.16425
GPRC6A	0.038
EGR2	2.177
MED11	0.95775
WWC1	0.766
SH3GL3	-3.97725
RIF1	-0.364928571428571
PRLH	0.495
VLDLR	-2.1525
DBT	0.3283125
C21orf63	-0.05125
CGGBP1	-1.23075
KRTAP12-2	-0.285
TADA3L	-0.047625
ZBTB16	0.55425
PDGFB	3.20875
RFX1	0.324125
UQCRB	0.0993
LOC133874	0.011
HPS3	-2.418
LGALS3BP	0.7409
DKFZP564O0823	1.51957142857143
MRFAP1L1	0.749875
HOXA10	0.421
NGB	0.1895
KIF21A	-0.133153846153846
IFLTD1	0.0195
LZTS1	-0.809125
ARHGEF3	0.13775
RHBDL3	-1.671
CSNK1G2	0.0805
ChGn	0.99725
KIAA1244	4.02166666666667
GABRB2	0.2475
MGC72080	-0.4185
CD27	3.48125
EGLN1	-1.0308
PEX13	1.3625
RWDD3	-1.03225
RNF12	-0.979833333333333
GRIN2B	null
ADAMTS14	-0.28825
DYDC2	-2.37166666666667
ATP6AP1	0.7701
NR1H2	0.3235
PDK2	0.90925
C3orf17	-0.0605
SLC38A2	-1.16014285714286
SLC25A29	-0.0826666666666667
C15orf29	0.66725
ADAM9	0.19975
TMUB2	0.599375
GPR176	-0.30025
AGK	0.3385
MCCD1	2.822
NDUFA4	-1.0485
TMEM146	0.7965
DUSP1	0.218125
UNQ6975	0.544
EMX2OS	1.59575
INSM2	0.35
LUZP4	-0.8235
SETD6	-2.253
P2RY2	2.44025
SLC45A2	-1.501
RABGAP1	0.404333333333333
UBXD5	0.2495
GPRC5A	-0.1563
PAK3	-0.02
LOC63920	0.04925
TGFBR1	-0.799
KRTAP6-3	0.3185
SFMBT2	-1.32875
CDC42	-0.00656249999999997
C11orf35	1.4145
TTLL2	-0.915333333333333
UACA	-0.0168181818181818
CD97	-1.5137
SETD5	0.67425
NINJ2	-1.95375
PTER	0.3405
POMGNT1	1.36925
KRTAP4-2	-0.4875
ECGF1	2.527
HRB	0.393727272727273
ATP1B2	-0.1744
LOC400506	0.54375
COL4A3BP	-1.16
C6orf97	2.9195
GRHPR	0.420625
TAS2R1	-0.883
SEMA7A	-0.7105
EDF1	0.4295
ODF2L	-0.3246
PCID2	-0.261333333333333
GTF2H4	0.02
ZCCHC3	0.5405
CGB2	0.107166666666667
NEUROD1	-0.132666666666667
C20orf75	0.3205
RP5-1054A22.3	1.5725
IFNA5	0.9885
ZNF134	0.926333333333333
MGC119295	-1.1731
ZSWIM6	-0.3395
SMEK1	-0.00766666666666667
PCGF2	1.2545
C1orf102	1.8005
CYP2A13	1.019
KCNH6	-1.475
MDM1	0.0725
ALDH7A1	-0.195166666666667
C9orf75	1.08
VDAC3	0.553125
OR51T1	0.626
EIF3F	-0.4295
KCNJ10	0.654625
LENG8	0.26525
EDEM2	1.185
CCNJL	-1.87816666666667
DHX37	0.1385
CRYGN	0.3325
AATF	0.0875
ZNF630	-1.6445
E2F5	1.358
WFDC13	-0.358
FTSJ3	-1.247
C4orf33	0.956
LHFPL4	-3.24125
C19orf56	-0.323083333333333
SMAD4	-0.535125
AFM	-0.906
G0S2	-1.927
FCHSD2	0.1133
RRP1B	-0.6489
EEF1B2	-0.536166666666667
STAT6	1.20733333333333
ZNF195	-0.1775
GNL1	-0.417
ZNRF2	1.53433333333333
PER3	0.9415
ASB16	0.127
C10orf10	0.369142857142857
ADCY8	-2.784
C9orf58	1.85183333333333
ARMC10	-0.183833333333333
PSG1	-1.162
DHX34	0.671
VARS2	0.272
NFIC	0.29375
ITPR2	-0.058
AGXT2	1.1
OR6K3	0.7495
H2AFZ	-0.0249166666666667
MLLT3	-1.42
COX4I2	1.8695
CCNT2	0.6915
PLK4	-0.292375
NUMBL	1.133
MED16	0.79125
PLEKHQ1	0.3525
GOSR1	0.0237222222222222
BTG4	2.76875
RPL30	0.44925
IGSF5	-0.646
IGFL2	0.3935
ELMOD2	1.26066666666667
SHC3	-0.633
HAVCR1	-0.1485
DYNC2H1	-0.0622500000000001
RNF5	0.0791666666666667
C2orf7	0.6255
NLF1	0.271
KLHL25	1.19725
LRP10	0.8273
KRI1	-0.5595
PUS7L	0.354666666666667
MGMT	0.7565
HOXD1	-0.276
CSH1	0.2946
ATG16L2	-1.335
FLJ44635	0.1445
CHODL	-0.883
EXOSC8	-1.4
SLC28A1	-0.03725
MYO7B	0.0391666666666667
SEH1L	-0.1017
MTNR1A	0.5805
TSPAN5	-0.355333333333333
CDC45L	-2.017
AMIGO1	0.31
ATAD3A	-0.317375
OSGIN2	1.45216666666667
PDIK1L	0.823666666666667
DARC	1.95325
PIPSL	0.0015
SHMT1	0.9605
CRISP3	1.2735
POPDC2	2.6095
ZRANB2	-1.31366666666667
FBXL8	0.32675
TRIP13	0.0607272727272727
EIF5AL1	1.1225
POU5F1P3	-5.33283333333333
IL6	-3.2035
CXorf38	-0.489666666666667
IFNA16	-0.079
FBXL2	1.266
BRD1	0.87275
STATH	0.791
FBXO44	0.246
MCCC2	0.7715
CDC2	-0.9379
C5orf23	-2.838
IVD	1.06033333333333
C10orf122	-1.12
MSL3L1	0.3787
MVP	-0.4215
EPOR	-1.5567
ZMYM1	0.553833333333333
BCL7C	0.307166666666667
PSTPIP2	0.6945
LYPD1	-2.645875
OR8G5	-0.487
ZP3	-0.438
BCAS4	-0.358833333333333
EDG6	1.95
ISY1	-0.26325
PRAMEF2	-1.6355
CUL1	0.32075
RNF213	0.1577
CCRK	0.8425
DHX9	0.425125
C13orf29	-1.403
NCKAP1	1.82783333333333
MRPL43	0.393357142857143
XPR1	-0.66825
PKN2	-0.1342
PODNL1	0.4005
ZNF333	0.598625
DALRD3	1.693
OPN1SW	0.1315
BTBD6	0.9105
C11orf82	-0.711
OR5P3	0.169
DUSP11	0.1635
L1CAM	-1.3496
NEK11	2.41383333333333
OR7E91P	2.016
CNTN3	1.2796
CREB3L2	-0.6535
ZBTB37	0.126
KIAA1324L	-0.0875
NDUFB10	0.609333333333333
NUDT2	-0.2235
GTPBP8	-0.98025
CACNA1D	1.20275
PRKAA2	1.107
PRDM8	0.636
MGC16075	-0.797
KRT14	-2.16528571428571
PP8961	0.084375
MRPL18	0.4585
ABCG2	-3.3975
PACRG	0.359
BBS2	-0.16925
KREMEN2	0.812
FBXO21	1.0415
HNRPUL1	1.65158333333333
GRB10	-1.92875
CLSTN1	1.357875
LMAN2	0.8036
C17orf61	-0.3625
NIPSNAP3A	0.39475
INSIG2	-1.5985
PCDHB7	0.284333333333333
STXBP2	0.747
CMAH	-0.0871666666666667
SEMA5B	-0.88975
ZNF155	0.775666666666667
COQ6	-0.0538333333333333
PRPF4	-0.4855
TSPAN15	2.9032
VN1R5	0.97925
LATS2	-1.15725
SELK	-0.758
PGK2	0.95475
MS4A1	-0.174875
TYW3	-0.6861
KRTAP5-1	0.71425
RCCD1	-0.9865
BTN1A1	0.82425
DDX28	-0.5965
TMEM65	-0.992375
LOC92345	1.1435
TTC31	0.63625
WDR46	-0.223166666666667
CHP2	-2.25433333333333
LSP1	0.00275000000000002
ZNF542	1.85425
EXOSC1	-0.07175
ARHGAP18	0.502666666666667
LRRTM4	-0.796428571428572
MAOB	-2.94766666666667
CACNB4	-1.203
MGC33846	-0.526625
RANBP3L	0.170666666666667
ATP5L	-1.126875
ONECUT1	-3.736
NUDT9	0.57725
TMEM149	0.958
STX17	0.11825
IGSF10	-4.822
TMPRSS9	0.601
BMPR2	1.28275
ALLC	-0.351
KLF7	0.011125
GCC1	0.9566
TIMM9	-1.277
CDO1	-1.98366666666667
MGC10701	-1.66383333333333
IFI6	1.01933333333333
FRMD8	0.49025
MGAT2	-0.3115
WBP5	-2.51866666666667
CNIH2	1.4965
KIAA0907	-1.4267
KCNH8	-0.5855
CTSG	-4.08425
GRIK1	-1.0236
CUL5	-0.2595
FRMD1	0.448
OR9A4	2.394
SYT6	-2.33725
FOXD4L2	1.3935
ANAPC2	0.396333333333333
OPN5	0.768
TAF13	-1.0835
LYG2	-0.50425
GGNBP1	0.9215
C11orf40	0.524
OTX2	-0.915
REG4	0.236166666666667
EIF5	-1.403625
PALB2	-0.174
SEPSECS	0.4359
RNASE3	-0.11175
TRIM49	-0.278
POLR2K	0.3915
GPR42	0.2485
C8B	-2.771
SASS6	-0.71225
PREB	0.229
OR3A3	1.254
TUBA8	0.7965
IGLV2-14	-0.94775
STIL	-0.5655
ANKFN1	-1.46983333333333
NME7	-0.9545
HOXC12	2.62125
UBE2C	0.772125
FHOD1	-1.128375
CDK2AP1	1.72025
OR6K2	0.8755
DHPS	0.2365
RPL5	-0.654583333333333
TRGV5	0.624
LOC541472	0.143
HCCS	-0.0691111111111111
DENND1B	0.8135
LHX3	-0.296
OR5D16	0.802
CXorf57	-2.452
IRF2BP1	1.13175
NDST2	0.113166666666667
LCE3D	0.5645
BOLL	0.525375
SYT3	-1.512
PIH1D2	-0.31175
C20orf7	-0.0948333333333333
IL1R2	-0.492833333333333
SLAMF9	0.1255
PPME1	-0.1325
PIK3CA	-0.34775
TRAPPC1	0.428375
COLEC10	-0.8785
SLC9A6	-1.79316666666667
PDDC1	-0.0424166666666667
CCDC53	-0.557
GK3P	-1.039
DAZL	-1.10233333333333
BRI3	-0.45875
SDK1	-1.46325
CYP2C18	-0.398
IFI44L	2.550625
RPL3L	0.4295
FUT9	-1.94133333333333
KIFC2	-0.217166666666667
PMP2	-0.1465
SLC4A9	-0.9035
PLAG1	-2.19333333333333
MYCBP2	-0.792166666666667
OR4E2	1.2305
CCDC65	0.07975
C16orf82	-0.318625
ENTPD4	0.711125
BRP44L	-0.585375
PMP22CD	1.2515
TMCO4	1.76516666666667
KCNN1	-0.6915
WDR35	0.8055
CCDC80	0.267625
C3orf31	-0.4075
SLC7A9	-0.543
TMEM190	-0.3065
DBC1	-2.4895
FADS3	-0.667833333333333
PDZD8	0.517166666666667
GRM5	0.2915
AZGP1	0.4751
PEX3	0.5745
MED1	-0.406357142857143
ATG4C	-1.37666666666667
HNRPH3	-1.20625
FAM109B	2.62625
C4orf17	0.3835
CA10	0.356333333333333
OPRD1	0.1735
CCL16	-1.9795
SACM1L	-0.91725
CST6	2.688
CD63	1.3060625
LGI1	-2.62975
ZNF784	0.80625
CRYBB1	-1.012
CX3CL1	0.08745
TOP2A	0.128625
GYPB	-5.21666666666667
GADD45GIP1	-0.33475
FEN1	-0.090625
IGF1R	1.7270625
WDR72	-1.79766666666667
PURG	-0.565333333333333
DEFB126	3.32475
PKD1L1	1.34325
CAV1	-2.8481
GNPDA2	1.4489
DGAT2	-0.983
NLGN1	-4.761
STRBP	0.502625
HPRT1	-2.17633333333333
FANCI	-0.6635
PSMA7	0.213625
DBF4B	-1.20983333333333
TTF1	-0.015
RAD54L	-1.29825
ELOF1	-0.66675
PLAGL2	-1.672625
ZNF256	0.50325
HMGCL	0.868
MSI2	-0.329666666666667
RPESP	-3.751
C11orf60	0.01475
ABCD1	-0.477
ACAA1	-0.9241
SPARCL1	4.3585
IL6ST	-1.1789
ZNF319	-0.5065
TMEM109	0.5699
FAM90A1	-1.76116666666667
IL22RA1	-1.454
ATP4B	1.014
TEC	-0.5775
C7orf30	-0.9745
TXNDC2	-0.517333333333333
ABCB4	-0.01975
KIAA1191	0.201
C9orf38	-0.385
SFTPB	0.838285714285714
CNTNAP2	2.18091666666667
FRK	0.3115
TBX19	0.12725
CHD4	0.52
C6orf26	-3.09366666666667
MOSC2	2.15775
IKBKE	1.57375
HIF1A	-0.891166666666667
LOC595101	-1.2275
RELA	0.672833333333333
TMEM16B	2.17283333333333
ABHD12B	-2.6455
TSEN34	1.0255
KIF18A	-0.25525
TXNDC9	0.4905
SPATA2L	-0.1495
SEMA4G	-0.6425
C21orf91	-1.45
MATN1	-0.057
KCNIP4	-0.135166666666667
TUSC1	-1.44075
OR4C15	0.603
ARMCX6	-2.62275
WBSCR27	-0.245833333333333
OR52I2	null
KIAA1604	-0.16625
DYNC1I1	-0.382125
PPP4C	1.37775
SLC47A2	-1.8884
TREH	-0.086125
CD48	1.2905
ST14	1.93783333333333
PKN1	0.63475
SPON2	1.0765
XBP1	2.89825
SFRS12	-0.9155
EFCAB6	1.05025
SELT	0.10225
SLC39A2	2.214
ERF	-0.273333333333333
ARL3	0.851625
SURF6	0.2105
MLLT10	-0.830761904761905
FLJ11171	0.356333333333333
TDGF1	-4.88583333333333
ERCC6	-0.80575
EIF2AK4	0.433875
BAZ1A	1.02833333333333
LRRN3	-0.00916666666666668
TMC3	-0.7275
EFTUD1	-0.04
PTPRO	1.92733333333333
CLEC12A	1.297875
ACBD4	0.447
ZDHHC14	-1.667875
OTUD7B	0.371375
ACTB	1.0811875
MSRA	-1.057625
LCE5A	0.3155
IFI35	0.2125
BSCL2	1.2415
ANKRD12	-0.565833333333333
CFHR2	0.423333333333333
RGAG1	-0.425833333333333
HSFY1	0.545
SLC30A5	0.57025
IMPG1	1.816
GPR109A	1.203
ZNF185	0.4465
IYD	5.1745
NPCDR1	-0.403
SERPINA13	0.39
HMGCLL1	-2.57675
NEUROG1	0.29
UBQLN1	0.9933125
LIN37	-0.2525
SOCS2	-1.540125
DSCR4	-2.095625
XKR6	-3.57025
GPR142	0.5735
KRTAP13-3	0.426
CCDC15	-0.745666666666667
MOS	0.533
CD1E	-2.0705
OFCC1	0.0255
FAM83D	-0.66875
SRFBP1	0.653
C9orf96	0.2305
DHDH	-2.077
CCDC90A	0.2605
RABL3	0.93295
CD320	-0.693666666666667
ANGEL2	0.561416666666667
MRPL21	-1.024
SMG6	0.221666666666667
INSR	2.2311875
FLJ14816	-0.037
GLRB	1.33916666666667
C9orf89	-0.8275
CIZ1	0.202125
URG4	0.031
LRDD	-0.795166666666667
CBY1	1.37816666666667
NFX1	0.21875
MTERFD2	-0.0118571428571429
C19orf23	1.3775
PGC	-3.176875
IER3IP1	0.2561
RASAL2	0.5385
C1orf89	0.21025
SYNJ1	0.387
NFKBIE	0.38025
FLJ40125	-1.83066666666667
TCEB2	-0.2388
NOG	-2.214
POLR2J2	-0.625333333333333
HLA-B	1.64975
PCDHA1	2.5
PPP2R2B	-1.36875
ARHGEF17	0.6635
TCF7L2	0.279357142857143
CHD5	-0.262666666666667
ZNF431	-0.767
TBC1D25	0.62375
ZNF800	-0.65925
SCUBE2	-1.39963636363636
MYCBP	0.865166666666667
GPX5	0.5935
C6orf129	1.08283333333333
QSER1	0.634166666666667
ULK2	0.855
PIGO	0.5575
NRCAM	-2.98353846153846
SLC35E3	0.2475
CSRP2	-2.82875
HYPE	0.362
MAPK15	0.539
MGC14327	0.2165
TIMM13	-0.394166666666667
ZNF462	-3.3875
GBA3	0.66825
TEX13A	-0.471
MCM6	-0.0208888888888889
MTRF1	-0.25725
ABCA7	-0.44425
EIF4A2	-0.26475
ZC3H10	1.4272
RPGR	0.379666666666667
C20orf94	-0.77275
RP1L1	-0.175
GPR125	-0.156285714285714
USP22	1.17035714285714
OR1L4	0.815
MLZE	0.08225
FLJ32065	-0.05175
PTCD1	0.251
CRTAC1	0.858333333333333
BXDC2	0.1035
C18orf1	1.40533333333333
FAM107A	0.0600714285714286
EFNA3	2.02125
P18SRP	-0.2579
CAMKK2	0.583083333333333
KIAA0649	-0.55475
NES	-1.34533333333333
HS6ST3	2.589625
PON2	0.08925
TCP11L2	-0.35175
CLEC4A	1.66025
PRR12	0.536
MLXIPL	-1.8035
C2orf50	0.451
ZNF28	2.91875
ENC1	-1.3075
MAP2K1	-0.189
FKSG2	0.771
KIAA0430	0.38975
PTP4A1	-0.436333333333333
GPR156	0.393
GTF3C6	0.19475
UBR2	0.000299999999999967
LOC388272	-0.8175
MAK	0.704833333333333
ACOT4	-1.52375
STC2	-1.46541666666667
PIGW	0.197875
SAE1	0.73
COL6A1	-0.0946363636363636
OAZ1	-0.313833333333333
STMN4	1.18216666666667
EDG3	0.717333333333333
SGCE	-2.54933333333333
IL11	-2.75533333333333
PRSS8	3.154375
YIPF5	-0.666916666666667
WNT4	0.89125
CSN2	0.288833333333333
TCF7	-3.231625
TDO2	3.64725
SAMD9	-0.2773125
S100A7A	2.3615
MMRN1	1.124
GKAP1	-0.7015
AKR1C3	-1.011125
RNF19A	-0.27525
GMDS	0.189
YKT6	-0.137125
SPARC	0.8671
C12orf31	-0.648
UBE2V2	-0.300666666666667
FBXL18	-0.4025
KIAA0460	0.84475
ADAM22	-0.557428571428571
SERPINC1	-3.582
KCTD21	1.60925
MYOHD1	-0.78675
ZNF37A	-0.897166666666667
GTF3C1	1.272
CTSZ	1.63
PRNPIP	-0.043
DRD1IP	0.366
NR1I2	-2.7498
ZNF266	-0.5932
SPAG4L	-0.3645
COX4NB	-1.17525
SAPS1	0.906333333333333
APOA1	-4.119
TATDN1	-0.756666666666667
C10orf82	-0.89775
KPNB1	0.34625
FOXO3	0.75875
CRYBB2	-0.299
ZBTB5	-0.665333333333333
SLC25A38	0.65525
DCTN2	0.3575
IFT20	-0.061
CTHRC1	0.47675
C1orf31	-1.13175
UHRF1	0.1190625
GPC6	3.0105
C10orf54	1.232
MCF2L2	0.0955
WNT9B	0.209375
OLA1	0.525375
FAM120B	1.05925
TTLL10	0
CYorf15A	-5.2965
RELN	-3.0213
SCN2B	-0.04375
MFHAS1	-2.02325
NKX3-2	-1.45533333333333
RASGRF2	-1.2515
SSBP1	-1.01333333333333
KPNA6	0.247928571428571
LOC389118	0.672
HS3ST4	-2.42888888888889
SUPT7L	-0.204625
FLJ32658	-1.88675
IGFBPL1	-1.278
KIAA1641	-2.4064
SHKBP1	0.975
CSF1R	4.29375
NAGK	0.95975
MYL2	0.79725
HIST1H4C	-2.5295
TOMM7	-1.52925
ADAMTSL3	2.2989
TNFSF14	-1.53675
PRRT2	-1.75525
VTA1	0.606875
AOAH	3.70633333333333
CRISPLD2	1.45757142857143
PNN	-1.3338
TA-NFKBH	-0.147
ESPN	0.7165
RBM43	-0.912
KIAA1267	-0.694375
DDX3X	0.502611111111111
KIAA1576	-4.45075
PLXDC1	4.36883333333333
FLJ25801	-4.69525
HNRNPL	1.8895
RUNDC3A	0.7465
CASP12	0.4755
SH2D5	-1.897125
RPL26L1	-0.965
OR51A7	0.07575
HDC	0.2545
C2orf16	-0.39
SYTL3	0.87825
GOLGA4	-0.0824375
NOTCH1	0.6695
ATPAF2	0.95425
ECD	0.486
SSX5	-1.59666666666667
SNAP91	0.18425
OCA2	-5.85275
PNPO	1.16033333333333
DAPK1	0.0441666666666667
PINX1	-0.9275
SELENBP1	2.08125
NEK3	0.149583333333333
TMED4	0.367285714285714
SSTR4	-0.0865
FOSL1	-2.7268
CD40LG	0.19
CES1	-0.846833333333333
DCI	0.449166666666667
B3GAT3	0.678333333333333
STK17B	-0.5675
CNTN6	1.4105
CYP3A4	-0.830333333333333
MBOAT2	0.527857142857143
PISD	0.673625
USP1	-0.81125
PYDC1	0.788833333333333
CENPM	-0.01325
SAR1B	0.763
TTC7B	0.5435
DP58	0.152
GPC1	-0.044
RBL1	-0.927875
TMEM137	-2.94133333333333
TOB1	1.00558333333333
TCEAL1	-0.807833333333333
CENPF	-0.354181818181818
C6	0.7985
PRSS1	-3.058
PPIL6	0.6045
C6orf124	0.165
ODZ4	0.649333333333333
SNCB	0.16125
NDUFB9	0.272
CNOT6L	-0.0138333333333333
S100A9	0.0916666666666667
TRIM50	0.496
KCTD1	0.477
WDR63	0.104
SPEF2	2.10475
RNGTT	0.0278333333333333
CXorf22	-0.1895
KCNK16	0.3105
CEP250	-1.311
ATPBD1B	-0.751
KCNJ2	2.95925
MT1B	-2.5065
ZNF684	-0.283
SLC4A1	1.38975
PDHA1	-0.6525
ZNF492	-1.205375
TKT	-0.99175
BYSL	0.198125
RNF38	-0.076375
AHDC1	0.5715
KLHL2	0.035
CMTM8	1.1985
DMP1	-0.9645
HERPUD2	-0.249375
CRTAM	2.95633333333333
ZNF572	-2.1995
TMEM16J	1.113
HSD17B2	-5.07325
UBE2G1	1.146375
AHSA2	-3.7645
PELI2	-2.4765
TPX2	-0.15775
ATP9B	1.7175
DAZAP1	-0.047875
HMGCS2	0.4985
C17orf38	0.413
B9D1	0.073875
NKX2-5	1.5185
KIAA1276	-0.66325
LILRB2	2.8745
CSTF1	-0.218
BTN2A1	-0.228166666666667
C15orf48	2.9815
IGF2BP3	-4.7025
FAM113B	-0.217166666666667
HRG	0.14075
ZNF131	-0.1845
USP47	1.35171428571429
CCDC88B	-0.671375
HCN1	-0.4419
HTN1	-0.543166666666667
SYCP3	-1.189
C13orf23	0.7673
PAPOLA	0.3296875
AATK	0.6895
MSH3	-0.405666666666667
NDUFAB1	-0.60925
ITLN2	-0.0425
BAK1	0.289333333333333
MRPL45	-0.1955
MTNR1B	0.278
LOC645843	-0.0305
SPECC1L	0.097375
PGCP	1.67625
SPN	-1.47
GPR143	2.01416666666667
ZNF576	-0.279166666666667
TMEM39A	0.8284
ATP5D	0.125
MAGEB3	-1.797
RPS5	-0.0055
ANP32E	-0.864214285714286
MTMR1	0.22125
YEATS4	-0.0465
SYNGAP1	-0.41
PCOLCE	-1.42283333333333
MNS1	-0.6035
PCYT2	0.730166666666667
ZNF182	-1.94825
LAX1	1.227
SPPL2B	0.2196
ELOVL5	-1.6302
PCDHAC1	0.6505
B4GALNT1	0.423333333333333
BLOC1S2	0.894625
ZNF673	-1.3208
ARHGAP21	-0.757
IRX5	3.906625
LRFN5	-0.302833333333333
FAM7A1	-2.15775
RAB19	2.1025
GINS1	-0.585
ITM2B	1.1822
PAPSS2	-0.855
OR5BF1	0.498
ACSL3	0.832875
KIAA1919	-0.49
GLT8D2	1.510125
UTRN	0.843071428571429
CNN1	-0.4055
HISPPD2A	1.51666666666667
SDAD1	0.479375
SIGLEC9	1.52766666666667
RPL35	-0.251714285714286
C22orf26	1.127
IMPDH2	-0.777375
WDR69	-0.71575
SEC14L5	-0.0836666666666667
CLTA	-0.128
RP11-529I10.4	0.617
GPR37L1	0.882833333333333
OGDH	0.542916666666667
ASB13	-0.296
ZFP14	0.6095
ZCRB1	-0.398333333333333
KPNA3	0.387
HSPA1L	1.46475
RHOC	1.0165
LOC554175	-0.40525
PPP3CA	-0.4261
SLC1A7	-0.9924
ZNF529	-0.187666666666667
RBED1	-0.0665
DDB2	-1.21125
FLJ11286	-0.816833333333333
SPATA1	0.511
MKNK1	-0.54
DYSF	1.08133333333333
ALKBH2	-0.48025
NKD1	-3.05866666666667
C1orf174	-0.09475
PLEKHO1	1.10866666666667
ASB10	0.4755
RING1	-0.321
NPC2	-0.281375
AVPR1B	0.3815
YTHDF1	0.308333333333333
LMAN1L	0.6615
GSG2	0.424
CEP170	-1.1605
RPS4Y2	-5.765
MSH6	-0.847
HECTD2	0.61
ZNF556	-3.86316666666667
PLEKHC1	-2.3102
AIRE	0.242
BCL2L10	1.1305
LMOD3	-0.148333333333333
ZBTB8	0.7207
FOXA2	-3.8237
SLCO2A1	3.5245
C3orf46	-0.041
PRDM16	-1.86033333333333
TMEM98	1.48625
FRMD5	-4.065
PDE6C	-0.588
C1orf216	0.394333333333333
EP400	0.085
PTK2	0.517583333333333
RNF217	-0.67725
NDUFA8	-0.3815
ZFAT1	0.43725
LAMP3	1.14916666666667
GLTSCR2	0.32225
NPW	-1.864
LLGL2	0.5361
PPM1K	-1.35783333333333
C20orf177	0.304
KIR2DL4	0.9352
NFKB2	0.9305
C21orf122	-0.856666666666667
HESX1	-1.06875
GPR114	0.192666666666667
SLC25A35	-0.165166666666667
GNAT1	0.74225
ORAI3	1.05125
FAM76B	-0.05075
TMEM99	0.6584
TRIM29	-2.5682
CDS1	3.32425
RHEB	0.1048
C4orf27	-1.084
RAB3A	0.5855
OTUD6B	-0.5615
GPD1	-0.911
CDH15	-0.626833333333333
NPM1	-0.135
TMEM117	0.52975
PRPS2	0.619333333333333
GCK	0.6825
ADRA2A	1.77633333333333
TSPYL4	0.138166666666667
TASP1	-0.21875
WDR19	1.066
C10orf38	-2.458
PDE4C	-1.1345
FYB	-0.369583333333333
C1orf55	0.768666666666667
PPFIA3	2.10825
RAD18	-0.80425
C12orf44	-0.0278333333333333
CRYBA4	-0.0255
HVCN1	1.35025
TAF10	0.0445
C16orf48	-2.17966666666667
DEPDC5	0.890166666666667
LTBP1	-1.4535
MAPRE1	0.023375
FGF8	0.6545
C3orf52	4.33675
SENP7	-0.224333333333333
LRRK2	0.54925
RUNDC2A	-0.983333333333333
KIAA0355	-0.812333333333333
CPEB1	-3.3205
PPEF2	-0.8565
ABI2	-0.3595
KIAA0317	0.634375
ATF1	-0.0935
DYNC1H1	0.350125
DIP	1.2335
TMEM33	1.19227777777778
POLDIP3	0.574
C7orf24	-4.5925
GPR171	2.399
CDC6	0.226833333333333
PLD1	-1.1507
ITFG2	0.187
NDUFC1	0.02625
AKNA	-0.641
NBR1	0.83675
PKHD1	-0.3465
HPS4	-0.7245
MAFA	0.42525
ULBP3	-0.53475
DIRC1	0.973
IMMT	0.542625
C22orf13	0.577666666666667
CEL	0.86925
MARK3	0.542
ADAMTS2	0.593916666666667
ARPC3	0.989166666666667
TMEM10	0.52525
NPHS1	2.1775
BRD8	-0.814166666666667
WDR12	-0.4915
IDI2	0.35325
HOXD13	-1.816
OR8G2	0.97075
SLAIN1	-2.75375
GABRQ	-0.7575
NR2C2	-1.03675
NKTR	-2.1106
TLE2	0.5185
KIAA0892	-1.568
AURKA	-0.784181818181818
GPRC5C	-0.5025
TBC1D9B	0.84675
PNPLA6	-0.0156666666666667
AP3B1	-0.55675
NAG	0.162625
C11orf68	-0.49575
AKR7A3	1.16875
AHCYL1	0.831666666666667
COP1	0.1046
RPP14	-0.942666666666667
PCDHB18	-0.18425
CDH24	0.92375
KRT17	-3.1147
LACTB2	-1.286
DDX24	0.0164
PHACTR1	-2.83666666666667
SLC35E2	0.16325
LOXL1	-1.5435
IQSEC2	0.87425
RGSL1	-0.4455
PCDHGC5	0.2705
MEGF10	-0.893
PRRX1	0.248166666666667
ASTE1	0.676
C6orf159	-2.36025
MYOD1	0.85375
GAA	0.16725
ZNF747	1.458
KLRC1	-1.579125
IL1RL2	-0.195
GDF9	-0.2865
GPR119	0.3015
TRAF2	-0.0613333333333333
HCK	4.074
BMP6	-3.45775
IL8RA	1.128
FLJ35848	-1.0705
EFHA1	0.80125
CDSN	-1.119
C14orf54	-0.265666666666667
LSM3	-0.649125
ZFP41	1.366
C9orf126	-0.759
VIT	-3.244
SPCS3	0.1875
DEF8	-1.4504
CHAF1A	-1.23933333333333
C1orf165	-2.307
ZFPM2	0.185
FTH1	-0.27875
SLC35F1	-1.10275
YWHAH	1.49125
C17orf66	-0.00799999999999998
ADRB1	-0.604666666666667
FOXL1	-0.2175
RG9MTD3	-1.52566666666667
UMPS	0.545
MGC13008	0.277
KIAA1161	0.728
CCDC77	-1.49425
C12orf65	-1.0059
COG4	-1.01133333333333
