Hybridization REF	TCGA-A1-A0SM-01A-11R-A084-07
HCG27	-0.94925
KLK12	-2.8925
HSD17B7	0.379333333333333
ZNF354A	0.3045
PCDH11X	0.5155
DMGDH	-0.1515
PCBD2	-0.337333333333333
TMC6	-0.22025
RIMS1	0.81025
SF3B2	-0.0408333333333333
RCN1	0.869
CPB1	0.94
BCAR3	1.8445
FCRLB	-0.052125
PAK1IP1	-1.19425
OR10H1	0.248
KIF9	0.1882
PITPNM2	-1.269375
L3MBTL4	0.443
TGFB1	-0.0533
ZXDC	-0.38175
SLC6A16	0.61325
SRrp35	-1.841375
LRRC8E	2.2465
PPIAL4	-0.273833333333333
EOMES	-0.0126666666666667
PAX2	0.015
SCARF2	0.241625
PSEN2	2.257
PCDHB13	0.74775
C10orf28	-0.235625
DHRS7B	0.552571428571429
C1orf131	0.0375
ASB1	-0.7419
ZNF223	-0.171666666666667
LCMT2	1.7815
MEP1A	-1.353
TMEM53	0.7395
RSPH3	1.6265
C10orf33	-1.824
LOC644285	-0.07525
PTPN9	1.05433333333333
ABCA12	0.00499999999999999
CCDC37	-0.9215
RUNDC1	0.6921
YES1	-0.118
FAM120AOS	0.81925
OR5M3	0.402
PPP1R3F	-0.19075
IL13	0.113
MDFI	0.84925
PRNT	0.399
ZDBF2	0.544
OR10C1	-0.0241666666666667
CLIC1	0.287833333333333
LILRA5	-0.0768333333333333
CSAG1	-4.79683333333333
TREML2	-0.595166666666667
FAM125A	-0.464
ZNF74	-0.059
FAM104A	0.1265
LRRC39	-0.0135
SAMD5	-0.522
HYAL2	0.8075
HIST2H2AC	0.057
IGFBP5	3.08947826086956
NRTN	-2.68933333333333
KIAA0556	0.2234
FAM29A	-1.64227777777778
JMJD2A	0.76025
EPHB1	0.48825
POLD4	0.979125
ANAPC10	-1.04
LRRC36	1.7615
MEGF6	-0.605375
LPHN3	-0.2825
BMP10	0.192666666666667
C21orf55	0.209
CREM	-0.6165625
PTGER4	0.372333333333333
METAP1	-0.25475
KCNQ1	2.0445
NR2F2	-1.580875
SSFA2	0.107083333333333
CTTNBP2	-1.521
BCL2A1	-2.296125
ZBTB24	-0.762625
SLCO6A1	-1.4855
PRDM1	1.0818
OR7D2	-0.653833333333333
CCDC47	1.1246
LOC646982	-0.524
SLC26A6	-0.510833333333333
BIN1	-0.6694
SRRM1	-0.880714285714286
PCSK1N	0.934625
ALS2	-0.036
ECT2	-0.46
CACNA2D2	1.68575
DOCK6	-0.311
C10orf119	0.125
FATE1	-0.176
DUSP23	2.025
TRIP6	0.0596428571428572
NUP35	-0.8585
CDH3	1.245
KLHDC8A	1.1085
C9orf116	-0.397375
EI24	-0.5275
CENTD1	1.82233333333333
RWDD2B	-0.4085
DOCK1	0.7105
NPAS2	0.557875
NR3C2	1.2865
FAM63A	1.35908333333333
INPP5F	0.0776666666666667
FAM111A	-1.4274
MYBL1	-1.59925
IQGAP3	-0.264333333333333
CRADD	-0.6035
DUSP12	-1.04675
PDZK1IP1	2.87325
VASH2	-1.25275
CTR9	0.214
VIL1	-4.6765
OR8U1	0.476
CCDC107	0.4835
PTTG1IP	0.713625
OR4X2	0.384
COL9A1	-3.0125
PSMD9	0.07
ZFP62	0.094
TIP39	-0.2705
PARP15	0.3195
TTC19	0.83725
C1orf114	-1.94133333333333
GFPT1	1.2855
SLC27A6	0.571
MRPS10	-0.8836
CALML5	-0.488833333333333
TRPM7	-0.227625
CGNL1	2.36825
CECR1	0.6425
SERPINB8	0.208
TMEM102	0.365375
PDIA2	-3.93775
NUCKS1	-0.145333333333333
HOTAIR	-0.592
EBI3	-0.04125
NXN	1.61625
ZMYND19	-0.881
FOXJ3	0.88225
EIF5B	0.0406
EIF2B4	0.434666666666667
LEO1	0.541
ZIC5	-1.45725
IL20	0.847833333333333
KIAA0415	-0.2045
FLJ37357	-0.0805
TSPAN12	0.00250000000000002
ACTR3B	-0.162625
TFAM	-0.683166666666667
IL17RD	-0.00749999999999999
PARP12	0.344
KLHDC7A	0.6155
KCTD4	-0.3995
GTF2H1	-0.005
FLCN	-0.652166666666667
BIRC4	0.4775
LOC790955	-1.29825
VKORC1L1	0.4765
CYP4F22	1.16583333333333
TAS2R5	0.3865
ZNF582	0.884
HS3ST3B1	-0.22
CTNS	0.20125
STK36	-0.0283333333333333
MMD2	0.07
RP5-1103G7.6	0.0435
FLJ23356	0.135
CRH	-0.5445
C1orf182	-0.0291666666666667
ACP5	1.68983333333333
AMFR	0.6256
CA4	-2.28925
PLCB4	1.121375
MPHOSPH10	-0.3585
UNQ473	3.29866666666667
G3BP2	0.354666666666667
SR140	-0.5655
HOXA2	-0.172
PYGB	0.479625
BAT1	-1.0135
DKK3	0.671833333333333
DDX31	-0.430875
TULP1	-0.394125
NHLRC2	0.3335
TNRC4	0.213833333333333
ZNF430	0.66025
TNRC6A	-0.561125
PLA2G1B	-0.1555
RCHY1	0.376666666666667
GTF2A2	-0.762833333333333
MGC4294	0.38
ZNF691	0.6145
TACC3	-1.03175
DNAJC5G	0.24875
LOC4951	-0.0885
MS4A4A	-1.2525
LOC152485	2.0005
PPP1R2P1	0.22575
PPP2R5B	0.397
RPGRIP1L	0.10325
SPOP	0.3152
PTPRF	2.4655
MGC42090	0.131
SUSD3	2.26675
THOC4	1.1205
MAML1	0.7739
FXR2	0.800833333333333
TYK2	-0.104875
MUC6	-0.113666666666667
DNAJB7	-0.67
PIP4K2A	-0.641928571428571
MEX3A	-0.855166666666667
RRP1	-0.880625
TFAP4	-0.5005
CXorf41	-0.5045
MTMR4	0.993833333333333
CTLA4	-0.1145
SNX9	1.41525
CIB3	2.19833333333333
NECAP1	0.78625
PLA2G2D	-0.274
GLMN	-0.870333333333333
DCLRE1A	-0.776
PDX1	0.4225
SAMD11	0.23275
MRPL55	0.4897
TLR7	2.6225
TBC1D21	0.138833333333333
SMAD1	1.6141
ACTRT2	-0.1125
RIOK2	-0.2555
PDLIM4	0.959
SLC22A15	1.45583333333333
ABHD13	0.8045
STX18	1.0811
CCPG1	0.504214285714286
DCBLD1	1.65066666666667
SLC2A6	-0.739
NOLA3	-0.30775
TRDMT1	-0.933214285714286
IL17F	0.3155
ATP1A4	1.76183333333333
OR52W1	0.0815
CFL1	0.42425
IL4	-0.68875
RBP2	-0.378833333333333
CPSF6	-0.041125
TTC8	-0.0651666666666667
MUCL1	2.56
EYA3	-1.99683333333333
KRT38	0.414666666666667
GNE	-0.9095
ZNF501	0.7225
SLC35A2	0.667
CEP110	-1.1999
MYF6	-0.33625
MGST2	0.0378333333333333
TRPV4	0.701166666666667
NEK8	-0.0736666666666667
NOX5	1.4095
NCKAP1L	0.00983333333333333
EMP3	-1.454
BPY2C	0.6935
C1orf38	1.5605
ELOVL2	-0.450875
CBX7	0.79875
OSBPL1A	0.798
ZNF589	-0.402
ESCO1	-0.195666666666667
TRA2A	-0.49175
C3orf26	-2.218
PHF2	0.415666666666667
PID1	2.25833333333333
RFC1	-0.315875
MTAP	-0.602
ADORA3	3.34583333333333
LOC389458	1.92125
TRNT1	-0.668
CRIPAK	-0.92325
RAI2	1.96316666666667
ANKRD44	-0.06475
GZMB	1.5695
NFE2L1	-0.683
STIP1	-0.5765
RASL11B	-0.408
NT5DC2	-2.673
LRP2	-0.003
MTDH	-0.103466666666667
ARSG	0.44375
HSP90AB1	0.30875
CT45-6	-4.5545
ZNF483	0.3175
LMBR1L	-0.58025
S100A2	0.4614
C2	-0.380722222222222
C2orf27	-0.0347499999999999
EIF4EBP1	-1.01225
GCKR	-3.433
PPP1R9B	0.2625
FER	-0.4765
SNRK	1.01716666666667
OR5M10	0.00149999999999995
UTP6	-1.29875
CAPZA3	0.10275
FBP1	0.435222222222222
TERT	-1.6665
CCL1	-1.056
FUCA1	0.6095
ALS2CR8	-0.229833333333333
KCMF1	0.25825
SRCRB4D	-2.286
OXCT2	0.0313333333333333
IL17RA	1.04083333333333
MPP5	-0.00462499999999999
SPA17	-0.908
FLJ10986	1.0065
GALNT14	-2.55925
CXorf27	-0.53975
NPLOC4	0.054
RAB34	-0.05375
KRTAP3-3	-0.1085
ARSD	-0.00466666666666663
CPLX2	-1.3089
PJA1	0.8415
WHDC1L1	-0.0213333333333333
RB1	0.0484
MTMR15	-0.1045
PHLDA2	1.0399
GUCY2F	-0.903
MPV17	-0.001
SLC35D1	1.0905
LYSMD3	0.6233
COL16A1	1.8385
ERLIN1	-0.432833333333333
JMJD4	0.86875
HIST1H2BK	-2.95175
TP53I11	1.55816666666667
ST3GAL4	-0.9052
PF4V1	0.263666666666667
ALG8	2.44125
REG1A	-0.18725
MINA	0.87775
CYB5R3	0.33125
HHLA1	-0.67475
MYST4	0.9372
VASN	-1.223
UCHL5IP	-0.94475
TFAP2A	1.6038125
MGC9913	-1.562
C9orf97	0.388
LOC90379	-0.76425
PHF15	-0.135357142857143
ZNF169	-0.349166666666667
KRT7	2.9707
GLIPR1L2	1.20225
LOC116236	-0.3675
IQCF3	-0.14
RDH14	0.353833333333333
HNRPK	0.165357142857143
RABEPK	-1.15433333333333
ISX	-2.1635
CBARA1	0.73125
RAD51AP1	-1.95925
MLL5	0.28825
CXorf48	-5.609
SGCD	-0.03725
PHTF1	-0.342625
CA3	0.08725
CMTM5	0.13925
STX10	0.137
JMJD2D	-1.45875
P4HA1	-0.455666666666667
GAB3	-0.342
DHRS4	0.226333333333333
COL4A1	2.3636875
C20orf20	-0.392375
OSBPL2	0.697125
PTTG2	-2.3305
KIAA1688	0.788
STS	-2.289125
SHROOM4	0.4645
KBTBD5	0.451333333333333
ALDH1A3	2.3661
BTNL2	-0.154166666666667
TGIF1	1.548
ZFAND5	0.21325
ICA1	1.658125
NAV3	-1.3115
FLJ12331	-0.717
EPS8L2	1.1009
MNT	0.0293333333333333
ENTPD1	1.6755
OR51E2	0.757375
STK11	-0.238625
MX1	2.46775
TTTY9A	-0.2355
CX62	-0.3525
LOXL4	-0.6445
EXOSC4	-0.8195
PURB	0.0675714285714286
SETD1A	-0.259166666666667
RELB	1.1275
LAMB2	1.61883333333333
HNF1B	-0.1355
PNLIPRP3	0.105
C14orf139	-1.331
UMOD	0.998
GRIN3B	-0.67425
GPR25	-0.2145
ZNF512B	-0.25925
ATP6V0A1	-0.3445
SRA1	0.415833333333333
ZNF615	1.412
ZNF768	-0.03825
ZNF469	3.357
DYNC2LI1	0.1855
DNAH3	-0.793
LOC387911	0.47625
LOC554234	-0.1235
ARRDC5	0.5165
TMEM59L	-0.587166666666667
MARCH4	-0.24
CNOT8	-0.25
KIRREL3	-1.561
ADAM17	0.610125
MYOG	0.310625
CPNE1	-0.5535
AK5	2.71625
LOC204010	-0.364
NDRG4	1.26525
LOC130074	0.4805
PIAS4	0.6465
NCOA2	1.10275
TEGT	1.0557
USP5	-0.39375
ANKRD21	-0.2335
KIAA0692	0.311
HAPLN3	0.95125
LZIC	-1.653
NRXN3	0.6545
CDKN2C	-1.19516666666667
KIAA0226	0.476333333333333
CYB5D1	0.2455
WDR68	0.0331875
ABCB6	-0.707
MRPS25	-1.4045
ZMAT2	-0.1345
KRT25	-0.088
RPL11	-1.242
GRAP	0.001
LOC198437	-0.930666666666667
RORC	2.51675
RAP2C	0.550071428571429
MXD1	-0.6183125
AZI2	0.535833333333333
NUAK2	0.7135
AHSG	-6.910125
MANSC1	2.87275
IMP3	-0.204666666666667
C2orf3	-0.85275
VSTM3	1.3405
PCTP	-0.85225
SIRT1	0.17975
MANBA	1.5105
CD164	0.9815
GFRA1	-2.0614
PRM2	0.49375
ZKSCAN3	-0.2905
PLEKHG1	2.442
TPRKB	-1.2605
UBFD1	-0.433583333333333
CDKL5	1.367
HIST1H2BD	-2.15775
INPP4A	-0.246
BMX	-0.880375
PTPRU	1.084
LOC554202	0.149166666666667
HOXC8	0.350125
IL12B	0.0045
ADPGK	-0.1835
ZNF418	0.445
SIAE	0.086625
CWC15	-0.78675
RP13-401N8.2	-0.2235
KLHL11	-0.26575
DEDD2	0.428875
PSMB3	3.376
DDX25	-2.64675
ZBTB3	-0.693333333333333
GFRAL	0.482
RPS25	-1.6975
FAM57B	-0.296666666666667
TESK2	1.4235
DNM1L	-0.591375
ZNF207	-0.3865
CLEC11A	1.409
TOLLIP	0.465375
TMEM61	1.06383333333333
DLK1	-5.1504
PLVAP	2.73625
NOD2	2.83666666666667
SCMH1	0.7365
FLJ40235	0.4225
HTR2A	0.0533333333333333
ARMC5	-0.744
FUT7	0.523
PRELP	2.0476
ALKBH6	0.086
GYG1	0.980416666666667
POLR3GL	-0.44975
COL8A2	4.86366666666667
OR10A5	0.310625
C1orf187	-2.291
TXLNB	0.956166666666667
C16orf68	-0.944083333333333
R3HDM1	-0.45425
C16orf75	-1.65625
BAALC	-0.70475
TNP1	0.4295
GAPDH	-0.0521666666666666
COX7C	-0.182
ERRFI1	-1.67325
PGAM2	0.0616666666666667
FAM108B1	-0.34675
APC	1.027875
TLR2	3.65675
SUCNR1	0.580875
ZNF233	0.93875
WFDC1	-1.2815
PSG11	-0.0743
SLC39A1	1.814
PSAPL1	-0.4965
CDC42EP1	0.098375
MECR	-1.22275
KIAA0101	-1.9388
MACROD2	1.6945
MMP19	1.06316666666667
LOC202459	-0.1995
VNN2	1.5965
ACCN3	-0.045
TIMD4	1.2325
RNASE8	0.094
CCDC7	0.3955
SULT2B1	0.6075
ME1	-0.35175
MGRN1	0.420375
MRPL30	-1.8195
IVL	2.14175
CALM1	1.18035
PLEKHA6	2.4689
B4GALNT2	0.111
PGDS	3.549375
C8orf33	-0.245083333333333
TMEM56	0.854833333333333
CKM	-0.831166666666667
ESR2	0.0968
ACOT8	-0.201
AGTR2	0.39625
LOC155006	0.368333333333333
BC37295_3	-0.0245
EPM2AIP1	0.015
PZP	1.06375
RPS9	-0.45
C18orf51	-1.0875
SIVA1	-0.6827
HEATR2	0.181
CD3E	-0.527916666666667
C20orf142	-0.59025
PGLYRP3	0.001
CCDC139	-1.00675
GPS2	0.512166666666667
NOL14	-0.8775
LRTM2	0.16775
TRIM36	0.800875
TP53RK	0.918
FBXL13	-1.01833333333333
RUFY2	0.125285714285714
C11orf70	0.299
HSPB9	-0.381333333333333
GJA5	2.848
HGF	-0.993
EPHB4	1.20275
SOX18	-0.111
IFRG15	0.186
SERPINA10	-2.80033333333333
WDR23	-0.128625
REEP2	-0.0631666666666667
CDK3	-0.0725
HSPA12A	2.37875
ARL8B	0.2705
SATB1	-0.363166666666667
PPM1D	-1.198
VPS45	1.67333333333333
TP53BP2	0.415375
GJE1	3.24075
CACNA1G	-0.165875
VGLL4	1.3695
GNPTG	1.35875
ROS1	-1.203
C21orf128	-0.169666666666667
BMP8B	1.83225
SLC5A4	-0.437
SLC6A3	-0.339
C16orf53	0.593
TMEM81	0.564
APC2	-0.2246
SYAP1	0.023375
C6orf54	-0.439
ZBED5	-1.4422
PVR	-0.431625
LTA4H	-0.432166666666667
CCDC24	2.2296
MAGEA4	-4.0905
IFIT3	2.0885
MYADM	0.862125
C21orf82	-0.21
PDE3B	-0.95
TMPRSS11A	-0.466
PGK1	-1.42076470588235
CCL13	0.8455
DERL3	-1.3725
MLXIP	-0.1445
PLOD1	-1.024375
MTFR1	-0.2284
NPDC1	0.626166666666667
GPAA1	-0.00983333333333333
LTV1	-0.5265
RYR3	-1.11466666666667
C7orf46	0.65875
VAMP2	0.641875
RNF135	0.7149
SUPV3L1	-0.61725
FIBP	-0.033
ADAMTS18	0.0425
RNF25	0.475166666666667
SOS1	0.31025
PLAU	2.352125
MATK	-3.23875
EHF	5.152
CTNND2	2.012875
PTEN	1.31078571428571
ZNF189	0.350875
SLC28A3	0.0135
GUCY1A3	3.9215
SETD2	0.4
ROGDI	1.7595
TICAM1	0.6489
RASSF3	0.0465
PACSIN2	1.3
SERPINB5	-0.93625
PRKCDBP	0.449125
TFDP3	1.048
LGR6	1.436375
RFX5	1.17716666666667
OR52J3	0.471
PTPN18	1.344875
ZBTB34	-0.08275
KCNF1	2.54425
SYNE2	0.0759285714285714
SLC22A4	-0.76225
NETO2	-2.61475
VCPIP1	-0.18625
LDHD	-0.3435
ESX1	-3.108
SQRDL	2.32375
GALK1	-0.848
SERPINA6	-3.8485
HD	-0.000625000000000007
ASCL3	0.2945
FBXL6	-0.556
FABP7	-4.4275
MAGEC3	-0.1385
KLC4	-0.41025
CD1D	-1.252875
PRAM1	0.85125
EIF3B	-0.916
DSCR8	-4.28825
FLVCR1	0.25575
KIAA0141	-0.3685
PROM2	4.02333333333333
ALOX5	1.1794
GPR162	1.173
LYRM2	0.10525
RNASE6	-0.2645
HES5	0.50775
GJA1	1.068375
MRPS14	-0.62025
HMHB1	-0.223
TAF7	0.49575
BTNL9	-0.0594
SFXN2	0.029375
VEPH1	-0.1745
GK2	-0.0055
AMBP	-5.782625
KIAA0953	-1.2
XAGE5	-1.1655
CCBP2	-0.3665
TGM2	0.543666666666667
ZNF202	-0.572
ACTL6A	-0.302666666666667
SLC23A2	0.0713
ARHGEF7	-0.01275
LOC728635	-0.087
CRYM	3.53866666666667
PKD2	0.00675
MANBAL	0.00900000000000001
LIN54	-0.53775
ACTL7B	-0.072
OR4D9	0.204
KIAA1683	-1.986875
ZNF704	0.9345
TCP10	-0.094625
MAGEB18	-0.9975
DEFA4	-0.589166666666667
ZNF197	0.173
PTOV1	0.271333333333333
RNF208	-0.0116666666666667
CMIP	-0.180833333333333
TRDN	0.0565
UCHL1	-1.3465
APOL6	0.2033
PLK1	-1.9925
NPHP1	1.03216666666667
NDUFA11	-0.7245
DAB1	0.044
RTN4R	0.91
PUSL1	-0.2415
SYT2	0.12775
ANXA13	1.10825
RFTN1	1.042
ATP8B2	1.10983333333333
VN1R2	0.2355
OR52E4	0.308
NPPB	-3.19033333333333
ZNF148	0.603125
ZNF141	0.508375
IKZF1	-1.418375
PSMC2	-0.30025
GGA3	-0.0316666666666667
LPGAT1	1.58941666666667
SEC16B	1.2345
C5orf38	0.358
THOC2	-0.7905
SLC16A12	-0.683666666666667
ALK	-1.633375
DACT3	1.34116666666667
CACHD1	-0.264
GAN	-0.50975
EXOC6B	-0.111
HIST1H2AE	-3.08775
VAMP1	-0.17275
SRI	0.58075
AKAP14	-0.248
HLA-E	1.9932
SLC25A32	-0.588333333333333
FLT3LG	-0.548166666666667
ATP1B1	1.295
WDR1	0.8740625
SWAP70	1.12175
TRIM31	0.1595
ARNT	1.596
ZNF596	0.0299
CDKN1B	0.571083333333333
FOXC1	-1.4889375
SEMA3A	-3.5316
LSM14A	0.392666666666667
STEAP3	0.013625
ABCA1	0.294166666666667
PLSCR2	-0.291
EDC3	-0.546083333333333
THBS3	1.108
C15orf43	-0.2225
GMCL1	0.252666666666667
C9orf71	0.34425
MGAT5	0.289
LOC402164	0.2145
TSPAN8	-4.346
DYNLT1	0.748875
IGSF1	-3.12625
TMEM143	-0.60875
FLJ25006	-3.08875
ATP13A3	0.328833333333333
C3AR1	2.46825
CADM2	0.312666666666667
EFNA4	1.5745
HAO1	0.51175
TWF1	0.381166666666667
MRPS17	-1.13425
MYH9	1.97533333333333
C9orf9	-1.179
C17orf79	-0.589166666666667
FSCN3	0.2265
BDKRB2	2.08116666666667
PCGF6	-0.9665
RAP1GAP	0.447416666666667
TAS2R41	0.513
DCLK1	0.8528
DEFT1P	0.171833333333333
TAF2	-0.536333333333333
COPZ1	0.651375
KATNA1	-0.30325
STIM1	1.1605
TBX2	-2.0925
RPS4X	-0.323769230769231
MARCH8	0.324
DHX33	-0.9185
TMEM161B	-0.670833333333333
SYPL2	0.2995
ADCY5	0.7995
SRPK3	0.070125
CXorf9	0.8735
REC8	-1.432
CLP1	-0.0525
MGC52498	0.2335
DUOX2	0.62325
C6orf150	-0.93425
TSC22D3	3.000625
CASP8	-0.631
PRKD3	-2.300125
CFH	2.545
TRO	-0.684
NRIP1	1.12575
ZNF707	-0.000166666666666674
TBC1D22B	-0.172166666666667
HYI	0.864
COX7B2	-0.18125
GPR52	0.03925
CASC3	2.85321428571429
METRN	1.36925
KRT3	0.7785
ARF1	1.99421428571429
C1orf111	0.3335
MOG	-1.095
C6orf50	0.00750000000000001
MGC12966	0.18075
ATP7A	0.3315
NOTUM	-3.07983333333333
LOC342897	0.3075
ITSN2	0.781666666666667
GIP	-0.0225
LOC89944	-1.09716666666667
UBXD8	0.63375
GYPE	-2.0155
JAG1	0.4555
RLBP1L2	0.9415
HIST1H2AL	-1.150875
PAPPA	-0.4703
CYP4F8	4.07375
TRH	0.6255
DCTN3	0.1631
NT5C	-0.75325
HTR3C	-1.137
VPS41	0.671625
KIAA0174	-0.0567
ANKS6	-1.584
MPV17L	-0.0655
MT1M	-0.0541666666666667
DTX1	1.8555
LOC146325	-0.587
ZNF639	-0.118833333333333
CACNG4	1.3307
TNNC1	-2.4975
MGC27345	-1.007
CASD1	1.4231
HOXD4	0.5055
SMC4	-1.13035294117647
TTC35	-0.5134
CTXN1	0.727
RGS19	0.66925
SFRS3	-0.51975
TRIM43	0.882
HLA-DQB1	3.13975
NUPL1	-0.2265
NRAS	-1.187875
RPL22L1	-0.79425
ZNF138	-0.0956666666666667
FBXW2	-0.5126
SIX3	0.286166666666667
HDAC9	-0.378916666666667
OGG1	-0.6270625
APLP1	0.6555
OR7A5	0.36
DLX4	-1.7845
TUBA1B	-0.87475
CRY1	0.0255
C12orf29	-1.106
MGC70863	-0.300863636363636
OR1D2	-1.951
C1orf25	0.2925
CUZD1	-0.558
PUNC	-3.788
SCAND1	-0.2495
MYT1	-1.183
MPND	-0.16025
GOLGA1	-0.6125
ZBTB43	-0.3295
VAPA	0.00208333333333334
C4orf36	0.45475
STAP1	0.75975
SLC34A1	-0.67375
PIK3R3	2.2397
TGM5	0.64
USPL1	-0.5366
FBXO40	0.392833333333333
BRF1	-0.3113
CCL27	-0.3135
hCG_1657980	-0.5155
PFN2	0.1813
MYBPH	-1.448
PPP1CC	-0.285125
CDCA7L	-0.975
KCNB2	0.7145
C20orf151	0.958
USP13	-0.949
RCOR2	0.289666666666667
FBXW4	0.7145
WT1	-2.81083333333333
TAS2R46	0.072
STK38L	1.88033333333333
LEPROT	1.210375
DDX42	1.38275
TXNRD2	-0.1235
TNFRSF4	1.5975
KSR1	0.039875
SLC27A1	0.3305
POU5F2	-0.40325
SLC22A11	-0.02525
C8orf32	0.2135
ZNF236	-0.0136428571428572
GABRB1	-3.501
LRRC29	-0.1745
FBLN1	1.837
MRRF	-1.44733333333333
RP1	0.115
MARVELD1	0.535
AFF4	0.457928571428571
C17orf54	-0.57175
RAF1	-0.033
SUB1	-0.708833333333333
MRPS33	-1.0835
ZIC1	-0.5818
ARL10	0.4765
RAG1AP1	2.8635
P2RX5	-2.7007
NCR3	0.647
LTB4R2	0.0185
HLA-DPA1	4.476
FKBPL	0.136666666666667
JAKMIP1	0.89475
SNX4	0.27375
CD248	1.67125
CCR2	-2.597875
LOC401152	-0.0566666666666667
SH3KBP1	-0.3996
LMBRD2	-0.281357142857143
WDR51A	-0.923333333333333
SYT15	-0.1416
SMOX	-0.7885
NACAP1	-0.17775
DRD2	-0.249666666666667
COPS2	0.082
FCER1A	3.63325
TMEM112B	-0.0435
SUGT1	-0.1478
CALR	-0.02025
DPY19L2P4	-0.10475
ADRA1B	-0.1545
LTB	3.10975
SNRPD1	-1.1045
NCAPG2	-2.0945
KCNMB1	1.75516666666667
ITGAV	1.567
LENG4	0.2515
C13orf16	0.590666666666667
C20orf3	0.822
PIP5K1A	0.6515
PCNA	-1.641625
C1orf34	3.9665
MMACHC	-0.2205
BEST1	0.203333333333333
REV3L	-0.7495
ZRANB1	0.228
AVPI1	-0.9235
ATG5	0.209625
SARM1	1.229
RGS7	-0.4695
HMP19	2.646
SGTB	-0.553
FEM1A	0.4313
C1orf122	0.599125
MYCT1	1.78283333333333
GM2A	0.90275
ZCCHC7	-0.640785714285714
MYH10	0.444875
DKFZp761B107	0.2735
ADAL	-1.1345
OR10J1	0.151
TMEM9B	1.613
DNAJA1	0.46975
SCGB1D4	0.26
LRRC50	0.4395
PRKX	0.06175
NUDT14	0.3283
PCTK1	-0.396363636363636
ARG1	-3.24025
KIF2C	-1.8655
GFM1	0.04175
RAB11FIP3	-0.4935
HBD	-3.48066666666667
NPR3	-0.6755
IRAK3	1.15983333333333
OLAH	-0.7375
CYB561D2	1.2785
CNNM4	0.8
MYO5A	-0.8363
SIPA1L3	1.50266666666667
ADAM10	0.548
LIPA	1.17408333333333
NAP1L4	0.0261
MRPS22	-1.38575
GNG4	-2.64733333333333
PSG5	1.33933333333333
PPP2R2C	3.0107
P2RY12	2.20075
SLC6A13	-0.333
AGPAT4	-0.2916
C6orf199	0.083375
FAM53C	-0.213
TPM1	0.534136363636364
PYHIN1	0.67
LINGO1	1.57066666666667
CIDEC	-0.365333333333333
CRIM1	0.0824
DHTKD1	0.327
ZNF546	-0.0455833333333333
CD300LG	0.1307
SFRS2IP	0.4725
FLNB	1.31625
NOC2L	-1.141
SPINK7	0.35925
CRTC2	1.19575
HMG4L	-0.32775
C14orf162	0.483
CCDC123	0.425125
HTRA3	3.5093125
SPTBN5	0.923166666666667
C1orf77	0.494916666666667
TAF1L	-0.4075
WDR78	3.53916666666667
WDR49	-0.178
SIN3A	0.32775
ECSIT	-0.510333333333333
VSIG4	3.41225
DIRAS2	-0.322
TXNL1	-0.01825
MTERFD3	0.02225
CCNYL1	-0.327125
CISD2	-0.729333333333333
OR5C1	0.3025
OBSCN	-0.696625
GBA	1.0765
SLC9A11	0.3185
C6orf64	1.27841666666667
ESD	-0.410125
CYYR1	1.0915
PNRC1	0.62475
FCAMR	0.846
PPIA	-0.164142857142857
VDAC1	0.2805
TRIB1	1.58775
NT5C1B	0.0790000000000001
CLDN17	0.294
ICOSLG	0.188
RGR	-0.001875
DSG1	-0.391
TMEM27	-1.533
C1orf69	-0.889
PRAP1	-1.7245
DQX1	1.463875
C20orf46	-2.00290909090909
NHEJ1	-0.56
DNAJC18	-0.857625
MANEAL	0.341166666666667
MTBP	-1.304
S100A6	2.8045
ABHD7	-0.54175
NEDD1	-0.1555
TINF2	0.613
SLC7A10	0.664
KIAA1875	-0.615166666666667
TMEM20	-1.1705
COX19	-1.584
SPRR1A	0.918333333333333
SCEL	0.366875
CCDC70	-0.0665
CRISP2	0.227333333333333
ILF3	-0.694222222222222
NTRK3	0.419666666666667
B3GNT1	-1.1305
LARP6	-0.229833333333333
FBN1	1.1291
ZNF621	-0.43275
JOSD1	0.9043
SNX14	0.54175
INHBB	4.083
TBL2	0.5055
GUSBL1	-0.6405
TXLNA	1.18766666666667
PEX6	0.2385
DDEF1	0.481166666666667
TMEM187	0.332833333333333
AIP	-1.04625
MCEE	-0.93175
LGALS14	0.0775
TNFRSF13C	-0.87425
CTNNA3	0.00149999999999998
HSDL1	-0.135
LAMA5	-0.0551666666666667
KIAA1853	-0.449
PMS2L11	-1.086
AKAP4	-0.5505
DIS3L2	0.19525
ZNF292	-1.00025
TBX15	1.60683333333333
CTCF	-0.2226
FAM19A3	0.574
FUT10	-0.19825
KIAA0746	0.215
KRT81	1.502
ALDH3B2	1.71825
MOGAT2	1.386
M6PR	-0.15775
COASY	-1.6665
CCND3	-0.180642857142857
LAMC1	-0.027
CLASP2	-0.344071428571429
EIF2AK3	1.5845
SMYD2	0.827333333333333
PBX3	-0.687375
TMPRSS2	1.74933333333333
OR10R2	0.187166666666667
ZNF761	0.564166666666667
MED30	-1.267
ZNF629	0.56075
CORO6	-0.4705
FLJ10154	-0.889833333333333
FAM123B	-0.8475
ANGPT1	-1.89955555555556
MED23	0.362125
LOC255374	0.586
SEMA6A	-1.3883
HSD11B1L	-0.000166666666666685
GMEB2	0.259
PSMD14	-0.54425
FLJ10213	-2.01825
PDCD2	-0.60225
MAST1	-0.247
EPHA1	0.924
