Hybridization REF	TCGA-BH-A0HQ-01A-11R-A034-07
C15orf48	5.29125
IGF2BP3	-4.48625
FAM113B	0.564166666666667
HRG	-0.380285714285714
ZNF131	-0.80625
USP47	0.389642857142857
CCDC88B	-1.278875
HCN1	0.056
HTN1	0.3588
SYCP3	-0.6315
C13orf23	0.0882
PAPOLA	-0.2180625
AATK	-0.1016
MSH3	0.0423333333333333
NDUFAB1	0.49125
ITLN2	-1.16166666666667
BAK1	-0.650166666666667
MRPL45	0.0503333333333333
MTNR1B	0.782
LOC645843	0.0545
SPECC1L	0.295
PGCP	0.1425
SPN	-0.74025
GPR143	2.7645
ZNF576	0.606166666666667
TMEM39A	0.3869
ATP5D	0.115
MAGEB3	-3.292
RPS5	-0.508
ANP32E	-1.52664285714286
MTMR1	0.59975
YEATS4	-0.759
SYNGAP1	-0.2835
PCOLCE	-0.485166666666667
MNS1	0.67925
PCYT2	-0.510166666666667
ZNF182	0.2975
LAX1	0.75625
SPPL2B	0.3416
ELOVL5	1.0901
PCDHAC1	0.888
B4GALNT1	-1.6135
BLOC1S2	0.68975
ZNF673	-0.3403
ARHGAP21	-0.672666666666667
IRX5	2.76475
LRFN5	0.2435
FAM7A1	-0.81025
RAB19	-0.233
GINS1	-2.43575
ITM2B	1.9227
PAPSS2	1.42808333333333
OR5BF1	0.5945
ACSL3	0.65675
KIAA1919	0.01525
GLT8D2	3.112
UTRN	1.33357142857143
CNN1	2.061
HISPPD2A	0.336166666666667
SDAD1	0.176375
SIGLEC9	0.713
RPL35	-0.270214285714286
C22orf26	-0.606
IMPDH2	-1.112625
WDR69	-2.536
SEC14L5	-0.228833333333333
CLTA	0.0165
RP11-529I10.4	0.79675
GPR37L1	0.595
OGDH	-1.17175
ASB13	0.647166666666667
ZFP14	1.36425
ZCRB1	0.0758333333333333
KPNA3	-0.12975
HSPA1L	1.35025
RHOC	0.413375
LOC554175	0.054
PPP3CA	0.8693
SLC1A7	-0.8362
ZNF529	-0.0935
RBED1	0.61425
DDB2	-2.1025
FLJ11286	0.2
SPATA1	1.135
MKNK1	0.126333333333333
DYSF	0.613166666666667
ALKBH2	-0.365
NKD1	-2.966
C1orf174	-0.17575
PLEKHO1	-0.2385
ASB10	-0.05725
RING1	-0.452166666666667
NPC2	1.932875
AVPR1B	0.2435
YTHDF1	0.223833333333333
LMAN1L	0.9155
GSG2	-3.9265
CEP170	-0.3416
RPS4Y2	-6.25925
MSH6	-0.996
HECTD2	0.621833333333333
ZNF556	-3.28
PLEKHC1	-0.6553
AIRE	0.487333333333333
BCL2L10	0.02775
LMOD3	0.2218
ZBTB8	0.0926
FOXA2	-3.4735
SLCO2A1	2.754
C3orf46	0.019
PRDM16	-0.584166666666667
TMEM98	0.0995
FRMD5	-1.618
PDE6C	-0.00699999999999998
C1orf216	0.0131666666666667
EP400	-0.541714285714286
PTK2	0.250666666666667
RNF217	0.283
NDUFA8	0.4505
ZFAT1	0.7195
LAMP3	1.11683333333333
GLTSCR2	0.145375
NPW	-1.298
LLGL2	-0.366
PPM1K	-0.912666666666667
C20orf177	-1.36
KIR2DL4	-0.1935
NFKB2	-0.15175
C21orf122	0.151833333333333
HESX1	-1.20975
GPR114	0.528333333333333
SLC25A35	0.436333333333333
GNAT1	-0.681666666666667
ORAI3	0.72575
FAM76B	-0.46325
TMEM99	1.2991
TRIM29	0.9736
CDS1	2.60125
RHEB	0.0642
C4orf27	-0.356333333333333
RAB3A	-0.3205
OTUD6B	-0.9225
GPD1	-0.4815
CDH15	-0.898666666666667
NPM1	-0.394285714285714
TMEM117	0.31475
PRPS2	0.22825
GCK	-1.452
ADRA2A	5.30566666666667
TSPYL4	0.312166666666667
TASP1	-0.045
WDR19	0.407
C10orf38	-1.6405
PDE4C	-0.800333333333333
FYB	-0.21725
C1orf55	0.0936666666666667
PPFIA3	-0.79525
RAD18	-0.27125
C12orf44	-0.665
CRYBA4	0.837
HVCN1	1.39175
TAF10	-0.242833333333333
C16orf48	-0.500333333333333
DEPDC5	0.962
LTBP1	-1.192
MAPRE1	-0.01325
FGF8	0.457
C3orf52	2.359
SENP7	0.121166666666667
LRRK2	1.09075
RUNDC2A	0.335833333333333
KIAA0355	0.785
CPEB1	-1.0505
PPEF2	-0.903
ABI2	-0.5895
KIAA0317	-0.304625
ATF1	-0.641666666666667
DYNC1H1	0.971
DIP	-0.24475
TMEM33	0.257470588235294
POLDIP3	-0.57725
C7orf24	1.0395
GPR171	2.4055
CDC6	-2.90416666666667
PLD1	-0.8377
ITFG2	-0.107
NDUFC1	0.5805
AKNA	-1.294
NBR1	1.17525
PKHD1	2.43275
HPS4	-1.2846
MAFA	0.92
ULBP3	-0.86125
DIRC1	-0.09
IMMT	-0.24925
C22orf13	-0.587416666666667
CEL	-0.74825
MARK3	-1.31775
ADAMTS2	0.948333333333333
ARPC3	0.3455
TMEM10	0.516142857142857
NPHS1	-0.525
BRD8	0.0478333333333333
WDR12	-1.469
IDI2	0.298625
HOXD13	-2.7465
OR8G2	-1.66025
SLAIN1	-2.473
GABRQ	-0.74875
NR2C2	-0.48225
NKTR	-0.842
TLE2	1.131
KIAA0892	-0.634833333333333
AURKA	-2.81463636363636
GPRC5C	0.433666666666667
TBC1D9B	0.25125
PNPLA6	-0.0785
AP3B1	0.453
NAG	0.02725
C11orf68	-0.76775
AKR7A3	1.59125
AHCYL1	0.508666666666667
COP1	0.8015
RPP14	-0.540833333333333
PCDHB18	0.87425
CDH24	0.28775
KRT17	0.6904
LACTB2	-0.42875
DDX24	-0.371
PHACTR1	-2.6615
SLC35E2	-1.115
LOXL1	0.55625
IQSEC2	0.155875
RGSL1	0.2135
PCDHGC5	0.6335
MEGF10	-0.791625
PRRX1	0.791
ASTE1	0.374166666666667
C6orf159	-1.5965
MYOD1	0.826
GAA	0.8245
ZNF747	0.607
KLRC1	-1.028375
IL1RL2	0.2225
GDF9	4.10425
GPR119	0.2475
TRAF2	-0.636333333333333
HCK	3.5005
BMP6	-3.20475
IL8RA	0.906666666666667
FLJ35848	-1.002
EFHA1	1.475
CDSN	0.571333333333333
C14orf54	-0.7925
LSM3	0.018
ZFP41	0.4755
C9orf126	-1.3105
VIT	-0.524
SPCS3	-0.75575
DEF8	-1.0632
CHAF1A	-1.25283333333333
C1orf165	-0.204666666666667
ZFPM2	1.62533333333333
FTH1	0.13175
SLC35F1	-2.37875
YWHAH	-0.33975
C17orf66	-0.653
ADRB1	-0.796
FOXL1	-0.3965
RG9MTD3	-0.0576666666666667
UMPS	0.418625
MGC13008	-0.6425
KIAA1161	-0.6505
CCDC77	-1.9115
C12orf65	-0.6652
COG4	-1.49883333333333
RCP9	-0.0134166666666667
RP4-692D3.1	4.7985
CDC2L5	-0.0975
MGC7036	0.530666666666667
DNAJC11	-1.37275
GDF2	0.776333333333333
TIMM17A	0.25125
HNRNPA0	-0.1954
OR2H1	-0.27625
PCBP1	-0.519875
COL23A1	-2.424
LRRC2	-1.09171428571429
NSD1	0.0820714285714286
FLJ37078	-0.897625
WDR91	-0.197833333333333
TMEM179	-0.39775
DSCR10	-0.313
CNDP2	0.0702
FYN	-1.3935
BEX2	-0.542333333333333
KCND3	-0.928333333333333
YPEL5	1.969125
LRRC42	-0.992166666666667
C17orf45	-0.210875
ZNF649	0.7562
LOC150763	2.622125
COL5A2	2.96325
CNGA2	0.3635
ELA2B	-1.0324
RAB9B	-0.18475
FAM100A	-0.09125
NAIP	-0.00678571428571427
MYOZ2	-0.5025
SPATA12	-0.4355
XRCC4	-0.5175
CYB561	1.1401
CHST10	-0.22075
BAI1	-0.798666666666667
BRSK1	-0.681333333333333
C17orf89	0.61475
PDE6H	-0.6765
FLJ20309	-0.103
MAP7	1.6245
SCN4B	2.3385
SPAG9	-1.103125
SERTAD1	1.08366666666667
FLJ21963	-0.87325
ANTXR1	0.5921
TMPRSS13	1.09666666666667
ETV7	2.933
DGAT1	0.6265
NKIRAS1	0.522
TAC3	-3.4995
CORO1C	-0.893583333333333
RAD54B	-0.46175
HRASLS3	1.98
C21orf42	0.437
BARD1	-0.673166666666667
ZNF177	-1.29533333333333
MIP	0.0375
ZNF442	0.9345
F2	-4.2569
GRIA1	-0.160875
GALNTL2	1.3564
WNT5A	-0.5706
LENG9	-0.1635
hCG_25371	-1.19
FOXR1	1.119
TRA@	0.291
PWWP2	0.85875
C1QTNF7	2.39316666666667
SLC7A4	2.72225
C4orf7	4.915
C17orf80	-0.226833333333333
KLK4	2.0616
IL31	-2.224
TMEM176A	4.6575
CTNNB1	0.7209375
BHLHB2	0.3265
TMEM185B	0.166666666666667
ARD1B	-0.3015
C1orf93	0.2985
BRUNOL4	-1.10483333333333
LOC541469	-1.443
UPK2	0.32025
GAS8	0.183333333333333
PATE	-1.0845
IMPACT	1.288375
WNK4	1.5005
HNRPLL	-0.90625
GAD2	-0.789333333333333
ITGA6	0.0685
BMP15	0.6384
CYP2A7	0.805857142857143
RIC8A	-0.096375
CCND1	-0.92925
USP35	-0.483
DSCR2	-1.437
CCL4	5.228
ZCCHC10	0.1095
NOL11	-0.85125
TRPM2	-0.307166666666667
PSMD2	-1.62027272727273
CHTF18	-0.96825
USP18	0.086
RRAS	-0.094125
LAMC3	-0.506
TOX	-3.25366666666667
PCDH15	0.259
GABRG3	-3.2095
NUDCD2	0.1035
SGCZ	null
KCTD17	-0.8687
SPSB2	0.319
TPPP3	3.14466666666667
CILP2	1.33733333333333
CALB2	2.179125
CEBPZ	-0.379833333333333
ZNF479	-0.1065
FMOD	6.20316666666667
C21orf66	-0.6385
CLN6	-0.406333333333333
ANAPC1	-0.486
SH2D3C	0.5335
PTPN14	0.4042
TRIM42	1.45525
APTX	0.4545
SNRPG	-0.667333333333333
BMS1	-0.9325
MAGEA3	-4.824
NFATC3	-1.70483333333333
LRRC45	0.2625
ARS2	-0.427285714285714
LRIG1	1.90583333333333
EPSTI1	-0.2895
PRSS27	0.04425
ERC2	-0.911125
PRKACB	-0.368785714285714
PRDM13	-4.6435
HCG27	-2.5465
KLK12	1.4665
HSD17B7	1.18783333333333
ZNF354A	0.2595
PCDH11X	1.6735
DMGDH	0.1375
PCBD2	0.2665
TMC6	-1.110875
RIMS1	-0.088625
SF3B2	-1.188
RCN1	-0.446833333333333
CPB1	3.186
BCAR3	1.239
FCRLB	-0.8055
PAK1IP1	-0.45275
OR10H1	-0.187
KIF9	1.7916
PITPNM2	-1.72875
L3MBTL4	-1.3285
TGFB1	-0.7728
ZXDC	-0.38375
SLC6A16	-0.44425
SRrp35	-2.10025
LRRC8E	1.95975
PPIAL4	-0.0833333333333333
EOMES	-0.204
PAX2	0.266
SCARF2	0.19275
PSEN2	1.57316666666667
PCDHB13	-0.30425
C10orf28	-0.776
DHRS7B	1.673
C1orf131	0.25875
ASB1	-0.8594
ZNF223	0.221166666666667
LCMT2	1.236
MEP1A	-1.77325
TMEM53	0.316
RSPH3	2.28675
C10orf33	-1.674
LOC644285	0.18125
PTPN9	-0.00783333333333334
ABCA12	0.4965
CCDC37	-0.53975
RUNDC1	1.7691
YES1	-0.1495
FAM120AOS	1.09025
OR5M3	-1.836
PPP1R3F	0.120083333333333
IL13	-0.113
MDFI	-0.74425
PRNT	-0.59
ZDBF2	0.1335
OR10C1	0.433333333333333
CLIC1	-0.701666666666667
LILRA5	-0.448833333333333
CSAG1	-4.31016666666667
TREML2	-0.790333333333333
FAM125A	0.276833333333333
ZNF74	-1.56625
FAM104A	-0.452875
LRRC39	-1.2945
SAMD5	0.76375
HYAL2	-0.28075
HIST2H2AC	0.365375
IGFBP5	2.62334782608696
NRTN	-1.086
KIAA0556	0.7365
FAM29A	-1.761
JMJD2A	0.25275
EPHB1	0.3665
POLD4	0.3595
ANAPC10	-0.3065
LRRC36	0.87125
MEGF6	-0.1385
LPHN3	-0.000666666666666667
BMP10	0.0504
C21orf55	1.388
CREM	-0.5536
PTGER4	-0.245833333333333
METAP1	-1.127375
KCNQ1	1.09483333333333
NR2F2	1.10425
SSFA2	-0.703833333333333
CTTNBP2	-1.19125
BCL2A1	-0.556
ZBTB24	-0.192875
SLCO6A1	-3.3285
PRDM1	0.0931
OR7D2	-0.0273333333333333
CCDC47	0.3879
LOC646982	null
SLC26A6	-1.85016666666667
BIN1	-0.9798
SRRM1	-0.589571428571429
PCSK1N	-0.737375
ALS2	-0.131
ECT2	-1.43205263157895
CACNA2D2	0.437625
DOCK6	-1.27525
C10orf119	-0.20225
FATE1	0.84925
DUSP23	2.52075
TRIP6	-0.238785714285714
NUP35	-0.3105
CDH3	1.66275
KLHDC8A	1.0155
C9orf116	1.825375
EI24	-0.1475
CENTD1	0.448
RWDD2B	-0.024
DOCK1	1.7295
NPAS2	-0.20675
NR3C2	2.27366666666667
FAM63A	1.05066666666667
INPP5F	-0.320333333333333
FAM111A	-0.0186
MYBL1	-2.07966666666667
IQGAP3	0.394166666666667
CRADD	-0.519
DUSP12	-0.47875
PDZK1IP1	4.6685
VASH2	-0.56525
CTR9	0.5175
VIL1	-4.93125
OR8U1	0.865333333333333
CCDC107	0.741
PTTG1IP	-0.462
OR4X2	0.275
COL9A1	-2.737
PSMD9	-0.716
ZFP62	1.052
TIP39	-0.00325000000000003
PARP15	0.743
TTC19	0.8075
C1orf114	-1.498
GFPT1	-0.3925
SLC27A6	-0.139
MRPS10	-0.4097
CALML5	-0.801333333333333
TRPM7	-0.110375
CGNL1	2.2625
CECR1	0.22825
SERPINB8	-0.259333333333333
TMEM102	1.675875
PDIA2	-3.592
NUCKS1	0.4835
HOTAIR	2.47925
EBI3	-0.1365
NXN	0.25875
ZMYND19	-1.1235
FOXJ3	-0.0145
EIF5B	-0.6575
EIF2B4	-0.3825
LEO1	0.39425
ZIC5	-1.92091666666667
IL20	1.53883333333333
KIAA0415	0.581333333333333
FLJ37357	0.389
TSPAN12	0.435625
ACTR3B	-0.142
TFAM	-0.308166666666667
IL17RD	0.979625
PARP12	0.154
KLHDC7A	0.863
KCTD4	0.3
GTF2H1	0.23525
FLCN	-0.521333333333333
BIRC4	1.733625
LOC790955	0.2845
VKORC1L1	-0.282
CYP4F22	1.59433333333333
TAS2R5	-0.1295
ZNF582	1.861
HS3ST3B1	-0.680875
CTNS	0.40775
STK36	0.763666666666667
MMD2	-1.133
RP5-1103G7.6	-0.0495
FLJ23356	0.3605
CRH	-1.23775
C1orf182	1.68266666666667
ACP5	2.62016666666667
AMFR	-0.1445
CA4	-2.60875
PLCB4	0.178375
MPHOSPH10	-0.34675
UNQ473	4.16216666666667
G3BP2	-0.00224999999999999
SR140	-0.48125
HOXA2	0.66925
PYGB	-1.002125
BAT1	-0.5885
DKK3	0.477333333333333
DDX31	-1.237375
TULP1	0.286571428571429
NHLRC2	0.4815
TNRC4	-0.124666666666667
ZNF430	-0.25125
TNRC6A	0.115625
PLA2G1B	1.3735
RCHY1	1.39333333333333
GTF2A2	-0.306666666666667
MGC4294	1.3305
ZNF691	-0.109
TACC3	-2.548
DNAJC5G	0.08275
LOC4951	-0.038
MS4A4A	-1.017
LOC152485	0.1185
PPP1R2P1	-0.17875
PPP2R5B	-0.60175
RPGRIP1L	0.1925
SPOP	0.1761
PTPRF	1.40458333333333
MGC42090	0.451
SUSD3	4.9955
THOC4	-1.223625
MAML1	-0.496
FXR2	-1.16816666666667
TYK2	-0.460125
MUC6	2.446
DNAJB7	-1.136
PIP4K2A	-1.09235714285714
MEX3A	0.0165
RRP1	-1.137125
TFAP4	-0.643
CXorf41	2.673
MTMR4	0.0105
CTLA4	-0.068
SNX9	0.19125
CIB3	2.48966666666667
NECAP1	0.15575
PLA2G2D	0.094
GLMN	-1.16183333333333
DCLRE1A	-0.393
PDX1	0.162
SAMD11	-0.77325
MRPL55	1.3958
TLR7	1.5685
TBC1D21	-0.3888
SMAD1	2.0225
ACTRT2	0.867
RIOK2	0.069
PDLIM4	0.36675
SLC22A15	-0.001
ABHD13	1.2235
STX18	0.1895
CCPG1	0.370642857142857
DCBLD1	-0.26
SLC2A6	-1.431
NOLA3	0.1175
TRDMT1	-0.434785714285714
IL17F	0.429
ATP1A4	-0.8255
OR52W1	0.7575
CFL1	-1.57875
IL4	-1.02775
RBP2	1.51266666666667
CPSF6	0.5635
TTC8	0.307333333333333
MUCL1	5.8155
EYA3	-1.83166666666667
KRT38	0.411333333333333
GNE	-1.04325
ZNF501	0.6035
SLC35A2	0.413125
CEP110	-1.0952
MYF6	1.073
MGST2	0.236833333333333
TRPV4	-0.392166666666667
NEK8	-0.720333333333333
NOX5	-2.3405
NCKAP1L	-1.01566666666667
EMP3	-2.03783333333333
BPY2C	1.443
C1orf38	-0.49475
ELOVL2	0.98125
CBX7	0.815833333333333
OSBPL1A	0.768666666666667
ZNF589	-0.6595
ESCO1	-0.731666666666667
TRA2A	0.532166666666667
C3orf26	-0.83225
PHF2	1.24658333333333
PID1	-0.0905
RFC1	-0.217375
MTAP	-0.0474375
ADORA3	3.63283333333333
LOC389458	-0.97975
TRNT1	-0.2355
CRIPAK	-0.22475
RAI2	4.90766666666667
ANKRD44	-0.939666666666667
GZMB	3.60725
NFE2L1	-0.439125
STIP1	-1.61916666666667
RASL11B	2.117
NT5DC2	-2.29366666666667
LRP2	4.239625
MTDH	0.369733333333333
ARSG	0.57025
HSP90AB1	-0.648083333333333
CT45-6	-4.8035
ZNF483	-0.51325
LMBR1L	-0.9405
S100A2	1.1812
C2	-0.716833333333333
C2orf27	0.693625
EIF4EBP1	-1.242
GCKR	-3.55166666666667
PPP1R9B	0.244875
FER	-1.367
SNRK	0.270666666666667
OR5M10	-0.2565
UTP6	-0.78225
CAPZA3	-2.145
FBP1	2.07366666666667
TERT	-2.4265
CCL1	-1.0025
FUCA1	1.57725
ALS2CR8	0.129166666666667
KCMF1	0.0794166666666667
SRCRB4D	-0.953
OXCT2	-0.674666666666667
IL17RA	0.454833333333333
MPP5	1.033875
SPA17	0.53525
FLJ10986	0.973333333333333
GALNT14	-2.013
CXorf27	-2.06875
NPLOC4	-0.7905
RAB34	-0.21
KRTAP3-3	1.224
ARSD	1.6385
CPLX2	-1.76266666666667
PJA1	0.87025
WHDC1L1	-0.192166666666667
RB1	-0.418
MTMR15	-0.999
PHLDA2	-2.1553
GUCY2F	-1.113
MPV17	-0.507666666666667
SLC35D1	-0.4505
LYSMD3	0.4248
COL16A1	2.00075
ERLIN1	-0.824
JMJD4	0.2335
HIST1H2BK	-0.7925
TP53I11	1.4015
ST3GAL4	-1.3513
PF4V1	0.4366
ALG8	0.0445
REG1A	-0.1055
MINA	-0.303
CYB5R3	-0.51825
HHLA1	-0.12
MYST4	1.427
VASN	-0.8685
UCHL5IP	-1.15475
TFAP2A	1.5876875
MGC9913	2.364
C9orf97	-0.778
LOC90379	-1.066
PHF15	-0.224285714285714
ZNF169	-1.65083333333333
KRT7	3.0475
GLIPR1L2	2.8175
LOC116236	0.041
IQCF3	-1.186
RDH14	1.17283333333333
HNRPK	0.310285714285714
RABEPK	-0.207666666666667
ISX	-3.904
CBARA1	0.33525
RAD51AP1	-2.76225
MLL5	0.4795
CXorf48	-3.6985
SGCD	0.3145
PHTF1	-0.174375
CA3	1.4045
CMTM5	-0.04675
STX10	-0.998625
JMJD2D	-0.37225
P4HA1	-1.56783333333333
GAB3	-0.609166666666667
DHRS4	-0.250166666666667
COL4A1	1.835
C20orf20	-1.775625
OSBPL2	0.219
PTTG2	-2.299
KIAA1688	1.62875
STS	-1.448
SHROOM4	0.3698
KBTBD5	0.293333333333333
ALDH1A3	1.32888888888889
BTNL2	0.414666666666667
TGIF1	-0.136
ZFAND5	0.06625
ICA1	1.894625
NAV3	-1.12633333333333
FLJ12331	-0.14825
EPS8L2	0.2888
MNT	0.482333333333333
ENTPD1	2.44166666666667
OR51E2	2.07728571428571
STK11	0.049125
MX1	2.714875
TTTY9A	1.032
CX62	-1.608
LOXL4	-0.55925
EXOSC4	-0.14925
PURB	0.191642857142857
SETD1A	-1.0755
RELB	1.601
LAMB2	1.1385
HNF1B	-0.434166666666667
PNLIPRP3	-0.463
C14orf139	-0.04375
UMOD	2.9705
GRIN3B	-1.19725
GPR25	0.788
ZNF512B	-1.289
ATP6V0A1	0.27125
SRA1	0.334666666666667
ZNF615	1.4305
ZNF768	-0.1485
ZNF469	3.657
DYNC2LI1	0.6915
DNAH3	-0.544
LOC387911	0.73925
LOC554234	0.287
ARRDC5	0.956
TMEM59L	-1.71
MARCH4	-0.6945
CNOT8	-0.376333333333333
KIRREL3	-1.52033333333333
ADAM17	0.1245
MYOG	0.340875
CPNE1	-1.31833333333333
AK5	3.41925
LOC204010	-0.98825
NDRG4	0.63975
LOC130074	-0.222
PIAS4	-0.263
NCOA2	0.7595
TEGT	0.6652
USP5	-1.88375
ANKRD21	-1.47975
KIAA0692	0.0761666666666667
HAPLN3	0.1755
LZIC	-0.28025
NRXN3	-1.0415
CDKN2C	-1.24366666666667
KIAA0226	-0.21775
CYB5D1	1.472
WDR68	-0.9425625
ABCB6	-1.04
MRPS25	-0.733
ZMAT2	0.0685
KRT25	0.4435
RPL11	-0.14625
GRAP	-0.4975
LOC198437	0.895666666666667
RORC	2.514125
RAP2C	0.453428571428571
MXD1	-0.6534375
AZI2	0.1415
NUAK2	0.61225
AHSG	-6.808125
MANSC1	1.79925
IMP3	0.083
C2orf3	-0.532625
VSTM3	2.04275
PCTP	0.3045
SIRT1	0.6045
MANBA	0.28125
CD164	1.57375
GFRA1	2.4918
PRM2	0.8275
ZKSCAN3	0.341
PLEKHG1	2.03125
TPRKB	-0.105
UBFD1	0.10475
CDKL5	1.66516666666667
HIST1H2BD	0.186083333333333
INPP4A	-1.37133333333333
BMX	-0.478625
PTPRU	-1.9015
LOC554202	-2.2824
HOXC8	1.605625
IL12B	-0.27
ADPGK	-1.4455
ZNF418	1.8435
SIAE	1.740125
CWC15	-0.139
RP13-401N8.2	0.6255
KLHL11	0.55775
DEDD2	0.089125
PSMB3	-0.39875
DDX25	-3.15025
ZBTB3	0.887833333333333
GFRAL	-0.798
RPS25	-0.0721666666666667
FAM57B	-0.586666666666667
TESK2	1.2885
DNM1L	-1.03
ZNF207	-0.161833333333333
CLEC11A	1.33025
TOLLIP	0.442125
TMEM61	-0.0601666666666667
DLK1	-5.2631
PLVAP	3.490625
NOD2	3.341
SCMH1	-0.3975
FLJ40235	0.650333333333333
HTR2A	-1.11983333333333
ARMC5	0.748
FUT7	0.257
PRELP	2.9004
ALKBH6	-0.2975
GYG1	-0.225416666666667
POLR3GL	0.6475
COL8A2	5.45283333333333
OR10A5	0.287
C1orf187	-2.19675
TXLNB	3.18366666666667
C16orf68	-0.462666666666667
R3HDM1	-0.9885
C16orf75	-1.3675
BAALC	-0.6775
TNP1	-0.133
GAPDH	-1.66766666666667
COX7C	1.665
ERRFI1	-1.21841666666667
PGAM2	-0.0353333333333333
FAM108B1	-0.82575
APC	0.5525
TLR2	3.72275
SUCNR1	2.4125
ZNF233	1.41875
WFDC1	-1.78516666666667
PSG11	-0.6124
SLC39A1	0.50525
PSAPL1	-1.178
CDC42EP1	-0.2235
MECR	-0.8805
KIAA0101	-2.2107
MACROD2	2.0682
MMP19	1.06425
LOC202459	-0.0408333333333333
VNN2	2.46075
ACCN3	-1.4695
TIMD4	0.935
RNASE8	-0.178
CCDC7	0.25425
SULT2B1	0.2845
ME1	-2.4425
MGRN1	0.723
MRPL30	-0.776875
IVL	0.23675
CALM1	0.77965
PLEKHA6	2.5644
B4GALNT2	-0.2755
PGDS	6.25485714285714
C8orf33	-0.0314166666666667
TMEM56	-0.803166666666667
CKM	-1.85116666666667
ESR2	-0.334111111111111
ACOT8	0.04775
AGTR2	-1.868
LOC155006	0.1175
BC37295_3	1.148
EPM2AIP1	-0.797
PZP	0.4265
RPS9	1.021
C18orf51	-1.8735
SIVA1	-0.316
HEATR2	-0.6435
CD3E	-0.859333333333333
C20orf142	0.13325
PGLYRP3	0.024
CCDC139	-0.1045
GPS2	-0.444166666666667
NOL14	-1.1665
LRTM2	0.758
TRIM36	-2.011125
TP53RK	0.4253
FBXL13	-0.0715
RUFY2	-0.0181428571428571
C11orf70	0.962
HSPB9	0.689
GJA5	2.89525
HGF	-0.938166666666667
EPHB4	-1.2915
SOX18	0.18275
IFRG15	0.427
SERPINA10	-3.29075
WDR23	-0.373125
REEP2	-2.1555
CDK3	-1.60075
HSPA12A	-0.38
ARL8B	0.00740000000000002
SATB1	-0.2215
PPM1D	-1.4175
VPS45	0.2465
TP53BP2	1.1105
GJE1	2.26525
CACNA1G	0.568
VGLL4	0.6745
GNPTG	1.471
ROS1	-2.387
C21orf128	0.8325
BMP8B	0.44725
SLC5A4	-0.1905
SLC6A3	-0.1425
C16orf53	0.486
TMEM81	-1.264
APC2	-0.3678
SYAP1	1.026625
C6orf54	-1.80383333333333
ZBED5	-0.3307
PVR	-1.76825
LTA4H	-0.347166666666667
CCDC24	1.3241
MAGEA4	-4.50533333333333
IFIT3	0.708666666666667
MYADM	0.931375
C21orf82	0.9745
PDE3B	-2.2915
TMPRSS11A	-0.3265
PGK1	-1.49305882352941
CCL13	4.51325
DERL3	-0.385166666666667
MLXIP	-1.25291666666667
PLOD1	-1.461875
MTFR1	-0.6476
NPDC1	0.521333333333333
GPAA1	-0.576833333333333
LTV1	-0.12975
RYR3	-1.851
C7orf46	0.4625
VAMP2	0.632375
RNF135	1.3003
SUPV3L1	-0.316
FIBP	-0.16075
ADAMTS18	2.39833333333333
RNF25	-0.368833333333333
SOS1	-0.315
PLAU	0.00949999999999997
MATK	-2.3965
EHF	8.0895
CTNND2	-1.283375
PTEN	1.063
ZNF189	0.788625
SLC28A3	2.6505
GUCY1A3	3.825
SETD2	0.039125
ROGDI	1.059
TICAM1	0.5615
RASSF3	0.367
PACSIN2	-0.730666666666667
SERPINB5	0.50825
PRKCDBP	0.59225
TFDP3	-0.65
LGR6	3.712
RFX5	0.096
OR52J3	0.409
PTPN18	0.932875
ZBTB34	-0.1405
KCNF1	1.72575
SYNE2	-0.874214285714286
SLC22A4	-1.346
NETO2	-1.611625
VCPIP1	0.60175
LDHD	0.90375
ESX1	-3.77675
SQRDL	2.41625
GALK1	-1.05125
SERPINA6	-4.416
HD	-0.32175
ASCL3	-0.6495
FBXL6	-0.595
FABP7	-0.77875
MAGEC3	-1.106
KLC4	-0.35375
CD1D	-2.24975
PRAM1	1.2065
EIF3B	-0.170285714285714
DSCR8	-6.244
FLVCR1	-0.2515
KIAA0141	-0.041625
PROM2	4.042
ALOX5	2.31366666666667
GPR162	-1.0295
LYRM2	0.83125
RNASE6	-0.1065
HES5	2.24875
GJA1	0.687625
MRPS14	0.39575
HMHB1	0.000249999999999997
TAF7	0.473875
BTNL9	-0.482888888888889
SFXN2	0.895375
VEPH1	-2.43225
GK2	-1.1905
AMBP	-5.29525
KIAA0953	-1.514
XAGE5	0.385666666666667
CCBP2	0.6205
TGM2	-1.86616666666667
ZNF202	-0.109
ACTL6A	-1.1535
SLC23A2	-0.6455
ARHGEF7	-0.0270833333333333
LOC728635	-0.625
CRYM	2.75016666666667
PKD2	-0.424
MANBAL	0.2945
LIN54	-0.99975
ACTL7B	0.64725
OR4D9	null
KIAA1683	-1.085875
ZNF704	1.23933333333333
TCP10	0.38525
MAGEB18	null
DEFA4	-0.50175
ZNF197	0.03525
PTOV1	-0.163833333333333
RNF208	0.161333333333333
CMIP	-0.0618333333333334
TRDN	0.0685
UCHL1	-1.1025
APOL6	-0.2633
PLK1	-1.854
NPHP1	1.39533333333333
NDUFA11	-0.134
DAB1	0.597
RTN4R	0.09825
PUSL1	-0.537
SYT2	0.0525
ANXA13	3.45925
RFTN1	-0.36875
ATP8B2	-0.634833333333333
VN1R2	null
OR52E4	-1.7715
NPPB	-2.8982
ZNF148	0.587625
ZNF141	-0.082625
