Hybridization REF	TCGA-B6-A0RH-01A-21R-A115-07
MTM1	-0.531875
GPR107	0.252166666666667
CSNK1A1L	0.1515
FLJ14154	0.75875
NLRC4	2.412
ENPP4	0.0473333333333333
PADI3	0.0255
RNF170	-1.423125
CG018	-0.839833333333333
C16orf7	-0.15525
KCNE1	1.4205
NRM	-0.960333333333333
SLC37A3	-0.0809285714285714
TPD52L2	-0.260166666666667
UNC5B	2.1885
C12orf12	-0.4098
SDHB	-0.87875
CLRN1	0.040125
NUDT10	-0.826333333333333
UGT3A1	-0.271
FBXW8	0.257625
RHOF	-0.44675
PTPLAD1	-0.167
MYO3B	0.16875
DERA	-1.82175
TPP2	-0.70625
C19orf53	0.240333333333333
GINS3	-2.114125
ST6GALNAC5	0.618
CHSY1	-0.08775
MGC15705	-0.1005
GPR83	0.347166666666667
EXT2	0.609125
DOLK	0.53275
TUBAL3	-1.18225
ACVRL1	1.7176
ABL2	-0.0791666666666667
C14orf156	-0.0705
PTPRZ1	-3.717125
DIP2C	0.46375
LAMP1	1.4325
RXRA	0.2826
MAP3K5	0.63525
ALKBH1	-0.1505
PDLIM7	0.904875
ARL14	-1.783
SNIP1	-0.585333333333333
TIMP3	1.06983333333333
RGS3	0.460333333333333
SPAG16	0.00309999999999988
ABHD4	1.19025
ARHGEF12	0.774333333333333
GLUD2	-1.088
RAC2	-1.0783
UAP1L1	0.445
SLC18A3	-0.092
YOD1	-0.53
RALY	0.24375
HMOX2	0.99875
DGKH	0.39325
DBNDD2	0.0101666666666667
YIPF4	-0.673125
THAP10	-1.1105
ZNF513	1.228
HAGHL	1.01466666666667
ITGB4	-0.283
CCDC141	-1.419
YTHDF3	-0.47225
C5orf28	-0.51725
RPL7L1	-0.102625
TMEM30B	0.9125
ANKRD35	0.8045
DUOXA2	0.26825
TBC1D5	0.064625
DFNB59	0.511
HRH4	0.701
MYO6	1.5
DNAJA4	2.328625
RBM24	-1.25175
CEACAM20	0.82025
RBM23	-0.2135
NGFB	-0.0605
C1orf63	-1.5273
KRTAP7-1	0.348
PERLD1	3.86575
NPB	0.549
C17orf59	-0.01
HSPBAP1	-0.68175
SLC15A4	-0.38
PRTFDC1	-1.2715
OSMR	-0.404928571428571
CYSLTR2	0.107
C19orf25	0.7174
KIAA1797	-0.3295
NLRP6	-0.575
FAM105B	-0.1751
SCRN2	-0.510166666666667
LRRC58	-0.3464
RNF17	0.5575
NEIL3	-4.728
FAM137A	2.3355
SKP2	-2.73825
PARVA	1.37441666666667
PKLR	-1
RNF34	0.124875
A3GALT2	-0.291
C12orf50	0.452833333333333
SUNC1	-1.73575
FAM102B	-0.818333333333333
CCT2	-0.339
LRRC37A2	-1.855
ARF4	0.4815
SIKE	-0.211875
C8orf48	0.112833333333333
MBTPS1	-0.488571428571429
GPSN2	0.3085
NCF2	2.742
SLC12A6	0.055
MRPL48	-0.98975
HMGN3	-0.385666666666667
LRRC62	-1.05675
PAX9	1.3505
FAM55A	0.544
C20orf42	-2.71883333333333
SCML2	-1.52066666666667
BCL9	1.3705
FAM40A	-0.28675
C9orf41	-0.224833333333333
ZNF774	0.4045
LETM1	-1.60575
PLXNB1	0.869333333333333
NIPSNAP1	-0.2925
USP10	-1.013
F9	0.1605
LIPE	-0.43675
CNGB3	-0.29
C12orf52	-0.22625
PI4K2A	0.108125
MED8	0.13225
STAT4	0.5137
FGD4	0.798833333333333
RNF145	-1.66266666666667
WDR32	0.1063
CLDN2	0.0486666666666667
TCEAL8	0.34325
ZMYND8	0.43
PDXK	-0.32465625
GATAD2A	0.2345
PTGES3	-1.0745
CCM2	-0.05825
TAP1	3.02075
ZNF670	-0.56475
ETS2	-0.433357142857143
C6orf166	-0.3515
PRMT2	0.364785714285714
OR4B1	-0.056
INTS8	0.3045
CCDC102A	0.15975
CCDC83	-1.306
ITGA1	0.8591
EPHA5	-2.1344
FAM24B	-2.14583333333333
TSGA10	2.30125
HAL	-2.20166666666667
MYOT	-0.46225
SPACA3	0.2825
BCL2L2	-0.675
CUGBP2	-0.488333333333333
CCNB3	0.28575
RNF113B	-0.07625
MERTK	-0.9275
BAG1	-0.031
VPS36	-0.414
ORMDL3	1.3093
C1orf190	-0.3455
ZNF625	-0.19675
CORO2B	-1.1165
ALOX15	0.3695
CST1	1.6905
NUPR1	2.53783333333333
CCL7	4.39775
SMCR5	-2.2565
DSC2	1.994
RBMS2	0.984
GRIK4	1.511
TRIM65	-0.4569
TMPRSS6	0.714071428571429
TP53INP2	0.6615
GLB1L	1.04066666666667
LOC388284	-0.176166666666667
PUS1	-0.177928571428571
BCL9L	0.8245
OLFM1	1.23141666666667
RET	3.371
MASTL	-2.09683333333333
ALX3	0.336
IL1RL1	0.588833333333333
ZNF765	-0.3636
C14orf138	-1.377
SNX10	-0.930666666666667
TAC4	0.259
C1orf64	0.106875
POGK	1.397875
MAPK9	-0.43525
ZNF366	1.35925
C8orf79	-0.2445
CLDN7	2.25225
OR5AT1	0.341
TRIM37	-1.7575
LRRC25	2.17125
GRHL2	2.865
TEKT3	1.59075
LASS5	-0.470833333333333
ABCC4	-0.503666666666667
DLG3	0.99375
VGLL1	0.881375
ZFP36L2	2.05866666666667
MFRP	-0.0655
KIAA1799	0.255
FLJ44379	2.6705
PCNX	0.1555
ANXA9	2.3555
CYP4V2	0.7574
PIK3C2A	-0.18775
SRR	-0.0455
NOL3	0.7925
IFITM2	3.146
ARNTL2	-2.73225
ZNF595	0.0915
NLRP13	0.375
ASPH	1.49525
CPA2	-0.1175
PVRIG	-1.39066666666667
LEPR	-0.726833333333333
C16orf42	0.290333333333333
SH3BGRL	2.954
FAM77D	1.39033333333333
FNDC7	-0.1135
C9orf6	0.293
NOTCH2NL	-0.311666666666667
PGBD1	-1.83933333333333
SYNGR2	0.2825
PITPNA	-0.3519375
PRPF4B	-1.2319
SLC43A3	-1.38307142857143
NRBP1	0.763
SLC25A22	0.92525
ILK	0.42275
SLC22A8	0.644
MRPS7	-1.42675
PITX2	0.38875
FABP3	0.73775
OR1L1	0.4255
LOC728215	1.648375
BLID	-1.4335
KIAA1217	2.67888235294118
TFPT	0.3805
AP4B1	-0.29575
VBP1	-2.02625
OR1K1	0.2955
MORC3	-0.50475
BHMT2	-0.334666666666667
C3orf10	0.3485
FZD7	0.632666666666667
WFDC10A	-0.418
PMS2CL	-0.18575
CCDC32	0.294333333333333
FA2H	-0.5315
ALG13	-1.563
TTLL7	-0.1208
SPOCK3	0.065
SLC13A2	1.0295
AIM1	1.7775
GPRC6A	0.331
EGR2	2.55225
MED11	-0.11325
WWC1	1.906
SH3GL3	-3.77925
RIF1	-0.876571428571429
PRLH	0.415
VLDLR	-0.763
DBT	0.499125
C21orf63	1.6885
CGGBP1	-0.68625
KRTAP12-2	-0.4655
TADA3L	1.08625
ZBTB16	3.5505
PDGFB	1.8045
RFX1	0.700375
UQCRB	-0.0773
LOC133874	-0.807
HPS3	1.054
LGALS3BP	1.0725
DKFZP564O0823	1.693
MRFAP1L1	-0.602375
HOXA10	-1.198
NGB	2.169
KIF21A	-0.145230769230769
IFLTD1	0.0535
LZTS1	-1.37475
ARHGEF3	1.72975
RHBDL3	-1.412
CSNK1G2	0.475916666666667
ChGn	-0.821875
KIAA1244	1.81066666666667
GABRB2	0.2175
MGC72080	0.3285
CD27	3.187
EGLN1	-0.7212
PEX13	0.68225
RWDD3	-0.36925
RNF12	-0.703333333333333
GRIN2B	-0.5665
ADAMTS14	-0.094
DYDC2	2.899
ATP6AP1	0.6072
NR1H2	0.862
PDK2	0.078
C3orf17	-0.459833333333333
SLC38A2	-0.452142857142857
SLC25A29	0.146333333333333
C15orf29	-0.241
ADAM9	-2.092
TMUB2	-0.238
GPR176	-0.45975
AGK	-0.21675
MCCD1	0.36025
NDUFA4	-0.3545
TMEM146	2.00875
DUSP1	0.62325
UNQ6975	-0.085
EMX2OS	3.33125
INSM2	-0.31
LUZP4	-0.45675
SETD6	-0.865
P2RY2	1.80975
SLC45A2	-2.0165
RABGAP1	0.402666666666667
UBXD5	0.869875
GPRC5A	2.4789
PAK3	1.27566666666667
LOC63920	-0.251
TGFBR1	0.2786
KRTAP6-3	0.2075
SFMBT2	0.159
CDC42	0.2285625
C11orf35	1.9825
TTLL2	0.48525
UACA	0.288666666666667
CD97	-1.3196
SETD5	-0.041
NINJ2	-0.9485
PTER	-0.491666666666667
POMGNT1	0.8535
KRTAP4-2	-0.8595
ECGF1	3.17875
HRB	-1.39954545454545
ATP1B2	0.104
LOC400506	-0.0635
COL4A3BP	0.829
C6orf97	1.6035
GRHPR	-0.0095
TAS2R1	1.4645
SEMA7A	-0.445
EDF1	0.74075
ODF2L	0.0713
PCID2	-1.01383333333333
GTF2H4	-0.779833333333333
ZCCHC3	-0.300875
CGB2	0.461666666666667
NEUROD1	1.0875
C20orf75	-0.0895
RP5-1054A22.3	1.3165
IFNA5	-0.2555
ZNF134	-0.0798333333333333
MGC119295	-1.1029
ZSWIM6	-0.22025
SMEK1	0.298833333333333
PCGF2	0.584375
C1orf102	1.97925
CYP2A13	3.1145
KCNH6	-0.7901
MDM1	-0.049
ALDH7A1	-0.183666666666667
C9orf75	1.7615
VDAC3	-1.159875
OR51T1	0.6825
EIF3F	-1.047
KCNJ10	-0.731
LENG8	-0.06475
EDEM2	0.404083333333333
CCNJL	1.22966666666667
DHX37	-0.919
CRYGN	0.5275
AATF	-0.570625
ZNF630	0.6765
E2F5	-1.018
WFDC13	-0.728666666666667
FTSJ3	0.116833333333333
C4orf33	-0.1445
LHFPL4	-2.5185
C19orf56	-0.0210833333333333
SMAD4	-1.3745
AFM	-0.884
G0S2	-2.5515
FCHSD2	-0.1779
RRP1B	-1.1278
EEF1B2	-1.08433333333333
STAT6	-0.625833333333333
ZNF195	-0.421
GNL1	-0.4865
ZNRF2	1.02
PER3	-0.635625
ASB16	0.582
C10orf10	0.4455
ADCY8	-2.927
C9orf58	-1.62
ARMC10	-0.565166666666667
PSG1	-0.8
DHX34	0.23125
VARS2	-0.129125
NFIC	2.07175
ITPR2	-0.8435
AGXT2	-0.41
OR6K3	-0.019
H2AFZ	-1.66975
MLLT3	0.0055
COX4I2	2.174
CCNT2	-0.597125
PLK4	-2.19975
NUMBL	0.159833333333333
MED16	0.81275
PLEKHQ1	0.6635
GOSR1	0.408444444444444
BTG4	0.1035
RPL30	0.61925
IGSF5	1.03375
IGFL2	3.55683333333333
ELMOD2	-0.470166666666667
SHC3	-0.999333333333333
HAVCR1	0.451
DYNC2H1	-0.264375
RNF5	-0.419333333333333
C2orf7	0.28025
NLF1	1.358
KLHL25	0.508
LRP10	0.2118
KRI1	-0.0895
PUS7L	-0.1995
MGMT	0.8165
HOXD1	1.28866666666667
CSH1	0.16
ATG16L2	-2.00875
FLJ44635	-0.001
CHODL	0.59475
EXOSC8	-1.31775
SLC28A1	-0.27925
MYO7B	-0.0926666666666667
SEH1L	-1.5232
MTNR1A	0.304333333333333
TSPAN5	-0.0635
CDC45L	-2.73066666666667
AMIGO1	0.315
ATAD3A	-0.37325
OSGIN2	0.117166666666667
PDIK1L	-0.3925
DARC	0.1445
PIPSL	0.983
SHMT1	-1.20775
CRISP3	0.3945
POPDC2	2.13266666666667
ZRANB2	-0.672666666666667
FBXL8	1.61475
TRIP13	-2.16454545454545
EIF5AL1	0.158
POU5F1P3	-4.4195
IL6	-2.03633333333333
CXorf38	-0.297333333333333
IFNA16	-0.2555
FBXL2	0.868333333333333
BRD1	0.5625
STATH	1.23
FBXO44	1.164
MCCC2	0.54975
CDC2	-1.451
C5orf23	2.227
IVD	0.267666666666667
C10orf122	-1.555
MSL3L1	0.3736
MVP	1.498
EPOR	-0.869
ZMYM1	-0.234333333333333
BCL7C	1.04166666666667
PSTPIP2	0.3239
LYPD1	-0.10075
OR8G5	-0.514
ZP3	0.0256666666666667
BCAS4	1.22908333333333
EDG6	1.272
ISY1	-0.9455
PRAMEF2	-1.3755
CUL1	-0.1785
RNF213	2.0539
CCRK	0.88375
DHX9	0.064
C13orf29	-0.30075
NCKAP1	0.206833333333333
MRPL43	0.474714285714286
XPR1	-0.098
PKN2	0.625
PODNL1	1.703
ZNF333	0.86025
DALRD3	1.2035
OPN1SW	-0.139
BTBD6	0.889
C11orf82	-2.351
OR5P3	-0.107
DUSP11	-0.39975
L1CAM	-1.0625
NEK11	1.86983333333333
OR7E91P	1.6525
CNTN3	3.8426
CREB3L2	-0.152
ZBTB37	1.2175
KIAA1324L	-2.51575
NDUFB10	0.366833333333333
NUDT2	0.0845
GTPBP8	-0.6675
CACNA1D	1.436125
PRKAA2	-0.421666666666667
PRDM8	0.3915
MGC16075	-0.708333333333333
KRT14	0.138428571428571
PP8961	0.9325
MRPL18	-0.20275
ABCG2	-3.38025
PACRG	1.59375
BBS2	-0.88425
KREMEN2	1.009
FBXO21	0.05025
HNRPUL1	0.45725
GRB10	0.06825
CLSTN1	1.625625
LMAN2	0.4597
C17orf61	-0.58875
NIPSNAP3A	0.18475
INSIG2	-1.38933333333333
PCDHB7	-0.567833333333333
STXBP2	0.82725
CMAH	0.566818181818182
SEMA5B	-0.1285
ZNF155	0.188333333333333
COQ6	-0.157833333333333
PRPF4	0.1695
TSPAN15	3.2212
VN1R5	-0.218
LATS2	0.60625
SELK	0.8675
PGK2	0.01675
MS4A1	-1.479625
TYW3	-0.7759
KRTAP5-1	2.20025
RCCD1	-1.79066666666667
BTN1A1	-0.0105
DDX28	-0.6125
TMEM65	-0.131125
LOC92345	0.3005
TTC31	0.02325
WDR46	-0.550666666666667
CHP2	0.912333333333333
LSP1	0.50825
ZNF542	0.40825
EXOSC1	-0.09925
ARHGAP18	-0.933166666666667
LRRTM4	-0.3005
MAOB	4.09825
CACNB4	-0.83125
MGC33846	1.00875
RANBP3L	2.4025
ATP5L	-0.02625
ONECUT1	-2.964
NUDT9	0.201
TMEM149	0.324
STX17	1.05575
IGSF10	-3.584
TMPRSS9	0.836
BMPR2	1.23075
ALLC	-0.09325
KLF7	1.115125
GCC1	0.0795
TIMM9	-0.78775
CDO1	-0.507166666666667
MGC10701	-0.370833333333333
IFI6	4.32916666666667
FRMD8	0.59925
MGAT2	-0.531
WBP5	0.195666666666667
CNIH2	1.1715
KIAA0907	-1.2541
KCNH8	-1.102
CTSG	-1.18825
GRIK1	0.162166666666667
CUL5	0.164125
FRMD1	0.3025
OR9A4	0.1135
SYT6	-1.7185
FOXD4L2	1.366
ANAPC2	0.5265
OPN5	-0.3005
TAF13	0.18
LYG2	-0.50275
GGNBP1	0.6315
C11orf40	-0.6735
OTX2	-0.7
REG4	0.0136
EIF5	-0.6660625
PALB2	-0.92325
SEPSECS	-1.1809
RNASE3	-0.05
TRIM49	-1.4945
POLR2K	0.3052
GPR42	0.386
C8B	-2.56575
SASS6	-0.16725
PREB	-0.374
OR3A3	0.419
TUBA8	0.405375
IGLV2-14	-1.204
STIL	-1.72625
ANKFN1	0.797166666666667
NME7	-0.1495
HOXC12	2.6085
UBE2C	-1.33625
FHOD1	-0.4125
CDK2AP1	1.41766666666667
OR6K2	0.43275
DHPS	0.04625
RPL5	-0.868666666666667
TRGV5	0.781
LOC541472	0.497
HCCS	-0.3434
DENND1B	0.9845
LHX3	0.075
OR5D16	0.522
CXorf57	-3.21916666666667
IRF2BP1	1.72
NDST2	0.628
LCE3D	0.495
BOLL	0.431428571428571
SYT3	0.087
PIH1D2	0.74725
C20orf7	-0.305333333333333
IL1R2	-0.44
SLAMF9	1.0885
PPME1	0.6445
PIK3CA	0.56125
TRAPPC1	0.242375
COLEC10	-0.32725
SLC9A6	-2.11866666666667
PDDC1	-0.19975
CCDC53	-0.51925
GK3P	-1.2795
DAZL	-1.3215
BRI3	-0.343
SDK1	-0.110375
CYP2C18	0.65525
IFI44L	5.83725
RPL3L	0.4275
FUT9	-0.313833333333333
KIFC2	0.670166666666667
PMP2	-0.222875
SLC4A9	0.196
PLAG1	-2.47783333333333
MYCBP2	0.891
OR4E2	-0.131
CCDC65	0.5405
C16orf82	-0.241
ENTPD4	-0.475375
BRP44L	-0.282
PMP22CD	0.512333333333333
TMCO4	1.15633333333333
KCNN1	-0.655166666666667
WDR35	0.4435
CCDC80	2.333875
C3orf31	-0.34925
SLC7A9	-0.09775
TMEM190	3.81475
DBC1	0.112
FADS3	-0.176
PDZD8	0.483666666666667
GRM5	0.287625
AZGP1	3.0756
PEX3	-0.3845
MED1	2.05657142857143
ATG4C	-1.42383333333333
HNRPH3	-1.37575
FAM109B	2.00175
C4orf17	0.3945
CA10	0.973
OPRD1	0.236
CCL16	-1.4915
SACM1L	-1.13275
CST6	5.2925
CD63	-0.0311875
LGI1	-2.84533333333333
ZNF784	1.4295
CRYBB1	-1.0315
CX3CL1	1.36485
TOP2A	-0.805
GYPB	-2.89183333333333
GADD45GIP1	-0.12
FEN1	-1.220875
IGF1R	0.3928125
WDR72	-2.2715
PURG	-0.5335
DEFB126	0.69375
PKD1L1	0.977
CAV1	-2.5094
GNPDA2	-1.0305
DGAT2	0.182875
NLGN1	-4.38825
STRBP	-0.169625
HPRT1	-1.04433333333333
FANCI	-1.707875
PSMA7	0.47475
DBF4B	-0.895666666666667
TTF1	-0.34825
RAD54L	-2.46625
ELOF1	0.1105
PLAGL2	-0.07975
ZNF256	0.1195
HMGCL	0.04675
MSI2	-0.0605
RPESP	5.24166666666667
C11orf60	0.54375
ABCD1	1.291
ACAA1	1.0385
SPARCL1	4.37021428571428
IL6ST	1.4601
ZNF319	0.2165
TMEM109	0.00259999999999999
FAM90A1	-1.92516666666667
IL22RA1	-0.7905
ATP4B	0.1295
TEC	-0.928833333333333
C7orf30	-1.2925
TXNDC2	0.0425
ABCB4	-0.09825
KIAA1191	0.432125
C9orf38	-0.073
SFTPB	0.48175
CNTNAP2	1.193
FRK	1.1905
TBX19	0.19825
CHD4	0.59475
C6orf26	-2.86116666666667
MOSC2	2.44075
IKBKE	1.07225
HIF1A	-1.22983333333333
LOC595101	-0.911
RELA	0.571
TMEM16B	-0.055
ABHD12B	-1.482
TSEN34	0.5825
KIF18A	-1.4605
TXNDC9	-0.783333333333333
SPATA2L	0.738
SEMA4G	-0.771
C21orf91	-0.729625
MATN1	-0.412
KCNIP4	-0.184833333333333
TUSC1	2.538875
OR4C15	0.13625
ARMCX6	0.107083333333333
WBSCR27	0.685166666666667
OR52I2	0.056
KIAA1604	0.449
DYNC1I1	0.2255
PPP4C	0.73325
SLC47A2	-0.493
TREH	-0.01475
CD48	0.656
ST14	2.67983333333333
PKN1	-0.0265
SPON2	1.9505
XBP1	2.55141666666667
SFRS12	-0.710166666666667
EFCAB6	2.87
SELT	-0.6385
SLC39A2	1.076
ERF	0.1225
ARL3	0.506125
SURF6	-0.2997
MLLT10	-1.19395238095238
FLJ11171	-1.26633333333333
TDGF1	-4.30483333333333
ERCC6	0.11325
EIF2AK4	1.315
BAZ1A	0.407666666666667
LRRN3	0.998333333333333
TMC3	-0.2845
EFTUD1	-0.2185
PTPRO	0.684666666666667
CLEC12A	-0.052875
ACBD4	0.088625
ZDHHC14	0.069875
OTUD7B	1.440375
ACTB	1.191625
MSRA	0.178125
LCE5A	2.362
IFI35	1.493
BSCL2	1.02233333333333
ANKRD12	-0.417916666666667
CFHR2	0.75275
RGAG1	0.264833333333333
HSFY1	-0.1095
SLC30A5	-0.310666666666667
IMPG1	0.3555
GPR109A	0.792
ZNF185	-0.2895
IYD	2.016
NPCDR1	1.361
SERPINA13	0.7975
HMGCLL1	-1.28075
NEUROG1	1.31033333333333
UBQLN1	0.103375
LIN37	0.97475
SOCS2	-3.3495
DSCR4	-1.347875
XKR6	-0.75075
GPR142	0.7935
KRTAP13-3	-0.212
CCDC15	-0.607833333333333
MOS	0.154
CD1E	-1.7585
OFCC1	-0.174
FAM83D	-1.563
SRFBP1	-0.696
C9orf96	0.1645
DHDH	-0.45
CCDC90A	0.1645
RABL3	0.0347
CD320	-0.872833333333333
ANGEL2	0.596583333333333
MRPL21	0.169
SMG6	-0.0936666666666667
INSR	0.6756875
FLJ14816	-0.138
GLRB	-2.13666666666667
C9orf89	1.16275
CIZ1	0.04025
URG4	-0.341166666666667
LRDD	-0.4615
CBY1	0.916833333333333
NFX1	0.281125
MTERFD2	-1.26057142857143
C19orf23	0.975
PGC	-2.17325
IER3IP1	-1.0317
RASAL2	1.48116666666667
C1orf89	-0.48625
SYNJ1	-0.531375
NFKBIE	0.60025
FLJ40125	-1.49033333333333
TCEB2	0.0134
NOG	-0.821
POLR2J2	-0.4655
HLA-B	3.4495
PCDHA1	1.1495
PPP2R2B	-0.71375
ARHGEF17	0.776666666666667
TCF7L2	1.95035714285714
CHD5	-0.0398333333333333
ZNF431	-0.293625
TBC1D25	0.17325
ZNF800	-0.09425
SCUBE2	3.025
MYCBP	-0.0891666666666667
GPX5	0.328
C6orf129	0.093
QSER1	-0.705666666666667
ULK2	0.501
PIGO	-0.0586666666666667
NRCAM	-2.35264285714286
SLC35E3	-0.543875
CSRP2	-0.781
HYPE	1.365
MAPK15	0.586
MGC14327	0.168
TIMM13	-0.422166666666667
ZNF462	1.19775
GBA3	1.69875
TEX13A	0.2125
MCM6	-1.30355555555556
MTRF1	-1.60225
ABCA7	0.12625
EIF4A2	-0.018
ZC3H10	1.0538
RPGR	0.144166666666667
C20orf94	0.88075
RP1L1	0.30225
GPR125	-0.4695
USP22	-0.370285714285714
OR1L4	0.3145
MLZE	4.34225
FLJ32065	0.21225
PTCD1	-0.29325
CRTAC1	1.84
BXDC2	-1.97875
C18orf1	0.716833333333333
FAM107A	-0.0276428571428571
EFNA3	1.68625
P18SRP	-0.0946
CAMKK2	1.05791666666667
KIAA0649	-0.33225
NES	-1.22583333333333
HS6ST3	0.82075
PON2	-0.30575
TCP11L2	-0.46525
CLEC4A	1.10625
PRR12	0.776
MLXIPL	-1.2172
C2orf50	0.87
ZNF28	0.595
ENC1	1.68633333333333
MAP2K1	-0.736
FKSG2	0.31925
KIAA0430	0.3675
PTP4A1	-1.77822222222222
GPR156	1.6835
GTF3C6	-0.08075
UBR2	0.2659
LOC388272	-2.292
MAK	1.10833333333333
ACOT4	2.618
STC2	-0.656333333333333
PIGW	-1.93625
SAE1	-0.61525
COL6A1	1.33140909090909
OAZ1	0.389666666666667
STMN4	0.317166666666667
EDG3	0.3545
SGCE	-1.46233333333333
IL11	-1.6255
PRSS8	1.258
YIPF5	-0.138666666666667
WNT4	3.0015
CSN2	0.311666666666667
TCF7	-2.281125
TDO2	3.88225
SAMD9	3.038625
S100A7A	3.113
MMRN1	0.415666666666667
GKAP1	-0.10675
AKR1C3	-0.5465
RNF19A	0.450625
GMDS	-0.11975
YKT6	-0.6375
SPARC	2.3052
C12orf31	0.29
UBE2V2	-0.848666666666667
FBXL18	0.0621666666666666
KIAA0460	1.44075
ADAM22	-1.039
SERPINC1	-2.87725
KCTD21	1.1145
MYOHD1	-2.4815
ZNF37A	0.935666666666667
GTF3C1	0.607833333333333
CTSZ	2.41225
PRNPIP	0.64525
DRD1IP	0.278
NR1I2	-2.2925
ZNF266	-0.7874
SPAG4L	0.632
COX4NB	-1.536
SAPS1	0.651666666666667
APOA1	-3.466125
TATDN1	-0.617666666666667
C10orf82	2.69325
KPNB1	-0.45525
FOXO3	1.61008333333333
CRYBB2	0.771
ZBTB5	-0.573833333333333
SLC25A38	-0.00100000000000001
DCTN2	-0.309
IFT20	0.69825
CTHRC1	2.3595
C1orf31	0.554875
UHRF1	-1.1005625
GPC6	0.00375
C10orf54	0.895
MCF2L2	-0.4384
WNT9B	0.022
OLA1	0.450125
FAM120B	0.4625
TTLL10	null
CYorf15A	-4.495
RELN	-2.4782
SCN2B	0.330916666666667
MFHAS1	-1.41725
NKX3-2	-0.193666666666667
RASGRF2	0.583
SSBP1	-0.4875
KPNA6	-0.00242857142857143
LOC389118	-0.013
HS3ST4	-1.89377777777778
SUPT7L	-0.982
FLJ32658	0.48525
IGFBPL1	-0.411
KIAA1641	-0.6728
SHKBP1	0.543
CSF1R	4.53625
NAGK	1.0505
MYL2	0.848
HIST1H4C	-1.71866666666667
TOMM7	-0.8325
ADAMTSL3	3.2811
TNFSF14	-0.78425
PRRT2	-0.6875
VTA1	-0.419125
AOAH	1.52516666666667
CRISPLD2	1.90507142857143
PNN	-1.4279
TA-NFKBH	0.3765
ESPN	1.09225
RBM43	1.316
KIAA1267	-0.252375
DDX3X	-0.186666666666667
KIAA1576	-4.0935
PLXDC1	3.91066666666667
FLJ25801	-4.4095
HNRNPL	0.471
RUNDC3A	0.107
CASP12	0.28
SH2D5	-1.051875
RPL26L1	-0.262
OR51A7	0.29475
HDC	3.418
C2orf16	0.307
SYTL3	2.594625
GOLGA4	-0.285125
NOTCH1	-0.541333333333333
ATPAF2	-0.1635
ECD	0.2645
SSX5	-1.452
SNAP91	-0.05925
OCA2	-4.75175
PNPO	-0.2145
DAPK1	-0.9805
PINX1	-1.18133333333333
SELENBP1	2.272375
NEK3	-1.57725
TMED4	-0.241642857142857
SSTR4	0.1485
FOSL1	-1.9164
CD40LG	-0.0335
CES1	-1.17175
DCI	0.4405
B3GAT3	0.313833333333333
STK17B	-0.651
CNTN6	-0.0235
CYP3A4	-1.49933333333333
MBOAT2	1.00985714285714
PISD	0.68075
USP1	-1.97625
PYDC1	1.78716666666667
CENPM	-1.562125
SAR1B	0.09475
TTC7B	-1.124625
DP58	0.7595
GPC1	0.16975
RBL1	-1.55575
TMEM137	-2.67233333333333
TOB1	0.924916666666666
TCEAL1	-0.241166666666667
CENPF	-1.10109090909091
C6	1.26433333333333
PRSS1	-3.93625
PPIL6	1.278
C6orf124	-1.711
ODZ4	0.332166666666667
SNCB	0.431
NDUFB9	0.793125
CNOT6L	-0.475833333333333
S100A9	3.52816666666667
TRIM50	0.0185
KCTD1	2.1855
WDR63	1.903
SPEF2	2.449
RNGTT	-0.275666666666667
CXorf22	0.839
KCNK16	0.39225
CEP250	-0.8095
ATPBD1B	-0.10425
KCNJ2	3.393
MT1B	-0.291
ZNF684	-0.6865
SLC4A1	0.81325
PDHA1	-0.9115
ZNF492	-0.596875
TKT	-0.4095
BYSL	-0.60425
RNF38	-0.08675
AHDC1	0.26
KLHL2	0.042
CMTM8	1.48475
DMP1	-1.1765
HERPUD2	-0.454875
CRTAM	1.92166666666667
ZNF572	-1.23175
TMEM16J	-0.2395
HSD17B2	-1.0715
UBE2G1	-1.27775
AHSA2	-3.547
PELI2	-1.1955
TPX2	-1.604625
ATP9B	0.935333333333333
DAZAP1	-0.241142857142857
HMGCS2	0.793166666666667
C17orf38	0.1575
B9D1	-0.551375
NKX2-5	-1.14683333333333
KIAA1276	1.79875
LILRB2	3.1825
CSTF1	-0.0486666666666667
BTN2A1	-0.631333333333333
C15orf48	3.57625
IGF2BP3	-4.285
FAM113B	0.744833333333333
HRG	0.38925
ZNF131	-0.829
USP47	0.1725
CCDC88B	-0.426375
HCN1	-0.6506
HTN1	-0.6828
SYCP3	-0.723
C13orf23	-0.5116
PAPOLA	0.048
AATK	0.1754
MSH3	-0.160666666666667
NDUFAB1	-1.18025
ITLN2	-0.714666666666667
BAK1	-0.039
MRPL45	0.417833333333333
MTNR1B	0.269
LOC645843	0.3985
SPECC1L	0.392625
PGCP	1.51725
SPN	-0.963125
GPR143	0.597166666666667
ZNF576	0.467
TMEM39A	0.1406
ATP5D	0.575833333333333
MAGEB3	-1.7615
RPS5	-1.0965
ANP32E	-0.640571428571429
MTMR1	0.75175
YEATS4	-0.9515
SYNGAP1	-0.35275
PCOLCE	0.315666666666667
MNS1	-1.19925
PCYT2	0.6175
ZNF182	-0.106
LAX1	0.769375
SPPL2B	1.5446
ELOVL5	1.6397
PCDHAC1	-0.114
B4GALNT1	-0.879333333333333
BLOC1S2	0.45925
ZNF673	-0.9287
