Hybridization REF	TCGA-AR-A0TY-01A-12R-A115-07
GDF2	0.0468333333333333
TIMM17A	0.5275
HNRNPA0	0.9097
OR2H1	0.30575
PCBP1	-0.03775
COL23A1	-1.88
LRRC2	-0.152857142857143
NSD1	-0.310857142857143
FLJ37078	1.06925
WDR91	-0.296666666666667
TMEM179	-0.1895
DSCR10	0.5355
CNDP2	0.3995
FYN	-1.187
BEX2	-2.88683333333333
KCND3	-0.1265
YPEL5	1.6625
LRRC42	-2.12166666666667
C17orf45	-0.79775
ZNF649	1.9873
LOC150763	1.2315
COL5A2	1.68625
CNGA2	0.086
ELA2B	-0.9155
RAB9B	-0.096
FAM100A	0.12725
NAIP	-0.985428571428572
MYOZ2	-1.80675
SPATA12	0.143
XRCC4	-0.4805
CYB561	3.3192
CHST10	-1.3725
BAI1	-1.32583333333333
BRSK1	-0.936666666666667
C17orf89	-0.6915
PDE6H	-3.167
FLJ20309	0.3056
MAP7	1.52025
SCN4B	1.198
SPAG9	-1.5324375
SERTAD1	1.25316666666667
FLJ21963	-0.4905
ANTXR1	-1.0739
TMPRSS13	-0.113
ETV7	1.131
DGAT1	-0.212
NKIRAS1	-0.906666666666667
TAC3	-3.461
CORO1C	-0.827916666666667
RAD54B	-1.2805
HRASLS3	3.98566666666667
C21orf42	-0.6715
BARD1	-1.10183333333333
ZNF177	1.54616666666667
MIP	0.6885
ZNF442	1.492
F2	-3.1754
GRIA1	0.016875
GALNTL2	0.713333333333333
WNT5A	-3.5933
LENG9	0.316
hCG_25371	-1.061
FOXR1	0.3775
TRA@	0.4335
PWWP2	1.381
C1QTNF7	3.08683333333333
SLC7A4	-0.043
C4orf7	2.118
C17orf80	1.4085
KLK4	0.706833333333333
IL31	0.135
TMEM176A	3.4825
CTNNB1	-0.0555
BHLHB2	-0.10125
TMEM185B	0.764333333333333
ARD1B	-0.085
C1orf93	-0.012
BRUNOL4	-0.0456666666666667
LOC541469	2.25141666666667
UPK2	0.29875
GAS8	0.011
PATE	-0.0225
IMPACT	1.20525
WNK4	-0.569666666666667
HNRPLL	-0.745
GAD2	0.035
ITGA6	0.1485
BMP15	-0.167333333333333
CYP2A7	0.181125
RIC8A	-0.046875
CCND1	1.08658333333333
USP35	-0.4365
DSCR2	-0.78025
CCL4	4.78066666666667
ZCCHC10	-0.725
NOL11	1.26775
TRPM2	3.34266666666667
PSMD2	-0.53
CHTF18	-0.90725
USP18	0.661
RRAS	0.420375
LAMC3	-0.712
TOX	-3.64866666666667
PCDH15	0.554
GABRG3	1.0675
NUDCD2	-0.175125
SGCZ	0.4745
KCTD17	-0.4102
SPSB2	-0.2015
TPPP3	2.38366666666667
CILP2	0.804333333333333
CALB2	1.297
CEBPZ	-0.0721666666666667
ZNF479	1.5345
FMOD	3.63533333333333
C21orf66	-0.1145
CLN6	-0.082
ANAPC1	-0.66
SH2D3C	1.614
PTPN14	0.0303
TRIM42	0.25875
APTX	-0.746
SNRPG	-0.0665
BMS1	-0.15675
MAGEA3	1.3135
NFATC3	-0.9615
LRRC45	0.0545
ARS2	-0.0978571428571429
LRIG1	-1.79316666666667
EPSTI1	0.8205
PRSS27	2.28625
ERC2	-0.567125
PRKACB	-0.912214285714286
PRDM13	-1.1825
HCG27	-1.997
KLK12	-2.408
HSD17B7	-0.535666666666667
ZNF354A	-0.07825
PCDH11X	1.584
DMGDH	-0.91875
PCBD2	0.0811666666666667
TMC6	0.973625
RIMS1	3.657625
SF3B2	-0.108166666666667
RCN1	-2.55766666666667
CPB1	3.9175
BCAR3	1.7025
FCRLB	-0.35975
PAK1IP1	0.066
OR10H1	0.1765
KIF9	1.3012
PITPNM2	0.253625
L3MBTL4	-0.362
TGFB1	-0.6517
ZXDC	0.0715
SLC6A16	0.43675
SRrp35	-2.251875
LRRC8E	2.47975
PPIAL4	-0.893083333333333
EOMES	0.5165
PAX2	-1.6795
SCARF2	0.258875
PSEN2	0.686333333333333
PCDHB13	1.40525
C10orf28	0.189125
DHRS7B	0.327785714285714
C1orf131	0.669
ASB1	-1.8939
ZNF223	0.938833333333333
LCMT2	1.04475
MEP1A	-1.7315
TMEM53	-0.06275
RSPH3	2.04225
C10orf33	-1.196
LOC644285	-1.348
PTPN9	0.775333333333333
ABCA12	-3.9175
CCDC37	-1.65725
RUNDC1	0.689
YES1	0.813833333333333
FAM120AOS	-0.474
OR5M3	-0.3545
PPP1R3F	0.233083333333333
IL13	-0.565
MDFI	1.0475
PRNT	0.41225
ZDBF2	-2.5385
OR10C1	0.1365
CLIC1	0.1395
LILRA5	0.165166666666667
CSAG1	-1.20016666666667
TREML2	-0.771
FAM125A	0.0645
ZNF74	-1.0205
FAM104A	1.350625
LRRC39	-0.7335
SAMD5	-0.903
HYAL2	0.25925
HIST2H2AC	0.00662500000000001
IGFBP5	-0.362869565217391
NRTN	0.745666666666667
KIAA0556	-0.0271
FAM29A	-1.63566666666667
JMJD2A	0.9055
EPHB1	1.209
POLD4	1.0965
ANAPC10	-0.975
LRRC36	-0.37125
MEGF6	-0.667875
LPHN3	-0.9445
BMP10	-0.0706666666666667
C21orf55	0.256
CREM	-0.3418125
PTGER4	0.393833333333333
METAP1	-1.320625
KCNQ1	0.918333333333333
NR2F2	0.976125
SSFA2	-1.42533333333333
CTTNBP2	-2.252
BCL2A1	-1.315875
ZBTB24	-0.2825
SLCO6A1	-3.03575
PRDM1	0.475
OR7D2	-0.4455
CCDC47	2.7967
LOC646982	0.2735
SLC26A6	-0.495333333333333
BIN1	-0.5429
SRRM1	-0.0257857142857143
PCSK1N	0.279875
ALS2	-0.5776
ECT2	0.255
CACNA2D2	1.085375
DOCK6	-0.3255
C10orf119	0.1385
FATE1	0.33475
DUSP23	1.75825
TRIP6	-0.170142857142857
NUP35	-0.58375
CDH3	-0.848
KLHDC8A	0.84475
C9orf116	-0.067875
EI24	-0.000499999999999997
CENTD1	1.5575
RWDD2B	0.543833333333333
DOCK1	0.4045
NPAS2	-0.46025
NR3C2	1.57983333333333
FAM63A	0.10575
INPP5F	-0.562
FAM111A	0.0907
MYBL1	0.129333333333333
IQGAP3	0.745
CRADD	-0.165833333333333
DUSP12	-1.01675
PDZK1IP1	3.739
VASH2	-1.0085
CTR9	0.706
VIL1	-3.38825
OR8U1	0.5185
CCDC107	-0.1265
PTTG1IP	-0.222375
OR4X2	0.40375
COL9A1	-2.659
PSMD9	-0.04475
ZFP62	-0.448
TIP39	0.82425
PARP15	0.7325
TTC19	-0.849375
C1orf114	-1.9945
GFPT1	0.692
SLC27A6	-2.1285
MRPS10	-0.2438
CALML5	-0.0186666666666667
TRPM7	0.89875
CGNL1	-0.520375
CECR1	0.47225
SERPINB8	-0.557833333333333
TMEM102	1.14825
PDIA2	-2.5375
NUCKS1	0.235666666666667
HOTAIR	-1.02275
EBI3	-0.276
NXN	-0.69425
ZMYND19	-0.736625
FOXJ3	-0.72925
EIF5B	0.359
EIF2B4	-0.239333333333333
LEO1	0.70775
ZIC5	-2.10783333333333
IL20	-1.06266666666667
KIAA0415	1.42725
FLJ37357	0.4185
TSPAN12	4.759
ACTR3B	-0.600375
TFAM	0.689166666666667
IL17RD	-1.435125
PARP12	-0.4435
KLHDC7A	0.4455
KCTD4	0.0491666666666667
GTF2H1	0.59175
FLCN	-1.337
BIRC4	2.077125
LOC790955	0.8285
VKORC1L1	0.26725
CYP4F22	2.289
TAS2R5	0.6205
ZNF582	-0.055
HS3ST3B1	-1.282625
CTNS	-0.1795
STK36	-1.3475
MMD2	1.013
RP5-1103G7.6	0.037
FLJ23356	1.646
CRH	-1.02125
C1orf182	-0.557833333333333
ACP5	3.86883333333333
AMFR	1.4053
CA4	-2.1315
PLCB4	0.22775
MPHOSPH10	0.3025
UNQ473	0.121166666666667
G3BP2	-0.0548333333333334
SR140	-0.0583333333333333
HOXA2	0.85075
PYGB	-0.958375
BAT1	-0.2575
DKK3	-1.09116666666667
DDX31	-1.08025
TULP1	0.148
NHLRC2	0.972
TNRC4	0.114
ZNF430	0.94375
TNRC6A	0.279875
PLA2G1B	1.28416666666667
RCHY1	0.382166666666667
GTF2A2	-0.482166666666667
MGC4294	-0.7055
ZNF691	-0.713
TACC3	-0.695
DNAJC5G	-0.562
LOC4951	-0.106
MS4A4A	-0.92
LOC152485	-1.2995
PPP1R2P1	0.691
PPP2R5B	-0.65125
RPGRIP1L	-0.63475
SPOP	-0.6582
PTPRF	0.160583333333333
MGC42090	-1.426
SUSD3	2.99
THOC4	-0.43875
MAML1	-0.6128
FXR2	-0.836333333333333
TYK2	-0.092875
MUC6	0.968166666666667
DNAJB7	-0.3075
PIP4K2A	0.0649285714285714
MEX3A	-1.09116666666667
RRP1	0.064125
TFAP4	0.03
CXorf41	0.09425
MTMR4	1.24616666666667
CTLA4	-0.81
SNX9	-0.480625
CIB3	2.28666666666667
NECAP1	0.690375
PLA2G2D	0.000900000000000001
GLMN	-0.518333333333333
DCLRE1A	-1.076
PDX1	0.2205
SAMD11	0.45375
MRPL55	0.0927
TLR7	1.30475
TBC1D21	0.129666666666667
SMAD1	0.8455
ACTRT2	-0.0605
RIOK2	-0.696
PDLIM4	-1.59625
SLC22A15	0.889833333333333
ABHD13	1.4801
STX18	-0.3255
CCPG1	0.677928571428572
DCBLD1	1.4985
SLC2A6	-1.0845
NOLA3	0.40925
TRDMT1	-0.567214285714286
IL17F	0.663
ATP1A4	-0.661833333333333
OR52W1	0.1105
CFL1	-0.388
IL4	-0.78475
RBP2	-0.0748
CPSF6	0.961375
TTC8	-0.092
MUCL1	4.3515
EYA3	-1.62116666666667
KRT38	-0.24
GNE	-1.59325
ZNF501	-0.329
SLC35A2	0.7795
CEP110	-0.7647
MYF6	0.805
MGST2	0.281333333333333
TRPV4	1.72866666666667
NEK8	-0.252833333333333
NOX5	1.6495
NCKAP1L	-1.40816666666667
EMP3	-2.217
BPY2C	0.1585
C1orf38	-0.147
ELOVL2	2.138125
CBX7	0.105416666666667
OSBPL1A	0.956666666666667
ZNF589	-1.6455
ESCO1	0.445833333333333
TRA2A	0.3495
C3orf26	-0.67125
PHF2	0.65875
PID1	-1.02033333333333
RFC1	-0.686
MTAP	-2.0603125
ADORA3	4.11733333333333
LOC389458	2.39325
TRNT1	0.16625
CRIPAK	-1.0955
RAI2	1.27883333333333
ANKRD44	-1.5085
GZMB	3.83025
NFE2L1	-0.748125
STIP1	-0.220666666666667
RASL11B	-0.059
NT5DC2	-2.18566666666667
LRP2	0.344375
MTDH	0.7864
ARSG	1.6815
HSP90AB1	-0.0829166666666667
CT45-6	1.467
ZNF483	-1.2585
LMBR1L	-0.066
S100A2	-2.5488
C2	-0.802666666666667
C2orf27	-0.46225
EIF4EBP1	0.21775
GCKR	-3.25066666666667
PPP1R9B	0.53225
FER	-1.12125
SNRK	0.746166666666667
OR5M10	0.16
UTP6	-1.3665
CAPZA3	0.55725
FBP1	1.06644444444444
TERT	-1.547
CCL1	-1.534
FUCA1	-0.1725
ALS2CR8	-0.5255
KCMF1	0.254666666666667
SRCRB4D	-0.2955
OXCT2	-0.262666666666667
IL17RA	0.524666666666667
MPP5	0.9395
SPA17	-0.126
FLJ10986	1.602
GALNT14	-1.661
CXorf27	0.44125
NPLOC4	-1.5585
RAB34	0.24375
KRTAP3-3	0.459
ARSD	1.8575
CPLX2	-0.8546
PJA1	0.406
WHDC1L1	0.8665
RB1	-0.5603
MTMR15	-0.006
PHLDA2	0.2502
GUCY2F	-1.2215
MPV17	-0.385166666666667
SLC35D1	0.1775
LYSMD3	0.1491
COL16A1	-0.047
ERLIN1	0.0476666666666667
JMJD4	0.9885
HIST1H2BK	-0.12675
TP53I11	1.94
ST3GAL4	0.1438
PF4V1	0.0452
ALG8	-0.443
REG1A	-0.43875
MINA	-0.9135
CYB5R3	-0.248666666666667
HHLA1	0.268
MYST4	2.8306
VASN	0.45825
UCHL5IP	-0.138
TFAP2A	2.6575
MGC9913	-0.383
C9orf97	-0.8515
LOC90379	-0.08675
PHF15	-0.908285714285714
ZNF169	-0.813833333333333
KRT7	-1.1073
GLIPR1L2	-0.378625
LOC116236	-2.21275
IQCF3	-0.41325
RDH14	0.6505
HNRPK	0.332928571428571
RABEPK	-1.3095
ISX	-3.2805
CBARA1	-0.142
RAD51AP1	-0.91625
MLL5	0.193875
CXorf48	-3.1225
SGCD	-1.73025
PHTF1	0.170125
CA3	-1.14625
CMTM5	-0.11625
STX10	-0.957
JMJD2D	-0.89775
P4HA1	-0.4575
GAB3	-1.2435
DHRS4	1.0995
COL4A1	2.5679375
C20orf20	-0.148375
OSBPL2	1.532375
PTTG2	-1.894
KIAA1688	0.683
STS	-1.19125
SHROOM4	1.3315
KBTBD5	-0.0875
ALDH1A3	-0.6138
BTNL2	-0.110666666666667
TGIF1	0.315
ZFAND5	-0.262125
ICA1	1.73125
NAV3	-2.06233333333333
FLJ12331	0.044
EPS8L2	0.5832
MNT	-0.465833333333333
ENTPD1	2.62816666666667
OR51E2	2.22075
STK11	0.711875
MX1	1.688125
TTTY9A	-0.2965
CX62	0.284
LOXL4	-1.721875
EXOSC4	-0.63
PURB	0.592214285714286
SETD1A	-0.3785
RELB	-0.09825
LAMB2	0.719833333333333
HNF1B	-0.833333333333333
PNLIPRP3	-0.945
C14orf139	-1.11525
UMOD	1.482
GRIN3B	1.5395
GPR25	0.609
ZNF512B	-1.49775
ATP6V0A1	-1.374875
SRA1	-0.00283333333333333
ZNF615	3.01325
ZNF768	0.15375
ZNF469	1.53625
DYNC2LI1	0.2735
DNAH3	-0.255
LOC387911	1.81675
LOC554234	0.4255
ARRDC5	0.49775
TMEM59L	-2.35383333333333
MARCH4	-1.098
CNOT8	-1.23
KIRREL3	-1.43933333333333
ADAM17	0.23675
MYOG	0.69225
CPNE1	-0.599333333333333
AK5	0.810375
LOC204010	-0.3665
NDRG4	0.812
LOC130074	-0.68475
PIAS4	0.693
NCOA2	2.695
TEGT	1.0927
USP5	-0.15225
ANKRD21	-0.467
KIAA0692	-0.282333333333333
HAPLN3	0.0375
LZIC	-0.7955
NRXN3	-0.526
CDKN2C	-1.76666666666667
KIAA0226	0.594416666666667
CYB5D1	0.41775
WDR68	1.031125
ABCB6	-1.4433
MRPS25	-0.0135
ZMAT2	0.399083333333333
KRT25	-0.388
RPL11	-0.7435
GRAP	0.192333333333333
LOC198437	0.916333333333333
RORC	0.940375
RAP2C	3.77992857142857
MXD1	0.643125
AZI2	0.154333333333333
NUAK2	1.39875
AHSG	-5.147875
MANSC1	2.08625
IMP3	0.538833333333333
C2orf3	-0.484375
VSTM3	2.63725
PCTP	2.1435
SIRT1	0.7535
MANBA	-1.07775
CD164	1.16525
GFRA1	-3.2846
PRM2	0.24425
ZKSCAN3	0.382
PLEKHG1	2.485
TPRKB	-0.13275
UBFD1	0.518
CDKL5	0.333666666666667
HIST1H2BD	0.924333333333333
INPP4A	-0.194833333333333
BMX	0.0956250000000001
PTPRU	-0.8325
LOC554202	-1.06433333333333
HOXC8	0.914625
IL12B	-0.189
ADPGK	0.07325
ZNF418	1.581
SIAE	2.242375
CWC15	-0.20025
RP13-401N8.2	2.0745
KLHL11	0.68925
DEDD2	0.47575
PSMB3	-0.8295
DDX25	-2.94875
ZBTB3	0.2915
GFRAL	0.227
RPS25	-0.108
FAM57B	-1.348
TESK2	-0.1355
DNM1L	-0.46025
ZNF207	-0.722166666666667
CLEC11A	1.28625
TOLLIP	0.578
TMEM61	1.379
DLK1	-3.8015
PLVAP	3.66025
NOD2	2.5145
SCMH1	-1.09775
FLJ40235	0.00474999999999998
HTR2A	0.516
ARMC5	0.2375
FUT7	0.0275
PRELP	1.0208
ALKBH6	0.4895
GYG1	0.287416666666667
POLR3GL	0.23075
COL8A2	2.205
OR10A5	0.59275
C1orf187	-1.36125
TXLNB	-0.515333333333333
C16orf68	0.469833333333333
R3HDM1	-0.79575
C16orf75	-0.09575
BAALC	-0.08675
TNP1	-0.217
GAPDH	-0.970333333333333
COX7C	0.8585
ERRFI1	-0.866583333333333
PGAM2	0.629333333333333
FAM108B1	-0.732
APC	-0.39525
TLR2	2.138
SUCNR1	1.637
ZNF233	2.84825
WFDC1	-1.51583333333333
PSG11	0.0824
SLC39A1	0.228
PSAPL1	-0.5925
CDC42EP1	0.391375
MECR	-0.204
KIAA0101	-0.5436
MACROD2	-1.0064
MMP19	0.19075
LOC202459	0.0275
VNN2	1.7345
ACCN3	-1.1175
TIMD4	0.5755
RNASE8	0.51
CCDC7	1.58675
SULT2B1	3.161
ME1	0.2065
MGRN1	0.214875
MRPL30	0.13275
IVL	-0.278875
CALM1	1.09045
PLEKHA6	1.6626
B4GALNT2	-0.6775
PGDS	4.78925
C8orf33	-1.14466666666667
TMEM56	-3.61016666666667
CKM	-1.02183333333333
ESR2	0.5127
ACOT8	-0.35575
AGTR2	0.414333333333333
LOC155006	0.76975
BC37295_3	0.4425
EPM2AIP1	0.371
PZP	0.271
RPS9	1.14666666666667
C18orf51	-3.2615
SIVA1	1.2173
HEATR2	0.127
CD3E	-0.71475
C20orf142	0.124
PGLYRP3	0.228
CCDC139	1.35825
GPS2	-0.925
NOL14	-0.3315
LRTM2	1.037
TRIM36	3.52975
TP53RK	0.6129
FBXL13	-2.01683333333333
RUFY2	1.31964285714286
C11orf70	-1.78416666666667
HSPB9	0.1825
GJA5	2.76475
HGF	-1.33583333333333
EPHB4	0.0505
SOX18	1.17425
IFRG15	0.6555
SERPINA10	-4.10025
WDR23	-0.177875
REEP2	-1.86333333333333
CDK3	-0.149
HSPA12A	-1.1525
ARL8B	1.1483
SATB1	-1.81816666666667
PPM1D	1.26716666666667
VPS45	-0.6765
TP53BP2	-0.460125
GJE1	3.78475
CACNA1G	0.29575
VGLL4	0.729375
GNPTG	0.13225
ROS1	-3.61425
C21orf128	-0.801333333333333
BMP8B	1.073
SLC5A4	-1.3635
SLC6A3	-0.253333333333333
C16orf53	0.298875
TMEM81	-0.847
APC2	0.7534
SYAP1	1.912
C6orf54	-0.9405
ZBED5	0.2759
PVR	0.517875
LTA4H	-0.997833333333333
CCDC24	0.9327
MAGEA4	1.1935
IFIT3	0.1785
MYADM	1.467125
C21orf82	-0.0095
PDE3B	-2.68175
TMPRSS11A	-1.27275
PGK1	-0.853941176470588
CCL13	4.575
DERL3	-1.01616666666667
MLXIP	-1.17325
PLOD1	-1.246125
MTFR1	0.8878
NPDC1	0.478
GPAA1	-1.31866666666667
LTV1	-0.1665
RYR3	-2.12825
C7orf46	1.283
VAMP2	-0.30475
RNF135	1.1759
SUPV3L1	0.14525
FIBP	0.187125
ADAMTS18	0.717166666666667
RNF25	-0.263666666666667
SOS1	0.4955
PLAU	-1.396375
MATK	-2.15
EHF	3.636
CTNND2	-1.224625
PTEN	1.42878571428571
ZNF189	-0.66975
SLC28A3	-0.276
GUCY1A3	3.09875
SETD2	0.9205
ROGDI	0.96575
TICAM1	0.7805
RASSF3	1.209
PACSIN2	-0.645166666666667
SERPINB5	-1.974
PRKCDBP	-0.182375
TFDP3	0.483
LGR6	1.118375
RFX5	-1.19266666666667
OR52J3	0.5985
PTPN18	1.449875
ZBTB34	-0.24975
KCNF1	-0.226
SYNE2	1.46164285714286
SLC22A4	-1.6755
NETO2	0.234125
VCPIP1	0.95225
LDHD	2.20425
ESX1	-3.3825
SQRDL	1.354
GALK1	-0.744
SERPINA6	-3.57983333333333
HD	-1.207375
ASCL3	-0.113
FBXL6	-0.56375
FABP7	-3.669875
MAGEC3	-0.4285
KLC4	-0.49025
CD1D	-1.784125
PRAM1	0.35625
EIF3B	0.676071428571429
DSCR8	-3.06275
FLVCR1	0.12575
KIAA0141	-0.161375
PROM2	3.04483333333333
ALOX5	0.7143
GPR162	-1.26775
LYRM2	0.648625
RNASE6	-1.160875
HES5	1.12825
GJA1	-0.616125
MRPS14	-1.5375
HMHB1	0.29475
TAF7	1.75375
BTNL9	0.5013
SFXN2	0.882625
VEPH1	-2.343
GK2	-0.3875
AMBP	-3.9405
KIAA0953	-0.7795
XAGE5	-0.915
CCBP2	2.0815
TGM2	-1.47466666666667
ZNF202	-0.489
ACTL6A	0.3325
SLC23A2	-1.1122
ARHGEF7	-0.171083333333333
LOC728635	1.0135
CRYM	-1.3325
PKD2	-0.61425
MANBAL	0.273666666666667
LIN54	0.166
ACTL7B	-0.078
OR4D9	-0.023
KIAA1683	1.53175
ZNF704	0.1385
TCP10	-1.41257142857143
MAGEB18	-3.3625
DEFA4	0.616833333333333
ZNF197	-0.0235
PTOV1	0.334666666666667
RNF208	0.517166666666667
CMIP	0.105833333333333
TRDN	-0.0225
UCHL1	-1.774375
APOL6	-1.3466
PLK1	-0.879333333333333
NPHP1	-0.619333333333333
NDUFA11	0.03125
DAB1	0.5135
RTN4R	0.16875
PUSL1	-0.465
SYT2	-0.08475
ANXA13	0.59
RFTN1	-0.70075
ATP8B2	-1.69325
VN1R2	-0.2105
OR52E4	0.146
NPPB	-2.86916666666667
ZNF148	0.031
ZNF141	1.287
IKZF1	-1.868625
PSMC2	0.31175
GGA3	-1.15266666666667
LPGAT1	2.75383333333333
SEC16B	-0.0161666666666667
C5orf38	-1.29833333333333
THOC2	-0.4862
SLC16A12	-0.918833333333333
ALK	-0.99425
DACT3	1.008
CACHD1	-1.3785
GAN	1.1075
EXOC6B	-0.52
HIST1H2AE	-0.41875
VAMP1	-1.8455
SRI	-1.07883333333333
AKAP14	-0.693
HLA-E	0.6472
SLC25A32	0.550666666666667
FLT3LG	-0.813333333333333
ATP1B1	-0.6845
WDR1	-0.218625
SWAP70	0.525
TRIM31	-0.31875
ARNT	0.10225
ZNF596	0.802
CDKN1B	0.906583333333333
FOXC1	-0.02375
SEMA3A	-4.2491
LSM14A	0.512833333333333
STEAP3	-0.6535
ABCA1	0.671666666666667
PLSCR2	0.392833333333333
EDC3	-0.05575
THBS3	-0.60125
C15orf43	-0.325833333333333
GMCL1	0.5325
C9orf71	0.48825
MGAT5	0.062
LOC402164	0.3105
TSPAN8	-0.355333333333333
DYNLT1	1.581875
IGSF1	-2.7275
TMEM143	-0.06525
FLJ25006	-3.5525
ATP13A3	0.403833333333333
C3AR1	1.827
CADM2	0.635166666666667
EFNA4	0.795
HAO1	-0.70975
TWF1	0.872666666666667
MRPS17	-0.19825
MYH9	0.191416666666667
C9orf9	-1.31833333333333
C17orf79	-0.859666666666667
FSCN3	0.0395
BDKRB2	1.25516666666667
PCGF6	-0.844833333333333
RAP1GAP	0.713
TAS2R41	0.631
DCLK1	-1.1939
DEFT1P	0.128166666666667
TAF2	0.493333333333333
COPZ1	0.1755
KATNA1	0.1275
STIM1	0.513
TBX2	2.08883333333333
RPS4X	1.14792307692308
MARCH8	1.3155
DHX33	-1.38416666666667
TMEM161B	-0.7295
SYPL2	0.258
ADCY5	1.606375
SRPK3	2.0245
CXorf9	-0.218
REC8	-1.019
CLP1	0.292
MGC52498	-1.0465
DUOX2	0.16325
C6orf150	1.541
TSC22D3	2.28525
CASP8	-0.9443
PRKD3	-3.0009375
CFH	0.8115
TRO	-1.72325
NRIP1	0.8845
ZNF707	-0.0515
TBC1D22B	-0.785166666666667
HYI	-0.1405
COX7B2	3.2445
GPR52	0.597
CASC3	-0.578428571428572
METRN	1.09875
KRT3	1.231
ARF1	0.875785714285714
C1orf111	-0.1045
MOG	-0.3775
C6orf50	0.42
MGC12966	0.169
ATP7A	0.749166666666667
NOTUM	-2.25616666666667
LOC342897	1.128
ITSN2	0.82675
GIP	0.1345
LOC89944	-1.67816666666667
UBXD8	0.036125
GYPE	-2.7545
JAG1	0.258
RLBP1L2	-0.106
HIST1H2AL	1.1015
PAPPA	-1.89
CYP4F8	1.1185
TRH	6.61525
DCTN3	-0.4493
NT5C	-0.8825
HTR3C	-0.1105
VPS41	0.179375
KIAA0174	-0.0369
ANKS6	-1.319625
MPV17L	-2.09933333333333
MT1M	-0.452
DTX1	0.396625
LOC146325	0.1505
ZNF639	0.398333333333333
CACNG4	1.9777
TNNC1	-2.1755
MGC27345	-0.83025
CASD1	0.5829
HOXD4	0.1705
SMC4	-0.186529411764706
TTC35	0.7581
CTXN1	0.452125
RGS19	0.44275
SFRS3	0.0215
TRIM43	-1.5545
HLA-DQB1	2.495625
NUPL1	0.798
NRAS	-0.4325
RPL22L1	-1.2075
ZNF138	0.969
FBXW2	-1.1068
SIX3	0.5
HDAC9	-0.41375
OGG1	-0.178875
APLP1	-0.2705
OR7A5	-0.424
DLX4	0.72525
TUBA1B	-0.337666666666667
CRY1	-0.185125
C12orf29	-0.12375
MGC70863	-0.315681818181818
OR1D2	-0.832
C1orf25	0.13575
CUZD1	0.36325
PUNC	-1.328
SCAND1	0.675666666666667
MYT1	2.669
MPND	0.86075
GOLGA1	-0.6136
ZBTB43	0.721
VAPA	0.14475
C4orf36	0.98975
STAP1	1.87775
SLC34A1	-0.1305
PIK3R3	0.2258
TGM5	0.3055
USPL1	0.2254
FBXO40	0.158166666666667
BRF1	0.4862
CCL27	-1.3975
hCG_1657980	0.073
PFN2	-0.3827
MYBPH	-2.1395
PPP1CC	0.217875
CDCA7L	-3.0995
KCNB2	0.24125
C20orf151	2.0495
USP13	0.28625
RCOR2	0.654333333333333
FBXW4	0.101833333333333
WT1	-2.90283333333333
TAS2R46	0.319
STK38L	-0.324833333333333
LEPROT	0.445125
DDX42	0.782
TXNRD2	-0.961666666666667
TNFRSF4	2.1955
KSR1	-0.000250000000000042
SLC27A1	0.714333333333333
POU5F2	0.116
SLC22A11	0.00249999999999999
C8orf32	0.487166666666667
ZNF236	0.513642857142857
GABRB1	-5.3925
LRRC29	-0.1785
FBLN1	0.508833333333333
MRRF	-0.924833333333333
RP1	0.238
MARVELD1	1.09
AFF4	-0.0108571428571428
C17orf54	-0.0965
RAF1	-0.306
SUB1	0.571
MRPS33	0.7845
ZIC1	-3.5224
ARL10	-0.1915
RAG1AP1	0.902833333333333
P2RX5	-1.8601
NCR3	0.924
LTB4R2	0.42
HLA-DPA1	4.14325
FKBPL	-0.0406666666666667
JAKMIP1	-4.3675
SNX4	1.10375
CD248	1.85025
CCR2	-1.730125
LOC401152	-0.0363333333333333
SH3KBP1	-1.3854
LMBRD2	0.531214285714286
WDR51A	-0.576833333333333
SYT15	-0.9131
SMOX	-1.48875
NACAP1	0.29775
DRD2	0.193833333333333
COPS2	-0.201
FCER1A	4.9905
TMEM112B	0.175
SUGT1	-0.0114
CALR	0.658875
DPY19L2P4	-1.22075
ADRA1B	1.344125
LTB	2.89925
SNRPD1	-0.0845
NCAPG2	-1.479
KCNMB1	1.78133333333333
ITGAV	0.138916666666667
LENG4	1.052
C13orf16	0.197833333333333
C20orf3	-0.451375
PIP5K1A	0.0896666666666666
PCNA	-1.821625
C1orf34	3.12425
MMACHC	-0.08675
BEST1	-0.8665
REV3L	-0.195
ZRANB1	0.189
AVPI1	-0.59525
ATG5	0.89275
SARM1	-1.002
RGS7	-2.6205
HMP19	1.12683333333333
SGTB	-0.00919999999999996
FEM1A	1.3328
C1orf122	0.208125
MYCT1	3.07266666666667
GM2A	-0.202125
ZCCHC7	-0.0936428571428572
MYH10	-2.198625
DKFZp761B107	0.708
ADAL	0.0475
OR10J1	0.49575
TMEM9B	2.03175
DNAJA1	-1.11675
SCGB1D4	0.146
LRRC50	0.082
PRKX	-1.91675
NUDT14	2.1273
PCTK1	0.396727272727273
ARG1	-4.149
KIF2C	-1.362
GFM1	0.76175
RAB11FIP3	-0.2965
HBD	-1.38433333333333
NPR3	-3.0061
IRAK3	1.29816666666667
OLAH	-2.12733333333333
CYB561D2	0.915
CNNM4	2.19725
MYO5A	0.496
SIPA1L3	1.97766666666667
ADAM10	0.8735
LIPA	1.60391666666667
NAP1L4	0.433
MRPS22	-0.7215
GNG4	-2.22266666666667
PSG5	0.328
PPP2R2C	1.2091
P2RY12	1.38525
