Hybridization REF	TCGA-AO-A12C-01A-11R-A10J-07
RSPRY1	0.56675
VCAN	2.51025
CYP27C1	0.9665
SYDE1	-1.06633333333333
MED12L	-0.428
ZDHHC21	0.954625
NHS	0.509
TM9SF3	0.9615
DDHD1	-0.6925
MAFG	-0.809416666666667
BICD2	0.4344
C14orf119	-0.2685
C14orf43	0.56
CDH7	0.6405
ALKBH5	1.368
JUP	0.866625
TMEM41A	0.284
MAMDC4	-0.974
CBX3	-0.358125
LRRC18	0.3365
RBMXL2	-0.091
PLA2G4D	0.358333333333333
FGF13	1.725875
KIF3A	-0.0251666666666667
PDIA6	-1.05275
DCXR	0.45025
CASKIN2	0.2695
EHD1	0.0418333333333333
MARCKSL1	0.5305
ZNF496	0.257166666666667
SCAF1	0.708166666666667
KCTD8	-0.4445
TRAF3IP3	-0.420857142857143
LSR	2.248
CXorf1	0.100833333333333
C14orf112	0.161
EIF2B1	-0.10175
OMP	1.336
GSTZ1	0.542
LOC92017	0.72225
ISLR2	0.478
C12orf36	0.164
GATA2	-0.9415
GABRA5	-1.1275
CELSR2	-0.552142857142857
STAM2	0.342
TNAP	-0.0425
PTPMT1	-1.11166666666667
GRP	6.44875
SV2A	-1.10733333333333
MAGEA12	-4.719
CACNG1	4.014
C18orf19	-1.728
GSG1	-0.373333333333333
PTPRJ	0.137714285714286
FRMPD1	0.1375
ZNF668	0.87125
PLEKHJ1	-0.363
ADAT1	-1.1494
TMEM50A	0.0986
UCN3	0.508
HOOK1	1.77525
IL17B	1.132
MLKL	-1.53916666666667
TTC14	-0.834
KLHL5	-0.009375
CRYL1	0.645833333333333
FOXH1	0.1495
NFYB	-0.063875
PPM1G	-0.37175
GOLGA2LY1	-0.69225
NMT1	-1.05925
HADHA	-0.3281
CHSY-2	2.75275
PLEKHF1	0.774428571428572
SAGE1	-2.3515
MUSTN1	0.504
SUHW4	0.55825
TFEB	1.423
ZFYVE27	-0.20875
ATG12	-0.397333333333333
BMI1	1.54707142857143
ZIM3	-0.4745
MYH4	-0.09
MASP1	-0.86175
KIAA0984	1.456
RPAP2	-0.335
ASB5	0.33225
BOLA3	-1.74433333333333
MIA3	1.169
KRT35	5.153
KIR3DL3	0.0575
MRPL51	-1.14975
SEMA3F	1.27983333333333
NDUFB2	-0.302166666666667
LOC253012	-0.2755
FAM46C	-0.453
G6PC	-1.922375
CSAG3A	-5.365
PREX1	2.1215
SLC25A45	-0.020875
MAPKBP1	-0.00570000000000001
CPE	1.9671
GNB1	0.368875
CXCR6	0.58
TRIM46	0.76875
C16orf3	0.338
HPSE	0.535625
TIGD3	-0.234
SPG3A	1.52975
LCAT	-1.28116666666667
ST6GAL1	-1.47894444444444
POMC	1.535
FLJ36031	-0.678
NSMAF	-0.814
SKIL	1.313
ADSS	0.303
HMGCS1	-1.9875
POLR3F	-0.31
RAB10	0.243375
ZNF277P	-0.25425
ZBTB7B	0.684625
DHRS1	0.1585
ABCC13	2.1865
CNOT3	1.375
NFKBIA	0.8885
GAK	0.534333333333333
SFT2D2	0.638166666666667
HOXA6	0.0505
CRTC1	0.735875
LY6D	-0.273333333333333
C20orf72	-0.484833333333333
CPT1A	-1.2225
LMO1	-1.5705
EIF3I	-0.6
PRB4	0.70725
MCM3APAS	-1.631375
C20orf132	0.1839
FOXF2	-1.501
S100A12	0.09175
MLH1	-0.619833333333333
ACTN1	0.7917
MRPL36	-0.75
C20orf106	-0.32075
FBXO6	1.02566666666667
MKS1	0.5875
CX3CR1	-1.491625
PDE1B	1.165
PLP1	-3.507
KISS1	0.159166666666667
C14orf2	-0.237666666666667
TBC1D3P2	-1.3895
COMMD6	0.9669
ANKRD7	-1.65325
PTCHD1	-0.398875
NARS2	-1.17575
DOCK7	-0.259
FAM127B	0.239875
LOC390243	0.148833333333333
N6AMT2	0.746
ZNF391	-0.838
DNAJB14	0.185833333333333
WRB	-0.01775
BPI	0.625333333333333
TTC4	-0.566833333333333
FAM10A5	0.0825
GOT1L1	-0.1275
MAGED1	0.3675
RESP18	-0.103
WFDC6	-0.05725
MT2A	-1.221
C11orf56	0.327
KIAA1432	-0.204
ROR1	-1.056875
HSD17B14	1.47583333333333
ZFAND2B	-0.11925
SAMD4B	0.46025
HEXA	0.27175
HNRNPU	-0.0806363636363636
USP39	-0.5625
NRD1	-0.28775
R3HDML	0.24075
FLT4	0.689833333333333
OMG	0.0716666666666667
OR52N4	0.443
LOC399818	-0.20625
ELA2	-2.289
VENTXP1	-0.402
RFC5	-2.1765
OR52L1	0.3555
PAX5	0.3085
FBXO2	-0.06875
GMEB1	0.1675
AKT3	-0.277166666666667
CRB1	-0.793833333333333
CTTN	0.428166666666667
UTP15	-0.778666666666667
HSBP1	-0.545333333333333
PHF11	1.02
NDEL1	0.100833333333333
USP8	-0.699
BAIAP2	0.6524375
SI	0.150333333333333
ARSJ	-0.158166666666667
BAAT	-2.47775
KCNS3	1.99116666666667
LOC126147	0.289
TMEM37	-1.2185
C1orf162	2.45633333333333
MBD1	-0.2311
ITGAL	-0.877333333333333
WDR73	0.0761666666666667
GKN2	0.359
ARFGAP1	-0.748375
SLC5A8	-0.3525
ZBTB40	-0.172
CYP4B1	0.490166666666667
LYPLAL1	-0.17525
CHST3	-0.1165
MAP3K9	0.6
BTAF1	-1.17016666666667
TFAP2E	0.1925
RBM35B	0.74075
LOC441251	-0.473
ANKRD25	0.152055555555556
UQCRC2	-0.7815
MAEA	0.196166666666667
HYAL1	-2.4587
RNPEPL1	0.535
CPSF2	-0.826625
PSD3	1.7173
ABCA13	-0.071125
AGR2	3.54975
GBX1	-0.2775
HDLBP	0.622928571428572
ACY3	-0.67675
HECW1	0.19725
ZNF519	-1.73325
HOPX	2.760625
ZNF304	2.17375
OR12D3	0.304
FKSG43	0.364
METTL1	-0.117
MFSD3	-0.1847
PSPH	-1.76225
CLCA3	-0.128
DARS2	-1.28416666666667
CDC25A	-2.572
BAIAP2L1	-0.3005
B3GNT5	-1.087625
USP29	0.4065
ARHGEF10L	-0.1694
ATOX1	-0.203625
ADAM30	0.24825
DNASE1	0.18275
STT3A	-1.02983333333333
RAB6IP1	0.26425
PTN	2.8731
C1orf106	-1.59830769230769
HECA	1.07325
RNF122	0.37425
SLC22A18AS	-0.441
GNG8	0.329666666666667
ELP4	-0.372
FAM65A	0.234333333333333
RPL10A	0.5365
IRS4	0.043
MACF1	1.1795
SEC24D	0.573
LOC374395	0.46025
TGFB2	0.83325
MDFIC	0.20075
CHRNE	0.697333333333333
PCMTD2	0.5425
ATP6V0D1	-0.294
MTA2	0.101
LZTR1	-0.806166666666667
RAP1A	0.139
AXIN1	0.353875
POLR1C	0.0165
TRIO	-0.164916666666667
PLXNA4A	-0.202583333333333
C5orf33	-0.50525
DEPDC1B	-4.498625
ZNF473	-0.102666666666667
MTM1	0.264625
GPR107	-0.0394999999999999
CSNK1A1L	0.784666666666667
FLJ14154	0.44525
NLRC4	2.118
ENPP4	0.991333333333333
PADI3	-0.024
RNF170	0.080375
CG018	1.64016666666667
C16orf7	-0.0685
KCNE1	0.39175
NRM	-1.26366666666667
SLC37A3	-0.224714285714286
TPD52L2	-0.8455
UNC5B	2.302
C12orf12	0.265666666666667
SDHB	-1.04375
CLRN1	0.227625
NUDT10	0.00266666666666666
UGT3A1	0.213
FBXW8	0.2925
RHOF	0.07725
PTPLAD1	-0.216
MYO3B	-0.23175
DERA	-1.22425
TPP2	-0.08975
C19orf53	0.448333333333333
GINS3	-2.043
ST6GALNAC5	-0.5045
CHSY1	-0.00025
MGC15705	0.228
GPR83	0.1825
EXT2	0.29475
DOLK	0.307
TUBAL3	1.584
ACVRL1	2.0071
ABL2	-0.414416666666667
C14orf156	-0.965333333333333
PTPRZ1	-1.22175
DIP2C	1.024625
LAMP1	1.158375
RXRA	-0.1372
MAP3K5	0.24525
ALKBH1	0.778166666666667
PDLIM7	0.142375
ARL14	-1.263
SNIP1	0.096
TIMP3	2.77341666666667
RGS3	0.251666666666667
SPAG16	0.9409
ABHD4	0.93825
ARHGEF12	0.284666666666667
GLUD2	0.0335
RAC2	-2.2876
UAP1L1	-0.188
SLC18A3	-0.115
YOD1	-1.02858333333333
RALY	-0.25675
HMOX2	0.660125
DGKH	-0.0265
DBNDD2	1.55433333333333
YIPF4	0.365375
THAP10	-0.57925
ZNF513	1.1205
HAGHL	1.00266666666667
ITGB4	1.06533333333333
CCDC141	-0.269
YTHDF3	0.17275
C5orf28	-0.118
RPL7L1	-0.324625
TMEM30B	1.31314285714286
ANKRD35	2.1
DUOXA2	0.48425
TBC1D5	-0.07925
DFNB59	-0.645
HRH4	0.62025
MYO6	1.5564
DNAJA4	2.575
RBM24	-1.0445
CEACAM20	-0.8825
RBM23	0.338714285714286
NGFB	0.462
C1orf63	-0.9844
KRTAP7-1	0.2575
PERLD1	2.60225
NPB	0.3055
C17orf59	0.3323
HSPBAP1	-0.53775
SLC15A4	-0.042
PRTFDC1	-0.43025
OSMR	-0.710071428571429
CYSLTR2	-0.412
C19orf25	0.4558
KIAA1797	0.445
NLRP6	-0.1535
FAM105B	-0.4815
SCRN2	0.0015
LRRC58	-0.4728
RNF17	0.19025
NEIL3	-4.2475
FAM137A	-0.467
SKP2	-3.445
PARVA	1.09783333333333
PKLR	-1.282
RNF34	0.26625
A3GALT2	0.52025
C12orf50	-0.0963333333333333
SUNC1	-1.1485
FAM102B	-0.213833333333333
CCT2	-1.22525
LRRC37A2	-0.334
ARF4	0.235
SIKE	-0.3195
C8orf48	2.0245
MBTPS1	0.115642857142857
GPSN2	-0.076
NCF2	2.06875
SLC12A6	0.294166666666667
MRPL48	-1.08975
HMGN3	-1.29033333333333
LRRC62	-1.15
PAX9	-1.09275
FAM55A	0.3855
C20orf42	-2.1995
SCML2	-0.983166666666667
BCL9	0.69325
FAM40A	-0.014
C9orf41	-0.698666666666667
ZNF774	-0.3265
LETM1	-0.7825
PLXNB1	0.759833333333333
NIPSNAP1	-0.4815
USP10	-0.54425
F9	0.07925
LIPE	0.256
CNGB3	-0.129
C12orf52	-0.063875
PI4K2A	0.248125
MED8	-0.073
STAT4	0.8651
FGD4	0.315833333333333
RNF145	-2.20366666666667
WDR32	0.4971
CLDN2	-0.160833333333333
TCEAL8	0.88025
ZMYND8	0.2908
PDXK	-1.07034375
GATAD2A	-0.54575
PTGES3	-0.869
CCM2	-0.08825
TAP1	0.771375
ZNF670	-0.7825
ETS2	-0.366642857142857
C6orf166	-0.496166666666667
PRMT2	0.0334285714285714
OR4B1	0.3075
INTS8	-0.7715
CCDC102A	0.95125
CCDC83	-0.3545
ITGA1	0.4986
EPHA5	-1.3895
FAM24B	-1.8385
TSGA10	1.776
HAL	-1.9505
MYOT	0.1445
SPACA3	0.4715
BCL2L2	-0.284
CUGBP2	0.2615
CCNB3	1.261
RNF113B	0.028
MERTK	0.01825
BAG1	0.502
VPS36	-0.009
ORMDL3	0.3096
C1orf190	0.26725
ZNF625	-1.16175
CORO2B	-1.287
ALOX15	-0.147
CST1	0.951
NUPR1	1.511
CCL7	0.124
SMCR5	-2.714
DSC2	1.4095
RBMS2	0.33925
GRIK4	0.0815
TRIM65	0.1802
TMPRSS6	0.384428571428571
TP53INP2	-0.6425
GLB1L	0.736666666666667
LOC388284	0.104833333333333
PUS1	-0.6995
BCL9L	0.2485
OLFM1	0.414166666666667
RET	2.01325
MASTL	-2.72116666666667
ALX3	-0.035
IL1RL1	0.0786666666666667
ZNF765	0.1607
C14orf138	-0.74925
SNX10	-1.3015
TAC4	-0.002
C1orf64	2.301125
POGK	0.695875
MAPK9	0.3355
ZNF366	2.5065
C8orf79	1.2932
CLDN7	1.812125
OR5AT1	1.2005
TRIM37	-1.85075
LRRC25	1.56925
GRHL2	2.1153
TEKT3	1.65475
LASS5	0.138333333333333
ABCC4	0.375916666666667
DLG3	0.770875
VGLL1	0.7515
ZFP36L2	0.0121666666666667
MFRP	-0.0606666666666667
KIAA1799	0.18425
FLJ44379	0.1105
PCNX	-0.3855
ANXA9	1.438
CYP4V2	0.9865
PIK3C2A	0.55325
SRR	0.0195
NOL3	-1.0975
IFITM2	0.114
ARNTL2	-2.72
ZNF595	1.14075
NLRP13	0.1815
ASPH	-0.295
CPA2	0.3755
PVRIG	-1.96483333333333
LEPR	-0.849
C16orf42	0.955833333333333
SH3BGRL	1.463
FAM77D	-0.517666666666667
FNDC7	-0.4025
C9orf6	0.0605
NOTCH2NL	1.16983333333333
PGBD1	-0.5395
SYNGR2	1.08066666666667
PITPNA	0.5323125
PRPF4B	-0.6902
SLC43A3	-1.421
NRBP1	0.0345
SLC25A22	0.132
ILK	0.284625
SLC22A8	0.420666666666667
MRPS7	-0.5485
PITX2	-0.0745
FABP3	0.839875
OR1L1	-0.2605
LOC728215	-0.04025
BLID	-1.2175
KIAA1217	2.78235294117647
TFPT	2.3465
AP4B1	-0.998
VBP1	-1.40275
OR1K1	0.441
MORC3	-0.29675
BHMT2	0.630833333333333
C3orf10	0.868375
FZD7	0.935833333333333
WFDC10A	0.3425
PMS2CL	-0.584625
CCDC32	1.11516666666667
FA2H	-3.09125
ALG13	0.2595
TTLL7	-0.8833
SPOCK3	0.33425
SLC13A2	0.559
AIM1	-0.41525
GPRC6A	-0.197
EGR2	2.70325
MED11	0.0925
WWC1	1.14025
SH3GL3	-3.468
RIF1	-0.4235
PRLH	0.5195
VLDLR	-1.881
DBT	0.1903125
C21orf63	-0.0355
CGGBP1	-0.23775
KRTAP12-2	0.2635
TADA3L	-0.102
ZBTB16	1.747
PDGFB	1.68175
RFX1	0.4655
UQCRB	-0.3062
LOC133874	-0.2025
HPS3	-2.67375
LGALS3BP	0.9052
DKFZP564O0823	2.38914285714286
MRFAP1L1	0.742
HOXA10	-0.573666666666667
NGB	0.4555
KIF21A	0.252384615384615
IFLTD1	-0.0655
LZTS1	0.198625
ARHGEF3	0.98175
RHBDL3	-1.7095
CSNK1G2	0.0585
ChGn	-0.742875
KIAA1244	1.75516666666667
GABRB2	0.539
MGC72080	-1.4295
CD27	2.703
EGLN1	-2.2976
PEX13	0.80375
RWDD3	-0.48
RNF12	-0.436666666666667
GRIN2B	0.082
ADAMTS14	-0.362625
DYDC2	0.503666666666667
ATP6AP1	1.0862
NR1H2	0.0893333333333333
PDK2	1.5555
C3orf17	-0.0461666666666667
SLC38A2	-0.562428571428571
SLC25A29	0.0646666666666667
C15orf29	0.596875
ADAM9	-0.804416666666667
TMUB2	0.310875
GPR176	-0.21
AGK	-0.59975
MCCD1	0.13575
NDUFA4	-0.23125
TMEM146	-0.07675
DUSP1	1.652375
UNQ6975	0.614
EMX2OS	2.651
INSM2	-0.57475
LUZP4	0.044
SETD6	-0.893
P2RY2	1.40925
SLC45A2	-1.609
RABGAP1	0.380833333333333
UBXD5	0.134
GPRC5A	2.4818
PAK3	0.391333333333333
LOC63920	-0.68975
TGFBR1	0.2098
KRTAP6-3	0.3735
SFMBT2	-0.08225
CDC42	-0.53575
C11orf35	1.239
TTLL2	0.321
UACA	0.97975
CD97	-1.3884
SETD5	-0.000874999999999985
NINJ2	0.51575
PTER	0.0568333333333333
POMGNT1	0.51475
KRTAP4-2	0.0975
ECGF1	2.1
HRB	-0.367090909090909
ATP1B2	0.2754
LOC400506	-0.077
COL4A3BP	0.35825
C6orf97	0.9875
GRHPR	0.891625
TAS2R1	-0.1165
SEMA7A	-0.659
EDF1	0.11325
ODF2L	0.1046
PCID2	-0.593166666666667
GTF2H4	-0.309333333333333
ZCCHC3	-0.284125
CGB2	0.0665
NEUROD1	-0.0335
C20orf75	0.126
RP5-1054A22.3	2.27983333333333
IFNA5	0.0045
ZNF134	2.13208333333333
MGC119295	-0.7316
ZSWIM6	0.0852857142857143
SMEK1	-0.122166666666667
PCGF2	0.30125
C1orf102	2.85075
CYP2A13	0.734
KCNH6	-0.6295
MDM1	-0.4287
ALDH7A1	-0.530333333333333
C9orf75	1.42225
VDAC3	-0.646
OR51T1	0.2055
EIF3F	-0.226916666666667
KCNJ10	-0.49175
LENG8	0.52475
EDEM2	-0.124166666666667
CCNJL	-0.491666666666667
DHX37	-1.023
CRYGN	-0.3365
AATF	-1.1435
ZNF630	1.0445
E2F5	0.3815
WFDC13	-0.0715
FTSJ3	-0.715666666666667
C4orf33	-0.13
LHFPL4	-2.38925
C19orf56	0.00633333333333333
SMAD4	-0.243625
AFM	-0.231833333333333
G0S2	-2.35875
FCHSD2	-0.2506
RRP1B	-1.7987
EEF1B2	0.0338333333333333
STAT6	0.826666666666667
ZNF195	0.0035
GNL1	-0.292166666666667
ZNRF2	0.606333333333333
PER3	0.782125
ASB16	0.31525
C10orf10	2.0045
ADCY8	-3.013
C9orf58	-2.24266666666667
ARMC10	-0.2045
PSG1	-0.761
DHX34	0.396
VARS2	-0.54
NFIC	1.2845
ITPR2	-0.65775
AGXT2	0.566666666666667
OR6K3	0.5135
H2AFZ	-1.43233333333333
MLLT3	0.866416666666667
COX4I2	1.74025
CCNT2	0.010875
PLK4	-2.483625
NUMBL	-0.140666666666667
MED16	0.7015
PLEKHQ1	0.86225
GOSR1	0.270555555555556
BTG4	-0.25325
RPL30	0.58
IGSF5	-0.127
IGFL2	0.234833333333333
ELMOD2	1.135
SHC3	-1.13033333333333
HAVCR1	-0.1855
DYNC2H1	-0.40725
RNF5	-0.177
C2orf7	-0.46125
NLF1	1.0855
KLHL25	0.65425
LRP10	1.4594
KRI1	-0.0725
PUS7L	-0.203
MGMT	0.79875
HOXD1	2.68633333333333
CSH1	0.6239
ATG16L2	-0.622
FLJ44635	0.771
CHODL	-0.33725
EXOSC8	-1.662
SLC28A1	0.00125000000000001
MYO7B	-0.550333333333333
SEH1L	-1.4927
MTNR1A	0.4565
TSPAN5	0.619666666666667
CDC45L	-4.6945
AMIGO1	0.0425
ATAD3A	-1.346375
OSGIN2	0.0923333333333333
PDIK1L	0.109333333333333
DARC	1.388375
PIPSL	-0.089
SHMT1	1.00125
CRISP3	-0.21
POPDC2	2.02366666666667
ZRANB2	-0.8185
FBXL8	0.6355
TRIP13	-2.94781818181818
EIF5AL1	-1.5785
POU5F1P3	-5.37483333333333
IL6	-3.08816666666667
CXorf38	-0.425
IFNA16	0.349
FBXL2	1.47366666666667
BRD1	-0.31925
STATH	0.13175
FBXO44	0.117666666666667
MCCC2	0.29075
CDC2	-2.6096
C5orf23	-0.8945
IVD	0.3295
C10orf122	-0.325
MSL3L1	-0.3311
MVP	1.34675
EPOR	0.2239
ZMYM1	-0.863
BCL7C	0.882666666666667
PSTPIP2	-0.0276
LYPD1	-2.72025
OR8G5	-0.3025
ZP3	0.987666666666667
BCAS4	1.03791666666667
EDG6	0.6565
ISY1	-0.37325
PRAMEF2	-0.6855
CUL1	-0.454125
RNF213	0.2046
CCRK	1.28725
DHX9	-0.57075
C13orf29	-1.1635
NCKAP1	1.235
MRPL43	0.706714285714286
XPR1	-0.53825
PKN2	0.9518
PODNL1	1.3835
ZNF333	0.462625
DALRD3	1.50525
OPN1SW	0.1605
BTBD6	0.4385
C11orf82	-3.676
OR5P3	-0.165
DUSP11	0.109
L1CAM	-1.2337
NEK11	2.44166666666667
OR7E91P	1.0625
CNTN3	1.3933
CREB3L2	-0.26775
ZBTB37	0.604
KIAA1324L	0.02475
NDUFB10	0.215
NUDT2	0.13425
GTPBP8	-0.603
CACNA1D	1.011
PRKAA2	1.69366666666667
PRDM8	0.3105
MGC16075	-0.495333333333333
KRT14	1.00928571428571
PP8961	0.356875
MRPL18	-0.121
ABCG2	-1.542
PACRG	1.24625
BBS2	-0.4405
KREMEN2	0.2805
FBXO21	0.70925
HNRPUL1	0.459333333333333
GRB10	-0.57825
CLSTN1	1.57775
LMAN2	0.5002
C17orf61	-0.6235
NIPSNAP3A	0.50875
INSIG2	-1.58933333333333
PCDHB7	2.26233333333333
STXBP2	0.924875
CMAH	0.0380833333333333
SEMA5B	-0.491
ZNF155	-0.258666666666667
COQ6	0.0901666666666667
PRPF4	-0.18925
TSPAN15	1.1756
VN1R5	0.3205
LATS2	0.56775
SELK	0.0515
PGK2	-0.0595
MS4A1	-1.26175
TYW3	-0.0212
KRTAP5-1	1.1035
RCCD1	-2.37233333333333
BTN1A1	0.29775
DDX28	-0.7835
TMEM65	-0.650125
LOC92345	-0.01425
TTC31	-0.15075
WDR46	-0.841666666666667
CHP2	-0.965166666666666
LSP1	0.679375
ZNF542	1.0935
EXOSC1	-0.06525
ARHGAP18	-0.473666666666667
LRRTM4	-0.27575
MAOB	1.00841666666667
CACNB4	-0.286
MGC33846	0.704875
RANBP3L	1.5095
ATP5L	-0.82875
ONECUT1	-2.6925
NUDT9	0.15275
TMEM149	-0.2855
STX17	0.1725
IGSF10	-1.362
TMPRSS9	0.3765
BMPR2	1.42091666666667
ALLC	0.21625
KLF7	0.882375
GCC1	0.3423
TIMM9	-0.2205
CDO1	0.367166666666667
MGC10701	-0.727
IFI6	1.07633333333333
FRMD8	0.31125
MGAT2	-0.069
WBP5	0.164833333333333
CNIH2	0.14025
KIAA0907	-0.7782
KCNH8	0.205
CTSG	-1.11275
GRIK1	-0.159166666666667
CUL5	-0.31825
FRMD1	0.421
OR9A4	0.143
SYT6	-1.345625
FOXD4L2	0.6895
ANAPC2	0.035
OPN5	-0.3815
TAF13	-0.516
LYG2	-0.33825
GGNBP1	-0.129
C11orf40	0.554
OTX2	-0.4265
REG4	-0.211166666666667
EIF5	-0.66425
PALB2	-0.76425
SEPSECS	-0.1503
RNASE3	0.03025
TRIM49	-1.6025
POLR2K	0.1403
GPR42	0.434
C8B	-2.60775
SASS6	-1.48875
PREB	-0.800333333333333
OR3A3	0.6355
TUBA8	0.384875
IGLV2-14	-0.69
STIL	-2.921
ANKFN1	-0.779666666666667
NME7	0.0735
HOXC12	3.18725
UBE2C	-1.8475
FHOD1	-0.9665
CDK2AP1	0.423583333333333
OR6K2	0.33475
DHPS	0.35275
RPL5	0.182666666666667
TRGV5	0.3585
LOC541472	0.141625
HCCS	-0.8191
DENND1B	0.174
LHX3	-0.268
OR5D16	0.03
CXorf57	-2.16216666666667
IRF2BP1	0.29775
NDST2	0.725833333333333
LCE3D	0.2655
BOLL	0.230375
SYT3	-0.705
PIH1D2	0.03425
C20orf7	-0.940333333333333
IL1R2	-1.04916666666667
SLAMF9	1.783
PPME1	-0.5135
PIK3CA	0.0475
TRAPPC1	-0.095
COLEC10	-0.3515
SLC9A6	-1.1015
PDDC1	-0.17425
CCDC53	0.084
GK3P	-1.4855
DAZL	-0.26275
BRI3	0.3085
SDK1	-0.266875
CYP2C18	-0.05
IFI44L	3.165625
RPL3L	1.2105
FUT9	-0.741833333333333
KIFC2	0.255666666666667
PMP2	-0.36075
SLC4A9	0.2235
PLAG1	-2.1695
MYCBP2	-0.1615
OR4E2	0.364
CCDC65	1.67575
C16orf82	-0.187
ENTPD4	0.00750000000000001
BRP44L	-0.539875
PMP22CD	-0.21875
TMCO4	0.4625
KCNN1	-0.279166666666667
WDR35	0.16425
CCDC80	2.96425
C3orf31	-0.76275
SLC7A9	0.23425
TMEM190	-0.84675
DBC1	-1.0515
FADS3	-1.18533333333333
PDZD8	-0.214
GRM5	0.50475
AZGP1	3.3005
PEX3	-1.018
MED1	-0.697785714285714
ATG4C	-1.55383333333333
HNRPH3	-1.276625
FAM109B	1.96575
C4orf17	0.005
CA10	0.90725
OPRD1	0.141
CCL16	-1.2405
SACM1L	-0.8905
CST6	4.30075
CD63	1.08875
LGI1	-1.22925
ZNF784	0.83675
CRYBB1	-1.125
CX3CL1	1.1983
TOP2A	-3.6875
GYPB	-3.25483333333333
GADD45GIP1	-0.75025
FEN1	-2.327
IGF1R	1.35675
WDR72	-2.21516666666667
PURG	-0.0965
DEFB126	-0.4415
PKD1L1	-0.18525
CAV1	-1.3924
GNPDA2	1.1441
DGAT2	-2.122125
NLGN1	-3.352
STRBP	0.180375
HPRT1	-1.60416666666667
FANCI	-2.983375
PSMA7	-0.514875
DBF4B	-0.878666666666667
TTF1	-0.374
RAD54L	-3.27575
ELOF1	-0.2135
PLAGL2	-0.8625
ZNF256	1.2845
HMGCL	0.18275
MSI2	-0.264666666666667
RPESP	-0.013
C11orf60	0.405
ABCD1	-0.2035
ACAA1	0.2444
SPARCL1	5.14578571428571
IL6ST	1.5712
ZNF319	-0.18225
TMEM109	0.0112
FAM90A1	-0.7315
IL22RA1	-1.2895
ATP4B	-0.029
TEC	-0.722166666666667
C7orf30	-1.36
TXNDC2	0.0618333333333333
ABCB4	-0.061
KIAA1191	0.70425
C9orf38	0.5415
SFTPB	-0.195375
CNTNAP2	-0.40375
FRK	0.819
TBX19	0.30575
CHD4	0.38325
C6orf26	-2.205
MOSC2	1.2805
IKBKE	-0.1525
HIF1A	-2.56716666666667
LOC595101	-0.4475
RELA	0.391166666666667
TMEM16B	-0.9375
ABHD12B	0.372
TSEN34	2.371
KIF18A	-3.47625
TXNDC9	-0.423166666666667
SPATA2L	0.5405
SEMA4G	-1.32
C21orf91	-1.099125
MATN1	0.2035
KCNIP4	-0.152
TUSC1	2.018
OR4C15	0.3775
ARMCX6	0.473583333333333
WBSCR27	-1.64366666666667
OR52I2	0.0565
KIAA1604	-0.79525
DYNC1I1	-0.25375
PPP4C	0.608
SLC47A2	-1.17416666666667
TREH	-0.017375
CD48	0.188833333333333
ST14	1.28816666666667
PKN1	0.04375
SPON2	3.39425
XBP1	1.88491666666667
SFRS12	-0.394333333333333
EFCAB6	1.5665
SELT	0.09625
SLC39A2	1.122
ERF	-0.705
ARL3	0.704375
SURF6	-0.4575
MLLT10	-1.14757142857143
FLJ11171	-0.0871666666666667
TDGF1	-4.6505
ERCC6	-0.52525
EIF2AK4	0.33725
BAZ1A	0.285833333333333
LRRN3	0.893833333333333
TMC3	0.1905
EFTUD1	0.042
PTPRO	0.585
CLEC12A	-0.2605
ACBD4	-0.1205
ZDHHC14	-0.664125
OTUD7B	0.525875
ACTB	0.9824375
MSRA	-0.110875
LCE5A	1.0285
IFI35	0.1165
BSCL2	0.6525
ANKRD12	-0.1485
CFHR2	1.016
RGAG1	0.0455
HSFY1	0.383
SLC30A5	0.21525
IMPG1	0.0895
GPR109A	0.546
ZNF185	-0.1935
IYD	0.8525
NPCDR1	0.233
SERPINA13	-0.6165
HMGCLL1	1.55225
NEUROG1	1.032
UBQLN1	-0.121375
LIN37	0.68725
SOCS2	-2.661875
DSCR4	-1.336
XKR6	-0.732
GPR142	0.5375
KRTAP13-3	-0.3995
CCDC15	-2.147
MOS	1.2535
CD1E	-1.9525
OFCC1	-0.046
FAM83D	-3.477
SRFBP1	-0.20525
C9orf96	0.741
DHDH	-1.2495
CCDC90A	-0.9305
RABL3	-0.02395
CD320	-2.14883333333333
ANGEL2	0.0165
MRPL21	-0.4745
SMG6	-0.0623333333333333
INSR	2.2540625
FLJ14816	-0.414
GLRB	1.60366666666667
C9orf89	1.4375
CIZ1	-0.0865
URG4	-0.0111666666666667
LRDD	-0.824833333333333
CBY1	0.650666666666667
NFX1	0.6195
MTERFD2	0.438642857142857
C19orf23	0.4725
PGC	-3.027625
IER3IP1	-0.6959
RASAL2	1.03125
C1orf89	-0.53225
SYNJ1	-0.98225
NFKBIE	-0.177
FLJ40125	-0.649666666666667
TCEB2	0.2483
NOG	-1.669
POLR2J2	0.0363333333333333
HLA-B	1.0605
PCDHA1	1.764
PPP2R2B	-1.15925
ARHGEF17	0.758166666666667
TCF7L2	1.305
CHD5	0.202666666666667
ZNF431	-0.350875
TBC1D25	0.5755
ZNF800	0.1145
SCUBE2	4.19154545454545
MYCBP	0.255166666666667
GPX5	0.504
C6orf129	-0.485333333333333
QSER1	-0.856166666666667
ULK2	2.76275
PIGO	0.761833333333333
NRCAM	0.445785714285714
SLC35E3	-0.000500000000000028
CSRP2	-0.9695
HYPE	-0.319
