Hybridization REF	TCGA-B6-A0RS-01A-11R-A084-07
GNL1	-0.916666666666667
ZNRF2	2.0275
PER3	-1.673375
ASB16	0.28475
C10orf10	1.04292857142857
ADCY8	-3.00616666666667
C9orf58	0.555666666666667
ARMC10	0.0313333333333333
PSG1	0.875
DHX34	0.41925
VARS2	-0.415625
NFIC	0.038
ITPR2	-0.21475
AGXT2	0.00679999999999998
OR6K3	-0.286
H2AFZ	-1.46408333333333
MLLT3	0.703416666666667
COX4I2	1.0225
CCNT2	0.370625
PLK4	-0.67975
NUMBL	0.308666666666667
MED16	-0.071
PLEKHQ1	0.95275
GOSR1	0.361944444444444
BTG4	0.21725
RPL30	0.719833333333333
IGSF5	2.56925
IGFL2	1.37516666666667
ELMOD2	1.87766666666667
SHC3	-1.89233333333333
HAVCR1	-0.195
DYNC2H1	-1.3635
RNF5	-0.293
C2orf7	0.48075
NLF1	0.4765
KLHL25	0.21525
LRP10	0.249
KRI1	-0.809
PUS7L	0.2355
MGMT	1.001
HOXD1	-1.126
CSH1	0.5509
ATG16L2	-1.92325
FLJ44635	0.6835
CHODL	1.6195
EXOSC8	-1.1045
SLC28A1	-0.057
MYO7B	-0.557833333333333
SEH1L	-1.11
MTNR1A	0.121666666666667
TSPAN5	0.7125
CDC45L	-2.27266666666667
AMIGO1	0.2375
ATAD3A	-1.713875
OSGIN2	0.857666666666666
PDIK1L	0.0886666666666667
DARC	2.0125
PIPSL	0.739
SHMT1	-0.9955
CRISP3	5.424
POPDC2	1.68716666666667
ZRANB2	-0.685333333333333
FBXL8	-0.214
TRIP13	-1.13690909090909
EIF5AL1	-0.333
POU5F1P3	-5.49033333333333
IL6	2.14616666666667
CXorf38	-0.0195
IFNA16	-0.655
FBXL2	1.77283333333333
BRD1	0.1705
STATH	0.23575
FBXO44	-0.973833333333333
MCCC2	-0.19925
CDC2	-0.4909
C5orf23	4.66575
IVD	0.614333333333333
C10orf122	-1.135
MSL3L1	0.342
MVP	-0.348
EPOR	-0.936
ZMYM1	-0.494333333333333
BCL7C	0.969
PSTPIP2	1.1374
LYPD1	-1.2305
OR8G5	0.1755
ZP3	-0.61
BCAS4	0.648916666666667
EDG6	2.3195
ISY1	-0.10575
PRAMEF2	-1.65725
CUL1	-0.627125
RNF213	0.2835
CCRK	-0.76925
DHX9	0.151125
C13orf29	-0.47725
NCKAP1	0.182
MRPL43	0.465142857142857
XPR1	0.52475
PKN2	0.3029
PODNL1	0.4975
ZNF333	0.1395
DALRD3	-0.347
OPN1SW	0.3795
BTBD6	-0.51575
C11orf82	-0.8505
OR5P3	0.295
DUSP11	0.34975
L1CAM	-1.485
NEK11	1.928
OR7E91P	1.5915
CNTN3	2.0262
CREB3L2	1.83125
ZBTB37	0.1175
KIAA1324L	-0.03375
NDUFB10	-0.00350000000000001
NUDT2	-0.08225
GTPBP8	-0.529
CACNA1D	-0.806625
PRKAA2	-0.286166666666667
PRDM8	-0.165
MGC16075	-0.253333333333333
KRT14	-0.686785714285714
PP8961	0.362
MRPL18	-0.354
ABCG2	-3.39375
PACRG	0.4965
BBS2	0.094
KREMEN2	-3.635
FBXO21	0.33175
HNRPUL1	0.861333333333333
GRB10	0.96825
CLSTN1	0.7235
LMAN2	-0.0587
C17orf61	-1.077
NIPSNAP3A	0.48325
INSIG2	0.195666666666667
PCDHB7	0.203666666666667
STXBP2	0.015125
CMAH	3.52083333333333
SEMA5B	-0.7265
ZNF155	0.967
COQ6	-0.0183333333333333
PRPF4	0.000999999999999997
TSPAN15	2.8377
VN1R5	0.56
LATS2	0.999
SELK	-0.13825
PGK2	0.73275
MS4A1	0.5075
TYW3	-1.2001
KRTAP5-1	0.32975
RCCD1	-1.41616666666667
BTN1A1	0.109
DDX28	-0.43275
TMEM65	1.947125
LOC92345	-0.044
TTC31	-0.6065
WDR46	-0.540833333333333
CHP2	-1.58366666666667
LSP1	0.52875
ZNF542	-0.0295
EXOSC1	-0.14875
ARHGAP18	-0.014
LRRTM4	-0.651125
MAOB	-0.348666666666667
CACNB4	-0.9585
MGC33846	0.7525
RANBP3L	0.602375
ATP5L	0.23775
ONECUT1	-3.7825
NUDT9	-0.47775
TMEM149	1.0815
STX17	1.08575
IGSF10	-3.60325
TMPRSS9	0.7695
BMPR2	1.60783333333333
ALLC	0.323
KLF7	1.7285
GCC1	0.721
TIMM9	-0.33475
CDO1	-0.899333333333333
MGC10701	-1.05633333333333
IFI6	1.22316666666667
FRMD8	0.746
MGAT2	0.311
WBP5	0.574333333333333
CNIH2	0.2415
KIAA0907	-1.2027
KCNH8	-0.5675
CTSG	-2.2525
GRIK1	-0.620166666666667
CUL5	0.1645
FRMD1	-0.013
OR9A4	-0.0645
SYT6	-1.83725
FOXD4L2	0.70225
ANAPC2	0.300666666666667
OPN5	0.3255
TAF13	0.4555
LYG2	-1.051
GGNBP1	0.1565
C11orf40	0.349
OTX2	-1.314
REG4	0.320333333333333
EIF5	-1.2080625
PALB2	0.16775
SEPSECS	-0.2684
RNASE3	-0.05775
TRIM49	-2.2895
POLR2K	0.1224
GPR42	0.089
C8B	-2.77875
SASS6	0.349
PREB	-0.758333333333333
OR3A3	0.5535
TUBA8	1.3655
IGLV2-14	-0.788
STIL	-1.257
ANKFN1	-1.41016666666667
NME7	0.0685
HOXC12	4.501
UBE2C	-0.676375
FHOD1	-1.07725
CDK2AP1	1.99133333333333
OR6K2	0.51975
DHPS	-0.53125
RPL5	-0.405666666666667
TRGV5	0.3595
LOC541472	0.041
HCCS	-0.3813
DENND1B	2.212
LHX3	-0.2715
OR5D16	0.398
CXorf57	-2.60883333333333
IRF2BP1	1.41925
NDST2	0.697
LCE3D	0.232
BOLL	0.15625
SYT3	-1.29525
PIH1D2	0.8785
C20orf7	-0.562166666666667
IL1R2	1.11783333333333
SLAMF9	0.2695
PPME1	-0.478
PIK3CA	1.29775
TRAPPC1	-0.244375
COLEC10	-1.0235
SLC9A6	-1.48233333333333
PDDC1	-1.32733333333333
CCDC53	0.35575
GK3P	-0.74475
DAZL	-0.513
BRI3	0.989
SDK1	-0.0205
CYP2C18	-0.406
IFI44L	3.037625
RPL3L	-0.0405
FUT9	2.84666666666667
KIFC2	-0.759833333333333
PMP2	-0.5385
SLC4A9	-0.353
PLAG1	-2.20566666666667
MYCBP2	0.809166666666667
OR4E2	0.357
CCDC65	0.661
C16orf82	-0.77125
ENTPD4	-0.520375
BRP44L	-0.254375
PMP22CD	-0.31825
TMCO4	0.114
KCNN1	-0.602
WDR35	0.1465
CCDC80	2.082625
C3orf31	-0.866
SLC7A9	0.32
TMEM190	-0.88675
DBC1	-0.3295
FADS3	-0.891833333333333
PDZD8	0.255333333333333
GRM5	0.425125
AZGP1	2.6
PEX3	0.349
MED1	0.06
ATG4C	-0.949333333333333
HNRPH3	-1.042
FAM109B	2.76575
C4orf17	-0.2545
CA10	-2.4775
OPRD1	-0.107
CCL16	-1.45425
SACM1L	0.47975
CST6	4.81825
CD63	0.6963125
LGI1	-1.2935
ZNF784	0.6695
CRYBB1	-0.64
CX3CL1	3.5759
TOP2A	-1.561875
GYPB	-4.20516666666667
GADD45GIP1	-0.64425
FEN1	-0.684
IGF1R	-2.5831875
WDR72	-3.119
PURG	-1.16883333333333
DEFB126	0.183333333333333
PKD1L1	0.81275
CAV1	-2.0987
GNPDA2	-0.7557
DGAT2	0.188375
NLGN1	-3.929
STRBP	0.558375
HPRT1	-1.40233333333333
FANCI	-1.65625
PSMA7	-0.0905
DBF4B	-1.077
TTF1	0.19925
RAD54L	-2.025
ELOF1	-0.24625
PLAGL2	-0.7285
ZNF256	0.10675
HMGCL	0.006
MSI2	0.337833333333333
RPESP	-1.88533333333333
C11orf60	0.30125
ABCD1	-0.004
ACAA1	0.2709
SPARCL1	4.69357142857143
IL6ST	-0.4364
ZNF319	0.6055
TMEM109	0.7695
FAM90A1	-3.06583333333333
IL22RA1	-1.1915
ATP4B	-0.21
TEC	-0.355833333333333
C7orf30	-0.9675
TXNDC2	-0.8685
ABCB4	-0.188
KIAA1191	0.25825
C9orf38	0.1215
SFTPB	0.717125
CNTNAP2	-2.10108333333333
FRK	1.462
TBX19	0.40925
CHD4	0.03225
C6orf26	-2.47366666666667
MOSC2	2.7625
IKBKE	1.16275
HIF1A	-0.724
LOC595101	-0.1055
RELA	0.2185
TMEM16B	-2.1995
ABHD12B	-2.1505
TSEN34	0.475
KIF18A	-0.97625
TXNDC9	0.397166666666667
SPATA2L	0.108
SEMA4G	-1.1335
C21orf91	-0.055
MATN1	-0.064
KCNIP4	-0.188666666666667
TUSC1	2.0225
OR4C15	0.7085
ARMCX6	0.658
WBSCR27	-2.01866666666667
OR52I2	-0.2475
KIAA1604	-0.0345
DYNC1I1	-1.980875
PPP4C	1.07175
SLC47A2	-2.12733333333333
TREH	0.05025
CD48	2.42133333333333
ST14	2.23683333333333
PKN1	-0.3065
SPON2	2.44925
XBP1	1.02433333333333
SFRS12	-0.709166666666667
EFCAB6	0.88925
SELT	0.615
SLC39A2	-0.5085
ERF	-0.29
ARL3	-0.521375
SURF6	-0.1074
MLLT10	-0.866
FLJ11171	-0.682
TDGF1	-5.09683333333333
ERCC6	-0.24175
EIF2AK4	0.389125
BAZ1A	0.8955
LRRN3	-0.4725
TMC3	2.2125
EFTUD1	-0.0435
PTPRO	1.38633333333333
CLEC12A	1.591125
ACBD4	-0.086
ZDHHC14	-0.415875
OTUD7B	1.380625
ACTB	1.329875
MSRA	-0.737625
LCE5A	0.4435
IFI35	-0.18
BSCL2	0.294
ANKRD12	0.0890833333333333
CFHR2	0.538
RGAG1	-0.5885
HSFY1	-0.86
SLC30A5	0.04925
IMPG1	0.4375
GPR109A	0.445
ZNF185	0.51975
IYD	0.5455
NPCDR1	0.45
SERPINA13	0.1515
HMGCLL1	-1.561
NEUROG1	0.357333333333333
UBQLN1	0.3874375
LIN37	0.85175
SOCS2	-0.691375
DSCR4	-1.86225
XKR6	-1.7025
GPR142	0.626
KRTAP13-3	1.4665
CCDC15	-1.37
MOS	0.253
CD1E	-1.811
OFCC1	-0.2075
FAM83D	-0.8575
SRFBP1	0.0465
C9orf96	0.127
DHDH	0.89975
CCDC90A	0.096
RABL3	0.63285
CD320	-2.2205
ANGEL2	0.253083333333333
MRPL21	-0.269
SMG6	-0.531666666666667
INSR	0.9256875
FLJ14816	-0.582
GLRB	-0.7075
C9orf89	0.3045
CIZ1	-0.21875
URG4	-0.510333333333333
LRDD	-2.12216666666667
CBY1	1.20466666666667
NFX1	0.407625
MTERFD2	-0.966071428571429
C19orf23	0.144
PGC	-3.1515
IER3IP1	-0.4897
RASAL2	2.33116666666667
C1orf89	-0.673
SYNJ1	-0.762125
NFKBIE	0.864
FLJ40125	-1.72783333333333
TCEB2	-0.6458
NOG	-1.631
POLR2J2	-0.4895
HLA-B	2.63
PCDHA1	1.4505
PPP2R2B	-0.54325
ARHGEF17	0.891833333333333
TCF7L2	1.64992857142857
CHD5	-0.680666666666667
ZNF431	0.3785
TBC1D25	0.64325
ZNF800	0.05025
SCUBE2	1.33718181818182
MYCBP	-0.701833333333333
GPX5	0.286
C6orf129	0.302833333333333
QSER1	0.67
ULK2	0.22225
PIGO	0.112333333333333
NRCAM	-2.73521428571429
SLC35E3	0.4895
CSRP2	0.80175
HYPE	0.33425
MAPK15	0.198833333333333
MGC14327	0.624
TIMM13	-0.361
ZNF462	-0.362
GBA3	-0.55725
TEX13A	-0.381
MCM6	-0.716666666666667
MTRF1	-0.498375
ABCA7	-1.2925
EIF4A2	-0.19975
ZC3H10	0.466
RPGR	-0.424
C20orf94	-0.2465
RP1L1	-0.07
GPR125	-0.159428571428571
USP22	0.609785714285714
OR1L4	-0.05875
MLZE	3.76875
FLJ32065	0.0235
PTCD1	-0.29275
CRTAC1	2.31366666666667
BXDC2	-0.65525
C18orf1	0.649
FAM107A	0.918928571428572
EFNA3	2.08475
P18SRP	-0.3615
CAMKK2	1.23791666666667
KIAA0649	0.64925
NES	-0.110666666666667
HS6ST3	2.385375
PON2	-0.877
TCP11L2	-0.154
CLEC4A	1.969
PRR12	0.9155
MLXIPL	-1.1869
C2orf50	-2.494
ZNF28	2.18825
ENC1	1.60116666666667
MAP2K1	-0.953
FKSG2	1.11225
KIAA0430	0.10775
PTP4A1	-1.09888888888889
GPR156	0.04
GTF3C6	-0.3565
UBR2	0.1157
LOC388272	0.02375
MAK	0.206833333333333
ACOT4	2.032
STC2	-2.41566666666667
PIGW	0.399875
SAE1	0.35175
COL6A1	-0.277681818181818
OAZ1	-0.141
STMN4	0.186833333333333
EDG3	-0.636666666666667
SGCE	-1.57866666666667
IL11	-1.15183333333333
PRSS8	2.349625
YIPF5	0.311583333333333
WNT4	2.251
CSN2	0.1165
TCF7	-2.91775
TDO2	3.85025
SAMD9	0.0381875
S100A7A	-0.4235
MMRN1	2.13716666666667
GKAP1	-1.1505
AKR1C3	-1.65275
RNF19A	1.96025
GMDS	-1.125
YKT6	0.1115
SPARC	1.0624
C12orf31	0.0155
UBE2V2	-0.370666666666667
FBXL18	0.102333333333333
KIAA0460	0.24425
ADAM22	-1.65171428571429
SERPINC1	-5.22775
KCTD21	0.7935
MYOHD1	-0.96475
ZNF37A	0.369166666666667
GTF3C1	2.15
CTSZ	3.31025
PRNPIP	-0.22575
DRD1IP	0.01875
NR1I2	-2.866
ZNF266	-0.287
SPAG4L	-0.1095
COX4NB	-0.93675
SAPS1	0.725666666666667
APOA1	-3.887875
TATDN1	-0.581
C10orf82	-2.2755
KPNB1	0.49225
FOXO3	0.428083333333333
CRYBB2	-0.785
ZBTB5	-0.863166666666667
SLC25A38	-0.792
DCTN2	0.108333333333333
IFT20	0.3325
CTHRC1	2.51525
C1orf31	-0.2115
UHRF1	-1.216875
GPC6	0.56925
C10orf54	1.54525
MCF2L2	-0.1162
WNT9B	0.18725
OLA1	-0.6115
FAM120B	-0.2735
TTLL10	0.4495
CYorf15A	-4.33775
RELN	-2.1361
SCN2B	0.141666666666667
MFHAS1	-0.1635
NKX3-2	3.1905
RASGRF2	0.2405
SSBP1	-0.563833333333333
KPNA6	-0.653642857142857
LOC389118	0.636
HS3ST4	-1.0967
SUPT7L	-0.56025
FLJ32658	-2.16375
IGFBPL1	-1.0125
KIAA1641	-0.3377
SHKBP1	-0.132333333333333
CSF1R	4.323
NAGK	1.6355
MYL2	0.67225
HIST1H4C	-1.31016666666667
TOMM7	-1.276875
ADAMTSL3	3.277
TNFSF14	-0.57475
PRRT2	-3.11375
VTA1	0.42175
AOAH	3.51066666666667
CRISPLD2	2.34478571428571
PNN	-1.2138
TA-NFKBH	0.041
ESPN	-1.03625
RBM43	0.2095
KIAA1267	0.497
DDX3X	0.491777777777778
KIAA1576	-4.758
PLXDC1	3.96983333333333
FLJ25801	-4.43475
HNRNPL	0.5885
RUNDC3A	-0.326166666666667
CASP12	-0.239
SH2D5	-1.33675
RPL26L1	-0.8805
OR51A7	-0.628
HDC	2.408
C2orf16	-0.5095
SYTL3	2.048125
GOLGA4	1.05575
NOTCH1	0.417166666666667
ATPAF2	-0.39325
ECD	0.92975
SSX5	-1.4145
SNAP91	-0.1515
OCA2	-4.683
PNPO	1.4845
DAPK1	0.196833333333333
PINX1	-1.22133333333333
SELENBP1	1.605875
NEK3	0.540916666666667
TMED4	0.352642857142857
SSTR4	-0.1405
FOSL1	-2.6934
CD40LG	0.163
CES1	-0.931166666666667
DCI	-0.4485
B3GAT3	-0.845666666666667
STK17B	0.89225
CNTN6	2.94225
CYP3A4	-1.421
MBOAT2	1.04321428571429
PISD	-0.045875
USP1	-1.01075
PYDC1	-0.103666666666667
CENPM	-0.762875
SAR1B	0.69725
TTC7B	-0.289
DP58	0.1815
GPC1	-1.501
RBL1	-1.18125
TMEM137	-1.98666666666667
TOB1	1.36225
TCEAL1	0.485833333333333
CENPF	-0.417181818181818
C6	1.7
PRSS1	-4.51275
PPIL6	1.13666666666667
C6orf124	-1.4475
ODZ4	0.983333333333333
SNCB	-0.1285
NDUFB9	0.252875
CNOT6L	-0.097
S100A9	1.78633333333333
TRIM50	-0.2305
KCTD1	2.2329
WDR63	0.20675
SPEF2	1.599375
RNGTT	0.321166666666667
CXorf22	-0.0345
KCNK16	0.50575
CEP250	-1.933125
ATPBD1B	-0.8305
KCNJ2	3.9205
MT1B	-1.643
ZNF684	-0.3045
SLC4A1	0.8555
PDHA1	-0.9565
ZNF492	1.088625
TKT	-1.24675
BYSL	-0.194375
RNF38	-0.288875
AHDC1	0.31
KLHL2	1.152
CMTM8	1.428
DMP1	0.105
HERPUD2	0.652
CRTAM	3.54383333333333
ZNF572	0.6685
TMEM16J	-1.313
HSD17B2	3.538
UBE2G1	-0.122625
AHSA2	-2.72475
PELI2	0.1985
TPX2	-1.572875
ATP9B	0.0761666666666667
DAZAP1	-0.068
HMGCS2	3.24416666666667
C17orf38	0.58675
B9D1	-1.628125
NKX2-5	-1.36583333333333
KIAA1276	-0.31675
LILRB2	3.354
CSTF1	-0.613666666666667
BTN2A1	-0.422
C15orf48	4.051
IGF2BP3	-4.5705
FAM113B	0.956333333333333
HRG	0.372375
ZNF131	-0.57525
USP47	-0.846785714285714
CCDC88B	-0.979375
HCN1	-0.661333333333333
HTN1	0.025
SYCP3	-0.13925
C13orf23	0.3606
PAPOLA	0.1050625
AATK	-0.0395
MSH3	-0.354666666666667
NDUFAB1	-0.695
ITLN2	-1.03816666666667
BAK1	0.0555
MRPL45	0.0375
MTNR1B	0.324666666666667
LOC645843	0.402
SPECC1L	0.068125
PGCP	2.86775
SPN	-0.43975
GPR143	0.154166666666667
ZNF576	0.8825
TMEM39A	0.9349
ATP5D	-0.2425
MAGEB3	-1.383
RPS5	0.0878333333333333
ANP32E	-0.662285714285714
MTMR1	0.15875
YEATS4	-0.72425
SYNGAP1	-0.27225
PCOLCE	-1.257
MNS1	-1.3745
PCYT2	0.399333333333333
ZNF182	-0.29475
LAX1	1.35225
SPPL2B	-0.1704
ELOVL5	1.1791
PCDHAC1	-0.229
B4GALNT1	-0.962333333333333
BLOC1S2	0.492125
ZNF673	-0.6164
ARHGAP21	0.4435
IRX5	3.15925
LRFN5	-0.588
FAM7A1	-0.325
RAB19	-0.1425
GINS1	-0.935
ITM2B	1.1188
PAPSS2	0.722833333333333
OR5BF1	0.453
ACSL3	-0.136875
KIAA1919	0.245833333333333
GLT8D2	2.388875
UTRN	1.08685714285714
CNN1	1.60975
HISPPD2A	-1.77233333333333
SDAD1	0.895375
SIGLEC9	1.58316666666667
RPL35	-0.0277857142857143
C22orf26	0.2995
IMPDH2	-1.479
WDR69	-0.5715
SEC14L5	-0.496666666666667
CLTA	-0.25375
RP11-529I10.4	-0.3525
GPR37L1	0.019
OGDH	0.409916666666667
ASB13	0.0131666666666667
ZFP14	0.4115
ZCRB1	0.0936666666666666
KPNA3	1.182
HSPA1L	0.80775
RHOC	0.82725
LOC554175	-0.4645
PPP3CA	-0.6334
SLC1A7	-0.1841
ZNF529	0.778
RBED1	-0.22275
DDB2	-1.64675
FLJ11286	-0.565666666666667
SPATA1	0.692
MKNK1	0.341333333333333
DYSF	1.541
ALKBH2	-0.14925
NKD1	-2.73
C1orf174	-0.40275
PLEKHO1	0.778
ASB10	-0.1325
RING1	-0.466
NPC2	1.8465
AVPR1B	0.6525
YTHDF1	0.0120833333333333
LMAN1L	0.424
GSG2	-1.051
CEP170	-0.3171
RPS4Y2	-5.57675
MSH6	-0.8975
HECTD2	0.4365
ZNF556	-2.3966
PLEKHC1	0.4544
AIRE	-0.0353333333333333
BCL2L10	2.97325
LMOD3	-0.0831666666666666
ZBTB8	0.7247
FOXA2	-3.9807
SLCO2A1	3.1105
C3orf46	1.24
PRDM16	0.601333333333333
TMEM98	0.60375
FRMD5	-2.678
PDE6C	0.392
C1orf216	-0.104166666666667
EP400	-0.331785714285714
PTK2	0.851166666666667
RNF217	2.26475
NDUFA8	0.5225
ZFAT1	-0.0025
LAMP3	2.63866666666667
GLTSCR2	1.04075
NPW	1.8455
LLGL2	-0.1249
PPM1K	-0.5055
C20orf177	0.1255
KIR2DL4	0.1978
NFKB2	-0.0725
C21orf122	-0.533166666666667
HESX1	-0.50475
GPR114	0.362333333333333
SLC25A35	-1.38416666666667
GNAT1	-0.00566666666666667
ORAI3	0.655
FAM76B	-0.256
TMEM99	0.6122
TRIM29	2.8571
CDS1	1.21525
RHEB	-0.476
C4orf27	-0.583333333333333
RAB3A	-0.6635
OTUD6B	-0.07525
GPD1	0.495875
CDH15	-1.45066666666667
NPM1	-1.206
TMEM117	-0.60875
PRPS2	-1.2895
GCK	-0.097
ADRA2A	2.91633333333333
TSPYL4	0.153166666666667
TASP1	-0.7575
WDR19	0.372666666666667
C10orf38	-1.72975
PDE4C	-0.7425
FYB	0.862916666666667
C1orf55	0.729833333333333
PPFIA3	0.263
RAD18	0.09325
C12orf44	-0.093
CRYBA4	-0.9525
HVCN1	1.67
TAF10	-0.782166666666667
C16orf48	-1.63533333333333
DEPDC5	0.996
LTBP1	-0.5075
MAPRE1	-0.15225
FGF8	0.4355
C3orf52	-2.24971428571429
SENP7	-0.0191666666666667
LRRK2	2.502
RUNDC2A	-0.0518333333333333
KIAA0355	0.559166666666667
CPEB1	-0.69525
PPEF2	0.7485
ABI2	-0.00483333333333335
KIAA0317	0.219625
ATF1	-0.640666666666667
DYNC1H1	1.391375
DIP	0.63575
TMEM33	0.344611111111111
POLDIP3	-0.138
C7orf24	1.14525
GPR171	3.7545
CDC6	-0.973166666666667
PLD1	1.3814
ITFG2	-0.2472
NDUFC1	0.6925
AKNA	-0.41825
NBR1	0.74675
PKHD1	1.397
HPS4	-0.0653
MAFA	0.20975
ULBP3	-0.848
DIRC1	-0.7965
IMMT	-0.72375
C22orf13	0.494083333333333
CEL	-0.11725
MARK3	-0.62425
ADAMTS2	1.03758333333333
ARPC3	0.505666666666667
TMEM10	0.244375
NPHS1	0.20925
BRD8	-1.39433333333333
WDR12	-0.11075
IDI2	-0.01575
HOXD13	-2.541
OR8G2	-0.91575
SLAIN1	-2.5775
GABRQ	0.485
NR2C2	-0.40225
NKTR	-0.6249
TLE2	0.1375
KIAA0892	-0.8995
AURKA	-2.30454545454545
GPRC5C	1.3335
TBC1D9B	-0.1725
PNPLA6	-0.359
AP3B1	-0.1965
NAG	-0.23825
C11orf68	-0.36375
AKR7A3	-0.411
AHCYL1	0.295666666666667
COP1	0.0925
RPP14	-0.38425
PCDHB18	1.50475
CDH24	0.29
KRT17	-1.7496
LACTB2	-0.541
DDX24	0.2573
PHACTR1	-2.1955
SLC35E2	-0.60075
LOXL1	-0.571
IQSEC2	0.172625
RGSL1	-0.2505
PCDHGC5	-0.317
MEGF10	-0.748125
PRRX1	1.21183333333333
ASTE1	0.3505
C6orf159	-1.26225
MYOD1	0.3635
GAA	0.384
ZNF747	1.241
KLRC1	-1.070125
IL1RL2	0.874
GDF9	0.000749999999999987
GPR119	0.3795
TRAF2	-0.275666666666667
HCK	3.77133333333333
BMP6	-2.464
IL8RA	0.611833333333333
FLJ35848	0.746
EFHA1	0.04625
CDSN	-0.530166666666667
C14orf54	-0.2945
LSM3	-0.165125
ZFP41	0.664
C9orf126	-0.0848333333333333
VIT	-1.7325
SPCS3	-1.0025
DEF8	-1.0419
CHAF1A	-1.513
C1orf165	-0.434166666666667
ZFPM2	0.335833333333333
FTH1	0.3145
SLC35F1	-1.613
YWHAH	1.606
C17orf66	0.207166666666667
ADRB1	-0.8154
FOXL1	-0.579
RG9MTD3	-1.2905
UMPS	0.107
MGC13008	-0.3655
KIAA1161	1.1735
CCDC77	-1.42675
C12orf65	-0.3266
COG4	-1.24516666666667
RCP9	0.433916666666667
RP4-692D3.1	2.0605
CDC2L5	0.85525
MGC7036	0.46
DNAJC11	-0.25575
GDF2	0.190666666666667
TIMM17A	0.437
HNRNPA0	-0.3021
OR2H1	0.695
PCBP1	-0.1435
COL23A1	-0.80525
LRRC2	0.0897857142857143
NSD1	0.541214285714286
FLJ37078	-2.213875
WDR91	-0.425666666666667
TMEM179	-0.26475
DSCR10	-0.8345
CNDP2	1.0239
FYN	-0.7755
BEX2	-2.74816666666667
KCND3	0.21475
YPEL5	0.998375
LRRC42	0.486333333333333
C17orf45	-0.007625
ZNF649	0.8853
LOC150763	1.04575
COL5A2	2.59441666666667
CNGA2	0.57
ELA2B	-0.619
RAB9B	-1.4835
FAM100A	0.55125
NAIP	0.2545
MYOZ2	-0.63475
SPATA12	-0.2605
XRCC4	-0.59875
CYB561	1.7888
CHST10	-2.5285
BAI1	-1.24616666666667
BRSK1	0.336
C17orf89	-0.41225
PDE6H	-0.93
FLJ20309	0.1775
MAP7	1.54075
SCN4B	-0.515
SPAG9	0.56225
SERTAD1	0.737833333333333
FLJ21963	-0.30575
ANTXR1	0.644
TMPRSS13	2.275
ETV7	3.07733333333333
DGAT1	0.617166666666667
NKIRAS1	0.6175
TAC3	-3.8415
CORO1C	0.574
RAD54B	-0.03925
HRASLS3	3.16383333333333
C21orf42	-0.07525
BARD1	0.337833333333333
ZNF177	-0.812
MIP	0.3595
ZNF442	1.0845
F2	-4.1023
GRIA1	-0.01325
GALNTL2	1.30516666666667
WNT5A	0.2905
LENG9	0.151
hCG_25371	-0.9185
FOXR1	-0.057
TRA@	1.0992
PWWP2	1.66625
C1QTNF7	0.970166666666667
SLC7A4	-0.03775
C4orf7	2.26275
C17orf80	0.3995
KLK4	0.901333333333333
IL31	0.5675
TMEM176A	4.05375
CTNNB1	0.404375
BHLHB2	1.58875
TMEM185B	1.27316666666667
ARD1B	-0.53575
C1orf93	-0.401
BRUNOL4	0.185833333333333
LOC541469	-1.43308333333333
UPK2	0.3885
GAS8	-0.908666666666667
PATE	-0.304
IMPACT	0.539875
WNK4	0.054
HNRPLL	-2.5005
GAD2	0.40225
ITGA6	0.7045
BMP15	0.219166666666667
CYP2A7	0.34125
RIC8A	0.193
CCND1	1.26683333333333
USP35	-0.577
DSCR2	-1.0535
CCL4	4.70233333333333
ZCCHC10	-0.768
NOL11	-0.14725
TRPM2	1.37116666666667
PSMD2	0.117909090909091
CHTF18	-1.293
USP18	1.273375
RRAS	1.218875
LAMC3	-1.46925
TOX	-2.77783333333333
PCDH15	-0.726
GABRG3	-2.281
NUDCD2	-0.898
SGCZ	-0.0675
KCTD17	-0.3521
SPSB2	-0.154
TPPP3	1.95016666666667
CILP2	-0.291333333333333
CALB2	1.50225
CEBPZ	-0.433833333333333
ZNF479	0.54725
FMOD	5.55583333333333
C21orf66	-0.7965
CLN6	-0.646666666666667
ANAPC1	-0.389375
SH2D3C	1.2915
PTPN14	1.9178
TRIM42	-0.2205
APTX	0.485
SNRPG	-0.661333333333333
BMS1	0.36375
MAGEA3	-4.661
NFATC3	-0.686416666666667
LRRC45	0.0211666666666667
ARS2	-0.289785714285714
LRIG1	1.48766666666667
EPSTI1	1.67616666666667
PRSS27	0.4335
ERC2	2.887625
PRKACB	1.08085714285714
PRDM13	-4.067
HCG27	-0.53975
KLK12	-3.8115
HSD17B7	0.128333333333333
ZNF354A	0.80825
PCDH11X	1.085
DMGDH	-0.536
PCBD2	-0.386666666666667
TMC6	-1.02775
RIMS1	0.292625
SF3B2	-0.299333333333333
RCN1	-1.68416666666667
CPB1	0.33775
BCAR3	1.119
FCRLB	-0.53675
PAK1IP1	0.59575
OR10H1	-0.516
KIF9	0.1797
PITPNM2	-1.195
L3MBTL4	0.1015
TGFB1	-0.5233
ZXDC	-0.45475
SLC6A16	0.93
SRrp35	-2.033375
LRRC8E	1.712
PPIAL4	0.106583333333333
EOMES	1.42416666666667
PAX2	0.2565
SCARF2	-0.039375
PSEN2	1.16225
PCDHB13	0.80225
C10orf28	-0.492625
DHRS7B	0.868
C1orf131	-0.31525
ASB1	-1.1439
