Hybridization REF	TCGA-A1-A0SO-01A-22R-A084-07
EFTUD1	0.56875
PTPRO	0.2375
CLEC12A	0.623125
ACBD4	-0.131875
ZDHHC14	-1.641
OTUD7B	0.873625
ACTB	0.2476875
MSRA	-0.43475
LCE5A	1.1415
IFI35	-1.273
BSCL2	0.0215
ANKRD12	-0.685583333333333
CFHR2	0.09675
RGAG1	1.07033333333333
HSFY1	-0.091
SLC30A5	-0.925
IMPG1	0.476
GPR109A	0.3285
ZNF185	1.351
IYD	0.3315
NPCDR1	-0.3775
SERPINA13	0.0485
HMGCLL1	-1.32825
NEUROG1	0.5555
UBQLN1	0.1405
LIN37	0.41125
SOCS2	-3.340375
DSCR4	-2.286
XKR6	-2.703
GPR142	0.904
KRTAP13-3	0.3855
CCDC15	0.109333333333333
MOS	-0.27
CD1E	-2.4815
OFCC1	3.09283333333333
FAM83D	0.15725
SRFBP1	-0.1615
C9orf96	0.099
DHDH	0.6315
CCDC90A	0.749
RABL3	-0.2994
CD320	-0.293166666666667
ANGEL2	0.0679166666666667
MRPL21	-0.2875
SMG6	-0.3025
INSR	1.41025
FLJ14816	-0.9555
GLRB	-1.04083333333333
C9orf89	-0.3025
CIZ1	-0.44125
URG4	-0.338333333333333
LRDD	-1.582
CBY1	1.0355
NFX1	-0.557875
MTERFD2	-0.699142857142857
C19orf23	0.8045
PGC	-3.1715
IER3IP1	-0.3316
RASAL2	0.455583333333333
C1orf89	0.1695
SYNJ1	-0.539875
NFKBIE	1.51975
FLJ40125	0.0431666666666667
TCEB2	-0.7621
NOG	-1.0655
POLR2J2	-0.559666666666667
HLA-B	0.43925
PCDHA1	1.232
PPP2R2B	-1.28875
ARHGEF17	-0.184
TCF7L2	2.19485714285714
CHD5	-0.1828
ZNF431	0.25325
TBC1D25	-0.03325
ZNF800	-0.31775
SCUBE2	-2.95545454545455
MYCBP	0.921166666666667
GPX5	0.5025
C6orf129	1.30933333333333
QSER1	1.537
ULK2	1.455
PIGO	-0.226166666666667
NRCAM	-3.048
SLC35E3	0.070125
CSRP2	2.21175
HYPE	-0.35
MAPK15	-0.124833333333333
MGC14327	0.336
TIMM13	0.0715
ZNF462	1.7345
GBA3	0.0575
TEX13A	-0.873
MCM6	0.846333333333333
MTRF1	-1.261375
ABCA7	-1.24175
EIF4A2	-0.43575
ZC3H10	0.6047
RPGR	-0.319166666666667
C20orf94	0.14225
RP1L1	-0.1705
GPR125	-0.104875
USP22	-0.0392142857142858
OR1L4	-0.12425
MLZE	-0.21725
FLJ32065	1.16325
PTCD1	-0.66175
CRTAC1	3.947
BXDC2	0.10225
C18orf1	0.489166666666667
FAM107A	0.781571428571429
EFNA3	-0.75375
P18SRP	-0.7349
CAMKK2	0.9875
KIAA0649	-0.848
NES	0.453833333333333
HS6ST3	2.1905
PON2	-1.09
TCP11L2	-0.13
CLEC4A	1.1375
PRR12	-0.1355
MLXIPL	-1.5219
C2orf50	0.2555
ZNF28	1.43725
ENC1	-0.2225
MAP2K1	-0.936875
FKSG2	-0.38625
KIAA0430	0.62575
PTP4A1	-1.27983333333333
GPR156	0.795
GTF3C6	1.44625
UBR2	0.1969
LOC388272	-0.32625
MAK	-0.266666666666667
ACOT4	1.00475
STC2	-3.90383333333333
PIGW	0.36325
SAE1	0.4585
COL6A1	-0.603454545454545
OAZ1	-0.2685
STMN4	0.227666666666667
EDG3	-0.686
SGCE	-1.427
IL11	-2.24666666666667
PRSS8	3.4185
YIPF5	-0.168833333333333
WNT4	0.351125
CSN2	3.30833333333333
TCF7	-3.29775
TDO2	1.39875
SAMD9	-1.4151875
S100A7A	0.6165
MMRN1	1.06783333333333
GKAP1	-1.1985
AKR1C3	-2.765625
RNF19A	-0.297875
GMDS	1.05975
YKT6	-0.0855
SPARC	-0.5073
C12orf31	-0.484
UBE2V2	0.564166666666667
FBXL18	-0.268666666666667
KIAA0460	0.49575
ADAM22	1.29225
SERPINC1	-5.80675
KCTD21	1.2805
MYOHD1	0.111
ZNF37A	0.697833333333333
GTF3C1	0.5115
CTSZ	1.415
PRNPIP	0.44525
DRD1IP	0.4435
NR1I2	-1.43533333333333
ZNF266	-0.0743
SPAG4L	0.5305
COX4NB	0.132
SAPS1	0.4645
APOA1	-3.9565
TATDN1	-1.662
C10orf82	-1.84625
KPNB1	-0.568
FOXO3	0.863916666666667
CRYBB2	-0.5925
ZBTB5	-0.276
SLC25A38	0.0545
DCTN2	-0.202333333333333
IFT20	0.133
CTHRC1	1.64925
C1orf31	-0.338125
UHRF1	0.664625
GPC6	-1.40075
C10orf54	0.5895
MCF2L2	0.258166666666667
WNT9B	-0.103
OLA1	-1.040375
FAM120B	-0.65625
TTLL10	0.11
CYorf15A	-5.06566666666667
RELN	-1.9576
SCN2B	0.469416666666667
MFHAS1	-1.8935
NKX3-2	-1.47233333333333
RASGRF2	-1.672
SSBP1	-0.471833333333333
KPNA6	0.302428571428571
LOC389118	0.347
HS3ST4	-0.0668
SUPT7L	0.661
FLJ32658	2.8865
IGFBPL1	1.817
KIAA1641	-1.2485
SHKBP1	0.266
CSF1R	4.239
NAGK	0.679
MYL2	0.2385
HIST1H4C	1.04516666666667
TOMM7	-0.3445
ADAMTSL3	3.0195
TNFSF14	-1.45725
PRRT2	-3.381
VTA1	-0.245375
AOAH	2.7415
CRISPLD2	1.36728571428571
PNN	-0.246
TA-NFKBH	-0.65075
ESPN	-0.698
RBM43	0.7955
KIAA1267	0.70775
DDX3X	0.788388888888889
KIAA1576	-4.527
PLXDC1	2.689
FLJ25801	-4.21075
HNRNPL	-0.16625
RUNDC3A	-0.0695
CASP12	0.251
SH2D5	0.4455
RPL26L1	-0.31
OR51A7	0.19125
HDC	0.778
C2orf16	0.083
SYTL3	1.7235
GOLGA4	0.3439375
NOTCH1	-0.8755
ATPAF2	0.292
ECD	0.624
SSX5	-1.803
SNAP91	0.647
OCA2	0.6745
PNPO	1.16533333333333
DAPK1	-1.529
PINX1	-1.181
SELENBP1	0.341125
NEK3	0.4875
TMED4	0.126071428571429
SSTR4	0.365
FOSL1	-3.0769
CD40LG	0.4635
CES1	-2.0425
DCI	-0.543166666666667
B3GAT3	-0.1595
STK17B	-0.20925
CNTN6	0.06825
CYP3A4	-2.404
MBOAT2	1.46278571428571
PISD	0.216
USP1	2.0065
PYDC1	-0.803333333333333
CENPM	-0.224875
SAR1B	-0.57575
TTC7B	-0.980375
DP58	0.274
GPC1	-0.94875
RBL1	0.201625
TMEM137	-3.09733333333333
TOB1	0.927166666666667
TCEAL1	-0.934333333333333
CENPF	0.0731818181818182
C6	0.967333333333333
PRSS1	-4.3535
PPIL6	2.20083333333333
C6orf124	1.431
ODZ4	-0.981
SNCB	0.276
NDUFB9	-0.685
CNOT6L	-0.650666666666667
S100A9	0.649666666666667
TRIM50	-0.3845
KCTD1	0.2746
WDR63	-0.12325
SPEF2	1.547375
RNGTT	0.9625
CXorf22	0.4655
KCNK16	0.607
CEP250	-0.5255
ATPBD1B	-0.04475
KCNJ2	2.14525
MT1B	-3.196
ZNF684	0.022
SLC4A1	0.533
PDHA1	0.555
ZNF492	-0.6
TKT	-2.12425
BYSL	0.83075
RNF38	0.704
AHDC1	0.1825
KLHL2	-1.653
CMTM8	2.3885
DMP1	-1.3335
HERPUD2	0.100375
CRTAM	2.26866666666667
ZNF572	0.4885
TMEM16J	-2.7975
HSD17B2	-4.4355
UBE2G1	-3.264875
AHSA2	-2.874
PELI2	-3.5955
TPX2	1.089875
ATP9B	0.334666666666667
DAZAP1	0.21175
HMGCS2	0.325833333333333
C17orf38	0.82425
B9D1	-0.76175
NKX2-5	-1.1015
KIAA1276	0.4635
LILRB2	3.1845
CSTF1	0.0823333333333333
BTN2A1	-0.161666666666667
C15orf48	1.96225
IGF2BP3	-4.81975
FAM113B	-1.05016666666667
HRG	-0.0155
ZNF131	-0.0115
USP47	-1.037
CCDC88B	-2.563625
HCN1	-0.8154
HTN1	-0.326666666666667
SYCP3	-0.38975
C13orf23	-0.0536
PAPOLA	0.6951875
AATK	-0.0466
MSH3	-0.415833333333333
NDUFAB1	0.0755
ITLN2	-0.9985
BAK1	0.794
MRPL45	0.208
MTNR1B	-0.279666666666667
LOC645843	-0.235
SPECC1L	0.40175
PGCP	-0.59425
SPN	-1.451125
GPR143	1.7445
ZNF576	1.337
TMEM39A	0.1457
ATP5D	-0.921333333333333
MAGEB3	-1.5965
RPS5	0.3465
ANP32E	0.963285714285714
MTMR1	1.3205
YEATS4	-0.712
SYNGAP1	0.0835
PCOLCE	-2.16516666666667
MNS1	1.44975
PCYT2	0.218833333333333
ZNF182	-0.11525
LAX1	1.208875
SPPL2B	0.7683
ELOVL5	-1.0583
PCDHAC1	0.029
B4GALNT1	0.8045
BLOC1S2	1.257125
ZNF673	0.6683
ARHGAP21	0.45
IRX5	0.982875
LRFN5	-1.08083333333333
FAM7A1	2.073
RAB19	0.29
GINS1	0.4065
ITM2B	0.2252
PAPSS2	-2.0095
OR5BF1	0.4355
ACSL3	-0.088375
KIAA1919	0.49525
GLT8D2	-0.04225
UTRN	-0.140428571428571
CNN1	-1.42325
HISPPD2A	-1.38183333333333
SDAD1	0.098875
SIGLEC9	0.454666666666667
RPL35	-0.835
C22orf26	-1.0245
IMPDH2	-0.411875
WDR69	-0.23725
SEC14L5	2.88766666666667
CLTA	-0.1975
RP11-529I10.4	1.2095
GPR37L1	0.182166666666667
OGDH	-0.748083333333333
ASB13	1.0835
ZFP14	-0.9075
ZCRB1	-0.5505
KPNA3	0.60725
HSPA1L	1.85425
RHOC	-0.125125
LOC554175	-0.16625
PPP3CA	0.3582
SLC1A7	-0.7986
ZNF529	-0.498
RBED1	0.134
DDB2	-0.889
FLJ11286	-0.681666666666667
SPATA1	0.5105
MKNK1	-0.359666666666667
DYSF	0.9615
ALKBH2	1.114
NKD1	-4.36466666666667
C1orf174	-0.252
PLEKHO1	0.982
ASB10	0.6615
RING1	0.270333333333333
NPC2	0.289125
AVPR1B	1.121
YTHDF1	-0.0185
LMAN1L	0.251
GSG2	0.6
CEP170	0.3752
RPS4Y2	-5.87675
MSH6	0.7475
HECTD2	-0.293666666666667
ZNF556	0.558333333333333
PLEKHC1	-1.2586
AIRE	0.406
BCL2L10	4.16325
LMOD3	-0.130833333333333
ZBTB8	1.4102
FOXA2	-3.7733
SLCO2A1	1.08025
C3orf46	-0.0495
PRDM16	-1.3445
TMEM98	2.56075
FRMD5	0.3495
PDE6C	-1.316
C1orf216	0.713333333333333
EP400	0.0935714285714286
PTK2	-1.08475
RNF217	1.302
NDUFA8	-0.2705
ZFAT1	0.09325
LAMP3	3.65116666666667
GLTSCR2	-0.8975
NPW	-0.3435
LLGL2	-0.401
PPM1K	-0.962333333333333
C20orf177	0.009
KIR2DL4	0.5414
NFKB2	0.23925
C21orf122	1.961
HESX1	-0.5965
GPR114	-0.1075
SLC25A35	-0.753833333333333
GNAT1	-0.1355
ORAI3	0.26625
FAM76B	0.1245
TMEM99	-2.5956
TRIM29	-2.1304
CDS1	1.0175
RHEB	-1.9663
C4orf27	-0.404666666666667
RAB3A	-0.29575
OTUD6B	0.135
GPD1	-0.61575
CDH15	0.6115
NPM1	-0.871928571428571
TMEM117	0.55
PRPS2	2.10816666666667
GCK	0.3415
ADRA2A	1.6535
TSPYL4	0.9425
TASP1	0.3525
WDR19	0.0480833333333334
C10orf38	1.468
PDE4C	-0.936166666666667
FYB	-0.6625
C1orf55	0.908333333333333
PPFIA3	0.00525
RAD18	2.16425
C12orf44	-0.235333333333333
CRYBA4	-0.332
HVCN1	1.555
TAF10	-0.00483333333333334
C16orf48	-0.639833333333333
DEPDC5	1.4585
LTBP1	-1.3615
MAPRE1	1.24325
FGF8	-0.035
C3orf52	0.532125
SENP7	0.0556666666666666
LRRK2	1.8085
RUNDC2A	0.3055
KIAA0355	-0.546666666666667
CPEB1	-3.53
PPEF2	-0.43
ABI2	0.613666666666667
KIAA0317	0.157125
ATF1	-0.752
DYNC1H1	1.395375
DIP	0.259
TMEM33	0.381888888888889
POLDIP3	0.037
C7orf24	2.3275
GPR171	2.9375
CDC6	-0.3255
PLD1	-1.2444
ITFG2	-0.4002
NDUFC1	-0.1935
AKNA	-1.30875
NBR1	0.111
PKHD1	-0.125857142857143
HPS4	-0.0271
MAFA	0.91675
ULBP3	0.63875
DIRC1	0.2485
IMMT	0.031125
C22orf13	0.3645
CEL	0.2435
MARK3	-0.1305
ADAMTS2	-0.141
ARPC3	-0.5025
TMEM10	0.052875
NPHS1	-0.097
BRD8	-0.504166666666667
WDR12	-0.20325
IDI2	0.328375
HOXD13	-2.054
OR8G2	-0.87975
SLAIN1	0.87975
GABRQ	0.82075
NR2C2	0.6115
NKTR	-0.8474
TLE2	1.631
KIAA0892	-0.822333333333333
AURKA	-0.841454545454545
GPRC5C	-2.93566666666667
TBC1D9B	-0.104875
PNPLA6	-0.122666666666667
AP3B1	-0.22975
NAG	0.90675
C11orf68	-0.614
AKR7A3	0.0915
AHCYL1	0.0629166666666667
COP1	-0.906
RPP14	-0.1935
PCDHB18	-0.302
CDH24	0.982
KRT17	-2.8641
LACTB2	-0.537
DDX24	0.7168
PHACTR1	-2.27266666666667
SLC35E2	-0.448
LOXL1	-1.032
IQSEC2	-0.254625
RGSL1	-0.226
PCDHGC5	0.115
MEGF10	-0.53075
PRRX1	-1.10866666666667
ASTE1	2.0275
C6orf159	0.862
MYOD1	0.9425
GAA	0.18025
ZNF747	1.30425
KLRC1	-2.518
IL1RL2	0.842
GDF9	1.137
GPR119	0.3675
TRAF2	-0.735166666666667
HCK	2.55033333333333
BMP6	-3.45875
IL8RA	0.657166666666667
FLJ35848	3.9585
EFHA1	0.48725
CDSN	-1.18733333333333
C14orf54	-0.399166666666667
LSM3	1.06425
ZFP41	1.4055
C9orf126	1.13016666666667
VIT	-1.974
SPCS3	-0.827
DEF8	-0.3283
CHAF1A	-0.272666666666667
C1orf165	1.69633333333333
ZFPM2	-0.475833333333333
FTH1	-0.2085
SLC35F1	2.35475
YWHAH	0.901
C17orf66	0.4046
ADRB1	-0.540166666666667
FOXL1	0.648
RG9MTD3	-0.548166666666667
UMPS	-0.524375
MGC13008	0.0645
KIAA1161	2.1205
CCDC77	0.16775
C12orf65	0.5669
COG4	-0.824666666666667
RCP9	0.73175
RP4-692D3.1	2.69033333333333
CDC2L5	0.30525
MGC7036	-0.124333333333333
DNAJC11	0.29875
GDF2	0.0438333333333333
TIMM17A	0.88625
HNRNPA0	-0.8647
OR2H1	-0.0525
PCBP1	-0.301
COL23A1	-2.69075
LRRC2	-0.591153846153846
NSD1	-0.304071428571429
FLJ37078	-2.583375
WDR91	0.0365
TMEM179	0.1035
DSCR10	-0.11
CNDP2	-0.9518
FYN	0.208
BEX2	0.726
KCND3	0.3015
YPEL5	1.13325
LRRC42	0.0526666666666667
C17orf45	-1.7765
ZNF649	1.2106
LOC150763	0.468
COL5A2	-0.121
CNGA2	0.3045
ELA2B	-0.449333333333333
RAB9B	1.6855
FAM100A	-0.1955
NAIP	-1.48878571428571
MYOZ2	-0.672375
SPATA12	-0.3035
XRCC4	-1.82875
CYB561	1.0728
CHST10	0.76475
BAI1	-1.415
BRSK1	0.459833333333333
C17orf89	1.616375
PDE6H	-0.3485
FLJ20309	0.3827
MAP7	-0.151
SCN4B	-0.8695
SPAG9	0.1815625
SERTAD1	-0.663833333333333
FLJ21963	-2.21025
ANTXR1	-1.0041
TMPRSS13	1.88416666666667
ETV7	2.53966666666667
DGAT1	-1.00466666666667
NKIRAS1	0.790166666666667
TAC3	-3.33325
CORO1C	0.73925
RAD54B	0.75675
HRASLS3	-3.03966666666667
C21orf42	-1.00275
BARD1	0.127166666666667
ZNF177	0.8255
MIP	-0.1535
ZNF442	0.3785
F2	-4.1918
GRIA1	0.07725
GALNTL2	0.272666666666667
WNT5A	-1.9428
LENG9	0.28
hCG_25371	0.1505
FOXR1	-0.102
TRA@	0.8757
PWWP2	1.25725
C1QTNF7	0.528833333333333
SLC7A4	0.0555
C4orf7	4.775
C17orf80	1.09416666666667
KLK4	0.402333333333333
IL31	-0.32
TMEM176A	3.6
CTNNB1	3.0230625
BHLHB2	-2.14925
TMEM185B	1.51883333333333
ARD1B	0.70725
C1orf93	0.106
BRUNOL4	2.179
LOC541469	-0.578833333333333
UPK2	-0.103
GAS8	-0.1835
PATE	0.57
IMPACT	1.389625
WNK4	-2.70166666666667
HNRPLL	-0.122875
GAD2	0.2465
ITGA6	3.88675
BMP15	0.310333333333333
CYP2A7	-0.150875
RIC8A	-0.773625
CCND1	-4.07708333333333
USP35	0.593
DSCR2	0.627
CCL4	4.743
ZCCHC10	-0.4095
NOL11	0.63025
TRPM2	2.22125
PSMD2	0.573636363636363
CHTF18	-0.97875
USP18	1.84725
RRAS	-0.41025
LAMC3	0.3855
TOX	-1.98216666666667
PCDH15	0.1965
GABRG3	-1.83475
NUDCD2	0.16325
SGCZ	1.1265
KCTD17	-0.7028
SPSB2	-0.424
TPPP3	0.510666666666667
CILP2	2.09183333333333
CALB2	0.71175
CEBPZ	-0.204
ZNF479	0.531
FMOD	4.7045
C21orf66	-0.205
CLN6	-0.449833333333333
ANAPC1	0.539125
SH2D3C	0.206
PTPN14	-0.4535
TRIM42	-0.28
APTX	-0.82
SNRPG	-0.1265
BMS1	-0.05175
MAGEA3	-0.3135
NFATC3	-0.248416666666667
LRRC45	1.71666666666667
ARS2	-0.191285714285714
LRIG1	0.7195
EPSTI1	-0.0015
PRSS27	1.24975
ERC2	1.8485
PRKACB	0.315571428571429
PRDM13	-1.093
HCG27	-2.01625
KLK12	-4.31
HSD17B7	-0.375833333333333
ZNF354A	0.17075
PCDH11X	0.992
DMGDH	-1.1415
PCBD2	-0.720833333333333
TMC6	-2.494875
RIMS1	0.604428571428571
SF3B2	0.248333333333333
RCN1	0.713
CPB1	0.353
BCAR3	-0.65125
FCRLB	-0.654375
PAK1IP1	1.1675
OR10H1	0.5425
KIF9	1.2053
PITPNM2	-0.422375
L3MBTL4	0.6155
TGFB1	-1.5851
ZXDC	-1.29125
SLC6A16	0.5035
SRrp35	3.59275
LRRC8E	1.6515
PPIAL4	-0.623666666666667
EOMES	0.4435
PAX2	0.042
SCARF2	0.73575
PSEN2	0.243416666666667
PCDHB13	0.3455
C10orf28	0.985375
DHRS7B	0.047
C1orf131	-0.0785
ASB1	-0.8274
ZNF223	1.24616666666667
LCMT2	0.631
MEP1A	-1.1255
TMEM53	0.57875
RSPH3	-0.68775
C10orf33	0.2875
LOC644285	-2.9035
PTPN9	0.515
ABCA12	-4.497
CCDC37	-0.738
RUNDC1	0.5678
YES1	0.7505
FAM120AOS	-0.0695
OR5M3	-0.071
PPP1R3F	0.639916666666667
IL13	-0.293
MDFI	-2.308
PRNT	0.12725
ZDBF2	1.722
OR10C1	0.104
CLIC1	-0.670166666666667
LILRA5	0.741833333333333
CSAG1	-2.474
TREML2	-0.7015
FAM125A	-0.218833333333333
ZNF74	0.87175
FAM104A	0.4485
LRRC39	-1.6815
SAMD5	-2.04175
HYAL2	0.186
HIST2H2AC	0.296
IGFBP5	-1.11182608695652
NRTN	3.5235
KIAA0556	1.2345
FAM29A	-1.592
JMJD2A	1.209
EPHB1	4.04375
POLD4	-0.793125
ANAPC10	-1.18025
LRRC36	-0.10775
MEGF6	-0.776875
LPHN3	-0.294333333333333
BMP10	0.405333333333333
C21orf55	1.3965
CREM	-0.229875
PTGER4	-0.4655
METAP1	0.331125
KCNQ1	0.572
NR2F2	0.95
SSFA2	-0.651833333333333
CTTNBP2	-4.37525
BCL2A1	-1.56325
ZBTB24	0.8745
SLCO6A1	-1.09225
PRDM1	-0.0592
OR7D2	-0.668666666666667
CCDC47	-0.3441
LOC646982	-0.5
SLC26A6	-1.4175
BIN1	-1.9012
SRRM1	0.127071428571429
PCSK1N	1.540375
ALS2	0.5137
ECT2	0.906
CACNA2D2	0.052875
DOCK6	0.1435
C10orf119	1.44125
FATE1	-0.191
DUSP23	2.33625
TRIP6	0.591
NUP35	0.572
CDH3	0.64175
KLHDC8A	0.577
C9orf116	0.193
EI24	-0.1955
CENTD1	-0.925166666666667
RWDD2B	0.408
DOCK1	-0.7425
NPAS2	0.821375
NR3C2	2.06783333333333
FAM63A	0.639916666666667
INPP5F	0.486166666666667
FAM111A	-0.2704
MYBL1	-1.55791666666667
IQGAP3	0.190166666666667
CRADD	-1.98066666666667
DUSP12	-0.06675
PDZK1IP1	2.8365
VASH2	0.70925
CTR9	0.53225
VIL1	-4.53575
OR8U1	0.250333333333333
CCDC107	-0.2905
PTTG1IP	-0.097625
OR4X2	0.39975
COL9A1	4.546
PSMD9	-0.385
ZFP62	1.05925
TIP39	0.21275
PARP15	0.305
TTC19	-0.127125
C1orf114	-0.67
GFPT1	0.1585
SLC27A6	-1.50525
MRPS10	0.00570000000000001
CALML5	4.11266666666667
TRPM7	-1.66775
CGNL1	2.523875
CECR1	-0.08975
SERPINB8	-1.33983333333333
TMEM102	0.845125
PDIA2	-3.37975
NUCKS1	0.328666666666667
HOTAIR	-2.454
EBI3	-0.635
NXN	1.06275
ZMYND19	-0.295
FOXJ3	0.12825
EIF5B	0.4458
EIF2B4	1.21183333333333
LEO1	-1.06375
ZIC5	-1.6795
IL20	-0.933666666666667
KIAA0415	0.48825
FLJ37357	0.0865
TSPAN12	2.138875
ACTR3B	-1.73325
TFAM	-0.6525
IL17RD	1.382
PARP12	-0.338
KLHDC7A	0.8705
KCTD4	-0.595166666666667
GTF2H1	-0.0405
FLCN	-0.604666666666667
BIRC4	-0.033875
LOC790955	0.334
VKORC1L1	0.197
CYP4F22	-0.836
TAS2R5	-0.1605
ZNF582	1.541
HS3ST3B1	-1.68825
CTNS	0.40325
STK36	-1.69516666666667
MMD2	0.14825
RP5-1103G7.6	0.104
FLJ23356	1.1345
CRH	-1.1665
C1orf182	0.385
ACP5	1.05266666666667
AMFR	-0.6642
CA4	-2.704
PLCB4	1.068
MPHOSPH10	-0.157
UNQ473	3.69983333333333
G3BP2	-0.2875
SR140	0.800666666666667
HOXA2	2.199
PYGB	-0.501625
BAT1	0.114833333333333
DKK3	-2.35116666666667
DDX31	-0.326625
TULP1	0.170625
NHLRC2	1.2645
TNRC4	0.838833333333333
ZNF430	0.29525
TNRC6A	-0.33075
PLA2G1B	1.78816666666667
RCHY1	0.804333333333333
GTF2A2	0.144833333333333
MGC4294	-1.825
ZNF691	0.63525
TACC3	-0.403
DNAJC5G	1.353
LOC4951	0.09675
MS4A4A	-1.5095
LOC152485	0.364
PPP1R2P1	0.36375
PPP2R5B	-0.379
RPGRIP1L	-1.268875
SPOP	-0.0848
PTPRF	1.87125
MGC42090	0.795
SUSD3	-1.66
THOC4	1.093
MAML1	0.5538
FXR2	-0.375833333333333
TYK2	0.29075
MUC6	0.373833333333333
DNAJB7	0.354
PIP4K2A	-0.657142857142857
MEX3A	2.58833333333333
RRP1	0.092625
TFAP4	0.284
CXorf41	0.7165
MTMR4	1.2815
CTLA4	-0.056
SNX9	-1.538875
CIB3	-0.459166666666667
NECAP1	0.287
PLA2G2D	-0.0466
GLMN	-0.0443333333333333
DCLRE1A	1.145
PDX1	1.275
SAMD11	-1.3035
MRPL55	0.4363
TLR7	0.749875
TBC1D21	0.211833333333333
SMAD1	0.7394
ACTRT2	0.13125
RIOK2	-0.95125
PDLIM4	-1.653
SLC22A15	-0.757
ABHD13	0.9181
STX18	0.1104
CCPG1	-0.7085
DCBLD1	1.98933333333333
SLC2A6	-1.3615
NOLA3	-0.1195
TRDMT1	1.14314285714286
IL17F	0.582
ATP1A4	1.3315
OR52W1	0.019
CFL1	-0.48325
IL4	-1.18625
RBP2	-0.0756666666666666
CPSF6	0.312125
TTC8	-2.195
MUCL1	-3.84
EYA3	1.428
KRT38	0.3685
GNE	0.98575
ZNF501	2.5265
SLC35A2	0.675875
CEP110	-0.3746
MYF6	0.63575
MGST2	-1.05383333333333
TRPV4	1.10583333333333
NEK8	-0.039
NOX5	-1.616
NCKAP1L	-1.25133333333333
EMP3	-2.7585
BPY2C	0.104
C1orf38	0.372875
ELOVL2	-0.51025
CBX7	-0.404
OSBPL1A	1.65
ZNF589	0.00225
ESCO1	-0.2135
TRA2A	-0.677
C3orf26	0.18275
PHF2	-0.037
PID1	-1.70233333333333
RFC1	-0.416375
MTAP	-0.2470625
ADORA3	2.82016666666667
LOC389458	-1.20525
TRNT1	0.459875
CRIPAK	-1.933
RAI2	-0.130833333333333
ANKRD44	-0.75825
GZMB	3.6055
NFE2L1	0.157625
STIP1	-0.460333333333333
RASL11B	0.1685
NT5DC2	-1.42416666666667
LRP2	-0.568375
MTDH	0.5616
ARSG	0.23275
HSP90AB1	0.3745
CT45-6	-4.42175
ZNF483	-0.32075
LMBR1L	-0.2385
S100A2	-4.002
C2	-0.754111111111111
C2orf27	-0.103
EIF4EBP1	-0.0845
GCKR	-3.7435
PPP1R9B	0.758625
FER	-0.1295
SNRK	1.73883333333333
OR5M10	0.5555
UTP6	-0.17425
CAPZA3	0.65225
FBP1	-2.56522222222222
TERT	-0.825
CCL1	-1.121
FUCA1	0.17025
ALS2CR8	-0.240166666666667
KCMF1	-0.208583333333333
SRCRB4D	-0.937
OXCT2	-0.712
IL17RA	0.388
MPP5	-0.084
SPA17	-1.0655
FLJ10986	-0.108333333333333
GALNT14	1.97025
CXorf27	-1.115375
NPLOC4	-0.826
RAB34	0.505
KRTAP3-3	0.245
ARSD	1.82866666666667
CPLX2	-1.5372
PJA1	1.68525
WHDC1L1	-0.125833333333333
RB1	-2.9539
MTMR15	-0.89
PHLDA2	-3.031
GUCY2F	-0.39
MPV17	0.456666666666667
SLC35D1	-0.21
LYSMD3	-0.1096
COL16A1	-1.46225
ERLIN1	-0.0206666666666667
JMJD4	1.16575
HIST1H2BK	-2.57425
TP53I11	1.62333333333333
ST3GAL4	0.8846
PF4V1	-0.0528333333333333
ALG8	1.79575
REG1A	0.453
MINA	0.23025
CYB5R3	0.366166666666667
HHLA1	-0.3095
MYST4	-0.1557
VASN	-1.27825
UCHL5IP	0.9295
TFAP2A	2.2496875
MGC9913	3.402
C9orf97	-0.0265
LOC90379	-0.5755
PHF15	-1.25657142857143
ZNF169	-0.403166666666667
KRT7	1.9337
GLIPR1L2	0.57475
LOC116236	0.8855
IQCF3	0.02025
RDH14	1.79033333333333
HNRPK	0.0972857142857143
RABEPK	-0.773666666666667
ISX	-2.22
CBARA1	-0.2745
RAD51AP1	0.059
MLL5	-0.6385
CXorf48	-5.671
SGCD	-1.94725
PHTF1	-0.9745
CA3	-0.1345
CMTM5	2.1125
STX10	-0.388375
JMJD2D	1.11175
P4HA1	-1.88883333333333
GAB3	-1.9475
DHRS4	0.558333333333333
COL4A1	2.2076875
C20orf20	-1.12975
OSBPL2	0.203125
PTTG2	-1.072
KIAA1688	0.2295
STS	-1.298125
SHROOM4	1.05716666666667
KBTBD5	0.478333333333333
ALDH1A3	1.0071
BTNL2	1.42266666666667
TGIF1	-0.473
ZFAND5	0.866875
ICA1	0.433625
NAV3	-3.64666666666667
FLJ12331	-1.055
EPS8L2	-3.3156
MNT	-0.3375
ENTPD1	2.294
OR51E2	0.80425
STK11	0.381
MX1	1.811875
TTTY9A	0.2415
CX62	0.4805
LOXL4	3.56875
EXOSC4	-0.6395
PURB	0.243285714285714
SETD1A	-0.142333333333333
RELB	0.197
LAMB2	0.838833333333333
HNF1B	-0.539666666666667
PNLIPRP3	-0.674
C14orf139	-1.4915
UMOD	-0.23425
GRIN3B	-0.57775
GPR25	0.649
ZNF512B	-0.5915
ATP6V0A1	-0.52025
SRA1	-0.447166666666667
ZNF615	1.9755
ZNF768	0.6105
ZNF469	-0.25025
DYNC2LI1	1.115
DNAH3	-0.0515
LOC387911	-0.25875
LOC554234	-0.147
