Hybridization REF	TCGA-BH-A0BL-01A-11R-A115-07
CST1	2.596
NUPR1	1.95566666666667
CCL7	3.302
SMCR5	-2.8375
DSC2	4.096
RBMS2	0.79975
GRIK4	0.4335
TRIM65	-0.4731
TMPRSS6	-0.720142857142857
TP53INP2	-0.49
GLB1L	0.782833333333333
LOC388284	0.176333333333333
PUS1	-0.870428571428571
BCL9L	-0.241
OLFM1	-0.3775
RET	-1.492125
MASTL	-0.532833333333333
ALX3	1.752
IL1RL1	0.572
ZNF765	-0.3543
C14orf138	-0.25675
SNX10	0.6965
TAC4	-0.174
C1orf64	-2.144
POGK	0.841625
MAPK9	-0.0675
ZNF366	3.707
C8orf79	0.2322
CLDN7	1.484125
OR5AT1	0.305
TRIM37	-2.269
LRRC25	2.8305
GRHL2	2.4502
TEKT3	0.45125
LASS5	-0.530833333333333
ABCC4	-1.44675
DLG3	0.565125
VGLL1	3.211
ZFP36L2	2.32883333333333
MFRP	0.0905
KIAA1799	-0.904
FLJ44379	-0.379
PCNX	0.67875
ANXA9	-1.602
CYP4V2	0.5594
PIK3C2A	0.495
SRR	-0.1785
NOL3	-0.8425
IFITM2	1.372
ARNTL2	-0.29625
ZNF595	-0.244
NLRP13	-0.292
ASPH	0.610375
CPA2	0.2735
PVRIG	0.083
LEPR	-0.0655
C16orf42	0.501333333333333
SH3BGRL	1.38975
FAM77D	-0.1625
FNDC7	-0.0225
C9orf6	-0.38
NOTCH2NL	1.6425
PGBD1	-0.353833333333333
SYNGR2	-0.330666666666667
PITPNA	0.01575
PRPF4B	-0.3293
SLC43A3	-0.757642857142857
NRBP1	0.01125
SLC25A22	-0.3745
ILK	0.090125
SLC22A8	0.3415
MRPS7	-0.652375
PITX2	-1.878
FABP3	-0.285125
OR1L1	0.2635
LOC728215	-1.047375
BLID	-1.3315
KIAA1217	2.92576470588235
TFPT	0.41625
AP4B1	-0.6305
VBP1	-0.56325
OR1K1	0.073
MORC3	0.461
BHMT2	1.79566666666667
C3orf10	0.931125
FZD7	2.69066666666667
WFDC10A	-0.5105
PMS2CL	-0.866
CCDC32	0.0055
FA2H	-0.09675
ALG13	-0.1745
TTLL7	0.0891
SPOCK3	-0.57475
SLC13A2	0.2675
AIM1	0.805
GPRC6A	-0.2025
EGR2	6.33725
MED11	-0.0505
WWC1	1.406
SH3GL3	-0.54525
RIF1	1.20471428571429
PRLH	-0.2655
VLDLR	0.2455
DBT	0.1975625
C21orf63	0.24775
CGGBP1	-0.461
KRTAP12-2	-0.385
TADA3L	0.08325
ZBTB16	1.5735
PDGFB	1.103375
RFX1	0.360875
UQCRB	0.0083
LOC133874	-0.3635
HPS3	-1.47275
LGALS3BP	0.7073
DKFZP564O0823	2.18657142857143
MRFAP1L1	-0.1545
HOXA10	-0.429
NGB	0.2405
KIF21A	0.211076923076923
IFLTD1	-0.375
LZTS1	0.7815
ARHGEF3	1.18125
RHBDL3	-0.7625
CSNK1G2	0.0629166666666666
ChGn	0.76225
KIAA1244	0.664166666666667
GABRB2	0.1155
MGC72080	0.023
CD27	2.96775
EGLN1	-0.3424
PEX13	1.7125
RWDD3	0.2845
RNF12	0.341
GRIN2B	-0.707
ADAMTS14	-0.397
DYDC2	2.51716666666667
ATP6AP1	-0.2074
NR1H2	-0.335833333333333
PDK2	0.154
C3orf17	-0.0268333333333333
SLC38A2	-0.254
SLC25A29	-1.03083333333333
C15orf29	0.935
ADAM9	-0.39275
TMUB2	-0.2175
GPR176	-0.23875
AGK	-0.3795
MCCD1	-0.0745
NDUFA4	0.0545
TMEM146	0.0285
DUSP1	1.36025
UNQ6975	0.8855
EMX2OS	3.602
INSM2	-0.226
LUZP4	-0.087
SETD6	-0.32975
P2RY2	1.41775
SLC45A2	-1.9775
RABGAP1	0.482333333333333
UBXD5	-0.539625
GPRC5A	-0.3198
PAK3	2.5275
LOC63920	-0.711
TGFBR1	1.6626
KRTAP6-3	1.286
SFMBT2	0.22775
CDC42	0.3359375
C11orf35	-0.6515
TTLL2	0.36975
UACA	0.895833333333333
CD97	-0.7509
SETD5	0.27975
NINJ2	0.54875
PTER	1.04683333333333
POMGNT1	-0.53075
KRTAP4-2	0.183
ECGF1	2.020375
HRB	0.173181818181818
ATP1B2	-0.2729
LOC400506	-0.16375
COL4A3BP	0.50175
C6orf97	-1.42925
GRHPR	-0.11575
TAS2R1	0.099
SEMA7A	0.172
EDF1	-0.17425
ODF2L	1.4833
PCID2	-0.595666666666667
GTF2H4	-0.966666666666667
ZCCHC3	-0.533625
CGB2	0.166166666666667
NEUROD1	0.03325
C20orf75	-0.1335
RP5-1054A22.3	2.09883333333333
IFNA5	-0.201
ZNF134	0.034
MGC119295	-0.3838
ZSWIM6	0.43425
SMEK1	0.0545
PCGF2	-0.3155
C1orf102	0.9895
CYP2A13	0.2505
KCNH6	-0.5386
MDM1	-0.2498
ALDH7A1	0.581166666666667
C9orf75	-0.79875
VDAC3	-0.595625
OR51T1	0.0025
EIF3F	-0.6235
KCNJ10	0.354625
LENG8	-0.08525
EDEM2	-0.452833333333333
CCNJL	0.874333333333333
DHX37	-0.921
CRYGN	1.902
AATF	-0.80575
ZNF630	1.214875
E2F5	0.119
WFDC13	-0.63125
FTSJ3	-0.755833333333333
C4orf33	1.1575
LHFPL4	-2.7615
C19orf56	-0.63875
SMAD4	0.441
AFM	-0.771166666666667
G0S2	3.58025
FCHSD2	0.347
RRP1B	-0.8623
EEF1B2	-0.316
STAT6	1.024
ZNF195	-0.12225
GNL1	-0.7535
ZNRF2	0.1485
PER3	-0.158875
ASB16	0.1815
C10orf10	2.687
ADCY8	-2.7515
C9orf58	0.395833333333333
ARMC10	0.263333333333333
PSG1	-1.3065
DHX34	-0.46825
VARS2	-0.677375
NFIC	0.6095
ITPR2	0.08175
AGXT2	-0.2285
OR6K3	-0.115
H2AFZ	-0.190833333333333
MLLT3	-0.126
COX4I2	2.061
CCNT2	0.0975
PLK4	-0.861625
NUMBL	-0.283166666666667
MED16	-0.182
PLEKHQ1	1.413
GOSR1	0.429888888888889
BTG4	0.62025
RPL30	0.134416666666667
IGSF5	1.377
IGFL2	3.467
ELMOD2	1.09633333333333
SHC3	2.25283333333333
HAVCR1	-0.777
DYNC2H1	-0.629625
RNF5	-0.651666666666667
C2orf7	-0.051
NLF1	0.543
KLHL25	0.54525
LRP10	0.5778
KRI1	-0.5545
PUS7L	-0.32
MGMT	0.84775
HOXD1	0.424833333333333
CSH1	-0.099
ATG16L2	-1.58025
FLJ44635	0.4965
CHODL	3.68325
EXOSC8	-1.09
SLC28A1	-0.12775
MYO7B	-0.625666666666667
SEH1L	0.294
MTNR1A	0.037
TSPAN5	-0.108666666666667
CDC45L	-2.20116666666667
AMIGO1	0.0825
ATAD3A	-0.72
OSGIN2	0.437833333333333
PDIK1L	-0.105166666666667
DARC	2.836625
PIPSL	1.0305
SHMT1	-0.945
CRISP3	-0.3155
POPDC2	2.173
ZRANB2	-0.511833333333333
FBXL8	0.024
TRIP13	-1.35254545454545
EIF5AL1	-0.605
POU5F1P3	-3.60966666666667
IL6	1.32716666666667
CXorf38	0.4145
IFNA16	0.166
FBXL2	1.3475
BRD1	0.06975
STATH	-0.087
FBXO44	-0.766666666666667
MCCC2	-1.00925
CDC2	-0.6025
C5orf23	0.6135
IVD	-0.5135
C10orf122	-1.2115
MSL3L1	0.8115
MVP	0.52475
EPOR	-1.1283
ZMYM1	-0.891833333333333
BCL7C	0.968333333333333
PSTPIP2	1.3218
LYPD1	0.71
OR8G5	0.112
ZP3	-0.6155
BCAS4	0.160666666666667
EDG6	2.85075
ISY1	0.50225
PRAMEF2	-1.54625
CUL1	0.203875
RNF213	0.506
CCRK	0.01875
DHX9	-0.27175
C13orf29	0.9525
NCKAP1	0.614
MRPL43	0.215785714285714
XPR1	-0.0225
PKN2	0.4389
PODNL1	1.311
ZNF333	0.20575
DALRD3	-0.47975
OPN1SW	0.398
BTBD6	0.3235
C11orf82	-2.016
OR5P3	0.4215
DUSP11	0.38675
L1CAM	-0.6572
NEK11	0.956
OR7E91P	2.344
CNTN3	2.9411
CREB3L2	1.04675
ZBTB37	0.885
KIAA1324L	0.93425
NDUFB10	-0.616166666666667
NUDT2	-0.24025
GTPBP8	0.707
CACNA1D	-0.530125
PRKAA2	-1.0735
PRDM8	0.2545
MGC16075	0.218833333333333
KRT14	0.862071428571428
PP8961	0.45025
MRPL18	0.01225
ABCG2	-2.40525
PACRG	1.4195
BBS2	0.146
KREMEN2	-0.923
FBXO21	0.2735
HNRPUL1	0.12
GRB10	0.37675
CLSTN1	0.515875
LMAN2	-0.474
C17orf61	-0.307
NIPSNAP3A	0.56825
INSIG2	-0.002
PCDHB7	0.159333333333333
STXBP2	-0.449
CMAH	0.739666666666667
SEMA5B	1.798
ZNF155	0.332333333333333
COQ6	-0.374833333333333
PRPF4	-0.412
TSPAN15	1.9811
VN1R5	0.2795
LATS2	1.70775
SELK	0.336
PGK2	0.19425
MS4A1	2.64625
TYW3	-0.5513
KRTAP5-1	0.0185
RCCD1	-1.26866666666667
BTN1A1	0.5775
DDX28	0.34375
TMEM65	1.304125
LOC92345	0.322
TTC31	-0.57975
WDR46	-0.749166666666667
CHP2	2.21716666666667
LSP1	0.957
ZNF542	-0.23625
EXOSC1	-0.5065
ARHGAP18	0.219833333333333
LRRTM4	-1.068125
MAOB	2.85016666666667
CACNB4	-0.444
MGC33846	0.4905
RANBP3L	0.641875
ATP5L	-0.289875
ONECUT1	-2.504
NUDT9	0.25225
TMEM149	1.5495
STX17	0.90025
IGSF10	-2.62325
TMPRSS9	-0.1165
BMPR2	1.66975
ALLC	0.0895
KLF7	0.824375
GCC1	0.3034
TIMM9	-0.291
CDO1	2.3315
MGC10701	0.7675
IFI6	1.36533333333333
FRMD8	0.41125
MGAT2	0.47775
WBP5	1.8845
CNIH2	0.05025
KIAA0907	-0.8944
KCNH8	2.9405
CTSG	-0.38025
GRIK1	-0.0605
CUL5	0.376125
FRMD1	0.095
OR9A4	1.051
SYT6	-1.635125
FOXD4L2	0.78625
ANAPC2	-0.967333333333333
OPN5	-0.2065
TAF13	0.761
LYG2	-0.319
GGNBP1	0.244
C11orf40	0.2915
OTX2	-0.992
REG4	-0.500333333333333
EIF5	-0.4140625
PALB2	-0.3085
SEPSECS	-0.5512
RNASE3	0.2915
TRIM49	-2.1255
POLR2K	0.5338
GPR42	0.4645
C8B	-2.59475
SASS6	-0.73325
PREB	-0.576833333333333
OR3A3	0.2065
TUBA8	1.36425
IGLV2-14	-0.0705
STIL	-1.5565
ANKFN1	-1.445
NME7	-0.09125
HOXC12	-0.07025
UBE2C	-1.006
FHOD1	-0.44575
CDK2AP1	1.09333333333333
OR6K2	0.0815
DHPS	-1.0345
RPL5	-0.705333333333333
TRGV5	0.572
LOC541472	-0.197375
HCCS	-0.0906
DENND1B	1.2325
LHX3	-0.3835
OR5D16	0.311
CXorf57	-2.174
IRF2BP1	0.023
NDST2	0.684166666666667
LCE3D	0.091
BOLL	0.20575
SYT3	-0.75225
PIH1D2	-1.252
C20orf7	0.103666666666667
IL1R2	1.76216666666667
SLAMF9	0.4725
PPME1	-0.195125
PIK3CA	1.03375
TRAPPC1	-0.138625
COLEC10	-1.083
SLC9A6	0.1115
PDDC1	-0.6075
CCDC53	0.3855
GK3P	-0.2215
DAZL	-0.6085
BRI3	1.134
SDK1	0.851375
CYP2C18	0.6185
IFI44L	3.62775
RPL3L	-0.047
FUT9	1.48266666666667
KIFC2	-0.365666666666667
PMP2	-0.665625
SLC4A9	-0.0285
PLAG1	-1.90033333333333
MYCBP2	0.9665
OR4E2	-0.0445
CCDC65	0.73925
C16orf82	0.16875
ENTPD4	0.51275
BRP44L	0.64775
PMP22CD	-0.0845
TMCO4	0.809666666666667
KCNN1	-1.18233333333333
WDR35	-0.03475
CCDC80	2.5185
C3orf31	-0.747
SLC7A9	-0.9275
TMEM190	-0.71525
DBC1	-0.766833333333333
FADS3	0.039
PDZD8	1.08816666666667
GRM5	0.327375
AZGP1	1.489
PEX3	0.02
MED1	0.229357142857143
ATG4C	-0.609166666666667
HNRPH3	-0.602125
FAM109B	1.69825
C4orf17	0.082
CA10	-0.60725
OPRD1	-0.3935
CCL16	-1.65875
SACM1L	-1.05275
CST6	3.7885
CD63	0.746875
LGI1	-1.8735
ZNF784	-0.0595
CRYBB1	-0.705
CX3CL1	1.82205
TOP2A	-1.37775
GYPB	-3.53166666666667
GADD45GIP1	-0.786
FEN1	-1.272
IGF1R	-1.078
WDR72	-3.06883333333333
PURG	-0.842
DEFB126	0.07925
PKD1L1	-0.083
CAV1	-0.955
GNPDA2	0.6102
DGAT2	1.749875
NLGN1	-3.1655
STRBP	-0.28475
HPRT1	-0.340666666666667
FANCI	-1.63175
PSMA7	0.9315
DBF4B	-0.581
TTF1	-0.86175
RAD54L	-1.5185
ELOF1	-0.81075
PLAGL2	0.700625
ZNF256	0.44325
HMGCL	-0.28725
MSI2	-0.770333333333333
RPESP	1.88133333333333
C11orf60	-0.326
ABCD1	-0.095
ACAA1	0.4769
SPARCL1	4.20764285714286
IL6ST	0.6222
ZNF319	1.67325
TMEM109	-0.1807
FAM90A1	1.48866666666667
IL22RA1	0.229
ATP4B	0.0685
TEC	-0.540666666666667
C7orf30	-0.8355
TXNDC2	-0.500166666666667
ABCB4	-0.455
KIAA1191	-0.132
C9orf38	-0.495
SFTPB	0.592375
CNTNAP2	1.20183333333333
FRK	1.8385
TBX19	0.77175
CHD4	0.0575
C6orf26	-2.524
MOSC2	0.67675
IKBKE	-0.153
HIF1A	-0.5635
LOC595101	-0.0575
RELA	0.0131666666666667
TMEM16B	1.459
ABHD12B	-1.61275
TSEN34	0.4845
KIF18A	-1.598
TXNDC9	0.1685
SPATA2L	0.084
SEMA4G	-0.748
C21orf91	1.33925
MATN1	-0.1695
KCNIP4	0.1545
TUSC1	1.8355
OR4C15	0.13425
ARMCX6	0.602833333333333
WBSCR27	-0.764833333333333
OR52I2	-0.2085
KIAA1604	0.482
DYNC1I1	-1.514
PPP4C	0.05725
SLC47A2	-1.01816666666667
TREH	-0.154125
CD48	2.50816666666667
ST14	1.76433333333333
PKN1	-0.6875
SPON2	2.69425
XBP1	-0.980916666666667
SFRS12	-0.596
EFCAB6	1.0725
SELT	0.02175
SLC39A2	1.6925
ERF	-0.717333333333333
ARL3	-0.47525
SURF6	-0.9235
MLLT10	0.188904761904762
FLJ11171	0.936166666666667
TDGF1	-3.749
ERCC6	0.9515
EIF2AK4	0.594875
BAZ1A	0.8405
LRRN3	0.672333333333333
TMC3	-0.3525
EFTUD1	-0.0595
PTPRO	1.5615
CLEC12A	1.65
ACBD4	-0.497
ZDHHC14	0.643375
OTUD7B	0.9475
ACTB	1.0005625
MSRA	0.194375
LCE5A	0.35
IFI35	0.45175
BSCL2	-0.658333333333333
ANKRD12	0.717916666666667
CFHR2	0.906
RGAG1	0.116
HSFY1	0.322
SLC30A5	-0.667083333333333
IMPG1	0.961
GPR109A	0.292
ZNF185	0.656
IYD	0.452
NPCDR1	1.2075
SERPINA13	-0.5395
HMGCLL1	-0.349
NEUROG1	0.5035
UBQLN1	-0.0310625
LIN37	0.34875
SOCS2	-1.991625
DSCR4	-1.859625
XKR6	1.1165
GPR142	0.4355
KRTAP13-3	-0.0865
CCDC15	-0.284333333333333
MOS	0.26
CD1E	-0.0325
OFCC1	-0.0538333333333333
FAM83D	-0.8315
SRFBP1	-0.41625
C9orf96	-0.441
DHDH	-0.9345
CCDC90A	0.6705
RABL3	0.71945
CD320	-1.5345
ANGEL2	0.2995
MRPL21	-0.39725
SMG6	0.312333333333333
INSR	1.1565625
FLJ14816	-0.9865
GLRB	0.7735
C9orf89	0.563
CIZ1	-0.413625
URG4	-0.493666666666667
LRDD	-1.40183333333333
CBY1	0.651166666666667
NFX1	-0.2785
MTERFD2	-0.239357142857143
C19orf23	0.095
PGC	-2.38675
IER3IP1	0.2036
RASAL2	2.05925
C1orf89	-0.60825
SYNJ1	-0.667875
NFKBIE	1.2395
FLJ40125	-1.20333333333333
TCEB2	-0.5101
NOG	-1.702
POLR2J2	-0.115333333333333
HLA-B	2.8165
PCDHA1	-0.1845
PPP2R2B	-0.499
ARHGEF17	0.415833333333333
TCF7L2	1.50378571428571
CHD5	-0.757
ZNF431	-0.63775
TBC1D25	0.11075
ZNF800	1.01325
SCUBE2	-0.287818181818182
MYCBP	-0.758833333333333
GPX5	0.034
C6orf129	0.919666666666667
QSER1	0.369333333333333
ULK2	1.5525
PIGO	-0.179166666666667
NRCAM	-1.91764285714286
SLC35E3	-0.2215
CSRP2	1.67625
HYPE	0.02025
MAPK15	0.0161666666666667
MGC14327	-0.336
TIMM13	-0.681666666666667
ZNF462	0.769
GBA3	0.5075
TEX13A	0.339
MCM6	-0.135888888888889
MTRF1	-1.18625
ABCA7	-1.16
EIF4A2	-0.826
ZC3H10	0.1097
RPGR	-0.289833333333333
C20orf94	1.9985
RP1L1	-0.174
GPR125	0.3
USP22	0.101714285714286
OR1L4	0.00225
MLZE	2.369
FLJ32065	-0.39575
PTCD1	-0.0975
CRTAC1	0.7755
BXDC2	-0.794
C18orf1	1.08516666666667
FAM107A	1.26278571428571
EFNA3	-0.306
P18SRP	-0.6084
CAMKK2	0.504166666666667
KIAA0649	-0.8915
NES	0.9485
HS6ST3	-0.09025
PON2	0.06825
TCP11L2	-0.36725
CLEC4A	2.688
PRR12	-0.154
MLXIPL	-0.9016
C2orf50	0.046
ZNF28	-0.0615
ENC1	1.61366666666667
MAP2K1	-0.669
FKSG2	0.5835
KIAA0430	0.77725
PTP4A1	-1.02755555555556
GPR156	0.47
GTF3C6	0.73075
UBR2	0.3392
LOC388272	0.62175
MAK	-0.181333333333333
ACOT4	0.92825
STC2	-1.68875
PIGW	-1.332625
SAE1	-0.444875
COL6A1	1.49622727272727
OAZ1	0.621666666666667
STMN4	1.8395
EDG3	0.2955
SGCE	0.585166666666667
IL11	-0.871333333333333
PRSS8	2.100625
YIPF5	0.9245
WNT4	2.686375
CSN2	0.0911666666666667
TCF7	-1.498125
TDO2	3.724
SAMD9	0.949625
S100A7A	4.707
MMRN1	0.455833333333333
GKAP1	-0.20475
AKR1C3	-0.19025
RNF19A	1.5075
GMDS	0.6745
YKT6	-0.3255
SPARC	2.2214
C12orf31	-0.63125
UBE2V2	-0.442166666666667
FBXL18	-0.662833333333333
KIAA0460	0.95375
ADAM22	-0.572125
SERPINC1	-4.481
KCTD21	-0.1695
MYOHD1	-1.652
ZNF37A	0.756
GTF3C1	-0.133333333333333
CTSZ	2.57325
PRNPIP	-0.869625
DRD1IP	-6.93889390390723e-18
NR1I2	-0.451666666666667
ZNF266	-0.5406
SPAG4L	-0.086
COX4NB	0.211
SAPS1	1.10283333333333
APOA1	-2.563375
TATDN1	-0.648833333333333
C10orf82	-2.5895
KPNB1	-0.787
FOXO3	0.584166666666667
CRYBB2	-1.0835
ZBTB5	-0.417333333333333
SLC25A38	-0.9725
DCTN2	-0.3445
IFT20	0.4495
CTHRC1	3.6655
C1orf31	-0.18025
UHRF1	-1.1185625
GPC6	1.11675
C10orf54	1.86125
MCF2L2	0.0068333333333333
WNT9B	-0.027875
OLA1	-0.94925
FAM120B	0.138
TTLL10	-0.117
CYorf15A	-4.30425
RELN	-1.4606
SCN2B	1.00091666666667
MFHAS1	0.001
NKX3-2	-0.428333333333333
RASGRF2	0.612
SSBP1	0.220666666666667
KPNA6	-0.389785714285714
LOC389118	-0.085
HS3ST4	-1.4932
SUPT7L	-0.38
FLJ32658	-2.34875
IGFBPL1	-1.07875
KIAA1641	-0.1474
SHKBP1	-0.009
CSF1R	3.6135
NAGK	0.955
MYL2	0.949
HIST1H4C	0.693166666666667
TOMM7	-0.42525
ADAMTSL3	2.6653
TNFSF14	0.68375
PRRT2	-1.8555
VTA1	-0.23325
AOAH	3.0145
CRISPLD2	2.28885714285714
PNN	-0.546
TA-NFKBH	-0.00374999999999998
ESPN	-0.83875
RBM43	0.6715
KIAA1267	0.55725
DDX3X	0.550277777777778
KIAA1576	-3.47575
PLXDC1	3.62716666666667
FLJ25801	-3.0925
HNRNPL	-0.1995
RUNDC3A	0.140166666666667
CASP12	0.241
SH2D5	-1.131875
RPL26L1	-0.167
OR51A7	0.016
HDC	2.865
C2orf16	-0.148166666666667
SYTL3	2.3365
GOLGA4	0.799625
NOTCH1	0.205166666666667
ATPAF2	-0.16875
ECD	0.5055
SSX5	-1.665
SNAP91	0.227
OCA2	-4.18775
PNPO	-0.225
DAPK1	0.126666666666667
PINX1	-0.558333333333333
SELENBP1	0.29175
NEK3	-0.033
TMED4	-0.282214285714286
SSTR4	0.13
FOSL1	-1.878
CD40LG	1.3125
CES1	-0.865166666666667
DCI	-1.01383333333333
B3GAT3	-0.631666666666667
STK17B	0.7895
CNTN6	3.29
CYP3A4	-1.51233333333333
MBOAT2	0.620357142857143
PISD	-0.6125
USP1	-0.4475
PYDC1	0.868333333333333
CENPM	-1.071375
SAR1B	-0.12
TTC7B	0.09925
DP58	0.868
GPC1	0.863
RBL1	-0.84275
TMEM137	-2.04966666666667
TOB1	0.0666666666666667
TCEAL1	0.0535
CENPF	-0.0687272727272727
C6	4.46566666666667
PRSS1	-3.308
PPIL6	0.990333333333333
C6orf124	-0.344
ODZ4	1.44033333333333
SNCB	-0.5045
NDUFB9	0.279625
CNOT6L	1.15116666666667
S100A9	3.63633333333333
TRIM50	-0.7275
KCTD1	1.9833
WDR63	0.28525
SPEF2	1.06075
RNGTT	0.0211666666666667
CXorf22	0.7785
KCNK16	-0.1065
CEP250	-0.9145
ATPBD1B	-0.16125
KCNJ2	3.483
MT1B	-0.2155
ZNF684	-0.4545
SLC4A1	-0.061
PDHA1	-0.08525
ZNF492	-0.2755
TKT	-1.2485
BYSL	-0.04475
RNF38	0.428875
AHDC1	0.0895
KLHL2	0.432625
CMTM8	1.65525
DMP1	0.141
HERPUD2	0.28525
CRTAM	3.94783333333333
ZNF572	0.72725
TMEM16J	-1.1025
HSD17B2	0.64975
UBE2G1	-0.0175
AHSA2	-2.0965
PELI2	0.181
TPX2	-0.768625
ATP9B	1.03883333333333
DAZAP1	0.016
HMGCS2	1.18916666666667
C17orf38	0.708
B9D1	-1.039125
NKX2-5	1.043
KIAA1276	0.76825
LILRB2	2.5425
CSTF1	-1.03366666666667
BTN2A1	-0.237166666666667
C15orf48	4.4825
IGF2BP3	-2.99175
FAM113B	1.23366666666667
HRG	-0.091625
ZNF131	0.05925
USP47	-0.130285714285714
CCDC88B	0.02275
HCN1	-0.694
HTN1	-0.777
SYCP3	-0.402
C13orf23	0.0396
PAPOLA	-0.1189375
AATK	-0.2749
MSH3	-0.00566666666666667
NDUFAB1	-0.3455
ITLN2	-0.8915
BAK1	0.592
MRPL45	-0.817833333333333
MTNR1B	-0.0218333333333333
LOC645843	0.2345
SPECC1L	0.394625
PGCP	1.43975
SPN	0.2455
GPR143	1.26866666666667
ZNF576	0.477833333333333
TMEM39A	0.8743
ATP5D	-0.889166666666667
MAGEB3	-2.555
RPS5	-0.6285
ANP32E	0.410857142857143
MTMR1	0.808
YEATS4	-1.2595
SYNGAP1	-0.08775
PCOLCE	0.0653333333333333
MNS1	-0.37075
PCYT2	-1.05783333333333
ZNF182	-0.18675
LAX1	2.089625
SPPL2B	-0.0484
ELOVL5	-0.293
PCDHAC1	-0.231
B4GALNT1	-0.9495
BLOC1S2	0.624875
ZNF673	-0.2904
ARHGAP21	0.967666666666667
IRX5	2.714375
LRFN5	-0.0485
FAM7A1	-0.24
RAB19	0.2005
GINS1	-0.14
ITM2B	1.1116
PAPSS2	1.05583333333333
OR5BF1	0.194
ACSL3	-0.17175
KIAA1919	-0.255
GLT8D2	2.594375
UTRN	0.945428571428572
CNN1	3.15875
HISPPD2A	-0.811166666666667
SDAD1	0.415625
SIGLEC9	1.52983333333333
RPL35	-0.322571428571429
C22orf26	0.463
IMPDH2	-1.7675
WDR69	-0.939
SEC14L5	-0.409
CLTA	0.3355
RP11-529I10.4	-0.0735
GPR37L1	-0.00583333333333332
OGDH	-0.80875
ASB13	0.480333333333333
ZFP14	-0.169
ZCRB1	0.0798333333333333
KPNA3	1.4055
HSPA1L	0.26325
RHOC	0.327375
LOC554175	-0.072
PPP3CA	1.4307
SLC1A7	-0.0615
ZNF529	-0.425833333333333
RBED1	0.62275
DDB2	-1.71675
FLJ11286	0.313333333333333
SPATA1	0.852
MKNK1	-0.0151666666666667
DYSF	1.76516666666667
ALKBH2	-0.642
NKD1	-2.09716666666667
C1orf174	-0.15025
PLEKHO1	1.74616666666667
ASB10	0.2365
RING1	-0.071
NPC2	1.408875
AVPR1B	0.336
YTHDF1	0.2215
LMAN1L	0.106
GSG2	-1.2745
CEP170	1.3702
RPS4Y2	-4.34225
MSH6	0.095
HECTD2	-0.428333333333333
ZNF556	-2.7025
PLEKHC1	1.099
AIRE	-0.0186666666666667
BCL2L10	1.38825
LMOD3	0.399666666666667
ZBTB8	0.3924
FOXA2	-3.6068
SLCO2A1	3.20175
C3orf46	0.503
PRDM16	-0.440166666666667
TMEM98	1.19175
FRMD5	-1.655
PDE6C	0.136
C1orf216	-0.269833333333333
EP400	-0.535142857142857
PTK2	0.26075
RNF217	1.56975
NDUFA8	0.1505
ZFAT1	0.522
LAMP3	4.46116666666667
GLTSCR2	0.00850000000000002
NPW	-0.362
LLGL2	-0.5026
PPM1K	-0.275333333333333
C20orf177	-0.3175
KIR2DL4	0.6806
NFKB2	0.15275
C21orf122	0.834333333333333
HESX1	-0.2835
GPR114	1.52266666666667
SLC25A35	-0.842
GNAT1	0.241
ORAI3	-0.384
FAM76B	-0.360125
TMEM99	-0.2646
TRIM29	1.208
CDS1	1.35875
RHEB	0.8544
C4orf27	0.881666666666666
RAB3A	-0.78225
OTUD6B	0.05675
GPD1	2.549
CDH15	-0.352833333333333
NPM1	-0.772285714285714
TMEM117	0.836
PRPS2	0.702083333333333
GCK	-1.6165
ADRA2A	4.00683333333333
TSPYL4	0.631333333333333
TASP1	0.10575
WDR19	-0.424166666666667
C10orf38	1.388
PDE4C	-0.568333333333333
FYB	2.01783333333333
C1orf55	0.2
PPFIA3	-1.45475
RAD18	-0.11025
C12orf44	-0.301833333333333
CRYBA4	-0.3185
HVCN1	1.71775
TAF10	-0.323333333333333
C16orf48	-0.522833333333333
DEPDC5	0.444
LTBP1	-0.1815
MAPRE1	0.489625
FGF8	-0.149
C3orf52	0.171875
SENP7	0.276333333333333
LRRK2	1.5165
RUNDC2A	0.7035
KIAA0355	0.489166666666667
CPEB1	-1.23225
PPEF2	-0.3305
ABI2	0.431833333333333
KIAA0317	-0.278125
ATF1	-0.592666666666667
DYNC1H1	0.599125
DIP	-0.0875
TMEM33	0.173055555555556
POLDIP3	-0.2415
C7orf24	-0.182
GPR171	4.0375
CDC6	-2.17916666666667
PLD1	0.0797
ITFG2	0.3721
NDUFC1	1.05825
AKNA	-0.57075
NBR1	-0.03925
PKHD1	2.022625
HPS4	-0.673
MAFA	0.48875
ULBP3	0.388
DIRC1	-0.229
IMMT	-0.600625
C22orf13	-0.127166666666667
CEL	-0.18325
MARK3	-0.95575
ADAMTS2	1.46683333333333
ARPC3	-0.00866666666666667
TMEM10	0.05825
NPHS1	0.10775
BRD8	-0.694166666666667
WDR12	-0.6575
IDI2	0.0515
HOXD13	-1.812
OR8G2	-1.22175
SLAIN1	-1.91775
GABRQ	-0.196
NR2C2	0.144
NKTR	-0.4621
TLE2	1.408
KIAA0892	0.2175
AURKA	-2.14945454545455
GPRC5C	-1.019
TBC1D9B	0.288125
PNPLA6	-0.134166666666667
AP3B1	-0.275
NAG	-0.41425
C11orf68	-0.4015
AKR7A3	-0.17675
AHCYL1	-0.2005
COP1	1.2545
RPP14	-0.409666666666667
