Hybridization REF	TCGA-AO-A03M-01B-11R-A10J-07
VGLL1	0.615
ZFP36L2	1.06133333333333
MFRP	0.0803333333333333
KIAA1799	-0.4155
FLJ44379	-0.0175
PCNX	-0.21975
ANXA9	2.534
CYP4V2	0.158
PIK3C2A	0.11225
SRR	-0.3055
NOL3	1.91
IFITM2	1.0735
ARNTL2	-0.97425
ZNF595	-0.021
NLRP13	-0.4435
ASPH	-0.6305
CPA2	0.0955
PVRIG	0.179166666666667
LEPR	-0.5235
C16orf42	0.770333333333333
SH3BGRL	0.52075
FAM77D	-0.2665
FNDC7	-0.057
C9orf6	0.0356666666666667
NOTCH2NL	-0.0976666666666667
PGBD1	-1.33533333333333
SYNGR2	0.8135
PITPNA	0.234875
PRPF4B	-0.8783
SLC43A3	-1.30242857142857
NRBP1	0.33325
SLC25A22	0.98
ILK	-0.140875
SLC22A8	0.602
MRPS7	0.6455
PITX2	-1.734
FABP3	0.163625
OR1L1	0.5715
LOC728215	1.482
BLID	-1.0105
KIAA1217	1.36782352941176
TFPT	1.52575
AP4B1	-0.335
VBP1	-1.2235
OR1K1	0.278
MORC3	-0.13625
BHMT2	-0.594666666666667
C3orf10	0.3905
FZD7	1.1035
WFDC10A	0.1085
PMS2CL	-0.231875
CCDC32	-0.1265
FA2H	0.0415
ALG13	-0.5175
TTLL7	-0.508
SPOCK3	0.22925
SLC13A2	1.0685
AIM1	1.38875
GPRC6A	-0.082
EGR2	3.83175
MED11	0.11775
WWC1	1.707
SH3GL3	-3.251
RIF1	-0.441785714285714
PRLH	0.386
VLDLR	-1.4635
DBT	0.2209375
C21orf63	0.496
CGGBP1	-0.802875
KRTAP12-2	0.035
TADA3L	-0.573625
ZBTB16	2.6585
PDGFB	2.2585
RFX1	0.301125
UQCRB	-0.2593
LOC133874	-0.506
HPS3	-1.99875
LGALS3BP	1.3437
DKFZP564O0823	1.6965
MRFAP1L1	0.920875
HOXA10	-1.32833333333333
NGB	0.042
KIF21A	0.302846153846154
IFLTD1	-0.051
LZTS1	-1.1955
ARHGEF3	1.38875
RHBDL3	1.337
CSNK1G2	-0.298666666666667
ChGn	-1.095625
KIAA1244	1.00816666666667
GABRB2	0.2165
MGC72080	1.1205
CD27	3.938
EGLN1	-1.621
PEX13	0.35075
RWDD3	-0.7435
RNF12	-0.563833333333333
GRIN2B	0.2605
ADAMTS14	-0.59475
DYDC2	-0.475666666666667
ATP6AP1	1.2532
NR1H2	0.119833333333333
PDK2	-0.59675
C3orf17	-0.415333333333333
SLC38A2	-0.619714285714286
SLC25A29	0.4455
C15orf29	-0.381
ADAM9	-0.403083333333333
TMUB2	-0.13275
GPR176	-0.298
AGK	-0.312125
MCCD1	2.623
NDUFA4	-0.63325
TMEM146	0.132
DUSP1	1.103875
UNQ6975	0.3715
EMX2OS	1.0925
INSM2	0.134
LUZP4	0.09575
SETD6	0.09875
P2RY2	2.90825
SLC45A2	-1.2655
RABGAP1	0.624
UBXD5	0.00325
GPRC5A	0.1992
PAK3	0.565166666666667
LOC63920	-1.32975
TGFBR1	0.0106
KRTAP6-3	0.072
SFMBT2	0.18275
CDC42	0.4658125
C11orf35	0.238
TTLL2	-0.06075
UACA	-0.0384166666666667
CD97	-0.609
SETD5	-0.49675
NINJ2	-1.429
PTER	0.392333333333333
POMGNT1	0.387
KRTAP4-2	0.349
ECGF1	3.161375
HRB	-0.758818181818182
ATP1B2	-0.1789
LOC400506	-0.21275
COL4A3BP	0.3845
C6orf97	0.7625
GRHPR	0.91675
TAS2R1	0.2695
SEMA7A	0.3945
EDF1	1.0165
ODF2L	0.6113
PCID2	-0.194166666666667
GTF2H4	-0.23
ZCCHC3	0.3155
CGB2	0.0403333333333333
NEUROD1	0.04075
C20orf75	0.3095
RP5-1054A22.3	1.546
IFNA5	0.1495
ZNF134	0.871833333333333
MGC119295	-1.187
ZSWIM6	0.133875
SMEK1	0.1895
PCGF2	-0.09325
C1orf102	2.66525
CYP2A13	0.5495
KCNH6	-0.8348
MDM1	-0.3246
ALDH7A1	-0.124833333333333
C9orf75	2.57775
VDAC3	-0.1335
OR51T1	0.13
EIF3F	-1.22191666666667
KCNJ10	-0.056875
LENG8	0.138
EDEM2	-0.231
CCNJL	0.318666666666667
DHX37	-0.349
CRYGN	0.396
AATF	-0.92875
ZNF630	1.122875
E2F5	-0.614
WFDC13	-0.204
FTSJ3	0.385166666666667
C4orf33	-0.25125
LHFPL4	-2.18175
C19orf56	-0.697
SMAD4	-0.758
AFM	-0.167833333333333
G0S2	-0.6295
FCHSD2	0.124
RRP1B	-1.1114
EEF1B2	-1.49466666666667
STAT6	-0.257666666666667
ZNF195	-0.333
GNL1	-0.477666666666667
ZNRF2	0.488666666666667
PER3	-0.246625
ASB16	0.746
C10orf10	1.36278571428571
ADCY8	-2.01483333333333
C9orf58	1.0865
ARMC10	-0.993833333333333
PSG1	-0.4885
DHX34	0.1865
VARS2	-0.053625
NFIC	0.60225
ITPR2	-0.2845
AGXT2	-0.0886666666666667
OR6K3	-0.014
H2AFZ	-0.527666666666667
MLLT3	0.534583333333333
COX4I2	0.69225
CCNT2	-0.47125
PLK4	-1.558
NUMBL	0.0178333333333333
MED16	0.166
PLEKHQ1	1.305
GOSR1	0.519
BTG4	-0.221
RPL30	0.0411666666666667
IGSF5	0.31075
IGFL2	1.3685
ELMOD2	0.265
SHC3	-1.8755
HAVCR1	-0.3145
DYNC2H1	-0.397
RNF5	-0.281333333333333
C2orf7	0.19625
NLF1	0.6475
KLHL25	0.147
LRP10	0.7413
KRI1	-0.78575
PUS7L	-0.473833333333333
MGMT	0.709
HOXD1	-0.295333333333333
CSH1	0.1507
ATG16L2	-1.1065
FLJ44635	-0.04
CHODL	0.667
EXOSC8	-1.1395
SLC28A1	-0.1505
MYO7B	-0.495
SEH1L	-1.0541
MTNR1A	0.295666666666667
TSPAN5	0.666333333333333
CDC45L	-1.83383333333333
AMIGO1	0.1985
ATAD3A	0.119
OSGIN2	-0.301833333333333
PDIK1L	0.436666666666667
DARC	2.442125
PIPSL	0.5305
SHMT1	-0.82125
CRISP3	-0.354
POPDC2	2.25866666666667
ZRANB2	-1.12716666666667
FBXL8	0.97575
TRIP13	-1.20163636363636
EIF5AL1	-1.3175
POU5F1P3	-5.18283333333333
IL6	-1.03483333333333
CXorf38	0.2265
IFNA16	0.3785
FBXL2	0.164333333333333
BRD1	0.62675
STATH	0.228
FBXO44	1.46833333333333
MCCC2	1.296
CDC2	-1.473
C5orf23	0.732
IVD	0.480833333333333
C10orf122	-0.44575
MSL3L1	0.4687
MVP	1.09275
EPOR	-1.4813
ZMYM1	-0.566333333333333
BCL7C	1.03433333333333
PSTPIP2	1.2918
LYPD1	-1.22325
OR8G5	0.308
ZP3	-0.986166666666667
BCAS4	1.49466666666667
EDG6	3.094
ISY1	0.05625
PRAMEF2	-0.61825
CUL1	0.52
RNF213	1.8585
CCRK	1.33325
DHX9	-0.252125
C13orf29	0.0505
NCKAP1	0.922833333333333
MRPL43	1.13592857142857
XPR1	-0.15525
PKN2	0.737
PODNL1	0.232
ZNF333	-0.130875
DALRD3	1.158
OPN1SW	0.424
BTBD6	0.95575
C11orf82	-1.9455
OR5P3	0.1625
DUSP11	-0.17325
L1CAM	-1.0289
NEK11	1.865
OR7E91P	0.6875
CNTN3	1.1749
CREB3L2	0.0375
ZBTB37	0.131
KIAA1324L	-0.32175
NDUFB10	0.543833333333333
NUDT2	0.80025
GTPBP8	-0.583
CACNA1D	0.289875
PRKAA2	-0.901666666666667
PRDM8	-0.0015
MGC16075	0.532333333333333
KRT14	0.801642857142857
PP8961	0.220875
MRPL18	0.1815
ABCG2	-2.326
PACRG	1.217
BBS2	0.1455
KREMEN2	-1.4395
FBXO21	0.956
HNRPUL1	0.530833333333333
GRB10	-1.06225
CLSTN1	0.70725
LMAN2	0.0659
C17orf61	-0.0595
NIPSNAP3A	0.3735
INSIG2	-1.15716666666667
PCDHB7	-0.0495
STXBP2	-0.15375
CMAH	1.51366666666667
SEMA5B	-0.992
ZNF155	0.262166666666667
COQ6	0.167666666666667
PRPF4	-0.11025
TSPAN15	1.9729
VN1R5	0.164
LATS2	0.36925
SELK	-0.28225
PGK2	-0.28325
MS4A1	1.492125
TYW3	-0.6481
KRTAP5-1	0.577
RCCD1	-1.66366666666667
BTN1A1	0.56275
DDX28	0.58475
TMEM65	0.973125
LOC92345	0.092
TTC31	-0.65725
WDR46	-0.591333333333333
CHP2	-0.5985
LSP1	0.565375
ZNF542	0.75175
EXOSC1	-0.6525
ARHGAP18	-0.324333333333333
LRRTM4	-0.3555
MAOB	4.61416666666667
CACNB4	-0.34325
MGC33846	1.473125
RANBP3L	-0.19425
ATP5L	-0.2515
ONECUT1	-2.022
NUDT9	0.387
TMEM149	1.787
STX17	0.9305
IGSF10	-3.6615
TMPRSS9	0.1795
BMPR2	0.820166666666667
ALLC	0.12625
KLF7	1.0925
GCC1	0.44
TIMM9	-0.9855
CDO1	0.348833333333333
MGC10701	-1.46083333333333
IFI6	3.63283333333333
FRMD8	1.76025
MGAT2	-0.1645
WBP5	-1.12333333333333
CNIH2	0.498
KIAA0907	-2.0896
KCNH8	-0.274
CTSG	-0.01575
GRIK1	0.127833333333333
CUL5	0.6115
FRMD1	0.172
OR9A4	0.2185
SYT6	-1.21875
FOXD4L2	1.046
ANAPC2	0.143166666666667
OPN5	-0.051
TAF13	0.00725000000000001
LYG2	-0.55025
GGNBP1	0.2515
C11orf40	0.4945
OTX2	-0.657
REG4	-0.145666666666667
EIF5	-0.456
PALB2	-0.80225
SEPSECS	-0.376
RNASE3	0.22275
TRIM49	-0.534
POLR2K	0.5944
GPR42	0.3735
C8B	-2.0765
SASS6	-0.89025
PREB	0.103333333333333
OR3A3	0.3205
TUBA8	0.544
IGLV2-14	1.8225
STIL	-1.86925
ANKFN1	-0.7305
NME7	-0.60625
HOXC12	0.73825
UBE2C	0.237125
FHOD1	-0.619875
CDK2AP1	0.910666666666667
OR6K2	0.041
DHPS	-0.91025
RPL5	-0.61825
TRGV5	0.2665
LOC541472	0.044125
HCCS	0.0708
DENND1B	0.556
LHX3	-0.362
OR5D16	0.59
CXorf57	-1.304
IRF2BP1	0.8965
NDST2	1.1525
LCE3D	0.297
BOLL	0.449125
SYT3	-0.7685
PIH1D2	0.248
C20orf7	2.1345
IL1R2	0.3975
SLAMF9	0.3435
PPME1	-0.580625
PIK3CA	0.031
TRAPPC1	0.134125
COLEC10	-0.27525
SLC9A6	-1.2575
PDDC1	-0.464916666666667
CCDC53	0.144
GK3P	-0.7815
DAZL	-0.2115
BRI3	-0.55175
SDK1	0.158
CYP2C18	0.35925
IFI44L	4.788875
RPL3L	0.403
FUT9	-0.438166666666667
KIFC2	0.331166666666667
PMP2	-0.220125
SLC4A9	-0.174
PLAG1	-0.247166666666667
MYCBP2	0.336666666666667
OR4E2	0.3145
CCDC65	0.2935
C16orf82	0.1945
ENTPD4	0.032125
BRP44L	0.69175
PMP22CD	0.3585
TMCO4	0.5845
KCNN1	-0.6525
WDR35	-0.439
CCDC80	1.85825
C3orf31	-1.83
SLC7A9	-0.7165
TMEM190	-0.6325
DBC1	0.533
FADS3	-0.418666666666667
PDZD8	-0.560833333333333
GRM5	0.198875
AZGP1	2.2567
PEX3	-0.2585
MED1	0.0311428571428571
ATG4C	-0.955833333333333
HNRPH3	-1.077
FAM109B	1.12275
C4orf17	-0.195
CA10	-0.12875
OPRD1	-0.258
CCL16	-0.92325
SACM1L	-1.6265
CST6	4.52525
CD63	0.49725
LGI1	-0.68775
ZNF784	0.6005
CRYBB1	-0.6295
CX3CL1	1.8598
TOP2A	-1.9575
GYPB	-2.806
GADD45GIP1	-0.9415
FEN1	-1.53925
IGF1R	-0.1454375
WDR72	0.294333333333333
PURG	-0.6865
DEFB126	1.358
PKD1L1	-0.262
CAV1	-1.6499
GNPDA2	-0.2142
DGAT2	-0.850875
NLGN1	-3.65575
STRBP	0.46625
HPRT1	-1.5845
FANCI	-2.22775
PSMA7	1.14725
DBF4B	-0.799666666666667
TTF1	-0.36475
RAD54L	-2.023
ELOF1	-0.6105
PLAGL2	-0.761875
ZNF256	0.33225
HMGCL	0.8195
MSI2	0.0856666666666667
RPESP	-0.873166666666667
C11orf60	0.6545
ABCD1	0.194
ACAA1	0.5705
SPARCL1	3.92392857142857
IL6ST	0.5443
ZNF319	0.6405
TMEM109	-0.3218
FAM90A1	-1.265
IL22RA1	-1.025
ATP4B	0.187
TEC	-0.727
C7orf30	-1.39125
TXNDC2	-0.335833333333333
ABCB4	-0.59525
KIAA1191	0.25475
C9orf38	0.6755
SFTPB	0.1995
CNTNAP2	0.17475
FRK	1.677
TBX19	-0.24625
CHD4	0.3955
C6orf26	-2.83466666666667
MOSC2	0.2685
IKBKE	0.1905
HIF1A	-0.458333333333333
LOC595101	-0.0225
RELA	0.202166666666667
TMEM16B	-1.03883333333333
ABHD12B	-1.68525
TSEN34	1.44775
KIF18A	-2.051
TXNDC9	-0.286
SPATA2L	0.263
SEMA4G	-1.0695
C21orf91	0.296625
MATN1	-0.084
KCNIP4	-0.014
TUSC1	2.03
OR4C15	0.478
ARMCX6	-1.52666666666667
WBSCR27	-0.508
OR52I2	-0.2635
KIAA1604	-0.89875
DYNC1I1	-0.778
PPP4C	0.75175
SLC47A2	-1.12316666666667
TREH	-0.446125
CD48	2.64583333333333
ST14	1.9165
PKN1	-1.1315
SPON2	2.6975
XBP1	3.1175
SFRS12	-0.875666666666667
EFCAB6	1.21275
SELT	0.1335
SLC39A2	0.459
ERF	-0.6755
ARL3	0.996375
SURF6	0.2937
MLLT10	-0.792809523809524
FLJ11171	0.376
TDGF1	-4.1605
ERCC6	-0.37425
EIF2AK4	0.638125
BAZ1A	-0.0661666666666667
LRRN3	-0.0616666666666667
TMC3	-0.134
EFTUD1	-0.773
PTPRO	0.994166666666667
CLEC12A	0.718125
ACBD4	-0.497875
ZDHHC14	0.457125
OTUD7B	0.538625
ACTB	0.9513125
MSRA	-0.406625
LCE5A	0.88
IFI35	1.09425
BSCL2	0.764166666666667
ANKRD12	-0.11275
CFHR2	0.599
RGAG1	-0.111666666666667
HSFY1	-0.0735
SLC30A5	-0.501833333333333
IMPG1	0.158
GPR109A	0.3425
ZNF185	0.867
IYD	1.5875
NPCDR1	0.3865
SERPINA13	0.1515
HMGCLL1	-0.56725
NEUROG1	0.713166666666667
UBQLN1	0.32775
LIN37	0.608
SOCS2	-0.709125
DSCR4	-1.07475
XKR6	-0.84975
GPR142	0.7045
KRTAP13-3	0.396
CCDC15	-0.8205
MOS	0.212
CD1E	-0.402
OFCC1	0.408166666666667
FAM83D	-2.20575
SRFBP1	-0.63375
C9orf96	-0.237
DHDH	-0.20625
CCDC90A	0.5195
RABL3	1.09085
CD320	-1.21433333333333
ANGEL2	-0.351583333333333
MRPL21	-0.72425
SMG6	0.126833333333333
INSR	0.3238125
FLJ14816	-0.6045
GLRB	-0.543333333333333
C9orf89	1.43275
CIZ1	-0.0175
URG4	-0.0738333333333333
LRDD	-1.501
CBY1	1.51766666666667
NFX1	0.087
MTERFD2	-0.272928571428571
C19orf23	0.541
PGC	-2.98925
IER3IP1	-0.3053
RASAL2	0.6315
C1orf89	1.04425
SYNJ1	-0.507125
NFKBIE	0.99675
FLJ40125	-1.47833333333333
TCEB2	0.4772
NOG	-1.733
POLR2J2	-0.674666666666667
HLA-B	4.34775
PCDHA1	2.127
PPP2R2B	-0.66325
ARHGEF17	0.626
TCF7L2	0.962928571428571
CHD5	-0.3685
ZNF431	-0.694
TBC1D25	0.66325
ZNF800	0.4075
SCUBE2	3.16163636363636
MYCBP	0.724833333333334
GPX5	0.339
C6orf129	0.611833333333333
QSER1	-0.961333333333333
ULK2	0.64025
PIGO	0.9475
NRCAM	0.197428571428571
SLC35E3	0.11025
CSRP2	-1.733
HYPE	0.9345
MAPK15	0.0716666666666667
MGC14327	0.44475
TIMM13	-0.598666666666667
ZNF462	-1.46725
GBA3	0.47825
TEX13A	0.056
MCM6	-1.17577777777778
MTRF1	-0.782625
ABCA7	-0.781
EIF4A2	-1.379
ZC3H10	1.0434
RPGR	-0.2675
C20orf94	3.205
RP1L1	0.00175000000000002
GPR125	-0.137
USP22	-0.240785714285714
OR1L4	-0.06825
MLZE	0.958
FLJ32065	0.773
PTCD1	-0.33475
CRTAC1	0.718833333333333
BXDC2	-1.0845
C18orf1	0.829166666666667
FAM107A	1.20242857142857
EFNA3	0.33675
P18SRP	-0.5907
CAMKK2	0.778583333333333
KIAA0649	-0.05575
NES	-1.26183333333333
HS6ST3	1.43875
PON2	-1.57775
TCP11L2	-0.287
CLEC4A	2.112
PRR12	0.994
MLXIPL	-1.3683
C2orf50	0.179
ZNF28	1.53375
ENC1	0.455
MAP2K1	-0.736625
FKSG2	0.26025
KIAA0430	0.46425
PTP4A1	-0.805666666666667
GPR156	0.725
GTF3C6	-0.209
UBR2	-0.1823
LOC388272	-0.554
MAK	1.6445
ACOT4	2.03925
STC2	1.04741666666667
PIGW	-1.111
SAE1	0.171625
COL6A1	0.466363636363636
OAZ1	0.2595
STMN4	0.359166666666667
EDG3	0.535166666666667
SGCE	-1.28133333333333
IL11	-1.2805
PRSS8	3.07775
YIPF5	0.329833333333333
WNT4	4.01475
CSN2	0.391666666666667
TCF7	-1.822125
TDO2	1.54175
SAMD9	0.46
S100A7A	0.174
MMRN1	2.03633333333333
GKAP1	-0.1925
AKR1C3	-2.69775
RNF19A	0.528875
GMDS	-0.1425
YKT6	-0.40075
SPARC	0.6017
C12orf31	-0.315
UBE2V2	-1.00133333333333
FBXL18	-0.731
KIAA0460	0.4985
ADAM22	-0.944125
SERPINC1	-4.07525
KCTD21	0.5405
MYOHD1	-2.62775
ZNF37A	-0.5235
GTF3C1	0.963333333333333
CTSZ	1.326
PRNPIP	-0.310625
DRD1IP	0.27975
NR1I2	-1.80316666666667
ZNF266	-1.1178
SPAG4L	0.1315
COX4NB	0.12625
SAPS1	0.747333333333333
APOA1	-3.602125
TATDN1	-0.682166666666667
C10orf82	3.525
KPNB1	-0.136
FOXO3	1.04708333333333
CRYBB2	-0.1715
ZBTB5	-0.1575
SLC25A38	-0.996
DCTN2	0.121333333333333
IFT20	0.33625
CTHRC1	2.1765
C1orf31	-0.745375
UHRF1	-0.566375
GPC6	0.254
C10orf54	1.6825
MCF2L2	0.240666666666667
WNT9B	-0.043875
OLA1	-0.3525
FAM120B	1.11925
TTLL10	-0.5375
CYorf15A	-3.653
RELN	-0.8791
SCN2B	0.501333333333333
MFHAS1	-0.33375
NKX3-2	-0.886
RASGRF2	-1.0605
SSBP1	-0.367166666666667
KPNA6	0.0579285714285714
LOC389118	0.1785
HS3ST4	-0.445
SUPT7L	-0.691875
FLJ32658	1.306
IGFBPL1	0.26475
KIAA1641	-1.3867
SHKBP1	0.284333333333333
CSF1R	4.72725
NAGK	1.5885
MYL2	0.22725
HIST1H4C	-0.403333333333333
TOMM7	-1.045875
ADAMTSL3	0.9101
TNFSF14	-0.2135
PRRT2	-0.92075
VTA1	-0.018375
AOAH	3.5135
CRISPLD2	1.03121428571429
PNN	-1.2684
TA-NFKBH	-0.296
ESPN	0.885
RBM43	-0.0235
KIAA1267	-0.331125
DDX3X	0.0427222222222222
KIAA1576	-3.18825
PLXDC1	2.787
FLJ25801	-4.43875
HNRNPL	0.569
RUNDC3A	0.134833333333333
CASP12	0.1775
SH2D5	-0.895375
RPL26L1	-0.0835
OR51A7	-0.00125
HDC	2.1665
C2orf16	-0.00250000000000001
SYTL3	2.82775
GOLGA4	-0.1306875
NOTCH1	-0.0933333333333333
ATPAF2	0.40275
ECD	-0.0875
SSX5	-0.982
SNAP91	0.06475
OCA2	-2.939
PNPO	0.147666666666667
DAPK1	0.276333333333333
PINX1	-0.350333333333333
SELENBP1	1.44425
NEK3	-0.796666666666667
TMED4	0.533785714285714
SSTR4	-0.0575
FOSL1	-2.243
CD40LG	0.434
CES1	-2.02236363636364
DCI	-0.0913333333333333
B3GAT3	-0.0116666666666667
STK17B	-0.00200000000000001
CNTN6	0.579
CYP3A4	-1.25916666666667
MBOAT2	0.362142857142857
PISD	0.17225
USP1	-0.9705
PYDC1	2.0425
CENPM	-0.704
SAR1B	-0.14325
TTC7B	-0.492875
DP58	0.4735
GPC1	0.87125
RBL1	1.454125
TMEM137	-2.58666666666667
TOB1	1.15541666666667
TCEAL1	0.234666666666667
CENPF	-1.51809090909091
C6	0.426
PRSS1	-3.0845
PPIL6	0.611
C6orf124	1.2195
ODZ4	0.216166666666667
SNCB	0.109
NDUFB9	0.160375
CNOT6L	0.605333333333333
S100A9	2.5825
TRIM50	-0.303
KCTD1	1.9465
WDR63	0.127
SPEF2	0.23025
RNGTT	-0.359666666666667
CXorf22	0.2325
KCNK16	-0.00674999999999999
CEP250	-0.99
ATPBD1B	0.239
KCNJ2	2.2965
MT1B	-0.5135
ZNF684	-0.661
SLC4A1	0.619
PDHA1	-0.807
ZNF492	-0.81275
TKT	-1.177
BYSL	0.057
RNF38	0.559875
AHDC1	0.556
KLHL2	0.093125
CMTM8	1.712
DMP1	0.6615
HERPUD2	-0.099125
CRTAM	2.415
ZNF572	0.0195
TMEM16J	-1.1915
HSD17B2	-2.47975
UBE2G1	-0.330375
AHSA2	-3.71275
PELI2	-1.1935
TPX2	-1.87275
ATP9B	1.3025
DAZAP1	-0.101875
HMGCS2	0.411666666666667
C17orf38	0.273
B9D1	0.053125
NKX2-5	-1.04016666666667
KIAA1276	0.856
LILRB2	3.4515
CSTF1	-0.203
BTN2A1	0.185
C15orf48	3.9485
IGF2BP3	-3.87875
FAM113B	2.42516666666667
HRG	0.21225
ZNF131	-0.094
USP47	0.558642857142857
CCDC88B	-1.051
HCN1	-0.1094
HTN1	-0.379333333333333
SYCP3	-0.58
C13orf23	-0.5565
PAPOLA	0.55825
AATK	-0.591
MSH3	-0.143333333333333
NDUFAB1	-0.9205
ITLN2	-0.979
BAK1	0.856666666666667
MRPL45	-1.1225
MTNR1B	0.313
LOC645843	-0.309
SPECC1L	0.4685
PGCP	-0.0075
SPN	-0.00862499999999999
GPR143	1.34683333333333
ZNF576	0.283166666666667
TMEM39A	-0.2543
ATP5D	-0.730833333333333
MAGEB3	-0.674
RPS5	-0.269
ANP32E	-1.18692857142857
MTMR1	0.25575
YEATS4	-0.91175
SYNGAP1	0.196
PCOLCE	-1.21716666666667
MNS1	-0.61925
PCYT2	0.5285
ZNF182	-0.57275
LAX1	2.013875
SPPL2B	0.466
ELOVL5	0.7922
PCDHAC1	-0.143
B4GALNT1	-1.22933333333333
BLOC1S2	0.646375
ZNF673	-0.4666
ARHGAP21	-0.639166666666667
IRX5	3.951875
LRFN5	0.5345
FAM7A1	-1.4225
RAB19	0.017
GINS1	-1.3075
ITM2B	1.2836
PAPSS2	0.976
OR5BF1	0.963
ACSL3	-0.07225
KIAA1919	-0.282583333333333
GLT8D2	1.596375
UTRN	0.248642857142857
CNN1	0.9295
HISPPD2A	-0.665333333333333
SDAD1	0.30075
SIGLEC9	1.20133333333333
RPL35	-0.158071428571429
C22orf26	-0.0155
IMPDH2	-1.144125
WDR69	0.0145
SEC14L5	-0.398
CLTA	0.181
RP11-529I10.4	0.75225
GPR37L1	0.0898333333333333
OGDH	-0.184
ASB13	0.516666666666667
ZFP14	-0.091
ZCRB1	-0.0228333333333333
KPNA3	0.5175
HSPA1L	0.31025
RHOC	1.733375
LOC554175	0.10825
PPP3CA	0.9
SLC1A7	-0.5263
ZNF529	-0.924833333333333
RBED1	0.42475
DDB2	-1.93775
FLJ11286	0.777833333333333
SPATA1	0.1255
MKNK1	1.11783333333333
DYSF	1.275
ALKBH2	-0.33925
NKD1	-2.4185
C1orf174	-0.4545
PLEKHO1	1.3295
ASB10	0.4585
RING1	0.373166666666667
NPC2	1.00175
AVPR1B	0.3325
YTHDF1	1.26808333333333
LMAN1L	0.4065
GSG2	-1.0985
CEP170	-0.0649
RPS4Y2	-5.9685
MSH6	-1.198
HECTD2	0.179
ZNF556	-2.4615
PLEKHC1	-1.3056
AIRE	0.202
BCL2L10	0.38475
LMOD3	0.022
ZBTB8	-0.2036
FOXA2	-3.2301
SLCO2A1	1.847125
C3orf46	0.1975
PRDM16	-0.117
TMEM98	-0.77725
FRMD5	-1.2235
PDE6C	0.2185
C1orf216	-0.0211666666666667
EP400	0.0416428571428571
PTK2	0.620916666666667
RNF217	0.2225
NDUFA8	0.348
ZFAT1	1.12625
LAMP3	3.6365
GLTSCR2	0.039625
NPW	0.6355
LLGL2	1.7395
PPM1K	1.25516666666667
C20orf177	-0.8765
KIR2DL4	0.8841
NFKB2	0.099
C21orf122	-0.300666666666667
HESX1	-0.13325
GPR114	1.3215
SLC25A35	-0.320666666666667
GNAT1	-0.20825
ORAI3	0.35025
FAM76B	-0.806125
TMEM99	-0.6264
TRIM29	0.1243
CDS1	2.9365
RHEB	0.3395
C4orf27	-0.924333333333333
RAB3A	-0.08975
OTUD6B	-0.80325
GPD1	0.005875
CDH15	1.18533333333333
NPM1	-0.709785714285714
TMEM117	-0.97525
PRPS2	-0.756333333333333
GCK	-0.3455
ADRA2A	2.0205
TSPYL4	0.213833333333333
TASP1	1.83175
WDR19	0.409333333333333
C10orf38	-1.658
PDE4C	-0.557666666666667
FYB	1.48433333333333
C1orf55	-0.114833333333333
PPFIA3	1.10675
RAD18	-1.6325
C12orf44	0.335333333333333
CRYBA4	-0.5595
HVCN1	1.41875
TAF10	0.408
C16orf48	-0.112833333333333
DEPDC5	1.1705
LTBP1	-0.9505
MAPRE1	-0.325125
FGF8	0.211
C3orf52	-0.69025
SENP7	-0.596666666666667
LRRK2	1.7835
RUNDC2A	0.707
KIAA0355	0.404666666666667
CPEB1	-2.3325
PPEF2	0.401
ABI2	-0.5085
KIAA0317	0.226375
ATF1	-0.420166666666667
DYNC1H1	0.890625
DIP	0.74525
TMEM33	0.222444444444444
POLDIP3	0.7835
C7orf24	-0.03225
GPR171	3.3685
CDC6	-1.946
PLD1	-0.5654
ITFG2	-0.3577
NDUFC1	0.27475
AKNA	-0.12
NBR1	-0.42875
PKHD1	0.44875
HPS4	-0.3249
MAFA	0.6505
ULBP3	-0.5155
DIRC1	0.32
IMMT	-0.5775
C22orf13	1.21366666666667
CEL	-0.06225
MARK3	-0.035
ADAMTS2	0.5035
ARPC3	0.4435
TMEM10	0.32975
NPHS1	-0.01375
BRD8	-0.582666666666667
WDR12	-1.7745
IDI2	0.245875
HOXD13	-1.885
OR8G2	0.234
SLAIN1	-1.82225
GABRQ	0.30625
NR2C2	-1.49625
NKTR	-1.2599
TLE2	0.177
KIAA0892	0.016
AURKA	-1.432
GPRC5C	-0.418166666666667
TBC1D9B	0.6985
PNPLA6	-0.355833333333333
AP3B1	-0.04075
NAG	-0.43225
C11orf68	-0.5575
AKR7A3	1.01075
AHCYL1	0.565583333333333
COP1	0.764333333333333
RPP14	-0.500083333333333
PCDHB18	-0.0625
CDH24	0.8435
KRT17	-0.552
LACTB2	-1.655
DDX24	0.8085
PHACTR1	-1.5195
SLC35E2	0.150333333333333
LOXL1	-0.546
IQSEC2	0.339625
RGSL1	0.2285
PCDHGC5	0.108
MEGF10	-0.43675
PRRX1	0.739666666666667
ASTE1	0.663666666666667
C6orf159	-0.0885
MYOD1	0.924
GAA	0.4795
ZNF747	0.9805
KLRC1	-0.36125
IL1RL2	0.403
GDF9	0.019
GPR119	1.0485
TRAF2	0.2635
HCK	3.97483333333333
BMP6	-2.0095
IL8RA	0.634833333333333
FLJ35848	-0.1595
EFHA1	0.24075
CDSN	1.36683333333333
C14orf54	0.0385
LSM3	-1.37575
ZFP41	0.445
C9orf126	-0.889
VIT	0.1955
SPCS3	-0.68975
DEF8	-0.1332
CHAF1A	-1.9315
