Hybridization REF	TCGA-B6-A0RQ-01A-11R-A115-07
DHRS12	1.4885
FBXO9	0.763428571428571
TNPO1	-0.51525
MRPL13	-0.572333333333333
SNX5	-2.505
METTL6	-0.84575
SOD1	0.1785
CHML	-1.29783333333333
PACS1	0.967
SIRT5	-0.2693
CAPN2	-0.00966666666666666
FXYD5	0.028
TWISTNB	0.093625
LRFN1	0.0335
UBE1L	1.26925
UBE1C	-0.23675
OR51B2	0.8625
OR4D11	0.751
C15orf2	-0.0705
NR4A1	-0.589833333333333
LOC339047	-1.62175
TRIM17	1.6585
ATP5G3	-0.678928571428571
RPL15	0.499916666666667
ADAMTS8	0.32325
HOXC4	-1.277
C14orf37	1.9675
CEACAM5	-2.0755
MYT1L	-0.477
RASA2	0.678625
OSBPL7	-0.667
STAG1	-0.493
GIMAP4	4.36983333333333
FUT3	-0.280333333333333
PIF1	-3.479
LPIN2	0.2094
SH3PX3	0.3695
PDP2	-0.06225
PAPD1	-0.690125
ERP27	4.2865
APOOL	-0.6168
DIABLO	-0.2105
TRHR	0.40475
ARMC9	-0.4025
RNF152	2.3795
SLITRK3	0.4542
ZNF211	0.6142
PFDN1	0.544625
RGS11	0.057875
HS6ST1	0.3809
AKR1D1	-0.4875
TNP2	-0.171833333333333
STK31	1.41316666666667
EML4	-0.434833333333333
SGTA	-1.20066666666667
HIST1H2BI	-0.876333333333333
PSMD6	-1.50816666666667
KIAA1257	2.7325
C18orf55	-0.0505
FLJ20273	2.65775
RPL28	-0.1165
EPYC	-0.1275
NOX3	-0.2665
ELAC1	0.195833333333333
METT11D1	-1.08425
BIN2	-0.970666666666667
NACA2	0.6815
CCDC17	-1.384
HM13	-0.7106
UBOX5	0.11825
UBE2O	-0.216625
UBL5	-0.05475
APOLD1	0.496625
C9orf31	0.015
TNFSF8	0.016
ARHGAP29	1.229
PROKR2	-0.066
PDE5A	0.599166666666667
C6orf12	-0.1065
TOM1L1	0.27
WHDC1	0.338375
FOXI1	2.274
RAB4A	0.6853
TMEM39B	-0.799
ATPBD1C	-0.2635
FARSA	-1.01633333333333
PLEKHG5	0.144
CMAS	-0.537333333333333
OR7E24	-0.639
SLC30A1	-0.83725
CDC42EP5	0.9655
PLAC1	-2.71275
KLHL18	-0.185
LBA1	-0.2087
TAZ	-1.588
CRIP2	0.968
BTBD11	-0.0171666666666667
C16orf72	0.636
DIO2	0.7764
LRRCC1	0.299333333333333
CCDC136	-1.708
PRX	0.458375
RBM5	0.3751
TMEM85	0.29
TUBGCP4	-1.59916666666667
APLN	-0.3025
CDK7	-0.0281666666666667
SSR2	0.403333333333333
CRELD1	0.41025
C19orf46	1.993
GAL3ST4	0.247833333333333
KBTBD10	1.7325
IL28A	-0.07875
WDR27	-0.2475
MCM2	-2.507
SOX14	0.6605
FLJ39743	0.142
KIAA0922	-0.30525
HIPK4	0.956
FLJ25758	1.19
C16orf57	-0.93625
PDZD2	1.70375
MCC	1.316875
HHLA3	-0.1101
ID2	0.18225
C20orf23	2.68758333333333
ZNF688	0.6625
APOC2	-2.331
LOC440093	0.3965
FAM50B	1.9395
PWP1	-0.4195
DNAH10	0.425
HIST1H2BA	0.777
GPR56	1.10866666666667
METAP2	-0.219125
PAN3	0.644333333333333
STXBP4	0.31575
PDHX	-0.1025
MTA1	-0.43925
ZBED4	0.103625
ZNF720	0.2115
CDK2	-2.81375
RHOJ	1.41125
CDC37	-1.16833333333333
ZER1	0.348
GRK4	0.42475
PRPH	0.2445
POLR2A	-0.0555
OGFOD1	-1.3885
NOL5A	-1.89125
PHEX	-0.3065
FLJ16478	-0.3735
C20orf117	-0.02425
CAMTA2	0.3835
C11orf74	0.556666666666667
DDX17	1.23108333333333
C5orf27	0.775
PLEKHA2	-0.9381
PDE4DIP	-1.2504
SCN7A	0.8065
ZNF559	0.143833333333333
CXCL10	1.467
ZMYM4	0.587833333333333
STK32B	0.6582
KIAA0888	-0.7701
TACR3	0.183
CKAP2L	-3.93275
KIF1A	-0.842666666666667
RSPRY1	0.2525
VCAN	0.27
CYP27C1	-0.1255
SYDE1	-1.46566666666667
MED12L	-0.74075
ZDHHC21	1.570625
NHS	0.7635
TM9SF3	0.5865
DDHD1	-0.712375
MAFG	-0.40925
BICD2	-0.2854
C14orf119	-0.71
C14orf43	0.0919285714285715
CDH7	-1.2255
ALKBH5	-0.0455714285714286
JUP	1.03875
TMEM41A	-0.191333333333333
MAMDC4	-1.65366666666667
CBX3	-1.29475
LRRC18	-0.10575
RBMXL2	0.16675
PLA2G4D	0.185166666666667
FGF13	2.138375
KIF3A	1.25983333333333
PDIA6	-1.093
DCXR	0.633
CASKIN2	0.891333333333333
EHD1	0.401166666666667
MARCKSL1	0.349166666666667
ZNF496	-0.472
SCAF1	0.016
KCTD8	-0.1885
TRAF3IP3	-0.645642857142857
LSR	0.84825
CXorf1	-0.0935
C14orf112	-0.189666666666667
EIF2B1	-0.2365
OMP	0.679
GSTZ1	-0.07425
LOC92017	0.90075
ISLR2	1.8625
C12orf36	0.229
GATA2	-0.8375
GABRA5	-1.8385
CELSR2	-0.238928571428571
STAM2	0.7383
TNAP	1.225
PTPMT1	-0.554
GRP	8.439
SV2A	-0.6348
MAGEA12	-4.53
CACNG1	2.4265
C18orf19	-1.18
GSG1	-0.452333333333333
PTPRJ	-0.790857142857143
FRMPD1	0.235
ZNF668	-0.746
PLEKHJ1	-1.479625
ADAT1	-1.0932
TMEM50A	0.4176
UCN3	-0.2485
HOOK1	2.07
IL17B	4.061
MLKL	-1.20533333333333
TTC14	0.121333333333333
KLHL5	0.13775
CRYL1	-0.154166666666667
FOXH1	-0.286
NFYB	0.303
PPM1G	-1.123
GOLGA2LY1	0.04325
NMT1	-0.1785
HADHA	-0.2042
CHSY-2	0.10325
PLEKHF1	0.760785714285714
SAGE1	-2.4075
MUSTN1	0.66175
SUHW4	1.86275
TFEB	2.14833333333333
ZFYVE27	0.115
ATG12	-0.675
BMI1	0.986785714285714
ZIM3	-0.428666666666667
MYH4	0.55875
MASP1	-1.49081818181818
KIAA0984	0.509
RPAP2	-0.47625
ASB5	0.122
BOLA3	-1.23816666666667
MIA3	0.978166666666667
KRT35	0.48
KIR3DL3	-0.196
MRPL51	-0.68075
SEMA3F	0.544833333333333
NDUFB2	-0.1355
LOC253012	4.1295
FAM46C	-0.5482
G6PC	-2.91025
CSAG3A	-4.902
PREX1	1.703
SLC25A45	-0.694375
MAPKBP1	0.5769
CPE	0.9929
GNB1	-0.66375
CXCR6	1.414
TRIM46	-0.54875
C16orf3	0.0963333333333333
HPSE	-0.922875
TIGD3	-0.5035
SPG3A	2.92625
LCAT	-0.787833333333333
ST6GAL1	-1.19694444444444
POMC	-0.058
FLJ36031	-0.651833333333333
NSMAF	-0.558333333333333
SKIL	-0.051
ADSS	0.222166666666667
HMGCS1	-1.8828
POLR3F	-0.145333333333333
RAB10	-0.0535
ZNF277P	-0.176625
ZBTB7B	0.86325
DHRS1	1.154875
ABCC13	0.646428571428571
CNOT3	-0.4725
NFKBIA	0.60825
GAK	-0.116
SFT2D2	0.1005
HOXA6	0.2275
CRTC1	-0.115125
LY6D	0.990166666666667
C20orf72	-0.717166666666667
CPT1A	-0.7475
LMO1	-1.747
EIF3I	-0.28425
PRB4	-0.454
MCM3APAS	-0.53175
C20orf132	-0.2522
FOXF2	-3.19725
S100A12	-0.096
MLH1	-0.275166666666667
ACTN1	1.0244
MRPL36	-0.722666666666667
C20orf106	-0.37425
FBXO6	0.2245
MKS1	-0.654666666666667
CX3CR1	-0.370125
PDE1B	0.6585
PLP1	-3.05175
KISS1	0.169
C14orf2	-0.221833333333333
TBC1D3P2	-0.664
COMMD6	1.8275
ANKRD7	-0.81625
PTCHD1	2.592125
NARS2	-0.96675
DOCK7	-0.546125
FAM127B	-0.193125
LOC390243	0.0658333333333333
N6AMT2	1.0915
ZNF391	0.36
DNAJB14	0.559166666666667
WRB	-0.245875
BPI	0.991666666666667
TTC4	-0.957833333333333
FAM10A5	0.15725
GOT1L1	0.4895
MAGED1	-0.04275
RESP18	0.07475
WFDC6	0.84325
MT2A	0.344
C11orf56	0.26375
KIAA1432	-0.528
ROR1	-0.689625
HSD17B14	0.425
ZFAND2B	-0.0235
SAMD4B	-0.08625
HEXA	-0.075875
HNRNPU	-0.0469090909090909
USP39	-0.637375
NRD1	-0.90925
R3HDML	-0.23625
FLT4	0.1395
OMG	0.317333333333333
OR52N4	0.283
LOC399818	0.20625
ELA2	-2.4785
VENTXP1	-0.6685
RFC5	-1.5425
OR52L1	0.323
PAX5	-0.0245
FBXO2	1.5655
GMEB1	0.466
AKT3	0.447
CRB1	-0.160333333333333
CTTN	-0.5765
UTP15	-0.631
HSBP1	-0.308666666666667
PHF11	2.191
NDEL1	0.112333333333333
USP8	0.10325
BAIAP2	-0.113
SI	0.3264
ARSJ	0.503166666666667
BAAT	-2.85775
KCNS3	2.99666666666667
LOC126147	0.1975
TMEM37	-0.25725
C1orf162	2.70366666666667
MBD1	-0.2115
ITGAL	-0.62
WDR73	-0.178666666666667
GKN2	-0.147333333333333
ARFGAP1	-1.208875
SLC5A8	-1.018
ZBTB40	0.1927
CYP4B1	4.44516666666667
LYPLAL1	0.10925
CHST3	0.56975
MAP3K9	0.023
BTAF1	-0.116666666666667
TFAP2E	-0.102
RBM35B	0.631
LOC441251	-0.594666666666667
ANKRD25	-0.583611111111111
UQCRC2	0.0635
MAEA	0.247833333333333
HYAL1	-2.0097
RNPEPL1	-0.259
CPSF2	-0.947
PSD3	-0.2586
ABCA13	0.226125
AGR2	2.80025
GBX1	-1.4695
HDLBP	0.242785714285714
ACY3	-0.11075
HECW1	-0.532
ZNF519	-1.055
HOPX	2.631375
ZNF304	1.54725
OR12D3	-0.2565
FKSG43	-0.1285
METTL1	-0.417625
MFSD3	-0.6343
PSPH	-1.69625
CLCA3	-0.4125
DARS2	-1.61783333333333
CDC25A	-2.19183333333333
BAIAP2L1	-0.51975
B3GNT5	0.721375
USP29	-0.264
ARHGEF10L	1.1258
ATOX1	-0.21175
ADAM30	0.4675
DNASE1	-0.85525
STT3A	-0.396666666666667
RAB6IP1	-0.256
PTN	5.9561
C1orf106	-1.03738461538462
HECA	1.91725
RNF122	-0.9055
SLC22A18AS	-0.8965
GNG8	-0.3375
ELP4	-0.51775
FAM65A	0.117
RPL10A	1.04316666666667
IRS4	0.1895
MACF1	0.9989
SEC24D	0.20525
LOC374395	0.355
TGFB2	0.404
MDFIC	0.05175
CHRNE	0.280833333333333
PCMTD2	0.289833333333333
ATP6V0D1	0.0958333333333333
MTA2	-0.1255
LZTR1	-0.8945
RAP1A	0.310666666666667
AXIN1	-0.718125
POLR1C	0.116
TRIO	-0.551
PLXNA4A	-0.0784166666666666
C5orf33	-0.52125
DEPDC1B	-5.364375
ZNF473	-0.3155
MTM1	0.818125
GPR107	0.37
CSNK1A1L	0.466333333333333
FLJ14154	-0.93625
NLRC4	2.53475
ENPP4	2.1665
PADI3	0.00700000000000001
RNF170	-0.214
CG018	1.93983333333333
C16orf7	-0.207
KCNE1	2.174
NRM	-1.5475
SLC37A3	-0.214142857142857
TPD52L2	-1.41416666666667
UNC5B	0.8595
C12orf12	0.1838
SDHB	-0.5225
CLRN1	0.3085
NUDT10	0.112
UGT3A1	-0.21225
FBXW8	-0.43425
RHOF	-1.484375
PTPLAD1	-0.194625
MYO3B	1.2485
DERA	-0.54575
TPP2	-0.7355
C19orf53	-0.207166666666667
GINS3	-1.943125
ST6GALNAC5	2.787
CHSY1	0.52325
MGC15705	-0.009
GPR83	0.400166666666667
EXT2	0.164375
DOLK	0.091
TUBAL3	-0.497
ACVRL1	1.6319
ABL2	-0.602083333333333
C14orf156	-0.5545
PTPRZ1	0.910625
DIP2C	0.7535
LAMP1	0.59175
RXRA	-0.0757
MAP3K5	1.39
ALKBH1	-0.131333333333333
PDLIM7	-0.2
ARL14	-1.9745
SNIP1	-0.25
TIMP3	1.54741666666667
RGS3	-0.242666666666667
SPAG16	1.3856
ABHD4	-0.0715
ARHGEF12	1.19983333333333
GLUD2	-0.196
RAC2	-1.2328
UAP1L1	-0.9265
SLC18A3	-0.441
YOD1	-0.52775
RALY	-0.9335
HMOX2	0.088
DGKH	-0.18175
DBNDD2	1.61916666666667
YIPF4	0.171375
THAP10	-0.71575
ZNF513	-0.0175
HAGHL	-2.81016666666667
ITGB4	1.935
CCDC141	-0.34
YTHDF3	-0.4995
C5orf28	0.6205
RPL7L1	-0.561375
TMEM30B	1.20692857142857
ANKRD35	4.5015
DUOXA2	-0.282
TBC1D5	-0.112625
DFNB59	0.393
HRH4	0.10275
MYO6	2.3062
DNAJA4	1.0455
RBM24	0.483125
CEACAM20	-1.8145
RBM23	-0.309428571428571
NGFB	-0.211
C1orf63	-0.7952
KRTAP7-1	-0.788
PERLD1	1.6655
NPB	-0.6575
C17orf59	0.8072
HSPBAP1	-0.08025
SLC15A4	0.217375
PRTFDC1	-0.2465
OSMR	-0.950785714285714
CYSLTR2	0.729
C19orf25	-0.135
KIAA1797	-0.2335
NLRP6	0.3805
FAM105B	-0.2295
SCRN2	0.03
LRRC58	-0.0915
RNF17	0.052625
NEIL3	-5.3105
FAM137A	-0.00675
SKP2	-4.084
PARVA	1.42225
PKLR	-1.2615
RNF34	-0.283125
A3GALT2	0.2755
C12orf50	0.513166666666667
SUNC1	-1.98675
FAM102B	0.0915
CCT2	-0.819
LRRC37A2	-0.2605
ARF4	0.5915
SIKE	-0.416
C8orf48	1.53533333333333
MBTPS1	0.512
GPSN2	-0.2545
NCF2	1.63
SLC12A6	0.522666666666667
MRPL48	-0.711
HMGN3	0.164166666666667
LRRC62	-1.0925
PAX9	0.723125
FAM55A	-0.0455
C20orf42	-0.616333333333333
SCML2	-1.5876
BCL9	0.1175
FAM40A	-0.35175
C9orf41	-0.865666666666667
ZNF774	0.631
LETM1	-1.4445
PLXNB1	-0.183833333333333
NIPSNAP1	-0.416625
USP10	-0.58425
F9	-0.65275
LIPE	2.91725
CNGB3	-0.203
C12orf52	-0.504875
PI4K2A	-0.3765
MED8	-0.63975
STAT4	1.1088
FGD4	1.15183333333333
RNF145	0.156166666666667
WDR32	0.3967
CLDN2	-0.387
TCEAL8	0.9305
ZMYND8	-0.8692
PDXK	-0.46525
GATAD2A	-1.17975
PTGES3	-0.537
CCM2	-0.5725
TAP1	-0.00987499999999999
ZNF670	0.4715
ETS2	-0.3465
C6orf166	-0.0466666666666667
PRMT2	0.598071428571428
OR4B1	0.1765
INTS8	-0.7555
CCDC102A	0.12075
CCDC83	-1.5
ITGA1	-0.2583
EPHA5	-0.788625
FAM24B	-0.821166666666667
TSGA10	2.45525
HAL	-2.487
MYOT	0.45825
SPACA3	-0.29275
BCL2L2	0.311
CUGBP2	0.183333333333333
CCNB3	0.34525
RNF113B	-0.469
MERTK	-0.0425
BAG1	0.381
VPS36	-0.02725
ORMDL3	0.5439
C1orf190	1.838
ZNF625	0.20575
CORO2B	-1.15825
ALOX15	-0.262
CST1	0.054
NUPR1	2.164
CCL7	-0.0786666666666667
SMCR5	-2.5025
DSC2	2.038
RBMS2	0.03975
GRIK4	0.621
TRIM65	-0.5124
TMPRSS6	0.511285714285714
TP53INP2	-0.6755
GLB1L	1.3785
LOC388284	0.0876666666666667
PUS1	-1.18642857142857
BCL9L	-0.213
OLFM1	-0.10825
RET	-1.744625
MASTL	-3.1935
ALX3	-0.03675
IL1RL1	-0.142833333333333
ZNF765	-0.6167
C14orf138	-0.2585
SNX10	-0.894
TAC4	-0.584
C1orf64	3.080625
POGK	0.035125
MAPK9	-0.6175
ZNF366	2.05275
C8orf79	3.2789
CLDN7	1.49775
OR5AT1	-0.0385
TRIM37	-2.0325
LRRC25	1.428
GRHL2	2.3245
TEKT3	1.615
LASS5	-0.284
ABCC4	-2.38116666666667
DLG3	0.479625
VGLL1	2.94875
ZFP36L2	1.857
MFRP	-0.245166666666667
KIAA1799	0.24275
FLJ44379	0.8845
PCNX	0.227
ANXA9	0.5435
CYP4V2	1.2518
PIK3C2A	0.30475
SRR	0.304
NOL3	-0.72325
IFITM2	0.8725
ARNTL2	-2.872
ZNF595	1.00275
NLRP13	1.134
ASPH	0.370375
CPA2	-0.1555
PVRIG	-2.50766666666667
LEPR	1.079
C16orf42	-0.429166666666667
SH3BGRL	2.69025
FAM77D	0.940333333333333
FNDC7	0.172
C9orf6	0.029
NOTCH2NL	0.672
PGBD1	-0.0776666666666667
SYNGR2	-0.2165
PITPNA	-0.2866875
PRPF4B	-0.9148
SLC43A3	-1.30607142857143
NRBP1	-0.76575
SLC25A22	-0.65325
ILK	-0.079
SLC22A8	0.147166666666667
MRPS7	-0.831625
PITX2	-2.806
FABP3	-2.102375
OR1L1	-0.241
LOC728215	-1.0355
BLID	0.089
KIAA1217	3.24805882352941
TFPT	0.1765
AP4B1	-0.82825
VBP1	-1.3185
OR1K1	0.404
MORC3	0.09725
BHMT2	-0.468833333333333
C3orf10	0.62225
FZD7	2.8635
WFDC10A	null
PMS2CL	-0.326125
CCDC32	0.483
FA2H	-1.535
ALG13	-0.283
TTLL7	-0.9703
SPOCK3	1.998
SLC13A2	0.4
AIM1	2.84725
GPRC6A	-0.2855
EGR2	5.11975
MED11	0.47525
WWC1	2.63525
SH3GL3	-3.63425
RIF1	-0.0238571428571428
PRLH	-0.0685
VLDLR	-0.7455
DBT	0.44375
C21orf63	1.46375
CGGBP1	-0.113125
KRTAP12-2	0.43
TADA3L	-0.098875
ZBTB16	5.05825
PDGFB	0.605125
RFX1	-0.014875
UQCRB	0.2589
LOC133874	1.394
HPS3	-1.049
LGALS3BP	-0.2804
DKFZP564O0823	1.696
MRFAP1L1	0.357125
HOXA10	-0.889666666666667
NGB	0.00900000000000001
KIF21A	-0.128923076923077
IFLTD1	-0.3475
LZTS1	0.029125
ARHGEF3	1.98225
RHBDL3	-1.8345
CSNK1G2	-0.0833333333333334
ChGn	0.836625
KIAA1244	1.6845
GABRB2	0.0895
MGC72080	-1.5185
CD27	2.4705
EGLN1	-1.9816
PEX13	-0.01625
RWDD3	0.36825
RNF12	-0.72
GRIN2B	1.3355
ADAMTS14	-1.03775
DYDC2	0.5765
ATP6AP1	0.0846
NR1H2	-0.393166666666667
PDK2	0.20775
C3orf17	0.198833333333333
SLC38A2	-0.5995
SLC25A29	0.124166666666667
C15orf29	0.572625
ADAM9	-0.900166666666667
TMUB2	0.13425
GPR176	-0.558
AGK	-0.65675
MCCD1	2.02225
NDUFA4	-0.1275
TMEM146	0.053
DUSP1	-0.504125
UNQ6975	0.661
EMX2OS	3.49775
INSM2	-0.631
LUZP4	-0.76175
SETD6	0.56025
P2RY2	2.31225
SLC45A2	-2.165
RABGAP1	0.853833333333333
UBXD5	0.44525
GPRC5A	-1.1168
PAK3	3.12133333333333
LOC63920	-0.1925
TGFBR1	0.597
KRTAP6-3	-0.123
SFMBT2	-0.51275
CDC42	-0.2978125
C11orf35	0.0155
TTLL2	1.25125
UACA	1.37108333333333
CD97	-1.5055
SETD5	-0.167875
NINJ2	-1.93575
PTER	1.087
POMGNT1	-0.07325
KRTAP4-2	0.098
ECGF1	1.083375
HRB	-0.381363636363636
ATP1B2	0.3942
LOC400506	-0.87125
COL4A3BP	1.16775
C6orf97	0.85
GRHPR	0.120375
TAS2R1	0.3295
SEMA7A	-2.51475
EDF1	0.11825
ODF2L	1.4278
PCID2	-0.615166666666667
GTF2H4	-1.38783333333333
ZCCHC3	-0.613
CGB2	0.323833333333333
NEUROD1	0.50325
C20orf75	0.1245
RP5-1054A22.3	2.587
IFNA5	0.9265
ZNF134	0.598833333333333
MGC119295	-0.8796
ZSWIM6	-0.007875
SMEK1	0.108333333333333
PCGF2	0.288
C1orf102	2.3035
CYP2A13	0.7905
KCNH6	-0.4143
MDM1	0.4362
ALDH7A1	0.576166666666667
C9orf75	-0.176
VDAC3	-0.63175
OR51T1	0.1435
EIF3F	-0.0988333333333333
KCNJ10	-0.8875
LENG8	-0.078
EDEM2	-0.675
CCNJL	0.3595
DHX37	-0.926
CRYGN	0.601
AATF	-0.845375
ZNF630	1.100625
E2F5	-0.7455
WFDC13	-0.6795
FTSJ3	-0.545
C4orf33	1.2965
LHFPL4	-2.579
C19orf56	0.234333333333333
SMAD4	0.4205
AFM	0.0142
G0S2	1.0105
FCHSD2	-0.4214
RRP1B	-1.3117
EEF1B2	0.0608333333333333
STAT6	1.17333333333333
ZNF195	-0.00225
GNL1	-0.561166666666667
ZNRF2	0.9415
PER3	0.626125
ASB16	0.04575
C10orf10	1.88478571428571
ADCY8	-3.93783333333333
C9orf58	0.652833333333333
ARMC10	-0.457
PSG1	-1.1635
DHX34	-0.67375
VARS2	-1.284875
NFIC	0.77525
ITPR2	1.1615
AGXT2	0.207
OR6K3	0.22
H2AFZ	-1.718
MLLT3	0.6495
COX4I2	1.853
CCNT2	-0.009875
PLK4	-3.48375
NUMBL	-0.436333333333333
MED16	-0.09975
PLEKHQ1	0.80325
GOSR1	0.868833333333333
BTG4	0.295666666666667
RPL30	0.867416666666667
IGSF5	-0.698
IGFL2	-0.775333333333333
ELMOD2	0.662666666666667
SHC3	-1.09833333333333
HAVCR1	0.335
DYNC2H1	0.984
RNF5	-0.374166666666667
C2orf7	-0.5795
NLF1	0.129
KLHL25	0.43375
LRP10	0.5445
KRI1	-0.86375
PUS7L	-0.654
MGMT	0.6915
HOXD1	-0.1195
CSH1	0.1077
ATG16L2	-1.79225
FLJ44635	1.1895
CHODL	2.07625
EXOSC8	-1.18525
SLC28A1	-0.99225
MYO7B	-0.222666666666667
SEH1L	-0.5492
MTNR1A	-0.0785
TSPAN5	1.00383333333333
CDC45L	-5.05383333333333
AMIGO1	0.3485
ATAD3A	-1.61075
OSGIN2	0.126833333333333
PDIK1L	0.233333333333333
DARC	3.21975
PIPSL	-0.0045
SHMT1	-0.3645
CRISP3	0.1155
POPDC2	2.60516666666667
ZRANB2	-0.314833333333333
FBXL8	-0.44225
TRIP13	-4.15572727272727
EIF5AL1	-1.4085
POU5F1P3	-4.889
IL6	-2.341
CXorf38	-1.13033333333333
IFNA16	-0.3355
FBXL2	1.94533333333333
BRD1	0.1355
STATH	0.073
FBXO44	0.787666666666667
MCCC2	-0.27725
CDC2	-3.9168
C5orf23	-0.40475
IVD	0.237833333333333
C10orf122	-1.93425
MSL3L1	-0.1184
MVP	0.10225
EPOR	-1.2033
ZMYM1	-0.348833333333333
BCL7C	0.132333333333333
PSTPIP2	0.716
LYPD1	-1.986125
OR8G5	0.4235
ZP3	-0.931333333333333
BCAS4	-0.12425
EDG6	0.83975
ISY1	-0.4355
PRAMEF2	-2.1315
CUL1	-0.481625
RNF213	0.0927
CCRK	1.02825
DHX9	-0.590375
C13orf29	-0.4375
NCKAP1	0.2875
MRPL43	0.473571428571429
XPR1	-0.561
PKN2	0.5173
PODNL1	1.925
ZNF333	0.558125
DALRD3	0.66525
OPN1SW	0.175
BTBD6	0.2165
C11orf82	-3.4835
OR5P3	0.0730000000000001
DUSP11	0.0695
L1CAM	-1.4431
NEK11	2.28533333333333
OR7E91P	1.686
CNTN3	1.9798
CREB3L2	-0.0055
ZBTB37	1.208
KIAA1324L	0.3455
NDUFB10	-0.345166666666667
NUDT2	-0.4565
GTPBP8	-0.2955
CACNA1D	0.90675
PRKAA2	-0.5165
PRDM8	-0.174
MGC16075	-0.931333333333333
KRT14	3.6555
PP8961	0.6675
MRPL18	-0.17625
ABCG2	-0.13075
PACRG	3.42375
BBS2	0.65075
KREMEN2	-3.747
FBXO21	0.84475
HNRPUL1	0.02775
GRB10	0.92525
CLSTN1	0.544125
LMAN2	-0.4684
C17orf61	0.04275
NIPSNAP3A	0.90325
INSIG2	-0.678
PCDHB7	1.61666666666667
STXBP2	0.102375
CMAH	1.41741666666667
SEMA5B	-1.261
ZNF155	0.564333333333333
COQ6	0.0291666666666667
PRPF4	-0.56725
TSPAN15	2.6022
VN1R5	-0.00375
LATS2	0.77775
SELK	0.72925
PGK2	-0.303
MS4A1	-2.07671428571429
TYW3	0.2612
KRTAP5-1	-0.4635
RCCD1	-2.13083333333333
BTN1A1	-0.19875
DDX28	-0.23725
TMEM65	-0.74975
LOC92345	0.1545
TTC31	-0.592
WDR46	-1.16933333333333
CHP2	-0.860333333333333
LSP1	-0.13325
ZNF542	0.34175
EXOSC1	-0.40175
ARHGAP18	-0.3415
LRRTM4	-1.007875
MAOB	4.3055
CACNB4	0.19425
MGC33846	1.12575
RANBP3L	2.68425
ATP5L	0.511875
ONECUT1	-2.9015
NUDT9	0.56125
TMEM149	-0.342
STX17	0.7065
IGSF10	-3.01575
TMPRSS9	0.4525
BMPR2	1.2085
ALLC	0.16925
KLF7	0.044875
GCC1	0.847
TIMM9	0.106
CDO1	3.1505
MGC10701	-0.0691666666666667
IFI6	-0.127666666666667
FRMD8	0.9245
MGAT2	-0.30625
WBP5	0.576833333333333
CNIH2	-0.218
KIAA0907	-1.2841
KCNH8	3.5705
CTSG	-0.2895
GRIK1	3.09733333333333
CUL5	0.836125
FRMD1	0.1255
OR9A4	-0.8875
SYT6	-1.455875
FOXD4L2	0.02875
ANAPC2	-0.361
OPN5	0.377
TAF13	0.53125
LYG2	-0.46725
GGNBP1	0.515
C11orf40	0.3495
OTX2	-0.951
REG4	0.0604
EIF5	-0.037125
PALB2	-0.8455
SEPSECS	-0.4327
RNASE3	-0.44175
TRIM49	-1.5655
POLR2K	0.0732
GPR42	-0.3455
C8B	-2.6965
SASS6	-0.952
PREB	-0.781166666666667
OR3A3	0.428
TUBA8	0.9145
IGLV2-14	-2.4345
STIL	-3.49525
ANKFN1	-0.658166666666667
NME7	0.25625
HOXC12	-0.89575
UBE2C	-3.409625
FHOD1	-0.650125
CDK2AP1	0.521083333333333
OR6K2	0.20525
DHPS	-0.483
RPL5	0.426
TRGV5	-0.0275
LOC541472	0.165875
HCCS	-0.7402
DENND1B	1.6595
LHX3	0.5665
OR5D16	0.1155
CXorf57	-1.2092
IRF2BP1	0.69675
NDST2	0.224833333333333
LCE3D	0.06
BOLL	-0.040125
SYT3	-0.57675
PIH1D2	1.1085
C20orf7	-0.908166666666667
IL1R2	-0.162833333333333
SLAMF9	0.1255
PPME1	0.034
PIK3CA	0.45875
TRAPPC1	-0.115125
COLEC10	-0.773
SLC9A6	-0.847166666666667
PDDC1	0.00924999999999999
CCDC53	0.66525
GK3P	-1.55125
DAZL	-1.513
BRI3	-0.21075
SDK1	-0.837375
CYP2C18	-0.281333333333333
IFI44L	2.99275
RPL3L	0.9885
FUT9	1.70033333333333
KIFC2	-1.103
PMP2	-0.261142857142857
SLC4A9	-0.0545
PLAG1	-1.18766666666667
MYCBP2	1.20066666666667
OR4E2	-0.2845
CCDC65	1.544
C16orf82	-0.158375
ENTPD4	-0.205875
BRP44L	0.4455
PMP22CD	-0.10525
TMCO4	1.31683333333333
KCNN1	-0.57
WDR35	-0.34675
CCDC80	1.619
C3orf31	-1.0135
SLC7A9	-1.3875
TMEM190	-1.123
DBC1	2.14016666666667
FADS3	-0.9525
PDZD8	0.388666666666667
GRM5	0.121
AZGP1	4.5159
PEX3	0.873
MED1	-0.135357142857143
ATG4C	-0.913333333333333
HNRPH3	-0.5335
FAM109B	0.8435
C4orf17	-0.4035
CA10	-0.0255
OPRD1	0.1025
CCL16	-1.8255
SACM1L	-0.1885
CST6	5.33825
CD63	0.672375
LGI1	-2
ZNF784	-0.08875
CRYBB1	-1.408
CX3CL1	2.38605
TOP2A	-4.563875
GYPB	-2.96516666666667
GADD45GIP1	-0.83225
FEN1	-2.784125
IGF1R	0.5460625
WDR72	-1.46933333333333
PURG	-0.249333333333333
DEFB126	0.30875
PKD1L1	0.196
CAV1	-0.9759
GNPDA2	0.8825
DGAT2	0.665375
NLGN1	-2.14675
