Hybridization REF	TCGA-A2-A0ET-01A-31R-A034-07
SNIP1	0.2485
TIMP3	0.1535
RGS3	-1.083
SPAG16	3.2078
ABHD4	-0.3475
ARHGEF12	0.5085
GLUD2	0.2235
RAC2	-1.4693
UAP1L1	-1.477
SLC18A3	-0.0925
YOD1	-0.941583333333333
RALY	-0.4955
HMOX2	0.357625
DGKH	-0.4605
DBNDD2	2.53
YIPF4	0.394
THAP10	0.148
ZNF513	-0.039
HAGHL	-0.439666666666667
ITGB4	-0.642
CCDC141	-0.607
YTHDF3	0.82225
C5orf28	0.8085
RPL7L1	-0.19325
TMEM30B	1.59264285714286
ANKRD35	-0.19
DUOXA2	0.00899999999999999
TBC1D5	0.400125
DFNB59	-1.391
HRH4	0.72225
MYO6	1.8542
DNAJA4	0.163875
RBM24	3.24225
CEACAM20	-1.313
RBM23	0.0595714285714286
NGFB	0.389
C1orf63	-0.1097
KRTAP7-1	0.2305
PERLD1	1.1695
NPB	-0.2115
C17orf59	2.3827
HSPBAP1	-0.116
SLC15A4	-0.343875
PRTFDC1	-0.2675
OSMR	-1.86478571428571
CYSLTR2	-0.3805
C19orf25	0.2184
KIAA1797	-0.725
NLRP6	0.441
FAM105B	0.3991
SCRN2	0.226
LRRC58	-0.4587
RNF17	-0.359571428571429
NEIL3	-2.293
FAM137A	-1.82925
SKP2	-2.97975
PARVA	1.13666666666667
PKLR	-1.125
RNF34	0.945125
A3GALT2	-0.054
C12orf50	0.1978
SUNC1	-0.88625
FAM102B	1.438
CCT2	-0.30425
LRRC37A2	-0.7815
ARF4	0.7555
SIKE	-0.099875
C8orf48	3.3115
MBTPS1	0.693357142857143
GPSN2	0.0005
NCF2	2.41825
SLC12A6	-0.325666666666667
MRPL48	-0.4055
HMGN3	-0.306333333333333
LRRC62	-0.9745
PAX9	0.36425
FAM55A	0.096
C20orf42	-3.30483333333333
SCML2	-1.4325
BCL9	1.31575
FAM40A	-0.287
C9orf41	-0.751666666666667
ZNF774	-0.9325
LETM1	0.363
PLXNB1	0.855333333333333
NIPSNAP1	-0.758
USP10	-0.2945
F9	0.37125
LIPE	2.39225
CNGB3	0.336
C12orf52	-0.032
PI4K2A	0.045875
MED8	-0.48425
STAT4	1.3279
FGD4	-0.422333333333333
RNF145	-2.437
WDR32	1.2936
CLDN2	0.303
TCEAL8	1.1585
ZMYND8	-0.7798
PDXK	-0.5984375
GATAD2A	-0.593
PTGES3	-0.3175
CCM2	-1.32225
TAP1	1.424375
ZNF670	0.707
ETS2	-0.117642857142857
C6orf166	-0.177
PRMT2	0.197428571428571
OR4B1	0.0455
INTS8	-0.5645
CCDC102A	-1.41675
CCDC83	-1.52966666666667
ITGA1	-0.7522
EPHA5	-1.47877777777778
FAM24B	-1.3055
TSGA10	1.3285
HAL	-1.70983333333333
MYOT	0.20125
SPACA3	0.21775
BCL2L2	0.224333333333333
CUGBP2	-0.917833333333333
CCNB3	0.4
RNF113B	0.8385
MERTK	0.85425
BAG1	0.68075
VPS36	-0.20875
ORMDL3	0.6999
C1orf190	1.23475
ZNF625	0.44375
CORO2B	-2.0875
ALOX15	-1.2235
CST1	1.1115
NUPR1	-0.3065
CCL7	-0.0973333333333333
SMCR5	-2.815
DSC2	0.779
RBMS2	0.17025
GRIK4	0.665
TRIM65	-0.3076
TMPRSS6	-0.434785714285714
TP53INP2	0.47175
GLB1L	-0.491666666666667
LOC388284	0.6945
PUS1	-1.00535714285714
BCL9L	-0.824
OLFM1	-0.861583333333333
RET	3.033625
MASTL	-1.45066666666667
ALX3	-0.16825
IL1RL1	-0.439666666666667
ZNF765	-0.1855
C14orf138	-0.527
SNX10	-0.487
TAC4	-0.351
C1orf64	0.575125
POGK	1.121875
MAPK9	1.4675
ZNF366	2.12625
C8orf79	1.1736
CLDN7	2.548875
OR5AT1	0.3185
TRIM37	-1.346
LRRC25	2.00375
GRHL2	1.9527
TEKT3	0.801
LASS5	0.130666666666667
ABCC4	-2.09127272727273
DLG3	1.18575
VGLL1	0.24025
ZFP36L2	0.223333333333333
MFRP	0.2142
KIAA1799	0.939
FLJ44379	1.5705
PCNX	-0.8095
ANXA9	1.729
CYP4V2	1.5118
PIK3C2A	0.07275
SRR	0.239
NOL3	-0.03425
IFITM2	0.3065
ARNTL2	-2.31075
ZNF595	1.06325
NLRP13	0.979
ASPH	-2.182125
CPA2	-0.302
PVRIG	-0.727333333333333
LEPR	-0.989166666666667
C16orf42	0.632666666666667
SH3BGRL	2.52
FAM77D	-0.839833333333333
FNDC7	-0.0185
C9orf6	0.483166666666667
NOTCH2NL	-0.0785
PGBD1	-0.0576666666666667
SYNGR2	1.01833333333333
PITPNA	-0.4405625
PRPF4B	0.3189
SLC43A3	-2.62157142857143
NRBP1	-0.91425
SLC25A22	0.06375
ILK	-1.064
SLC22A8	0.309
MRPS7	0.251875
PITX2	-2.726
FABP3	-0.484875
OR1L1	-2.0345
LOC728215	0.750375
BLID	-1.204
KIAA1217	1.21058823529412
TFPT	0.55025
AP4B1	-0.607
VBP1	-0.2035
OR1K1	0.485
MORC3	0.22125
BHMT2	-1.33683333333333
C3orf10	0.802625
FZD7	0.314166666666667
WFDC10A	-0.613
PMS2CL	-0.367
CCDC32	1.002
FA2H	0.94
ALG13	0.704
TTLL7	-0.5555
SPOCK3	-0.1505
SLC13A2	0.182
AIM1	-1.73525
GPRC6A	-1.604
EGR2	4.41525
MED11	0.248
WWC1	0.373
SH3GL3	-3.112
RIF1	-0.704857142857143
PRLH	-0.748
VLDLR	-2.311
DBT	0.17275
C21orf63	0.487
CGGBP1	0.120125
KRTAP12-2	1.2115
TADA3L	-0.39125
ZBTB16	2.81975
PDGFB	0.20525
RFX1	0.284
UQCRB	-0.2537
LOC133874	-0.5575
HPS3	-2.08275
LGALS3BP	1.0189
DKFZP564O0823	3.30664285714286
MRFAP1L1	1.488125
HOXA10	-2.25066666666667
NGB	0.218
KIF21A	0.236230769230769
IFLTD1	0.592
LZTS1	-1.716625
ARHGEF3	0.56725
RHBDL3	2.894
CSNK1G2	-0.312833333333333
ChGn	-1.768375
KIAA1244	1.966
GABRB2	0.078
MGC72080	-1.534
CD27	2.74225
EGLN1	-0.6891
PEX13	-0.477
RWDD3	0.34525
RNF12	-0.415333333333333
GRIN2B	0.3255
ADAMTS14	-0.51175
DYDC2	0.764
ATP6AP1	1.3189
NR1H2	0.04
PDK2	0.89625
C3orf17	0.0251666666666667
SLC38A2	0.380714285714286
SLC25A29	-0.607666666666667
C15orf29	0.46275
ADAM9	-0.754916666666667
TMUB2	0.62425
GPR176	-0.628
AGK	-0.680625
MCCD1	0.017
NDUFA4	0.38825
TMEM146	-0.27
DUSP1	2.198375
UNQ6975	0.697
EMX2OS	1.292
INSM2	0.2605
LUZP4	0.1535
SETD6	0.8385
P2RY2	0.60425
SLC45A2	-1.721
RABGAP1	0.1555
UBXD5	0.103
GPRC5A	1.7816
PAK3	-0.906833333333333
LOC63920	1.11825
TGFBR1	-0.0444
KRTAP6-3	0.30425
SFMBT2	-0.08825
CDC42	0.0149375000000001
C11orf35	0.278
TTLL2	0.0277499999999999
UACA	-0.319666666666667
CD97	-1.7479
SETD5	-0.311875
NINJ2	-1.614
PTER	-1.35383333333333
POMGNT1	0.323
KRTAP4-2	-0.596
ECGF1	1.05875
HRB	-0.510909090909091
ATP1B2	-0.2465
LOC400506	0.13275
COL4A3BP	0.8255
C6orf97	0.975
GRHPR	0.378625
TAS2R1	0.424
SEMA7A	-2.0315
EDF1	-0.1345
ODF2L	0.5011
PCID2	-0.0528333333333333
GTF2H4	-0.578333333333333
ZCCHC3	-0.31575
CGB2	0.047
NEUROD1	0.3005
C20orf75	-0.203
RP5-1054A22.3	0.353333333333333
IFNA5	0.8715
ZNF134	0.815583333333333
MGC119295	-0.3499
ZSWIM6	1.684
SMEK1	0.0598333333333333
PCGF2	0.299625
C1orf102	3.57675
CYP2A13	3.7685
KCNH6	-0.6618
MDM1	1.3721
ALDH7A1	0.398333333333333
C9orf75	0.11175
VDAC3	-0.3615
OR51T1	0.0975
EIF3F	-1.46616666666667
KCNJ10	-0.350625
LENG8	0.44775
EDEM2	0.138416666666667
CCNJL	-2.17516666666667
DHX37	-0.428
CRYGN	-0.181
AATF	0.067625
ZNF630	1.264875
E2F5	0.175
WFDC13	-0.2385
FTSJ3	-1.10333333333333
C4orf33	0.35975
LHFPL4	-2.36175
C19orf56	0.05175
SMAD4	1.157875
AFM	1.47066666666667
G0S2	0.1815
FCHSD2	-0.8125
RRP1B	-0.7306
EEF1B2	-0.4355
STAT6	0.2795
ZNF195	-0.77125
GNL1	-0.44
ZNRF2	-0.368666666666667
PER3	0.311
ASB16	0.15825
C10orf10	-0.119
ADCY8	-2.5585
C9orf58	-2.03883333333333
ARMC10	-0.1965
PSG1	-0.9705
DHX34	-0.744
VARS2	0.083375
NFIC	-0.082
ITPR2	3.6445
AGXT2	3.64566666666667
OR6K3	0.023
H2AFZ	-0.303916666666667
MLLT3	0.966666666666667
COX4I2	1.505
CCNT2	-0.128875
PLK4	-1.633
NUMBL	-0.777
MED16	0.12175
PLEKHQ1	0.824
GOSR1	0.890777777777778
BTG4	0.785
RPL30	0.112666666666667
IGSF5	0.5675
IGFL2	0.238333333333333
ELMOD2	0.397
SHC3	-1.26233333333333
HAVCR1	0.0765
DYNC2H1	0.53325
RNF5	-0.0738333333333333
C2orf7	-0.82625
NLF1	0.132
KLHL25	-0.31575
LRP10	0.7497
KRI1	-0.539
PUS7L	0.6545
MGMT	0.701
HOXD1	-1.5715
CSH1	0.1087
ATG16L2	-0.51775
FLJ44635	0.8105
CHODL	-0.43625
EXOSC8	-0.9305
SLC28A1	0.0695
MYO7B	-0.641333333333333
SEH1L	-0.1231
MTNR1A	-0.34
TSPAN5	-0.675833333333333
CDC45L	-3.45133333333333
AMIGO1	0.67
ATAD3A	-1.659
OSGIN2	0.3045
PDIK1L	0.961166666666667
DARC	1.514
PIPSL	1.061
SHMT1	-1.0595
CRISP3	0.429
POPDC2	1.9815
ZRANB2	-0.548833333333333
FBXL8	0.0205
TRIP13	-2.20518181818182
EIF5AL1	-1.395
POU5F1P3	-4.73633333333333
IL6	-0.918833333333333
CXorf38	0.812
IFNA16	0.3715
FBXL2	2.677
BRD1	0.6745
STATH	-0.22425
FBXO44	0.596666666666667
MCCC2	0.7465
CDC2	-1.4533
C5orf23	-1.0905
IVD	-0.0281666666666667
C10orf122	-0.89775
MSL3L1	0.2783
MVP	0.4895
EPOR	-0.2004
ZMYM1	-0.900333333333333
BCL7C	0.0548333333333333
PSTPIP2	1.0048
LYPD1	-3.004
OR8G5	-1.465
ZP3	-1.09283333333333
BCAS4	1.94741666666667
EDG6	1.64325
ISY1	-0.5965
PRAMEF2	-0.50525
CUL1	-0.563125
RNF213	1.5336
CCRK	1.7855
DHX9	0.057625
C13orf29	-1.029
NCKAP1	0.705833333333333
MRPL43	1.00214285714286
XPR1	0.2815
PKN2	0.0683
PODNL1	-0.5835
ZNF333	0.648625
DALRD3	0.6985
OPN1SW	0.2945
BTBD6	0.05725
C11orf82	-2.4745
OR5P3	0.5955
DUSP11	-0.095
L1CAM	-1.6826
NEK11	2.82716666666667
OR7E91P	0.6265
CNTN3	1.1788
CREB3L2	-0.46575
ZBTB37	0.976
KIAA1324L	-1.03575
NDUFB10	0.493
NUDT2	0.3825
GTPBP8	-0.7045
CACNA1D	0.612875
PRKAA2	0.649333333333333
PRDM8	0.0635
MGC16075	-0.3275
KRT14	-1.66835714285714
PP8961	0.132125
MRPL18	-0.24725
ABCG2	-2.19225
PACRG	0.4695
BBS2	1.33375
KREMEN2	-2.173
FBXO21	1.28
HNRPUL1	-0.102666666666667
GRB10	-1.85775
CLSTN1	0.4745
LMAN2	-0.1512
C17orf61	-0.048
NIPSNAP3A	1.71075
INSIG2	0.621
PCDHB7	-1.13916666666667
STXBP2	0.8145
CMAH	-0.197666666666667
SEMA5B	-0.88875
ZNF155	1.0075
COQ6	0.6045
PRPF4	-0.6565
TSPAN15	1.2337
VN1R5	0.22975
LATS2	0.6065
SELK	0.73
PGK2	-0.951666666666667
MS4A1	-0.6035
TYW3	0.1369
KRTAP5-1	-0.06575
RCCD1	-1.02733333333333
BTN1A1	0.48425
DDX28	0.716
TMEM65	-0.762
LOC92345	1.23575
TTC31	-0.806
WDR46	-0.431166666666667
CHP2	-0.884
LSP1	-0.365875
ZNF542	-0.29675
EXOSC1	0.3815
ARHGAP18	-0.253666666666667
LRRTM4	-0.7365
MAOB	4.47908333333333
CACNB4	-0.65775
MGC33846	2.40425
RANBP3L	0.23275
ATP5L	0.0375
ONECUT1	-2.916
NUDT9	1.4435
TMEM149	0.8725
STX17	0.7365
IGSF10	-4.25225
TMPRSS9	-0.2495
BMPR2	0.708416666666667
ALLC	-0.407
KLF7	-1.25025
GCC1	0.7729
TIMM9	-0.55075
CDO1	-0.328
MGC10701	-0.7475
IFI6	2.47766666666667
FRMD8	-0.2585
MGAT2	0.684
WBP5	0.170833333333333
CNIH2	-0.18725
KIAA0907	-0.4764
KCNH8	-0.338
CTSG	-2.16875
GRIK1	-0.668833333333334
CUL5	0.602125
FRMD1	0.2915
OR9A4	0.6255
SYT6	-0.725625
FOXD4L2	2.5085
ANAPC2	-0.787833333333333
OPN5	1.1195
TAF13	-0.74875
LYG2	-0.605
GGNBP1	0.144
C11orf40	0.689
OTX2	-0.9225
REG4	-0.0905
EIF5	0.107125
PALB2	-0.3905
SEPSECS	0.1874
RNASE3	-0.2105
TRIM49	-1.302
POLR2K	0.5842
GPR42	-0.021
C8B	-2.087
SASS6	-0.4835
PREB	-1.02733333333333
OR3A3	0.158
TUBA8	-0.202
IGLV2-14	-1.36575
STIL	-2.08975
ANKFN1	-0.732333333333333
NME7	-0.001
HOXC12	-0.457666666666667
UBE2C	-1.669
FHOD1	-1.217625
CDK2AP1	0.320416666666667
OR6K2	0.51425
DHPS	0.13075
RPL5	-0.451416666666667
TRGV5	0.7955
LOC541472	-0.500125
HCCS	0.7184
DENND1B	2.3515
LHX3	0.5065
OR5D16	0.6105
CXorf57	-0.134
IRF2BP1	1.33525
NDST2	0.8375
LCE3D	0.0095
BOLL	0.431625
SYT3	-0.67775
PIH1D2	0.8815
C20orf7	0.591
IL1R2	-0.685833333333333
SLAMF9	-0.824
PPME1	-0.844625
PIK3CA	0.18475
TRAPPC1	0.13325
COLEC10	-0.2215
SLC9A6	-0.0406666666666667
PDDC1	-1.05441666666667
CCDC53	1.238
GK3P	-0.15675
DAZL	-0.39975
BRI3	-0.0985
SDK1	-1.580625
CYP2C18	0.6075
IFI44L	3.616375
RPL3L	0.0135
FUT9	-0.802
KIFC2	-0.263666666666667
PMP2	-0.086
SLC4A9	-0.146
PLAG1	-2.24166666666667
MYCBP2	0.772666666666667
OR4E2	0.4345
CCDC65	1
C16orf82	-0.385625
ENTPD4	-0.038875
BRP44L	-0.206375
PMP22CD	0.53625
TMCO4	0.248
KCNN1	-0.547
WDR35	-0.38475
CCDC80	-0.1495
C3orf31	-0.441
SLC7A9	-0.11525
TMEM190	0.498
DBC1	-1.69316666666667
FADS3	-2.2145
PDZD8	0.301666666666667
GRM5	-0.089875
AZGP1	3.4562
PEX3	0.1545
MED1	0.9025
ATG4C	-1.10933333333333
HNRPH3	-0.282125
FAM109B	1.2765
C4orf17	0.0345
CA10	1.241
OPRD1	0.2805
CCL16	-1.271
SACM1L	0.19925
CST6	1.5855
CD63	1.06675
LGI1	-1.24675
ZNF784	0.0585
CRYBB1	-1.502
CX3CL1	-0.2989
TOP2A	-2.08025
GYPB	-3.88816666666667
GADD45GIP1	-0.2425
FEN1	-1.983375
IGF1R	-1.2250625
WDR72	-2.4395
PURG	-0.511
DEFB126	0.40875
PKD1L1	1.41225
CAV1	-2.4371
GNPDA2	1.9577
DGAT2	-0.988375
NLGN1	-4.00825
STRBP	0.459125
HPRT1	-0.626333333333333
FANCI	-2.049625
PSMA7	0.14525
DBF4B	-0.602
TTF1	-0.979
RAD54L	-2.97925
ELOF1	0.244
PLAGL2	0.250875
ZNF256	0.5305
HMGCL	-0.121
MSI2	0.309
RPESP	-3.11616666666667
C11orf60	0.2625
ABCD1	-0.279
ACAA1	-0.3353
SPARCL1	3.78985714285714
IL6ST	3.3321
ZNF319	1.30675
TMEM109	-0.6391
FAM90A1	-0.723666666666667
IL22RA1	-1.359
ATP4B	0.3755
TEC	-1.29766666666667
C7orf30	-0.867
TXNDC2	-0.339833333333333
ABCB4	-0.2965
KIAA1191	1.0465
C9orf38	-0.322
SFTPB	0.9285
CNTNAP2	0.130909090909091
FRK	1.1555
TBX19	-0.1
CHD4	-0.51775
C6orf26	-1.69316666666667
MOSC2	1.5475
IKBKE	-0.06725
HIF1A	-2.86933333333333
LOC595101	-0.1555
RELA	0.0801666666666667
TMEM16B	0.513666666666667
ABHD12B	-2.131
TSEN34	1.01425
KIF18A	-2.892
TXNDC9	-0.0386666666666667
SPATA2L	-0.166
SEMA4G	-1.181
C21orf91	-1.835125
MATN1	-0.3635
KCNIP4	0.448333333333333
TUSC1	2.305125
OR4C15	0.733
ARMCX6	-0.211083333333333
WBSCR27	0.421666666666667
OR52I2	-0.255
KIAA1604	-0.5335
DYNC1I1	-2.11325
PPP4C	-0.13425
SLC47A2	-1.414
TREH	0.2065
CD48	1.55516666666667
ST14	0.943333333333333
PKN1	-0.213
SPON2	0.09475
XBP1	1.88291666666667
SFRS12	0.247166666666667
EFCAB6	2.3655
SELT	0.711
SLC39A2	-0.428
ERF	-0.0656666666666667
ARL3	1.12125
SURF6	-0.7666
MLLT10	-0.694952380952381
FLJ11171	1.6305
TDGF1	-4.30033333333333
ERCC6	0.37525
EIF2AK4	0.592125
BAZ1A	0.109666666666667
LRRN3	-0.6325
TMC3	0.693
EFTUD1	0.02775
PTPRO	1.35916666666667
CLEC12A	0.408285714285714
ACBD4	0.70025
ZDHHC14	-1.61575
OTUD7B	1.378125
ACTB	-0.5473125
MSRA	0.158625
LCE5A	0.133
IFI35	1.334
BSCL2	-0.00516666666666666
ANKRD12	0.82575
CFHR2	1.135
RGAG1	-0.3385
HSFY1	-0.199
SLC30A5	0.6675
IMPG1	0.00449999999999995
GPR109A	0.0245
ZNF185	-1.942
IYD	-0.028
NPCDR1	0.854
SERPINA13	-0.9635
HMGCLL1	0.04175
NEUROG1	0.0648333333333333
UBQLN1	-0.4005
LIN37	0.8045
SOCS2	-2.871
DSCR4	-1.673375
XKR6	-2.69775
GPR142	0.6845
KRTAP13-3	0.2195
CCDC15	-0.625833333333333
MOS	0.1895
CD1E	-0.691
OFCC1	-0.280333333333333
FAM83D	-2.13025
SRFBP1	0.4385
C9orf96	-0.048
DHDH	-0.77925
CCDC90A	-0.858
RABL3	-0.18785
CD320	-1.32
ANGEL2	1.18766666666667
MRPL21	-0.32925
SMG6	0.391333333333333
INSR	1.8690625
FLJ14816	-0.9355
GLRB	2.8825
C9orf89	1.166
CIZ1	-0.778125
URG4	-0.362666666666667
LRDD	-1.08466666666667
CBY1	0.8585
NFX1	-0.307
MTERFD2	0.655285714285714
C19orf23	-0.02
PGC	-0.00837500000000001
IER3IP1	1.443
RASAL2	0.866166666666667
C1orf89	0.21775
SYNJ1	-0.275125
NFKBIE	0.39125
FLJ40125	-0.511333333333333
TCEB2	0.1751
NOG	-1.3805
POLR2J2	-0.491833333333333
HLA-B	3.265
PCDHA1	1.9725
PPP2R2B	-0.963
ARHGEF17	0.540666666666667
TCF7L2	-0.176285714285714
CHD5	-0.614333333333333
ZNF431	-0.391
TBC1D25	0.7305
ZNF800	0.62875
SCUBE2	0.265727272727273
MYCBP	0.164833333333333
GPX5	0.204
C6orf129	-0.0336666666666667
QSER1	-0.516
ULK2	4.213
PIGO	0.8015
NRCAM	-0.427571428571429
SLC35E3	-0.192375
CSRP2	-3.408
HYPE	0.2665
MAPK15	-0.199333333333333
MGC14327	-0.13875
TIMM13	0.2145
ZNF462	-0.314
GBA3	0.47025
TEX13A	0.093
MCM6	-1.33822222222222
MTRF1	-0.61425
ABCA7	-0.43375
EIF4A2	0.87625
ZC3H10	0.8955
RPGR	1.19566666666667
C20orf94	0.7865
RP1L1	-1.4565
GPR125	-0.093625
USP22	0.335714285714286
OR1L4	0.30125
MLZE	-0.4965
FLJ32065	0.5945
PTCD1	-0.03075
CRTAC1	-0.198
BXDC2	-0.83275
C18orf1	0.795
FAM107A	0.348428571428571
EFNA3	-1.363
P18SRP	0.0758
CAMKK2	0.678916666666667
KIAA0649	-0.108
NES	-2.498
HS6ST3	-1.388875
PON2	-1.22725
TCP11L2	0.1665
CLEC4A	2.229
PRR12	1.092
MLXIPL	-1.6846
C2orf50	-1.848
ZNF28	0.07425
ENC1	0.9305
MAP2K1	-0.462625
FKSG2	1.221
KIAA0430	0.8995
PTP4A1	0.0172777777777778
GPR156	0.772
GTF3C6	-0.30325
UBR2	0.4117
LOC388272	0.257
MAK	0.790666666666667
ACOT4	2.16125
STC2	-0.72325
PIGW	0.15775
SAE1	-0.64525
COL6A1	-0.920636363636364
OAZ1	0.677166666666667
STMN4	0.359166666666667
EDG3	-0.00900000000000001
SGCE	-3.33583333333333
IL11	-2.594
PRSS8	1.819375
YIPF5	1.21725
WNT4	3.562375
CSN2	0.0896666666666667
TCF7	-3.252
TDO2	2.2475
SAMD9	1.3883125
S100A7A	-1.088
MMRN1	0.77
GKAP1	1.217
AKR1C3	-3.26075
RNF19A	0.638375
GMDS	-1.10025
YKT6	-1.0695
SPARC	-0.3718
C12orf31	-0.2545
UBE2V2	-1.11566666666667
FBXL18	-0.914833333333333
KIAA0460	0.89175
ADAM22	0.129625
SERPINC1	-4.2005
KCTD21	0.06375
MYOHD1	-0.66175
ZNF37A	0.776666666666667
GTF3C1	0.0295
CTSZ	0.74775
PRNPIP	-1.154875
DRD1IP	0.0545
NR1I2	-1.92366666666667
ZNF266	0.2265
SPAG4L	-0.022
COX4NB	0.41575
SAPS1	0.342166666666667
APOA1	-3.86325
TATDN1	-0.644
C10orf82	-1.49625
KPNB1	-1.3705
FOXO3	0.179
CRYBB2	-1.3665
ZBTB5	-0.538166666666667
SLC25A38	0.275
DCTN2	0.1
IFT20	0.7845
CTHRC1	-0.4665
C1orf31	-0.06075
UHRF1	-1.0986875
GPC6	-1.3825
C10orf54	1.18675
MCF2L2	-0.569833333333334
WNT9B	-0.074625
OLA1	0.014375
FAM120B	-0.635
TTLL10	0.0685
CYorf15A	-3.984
RELN	-1.8819
SCN2B	-0.219083333333333
MFHAS1	-0.633
NKX3-2	-1.90533333333333
RASGRF2	-1.0685
SSBP1	-1.0055
KPNA6	-0.267714285714286
LOC389118	0.2875
HS3ST4	-1.2419
SUPT7L	0.12325
FLJ32658	-1.16125
IGFBPL1	0.39975
KIAA1641	-0.7063
SHKBP1	-0.734833333333333
CSF1R	4.237
NAGK	-0.12375
MYL2	-0.43675
HIST1H4C	-1.58883333333333
TOMM7	0.146375
ADAMTSL3	0.9939
TNFSF14	-0.22625
PRRT2	1.16625
VTA1	-0.665
AOAH	3.12666666666667
CRISPLD2	-0.07
PNN	-0.4098
TA-NFKBH	0.10025
ESPN	-1.36825
RBM43	0.6705
KIAA1267	0.894875
DDX3X	0.594555555555556
KIAA1576	-4.3435
PLXDC1	3.383
FLJ25801	-3.6625
HNRNPL	-0.09775
RUNDC3A	0.677166666666667
CASP12	0.7275
SH2D5	-1.465125
RPL26L1	0.0095
OR51A7	-0.65075
HDC	0.596
C2orf16	-0.3675
SYTL3	1.062875
GOLGA4	0.5354375
NOTCH1	-1.6135
ATPAF2	0.857
ECD	-0.129
SSX5	-0.817
SNAP91	-0.12825
OCA2	-3.0255
PNPO	0.517333333333333
DAPK1	-1.08433333333333
PINX1	-0.6665
SELENBP1	1.23425
NEK3	0.193
TMED4	-0.2225
SSTR4	0.0555
FOSL1	-2.325
CD40LG	0.4845
CES1	-1.92290909090909
DCI	0.161
B3GAT3	-0.281666666666667
STK17B	-0.35075
CNTN6	0.27675
CYP3A4	-0.870666666666667
MBOAT2	0.583714285714286
PISD	1.162625
USP1	-0.6235
PYDC1	1.52583333333333
CENPM	-1.563625
SAR1B	0.88475
TTC7B	-0.4595
DP58	-0.2505
GPC1	-2.1175
RBL1	-1.69575
TMEM137	-1.72716666666667
TOB1	1.963
TCEAL1	3.8205
CENPF	-1.86981818181818
C6	2.00683333333333
PRSS1	-3.2915
PPIL6	1.4515
C6orf124	0.857
ODZ4	-0.0241666666666667
SNCB	-0.5985
NDUFB9	-0.36575
CNOT6L	2.01066666666667
S100A9	-1.55883333333333
TRIM50	-0.03
KCTD1	2.1131
WDR63	1.477
SPEF2	2.960375
RNGTT	-0.329166666666667
CXorf22	-0.6475
KCNK16	0.3285
CEP250	-0.991625
ATPBD1B	-0.40725
KCNJ2	2.9825
MT1B	-1.31
ZNF684	-0.001
SLC4A1	0.04175
PDHA1	-0.37625
ZNF492	-0.633625
TKT	-2.042
BYSL	-0.116625
RNF38	0.608571428571429
AHDC1	0.2245
KLHL2	0.451375
CMTM8	1.9995
DMP1	-1.1765
HERPUD2	0.171
CRTAM	2.17483333333333
ZNF572	-0.18625
TMEM16J	0.0085
HSD17B2	-2.68925
UBE2G1	0.70975
AHSA2	-2.44275
PELI2	-0.334
TPX2	-2.52225
ATP9B	1.126
DAZAP1	0.133375
HMGCS2	0.306
C17orf38	0.49175
B9D1	1.47575
NKX2-5	-0.420833333333333
KIAA1276	0.5445
LILRB2	3.219
CSTF1	-0.162333333333333
BTN2A1	0.772666666666667
C15orf48	4.066
IGF2BP3	-4.303
FAM113B	0.506166666666667
HRG	-0.5645
ZNF131	-0.42175
USP47	0.959142857142857
CCDC88B	-0.652125
HCN1	-0.2278
HTN1	0.223
SYCP3	-0.562
C13orf23	-0.5236
PAPOLA	0.4390625
AATK	-0.0734
MSH3	0.477166666666667
NDUFAB1	0.01575
ITLN2	-0.830833333333333
BAK1	-0.17
MRPL45	0.0615
MTNR1B	-0.241833333333333
LOC645843	0.3545
SPECC1L	0.15425
PGCP	-0.04425
SPN	-0.512
GPR143	1.2605
ZNF576	0.625333333333333
TMEM39A	0.5588
ATP5D	-0.492833333333333
MAGEB3	-2.486
RPS5	-0.7255
ANP32E	-1.18428571428571
MTMR1	0.63225
YEATS4	-0.17075
SYNGAP1	-0.29275
PCOLCE	-2.56233333333333
MNS1	0.80725
PCYT2	-0.252166666666667
ZNF182	0.9365
LAX1	0.5695
SPPL2B	-0.0903
ELOVL5	1.3838
PCDHAC1	0.9525
B4GALNT1	-1.71716666666667
BLOC1S2	0.6795
ZNF673	-0.00630000000000002
ARHGAP21	-0.352666666666667
IRX5	4.22325
LRFN5	-0.8538
FAM7A1	-1.00675
RAB19	0.006
GINS1	-1.41825
ITM2B	1.5958
PAPSS2	-0.61225
OR5BF1	0.506
ACSL3	0.47525
KIAA1919	-1.12658333333333
GLT8D2	-0.47625
UTRN	0.0821428571428571
CNN1	-1.8225
HISPPD2A	0.518
SDAD1	0.275125
SIGLEC9	0.8475
RPL35	-0.483
C22orf26	-1.249
IMPDH2	-0.403875
WDR69	-0.035
SEC14L5	-0.814
CLTA	0.3685
RP11-529I10.4	1.317
GPR37L1	0.154333333333333
OGDH	-0.964416666666667
ASB13	0.7665
ZFP14	0.67075
ZCRB1	1.0295
KPNA3	0.11425
HSPA1L	1.4955
RHOC	-0.2135
LOC554175	-0.56175
PPP3CA	1.1206
SLC1A7	-0.776
ZNF529	0.2695
RBED1	0.68925
DDB2	-1.342
FLJ11286	0.431666666666667
SPATA1	0.5835
MKNK1	-0.1805
DYSF	0.198166666666667
ALKBH2	0.32575
NKD1	-3.447
C1orf174	-0.6425
PLEKHO1	0.121
ASB10	-0.477
RING1	-0.140333333333333
NPC2	0.09925
AVPR1B	0.3365
