Hybridization REF	TCGA-A8-A09I-01A-22R-A034-07
FBXO44	0.431333333333333
MCCC2	1.2085
CDC2	-0.7194
C5orf23	0.57525
IVD	1.11183333333333
C10orf122	-1.2975
MSL3L1	0.0149
MVP	1.397
EPOR	-0.3955
ZMYM1	-0.862
BCL7C	0.812666666666667
PSTPIP2	0.7048
LYPD1	-2.1775
OR8G5	0.224
ZP3	-0.1645
BCAS4	3.23691666666667
EDG6	2.55675
ISY1	-0.12275
PRAMEF2	-1.51775
CUL1	-0.6865
RNF213	2.0095
CCRK	0.80725
DHX9	0.24025
C13orf29	-0.846
NCKAP1	0.5815
MRPL43	0.590071428571428
XPR1	0.77275
PKN2	0.0852
PODNL1	1.135
ZNF333	0.080875
DALRD3	1.5
OPN1SW	0.1005
BTBD6	0.914
C11orf82	-0.3895
OR5P3	-0.3145
DUSP11	0.166
L1CAM	-1.2636
NEK11	2.22283333333333
OR7E91P	1.4805
CNTN3	1.106
CREB3L2	-0.08825
ZBTB37	1.2805
KIAA1324L	0.36175
NDUFB10	1.56783333333333
NUDT2	-0.73975
GTPBP8	-0.70675
CACNA1D	1.69675
PRKAA2	1.05516666666667
PRDM8	0.3855
MGC16075	-0.073
KRT14	-0.883214285714286
PP8961	0.881875
MRPL18	-0.16925
ABCG2	-3.3785
PACRG	0.705
BBS2	0.4435
KREMEN2	0.9255
FBXO21	0.87
HNRPUL1	0.0418333333333333
GRB10	-0.854
CLSTN1	0.70625
LMAN2	0.8031
C17orf61	0.09975
NIPSNAP3A	-0.20825
INSIG2	-1.69383333333333
PCDHB7	0.533
STXBP2	0.506875
CMAH	1.84841666666667
SEMA5B	-1.07875
ZNF155	0.301833333333333
COQ6	0.150166666666667
PRPF4	0.10625
TSPAN15	3.084
VN1R5	0.3315
LATS2	0.045
SELK	-0.08925
PGK2	0.501
MS4A1	-0.832625
TYW3	-1.3734
KRTAP5-1	1.006
RCCD1	-0.8355
BTN1A1	0.1585
DDX28	0.24225
TMEM65	-0.0305
LOC92345	0.203
TTC31	-0.00975
WDR46	-0.936666666666667
CHP2	-1.928
LSP1	0.76575
ZNF542	-0.8185
EXOSC1	0.22025
ARHGAP18	-0.203
LRRTM4	-1.165625
MAOB	4.84566666666667
CACNB4	-0.76
MGC33846	-0.26075
RANBP3L	0.945
ATP5L	-0.9995
ONECUT1	-3.1335
NUDT9	0.2725
TMEM149	1.4535
STX17	0.51475
IGSF10	-4.43275
TMPRSS9	0.0495
BMPR2	0.8585
ALLC	0.01
KLF7	1.726
GCC1	0.3066
TIMM9	-0.84975
CDO1	-1.36183333333333
MGC10701	-0.8175
IFI6	3.5425
FRMD8	0.92625
MGAT2	0.36525
WBP5	-1.62316666666667
CNIH2	0.7265
KIAA0907	-0.846
KCNH8	-0.4635
CTSG	-2.557
GRIK1	-0.8045
CUL5	0.29475
FRMD1	0.654
OR9A4	0.5105
SYT6	-1.592875
FOXD4L2	0.64225
ANAPC2	-0.706666666666667
OPN5	0.365
TAF13	0.08875
LYG2	-0.5865
GGNBP1	0.4595
C11orf40	0.462
OTX2	-1.3435
REG4	0.199
EIF5	-0.3886875
PALB2	-0.87375
SEPSECS	-0.0431
RNASE3	0.02625
TRIM49	-2.3565
POLR2K	0.812
GPR42	0.6225
C8B	-3.64875
SASS6	-0.79425
PREB	0.420666666666667
OR3A3	0.8915
TUBA8	0.426625
IGLV2-14	1.96975
STIL	-1.378
ANKFN1	-0.755833333333333
NME7	-0.68925
HOXC12	0.198
UBE2C	0.408375
FHOD1	-0.102125
CDK2AP1	0.499416666666667
OR6K2	0.36925
DHPS	-0.17375
RPL5	-1.24125
TRGV5	0.331
LOC541472	-0.2045
HCCS	0.2124
DENND1B	3.5075
LHX3	-0.3905
OR5D16	0.8975
CXorf57	-2.72083333333333
IRF2BP1	0.88725
NDST2	0.695
LCE3D	0.3455
BOLL	0.475833333333333
SYT3	-1.51325
PIH1D2	-0.73025
C20orf7	0.025
IL1R2	0.549833333333333
SLAMF9	0.691
PPME1	0.5305
PIK3CA	-0.38275
TRAPPC1	-0.004375
COLEC10	-1.16825
SLC9A6	-1.71116666666667
PDDC1	-0.927416666666666
CCDC53	0.78575
GK3P	-0.1995
DAZL	-1.48175
BRI3	0.02125
SDK1	-1.101375
CYP2C18	0.9435
IFI44L	5.224125
RPL3L	0.08
FUT9	-2.7226
KIFC2	0.604
PMP2	-0.558428571428571
SLC4A9	-0.1385
PLAG1	-2.64366666666667
MYCBP2	-0.355333333333333
OR4E2	-0.02
CCDC65	1.15475
C16orf82	-0.252875
ENTPD4	-0.266625
BRP44L	-0.0595
PMP22CD	-0.18375
TMCO4	0.0611666666666667
KCNN1	-0.827666666666667
WDR35	0.13875
CCDC80	1.681
C3orf31	-0.19025
SLC7A9	-0.643
TMEM190	-1.26825
DBC1	-2.4268
FADS3	-0.567333333333333
PDZD8	0.00666666666666667
GRM5	-0.13675
AZGP1	3.5442
PEX3	-0.7295
MED1	4.44242857142857
ATG4C	-1.8165
HNRPH3	-0.76175
FAM109B	3.292
C4orf17	-0.2285
CA10	3.18625
OPRD1	-0.0165
CCL16	-1.9835
SACM1L	-1.63625
CST6	4.1745
CD63	1.5269375
LGI1	-2.6525
ZNF784	0.71975
CRYBB1	-0.6785
CX3CL1	0.48075
TOP2A	0.4805
GYPB	-5.10216666666667
GADD45GIP1	-0.44575
FEN1	-1.138625
IGF1R	0.67375
WDR72	-1.74883333333333
PURG	-1.35633333333333
DEFB126	-0.2605
PKD1L1	1.81475
CAV1	-3.1928
GNPDA2	0.0523
DGAT2	-0.418625
NLGN1	-5.97275
STRBP	0.05075
HPRT1	-0.497333333333333
FANCI	-0.884125
PSMA7	1.254
DBF4B	-0.949333333333333
TTF1	-0.4325
RAD54L	-2.43475
ELOF1	-0.0475
PLAGL2	0.17
ZNF256	0.489
HMGCL	-0.299
MSI2	2.60083333333333
RPESP	-1.5035
C11orf60	-0.05325
ABCD1	0.1605
ACAA1	0.2783
SPARCL1	4.41178571428571
IL6ST	1.2888
ZNF319	0.6295
TMEM109	-0.2465
FAM90A1	0.632333333333333
IL22RA1	-0.3485
ATP4B	0.35
TEC	-1.06433333333333
C7orf30	-0.8155
TXNDC2	-0.527333333333333
ABCB4	-0.6375
KIAA1191	0.22875
C9orf38	0.0695
SFTPB	1.04075
CNTNAP2	0.785
FRK	1.677
TBX19	-0.10225
CHD4	-0.097
C6orf26	-1.54166666666667
MOSC2	1.99725
IKBKE	1.5235
HIF1A	-2.28816666666667
LOC595101	0.0135
RELA	0.600666666666667
TMEM16B	-1.92166666666667
ABHD12B	-2.7425
TSEN34	0.085
KIF18A	-1.61375
TXNDC9	0.6335
SPATA2L	0.2595
SEMA4G	-0.9665
C21orf91	-0.918375
MATN1	-0.397
KCNIP4	0.0411666666666667
TUSC1	2.053
OR4C15	0.00775000000000001
ARMCX6	0.539416666666667
WBSCR27	-0.662166666666667
OR52I2	-0.268
KIAA1604	-1.06925
DYNC1I1	-1.737
PPP4C	0.486
SLC47A2	-2.72066666666667
TREH	0.215
CD48	1.734
ST14	1.70816666666667
PKN1	0.2395
SPON2	2.242
XBP1	2.46208333333333
SFRS12	-0.46
EFCAB6	1.719
SELT	0.4035
SLC39A2	2.186
ERF	-0.914166666666667
ARL3	0.947875
SURF6	-0.2786
MLLT10	-0.334285714285714
FLJ11171	1.25466666666667
TDGF1	-5.396
ERCC6	-0.37525
EIF2AK4	0.944375
BAZ1A	0.322
LRRN3	-0.373666666666667
TMC3	1.3565
EFTUD1	0.051
PTPRO	1.47816666666667
CLEC12A	1.499125
ACBD4	-0.3755
ZDHHC14	-0.821625
OTUD7B	1.308625
ACTB	0.7404375
MSRA	-0.519125
LCE5A	0.92
IFI35	1.706
BSCL2	0.0753333333333333
ANKRD12	0.260916666666667
CFHR2	0.606
RGAG1	-0.273
HSFY1	0.0135
SLC30A5	-0.100333333333333
IMPG1	0.381
GPR109A	0.7925
ZNF185	0.41225
IYD	2.76725
NPCDR1	-0.29
SERPINA13	-0.258
HMGCLL1	-2.88425
NEUROG1	0.855833333333333
UBQLN1	0.2614375
LIN37	0.30075
SOCS2	-2.90325
DSCR4	-2.007625
XKR6	-2.248
GPR142	1.0415
KRTAP13-3	0.036
CCDC15	-1.02883333333333
MOS	0.178
CD1E	-2.464
OFCC1	0.0333333333333334
FAM83D	-0.018
SRFBP1	-0.177
C9orf96	0.076
DHDH	-0.23425
CCDC90A	0.0655
RABL3	0.5293
CD320	-1.924
ANGEL2	0.60275
MRPL21	-0.04075
SMG6	-0.0776666666666667
INSR	2.218375
FLJ14816	-0.7285
GLRB	-0.5765
C9orf89	1.34625
CIZ1	-0.613
URG4	0.160166666666667
LRDD	-1.47916666666667
CBY1	1.17583333333333
NFX1	0.49325
MTERFD2	-0.318214285714286
C19orf23	1.4175
PGC	-2.96325
IER3IP1	0.7256
RASAL2	1.82083333333333
C1orf89	-0.12775
SYNJ1	-0.627875
NFKBIE	0.78
FLJ40125	-0.776333333333333
TCEB2	0.5726
NOG	-1.525
POLR2J2	-0.866666666666667
HLA-B	3.44175
PCDHA1	1.55
PPP2R2B	-1.9955
ARHGEF17	0.752666666666667
TCF7L2	0.800857142857143
CHD5	-0.804333333333333
ZNF431	-0.569125
TBC1D25	0.24025
ZNF800	0.23775
SCUBE2	0.901818181818182
MYCBP	-0.244166666666667
GPX5	0.622
C6orf129	0.472166666666667
QSER1	0.948333333333333
ULK2	1.08
PIGO	0.919833333333333
NRCAM	-2.80130769230769
SLC35E3	1.107125
CSRP2	-1.5835
HYPE	1.06525
MAPK15	0.695333333333333
MGC14327	0.18825
TIMM13	-0.185333333333333
ZNF462	-2.01225
GBA3	0.187
TEX13A	-0.233
MCM6	-0.217444444444444
MTRF1	-1.347125
ABCA7	-0.68425
EIF4A2	-1.52925
ZC3H10	1.5713
RPGR	-0.530333333333333
C20orf94	1.11575
RP1L1	0.02275
GPR125	-0.52975
USP22	-0.553
OR1L4	-0.4175
MLZE	0.9525
FLJ32065	0.828
PTCD1	-0.653
CRTAC1	0.493
BXDC2	-1.2345
C18orf1	2.67983333333333
FAM107A	0.553928571428571
EFNA3	-0.52875
P18SRP	-0.0766
CAMKK2	1.50341666666667
KIAA0649	-0.877
NES	-1.58616666666667
HS6ST3	0.129625
PON2	0.03125
TCP11L2	-0.30225
CLEC4A	2.3685
PRR12	0.33
MLXIPL	-1.6699
C2orf50	0.2825
ZNF28	0.91975
ENC1	0.868166666666667
MAP2K1	-0.271
FKSG2	0.46325
KIAA0430	-0.19675
PTP4A1	-1.13477777777778
GPR156	1.1785
GTF3C6	0.238
UBR2	-0.0083
LOC388272	-0.407
MAK	3.8475
ACOT4	2.51125
STC2	-3.74241666666667
PIGW	-1.00025
SAE1	-0.325875
COL6A1	0.760727272727273
OAZ1	-0.037
STMN4	0.309666666666667
EDG3	1.25266666666667
SGCE	1.64233333333333
IL11	-1.62733333333333
PRSS8	3.17375
YIPF5	0.5745
WNT4	2.5075
CSN2	0.128333333333333
TCF7	-3.05725
TDO2	3.504
SAMD9	1.2443125
S100A7A	5.0075
MMRN1	0.842333333333333
GKAP1	-0.14775
AKR1C3	-3.407875
RNF19A	1.13025
GMDS	-0.67175
YKT6	-0.272625
SPARC	1.6693
C12orf31	0.165
UBE2V2	-0.705666666666667
FBXL18	-0.995333333333333
KIAA0460	0.68325
ADAM22	0.312125
SERPINC1	-3.9305
KCTD21	1.85925
MYOHD1	-1.5745
ZNF37A	-0.0661666666666667
GTF3C1	0.2095
CTSZ	2.72525
PRNPIP	-1.02325
DRD1IP	0.3985
NR1I2	-2.272
ZNF266	-0.2146
SPAG4L	0.484
COX4NB	0.0475
SAPS1	0.388833333333333
APOA1	-3.693
TATDN1	-0.46
C10orf82	-2.83025
KPNB1	-1.068
FOXO3	1.07741666666667
CRYBB2	-1.1505
ZBTB5	-0.4905
SLC25A38	0.6895
DCTN2	0.382666666666667
IFT20	-0.16325
CTHRC1	2.45275
C1orf31	0.155375
UHRF1	0.1720625
GPC6	0.23475
C10orf54	1.70075
MCF2L2	-0.575
WNT9B	0.274875
OLA1	-0.743875
FAM120B	0.4845
TTLL10	-0.219
CYorf15A	-5.21375
RELN	-2.5883
SCN2B	0.202916666666667
MFHAS1	-0.12575
NKX3-2	-0.6435
RASGRF2	0.126
SSBP1	-0.853833333333333
KPNA6	-0.824
LOC389118	0.9305
HS3ST4	-2.1807
SUPT7L	-0.56325
FLJ32658	1.38325
IGFBPL1	-1.05775
KIAA1641	-0.0636
SHKBP1	-0.0163333333333333
CSF1R	4.70275
NAGK	1.16425
MYL2	0.723
HIST1H4C	-0.684666666666667
TOMM7	-0.05275
ADAMTSL3	1.5602
TNFSF14	-0.19075
PRRT2	-0.782
VTA1	-0.56375
AOAH	3.63133333333333
CRISPLD2	1.68692857142857
PNN	-1.2703
TA-NFKBH	-0.1255
ESPN	-0.08625
RBM43	0.8395
KIAA1267	-0.503
DDX3X	0.385166666666667
KIAA1576	-4.445
PLXDC1	3.9735
FLJ25801	-4.32075
HNRNPL	-0.516
RUNDC3A	0.108
CASP12	0.2285
SH2D5	-1.946125
RPL26L1	0.114
OR51A7	0.4925
HDC	2.3165
C2orf16	-0.113166666666667
SYTL3	1.6135
GOLGA4	0.3566875
NOTCH1	-0.614
ATPAF2	0.07075
ECD	-0.04075
SSX5	-1.93266666666667
SNAP91	-0.174
OCA2	-5.434
PNPO	0.556666666666667
DAPK1	0.0775
PINX1	-0.437666666666667
SELENBP1	1.891
NEK3	0.6305
TMED4	-0.294714285714286
SSTR4	0.519
FOSL1	-2.4985
CD40LG	0.4175
CES1	-1.33741666666667
DCI	0.954333333333333
B3GAT3	-0.3045
STK17B	-0.00275
CNTN6	-0.05975
CYP3A4	-1.47483333333333
MBOAT2	1.95185714285714
PISD	0.50425
USP1	-1.24225
PYDC1	3.44066666666667
CENPM	-0.21375
SAR1B	1.50875
TTC7B	-0.060375
DP58	0.243
GPC1	0.016
RBL1	-0.928
TMEM137	-1.41316666666667
TOB1	1.56041666666667
TCEAL1	0.481166666666667
CENPF	-0.639545454545455
C6	0.863
PRSS1	-3.522
PPIL6	0.627666666666667
C6orf124	-1.036
ODZ4	0.442333333333333
SNCB	-0.17325
NDUFB9	0.742375
CNOT6L	0.367833333333333
S100A9	4.62983333333333
TRIM50	0.3115
KCTD1	1.5375
WDR63	0.59825
SPEF2	2.39175
RNGTT	-0.357333333333333
CXorf22	-0.1585
KCNK16	0.453
CEP250	-0.429
ATPBD1B	-0.41275
KCNJ2	3.27175
MT1B	-0.706
ZNF684	-1.0885
SLC4A1	0.65875
PDHA1	-0.861
ZNF492	-1.26475
TKT	-1.66875
BYSL	-0.161875
RNF38	0.0175
AHDC1	0.12
KLHL2	-0.2245
CMTM8	2.89075
DMP1	-0.2005
HERPUD2	0.0165
CRTAM	3.30533333333333
ZNF572	1.15325
TMEM16J	-1.072
HSD17B2	-4.74625
UBE2G1	-0.24675
AHSA2	-2.18075
PELI2	-1.8875
TPX2	-0.477875
ATP9B	1.21133333333333
DAZAP1	0.09175
HMGCS2	3.42633333333333
C17orf38	0.99625
B9D1	-0.4905
NKX2-5	-1.53266666666667
KIAA1276	-0.96125
LILRB2	3.7005
CSTF1	0.255
BTN2A1	-0.00283333333333332
C15orf48	6.15825
IGF2BP3	-4.0925
FAM113B	0.741833333333333
HRG	0.143125
ZNF131	-0.5585
USP47	-0.199642857142857
CCDC88B	-0.071625
HCN1	-1.1704
HTN1	-1.16183333333333
SYCP3	-0.26975
C13orf23	0.1148
PAPOLA	0.3045625
AATK	-0.1561
MSH3	-0.0681666666666667
NDUFAB1	-0.3015
ITLN2	-0.7025
BAK1	0.583333333333333
MRPL45	-1.25366666666667
MTNR1B	0.053
LOC645843	0.1235
SPECC1L	0.88575
PGCP	0.17525
SPN	-0.286375
GPR143	1.076
ZNF576	0.286666666666667
TMEM39A	0.0133
ATP5D	-0.327833333333333
MAGEB3	-1.963
RPS5	-0.785
ANP32E	-0.364214285714286
MTMR1	0.423
YEATS4	-0.5515
SYNGAP1	-0.232
PCOLCE	-0.207166666666667
MNS1	-0.272
PCYT2	-0.178833333333333
ZNF182	-0.62325
LAX1	1.6455
SPPL2B	0.3696
ELOVL5	0.2867
PCDHAC1	0.939
B4GALNT1	-0.541166666666667
BLOC1S2	0.74025
ZNF673	-1.0338
ARHGAP21	-0.439666666666667
IRX5	3.74125
LRFN5	-0.945166666666667
FAM7A1	-0.93
RAB19	1.1355
GINS1	-0.10425
ITM2B	1.0986
PAPSS2	0.173333333333333
OR5BF1	0.7615
ACSL3	-0.02875
KIAA1919	-1.07166666666667
GLT8D2	1.93775
UTRN	-0.0934285714285714
CNN1	0.4755
HISPPD2A	0.568
SDAD1	0.398125
SIGLEC9	2.09316666666667
RPL35	-0.340571428571429
C22orf26	0.461
IMPDH2	-1.053
WDR69	-1.1075
SEC14L5	-0.704166666666667
CLTA	0.358
RP11-529I10.4	0.27
GPR37L1	0.3165
OGDH	-0.133833333333333
ASB13	1.25983333333333
ZFP14	-0.821
ZCRB1	0.477833333333333
KPNA3	0.51575
HSPA1L	1.62175
RHOC	1.12425
LOC554175	-0.3155
PPP3CA	-0.8183
SLC1A7	-0.8281
ZNF529	-0.7235
RBED1	0.60725
DDB2	-0.71675
FLJ11286	0.9275
SPATA1	0.1965
MKNK1	0.2965
DYSF	1.32433333333333
ALKBH2	0.152
NKD1	-2.40716666666667
C1orf174	-0.511
PLEKHO1	1.2985
ASB10	0.42925
RING1	0.00416666666666667
NPC2	0.01825
AVPR1B	-0.228
YTHDF1	0.616416666666667
LMAN1L	0.59
GSG2	-0.968
CEP170	0.1339
RPS4Y2	-5.7145
MSH6	-0.8065
HECTD2	0.0545
ZNF556	-3.97083333333333
PLEKHC1	-0.9807
AIRE	0.396
BCL2L10	-0.04075
LMOD3	-0.234166666666667
ZBTB8	0.1821
FOXA2	-4.3197
SLCO2A1	1.910125
C3orf46	-0.739
PRDM16	-0.579
TMEM98	2.374
FRMD5	-2.325
PDE6C	-0.257
C1orf216	-0.499666666666667
EP400	-0.000714285714285703
PTK2	0.0309166666666667
RNF217	-0.23325
NDUFA8	0.1155
ZFAT1	0.3235
LAMP3	2.22516666666667
GLTSCR2	-0.323625
NPW	0.504
LLGL2	0.7205
PPM1K	0.925166666666667
C20orf177	-0.2175
KIR2DL4	1.5119
NFKB2	0.79
C21orf122	-1.00083333333333
HESX1	0.3235
GPR114	0.7
SLC25A35	-0.434166666666667
GNAT1	0.1125
ORAI3	-0.28325
FAM76B	-0.58425
TMEM99	-0.984
TRIM29	-1.6636
CDS1	2.938
RHEB	-0.3522
C4orf27	-0.581833333333333
RAB3A	0.33775
OTUD6B	-0.0755
GPD1	-0.179125
CDH15	-0.711666666666667
NPM1	-0.5005
TMEM117	-1.89675
PRPS2	-0.372
GCK	-0.1715
ADRA2A	3.2355
TSPYL4	-0.2595
TASP1	0.039
WDR19	0.06775
C10orf38	-2.69025
PDE4C	-0.8805
FYB	0.891583333333334
C1orf55	0.655666666666667
PPFIA3	-0.61875
RAD18	-0.2965
C12orf44	0.576
CRYBA4	0.2105
HVCN1	1.376
TAF10	-0.118666666666667
C16orf48	-0.453166666666667
DEPDC5	1.35566666666667
LTBP1	-1.867
MAPRE1	0.735875
FGF8	0.22
C3orf52	2.0985
SENP7	-0.43
LRRK2	0.41025
RUNDC2A	0.433666666666667
KIAA0355	-0.446166666666667
CPEB1	-2.3655
PPEF2	0.1745
ABI2	-0.238333333333333
KIAA0317	-0.0955
ATF1	-0.0665
DYNC1H1	0.8595
DIP	0.9535
TMEM33	0.358555555555556
POLDIP3	0.36025
C7orf24	1.6235
GPR171	2.90075
CDC6	1.01516666666667
PLD1	-1.191
ITFG2	-0.7021
NDUFC1	1.18375
AKNA	-0.88175
NBR1	-0.736
PKHD1	1.194625
HPS4	-0.4682
MAFA	1.042
ULBP3	0.1215
DIRC1	0.9155
IMMT	-0.01475
C22orf13	0.939833333333333
CEL	0.05325
MARK3	-0.034
ADAMTS2	1.69566666666667
ARPC3	0.572166666666667
TMEM10	0.01825
NPHS1	-0.15775
BRD8	-0.235833333333333
WDR12	-1.149
IDI2	0.30125
HOXD13	-2.442
OR8G2	-1.432
SLAIN1	-3.59
GABRQ	-0.268
NR2C2	-0.0955
NKTR	-0.5525
TLE2	1.522
KIAA0892	0.0306666666666667
AURKA	-0.878272727272727
GPRC5C	1.453
TBC1D9B	0.41675
PNPLA6	-0.1855
AP3B1	-0.1655
NAG	-0.493625
C11orf68	-0.33725
AKR7A3	1.85925
AHCYL1	-0.571833333333333
COP1	1.02733333333333
RPP14	-0.614916666666667
PCDHB18	-0.4655
CDH24	1.15675
KRT17	-1.6469
LACTB2	-1.27675
DDX24	0.397
PHACTR1	-2.10133333333333
SLC35E2	-0.77025
LOXL1	-0.40825
IQSEC2	0.47775
RGSL1	-0.085
PCDHGC5	0.292
MEGF10	0.616375
PRRX1	1.74133333333333
ASTE1	0.703833333333333
C6orf159	-1.4585
MYOD1	1.0865
GAA	0.39425
ZNF747	1.11125
KLRC1	0.767125
IL1RL2	-0.025
GDF9	1.34775
GPR119	0.8745
TRAF2	0.205833333333333
HCK	4.23666666666667
BMP6	-3.28675
IL8RA	4.15183333333333
FLJ35848	-1.31275
EFHA1	-0.046
CDSN	-0.1915
C14orf54	0.0103333333333334
LSM3	0.22025
ZFP41	0.6295
C9orf126	-1.33566666666667
VIT	-2.383
SPCS3	-0.20725
DEF8	-0.9888
CHAF1A	-1.117
C1orf165	-1.74416666666667
ZFPM2	0.347333333333333
FTH1	0.367
SLC35F1	-2.00525
YWHAH	1.2695
C17orf66	0.678666666666667
ADRB1	-0.479833333333333
FOXL1	-0.3605
RG9MTD3	-0.507666666666667
UMPS	0.06
MGC13008	0.092
KIAA1161	0.5845
CCDC77	-1.85
C12orf65	-1.236
COG4	-0.260166666666667
RCP9	0.555833333333333
RP4-692D3.1	2.8115
CDC2L5	0.284
MGC7036	0.737166666666667
DNAJC11	-0.53575
GDF2	0.261333333333333
TIMM17A	0.8395
HNRNPA0	-0.0854
OR2H1	0.07375
PCBP1	0.06475
COL23A1	-2.36375
LRRC2	-0.890142857142857
NSD1	0.386
FLJ37078	-0.628625
WDR91	-0.700666666666667
TMEM179	-0.0915
DSCR10	0.5035
CNDP2	1.5622
FYN	-1.2265
BEX2	-1.94533333333333
KCND3	0.692333333333333
YPEL5	1.31875
LRRC42	-1.20416666666667
C17orf45	-1.455375
ZNF649	0.1815
LOC150763	0.869625
COL5A2	2.89591666666667
CNGA2	0.2935
ELA2B	-0.353166666666667
RAB9B	1.07625
FAM100A	0.43575
NAIP	0.334642857142857
MYOZ2	-0.623125
SPATA12	0.601
XRCC4	-0.2195
CYB561	3.8192
CHST10	0.37225
BAI1	-1.77133333333333
BRSK1	-0.585166666666667
C17orf89	0.23425
PDE6H	-0.411
FLJ20309	0.8788
MAP7	1.12675
SCN4B	-0.95125
SPAG9	-0.429875
SERTAD1	0.771
FLJ21963	-1.4045
ANTXR1	0.3846
TMPRSS13	1.512
ETV7	4.508
DGAT1	1.09516666666667
NKIRAS1	0.860666666666667
TAC3	-2.64325
CORO1C	-0.219166666666667
RAD54B	-0.28425
HRASLS3	1.72866666666667
C21orf42	0.532
BARD1	0.234
ZNF177	-2.28616666666667
MIP	0.0545
ZNF442	0.516
F2	-3.9839
GRIA1	-0.336
GALNTL2	1.753
WNT5A	-1.6429
LENG9	0.73
hCG_25371	-1.811
FOXR1	0.284
TRA@	1.0625
PWWP2	2.05275
C1QTNF7	0.661166666666667
SLC7A4	2.552
C4orf7	1.47925
C17orf80	-0.151
KLK4	1.71483333333333
IL31	-0.407
TMEM176A	3.8025
CTNNB1	0.2030625
BHLHB2	0.8735
TMEM185B	1.44066666666667
ARD1B	0.064
C1orf93	0.8775
BRUNOL4	-0.273333333333333
LOC541469	0.6985
UPK2	-0.1215
GAS8	1.4465
PATE	0.565
IMPACT	1.12
WNK4	-0.516833333333333
HNRPLL	-1.15825
GAD2	0.6205
ITGA6	-0.91375
BMP15	0.482
CYP2A7	1.29325
RIC8A	0.771
CCND1	0.714916666666667
USP35	0.733
DSCR2	-1.909
CCL4	4.935
ZCCHC10	0.2355
NOL11	0.46475
TRPM2	0.785083333333333
PSMD2	0.0311818181818182
CHTF18	0.3225
USP18	2.95425
RRAS	0.906625
LAMC3	-1.06325
TOX	-3.42333333333333
PCDH15	0.1495
GABRG3	-3.12125
NUDCD2	-0.4125
SGCZ	0.336
KCTD17	0.1468
SPSB2	1.355
TPPP3	2.08816666666667
CILP2	1.30983333333333
CALB2	1.8975
CEBPZ	-0.537166666666667
ZNF479	0.01925
FMOD	4.557
C21orf66	-0.682642857142857
CLN6	0.580166666666667
ANAPC1	-0.9095
SH2D3C	0.92475
PTPN14	-0.4331
TRIM42	-0.0595
APTX	0.15525
SNRPG	0.102833333333333
BMS1	-0.248
MAGEA3	-4.1705
NFATC3	-0.403583333333333
LRRC45	0.916333333333333
ARS2	-0.00564285714285714
LRIG1	-0.0896666666666667
EPSTI1	2.25016666666667
PRSS27	-0.75075
ERC2	-0.884125
PRKACB	-0.197714285714286
PRDM13	-4.2125
HCG27	-1.53075
KLK12	-4.1195
HSD17B7	0.112
ZNF354A	0.5585
PCDH11X	-0.304
DMGDH	-1.058
PCBD2	1.0195
TMC6	-0.287875
RIMS1	1.150625
SF3B2	-0.00383333333333333
RCN1	-2.046
CPB1	3.748
BCAR3	-1.378
FCRLB	0.789875
PAK1IP1	-0.709
OR10H1	0.289
KIF9	0.569
PITPNM2	-1.34625
L3MBTL4	0.09025
TGFB1	-0.1114
ZXDC	0.7925
SLC6A16	0.789
SRrp35	-2.762125
LRRC8E	2.04175
PPIAL4	-0.308333333333333
EOMES	1.30516666666667
PAX2	-0.2085
SCARF2	0.416
PSEN2	2.35291666666667
PCDHB13	0.7515
C10orf28	0.591125
DHRS7B	-0.0362142857142857
C1orf131	0.918
ASB1	-1.1149
ZNF223	0.324333333333333
LCMT2	1.26675
MEP1A	-0.95375
TMEM53	0.02525
RSPH3	0.563
C10orf33	-0.9895
LOC644285	-1.58075
PTPN9	0.477166666666667
ABCA12	0.222
CCDC37	-1.50975
RUNDC1	0.5929
YES1	0.564166666666667
FAM120AOS	0.99175
OR5M3	1.014
PPP1R3F	-0.564916666666667
IL13	0.5247
MDFI	-1.335
PRNT	-0.0445
ZDBF2	-2.083
OR10C1	0.429833333333333
CLIC1	0.315166666666667
LILRA5	1.72933333333333
CSAG1	-3.79083333333333
TREML2	-0.2685
FAM125A	-0.3235
ZNF74	-0.11725
FAM104A	0.085875
LRRC39	-2.0235
SAMD5	-2.39575
HYAL2	0.223
HIST2H2AC	1.706375
IGFBP5	1.33165217391304
NRTN	-2.2485
KIAA0556	0.3925
FAM29A	-1.20472222222222
JMJD2A	0.3415
EPHB1	0.373
POLD4	2.262125
ANAPC10	-0.47225
LRRC36	-0.6825
MEGF6	0.137125
LPHN3	0.1895
BMP10	0.028
C21orf55	-0.3155
CREM	-0.785625
PTGER4	1.12
METAP1	-0.480125
KCNQ1	0.813666666666667
NR2F2	0.157375
SSFA2	2.45233333333333
CTTNBP2	-4.23275
BCL2A1	-0.267125
ZBTB24	-0.624125
SLCO6A1	-1.92675
PRDM1	0.5909
OR7D2	-1.0445
CCDC47	0.6013
LOC646982	0.206
SLC26A6	-1.06533333333333
BIN1	-0.4895
SRRM1	-0.581714285714286
PCSK1N	-1.138625
ALS2	0.078
ECT2	0.0477894736842105
CACNA2D2	0.50575
DOCK6	-0.5005
C10orf119	0.194
FATE1	0.46725
DUSP23	2.35575
TRIP6	-0.0067857142857143
NUP35	-0.657
CDH3	-0.668
KLHDC8A	1.0085
C9orf116	0.833625
EI24	-0.465
