Hybridization REF	TCGA-E2-A14X-01A-11R-A115-07
FOXI1	2.08966666666667
RAB4A	2.1662
TMEM39B	-0.6755
ATPBD1C	-0.7005
FARSA	-0.5645
PLEKHG5	0.256
CMAS	0.497
OR7E24	0.074
SLC30A1	0.2325
CDC42EP5	0.976
PLAC1	-3.207
KLHL18	0.164
LBA1	0.4477
TAZ	-0.37425
CRIP2	1.515
BTBD11	-1.22033333333333
C16orf72	0.385
DIO2	0.104
LRRCC1	1.87116666666667
CCDC136	-2.737
PRX	0.072875
RBM5	-0.1058
TMEM85	0.309125
TUBGCP4	-0.951166666666666
APLN	0.328
CDK7	-0.530166666666667
SSR2	0.951083333333333
CRELD1	-1.37225
C19orf46	0.50275
GAL3ST4	0.159166666666667
KBTBD10	0.73425
IL28A	0.0795
WDR27	0.4895
MCM2	-0.917
SOX14	0.0665
FLJ39743	0.3805
KIAA0922	0.565375
HIPK4	-0.129
FLJ25758	-0.057
C16orf57	-0.6995
PDZD2	1.305125
MCC	0.230125
HHLA3	0.8404
ID2	-0.41075
C20orf23	1.09108333333333
ZNF688	0.268
APOC2	-2.40566666666667
LOC440093	-0.82075
FAM50B	1.741
PWP1	-0.089
DNAH10	0.434
HIST1H2BA	0.0045
GPR56	1.59383333333333
METAP2	-0.188375
PAN3	0.994
STXBP4	-1.072375
PDHX	-0.697
MTA1	-0.184583333333333
ZBED4	0.9395
ZNF720	-1.259
CDK2	-1.5305
RHOJ	1.41775
CDC37	0.0266666666666667
ZER1	0.102375
GRK4	0.9475
PRPH	-0.56575
POLR2A	-0.20425
OGFOD1	-1.029
NOL5A	-0.8555
PHEX	0.5185
FLJ16478	0.67875
C20orf117	-0.357875
CAMTA2	0.58625
C11orf74	-1.32183333333333
DDX17	0.0730833333333333
C5orf27	4.2205
PLEKHA2	-0.2338
PDE4DIP	-0.9012
SCN7A	0.69
ZNF559	-1.47616666666667
CXCL10	4.07525
ZMYM4	0.679833333333333
STK32B	-1.24093333333333
KIAA0888	-3.4314
TACR3	0.195
CKAP2L	-2.3575
KIF1A	-1.08266666666667
RSPRY1	0.42275
VCAN	0.22
CYP27C1	0.7365
SYDE1	-1.36033333333333
MED12L	-0.87675
ZDHHC21	1.0645
NHS	0.668
TM9SF3	1.45066666666667
DDHD1	-0.709875
MAFG	-0.603416666666667
BICD2	0.3541
C14orf119	-0.696333333333333
C14orf43	0.0718571428571428
CDH7	-1.302
ALKBH5	-0.713642857142857
JUP	1.631875
TMEM41A	-0.200166666666667
MAMDC4	-2.182
CBX3	-0.745875
LRRC18	-0.06
RBMXL2	-0.04775
PLA2G4D	0.295666666666667
FGF13	2.641375
KIF3A	0.675833333333333
PDIA6	0.23675
DCXR	-1.10875
CASKIN2	0.33575
EHD1	1.11033333333333
MARCKSL1	1.9565
ZNF496	0.451833333333333
SCAF1	-0.0135
KCTD8	-1.0975
TRAF3IP3	2.15221428571429
LSR	1.218
CXorf1	0.0703333333333333
C14orf112	-0.102333333333333
EIF2B1	0.0445
OMP	-0.1745
GSTZ1	-0.7505
LOC92017	0.4735
ISLR2	0.9245
C12orf36	0.8535
GATA2	-1.92416666666667
GABRA5	-2.3205
CELSR2	0.940214285714286
STAM2	0.1556
TNAP	-0.935
PTPMT1	-1.23883333333333
GRP	2.52925
SV2A	-1.40616666666667
MAGEA12	-4.112
CACNG1	0.125
C18orf19	-0.62975
GSG1	-0.370166666666667
PTPRJ	-0.455785714285714
FRMPD1	0.189
ZNF668	0.09725
PLEKHJ1	-0.115625
ADAT1	-0.6137
TMEM50A	1.3213
UCN3	-0.1405
HOOK1	1.13325
IL17B	-1.2125
MLKL	-0.197166666666667
TTC14	-1.74
KLHL5	-0.3175
CRYL1	0.611666666666667
FOXH1	-0.165
NFYB	0.0965
PPM1G	-0.475
GOLGA2LY1	-0.81175
NMT1	-0.754125
HADHA	-0.5002
CHSY-2	1.51825
PLEKHF1	1.09892857142857
SAGE1	-2.567
MUSTN1	-0.16
SUHW4	1.43225
TFEB	2.0435
ZFYVE27	-0.13775
ATG12	-0.888166666666667
BMI1	0.901571428571429
ZIM3	2.17975
MYH4	0.0246666666666667
MASP1	-1.34033333333333
KIAA0984	0.134
RPAP2	0.07375
ASB5	0.029
BOLA3	-1.7605
MIA3	0.653166666666667
KRT35	0.528
KIR3DL3	-0.3725
MRPL51	-0.77775
SEMA3F	0.289666666666667
NDUFB2	-0.1435
LOC253012	-1.3455
FAM46C	1.1144
G6PC	-2.374125
CSAG3A	-4.63083333333333
PREX1	-0.0045
SLC25A45	0.08875
MAPKBP1	0.5307
CPE	-0.539
GNB1	0.046
CXCR6	4.6705
TRIM46	0.0675
C16orf3	0.169166666666667
HPSE	1.765875
TIGD3	0.451
SPG3A	2.7355
LCAT	-1.18016666666667
ST6GAL1	-0.0383888888888889
POMC	1.34575
FLJ36031	-0.1755
NSMAF	1.35466666666667
SKIL	0.254
ADSS	1.43583333333333
HMGCS1	-1.1235
POLR3F	0.0581666666666667
RAB10	0.287875
ZNF277P	-0.644125
ZBTB7B	2.21425
DHRS1	1.14075
ABCC13	-0.36525
CNOT3	-0.21275
NFKBIA	0.79475
GAK	-0.101666666666667
SFT2D2	2.7485
HOXA6	0.0275
CRTC1	0.28125
LY6D	0.646666666666667
C20orf72	-0.4815
CPT1A	-0.35725
LMO1	2.4555
EIF3I	-0.364
PRB4	0.392
MCM3APAS	-0.679125
C20orf132	-0.7652
FOXF2	-3.173
S100A12	0.26575
MLH1	-1.54633333333333
ACTN1	0.848
MRPL36	-0.341333333333333
C20orf106	0.56625
FBXO6	1.1885
MKS1	-0.724
CX3CR1	-2.09475
PDE1B	0.354
PLP1	-3.96825
KISS1	0.00816666666666667
C14orf2	-0.459
TBC1D3P2	-2.126
COMMD6	0.8293
ANKRD7	-2.051
PTCHD1	-1.500375
NARS2	-0.74325
DOCK7	0.43925
FAM127B	-0.356375
LOC390243	0.0908333333333333
N6AMT2	1.00775
ZNF391	0.213
DNAJB14	0.033
WRB	0.766125
BPI	3.33566666666667
TTC4	-0.0281666666666667
FAM10A5	0.32825
GOT1L1	0.1006
MAGED1	-1.828125
RESP18	0.0625
WFDC6	2.13625
MT2A	-2.042
C11orf56	-0.2345
KIAA1432	0.513
ROR1	-1.65725
HSD17B14	1.15083333333333
ZFAND2B	0.626125
SAMD4B	0.7185
HEXA	-0.3165
HNRNPU	-0.0104090909090909
USP39	-0.147625
NRD1	-0.146
R3HDML	0.1525
FLT4	0.707
OMG	0.230833333333333
OR52N4	0.3315
LOC399818	0.00125
ELA2	-1.5565
VENTXP1	-0.47
RFC5	-1.3505
OR52L1	0.5205
PAX5	-0.075
FBXO2	1.413
GMEB1	0.552
AKT3	-0.874333333333333
CRB1	0.216666666666667
CTTN	0.619666666666667
UTP15	-0.444333333333333
HSBP1	0.110833333333333
PHF11	1.098
NDEL1	0.425166666666667
USP8	-0.0285
BAIAP2	0.3984375
SI	0.173333333333333
ARSJ	-1.8585
BAAT	-2.73975
KCNS3	1.709
LOC126147	-0.1515
TMEM37	-1.07625
C1orf162	2.78466666666667
MBD1	0.6178
ITGAL	1.62633333333333
WDR73	-0.8765
GKN2	0.208166666666667
ARFGAP1	-1.00875
SLC5A8	5.6615
ZBTB40	-0.324
CYP4B1	2.32733333333333
LYPLAL1	0.4835
CHST3	0.284
MAP3K9	0.642
BTAF1	-0.344
TFAP2E	0.0075
RBM35B	0.046
LOC441251	-0.479166666666667
ANKRD25	-0.174611111111111
UQCRC2	0.4655
MAEA	0.470166666666667
HYAL1	-1.9664
RNPEPL1	0.0221666666666667
CPSF2	-0.266
PSD3	-2.8106
ABCA13	3.798
AGR2	-4.252875
GBX1	-1.043
HDLBP	-0.197857142857143
ACY3	-0.0275
HECW1	-0.15575
ZNF519	-0.8135
HOPX	3.129625
ZNF304	1.617125
OR12D3	0.6815
FKSG43	1.7405
METTL1	-0.282375
MFSD3	0.3946
PSPH	-0.433
CLCA3	-0.456
DARS2	-0.331666666666667
CDC25A	-0.878833333333333
BAIAP2L1	0.16675
B3GNT5	1.298125
USP29	0.0795
ARHGEF10L	2.0279
ATOX1	-0.987
ADAM30	0.613
DNASE1	-0.60875
STT3A	0.0508333333333333
RAB6IP1	-1.32075
PTN	0.2364
C1orf106	2.40592307692308
HECA	3.24575
RNF122	1.28425
SLC22A18AS	-0.662333333333333
GNG8	0.201166666666667
ELP4	-1.146
FAM65A	-0.267666666666667
RPL10A	1.02083333333333
IRS4	-0.055
MACF1	0.5748
SEC24D	-0.21825
LOC374395	0.51675
TGFB2	-0.75575
MDFIC	-0.09725
CHRNE	0.278333333333333
PCMTD2	0.313
ATP6V0D1	0.443166666666667
MTA2	0.303
LZTR1	-0.064
RAP1A	0.924333333333333
AXIN1	0.23425
POLR1C	1.16875
TRIO	-1.09408333333333
PLXNA4A	-0.555916666666667
C5orf33	-0.49425
DEPDC1B	-1.67525
ZNF473	-0.0198333333333333
MTM1	1.66225
GPR107	-0.219666666666667
CSNK1A1L	-0.128833333333333
FLJ14154	0.5745
NLRC4	3.54775
ENPP4	1.4445
PADI3	0.2325
RNF170	0.38475
CG018	0.656666666666667
C16orf7	0.3635
KCNE1	0.701
NRM	-1.45333333333333
SLC37A3	0.0292142857142857
TPD52L2	-0.224666666666667
UNC5B	0.72425
C12orf12	0.0921666666666667
SDHB	0.065
CLRN1	0.370375
NUDT10	-2.39883333333333
UGT3A1	0.162875
FBXW8	-0.221125
RHOF	-0.768875
PTPLAD1	-0.66325
MYO3B	0.41425
DERA	-0.75275
TPP2	0.346
C19orf53	-0.345833333333333
GINS3	-0.439625
ST6GALNAC5	1.6165
CHSY1	0.2145
MGC15705	1.23
GPR83	0.1355
EXT2	-0.222
DOLK	-0.66975
TUBAL3	3.11075
ACVRL1	1.9035
ABL2	-0.187666666666667
C14orf156	-0.961
PTPRZ1	-1.19925
DIP2C	0.3755
LAMP1	2.235625
RXRA	-0.3772
MAP3K5	1.44075
ALKBH1	0.3625
PDLIM7	-0.563875
ARL14	0.511
SNIP1	0.657666666666667
TIMP3	0.46725
RGS3	0.0426666666666667
SPAG16	-0.1742
ABHD4	0.02925
ARHGEF12	0.883833333333333
GLUD2	0.0745
RAC2	0.2075
UAP1L1	-1.509
SLC18A3	-0.042
YOD1	0.535416666666667
RALY	-0.38375
HMOX2	0.873
DGKH	1.03875
DBNDD2	1.33866666666667
YIPF4	0.353875
THAP10	-2.0465
ZNF513	1.04925
HAGHL	-0.9625
ITGB4	-0.787
CCDC141	-0.4775
YTHDF3	1.7155
C5orf28	0.7275
RPL7L1	0.18825
TMEM30B	1.14871428571429
ANKRD35	3.087
DUOXA2	-0.03725
TBC1D5	0.172375
DFNB59	-0.0135
HRH4	0.21175
MYO6	2.693
DNAJA4	0.818
RBM24	-1.615625
CEACAM20	-1.599
RBM23	0.218
NGFB	0.251
C1orf63	-0.3145
KRTAP7-1	0.266
PERLD1	1.11975
NPB	0.2805
C17orf59	0.6545
HSPBAP1	0.11125
SLC15A4	-0.158125
PRTFDC1	-1.459
OSMR	-2.00842857142857
CYSLTR2	-0.1705
C19orf25	0.0369
KIAA1797	-0.478
NLRP6	-0.058
FAM105B	0.1143
SCRN2	-0.8695
LRRC58	0.308
RNF17	0.34925
NEIL3	-2.0685
FAM137A	-0.3935
SKP2	-2.6845
PARVA	0.216333333333333
PKLR	-1.701
RNF34	0.28725
A3GALT2	-0.028
C12orf50	-0.160166666666667
SUNC1	-1.86725
FAM102B	-0.071
CCT2	-0.6795
LRRC37A2	-0.7545
ARF4	0.575
SIKE	0.299125
C8orf48	-0.443166666666667
MBTPS1	0.232285714285714
GPSN2	-0.3475
NCF2	2.9855
SLC12A6	0.660833333333333
MRPL48	-0.02825
HMGN3	0.334166666666667
LRRC62	-1.14825
PAX9	-1.34725
FAM55A	0.088
C20orf42	-0.9735
SCML2	-0.461166666666667
BCL9	-0.097
FAM40A	0.19075
C9orf41	-0.725333333333333
ZNF774	0.4335
LETM1	-0.3305
PLXNB1	0.782333333333333
NIPSNAP1	0.321375
USP10	-0.18675
F9	0.0745
LIPE	0.7695
CNGB3	-0.5545
C12orf52	0.74775
PI4K2A	0.377
MED8	0.224125
STAT4	1.626
FGD4	0.267666666666667
RNF145	-1.34133333333333
WDR32	0.5181
CLDN2	-0.000833333333333334
TCEAL8	0.248
ZMYND8	-0.6968
PDXK	1.1119375
GATAD2A	-0.3445
PTGES3	-0.6345
CCM2	-0.66675
TAP1	1.997125
ZNF670	0.4705
ETS2	0.454357142857143
C6orf166	0.783833333333333
PRMT2	1.681
OR4B1	0.1065
INTS8	1.1145
CCDC102A	-0.08575
CCDC83	-2.28883333333333
ITGA1	-0.2086
EPHA5	-2.1802
FAM24B	-1.30416666666667
TSGA10	1.3145
HAL	-2.76566666666667
MYOT	0.54425
SPACA3	0.25
BCL2L2	0.365666666666667
CUGBP2	-0.3035
CCNB3	0.649
RNF113B	0.2435
MERTK	-0.3205
BAG1	0.80375
VPS36	-0.083
ORMDL3	0.1394
C1orf190	-0.6415
ZNF625	0.3095
CORO2B	-1.904
ALOX15	0.2455
CST1	-0.3095
NUPR1	2.4235
CCL7	1.05175
SMCR5	-2.886
DSC2	4.6945
RBMS2	0.4955
GRIK4	0.2245
TRIM65	-0.0817
TMPRSS6	-0.722428571428572
TP53INP2	0.53625
GLB1L	-0.3995
LOC388284	0.518833333333333
PUS1	-1.03021428571429
BCL9L	0.6785
OLFM1	-1.05633333333333
RET	-2.18375
MASTL	-2.3015
ALX3	0.248
IL1RL1	-0.492
ZNF765	-0.5316
C14orf138	-0.22125
SNX10	-1.051
TAC4	0.364
C1orf64	-3.0955
POGK	1.03075
MAPK9	0.2885
ZNF366	3.55025
C8orf79	0.7493
CLDN7	2.897875
OR5AT1	0.2205
TRIM37	-2.12525
LRRC25	2.04025
GRHL2	2.4581
TEKT3	2.59075
LASS5	-0.198166666666667
ABCC4	-1.7455
DLG3	1.819125
VGLL1	4.127875
ZFP36L2	0.179333333333333
MFRP	0.1285
KIAA1799	0.63575
FLJ44379	0.0505
PCNX	-0.3955
ANXA9	-2.6595
CYP4V2	-0.4462
PIK3C2A	-0.1925
SRR	-0.3735
NOL3	0.67525
IFITM2	-0.884
ARNTL2	-2.38475
ZNF595	0.63725
NLRP13	-0.063
ASPH	0.226
CPA2	0.248
PVRIG	-0.138166666666667
LEPR	-1.08983333333333
C16orf42	0.0446666666666667
SH3BGRL	0.9285
FAM77D	-1.331
FNDC7	0.144
C9orf6	-0.499666666666667
NOTCH2NL	1.45566666666667
PGBD1	-1.18266666666667
SYNGR2	0.176166666666667
PITPNA	0.2783125
PRPF4B	0.4811
SLC43A3	1.63578571428571
NRBP1	0.241
SLC25A22	-0.341
ILK	-0.606375
SLC22A8	0.554666666666667
MRPS7	-0.84
PITX2	-3.187
FABP3	-1.19725
OR1L1	1.6105
LOC728215	-1.102
BLID	-0.9985
KIAA1217	1.55329411764706
TFPT	0.1525
AP4B1	0.02825
VBP1	-0.75875
OR1K1	0.106
MORC3	1.34025
BHMT2	-0.561
C3orf10	0.680375
FZD7	1.58166666666667
WFDC10A	-0.364
PMS2CL	-0.634625
CCDC32	-0.2945
FA2H	-0.677
ALG13	-0.738
TTLL7	-1.5018
SPOCK3	-0.3045
SLC13A2	0.6105
AIM1	2.71175
GPRC6A	0.1405
EGR2	4.4485
MED11	-0.43825
WWC1	1.80975
SH3GL3	-3.2555
RIF1	-0.756214285714286
PRLH	0.009
VLDLR	-2.453
DBT	0.4840625
C21orf63	2.58925
CGGBP1	-0.475
KRTAP12-2	0.087
TADA3L	-0.314125
ZBTB16	0.73975
PDGFB	0.677
RFX1	0.063125
UQCRB	1.5685
LOC133874	0.0275
HPS3	0.414
LGALS3BP	-1.572
DKFZP564O0823	2.03314285714286
MRFAP1L1	0.307375
HOXA10	-0.0108333333333333
NGB	-0.1475
KIF21A	0.251307692307692
IFLTD1	-0.098
LZTS1	-0.736875
ARHGEF3	1.454
RHBDL3	-2.8735
CSNK1G2	0.125833333333333
ChGn	-0.651125
KIAA1244	1.44966666666667
GABRB2	0.06
MGC72080	0.0315
CD27	3.9525
EGLN1	-0.2352
PEX13	0.35775
RWDD3	0.938
RNF12	0.109
GRIN2B	0.7855
ADAMTS14	-0.8885
DYDC2	2.71733333333333
ATP6AP1	1.0186
NR1H2	-0.0601666666666667
PDK2	2.81892564846231e-18
C3orf17	-0.141833333333333
SLC38A2	-0.574642857142857
SLC25A29	-0.0405
C15orf29	0.316125
ADAM9	1.4065
TMUB2	-0.056125
GPR176	-0.58075
AGK	-0.718625
MCCD1	0.37
NDUFA4	-0.6615
TMEM146	-0.01625
DUSP1	1.25525
UNQ6975	0.8815
EMX2OS	4.15925
INSM2	-0.1035
LUZP4	-0.4535
SETD6	1.08875
P2RY2	-0.13375
SLC45A2	-1.824
RABGAP1	0.556333333333333
UBXD5	-0.065625
GPRC5A	-1.0727
PAK3	1.104
LOC63920	-0.704
TGFBR1	0.1443
KRTAP6-3	0.544
SFMBT2	-0.49625
CDC42	0.1055625
C11orf35	-0.3575
TTLL2	0.07225
UACA	0.534
CD97	0.0483
SETD5	-0.070625
NINJ2	-1.187
PTER	-0.835833333333333
POMGNT1	-0.1745
KRTAP4-2	0.632
ECGF1	1.694875
HRB	-0.0134545454545455
ATP1B2	-0.0444
LOC400506	-0.6505
COL4A3BP	0.000499999999999997
C6orf97	-1.7675
GRHPR	0.3285
TAS2R1	0.7705
SEMA7A	-1.59475
EDF1	-0.578
ODF2L	1.0188
PCID2	-0.316833333333333
GTF2H4	-0.439333333333333
ZCCHC3	-0.558375
CGB2	0.124833333333333
NEUROD1	-0.1215
C20orf75	0.00750000000000001
RP5-1054A22.3	1.978
IFNA5	0.0885
ZNF134	0.0650833333333333
MGC119295	-0.5484
ZSWIM6	-0.529375
SMEK1	0.593333333333333
PCGF2	0.0255
C1orf102	1.638
CYP2A13	0.4505
KCNH6	-0.8552
MDM1	-0.5453
ALDH7A1	0.514333333333333
C9orf75	-1.2585
VDAC3	1.414375
OR51T1	0.5325
EIF3F	-1.20608333333333
KCNJ10	0.096875
LENG8	-0.02175
EDEM2	-0.00808333333333333
CCNJL	-1.19
DHX37	-1.266
CRYGN	0.374
AATF	-0.432625
ZNF630	0.269375
E2F5	1.304
WFDC13	-0.61425
FTSJ3	-1.179
C4orf33	0.31025
LHFPL4	-2.9845
C19orf56	-0.01075
SMAD4	0.257875
AFM	-0.323
G0S2	-0.53025
FCHSD2	0.3632
RRP1B	-0.0113
EEF1B2	-1.03166666666667
STAT6	0.645833333333333
ZNF195	-0.74375
GNL1	0.0506666666666667
ZNRF2	0.725833333333333
PER3	0.179875
ASB16	0.17425
C10orf10	2.38428571428571
ADCY8	-3.66866666666667
C9orf58	1.6275
ARMC10	-0.408
PSG1	-1.618
DHX34	0.1085
VARS2	0.19025
NFIC	0.59425
ITPR2	-0.26775
AGXT2	-0.239
OR6K3	0.049
H2AFZ	-0.909916666666667
MLLT3	-0.693083333333333
COX4I2	1.18825
CCNT2	-0.471875
PLK4	-1.644
NUMBL	0.241166666666667
MED16	-0.01525
PLEKHQ1	1.14525
GOSR1	-0.0561666666666666
BTG4	0.29325
RPL30	1.54441666666667
IGSF5	1.46925
IGFL2	0.802333333333333
ELMOD2	-0.0623333333333333
SHC3	-0.093
HAVCR1	-0.342
DYNC2H1	-1.06175
RNF5	0.1415
C2orf7	0.226
NLF1	0.7635
KLHL25	0.4445
LRP10	0.8163
KRI1	-0.347
PUS7L	-0.2375
MGMT	0.45875
HOXD1	-0.448833333333333
CSH1	0.6246
ATG16L2	-1.082
FLJ44635	-0.1845
CHODL	5.03175
EXOSC8	-0.55275
SLC28A1	0.6465
MYO7B	-0.525333333333333
SEH1L	0.4316
MTNR1A	0.3755
TSPAN5	-0.1975
CDC45L	-2.15666666666667
AMIGO1	0.804
ATAD3A	-0.5325
OSGIN2	0.647333333333333
PDIK1L	1.09516666666667
DARC	3.281375
PIPSL	0.9285
SHMT1	-0.6945
CRISP3	0.0045
POPDC2	2.243
ZRANB2	-0.0258333333333333
FBXL8	-0.0385
TRIP13	-1.90418181818182
EIF5AL1	-1.126
POU5F1P3	-3.50666666666667
IL6	0.385
CXorf38	-0.537833333333333
IFNA16	0.4425
FBXL2	-0.1475
BRD1	1.338
STATH	0.29475
FBXO44	1.08383333333333
MCCC2	-0.9035
CDC2	-1.8023
C5orf23	3.9405
IVD	0.127166666666667
C10orf122	-0.86225
MSL3L1	1.2267
MVP	0.03525
EPOR	-1.1668
ZMYM1	-0.0223333333333333
BCL7C	0.94
PSTPIP2	1.0952
LYPD1	-3.227
OR8G5	0.1875
ZP3	-1.16533333333333
BCAS4	0.583833333333333
EDG6	3.0695
ISY1	-0.16
PRAMEF2	-1.25875
CUL1	0.07575
RNF213	0.0478
CCRK	-0.1695
DHX9	0.27275
C13orf29	0.8805
NCKAP1	-0.105333333333333
MRPL43	0.87
XPR1	-0.64025
PKN2	0.7138
PODNL1	-0.0245
ZNF333	-0.036375
DALRD3	-0.38225
OPN1SW	0.208
BTBD6	0.64575
C11orf82	-2.5825
OR5P3	-0.0115
DUSP11	0.03325
L1CAM	-1.3817
NEK11	1.57766666666667
OR7E91P	0.991
CNTN3	1.3555
CREB3L2	0.216
ZBTB37	0.126
KIAA1324L	-0.9705
NDUFB10	-0.22
NUDT2	-0.5395
GTPBP8	0.093
CACNA1D	1.688625
PRKAA2	-1.6755
PRDM8	0.2655
MGC16075	-0.6725
KRT14	3.28992857142857
PP8961	0.041625
MRPL18	0.17925
ABCG2	-3.0125
PACRG	2.67225
BBS2	-0.3325
KREMEN2	-3.0615
FBXO21	0.25325
HNRPUL1	0.510666666666667
GRB10	-0.86675
CLSTN1	1.1365
LMAN2	0.1378
C17orf61	-0.9905
NIPSNAP3A	0.387
INSIG2	-0.931333333333333
PCDHB7	0.402833333333333
STXBP2	0.282625
CMAH	3.11783333333333
SEMA5B	-0.379
ZNF155	-0.248
COQ6	-0.695
PRPF4	-0.8695
TSPAN15	-0.0132
VN1R5	0.41925
LATS2	0.6125
SELK	0.5115
PGK2	0.11875
MS4A1	3.743125
TYW3	-0.4004
KRTAP5-1	0.357
RCCD1	-0.841333333333333
BTN1A1	0.64925
DDX28	0.38375
TMEM65	2.614375
LOC92345	0.357
TTC31	-0.48
WDR46	-0.2285
CHP2	-0.862333333333333
LSP1	1.48825
ZNF542	-1.65475
EXOSC1	-0.5985
ARHGAP18	0.0045
LRRTM4	-0.929875
MAOB	-0.101083333333333
CACNB4	-0.71675
MGC33846	0.661375
RANBP3L	0.317875
ATP5L	0.47725
ONECUT1	-3.0835
NUDT9	0.315
TMEM149	1.2315
STX17	0.69475
IGSF10	-4.0565
TMPRSS9	0.811
BMPR2	0.61525
ALLC	-0.19925
KLF7	0.45725
GCC1	0.4678
TIMM9	-0.7815
CDO1	2.70166666666667
MGC10701	-1.1055
IFI6	-0.0316666666666667
FRMD8	2.9865
MGAT2	-0.11775
WBP5	-1.32383333333333
CNIH2	0.6085
KIAA0907	-0.5195
KCNH8	0.3395
CTSG	-1.6235
GRIK1	-0.461
CUL5	1.116375
FRMD1	0.22
OR9A4	0.8925
SYT6	-2.09025
FOXD4L2	0.92725
ANAPC2	-0.1905
OPN5	0.463
TAF13	0.66975
LYG2	-0.9355
GGNBP1	0.1085
C11orf40	0.3885
OTX2	-1.52
REG4	-0.159166666666667
EIF5	-0.552625
PALB2	-0.4855
SEPSECS	-0.2762
RNASE3	-0.1705
TRIM49	-2.3225
POLR2K	1.3115
GPR42	0.162
C8B	-2.89275
SASS6	-0.7625
PREB	-0.2795
OR3A3	0.396
TUBA8	1.43775
IGLV2-14	0.19275
STIL	-0.988
ANKFN1	-1.261
NME7	-0.493
HOXC12	-1.2575
UBE2C	-0.90575
FHOD1	-1.326375
CDK2AP1	1.6595
OR6K2	0.10125
DHPS	-0.13625
RPL5	0.288166666666667
TRGV5	0.599
LOC541472	0.232125
HCCS	0.0982
DENND1B	1.636
LHX3	0.121
OR5D16	0.485
CXorf57	-1.89333333333333
IRF2BP1	0.52
NDST2	0.640333333333333
LCE3D	-0.292
BOLL	0.5545
SYT3	-1.51675
PIH1D2	-1.18125
C20orf7	-0.434666666666667
IL1R2	-0.165333333333333
SLAMF9	-0.9315
PPME1	-0.13
PIK3CA	0.08825
TRAPPC1	-0.3945
COLEC10	-0.60025
SLC9A6	-0.255
PDDC1	-0.909833333333333
CCDC53	-0.406
GK3P	-0.5825
DAZL	-0.15525
BRI3	-0.40075
SDK1	-0.203
CYP2C18	0.32225
IFI44L	2.445125
RPL3L	0.197
FUT9	0.618833333333333
KIFC2	0.126166666666667
PMP2	-0.350142857142857
SLC4A9	-0.392
PLAG1	-0.0921666666666667
MYCBP2	0.8235
OR4E2	0.8415
CCDC65	0.5385
C16orf82	0.30525
ENTPD4	-0.52975
BRP44L	2.50625
PMP22CD	-0.08525
TMCO4	0.97
KCNN1	-0.749166666666667
WDR35	0.2345
CCDC80	2.2335
C3orf31	-1.027
SLC7A9	-1.4715
TMEM190	-1.552
DBC1	-1.4335
FADS3	-1.70366666666667
PDZD8	-0.217666666666667
GRM5	-0.161625
AZGP1	4.3679
PEX3	0.901
MED1	-0.352857142857143
ATG4C	-0.518166666666667
HNRPH3	-0.61475
FAM109B	1.3755
C4orf17	0.1235
CA10	-0.31775
OPRD1	-0.2925
CCL16	-1.69525
SACM1L	0.151
CST6	3.554
CD63	-0.085625
LGI1	-1.948
ZNF784	0.5355
CRYBB1	-1.094
CX3CL1	1.23055
TOP2A	-1.979375
GYPB	-3.51266666666667
GADD45GIP1	-0.88725
FEN1	-1.0435
IGF1R	0.0953125
WDR72	-3.11216666666667
PURG	-1.205
DEFB126	0.10375
PKD1L1	0.57075
CAV1	-2.0161
GNPDA2	-0.5341
DGAT2	1.84175
NLGN1	-4.40975
STRBP	0.13425
HPRT1	-1.20183333333333
FANCI	-1.38525
PSMA7	0.476125
DBF4B	-0.6475
TTF1	-0.77525
RAD54L	-1.53725
ELOF1	-0.097
PLAGL2	-1.3075
ZNF256	-0.8285
HMGCL	-0.383
MSI2	-1.4035
RPESP	-1.0645
C11orf60	0.36575
ABCD1	0.94
ACAA1	0.5783
SPARCL1	4.84135714285714
IL6ST	-1.2447
ZNF319	0.83675
TMEM109	0.0179
FAM90A1	-0.308833333333333
IL22RA1	-1.8895
ATP4B	0.27
TEC	-0.686333333333333
C7orf30	-0.95725
TXNDC2	-0.805666666666667
ABCB4	-0.30075
KIAA1191	0.430875
C9orf38	0.151
SFTPB	-0.148625
CNTNAP2	-2.06891666666667
FRK	2.561
TBX19	1.84875
CHD4	0.15
C6orf26	-0.298666666666667
MOSC2	-0.1645
IKBKE	2.0095
HIF1A	-1.36766666666667
LOC595101	0.464
RELA	0.420666666666667
TMEM16B	-0.8305
ABHD12B	-3.0165
TSEN34	0.5365
KIF18A	-2.1265
TXNDC9	0.0226666666666667
SPATA2L	0.0375
SEMA4G	-0.514
C21orf91	1.638625
MATN1	-0.113
KCNIP4	-0.356666666666667
TUSC1	2.30625
OR4C15	0.789
ARMCX6	0.3375
WBSCR27	-0.254666666666667
OR52I2	-0.196
KIAA1604	-0.102
DYNC1I1	3.377625
PPP4C	0.32125
SLC47A2	-1.75
TREH	-0.23025
CD48	2.87183333333333
ST14	2.60633333333333
PKN1	-0.288
SPON2	3.62325
XBP1	1.14333333333333
SFRS12	-0.7365
EFCAB6	0.3035
SELT	-0.19325
SLC39A2	4.3085
ERF	-0.0771666666666667
ARL3	-0.213
SURF6	0.3162
MLLT10	-0.280047619047619
FLJ11171	0.549166666666667
TDGF1	-4.1585
ERCC6	0.28225
EIF2AK4	0.361
BAZ1A	0.513
LRRN3	-0.528166666666667
TMC3	-0.6895
EFTUD1	-0.24825
