Hybridization REF	TCGA-A2-A0SW-01A-11R-A084-07
OR52N4	0.998
LOC399818	-0.54575
ELA2	-1.574
VENTXP1	1.546
RFC5	-1.0845
OR52L1	0.2915
PAX5	0.31
FBXO2	-1.086
GMEB1	-0.0125
AKT3	-0.833
CRB1	-1.47166666666667
CTTN	0.518
UTP15	0.133
HSBP1	0.2725
PHF11	1.22575
NDEL1	-0.0221666666666667
USP8	-0.60375
BAIAP2	0.400625
SI	0.366333333333333
ARSJ	0.328
BAAT	-2.24825
KCNS3	2.74783333333333
LOC126147	-0.368
TMEM37	1.028
C1orf162	3.75083333333333
MBD1	0.0345
ITGAL	1.58066666666667
WDR73	-1.14516666666667
GKN2	0.421666666666667
ARFGAP1	-0.00525
SLC5A8	-0.784166666666667
ZBTB40	-0.1329
CYP4B1	0.0386666666666667
LYPLAL1	0.4595
CHST3	-1.32225
MAP3K9	0.287
BTAF1	-0.882666666666667
TFAP2E	-0.1725
RBM35B	1.0915
LOC441251	-0.599
ANKRD25	-0.330055555555556
UQCRC2	0.2475
MAEA	0.60125
HYAL1	-2.6239
RNPEPL1	0.346833333333333
CPSF2	-0.911
PSD3	0.5152
ABCA13	-0.29975
AGR2	2.69175
GBX1	-0.316
HDLBP	0.264785714285714
ACY3	2.18075
HECW1	-0.59475
ZNF519	-1.04025
HOPX	3.3905
ZNF304	0.8425
OR12D3	0.202
FKSG43	0.288
METTL1	0.565
MFSD3	0.3727
PSPH	-1.27225
CLCA3	0.2085
DARS2	-0.267833333333333
CDC25A	-2.01516666666667
BAIAP2L1	0.31
B3GNT5	-1.30575
USP29	-0.02375
ARHGEF10L	0.5127
ATOX1	0.725125
ADAM30	0.24825
DNASE1	0.683
STT3A	0.629666666666667
RAB6IP1	-0.6895
PTN	-0.3916
C1orf106	-1.00492307692308
HECA	1.42625
RNF122	1.7485
SLC22A18AS	0.2915
GNG8	0.392666666666667
ELP4	-0.5245
FAM65A	0.224
RPL10A	-0.691833333333333
IRS4	-0.5845
MACF1	0.3418
SEC24D	0.486
LOC374395	0.25525
TGFB2	1.491
MDFIC	1.18375
CHRNE	0.611333333333333
PCMTD2	-0.387666666666667
ATP6V0D1	0.998
MTA2	0.2775
LZTR1	-0.8155
RAP1A	0.400166666666667
AXIN1	-0.326875
POLR1C	-0.38175
TRIO	0.0989166666666667
PLXNA4A	-0.05025
C5orf33	-0.25875
DEPDC1B	-1.026625
ZNF473	0.0535
MTM1	0.61625
GPR107	0.106833333333333
CSNK1A1L	0.412166666666667
FLJ14154	0.32575
NLRC4	3.89275
ENPP4	2.6385
PADI3	-0.3715
RNF170	0.3995
CG018	0.371666666666667
C16orf7	0.09425
KCNE1	0.7765
NRM	0.037
SLC37A3	-0.124071428571429
TPD52L2	-0.210833333333333
UNC5B	1.2715
C12orf12	0.3805
SDHB	-0.09775
CLRN1	0.10925
NUDT10	-2.82
UGT3A1	-0.042375
FBXW8	-0.081875
RHOF	-0.542375
PTPLAD1	-0.989625
MYO3B	-0.908
DERA	-0.48825
TPP2	-0.78325
C19orf53	0.318
GINS3	-0.23225
ST6GALNAC5	0.5805
CHSY1	-0.89825
MGC15705	0.0525
GPR83	0.2075
EXT2	-0.142375
DOLK	0.5685
TUBAL3	2.4475
ACVRL1	2.111
ABL2	-0.381833333333333
C14orf156	-1.534
PTPRZ1	-4.6815
DIP2C	-0.034375
LAMP1	0.679625
RXRA	-0.1839
MAP3K5	1.25925
ALKBH1	-0.00533333333333333
PDLIM7	-0.278125
ARL14	-0.8825
SNIP1	0.0998333333333333
TIMP3	2.53433333333333
RGS3	0.441166666666667
SPAG16	-1.1059
ABHD4	0.9135
ARHGEF12	0.405666666666667
GLUD2	-0.536
RAC2	0.2073
UAP1L1	0.0315
SLC18A3	-0.214
YOD1	-0.67825
RALY	0.239
HMOX2	1.057875
DGKH	-0.65575
DBNDD2	1.90866666666667
YIPF4	-0.09225
THAP10	-1.5185
ZNF513	0.86625
HAGHL	0.448333333333333
ITGB4	0.0418333333333333
CCDC141	-0.597
YTHDF3	0.31225
C5orf28	0.46875
RPL7L1	-1.62675
TMEM30B	1.29335714285714
ANKRD35	0.718
DUOXA2	0.06
TBC1D5	-0.416125
DFNB59	-0.876
HRH4	0.18775
MYO6	2.1004
DNAJA4	1.75575
RBM24	-1.477
CEACAM20	-1.58325
RBM23	-0.0949285714285714
NGFB	2.03
C1orf63	-0.297
KRTAP7-1	0.297
PERLD1	0.29925
NPB	0.0615
C17orf59	0.7432
HSPBAP1	-0.0975
SLC15A4	0.124125
PRTFDC1	-1.731
OSMR	-0.320357142857143
CYSLTR2	0.1625
C19orf25	0.3976
KIAA1797	-0.1655
NLRP6	0.2315
FAM105B	0.496
SCRN2	-0.087
LRRC58	-0.3091
RNF17	0.233625
NEIL3	-1.6505
FAM137A	-1.7275
SKP2	-2.6265
PARVA	0.869166666666667
PKLR	-1.5255
RNF34	0.56825
A3GALT2	0.29025
C12orf50	-0.4645
SUNC1	-1.5345
FAM102B	-0.380333333333333
CCT2	-0.2
LRRC37A2	-0.088
ARF4	0.5635
SIKE	-0.186
C8orf48	-0.237166666666667
MBTPS1	0.276285714285714
GPSN2	-0.151
NCF2	3.679
SLC12A6	-0.4485
MRPL48	-0.26075
HMGN3	0.221833333333333
LRRC62	-0.76025
PAX9	2.5695
FAM55A	-0.072
C20orf42	-3.77683333333333
SCML2	-1.77516666666667
BCL9	-0.03925
FAM40A	-0.0895
C9orf41	-0.567166666666667
ZNF774	-0.485
LETM1	-0.58725
PLXNB1	-0.883
NIPSNAP1	-0.376875
USP10	-0.6755
F9	0.541
LIPE	2.7035
CNGB3	-0.1845
C12orf52	0.108125
PI4K2A	-0.214375
MED8	0.68425
STAT4	1.8806
FGD4	0.453333333333333
RNF145	-2.382
WDR32	0.9926
CLDN2	0.368333333333333
TCEAL8	0.54175
ZMYND8	-0.239
PDXK	-0.62615625
GATAD2A	-0.394
PTGES3	-0.3565
CCM2	0.28225
TAP1	2.56025
ZNF670	0.50125
ETS2	-1.13392857142857
C6orf166	-0.1395
PRMT2	0.1845
OR4B1	0.627
INTS8	-0.2145
CCDC102A	-0.6705
CCDC83	2.85966666666667
ITGA1	0.0494
EPHA5	-1.9737
FAM24B	-0.234666666666667
TSGA10	0.9405
HAL	-1.90883333333333
MYOT	0.45925
SPACA3	0.23825
BCL2L2	-0.678166666666666
CUGBP2	0.381
CCNB3	-0.08775
RNF113B	0.9515
MERTK	0.605
BAG1	0.17825
VPS36	-0.0035
ORMDL3	0.311
C1orf190	-1.16625
ZNF625	-0.7145
CORO2B	-1.70675
ALOX15	0.132
CST1	3.2925
NUPR1	2.72783333333333
CCL7	0.95425
SMCR5	-2.1335
DSC2	2.1135
RBMS2	0.371
GRIK4	1.9885
TRIM65	-0.0282
TMPRSS6	-0.384785714285714
TP53INP2	0.3905
GLB1L	0.169
LOC388284	-0.0558333333333333
PUS1	-0.762214285714286
BCL9L	-0.3825
OLFM1	-1.57258333333333
RET	-1.873
MASTL	-0.821666666666667
ALX3	-0.08025
IL1RL1	0.333833333333333
ZNF765	-0.614
C14orf138	-0.2305
SNX10	0.643833333333333
TAC4	0.1105
C1orf64	1.8165
POGK	0.86075
MAPK9	0.6125
ZNF366	2.527
C8orf79	-0.0756
CLDN7	2.57425
OR5AT1	0.5445
TRIM37	-1.30575
LRRC25	2.44075
GRHL2	2.3101
TEKT3	0.83275
LASS5	-0.2505
ABCC4	-1.86641666666667
DLG3	1.3135
VGLL1	0.504375
ZFP36L2	0.8925
MFRP	0.117333333333333
KIAA1799	0.2445
FLJ44379	0.845
PCNX	-0.68275
ANXA9	1.42
CYP4V2	0.7547
PIK3C2A	0.0175
SRR	-0.2285
NOL3	0.2295
IFITM2	0.442
ARNTL2	-1.48
ZNF595	0.33675
NLRP13	0.919
ASPH	-2.082875
CPA2	0.4845
PVRIG	0.4515
LEPR	-0.376166666666667
C16orf42	0.628
SH3BGRL	2.5315
FAM77D	-1.19433333333333
FNDC7	-0.067
C9orf6	0.551666666666667
NOTCH2NL	1.37366666666667
PGBD1	-1.60583333333333
SYNGR2	1.10833333333333
PITPNA	-0.1100625
PRPF4B	-0.6698
SLC43A3	-0.577714285714286
NRBP1	0.245
SLC25A22	0.38925
ILK	0.439125
SLC22A8	0.662166666666667
MRPS7	0.527125
PITX2	0.55375
FABP3	0.768625
OR1L1	0.2365
LOC728215	-0.877875
BLID	-1.9125
KIAA1217	2.09470588235294
TFPT	0.805
AP4B1	0.085
VBP1	-0.50375
OR1K1	0.328
MORC3	0.143
BHMT2	0.078
C3orf10	0.50925
FZD7	-0.464
WFDC10A	-0.017
PMS2CL	-0.226875
CCDC32	0.441833333333333
FA2H	1.50425
ALG13	1.29
TTLL7	0.936
SPOCK3	0.166
SLC13A2	0.464
AIM1	2.19475
GPRC6A	0.96
EGR2	3.61175
MED11	-0.09125
WWC1	1.06925
SH3GL3	-2.886
RIF1	-0.965285714285714
PRLH	0.045
VLDLR	-2.578
DBT	0.2098125
C21orf63	0.713
CGGBP1	-0.432875
KRTAP12-2	-0.5675
TADA3L	-0.5655
ZBTB16	1.03525
PDGFB	1.261125
RFX1	0.122625
UQCRB	0.1462
LOC133874	0.547
HPS3	-1.13175
LGALS3BP	1.7676
DKFZP564O0823	2.38521428571429
MRFAP1L1	0.54525
HOXA10	-1.23433333333333
NGB	-0.1255
KIF21A	0.744538461538461
IFLTD1	0.908
LZTS1	-0.736875
ARHGEF3	1.44875
RHBDL3	-2.418
CSNK1G2	-0.415166666666667
ChGn	-1.078125
KIAA1244	2.357
GABRB2	0.065
MGC72080	1.267
CD27	4.14525
EGLN1	-2.6749
PEX13	0.7765
RWDD3	-0.3055
RNF12	-0.358833333333333
GRIN2B	0.3695
ADAMTS14	-0.564
DYDC2	-1.1375
ATP6AP1	1.3092
NR1H2	0.153
PDK2	0.16725
C3orf17	-0.378833333333333
SLC38A2	-0.153714285714286
SLC25A29	0.1355
C15orf29	-0.44025
ADAM9	-1.108
TMUB2	-0.189875
GPR176	-0.3305
AGK	-0.338125
MCCD1	0.30125
NDUFA4	0.3425
TMEM146	-0.0925
DUSP1	0.722125
UNQ6975	0.0815
EMX2OS	3.961
INSM2	0.088
LUZP4	-0.13275
SETD6	-0.96175
P2RY2	2.78275
SLC45A2	-0.8475
RABGAP1	0.123666666666667
UBXD5	0.527375
GPRC5A	1.451
PAK3	-0.733166666666667
LOC63920	-0.53
TGFBR1	0.4553
KRTAP6-3	0.32075
SFMBT2	-0.1005
CDC42	0.77925
C11orf35	0.0385
TTLL2	0.87475
UACA	0.279333333333333
CD97	-0.2219
SETD5	-0.22925
NINJ2	0.162
PTER	1.4385
POMGNT1	0.119
KRTAP4-2	0.305
ECGF1	2.698
HRB	0.149727272727273
ATP1B2	-0.1944
LOC400506	0.085
COL4A3BP	0.776
C6orf97	0.6635
GRHPR	-0.309
TAS2R1	0.8425
SEMA7A	-0.75525
EDF1	0.26675
ODF2L	0.4997
PCID2	-1.18133333333333
GTF2H4	-0.522666666666667
ZCCHC3	-0.573125
CGB2	0.133333333333333
NEUROD1	0.92425
C20orf75	-0.432
RP5-1054A22.3	1.85983333333333
IFNA5	0.1855
ZNF134	0.00541666666666667
MGC119295	-0.5663
ZSWIM6	-0.631
SMEK1	-0.3835
PCGF2	-0.068875
C1orf102	1.2005
CYP2A13	4.0815
KCNH6	-0.9578
MDM1	0.9218
ALDH7A1	0.022
C9orf75	-0.02225
VDAC3	0.035
OR51T1	0.122
EIF3F	-0.857166666666667
KCNJ10	0.281875
LENG8	0.322
EDEM2	1.01966666666667
CCNJL	-1.81916666666667
DHX37	-0.79
CRYGN	-0.4905
AATF	-0.871
ZNF630	1.16275
E2F5	-0.232
WFDC13	-0.908
FTSJ3	0.0311666666666667
C4orf33	0.92925
LHFPL4	-1.991
C19orf56	-0.0700833333333333
SMAD4	-0.011625
AFM	-0.253833333333333
G0S2	1.169
FCHSD2	0.6227
RRP1B	-1.0233
EEF1B2	-1.20683333333333
STAT6	0.965833333333333
ZNF195	-0.14175
GNL1	-1.069
ZNRF2	0.8365
PER3	0.66775
ASB16	0.496
C10orf10	1.40714285714286
ADCY8	-2.99933333333333
C9orf58	-0.883666666666667
ARMC10	0.195833333333333
PSG1	-0.693
DHX34	0.09975
VARS2	-0.075125
NFIC	0.000750000000000001
ITPR2	0.8675
AGXT2	0.0762
OR6K3	0.1325
H2AFZ	-0.000750000000000011
MLLT3	0.353083333333333
COX4I2	1.2605
CCNT2	-0.144375
PLK4	-1.31925
NUMBL	-0.528833333333333
MED16	0.16175
PLEKHQ1	1.581
GOSR1	0.254777777777778
BTG4	0.02075
RPL30	0.0588333333333333
IGSF5	0.50275
IGFL2	0.8235
ELMOD2	1.1615
SHC3	-2.87633333333333
HAVCR1	-0.139
DYNC2H1	0.36975
RNF5	-0.441333333333333
C2orf7	0.8625
NLF1	0.7385
KLHL25	0.39375
LRP10	0.9825
KRI1	-0.22975
PUS7L	0.439166666666667
MGMT	0.8745
HOXD1	1.585
CSH1	0.2416
ATG16L2	0.11975
FLJ44635	-0.2985
CHODL	0.16825
EXOSC8	-2.0735
SLC28A1	-0.12425
MYO7B	-0.6775
SEH1L	-0.3351
MTNR1A	0.0371666666666667
TSPAN5	-0.299833333333333
CDC45L	-2.96416666666667
AMIGO1	-0.079
ATAD3A	-0.120125
OSGIN2	0.520666666666667
PDIK1L	0.961333333333333
DARC	2.103875
PIPSL	0.849
SHMT1	-0.95625
CRISP3	-0.622
POPDC2	1.61433333333333
ZRANB2	-1.06666666666667
FBXL8	0.771
TRIP13	-1.29363636363636
EIF5AL1	-1.3105
POU5F1P3	-5.01416666666667
IL6	0.153666666666667
CXorf38	-0.0548333333333333
IFNA16	0.3775
FBXL2	-0.423666666666667
BRD1	0.2775
STATH	0.43525
FBXO44	0.4275
MCCC2	0.48475
CDC2	-1.3377
C5orf23	-1.1035
IVD	0.459666666666667
C10orf122	-0.44775
MSL3L1	0.5839
MVP	0.93675
EPOR	-0.3454
ZMYM1	-0.6655
BCL7C	0.934833333333333
PSTPIP2	0.2076
LYPD1	-1.91075
OR8G5	0.029
ZP3	0.218
BCAS4	2.37991666666667
EDG6	3.20975
ISY1	-0.40525
PRAMEF2	-0.39725
CUL1	-0.903
RNF213	1.2259
CCRK	0.985
DHX9	-0.017875
C13orf29	-0.16525
NCKAP1	0.464166666666667
MRPL43	0.580142857142857
XPR1	-0.2415
PKN2	0.554
PODNL1	1.0885
ZNF333	-0.328875
DALRD3	-0.195
OPN1SW	0.4865
BTBD6	0.7505
C11orf82	-0.897
OR5P3	-0.117
DUSP11	0.292
L1CAM	-1.813
NEK11	2.0175
OR7E91P	1.2825
CNTN3	1.2295
CREB3L2	1.04075
ZBTB37	0.3005
KIAA1324L	0.67975
NDUFB10	0.328833333333333
NUDT2	-0.21825
GTPBP8	-0.668
CACNA1D	-0.3015
PRKAA2	0.978666666666667
PRDM8	0.2825
MGC16075	1.8455
KRT14	-1.56657142857143
PP8961	0.5525
MRPL18	0.24225
ABCG2	-3.20375
PACRG	1.40675
BBS2	-0.02075
KREMEN2	-1.511
FBXO21	0.38225
HNRPUL1	0.187583333333333
GRB10	-1.13175
CLSTN1	1.082
LMAN2	1.0706
C17orf61	-0.93825
NIPSNAP3A	1.082
INSIG2	0.129333333333333
PCDHB7	0.272166666666667
STXBP2	0.493625
CMAH	2.156
SEMA5B	-0.786
ZNF155	0.160666666666667
COQ6	-0.7595
PRPF4	-0.26525
TSPAN15	1.1537
VN1R5	0.00175
LATS2	-0.093
SELK	0.51525
PGK2	0.637
MS4A1	2.032375
TYW3	-0.5672
KRTAP5-1	0.77425
RCCD1	-1.59283333333333
BTN1A1	0.7595
DDX28	0.38825
TMEM65	-0.251875
LOC92345	0.00475
TTC31	0.00675
WDR46	-0.870833333333333
CHP2	-0.9575
LSP1	0.9305
ZNF542	0.02
EXOSC1	0.4065
ARHGAP18	0.890666666666667
LRRTM4	-0.539625
MAOB	0.8505
CACNB4	0.8595
MGC33846	0.273
RANBP3L	2.488625
ATP5L	0.003875
ONECUT1	-3.0475
NUDT9	0.4235
TMEM149	1.3445
STX17	0.8265
IGSF10	-4.07725
TMPRSS9	0.1815
BMPR2	0.903583333333333
ALLC	-0.16825
KLF7	0.996375
GCC1	1.0532
TIMM9	-0.21075
CDO1	0.281666666666667
MGC10701	-1.37683333333333
IFI6	2.80216666666667
FRMD8	1.29275
MGAT2	0.44175
WBP5	-1.56183333333333
CNIH2	0.4345
KIAA0907	-1.0052
KCNH8	-0.4325
CTSG	-1.281
GRIK1	-0.383166666666667
CUL5	0.49875
FRMD1	0.7485
OR9A4	-0.3855
SYT6	-1.24425
FOXD4L2	-0.22975
ANAPC2	-0.0271666666666667
OPN5	0.8275
TAF13	0.638
LYG2	-0.082
GGNBP1	-0.0415
C11orf40	-0.216
OTX2	-1.2075
REG4	-0.0715
EIF5	-0.3278125
PALB2	-0.32975
SEPSECS	0.3529
RNASE3	0.197
TRIM49	-1.281
POLR2K	0.7362
GPR42	0.2955
C8B	-2.4995
SASS6	-0.32825
PREB	-0.135666666666667
OR3A3	-0.0445
TUBA8	0.831875
IGLV2-14	2.63275
STIL	-0.95625
ANKFN1	-0.82
NME7	-0.55075
HOXC12	0.15075
UBE2C	-0.13875
FHOD1	-0.04125
CDK2AP1	-0.126666666666667
OR6K2	0.5455
DHPS	-0.2075
RPL5	-0.688666666666667
TRGV5	0.618
LOC541472	-0.082375
HCCS	-0.0186
DENND1B	0.672
LHX3	0.677
OR5D16	0.472
CXorf57	-2.31483333333333
IRF2BP1	0.956
NDST2	0.7975
LCE3D	0.4035
BOLL	0.309285714285714
SYT3	-0.686
PIH1D2	0.201
C20orf7	-0.224833333333333
IL1R2	-0.00833333333333332
SLAMF9	0.5535
PPME1	0.32575
PIK3CA	-0.37275
TRAPPC1	-0.018875
COLEC10	-0.565
SLC9A6	-2.59366666666667
PDDC1	-0.57175
CCDC53	0.882
GK3P	-0.23325
DAZL	0.33075
BRI3	0.56825
SDK1	-0.292375
CYP2C18	0.21975
IFI44L	3.99025
RPL3L	-0.054
FUT9	-1.34683333333333
KIFC2	0.266666666666667
PMP2	-0.00437500000000001
SLC4A9	-0.451
PLAG1	-1.81666666666667
MYCBP2	-0.0691666666666667
OR4E2	0.2695
CCDC65	0.6265
C16orf82	0.256625
ENTPD4	-0.11
BRP44L	1.24675
PMP22CD	-0.1955
TMCO4	0.514166666666667
KCNN1	-0.638833333333333
WDR35	-0.42025
CCDC80	2.446625
C3orf31	-0.33275
SLC7A9	-2.325
TMEM190	-0.977
DBC1	-2.25466666666667
FADS3	-1.29316666666667
PDZD8	0.312833333333333
GRM5	0.283875
AZGP1	4.042
PEX3	0.3285
MED1	-1.05342857142857
ATG4C	-0.482166666666667
HNRPH3	-1.0465
FAM109B	1.89825
C4orf17	0.309
CA10	0.721
OPRD1	-0.499
CCL16	-0.936
SACM1L	-1.1345
CST6	2.89525
CD63	1.1708125
LGI1	-2.08625
ZNF784	0.5075
CRYBB1	-0.162
CX3CL1	0.2545
TOP2A	-2.3965
GYPB	-3.471
GADD45GIP1	-0.1835
FEN1	-1.051125
IGF1R	-1.3021875
WDR72	-2.1062
PURG	-1.21666666666667
DEFB126	-0.1035
PKD1L1	-0.24075
CAV1	-2.1931
GNPDA2	0.7701
DGAT2	1.01175
NLGN1	-3.16775
STRBP	0.2805
HPRT1	-0.711833333333333
FANCI	-1.998875
PSMA7	1.193875
DBF4B	-0.829666666666667
TTF1	-0.56875
RAD54L	-1.494
ELOF1	-0.09125
PLAGL2	-0.205375
ZNF256	0.03075
HMGCL	0.7805
MSI2	0.485666666666667
RPESP	-3.9585
C11orf60	0.71
ABCD1	0.0915
ACAA1	-0.0255
SPARCL1	3.91457142857143
IL6ST	-0.5541
ZNF319	0.1515
TMEM109	0.2684
FAM90A1	-0.687166666666667
IL22RA1	-0.3785
ATP4B	-0.0805
TEC	0.103666666666667
C7orf30	-0.6125
TXNDC2	-0.681166666666667
ABCB4	-0.39275
KIAA1191	0.929875
C9orf38	-0.0865
SFTPB	0.56375
CNTNAP2	-0.788583333333333
FRK	1.593
TBX19	0.4725
CHD4	-0.16025
C6orf26	-2.01933333333333
MOSC2	2.4345
IKBKE	1.1205
HIF1A	-2.17233333333333
LOC595101	-0.3105
RELA	0.358
TMEM16B	-1.35783333333333
ABHD12B	-1.81025
TSEN34	0.638
KIF18A	-1.52425
TXNDC9	-0.228333333333333
SPATA2L	0.2925
SEMA4G	-1.1355
C21orf91	-0.458125
MATN1	0.291
KCNIP4	-0.332333333333333
TUSC1	1.56325
OR4C15	0.47975
ARMCX6	1.08491666666667
WBSCR27	-1.60833333333333
OR52I2	0.1275
KIAA1604	-0.55925
DYNC1I1	-1.275
PPP4C	0.61975
SLC47A2	-2.07666666666667
TREH	0.01425
CD48	2.78516666666667
ST14	2.0275
PKN1	-0.973
SPON2	1.48625
XBP1	1.50241666666667
SFRS12	-0.678666666666667
EFCAB6	0.841
SELT	-0.09175
SLC39A2	-0.195
ERF	-1.53683333333333
ARL3	0.605125
SURF6	-0.579
MLLT10	-0.214380952380952
FLJ11171	-0.0983333333333333
TDGF1	-4.34816666666667
ERCC6	-0.198
EIF2AK4	-0.364125
BAZ1A	0.986
LRRN3	0.318333333333333
TMC3	-0.2275
EFTUD1	-0.75025
PTPRO	1.16083333333333
CLEC12A	1.083625
ACBD4	-0.203125
ZDHHC14	0.12275
OTUD7B	0.955
ACTB	0.732875
MSRA	0.024875
LCE5A	1.069
IFI35	0.72225
BSCL2	0.803833333333333
ANKRD12	0.533666666666667
CFHR2	0.3775
RGAG1	0.4575
HSFY1	-0.4495
SLC30A5	0.285916666666667
IMPG1	0.326
GPR109A	0.565
ZNF185	0.97275
IYD	3.13125
NPCDR1	0.14
SERPINA13	0.223
HMGCLL1	-1.287
NEUROG1	0.877666666666667
UBQLN1	0.2585625
LIN37	0.3395
SOCS2	-2.7715
DSCR4	-1.7995
XKR6	-2.08675
GPR142	0.7785
KRTAP13-3	0.3845
CCDC15	-0.705833333333333
MOS	-0.324
CD1E	-1.08
OFCC1	-0.7592
FAM83D	-0.55125
SRFBP1	-0.5445
C9orf96	-0.504
DHDH	0.1965
CCDC90A	-0.139
RABL3	0.4586
CD320	-1.27266666666667
ANGEL2	0.253416666666667
MRPL21	0.00700000000000001
SMG6	-0.0641666666666667
INSR	0.989125
FLJ14816	-0.5615
GLRB	-1.766
C9orf89	0.69775
CIZ1	-0.515
URG4	-0.514666666666667
LRDD	-1.01266666666667
CBY1	0.869
NFX1	0.231625
MTERFD2	-0.137142857142857
C19orf23	0.634
PGC	-2.56875
IER3IP1	0.6734
RASAL2	1.77333333333333
C1orf89	0.4165
SYNJ1	-0.255125
NFKBIE	1.09075
FLJ40125	-1.23833333333333
TCEB2	0.2604
NOG	-1.7085
POLR2J2	-0.553833333333333
HLA-B	2.726
PCDHA1	1.836
PPP2R2B	-0.1065
ARHGEF17	0.071
TCF7L2	-0.512357142857143
CHD5	-0.447
ZNF431	-0.6765
TBC1D25	-0.43175
ZNF800	0.25975
SCUBE2	0.167545454545455
MYCBP	0.520666666666667
GPX5	0.5575
C6orf129	0.776666666666667
QSER1	-0.991166666666667
ULK2	0.7805
PIGO	0.358166666666667
NRCAM	-1.98253846153846
SLC35E3	0.47425
CSRP2	-0.68025
HYPE	0.7965
MAPK15	0.346166666666667
MGC14327	-0.0205
TIMM13	-0.124
ZNF462	-1.846
GBA3	1.37775
TEX13A	-0.3855
MCM6	-0.495666666666667
MTRF1	-1.137625
ABCA7	-1.003
EIF4A2	-1.59325
ZC3H10	0.349
RPGR	-0.374833333333333
C20orf94	0.757
RP1L1	0.037
GPR125	-1.925
USP22	-1.17664285714286
OR1L4	0.18175
MLZE	0.9065
FLJ32065	0.2
PTCD1	0.29625
CRTAC1	0.5775
BXDC2	-0.8185
C18orf1	2.45566666666667
FAM107A	0.649571428571429
EFNA3	1.62525
P18SRP	-0.4608
CAMKK2	-0.16925
KIAA0649	-2.728
NES	-2.18066666666667
HS6ST3	-2.3145
PON2	0.3245
TCP11L2	-0.58225
CLEC4A	2.5385
PRR12	0.13
MLXIPL	-1.0563
C2orf50	0.451
ZNF28	0.4295
ENC1	0.404
MAP2K1	-0.769375
FKSG2	0.155
KIAA0430	0.27675
PTP4A1	-1.39538888888889
GPR156	0.7965
GTF3C6	0.2245
UBR2	0.1952
LOC388272	-0.3645
MAK	0.119333333333333
ACOT4	2.43925
STC2	-2.51166666666667
PIGW	-1.431
SAE1	0.01625
COL6A1	0.346772727272727
OAZ1	0.381333333333333
STMN4	0.236333333333333
EDG3	0.960166666666667
SGCE	-1.68666666666667
IL11	-2.15716666666667
PRSS8	1.754125
YIPF5	0.48175
WNT4	2.526125
CSN2	0.425166666666667
TCF7	-2.5945
TDO2	2.8035
SAMD9	0.743375
S100A7A	-0.026
MMRN1	0.722666666666667
GKAP1	0.046
AKR1C3	-1.671625
RNF19A	0.055625
GMDS	0.75275
YKT6	0.09375
SPARC	1.5905
C12orf31	0.547
UBE2V2	-0.842
FBXL18	-1.32266666666667
KIAA0460	0.694
ADAM22	-0.982428571428572
SERPINC1	-4.53975
KCTD21	0.5935
MYOHD1	-1.48275
ZNF37A	-0.136166666666667
GTF3C1	0.706
CTSZ	2.31975
PRNPIP	-0.344
DRD1IP	0.40775
NR1I2	-2.2125
ZNF266	-0.8483
SPAG4L	0.508
COX4NB	-0.0535
SAPS1	0.495166666666667
APOA1	-3.532375
TATDN1	-0.881333333333333
C10orf82	2.858
KPNB1	-0.57925
FOXO3	0.7175
CRYBB2	-0.6555
ZBTB5	-0.300166666666667
SLC25A38	-0.51225
DCTN2	0.37
IFT20	-0.03975
CTHRC1	2.75925
C1orf31	0.370375
UHRF1	-1.0513125
GPC6	0.413
C10orf54	2.16025
MCF2L2	0.0586666666666667
WNT9B	0.080125
OLA1	-0.95175
FAM120B	0.85975
TTLL10	0.4625
CYorf15A	-3.868
RELN	-1.5611
SCN2B	-0.0596666666666667
MFHAS1	0.00975
NKX3-2	-0.594833333333333
RASGRF2	-0.00699999999999999
SSBP1	-0.314166666666667
KPNA6	0.0417857142857143
LOC389118	0.1745
HS3ST4	-1.2604
SUPT7L	-0.585375
FLJ32658	-0.732
IGFBPL1	-0.4185
KIAA1641	-0.9522
SHKBP1	0.208
CSF1R	4.61925
NAGK	1.31175
MYL2	0.34775
HIST1H4C	-2.21633333333333
TOMM7	-0.692625
ADAMTSL3	2.6272
TNFSF14	-0.08675
PRRT2	-1.1135
VTA1	-0.371625
AOAH	3.66983333333333
CRISPLD2	1.66314285714286
PNN	-0.9436
TA-NFKBH	-0.2505
ESPN	-0.36275
RBM43	-0.2035
KIAA1267	-0.249
DDX3X	-0.0192222222222222
KIAA1576	-5.655
PLXDC1	3.53383333333333
FLJ25801	-3.998
HNRNPL	0.093
RUNDC3A	0.248333333333333
CASP12	0.477
SH2D5	-1.140625
RPL26L1	0.3545
OR51A7	0.2065
HDC	1.7435
C2orf16	0.0165
SYTL3	2.773125
GOLGA4	-0.3578125
NOTCH1	-0.277833333333333
ATPAF2	0.04325
ECD	0.30825
SSX5	-1.08666666666667
SNAP91	0.3735
OCA2	-3.66525
PNPO	0.578
DAPK1	1.421
PINX1	0.0873333333333333
SELENBP1	1.777625
NEK3	-0.528416666666667
TMED4	0.377357142857143
SSTR4	0.352
FOSL1	-2.1426
CD40LG	0.7795
CES1	-0.560916666666667
DCI	0.915833333333333
B3GAT3	-0.154333333333333
STK17B	0.95525
CNTN6	0.25675
CYP3A4	-1.29066666666667
MBOAT2	0.6975
PISD	-0.374625
USP1	-0.66125
PYDC1	0.574833333333333
CENPM	-1.047375
SAR1B	1.435
TTC7B	-0.727375
