Hybridization REF	TCGA-BH-A0DK-11A-13R-A089-07
ZNF625	0.1755
CORO2B	-0.99225
ALOX15	2.0125
CST1	-0.248
NUPR1	2.22533333333333
CCL7	-0.00324999999999998
SMCR5	-2.1535
DSC2	2.5105
RBMS2	0.307
GRIK4	0.4325
TRIM65	-0.9489
TMPRSS6	0.0826428571428571
TP53INP2	0.55325
GLB1L	0.784166666666667
LOC388284	0.1275
PUS1	-1.21528571428571
BCL9L	-0.331
OLFM1	0.186416666666667
RET	1.9135
MASTL	-1.7525
ALX3	-0.54925
IL1RL1	0.3495
ZNF765	-0.2988
C14orf138	0.164
SNX10	-1.028
TAC4	0.287
C1orf64	2.748125
POGK	0.324875
MAPK9	0.79675
ZNF366	3.0145
C8orf79	2.5543
CLDN7	2.793
OR5AT1	0.4355
TRIM37	-1.876
LRRC25	1.6945
GRHL2	2.5205
TEKT3	1.24625
LASS5	-0.129333333333333
ABCC4	2.12833333333333
DLG3	1.140625
VGLL1	2.296125
ZFP36L2	2.22266666666667
MFRP	-0.4335
KIAA1799	0.593
FLJ44379	0.904
PCNX	-0.11625
ANXA9	0.6915
CYP4V2	1.7738
PIK3C2A	1.0285
SRR	1.291
NOL3	-0.701
IFITM2	0.1505
ARNTL2	-2.00775
ZNF595	2.0465
NLRP13	0.115
ASPH	0.342875
CPA2	0.5645
PVRIG	-2.0585
LEPR	1.2955
C16orf42	-0.718333333333333
SH3BGRL	2.7255
FAM77D	0.280833333333333
FNDC7	0.425
C9orf6	1.04266666666667
NOTCH2NL	1.4755
PGBD1	-0.0386666666666667
SYNGR2	0.4685
PITPNA	-0.1045
PRPF4B	0.0813999999999999
SLC43A3	-1.37314285714286
NRBP1	-0.30725
SLC25A22	-0.681
ILK	0.1815
SLC22A8	0.238666666666667
MRPS7	0.085625
PITX2	-1.46725
FABP3	0.480125
OR1L1	0.387
LOC728215	-0.107
BLID	-1.288
KIAA1217	2.86176470588235
TFPT	-0.0715
AP4B1	-0.6415
VBP1	0.11375
OR1K1	0.135
MORC3	0.49875
BHMT2	-0.681
C3orf10	0.919875
FZD7	2.47
WFDC10A	-1.353
PMS2CL	-0.31
CCDC32	0.6275
FA2H	0.46875
ALG13	0.933
TTLL7	0.1904
SPOCK3	2.68525
SLC13A2	0.299
AIM1	2.373
GPRC6A	-0.281
EGR2	6.77675
MED11	0.644
WWC1	2.02625
SH3GL3	-2.99225
RIF1	-0.535428571428571
PRLH	-0.3485
VLDLR	0.9405
DBT	0.60725
C21orf63	1.4245
CGGBP1	-0.356
KRTAP12-2	-0.1305
TADA3L	0.113625
ZBTB16	3.46425
PDGFB	0.765625
RFX1	-0.031625
UQCRB	-0.2439
LOC133874	-0.262
HPS3	-1.204
LGALS3BP	-0.5579
DKFZP564O0823	3.87035714285714
MRFAP1L1	0.921875
HOXA10	-0.4425
NGB	0.3565
KIF21A	-0.272615384615385
IFLTD1	-0.3805
LZTS1	-0.51825
ARHGEF3	1.95375
RHBDL3	-0.586
CSNK1G2	-1.24908333333333
ChGn	-0.013875
KIAA1244	3.08283333333333
GABRB2	0.01
MGC72080	-0.339
CD27	2.1385
EGLN1	-1.3586
PEX13	1.62
RWDD3	0.52125
RNF12	-0.342833333333333
GRIN2B	0.413
ADAMTS14	-1.000625
DYDC2	1.98416666666667
ATP6AP1	0.3691
NR1H2	-0.607166666666667
PDK2	0.52725
C3orf17	0.0246666666666667
SLC38A2	-0.674214285714286
SLC25A29	-0.525666666666667
C15orf29	0.6725
ADAM9	0.666666666666667
TMUB2	0.117
GPR176	-0.7545
AGK	-0.238875
MCCD1	1.27025
NDUFA4	-0.08975
TMEM146	0.168
DUSP1	3.257625
UNQ6975	1.2665
EMX2OS	3.672
INSM2	0.318
LUZP4	-0.4845
SETD6	-0.058
P2RY2	2.2805
SLC45A2	-1.4375
RABGAP1	0.4605
UBXD5	0.126375
GPRC5A	-0.7772
PAK3	3.05766666666667
LOC63920	-0.5965
TGFBR1	0.415
KRTAP6-3	0.78675
SFMBT2	-0.1625
CDC42	0.151625
C11orf35	-0.6355
TTLL2	0.2465
UACA	0.797
CD97	-1.5369
SETD5	-0.477125
NINJ2	-1.77
PTER	1.06133333333333
POMGNT1	0.168
KRTAP4-2	0.8895
ECGF1	1.243375
HRB	0.101272727272727
ATP1B2	0.1165
LOC400506	-0.25825
COL4A3BP	0.50825
C6orf97	1.47125
GRHPR	0.07975
TAS2R1	0.458
SEMA7A	-1.59425
EDF1	0.35175
ODF2L	1.5045
PCID2	-0.2415
GTF2H4	-0.902833333333333
ZCCHC3	-0.899125
CGB2	-0.2275
NEUROD1	0.313
C20orf75	-0.4555
RP5-1054A22.3	1.77366666666667
IFNA5	0.578
ZNF134	0.331583333333333
MGC119295	-1.1577
ZSWIM6	-0.09875
SMEK1	0.126333333333333
PCGF2	-0.45025
C1orf102	2.315
CYP2A13	2.3365
KCNH6	-0.3265
MDM1	0.7185
ALDH7A1	1.218
C9orf75	-1.08625
VDAC3	-0.267
OR51T1	0.1125
EIF3F	-0.5895
KCNJ10	-0.6035
LENG8	0.2885
EDEM2	0.0908333333333333
CCNJL	-0.00116666666666664
DHX37	-1.2795
CRYGN	0.2645
AATF	-1.078625
ZNF630	1.070125
E2F5	-0.3695
WFDC13	-0.1225
FTSJ3	-1.19183333333333
C4orf33	1.84825
LHFPL4	-2.42375
C19orf56	0.54625
SMAD4	0.615875
AFM	-0.164
G0S2	-0.49825
FCHSD2	-0.4691
RRP1B	-1.4704
EEF1B2	-0.2075
STAT6	0.900833333333333
ZNF195	-0.041
GNL1	-1.32133333333333
ZNRF2	1.3435
PER3	0.285625
ASB16	0.05925
C10orf10	2.67778571428571
ADCY8	-2.258
C9orf58	0.198833333333333
ARMC10	-0.192833333333333
PSG1	-0.781
DHX34	0.05725
VARS2	-0.81175
NFIC	0.50675
ITPR2	1.5975
AGXT2	0.2555
OR6K3	0.423
H2AFZ	-0.822666666666667
MLLT3	0.579333333333333
COX4I2	1.3335
CCNT2	0.415625
PLK4	-2.322875
NUMBL	-0.0386666666666666
MED16	-0.33525
PLEKHQ1	0.5815
GOSR1	0.490222222222222
BTG4	-0.00924999999999999
RPL30	0.106416666666667
IGSF5	0.48125
IGFL2	1.20766666666667
ELMOD2	1.43666666666667
SHC3	-0.731166666666667
HAVCR1	-0.581
DYNC2H1	0.525875
RNF5	-0.510166666666667
C2orf7	0.0125
NLF1	-1.229
KLHL25	0.15175
LRP10	1.1042
KRI1	-1.435
PUS7L	-0.1105
MGMT	0.977
HOXD1	-1.359
CSH1	0.5753
ATG16L2	-1.128
FLJ44635	1.347
CHODL	1.04025
EXOSC8	-1.138
SLC28A1	-0.2195
MYO7B	-0.631166666666667
SEH1L	-0.5875
MTNR1A	0.3625
TSPAN5	0.342333333333333
CDC45L	-4.164
AMIGO1	0.472
ATAD3A	-1.978
OSGIN2	-0.0693333333333333
PDIK1L	0.657333333333333
DARC	3.463
PIPSL	0.0125
SHMT1	-0.3465
CRISP3	-0.186
POPDC2	3.05733333333333
ZRANB2	-0.823833333333333
FBXL8	-1.29825
TRIP13	-3.38981818181818
EIF5AL1	-1.538
POU5F1P3	-4.61616666666667
IL6	2.605
CXorf38	-0.5125
IFNA16	0.1475
FBXL2	1.69533333333333
BRD1	0.7415
STATH	0.3055
FBXO44	0.236833333333333
MCCC2	2.20075
CDC2	-3.1063
C5orf23	-0.33875
IVD	2.05983333333333
C10orf122	-1.3615
MSL3L1	0.1239
MVP	-0.19425
EPOR	-1.3006
ZMYM1	-0.244166666666667
BCL7C	-0.446833333333333
PSTPIP2	1.0036
LYPD1	-2.54725
OR8G5	0.926
ZP3	-0.89
BCAS4	0.140083333333333
EDG6	0.54625
ISY1	-0.09175
PRAMEF2	-0.737
CUL1	-0.3095
RNF213	-0.1534
CCRK	0.814
DHX9	-0.11425
C13orf29	-0.22775
NCKAP1	0.446333333333333
MRPL43	0.491642857142857
XPR1	0.5935
PKN2	-0.514
PODNL1	1.011
ZNF333	0.611875
DALRD3	0.582
OPN1SW	0.0915
BTBD6	0.41975
C11orf82	-3.0185
OR5P3	0.436
DUSP11	0.792
L1CAM	-1.5478
NEK11	2.19216666666667
OR7E91P	1.1355
CNTN3	2.7307
CREB3L2	0.14
ZBTB37	-0.3115
KIAA1324L	1.24275
NDUFB10	-0.0518333333333333
NUDT2	0.575
GTPBP8	-0.57525
CACNA1D	0.804125
PRKAA2	1.43983333333333
PRDM8	0.2695
MGC16075	-0.350166666666667
KRT14	2.366
PP8961	-0.302875
MRPL18	0.243
ABCG2	-1.1435
PACRG	2.921
BBS2	0.47375
KREMEN2	-3.824
FBXO21	0.71425
HNRPUL1	-0.0754166666666667
GRB10	0.39925
CLSTN1	0.434875
LMAN2	0.1701
C17orf61	-0.0505
NIPSNAP3A	1.07725
INSIG2	-0.364666666666667
PCDHB7	0.646
STXBP2	0.3795
CMAH	1.556
SEMA5B	-2.06925
ZNF155	0.454333333333333
COQ6	0.810333333333333
PRPF4	-0.97475
TSPAN15	2.3388
VN1R5	0.28425
LATS2	0.5515
SELK	0.48675
PGK2	-0.44575
MS4A1	-0.477625
TYW3	-0.0268
KRTAP5-1	-1.447
RCCD1	-1.548
BTN1A1	0.7215
DDX28	-0.24325
TMEM65	-0.043125
LOC92345	0.208
TTC31	-0.641
WDR46	-0.804333333333333
CHP2	-0.616166666666667
LSP1	0.089375
ZNF542	0.80325
EXOSC1	-0.16775
ARHGAP18	-0.2935
LRRTM4	-0.1445
MAOB	3.63283333333333
CACNB4	1.15475
MGC33846	-0.584125
RANBP3L	2.509125
ATP5L	0.37125
ONECUT1	-3.248
NUDT9	1.176
TMEM149	-0.4835
STX17	0.972
IGSF10	-1.25275
TMPRSS9	0.23
BMPR2	0.936166666666667
ALLC	0.57925
KLF7	1.03775
GCC1	0.7787
TIMM9	-0.85725
CDO1	3.04433333333333
MGC10701	-1.38
IFI6	0.147833333333333
FRMD8	0.7825
MGAT2	0.208
WBP5	0.546833333333333
CNIH2	-0.93925
KIAA0907	-1.7054
KCNH8	2.6145
CTSG	-0.069
GRIK1	1.75
CUL5	0.90175
FRMD1	0.261
OR9A4	0.272
SYT6	0.80225
FOXD4L2	0.42625
ANAPC2	-0.0198333333333333
OPN5	-0.3515
TAF13	0.047
LYG2	-0.079
GGNBP1	0.3545
C11orf40	0.9945
OTX2	-0.9375
REG4	0.0313333333333333
EIF5	-0.3065625
PALB2	-0.818
SEPSECS	0.6583
RNASE3	-0.1805
TRIM49	-1.32
POLR2K	0.1391
GPR42	1.2825
C8B	-1.732
SASS6	-0.711
PREB	-0.739166666666667
OR3A3	0.258
TUBA8	0.84475
IGLV2-14	-2.12175
STIL	-2.32025
ANKFN1	-0.1955
NME7	-0.2235
HOXC12	0.79525
UBE2C	-3.199125
FHOD1	-1.254
CDK2AP1	0.289166666666667
OR6K2	0.00825000000000001
DHPS	-0.35375
RPL5	0.06825
TRGV5	0.1145
LOC541472	0.125625
HCCS	0.278
DENND1B	1.439
LHX3	0.106
OR5D16	0.4345
CXorf57	-1.146
IRF2BP1	1.0365
NDST2	0.366166666666667
LCE3D	-0.12
BOLL	0.1295
SYT3	-0.80825
PIH1D2	0.82175
C20orf7	-0.53
IL1R2	0.455666666666667
SLAMF9	-0.2665
PPME1	-0.64275
PIK3CA	0.71175
TRAPPC1	0.293875
COLEC10	-0.5595
SLC9A6	-0.229666666666667
PDDC1	-0.358416666666667
CCDC53	0.715
GK3P	-0.61
DAZL	-0.767
BRI3	-0.758
SDK1	-0.097
CYP2C18	0.35425
IFI44L	2.0625
RPL3L	0.102
FUT9	1.19083333333333
KIFC2	-0.6495
PMP2	-0.55275
SLC4A9	-0.2625
PLAG1	-1.3195
MYCBP2	0.323333333333333
OR4E2	0.6585
CCDC65	1.99175
C16orf82	0.17525
ENTPD4	0.2505
BRP44L	1.275125
PMP22CD	1.15625
TMCO4	0.583
KCNN1	-0.511666666666667
WDR35	0.26175
CCDC80	1.659625
C3orf31	-0.88275
SLC7A9	-1.21275
TMEM190	-1.37275
DBC1	1.61083333333333
FADS3	-1.17866666666667
PDZD8	0.312666666666667
GRM5	-0.16625
AZGP1	3.9171
PEX3	1.573
MED1	-0.284857142857143
ATG4C	-0.354666666666667
HNRPH3	-0.62125
FAM109B	1.082
C4orf17	-0.1035
CA10	1.567
OPRD1	0.3935
CCL16	-1.304
SACM1L	0.906
CST6	4.12975
CD63	0.8090625
LGI1	-0.117
ZNF784	-1.131
CRYBB1	-1.186
CX3CL1	2.02395
TOP2A	-3.888625
GYPB	-3.8705
GADD45GIP1	-0.71925
FEN1	-2.51275
IGF1R	0.1556875
WDR72	-1.1115
PURG	-0.397833333333333
DEFB126	-0.3265
PKD1L1	0.6065
CAV1	-0.4525
GNPDA2	1.0057
DGAT2	-0.084875
NLGN1	-1.7465
STRBP	0.215125
HPRT1	-1.41433333333333
FANCI	-3.125
PSMA7	-0.4345
DBF4B	-1.16516666666667
TTF1	-0.4355
RAD54L	-3.7685
ELOF1	-0.05075
PLAGL2	-1.178375
ZNF256	-0.22075
HMGCL	0.24325
MSI2	0.164333333333333
RPESP	2.037
C11orf60	1.32575
ABCD1	-0.4065
ACAA1	1.502
SPARCL1	5.00507142857143
IL6ST	0.9713
ZNF319	0.67125
TMEM109	0.1599
FAM90A1	-1.03666666666667
IL22RA1	-0.475
ATP4B	0.096
TEC	-0.0401666666666667
C7orf30	-0.93575
TXNDC2	-0.785166666666667
ABCB4	-0.601
KIAA1191	1.079
C9orf38	0.2315
SFTPB	0.0595
CNTNAP2	1.209
FRK	3.216
TBX19	0.15525
CHD4	-0.81325
C6orf26	-3.21983333333333
MOSC2	2.02
IKBKE	-0.33875
HIF1A	-0.348833333333333
LOC595101	-0.592
RELA	-0.07
TMEM16B	-0.450666666666667
ABHD12B	-0.8815
TSEN34	0.38375
KIF18A	-3.00475
TXNDC9	0.505
SPATA2L	-0.7065
SEMA4G	-1.63
C21orf91	-0.29075
MATN1	0.003
KCNIP4	0.874333333333333
TUSC1	1.615125
OR4C15	0.76
ARMCX6	0.719083333333333
WBSCR27	-2.28116666666667
OR52I2	-0.2835
KIAA1604	0.24075
DYNC1I1	0.520625
PPP4C	0.27525
SLC47A2	-0.1695
TREH	0.208
CD48	1.556
ST14	1.62366666666667
PKN1	-1.4355
SPON2	1.846
XBP1	3.05108333333333
SFRS12	-0.011
EFCAB6	3.0565
SELT	0.7915
SLC39A2	0.703
ERF	-0.3925
ARL3	0.74825
SURF6	-1.005
MLLT10	-0.477142857142857
FLJ11171	1.109
TDGF1	-3.691
ERCC6	0.17
EIF2AK4	0.638
BAZ1A	0.0735
LRRN3	0.5775
TMC3	0.3535
EFTUD1	-0.017
PTPRO	0.660333333333333
CLEC12A	0.456125
ACBD4	-0.696
ZDHHC14	-0.30625
OTUD7B	0.272
ACTB	0.213375
MSRA	0.0869999999999999
LCE5A	-1.8675
IFI35	-0.2885
BSCL2	0.244833333333333
ANKRD12	0.681166666666667
CFHR2	2.42525
RGAG1	0.1765
HSFY1	0.2685
SLC30A5	0.440166666666667
IMPG1	0.0315
GPR109A	0.1075
ZNF185	0.907
IYD	4.29175
NPCDR1	0.1755
SERPINA13	-0.462
HMGCLL1	2.64025
NEUROG1	-1.3805
UBQLN1	0.3599375
LIN37	-0.15525
SOCS2	0.69875
DSCR4	-1.156
XKR6	0.43775
GPR142	0.549
KRTAP13-3	0.0985
CCDC15	2.35766666666667
MOS	-0.0815
CD1E	-1.192
OFCC1	0.168833333333333
FAM83D	-4.19475
SRFBP1	0.9155
C9orf96	-0.6455
DHDH	-1.1715
CCDC90A	0.0615
RABL3	1.1827
CD320	-1.80033333333333
ANGEL2	0.391083333333333
MRPL21	0.55975
SMG6	0.0883333333333333
INSR	0.59
FLJ14816	-0.678
GLRB	1.8055
C9orf89	0.453
CIZ1	-1.057
URG4	-0.723
LRDD	-1.94
CBY1	1.25966666666667
NFX1	-0.047625
MTERFD2	-0.0322142857142857
C19orf23	0.3015
PGC	-0.680875
IER3IP1	0.5252
RASAL2	0.521333333333333
C1orf89	-0.85625
SYNJ1	-0.238375
NFKBIE	0.1805
FLJ40125	-1.0665
TCEB2	-0.3917
NOG	-0.9815
POLR2J2	-0.4135
HLA-B	1.067
PCDHA1	1.41
PPP2R2B	0.9805
ARHGEF17	0.277
TCF7L2	1.27657142857143
CHD5	-0.299
ZNF431	0.332875
TBC1D25	0.54025
ZNF800	0.219
SCUBE2	3.35536363636364
MYCBP	1.5125
GPX5	-0.086
C6orf129	-0.932666666666667
QSER1	-0.0735
ULK2	1.97325
PIGO	0.412666666666667
NRCAM	-1.27835714285714
SLC35E3	0.324
CSRP2	-0.64875
HYPE	0.37725
MAPK15	-0.000666666666666667
MGC14327	-0.2765
TIMM13	-0.0121666666666667
ZNF462	0.3925
GBA3	1.55925
TEX13A	-0.131
MCM6	-2.01355555555556
MTRF1	-0.457
ABCA7	-1.471
EIF4A2	0.77575
ZC3H10	0.4751
RPGR	0.202666666666667
C20orf94	-0.10475
RP1L1	-0.12175
GPR125	0.172
USP22	0.0585
OR1L4	0.03975
MLZE	0.9995
FLJ32065	0.14225
PTCD1	-0.499
CRTAC1	1.7335
BXDC2	-0.77875
C18orf1	1.37866666666667
FAM107A	2.7615
EFNA3	0.178
P18SRP	-0.06
CAMKK2	-0.505916666666667
KIAA0649	-0.388
NES	-0.333833333333333
HS6ST3	1.31825
PON2	0.7775
TCP11L2	0.394
CLEC4A	1.5695
PRR12	0.346
MLXIPL	-1.8214
C2orf50	-0.095
ZNF28	1.272
ENC1	-0.437333333333333
MAP2K1	-0.55775
FKSG2	1.1555
KIAA0430	0.72175
PTP4A1	-0.599222222222222
GPR156	-1.8365
GTF3C6	0.32225
UBR2	0.2715
LOC388272	-0.52875
MAK	1.2235
ACOT4	2.40875
STC2	0.961916666666667
PIGW	-0.032
SAE1	-0.603125
COL6A1	-0.667045454545454
OAZ1	0.7055
STMN4	1.26516666666667
EDG3	0.9025
SGCE	1.148
IL11	-1.851
PRSS8	1.840125
YIPF5	0.744916666666667
WNT4	3.571875
CSN2	3.62616666666667
TCF7	-2.0005
TDO2	0.42675
SAMD9	-0.0128125
S100A7A	1.145
MMRN1	3.37433333333333
GKAP1	0.268
AKR1C3	1.694375
RNF19A	0.6375
GMDS	-0.164
YKT6	-0.913625
SPARC	-0.3129
C12orf31	-0.339
UBE2V2	-0.450833333333333
FBXL18	-1.052
KIAA0460	0.008
ADAM22	-1.11771428571429
SERPINC1	-3.89975
KCTD21	0.54975
MYOHD1	-1.91
ZNF37A	-0.141
GTF3C1	-0.8055
CTSZ	1.0805
PRNPIP	-0.368625
DRD1IP	-0.04625
NR1I2	-1.71016666666667
ZNF266	-0.7058
SPAG4L	0.086
COX4NB	-0.52725
SAPS1	-0.434666666666667
APOA1	-4.050625
TATDN1	-0.363166666666667
C10orf82	-0.338
KPNB1	-1.2085
FOXO3	0.762666666666667
CRYBB2	0.0735
ZBTB5	-0.1575
SLC25A38	0.0495
DCTN2	-0.340666666666667
IFT20	1.06075
CTHRC1	-0.565
C1orf31	-0.872875
UHRF1	-2.487625
GPC6	-1.361
C10orf54	1.5815
MCF2L2	0.168166666666667
WNT9B	0.34575
OLA1	-0.072875
FAM120B	0.30975
TTLL10	0.4045
CYorf15A	-4.73175
RELN	-0.6899
SCN2B	2.20933333333333
MFHAS1	-1.4545
NKX3-2	-1.78683333333333
RASGRF2	-0.8915
SSBP1	-1.01283333333333
KPNA6	-0.448
LOC389118	0.3985
HS3ST4	1.8907
SUPT7L	-0.05175
FLJ32658	-1.0605
IGFBPL1	-1.16625
KIAA1641	-0.9814
SHKBP1	-0.543666666666667
CSF1R	3.94275
NAGK	1.0015
MYL2	1.16875
HIST1H4C	-3.19266666666667
TOMM7	-0.916625
ADAMTSL3	2.8453
TNFSF14	-0.81025
PRRT2	-2.4495
VTA1	0.5685
AOAH	2.6435
CRISPLD2	1.30842857142857
PNN	-1.0058
TA-NFKBH	-0.621
ESPN	-0.5975
RBM43	0.1925
KIAA1267	-0.12925
DDX3X	0.379611111111111
KIAA1576	-1.789
PLXDC1	4.18916666666667
FLJ25801	-4.539
HNRNPL	-0.4705
RUNDC3A	-0.102333333333333
CASP12	1.629
SH2D5	-1.513375
RPL26L1	-0.535
OR51A7	0.07675
HDC	3.489
C2orf16	-0.256166666666667
SYTL3	1.964
GOLGA4	0.6485
NOTCH1	-0.735666666666667
ATPAF2	0.01675
ECD	0.5005
SSX5	0.634666666666667
SNAP91	2.536
OCA2	-1.54575
PNPO	0.435833333333333
DAPK1	-0.743666666666667
PINX1	-0.620333333333333
SELENBP1	0.98275
NEK3	0.518416666666667
TMED4	0.486285714285714
SSTR4	-0.032
FOSL1	-2.4436
CD40LG	1.195
CES1	-0.0556666666666667
DCI	0.274
B3GAT3	-0.743666666666667
STK17B	0.392
CNTN6	1.2855
CYP3A4	-0.852333333333333
MBOAT2	1.90385714285714
PISD	0.127875
USP1	-0.788
PYDC1	-0.2165
CENPM	-2.63875
SAR1B	1.93475
TTC7B	-0.819625
DP58	-0.3915
GPC1	-0.46275
RBL1	-2.14425
TMEM137	-2.51233333333333
TOB1	1.27025
TCEAL1	1.67983333333333
CENPF	-3.66018181818182
C6	0.642166666666667
PRSS1	-4.1335
PPIL6	1.89366666666667
C6orf124	0.1335
ODZ4	-0.157
SNCB	-0.45875
NDUFB9	-0.150125
CNOT6L	0.990333333333333
S100A9	1.59116666666667
TRIM50	0.4955
KCTD1	2.4876
WDR63	1.20525
SPEF2	2.224125
RNGTT	0.200833333333333
CXorf22	1.1335
KCNK16	0.643
CEP250	-2.157
ATPBD1B	-0.13475
KCNJ2	3.78875
MT1B	0.8055
ZNF684	0.472
SLC4A1	0.4445
PDHA1	-0.50425
ZNF492	0.734375
TKT	-0.53475
BYSL	-0.99425
RNF38	0.74925
AHDC1	-0.4545
KLHL2	1.863875
CMTM8	1.3995
DMP1	-0.672
HERPUD2	0.41
CRTAM	1.9935
ZNF572	0.21675
TMEM16J	-1.1635
HSD17B2	1.695
UBE2G1	0.833375
AHSA2	-2.0735
PELI2	0.1445
TPX2	-4.069625
ATP9B	1.4115
DAZAP1	-1.012
HMGCS2	2.99116666666667
C17orf38	0.94275
B9D1	-0.151375
NKX2-5	-0.250333333333333
KIAA1276	0.67125
LILRB2	2.514
CSTF1	-0.272833333333333
BTN2A1	-0.0551666666666667
C15orf48	4.37025
IGF2BP3	-4.508
FAM113B	0.936666666666667
HRG	-0.064875
ZNF131	-0.39025
USP47	1.18064285714286
CCDC88B	-1.73075
HCN1	-0.3023
HTN1	-0.651333333333333
SYCP3	-0.576
C13orf23	-0.313
PAPOLA	0.101375
AATK	-0.3855
MSH3	0.089
NDUFAB1	-0.506
ITLN2	-0.667833333333333
BAK1	-1.12333333333333
MRPL45	0.00100000000000001
MTNR1B	-0.2
LOC645843	0.293
SPECC1L	0.102125
PGCP	1.41775
SPN	-0.756125
GPR143	0.75
ZNF576	-0.0253333333333333
TMEM39A	0.7008
ATP5D	-0.5335
MAGEB3	-0.523
RPS5	0.240833333333333
ANP32E	-1.76657142857143
MTMR1	-0.4085
YEATS4	0.01775
SYNGAP1	-0.4845
PCOLCE	-1.35633333333333
MNS1	0.28125
PCYT2	-0.363166666666667
ZNF182	-0.03825
LAX1	0.3915
SPPL2B	-1.3322
ELOVL5	1.9688
PCDHAC1	0.2855
B4GALNT1	-1.8435
BLOC1S2	1.090375
ZNF673	-0.2715
ARHGAP21	-0.107666666666667
IRX5	3.243875
LRFN5	1.24416666666667
FAM7A1	-0.805
RAB19	0.077
GINS1	-2.5225
ITM2B	1.8526
PAPSS2	3.34441666666667
OR5BF1	0.162
ACSL3	3.3695
KIAA1919	0.684
GLT8D2	3.089125
UTRN	1.036
CNN1	3.7445
HISPPD2A	0.0108333333333333
SDAD1	0.272625
SIGLEC9	0.143666666666667
RPL35	-0.631785714285714
C22orf26	0.7035
IMPDH2	-0.643875
WDR69	-0.18
SEC14L5	0.1155
CLTA	0.2045
RP11-529I10.4	0.423
GPR37L1	0.0178333333333333
OGDH	-0.589833333333333
ASB13	0.805833333333333
ZFP14	0.8545
ZCRB1	-0.244666666666667
KPNA3	0.25325
HSPA1L	0.4905
RHOC	0.995625
LOC554175	-0.3605
PPP3CA	0.8094
SLC1A7	-0.4536
ZNF529	-0.0331666666666667
RBED1	0.932
DDB2	-1.14875
FLJ11286	-0.169
SPATA1	0.9435
MKNK1	0.1455
DYSF	0.575333333333333
ALKBH2	-0.38275
NKD1	-3.27333333333333
C1orf174	-0.16275
PLEKHO1	-0.671166666666667
ASB10	-0.11525
RING1	-0.0768333333333333
NPC2	1.152
AVPR1B	0.2785
YTHDF1	-0.0803333333333333
LMAN1L	0.293
GSG2	-2.6235
CEP170	-0.9838
RPS4Y2	-5.7965
MSH6	-1.1605
HECTD2	0.814666666666667
ZNF556	-1.3205
PLEKHC1	0.545
AIRE	-0.145833333333333
BCL2L10	2.3745
LMOD3	0.114833333333333
ZBTB8	0.3704
FOXA2	-2.1426
SLCO2A1	2.474125
C3orf46	0.924
PRDM16	0.427
TMEM98	0.36575
FRMD5	-1.0835
PDE6C	0.37
C1orf216	-0.292333333333333
EP400	-0.547571428571428
PTK2	-0.118666666666667
RNF217	0.81825
NDUFA8	0.2095
ZFAT1	0.7125
LAMP3	0.6985
GLTSCR2	0.277625
NPW	-0.374
LLGL2	-0.4642
PPM1K	0.1245
C20orf177	-0.37
KIR2DL4	0.3122
NFKB2	-0.2385
C21orf122	-0.426
HESX1	0.09525
GPR114	0.551166666666667
SLC25A35	-0.445166666666667
GNAT1	-0.25825
ORAI3	-0.3905
FAM76B	-0.290125
TMEM99	1.028
TRIM29	1.7785
CDS1	2.70625
RHEB	-0.1126
C4orf27	-0.2355
RAB3A	-0.3565
OTUD6B	-0.37625
GPD1	0.720875
CDH15	-1.52133333333333
NPM1	-0.605142857142857
TMEM117	0.1905
PRPS2	0.0105
GCK	-0.7805
ADRA2A	4.95116666666667
TSPYL4	0.957
TASP1	0.43975
WDR19	0.652333333333333
C10orf38	-1.1625
PDE4C	-0.830166666666667
FYB	-0.594454545454545
C1orf55	0.3155
PPFIA3	-0.68825
RAD18	-0.241
C12orf44	-0.231833333333333
CRYBA4	-0.421
HVCN1	0.92225
TAF10	-0.717166666666667
C16orf48	-0.550166666666667
DEPDC5	0.735666666666667
LTBP1	-1.66
MAPRE1	0.077
FGF8	0.168
C3orf52	1.764
SENP7	0.901166666666667
LRRK2	0.89925
RUNDC2A	-0.4255
KIAA0355	0.673666666666667
CPEB1	-1.6655
PPEF2	0.196
ABI2	-0.28
KIAA0317	-0.105
ATF1	0.252333333333333
DYNC1H1	-0.022625
DIP	0.3485
TMEM33	0.998
POLDIP3	-0.21325
C7orf24	1.1785
GPR171	2.1635
CDC6	-3.05916666666667
PLD1	0.6733
ITFG2	-0.3943
NDUFC1	0.4735
AKNA	-1.064
NBR1	1.00825
PKHD1	0.3855
HPS4	-0.7585
MAFA	-1.7455
ULBP3	0.00849999999999999
DIRC1	0.1875
IMMT	-0.376125
C22orf13	0.40075
CEL	0.495
MARK3	-0.43825
ADAMTS2	0.458916666666667
ARPC3	0.445833333333333
TMEM10	0.005875
NPHS1	-0.24525
BRD8	-0.1715
WDR12	-1.2445
IDI2	0.34025
HOXD13	-1.4715
OR8G2	-0.77475
SLAIN1	0.3765
GABRQ	-0.4455
NR2C2	-1.35175
NKTR	-0.9272
TLE2	1.129
KIAA0892	-0.0561666666666667
AURKA	-3.25009090909091
GPRC5C	0.4165
TBC1D9B	0.4635
PNPLA6	-0.9095
AP3B1	0.2875
NAG	-0.238625
C11orf68	-1.0915
AKR7A3	0.79175
AHCYL1	0.547166666666667
COP1	-0.026
RPP14	0.0431666666666667
