Hybridization REF	TCGA-AN-A0AJ-01A-11R-A00Z-07
MFSD3	0.4772
PSPH	-1.243
CLCA3	-0.1315
DARS2	-0.252666666666667
CDC25A	-0.740666666666667
BAIAP2L1	0.2175
B3GNT5	-0.947875
USP29	0.10075
ARHGEF10L	0.8007
ATOX1	0.215375
ADAM30	0.22675
DNASE1	1.23
STT3A	-0.345833333333333
RAB6IP1	-0.023
PTN	-1.394
C1orf106	0.258538461538461
HECA	1.106
RNF122	-0.508
SLC22A18AS	-0.484666666666667
GNG8	0.967666666666667
ELP4	-0.1515
FAM65A	0.159
RPL10A	0.282666666666667
IRS4	-0.5655
MACF1	-0.2684
SEC24D	0.68325
LOC374395	0.9575
TGFB2	-0.40175
MDFIC	-0.06575
CHRNE	0.711333333333333
PCMTD2	-0.557
ATP6V0D1	0.244
MTA2	0.418
LZTR1	-0.606166666666667
RAP1A	-0.124833333333333
AXIN1	0.284875
POLR1C	0.717
TRIO	0.555333333333333
PLXNA4A	-0.958833333333333
C5orf33	0.06625
DEPDC1B	-0.947125
ZNF473	0.466
MTM1	0.2325
GPR107	0.299666666666667
CSNK1A1L	1.2075
FLJ14154	0.62875
NLRC4	3.941
ENPP4	1.33266666666667
PADI3	0.297
RNF170	-0.782125
CG018	0.0603333333333333
C16orf7	-0.0735
KCNE1	2.252
NRM	-0.292
SLC37A3	-0.779571428571429
TPD52L2	-0.685
UNC5B	0.6125
C12orf12	-0.3622
SDHB	-0.537
CLRN1	0.37775
NUDT10	-3.04233333333333
UGT3A1	0.18875
FBXW8	-0.110125
RHOF	-0.44275
PTPLAD1	0.3265
MYO3B	-1.19175
DERA	-1.5605
TPP2	-0.735
C19orf53	-0.187833333333333
GINS3	-0.293625
ST6GALNAC5	0.2725
CHSY1	-0.60275
MGC15705	0.4535
GPR83	0.431833333333333
EXT2	-0.257125
DOLK	0.75525
TUBAL3	-1.0245
ACVRL1	2.0938
ABL2	-0.26
C14orf156	-0.669
PTPRZ1	-4.498375
DIP2C	0.407875
LAMP1	0.50275
RXRA	-0.1998
MAP3K5	0.23325
ALKBH1	0.875833333333333
PDLIM7	0.11
ARL14	-1.501
SNIP1	0.0131666666666667
TIMP3	1.06725
RGS3	0.446833333333333
SPAG16	0.7462
ABHD4	-0.13975
ARHGEF12	0.165666666666667
GLUD2	-0.7175
RAC2	-0.1848
UAP1L1	0.242
SLC18A3	-0.0525
YOD1	0.0510833333333333
RALY	0.83275
HMOX2	0.954
DGKH	1.3035
DBNDD2	0.427166666666667
YIPF4	0.534625
THAP10	-1.00025
ZNF513	0.8315
HAGHL	0.559666666666667
ITGB4	-0.430833333333333
CCDC141	-0.634
YTHDF3	1.068
C5orf28	0.21275
RPL7L1	0.23175
TMEM30B	0.864642857142857
ANKRD35	0.805
DUOXA2	-0.1765
TBC1D5	-0.66775
DFNB59	-0.315
HRH4	0.2155
MYO6	2.6525
DNAJA4	1.941625
RBM24	2.151875
CEACAM20	-0.1325
RBM23	0.495214285714286
NGFB	0.3685
C1orf63	-1.0902
KRTAP7-1	0.307
PERLD1	1.1145
NPB	0.896
C17orf59	0.6285
HSPBAP1	-0.077
SLC15A4	0.1865
PRTFDC1	-1.74275
OSMR	-0.777571428571428
CYSLTR2	0.498
C19orf25	-0.0378
KIAA1797	-0.5145
NLRP6	-0.236
FAM105B	0.4058
SCRN2	-0.952166666666666
LRRC58	0.1442
RNF17	-0.171375
NEIL3	-2.3005
FAM137A	-1.92825
SKP2	-1.7055
PARVA	1.00866666666667
PKLR	-1.441
RNF34	-0.370875
A3GALT2	0.40375
C12orf50	0.362833333333333
SUNC1	-2.14975
FAM102B	-0.829666666666667
CCT2	-0.122
LRRC37A2	-0.51
ARF4	0.252
SIKE	-0.242
C8orf48	-0.570333333333333
MBTPS1	-0.327285714285714
GPSN2	-0.8165
NCF2	4.4345
SLC12A6	0.0603333333333333
MRPL48	0.2025
HMGN3	-0.472666666666667
LRRC62	-0.82725
PAX9	0.250125
FAM55A	-1.033
C20orf42	-4.2935
SCML2	-0.172
BCL9	0.45675
FAM40A	-0.40025
C9orf41	-0.602333333333333
ZNF774	-0.098
LETM1	0.70025
PLXNB1	0.238333333333333
NIPSNAP1	-0.026625
USP10	-0.7025
F9	0.25875
LIPE	0.84125
CNGB3	0.3825
C12orf52	0.196625
PI4K2A	0.47825
MED8	-0.253875
STAT4	1.5567
FGD4	-0.2105
RNF145	-1.58866666666667
WDR32	1.4287
CLDN2	0.251166666666667
TCEAL8	0.52325
ZMYND8	-0.896222222222222
PDXK	-0.7905625
GATAD2A	-0.81575
PTGES3	0.505
CCM2	-0.46175
TAP1	2.291
ZNF670	0.177
ETS2	-0.539
C6orf166	-0.0343333333333333
PRMT2	0.347285714285714
OR4B1	-0.1535
INTS8	1.113
CCDC102A	-0.0005
CCDC83	-1.98283333333333
ITGA1	-0.1081
EPHA5	-2.12011111111111
FAM24B	-0.779
TSGA10	3.47825
HAL	-1.979
MYOT	-0.23625
SPACA3	-0.104
BCL2L2	-0.510833333333333
CUGBP2	-0.126166666666667
CCNB3	1.39425
RNF113B	0.1235
MERTK	-0.779
BAG1	-0.61175
VPS36	0.1575
ORMDL3	0.4643
C1orf190	-0.48575
ZNF625	-0.34
CORO2B	-2.12625
ALOX15	-0.504
CST1	3.3835
NUPR1	2.579
CCL7	3.0205
SMCR5	-2.117
DSC2	2.216
RBMS2	0.4925
GRIK4	0.496
TRIM65	0.0016
TMPRSS6	-0.376642857142857
TP53INP2	0.21225
GLB1L	0.304666666666667
LOC388284	-0.0743333333333333
PUS1	-0.3295
BCL9L	-0.227
OLFM1	-0.332416666666667
RET	-0.146375
MASTL	-1.28066666666667
ALX3	0.01375
IL1RL1	-0.0181666666666667
ZNF765	-0.3999
C14orf138	-0.6375
SNX10	0.790333333333333
TAC4	0.3205
C1orf64	4.0725
POGK	0.80225
MAPK9	1.30575
ZNF366	3.10275
C8orf79	-0.501555555555556
CLDN7	2.01875
OR5AT1	0.659
TRIM37	-1.95475
LRRC25	2.78375
GRHL2	3.3352
TEKT3	1.80275
LASS5	-0.095
ABCC4	-1.94133333333333
DLG3	0.93275
VGLL1	0.3505
ZFP36L2	1.0625
MFRP	-0.068
KIAA1799	-0.2555
FLJ44379	4.316
PCNX	0.159
ANXA9	1.953
CYP4V2	-0.0707
PIK3C2A	-0.07375
SRR	0.0905
NOL3	-0.35825
IFITM2	1.0915
ARNTL2	-0.61925
ZNF595	0.871
NLRP13	0.1205
ASPH	-0.263875
CPA2	-0.057
PVRIG	-0.171333333333333
LEPR	-0.766333333333333
C16orf42	0.658666666666667
SH3BGRL	2.78875
FAM77D	-0.0685
FNDC7	-0.5795
C9orf6	0.419833333333333
NOTCH2NL	-0.705666666666667
PGBD1	-0.165
SYNGR2	1.34616666666667
PITPNA	-0.2338125
PRPF4B	-0.1562
SLC43A3	-1.011
NRBP1	0.4355
SLC25A22	0.3485
ILK	0.4815
SLC22A8	0.571
MRPS7	-0.00837499999999998
PITX2	-0.263
FABP3	-0.054125
OR1L1	0.186
LOC728215	-2.10125
BLID	-1.681
KIAA1217	1.95541176470588
TFPT	-0.3605
AP4B1	-1.15675
VBP1	-0.8935
OR1K1	0.421
MORC3	0.2775
BHMT2	-1.353
C3orf10	0.52375
FZD7	-0.232666666666667
WFDC10A	-0.0325
PMS2CL	0.31825
CCDC32	0.1715
FA2H	-1.83175
ALG13	-0.187
TTLL7	-0.4566
SPOCK3	-0.19325
SLC13A2	0.3595
AIM1	4.709
GPRC6A	-0.2755
EGR2	3.35875
MED11	1.1655
WWC1	1.09825
SH3GL3	-1.83525
RIF1	-1.03442857142857
PRLH	0.124
VLDLR	-0.344
DBT	0.0505
C21orf63	-0.2725
CGGBP1	-0.097
KRTAP12-2	0.3655
TADA3L	-0.6475
ZBTB16	1.22325
PDGFB	1.161875
RFX1	0.51375
UQCRB	0.8032
LOC133874	0.1775
HPS3	-1.917
LGALS3BP	1.2747
DKFZP564O0823	0.701285714285714
MRFAP1L1	0.600875
HOXA10	-1.945
NGB	0.0625
KIF21A	-0.058
IFLTD1	0.396
LZTS1	-1.50425
ARHGEF3	1.812
RHBDL3	-0.211
CSNK1G2	-0.366916666666667
ChGn	-1.766375
KIAA1244	1.70116666666667
GABRB2	0.31
MGC72080	0.425
CD27	4.032
EGLN1	-0.8313
PEX13	0.83375
RWDD3	-0.90975
RNF12	-0.508166666666667
GRIN2B	0.215
ADAMTS14	-0.549375
DYDC2	-0.271833333333333
ATP6AP1	0.5777
NR1H2	0.0706666666666667
PDK2	1.6675
C3orf17	0.2855
SLC38A2	-0.173642857142857
SLC25A29	0.499166666666667
C15orf29	0.14775
ADAM9	-1.39433333333333
TMUB2	0.166125
GPR176	-0.35325
AGK	-0.74175
MCCD1	0.75375
NDUFA4	-0.19625
TMEM146	3.21125
DUSP1	0.8985
UNQ6975	0.7935
EMX2OS	3.185
INSM2	0.14075
LUZP4	0.0185
SETD6	-0.359
P2RY2	3.3745
SLC45A2	-1.638
RABGAP1	0.479833333333333
UBXD5	0.644
GPRC5A	0.1081
PAK3	-0.0655
LOC63920	-0.8955
TGFBR1	1.2461
KRTAP6-3	0.4805
SFMBT2	-0.21175
CDC42	0.2084375
C11orf35	0.5775
TTLL2	0.104
UACA	-0.331583333333333
CD97	-0.6277
SETD5	-0.134
NINJ2	-0.78675
PTER	1.631
POMGNT1	-0.64825
KRTAP4-2	0.3555
ECGF1	2.474
HRB	-0.268909090909091
ATP1B2	-0.4978
LOC400506	0.30175
COL4A3BP	0.535
C6orf97	1.80475
GRHPR	0.640875
TAS2R1	0.1705
SEMA7A	-0.93
EDF1	0.202
ODF2L	0.3359
PCID2	-0.840833333333333
GTF2H4	0.286666666666667
ZCCHC3	-0.207
CGB2	-0.0333333333333333
NEUROD1	0.6405
C20orf75	-0.3995
RP5-1054A22.3	1.001
IFNA5	0.411
ZNF134	-1.11175
MGC119295	-1.3355
ZSWIM6	-0.201875
SMEK1	0.393
PCGF2	0.1265
C1orf102	1.997
CYP2A13	1.196
KCNH6	-0.1622
MDM1	0.6813
ALDH7A1	0.335333333333333
C9orf75	1.20075
VDAC3	-0.922375
OR51T1	0.374
EIF3F	-0.150583333333333
KCNJ10	0.497875
LENG8	0.194
EDEM2	0.194833333333333
CCNJL	-2.228
DHX37	-0.918
CRYGN	0.7295
AATF	0.01575
ZNF630	0.76925
E2F5	0.4715
WFDC13	-0.25625
FTSJ3	-0.584
C4orf33	-0.579
LHFPL4	-2.97075
C19orf56	-0.567833333333333
SMAD4	0.090875
AFM	-0.781833333333333
G0S2	-1.2575
FCHSD2	1.2834
RRP1B	-0.7198
EEF1B2	-1.51566666666667
STAT6	-0.488166666666667
ZNF195	-0.407
GNL1	-0.231166666666667
ZNRF2	2.03583333333333
PER3	-0.132875
ASB16	0.557
C10orf10	1.27585714285714
ADCY8	-3.1404
C9orf58	-0.905166666666667
ARMC10	-0.824333333333333
PSG1	-0.4515
DHX34	0.341
VARS2	0.270375
NFIC	0.75675
ITPR2	0.96475
AGXT2	0.135833333333333
OR6K3	0.276
H2AFZ	-0.0298333333333333
MLLT3	-0.515
COX4I2	1.37925
CCNT2	-0.616
PLK4	-0.076625
NUMBL	-0.4125
MED16	0.08825
PLEKHQ1	1.13625
GOSR1	0.808555555555556
BTG4	-0.03375
RPL30	1.2445
IGSF5	0.454
IGFL2	5.31866666666667
ELMOD2	1.0835
SHC3	-1.34933333333333
HAVCR1	-0.5075
DYNC2H1	-0.6455
RNF5	0.174666666666667
C2orf7	0.884
NLF1	0.8305
KLHL25	0.534
LRP10	0.3227
KRI1	-0.58175
PUS7L	0.5935
MGMT	0.3085
HOXD1	0.47
CSH1	0.4249
ATG16L2	0.14725
FLJ44635	-0.405
CHODL	-0.537
EXOSC8	-1.5235
SLC28A1	0.00825
MYO7B	-0.970166666666667
SEH1L	0.7604
MTNR1A	0.295333333333333
TSPAN5	-0.068
CDC45L	-2.00866666666667
AMIGO1	0.247
ATAD3A	-1.184125
OSGIN2	2.314
PDIK1L	0.847333333333333
DARC	1.557125
PIPSL	0.419
SHMT1	-0.46225
CRISP3	1.7525
POPDC2	1.8885
ZRANB2	-1.15916666666667
FBXL8	0.25875
TRIP13	-0.696363636363636
EIF5AL1	-0.936
POU5F1P3	-4.799
IL6	-1.82466666666667
CXorf38	0.861833333333333
IFNA16	0.1105
FBXL2	1.1005
BRD1	0.18425
STATH	0.38525
FBXO44	0.221166666666667
MCCC2	2.0275
CDC2	-0.3166
C5orf23	1.6865
IVD	0.661333333333333
C10orf122	-1.0605
MSL3L1	0.5489
MVP	0.40575
EPOR	-0.2304
ZMYM1	-0.119666666666667
BCL7C	0.753833333333333
PSTPIP2	2.1563
LYPD1	-1.460875
OR8G5	-0.5645
ZP3	0.9295
BCAS4	0.0116666666666666
EDG6	2.907
ISY1	0.336
PRAMEF2	-1.01125
CUL1	-0.489125
RNF213	1.0554
CCRK	1.49475
DHX9	-0.028125
C13orf29	0.574
NCKAP1	0.1275
MRPL43	1.12671428571429
XPR1	-0.53025
PKN2	-0.1488
PODNL1	0.4945
ZNF333	0.09875
DALRD3	1.20325
OPN1SW	0.481
BTBD6	0.10575
C11orf82	-0.5065
OR5P3	-0.0855
DUSP11	0.66025
L1CAM	-1.4019
NEK11	2.50233333333333
OR7E91P	1.7925
CNTN3	2.0151
CREB3L2	0.126
ZBTB37	0.6365
KIAA1324L	-1.21225
NDUFB10	0.367666666666667
NUDT2	-0.7025
GTPBP8	-0.44125
CACNA1D	0.827875
PRKAA2	-0.803666666666667
PRDM8	0.5745
MGC16075	0.115
KRT14	-1.02671428571429
PP8961	0.482375
MRPL18	-0.19775
ABCG2	-3.069
PACRG	0.85725
BBS2	-0.8155
KREMEN2	0.559
FBXO21	0.14475
HNRPUL1	0.171333333333333
GRB10	-0.27975
CLSTN1	0.416125
LMAN2	0.0094
C17orf61	0.35675
NIPSNAP3A	-0.03125
INSIG2	-0.7675
PCDHB7	0.998666666666667
STXBP2	0.819375
CMAH	0.687333333333333
SEMA5B	-1.28425
ZNF155	0.111166666666667
COQ6	0.261166666666667
PRPF4	-0.02775
TSPAN15	2.3558
VN1R5	0.49875
LATS2	-0.1325
SELK	0.0625
PGK2	0.16
MS4A1	1.607125
TYW3	-1.0841
KRTAP5-1	0.69775
RCCD1	-1.02633333333333
BTN1A1	0.72075
DDX28	-0.02425
TMEM65	1.252375
LOC92345	1.162
TTC31	0.3015
WDR46	-0.0966666666666667
CHP2	-1.514
LSP1	0.801
ZNF542	-1.53825
EXOSC1	0.2905
ARHGAP18	-0.128333333333333
LRRTM4	-0.755875
MAOB	-1.85191666666667
CACNB4	-1.70625
MGC33846	-0.101375
RANBP3L	2.042375
ATP5L	-0.573
ONECUT1	-2.2355
NUDT9	0.53375
TMEM149	1.279
STX17	0.8565
IGSF10	-4.13625
TMPRSS9	0.7885
BMPR2	0.136416666666667
ALLC	-0.02925
KLF7	-0.1665
GCC1	0.3706
TIMM9	-0.01525
CDO1	-1.27566666666667
MGC10701	-1.5305
IFI6	1.71183333333333
FRMD8	0.3705
MGAT2	-0.0465
WBP5	-0.0758333333333333
CNIH2	0.52925
KIAA0907	-0.5639
KCNH8	-1.276
CTSG	-1.429
GRIK1	-0.5694
CUL5	-0.003875
FRMD1	0.617
OR9A4	0.8535
SYT6	-1.946
FOXD4L2	0.25275
ANAPC2	0.177666666666667
OPN5	-0.34
TAF13	-0.5115
LYG2	0.141
GGNBP1	0.22
C11orf40	0.043
OTX2	-0.804
REG4	-0.1678
EIF5	0.0166875
PALB2	0.12275
SEPSECS	0.346
RNASE3	-0.455
TRIM49	-0.557
POLR2K	1.326
GPR42	0.479
C8B	-3.185
SASS6	-0.58725
PREB	-0.372166666666667
OR3A3	0.6025
TUBA8	0.740875
IGLV2-14	0.8175
STIL	-0.79275
ANKFN1	-0.909333333333333
NME7	-0.31375
HOXC12	3.4805
UBE2C	1.1105
FHOD1	-1.266
CDK2AP1	-0.43425
OR6K2	0.609
DHPS	-0.509
RPL5	-0.815083333333333
TRGV5	0.6275
LOC541472	0.291375
HCCS	-0.1239
DENND1B	0.8035
LHX3	-0.197
OR5D16	0.6755
CXorf57	-0.924833333333333
IRF2BP1	0.86625
NDST2	1.0325
LCE3D	0.232
BOLL	0.504875
SYT3	-1.09325
PIH1D2	1.1925
C20orf7	0.0343333333333333
IL1R2	1.82316666666667
SLAMF9	0.667
PPME1	0.387
PIK3CA	0.25825
TRAPPC1	-0.08075
COLEC10	-0.80525
SLC9A6	-1.72733333333333
PDDC1	-0.146833333333333
CCDC53	-0.241
GK3P	-0.2835
DAZL	-1.13625
BRI3	-0.21625
SDK1	0.864125
CYP2C18	0.54575
IFI44L	3.172125
RPL3L	0.3565
FUT9	-0.952333333333333
KIFC2	-0.0835
PMP2	-0.563625
SLC4A9	-0.104
PLAG1	-1.86366666666667
MYCBP2	-0.6775
OR4E2	0.9375
CCDC65	0.6615
C16orf82	0.369375
ENTPD4	-1.041625
BRP44L	-0.16775
PMP22CD	0.27325
TMCO4	0.2995
KCNN1	-0.592333333333333
WDR35	-0.0195
CCDC80	1.681875
C3orf31	-0.57125
SLC7A9	-0.895
TMEM190	4.038
DBC1	-2.53883333333333
FADS3	-0.96
PDZD8	-0.392166666666667
GRM5	0.17575
AZGP1	2.5914
PEX3	0.116
MED1	0.186928571428571
ATG4C	-1.45983333333333
HNRPH3	-1.138625
FAM109B	0.98175
C4orf17	0.045
CA10	0.97825
OPRD1	0.014
CCL16	-1.222
SACM1L	-0.5695
CST6	2.55025
CD63	0.395125
LGI1	-0.8405
ZNF784	0.80875
CRYBB1	-1.2865
CX3CL1	0.5751
TOP2A	-0.307
GYPB	-3.73683333333333
GADD45GIP1	-0.9095
FEN1	0.23725
IGF1R	-0.3410625
WDR72	-2.81833333333333
PURG	-1.24683333333333
DEFB126	1.47275
PKD1L1	0.663
CAV1	-2.4118
GNPDA2	0.0175
DGAT2	-0.931875
NLGN1	-5.0945
STRBP	0.085875
HPRT1	-0.991
FANCI	-0.77675
PSMA7	0.545875
DBF4B	-0.8275
TTF1	-0.231
RAD54L	-1.33375
ELOF1	-0.2325
PLAGL2	0.6045
ZNF256	0.29825
HMGCL	-0.1065
MSI2	-0.4395
RPESP	-2.159
C11orf60	-0.92475
ABCD1	-0.4385
ACAA1	-0.1605
SPARCL1	3.83614285714286
IL6ST	1.8962
ZNF319	-0.21075
TMEM109	0.2613
FAM90A1	-2.3015
IL22RA1	-2.392
ATP4B	0.4915
TEC	-1.083
C7orf30	-0.013
TXNDC2	-0.477333333333333
ABCB4	-0.63225
KIAA1191	0.785
C9orf38	0.3385
SFTPB	0.46175
CNTNAP2	2.55266666666667
FRK	0.253
TBX19	-0.0665
CHD4	-0.02
C6orf26	-1.54816666666667
MOSC2	1.8405
IKBKE	0.40975
HIF1A	-0.802333333333333
LOC595101	-0.3835
RELA	0.834666666666667
TMEM16B	-1.4855
ABHD12B	-2.37975
TSEN34	0.26075
KIF18A	-0.575
TXNDC9	0.140166666666667
SPATA2L	0.0735
SEMA4G	-0.6525
C21orf91	-0.913875
MATN1	-0.195
KCNIP4	0.232833333333333
TUSC1	1.544125
OR4C15	0.639333333333333
ARMCX6	0.5665
WBSCR27	-0.673166666666667
OR52I2	0.199
KIAA1604	1.44875
DYNC1I1	-1.994875
PPP4C	0.065
SLC47A2	0.177833333333333
TREH	0.094625
CD48	2.80183333333333
ST14	1.373
PKN1	-0.45325
SPON2	1.58225
XBP1	2.28441666666667
SFRS12	-0.383
EFCAB6	2.107
SELT	1.14975
SLC39A2	0.185
ERF	0.1455
ARL3	1.083625
SURF6	-0.1665
MLLT10	-0.750809523809524
FLJ11171	0.356833333333333
TDGF1	-4.71066666666667
ERCC6	0.516
EIF2AK4	-0.362625
BAZ1A	0.3015
LRRN3	-0.315
TMC3	-0.026
EFTUD1	-0.06375
PTPRO	1.33116666666667
CLEC12A	1.9775
ACBD4	-0.077125
ZDHHC14	-1.999625
OTUD7B	1.031375
ACTB	1.0325625
MSRA	-0.63
LCE5A	0.787
IFI35	0.709
BSCL2	0.878833333333333
ANKRD12	0.146166666666667
CFHR2	0.489
RGAG1	-0.0981666666666667
HSFY1	-0.1795
SLC30A5	0.289666666666667
IMPG1	0.483
GPR109A	0.7785
ZNF185	-0.48
IYD	1.48
NPCDR1	-0.0965
SERPINA13	0.2275
HMGCLL1	-2.137
NEUROG1	0.75
UBQLN1	0.1738125
LIN37	0.52175
SOCS2	-3.344
DSCR4	-1.7535
XKR6	-2.81775
GPR142	0.616
KRTAP13-3	-0.174
CCDC15	-0.709
MOS	0.44
CD1E	-0.623
OFCC1	-0.441833333333333
FAM83D	0.822
SRFBP1	0.48625
C9orf96	-0.477
DHDH	0.49475
CCDC90A	0.0465
RABL3	1.01025
CD320	-2.81016666666667
ANGEL2	0.5615
MRPL21	0.10475
SMG6	-0.440833333333333
INSR	0.6623125
FLJ14816	-0.47
GLRB	1.2465
C9orf89	1.8965
CIZ1	-0.2385
URG4	-0.680166666666667
LRDD	-0.607833333333333
CBY1	0.558166666666667
NFX1	-0.01875
MTERFD2	-0.244214285714286
C19orf23	0.2845
PGC	-2.569
IER3IP1	1.0006
RASAL2	1.45008333333333
C1orf89	0.04575
SYNJ1	-0.617625
NFKBIE	1.091
FLJ40125	-0.840166666666667
TCEB2	0.1321
NOG	-1.9635
POLR2J2	-0.845
HLA-B	2.39725
PCDHA1	1.0515
PPP2R2B	-0.85725
ARHGEF17	2.017
TCF7L2	0.0920714285714286
CHD5	0.106833333333333
ZNF431	-0.786375
TBC1D25	0.03325
ZNF800	-1.05625
SCUBE2	1.54118181818182
MYCBP	-0.202333333333333
GPX5	0.554
C6orf129	0.0415
QSER1	0.0588333333333333
ULK2	1.44075
PIGO	0.402833333333333
NRCAM	-2.83778571428571
SLC35E3	0.0495
CSRP2	0.3185
HYPE	-0.403
MAPK15	0.952166666666667
MGC14327	0.327
TIMM13	0.021
ZNF462	-0.5515
GBA3	0.18025
TEX13A	-0.1955
MCM6	0.0335555555555555
MTRF1	-1.300125
ABCA7	-1.1535
EIF4A2	-0.48275
ZC3H10	1.4904
RPGR	0.906666666666667
C20orf94	-0.36425
RP1L1	0.051
GPR125	-0.463375
USP22	-0.317214285714286
OR1L4	0.64
MLZE	3.36725
FLJ32065	0.32325
PTCD1	-0.452
CRTAC1	2.7705
BXDC2	-0.455
C18orf1	2.352
FAM107A	0.181357142857143
EFNA3	0.5855
P18SRP	0.5425
CAMKK2	-0.32025
KIAA0649	-0.5195
NES	-1.69783333333333
HS6ST3	-0.369375
PON2	-2.188
TCP11L2	0.9865
CLEC4A	2.87325
PRR12	0.218
MLXIPL	-1.1654
C2orf50	0.819
ZNF28	0.70225
ENC1	1.12266666666667
MAP2K1	-0.347125
FKSG2	0.072
KIAA0430	0.726
PTP4A1	-0.624888888888889
GPR156	0.9115
GTF3C6	-0.71425
UBR2	0.9879
LOC388272	-0.8705
MAK	2.3225
ACOT4	1.88575
STC2	0.239083333333333
PIGW	-0.361
SAE1	-0.218
COL6A1	0.742409090909091
OAZ1	-0.281333333333333
STMN4	0.943
EDG3	0.4175
SGCE	-1.3265
IL11	-2.28083333333333
PRSS8	2.214
YIPF5	0.50875
WNT4	2.18075
CSN2	0.4735
TCF7	-2.163125
TDO2	3.17875
SAMD9	0.280375
S100A7A	0.5355
MMRN1	0.425333333333333
GKAP1	0.70475
AKR1C3	-3.255625
RNF19A	0.803
GMDS	0.13825
YKT6	-0.762625
SPARC	1.2313
C12orf31	0.107
UBE2V2	0.412666666666667
FBXL18	-0.6585
KIAA0460	1.85825
ADAM22	-0.499
SERPINC1	-5.11225
KCTD21	0.97475
MYOHD1	-0.496
ZNF37A	0.0743333333333333
GTF3C1	0.3475
CTSZ	2.15025
PRNPIP	-0.398
DRD1IP	0.159
NR1I2	-2.49683333333333
ZNF266	-0.4315
SPAG4L	-0.00900000000000001
COX4NB	-0.57875
SAPS1	0.5015
APOA1	-3.754875
TATDN1	0.742
C10orf82	3.236
KPNB1	-0.74925
FOXO3	1.01766666666667
CRYBB2	-0.3005
ZBTB5	0.1595
SLC25A38	-0.30475
DCTN2	0.342333333333333
IFT20	0.805
CTHRC1	2.72125
C1orf31	0.081375
UHRF1	0.29225
GPC6	-0.9275
C10orf54	1.19925
MCF2L2	0.157333333333333
WNT9B	0.314625
OLA1	-0.85825
FAM120B	0.29875
TTLL10	0.5115
CYorf15A	-4.928
RELN	-2.1517
SCN2B	-0.0410833333333334
MFHAS1	-1.1075
NKX3-2	0.129833333333333
RASGRF2	-0.4755
SSBP1	-0.981166666666667
KPNA6	-0.305571428571429
LOC389118	0.6225
HS3ST4	-1.6214
SUPT7L	-0.520125
FLJ32658	0.50025
IGFBPL1	0.21775
KIAA1641	-1.7038
SHKBP1	-0.0476666666666667
CSF1R	4.40675
NAGK	1.35075
MYL2	1.06975
HIST1H4C	-0.411666666666667
TOMM7	0.078375
ADAMTSL3	3.4033
TNFSF14	-0.221
PRRT2	-0.2725
VTA1	0.175375
AOAH	3.888
CRISPLD2	1.27221428571429
PNN	-0.95
TA-NFKBH	-0.2025
ESPN	-0.37175
RBM43	-0.623
KIAA1267	0.399125
DDX3X	0.689555555555556
KIAA1576	-4.40825
PLXDC1	3.33966666666667
FLJ25801	-4.268
HNRNPL	0.32925
RUNDC3A	0.2395
CASP12	0.6405
SH2D5	-1.44275
RPL26L1	0.247
OR51A7	0.04575
HDC	1.7965
C2orf16	0.0893333333333333
SYTL3	2.6185
GOLGA4	0.5566875
NOTCH1	-0.5525
ATPAF2	0.27525
ECD	-0.2495
SSX5	1.11433333333333
SNAP91	0.2705
OCA2	-4.8415
PNPO	0.139833333333333
DAPK1	-0.409833333333333
PINX1	-1.3405
SELENBP1	1.50425
NEK3	-1.22408333333333
TMED4	-0.799357142857143
SSTR4	0.194
FOSL1	-2.5569
CD40LG	1.416
CES1	-0.13075
DCI	-0.885666666666667
B3GAT3	-0.345666666666667
STK17B	0.12175
CNTN6	0.2985
CYP3A4	-1.9505
MBOAT2	1.48564285714286
PISD	0.047375
USP1	-0.9605
PYDC1	0.7815
CENPM	-0.97225
SAR1B	0.92725
TTC7B	-0.006625
DP58	-0.15
GPC1	-0.303
RBL1	-0.814625
TMEM137	-2.1875
TOB1	1.92966666666667
TCEAL1	1.18433333333333
CENPF	-0.0305454545454545
C6	0.463666666666667
PRSS1	-3.72925
PPIL6	2.30266666666667
C6orf124	-0.0365
ODZ4	-0.0106666666666667
SNCB	0.10775
NDUFB9	1.454375
CNOT6L	0.264833333333333
S100A9	1.772
TRIM50	0.336
KCTD1	2.5586
WDR63	3.05125
SPEF2	3.230625
RNGTT	0.234666666666667
CXorf22	0.838
KCNK16	0.57025
CEP250	-0.169375
ATPBD1B	-0.20325
KCNJ2	3.2945
MT1B	-1.665
ZNF684	-1.5865
SLC4A1	0.5645
PDHA1	-0.089
ZNF492	-0.41325
TKT	-1.22975
BYSL	0.598375
RNF38	0.058625
AHDC1	0.5125
KLHL2	1.036
CMTM8	2.03525
DMP1	-0.5595
HERPUD2	-0.0205
CRTAM	4.05116666666667
ZNF572	-0.1945
TMEM16J	-0.6275
HSD17B2	-4.0735
UBE2G1	1.614375
AHSA2	-2.8325
PELI2	-1.5365
TPX2	-0.526625
ATP9B	0.845666666666667
DAZAP1	0.014
HMGCS2	2.29616666666667
C17orf38	0.73975
B9D1	-0.713375
NKX2-5	-1.12216666666667
KIAA1276	1.2405
LILRB2	3.663
CSTF1	0.0893333333333333
BTN2A1	-0.1155
C15orf48	4.517
IGF2BP3	-4.23275
FAM113B	0.934333333333333
HRG	0.148875
ZNF131	-0.12475
USP47	0.6365
CCDC88B	-0.7245
HCN1	-0.6376
HTN1	-0.383
