Hybridization REF	TCGA-AN-A0XL-01A-11R-A10J-07
NFKB2	-0.1335
C21orf122	-0.0691666666666667
HESX1	-0.417
GPR114	-0.0856666666666667
SLC25A35	-0.4695
GNAT1	0.10075
ORAI3	0.7285
FAM76B	-0.6595
TMEM99	1.415
TRIM29	-0.323
CDS1	2.6475
RHEB	-0.2195
C4orf27	-0.538333333333333
RAB3A	-0.4445
OTUD6B	-0.1775
GPD1	3.377625
CDH15	-1.64716666666667
NPM1	-0.925714285714286
TMEM117	-0.51775
PRPS2	-0.949583333333333
GCK	-0.162
ADRA2A	4.10716666666667
TSPYL4	0.427166666666667
TASP1	0.2925
WDR19	0.831583333333333
C10orf38	-0.51575
PDE4C	-0.358
FYB	0.347583333333333
C1orf55	0.0351666666666667
PPFIA3	-1.13525
RAD18	-0.678
C12orf44	0.537166666666667
CRYBA4	-0.2785
HVCN1	1.0125
TAF10	0.298833333333333
C16orf48	-0.807833333333333
DEPDC5	0.8155
LTBP1	-0.4105
MAPRE1	-0.341625
FGF8	-0.3105
C3orf52	1.828
SENP7	0.209833333333333
LRRK2	1.80225
RUNDC2A	0.4305
KIAA0355	0.813666666666667
CPEB1	-1.2215
PPEF2	0.085
ABI2	-0.317833333333333
KIAA0317	-0.092375
ATF1	-0.318666666666667
DYNC1H1	0.257125
DIP	0.47575
TMEM33	0.243444444444444
POLDIP3	-0.04075
C7orf24	0.72375
GPR171	2.54875
CDC6	-2.543
PLD1	-0.2138
ITFG2	-0.0172
NDUFC1	0.17775
AKNA	-0.6785
NBR1	1.15575
PKHD1	0.1835
HPS4	-0.6147
MAFA	-0.134
ULBP3	-0.57525
DIRC1	-0.7885
IMMT	-0.708375
C22orf13	0.5865
CEL	-0.2335
MARK3	-0.19725
ADAMTS2	1.16325
ARPC3	-0.0045
TMEM10	0.071
NPHS1	-0.2675
BRD8	-0.0115
WDR12	-1.16275
IDI2	-0.22075
HOXD13	-1.9735
OR8G2	0.22025
SLAIN1	-2.328
GABRQ	-0.27225
NR2C2	-0.99775
NKTR	-0.1898
TLE2	1.422
KIAA0892	0.8535
AURKA	-1.86854545454545
GPRC5C	0.614333333333333
TBC1D9B	0.2365
PNPLA6	-0.297833333333333
AP3B1	0.22725
NAG	0.448625
C11orf68	-0.22825
AKR7A3	1.0875
AHCYL1	0.6865
COP1	0.171333333333333
RPP14	0.08525
PCDHB18	0.9455
CDH24	-0.13825
KRT17	-0.1924
LACTB2	-0.463
DDX24	0.5594
PHACTR1	-2.2425
SLC35E2	0.06275
LOXL1	0.56175
IQSEC2	0.20475
RGSL1	0.109
PCDHGC5	0.0125
MEGF10	-0.733
PRRX1	1.37583333333333
ASTE1	0.942
C6orf159	-0.6565
MYOD1	0.002
GAA	0.7635
ZNF747	0.782
KLRC1	-1.39625
IL1RL2	0.727
GDF9	4.20075
GPR119	0.109
TRAF2	-0.509166666666667
HCK	2.81083333333333
BMP6	-0.64025
IL8RA	0.476833333333333
FLJ35848	-1.0445
EFHA1	-0.203
CDSN	-1.11266666666667
C14orf54	-0.157666666666667
LSM3	-0.620375
ZFP41	0.371
C9orf126	-0.958166666666667
VIT	1.075
SPCS3	-1.416
DEF8	-1.4681
CHAF1A	-1.78066666666667
C1orf165	0.349166666666667
ZFPM2	1.78916666666667
FTH1	0.117
SLC35F1	-0.93725
YWHAH	0.5635
C17orf66	0.284666666666667
ADRB1	-0.0201666666666667
FOXL1	0.3825
RG9MTD3	0.438666666666667
UMPS	-0.276
MGC13008	0.1545
KIAA1161	-0.2065
CCDC77	-1.76125
C12orf65	0.0571
COG4	-1.09383333333333
RCP9	1.4835
RP4-692D3.1	2.71733333333333
CDC2L5	0.472
MGC7036	1.141
DNAJC11	-0.46925
GDF2	-0.00866666666666667
TIMM17A	0.16275
HNRNPA0	-0.3466
OR2H1	-0.09775
PCBP1	0.51675
COL23A1	-2.12675
LRRC2	1.14121428571429
NSD1	0.339142857142857
FLJ37078	-0.228125
WDR91	0.0355
TMEM179	-0.45175
DSCR10	-0.203
CNDP2	0.1533
FYN	0.012
BEX2	-2.8485
KCND3	0.61475
YPEL5	1.296375
LRRC42	-0.643
C17orf45	-1.349125
ZNF649	0.0943
LOC150763	0.97025
COL5A2	3.09541666666667
CNGA2	0.344
ELA2B	-0.794166666666667
RAB9B	0.167
FAM100A	0.1425
NAIP	-0.416214285714286
MYOZ2	0.574875
SPATA12	-1.0595
XRCC4	-0.5995
CYB561	1.6283
CHST10	-1.5325
BAI1	-0.964166666666667
BRSK1	-0.6715
C17orf89	0.316875
PDE6H	-1.1255
FLJ20309	0.2931
MAP7	1.088
SCN4B	2.52775
SPAG9	-0.4061875
SERTAD1	0.792
FLJ21963	-0.42125
ANTXR1	0.2809
TMPRSS13	0.389166666666667
ETV7	0.926166666666667
DGAT1	0.964666666666667
NKIRAS1	0.369
TAC3	-1.09875
CORO1C	-1.52475
RAD54B	-0.84575
HRASLS3	3.42
C21orf42	-0.23725
BARD1	-0.00466666666666667
ZNF177	-0.312166666666667
MIP	-0.2025
ZNF442	0.8635
F2	-4.0841
GRIA1	-0.0605
GALNTL2	2.39933333333333
WNT5A	0.0639
LENG9	0.0755
hCG_25371	-1.534
FOXR1	0.234
TRA@	0.516
PWWP2	0.836
C1QTNF7	4.12966666666667
SLC7A4	0.41575
C4orf7	1.088
C17orf80	0.322833333333333
KLK4	0.698666666666667
IL31	-0.0545
TMEM176A	3.55625
CTNNB1	-0.1110625
BHLHB2	1.74175
TMEM185B	1.01283333333333
ARD1B	-0.81725
C1orf93	0.55
BRUNOL4	-0.4525
LOC541469	-0.32075
UPK2	-0.111
GAS8	-0.280833333333333
PATE	0.29
IMPACT	0.7545
WNK4	3.06133333333333
HNRPLL	-0.640875
GAD2	0.0475
ITGA6	0.5105
BMP15	0.0881666666666667
CYP2A7	4.068375
RIC8A	1.27025
CCND1	0.914583333333333
USP35	-0.19
DSCR2	-1.979
CCL4	4.502
ZCCHC10	0.1905
NOL11	-0.5355
TRPM2	1.66966666666667
PSMD2	-0.331727272727273
CHTF18	-1.08725
USP18	-0.107625
RRAS	0.548875
LAMC3	-1.03725
TOX	-3.035
PCDH15	-0.0885
GABRG3	-1.93625
NUDCD2	-0.5085
SGCZ	0.083
KCTD17	-0.8105
SPSB2	-0.2995
TPPP3	3.5535
CILP2	1.168
CALB2	4.230625
CEBPZ	-0.717833333333333
ZNF479	0.171
FMOD	5.65583333333333
C21orf66	-1.08092857142857
CLN6	-0.9365
ANAPC1	-0.81125
SH2D3C	2.17525
PTPN14	-0.2152
TRIM42	-0.08
APTX	0.26125
SNRPG	-1.0115
BMS1	-0.22025
MAGEA3	-4.347
NFATC3	-0.849333333333333
LRRC45	0.741833333333333
ARS2	-0.360714285714286
LRIG1	2.55416666666667
EPSTI1	-0.3235
PRSS27	-0.5175
ERC2	-0.6705
PRKACB	0.361142857142857
PRDM13	-3.8815
HCG27	-0.31025
KLK12	-1.6935
HSD17B7	-0.435333333333333
ZNF354A	0.2175
PCDH11X	0.1875
DMGDH	1.49075
PCBD2	-0.338166666666667
TMC6	-1.587875
RIMS1	0.411375
SF3B2	0.160833333333333
RCN1	-1.03566666666667
CPB1	1.2095
BCAR3	0.28
FCRLB	-0.88875
PAK1IP1	-0.724
OR10H1	0.077
KIF9	0.9662
PITPNM2	-1.25825
L3MBTL4	0.01225
TGFB1	0.254
ZXDC	0.151
SLC6A16	0.0875
SRrp35	-1.690875
LRRC8E	1.38875
PPIAL4	-0.643416666666667
EOMES	1.02216666666667
PAX2	-0.0475
SCARF2	0.158625
PSEN2	0.656666666666667
PCDHB13	0.42225
C10orf28	-0.00849999999999999
DHRS7B	0.580785714285714
C1orf131	-0.12375
ASB1	-0.9216
ZNF223	0.445666666666667
LCMT2	0.57075
MEP1A	-1.096
TMEM53	-0.20825
RSPH3	0.7805
C10orf33	-0.5885
LOC644285	-0.101
PTPN9	0.243166666666667
ABCA12	-1.6545
CCDC37	-1.01175
RUNDC1	2.0838
YES1	-0.258333333333333
FAM120AOS	1.18575
OR5M3	-0.191
PPP1R3F	-0.304666666666667
IL13	-0.0554
MDFI	-0.90175
PRNT	0.2075
ZDBF2	-0.087
OR10C1	0.00466666666666667
CLIC1	-0.4205
LILRA5	0.0795
CSAG1	-4.25266666666667
TREML2	-0.928333333333333
FAM125A	-0.32
ZNF74	-0.89525
FAM104A	0.269875
LRRC39	-0.999
SAMD5	0.04025
HYAL2	0.83025
HIST2H2AC	-0.262375
IGFBP5	2.94413043478261
NRTN	-0.895666666666667
KIAA0556	0.4719
FAM29A	-1.25727777777778
JMJD2A	1.0885
EPHB1	1.642
POLD4	0.829875
ANAPC10	-0.57375
LRRC36	-0.25
MEGF6	-0.185875
LPHN3	2.138
BMP10	-0.002
C21orf55	0.704
CREM	-0.7315625
PTGER4	1.28916666666667
METAP1	-0.743125
KCNQ1	0.817333333333333
NR2F2	2.696875
SSFA2	-0.0335833333333333
CTTNBP2	-0.59475
BCL2A1	-1.8485
ZBTB24	-0.406
SLCO6A1	-0.71975
PRDM1	0.4203
OR7D2	1.19066666666667
CCDC47	0.6704
LOC646982	0.4435
SLC26A6	-1.173
BIN1	-0.0556
SRRM1	-0.0507142857142857
PCSK1N	-1.32775
ALS2	-0.0317
ECT2	-0.257894736842105
CACNA2D2	1.35325
DOCK6	0.522
C10orf119	-0.194
FATE1	0.38025
DUSP23	1.621
TRIP6	-0.2855
NUP35	-0.24525
CDH3	-0.15075
KLHDC8A	0.1735
C9orf116	0.379375
EI24	-0.0845
CENTD1	-0.174166666666667
RWDD2B	-0.278
DOCK1	1.351
NPAS2	-1.317375
NR3C2	4.084
FAM63A	0.861916666666667
INPP5F	-0.719833333333333
FAM111A	-0.1174
MYBL1	0.044
IQGAP3	-0.814333333333333
CRADD	-0.189666666666667
DUSP12	-0.9065
PDZK1IP1	3.1115
VASH2	-0.0495
CTR9	1.1565
VIL1	-4.542
OR8U1	0.1915
CCDC107	0.7895
PTTG1IP	-0.281625
OR4X2	0.09975
COL9A1	-2.24
PSMD9	0.01975
ZFP62	0.32025
TIP39	-0.6415
PARP15	-0.00600000000000001
TTC19	-0.281125
C1orf114	-1.52066666666667
GFPT1	0.7465
SLC27A6	-0.781
MRPS10	-0.5591
CALML5	4.535
TRPM7	-0.262
CGNL1	1.110625
CECR1	0.43625
SERPINB8	-1.3055
TMEM102	0.1485
PDIA2	-3.68825
NUCKS1	0.2085
HOTAIR	2.07875
EBI3	-0.38875
NXN	-0.1115
ZMYND19	-0.617125
FOXJ3	0.401
EIF5B	0.0583
EIF2B4	-0.407
LEO1	-0.3275
ZIC5	-1.62633333333333
IL20	0.649
KIAA0415	-0.122
FLJ37357	0.2505
TSPAN12	0.888375
ACTR3B	0.267625
TFAM	-0.396
IL17RD	0.089375
PARP12	0.7835
KLHDC7A	1.207
KCTD4	0.143
GTF2H1	0.18575
FLCN	-1.444
BIRC4	0.94825
LOC790955	0.17675
VKORC1L1	0.7155
CYP4F22	0.840166666666667
TAS2R5	0.412
ZNF582	0.677
HS3ST3B1	-0.7545
CTNS	0.1815
STK36	0.302
MMD2	-0.0605
RP5-1103G7.6	0.337
FLJ23356	-0.097
CRH	-0.397
C1orf182	-0.044
ACP5	2.4685
AMFR	0.4718
CA4	-0.22025
PLCB4	0.08075
MPHOSPH10	0.20925
UNQ473	1.9965
G3BP2	-0.0258333333333333
SR140	-0.4715
HOXA2	0.37425
PYGB	-0.389
BAT1	-0.742583333333333
DKK3	0.796833333333333
DDX31	-0.77175
TULP1	-0.34775
NHLRC2	0.661
TNRC4	-0.276666666666667
ZNF430	0.27975
TNRC6A	0.355
PLA2G1B	0.458333333333333
RCHY1	0.3755
GTF2A2	-0.625
MGC4294	0.7975
ZNF691	0.25475
TACC3	-1.292
DNAJC5G	-0.039
LOC4951	0.43375
MS4A4A	-0.6685
LOC152485	1.6875
PPP1R2P1	-0.01625
PPP2R5B	-0.2475
RPGRIP1L	-0.321125
SPOP	0.9323
PTPRF	1.41175
MGC42090	0.2965
SUSD3	3.06
THOC4	-1.083875
MAML1	0.1304
FXR2	-1.26333333333333
TYK2	-0.272375
MUC6	0.191666666666667
DNAJB7	0.0675
PIP4K2A	-0.159571428571429
MEX3A	0.348666666666667
RRP1	-0.87625
TFAP4	-0.2475
CXorf41	0.36525
MTMR4	-0.108833333333333
CTLA4	-0.0565
SNX9	1.026375
CIB3	0.574833333333333
NECAP1	0.121875
PLA2G2D	-0.1053
GLMN	-1.35283333333333
DCLRE1A	0.12075
PDX1	-0.383
SAMD11	0.54875
MRPL55	0.6232
TLR7	1.727625
TBC1D21	-0.0976666666666667
SMAD1	1.6668
ACTRT2	0.12525
RIOK2	-0.00949999999999999
PDLIM4	-0.0625
SLC22A15	1.17283333333333
ABHD13	0.6459
STX18	0.1692
CCPG1	0.574928571428571
DCBLD1	1.15966666666667
SLC2A6	-2.11
NOLA3	-0.21375
TRDMT1	-0.6155
IL17F	-0.016
ATP1A4	0.176333333333333
OR52W1	-0.0825
CFL1	-0.031
IL4	-0.9675
RBP2	-0.156
CPSF6	-0.125375
TTC8	-0.115833333333333
MUCL1	3.771
EYA3	-0.89
KRT38	0.25625
GNE	-1.38325
ZNF501	0.95
SLC35A2	0.922125
CEP110	0.0737
MYF6	0.589
MGST2	0.342833333333333
TRPV4	-0.0273333333333333
NEK8	-0.0523333333333333
NOX5	-1.331
NCKAP1L	-1.19633333333333
EMP3	-1.69183333333333
BPY2C	-0.064
C1orf38	0.620375
ELOVL2	0.273625
CBX7	1.376
OSBPL1A	1.099
ZNF589	-0.1605
ESCO1	-0.204
TRA2A	-0.293416666666667
C3orf26	-1.18925
PHF2	1.18783333333333
PID1	1.12316666666667
RFC1	0.127125
MTAP	-0.6148125
ADORA3	2.49066666666667
LOC389458	-1.0335
TRNT1	-0.566875
CRIPAK	0.02175
RAI2	2.14733333333333
ANKRD44	-0.63075
GZMB	2.68075
NFE2L1	0.333375
STIP1	-0.0905
RASL11B	0.6085
NT5DC2	-1.71833333333333
LRP2	2.83525
MTDH	0.464666666666667
ARSG	0.90625
HSP90AB1	0.266583333333333
CT45-6	-4.93175
ZNF483	-0.2665
LMBR1L	-0.30275
S100A2	-2.9993
C2	-0.2835
C2orf27	0.755625
EIF4EBP1	-1.84725
GCKR	-3.32366666666667
PPP1R9B	0.294875
FER	-0.0545
SNRK	1.9625
OR5M10	0.196
UTP6	-0.926
CAPZA3	0.5745
FBP1	2.16266666666667
TERT	-2.0275
CCL1	-1.2265
FUCA1	1.6065
ALS2CR8	0.586666666666667
KCMF1	-0.2535
SRCRB4D	-0.3785
OXCT2	-0.462666666666667
IL17RA	1.2225
MPP5	0.72625
SPA17	-0.41775
FLJ10986	0.391333333333333
GALNT14	-3.36725
CXorf27	-0.51975
NPLOC4	-0.17375
RAB34	0.26125
KRTAP3-3	1.356
ARSD	0.627833333333333
CPLX2	-1.9195
PJA1	0.805
WHDC1L1	0.716166666666667
RB1	-0.7915
MTMR15	-0.131
PHLDA2	-1.9022
GUCY2F	-0.279
MPV17	-0.104
SLC35D1	-0.6825
LYSMD3	0.7436
COL16A1	2.397
ERLIN1	-0.507
JMJD4	-0.00325
HIST1H2BK	-1.2605
TP53I11	1.68916666666667
ST3GAL4	-1.4765
PF4V1	0.402166666666667
ALG8	-0.8125
REG1A	-0.02675
MINA	-0.77075
CYB5R3	0.528083333333333
HHLA1	-0.9665
MYST4	1.8964
VASN	-0.8675
UCHL5IP	-1.22
TFAP2A	0.958875
MGC9913	0.509
C9orf97	-0.421
LOC90379	-0.57575
PHF15	0.368285714285714
ZNF169	-0.159333333333333
KRT7	1.6122
GLIPR1L2	1.551625
LOC116236	0.72175
IQCF3	0.0065
RDH14	0.857166666666667
HNRPK	0.299571428571429
RABEPK	-0.666333333333333
ISX	-2.3095
CBARA1	0.58675
RAD51AP1	-2.494
MLL5	0.79725
CXorf48	-5.806
SGCD	0.332
PHTF1	-0.543375
CA3	3.6715
CMTM5	0.51025
STX10	-0.330625
JMJD2D	-1.01025
P4HA1	-0.876
GAB3	0.205666666666667
DHRS4	-0.0438333333333333
COL4A1	2.799
C20orf20	-0.742125
OSBPL2	0.321375
PTTG2	-2.5015
KIAA1688	1.037
STS	-1.636875
SHROOM4	0.762833333333333
KBTBD5	0.112333333333333
ALDH1A3	1.4466
BTNL2	-0.0605
TGIF1	1.1065
ZFAND5	0.513125
ICA1	2.179
NAV3	-0.659333333333333
FLJ12331	-1.19225
EPS8L2	0.3878
MNT	0.0963333333333333
ENTPD1	1.53275
OR51E2	1.792875
STK11	0.17175
MX1	2.23425
TTTY9A	-0.3205
CX62	0.181
LOXL4	-0.365125
EXOSC4	0.355
PURB	0.387428571428571
SETD1A	-0.124333333333333
RELB	0.02875
LAMB2	1.81216666666667
HNF1B	-0.4985
PNLIPRP3	-0.566
C14orf139	1.30075
UMOD	0.02875
GRIN3B	-0.2255
GPR25	0.0635
ZNF512B	-0.72425
ATP6V0A1	0.03025
SRA1	0.171166666666667
ZNF615	1.26975
ZNF768	0.15675
ZNF469	2.65875
DYNC2LI1	0.675833333333333
DNAH3	0.14
LOC387911	2.86875
LOC554234	-0.2915
ARRDC5	-0.02875
TMEM59L	-1.27916666666667
MARCH4	-1.6415
CNOT8	0.524333333333333
KIRREL3	-1.03583333333333
ADAM17	0.169375
MYOG	0.03525
CPNE1	-0.736666666666667
AK5	1.900375
LOC204010	-0.83
NDRG4	0.3585
LOC130074	0.0215
PIAS4	0.1905
NCOA2	1.493
TEGT	1.2202
USP5	-1.0405
ANKRD21	1.36125
KIAA0692	-0.291166666666667
HAPLN3	1.36
LZIC	-0.475
NRXN3	0.441
CDKN2C	-1.13633333333333
KIAA0226	0.3895
CYB5D1	-0.16
WDR68	-0.5736875
ABCB6	-1.4361
MRPS25	-1.47825
ZMAT2	0.402916666666667
KRT25	0.042
RPL11	-0.16175
GRAP	0.440833333333333
LOC198437	-1.702
RORC	1.082
RAP2C	0.133571428571429
MXD1	-0.127625
AZI2	0.493833333333333
NUAK2	-0.85675
AHSG	-6.697125
MANSC1	2.351
IMP3	-0.113166666666667
C2orf3	-0.745
VSTM3	1.96
PCTP	0.7095
SIRT1	0.42475
MANBA	2.5245
CD164	1.328
GFRA1	2.4585
PRM2	0.34075
ZKSCAN3	-0.022
PLEKHG1	2.31625
TPRKB	-0.692
UBFD1	-0.578583333333333
CDKL5	1.04033333333333
HIST1H2BD	-0.643833333333333
INPP4A	-0.617
BMX	2.433125
PTPRU	-1.9795
LOC554202	-0.558333333333333
HOXC8	1.138
IL12B	-0.143
ADPGK	0.0585
ZNF418	1.047
SIAE	0.541125
CWC15	-0.69775
RP13-401N8.2	0.2205
KLHL11	0.67375
DEDD2	-0.102625
PSMB3	-0.05275
DDX25	-2.901
ZBTB3	0.132166666666667
GFRAL	0.279
RPS25	-0.720666666666667
FAM57B	-1.3945
TESK2	0.802666666666667
DNM1L	-1.057375
ZNF207	-0.428666666666667
CLEC11A	0.77475
TOLLIP	-0.063375
TMEM61	0.508166666666667
DLK1	-4.5921
PLVAP	3.534875
NOD2	2.37966666666667
SCMH1	0.177
FLJ40235	0.133
HTR2A	1.4285
ARMC5	-0.226
FUT7	0.071
PRELP	2.9002
ALKBH6	-0.2575
GYG1	-0.203833333333333
POLR3GL	1.05775
COL8A2	4.41616666666667
OR10A5	0.185
C1orf187	-2.52475
TXLNB	0.487166666666667
C16orf68	-0.51125
R3HDM1	-0.82975
C16orf75	-0.63775
BAALC	-0.411875
TNP1	0.0715
GAPDH	-1.63166666666667
COX7C	-0.0365
ERRFI1	-0.289666666666667
PGAM2	0.841333333333333
FAM108B1	-0.754
APC	0.598875
TLR2	2.6005
SUCNR1	2.79025
ZNF233	-0.82425
WFDC1	0.4675
PSG11	-0.2294
SLC39A1	0.94375
PSAPL1	-0.6705
CDC42EP1	-0.268
MECR	-0.26725
KIAA0101	-1.5324
MACROD2	0.2078
MMP19	1.69783333333333
LOC202459	-0.347166666666667
VNN2	0.87975
ACCN3	-1.2715
TIMD4	0.969
RNASE8	-0.21
CCDC7	0.336
SULT2B1	0.204
ME1	-0.26575
MGRN1	0.3025
MRPL30	-0.394142857142857
IVL	0.049375
CALM1	0.8231
PLEKHA6	0.8169
B4GALNT2	-0.185
PGDS	3.561625
C8orf33	0.45075
TMEM56	-0.621666666666667
CKM	-1.18516666666667
ESR2	0.3004
ACOT8	-0.05225
AGTR2	-0.1425
LOC155006	0.15375
BC37295_3	0.1445
EPM2AIP1	-0.0891666666666667
PZP	1.48325
RPS9	-0.145166666666667
C18orf51	-0.98
SIVA1	-0.1619
HEATR2	-0.3595
CD3E	-0.637166666666667
C20orf142	-0.194
PGLYRP3	-0.2095
CCDC139	-0.363
GPS2	-0.5265
NOL14	-0.6195
LRTM2	-0.4475
TRIM36	-1.1755
TP53RK	0.2418
FBXL13	-0.0508333333333333
RUFY2	0.490571428571429
C11orf70	1.368
HSPB9	0.0696666666666667
GJA5	3.078
HGF	-0.664333333333333
EPHB4	0.667
SOX18	0.3565
IFRG15	0.6275
SERPINA10	-3.51925
WDR23	-0.336875
REEP2	-0.396333333333333
CDK3	-0.29275
HSPA12A	0.531
ARL8B	0.7355
SATB1	-0.143833333333333
PPM1D	-0.933
VPS45	0.467166666666667
TP53BP2	0.413625
GJE1	1.945
CACNA1G	-0.08325
VGLL4	1.15775
GNPTG	1.722
ROS1	-2.244
C21orf128	0.098
BMP8B	0.7045
SLC5A4	-0.7975
SLC6A3	-0.3565
C16orf53	0.983125
TMEM81	-0.2935
APC2	-0.3033
SYAP1	0.2865
C6orf54	-0.575666666666667
ZBED5	0.187
PVR	-1.7205
LTA4H	-0.0536666666666667
CCDC24	1.1742
MAGEA4	-4.315
IFIT3	1.58566666666667
MYADM	1.07725
C21orf82	2.2755
PDE3B	-0.05825
TMPRSS11A	0.1295
PGK1	-1.76329411764706
CCL13	3.3615
DERL3	-2.26066666666667
MLXIP	-0.0966666666666667
PLOD1	-0.67825
MTFR1	0.3885
NPDC1	0.971833333333333
GPAA1	0.0851666666666667
LTV1	-0.5775
RYR3	0.292
C7orf46	-0.3815
VAMP2	0.251625
RNF135	1.3179
SUPV3L1	-0.36925
FIBP	0.198375
ADAMTS18	2.13483333333333
RNF25	0.199833333333333
SOS1	0.23775
PLAU	0.13275
MATK	-2.49175
EHF	5.6045
CTNND2	2.285375
PTEN	0.964142857142857
ZNF189	0.346
SLC28A3	0.8005
GUCY1A3	4.1015
SETD2	1.0209375
ROGDI	1.0365
TICAM1	0.2073
RASSF3	0.3045
PACSIN2	0.0015
SERPINB5	-1.13433333333333
PRKCDBP	0.8905
TFDP3	-0.777
LGR6	2.100125
RFX5	-0.208166666666667
OR52J3	0.4855
PTPN18	0.7245
ZBTB34	0.1135
KCNF1	-1.58775
SYNE2	1.58628571428571
SLC22A4	-0.588
NETO2	-2.795125
VCPIP1	1.043
LDHD	-0.26175
ESX1	-3.274
SQRDL	1.91225
GALK1	-0.72625
SERPINA6	-3.95283333333333
HD	-0.15075
ASCL3	-0.157
FBXL6	0.3225
FABP7	-4.566375
MAGEC3	-0.4315
KLC4	-0.296
CD1D	-1.089
PRAM1	0.76875
EIF3B	-0.451785714285714
DSCR8	-6.3095
FLVCR1	-0.856
KIAA0141	-0.223375
PROM2	2.68166666666667
ALOX5	1.003
GPR162	-0.11725
LYRM2	-0.04475
RNASE6	-0.973
HES5	1.2495
GJA1	1.39625
MRPS14	0.1645
HMHB1	-0.15475
TAF7	0.42025
BTNL9	1.7328
SFXN2	0.527125
VEPH1	-2.9505
GK2	-0.232166666666667
AMBP	-5.229
KIAA0953	-0.1185
XAGE5	-0.199166666666667
CCBP2	0.6415
TGM2	0.278833333333333
ZNF202	-1.1855
ACTL6A	-0.114
SLC23A2	-0.7916
ARHGEF7	-0.0351666666666667
LOC728635	-0.0545
CRYM	-1.012
PKD2	0.845
MANBAL	0.570666666666667
LIN54	-0.465
ACTL7B	-0.1455
OR4D9	-0.0845
KIAA1683	0.251
ZNF704	2.61933333333333
TCP10	-0.642375
MAGEB18	-0.2975
DEFA4	0.196166666666667
ZNF197	0.1835
PTOV1	0.318833333333333
RNF208	-0.139
CMIP	0.0288333333333333
TRDN	0.1245
UCHL1	-1.3085
APOL6	0.6406
PLK1	-1.651
NPHP1	1.32683333333333
NDUFA11	-0.43375
DAB1	0.024
RTN4R	-0.08775
PUSL1	-0.6125
SYT2	-0.14
ANXA13	0.63575
RFTN1	0.5185
ATP8B2	0.30525
VN1R2	0.344
OR52E4	0.17
NPPB	-2.84183333333333
ZNF148	0.741625
ZNF141	0.459625
IKZF1	-1.877625
PSMC2	-0.1265
GGA3	-0.0571666666666667
LPGAT1	1.42441666666667
SEC16B	0.292
C5orf38	-0.620333333333333
THOC2	-0.3665
SLC16A12	-0.129
ALK	-1.103625
DACT3	1.81666666666667
CACHD1	0.036
GAN	-0.841
EXOC6B	0.2675
HIST1H2AE	-1.40325
VAMP1	-1.901
SRI	0.776416666666667
AKAP14	0.378
HLA-E	1.3856
SLC25A32	-0.105833333333333
FLT3LG	-0.2525
ATP1B1	1.28725
WDR1	0.3805625
SWAP70	1.71
TRIM31	-0.19725
ARNT	0.971875
ZNF596	0.4724
CDKN1B	0.979916666666667
FOXC1	0.982125
SEMA3A	-2.2156
LSM14A	0.28125
STEAP3	-0.479
ABCA1	0.834333333333333
PLSCR2	0.539166666666667
EDC3	-0.61825
THBS3	1.4455
C15orf43	0.154
GMCL1	0.057
C9orf71	0.255
MGAT5	-0.2875
LOC402164	-0.076
TSPAN8	-1.973
DYNLT1	0.588375
IGSF1	-3.05875
TMEM143	-0.2765
FLJ25006	-2.53725
ATP13A3	0.187833333333333
C3AR1	2.0195
CADM2	0.505833333333333
EFNA4	1.1085
HAO1	-0.03925
TWF1	0.695666666666667
MRPS17	-0.50375
MYH9	1.33533333333333
C9orf9	-0.0343333333333333
C17orf79	-0.183
FSCN3	0.0545
BDKRB2	1.77116666666667
PCGF6	-0.720166666666667
RAP1GAP	0.258416666666667
TAS2R41	0.338
DCLK1	-0.4347
DEFT1P	0.0538333333333333
TAF2	0.941666666666667
COPZ1	0.706625
KATNA1	-0.461
STIM1	1.241
TBX2	-0.982166666666667
RPS4X	0.260615384615385
MARCH8	0.623333333333333
DHX33	-1.29416666666667
TMEM161B	-0.621
SYPL2	0.3255
ADCY5	2.324875
SRPK3	1.7165
CXorf9	0.162
REC8	-1.20925
CLP1	0.4291
MGC52498	-0.4195
DUOX2	0.2295
C6orf150	0.47525
TSC22D3	2.494625
CASP8	-1.203
PRKD3	-1.7738125
CFH	3.61
TRO	-0.9985
NRIP1	1.36825
ZNF707	1.06433333333333
TBC1D22B	-0.2235
HYI	0.4605
COX7B2	0.312
GPR52	-0.0625
CASC3	0.390642857142857
METRN	0.6675
KRT3	0.7265
ARF1	0.991785714285714
C1orf111	0.036
MOG	-0.225
C6orf50	0.495
MGC12966	0.7535
ATP7A	1.15516666666667
NOTUM	-2.9295
LOC342897	0.154
ITSN2	0.956916666666667
GIP	0.111
LOC89944	-0.6695
UBXD8	0.27625
GYPE	-1.23283333333333
JAG1	1.73033333333333
RLBP1L2	0.2875
HIST1H2AL	-0.4385
PAPPA	-1.0525
CYP4F8	-0.566
TRH	-0.0185
DCTN3	-0.09
NT5C	-0.384
HTR3C	-0.076
VPS41	0.42575
KIAA0174	-0.2287
ANKS6	-1.652
MPV17L	1.28283333333333
MT1M	0.4805
DTX1	1.065375
LOC146325	-0.4795
ZNF639	-0.235
CACNG4	1.0351
TNNC1	-1.66625
MGC27345	-0.31725
CASD1	0.9427
HOXD4	0.2135
SMC4	-1.17647058823529
TTC35	0.5349
CTXN1	0.521875
RGS19	0.04675
SFRS3	-0.429333333333333
TRIM43	-0.2665
