Hybridization REF	TCGA-AN-A0FG-01A-11R-A00Z-07
CCM2	0.69325
TAP1	1.866
ZNF670	-0.317
ETS2	-0.173142857142857
C6orf166	-0.0813333333333333
PRMT2	0.0492142857142857
OR4B1	0.867
INTS8	0.749
CCDC102A	-0.5395
CCDC83	-1.18533333333333
ITGA1	0.9403
EPHA5	-1.31533333333333
FAM24B	-0.326
TSGA10	1.4195
HAL	-1.62316666666667
MYOT	0.5265
SPACA3	0.482
BCL2L2	0.0406666666666667
CUGBP2	0.167166666666667
CCNB3	2.66575
RNF113B	-0.50525
MERTK	0.058
BAG1	-0.199
VPS36	-0.16825
ORMDL3	1.8495
C1orf190	1.39875
ZNF625	-0.98825
CORO2B	-1.1735
ALOX15	0.4835
CST1	4.1265
NUPR1	3.23983333333333
CCL7	2.97233333333333
SMCR5	-2.415
DSC2	2.6865
RBMS2	0.313
GRIK4	1.467
TRIM65	0.357
TMPRSS6	1.92307142857143
TP53INP2	-1.15775
GLB1L	1.19666666666667
LOC388284	-0.285833333333333
PUS1	-0.607785714285714
BCL9L	-0.536
OLFM1	0.185
RET	4.229375
MASTL	-1.4595
ALX3	0.29075
IL1RL1	-1.11725
ZNF765	-0.3475
C14orf138	-1.45925
SNX10	0.859833333333333
TAC4	0.5115
C1orf64	2.490625
POGK	0.564125
MAPK9	-0.43475
ZNF366	1.7985
C8orf79	-0.0773999999999999
CLDN7	1.587125
OR5AT1	0.3165
TRIM37	-1.66725
LRRC25	3.21025
GRHL2	3.7657
TEKT3	0.4895
LASS5	-1.07066666666667
ABCC4	-1.61758333333333
DLG3	0.804625
VGLL1	0.13275
ZFP36L2	2.09466666666667
MFRP	-0.234666666666667
KIAA1799	-0.3055
FLJ44379	0.634
PCNX	0.2815
ANXA9	1.2885
CYP4V2	1.6298
PIK3C2A	-0.515
SRR	-0.3445
NOL3	-0.9115
IFITM2	1.4925
ARNTL2	-1.3205
ZNF595	-0.38425
NLRP13	-0.029
ASPH	-1.30825
CPA2	0.407
PVRIG	0.520666666666667
LEPR	-0.5515
C16orf42	0.100666666666667
SH3BGRL	0.87025
FAM77D	-1.0744
FNDC7	-0.232
C9orf6	-0.452333333333333
NOTCH2NL	0.765666666666667
PGBD1	-0.936666666666667
SYNGR2	0.0548333333333334
PITPNA	-1.182125
PRPF4B	-1.4941
SLC43A3	-1.65435714285714
NRBP1	-0.50075
SLC25A22	0.58275
ILK	-0.522875
SLC22A8	0.972333333333333
MRPS7	0.13
PITX2	-3.52425
FABP3	-0.463625
OR1L1	1.283
LOC728215	-0.071
BLID	-1.6515
KIAA1217	2.85694117647059
TFPT	-0.12375
AP4B1	-0.627
VBP1	-2.0955
OR1K1	0.382
MORC3	-0.11425
BHMT2	-0.558333333333333
C3orf10	-0.189625
FZD7	0.4915
WFDC10A	0.524
PMS2CL	-0.0565
CCDC32	0.7995
FA2H	-0.704
ALG13	-0.628
TTLL7	0.2512
SPOCK3	0.7105
SLC13A2	0.6545
AIM1	1.7345
GPRC6A	0.5185
EGR2	4.07975
MED11	0.2215
WWC1	2.352
SH3GL3	-2.70025
RIF1	-0.583428571428571
PRLH	0.3295
VLDLR	-1.857
DBT	-0.0180625
C21orf63	-0.21325
CGGBP1	-0.5275
KRTAP12-2	0.009
TADA3L	-0.580625
ZBTB16	1.17075
PDGFB	2.495625
RFX1	0.74425
UQCRB	1.0194
LOC133874	0.9855
HPS3	0.64575
LGALS3BP	2.1341
DKFZP564O0823	2.661
MRFAP1L1	0.450125
HOXA10	-1.27816666666667
NGB	0.262
KIF21A	1.65553846153846
IFLTD1	-0.707
LZTS1	0.3855
ARHGEF3	1.487
RHBDL3	-1.038
CSNK1G2	0.423666666666667
ChGn	-0.457375
KIAA1244	1.4645
GABRB2	-0.0285
MGC72080	-0.426
CD27	4.55925
EGLN1	-1.5396
PEX13	0.40175
RWDD3	-0.39125
RNF12	-0.8885
GRIN2B	0.183
ADAMTS14	-0.055125
DYDC2	1.8565
ATP6AP1	0.8753
NR1H2	-0.0551666666666667
PDK2	-0.02125
C3orf17	-0.513
SLC38A2	1.0825
SLC25A29	-0.318666666666667
C15orf29	-0.80925
ADAM9	-0.562833333333333
TMUB2	0.675
GPR176	-0.00125
AGK	-0.674625
MCCD1	0.41875
NDUFA4	-0.055
TMEM146	-0.3185
DUSP1	1.36925
UNQ6975	-0.2415
EMX2OS	2.88225
INSM2	-0.59
LUZP4	-0.3275
SETD6	-1.13325
P2RY2	3.2165
SLC45A2	-0.279
RABGAP1	0.642166666666667
UBXD5	-0.058375
GPRC5A	1.2072
PAK3	0.516
LOC63920	-1.07025
TGFBR1	0.4747
KRTAP6-3	0.40975
SFMBT2	-0.46925
CDC42	0.0896875
C11orf35	0.15
TTLL2	-0.45775
UACA	0.673666666666667
CD97	-0.9881
SETD5	-0.4345
NINJ2	-1.1955
PTER	0.2255
POMGNT1	-0.129
KRTAP4-2	0.696
ECGF1	3.350125
HRB	-0.722363636363636
ATP1B2	0.0459
LOC400506	0.84675
COL4A3BP	1.478
C6orf97	0.40625
GRHPR	-0.245625
TAS2R1	0.7585
SEMA7A	-0.398
EDF1	-0.00225
ODF2L	0.4931
PCID2	-1.48133333333333
GTF2H4	-1.001
ZCCHC3	-0.80325
CGB2	-0.0761666666666666
NEUROD1	0.7215
C20orf75	0.6475
RP5-1054A22.3	2.20416666666667
IFNA5	0.003
ZNF134	-0.475416666666667
MGC119295	-1.4346
ZSWIM6	0.35675
SMEK1	0.818
PCGF2	0.737875
C1orf102	2.14125
CYP2A13	1.4035
KCNH6	-0.9527
MDM1	-0.0889
ALDH7A1	-0.281166666666667
C9orf75	0.01375
VDAC3	0.405125
OR51T1	0.29
EIF3F	-1.61266666666667
KCNJ10	0.282
LENG8	0.5085
EDEM2	0.512333333333333
CCNJL	-0.330333333333333
DHX37	-0.0215
CRYGN	0.272
AATF	0.114625
ZNF630	0.79425
E2F5	-0.231
WFDC13	0.69525
FTSJ3	-0.155
C4orf33	0.702
LHFPL4	1.124
C19orf56	-0.680416666666667
SMAD4	-0.986125
AFM	0.2444
G0S2	-0.17525
FCHSD2	0.5129
RRP1B	-0.8875
EEF1B2	-1.64083333333333
STAT6	1.54
ZNF195	-0.79325
GNL1	-1.27216666666667
ZNRF2	1.80816666666667
PER3	-0.512625
ASB16	0.2075
C10orf10	1.75464285714286
ADCY8	-2.477
C9orf58	0.584666666666667
ARMC10	-0.823333333333333
PSG1	0.749
DHX34	0.08275
VARS2	-0.247125
NFIC	0.389
ITPR2	1.40475
AGXT2	0.4195
OR6K3	-0.1365
H2AFZ	-0.620416666666667
MLLT3	-0.165833333333333
COX4I2	1.9435
CCNT2	-0.97925
PLK4	-1.503125
NUMBL	-0.172166666666667
MED16	-0.213
PLEKHQ1	1.91825
GOSR1	1.00394444444444
BTG4	0.17375
RPL30	0.772166666666667
IGSF5	-0.37225
IGFL2	1.03816666666667
ELMOD2	0.684666666666667
SHC3	-0.6725
HAVCR1	0.0895
DYNC2H1	-0.707
RNF5	-0.916333333333333
C2orf7	-0.265
NLF1	1.5315
KLHL25	0.7895
LRP10	0.1043
KRI1	-0.10375
PUS7L	-0.679
MGMT	1.42825
HOXD1	0.583833333333333
CSH1	0.2514
ATG16L2	0.1805
FLJ44635	-0.027
CHODL	0.072
EXOSC8	-1.994
SLC28A1	-0.00950000000000001
MYO7B	-0.516666666666667
SEH1L	-0.1758
MTNR1A	0.295666666666667
TSPAN5	1.13483333333333
CDC45L	-2.67616666666667
AMIGO1	0.544
ATAD3A	-0.861
OSGIN2	1.31033333333333
PDIK1L	0.527666666666667
DARC	3.8865
PIPSL	0.8465
SHMT1	-1.33175
CRISP3	0.2435
POPDC2	2.54716666666667
ZRANB2	-1.1185
FBXL8	0.83575
TRIP13	-1.17636363636364
EIF5AL1	-0.7405
POU5F1P3	-4.75466666666667
IL6	-1.21483333333333
CXorf38	-0.112333333333333
IFNA16	0.347
FBXL2	1.9985
BRD1	0.582
STATH	0.441
FBXO44	0.839666666666667
MCCC2	-0.5045
CDC2	-1.3434
C5orf23	-1.06825
IVD	-1.2395
C10orf122	-0.029
MSL3L1	0.2524
MVP	1.02525
EPOR	-0.1109
ZMYM1	-1.14016666666667
BCL7C	0.822166666666667
PSTPIP2	0.9745
LYPD1	-1.179
OR8G5	0.9135
ZP3	0.434166666666667
BCAS4	0.913
EDG6	3.99575
ISY1	-0.99
PRAMEF2	-1.052
CUL1	-0.822875
RNF213	1.1014
CCRK	1.2075
DHX9	-0.456
C13orf29	-0.21675
NCKAP1	-0.431833333333333
MRPL43	0.457285714285714
XPR1	0.29025
PKN2	0.8802
PODNL1	0.413
ZNF333	0.466375
DALRD3	-0.268
OPN1SW	0.652
BTBD6	0.142
C11orf82	-2.3865
OR5P3	1.0405
DUSP11	-0.4405
L1CAM	-1.03055555555556
NEK11	1.288
OR7E91P	0.559
CNTN3	1.0939
CREB3L2	1.07075
ZBTB37	1.309
KIAA1324L	0.9235
NDUFB10	1.00466666666667
NUDT2	-0.83125
GTPBP8	-0.422
CACNA1D	-0.05175
PRKAA2	-1.557
PRDM8	0.2985
MGC16075	0.103333333333333
KRT14	2.03771428571429
PP8961	0.98
MRPL18	-0.05225
ABCG2	-2.35325
PACRG	1.438
BBS2	-0.08425
KREMEN2	-1.548
FBXO21	0.254
HNRPUL1	-0.09825
GRB10	-0.775
CLSTN1	1.315
LMAN2	-0.5415
C17orf61	-0.144
NIPSNAP3A	0.19325
INSIG2	-1.46283333333333
PCDHB7	0.530166666666667
STXBP2	-0.148625
CMAH	1.27758333333333
SEMA5B	-0.47525
ZNF155	-0.000833333333333339
COQ6	-0.294666666666667
PRPF4	-0.059
TSPAN15	2.6038
VN1R5	0.0345
LATS2	0.85275
SELK	0.99225
PGK2	0.426
MS4A1	3.075875
TYW3	-0.3451
KRTAP5-1	1.1275
RCCD1	-2.124
BTN1A1	0.89275
DDX28	-0.311
TMEM65	0.188625
LOC92345	0.47975
TTC31	-0.33475
WDR46	-0.977333333333333
CHP2	-0.878166666666667
LSP1	1.04525
ZNF542	0.209
EXOSC1	0.184
ARHGAP18	0.885166666666667
LRRTM4	-0.444
MAOB	2.74975
CACNB4	1.2175
MGC33846	0.84125
RANBP3L	-0.597625
ATP5L	-0.50675
ONECUT1	-2.7575
NUDT9	0.83
TMEM149	1.9095
STX17	0.609
IGSF10	-3.77775
TMPRSS9	-0.001
BMPR2	0.793583333333333
ALLC	0.2145
KLF7	1.118875
GCC1	0.2228
TIMM9	-0.531
CDO1	-0.449333333333333
MGC10701	-1.44066666666667
IFI6	3.09033333333333
FRMD8	1.061
MGAT2	0.40925
WBP5	-0.182833333333333
CNIH2	0.54675
KIAA0907	-1.4725
KCNH8	0.2655
CTSG	-1.248
GRIK1	0.0468333333333333
CUL5	0.7275
FRMD1	0.5795
OR9A4	5.91
SYT6	-1.228375
FOXD4L2	1.2115
ANAPC2	-0.708
OPN5	0.9
TAF13	-0.0945
LYG2	-0.8205
GGNBP1	-0.1685
C11orf40	0.2915
OTX2	-0.7785
REG4	-0.186666666666667
EIF5	-0.962625
PALB2	-0.072
SEPSECS	-0.3797
RNASE3	0.0475
TRIM49	-1.101
POLR2K	1.5121
GPR42	0.2395
C8B	-2.517
SASS6	0.2185
PREB	-0.518333333333333
OR3A3	0.303
TUBA8	0.660625
IGLV2-14	1.7175
STIL	-2.353
ANKFN1	-0.3985
NME7	-1.03525
HOXC12	2.855
UBE2C	0.06775
FHOD1	-0.73725
CDK2AP1	-0.0186666666666667
OR6K2	0.50975
DHPS	-0.641
RPL5	-1.4015
TRGV5	1.0235
LOC541472	0.019875
HCCS	-0.5176
DENND1B	3.556
LHX3	0.1565
OR5D16	0.4305
CXorf57	-1.8135
IRF2BP1	0.76325
NDST2	0.501666666666667
LCE3D	0.8105
BOLL	0.6325
SYT3	-0.41575
PIH1D2	-0.26575
C20orf7	-0.828
IL1R2	0.774166666666667
SLAMF9	1.01
PPME1	0.2355
PIK3CA	0.23475
TRAPPC1	-0.526
COLEC10	-1.08475
SLC9A6	-0.6986
PDDC1	-0.02925
CCDC53	0.65875
GK3P	-1.01125
DAZL	1.085
BRI3	-0.02525
SDK1	0.91075
CYP2C18	0.4865
IFI44L	3.104375
RPL3L	0.365
FUT9	1.47983333333333
KIFC2	1.123
PMP2	-0.565875
SLC4A9	-0.0225
PLAG1	-1.5085
MYCBP2	0.6395
OR4E2	0.554
CCDC65	1.8785
C16orf82	0.162375
ENTPD4	-0.7175
BRP44L	-0.421
PMP22CD	-0.20625
TMCO4	1.5255
KCNN1	-0.5264
WDR35	-0.482
CCDC80	2.121625
C3orf31	-1.3005
SLC7A9	-0.64625
TMEM190	-0.78275
DBC1	-0.799333333333333
FADS3	-0.749833333333333
PDZD8	0.941166666666667
GRM5	0.316375
AZGP1	2.6487
PEX3	-0.2
MED1	0.869
ATG4C	-1.18966666666667
HNRPH3	-1.34775
FAM109B	1.724
C4orf17	-0.604
CA10	0.0117499999999999
OPRD1	0.218
CCL16	-0.969
SACM1L	-1.34975
CST6	5.82125
CD63	1.3105625
LGI1	-1.2995
ZNF784	1.047
CRYBB1	-1.2445
CX3CL1	1.4939
TOP2A	-0.631875
GYPB	-3.328
GADD45GIP1	0.2245
FEN1	-0.8695
IGF1R	0.4215
WDR72	-2.78233333333333
PURG	-1.09183333333333
DEFB126	1.67875
PKD1L1	-0.0245
CAV1	-1.7829
GNPDA2	0.3107
DGAT2	-0.35475
NLGN1	-2.463
STRBP	-0.151375
HPRT1	-0.420166666666667
FANCI	-1.32725
PSMA7	0.993375
DBF4B	-0.563166666666667
TTF1	-0.713
RAD54L	-2.06175
ELOF1	-1.13
PLAGL2	-0.09975
ZNF256	0.033
HMGCL	-0.08475
MSI2	0.358333333333333
RPESP	1.06033333333333
C11orf60	-0.32675
ABCD1	0.39
ACAA1	0.0195
SPARCL1	5.06414285714286
IL6ST	1.8719
ZNF319	0.1045
TMEM109	-0.2244
FAM90A1	-0.4425
IL22RA1	-0.3455
ATP4B	-0.787
TEC	-0.590333333333333
C7orf30	-1.182
TXNDC2	-0.086
ABCB4	0.00475000000000001
KIAA1191	0.738625
C9orf38	0.186
SFTPB	0.220142857142857
CNTNAP2	0.41625
FRK	-0.027
TBX19	-0.08975
CHD4	-0.67325
C6orf26	-1.5115
MOSC2	1.37925
IKBKE	0.09325
HIF1A	-1.33233333333333
LOC595101	-0.685
RELA	0.424
TMEM16B	-0.873333333333333
ABHD12B	-0.737
TSEN34	0.23625
KIF18A	-2.46225
TXNDC9	-0.956
SPATA2L	0.1705
SEMA4G	-0.872
C21orf91	-0.24325
MATN1	-0.13
KCNIP4	-0.543833333333333
TUSC1	2.15525
OR4C15	0.65975
ARMCX6	0.596833333333333
WBSCR27	0.962166666666667
OR52I2	-0.338
KIAA1604	-0.0285
DYNC1I1	-1.99925
PPP4C	0.716
SLC47A2	-1.88233333333333
TREH	0.49275
CD48	2.76283333333333
ST14	1.55566666666667
PKN1	-1.005
SPON2	2.29875
XBP1	1.58316666666667
SFRS12	-0.788166666666667
EFCAB6	0.664
SELT	-0.3555
SLC39A2	0.91
ERF	-0.926833333333333
ARL3	0.484
SURF6	-1.0631
MLLT10	-0.751904761904762
FLJ11171	-0.558833333333333
TDGF1	-4.01366666666667
ERCC6	0.1325
EIF2AK4	0.20325
BAZ1A	0.261833333333333
LRRN3	-0.516166666666667
TMC3	0.917
EFTUD1	-0.51275
PTPRO	0.714666666666667
CLEC12A	0.444375
ACBD4	0.564375
ZDHHC14	-0.578875
OTUD7B	1.719625
ACTB	1.034625
MSRA	0.309
LCE5A	1.527
IFI35	1.37025
BSCL2	-0.298666666666667
ANKRD12	1.13
CFHR2	0.9965
RGAG1	-0.487166666666667
HSFY1	1.1715
SLC30A5	-0.21675
IMPG1	0.639
GPR109A	0.5325
ZNF185	0.561
IYD	2.97175
NPCDR1	1.467
SERPINA13	0.6955
HMGCLL1	-0.5125
NEUROG1	1.14033333333333
UBQLN1	-0.8319375
LIN37	0.7015
SOCS2	-2.666125
DSCR4	-1.825625
XKR6	-0.89
GPR142	0.815
KRTAP13-3	1.311
CCDC15	-1.12083333333333
MOS	-0.0135
CD1E	-1.037
OFCC1	0.369333333333333
FAM83D	-2.44025
SRFBP1	0.0705
C9orf96	-0.3405
DHDH	1.12225
CCDC90A	-0.512
RABL3	0.11175
CD320	-2.30983333333333
ANGEL2	0.36075
MRPL21	0.34875
SMG6	0.0475
INSR	1.482875
FLJ14816	-0.208
GLRB	-1.4955
C9orf89	1.724
CIZ1	-0.872125
URG4	-0.940333333333333
LRDD	-1.565
CBY1	0.5255
NFX1	-0.355375
MTERFD2	-0.553071428571428
C19orf23	0.542
PGC	-2.391875
IER3IP1	-0.4086
RASAL2	1.739
C1orf89	-0.9905
SYNJ1	-0.0876250000000001
NFKBIE	1.3535
FLJ40125	-0.427833333333333
TCEB2	0.7322
NOG	-0.8605
POLR2J2	-0.396666666666667
HLA-B	2.7045
PCDHA1	-0.3665
PPP2R2B	0.31775
ARHGEF17	0.743333333333333
TCF7L2	0.881857142857143
CHD5	-0.0311666666666667
ZNF431	-1.048625
TBC1D25	-0.784
ZNF800	-0.3525
SCUBE2	3.39609090909091
MYCBP	-0.821666666666667
GPX5	0.688
C6orf129	0.9895
QSER1	-0.630333333333333
ULK2	1.34825
PIGO	-1.065
NRCAM	-0.763214285714286
SLC35E3	-0.086875
CSRP2	-1.056
HYPE	1.30775
MAPK15	0.791833333333333
MGC14327	-0.2615
TIMM13	0.106333333333333
ZNF462	-0.96175
GBA3	0.5725
TEX13A	-1.184
MCM6	-1.18866666666667
MTRF1	-1.16425
ABCA7	-0.23975
EIF4A2	-1.709
ZC3H10	0.8156
RPGR	0.549833333333333
C20orf94	1.11125
RP1L1	0.02525
GPR125	-1.49714285714286
USP22	-0.826642857142857
OR1L4	0.52575
MLZE	1.01125
FLJ32065	0.22575
PTCD1	0.10175
CRTAC1	1.05866666666667
BXDC2	-1.75575
C18orf1	2.2215
FAM107A	1.45614285714286
EFNA3	-0.32675
P18SRP	-0.2416
CAMKK2	0.40875
KIAA0649	-1.15375
NES	-0.574666666666667
HS6ST3	2.0155
PON2	-1.137
TCP11L2	-0.36725
CLEC4A	2.3485
PRR12	0.4225
MLXIPL	-1.4733
C2orf50	0.763
ZNF28	0.00199999999999999
ENC1	1.1555
MAP2K1	-0.599375
FKSG2	0.29275
KIAA0430	0.35075
PTP4A1	-1.66883333333333
GPR156	1.433
GTF3C6	0.23175
UBR2	0.0175
LOC388272	-1.4835
MAK	1.1245
ACOT4	3.2185
STC2	-0.610583333333333
PIGW	-0.81575
SAE1	-0.5945
COL6A1	1.259
OAZ1	0.307333333333333
STMN4	0.962833333333333
EDG3	0.88
SGCE	-0.630333333333333
IL11	-1.8865
PRSS8	2.32175
YIPF5	-0.257833333333333
WNT4	3.415125
CSN2	-0.289666666666667
TCF7	-2.100375
TDO2	3.61825
SAMD9	0.9804375
S100A7A	0.928
MMRN1	1.1848
GKAP1	-0.2325
AKR1C3	-1.835875
RNF19A	1.02175
GMDS	-0.6285
YKT6	-0.602
SPARC	1.7232
C12orf31	-0.52075
UBE2V2	-0.108833333333333
FBXL18	-0.509
KIAA0460	1.0845
ADAM22	-0.340625
SERPINC1	-4.29375
KCTD21	-0.0245
MYOHD1	-1.15125
ZNF37A	0.661833333333333
GTF3C1	0.695666666666667
CTSZ	1.8145
PRNPIP	-1.426875
DRD1IP	2.776
NR1I2	-1.79666666666667
ZNF266	-1.6318
SPAG4L	0.2745
COX4NB	-0.691
SAPS1	1.04083333333333
APOA1	-3.56
TATDN1	-0.504333333333333
C10orf82	2.172
KPNB1	-0.1625
FOXO3	0.566083333333333
CRYBB2	-0.892
ZBTB5	-0.810166666666667
SLC25A38	-0.19525
DCTN2	-0.113166666666667
IFT20	1.2295
CTHRC1	2.494
C1orf31	-0.134875
UHRF1	-0.5021875
GPC6	-0.181
C10orf54	1.9495
MCF2L2	-0.4958
WNT9B	-0.215625
OLA1	-0.9615
FAM120B	-0.4475
TTLL10	0.9645
CYorf15A	-5.0775
RELN	-1.93433333333333
SCN2B	1.16054545454545
MFHAS1	-2.46725
NKX3-2	-0.811666666666667
RASGRF2	-0.5895
SSBP1	-0.7905
KPNA6	-0.00385714285714286
LOC389118	0.9445
HS3ST4	-1.113625
SUPT7L	-0.952875
FLJ32658	1.56425
IGFBPL1	-0.888
KIAA1641	-0.5061
SHKBP1	-0.126333333333333
CSF1R	4.98225
NAGK	-0.27275
MYL2	0.31775
HIST1H4C	-1.10566666666667
TOMM7	-0.424875
ADAMTSL3	1.111
TNFSF14	0.38775
PRRT2	0.48425
VTA1	-1.01025
AOAH	3.109
CRISPLD2	1.37528571428571
PNN	-1.111
TA-NFKBH	0.28775
ESPN	0.03725
RBM43	-0.5755
KIAA1267	1.540875
DDX3X	0.00566666666666667
KIAA1576	-4.598
PLXDC1	4.0525
FLJ25801	-3.93525
HNRNPL	0.8175
RUNDC3A	-0.0423333333333333
CASP12	1.0665
SH2D5	-1.1375
RPL26L1	0.138
OR51A7	0.7355
HDC	2.725
C2orf16	0.218166666666667
SYTL3	1.7975
GOLGA4	-0.054375
NOTCH1	-0.0775
ATPAF2	0.48025
ECD	0.28625
SSX5	-1.8725
SNAP91	-0.671
OCA2	-4.50825
PNPO	1.0735
DAPK1	-0.185
PINX1	-0.816666666666667
SELENBP1	0.325625
NEK3	-0.698666666666667
TMED4	-0.0157857142857143
SSTR4	0.2595
FOSL1	-1.9635
CD40LG	0.142
CES1	-0.991583333333333
DCI	0.966
B3GAT3	-0.266666666666667
STK17B	0.9525
CNTN6	1.41125
CYP3A4	-0.772833333333333
MBOAT2	0.632714285714286
PISD	0.22125
USP1	-1.8475
PYDC1	0.923166666666667
CENPM	-0.266375
SAR1B	1.32225
TTC7B	-0.259375
DP58	0.3415
GPC1	0.995
RBL1	-1.348875
TMEM137	-2.52533333333333
TOB1	1.7685
TCEAL1	1.05083333333333
CENPF	-0.631363636363636
C6	0.578
PRSS1	-3.2225
PPIL6	1.21233333333333
C6orf124	-0.522
ODZ4	0.683666666666667
SNCB	0.656
NDUFB9	1.79625
CNOT6L	0.851
S100A9	1.44516666666667
TRIM50	-0.3945
KCTD1	0.7086
WDR63	0.99225
SPEF2	1.9105
RNGTT	0.168833333333333
CXorf22	0.351
KCNK16	0.94125
CEP250	-0.981125
ATPBD1B	-0.279
KCNJ2	3.4155
MT1B	-0.511
ZNF684	-0.9155
SLC4A1	0.27825
PDHA1	-0.58675
ZNF492	-0.336875
TKT	-0.95275
BYSL	-0.697875
RNF38	-0.43275
AHDC1	0.316
KLHL2	0.5085
CMTM8	1.324
DMP1	-0.376
HERPUD2	-0.1095
CRTAM	3.677
ZNF572	1.498
TMEM16J	-0.7995
HSD17B2	-3.587
UBE2G1	-0.758875
AHSA2	-2.0565
PELI2	-0.951
TPX2	-1.430875
ATP9B	0.638333333333333
DAZAP1	0.026375
HMGCS2	1.3395
C17orf38	0.2105
B9D1	-0.84075
NKX2-5	-0.176833333333333
KIAA1276	0.27975
LILRB2	4.097
CSTF1	-0.939333333333333
BTN2A1	-0.428
C15orf48	5.65625
IGF2BP3	-3.4465
FAM113B	2.934
HRG	0.431125
ZNF131	-1.275
USP47	0.0137142857142857
CCDC88B	0.792875
HCN1	-0.2847
HTN1	-0.738
SYCP3	-0.436333333333333
C13orf23	-0.5412
PAPOLA	0.3716875
AATK	-0.2643
MSH3	0.511166666666667
NDUFAB1	-0.6875
ITLN2	-0.425666666666667
BAK1	0.0586666666666667
MRPL45	-0.0216666666666667
MTNR1B	0.644833333333333
LOC645843	-0.444
SPECC1L	0.40475
PGCP	0.85025
SPN	0.577
GPR143	1.30883333333333
ZNF576	0.556
TMEM39A	0.2292
ATP5D	-0.285833333333333
MAGEB3	-0.099
RPS5	-1.83483333333333
ANP32E	-0.727071428571429
MTMR1	1.07475
YEATS4	-1.50725
SYNGAP1	-0.08675
PCOLCE	0.00716666666666667
MNS1	-0.2145
PCYT2	-0.187
ZNF182	0.422
LAX1	2.596625
SPPL2B	1.2218
ELOVL5	0.0442
PCDHAC1	0.1925
B4GALNT1	0.262333333333333
BLOC1S2	-0.04325
ZNF673	-0.7615
ARHGAP21	-0.631666666666667
IRX5	3.48925
LRFN5	0.521
FAM7A1	-0.812
RAB19	-0.255
GINS1	-0.86975
ITM2B	1.3678
PAPSS2	1.14008333333333
OR5BF1	0.541
ACSL3	-0.3645
KIAA1919	-0.287
GLT8D2	2.21675
UTRN	0.710357142857143
CNN1	2.263
HISPPD2A	0.0393333333333334
SDAD1	0.7255
SIGLEC9	1.19216666666667
RPL35	-0.542571428571428
C22orf26	0.5305
IMPDH2	-1.630125
WDR69	0.23
SEC14L5	-0.355166666666667
CLTA	0.09275
RP11-529I10.4	-0.11075
GPR37L1	0.3425
OGDH	-0.43625
ASB13	0.817
ZFP14	-0.9955
ZCRB1	0.222666666666667
KPNA3	-0.0985
HSPA1L	0.42125
RHOC	0.30125
LOC554175	-0.13225
PPP3CA	0.661
SLC1A7	-0.7133
ZNF529	-1.00066666666667
RBED1	0.734
DDB2	-1.82825
FLJ11286	0.7115
SPATA1	0.5895
MKNK1	0.22
DYSF	1.24183333333333
ALKBH2	-0.2095
NKD1	-3.61883333333333
C1orf174	-0.19625
PLEKHO1	1.40166666666667
ASB10	-0.20225
RING1	-0.476833333333333
NPC2	1.404125
AVPR1B	-0.0625
YTHDF1	0.155166666666667
LMAN1L	0.5475
GSG2	-2.103
CEP170	-0.2837
RPS4Y2	-5.646
MSH6	-1.4165
HECTD2	0.568
ZNF556	-0.343
PLEKHC1	-1.2639
AIRE	0.779666666666667
BCL2L10	0.50325
LMOD3	-0.232
ZBTB8	0.422
FOXA2	-3.4585
SLCO2A1	3.10425
C3orf46	-0.00600000000000001
PRDM16	-0.241
TMEM98	0.70625
FRMD5	-0.9405
PDE6C	-0.576
C1orf216	0.250166666666667
EP400	-0.219642857142857
PTK2	1.20925
RNF217	-0.076
NDUFA8	0.485
ZFAT1	1.07175
LAMP3	4.315
GLTSCR2	-0.400625
NPW	-1.4045
LLGL2	0.5269
PPM1K	0.453333333333333
C20orf177	-1.0215
KIR2DL4	1.0349
NFKB2	0.186
C21orf122	0.025
HESX1	-0.37575
GPR114	1.21933333333333
SLC25A35	-0.192333333333333
GNAT1	-0.2755
ORAI3	0.08725
FAM76B	-0.77025
TMEM99	-0.1468
TRIM29	0.1705
CDS1	2.8605
RHEB	0.0218
C4orf27	-0.4065
RAB3A	0.051
OTUD6B	0.365
GPD1	-0.393
CDH15	-0.486666666666667
NPM1	-0.664714285714286
TMEM117	-0.474
PRPS2	-0.0151666666666667
GCK	0.093
ADRA2A	4.08733333333333
TSPYL4	-0.578666666666667
TASP1	-1.0215
WDR19	-0.04875
C10orf38	-0.72675
PDE4C	-0.588333333333333
FYB	2.09325
C1orf55	-0.0136666666666667
PPFIA3	-0.34125
RAD18	-1.619
C12orf44	-0.134666666666667
CRYBA4	0.1215
HVCN1	1.829
TAF10	-0.617666666666667
C16orf48	-0.446333333333333
DEPDC5	1.34183333333333
LTBP1	-0.689
MAPRE1	0.27525
FGF8	-0.276
C3orf52	0.722875
SENP7	-0.262833333333333
LRRK2	2.92825
RUNDC2A	0.814166666666667
KIAA0355	0.208666666666667
CPEB1	-2.129
PPEF2	0.011
ABI2	-0.689
KIAA0317	0.132375
ATF1	-0.472833333333333
DYNC1H1	1.240125
DIP	0.59275
TMEM33	0.988611111111111
POLDIP3	-0.5975
C7orf24	0.675
GPR171	4.60675
CDC6	-0.630166666666667
PLD1	-0.5123
ITFG2	-0.8023
NDUFC1	0.826
AKNA	-0.66125
NBR1	1.5515
PKHD1	0.756142857142857
HPS4	-0.6383
MAFA	1.2715
