Hybridization REF	TCGA-C8-A12K-01A-21R-A115-07
WBSCR27	-0.0643333333333333
OR52I2	0.683
KIAA1604	0.77975
DYNC1I1	-0.0565
PPP4C	-0.108
SLC47A2	-1.79766666666667
TREH	0.03825
CD48	3.873
ST14	1.579
PKN1	0.10975
SPON2	0.749
XBP1	-0.731
SFRS12	-0.532833333333333
EFCAB6	2.4295
SELT	0.51225
SLC39A2	0.312
ERF	-0.000333333333333329
ARL3	0.87975
SURF6	-1.0814
MLLT10	0.389380952380952
FLJ11171	0.732833333333333
TDGF1	-4.08683333333333
ERCC6	0.63675
EIF2AK4	-0.572125
BAZ1A	0.871666666666667
LRRN3	0.588833333333333
TMC3	0.84
EFTUD1	0.18075
PTPRO	1.89683333333333
CLEC12A	1.95875
ACBD4	-0.946625
ZDHHC14	-0.692625
OTUD7B	-0.177875
ACTB	0.207875
MSRA	0.233375
LCE5A	-3.796
IFI35	0.59125
BSCL2	-0.1645
ANKRD12	0.796583333333333
CFHR2	0.49025
RGAG1	0.0258333333333333
HSFY1	1.153
SLC30A5	0.195416666666667
IMPG1	0.2915
GPR109A	0.125
ZNF185	1.0595
IYD	0.297
NPCDR1	0.056
SERPINA13	0.922
HMGCLL1	-0.87625
NEUROG1	-0.488333333333333
UBQLN1	1.0221875
LIN37	0.46725
SOCS2	-2.689125
DSCR4	-1.453
XKR6	0.08075
GPR142	1.2035
KRTAP13-3	0.3665
CCDC15	-1.578
MOS	0.5685
CD1E	-0.2965
OFCC1	-0.1665
FAM83D	-0.8
SRFBP1	0.003
C9orf96	0.2675
DHDH	2.5
CCDC90A	1.8245
RABL3	0.6497
CD320	-1.11883333333333
ANGEL2	0.75675
MRPL21	0.4635
SMG6	-0.577666666666667
INSR	0.5195625
FLJ14816	-0.5765
GLRB	0.00366666666666667
C9orf89	-0.01875
CIZ1	-1.53625
URG4	-2.01633333333333
LRDD	-1.61566666666667
CBY1	1.26116666666667
NFX1	-0.19675
MTERFD2	-0.6085
C19orf23	0.217
PGC	-2.635375
IER3IP1	1.4224
RASAL2	1.28941666666667
C1orf89	-1.11975
SYNJ1	-0.414
NFKBIE	2.0845
FLJ40125	-0.863333333333333
TCEB2	0.8799
NOG	-1.7845
POLR2J2	-0.685166666666667
HLA-B	3.25225
PCDHA1	-1.491
PPP2R2B	0.65275
ARHGEF17	-0.0616666666666667
TCF7L2	1.70592857142857
CHD5	-0.331333333333333
ZNF431	-0.4235
TBC1D25	-0.8925
ZNF800	0.259
SCUBE2	-1.35136363636364
MYCBP	0.400666666666667
GPX5	0.3
C6orf129	0.9925
QSER1	0.929333333333333
ULK2	2.194
PIGO	-0.168833333333333
NRCAM	-1.8795
SLC35E3	0.47175
CSRP2	0.22875
HYPE	-0.1475
MAPK15	0.0953333333333333
MGC14327	-1.063
TIMM13	-0.803833333333333
ZNF462	1.22425
GBA3	0.669
TEX13A	-0.308
MCM6	0.131888888888889
MTRF1	-2.736125
ABCA7	-2.36325
EIF4A2	0.404
ZC3H10	0.3862
RPGR	0.193833333333333
C20orf94	0.0295
RP1L1	0.13125
GPR125	0.61425
USP22	-0.597142857142857
OR1L4	0.313
MLZE	2.72275
FLJ32065	0.127
PTCD1	-0.2065
CRTAC1	2.3155
BXDC2	-1.42575
C18orf1	2.02516666666667
FAM107A	3.5075
EFNA3	-0.694
P18SRP	-0.8381
CAMKK2	0.773333333333333
KIAA0649	-0.75425
NES	-2.39983333333333
HS6ST3	-2.061125
PON2	-0.03225
TCP11L2	-0.71475
CLEC4A	4.0055
PRR12	-0.0145
MLXIPL	-1.8975
C2orf50	0.549
ZNF28	0.4795
ENC1	0.2955
MAP2K1	-0.59625
FKSG2	0.81275
KIAA0430	0.64675
PTP4A1	-1.72966666666667
GPR156	-0.8005
GTF3C6	-0.025
UBR2	-0.0885
LOC388272	-0.66475
MAK	1.0395
ACOT4	0.05225
STC2	-1.05508333333333
PIGW	-0.627625
SAE1	-0.519625
COL6A1	-0.862727272727273
OAZ1	-0.0128333333333333
STMN4	0.242
EDG3	0.404
SGCE	-0.00933333333333332
IL11	-2.3885
PRSS8	1.683125
YIPF5	0.817333333333333
WNT4	1.6145
CSN2	0.253833333333333
TCF7	-3.090125
TDO2	3.962
SAMD9	1.6470625
S100A7A	-0.102
MMRN1	1.352
GKAP1	1.5575
AKR1C3	-2.46325
RNF19A	1.819
GMDS	-0.4525
YKT6	-0.99625
SPARC	0.7042
C12orf31	0.31475
UBE2V2	-0.234666666666667
FBXL18	-0.309166666666667
KIAA0460	0.288
ADAM22	-0.14925
SERPINC1	-4.96875
KCTD21	0.11375
MYOHD1	-1.13475
ZNF37A	0.533
GTF3C1	-1.1645
CTSZ	2.164
PRNPIP	0.300375
DRD1IP	0.06375
NR1I2	-0.2705
ZNF266	-0.7256
SPAG4L	0.5795
COX4NB	0.48
SAPS1	-0.504833333333333
APOA1	-3.827125
TATDN1	0.556333333333333
C10orf82	-1.73275
KPNB1	-0.97175
FOXO3	0.0943333333333333
CRYBB2	-0.9535
ZBTB5	0.476833333333333
SLC25A38	-0.603
DCTN2	-0.955666666666667
IFT20	1.4215
CTHRC1	3.02825
C1orf31	0.9705
UHRF1	-1.1373125
GPC6	0.27225
C10orf54	1.6075
MCF2L2	0.0416666666666667
WNT9B	0.073625
OLA1	-0.138625
FAM120B	-0.25875
TTLL10	1.0585
CYorf15A	-4.53375
RELN	-1.8932
SCN2B	0.0944166666666667
MFHAS1	-1.11675
NKX3-2	-1.23983333333333
RASGRF2	-0.3645
SSBP1	-0.112166666666667
KPNA6	-0.3515
LOC389118	0.502
HS3ST4	-0.6916
SUPT7L	-0.226125
FLJ32658	-1.6905
IGFBPL1	-0.303
KIAA1641	-0.2144
SHKBP1	0.0646666666666667
CSF1R	4.565
NAGK	0.21025
MYL2	0.745
HIST1H4C	-1.13416666666667
TOMM7	0.407625
ADAMTSL3	2.5466
TNFSF14	0.12525
PRRT2	-1.0625
VTA1	-0.252375
AOAH	3.97033333333333
CRISPLD2	0.811428571428571
PNN	-1.0483
TA-NFKBH	-0.1355
ESPN	0.02475
RBM43	0.166
KIAA1267	-0.35425
DDX3X	0.2405
KIAA1576	-3.045
PLXDC1	2.90916666666667
FLJ25801	-3.76975
HNRNPL	-0.492
RUNDC3A	-0.114833333333333
CASP12	0.2715
SH2D5	-1.114
RPL26L1	0.3145
OR51A7	-0.20375
HDC	0.5255
C2orf16	-0.125166666666667
SYTL3	2.466875
GOLGA4	0.019
NOTCH1	-0.3525
ATPAF2	-0.30475
ECD	-0.206
SSX5	-1.5155
SNAP91	1.17075
OCA2	0.69525
PNPO	-0.508166666666667
DAPK1	1.73366666666667
PINX1	-0.301333333333333
SELENBP1	-0.74225
NEK3	-0.718833333333333
TMED4	-0.414928571428571
SSTR4	-0.084
FOSL1	-2.363
CD40LG	1.357
CES1	-1.18491666666667
DCI	0.0971666666666667
B3GAT3	-0.2555
STK17B	1.2865
CNTN6	-0.1235
CYP3A4	-1.327
MBOAT2	0.852857142857143
PISD	-0.131875
USP1	0.6045
PYDC1	2.67633333333333
CENPM	0.07325
SAR1B	0.1435
TTC7B	-0.5565
DP58	0.3215
GPC1	-1.817
RBL1	-0.46075
TMEM137	-2.538
TOB1	0.26825
TCEAL1	-0.148333333333333
CENPF	0.503272727272727
C6	0.1465
PRSS1	-1.1015
PPIL6	1.2015
C6orf124	0.769
ODZ4	0.845
SNCB	-0.2835
NDUFB9	0.76875
CNOT6L	1.991
S100A9	2.3265
TRIM50	0.6575
KCTD1	2.0076
WDR63	0.74625
SPEF2	1.052875
RNGTT	-0.315666666666667
CXorf22	0.382
KCNK16	0.37175
CEP250	-1.107
ATPBD1B	0.017
KCNJ2	4.51375
MT1B	0.445
ZNF684	0.5195
SLC4A1	0.02325
PDHA1	-0.3115
ZNF492	-0.0575
TKT	-1.2735
BYSL	-0.9015
RNF38	0.7795
AHDC1	0.31
KLHL2	0.8835
CMTM8	1.31725
DMP1	-0.575
HERPUD2	-0.10275
CRTAM	5.04666666666667
ZNF572	0.77775
TMEM16J	0.5155
HSD17B2	-1.35225
UBE2G1	-0.280125
AHSA2	-2.455
PELI2	-1.3495
TPX2	-0.010625
ATP9B	0.7755
DAZAP1	0.204
HMGCS2	0.206833333333333
C17orf38	0.38425
B9D1	0.661
NKX2-5	-1.37183333333333
KIAA1276	-0.584
LILRB2	3.5515
CSTF1	-0.239333333333333
BTN2A1	0.508166666666667
C15orf48	5.41925
IGF2BP3	-2.20575
FAM113B	1.20716666666667
HRG	0.166428571428571
ZNF131	-0.3545
USP47	0.620214285714286
CCDC88B	-0.250375
HCN1	-0.416
HTN1	-0.725666666666667
SYCP3	0.36
C13orf23	0.2077
PAPOLA	-0.2796875
AATK	-0.5898
MSH3	-0.836166666666667
NDUFAB1	0.05725
ITLN2	-0.643666666666667
BAK1	0.1065
MRPL45	-1.038
MTNR1B	0.227666666666667
LOC645843	0.409
SPECC1L	0.23025
PGCP	0.47525
SPN	0.2145
GPR143	2.72816666666667
ZNF576	1.09216666666667
TMEM39A	1.1779
ATP5D	-1.03083333333333
MAGEB3	-1.7745
RPS5	-0.5415
ANP32E	-0.236
MTMR1	0.644
YEATS4	0.32475
SYNGAP1	-0.5695
PCOLCE	-1.68016666666667
MNS1	-0.02475
PCYT2	-0.473833333333333
ZNF182	-0.27075
LAX1	2.111875
SPPL2B	-2.1082
ELOVL5	-1.1794
PCDHAC1	0.06
B4GALNT1	-0.302833333333333
BLOC1S2	1.316625
ZNF673	-0.3678
ARHGAP21	1.44833333333333
IRX5	1.04725
LRFN5	-0.315666666666667
FAM7A1	-0.42375
RAB19	0.62
GINS1	-0.76825
ITM2B	0.8362
PAPSS2	2.62325
OR5BF1	0.5215
ACSL3	0.967875
KIAA1919	-1.61141666666667
GLT8D2	1.7565
UTRN	0.5885
CNN1	0.2505
HISPPD2A	-0.558666666666667
SDAD1	1.204375
SIGLEC9	2.1315
RPL35	-0.2285
C22orf26	-0.0215
IMPDH2	-1.5855
WDR69	-0.14875
SEC14L5	1.3845
CLTA	0.55175
RP11-529I10.4	0.73725
GPR37L1	0.520333333333333
OGDH	-0.912166666666667
ASB13	-0.0241666666666667
ZFP14	0.217
ZCRB1	0.311666666666667
KPNA3	1.14425
HSPA1L	0.7495
RHOC	-0.31
LOC554175	-0.2245
PPP3CA	0.3449
SLC1A7	-0.7919
ZNF529	-0.0385
RBED1	-0.267
DDB2	-1.8055
FLJ11286	1.13683333333333
SPATA1	0.6975
MKNK1	0.665
DYSF	1.423
ALKBH2	-0.3415
NKD1	-2.7185
C1orf174	0.33275
PLEKHO1	0.748166666666667
ASB10	0.40075
RING1	-0.104166666666667
NPC2	1.11925
AVPR1B	0.393
YTHDF1	-0.238166666666667
LMAN1L	0.1495
GSG2	-0.8975
CEP170	0.9762
RPS4Y2	-5.256
MSH6	0.1665
HECTD2	0.172666666666667
ZNF556	-3.65483333333333
PLEKHC1	-1.7919
AIRE	0.314
BCL2L10	2.64925
LMOD3	0.0466666666666667
ZBTB8	0.7423
FOXA2	-3.2942
SLCO2A1	2.736375
C3orf46	0.221
PRDM16	-1.29216666666667
TMEM98	-0.837
FRMD5	-2.1265
PDE6C	-0.261
C1orf216	-0.0368333333333333
EP400	-0.507214285714286
PTK2	0.601416666666667
RNF217	0.12225
NDUFA8	0.7695
ZFAT1	1.18825
LAMP3	6.0685
GLTSCR2	-0.72775
NPW	-1.2025
LLGL2	-1.6511
PPM1K	0.086
C20orf177	0.2155
KIR2DL4	1.5989
NFKB2	1.123
C21orf122	-0.404
HESX1	2.3155
GPR114	1.56266666666667
SLC25A35	-0.879
GNAT1	0.385
ORAI3	-0.722
FAM76B	0.603875
TMEM99	-0.647
TRIM29	1.6918
CDS1	1.5145
RHEB	0.6362
C4orf27	-1.9815
RAB3A	-0.75625
OTUD6B	0.2495
GPD1	-1.076375
CDH15	-0.920833333333333
NPM1	-0.709642857142857
TMEM117	-0.643
PRPS2	1.89491666666667
GCK	-0.562
ADRA2A	4.25216666666667
TSPYL4	-0.432666666666667
TASP1	0.076
WDR19	0.758916666666667
C10orf38	1.18825
PDE4C	-0.874
FYB	2.58025
C1orf55	0.3635
PPFIA3	-0.8465
RAD18	-0.77625
C12orf44	-0.3965
CRYBA4	-0.59
HVCN1	2.2225
TAF10	-0.275
C16orf48	-0.327
DEPDC5	1.18483333333333
LTBP1	-0.3125
MAPRE1	0.316375
FGF8	0.226
C3orf52	0.9005
SENP7	0.119666666666667
LRRK2	2.92925
RUNDC2A	0.231833333333333
KIAA0355	0.035
CPEB1	-2.11
PPEF2	0.5505
ABI2	-0.1395
KIAA0317	-0.14625
ATF1	-0.303
DYNC1H1	0.098875
DIP	0.87425
TMEM33	1.27038888888889
POLDIP3	0.16225
C7orf24	-0.4185
GPR171	4.73975
CDC6	-1.141
PLD1	0.5719
ITFG2	0.0614999999999999
NDUFC1	-0.1705
AKNA	-0.382
NBR1	0.033
PKHD1	0.813875
HPS4	-0.4735
MAFA	-1.36325
ULBP3	-0.3815
DIRC1	0.566
IMMT	-0.182
C22orf13	-0.163583333333333
CEL	-0.01175
MARK3	-0.82275
ADAMTS2	0.21075
ARPC3	0.295
TMEM10	0.57575
NPHS1	3.402
BRD8	-0.885
WDR12	-0.61125
IDI2	-0.00299999999999997
HOXD13	-1.6565
OR8G2	-0.71
SLAIN1	0.5115
GABRQ	-0.27675
NR2C2	-0.2805
NKTR	-0.787
TLE2	-0.5745
KIAA0892	-0.278833333333333
AURKA	-1.44154545454545
GPRC5C	-3.74666666666667
TBC1D9B	-1.038375
PNPLA6	0.184333333333333
AP3B1	-0.43975
NAG	-1.276125
C11orf68	-0.31325
AKR7A3	-0.35925
AHCYL1	-0.0379166666666667
COP1	1.61783333333333
RPP14	-0.252083333333333
PCDHB18	0.03075
CDH24	-3.4805
KRT17	-1.2793
LACTB2	1.11725
DDX24	-0.1875
PHACTR1	-1.6485
SLC35E2	-0.31825
LOXL1	-2.2175
IQSEC2	0.241625
RGSL1	0.475
PCDHGC5	0.496
MEGF10	1.662
PRRX1	0.587333333333333
ASTE1	0.729666666666667
C6orf159	2.75875
MYOD1	-1.78625
GAA	0.3125
ZNF747	0.0545
KLRC1	1.5385
IL1RL2	0.432
GDF9	0.395
GPR119	0.293
TRAF2	-0.7025
HCK	4.57083333333333
BMP6	-2.41925
IL8RA	0.687
FLJ35848	-0.486
EFHA1	0.42
CDSN	-1.03666666666667
C14orf54	-0.247
LSM3	-0.739375
ZFP41	0.1705
C9orf126	-0.140333333333333
VIT	-0.796
SPCS3	-0.04225
DEF8	-0.5302
CHAF1A	0.0463333333333333
C1orf165	-0.5025
ZFPM2	2.60366666666667
FTH1	0.0835
SLC35F1	-1.6165
YWHAH	1.488
C17orf66	0.526
ADRB1	-0.366166666666667
FOXL1	0.0185
RG9MTD3	0.114166666666667
UMPS	0.529
MGC13008	0.074
KIAA1161	-0.014
CCDC77	-0.20375
C12orf65	0.4044
COG4	-1.20483333333333
RCP9	0.179916666666667
RP4-692D3.1	2.85016666666667
CDC2L5	0.21025
MGC7036	0.3995
DNAJC11	-1.012
GDF2	0.1185
TIMM17A	0.07325
HNRNPA0	-1.701
OR2H1	-0.54875
PCBP1	-0.27875
COL23A1	-1.6995
LRRC2	0.669785714285714
NSD1	0.238
FLJ37078	-2.39
WDR91	-0.166166666666667
TMEM179	-0.175
DSCR10	-0.245
CNDP2	0.3291
FYN	-0.574
BEX2	1.18066666666667
KCND3	0.24275
YPEL5	0.431875
LRRC42	0.806
C17orf45	-0.1985
ZNF649	0.6247
LOC150763	0.864375
COL5A2	1.50708333333333
CNGA2	0.4315
ELA2B	-0.4525
RAB9B	-0.0155
FAM100A	0.2245
NAIP	0.451357142857143
MYOZ2	0.00800000000000001
SPATA12	-0.065
XRCC4	-0.14975
CYB561	0.6849
CHST10	-1.488
BAI1	-1.59516666666667
BRSK1	-0.943333333333333
C17orf89	0.67125
PDE6H	-0.728
FLJ20309	0.0645
MAP7	0.0615
SCN4B	-0.42575
SPAG9	-0.038625
SERTAD1	0.275
FLJ21963	-1.73625
ANTXR1	-0.2793
TMPRSS13	1.31766666666667
ETV7	4.42466666666667
DGAT1	-0.520833333333333
NKIRAS1	-0.0415
TAC3	-3.10175
CORO1C	0.0614166666666666
RAD54B	0.1865
HRASLS3	-0.455166666666667
C21orf42	2.291
BARD1	0.0496666666666667
ZNF177	0.669333333333333
MIP	0.1735
ZNF442	0.695
F2	-3.6319
GRIA1	-0.286
GALNTL2	0.429666666666667
WNT5A	-2.3679
LENG9	0.2815
hCG_25371	0.123
FOXR1	-0.095
TRA@	1.547
PWWP2	0.234
C1QTNF7	0.336833333333333
SLC7A4	0.7085
C4orf7	3.9195
C17orf80	0.126833333333333
KLK4	0.406333333333333
IL31	1.206
TMEM176A	4.00775
CTNNB1	-0.9935625
BHLHB2	-0.43825
TMEM185B	1.06166666666667
ARD1B	-0.30525
C1orf93	0.111
BRUNOL4	0.564333333333333
LOC541469	-1.85733333333333
UPK2	-0.29725
GAS8	-0.3855
PATE	-0.032
IMPACT	1.70025
WNK4	-2.7715
HNRPLL	-0.235125
GAD2	-0.0945
ITGA6	2.411
BMP15	0.314
CYP2A7	0.4855
RIC8A	-0.24325
CCND1	-1.95125
USP35	-0.73
DSCR2	-0.40325
CCL4	4.81716666666667
ZCCHC10	-0.0295
NOL11	-0.462
TRPM2	1.56833333333333
PSMD2	-0.722181818181818
CHTF18	-2.23525
USP18	3.05625
RRAS	-0.119625
LAMC3	-1.1415
TOX	-1.19566666666667
PCDH15	0.3855
GABRG3	-0.78
NUDCD2	0.3205
SGCZ	1.206
KCTD17	-0.2893
SPSB2	-0.7825
TPPP3	0.329
CILP2	-0.129
CALB2	3.192375
CEBPZ	-0.815166666666667
ZNF479	-0.03975
FMOD	3.20433333333333
C21orf66	-1.11
CLN6	-0.662333333333333
ANAPC1	-0.00837500000000001
SH2D3C	0.486
PTPN14	0.221
TRIM42	0.31875
APTX	0.1255
SNRPG	0.598833333333333
BMS1	-0.102
MAGEA3	-2.655
NFATC3	-0.446833333333333
LRRC45	-0.6295
ARS2	-0.547642857142857
LRIG1	0.2225
EPSTI1	3.02283333333333
PRSS27	0.04575
ERC2	0.527625
PRKACB	0.0809285714285714
PRDM13	-1.059
HCG27	-0.77775
KLK12	-3.635
HSD17B7	-0.875833333333333
ZNF354A	0.66275
PCDH11X	-0.3125
DMGDH	0.288
PCBD2	-0.0175
TMC6	-1.41475
RIMS1	0.466125
SF3B2	-0.600666666666667
RCN1	1.54716666666667
CPB1	-0.234
BCAR3	-0.16475
FCRLB	-1.143125
PAK1IP1	-0.1155
OR10H1	0.286
KIF9	0.7963
PITPNM2	-0.79975
L3MBTL4	3.07575
TGFB1	-0.3134
ZXDC	0.1055
SLC6A16	0.768
SRrp35	2.099125
LRRC8E	0.37725
PPIAL4	-0.0225
EOMES	3.20966666666667
PAX2	0.1895
SCARF2	-1.501125
PSEN2	0.444333333333333
PCDHB13	-0.193
C10orf28	0.04525
DHRS7B	1.02514285714286
C1orf131	1.065
ASB1	-1.592
ZNF223	0.2295
LCMT2	-0.1475
MEP1A	0.134
TMEM53	0.2785
RSPH3	1.2395
C10orf33	-1.0495
LOC644285	-0.29975
PTPN9	0.0338333333333333
ABCA12	-3.6455
CCDC37	-0.8755
RUNDC1	-0.394
YES1	1.50716666666667
FAM120AOS	0.44125
OR5M3	0.602
PPP1R3F	-0.08075
IL13	1.0257
MDFI	-2.0645
PRNT	0.4855
ZDBF2	0.8235
OR10C1	0.143666666666667
CLIC1	-0.311
LILRA5	1.32416666666667
CSAG1	-1.79666666666667
TREML2	0.119166666666667
FAM125A	-0.694
ZNF74	-1.3155
FAM104A	-0.112625
LRRC39	-0.703
SAMD5	-0.08875
HYAL2	-0.805
HIST2H2AC	-0.067375
IGFBP5	0.199391304347826
NRTN	-0.237833333333333
KIAA0556	-0.1104
FAM29A	-0.413055555555556
JMJD2A	1.111
EPHB1	2.43575
POLD4	-0.133625
ANAPC10	-0.4205
LRRC36	-0.7835
MEGF6	-1.69725
LPHN3	-0.449333333333333
BMP10	0.562833333333333
C21orf55	-0.4075
CREM	0.1318125
PTGER4	1.73033333333333
METAP1	-0.6185
KCNQ1	0.948166666666667
NR2F2	1.368625
SSFA2	-0.3795
CTTNBP2	-3.611
BCL2A1	5.096375
ZBTB24	-0.242
SLCO6A1	-0.01675
PRDM1	1.3569
OR7D2	-0.4715
CCDC47	0.3269
LOC646982	0.6565
SLC26A6	-2.263
BIN1	0.8073
SRRM1	-0.0442142857142857
PCSK1N	-0.97875
ALS2	0.4113
ECT2	0.616
CACNA2D2	-0.823125
DOCK6	-1.84775
C10orf119	0.72075
FATE1	0.4
DUSP23	1.24425
TRIP6	0.236142857142857
NUP35	0.22675
CDH3	3.14225
KLHDC8A	1.00875
C9orf116	0.179625
EI24	-0.8055
CENTD1	2.633
RWDD2B	-0.365833333333333
DOCK1	0.3545
NPAS2	-0.034
NR3C2	1.64833333333333
FAM63A	-1.012
INPP5F	-0.951
FAM111A	0.3959
MYBL1	0.9835
IQGAP3	-0.0406666666666667
CRADD	-1.5415
DUSP12	-0.7825
PDZK1IP1	3.69425
VASH2	0.7205
CTR9	0.20575
VIL1	-3.793
OR8U1	0.649666666666667
CCDC107	0.6175
PTTG1IP	-0.542875
OR4X2	0.3675
COL9A1	-2.219
PSMD9	-0.47225
ZFP62	-0.3095
TIP39	-0.7235
PARP15	0.4995
TTC19	0.60725
C1orf114	-2.31083333333333
GFPT1	0.999
SLC27A6	-1.10925
MRPS10	-0.6087
CALML5	-2.65316666666667
TRPM7	0.50875
CGNL1	1.41875
CECR1	1.17425
SERPINB8	1.0285
TMEM102	-0.028375
PDIA2	-2.68225
NUCKS1	0.6205
HOTAIR	-2.36
EBI3	0.96725
NXN	0.23125
ZMYND19	-1.120125
FOXJ3	-0.39975
EIF5B	0.2296
EIF2B4	-1.22883333333333
LEO1	-0.85225
ZIC5	-1.71491666666667
IL20	-1.14933333333333
KIAA0415	-0.234666666666667
FLJ37357	0.6165
TSPAN12	1.735625
ACTR3B	1.739
TFAM	-0.160833333333333
IL17RD	1.855375
PARP12	1.548
KLHDC7A	0.3975
KCTD4	-0.134166666666667
GTF2H1	0.938
FLCN	-0.345833333333333
BIRC4	1.57175
LOC790955	0.24425
VKORC1L1	-0.10175
CYP4F22	0.116833333333333
TAS2R5	0.5655
ZNF582	0.3535
HS3ST3B1	-0.08375
CTNS	-0.20925
STK36	0.3615
MMD2	0.3585
RP5-1103G7.6	-0.051
FLJ23356	-0.3025
CRH	-0.167
C1orf182	0.302166666666667
ACP5	3.58483333333333
AMFR	-1.3648
CA4	-2.0705
PLCB4	1.366
MPHOSPH10	0.2495
UNQ473	0.0693333333333333
G3BP2	0.72625
SR140	-0.0719166666666667
HOXA2	0.399
PYGB	-0.4095
BAT1	-0.296833333333333
DKK3	-0.294333333333333
DDX31	-1.147625
TULP1	0.00775
NHLRC2	1.75875
TNRC4	-0.612833333333333
ZNF430	-0.0785
TNRC6A	-0.017875
PLA2G1B	1.35383333333333
RCHY1	1.2085
GTF2A2	-0.481
MGC4294	-1.2015
ZNF691	0.24
TACC3	-0.85425
DNAJC5G	0.114
LOC4951	0.2825
MS4A4A	1.529
LOC152485	-1.005
PPP1R2P1	0.4975
PPP2R5B	-0.82925
RPGRIP1L	-0.0295
SPOP	0.2791
PTPRF	2.09083333333333
MGC42090	0.0475
SUSD3	0.69325
THOC4	0.27425
MAML1	-0.1182
FXR2	-1.41433333333333
TYK2	0.145
MUC6	0.1575
DNAJB7	-0.05
PIP4K2A	0.111285714285714
MEX3A	0.314
RRP1	-1.388625
TFAP4	0.49475
CXorf41	-0.23175
MTMR4	1.145
CTLA4	1.9625
SNX9	0.017
CIB3	-0.3735
NECAP1	0.5975
PLA2G2D	-0.0914
GLMN	-0.431666666666667
DCLRE1A	0.7425
PDX1	-0.538
SAMD11	-1.61775
MRPL55	0.6374
TLR7	3.674875
TBC1D21	-0.201166666666667
SMAD1	0.9572
ACTRT2	0.08775
RIOK2	-0.75825
PDLIM4	-1.5415
SLC22A15	1.215
ABHD13	1.2593
STX18	-0.0337
CCPG1	-0.125
DCBLD1	1.2465
SLC2A6	-0.059
NOLA3	-0.206
TRDMT1	-0.196142857142857
IL17F	0.3355
ATP1A4	-0.815333333333333
OR52W1	0.375
CFL1	-0.513
IL4	-0.88925
RBP2	-0.0881666666666667
CPSF6	0.44075
TTC8	-0.5875
MUCL1	-1.382
EYA3	-0.878
KRT38	0.2
GNE	1.113
ZNF501	0.43375
SLC35A2	0.71725
CEP110	0.6448
MYF6	0.03075
MGST2	-0.915
TRPV4	0.480333333333333
NEK8	-0.6195
NOX5	-2.0805
NCKAP1L	0.740666666666667
EMP3	-0.7435
BPY2C	0.2445
C1orf38	1.838625
ELOVL2	-2.33775
CBX7	-0.326916666666667
OSBPL1A	1.22983333333333
ZNF589	-1.0155
ESCO1	0.2895
TRA2A	-0.653416666666667
C3orf26	0.0385
PHF2	1.14858333333333
PID1	0.393166666666667
RFC1	0.50325
MTAP	0.930875
ADORA3	3.90133333333333
LOC389458	-0.89125
TRNT1	0.04775
CRIPAK	-0.79125
RAI2	1.5385
ANKRD44	-0.03475
GZMB	4.6415
NFE2L1	-0.204625
STIP1	-0.784666666666667
RASL11B	0.007
NT5DC2	-1.36983333333333
LRP2	3.4515
MTDH	0.234866666666667
ARSG	-1.34375
HSP90AB1	-0.894333333333333
CT45-6	-4.41375
ZNF483	-0.33525
LMBR1L	-0.906
S100A2	0.175
C2	0.876
C2orf27	0.817125
EIF4EBP1	-0.139
GCKR	-3.51
PPP1R9B	0.02125
FER	-1.3275
SNRK	0.462333333333333
OR5M10	0.44
UTP6	-0.4055
CAPZA3	0.483
FBP1	-0.143111111111111
TERT	-0.6385
CCL1	-0.2025
FUCA1	1.535
ALS2CR8	-0.232666666666667
KCMF1	1.26058333333333
SRCRB4D	-0.517
OXCT2	-0.657
IL17RA	0.577
MPP5	0.287375
SPA17	-0.3385
FLJ10986	2.303
GALNT14	1.70875
CXorf27	-0.97775
NPLOC4	-1.038
RAB34	0.06
KRTAP3-3	0.4065
ARSD	0.340166666666667
CPLX2	-1.8022
PJA1	0.623
WHDC1L1	0.0356666666666667
RB1	-0.8402
MTMR15	-0.243
PHLDA2	-2.6688
GUCY2F	-0.5815
MPV17	-0.1865
SLC35D1	-0.3125
LYSMD3	-0.6157
COL16A1	1.50875
ERLIN1	0.0846666666666667
JMJD4	0.0225
HIST1H2BK	0.96925
TP53I11	0.821
ST3GAL4	-0.7457
PF4V1	4.40916666666667
ALG8	-0.61375
REG1A	0.94
MINA	0.66275
CYB5R3	-0.431583333333333
HHLA1	0.191
MYST4	0.8797
VASN	0.09975
UCHL5IP	-0.162
TFAP2A	0.39825
MGC9913	0.9775
C9orf97	-0.1215
LOC90379	-0.42
PHF15	-0.163571428571429
ZNF169	0.251333333333333
KRT7	1.215
GLIPR1L2	-0.5155
LOC116236	0.21375
IQCF3	-0.3505
RDH14	0.14
HNRPK	0.268142857142857
RABEPK	0.3285
ISX	-2.6165
CBARA1	0.12375
RAD51AP1	0.41725
MLL5	0.336625
CXorf48	-3.4325
SGCD	-1.2175
PHTF1	0.89225
CA3	0.67375
CMTM5	0.233
STX10	-0.569875
JMJD2D	0.033
P4HA1	-1.04266666666667
GAB3	0.753666666666667
DHRS4	-0.630833333333333
COL4A1	2.180125
C20orf20	-1.3655
OSBPL2	0.01225
PTTG2	0.61825
KIAA1688	1.136
STS	-1.2635
SHROOM4	0.204666666666667
KBTBD5	0.153833333333333
ALDH1A3	2.0369
BTNL2	0.0433333333333333
TGIF1	0.5095
ZFAND5	1.202
ICA1	0.89525
NAV3	-2.9615
