Hybridization REF	TCGA-A2-A0EY-01A-11R-A034-07
CENPF	-1.42736363636364
C6	3.52166666666667
PRSS1	-3.55975
PPIL6	2.1896
C6orf124	-1.757
ODZ4	1.5355
SNCB	-0.12975
NDUFB9	0.696
CNOT6L	0.118166666666667
S100A9	4.196
TRIM50	0.884
KCTD1	2.347
WDR63	0.89125
SPEF2	1.835
RNGTT	-0.166666666666667
CXorf22	1.3155
KCNK16	-0.35225
CEP250	-1.116625
ATPBD1B	-0.1515
KCNJ2	3.10675
MT1B	-0.5575
ZNF684	-1.056
SLC4A1	-0.9105
PDHA1	-0.97275
ZNF492	0.314625
TKT	-1.27925
BYSL	-0.21825
RNF38	0.708375
AHDC1	-0.922
KLHL2	1.316125
CMTM8	2.9295
DMP1	0.1
HERPUD2	0.44225
CRTAM	2.71666666666667
ZNF572	-1.148
TMEM16J	-1.533
HSD17B2	-1.7775
UBE2G1	0.046
AHSA2	-3.0945
PELI2	-1.6315
TPX2	-1.725125
ATP9B	0.703666666666667
DAZAP1	0.466625
HMGCS2	3.119
C17orf38	-0.247333333333333
B9D1	-0.383125
NKX2-5	-0.728
KIAA1276	0.5865
LILRB2	2.845
CSTF1	-0.167
BTN2A1	-0.215833333333333
C15orf48	3.01025
IGF2BP3	-4.52375
FAM113B	0.3345
HRG	0.666166666666667
ZNF131	-1.73175
USP47	-0.479857142857143
CCDC88B	-0.54825
HCN1	0.00160000000000001
HTN1	-0.3145
SYCP3	1.18533333333333
C13orf23	1.0486
PAPOLA	0.121375
AATK	-0.761
MSH3	-0.129166666666667
NDUFAB1	-0.19125
ITLN2	-1.33883333333333
BAK1	0.333666666666667
MRPL45	-1.1815
MTNR1B	0.562166666666667
LOC645843	1.1555
SPECC1L	0.598125
PGCP	-0.47625
SPN	-1.027
GPR143	1.2335
ZNF576	0.900666666666667
TMEM39A	0.4405
ATP5D	-0.338666666666667
MAGEB3	-2.5905
RPS5	-0.9765
ANP32E	-3.55414285714286
MTMR1	0.8125
YEATS4	-0.67975
SYNGAP1	0.02925
PCOLCE	-1.08683333333333
MNS1	0.1315
PCYT2	-0.373833333333333
ZNF182	-0.5735
LAX1	1.289625
SPPL2B	-0.148
ELOVL5	2.0574
PCDHAC1	0.752
B4GALNT1	-2.139
BLOC1S2	0.836
ZNF673	-0.386
ARHGAP21	-0.603666666666667
IRX5	2.93525
LRFN5	-1.77766666666667
FAM7A1	-1.0115
RAB19	-0.6515
GINS1	-1.183
ITM2B	1.5817
PAPSS2	1.308
OR5BF1	0.5185
ACSL3	0.690375
KIAA1919	0.0834166666666667
GLT8D2	1.9265
UTRN	0.375214285714286
CNN1	0.83875
HISPPD2A	-0.0428333333333334
SDAD1	-0.116375
SIGLEC9	0.959333333333333
RPL35	-0.690285714285714
C22orf26	-0.2865
IMPDH2	-1.4895
WDR69	-0.4265
SEC14L5	0.0666666666666667
CLTA	0.60825
RP11-529I10.4	1.30125
GPR37L1	-0.055
OGDH	-0.599083333333333
ASB13	-0.309166666666667
ZFP14	0.30575
ZCRB1	0.0458333333333333
KPNA3	1.61575
HSPA1L	1.224
RHOC	0.605125
LOC554175	-0.349
PPP3CA	0.5526
SLC1A7	-1.006
ZNF529	-0.719
RBED1	0.6815
DDB2	-2.35875
FLJ11286	-0.8685
SPATA1	0.3135
MKNK1	0.5025
DYSF	0.779666666666667
ALKBH2	-0.63625
NKD1	-3.153
C1orf174	-0.3625
PLEKHO1	0.384166666666667
ASB10	-1.0115
RING1	0.0441666666666667
NPC2	1.1885
AVPR1B	-1.153
YTHDF1	0.484833333333333
LMAN1L	0.6415
GSG2	-1.8265
CEP170	0.3544
RPS4Y2	-5.6005
MSH6	-1.2715
HECTD2	0.176333333333333
ZNF556	-1.85916666666667
PLEKHC1	0.0742
AIRE	0.0636666666666666
BCL2L10	0.4255
LMOD3	3.2235
ZBTB8	-0.4289
FOXA2	-3.8081
SLCO2A1	2.1655
C3orf46	0.7545
PRDM16	0.0691666666666667
TMEM98	0.043
FRMD5	-2.6815
PDE6C	-1.7755
C1orf216	-0.667333333333333
EP400	-0.709642857142857
PTK2	0.786
RNF217	2.09225
NDUFA8	-0.598
ZFAT1	0.33475
LAMP3	2.20766666666667
GLTSCR2	0.183625
NPW	-1.622
LLGL2	-0.3522
PPM1K	-0.0166666666666666
C20orf177	-0.4455
KIR2DL4	-0.3086
NFKB2	0.089
C21orf122	0.119666666666667
HESX1	-1.39125
GPR114	0.2105
SLC25A35	-1.095
GNAT1	-1.419
ORAI3	0.69375
FAM76B	-0.044375
TMEM99	0.293
TRIM29	-1.91
CDS1	2.00025
RHEB	-1.3424
C4orf27	-0.793333333333333
RAB3A	-0.5025
OTUD6B	-0.39775
GPD1	0.873
CDH15	-0.7705
NPM1	-1.19221428571429
TMEM117	-0.2235
PRPS2	-0.459833333333333
GCK	-0.661
ADRA2A	4.474
TSPYL4	0.779166666666667
TASP1	0.17225
WDR19	0.11375
C10orf38	-2.00625
PDE4C	-0.521333333333333
FYB	1.21291666666667
C1orf55	-0.00316666666666665
PPFIA3	-0.50825
RAD18	-0.70975
C12orf44	0.219166666666667
CRYBA4	-1.318
HVCN1	1.31875
TAF10	0.314833333333333
C16orf48	-0.701166666666667
DEPDC5	0.853333333333333
LTBP1	-1.0075
MAPRE1	-0.1825
FGF8	-0.496
C3orf52	0.46075
SENP7	0.374333333333333
LRRK2	4.81525
RUNDC2A	0.1035
KIAA0355	-0.290166666666667
CPEB1	-1.13775
PPEF2	0.498
ABI2	-1.23866666666667
KIAA0317	-0.36175
ATF1	-1.0305
DYNC1H1	0.45
DIP	0.935
TMEM33	1.24644444444444
POLDIP3	-0.0855
C7orf24	0.7255
GPR171	3.936
CDC6	-2.6495
PLD1	-1.62855555555556
ITFG2	-0.4746
NDUFC1	0.38725
AKNA	-0.606
NBR1	0.0605
PKHD1	0.620285714285714
HPS4	-0.5212
MAFA	0.63375
ULBP3	0.143
DIRC1	-0.718
IMMT	-0.7035
C22orf13	0.643583333333333
CEL	0.1715
MARK3	-0.8645
ADAMTS2	0.273166666666667
ARPC3	-0.206333333333333
TMEM10	-0.118333333333333
NPHS1	-0.04725
BRD8	-1.24566666666667
WDR12	-1.16825
IDI2	-0.37275
HOXD13	-2.008
OR8G2	1.075
SLAIN1	-2.568
GABRQ	-0.37825
NR2C2	-1.0895
NKTR	-0.3293
TLE2	1.07
KIAA0892	0.16
AURKA	-2.00354545454545
GPRC5C	0.199333333333333
TBC1D9B	0.157375
PNPLA6	-0.158833333333333
AP3B1	-0.079
NAG	-0.595125
C11orf68	-0.702
AKR7A3	-0.56725
AHCYL1	-0.525583333333333
COP1	-0.0098
RPP14	-0.262833333333333
PCDHB18	-0.04675
CDH24	-0.24225
KRT17	-2.5789
LACTB2	-0.092
DDX24	-0.6054
PHACTR1	-2.1635
SLC35E2	-0.05375
LOXL1	-0.1915
IQSEC2	0.182625
RGSL1	-1.7885
PCDHGC5	0.084
MEGF10	-0.0166249999999999
PRRX1	0.869
ASTE1	0.381166666666667
C6orf159	0.158
MYOD1	0.24875
GAA	1.326
ZNF747	0.46575
KLRC1	-0.97275
IL1RL2	0.2165
GDF9	-0.92
GPR119	0.3925
TRAF2	0.073
HCK	3.74333333333333
BMP6	-2.7215
IL8RA	0.581666666666667
FLJ35848	-1.08766666666667
EFHA1	1.11675
CDSN	-0.510833333333333
C14orf54	0.0265
LSM3	-0.24225
ZFP41	0.5135
C9orf126	-0.9675
VIT	-1.56
SPCS3	-1.20775
DEF8	-0.9445
CHAF1A	-1.85983333333333
C1orf165	-1.543
ZFPM2	0.478833333333333
FTH1	1.07
SLC35F1	-2.63925
YWHAH	0.33
C17orf66	0.527666666666667
ADRB1	-0.0464
FOXL1	-0.6265
RG9MTD3	-0.944166666666667
UMPS	0.057625
MGC13008	-0.02
KIAA1161	1.6735
CCDC77	-1.7105
C12orf65	-0.4874
COG4	-0.966
RCP9	1.18558333333333
RP4-692D3.1	3.85
CDC2L5	0.3515
MGC7036	0.00583333333333333
DNAJC11	-1.4065
GDF2	-1.25083333333333
TIMM17A	-0.2205
HNRNPA0	-0.1309
OR2H1	0.3235
PCBP1	-0.035125
COL23A1	-1.9505
LRRC2	0.490692307692308
NSD1	0.0465714285714285
FLJ37078	-0.3625
WDR91	-0.202833333333333
TMEM179	0.1165
DSCR10	2.026
CNDP2	0.9397
FYN	-0.8175
BEX2	-2.18833333333333
KCND3	1.05
YPEL5	1.583
LRRC42	-1.76933333333333
C17orf45	-1.297875
ZNF649	1.2847
LOC150763	-0.2195
COL5A2	1.80366666666667
CNGA2	-0.396
ELA2B	-1.6892
RAB9B	-0.54325
FAM100A	0.698
NAIP	0.852642857142857
MYOZ2	0.890142857142857
SPATA12	-0.19
XRCC4	-1.489
CYB561	1.5532
CHST10	-0.665
BAI1	-1.769
BRSK1	-0.988833333333333
C17orf89	-0.4805
PDE6H	-0.766
FLJ20309	-0.4957
MAP7	1.419375
SCN4B	0.499
SPAG9	-1.4211875
SERTAD1	0.467666666666667
FLJ21963	-2.001
ANTXR1	0.2009
TMPRSS13	2.27366666666667
ETV7	2.46283333333333
DGAT1	1.36483333333333
NKIRAS1	0.2115
TAC3	-2.725
CORO1C	-0.527083333333333
RAD54B	-1.83075
HRASLS3	2.485
C21orf42	1.07725
BARD1	-0.616833333333333
ZNF177	1.19183333333333
MIP	0.9965
ZNF442	0.709
F2	-3.3697
GRIA1	0.35025
GALNTL2	0.766166666666667
WNT5A	0.1506
LENG9	0.0835
hCG_25371	-1.4595
FOXR1	0.298
TRA@	1.4293
PWWP2	1.37175
C1QTNF7	0.571666666666667
SLC7A4	0.333
C4orf7	3.82025
C17orf80	-0.316833333333333
KLK4	0.829
IL31	0.381
TMEM176A	3.502
CTNNB1	0.13675
BHLHB2	-0.2905
TMEM185B	0.248
ARD1B	0.179
C1orf93	0.4055
BRUNOL4	-0.783833333333333
LOC541469	1.23708333333333
UPK2	-0.11425
GAS8	-0.154
PATE	-0.6585
IMPACT	0.917875
WNK4	-1.03966666666667
HNRPLL	-0.4485
GAD2	0.574
ITGA6	-0.30875
BMP15	0.719833333333333
CYP2A7	2.455625
RIC8A	-0.138125
CCND1	-0.835416666666667
USP35	-0.497
DSCR2	-0.796
CCL4	4.19816666666667
ZCCHC10	-0.7145
NOL11	-1.058
TRPM2	2.52566666666667
PSMD2	-0.314636363636364
CHTF18	-0.21925
USP18	0.957625
RRAS	0.560875
LAMC3	-2.0595
TOX	-2.93966666666667
PCDH15	0.847
GABRG3	-1.34925
NUDCD2	-0.765375
SGCZ	1.1
KCTD17	-0.8829
SPSB2	0.413
TPPP3	2.48066666666667
CILP2	0.183333333333333
CALB2	3.663
CEBPZ	-0.998833333333333
ZNF479	0.7115
FMOD	4.3025
C21orf66	-0.834428571428571
CLN6	-0.570833333333333
ANAPC1	-1.12375
SH2D3C	0.78025
PTPN14	-0.205
TRIM42	-0.19675
APTX	1.29875
SNRPG	-0.3245
BMS1	-0.99775
MAGEA3	-2.0205
NFATC3	-0.80525
LRRC45	-0.319
ARS2	-0.222785714285714
LRIG1	0.619666666666667
EPSTI1	1.0608
PRSS27	1.1725
ERC2	-0.57
PRKACB	0.454
PRDM13	-4.18
HCG27	-1.308
KLK12	4.629
HSD17B7	-0.0165
ZNF354A	-0.071
PCDH11X	1.3195
DMGDH	-0.34925
PCBD2	-0.9455
TMC6	-0.807
RIMS1	1.388375
SF3B2	-0.8355
RCN1	-2.29466666666667
CPB1	3.14075
BCAR3	-1.422
FCRLB	-0.252375
PAK1IP1	-0.67025
OR10H1	0.936
KIF9	1.2998
PITPNM2	-1.2675
L3MBTL4	-1.407
TGFB1	-1.1652
ZXDC	0.20375
SLC6A16	2.6375
SRrp35	-2.061875
LRRC8E	2.42575
PPIAL4	-0.652
EOMES	1.01616666666667
PAX2	0.779
SCARF2	-0.0781249999999999
PSEN2	1.38758333333333
PCDHB13	-0.308666666666667
C10orf28	-0.709875
DHRS7B	4.16142857142857
C1orf131	0.62925
ASB1	-0.556
ZNF223	0.926833333333333
LCMT2	0.1105
MEP1A	-1.57425
TMEM53	0.242
RSPH3	2.113
C10orf33	-1.0105
LOC644285	-0.792
PTPN9	-0.361333333333333
ABCA12	2.8215
CCDC37	-1.118
RUNDC1	0.8452
YES1	-0.8155
FAM120AOS	1.16075
OR5M3	0.436
PPP1R3F	0.0895
IL13	0.998
MDFI	-0.36075
PRNT	-0.853666666666667
ZDBF2	-2.1715
OR10C1	0.382666666666667
CLIC1	-0.539333333333333
LILRA5	0.846
CSAG1	-0.5295
TREML2	-0.106833333333333
FAM125A	0.471166666666667
ZNF74	-0.992
FAM104A	-0.4245
LRRC39	0.642
SAMD5	-1.3515
HYAL2	0.33675
HIST2H2AC	-0.558875
IGFBP5	2.60769565217391
NRTN	-1.15716666666667
KIAA0556	0.6102
FAM29A	-1.54227777777778
JMJD2A	0.23375
EPHB1	-0.1885
POLD4	0.341625
ANAPC10	-1.0655
LRRC36	-0.10125
MEGF6	0.01575
LPHN3	-0.5285
BMP10	0.7374
C21orf55	1.2315
CREM	-0.42325
PTGER4	0.2505
METAP1	-1.0605
KCNQ1	2.38033333333333
NR2F2	-0.126375
SSFA2	-0.799
CTTNBP2	-2.37575
BCL2A1	-1.10975
ZBTB24	-0.1975
SLCO6A1	-1.694
PRDM1	0.1112
OR7D2	-0.909
CCDC47	0.2723
LOC646982	1.021
SLC26A6	-1.163
BIN1	-0.1489
SRRM1	-0.611714285714286
PCSK1N	-0.267875
ALS2	0.2578
ECT2	-0.0669473684210526
CACNA2D2	1.07375
DOCK6	-0.79125
C10orf119	0.35025
FATE1	0.3175
DUSP23	2.16825
TRIP6	0.423357142857143
NUP35	-1.0795
CDH3	-0.53775
KLHDC8A	0.65875
C9orf116	2.27075
EI24	0.948
CENTD1	-0.00849999999999999
RWDD2B	0.0796666666666667
DOCK1	-0.317
NPAS2	-0.811875
NR3C2	2.6675
FAM63A	0.462916666666667
INPP5F	-1.1545
FAM111A	0.8856
MYBL1	-1.89583333333333
IQGAP3	-0.419
CRADD	-0.267166666666667
DUSP12	-0.9685
PDZK1IP1	3.21475
VASH2	0.55325
CTR9	-0.2825
VIL1	-5.61366666666667
OR8U1	-0.0468333333333334
CCDC107	1.064
PTTG1IP	0.23525
OR4X2	-0.4905
COL9A1	-4.2885
PSMD9	-1.20375
ZFP62	-0.454
TIP39	-0.017
PARP15	0.5615
TTC19	-0.5005
C1orf114	-1.937
GFPT1	0.3245
SLC27A6	-2.19175
MRPS10	-0.4641
CALML5	3.857
TRPM7	-0.7315
CGNL1	1.966375
CECR1	0.13675
SERPINB8	-0.6625
TMEM102	0.16725
PDIA2	-3.733
NUCKS1	-0.202166666666667
HOTAIR	2.8365
EBI3	0.35875
NXN	-0.63825
ZMYND19	-0.147625
FOXJ3	-1.1775
EIF5B	0.0891
EIF2B4	0.137666666666667
LEO1	-0.2125
ZIC5	-0.58025
IL20	1.5215
KIAA0415	0.603333333333333
FLJ37357	1.606
TSPAN12	1.273625
ACTR3B	-0.200875
TFAM	-0.4625
IL17RD	0.278125
PARP12	-0.53475
KLHDC7A	0.334
KCTD4	-0.3075
GTF2H1	-0.18525
FLCN	-0.225666666666667
BIRC4	1.25925
LOC790955	0.347
VKORC1L1	0.248
CYP4F22	1.14033333333333
TAS2R5	0.249
ZNF582	0.8805
HS3ST3B1	-1.18275
CTNS	0.08825
STK36	-0.622666666666667
MMD2	-0.36425
RP5-1103G7.6	-0.369
FLJ23356	0.663
CRH	-0.2025
C1orf182	1.7065
ACP5	2.46566666666667
AMFR	-0.5856
CA4	-2.585
PLCB4	0.84
MPHOSPH10	0.36425
UNQ473	3.51016666666667
G3BP2	0.26475
SR140	-0.849833333333333
HOXA2	-0.3525
PYGB	-0.793125
BAT1	-0.3405
DKK3	-0.290166666666667
DDX31	-0.543
TULP1	-0.80175
NHLRC2	0.966
TNRC4	0.117
ZNF430	0.57675
TNRC6A	0.4555
PLA2G1B	-0.2915
RCHY1	0.509166666666667
GTF2A2	-0.761666666666667
MGC4294	-0.8525
ZNF691	-0.21625
TACC3	-1.44075
DNAJC5G	-0.54575
LOC4951	-0.26025
MS4A4A	0.339
LOC152485	0.63
PPP1R2P1	0.443333333333333
PPP2R5B	-0.503
RPGRIP1L	0.064
SPOP	-0.5046
PTPRF	0.5415
MGC42090	0.852
SUSD3	1.92325
THOC4	-1.222625
MAML1	-0.7267
FXR2	-0.925333333333333
TYK2	-0.41575
MUC6	1.194
DNAJB7	-0.197
PIP4K2A	0.439285714285714
MEX3A	1.5695
RRP1	-0.62875
TFAP4	-0.7795
CXorf41	1.2165
MTMR4	-0.730833333333333
CTLA4	-0.9055
SNX9	0.09375
CIB3	1.6435
NECAP1	0.361125
PLA2G2D	-0.2184
GLMN	-1.47933333333333
DCLRE1A	-0.153
PDX1	-0.6255
SAMD11	0.542
MRPL55	0.2616
TLR7	2.412
TBC1D21	0.1254
SMAD1	1.1995
ACTRT2	0.13975
RIOK2	-0.835
PDLIM4	-1.194
SLC22A15	-1.08716666666667
ABHD13	1.6331
STX18	0.0105
CCPG1	0.0139285714285714
DCBLD1	0.0885
SLC2A6	-0.865
NOLA3	-0.59425
TRDMT1	-0.380846153846154
IL17F	0.5805
ATP1A4	-1.29333333333333
OR52W1	0.8795
CFL1	0.22575
IL4	-1.33375
RBP2	4.013
CPSF6	0.658375
TTC8	-0.678333333333333
MUCL1	5.759
EYA3	-2.2625
KRT38	0.8055
GNE	-0.31875
ZNF501	0.0385
SLC35A2	1.810875
CEP110	-1.297
MYF6	1.45525
MGST2	-0.140166666666667
TRPV4	-0.154333333333333
NEK8	-0.633833333333333
NOX5	-1.176
NCKAP1L	-0.520166666666667
EMP3	-1.78433333333333
BPY2C	2.5475
C1orf38	0.387125
ELOVL2	-2.94875
CBX7	0.45725
OSBPL1A	0.456
ZNF589	-0.712
ESCO1	-0.580333333333333
TRA2A	0.107083333333333
C3orf26	-0.86775
PHF2	0.83425
PID1	-0.26
RFC1	-0.334125
MTAP	0.8299375
ADORA3	3.18133333333333
LOC389458	-0.43425
TRNT1	-0.814
CRIPAK	-0.12025
RAI2	1.25216666666667
ANKRD44	-1.122
GZMB	3.361
NFE2L1	-0.213125
STIP1	-0.470333333333333
RASL11B	1.067
NT5DC2	-1.76866666666667
LRP2	-0.270833333333333
MTDH	0.109733333333333
ARSG	0.45325
HSP90AB1	-0.320916666666667
CT45-6	-6.02566666666667
ZNF483	-0.33
LMBR1L	-0.1665
S100A2	-3.4503
C2	0.299055555555556
C2orf27	0.587375
EIF4EBP1	-0.457
GCKR	-3.15833333333333
PPP1R9B	0.2285
FER	-1.91025
SNRK	0.580666666666667
OR5M10	0.6165
UTP6	-1.509
CAPZA3	0.619666666666667
FBP1	2.46277777777778
TERT	-2.166
CCL1	-1.4515
FUCA1	1.7615
ALS2CR8	0.230333333333333
KCMF1	0.6855
SRCRB4D	-0.5495
OXCT2	-0.531166666666667
IL17RA	2.35816666666667
MPP5	0.868625
SPA17	1.47
FLJ10986	0.741
GALNT14	0.6955
CXorf27	-1.702375
NPLOC4	-0.5075
RAB34	-1.69175
KRTAP3-3	0.742
ARSD	1.052
CPLX2	-1.3418
PJA1	2.67525
WHDC1L1	-0.2252
RB1	0.1541
MTMR15	-0.8255
PHLDA2	-2.31544444444444
GUCY2F	null
MPV17	-0.106
SLC35D1	-0.18
LYSMD3	0.6287
COL16A1	0.433333333333333
ERLIN1	-0.6975
JMJD4	0.8695
HIST1H2BK	-1.52475
TP53I11	1.63433333333333
ST3GAL4	-1.3943
PF4V1	1.688
ALG8	0.28725
REG1A	0.194
MINA	0.135
CYB5R3	0.0765833333333334
HHLA1	-0.015
MYST4	1.6385
VASN	1.01175
UCHL5IP	-0.97
TFAP2A	1.9975
MGC9913	2.7545
C9orf97	0.1645
LOC90379	-0.46
PHF15	-1.42842857142857
ZNF169	-0.419666666666667
KRT7	2.6004
GLIPR1L2	2.175
LOC116236	0.7445
IQCF3	-0.272
RDH14	0.374
HNRPK	0.271
RABEPK	-0.327666666666667
ISX	-0.312
CBARA1	-0.36725
RAD51AP1	-1.36225
MLL5	0.18925
CXorf48	-4.661
SGCD	-1.98825
PHTF1	-0.14175
CA3	2.09925
CMTM5	-0.1
STX10	-0.141875
JMJD2D	-0.42975
P4HA1	-1.22716666666667
GAB3	-0.711166666666667
DHRS4	-0.272166666666667
COL4A1	1.2686875
C20orf20	-1.457625
OSBPL2	0.315625
PTTG2	-2.1365
KIAA1688	1.94825
STS	0.233125
SHROOM4	0.9164
KBTBD5	0.289666666666667
ALDH1A3	0.7483
BTNL2	-0.500833333333333
TGIF1	0.00800000000000001
ZFAND5	0.201625
ICA1	1.29425
NAV3	-1.94033333333333
FLJ12331	-0.19375
EPS8L2	-0.9239
MNT	-0.108333333333333
ENTPD1	1.70891666666667
OR51E2	0.671125
STK11	-0.155875
MX1	1.56875
TTTY9A	0.319333333333333
CX62	1.818
LOXL4	-1.319875
EXOSC4	0.97
PURB	0.0692857142857143
SETD1A	-0.177
RELB	0.77575
LAMB2	0.39
HNF1B	-1.45783333333333
PNLIPRP3	4.9525
C14orf139	-0.508
UMOD	0.6925
GRIN3B	-1.2075
GPR25	-0.2985
ZNF512B	-0.7725
ATP6V0A1	0.317875
SRA1	-0.02725
ZNF615	1.98325
ZNF768	0.10225
ZNF469	2.1185
DYNC2LI1	0.895
DNAH3	1.186
LOC387911	0.73875
LOC554234	0.52625
ARRDC5	0.4765
TMEM59L	-2.233
MARCH4	-0.06525
CNOT8	-0.994
KIRREL3	-1.1765
ADAM17	0.2455
MYOG	0.362125
CPNE1	-1.29233333333333
AK5	-0.76375
LOC204010	-0.61275
NDRG4	2.0735
LOC130074	0.494
PIAS4	0.895
NCOA2	1.1905
TEGT	0.4549
USP5	-0.96775
ANKRD21	-0.00625000000000001
KIAA0692	0.085
HAPLN3	0.2205
LZIC	-0.59475
NRXN3	0.05625
CDKN2C	-2.05916666666667
KIAA0226	0.756166666666667
CYB5D1	0.32725
WDR68	-0.875375
ABCB6	-0.7499
MRPS25	-0.4675
ZMAT2	0.0845833333333333
KRT25	0.106
RPL11	-1.32575
GRAP	-0.945
LOC198437	-0.788666666666667
RORC	1.3955
RAP2C	0.851071428571429
MXD1	-0.018625
AZI2	-0.199333333333333
NUAK2	-0.33825
AHSG	-6.407375
MANSC1	2.43925
IMP3	-0.6895
C2orf3	-0.196875
VSTM3	3.51025
PCTP	-0.344
SIRT1	-0.57825
MANBA	0.976
CD164	1.21725
GFRA1	0.6809
PRM2	0.479
ZKSCAN3	0.4545
PLEKHG1	1.8915
TPRKB	0.235
UBFD1	0.676583333333333
CDKL5	1.3588
HIST1H2BD	-0.721
INPP4A	-0.443333333333333
BMX	0.5355
PTPRU	-1.1475
LOC554202	-0.669
HOXC8	1.048875
IL12B	0.482
ADPGK	-0.96875
ZNF418	0.6215
SIAE	1.701875
CWC15	-0.24075
RP13-401N8.2	-0.7435
KLHL11	0.656
DEDD2	0.24875
PSMB3	-0.4695
DDX25	-3.50775
ZBTB3	-0.107
GFRAL	0.165
RPS25	-0.9825
FAM57B	-1.08016666666667
TESK2	1.273
DNM1L	-0.162875
ZNF207	-0.467666666666667
CLEC11A	0.455375
TOLLIP	-0.023625
TMEM61	0.680166666666667
DLK1	-4.3388
PLVAP	2.406875
NOD2	3.16583333333333
SCMH1	0.22225
FLJ40235	0.253666666666667
HTR2A	0.908833333333333
ARMC5	-0.946
FUT7	0.1605
PRELP	1.1476
ALKBH6	0.115166666666667
GYG1	0.172
POLR3GL	0.52975
COL8A2	3.79233333333333
OR10A5	0.1595
C1orf187	-1.727
TXLNB	1.62916666666667
C16orf68	-0.277166666666667
R3HDM1	-1.056
C16orf75	-1.19475
BAALC	-0.448875
TNP1	-0.63675
GAPDH	-1.9095
COX7C	-0.2165
ERRFI1	-1.65366666666667
PGAM2	-1.21183333333333
FAM108B1	-0.93025
APC	-0.34325
TLR2	3.94875
SUCNR1	1.202
ZNF233	-0.4775
WFDC1	-1.9895
PSG11	-0.489111111111111
SLC39A1	0.22425
PSAPL1	-1.5085
CDC42EP1	0.252375
MECR	-0.9645
KIAA0101	-1.8725
MACROD2	0.6916
MMP19	0.314333333333333
LOC202459	-0.545333333333333
VNN2	3.8105
ACCN3	-0.4885
TIMD4	3.144
RNASE8	0.393
CCDC7	0.16225
SULT2B1	1.9485
ME1	-0.42625
MGRN1	0.9865
MRPL30	-0.976375
IVL	3.516375
CALM1	0.62185
PLEKHA6	1.5334
B4GALNT2	0.7555
PGDS	4.32125
C8orf33	-0.0813333333333333
TMEM56	-0.181666666666667
CKM	1.13366666666667
ESR2	0.3655
ACOT8	0.16675
AGTR2	0.3305
LOC155006	1.35475
BC37295_3	0.7265
EPM2AIP1	-0.897666666666667
PZP	-0.18625
RPS9	0.173166666666667
C18orf51	-2.15766666666667
SIVA1	-0.5646
HEATR2	0.058
CD3E	-0.227583333333333
C20orf142	0.45325
PGLYRP3	-0.4635
CCDC139	-0.4115
GPS2	-0.471166666666667
NOL14	-0.918
LRTM2	3.0165
TRIM36	1.73875
TP53RK	1.154
FBXL13	-0.221333333333333
RUFY2	0.147142857142857
C11orf70	2.15416666666667
HSPB9	-0.0935
GJA5	2.47125
HGF	-0.610333333333333
EPHB4	0.36325
SOX18	-0.033
IFRG15	-0.212
SERPINA10	-3.65375
WDR23	0.16575
REEP2	-2.22316666666667
CDK3	-0.8605
HSPA12A	-0.779375
ARL8B	0.7851
SATB1	-1.349
PPM1D	-1.93683333333333
VPS45	0.204
TP53BP2	0.479375
GJE1	4.09925
CACNA1G	-0.539125
VGLL4	1.24525
GNPTG	1.6125
ROS1	-2.2795
C21orf128	0.798666666666667
BMP8B	-0.1765
SLC5A4	-0.198
SLC6A3	0.271
C16orf53	0.513125
TMEM81	-0.394
APC2	-0.7736
SYAP1	0.86475
C6orf54	-0.396833333333333
ZBED5	-0.604
PVR	-1.962125
LTA4H	-0.392833333333333
CCDC24	0.9796
MAGEA4	-1.56266666666667
IFIT3	0.732166666666667
MYADM	0.749375
C21orf82	-0.491
PDE3B	-2.00625
TMPRSS11A	1.334
PGK1	-1.13458823529412
CCL13	4.116
DERL3	-0.4035
MLXIP	-0.931416666666667
PLOD1	-1.765125
MTFR1	0.6478
NPDC1	0.561333333333333
GPAA1	0.372166666666667
LTV1	-0.319
RYR3	-0.087
C7orf46	1.211
VAMP2	0.271125
RNF135	0.7357
SUPV3L1	-0.29625
FIBP	0.252125
ADAMTS18	1.186
RNF25	-0.232
SOS1	-0.31
PLAU	0.71775
MATK	-2.93125
EHF	7.9675
CTNND2	-4.86742857142857
PTEN	0.403642857142857
ZNF189	0.0265
SLC28A3	2.963
GUCY1A3	3.702
SETD2	0.6090625
ROGDI	1.10025
TICAM1	0.1293
RASSF3	0.72
PACSIN2	-0.2045
SERPINB5	-2.67583333333333
PRKCDBP	-0.05
TFDP3	0.0955
LGR6	0.005375
RFX5	-1.016
OR52J3	1.0775
PTPN18	0.278125
ZBTB34	0.393
KCNF1	-1.25775
SYNE2	-0.699285714285714
SLC22A4	-1.553
NETO2	-2.23625
VCPIP1	0.03225
LDHD	0.5545
ESX1	-2.867
SQRDL	2.44375
GALK1	-1.25975
SERPINA6	-3.51966666666667
HD	-0.2735
ASCL3	1.0415
FBXL6	0.2235
FABP7	4.870125
MAGEC3	-0.76
KLC4	-0.8885
CD1D	-1.403875
PRAM1	1.15825
EIF3B	-0.179
DSCR8	-5.12275
FLVCR1	-0.867
KIAA0141	-0.79425
PROM2	3.06333333333333
ALOX5	1.5447
GPR162	-2.178875
LYRM2	0.789875
RNASE6	0.097625
HES5	3.21975
GJA1	-0.21925
MRPS14	-0.12125
HMHB1	0.2515
TAF7	-0.64125
