Hybridization REF	TCGA-BH-A0C7-01B-11R-A115-07
SMEK1	0.3365
PCGF2	0.52475
C1orf102	2.19325
CYP2A13	0.6255
KCNH6	-0.7414
MDM1	0.6356
ALDH7A1	0.186
C9orf75	0.44175
VDAC3	-0.0675
OR51T1	0.2875
EIF3F	-0.763166666666667
KCNJ10	-0.700125
LENG8	0.0305
EDEM2	-0.19
CCNJL	-1.3665
DHX37	-1.104
CRYGN	1.286
AATF	0.610625
ZNF630	0.80025
E2F5	-1.0375
WFDC13	2.06775
FTSJ3	-0.125333333333333
C4orf33	1.113
LHFPL4	-3.17675
C19orf56	-0.0285833333333333
SMAD4	-0.07775
AFM	-0.822333333333333
G0S2	-0.907
FCHSD2	0.1834
RRP1B	-0.8307
EEF1B2	-1.00733333333333
STAT6	0.438666666666667
ZNF195	-0.08275
GNL1	-0.529166666666667
ZNRF2	0.850666666666667
PER3	-0.564625
ASB16	0.16725
C10orf10	1.55292857142857
ADCY8	-3.46383333333333
C9orf58	1.201
ARMC10	-0.446833333333333
PSG1	-1.1725
DHX34	0.201
VARS2	-0.23275
NFIC	1.3945
ITPR2	-0.78925
AGXT2	-0.108333333333333
OR6K3	0.204
H2AFZ	-0.14475
MLLT3	-0.0525833333333333
COX4I2	2.1185
CCNT2	0.741
PLK4	-0.793
NUMBL	0.118333333333333
MED16	0.23225
PLEKHQ1	0.46125
GOSR1	0.986777777777778
BTG4	0.601
RPL30	-0.394583333333333
IGSF5	-0.30425
IGFL2	1.831
ELMOD2	1.05083333333333
SHC3	-2.38216666666667
HAVCR1	-0.3065
DYNC2H1	-0.052625
RNF5	-0.595
C2orf7	0.18
NLF1	-0.0055
KLHL25	0.36375
LRP10	0.819
KRI1	-0.0285
PUS7L	-0.384666666666667
MGMT	1.4305
HOXD1	-0.268166666666667
CSH1	-0.2017
ATG16L2	0.11625
FLJ44635	-0.1745
CHODL	-0.74275
EXOSC8	-1.3045
SLC28A1	-0.000499999999999995
MYO7B	-1.11766666666667
SEH1L	-1.2032
MTNR1A	-0.0325
TSPAN5	0.369666666666667
CDC45L	-2.1925
AMIGO1	0.758
ATAD3A	-1.287125
OSGIN2	0.730166666666667
PDIK1L	1.3505
DARC	2.485625
PIPSL	0.952
SHMT1	-0.60325
CRISP3	0.504
POPDC2	2.06433333333333
ZRANB2	-0.972833333333333
FBXL8	0.22775
TRIP13	-0.842636363636364
EIF5AL1	-1.43
POU5F1P3	-4.4235
IL6	-1.3375
CXorf38	-0.0216666666666667
IFNA16	-0.0285
FBXL2	1.58416666666667
BRD1	0.19725
STATH	0.1865
FBXO44	0.292666666666667
MCCC2	0.9055
CDC2	0.5855
C5orf23	-2.44975
IVD	-0.0775
C10orf122	-1.33275
MSL3L1	-0.1551
MVP	0.42425
EPOR	-0.1093
ZMYM1	-0.390166666666667
BCL7C	0.534166666666667
PSTPIP2	0.1916
LYPD1	-1.3785
OR8G5	0.641
ZP3	0.481333333333333
BCAS4	1.523
EDG6	1.9505
ISY1	0.2855
PRAMEF2	-1.8215
CUL1	-0.760125
RNF213	1.5867
CCRK	1.00975
DHX9	0.27125
C13orf29	2.04775
NCKAP1	0.0658333333333333
MRPL43	0.821428571428571
XPR1	0.4925
PKN2	0.3721
PODNL1	0.625
ZNF333	0.717625
DALRD3	-0.166
OPN1SW	-0.1705
BTBD6	0.6535
C11orf82	-0.955
OR5P3	-0.095
DUSP11	0.484
L1CAM	-1.8255
NEK11	1.596
OR7E91P	0.9515
CNTN3	1.7648
CREB3L2	-0.22
ZBTB37	0.879
KIAA1324L	2.4665
NDUFB10	0.7075
NUDT2	-0.42675
GTPBP8	0.217
CACNA1D	0.314875
PRKAA2	0.200166666666667
PRDM8	-0.1405
MGC16075	-1.193
KRT14	-0.00514285714285715
PP8961	0.217
MRPL18	0.34675
ABCG2	-2.82175
PACRG	1.6655
BBS2	0.40475
KREMEN2	-0.5695
FBXO21	0.672
HNRPUL1	-0.0765
GRB10	-0.8925
CLSTN1	0.5655
LMAN2	0.1542
C17orf61	-1.08875
NIPSNAP3A	0.7705
INSIG2	-0.165166666666667
PCDHB7	0.897333333333333
STXBP2	0.813625
CMAH	0.705
SEMA5B	-0.6345
ZNF155	0.327
COQ6	-0.902666666666667
PRPF4	-0.0435
TSPAN15	2.3009
VN1R5	-0.0185
LATS2	0.347
SELK	-0.05025
PGK2	-0.14975
MS4A1	-1.0405
TYW3	-0.8735
KRTAP5-1	0.44275
RCCD1	-1.10366666666667
BTN1A1	0.16925
DDX28	-0.08575
TMEM65	-0.371875
LOC92345	0.1885
TTC31	0.1385
WDR46	-0.565666666666667
CHP2	-2.16116666666667
LSP1	-0.000875000000000001
ZNF542	0.00575
EXOSC1	-0.096
ARHGAP18	0.812
LRRTM4	-0.965875
MAOB	1.70225
CACNB4	0.279
MGC33846	-0.109625
RANBP3L	0.836
ATP5L	-0.36975
ONECUT1	-1.303
NUDT9	-0.179
TMEM149	0.619
STX17	0.55725
IGSF10	-3.187
TMPRSS9	-0.185
BMPR2	0.81225
ALLC	0.18975
KLF7	0.857625
GCC1	0.221
TIMM9	-0.75025
CDO1	0.7825
MGC10701	-1.3265
IFI6	3.38233333333333
FRMD8	1.13175
MGAT2	0.24675
WBP5	-0.517833333333333
CNIH2	1.141
KIAA0907	-0.6679
KCNH8	0.3385
CTSG	-0.02925
GRIK1	3.03033333333333
CUL5	0.513625
FRMD1	0.2175
OR9A4	0.935
SYT6	-1.958375
FOXD4L2	0.83675
ANAPC2	-0.129666666666667
OPN5	-0.2075
TAF13	-0.1865
LYG2	-0.561
GGNBP1	0.00850000000000001
C11orf40	0.12
OTX2	-1.264
REG4	-0.52
EIF5	-0.7861875
PALB2	-0.047
SEPSECS	0.0505
RNASE3	-0.69075
TRIM49	-2.6845
POLR2K	0.3574
GPR42	0.1735
C8B	-3.26475
SASS6	0.12975
PREB	0.0341666666666667
OR3A3	0.4105
TUBA8	0.222875
IGLV2-14	-1.0845
STIL	-0.73125
ANKFN1	-1.43666666666667
NME7	-0.25075
HOXC12	1.5155
UBE2C	-0.3695
FHOD1	-0.929
CDK2AP1	-0.16125
OR6K2	0.08225
DHPS	0.17325
RPL5	-0.95325
TRGV5	0.461
LOC541472	-0.02475
HCCS	0.2408
DENND1B	2.0435
LHX3	-0.0365
OR5D16	0.3505
CXorf57	-1.93683333333333
IRF2BP1	0.38775
NDST2	0.556333333333333
LCE3D	0.097
BOLL	0.382142857142857
SYT3	-0.4535
PIH1D2	1.0005
C20orf7	-0.687166666666667
IL1R2	0.110833333333333
SLAMF9	0.859
PPME1	-0.16225
PIK3CA	0.2155
TRAPPC1	-0.402375
COLEC10	-1.39725
SLC9A6	-1.11016666666667
PDDC1	-0.116416666666667
CCDC53	0.41725
GK3P	-0.03
DAZL	-1.95775
BRI3	0.0525
SDK1	0.58525
CYP2C18	0.05275
IFI44L	3.488375
RPL3L	-0.007
FUT9	-1.803
KIFC2	-0.0745
PMP2	-0.51425
SLC4A9	0.429
PLAG1	-2.18216666666667
MYCBP2	-0.4395
OR4E2	-0.2325
CCDC65	0.608
C16orf82	-0.07975
ENTPD4	-0.247125
BRP44L	0.064375
PMP22CD	-0.6375
TMCO4	1.4735
KCNN1	-1.09866666666667
WDR35	0.12125
CCDC80	1.95175
C3orf31	-0.65025
SLC7A9	-1.22325
TMEM190	-1.055
DBC1	-0.9225
FADS3	-0.772
PDZD8	0.6615
GRM5	0.088125
AZGP1	2.9395
PEX3	0.7885
MED1	0.890571428571429
ATG4C	-0.883
HNRPH3	-0.538875
FAM109B	2.47
C4orf17	0.3345
CA10	-0.2575
OPRD1	-0.1455
CCL16	-2.2405
SACM1L	-1.017
CST6	4.77725
CD63	0.37875
LGI1	-2.3785
ZNF784	0.257
CRYBB1	-1.5445
CX3CL1	0.4053
TOP2A	0.150875
GYPB	-4.46666666666667
GADD45GIP1	-0.364
FEN1	0.25275
IGF1R	1.7486875
WDR72	-2.03966666666667
PURG	-0.501
DEFB126	0.044
PKD1L1	0.4375
CAV1	-2.1974
GNPDA2	0.9245
DGAT2	1.40475
NLGN1	-3.7825
STRBP	0.772125
HPRT1	-0.279333333333333
FANCI	-0.9275
PSMA7	0.18
DBF4B	-0.4565
TTF1	-0.361
RAD54L	-1.92825
ELOF1	0.37425
PLAGL2	-0.868
ZNF256	-0.2875
HMGCL	0.004
MSI2	1.735
RPESP	-1.2035
C11orf60	-0.4035
ABCD1	0.4465
ACAA1	-0.6477
SPARCL1	5.05942857142857
IL6ST	1.2191
ZNF319	0.24825
TMEM109	0.8567
FAM90A1	-1.777
IL22RA1	0.6455
ATP4B	0.7255
TEC	-1.2766
C7orf30	-1.43575
TXNDC2	-0.520833333333333
ABCB4	-0.138
KIAA1191	0.883625
C9orf38	-0.2925
SFTPB	0.190125
CNTNAP2	-1.8935
FRK	1.5125
TBX19	0.28025
CHD4	-0.2045
C6orf26	-2.20566666666667
MOSC2	1.41525
IKBKE	1.192
HIF1A	-1.9855
LOC595101	-0.2605
RELA	0.2565
TMEM16B	-1.13016666666667
ABHD12B	-2.104
TSEN34	0.6545
KIF18A	-0.86825
TXNDC9	-0.00566666666666667
SPATA2L	-0.1865
SEMA4G	-1.238
C21orf91	-0.613375
MATN1	-0.0565
KCNIP4	0.13
TUSC1	1.374
OR4C15	0.35825
ARMCX6	-0.398583333333333
WBSCR27	-0.194
OR52I2	0.239
KIAA1604	-0.78875
DYNC1I1	-0.464625
PPP4C	0.7255
SLC47A2	-2.09933333333333
TREH	-0.139875
CD48	1.093
ST14	0.819166666666667
PKN1	0.11025
SPON2	2.92575
XBP1	2.63141666666667
SFRS12	0.120166666666667
EFCAB6	2.1815
SELT	0.531
SLC39A2	1.021
ERF	-1.23816666666667
ARL3	1.100625
SURF6	-0.15
MLLT10	-0.592190476190476
FLJ11171	0.392333333333333
TDGF1	-4.37916666666667
ERCC6	0.22725
EIF2AK4	-0.02825
BAZ1A	0.270166666666667
LRRN3	-0.231166666666667
TMC3	-0.222
EFTUD1	-0.0915
PTPRO	0.776833333333333
CLEC12A	0.4565
ACBD4	0.217625
ZDHHC14	-0.25725
OTUD7B	1.524125
ACTB	0.2944375
MSRA	-0.4175
LCE5A	0.241
IFI35	2.25475
BSCL2	0.203666666666667
ANKRD12	0.465
CFHR2	0.128
RGAG1	-0.286833333333333
HSFY1	-0.051
SLC30A5	0.667
IMPG1	0.6895
GPR109A	0.437
ZNF185	1.379
IYD	1.642
NPCDR1	0.4865
SERPINA13	-0.0735
HMGCLL1	-0.439
NEUROG1	0.168833333333333
UBQLN1	0.863
LIN37	0.08625
SOCS2	-0.594625
DSCR4	-1.962
XKR6	-1.08025
GPR142	0.564
KRTAP13-3	0.9715
CCDC15	-0.5835
MOS	-0.1065
CD1E	-0.1375
OFCC1	0.057
FAM83D	-0.824
SRFBP1	0.10675
C9orf96	-0.3935
DHDH	0.253
CCDC90A	-0.228
RABL3	0.3506
CD320	-1.36216666666667
ANGEL2	0.705916666666667
MRPL21	-0.54325
SMG6	0.0781666666666667
INSR	3.1068125
FLJ14816	-1.103
GLRB	1.25416666666667
C9orf89	1.13425
CIZ1	-0.136125
URG4	-0.213166666666667
LRDD	-0.146333333333333
CBY1	0.518833333333333
NFX1	-0.361
MTERFD2	-0.391214285714286
C19orf23	1.861
PGC	-3.0715
IER3IP1	-0.3037
RASAL2	1.07066666666667
C1orf89	-0.337
SYNJ1	-0.020875
NFKBIE	0.036
FLJ40125	-1.15333333333333
TCEB2	0.358
NOG	-1.872
POLR2J2	-0.378666666666667
HLA-B	3.01975
PCDHA1	1.949
PPP2R2B	-1.74275
ARHGEF17	0.633166666666667
TCF7L2	1.06221428571429
CHD5	-0.752666666666667
ZNF431	-0.095875
TBC1D25	0.01875
ZNF800	0.501
SCUBE2	1.76663636363636
MYCBP	0.318666666666667
GPX5	0.324
C6orf129	0.391833333333333
QSER1	0.0655
ULK2	1.69125
PIGO	-0.129666666666667
NRCAM	-2.44564285714286
SLC35E3	0.482125
CSRP2	-1.70225
HYPE	0.527
MAPK15	0.328166666666667
MGC14327	0.12675
TIMM13	0.175
ZNF462	-1.05175
GBA3	0.143
TEX13A	-0.1505
MCM6	-0.565222222222222
MTRF1	-1.41175
ABCA7	0.066
EIF4A2	0.55075
ZC3H10	0.6351
RPGR	-0.187666666666667
C20orf94	0.3075
RP1L1	0.19775
GPR125	-1.065
USP22	-1.00914285714286
OR1L4	0.12075
MLZE	-0.68125
FLJ32065	0.492
PTCD1	0.34075
CRTAC1	0.732666666666667
BXDC2	-0.2565
C18orf1	2.16766666666667
FAM107A	1.33714285714286
EFNA3	-0.3485
P18SRP	-0.4017
CAMKK2	0.39775
KIAA0649	0.14325
NES	-0.288
HS6ST3	4.248125
PON2	-0.291
TCP11L2	-0.38675
CLEC4A	1.6945
PRR12	0.216
MLXIPL	-1.5993
C2orf50	1.5195
ZNF28	0.95075
ENC1	1.09083333333333
MAP2K1	-0.207875
FKSG2	-0.06375
KIAA0430	0.878
PTP4A1	-0.650222222222222
GPR156	0.1825
GTF3C6	-0.20675
UBR2	-0.2367
LOC388272	-0.33325
MAK	2.6045
ACOT4	-1.1955
STC2	0.373166666666667
PIGW	0.27575
SAE1	-0.170125
COL6A1	1.22722727272727
OAZ1	0.730333333333333
STMN4	0.929833333333333
EDG3	1.79716666666667
SGCE	-0.849166666666667
IL11	-1.41933333333333
PRSS8	2.690625
YIPF5	0.895916666666667
WNT4	3.551
CSN2	0.0756
TCF7	-2.344625
TDO2	2.68125
SAMD9	2.5701875
S100A7A	5.668
MMRN1	2.51616666666667
GKAP1	-0.41025
AKR1C3	-0.533
RNF19A	0.09625
GMDS	-0.86225
YKT6	-0.781625
SPARC	2.0514
C12orf31	-0.64375
UBE2V2	-0.251
FBXL18	-1.63533333333333
KIAA0460	0.70525
ADAM22	0.270125
SERPINC1	-4.182
KCTD21	1.2435
MYOHD1	-0.046
ZNF37A	0.322333333333333
GTF3C1	0.746
CTSZ	1.895
PRNPIP	-0.714625
DRD1IP	0.477
NR1I2	-2.34216666666667
ZNF266	-0.041
SPAG4L	-0.023
COX4NB	-0.40875
SAPS1	1.04183333333333
APOA1	-3.231375
TATDN1	-0.4175
C10orf82	2.631
KPNB1	-0.179
FOXO3	1.29991666666667
CRYBB2	-2.913
ZBTB5	-0.874833333333333
SLC25A38	-0.76325
DCTN2	-0.311166666666667
IFT20	0.77875
CTHRC1	3.0885
C1orf31	-0.147
UHRF1	0.91975
GPC6	-0.369
C10orf54	1.24175
MCF2L2	-0.0906666666666666
WNT9B	0.04825
OLA1	-0.395125
FAM120B	1.12775
TTLL10	0.071
CYorf15A	-4.5185
RELN	-2.0928
SCN2B	1.0415
MFHAS1	-0.271
NKX3-2	-1.04383333333333
RASGRF2	-0.4955
SSBP1	-0.531833333333333
KPNA6	-0.586357142857143
LOC389118	-0.1445
HS3ST4	-1.385
SUPT7L	-0.03375
FLJ32658	1.0425
IGFBPL1	-1.7465
KIAA1641	-0.4643
SHKBP1	0.1705
CSF1R	4.26675
NAGK	0.9235
MYL2	0.289
HIST1H4C	-0.891333333333333
TOMM7	-1.077625
ADAMTSL3	1.4043
TNFSF14	-0.45725
PRRT2	1.00675
VTA1	0.430125
AOAH	2.86116666666667
CRISPLD2	2.44107142857143
PNN	-0.7175
TA-NFKBH	-0.5265
ESPN	0.1135
RBM43	0.047
KIAA1267	0.728
DDX3X	0.275666666666667
KIAA1576	-3.708
PLXDC1	4.1675
FLJ25801	-4.55875
HNRNPL	-0.1385
RUNDC3A	1.478
CASP12	1.8315
SH2D5	-1.92625
RPL26L1	0.081
OR51A7	0.26525
HDC	4.0915
C2orf16	-0.2985
SYTL3	1.62975
GOLGA4	-0.6088125
NOTCH1	-0.261
ATPAF2	0.075
ECD	0.22125
SSX5	-2.00483333333333
SNAP91	0.0855
OCA2	-4.14825
PNPO	0.968333333333333
DAPK1	-0.674166666666667
PINX1	-1.07683333333333
SELENBP1	1.801375
NEK3	-0.064
TMED4	0.3215
SSTR4	0.00600000000000001
FOSL1	-2.9432
CD40LG	0.732
CES1	-1.659
DCI	0.456333333333333
B3GAT3	0.454833333333333
STK17B	-0.37125
CNTN6	0.12725
CYP3A4	-1.4335
MBOAT2	0.8985
PISD	0.892125
USP1	0.08775
PYDC1	1.21983333333333
CENPM	-1.240875
SAR1B	0.71025
TTC7B	-0.516125
DP58	-0.36
GPC1	0.46375
RBL1	-0.788375
TMEM137	-1.97666666666667
TOB1	2.62891666666667
TCEAL1	3.45233333333333
CENPF	-0.271454545454545
C6	2.8775
PRSS1	-4.17
PPIL6	0.802333333333333
C6orf124	0.2165
ODZ4	0.6445
SNCB	-0.4935
NDUFB9	0.2675
CNOT6L	0.303833333333333
S100A9	4.0035
TRIM50	-0.1935
KCTD1	0.3934
WDR63	0.71675
SPEF2	1.893
RNGTT	0.3775
CXorf22	0.4725
KCNK16	0.11525
CEP250	-0.525875
ATPBD1B	-0.789
KCNJ2	3.2795
MT1B	-0.4965
ZNF684	-0.6115
SLC4A1	0.35825
PDHA1	-0.542
ZNF492	0.814625
TKT	-2.2845
BYSL	0.03975
RNF38	-0.2705
AHDC1	0.2125
KLHL2	0.660625
CMTM8	2.13625
DMP1	-1.518
HERPUD2	-0.149625
CRTAM	2.83466666666667
ZNF572	-1.45225
TMEM16J	0.5435
HSD17B2	-3.57425
UBE2G1	0.083625
AHSA2	-1.4335
PELI2	-0.8165
TPX2	-0.9165
ATP9B	1.00333333333333
DAZAP1	-0.243125
HMGCS2	-0.0975
C17orf38	0.69525
B9D1	-0.584875
NKX2-5	-1.622
KIAA1276	-0.18425
LILRB2	2.687
CSTF1	-0.3225
BTN2A1	0.364666666666667
C15orf48	6.51925
IGF2BP3	-4.2765
FAM113B	1.48266666666667
HRG	-0.355125
ZNF131	-0.3715
USP47	0.4035
CCDC88B	0.301
HCN1	-0.9636
HTN1	-0.676166666666667
SYCP3	-1.457
C13orf23	-1.0365
PAPOLA	-0.5221875
AATK	-0.5361
MSH3	0.638666666666667
NDUFAB1	-0.272
ITLN2	-1.382
BAK1	-0.174
MRPL45	0.542166666666667
MTNR1B	0.1335
LOC645843	-0.092
SPECC1L	-0.062
PGCP	0.79975
SPN	-0.803875
GPR143	2.01816666666667
ZNF576	0.410666666666667
TMEM39A	0.3213
ATP5D	-0.3205
MAGEB3	-2.5975
RPS5	-0.448666666666667
ANP32E	-0.422928571428571
MTMR1	0.42125
YEATS4	-0.29125
SYNGAP1	0.075
PCOLCE	-0.311833333333333
MNS1	1.54225
PCYT2	0.139666666666667
ZNF182	-0.0675
LAX1	1.363
SPPL2B	0.2625
ELOVL5	0.1943
PCDHAC1	0.5585
B4GALNT1	1.3825
BLOC1S2	0.909375
ZNF673	-0.0382
ARHGAP21	-0.611166666666667
IRX5	2.976125
LRFN5	0.904166666666666
FAM7A1	-0.6555
RAB19	0.9515
GINS1	-0.556
ITM2B	0.789
PAPSS2	0.407333333333333
OR5BF1	0.215
ACSL3	0.153
KIAA1919	-0.51575
GLT8D2	2.664875
UTRN	0.513142857142857
CNN1	1.2685
HISPPD2A	0.643166666666667
SDAD1	-0.36875
SIGLEC9	0.7065
RPL35	-0.267
C22orf26	0.267
IMPDH2	-1.183875
WDR69	-0.88975
SEC14L5	0.416
CLTA	-0.14825
RP11-529I10.4	0.66625
GPR37L1	0.171833333333333
OGDH	-0.000999999999999993
ASB13	0.0293333333333333
ZFP14	0.126
ZCRB1	-0.134666666666667
KPNA3	0.0305
HSPA1L	0.63775
RHOC	0.550875
LOC554175	0.478
PPP3CA	0.078
SLC1A7	-0.6475
ZNF529	-0.326333333333333
RBED1	0.4235
DDB2	-0.51225
FLJ11286	1.405
SPATA1	0.352
MKNK1	0.508
DYSF	1.02283333333333
ALKBH2	0.1575
NKD1	-2.5355
C1orf174	-0.5805
PLEKHO1	0.469333333333333
ASB10	0.02925
RING1	0.232666666666667
NPC2	0.058625
AVPR1B	0.5695
YTHDF1	-0.0291666666666667
LMAN1L	0.257
GSG2	-0.7685
CEP170	-0.6843
RPS4Y2	-5.2715
MSH6	0.8285
HECTD2	1.3295
ZNF556	-3.27333333333333
PLEKHC1	-0.8763
AIRE	0.0541666666666667
BCL2L10	0.82725
LMOD3	-0.132
ZBTB8	0.5408
FOXA2	-4.0521
SLCO2A1	2.59
C3orf46	0.241
PRDM16	-0.575833333333333
TMEM98	2.24675
FRMD5	-1.7445
PDE6C	-0.176
C1orf216	0.6
EP400	-0.422142857142857
PTK2	0.295166666666667
RNF217	-0.511
NDUFA8	0.6285
ZFAT1	0.68375
LAMP3	2.41866666666667
GLTSCR2	0.251125
NPW	-1.7845
LLGL2	0.7412
PPM1K	0.0281666666666667
C20orf177	-0.346
KIR2DL4	0.3094
NFKB2	0.37925
C21orf122	-0.193333333333333
HESX1	-0.25025
GPR114	0.323333333333333
SLC25A35	-0.357166666666667
GNAT1	0.0175
ORAI3	0.14325
FAM76B	-0.153125
TMEM99	0.4065
TRIM29	-0.1617
CDS1	2.10375
RHEB	0.2698
C4orf27	0.0241666666666667
RAB3A	0.60775
OTUD6B	0.086
GPD1	1.109
CDH15	-0.399333333333333
NPM1	-0.510285714285714
TMEM117	-0.12425
PRPS2	0.581083333333333
GCK	-0.017
ADRA2A	4.602
TSPYL4	0.745
TASP1	0.10825
WDR19	-0.118416666666667
C10orf38	-1.7315
PDE4C	-0.779666666666667
FYB	0.24525
C1orf55	0.435333333333333
PPFIA3	-0.34825
RAD18	0.06075
C12orf44	-0.2855
CRYBA4	-0.473
HVCN1	0.899
TAF10	-0.500166666666667
C16orf48	-0.174833333333333
DEPDC5	1.9805
LTBP1	-1.7635
MAPRE1	0.05075
FGF8	0.028
C3orf52	1.913625
SENP7	0.368833333333333
LRRK2	0.9165
RUNDC2A	0.204833333333333
KIAA0355	0.160166666666667
CPEB1	-2.65825
PPEF2	0.279
ABI2	-0.532833333333333
KIAA0317	-0.032625
ATF1	-0.0885
DYNC1H1	0.31375
DIP	0.26125
TMEM33	0.221666666666667
POLDIP3	-0.446
C7orf24	0.24625
GPR171	3.22625
CDC6	-0.230166666666667
PLD1	-0.9415
ITFG2	-0.4932
NDUFC1	0.5525
AKNA	-0.63525
NBR1	1.645
PKHD1	0.73975
HPS4	-0.8088
MAFA	0.1265
ULBP3	-0.1915
DIRC1	0.4495
IMMT	-0.995125
C22orf13	0.388166666666667
CEL	-0.16025
MARK3	-0.67175
ADAMTS2	0.83075
ARPC3	0.0463333333333333
TMEM10	-0.15925
NPHS1	1.3125
BRD8	0.187333333333333
WDR12	-1.7045
IDI2	0.202125
HOXD13	-2.6585
OR8G2	-0.90975
SLAIN1	-0.65075
GABRQ	-0.308333333333333
NR2C2	-1.12625
NKTR	-0.9696
TLE2	1.024
KIAA0892	1.067
AURKA	-1.53227272727273
GPRC5C	-0.2195
TBC1D9B	0.570875
PNPLA6	0.318
AP3B1	0.367
NAG	-0.416375
C11orf68	-0.474
AKR7A3	1.41025
AHCYL1	0.0308333333333334
COP1	0.237
RPP14	-0.457
PCDHB18	0.4835
CDH24	0.346
KRT17	-0.73
LACTB2	-0.206
DDX24	0.0535
PHACTR1	-2.4395
SLC35E2	-0.420666666666667
LOXL1	0.81975
IQSEC2	0.529125
RGSL1	0.1935
PCDHGC5	0.2835
MEGF10	-0.55175
PRRX1	1.72066666666667
ASTE1	0.711
C6orf159	-1.44775
MYOD1	0.4215
GAA	1.491
ZNF747	1.11475
KLRC1	-1.7005
IL1RL2	0.568
GDF9	1.37575
GPR119	0.201
TRAF2	-0.230666666666667
HCK	2.95266666666667
BMP6	-2.78975
IL8RA	0.674333333333333
FLJ35848	-1.30475
EFHA1	-0.52125
CDSN	-0.490333333333333
C14orf54	-0.389333333333333
LSM3	-0.2155
ZFP41	0.851
C9orf126	-1.2785
VIT	-0.149
SPCS3	-0.81575
DEF8	-0.8576
CHAF1A	-0.0551666666666667
C1orf165	-1.08483333333333
ZFPM2	0.830166666666667
FTH1	0.21775
SLC35F1	-1.4465
YWHAH	2.22025
C17orf66	-0.0808333333333334
ADRB1	-1.13083333333333
FOXL1	-0.55
RG9MTD3	-0.5475
UMPS	0.307625
MGC13008	-0.1365
KIAA1161	0.1335
CCDC77	-1.003
C12orf65	-0.1984
COG4	-0.477
RCP9	1.03783333333333
RP4-692D3.1	2.87316666666667
CDC2L5	0.22975
MGC7036	0.188166666666667
DNAJC11	-0.6495
GDF2	-0.0238333333333333
TIMM17A	0.855
HNRNPA0	-0.3215
OR2H1	0.21
PCBP1	0.218
COL23A1	-1.803
LRRC2	0.262642857142857
NSD1	0.195285714285714
FLJ37078	0.789
WDR91	-0.208333333333333
TMEM179	-0.46175
DSCR10	-1.1315
CNDP2	0.0139
FYN	-0.7955
BEX2	-2.442
KCND3	1.082
YPEL5	0.993
LRRC42	-0.568666666666667
C17orf45	-0.085125
ZNF649	-0.0123
LOC150763	0.585625
COL5A2	2.97966666666667
CNGA2	-0.0325
ELA2B	-0.806333333333333
RAB9B	0.39
FAM100A	0.17925
NAIP	0.889357142857143
MYOZ2	0.9835
SPATA12	-0.2925
XRCC4	-0.599
CYB561	1.6812
CHST10	-0.417
BAI1	-0.664833333333333
BRSK1	0.0643333333333333
C17orf89	0.404
PDE6H	-1.972
FLJ20309	-0.003
MAP7	1.093875
SCN4B	1.49725
SPAG9	-0.1035
SERTAD1	0.242833333333333
FLJ21963	-1.41375
ANTXR1	-0.0276
TMPRSS13	1.749
ETV7	3.75116666666667
DGAT1	0.022
NKIRAS1	0.2415
TAC3	-4.0305
CORO1C	-1.06933333333333
RAD54B	-0.00474999999999999
HRASLS3	2.64616666666667
C21orf42	-0.04625
BARD1	-0.3485
ZNF177	-1.94316666666667
MIP	0.042
ZNF442	1.573
F2	-3.8633
GRIA1	-0.21525
GALNTL2	1.40116666666667
WNT5A	-1.3661
LENG9	0.149
hCG_25371	-1.2535
FOXR1	-0.3255
TRA@	1.0149
PWWP2	1.2775
C1QTNF7	1.48733333333333
SLC7A4	2.29675
C4orf7	2.7555
C17orf80	0.97
KLK4	1.239
IL31	1.009
TMEM176A	3.58925
CTNNB1	0.192
BHLHB2	1.457
TMEM185B	0.506333333333333
ARD1B	-0.428
C1orf93	-0.1135
BRUNOL4	-0.330166666666667
LOC541469	0.186333333333333
UPK2	-0.3625
GAS8	0.5005
PATE	0.229
IMPACT	0.295
WNK4	-0.094
HNRPLL	-0.74175
GAD2	0.032
ITGA6	-0.48275
BMP15	0.3225
CYP2A7	2.410875
RIC8A	0.88125
CCND1	-0.683166666666667
USP35	1.0035
DSCR2	-0.87175
CCL4	4.56
ZCCHC10	0.093
NOL11	0.04075
TRPM2	-0.197833333333333
PSMD2	-0.000545454545454536
CHTF18	-1.143
USP18	2.342125
RRAS	-0.274375
LAMC3	0.22825
TOX	-3.31566666666667
PCDH15	-0.183
GABRG3	-2.7435
NUDCD2	-0.00625000000000003
SGCZ	0.408
KCTD17	0.185
SPSB2	-0.29
TPPP3	2.9425
CILP2	1.17066666666667
CALB2	2.235375
CEBPZ	-0.295
ZNF479	0.70075
FMOD	4.722
C21orf66	-0.717285714285714
CLN6	0.243
ANAPC1	-1.06175
SH2D3C	1.26
PTPN14	-1.3665
TRIM42	0.07475
APTX	-0.2865
SNRPG	-0.170333333333333
BMS1	-0.28275
MAGEA3	-4.0985
NFATC3	-0.348083333333333
LRRC45	1.29216666666667
ARS2	-0.254642857142857
LRIG1	0.592166666666667
EPSTI1	1.67183333333333
PRSS27	0.89475
ERC2	-0.9255
PRKACB	0.242785714285714
PRDM13	-5.44
HCG27	-0.27525
KLK12	-4.468
HSD17B7	-0.0625
ZNF354A	0.161
PCDH11X	1.413
DMGDH	1.60475
PCBD2	0.84
TMC6	-0.825375
RIMS1	3.680625
SF3B2	0.2965
