Hybridization REF	TCGA-A8-A08F-01A-11R-A00Z-07
EIF2B4	-0.409833333333333
LEO1	0.251
ZIC5	-1.77041666666667
IL20	1.17433333333333
KIAA0415	0.3345
FLJ37357	0.4595
TSPAN12	1.27
ACTR3B	0.068125
TFAM	-0.827
IL17RD	-0.4135
PARP12	1.68525
KLHDC7A	0.6645
KCTD4	0.0621666666666667
GTF2H1	-1.0595
FLCN	-0.721666666666667
BIRC4	0.95875
LOC790955	0.688
VKORC1L1	-0.04475
CYP4F22	-0.473333333333333
TAS2R5	0.007
ZNF582	0.5785
HS3ST3B1	-0.1635
CTNS	0.732
STK36	0.256666666666667
MMD2	0.462
RP5-1103G7.6	-0.4365
FLJ23356	0.215
CRH	-0.473
C1orf182	-0.124
ACP5	3.33933333333333
AMFR	0.5776
CA4	-2.541
PLCB4	0.09
MPHOSPH10	0.032
UNQ473	1.972
G3BP2	-0.9745
SR140	-0.475166666666667
HOXA2	-0.37525
PYGB	-0.59675
BAT1	-0.809333333333333
DKK3	-1.32366666666667
DDX31	-0.54225
TULP1	-0.399875
NHLRC2	-0.2
TNRC4	2.44433333333333
ZNF430	0.54225
TNRC6A	0.304375
PLA2G1B	-0.371333333333333
RCHY1	0.00833333333333332
GTF2A2	-0.00616666666666667
MGC4294	-0.169
ZNF691	0.156
TACC3	-0.7215
DNAJC5G	-0.2225
LOC4951	-0.2095
MS4A4A	0.0235
LOC152485	1.556
PPP1R2P1	-0.8075
PPP2R5B	0.6155
RPGRIP1L	0.0685
SPOP	1.0356
PTPRF	1.25925
MGC42090	-0.6035
SUSD3	0.98975
THOC4	-0.095125
MAML1	-0.355
FXR2	0.014
TYK2	0.407875
MUC6	0.0368333333333333
DNAJB7	0.1385
PIP4K2A	-0.221071428571429
MEX3A	-0.1695
RRP1	-0.853
TFAP4	-0.146
CXorf41	-0.03325
MTMR4	0.509
CTLA4	0.751
SNX9	-0.184375
CIB3	1.24283333333333
NECAP1	0.45225
PLA2G2D	0.00429999999999999
GLMN	-1.43633333333333
DCLRE1A	-0.04225
PDX1	0.9765
SAMD11	-1.22925
MRPL55	1.4641
TLR7	2.707
TBC1D21	0.153666666666667
SMAD1	1.8913
ACTRT2	0.341
RIOK2	-0.5585
PDLIM4	-1.12025
SLC22A15	0.952
ABHD13	0.311
STX18	0.1335
CCPG1	0.260571428571429
DCBLD1	1.13683333333333
SLC2A6	-0.2405
NOLA3	0.0455
TRDMT1	-1.0465
IL17F	0.4515
ATP1A4	0.100333333333333
OR52W1	0.4385
CFL1	-0.11425
IL4	-0.8335
RBP2	0.128333333333333
CPSF6	0.422625
TTC8	-1.1565
MUCL1	1.3565
EYA3	-0.9615
KRT38	0.766
GNE	-0.4565
ZNF501	0.8015
SLC35A2	0.681625
CEP110	-0.7702
MYF6	0.417
MGST2	0.165
TRPV4	0.413166666666667
NEK8	-0.447833333333333
NOX5	-1.4865
NCKAP1L	0.969166666666667
EMP3	-1.30183333333333
BPY2C	0.4825
C1orf38	1.408375
ELOVL2	-1.524375
CBX7	0.12775
OSBPL1A	0.541166666666667
ZNF589	-0.1665
ESCO1	-0.0363333333333333
TRA2A	-0.617833333333333
C3orf26	-0.80725
PHF2	0.292
PID1	1.45916666666667
RFC1	0.297
MTAP	-0.5520625
ADORA3	3.6315
LOC389458	-1.3025
TRNT1	-0.350375
CRIPAK	-0.429
RAI2	0.496833333333333
ANKRD44	-0.4185
GZMB	4.17975
NFE2L1	0.538
STIP1	0.157333333333333
RASL11B	1.9475
NT5DC2	-1.56116666666667
LRP2	2.978
MTDH	0.593133333333334
ARSG	1.03125
HSP90AB1	-0.04
CT45-6	-5.6245
ZNF483	-0.2075
LMBR1L	0.0905
S100A2	-3.2632
C2	0.314611111111111
C2orf27	-0.347875
EIF4EBP1	0.81375
GCKR	-3.53633333333333
PPP1R9B	0.97675
FER	-1.045
SNRK	1.303
OR5M10	0.2975
UTP6	-1.45775
CAPZA3	0.234666666666667
FBP1	2.19088888888889
TERT	-1.648
CCL1	-1.1305
FUCA1	0.9305
ALS2CR8	-0.261
KCMF1	0.712416666666667
SRCRB4D	-0.442
OXCT2	-0.843833333333333
IL17RA	1.3645
MPP5	0.143125
SPA17	-1.279
FLJ10986	1.02266666666667
GALNT14	0.76125
CXorf27	-0.279625
NPLOC4	0.61125
RAB34	-0.18075
KRTAP3-3	0.4265
ARSD	0.684666666666667
CPLX2	-0.2887
PJA1	-0.00524999999999999
WHDC1L1	0.396166666666667
RB1	-1.2808
MTMR15	0.328
PHLDA2	-1.2932
GUCY2F	0.169
MPV17	-0.231
SLC35D1	-0.394
LYSMD3	0.5599
COL16A1	0.9825
ERLIN1	-1.23216666666667
JMJD4	0.98075
HIST1H2BK	0.793
TP53I11	0.0745
ST3GAL4	-0.5157
PF4V1	0.719166666666667
ALG8	1.14875
REG1A	0.1415
MINA	-0.691
CYB5R3	0.34
HHLA1	-1.06825
MYST4	0.9583
VASN	-1.4715
UCHL5IP	-0.3655
TFAP2A	1.2220625
MGC9913	-1.4115
C9orf97	-0.531
LOC90379	-0.28475
PHF15	-0.798928571428572
ZNF169	-0.2885
KRT7	-0.3367
GLIPR1L2	0.230875
LOC116236	0.45925
IQCF3	0.27075
RDH14	0.414333333333333
HNRPK	0.0542857142857143
RABEPK	-0.438666666666667
ISX	-1.8165
CBARA1	0.85075
RAD51AP1	-1.1455
MLL5	-0.248625
CXorf48	-6.9585
SGCD	-0.69375
PHTF1	-0.443625
CA3	-1.59725
CMTM5	-0.24175
STX10	-0.794875
JMJD2D	-1.329
P4HA1	-0.81
GAB3	-0.0985
DHRS4	0.2745
COL4A1	2.112375
C20orf20	-0.16325
OSBPL2	0.376125
PTTG2	-1.22875
KIAA1688	1.17425
STS	-2.274625
SHROOM4	0.0825
KBTBD5	0.127833333333333
ALDH1A3	-0.7054
BTNL2	-0.039
TGIF1	0.0205
ZFAND5	-0.181
ICA1	0.047625
NAV3	0.6905
FLJ12331	-1.015
EPS8L2	-1.7531
MNT	-0.189833333333333
ENTPD1	1.8205
OR51E2	1.53542857142857
STK11	-0.200625
MX1	3.02075
TTTY9A	-0.198666666666667
CX62	-0.083
LOXL4	-1.21325
EXOSC4	1.029
PURB	-0.539642857142857
SETD1A	-0.425166666666667
RELB	0.6495
LAMB2	1.0225
HNF1B	-0.417666666666667
PNLIPRP3	-0.3705
C14orf139	-0.7655
UMOD	2.1425
GRIN3B	-0.341
GPR25	0.384
ZNF512B	-0.26975
ATP6V0A1	0.231125
SRA1	0.0929166666666666
ZNF615	0.39
ZNF768	0.16875
ZNF469	3.133
DYNC2LI1	0.365333333333333
DNAH3	0.3125
LOC387911	0.239
LOC554234	-0.0435
ARRDC5	0.93175
TMEM59L	-2.3385
MARCH4	0.47
CNOT8	-0.180833333333333
KIRREL3	-1.38583333333333
ADAM17	-0.588875
MYOG	0.0555
CPNE1	-1.06433333333333
AK5	0.219
LOC204010	-0.041
NDRG4	1.11525
LOC130074	-0.249
PIAS4	0.423
NCOA2	0.71075
TEGT	0.9662
USP5	-0.5355
ANKRD21	1.635
KIAA0692	0.705666666666667
HAPLN3	1.65625
LZIC	-0.43975
NRXN3	-0.9025
CDKN2C	-1.38316666666667
KIAA0226	0.231166666666667
CYB5D1	-0.097
WDR68	0.43275
ABCB6	0.1984
MRPS25	-0.93875
ZMAT2	0.836
KRT25	-0.133
RPL11	-0.8275
GRAP	-0.171833333333333
LOC198437	-0.230333333333333
RORC	0.68125
RAP2C	-0.0702142857142857
MXD1	-0.404625
AZI2	0.9525
NUAK2	0.54525
AHSG	-6.281375
MANSC1	0.77975
IMP3	-0.297666666666667
C2orf3	-0.434875
VSTM3	3.63875
PCTP	0.93475
SIRT1	0.106
MANBA	0.33925
CD164	0.3955
GFRA1	0.8313
PRM2	0.28625
ZKSCAN3	0.959
PLEKHG1	1.103
TPRKB	0.16225
UBFD1	0.00433333333333333
CDKL5	1.14033333333333
HIST1H2BD	1.33941666666667
INPP4A	-0.871166666666667
BMX	-1.014125
PTPRU	-0.551
LOC554202	-0.782166666666667
HOXC8	1.213625
IL12B	0.788
ADPGK	-0.13575
ZNF418	1.263
SIAE	0.264375
CWC15	-0.689
RP13-401N8.2	-0.5725
KLHL11	0.00025
DEDD2	-0.074
PSMB3	0.62
DDX25	-2.473
ZBTB3	0.313666666666667
GFRAL	0.5485
RPS25	-1.09583333333333
FAM57B	1.38816666666667
TESK2	0.145333333333333
DNM1L	0.039375
ZNF207	-0.421166666666667
CLEC11A	0.759125
TOLLIP	0.133375
TMEM61	1.66133333333333
DLK1	-4.4974
PLVAP	2.565625
NOD2	3.62683333333333
SCMH1	-0.06
FLJ40235	-0.2505
HTR2A	-0.583666666666667
ARMC5	0.281
FUT7	0.7455
PRELP	1.131
ALKBH6	0.687666666666667
GYG1	0.226916666666667
POLR3GL	-0.8055
COL8A2	4.23616666666667
OR10A5	0.351375
C1orf187	-2.29225
TXLNB	0.738666666666667
C16orf68	-0.842083333333333
R3HDM1	-0.32575
C16orf75	-1.139
BAALC	-0.6235
TNP1	0.225
GAPDH	-1.28466666666667
COX7C	-0.363
ERRFI1	-0.9405
PGAM2	1.56666666666667
FAM108B1	-1.2835
APC	0.208125
TLR2	4.23725
SUCNR1	2.587375
ZNF233	-1.08475
WFDC1	-1.01433333333333
PSG11	-0.2207
SLC39A1	0.2385
PSAPL1	-0.494
CDC42EP1	-0.148625
MECR	-0.0105
KIAA0101	0.4368
MACROD2	-0.764
MMP19	0.880083333333333
LOC202459	0.0623333333333333
VNN2	2.4285
ACCN3	-1.0635
TIMD4	0.963
RNASE8	0.047
CCDC7	0.3425
SULT2B1	0.26
ME1	0.54
MGRN1	0.138625
MRPL30	-0.88175
IVL	-0.156
CALM1	0.46335
PLEKHA6	1.6027
B4GALNT2	0.06
PGDS	2.75
C8orf33	1.12783333333333
TMEM56	-1.14716666666667
CKM	-0.6022
ESR2	-0.0432
ACOT8	0.38025
AGTR2	0.3455
LOC155006	0.37725
BC37295_3	0.956
EPM2AIP1	-0.126333333333333
PZP	0.22775
RPS9	-0.1785
C18orf51	-1.6955
SIVA1	-0.3991
HEATR2	-0.6015
CD3E	-0.377083333333333
C20orf142	0.177
PGLYRP3	-0.289
CCDC139	-0.58025
GPS2	0.0795
NOL14	-0.3955
LRTM2	2.229
TRIM36	0.64725
TP53RK	0.4476
FBXL13	-1.36933333333333
RUFY2	0.0962142857142857
C11orf70	-1.24733333333333
HSPB9	0.114666666666667
GJA5	2.59025
HGF	-1.54466666666667
EPHB4	-0.34275
SOX18	0.7175
IFRG15	0.656
SERPINA10	-3.18666666666667
WDR23	0.624375
REEP2	1.56416666666667
CDK3	-0.07125
HSPA12A	2.10025
ARL8B	1.0905
SATB1	-0.9935
PPM1D	-0.701166666666667
VPS45	0.00700000000000001
TP53BP2	-0.278125
GJE1	1.47075
CACNA1G	0.340875
VGLL4	1.08225
GNPTG	0.90575
ROS1	-2.642
C21orf128	0.122333333333333
BMP8B	1.00275
SLC5A4	-0.638
SLC6A3	-0.175
C16orf53	0.92525
TMEM81	0.278
APC2	-0.3245
SYAP1	0.20975
C6orf54	-0.573166666666667
ZBED5	-0.8951
PVR	-0.7875
LTA4H	0.036
CCDC24	1.3005
MAGEA4	-3.78516666666667
IFIT3	3.02483333333333
MYADM	0.80375
C21orf82	0.934
PDE3B	-1.479
TMPRSS11A	0.33125
PGK1	-0.574294117647059
CCL13	4.5315
DERL3	-0.346166666666667
MLXIP	-0.393166666666667
PLOD1	-1.185875
MTFR1	0.466
NPDC1	-0.0573333333333333
GPAA1	0.310666666666667
LTV1	-0.5155
RYR3	-0.578
C7orf46	-0.79075
VAMP2	0.0825
RNF135	0.2664
SUPV3L1	-0.18325
FIBP	0.567
ADAMTS18	-0.0668
RNF25	0.640333333333333
SOS1	-0.069
PLAU	1.1765
MATK	-1.80175
EHF	3.857
CTNND2	2.79875
PTEN	0.0767857142857143
ZNF189	0.179625
SLC28A3	0.4815
GUCY1A3	3.75075
SETD2	1.052875
ROGDI	0.71325
TICAM1	0.2279
RASSF3	0.147
PACSIN2	0.0991666666666667
SERPINB5	-2.28827272727273
PRKCDBP	0.4205
TFDP3	-0.93
LGR6	0.7655
RFX5	-0.246333333333333
OR52J3	0.6255
PTPN18	-0.00562499999999999
ZBTB34	-0.2045
KCNF1	1.10475
SYNE2	0.329928571428571
SLC22A4	-1.24375
NETO2	-1.27725
VCPIP1	0.14725
LDHD	0.77475
ESX1	-3.12975
SQRDL	2.49125
GALK1	0.3105
SERPINA6	-3.79616666666667
HD	0.260875
ASCL3	0.0795
FBXL6	-0.1045
FABP7	-4.762875
MAGEC3	-0.402
KLC4	-0.415125
CD1D	-1.33575
PRAM1	1.7475
EIF3B	-0.644214285714286
DSCR8	-5.6125
FLVCR1	-0.2045
KIAA0141	-0.213125
PROM2	2.88016666666667
ALOX5	1.8124
GPR162	-1.311625
LYRM2	-0.01325
RNASE6	-0.134125
HES5	4.32475
GJA1	0.544375
MRPS14	0.1685
HMHB1	0.1485
TAF7	-1.308875
BTNL9	-0.3985
SFXN2	-0.336875
VEPH1	-0.4105
GK2	0.0221666666666667
AMBP	-4.389375
KIAA0953	-0.439
XAGE5	-0.494666666666667
CCBP2	-0.0345
TGM2	0.2565
ZNF202	-0.73
ACTL6A	-0.0595
SLC23A2	-0.6709
ARHGEF7	-0.255916666666667
LOC728635	0.6515
CRYM	-2.0345
PKD2	0.396
MANBAL	0.489666666666667
LIN54	-0.8585
ACTL7B	-0.01475
OR4D9	0.5245
KIAA1683	-1.872125
ZNF704	1.62183333333333
TCP10	-0.332375
MAGEB18	-0.17
DEFA4	0.182166666666667
ZNF197	0.20825
PTOV1	0.110333333333333
RNF208	0.223166666666667
CMIP	0.697
TRDN	0.1875
UCHL1	-1.715875
APOL6	1.3575
PLK1	-0.7175
NPHP1	0.911
NDUFA11	-0.05625
DAB1	0.176
RTN4R	0.47225
PUSL1	-0.2225
SYT2	-0.34325
ANXA13	-0.117
RFTN1	0.187
ATP8B2	0.1675
VN1R2	-0.3715
OR52E4	-0.1105
NPPB	-2.76016666666667
ZNF148	0.790125
ZNF141	-0.398125
IKZF1	-1.061625
PSMC2	-0.497
GGA3	0.596666666666667
LPGAT1	1.55575
SEC16B	0.153833333333333
C5orf38	-1.01466666666667
THOC2	-0.703
SLC16A12	-0.628666666666667
ALK	-0.65775
DACT3	-0.0451666666666667
CACHD1	-2.3315
GAN	-0.47025
EXOC6B	0.628
HIST1H2AE	0.44825
VAMP1	-1.79875
SRI	-0.236
AKAP14	-0.198
HLA-E	1.7867
SLC25A32	0.1605
FLT3LG	-0.0773333333333333
ATP1B1	-0.24625
WDR1	0.21075
SWAP70	0.39225
TRIM31	-0.306
ARNT	-0.2015
ZNF596	-0.5879
CDKN1B	0.13175
FOXC1	-2.2406875
SEMA3A	-2.0718
LSM14A	0.0119166666666667
STEAP3	-0.587625
ABCA1	0.860333333333334
PLSCR2	0.6365
EDC3	-0.6245
THBS3	0.43875
C15orf43	0.4855
GMCL1	-0.00450000000000001
C9orf71	0.26275
MGAT5	0.0655
LOC402164	0.12225
TSPAN8	-4.65166666666667
DYNLT1	-0.038875
IGSF1	-3.36675
TMEM143	-0.11625
FLJ25006	-2.2725
ATP13A3	0.3845
C3AR1	2.975
CADM2	0.614833333333333
EFNA4	-0.934
HAO1	-0.1485
TWF1	0.785333333333333
MRPS17	0.01325
MYH9	1.05066666666667
C9orf9	0.0211666666666667
C17orf79	-1.08516666666667
FSCN3	0.09725
BDKRB2	1.4045
PCGF6	-0.942
RAP1GAP	0.187583333333333
TAS2R41	0.4695
DCLK1	-1.2086
DEFT1P	0.0223333333333333
TAF2	1.15016666666667
COPZ1	0.463625
KATNA1	-0.5
STIM1	0.48875
TBX2	-1.94666666666667
RPS4X	-0.670461538461539
MARCH8	0.5595
DHX33	-0.556333333333333
TMEM161B	-1.3905
SYPL2	0.059
ADCY5	-0.5215
SRPK3	0.002375
CXorf9	1.50925
REC8	-0.38125
CLP1	0.2751
MGC52498	-0.4665
DUOX2	0.4485
C6orf150	0.46325
TSC22D3	1.38975
CASP8	-0.8774
PRKD3	-2.2568125
CFH	2.06225
TRO	0.67875
NRIP1	0.00524999999999999
ZNF707	0.587333333333333
TBC1D22B	0.788166666666667
HYI	0.1945
COX7B2	0.1975
GPR52	0.1785
CASC3	0.289285714285714
METRN	1.775
KRT3	0.3205
ARF1	1.68557142857143
C1orf111	0.07725
MOG	-0.3885
C6orf50	0.5165
MGC12966	0.33525
ATP7A	1.53433333333333
NOTUM	-2.59216666666667
LOC342897	0.461
ITSN2	0.690333333333333
GIP	-0.381
LOC89944	-0.516166666666667
UBXD8	0.940625
GYPE	-2.14966666666667
JAG1	-0.0416666666666667
RLBP1L2	0.1005
HIST1H2AL	1.453875
PAPPA	-1.4957
CYP4F8	-1.0405
TRH	3.1255
DCTN3	0.2468
NT5C	-0.349
HTR3C	-0.1385
VPS41	0.334875
KIAA0174	0.2685
ANKS6	-1.582875
MPV17L	-0.551
MT1M	0.224333333333333
DTX1	0.3835
LOC146325	-0.0661666666666667
ZNF639	0.387
CACNG4	1.3036
TNNC1	-0.8585
MGC27345	-0.03375
CASD1	-0.2025
HOXD4	0.2865
SMC4	-0.667588235294118
TTC35	1.0929
CTXN1	0.11375
RGS19	0.81275
SFRS3	-0.62325
TRIM43	-1.172
HLA-DQB1	3.153
NUPL1	0.1765
NRAS	-1.00275
RPL22L1	-2.9015
ZNF138	0.165
FBXW2	-0.3179
SIX3	1.04066666666667
HDAC9	-0.550666666666667
OGG1	0.1815625
APLP1	1.71233333333333
OR7A5	0.7395
DLX4	-2.399
TUBA1B	0.05575
CRY1	-1.07175
C12orf29	-0.473375
MGC70863	-0.475954545454545
OR1D2	-0.7535
C1orf25	0.9845
CUZD1	-1.68025
PUNC	-1.753
SCAND1	0.8685
MYT1	2.9245
MPND	0.51775
GOLGA1	0.333
ZBTB43	0.508
VAPA	0.395166666666667
C4orf36	-0.79525
STAP1	1.1015
SLC34A1	-0.22325
PIK3R3	1.7057
TGM5	0.2355
USPL1	0.8597
FBXO40	0.328666666666667
BRF1	-0.0879
CCL27	-0.5835
hCG_1657980	-0.476
PFN2	0.0462
MYBPH	-2.716
PPP1CC	-0.802125
CDCA7L	-1.911
KCNB2	0.52975
C20orf151	1.7665
USP13	-0.47775
RCOR2	0.381166666666667
FBXW4	-0.519
WT1	-3.374
TAS2R46	-0.494
STK38L	0.499833333333333
LEPROT	0.9835
DDX42	0.12575
TXNRD2	-0.399
TNFRSF4	2.8235
KSR1	-0.142
SLC27A1	0.580166666666667
POU5F2	0.485
SLC22A11	-0.2575
C8orf32	0.217166666666667
ZNF236	0.213642857142857
GABRB1	-4.61725
LRRC29	1.093
FBLN1	0.655583333333333
MRRF	-1.32783333333333
RP1	1.051
MARVELD1	-0.14075
AFF4	-0.979857142857143
C17orf54	-0.29975
RAF1	0.22475
SUB1	-0.212666666666667
MRPS33	1.0995
ZIC1	-2.74
ARL10	0.0755
RAG1AP1	1.19516666666667
P2RX5	-0.0795
NCR3	0.566333333333333
LTB4R2	0.3345
HLA-DPA1	4.259125
FKBPL	0.6065
JAKMIP1	-1.597
SNX4	0.3945
CD248	1.5415
CCR2	0.00150000000000001
LOC401152	0.451
SH3KBP1	-0.5958
LMBRD2	0.744642857142857
WDR51A	0.219166666666667
SYT15	-1.609
SMOX	-1.54375
NACAP1	-0.4955
DRD2	-0.029
COPS2	-0.40175
FCER1A	2.7675
TMEM112B	-0.299
SUGT1	-1.3346
CALR	0.445375
DPY19L2P4	-0.18975
ADRA1B	-0.943125
LTB	3.7405
SNRPD1	-0.8715
NCAPG2	-0.737166666666667
KCNMB1	1.85433333333333
ITGAV	0.98375
LENG4	0.75075
C13orf16	0.434333333333333
C20orf3	0.04275
PIP5K1A	0.0226666666666667
PCNA	-1.215875
C1orf34	1.436
MMACHC	0.31775
BEST1	1.084
REV3L	-0.92875
ZRANB1	-0.061
AVPI1	-1.91575
ATG5	0.3285
SARM1	0.161
RGS7	-2.0735
HMP19	2.74483333333333
SGTB	-0.633
FEM1A	0.4899
C1orf122	0.44025
MYCT1	1.57766666666667
GM2A	1.39025
ZCCHC7	-0.335357142857143
MYH10	0.038125
DKFZp761B107	0.597
ADAL	0.063
OR10J1	0.163
TMEM9B	1.327
DNAJA1	0.319
SCGB1D4	0.6575
LRRC50	-0.4005
PRKX	0.23175
NUDT14	1.3145
PCTK1	0.104363636363636
ARG1	-3.64225
KIF2C	-1.09175
GFM1	0.24225
RAB11FIP3	0.04
HBD	-2.77433333333333
NPR3	-2.2344
IRAK3	1.78
OLAH	-0.927333333333333
CYB561D2	1.832
CNNM4	0.2555
MYO5A	-0.3049
SIPA1L3	-0.3255
ADAM10	-0.58475
LIPA	1.13775
NAP1L4	-1.0755
MRPS22	-0.721
GNG4	-0.541833333333333
PSG5	-0.416333333333333
PPP2R2C	2.1616
P2RY12	1.55425
SLC6A13	0.067875
AGPAT4	-0.9291
C6orf199	-0.079125
FAM53C	-0.25175
TPM1	1.18468181818182
PYHIN1	1.25166666666667
LINGO1	1.66966666666667
CIDEC	0.242833333333333
CRIM1	-1.0602
DHTKD1	0.680583333333333
ZNF546	0.0745
CD300LG	0.2359
SFRS2IP	1.08833333333333
FLNB	0.599625
NOC2L	-0.5895
SPINK7	0.4305
CRTC2	-0.10225
HMG4L	-0.166
C14orf162	1.23175
CCDC123	0.5675
HTRA3	1.8705
SPTBN5	1.291
C1orf77	0.3115
TAF1L	0.639
WDR78	-0.299166666666667
WDR49	-0.535833333333333
SIN3A	-0.64925
ECSIT	0.642833333333333
VSIG4	3.25875
DIRAS2	-0.1885
TXNL1	0.05825
MTERFD3	-0.4475
CCNYL1	-0.623
CISD2	0.0663333333333333
OR5C1	0.028
OBSCN	0.548625
GBA	0.811
SLC9A11	-0.1695
C6orf64	0.22375
ESD	-1.266625
CYYR1	1.0145
PNRC1	-0.2715
FCAMR	0.2865
PPIA	-0.450642857142857
VDAC1	-0.6965
TRIB1	1.145875
NT5C1B	-0.395833333333333
CLDN17	0.49475
ICOSLG	-0.2305
RGR	0.299625
DSG1	0.0365
TMEM27	-0.5435
C1orf69	-0.0655
PRAP1	-1.6365
DQX1	1.539875
C20orf46	-1.67718181818182
NHEJ1	-0.810666666666667
DNAJC18	-0.22275
MANEAL	-0.137333333333333
MTBP	0.635
S100A6	-0.249875
ABHD7	2.17225
NEDD1	-0.267
TINF2	1.276
SLC7A10	-0.681
KIAA1875	-0.546666666666667
TMEM20	-0.45025
COX19	-1.441625
SPRR1A	0.23
SCEL	-0.495125
CCDC70	-0.054
CRISP2	0.1812
ILF3	-0.359111111111111
NTRK3	0.315166666666667
B3GNT1	-0.0596666666666667
LARP6	-1.54866666666667
FBN1	0.156
ZNF621	0.19675
JOSD1	-0.1226
SNX14	-0.20825
INHBB	1.67116666666667
TBL2	0.744
GUSBL1	-0.238333333333333
TXLNA	0.447583333333333
PEX6	-0.6785
DDEF1	0.02475
TMEM187	0.288166666666667
AIP	0.019125
MCEE	-0.59325
LGALS14	0.06025
TNFRSF13C	-0.85
CTNNA3	0.1965
HSDL1	-0.6125
LAMA5	0.230333333333333
KIAA1853	-0.21925
PMS2L11	-0.31375
AKAP4	0.1585
DIS3L2	0.669666666666667
ZNF292	0.1615
TBX15	1.21316666666667
CTCF	0.6605
FAM19A3	-0.293
FUT10	-0.120125
KIAA0746	-0.85975
KRT81	-0.2225
ALDH3B2	2.3235
MOGAT2	-1.102
M6PR	-0.4415
COASY	-0.388833333333333
CCND3	-1.04528571428571
LAMC1	-0.801
CLASP2	0.186714285714286
EIF2AK3	1.189
SMYD2	-1.1205
PBX3	-0.16
TMPRSS2	-1.52683333333333
OR10R2	-0.330833333333333
ZNF761	0.416666666666667
MED30	-0.06575
ZNF629	0.520375
CORO6	-2.13975
FLJ10154	-1.56783333333333
FAM123B	-0.0295
ANGPT1	-2.24944444444444
MED23	0.627625
LOC255374	-0.74225
SEMA6A	-1.7523
HSD11B1L	-0.434666666666667
GMEB2	0.378333333333333
PSMD14	-0.38475
FLJ10213	-0.3805
PDCD2	-1.79875
MAST1	0.1165
EPHA1	0.7045
XCL2	1.63975
EIF4G1	-0.0668333333333333
UBE2D1	0.6208
RAB39B	1.79683333333333
IDH3A	-0.5925
CREB5	-2.051875
FLJ21511	0.106
ANGPT2	1.713
RANBP3	0.2576
DYRK1B	0.495166666666667
HLA-DRB6	0.347
FLJ11292	0.575
NMRAL1	0.99775
ATP6V0A4	-0.635666666666667
FGFRL1	-1.757625
GZF1	0.6821
TMSB4Y	-0.8835
RBKS	0.13125
PHLDB1	0.182875
SEC23A	-0.791666666666667
MLX	0.2668
TPD52	1.69383333333333
CPNE8	-0.931166666666667
DACH2	-1.484
PSMA4	-0.2285
C1orf149	0.1596
PGM2	-0.437
ROCK1	0.238
TAGLN	1.7434
PTPRK	1.4965
TPSAB1	3
GPR82	0.735666666666667
ZNF45	-0.189625
ZNF610	-0.732
TK1	0.769888888888889
LETM2	1.2635
KLF1	-2.55925
SAP30L	0.4845
KCNK2	-0.700333333333333
SORCS1	-1.57116666666667
VEZF1	1.42025
DNM3	-0.126
GIT1	-0.037
OR4K1	0.32175
LSM11	-1.1986
C7orf10	-0.482
MMP28	0.199875
ZNF394	-0.2805
DPF3	-0.5265
FAM35A	-0.00425
ODF2	-0.9502
TREX2	-0.03975
EPB41	-0.4835
PRKRIR	0.0145
MED4	-0.8725
C11orf21	0.666166666666667
ECM2	3.88525
SHCBP1	-0.0269
TRABD	-0.0144
COTL1	-0.55725
CLEC3A	1.632
TNC	-1.62925
ZNF659	-1.582
C22orf30	0.0425
C13orf7	-0.6105
PPP1R12B	0.782833333333333
SOCS7	0.271625
MARCKS	1.08358333333333
SACS	-2.48476923076923
TTLL12	1.65325
PPARA	-0.63305
LAYN	0.0918333333333333
FAM83G	-0.059
MOSPD3	-0.01
PSMG3	-1.1916
ATP1A2	-3.50975
KIAA1702	1.0555
FAM12A	-0.157
PLEK2	0.1145
TG	0.4055
OPTN	1.49975
HDX	-0.134833333333333
MAPKAPK5	-0.617166666666667
DGKG	-0.6165
AFAP1L2	0.18875
C14orf49	-1.137
ZFP91	0.325166666666667
ZNF428	0.34875
OR5B12	0.2015
IFNA17	0.686
BTC	0.68225
MAP2K5	-0.3435
TADA1L	-0.0575
IGF2	-3.09533333333333
PROK1	0.149
ATAD2	0.847307692307692
DMN	-0.0575
NPEPPS	1.04909090909091
SLC2A12	-1.15041666666667
CD80	1.328375
GPR77	-0.024
PHF6	0.264166666666667
FAM47C	0.36575
HOMER2	1.26616666666667
C10orf91	-0.4475
DNMT1	-0.70875
HTR1B	0.352
SMARCD2	0.754
BRIP1	-1.54883333333333
WIPF2	0.747818181818182
ZNF283	-0.53725
PLXDC2	3.04933333333333
SBF2	-0.559333333333333
CDH9	-2.29025
SLC7A5	-1.5680625
DLG7	-1.75177777777778
T	-0.153
NFIB	0.986071428571429
CAPRIN1	-0.405333333333333
ETFDH	-0.27
SLC15A1	0.0251666666666667
LRCH2	-1.50425
GSPT2	-0.836166666666666
NAT9	0.14375
MB	2.785
LIFR	-0.4561
ZC3H12D	-0.25475
CYP4Z1	5.6075
DMBT1	-0.64075
KCNAB2	-0.457333333333333
MXI1	-0.127833333333333
EIF4A1	0.0385
SPTLC2	0.7365
TTC28	-0.634875
MAGI2	2.434
EXPH5	1.10833333333333
PERQ1	-0.797625
NLRP2	-3.050875
NELL1	0.2255
MAP3K2	0.694
IFNK	0.358
PCDH19	0.721375
LEPROTL1	0.4265
CLINT1	-0.0556666666666667
C2orf54	2.989
POLE2	-0.36875
SLC16A13	0.0706666666666667
NIN	0.0530625
PLCL1	-0.897
DDIT3	0.0325
