Hybridization REF	TCGA-AO-A03R-01A-21R-A034-07
PAK3	0.847666666666667
LOC63920	-1.44125
TGFBR1	-0.7962
KRTAP6-3	0.02875
SFMBT2	-0.623
CDC42	0.0224375
C11orf35	0.6035
TTLL2	0.61475
UACA	-0.114636363636364
CD97	-1.1697
SETD5	-0.520875
NINJ2	-1.76375
PTER	1.10266666666667
POMGNT1	0.45575
KRTAP4-2	0.461
ECGF1	2.121375
HRB	-0.412
ATP1B2	0.1225
LOC400506	-0.20575
COL4A3BP	1.553
C6orf97	1.514
GRHPR	0.19825
TAS2R1	-0.144
SEMA7A	-1.57825
EDF1	0.19575
ODF2L	0.2087
PCID2	-1.3726
GTF2H4	-1.58933333333333
ZCCHC3	-0.815
CGB2	0.242666666666667
NEUROD1	1.357
C20orf75	-0.041
RP5-1054A22.3	1.38016666666667
IFNA5	-0.293
ZNF134	-0.0330833333333333
MGC119295	-0.7747
ZSWIM6	0.059875
SMEK1	0.897333333333333
PCGF2	0.92
C1orf102	1.3025
CYP2A13	4.5325
KCNH6	-0.7514
MDM1	-0.0698
ALDH7A1	0.452833333333333
C9orf75	-0.0105
VDAC3	1.0115
OR51T1	0.0275
EIF3F	-0.9065
KCNJ10	0.000250000000000049
LENG8	0.4725
EDEM2	-0.41175
CCNJL	-0.614166666666667
DHX37	-0.82
CRYGN	0.398
AATF	-1.099625
ZNF630	0.702125
E2F5	0.066
WFDC13	-1.32233333333333
FTSJ3	-0.0615
C4orf33	-0.244
LHFPL4	-2.376
C19orf56	-0.113083333333333
SMAD4	-0.20425
AFM	-0.3952
G0S2	1.964
FCHSD2	0.6484
RRP1B	-1.2861
EEF1B2	-1.2765
STAT6	-0.11
ZNF195	0.00725
GNL1	-1.22016666666667
ZNRF2	2.0015
PER3	-1.07875
ASB16	1.1625
C10orf10	2.69535714285714
ADCY8	-2.68616666666667
C9orf58	-0.796333333333333
ARMC10	-0.560833333333333
PSG1	-2.2085
DHX34	-0.2825
VARS2	-0.216125
NFIC	1.61575
ITPR2	3.46475
AGXT2	1.0066
OR6K3	0.1115
H2AFZ	-0.918333333333333
MLLT3	-1.15525
COX4I2	1.45725
CCNT2	-0.3695
PLK4	-1.633125
NUMBL	-0.294
MED16	0.24775
PLEKHQ1	0.70575
GOSR1	0.335444444444444
BTG4	0.16925
RPL30	1.61466666666667
IGSF5	-1.27525
IGFL2	0.651
ELMOD2	0.388166666666667
SHC3	1.35416666666667
HAVCR1	0.497
DYNC2H1	-0.64275
RNF5	-0.3005
C2orf7	0.4965
NLF1	1.9325
KLHL25	1.1305
LRP10	-0.0353
KRI1	1.04475
PUS7L	-0.6365
MGMT	1.4405
HOXD1	-0.884
CSH1	0.3172
ATG16L2	-0.0355
FLJ44635	-0.9395
CHODL	0.24675
EXOSC8	-2.29675
SLC28A1	0.38525
MYO7B	0.146
SEH1L	-0.1554
MTNR1A	0.278
TSPAN5	1.8905
CDC45L	-3.01133333333333
AMIGO1	-0.448
ATAD3A	-0.66175
OSGIN2	0.564333333333333
PDIK1L	1.172
DARC	3.724
PIPSL	0.348
SHMT1	-0.69425
CRISP3	-0.0435
POPDC2	3.07766666666667
ZRANB2	-0.458666666666667
FBXL8	1.39775
TRIP13	-1.16118181818182
EIF5AL1	-0.2475
POU5F1P3	-4.9175
IL6	1.23216666666667
CXorf38	-0.183
IFNA16	0.121
FBXL2	0.272666666666667
BRD1	0.4975
STATH	0.99525
FBXO44	1.6295
MCCC2	-0.447
CDC2	-0.6317
C5orf23	-1.66875
IVD	0.498166666666667
C10orf122	-0.743666666666667
MSL3L1	-0.656
MVP	-0.13275
EPOR	-0.9234
ZMYM1	-0.418166666666667
BCL7C	0.801166666666667
PSTPIP2	1.0173
LYPD1	-2.042375
OR8G5	0.303
ZP3	0.644166666666667
BCAS4	0.938833333333333
EDG6	2.693
ISY1	-0.5145
PRAMEF2	-0.615
CUL1	-0.031
RNF213	0.00169999999999997
CCRK	0.31525
DHX9	-0.309625
C13orf29	-0.94875
NCKAP1	0.8715
MRPL43	0.840285714285714
XPR1	-0.50375
PKN2	1.5102
PODNL1	0.0765
ZNF333	0.0995
DALRD3	-0.048
OPN1SW	0.1535
BTBD6	0.58875
C11orf82	-1.3325
OR5P3	0.3325
DUSP11	-0.34225
L1CAM	-0.913444444444445
NEK11	0.888666666666666
OR7E91P	1.458
CNTN3	0.4578
CREB3L2	-0.22675
ZBTB37	0.084
KIAA1324L	-0.307
NDUFB10	-0.373
NUDT2	-0.60025
GTPBP8	-0.234
CACNA1D	0.564
PRKAA2	-1.72216666666667
PRDM8	-0.00649999999999998
MGC16075	-0.4212
KRT14	2.3085
PP8961	1.30175
MRPL18	-0.96475
ABCG2	-3.18575
PACRG	1.4755
BBS2	-0.31875
KREMEN2	-0.669
FBXO21	0.54575
HNRPUL1	0.5015
GRB10	-1.1415
CLSTN1	1.242625
LMAN2	-0.5586
C17orf61	-0.598
NIPSNAP3A	0.3285
INSIG2	-2.3505
PCDHB7	-0.391166666666667
STXBP2	0.533125
CMAH	0.220333333333333
SEMA5B	-0.54575
ZNF155	-0.292166666666667
COQ6	-0.2575
PRPF4	0.22525
TSPAN15	2.1932
VN1R5	0.416
LATS2	0.242
SELK	0.112
PGK2	0.4965
MS4A1	1.682375
TYW3	-0.2182
KRTAP5-1	1.9935
RCCD1	-1.12166666666667
BTN1A1	-0.263
DDX28	-0.565
TMEM65	-0.886625
LOC92345	0.95875
TTC31	0.039
WDR46	-1.3175
CHP2	-1.1756
LSP1	0.7505
ZNF542	-1.232
EXOSC1	-0.59975
ARHGAP18	0.0128333333333333
LRRTM4	-0.05
MAOB	4.39333333333333
CACNB4	-1.168
MGC33846	1.36075
RANBP3L	-0.343875
ATP5L	0.36525
ONECUT1	-2.549
NUDT9	0.62025
TMEM149	0.768
STX17	0.54525
IGSF10	-3.72225
TMPRSS9	0.695
BMPR2	0.938833333333333
ALLC	-0.38175
KLF7	0.37025
GCC1	0.4551
TIMM9	-0.3915
CDO1	0.989333333333333
MGC10701	-0.903333333333333
IFI6	0.215666666666667
FRMD8	0.308
MGAT2	-0.121
WBP5	-1.529
CNIH2	0.73075
KIAA0907	-1.0298
KCNH8	0.414
CTSG	-1.60975
GRIK1	0.636
CUL5	1.00775
FRMD1	0.6405
OR9A4	null
SYT6	-1.069375
FOXD4L2	0.6075
ANAPC2	0.384
OPN5	2.88
TAF13	-0.95675
LYG2	-0.9175
GGNBP1	-0.1175
C11orf40	-0.6455
OTX2	-2.091
REG4	-0.56425
EIF5	-0.98025
PALB2	-0.45875
SEPSECS	-0.728
RNASE3	0.21025
TRIM49	-1.5455
POLR2K	1.4681
GPR42	-0.2095
C8B	-2.53375
SASS6	-0.22775
PREB	-0.6015
OR3A3	0.358
TUBA8	0.0695
IGLV2-14	-1.1205
STIL	-1.35025
ANKFN1	-0.771
NME7	-1.656
HOXC12	-0.46625
UBE2C	0.111875
FHOD1	-1.280875
CDK2AP1	0.166416666666667
OR6K2	0.80525
DHPS	0.0945
RPL5	-0.877416666666667
TRGV5	0.639
LOC541472	0.52275
HCCS	-0.8998
DENND1B	3.454
LHX3	-0.7145
OR5D16	-0.0225
CXorf57	0.886833333333333
IRF2BP1	1.86075
NDST2	0.600333333333333
LCE3D	0.371
BOLL	0.159714285714286
SYT3	0.23725
PIH1D2	-1.3545
C20orf7	-1.3805
IL1R2	0.469166666666667
SLAMF9	0.0305
PPME1	0.30525
PIK3CA	-0.10375
TRAPPC1	0.21675
COLEC10	-0.69025
SLC9A6	-1.303
PDDC1	0.944
CCDC53	-0.18125
GK3P	-1.09575
DAZL	-0.60675
BRI3	-0.99575
SDK1	0.87225
CYP2C18	-0.06475
IFI44L	2.82375
RPL3L	0.4815
FUT9	2.32933333333333
KIFC2	1.431
PMP2	-0.373375
SLC4A9	0.9025
PLAG1	-1.96416666666667
MYCBP2	0.899833333333333
OR4E2	0.1545
CCDC65	0.62425
C16orf82	-0.601
ENTPD4	-1.226625
BRP44L	-0.463625
PMP22CD	0.1895
TMCO4	1.15816666666667
KCNN1	-1.3678
WDR35	-1.355
CCDC80	2.22625
C3orf31	-0.93275
SLC7A9	-0.5125
TMEM190	-0.584
DBC1	0.185833333333333
FADS3	-1.062
PDZD8	0.718333333333333
GRM5	0.543285714285714
AZGP1	4.379
PEX3	-0.457
MED1	-0.571357142857143
ATG4C	-1.58666666666667
HNRPH3	-1.398625
FAM109B	1.424
C4orf17	0.2035
CA10	0.178
OPRD1	-0.34
CCL16	-1.2175
SACM1L	-0.71825
CST6	1.96475
CD63	0.5033125
LGI1	-0.84375
ZNF784	1.839
CRYBB1	-1.499
CX3CL1	1.82575
TOP2A	-0.466875
GYPB	-2.3715
GADD45GIP1	0.13125
FEN1	-1.16875
IGF1R	0.8543125
WDR72	-1.8145
PURG	-0.422166666666667
DEFB126	0.17425
PKD1L1	-0.116
CAV1	-1.1082
GNPDA2	-0.1586
DGAT2	1.033625
NLGN1	0.53675
STRBP	0.71275
HPRT1	-0.0218333333333333
FANCI	-0.89525
PSMA7	0.404375
DBF4B	-0.476666666666667
TTF1	-0.61425
RAD54L	-1.35475
ELOF1	-0.1835
PLAGL2	-0.60825
ZNF256	0.31125
HMGCL	0.58275
MSI2	-0.119
RPESP	0.628833333333333
C11orf60	0.0585
ABCD1	0.881
ACAA1	0.433
SPARCL1	5.23664285714286
IL6ST	0.383
ZNF319	-0.1115
TMEM109	-0.0144
FAM90A1	0.995666666666667
IL22RA1	-0.519
ATP4B	-0.4705
TEC	-1.81466666666667
C7orf30	-1.2905
TXNDC2	-0.416333333333333
ABCB4	0.0525
KIAA1191	0.89
C9orf38	0.6315
SFTPB	0.766625
CNTNAP2	0.547636363636364
FRK	-0.621
TBX19	-0.4035
CHD4	0.009
C6orf26	-1.62916666666667
MOSC2	2.46425
IKBKE	0.14275
HIF1A	-2.02566666666667
LOC595101	-1.044
RELA	0.724833333333333
TMEM16B	-1.14116666666667
ABHD12B	-1.1075
TSEN34	0.311
KIF18A	-0.6705
TXNDC9	-0.992
SPATA2L	1.0085
SEMA4G	-0.1245
C21orf91	-0.3085
MATN1	0.2645
KCNIP4	-0.187666666666667
TUSC1	2.700625
OR4C15	0.2575
ARMCX6	0.223166666666667
WBSCR27	0.668666666666667
OR52I2	-0.5495
KIAA1604	-0.44025
DYNC1I1	-1.758875
PPP4C	-0.81175
SLC47A2	-1.79
TREH	0.260375
CD48	2.44733333333333
ST14	1.32883333333333
PKN1	-0.14275
SPON2	-0.13225
XBP1	1.92508333333333
SFRS12	-1.0085
EFCAB6	1.42375
SELT	0.56
SLC39A2	0.756
ERF	-0.460833333333333
ARL3	0.286625
SURF6	-0.4967
MLLT10	-0.81647619047619
FLJ11171	-0.565333333333333
TDGF1	-4.17833333333333
ERCC6	-0.5665
EIF2AK4	1.030125
BAZ1A	0.279333333333333
LRRN3	0.394666666666667
TMC3	0.4755
EFTUD1	-0.12025
PTPRO	-0.351833333333333
CLEC12A	0.465125
ACBD4	0.6695
ZDHHC14	-0.29675
OTUD7B	1.271
ACTB	0.47175
MSRA	0.494125
LCE5A	1.9675
IFI35	-0.41475
BSCL2	-0.2805
ANKRD12	1.04591666666667
CFHR2	0.2905
RGAG1	-0.364
HSFY1	-0.515
SLC30A5	-0.407916666666667
IMPG1	0.1215
GPR109A	1.2475
ZNF185	1.8695
IYD	-0.82125
NPCDR1	1.21
SERPINA13	0.2435
HMGCLL1	1.106
NEUROG1	2.02066666666667
UBQLN1	-0.0703125
LIN37	0.99575
SOCS2	-2.112125
DSCR4	-1.36275
XKR6	-0.8935
GPR142	0.8665
KRTAP13-3	0.5725
CCDC15	0.242333333333333
MOS	0.0125
CD1E	-0.9945
OFCC1	-0.298
FAM83D	-1.63725
SRFBP1	0.36425
C9orf96	0.483
DHDH	-1.15175
CCDC90A	-0.7085
RABL3	0.887
CD320	-0.426333333333333
ANGEL2	0.113083333333333
MRPL21	-0.597
SMG6	0.402
INSR	1.5095
FLJ14816	-0.9245
GLRB	-0.5698
C9orf89	1.7465
CIZ1	-0.283625
URG4	-0.485
LRDD	-0.4405
CBY1	-0.0438333333333333
NFX1	0.487125
MTERFD2	-0.417642857142857
C19orf23	0.1495
PGC	-2.285625
IER3IP1	0.192
RASAL2	0.350083333333333
C1orf89	-1.00475
SYNJ1	-1.029625
NFKBIE	0.79275
FLJ40125	-0.962166666666667
TCEB2	0.381
NOG	-1.926
POLR2J2	-0.6485
HLA-B	1.441
PCDHA1	-0.386
PPP2R2B	-0.3985
ARHGEF17	0.714166666666667
TCF7L2	0.436214285714286
CHD5	-0.347333333333333
ZNF431	-0.12925
TBC1D25	-0.082
ZNF800	0.6275
SCUBE2	4.24327272727273
MYCBP	-1.00966666666667
GPX5	0.37
C6orf129	0.0176666666666667
QSER1	-0.8715
ULK2	1.53175
PIGO	-0.0883333333333333
NRCAM	-1.51564285714286
SLC35E3	0.723375
CSRP2	-1.553
HYPE	0.90175
MAPK15	-0.3275
MGC14327	-0.15925
TIMM13	-0.0508333333333333
ZNF462	-0.7525
GBA3	0.21425
TEX13A	-0.488
MCM6	-0.602555555555556
MTRF1	-1.7575
ABCA7	-0.2805
EIF4A2	-1.9815
ZC3H10	0.6764
RPGR	0.318166666666667
C20orf94	1.23575
RP1L1	-0.2495
GPR125	0.0381428571428572
USP22	-0.698214285714286
OR1L4	0.24675
MLZE	0.62775
FLJ32065	-0.67475
PTCD1	-0.34675
CRTAC1	0.476
BXDC2	-1.6265
C18orf1	1.33316666666667
FAM107A	2.36685714285714
EFNA3	-0.70925
P18SRP	-0.1795
CAMKK2	0.600666666666667
KIAA0649	-1.5405
NES	-0.763166666666667
HS6ST3	-1.18025
PON2	-1.09425
TCP11L2	-0.445
CLEC4A	1.251
PRR12	1.2165
MLXIPL	-0.7886
C2orf50	-0.556
ZNF28	0.2005
ENC1	0.912166666666667
MAP2K1	-0.735
FKSG2	0.027
KIAA0430	0.549
PTP4A1	-1.96583333333333
GPR156	2.186
GTF3C6	-0.6385
UBR2	-0.0381
LOC388272	-1.8625
MAK	0.619666666666667
ACOT4	3.08025
STC2	-1.66541666666667
PIGW	-1.70825
SAE1	-0.59575
COL6A1	0.326181818181818
OAZ1	0.0161666666666667
STMN4	0.468
EDG3	0.6425
SGCE	-1.649
IL11	-1.5515
PRSS8	0.657625
YIPF5	-0.476
WNT4	1.374125
CSN2	0.1925
TCF7	-1.321
TDO2	1.966
SAMD9	-0.692375
S100A7A	0.7535
MMRN1	0.733
GKAP1	0.67125
AKR1C3	-1.75625
RNF19A	1.176
GMDS	-0.4135
YKT6	-1.072875
SPARC	0.2718
C12orf31	-0.1705
UBE2V2	-0.200833333333333
FBXL18	-0.288666666666667
KIAA0460	2.414
ADAM22	-0.18025
SERPINC1	-3.217
KCTD21	0.401
MYOHD1	-2.134
ZNF37A	0.538
GTF3C1	0.2135
CTSZ	1.44475
PRNPIP	-0.45825
DRD1IP	0.361
NR1I2	-1.903
ZNF266	-0.6762
SPAG4L	0.432
COX4NB	-1.08425
SAPS1	1.58666666666667
APOA1	-3.479
TATDN1	-0.129333333333333
C10orf82	-1.45425
KPNB1	-0.15825
FOXO3	0.333583333333333
CRYBB2	-0.8805
ZBTB5	-0.4865
SLC25A38	-0.362
DCTN2	-1.10166666666667
IFT20	-0.5545
CTHRC1	-0.191
C1orf31	-0.2865
UHRF1	-0.7078125
GPC6	-0.5995
C10orf54	1.27775
MCF2L2	0.386
WNT9B	0.0395
OLA1	0.0255
FAM120B	0.1535
TTLL10	0.8375
CYorf15A	-3.298
RELN	-0.84
SCN2B	0.707083333333333
MFHAS1	-1.2235
NKX3-2	-1.15483333333333
RASGRF2	-1.215
SSBP1	-1.0235
KPNA6	0.122214285714286
LOC389118	-0.2465
HS3ST4	0.238375
SUPT7L	-0.6525
FLJ32658	-1.68533333333333
IGFBPL1	-0.72175
KIAA1641	0.1889
SHKBP1	-0.6195
CSF1R	4.67925
NAGK	0.2175
MYL2	0.49725
HIST1H4C	0.260166666666667
TOMM7	-0.7795
ADAMTSL3	4.216
TNFSF14	-0.28575
PRRT2	-0.23425
VTA1	-0.975
AOAH	2.44483333333333
CRISPLD2	1.33607142857143
PNN	-1.2685
TA-NFKBH	0.4165
ESPN	1.315
RBM43	-0.076
KIAA1267	0.935
DDX3X	-0.107944444444445
KIAA1576	-4.98425
PLXDC1	2.91633333333333
FLJ25801	-4.04425
HNRNPL	0.43025
RUNDC3A	0.4884
CASP12	1.274
SH2D5	-1.13075
RPL26L1	-0.169
OR51A7	-0.237
HDC	0.522
C2orf16	0.114333333333333
SYTL3	0.61075
GOLGA4	0.2385
NOTCH1	-0.0153333333333333
ATPAF2	0.09525
ECD	-0.018
SSX5	-1.35866666666667
SNAP91	0.1935
OCA2	-3.3415
PNPO	-0.097
DAPK1	-0.667
PINX1	-0.8295
SELENBP1	0.702375
NEK3	-0.906333333333333
TMED4	-0.477357142857143
SSTR4	-0.6075
FOSL1	-2.0538
CD40LG	0.1675
CES1	-0.586
DCI	0.473833333333333
B3GAT3	0.294
STK17B	0.804
CNTN6	0.586
CYP3A4	-1.52033333333333
MBOAT2	-1.05228571428571
PISD	1.777375
USP1	-0.81025
PYDC1	-0.296166666666667
CENPM	0.424875
SAR1B	0.82725
TTC7B	-0.28175
DP58	0.596
GPC1	-0.10875
RBL1	-1.143
TMEM137	-1.385
TOB1	2.37716666666667
TCEAL1	1.47116666666667
CENPF	0.268363636363636
C6	1.3775
PRSS1	-3.7605
PPIL6	0.612
C6orf124	1.14
ODZ4	0.3375
SNCB	1.1945
NDUFB9	1.337375
CNOT6L	1.06966666666667
S100A9	0.4235
TRIM50	0.422
KCTD1	1.9807
WDR63	0.27175
SPEF2	0.69175
RNGTT	-0.940833333333333
CXorf22	-0.208
KCNK16	0.22125
CEP250	-0.402875
ATPBD1B	-0.5
KCNJ2	3.02825
MT1B	1.052
ZNF684	-1.051
SLC4A1	0.6505
PDHA1	-1.3235
ZNF492	0.000500000000000056
TKT	-1.1205
BYSL	-0.886625
RNF38	0.145875
AHDC1	0.52
KLHL2	0.6305
CMTM8	0.04925
DMP1	-0.514
HERPUD2	-0.531625
CRTAM	2.87333333333333
ZNF572	0.82375
TMEM16J	-0.1625
HSD17B2	-2.80275
UBE2G1	-0.679
AHSA2	-2.421
PELI2	-1.0455
TPX2	-0.52675
ATP9B	0.5915
DAZAP1	0.3125
HMGCS2	3.28616666666667
C17orf38	0.0795
B9D1	-1.685875
NKX2-5	-0.407833333333333
KIAA1276	0.52275
LILRB2	3.4245
CSTF1	-0.847666666666667
BTN2A1	-0.874
C15orf48	6.46175
IGF2BP3	-4.104
FAM113B	0.582
HRG	0.0941428571428572
ZNF131	-0.33225
USP47	1.03635714285714
CCDC88B	-0.604625
HCN1	-0.0728888888888889
HTN1	0.538
SYCP3	-0.31025
C13orf23	-1.3765
PAPOLA	-0.1673125
AATK	0.5506
MSH3	0.385
NDUFAB1	-1.288
ITLN2	-0.943
BAK1	-0.228166666666667
MRPL45	-1.43383333333333
MTNR1B	-0.447666666666667
LOC645843	-0.029
SPECC1L	0.624375
PGCP	0.514
SPN	-0.21575
GPR143	2.21616666666667
ZNF576	0.756333333333333
TMEM39A	-0.5659
ATP5D	0.974833333333333
MAGEB3	-0.637
RPS5	-1.89233333333333
ANP32E	-0.631428571428571
MTMR1	0.399
YEATS4	-1.12925
SYNGAP1	-0.27975
PCOLCE	-1.126
MNS1	0.834
PCYT2	-0.801666666666667
ZNF182	-0.4805
LAX1	0.881875
SPPL2B	1.2614
ELOVL5	1.2779
PCDHAC1	0.5115
B4GALNT1	-1.8245
BLOC1S2	-0.14175
ZNF673	-0.6405
ARHGAP21	0.483166666666667
IRX5	3.679875
LRFN5	0.268166666666667
FAM7A1	-1.389
RAB19	0.209
GINS1	-2.16925
ITM2B	0.5468
PAPSS2	-0.702666666666667
OR5BF1	1.1365
ACSL3	0.446125
KIAA1919	-0.982083333333333
GLT8D2	1.292125
UTRN	-0.125785714285714
CNN1	2.549
HISPPD2A	0.9815
SDAD1	0.3485
SIGLEC9	0.853166666666667
RPL35	-0.353785714285714
C22orf26	0.1415
IMPDH2	-0.767375
WDR69	-0.716333333333333
SEC14L5	-0.400166666666667
CLTA	0.364
RP11-529I10.4	-1.5595
GPR37L1	0.3565
OGDH	0.118083333333333
ASB13	1.21416666666667
ZFP14	-0.2985
ZCRB1	0.153
KPNA3	-1.0245
HSPA1L	1.002
RHOC	0.504875
LOC554175	-0.29375
PPP3CA	2.1125
SLC1A7	-0.102
ZNF529	-0.602666666666667
RBED1	0.757
DDB2	-1.819
FLJ11286	0.496666666666667
SPATA1	0.8125
MKNK1	-0.119833333333333
DYSF	1.1205
ALKBH2	-0.10025
NKD1	-4.02216666666667
C1orf174	-0.66775
PLEKHO1	0.784333333333333
ASB10	-0.014
RING1	0.164
NPC2	0.329
AVPR1B	0.9565
YTHDF1	-0.36025
LMAN1L	0.342
GSG2	-1.773
CEP170	-1.0382
RPS4Y2	-5.2705
MSH6	-0.657
HECTD2	1.62416666666667
ZNF556	-2.968
PLEKHC1	-1.1226
AIRE	0.467833333333333
BCL2L10	0.78975
LMOD3	-0.219
ZBTB8	0.7328
FOXA2	-2.3572
SLCO2A1	2.406375
C3orf46	-0.0715
PRDM16	-1.0345
TMEM98	0.99275
FRMD5	-2.805
PDE6C	0.419
C1orf216	0.178
EP400	0.100857142857143
PTK2	1.47441666666667
RNF217	-0.42275
NDUFA8	-0.0055
ZFAT1	1.11875
LAMP3	3.78916666666667
GLTSCR2	0.23575
NPW	-1.424
LLGL2	-0.1979
PPM1K	0.439666666666667
C20orf177	-1.7095
KIR2DL4	0.7964
NFKB2	0.52425
C21orf122	-0.964
HESX1	-1.503
GPR114	0.0131666666666667
SLC25A35	0.819333333333333
GNAT1	0.603666666666667
ORAI3	-0.30525
FAM76B	-0.124625
TMEM99	-0.7028
TRIM29	1.0295
CDS1	2.637
RHEB	-0.2911
C4orf27	-0.106666666666667
RAB3A	-0.50275
OTUD6B	0.01575
GPD1	1.594375
CDH15	-1.29433333333333
NPM1	-0.680857142857143
TMEM117	0.08025
PRPS2	-0.201166666666667
GCK	0.0025
ADRA2A	3.7935
TSPYL4	-0.875166666666667
TASP1	-1.62375
WDR19	-0.35725
C10orf38	-1.25875
PDE4C	-0.526333333333333
FYB	1.214
C1orf55	0.033
PPFIA3	0.37875
RAD18	-0.20225
C12orf44	-0.6505
CRYBA4	-0.0545
HVCN1	1.22575
TAF10	0.246
C16orf48	-1.221
DEPDC5	0.823666666666667
LTBP1	-2.059
MAPRE1	-0.493625
FGF8	0.249
C3orf52	-0.94075
SENP7	-0.270333333333333
LRRK2	1.711
RUNDC2A	0.9255
KIAA0355	-0.17
CPEB1	-1.74625
PPEF2	-0.156
ABI2	-0.540666666666667
KIAA0317	-0.489375
ATF1	-1.5075
DYNC1H1	0.73475
DIP	0.3125
TMEM33	0.87935294117647
POLDIP3	0.16625
C7orf24	0.39225
GPR171	5.148
CDC6	-1.41283333333333
PLD1	-1.62255555555556
ITFG2	-0.0365
NDUFC1	0.87
AKNA	-1.08225
NBR1	0.56475
PKHD1	0.159571428571429
HPS4	-0.3593
MAFA	2.0025
ULBP3	-0.55925
DIRC1	0.278
IMMT	-0.8135
C22orf13	0.451333333333333
CEL	0.266
MARK3	-0.1105
ADAMTS2	0.16425
ARPC3	-0.1325
TMEM10	0.2755
NPHS1	-0.432
BRD8	-0.100166666666667
WDR12	-1.398
IDI2	-0.129375
HOXD13	-0.999
OR8G2	-0.71775
SLAIN1	-1.93125
GABRQ	-0.43425
NR2C2	-1.0185
NKTR	-0.3717
TLE2	-0.0945
KIAA0892	0.172
AURKA	-1.37063636363636
GPRC5C	-1.10416666666667
TBC1D9B	-0.349375
PNPLA6	0.5445
AP3B1	0.146
NAG	-0.780625
C11orf68	0.043
AKR7A3	2.50425
AHCYL1	-0.364833333333333
COP1	0.472333333333333
RPP14	-0.10875
PCDHB18	-0.20175
CDH24	1.8015
KRT17	1.3627
LACTB2	-0.79275
DDX24	0.7738
PHACTR1	-2.69816666666667
SLC35E2	0.68775
LOXL1	-0.79925
IQSEC2	0.771125
RGSL1	1.203
PCDHGC5	0.0125
MEGF10	-0.161375
PRRX1	0.0126666666666667
ASTE1	0.199166666666667
C6orf159	-0.157
MYOD1	2.215
GAA	0.1535
ZNF747	0.16325
KLRC1	-1.71325
IL1RL2	0.8815
GDF9	-0.17875
GPR119	0.619
TRAF2	-0.00483333333333334
HCK	2.80116666666667
BMP6	-1.8855
IL8RA	0.184
FLJ35848	-0.657
EFHA1	-0.044
CDSN	-0.486666666666667
C14orf54	0.293166666666667
LSM3	-0.667
ZFP41	0.025
C9orf126	-0.9205
VIT	0.766
SPCS3	-1.253
DEF8	-1.4389
CHAF1A	-1.346
C1orf165	-1.0655
ZFPM2	0.118166666666667
FTH1	0.3925
SLC35F1	-1.21475
YWHAH	0.5515
C17orf66	-0.2865
ADRB1	4.46533333333333
FOXL1	0.2565
RG9MTD3	0.219333333333333
UMPS	-0.727875
MGC13008	-0.5495
KIAA1161	-0.6275
CCDC77	-2.22275
C12orf65	0.5287
COG4	-1.11583333333333
RCP9	0.820583333333333
RP4-692D3.1	1.75616666666667
CDC2L5	0.51675
MGC7036	0.275833333333333
DNAJC11	-0.64
GDF2	0.2985
TIMM17A	-0.855
HNRNPA0	-0.1368
OR2H1	0.57475
PCBP1	0.248625
COL23A1	-1.03475
LRRC2	0.582071428571428
NSD1	0.440428571428571
FLJ37078	-1.18975
WDR91	-0.393833333333333
TMEM179	0.09
DSCR10	-1.025
CNDP2	0.759
FYN	-0.3135
BEX2	-2.13416666666667
KCND3	0.309
YPEL5	1.349125
LRRC42	-0.6535
C17orf45	-0.461125
ZNF649	-0.2444
LOC150763	1.51
COL5A2	1.13233333333333
CNGA2	0.4925
ELA2B	-0.317666666666667
RAB9B	-0.319
FAM100A	0.40525
NAIP	-0.161142857142857
MYOZ2	-0.15075
SPATA12	-0.8065
XRCC4	-1.52525
CYB561	0.5144
CHST10	0.0515
BAI1	-0.847666666666667
BRSK1	0.193166666666667
C17orf89	-0.17375
PDE6H	-0.1145
FLJ20309	0.383
MAP7	-0.4235
SCN4B	1.658
SPAG9	-1.1565
SERTAD1	0.568166666666667
FLJ21963	-1.99525
ANTXR1	-0.8752
TMPRSS13	1.46833333333333
ETV7	2.52016666666667
DGAT1	1.50616666666667
NKIRAS1	-0.130666666666667
TAC3	-2.94125
CORO1C	-0.981833333333333
RAD54B	0.17775
HRASLS3	2.841
C21orf42	1.1155
BARD1	0.5715
ZNF177	0.607166666666667
MIP	-0.393
ZNF442	0.5195
F2	-3.7586
GRIA1	1.772
GALNTL2	1.2156
WNT5A	-0.7674
LENG9	-0.1935
hCG_25371	-1.652
FOXR1	0.521
TRA@	1.1548
PWWP2	1.22675
C1QTNF7	0.6025
SLC7A4	0.28625
C4orf7	4.32825
C17orf80	-0.328833333333333
KLK4	0.2824
IL31	0.185
TMEM176A	3.5095
CTNNB1	-0.17775
BHLHB2	1.653
TMEM185B	0.631833333333333
ARD1B	0.0025
C1orf93	2.504
BRUNOL4	0.0801666666666667
LOC541469	-0.623166666666667
UPK2	-0.06975
GAS8	-0.7935
PATE	-0.2545
IMPACT	0.3025
WNK4	-1.93066666666667
HNRPLL	-2.034875
GAD2	0.90275
ITGA6	-0.57475
BMP15	0.171166666666667
CYP2A7	6.5095
RIC8A	-0.05975
CCND1	1.35225
USP35	0.0365
DSCR2	-2.21175
CCL4	4.54216666666667
ZCCHC10	-0.1495
NOL11	-1.633
TRPM2	-0.111166666666667
PSMD2	-1.30472727272727
CHTF18	-0.85775
USP18	0.06175
RRAS	0.086125
LAMC3	-0.708
TOX	-2.129
PCDH15	-1.083
