Hybridization REF	TCGA-BH-A0AY-01A-21R-A00Z-07
COX4I2	1.96975
CCNT2	0.01925
PLK4	-1.8585
NUMBL	-0.167833333333333
MED16	-0.38975
PLEKHQ1	1.8765
GOSR1	-0.0869444444444444
BTG4	-0.4715
RPL30	0.89775
IGSF5	0.325
IGFL2	0.901833333333333
ELMOD2	1.2655
SHC3	-1.019
HAVCR1	-0.3175
DYNC2H1	0.179125
RNF5	-0.5325
C2orf7	-0.364
NLF1	0.2565
KLHL25	0.51975
LRP10	0.7698
KRI1	-1.5415
PUS7L	0.240833333333333
MGMT	1.126
HOXD1	1.02583333333333
CSH1	0.0448
ATG16L2	-1.182
FLJ44635	0.527
CHODL	1.1315
EXOSC8	-1.578
SLC28A1	-0.66175
MYO7B	-0.248666666666667
SEH1L	-0.74
MTNR1A	0.492
TSPAN5	-0.043
CDC45L	-2.6705
AMIGO1	0.845
ATAD3A	-1.00675
OSGIN2	0.9905
PDIK1L	0.884166666666667
DARC	3.768375
PIPSL	0.46
SHMT1	-1.18875
CRISP3	0.2175
POPDC2	1.759
ZRANB2	-0.911333333333333
FBXL8	-0.193
TRIP13	-1.85409090909091
EIF5AL1	-0.6625
POU5F1P3	-4.87716666666667
IL6	1.36783333333333
CXorf38	-0.0338333333333333
IFNA16	0.03
FBXL2	1.39
BRD1	0.26825
STATH	0.00524999999999998
FBXO44	0.128833333333333
MCCC2	0.78925
CDC2	-1.4998
C5orf23	1.20925
IVD	0.611666666666667
C10orf122	-0.661
MSL3L1	0.8605
MVP	1.4585
EPOR	-0.8185
ZMYM1	-0.1065
BCL7C	0.709166666666667
PSTPIP2	1.381
LYPD1	-1.862
OR8G5	1.299
ZP3	0.547666666666667
BCAS4	0.827416666666667
EDG6	2.61475
ISY1	-0.127
PRAMEF2	-1.10025
CUL1	-0.575375
RNF213	0.6233
CCRK	1.0355
DHX9	0.00987499999999999
C13orf29	-0.29775
NCKAP1	0.447166666666667
MRPL43	0.607857142857143
XPR1	-0.0405
PKN2	0.1616
PODNL1	0.968
ZNF333	0.58
DALRD3	1.492
OPN1SW	0.489
BTBD6	0.0915
C11orf82	-1.693
OR5P3	-0.432
DUSP11	0.00675
L1CAM	-1.47855555555556
NEK11	1.84216666666667
OR7E91P	1.2315
CNTN3	2.3791
CREB3L2	-0.517
ZBTB37	0.902
KIAA1324L	-0.07075
NDUFB10	0.468166666666667
NUDT2	-0.062
GTPBP8	-0.4195
CACNA1D	1.13975
PRKAA2	-2.5605
PRDM8	0.2575
MGC16075	-0.746
KRT14	-1.64378571428571
PP8961	0.318125
MRPL18	0.14775
ABCG2	-2.00375
PACRG	0.9365
BBS2	-0.536
KREMEN2	1.661
FBXO21	0.702
HNRPUL1	-0.06425
GRB10	-0.223
CLSTN1	0.90775
LMAN2	-0.1119
C17orf61	0.104
NIPSNAP3A	1.6565
INSIG2	-1.361
PCDHB7	0.142333333333333
STXBP2	-0.008875
CMAH	1.22491666666667
SEMA5B	0.9175
ZNF155	-0.331833333333333
COQ6	-0.07
PRPF4	0.512
TSPAN15	3.4547
VN1R5	0.40425
LATS2	0.82575
SELK	-0.4275
PGK2	-0.33175
MS4A1	-0.844125
TYW3	-0.7723
KRTAP5-1	0.228
RCCD1	-1.7605
BTN1A1	1.296
DDX28	-0.139
TMEM65	2.05075
LOC92345	0.31975
TTC31	-0.29325
WDR46	-0.491
CHP2	-0.971833333333334
LSP1	0.8595
ZNF542	0.04725
EXOSC1	-0.03925
ARHGAP18	0.462
LRRTM4	-0.443
MAOB	3.06191666666667
CACNB4	-0.32875
MGC33846	0.32325
RANBP3L	2.41075
ATP5L	-0.04725
ONECUT1	-3.1045
NUDT9	0.67475
TMEM149	-0.1335
STX17	1.1385
IGSF10	-2.81575
TMPRSS9	0.7165
BMPR2	0.993166666666667
ALLC	0.436
KLF7	1.8505
GCC1	0.8175
TIMM9	-0.67875
CDO1	1.7705
MGC10701	-0.872
IFI6	1.334
FRMD8	1.11625
MGAT2	-0.29325
WBP5	0.769166666666667
CNIH2	-0.06075
KIAA0907	-1.6869
KCNH8	-0.4995
CTSG	2.69775
GRIK1	-0.320666666666667
CUL5	0.146375
FRMD1	0.38
OR9A4	0.307
SYT6	-1.024375
FOXD4L2	1.21
ANAPC2	-0.113
OPN5	0.7005
TAF13	-0.155
LYG2	-0.74275
GGNBP1	-0.415
C11orf40	-0.0205
OTX2	-0.758
REG4	-0.224166666666667
EIF5	-1.165
PALB2	-0.44025
SEPSECS	0.1533
RNASE3	0.28175
TRIM49	-1.2755
POLR2K	0.9036
GPR42	0.3145
C8B	-2.56425
SASS6	-0.29475
PREB	-0.3585
OR3A3	0.5035
TUBA8	0.64625
IGLV2-14	-3.206
STIL	-2.667
ANKFN1	-0.3455
NME7	-0.12475
HOXC12	2.13625
UBE2C	-1.05325
FHOD1	-0.372125
CDK2AP1	0.867833333333333
OR6K2	0.72325
DHPS	-1.26375
RPL5	-0.382583333333333
TRGV5	0.2325
LOC541472	0.8005
HCCS	0.3566
DENND1B	1.4285
LHX3	-0.3975
OR5D16	0.8035
CXorf57	-0.512833333333333
IRF2BP1	0.7035
NDST2	0.994833333333333
LCE3D	0.237
BOLL	0.369857142857143
SYT3	-0.65875
PIH1D2	0.88925
C20orf7	-0.8125
IL1R2	-0.193666666666667
SLAMF9	1.715
PPME1	-0.151375
PIK3CA	0.065
TRAPPC1	-0.041375
COLEC10	-0.92225
SLC9A6	-1.0038
PDDC1	-0.740166666666667
CCDC53	0.076
GK3P	-0.78375
DAZL	-0.74725
BRI3	-0.2915
SDK1	-0.499428571428571
CYP2C18	0.177
IFI44L	3.19825
RPL3L	0.444
FUT9	3.403
KIFC2	0.655833333333333
PMP2	-0.0601428571428572
SLC4A9	0.2485
PLAG1	-2.1644
MYCBP2	-0.0798333333333333
OR4E2	0.07
CCDC65	0.34625
C16orf82	-0.188875
ENTPD4	-0.527375
BRP44L	0.52025
PMP22CD	0.437
TMCO4	1.45683333333333
KCNN1	-0.233833333333333
WDR35	0.22325
CCDC80	3.1665
C3orf31	-1.398
SLC7A9	-0.74475
TMEM190	0.30025
DBC1	-2.8494
FADS3	-0.667
PDZD8	0.0753333333333333
GRM5	0.429857142857143
AZGP1	2.8222
PEX3	0.3675
MED1	-0.781357142857143
ATG4C	-0.805333333333333
HNRPH3	-1.036
FAM109B	2.2205
C4orf17	-0.662
CA10	0.0935
OPRD1	0.013
CCL16	-0.87125
SACM1L	-1.089
CST6	4.82525
CD63	0.9498125
LGI1	-1.926
ZNF784	0.3625
CRYBB1	-0.765
CX3CL1	0.2105
TOP2A	-2.691125
GYPB	-3.39016666666667
GADD45GIP1	-1.03375
FEN1	-1.270625
IGF1R	-0.211375
WDR72	-2.3638
PURG	-0.507333333333333
DEFB126	0.12575
PKD1L1	0.618666666666667
CAV1	-0.3406
GNPDA2	0.4894
DGAT2	1.221
NLGN1	-2.87625
STRBP	0.073875
HPRT1	-0.9885
FANCI	-2.04375
PSMA7	0.427625
DBF4B	-0.581166666666667
TTF1	-0.57825
RAD54L	-2.22625
ELOF1	-0.88125
PLAGL2	-1.375125
ZNF256	-0.503
HMGCL	0.413
MSI2	-0.499666666666667
RPESP	-1.86883333333333
C11orf60	1.1145
ABCD1	0.3165
ACAA1	0.6925
SPARCL1	4.83414285714286
IL6ST	-0.1072
ZNF319	0.282
TMEM109	0.4299
FAM90A1	-2.217
IL22RA1	-2.2175
ATP4B	-0.143
TEC	-0.929666666666667
C7orf30	-0.7955
TXNDC2	-0.317
ABCB4	-1.74425
KIAA1191	0.3055
C9orf38	0.4805
SFTPB	0.479142857142857
CNTNAP2	1.84283333333333
FRK	1.597
TBX19	-0.0325
CHD4	0.01475
C6orf26	-2.91983333333333
MOSC2	1.7985
IKBKE	0.30925
HIF1A	-1.28566666666667
LOC595101	-0.445
RELA	0.119
TMEM16B	-1.26533333333333
ABHD12B	-1.34175
TSEN34	0.509
KIF18A	-2.16175
TXNDC9	0.32
SPATA2L	-0.231
SEMA4G	-1.136
C21orf91	0.25475
MATN1	0.3485
KCNIP4	0.0295
TUSC1	2.179375
OR4C15	0.612
ARMCX6	0.844416666666667
WBSCR27	-1.78716666666667
OR52I2	-0.515
KIAA1604	-0.454
DYNC1I1	-0.780125
PPP4C	0.92925
SLC47A2	-1.7044
TREH	-0.027875
CD48	2.39283333333333
ST14	2.1295
PKN1	-0.4
SPON2	3.30425
XBP1	2.20291666666667
SFRS12	-0.388333333333333
EFCAB6	-0.2595
SELT	0.46775
SLC39A2	0.3855
ERF	-0.171333333333333
ARL3	0.470875
SURF6	-0.6635
MLLT10	-1.05409523809524
FLJ11171	0.158333333333333
TDGF1	-3.81216666666667
ERCC6	-0.2
EIF2AK4	0.707375
BAZ1A	-0.296333333333333
LRRN3	0.149333333333333
TMC3	-0.663
EFTUD1	-0.2225
PTPRO	1.6655
CLEC12A	0.621625
ACBD4	-0.33625
ZDHHC14	-0.023125
OTUD7B	1.556625
ACTB	1.314875
MSRA	0.024125
LCE5A	-0.1185
IFI35	0.37225
BSCL2	0.892
ANKRD12	-0.0310833333333333
CFHR2	0.92675
RGAG1	0.118833333333333
HSFY1	0.0885
SLC30A5	-0.455833333333333
IMPG1	0.506
GPR109A	0.5715
ZNF185	-0.259
IYD	1.89625
NPCDR1	-0.033
SERPINA13	0.106
HMGCLL1	-0.94775
NEUROG1	0.414333333333333
UBQLN1	0.686875
LIN37	-0.05325
SOCS2	-0.370375
DSCR4	-1.467625
XKR6	-1.8435
GPR142	0.403
KRTAP13-3	-0.052
CCDC15	-0.6075
MOS	0.238
CD1E	-0.8545
OFCC1	-0.0421666666666666
FAM83D	-1.87375
SRFBP1	-0.147
C9orf96	-0.052
DHDH	-1.43475
CCDC90A	-0.3395
RABL3	0.85265
CD320	-1.74083333333333
ANGEL2	0.1805
MRPL21	-0.30925
SMG6	0.0045
INSR	1.0830625
FLJ14816	-0.839
GLRB	-0.579666666666667
C9orf89	0.70075
CIZ1	-0.2795
URG4	0.1635
LRDD	-1.21733333333333
CBY1	0.832166666666667
NFX1	0.00975000000000001
MTERFD2	0.108285714285714
C19orf23	0.5755
PGC	-2.3205
IER3IP1	0.1853
RASAL2	1.44933333333333
C1orf89	0.49625
SYNJ1	-0.641125
NFKBIE	0.56825
FLJ40125	-1.43
TCEB2	-0.1936
NOG	-1.031
POLR2J2	-0.706333333333333
HLA-B	2.41125
PCDHA1	-0.019
PPP2R2B	-0.50825
ARHGEF17	0.9086
TCF7L2	0.966357142857143
CHD5	0.0706666666666667
ZNF431	-1.337125
TBC1D25	-0.122
ZNF800	-0.658
SCUBE2	-0.633454545454545
MYCBP	0.3535
GPX5	0.2575
C6orf129	0.533666666666667
QSER1	-0.256833333333333
ULK2	1.05675
PIGO	0.768833333333333
NRCAM	-1.62238461538462
SLC35E3	-0.218625
CSRP2	-0.81375
HYPE	-0.402
MAPK15	0.515833333333333
MGC14327	0.3035
TIMM13	-0.674666666666667
ZNF462	1.46175
GBA3	-0.37175
TEX13A	-0.025
MCM6	-1.155
MTRF1	-1.122125
ABCA7	-1.11975
EIF4A2	-1.15125
ZC3H10	0.7243
RPGR	-0.341666666666667
C20orf94	0.23625
RP1L1	0.11575
GPR125	-0.399375
USP22	-0.1825
OR1L4	0.26475
MLZE	0.11425
FLJ32065	0.03975
PTCD1	-0.50825
CRTAC1	0.401333333333333
BXDC2	-1.09675
C18orf1	1.87233333333333
FAM107A	2.17707142857143
EFNA3	0.4175
P18SRP	-0.32
CAMKK2	-0.0420833333333333
KIAA0649	-0.5785
NES	-0.878
HS6ST3	2.435875
PON2	-0.48425
TCP11L2	-0.103
CLEC4A	2.44425
PRR12	-0.0735
MLXIPL	-1.1906
C2orf50	0.073
ZNF28	0.74075
ENC1	1.045
MAP2K1	-0.641375
FKSG2	0.59875
KIAA0430	0.66125
PTP4A1	-0.862166666666667
GPR156	-0.322
GTF3C6	0.15525
UBR2	0.3338
LOC388272	-0.77225
MAK	1.67466666666667
ACOT4	3.2405
STC2	-1.09941666666667
PIGW	-1.4185
SAE1	-0.455875
COL6A1	1.22163636363636
OAZ1	-0.1335
STMN4	0.0733333333333333
EDG3	0.120666666666667
SGCE	0.662666666666667
IL11	-2.11216666666667
PRSS8	2.871125
YIPF5	0.872333333333333
WNT4	3.061
CSN2	-0.207833333333333
TCF7	-2.4795
TDO2	2.93475
SAMD9	0.339
S100A7A	-0.209
MMRN1	3.03766666666667
GKAP1	-0.26825
AKR1C3	-0.68375
RNF19A	1.119875
GMDS	0.30475
YKT6	0.162375
SPARC	2.3244
C12orf31	-0.765
UBE2V2	0.5335
FBXL18	-0.0703333333333333
KIAA0460	0.773
ADAM22	-0.865285714285714
SERPINC1	-4.3745
KCTD21	0.8145
MYOHD1	-2.34725
ZNF37A	-0.229833333333333
GTF3C1	0.704666666666667
CTSZ	3.65
PRNPIP	-0.989
DRD1IP	0.29125
NR1I2	-2.85233333333333
ZNF266	-0.8867
SPAG4L	-0.084
COX4NB	-0.608
SAPS1	3.73766666666667
APOA1	-3.690625
TATDN1	0.211166666666667
C10orf82	-1.94975
KPNB1	-0.9735
FOXO3	0.947
CRYBB2	-0.207
ZBTB5	0.209333333333333
SLC25A38	-0.28225
DCTN2	-0.108833333333333
IFT20	0.4905
CTHRC1	3.69875
C1orf31	-0.716375
UHRF1	-1.427875
GPC6	0.79875
C10orf54	1.74175
MCF2L2	-0.0323333333333333
WNT9B	0.02325
OLA1	-0.56525
FAM120B	0.645
TTLL10	null
CYorf15A	-5.2225
RELN	-1.491
SCN2B	1.60436363636364
MFHAS1	-0.21325
NKX3-2	-1.30683333333333
RASGRF2	-0.372
SSBP1	-0.865333333333333
KPNA6	-0.300857142857143
LOC389118	0.01
HS3ST4	-1.2082
SUPT7L	-0.85675
FLJ32658	-1.857
IGFBPL1	-0.098
KIAA1641	-1.5549
SHKBP1	-0.594666666666667
CSF1R	4.54125
NAGK	1.6715
MYL2	1.02975
HIST1H4C	-0.6635
TOMM7	-0.944
ADAMTSL3	2.9268
TNFSF14	-0.53625
PRRT2	-1.1985
VTA1	0.105125
AOAH	3.36066666666667
CRISPLD2	2.01114285714286
PNN	-1.17733333333333
TA-NFKBH	-0.0805
ESPN	0.14725
RBM43	0.229
KIAA1267	-0.3475
DDX3X	0.368055555555556
KIAA1576	-2.89
PLXDC1	4.18566666666667
FLJ25801	-3.84075
HNRNPL	-0.32475
RUNDC3A	0.220333333333333
CASP12	1.1555
SH2D5	-0.233125
RPL26L1	-0.5355
OR51A7	0.26675
HDC	4.434
C2orf16	-0.0234
SYTL3	3.06075
GOLGA4	0.561
NOTCH1	0.383166666666667
ATPAF2	-0.0775
ECD	0.93175
SSX5	-1.155
SNAP91	0.20075
OCA2	-5.834
PNPO	-0.153666666666667
DAPK1	0.56
PINX1	-0.952166666666666
SELENBP1	1.703875
NEK3	-0.6445
TMED4	0.514071428571429
SSTR4	0.109
FOSL1	-2.329
CD40LG	0.0435
CES1	-0.290083333333333
DCI	0.379166666666667
B3GAT3	0.105166666666667
STK17B	0.616
CNTN6	4.656
CYP3A4	-1.48
MBOAT2	1.1325
PISD	-0.0165
USP1	-1.1315
PYDC1	1.55816666666667
CENPM	-1.414125
SAR1B	1.0135
TTC7B	-0.262125
DP58	0.058
GPC1	-0.147
RBL1	-1.33475
TMEM137	-2.6205
TOB1	1.02758333333333
TCEAL1	1.1415
CENPF	-1.83354545454545
C6	1.80533333333333
PRSS1	-3.37575
PPIL6	1.74916666666667
C6orf124	0.0305
ODZ4	2.10366666666667
SNCB	0.21825
NDUFB9	0.6125
CNOT6L	0.3145
S100A9	0.485
TRIM50	-0.0995
KCTD1	1.8924
WDR63	0.556
SPEF2	1.660375
RNGTT	-0.323666666666667
CXorf22	0.333
KCNK16	0.29925
CEP250	-1.437
ATPBD1B	-0.33375
KCNJ2	4.19175
MT1B	-1.879
ZNF684	-0.7725
SLC4A1	0.14175
PDHA1	-0.43775
ZNF492	-1.13957142857143
TKT	-1.41075
BYSL	-0.264875
RNF38	0.433
AHDC1	0.839
KLHL2	0.108625
CMTM8	1.454
DMP1	0.284
HERPUD2	0.08575
CRTAM	3.00383333333333
ZNF572	0.1895
TMEM16J	-1.2575
HSD17B2	-0.19925
UBE2G1	-0.24475
AHSA2	-2.78525
PELI2	-0.3275
TPX2	-1.816625
ATP9B	0.6615
DAZAP1	-0.673375
HMGCS2	0.457333333333333
C17orf38	0.40025
B9D1	-0.17875
NKX2-5	-0.9965
KIAA1276	3.3065
LILRB2	3.6795
CSTF1	-0.400833333333333
BTN2A1	-0.258
C15orf48	3.394
IGF2BP3	-3.89725
FAM113B	0.524333333333333
HRG	0.114875
ZNF131	-0.454
USP47	0.166642857142857
CCDC88B	-0.3785
HCN1	-0.2123
HTN1	0.1502
SYCP3	-0.66875
C13orf23	-0.7353
PAPOLA	0.002625
AATK	-0.5235
MSH3	-0.309666666666667
NDUFAB1	0.215
ITLN2	-0.691833333333333
BAK1	0.168
MRPL45	-0.666
MTNR1B	0.0546666666666667
LOC645843	0.1445
SPECC1L	-0.080125
PGCP	1.3945
SPN	-0.622875
GPR143	2.0115
ZNF576	0.213833333333333
TMEM39A	0.558
ATP5D	-1.10916666666667
MAGEB3	-0.55
RPS5	-0.110666666666667
ANP32E	-1.11471428571429
MTMR1	-0.0825
YEATS4	-1.054
SYNGAP1	-0.521333333333333
PCOLCE	-0.242
MNS1	-0.09225
PCYT2	-0.61
ZNF182	-0.93225
LAX1	1.375625
SPPL2B	-0.1115
ELOVL5	0.4089
PCDHAC1	0.7005
B4GALNT1	-1.25933333333333
BLOC1S2	0.8425
ZNF673	-0.5921
ARHGAP21	-0.663
IRX5	3.14625
LRFN5	-0.375166666666667
FAM7A1	-1.31925
RAB19	0.641
GINS1	-2.4355
ITM2B	1.2673
PAPSS2	2.12858333333333
OR5BF1	0.4475
ACSL3	-0.4425
KIAA1919	-0.738333333333333
GLT8D2	3.180875
UTRN	0.467071428571429
CNN1	1.257
HISPPD2A	-0.575166666666667
SDAD1	0.700875
SIGLEC9	1.34666666666667
RPL35	-0.208785714285714
C22orf26	0.6455
IMPDH2	-0.41675
WDR69	-0.76
SEC14L5	0.2275
CLTA	0.2845
RP11-529I10.4	1.2095
GPR37L1	0.500666666666667
OGDH	-0.0819166666666667
ASB13	0.440833333333333
ZFP14	0.21675
ZCRB1	-0.593833333333333
KPNA3	-0.5035
HSPA1L	1.1735
RHOC	1.08975
LOC554175	0.06675
PPP3CA	1.7524
SLC1A7	0.1256
ZNF529	-0.7995
RBED1	0.76975
DDB2	-1.37
FLJ11286	-0.192833333333333
SPATA1	0.584
MKNK1	0.212666666666667
DYSF	1.65283333333333
ALKBH2	-0.3795
NKD1	-3.01366666666667
C1orf174	-0.36225
PLEKHO1	0.569166666666667
ASB10	0.42875
RING1	-0.524
NPC2	1.030125
AVPR1B	-0.164
YTHDF1	0.522333333333333
LMAN1L	0.4605
GSG2	-1.931
CEP170	-0.6447
RPS4Y2	-5.222
MSH6	-0.603
HECTD2	0.645166666666667
ZNF556	-3.57333333333333
PLEKHC1	-0.1877
AIRE	0.1135
BCL2L10	0.65825
LMOD3	0.229666666666667
ZBTB8	0.637
FOXA2	-3.0922
SLCO2A1	2.41225
C3orf46	0.6185
PRDM16	-0.329833333333333
TMEM98	0.549
FRMD5	-2.438
PDE6C	-0.0945
C1orf216	0.290166666666667
EP400	-0.275571428571429
PTK2	0.874166666666667
RNF217	1.855
NDUFA8	0.0585
ZFAT1	0.57
LAMP3	1.70133333333333
GLTSCR2	-0.295625
NPW	0.289
LLGL2	0.0448
PPM1K	-0.233333333333333
C20orf177	-0.9085
KIR2DL4	0.3225
NFKB2	0.36
C21orf122	0.526333333333333
HESX1	-0.77575
GPR114	0.150166666666667
SLC25A35	-0.249166666666667
GNAT1	0.5265
ORAI3	0.49875
FAM76B	-0.713125
TMEM99	0.0429
TRIM29	-2.002
CDS1	3.38025
RHEB	0.0382
C4orf27	-0.0613333333333333
RAB3A	0.207
OTUD6B	-0.49825
GPD1	2.578625
CDH15	-0.255166666666667
NPM1	-0.6945
TMEM117	-0.0715
PRPS2	-0.750083333333333
GCK	-0.0015
ADRA2A	4.329
TSPYL4	0.711333333333333
TASP1	-0.54575
WDR19	0.451666666666667
C10orf38	-0.96025
PDE4C	-0.5875
FYB	1.0415
C1orf55	0.374166666666667
PPFIA3	0.367
RAD18	-0.8915
C12orf44	-0.0256666666666667
CRYBA4	-0.411
HVCN1	1.3025
TAF10	-0.787666666666667
C16orf48	-1.23666666666667
DEPDC5	0.450833333333333
LTBP1	-0.0405
MAPRE1	-0.254375
FGF8	0.406
C3orf52	0.239625
SENP7	-0.325166666666667
LRRK2	2.3495
RUNDC2A	0.414
KIAA0355	0.481666666666667
CPEB1	-2.19625
PPEF2	0.7505
ABI2	-0.0366666666666667
KIAA0317	0.257625
ATF1	-0.4135
DYNC1H1	0.655875
DIP	0.282
TMEM33	0.823722222222222
POLDIP3	-0.4
C7orf24	1.57425
GPR171	2.978
CDC6	-2.497
PLD1	-0.463
ITFG2	-0.4367
NDUFC1	0.106
AKNA	-0.5155
NBR1	0.35275
PKHD1	0.134125
HPS4	-0.8823
MAFA	-0.095
ULBP3	0.0795
DIRC1	0.111
IMMT	-0.07825
C22orf13	-0.377083333333333
CEL	0.12425
MARK3	-0.3075
ADAMTS2	1.02708333333333
ARPC3	0.324333333333333
TMEM10	0.224714285714286
NPHS1	-0.202
BRD8	-0.683166666666667
WDR12	-0.9395
IDI2	-0.1725
HOXD13	-1.417
OR8G2	-0.7005
SLAIN1	-2.7015
GABRQ	-0.17225
NR2C2	-0.881
NKTR	-1.3187
TLE2	0.2835
KIAA0892	-0.282666666666667
AURKA	-2.26045454545455
GPRC5C	-0.9515
TBC1D9B	0.248125
PNPLA6	-0.7115
AP3B1	0.167
NAG	0.350875
C11orf68	-0.08
AKR7A3	2.16675
AHCYL1	0.0153333333333333
COP1	0.630333333333333
RPP14	-0.112083333333333
PCDHB18	0.3495
CDH24	-0.277
KRT17	-2.7558
LACTB2	-0.08975
DDX24	0.4715
PHACTR1	-1.99916666666667
SLC35E2	0.10775
LOXL1	0.95575
IQSEC2	0.3435
RGSL1	-0.1015
PCDHGC5	0.661
MEGF10	-0.234375
PRRX1	2.392
ASTE1	0.394666666666667
C6orf159	-1.388
MYOD1	0.125
GAA	1.05875
ZNF747	1.118
KLRC1	-1.759375
IL1RL2	0.5285
GDF9	0.70475
GPR119	0.2515
TRAF2	0.2805
HCK	3.66516666666667
BMP6	-1.55575
IL8RA	0.818666666666667
FLJ35848	-0.858666666666667
EFHA1	-0.1135
CDSN	-0.486
C14orf54	-0.2485
LSM3	-0.6235
ZFP41	0.335
C9orf126	-0.8925
VIT	-0.0305
SPCS3	-0.979
DEF8	-0.9813
CHAF1A	-2.13883333333333
C1orf165	-1.63566666666667
ZFPM2	2.129
FTH1	-0.00274999999999999
SLC35F1	-1.12075
YWHAH	0.7075
C17orf66	0.303833333333333
ADRB1	0.553666666666667
FOXL1	-0.1475
RG9MTD3	-0.755833333333333
UMPS	0.242
MGC13008	0.262
KIAA1161	0.692
CCDC77	-1.9375
C12orf65	-0.9208
COG4	-0.788166666666667
RCP9	0.519583333333333
RP4-692D3.1	2.77166666666667
CDC2L5	0.63975
MGC7036	0.527333333333333
DNAJC11	-0.41775
GDF2	-0.0451666666666666
TIMM17A	0.3545
HNRNPA0	0.4755
OR2H1	-0.19375
PCBP1	-0.137625
COL23A1	-1.437
LRRC2	1.129
NSD1	0.134785714285714
FLJ37078	-1.101375
WDR91	-0.0775
TMEM179	-0.20825
DSCR10	0.462
CNDP2	1.2519
FYN	-0.0025
BEX2	-1.96416666666667
KCND3	0.31275
YPEL5	1.524
LRRC42	-0.27
C17orf45	-0.02175
ZNF649	0.2788
LOC150763	0.645875
COL5A2	3.26691666666667
CNGA2	0.039
ELA2B	-0.8778
RAB9B	-0.39125
FAM100A	-0.256
NAIP	-0.873357142857143
MYOZ2	-0.650142857142857
SPATA12	-0.1655
XRCC4	-1.05125
CYB561	1.6384
CHST10	-0.2605
BAI1	-0.874
BRSK1	-0.432
C17orf89	-0.25075
PDE6H	-1.0285
FLJ20309	-0.2683
MAP7	1.029125
SCN4B	1.255
SPAG9	-0.9808125
SERTAD1	1.0525
FLJ21963	-0.7615
ANTXR1	1.0393
TMPRSS13	1.03066666666667
ETV7	2.77016666666667
DGAT1	1.5235
NKIRAS1	0.938
TAC3	-2.8835
CORO1C	-0.216166666666667
RAD54B	0.223
HRASLS3	3.91133333333333
C21orf42	0.136
BARD1	-0.122
ZNF177	-1.0295
MIP	0.844
ZNF442	-0.327
F2	-3.4636
GRIA1	0.544
GALNTL2	2.182
WNT5A	-1.3072
LENG9	0.5945
hCG_25371	-1.281
FOXR1	-0.4765
TRA@	1.0775
PWWP2	1.34
C1QTNF7	2.85966666666667
SLC7A4	0.635
C4orf7	-0.4705
C17orf80	0.1335
KLK4	0.695
IL31	null
TMEM176A	3.33
CTNNB1	1.2104375
BHLHB2	0.964
TMEM185B	0.518333333333333
ARD1B	0.05325
C1orf93	0.998
BRUNOL4	-0.221666666666667
LOC541469	-0.594166666666667
UPK2	0.22975
GAS8	0.408833333333333
PATE	0.385
IMPACT	0.70325
WNK4	-0.0698333333333333
HNRPLL	-0.8305
GAD2	0.5585
ITGA6	-0.39225
BMP15	0.482
CYP2A7	2.441625
RIC8A	-0.1175
CCND1	-0.533
USP35	-0.075
DSCR2	-1.12025
CCL4	4.25166666666667
ZCCHC10	0.5435
NOL11	-0.4995
TRPM2	1.23558333333333
PSMD2	-0.764090909090909
CHTF18	-0.512
USP18	1.406125
RRAS	0.263875
LAMC3	-1.20175
TOX	-2.22033333333333
PCDH15	0.3555
GABRG3	-1.90175
NUDCD2	-0.095625
SGCZ	1.517
KCTD17	-0.2888
SPSB2	0.155
TPPP3	3.058
CILP2	1.44333333333333
CALB2	3.562875
CEBPZ	-0.801666666666667
ZNF479	-0.578
FMOD	5.25966666666667
C21orf66	-0.361
CLN6	-0.57
ANAPC1	-0.964875
SH2D3C	2.13175
PTPN14	-0.0503
TRIM42	0.37275
APTX	0.33625
SNRPG	-0.9765
BMS1	0.0835
MAGEA3	-4.031
NFATC3	-0.597666666666667
LRRC45	1.12166666666667
ARS2	-0.438928571428571
LRIG1	1.508
EPSTI1	1.719
PRSS27	1.78675
ERC2	-0.80675
PRKACB	0.210857142857143
PRDM13	-3.6355
HCG27	-1.3755
KLK12	-1.113
HSD17B7	-0.8445
ZNF354A	0.36175
PCDH11X	-0.015
DMGDH	0.685
PCBD2	-0.328333333333333
TMC6	-0.49575
RIMS1	1.114
SF3B2	-0.127166666666667
RCN1	0.284833333333333
CPB1	3.91725
BCAR3	0.071
FCRLB	-0.83325
PAK1IP1	-0.44025
OR10H1	0.204
KIF9	0.857
PITPNM2	-0.683875
L3MBTL4	-0.0505
TGFB1	-0.2497
ZXDC	-0.08675
SLC6A16	-0.45625
SRrp35	-2.009625
LRRC8E	1.219
PPIAL4	0.830416666666666
EOMES	2.32366666666667
PAX2	-0.4395
SCARF2	0.0325
PSEN2	1.10675
PCDHB13	-0.05175
C10orf28	-0.294125
DHRS7B	0.312571428571429
C1orf131	-0.073
ASB1	-0.6794
ZNF223	0.330666666666667
LCMT2	0.989
MEP1A	-0.9835
TMEM53	0.282
RSPH3	1.11375
C10orf33	-1.236
LOC644285	-1.91575
PTPN9	0.7345
ABCA12	1.8775
CCDC37	-0.75
RUNDC1	0.2727
YES1	-0.465833333333333
FAM120AOS	0.9965
OR5M3	0.6645
PPP1R3F	0.678333333333333
IL13	0.1616
MDFI	-1.21525
PRNT	0.70425
ZDBF2	-1.296
OR10C1	0.5055
CLIC1	-0.262833333333333
