Hybridization REF	TCGA-BH-A0BG-01A-11R-A115-07
PP8961	0.77975
MRPL18	-0.629
ABCG2	-3.4135
PACRG	1.45175
BBS2	0.19025
KREMEN2	-2.7225
FBXO21	0.72025
HNRPUL1	0.451833333333333
GRB10	-0.66025
CLSTN1	1.00925
LMAN2	-0.7406
C17orf61	-0.38
NIPSNAP3A	0.7435
INSIG2	-0.4925
PCDHB7	0.846333333333333
STXBP2	0.141125
CMAH	2.08383333333333
SEMA5B	0.3655
ZNF155	0.845166666666667
COQ6	-0.886666666666667
PRPF4	-0.679
TSPAN15	0.4645
VN1R5	0.56275
LATS2	2.34275
SELK	-0.0165
PGK2	-0.35225
MS4A1	2.502625
TYW3	0.0934
KRTAP5-1	1.20975
RCCD1	-0.4475
BTN1A1	0.45
DDX28	0.245
TMEM65	1.8275
LOC92345	0.15825
TTC31	-0.40425
WDR46	-0.5975
CHP2	-1.476
LSP1	1.119875
ZNF542	-1.77575
EXOSC1	-0.5805
ARHGAP18	0.0411666666666667
LRRTM4	-0.8895
MAOB	4.1915
CACNB4	-1.10475
MGC33846	2.255875
RANBP3L	0.555
ATP5L	-0.340625
ONECUT1	-2.8355
NUDT9	0.5165
TMEM149	1.5165
STX17	0.3575
IGSF10	-3.45225
TMPRSS9	0.676
BMPR2	1.70608333333333
ALLC	-0.02825
KLF7	1.076625
GCC1	-0.2288
TIMM9	-1.08275
CDO1	-0.8075
MGC10701	-0.1495
IFI6	1.88116666666667
FRMD8	1.0115
MGAT2	-0.5485
WBP5	0.612166666666667
CNIH2	0.27475
KIAA0907	-1.3602
KCNH8	3.083
CTSG	-2.4715
GRIK1	-0.921333333333333
CUL5	0.388375
FRMD1	0.5075
OR9A4	1.3635
SYT6	-1.38725
FOXD4L2	-0.46625
ANAPC2	-1.23883333333333
OPN5	0.4435
TAF13	-0.50925
LYG2	-0.85875
GGNBP1	-0.0785
C11orf40	0.5545
OTX2	-1.137
REG4	-0.2725
EIF5	-0.682
PALB2	-0.35875
SEPSECS	-0.5778
RNASE3	-0.19075
TRIM49	-1.5465
POLR2K	0.4836
GPR42	0.2705
C8B	-3.18175
SASS6	-0.626
PREB	-0.3325
OR3A3	0.196
TUBA8	0.776125
IGLV2-14	-0.998
STIL	-1.7115
ANKFN1	-1.5645
NME7	0.1655
HOXC12	-0.798
UBE2C	-1.108
FHOD1	-1.145
CDK2AP1	1.50375
OR6K2	0.2145
DHPS	-1.13475
RPL5	-0.2335
TRGV5	0.647
LOC541472	0.577875
HCCS	-0.0622
DENND1B	2.243
LHX3	0.563
OR5D16	0.3475
CXorf57	1.36516666666667
IRF2BP1	0.51125
NDST2	0.494
LCE3D	-0.1985
BOLL	0.6165
SYT3	-1.1855
PIH1D2	-1.50375
C20orf7	-0.430166666666667
IL1R2	4.62416666666667
SLAMF9	-0.2045
PPME1	0.027625
PIK3CA	0.624
TRAPPC1	-0.166125
COLEC10	-0.693
SLC9A6	0.0968333333333333
PDDC1	0.152333333333333
CCDC53	0.47475
GK3P	-1.16175
DAZL	-0.35525
BRI3	0.849
SDK1	-0.784125
CYP2C18	-0.0505
IFI44L	4.2595
RPL3L	0.3575
FUT9	-0.258833333333333
KIFC2	0.138666666666667
PMP2	0.70975
SLC4A9	-0.4305
PLAG1	1.12366666666667
MYCBP2	0.772666666666667
OR4E2	0.4515
CCDC65	0.633
C16orf82	-0.113
ENTPD4	-0.140625
BRP44L	0.079375
PMP22CD	0.2885
TMCO4	1.25616666666667
KCNN1	-1.13666666666667
WDR35	-0.0715
CCDC80	1.825375
C3orf31	-1.67925
SLC7A9	-1.6575
TMEM190	-1.24125
DBC1	1.7595
FADS3	0.531
PDZD8	1.02833333333333
GRM5	0.479375
AZGP1	1.7593
PEX3	0.551
MED1	0.280428571428571
ATG4C	-0.446666666666667
HNRPH3	-0.988625
FAM109B	2.62875
C4orf17	-0.281
CA10	-0.3905
OPRD1	-0.259
CCL16	-1.69025
SACM1L	-0.5225
CST6	4.01675
CD63	0.3673125
LGI1	-2.68975
ZNF784	0.68325
CRYBB1	-1.2945
CX3CL1	3.0674
TOP2A	-1.514
GYPB	-3.89116666666667
GADD45GIP1	-1.0685
FEN1	-1.314625
IGF1R	0.281
WDR72	-0.728666666666667
PURG	-1.21033333333333
DEFB126	0.635
PKD1L1	-0.05025
CAV1	-2.3416
GNPDA2	-0.000700000000000003
DGAT2	1.494625
NLGN1	-5.14
STRBP	-0.420375
HPRT1	-0.339166666666667
FANCI	-1.586
PSMA7	0.29825
DBF4B	-0.827333333333333
TTF1	-1.026
RAD54L	-1.82425
ELOF1	-0.906
PLAGL2	-0.204375
ZNF256	0.136
HMGCL	0.19425
MSI2	-0.620333333333333
RPESP	0.584166666666667
C11orf60	-0.7705
ABCD1	0.256
ACAA1	-0.3097
SPARCL1	4.05921428571429
IL6ST	-0.1967
ZNF319	0.6525
TMEM109	0.6322
FAM90A1	2.04333333333333
IL22RA1	-0.3315
ATP4B	0.396
TEC	-0.757666666666667
C7orf30	-1.38825
TXNDC2	-1.01333333333333
ABCB4	-0.71175
KIAA1191	0.14075
C9orf38	-0.166
SFTPB	0.651875
CNTNAP2	-1.37558333333333
FRK	2.4345
TBX19	2.97225
CHD4	0.32425
C6orf26	-2.044
MOSC2	1.3095
IKBKE	0.929
HIF1A	-1.71583333333333
LOC595101	-0.7075
RELA	0.729833333333333
TMEM16B	-0.0453333333333333
ABHD12B	-2.922
TSEN34	0.323
KIF18A	-1.467
TXNDC9	0.367
SPATA2L	1.042
SEMA4G	-0.39
C21orf91	0.97375
MATN1	-0.2855
KCNIP4	0.057
TUSC1	2.144875
OR4C15	0.13125
ARMCX6	0.491333333333333
WBSCR27	-0.397833333333333
OR52I2	-0.3915
KIAA1604	0.5575
DYNC1I1	-0.19575
PPP4C	0.149
SLC47A2	-2.36383333333333
TREH	0.078875
CD48	2.53916666666667
ST14	2.19933333333333
PKN1	-0.4785
SPON2	1.14175
XBP1	-0.898416666666667
SFRS12	-0.823666666666667
EFCAB6	0.042
SELT	-0.5705
SLC39A2	2.0125
ERF	-0.0131666666666666
ARL3	0.34325
SURF6	-0.3361
MLLT10	-0.00580952380952381
FLJ11171	0.545333333333333
TDGF1	-4.14716666666667
ERCC6	-0.19975
EIF2AK4	0.871875
BAZ1A	-0.0835
LRRN3	-0.149833333333333
TMC3	-0.1885
EFTUD1	0.02425
PTPRO	1.01966666666667
CLEC12A	2.68
ACBD4	0.36325
ZDHHC14	-0.86675
OTUD7B	0.712875
ACTB	0.822125
MSRA	-0.40025
LCE5A	1.5435
IFI35	1.31025
BSCL2	-0.328833333333333
ANKRD12	2.20983333333333
CFHR2	0.035
RGAG1	-1.0965
HSFY1	-0.1685
SLC30A5	-0.174166666666667
IMPG1	-0.0775
GPR109A	0.2355
ZNF185	1.5395
IYD	0.2555
NPCDR1	0.3345
SERPINA13	0.3705
HMGCLL1	-0.87575
NEUROG1	1.43783333333333
UBQLN1	-0.1418125
LIN37	0.4625
SOCS2	-2.895625
DSCR4	-0.222125
XKR6	-1.7995
GPR142	0.634
KRTAP13-3	0.6805
CCDC15	-1.99516666666667
MOS	0.951
CD1E	-1.178
OFCC1	0.266166666666667
FAM83D	-1.982
SRFBP1	-0.2835
C9orf96	-0.0055
DHDH	-0.70975
CCDC90A	0.358
RABL3	-0.127
CD320	-1.63883333333333
ANGEL2	0.513166666666667
MRPL21	-0.3135
SMG6	0.136
INSR	2.01025
FLJ14816	-0.7585
GLRB	-0.384666666666667
C9orf89	1.2805
CIZ1	-0.53425
URG4	-0.824333333333333
LRDD	-1.37266666666667
CBY1	0.767666666666667
NFX1	0.122125
MTERFD2	-0.457428571428571
C19orf23	0.33
PGC	-2.48475
IER3IP1	-0.9362
RASAL2	2.25908333333333
C1orf89	-0.22775
SYNJ1	-1.026625
NFKBIE	1.88325
FLJ40125	-1.34816666666667
TCEB2	0.2225
NOG	-1.6095
POLR2J2	-0.1075
HLA-B	3.568
PCDHA1	-1.157
PPP2R2B	-0.82375
ARHGEF17	0.8535
TCF7L2	2.51278571428571
CHD5	-1.06916666666667
ZNF431	-1.452375
TBC1D25	0.751
ZNF800	0.67075
SCUBE2	-1.08718181818182
MYCBP	-1.1885
GPX5	0.2845
C6orf129	0.5025
QSER1	0.484666666666667
ULK2	1.51325
PIGO	0.280833333333333
NRCAM	-2.13578571428571
SLC35E3	1.3145
CSRP2	-0.2645
HYPE	0.50475
MAPK15	0.651666666666667
MGC14327	-0.633
TIMM13	-1.23633333333333
ZNF462	1.95525
GBA3	0.51875
TEX13A	0.569
MCM6	-1.01588888888889
MTRF1	-1.303
ABCA7	-1.5875
EIF4A2	-0.64225
ZC3H10	0.4395
RPGR	-0.102166666666667
C20orf94	0.973
RP1L1	-0.2205
GPR125	0.83225
USP22	0.213785714285714
OR1L4	0.01
MLZE	1.6455
FLJ32065	0.05775
PTCD1	-0.3145
CRTAC1	-0.00250000000000001
BXDC2	-1.14925
C18orf1	3.3515
FAM107A	3.65485714285714
EFNA3	0.00875
P18SRP	-0.6495
CAMKK2	0.776
KIAA0649	-0.83425
NES	-1.855
HS6ST3	-2.69725
PON2	0.2385
TCP11L2	-0.209
CLEC4A	2.20075
PRR12	0.409
MLXIPL	-1.0528
C2orf50	0.439
ZNF28	0.6795
ENC1	0.277166666666667
MAP2K1	-0.890625
FKSG2	0.51175
KIAA0430	0.82575
PTP4A1	-1.53261111111111
GPR156	1.236
GTF3C6	0.44975
UBR2	0.3387
LOC388272	-0.01975
MAK	0.0125
ACOT4	0.1
STC2	-2.9165
PIGW	-0.76475
SAE1	-0.587125
COL6A1	0.471318181818182
OAZ1	0.105166666666667
STMN4	0.348166666666667
EDG3	-0.485
SGCE	1.43383333333333
IL11	-2.519
PRSS8	1.5565
YIPF5	0.597
WNT4	2.905875
CSN2	0.0291666666666667
TCF7	-1.820875
TDO2	2.1165
SAMD9	1.7070625
S100A7A	-0.274
MMRN1	1.6115
GKAP1	-0.79725
AKR1C3	-2.284125
RNF19A	1.518875
GMDS	0.21925
YKT6	-0.898125
SPARC	0.8565
C12orf31	-0.137
UBE2V2	-0.337833333333333
FBXL18	-1.026
KIAA0460	0.7665
ADAM22	-0.827142857142857
SERPINC1	-5.019
KCTD21	0.43675
MYOHD1	-1.61925
ZNF37A	1.404
GTF3C1	-0.236
CTSZ	1.4245
PRNPIP	-0.642375
DRD1IP	0.229
NR1I2	-1.86816666666667
ZNF266	-0.9955
SPAG4L	0.6775
COX4NB	0.02625
SAPS1	0.757
APOA1	-2.77725
TATDN1	0.808166666666667
C10orf82	-1.4965
KPNB1	-0.36625
FOXO3	0.951583333333333
CRYBB2	-0.9155
ZBTB5	0.116
SLC25A38	-0.53525
DCTN2	-0.304
IFT20	0.64375
CTHRC1	2.67375
C1orf31	-0.120875
UHRF1	-1.7014375
GPC6	-0.35775
C10orf54	2.12225
MCF2L2	-0.21
WNT9B	0.082875
OLA1	0.108625
FAM120B	-0.81875
TTLL10	0.552
CYorf15A	-4.85
RELN	-2.0575
SCN2B	-0.0288333333333333
MFHAS1	-0.3305
NKX3-2	-0.9255
RASGRF2	-0.5285
SSBP1	-1.28033333333333
KPNA6	-0.314142857142857
LOC389118	0.0905
HS3ST4	-2.0461
SUPT7L	-0.458625
FLJ32658	-1.46975
IGFBPL1	-0.94175
KIAA1641	-0.3279
SHKBP1	0.253666666666667
CSF1R	4.1895
NAGK	0.40025
MYL2	1.53075
HIST1H4C	0.781166666666667
TOMM7	0.15875
ADAMTSL3	4.1661
TNFSF14	0.45375
PRRT2	-1.252
VTA1	0.483625
AOAH	3.00033333333333
CRISPLD2	1.134
PNN	-1.2439
TA-NFKBH	-0.09675
ESPN	-1.0725
RBM43	1.033
KIAA1267	0.498875
DDX3X	0.457166666666667
KIAA1576	-4.609
PLXDC1	3.47966666666667
FLJ25801	-1.67925
HNRNPL	-0.24725
RUNDC3A	0.00899999999999998
CASP12	0.08
SH2D5	0.3425
RPL26L1	-0.892
OR51A7	0.092
HDC	0.5065
C2orf16	0.325333333333333
SYTL3	1.48475
GOLGA4	0.259
NOTCH1	0.196333333333333
ATPAF2	0.38775
ECD	-0.26825
SSX5	0.0608333333333333
SNAP91	1.12
OCA2	0.09225
PNPO	-0.279166666666667
DAPK1	1.89416666666667
PINX1	-0.434666666666667
SELENBP1	0.67125
NEK3	0.616166666666667
TMED4	-0.573285714285714
SSTR4	0.2295
FOSL1	-2.16
CD40LG	1.1855
CES1	-1.24658333333333
DCI	-0.0946666666666667
B3GAT3	-0.123
STK17B	1.7875
CNTN6	-0.089
CYP3A4	-1.82983333333333
MBOAT2	0.987071428571428
PISD	-0.014875
USP1	-0.40425
PYDC1	1.56133333333333
CENPM	-0.915625
SAR1B	-0.3635
TTC7B	-0.91
DP58	0.4585
GPC1	0.15375
RBL1	-1.026375
TMEM137	-2.25333333333333
TOB1	-0.08275
TCEAL1	0.739333333333333
CENPF	-0.381818181818182
C6	2.1815
PRSS1	-3.2905
PPIL6	0.697666666666667
C6orf124	0.2035
ODZ4	0.263
SNCB	-0.259
NDUFB9	1.809375
CNOT6L	1.39216666666667
S100A9	-0.293
TRIM50	-0.605
KCTD1	1.7123
WDR63	-0.48775
SPEF2	1.41925
RNGTT	-0.3535
CXorf22	1.5395
KCNK16	-0.2925
CEP250	-0.6455
ATPBD1B	-0.69575
KCNJ2	3.64
MT1B	-0.5255
ZNF684	-0.2415
SLC4A1	0.69575
PDHA1	-0.38575
ZNF492	-1.523625
TKT	-1.59525
BYSL	-0.205375
RNF38	0.943625
AHDC1	0.854
KLHL2	0.79775
CMTM8	1.3375
DMP1	-0.733
HERPUD2	0.0105
CRTAM	3.8795
ZNF572	1.026
TMEM16J	0.236
HSD17B2	-3.03725
UBE2G1	0.181
AHSA2	-2.837
PELI2	-1.2865
TPX2	-1.4985
ATP9B	0.315166666666667
DAZAP1	0.014875
HMGCS2	-0.0861666666666667
C17orf38	0.4385
B9D1	-0.412625
NKX2-5	-1.365
KIAA1276	-0.55975
LILRB2	3.2595
CSTF1	-0.823333333333333
BTN2A1	0.199
C15orf48	3.80225
IGF2BP3	-3.92175
FAM113B	0.753
HRG	-0.52725
ZNF131	-0.34425
USP47	0.988785714285714
CCDC88B	-0.11125
HCN1	-0.9654
HTN1	1.10916666666667
SYCP3	-0.32475
C13orf23	-0.073
PAPOLA	0.31375
AATK	-0.2845
MSH3	-0.8255
NDUFAB1	-1.07175
ITLN2	-1.671
BAK1	0.221166666666667
MRPL45	-0.571
MTNR1B	0.212833333333333
LOC645843	0.037
SPECC1L	0.4875
PGCP	1.7835
SPN	0.450625
GPR143	1.90683333333333
ZNF576	1.28283333333333
TMEM39A	0.4109
ATP5D	-0.7365
MAGEB3	-2.402
RPS5	-0.0718333333333333
ANP32E	-0.200214285714286
MTMR1	1.17925
YEATS4	-0.51125
SYNGAP1	0.187
PCOLCE	-1.1035
MNS1	-1.5585
PCYT2	0.447333333333333
ZNF182	-0.57125
LAX1	2.04075
SPPL2B	0.7647
ELOVL5	-0.9165
PCDHAC1	0.308
B4GALNT1	-0.305333333333333
BLOC1S2	-0.963375
ZNF673	-0.5882
ARHGAP21	1.51383333333333
IRX5	2.3355
LRFN5	-0.830333333333333
FAM7A1	0.6785
RAB19	0.656
GINS1	-1.75175
ITM2B	1.1795
PAPSS2	1.77325
OR5BF1	0.4575
ACSL3	0.36875
KIAA1919	-1.41266666666667
GLT8D2	1.3555
UTRN	1.13228571428571
CNN1	0.06175
HISPPD2A	-1.01533333333333
SDAD1	1.32825
SIGLEC9	1.20016666666667
RPL35	-0.763857142857143
C22orf26	-0.091
IMPDH2	-1.340125
WDR69	-0.9105
SEC14L5	-0.309
CLTA	0.496
RP11-529I10.4	-0.659
GPR37L1	0.144833333333333
OGDH	-0.2615
ASB13	0.870333333333333
ZFP14	1.2995
ZCRB1	-0.0616666666666667
KPNA3	1.604
HSPA1L	0.14275
RHOC	0.6705
LOC554175	-0.56675
PPP3CA	1.1276
SLC1A7	-0.6225
ZNF529	-0.315333333333333
RBED1	0.16225
DDB2	-1.04375
FLJ11286	0.057
SPATA1	0.2175
MKNK1	0.198166666666667
DYSF	0.6665
ALKBH2	0.19375
NKD1	-3.21483333333333
C1orf174	-0.04025
PLEKHO1	1.1125
ASB10	0.18475
RING1	0.0993333333333333
NPC2	1.0785
AVPR1B	0.219
YTHDF1	-0.430666666666667
LMAN1L	0.384
GSG2	-1.064
CEP170	0.5257
RPS4Y2	-4.6535
MSH6	-0.7485
HECTD2	-0.1075
ZNF556	-3.71883333333333
PLEKHC1	-0.4076
AIRE	0.496666666666667
BCL2L10	2.849
LMOD3	-0.447666666666667
ZBTB8	0.5497
FOXA2	-3.7628
SLCO2A1	1.2995
C3orf46	-0.469
PRDM16	-1.09083333333333
TMEM98	0.30375
FRMD5	-0.0705
PDE6C	-0.52
C1orf216	0.438333333333333
EP400	-0.368857142857143
PTK2	1.62375
RNF217	1.38525
NDUFA8	-0.6655
ZFAT1	1.417
LAMP3	4.47066666666667
GLTSCR2	1.328875
NPW	0.929
LLGL2	-0.2431
PPM1K	0.361666666666667
C20orf177	-0.3405
KIR2DL4	0.9564
NFKB2	1.52225
C21orf122	0.0868333333333333
HESX1	0.104
GPR114	1.57383333333333
SLC25A35	-1.42633333333333
GNAT1	0.05325
ORAI3	-0.52725
FAM76B	0.084375
TMEM99	0.1795
TRIM29	1.7468
CDS1	2.28975
RHEB	-0.3046
C4orf27	-0.1225
RAB3A	-1.28775
OTUD6B	-0.3395
GPD1	1.03
CDH15	-1.73916666666667
NPM1	-0.591857142857143
TMEM117	-0.17475
PRPS2	0.609666666666667
GCK	-0.84
ADRA2A	2.38233333333333
TSPYL4	-0.029
TASP1	0.062
WDR19	-0.132333333333333
C10orf38	1.586
PDE4C	-0.757666666666667
FYB	2.06041666666667
C1orf55	0.499
PPFIA3	-0.97975
RAD18	-1.76075
C12orf44	-0.161666666666667
CRYBA4	-0.779
HVCN1	1.6225
TAF10	0.115666666666667
C16orf48	-0.4535
DEPDC5	0.882666666666667
LTBP1	-1.0605
MAPRE1	0.033375
FGF8	-0.352
C3orf52	-0.393875
SENP7	0.496666666666667
LRRK2	1.84775
RUNDC2A	0.729333333333333
KIAA0355	0.547166666666667
CPEB1	-2.6635
PPEF2	0.327
ABI2	0.399333333333333
KIAA0317	-0.109
ATF1	-0.479333333333333
DYNC1H1	1.04425
DIP	-0.532
TMEM33	0.211722222222222
POLDIP3	0.913
C7orf24	-0.8375
GPR171	3.6465
CDC6	-2.52533333333333
PLD1	-0.7132
ITFG2	0.109
NDUFC1	0.28875
AKNA	-0.47125
NBR1	0.6115
PKHD1	1.069375
HPS4	-0.2872
MAFA	1.3405
ULBP3	-0.44725
DIRC1	0.35
IMMT	-0.466375
C22orf13	0.105416666666667
CEL	0.0545
MARK3	-0.432
ADAMTS2	0.770583333333333
ARPC3	0.00566666666666666
TMEM10	0.211375
NPHS1	1.387
BRD8	-0.6145
WDR12	-0.55525
IDI2	0.4375
HOXD13	-2.0565
OR8G2	-0.476
SLAIN1	0.10125
GABRQ	-0.3605
NR2C2	-0.44725
NKTR	-1.0212
TLE2	-0.696
KIAA0892	0.151
AURKA	-2.35981818181818
GPRC5C	-2.9215
TBC1D9B	-0.29175
PNPLA6	0.221833333333333
AP3B1	-0.361
NAG	-0.1645
C11orf68	-0.161
AKR7A3	-0.13575
AHCYL1	0.0175833333333333
COP1	0.773333333333333
RPP14	-0.584666666666667
PCDHB18	-0.16575
CDH24	1.3825
KRT17	0.2915
LACTB2	-0.373
DDX24	-0.0431
PHACTR1	-1.648
SLC35E2	-0.19975
LOXL1	-1.3375
IQSEC2	0.619625
RGSL1	0.675
PCDHGC5	0.2045
MEGF10	-0.10675
PRRX1	2.39383333333333
ASTE1	0.3945
C6orf159	0.19725
MYOD1	1.37325
GAA	0.55525
ZNF747	0.632
KLRC1	0.099875
IL1RL2	1.435
GDF9	-0.84125
GPR119	0.7345
TRAF2	0.282833333333333
HCK	3.65283333333333
BMP6	-1.632
IL8RA	0.586333333333333
FLJ35848	-1.0255
EFHA1	-0.15825
CDSN	-0.767333333333333
C14orf54	-0.400833333333333
LSM3	-1.491875
ZFP41	0.276
C9orf126	-1.37366666666667
VIT	4.1505
SPCS3	-0.8705
DEF8	-0.409
CHAF1A	-1.67766666666667
C1orf165	-1.33133333333333
ZFPM2	1.96733333333333
FTH1	0.50675
SLC35F1	-1.62725
YWHAH	0.964
C17orf66	0.3015
ADRB1	-0.338833333333333
FOXL1	2.0965
RG9MTD3	1.212
UMPS	-0.15075
MGC13008	0.232
KIAA1161	0.9405
CCDC77	-1.08675
C12orf65	-0.3289
COG4	-0.178666666666667
RCP9	1.25166666666667
RP4-692D3.1	1.72566666666667
CDC2L5	0.061
MGC7036	0.275666666666667
DNAJC11	-0.332
GDF2	-0.0591666666666667
TIMM17A	0.167
HNRNPA0	-0.6637
OR2H1	-0.38475
PCBP1	0.379875
COL23A1	-1.778
LRRC2	1.48321428571429
NSD1	0.403
FLJ37078	-2.038125
WDR91	-0.812833333333333
TMEM179	-0.274
DSCR10	-0.258
CNDP2	0.5668
FYN	-0.373
BEX2	0.599166666666667
KCND3	0.33075
YPEL5	1.5215
LRRC42	-0.384
C17orf45	0.545625
ZNF649	0.2414
LOC150763	2.254875
COL5A2	2.04725
CNGA2	0.4095
ELA2B	-1.03516666666667
RAB9B	-0.47275
FAM100A	0.35975
NAIP	-0.547
MYOZ2	-0.95425
SPATA12	0.0655
XRCC4	-0.48025
CYB561	1.9852
CHST10	0.5135
BAI1	-1.75466666666667
BRSK1	-0.9785
C17orf89	-0.046625
PDE6H	-1.04
FLJ20309	0.8444
MAP7	1.808375
SCN4B	-0.43025
SPAG9	-0.1379375
SERTAD1	0.707
FLJ21963	-1.394
ANTXR1	-0.0715
TMPRSS13	2.1915
ETV7	4.03816666666667
DGAT1	0.198333333333333
NKIRAS1	-0.228666666666667
TAC3	-3.4895
CORO1C	-0.502
RAD54B	-0.996
HRASLS3	0.5875
C21orf42	1.3355
BARD1	-0.3475
ZNF177	-2.71466666666667
MIP	-0.2375
ZNF442	-0.951
F2	-3.3477
GRIA1	-0.243
GALNTL2	2.07416666666667
WNT5A	-1.4664
LENG9	0.1565
hCG_25371	-0.9185
FOXR1	-1.2085
TRA@	1.4806
PWWP2	1.418
C1QTNF7	0.798666666666667
SLC7A4	0.42325
C4orf7	4.0775
C17orf80	0.563333333333333
KLK4	0.754
IL31	-0.247
TMEM176A	3.6205
CTNNB1	0.75475
BHLHB2	-0.599
TMEM185B	0.850666666666667
ARD1B	-0.26075
C1orf93	-0.4605
BRUNOL4	0.722166666666667
LOC541469	-0.862166666666667
UPK2	-0.6065
GAS8	1.21
PATE	0.281
IMPACT	1.809375
WNK4	-2.24716666666667
HNRPLL	-0.0745
GAD2	0.01375
ITGA6	1.57475
BMP15	0.230166666666667
CYP2A7	0.251
RIC8A	0.528
CCND1	0.371666666666667
USP35	0.243
DSCR2	-1.7755
CCL4	4.54766666666667
ZCCHC10	-0.3425
NOL11	-0.36825
TRPM2	0.597416666666667
PSMD2	-0.571454545454545
CHTF18	-1.7485
USP18	2.00725
RRAS	1.354
LAMC3	-0.69125
TOX	-0.525166666666667
PCDH15	-0.4385
GABRG3	-2.19275
NUDCD2	-0.476625
SGCZ	0.529
KCTD17	-0.6293
SPSB2	1.025
TPPP3	1.1205
CILP2	0.193
CALB2	2.294125
CEBPZ	-0.1025
ZNF479	-0.8675
FMOD	3.929
C21orf66	-1.23814285714286
CLN6	-0.427666666666667
ANAPC1	-0.431875
SH2D3C	1.43175
PTPN14	2.3569
TRIM42	-0.24075
APTX	-0.06575
SNRPG	-0.701333333333333
BMS1	0.25775
MAGEA3	0.698
NFATC3	-0.26375
LRRC45	0.754333333333333
ARS2	-0.362357142857143
LRIG1	-0.153333333333333
EPSTI1	1.68283333333333
PRSS27	1.67
ERC2	-0.09175
PRKACB	0.0539285714285714
PRDM13	2.227
HCG27	-0.8235
KLK12	-1.979
HSD17B7	-0.065
ZNF354A	-0.14425
PCDH11X	0.7785
DMGDH	-0.13625
PCBD2	-1.1075
TMC6	-0.957625
RIMS1	0.0605
SF3B2	0.168666666666667
RCN1	0.872333333333333
CPB1	-0.13325
BCAR3	-0.531
FCRLB	0.6895
PAK1IP1	0.132
OR10H1	0.0825
KIF9	0.2884
PITPNM2	-0.12875
L3MBTL4	4.01425
TGFB1	-0.5894
ZXDC	0.24925
SLC6A16	0.88525
SRrp35	-0.417625
LRRC8E	-0.609
PPIAL4	-1.2415
EOMES	2.76666666666667
PAX2	-0.305
SCARF2	0.4915
PSEN2	1.41
PCDHB13	0.38625
C10orf28	0.358
DHRS7B	-0.293
C1orf131	0.05125
ASB1	-0.8307
ZNF223	0.7725
LCMT2	-0.57675
MEP1A	-1.58125
TMEM53	-0.05575
RSPH3	0.55075
C10orf33	-0.6705
LOC644285	-0.59725
PTPN9	0.389333333333333
ABCA12	-4.2915
CCDC37	-0.6835
RUNDC1	0.2739
YES1	1.98683333333333
FAM120AOS	0.78225
OR5M3	-0.1555
PPP1R3F	-0.1135
IL13	0.3705
MDFI	0.93625
PRNT	0.24375
ZDBF2	-2.14
OR10C1	0.166333333333333
CLIC1	0.179333333333333
LILRA5	0.337166666666667
CSAG1	0.885666666666667
TREML2	0.6235
FAM125A	-0.960833333333333
ZNF74	-0.4555
FAM104A	0.158375
LRRC39	-2.2325
SAMD5	-1.1265
HYAL2	-0.48275
HIST2H2AC	-0.025875
IGFBP5	0.69104347826087
NRTN	0.3025
KIAA0556	0.1977
FAM29A	-1.25511111111111
JMJD2A	0.99475
EPHB1	3.918
POLD4	0.273375
ANAPC10	-0.82325
LRRC36	-1.27175
MEGF6	-0.1025
LPHN3	-1.22266666666667
BMP10	0.0361666666666667
C21orf55	0.011
CREM	-0.759625
PTGER4	0.317
METAP1	-0.473
KCNQ1	0.542666666666667
NR2F2	0.707375
SSFA2	0.0718333333333333
CTTNBP2	-3.255
BCL2A1	0.20975
ZBTB24	0.2495
SLCO6A1	-1.778
PRDM1	0.8661
OR7D2	-0.776333333333333
CCDC47	0.5517
LOC646982	0.1055
SLC26A6	-1.845
BIN1	0.7398
SRRM1	0.354428571428571
PCSK1N	0.60875
ALS2	0.457
ECT2	-1.48305263157895
CACNA2D2	-0.8865
DOCK6	-1.86025
C10orf119	0.32725
FATE1	0.592
DUSP23	1.84675
TRIP6	0.00949999999999999
NUP35	-0.35425
CDH3	3.373
KLHDC8A	0.4795
C9orf116	-1.590625
EI24	-0.2675
CENTD1	2.53233333333333
RWDD2B	-1.5885
DOCK1	1.109
NPAS2	-0.6355
NR3C2	2.8825
FAM63A	0.8215
INPP5F	-0.526166666666667
FAM111A	-0.2051
MYBL1	-0.00808333333333334
IQGAP3	-0.263833333333333
CRADD	-0.523833333333333
DUSP12	-0.90225
PDZK1IP1	3.36975
VASH2	-0.1495
CTR9	0.3865
VIL1	-3.56725
OR8U1	0.460333333333333
CCDC107	1.509
PTTG1IP	-0.050125
OR4X2	0.296
COL9A1	2.5465
PSMD9	-0.5435
ZFP62	-0.203
TIP39	0.44775
PARP15	1.3275
TTC19	0.539
C1orf114	-2.31366666666667
GFPT1	0.749
SLC27A6	0.7325
MRPS10	-0.4702
CALML5	-0.203
TRPM7	0.093
CGNL1	2.204
CECR1	0.86525
SERPINB8	-0.398666666666667
TMEM102	1.44475
PDIA2	-2.78875
NUCKS1	0.438833333333333
HOTAIR	-2.4385
EBI3	0.659
NXN	-0.87275
ZMYND19	-1.03925
FOXJ3	-0.24925
EIF5B	0.2951
EIF2B4	-0.2135
LEO1	-1.10575
ZIC5	-2.10966666666667
IL20	-1.66933333333333
KIAA0415	0.38125
FLJ37357	-0.4215
