Hybridization REF	TCGA-AN-A0FW-01A-11R-A034-07
TRIM4	0.577071428571428
SH3YL1	0.5915
TREM2	3.80683333333333
SERPINI1	1.27875
HDHD3	0.040875
TMEM38A	-0.43075
EID2B	-1.14075
TDRD3	0.437833333333333
SEDLP	0.5145
THSD7A	1.44783333333333
NDST3	-2.67533333333333
KLHL15	-0.698916666666667
DHRS12	1.8845
FBXO9	0.219214285714286
TNPO1	0.18225
MRPL13	-0.714
SNX5	-2.47
METTL6	-1.0035
SOD1	-0.59875
CHML	-1.845
PACS1	0.64575
SIRT5	-0.9912
CAPN2	0.125166666666667
FXYD5	-0.4655
TWISTNB	-0.661125
LRFN1	0.639166666666667
UBE1L	0.04625
UBE1C	0.05775
OR51B2	0.104666666666667
OR4D11	0.406
C15orf2	0.442
NR4A1	-0.478833333333333
LOC339047	-2.496
TRIM17	-0.834625
ATP5G3	-0.297428571428571
RPL15	-0.765416666666667
ADAMTS8	0.3125
HOXC4	1.249
C14orf37	1.906
CEACAM5	1.405125
MYT1L	0.697
RASA2	-0.28125
OSBPL7	-0.869
STAG1	-0.712
GIMAP4	4.46233333333333
FUT3	-0.0439999999999999
PIF1	-2.270125
LPIN2	-0.1725
SH3PX3	0.7045
PDP2	-0.7045
PAPD1	-0.46475
ERP27	5.30675
APOOL	0.0171
DIABLO	0.3
TRHR	0.37675
ARMC9	-0.047
RNF152	0.2795
SLITRK3	0.691666666666667
ZNF211	-0.0578
PFDN1	-0.32225
RGS11	0.442
HS6ST1	-0.2652
AKR1D1	-1.70225
TNP2	-0.0425
STK31	4.2035
EML4	-1.54941666666667
SGTA	-0.2915
HIST1H2BI	1.46416666666667
PSMD6	-2.29
KIAA1257	3.51425
C18orf55	-1.4005
FLJ20273	2.02425
RPL28	-0.467166666666667
EPYC	0.509875
NOX3	0.3255
ELAC1	-0.690833333333333
METT11D1	-0.96575
BIN2	-0.653333333333333
NACA2	-0.2045
CCDC17	-2.11875
HM13	0.1512
UBOX5	-0.50175
UBE2O	0.987125
UBL5	0.54475
APOLD1	1.08725
C9orf31	0.38375
TNFSF8	-0.6965
ARHGAP29	0.890625
PROKR2	-0.4995
PDE5A	1.6765
C6orf12	-0.0285
TOM1L1	-0.1745
WHDC1	0.497
FOXI1	0.0693333333333333
RAB4A	0.841
TMEM39B	-0.745
ATPBD1C	-0.57825
FARSA	-0.525666666666667
PLEKHG5	1.24125
CMAS	-0.586666666666667
OR7E24	-0.775
SLC30A1	0.03625
CDC42EP5	1.288
PLAC1	-0.623
KLHL18	-0.250583333333333
LBA1	0.5066
TAZ	-2.06175
CRIP2	2.196375
BTBD11	-1.04366666666667
C16orf72	1.522
DIO2	0.0943
LRRCC1	0.123833333333333
CCDC136	-2.718
PRX	0.07175
RBM5	0.0744
TMEM85	-0.584
TUBGCP4	-1.5155
APLN	0.355875
CDK7	-0.49
SSR2	1.71325
CRELD1	0.37775
C19orf46	2.7975
GAL3ST4	-0.119666666666667
KBTBD10	-0.89475
IL28A	0.49925
WDR27	-1.6115
MCM2	-1.082
SOX14	0.915
FLJ39743	0.448
KIAA0922	-1.20725
HIPK4	-0.119
FLJ25758	-0.8755
C16orf57	-0.76975
PDZD2	0.49575
MCC	-0.306875
HHLA3	-0.6036
ID2	0.65125
C20orf23	1.87366666666667
ZNF688	1.45975
APOC2	-2.58916666666667
LOC440093	2.1175
FAM50B	2.88383333333333
PWP1	-0.161
DNAH10	-0.3435
HIST1H2BA	2.33825
GPR56	0.6005
METAP2	-0.392375
PAN3	0.747666666666667
STXBP4	2.138125
PDHX	-0.384
MTA1	0.515916666666667
ZBED4	0.46075
ZNF720	-0.1895
CDK2	-1.471375
RHOJ	0.863625
CDC37	-0.0161666666666667
ZER1	-0.1055
GRK4	0.558
PRPH	0.35875
POLR2A	0.567875
OGFOD1	-0.52275
NOL5A	-1.30825
PHEX	-2.2825
FLJ16478	-0.23625
C20orf117	-0.548714285714286
CAMTA2	-0.43975
C11orf74	0.869166666666667
DDX17	0.460083333333333
C5orf27	-0.378714285714286
PLEKHA2	-0.8404
PDE4DIP	-1.0374
SCN7A	0.1905
ZNF559	-1.11316666666667
CXCL10	1.84875
ZMYM4	0.412
STK32B	1.6136
KIAA0888	-2.882
TACR3	1.4585
CKAP2L	-0.98575
KIF1A	-1.53466666666667
RSPRY1	0.86575
VCAN	1.328
CYP27C1	-0.25
SYDE1	-1.00866666666667
MED12L	-0.29575
ZDHHC21	0.687125
NHS	0.968
TM9SF3	1.01866666666667
DDHD1	-0.267625
MAFG	-1.0195
BICD2	-0.5259
C14orf119	-0.171166666666667
C14orf43	1.05692857142857
CDH7	-0.95075
ALKBH5	0.233785714285714
JUP	0.452125
TMEM41A	0.3315
MAMDC4	-1.32733333333333
CBX3	-1.083125
LRRC18	0.478
RBMXL2	0.252666666666667
PLA2G4D	0.738166666666667
FGF13	1.981
KIF3A	-0.8175
PDIA6	-1.317
DCXR	-0.1085
CASKIN2	0.29525
EHD1	-0.101833333333333
MARCKSL1	0.584166666666667
ZNF496	-0.091
SCAF1	0.155666666666667
KCTD8	-0.92625
TRAF3IP3	0.521857142857143
LSR	1.3445
CXorf1	1.3275
C14orf112	0.736166666666667
EIF2B1	0.03875
OMP	0.7055
GSTZ1	0.54325
LOC92017	0.67775
ISLR2	1.5545
C12orf36	1.2265
GATA2	0.116
GABRA5	-1.869
CELSR2	-0.381642857142857
STAM2	0.1844
TNAP	-0.5185
PTPMT1	-1.07216666666667
GRP	4.99725
SV2A	-1.1808
MAGEA12	-0.35225
CACNG1	0.802
C18orf19	-1.09625
GSG1	-0.525
PTPRJ	-0.961785714285714
FRMPD1	-0.453
ZNF668	0.37975
PLEKHJ1	-0.393875
ADAT1	-0.9008
TMEM50A	0.6016
UCN3	0.2125
HOOK1	2.10425
IL17B	-0.17
MLKL	-1.532
TTC14	-0.621833333333333
KLHL5	-1.3215
CRYL1	0.421666666666667
FOXH1	0.6065
NFYB	0.22475
PPM1G	-0.42225
GOLGA2LY1	-1.436
NMT1	-1.0515
HADHA	-0.577
CHSY-2	0.947
PLEKHF1	0.043
SAGE1	-3.797
MUSTN1	0.36675
SUHW4	1.173
TFEB	1.27133333333333
ZFYVE27	-0.5435
ATG12	-0.3512
BMI1	1.99507142857143
ZIM3	0.2
MYH4	-0.345
MASP1	-0.88675
KIAA0984	0.32275
RPAP2	-0.58825
ASB5	-0.05525
BOLA3	-1.4875
MIA3	1.02433333333333
KRT35	0.117
KIR3DL3	-0.4855
MRPL51	-0.33375
SEMA3F	0.968666666666667
NDUFB2	-0.00283333333333335
LOC253012	-0.450333333333333
FAM46C	-2.2882
G6PC	-2.12171428571429
CSAG3A	0.360666666666667
PREX1	2.338
SLC25A45	-0.336875
MAPKBP1	-0.6748
CPE	0.4916
GNB1	-0.561
CXCR6	-0.3115
TRIM46	0.4445
C16orf3	0.437333333333333
HPSE	-0.43225
TIGD3	0.637
SPG3A	0.948
LCAT	-2.1182
ST6GAL1	-1.80544444444444
POMC	-0.18525
FLJ36031	-1.60633333333333
NSMAF	-0.7815
SKIL	0.9935
ADSS	0.604833333333333
HMGCS1	-2.3074
POLR3F	-0.7245
RAB10	-0.0295
ZNF277P	-1.085875
ZBTB7B	1.033375
DHRS1	-0.178125
ABCC13	2.03125
CNOT3	0.5515
NFKBIA	0.5335
GAK	0.86
SFT2D2	0.9385
HOXA6	-0.2365
CRTC1	-0.138875
LY6D	-1.10666666666667
C20orf72	-1.56166666666667
CPT1A	1.02675
LMO1	-2.1755
EIF3I	-0.14675
PRB4	0.0785
MCM3APAS	-1.466125
C20orf132	1.654
FOXF2	-2.87025
S100A12	-0.2835
MLH1	-0.48
ACTN1	-0.1376
MRPL36	-0.576
C20orf106	-0.12825
FBXO6	1.36616666666667
MKS1	0.5925
CX3CR1	-1.34575
PDE1B	1.4665
PLP1	-2.85775
KISS1	0.0102
C14orf2	0.0661666666666667
TBC1D3P2	-1.4765
COMMD6	0.7637
ANKRD7	-0.9735
PTCHD1	-1.70957142857143
NARS2	-1.33375
DOCK7	-1.106125
FAM127B	-0.100625
LOC390243	-0.541833333333333
N6AMT2	0.79525
ZNF391	-0.6475
DNAJB14	0.1375
WRB	-0.16975
BPI	-0.858454545454546
TTC4	-0.465
FAM10A5	-0.25525
GOT1L1	0.679444444444445
MAGED1	0.726125
RESP18	-0.084
WFDC6	1.13
MT2A	-1.9935
C11orf56	0.3895
KIAA1432	-0.3735
ROR1	-0.935375
HSD17B14	1.64066666666667
ZFAND2B	-0.012
SAMD4B	0.33325
HEXA	0.258875
HNRNPU	0.820318181818182
USP39	0.0235
NRD1	-0.31725
R3HDML	0.75975
FLT4	0.1035
OMG	-0.0315
OR52N4	0.583
LOC399818	-0.78025
ELA2	-2.37075
VENTXP1	-0.252
RFC5	-1.2375
OR52L1	-0.1975
PAX5	0.662
FBXO2	-1.95125
GMEB1	-0.492
AKT3	-1.258
CRB1	-0.2084
CTTN	1.313
UTP15	0.181166666666667
HSBP1	1.05658333333333
PHF11	0.60575
NDEL1	-0.196333333333333
USP8	0.3965
BAIAP2	-0.0241875
SI	0.6894
ARSJ	-2.44133333333333
BAAT	-3.0225
KCNS3	0.684166666666667
LOC126147	-0.494166666666667
TMEM37	1.61
C1orf162	2.922
MBD1	-0.7192
ITGAL	-0.0868333333333333
WDR73	0.0998333333333333
GKN2	0.1898
ARFGAP1	-0.948375
SLC5A8	1.30733333333333
ZBTB40	-0.0897
CYP4B1	1.8985
LYPLAL1	0.07725
CHST3	-1.46875
MAP3K9	0.277
BTAF1	-2.13033333333333
TFAP2E	-0.46
RBM35B	0.85625
LOC441251	-0.540166666666667
ANKRD25	-0.9205
UQCRC2	0.4685
MAEA	0.50175
HYAL1	-2.43066666666667
RNPEPL1	1.0575
CPSF2	-0.4745
PSD3	2.3717
ABCA13	0.489875
AGR2	2.648875
GBX1	-2.9035
HDLBP	1.17564285714286
ACY3	-1.8975
HECW1	-0.8
ZNF519	-0.86475
HOPX	2.939125
ZNF304	1.232125
OR12D3	0.498
FKSG43	0.2675
METTL1	0.36025
MFSD3	0.2545
PSPH	-1.60175
CLCA3	0.071
DARS2	-0.722166666666667
CDC25A	-2.03166666666667
BAIAP2L1	-2.181
B3GNT5	-1.31675
USP29	0.33175
ARHGEF10L	0.9322
ATOX1	0.1265
ADAM30	0.86725
DNASE1	-0.93325
STT3A	0.01625
RAB6IP1	-0.502
PTN	0.5304
C1orf106	-1.80061538461538
HECA	0.94125
RNF122	0.07175
SLC22A18AS	-0.0593333333333333
GNG8	0.0855
ELP4	-0.427
FAM65A	0.339666666666667
RPL10A	-0.507833333333333
IRS4	0.301
MACF1	0.5197
SEC24D	1.41525
LOC374395	0.7915
TGFB2	-0.26425
MDFIC	-0.506125
CHRNE	0.511833333333333
PCMTD2	0.314333333333333
ATP6V0D1	-0.230833333333333
MTA2	0.84775
LZTR1	-0.829833333333333
RAP1A	0.0441666666666666
AXIN1	-0.204375
POLR1C	0.56375
TRIO	0.367583333333333
PLXNA4A	-0.02025
C5orf33	-0.194
DEPDC1B	-2.04075
ZNF473	0.829833333333333
MTM1	0.228875
GPR107	0.7645
CSNK1A1L	0.282166666666667
FLJ14154	0.25625
NLRC4	3.593
ENPP4	2.58183333333333
PADI3	0.0735
RNF170	-0.1265
CG018	0.307333333333333
C16orf7	0.114
KCNE1	0.54525
NRM	-1.113
SLC37A3	-0.514285714285714
TPD52L2	-0.822833333333333
UNC5B	0.471
C12orf12	-0.00233333333333337
SDHB	-0.47
CLRN1	0.187375
NUDT10	-1.589
UGT3A1	0.0848571428571429
FBXW8	-0.107625
RHOF	-1.012
PTPLAD1	-0.28125
MYO3B	-1.481
DERA	-1.592
TPP2	-0.4585
C19orf53	-0.205833333333333
GINS3	-0.802125
ST6GALNAC5	0.8995
CHSY1	0.1675
MGC15705	-1.136
GPR83	0.3465
EXT2	-0.383625
DOLK	0.404
TUBAL3	-0.38125
ACVRL1	1.98777777777778
ABL2	-0.0820833333333333
C14orf156	-0.497833333333333
PTPRZ1	-3.365625
DIP2C	0.126375
LAMP1	0.623
RXRA	0.067
MAP3K5	0.33625
ALKBH1	0.804833333333333
PDLIM7	-0.72525
ARL14	-0.9
SNIP1	0.00433333333333332
TIMP3	1.35716666666667
RGS3	-0.073
SPAG16	0.7165
ABHD4	0.00225
ARHGEF12	0.342666666666667
GLUD2	-1.0985
RAC2	-1.4524
UAP1L1	-0.7015
SLC18A3	-0.0405
YOD1	-2.93472727272727
RALY	0.173
HMOX2	0.694125
DGKH	-1.44566666666667
DBNDD2	1.7505
YIPF4	0.39175
THAP10	0.264
ZNF513	0.499
HAGHL	1.317
ITGB4	1.98766666666667
CCDC141	-1.6265
YTHDF3	0.94275
C5orf28	0.624
RPL7L1	-0.89175
TMEM30B	1.26378571428571
ANKRD35	1.516
DUOXA2	0.21925
TBC1D5	-0.046625
DFNB59	-1.84
HRH4	0.36775
MYO6	3.0132
DNAJA4	3.41175
RBM24	0.055875
CEACAM20	-1.0705
RBM23	0.00907142857142859
NGFB	-0.595
C1orf63	-1.4123
KRTAP7-1	0.1185
PERLD1	1.5585
NPB	-0.074
C17orf59	0.8038
HSPBAP1	-0.54775
SLC15A4	-0.453
PRTFDC1	-1.2565
OSMR	-1.52364285714286
CYSLTR2	-0.4775
C19orf25	0.7014
KIAA1797	-1.776
NLRP6	1.089
FAM105B	-0.5098
SCRN2	-1.29866666666667
LRRC58	0.1554
RNF17	0.537571428571429
NEIL3	-1.9465
FAM137A	-1.0965
SKP2	-2.30825
PARVA	1.02408333333333
PKLR	-1.364
RNF34	0.32225
A3GALT2	0.04525
C12orf50	0.2272
SUNC1	-2.76133333333333
FAM102B	-0.776333333333333
CCT2	-0.41075
LRRC37A2	-1.015
ARF4	0.779
SIKE	0.227
C8orf48	1.589
MBTPS1	1.83371428571429
GPSN2	0.159
NCF2	1.86325
SLC12A6	-0.601166666666667
MRPL48	-0.81325
HMGN3	-1.17233333333333
LRRC62	-1.18725
PAX9	-1.099375
FAM55A	1.073
C20orf42	-2.89616666666667
SCML2	-0.7866
BCL9	1.0915
FAM40A	-0.29325
C9orf41	-1.0085
ZNF774	-0.311
LETM1	-0.21
PLXNB1	0.408
NIPSNAP1	-0.71475
USP10	-1.06625
F9	0.411333333333333
LIPE	3.874
CNGB3	0.484
C12orf52	0.286125
PI4K2A	-0.59125
MED8	-0.088875
STAT4	0.1294
FGD4	-0.694333333333333
RNF145	-2.26833333333333
WDR32	1.4219
CLDN2	0.198166666666667
TCEAL8	0.7055
ZMYND8	-0.0536666666666667
PDXK	-0.22275
GATAD2A	-0.76025
PTGES3	-0.2345
CCM2	-0.54725
TAP1	0.89975
ZNF670	1.458
ETS2	-0.699142857142857
C6orf166	-0.784333333333333
PRMT2	0.0644285714285714
OR4B1	0.381
INTS8	-0.664
CCDC102A	-0.06625
CCDC83	-0.492
ITGA1	-0.0462
EPHA5	-0.9481
FAM24B	-1.30283333333333
TSGA10	1.0705
HAL	-1.6512
MYOT	-0.55475
SPACA3	0.54125
BCL2L2	-0.129333333333333
CUGBP2	0.106833333333333
CCNB3	1.07575
RNF113B	0.50525
MERTK	-0.1565
BAG1	0.36075
VPS36	0.33125
ORMDL3	0.3795
C1orf190	-0.01825
ZNF625	0.3725
CORO2B	-1.199
ALOX15	-0.897
CST1	0.9305
NUPR1	0.651
CCL7	-0.341
SMCR5	-2.594
DSC2	0.3625
RBMS2	-0.18025
GRIK4	-0.4345
TRIM65	0.8761
TMPRSS6	0.0358571428571429
TP53INP2	-0.91225
GLB1L	-0.428666666666667
LOC388284	-0.253166666666667
PUS1	-0.540071428571429
BCL9L	-0.7445
OLFM1	-0.227666666666667
RET	0.845875
MASTL	-2.74516666666667
ALX3	-0.27925
IL1RL1	-0.391333333333333
ZNF765	-0.8536
C14orf138	-1.2575
SNX10	-0.158666666666667
TAC4	0.704
C1orf64	2.430375
POGK	1.432375
MAPK9	0.609
ZNF366	2.9095
C8orf79	-0.159555555555556
CLDN7	1.725875
OR5AT1	0.6015
TRIM37	-1.1985
LRRC25	1.818
GRHL2	3.2263
TEKT3	0.00175000000000003
LASS5	-0.241666666666667
ABCC4	-2.03975
DLG3	-0.27775
VGLL1	0.333428571428571
ZFP36L2	0.533166666666667
MFRP	-0.00124999999999999
KIAA1799	-0.10075
FLJ44379	0.082
PCNX	-0.4995
ANXA9	1.6875
CYP4V2	0.757
PIK3C2A	-0.5995
SRR	-0.516
NOL3	-0.0485
IFITM2	0.408
ARNTL2	-1.5935
ZNF595	0.861
NLRP13	0.377
ASPH	-0.890125
CPA2	-0.362
PVRIG	-1.09166666666667
LEPR	0.0548333333333333
C16orf42	0.7985
SH3BGRL	2.84075
FAM77D	-1.28183333333333
FNDC7	1.234
C9orf6	-0.14
NOTCH2NL	2.8475
PGBD1	-1.029
SYNGR2	0.417333333333333
PITPNA	-0.72575
PRPF4B	-0.9304
SLC43A3	-1.90928571428571
NRBP1	-0.38575
SLC25A22	0.28575
ILK	-0.46625
SLC22A8	0.0906666666666667
MRPS7	0.80025
PITX2	-1.6975
FABP3	-0.2075
OR1L1	-1.058
LOC728215	-0.433
BLID	-0.6045
KIAA1217	0.980882352941177
TFPT	1.41225
AP4B1	-1.08275
VBP1	-0.89225
OR1K1	1.0655
MORC3	0.04925
BHMT2	0.535666666666667
C3orf10	0.670375
FZD7	-0.336833333333333
WFDC10A	0.7725
PMS2CL	-1.05075
CCDC32	0.4215
FA2H	0.10325
ALG13	0.551
TTLL7	-0.4969
SPOCK3	1.0765
SLC13A2	0.712
AIM1	0.94275
GPRC6A	0.358
EGR2	2.96575
MED11	-0.3555
WWC1	1.8275
SH3GL3	-3.12425
RIF1	-0.639857142857143
PRLH	-0.1265
VLDLR	-2.0425
DBT	0.054125
C21orf63	-0.56675
CGGBP1	-0.168
KRTAP12-2	1.2515
TADA3L	-0.313
ZBTB16	2.604
PDGFB	1.739625
RFX1	0.0147142857142856
UQCRB	-0.1998
LOC133874	3.3995
HPS3	-2.4675
LGALS3BP	0.2672
DKFZP564O0823	2.361
MRFAP1L1	0.825125
HOXA10	-0.119833333333333
NGB	0.521
KIF21A	0.466461538461538
IFLTD1	-1.0255
LZTS1	-0.537125
ARHGEF3	1.72925
RHBDL3	-0.3355
CSNK1G2	0.11
ChGn	0.16025
KIAA1244	2.3875
GABRB2	-0.2625
MGC72080	-0.9615
CD27	3.51875
EGLN1	-1.2348
PEX13	0.381
RWDD3	-0.418
RNF12	0.0211666666666667
GRIN2B	-1.411
ADAMTS14	-0.5365
DYDC2	0.570833333333333
ATP6AP1	0.4802
NR1H2	-0.198166666666667
PDK2	1.27825
C3orf17	-0.25
SLC38A2	-0.616642857142857
SLC25A29	0.539166666666667
C15orf29	-0.058625
ADAM9	-0.506666666666667
TMUB2	-0.333375
GPR176	-1.0245
AGK	-1.0935
MCCD1	0.779
NDUFA4	0.01
TMEM146	0.44525
DUSP1	-0.200625
UNQ6975	1.5605
EMX2OS	2.771
INSM2	0.480666666666667
LUZP4	0.3245
SETD6	-1.8535
P2RY2	-0.73275
SLC45A2	-0.6065
RABGAP1	-0.2955
UBXD5	0.131125
GPRC5A	0.8832
PAK3	-0.414333333333333
LOC63920	-0.33225
TGFBR1	-0.2331
KRTAP6-3	0.1195
SFMBT2	-0.1665
CDC42	0.2390625
C11orf35	0.8275
TTLL2	0.00900000000000001
UACA	0.212166666666667
CD97	-1.5043
SETD5	-0.0365
NINJ2	0.00974999999999998
PTER	-0.29
POMGNT1	0.4775
KRTAP4-2	-0.316
ECGF1	2.433625
HRB	-0.345090909090909
ATP1B2	-0.105666666666667
LOC400506	0.80425
COL4A3BP	0.88575
C6orf97	2.35975
GRHPR	0.49325
TAS2R1	1.9135
SEMA7A	-0.648
EDF1	-0.43175
ODF2L	-0.72525
PCID2	0.119666666666667
GTF2H4	-0.0301666666666667
ZCCHC3	-1.108375
CGB2	0.0383333333333333
NEUROD1	0.14975
C20orf75	0.151
RP5-1054A22.3	1.41633333333333
IFNA5	-0.1865
ZNF134	0.9055
MGC119295	-0.5893
ZSWIM6	0.342125
SMEK1	0.786333333333333
PCGF2	-0.049375
C1orf102	2.80925
CYP2A13	1.088
KCNH6	-0.8799
MDM1	-0.0687999999999999
ALDH7A1	-1.11233333333333
C9orf75	1.0205
VDAC3	-0.702125
OR51T1	0.6135
EIF3F	-0.33475
KCNJ10	-0.199142857142857
LENG8	0.44175
EDEM2	0.633416666666667
CCNJL	-1.76133333333333
DHX37	-0.2125
CRYGN	1.0725
AATF	-0.97825
ZNF630	1.54175
E2F5	-0.944
WFDC13	0.735333333333333
FTSJ3	-0.179
C4orf33	-1.3515
LHFPL4	-3.3265
C19orf56	-0.536583333333333
SMAD4	-0.087375
AFM	-0.2976
G0S2	2.8065
FCHSD2	-0.7977
RRP1B	-1.0114
EEF1B2	-1.0245
STAT6	0.6815
ZNF195	0.04425
GNL1	-0.685
ZNRF2	0.7655
PER3	0.64975
ASB16	0.22475
C10orf10	2.16307142857143
ADCY8	-1.42383333333333
C9orf58	0.00916666666666667
ARMC10	-0.298
PSG1	-1.4425
DHX34	-0.127
VARS2	0.088625
NFIC	0.611
ITPR2	0.74075
AGXT2	1.00866666666667
OR6K3	0.5885
H2AFZ	-1.12475
MLLT3	-0.280416666666667
COX4I2	1.69625
CCNT2	-0.06525
PLK4	-1.33675
NUMBL	-0.670333333333333
MED16	0.77325
PLEKHQ1	1.095
GOSR1	0.535833333333333
BTG4	-0.111
RPL30	0.31425
IGSF5	-0.787
IGFL2	1.0145
ELMOD2	0.653166666666667
SHC3	-0.843666666666667
HAVCR1	0.2655
DYNC2H1	-0.667285714285714
RNF5	0.0156666666666667
C2orf7	0.19475
NLF1	1.4135
KLHL25	0.7355
LRP10	0.4932
KRI1	0.04625
PUS7L	-0.343666666666667
MGMT	0.6685
HOXD1	-0.531833333333333
CSH1	0.1885
ATG16L2	-2.637
FLJ44635	0.755
CHODL	-0.2155
EXOSC8	-1.683
SLC28A1	-0.15075
MYO7B	-1.02216666666667
SEH1L	-0.3391
MTNR1A	-0.0905
TSPAN5	-0.396166666666667
CDC45L	-2.97533333333333
AMIGO1	-1.3325
ATAD3A	-0.544
OSGIN2	1.19
PDIK1L	1.00183333333333
DARC	4.483875
PIPSL	1.363
SHMT1	-0.9385
CRISP3	-0.1365
POPDC2	1.447
ZRANB2	-0.876
FBXL8	0.77875
TRIP13	-2.132
EIF5AL1	-1.232
POU5F1P3	-4.68566666666667
IL6	-1.67116666666667
CXorf38	-1.02383333333333
IFNA16	-0.058
FBXL2	0.748833333333333
BRD1	0.699
STATH	0.268333333333333
FBXO44	-0.295
MCCC2	0.32175
CDC2	-2.0918
C5orf23	0.46575
IVD	-0.527166666666667
C10orf122	-1.26633333333333
MSL3L1	0.0463
MVP	0.73075
EPOR	-0.7531
ZMYM1	-0.573833333333333
BCL7C	0.959833333333333
PSTPIP2	-0.1467
LYPD1	-2.501125
OR8G5	0.161
ZP3	0.188333333333333
BCAS4	0.998666666666666
EDG6	2.8115
ISY1	0.19875
PRAMEF2	0.295
CUL1	-1.226375
RNF213	-0.3144
CCRK	0.8295
DHX9	-0.136125
C13orf29	-0.66675
NCKAP1	0.737666666666667
MRPL43	0.456230769230769
XPR1	-1.645
PKN2	0.7425
PODNL1	0.459
ZNF333	0.377
DALRD3	1.6175
OPN1SW	0.3635
BTBD6	0.959
C11orf82	-2.031
OR5P3	0.0605
DUSP11	-0.0185
L1CAM	-1.4885
NEK11	2.47316666666667
OR7E91P	1.315
CNTN3	0.791875
CREB3L2	-0.0935
ZBTB37	1.2655
KIAA1324L	-0.0875
NDUFB10	0.312666666666667
NUDT2	-0.666
GTPBP8	-0.29725
CACNA1D	0.96825
PRKAA2	0.876666666666667
PRDM8	-0.248
MGC16075	-1.66716666666667
KRT14	-0.2795
PP8961	0.328375
MRPL18	0.25775
ABCG2	-2.634
PACRG	1.06125
BBS2	-0.265
KREMEN2	-1.7805
FBXO21	0.91525
HNRPUL1	0.2195
GRB10	-1.668
CLSTN1	0.501375
LMAN2	0.1235
C17orf61	-0.5785
NIPSNAP3A	0.44875
INSIG2	-0.9905
PCDHB7	0.111166666666667
STXBP2	0.42925
CMAH	0.559666666666667
SEMA5B	-1.0305
ZNF155	0.637
COQ6	-0.0345
PRPF4	-0.54
TSPAN15	0.8826
VN1R5	-0.285
LATS2	0.103
SELK	0.535
PGK2	0.106666666666667
MS4A1	-0.1545
TYW3	-0.2275
KRTAP5-1	0.97525
RCCD1	-1.115
BTN1A1	-1.1635
DDX28	-0.03425
TMEM65	0.896375
LOC92345	0.2735
TTC31	-0.8625
WDR46	-0.5815
CHP2	-1.63883333333333
LSP1	-0.13775
ZNF542	0.598
EXOSC1	-0.65775
ARHGAP18	-0.3215
LRRTM4	-0.651714285714286
MAOB	1.03433333333333
CACNB4	-0.64575
MGC33846	1.538625
RANBP3L	-1.032
ATP5L	-0.430875
ONECUT1	-2.5795
NUDT9	-0.448
TMEM149	0.26
STX17	0.02375
IGSF10	-3.8105
TMPRSS9	0.153
BMPR2	1.15291666666667
ALLC	0.84225
KLF7	0.174625
GCC1	0.4986
TIMM9	-0.1595
CDO1	1.14583333333333
MGC10701	-0.255333333333333
IFI6	0.9365
FRMD8	0.77
MGAT2	0.64675
WBP5	-0.47
CNIH2	-0.82
KIAA0907	-0.924
KCNH8	1.5665
CTSG	-0.92225
GRIK1	-0.209833333333333
CUL5	0.610625
FRMD1	0.8215
OR9A4	1.095
SYT6	-1.735375
FOXD4L2	0.21425
ANAPC2	-0.6295
OPN5	4.911
TAF13	-0.58125
LYG2	-0.086
GGNBP1	0.6595
C11orf40	0.323
OTX2	-1.109
REG4	-0.3706
EIF5	0.323
PALB2	-0.41
SEPSECS	-0.7379
RNASE3	-0.181
TRIM49	-1.084
POLR2K	-0.000800000000000045
GPR42	-0.308
C8B	-2.2465
SASS6	-0.938
PREB	-0.349
OR3A3	0.464
TUBA8	0.87525
IGLV2-14	-1.228
STIL	-1.891
ANKFN1	-0.4405
NME7	-0.36375
HOXC12	0.36625
UBE2C	-0.035625
FHOD1	-1.266625
CDK2AP1	-0.495833333333333
OR6K2	0.3445
DHPS	-0.07575
RPL5	-0.725
TRGV5	0.7965
LOC541472	0.628875
HCCS	-0.0452999999999999
DENND1B	4.2415
LHX3	0.87
OR5D16	0.5115
CXorf57	-1.48083333333333
IRF2BP1	1.18325
NDST2	0.162666666666667
LCE3D	0.427
BOLL	0.5604
SYT3	-0.8845
PIH1D2	0.08425
C20orf7	-0.891166666666667
IL1R2	-0.318
SLAMF9	0.4945
PPME1	-0.6975
PIK3CA	0.2195
TRAPPC1	-0.47475
COLEC10	-1.57525
SLC9A6	-0.152
PDDC1	-1.285
CCDC53	-0.51425
GK3P	-2.4565
DAZL	-1.03475
BRI3	-0.34925
SDK1	-0.833375
CYP2C18	0.4145
IFI44L	1.671875
RPL3L	0.674
FUT9	-0.4952
KIFC2	-0.759333333333333
PMP2	-0.0138333333333333
SLC4A9	-0.314
PLAG1	-2.17733333333333
MYCBP2	0.532333333333333
OR4E2	0.693
CCDC65	0.75625
C16orf82	-0.285
ENTPD4	-0.399625
BRP44L	-0.027
PMP22CD	0.0055
TMCO4	0.984833333333333
KCNN1	-1.7088
WDR35	-0.60275
CCDC80	1.91925
C3orf31	-1.46
SLC7A9	-1.13875
TMEM190	-1.5955
DBC1	-0.4244
FADS3	-0.919833333333333
PDZD8	-0.282
GRM5	0.446857142857143
AZGP1	3.133
PEX3	0.089
MED1	-0.180714285714286
ATG4C	-1.5225
HNRPH3	-1.12175
FAM109B	1.93025
C4orf17	-0.339
CA10	0.3645
OPRD1	0.17
CCL16	-0.6695
SACM1L	-0.31325
CST6	4.62825
CD63	1.0529375
