Hybridization REF	TCGA-BH-A0BQ-11A-33R-A115-07
KRTAP13-3	0.177
CCDC15	-1.25483333333333
MOS	0.08
CD1E	-1.117
OFCC1	-0.0664
FAM83D	-4.03475
SRFBP1	0.37775
C9orf96	0.207
DHDH	-0.743
CCDC90A	-0.4935
RABL3	0.1609
CD320	-0.872833333333333
ANGEL2	-0.152666666666667
MRPL21	-0.35975
SMG6	0.965166666666667
INSR	1.69975
FLJ14816	0.08
GLRB	-0.00450000000000002
C9orf89	0.79525
CIZ1	-0.3395
URG4	0.415333333333333
LRDD	-1.0055
CBY1	0.334833333333333
NFX1	0.13775
MTERFD2	0.154357142857143
C19orf23	0.0115
PGC	-2.680375
IER3IP1	-0.0699
RASAL2	1.05883333333333
C1orf89	-0.659
SYNJ1	-0.510875
NFKBIE	0.8895
FLJ40125	-0.5748
TCEB2	-0.548
NOG	-1.002
POLR2J2	-0.1115
HLA-B	2.71
PCDHA1	0.9745
PPP2R2B	0.21875
ARHGEF17	1.288
TCF7L2	1.87192857142857
CHD5	-0.6
ZNF431	-0.291
TBC1D25	0.4475
ZNF800	0.61375
SCUBE2	2.39472727272727
MYCBP	-0.887166666666667
GPX5	0.5705
C6orf129	-1.1755
QSER1	-0.542666666666667
ULK2	2.06625
PIGO	0.418166666666667
NRCAM	-1.52664285714286
SLC35E3	-0.00475
CSRP2	-0.04875
HYPE	0.37725
MAPK15	0.440666666666667
MGC14327	-0.14075
TIMM13	-0.3645
ZNF462	1.7785
GBA3	1.29725
TEX13A	0.1225
MCM6	-1.81466666666667
MTRF1	-1.13275
ABCA7	-0.0885
EIF4A2	0.12725
ZC3H10	0.7676
RPGR	0.082
C20orf94	-0.28875
RP1L1	0.185
GPR125	0.25575
USP22	-0.0388571428571429
OR1L4	-0.029
MLZE	0.728
FLJ32065	-0.06775
PTCD1	-0.5715
CRTAC1	1.9285
BXDC2	-1.74275
C18orf1	1.22166666666667
FAM107A	4.07414285714286
EFNA3	-0.192
P18SRP	-0.0367
CAMKK2	0.295
KIAA0649	0.078
NES	1.85366666666667
HS6ST3	-0.727125
PON2	-1.46925
TCP11L2	0.50825
CLEC4A	1.533
PRR12	-0.1405
MLXIPL	-0.3038
C2orf50	0.693
ZNF28	-0.29325
ENC1	0.6535
MAP2K1	-0.823375
FKSG2	0.528
KIAA0430	0.4765
PTP4A1	-0.951722222222222
GPR156	1.3625
GTF3C6	-0.59475
UBR2	-0.0832
LOC388272	-1.55025
MAK	0.713
ACOT4	1.251
STC2	-0.627583333333333
PIGW	-2.089625
SAE1	-1.209
COL6A1	0.385318181818182
OAZ1	0.241
STMN4	1.11116666666667
EDG3	-0.197166666666667
SGCE	0.950666666666667
IL11	-2.03466666666667
PRSS8	2.924375
YIPF5	0.4235
WNT4	4.54375
CSN2	0.362166666666667
TCF7	-1.010125
TDO2	0.538
SAMD9	-0.12625
S100A7A	-0.4935
MMRN1	2.44616666666667
GKAP1	-0.17975
AKR1C3	-0.742125
RNF19A	0.783625
GMDS	-0.68625
YKT6	-1.293125
SPARC	0.3364
C12orf31	-0.89225
UBE2V2	-1.4445
FBXL18	-0.702333333333333
KIAA0460	0.13175
ADAM22	-1.1515
SERPINC1	-4.85125
KCTD21	0.3245
MYOHD1	-1.71075
ZNF37A	0.434166666666667
GTF3C1	-0.509166666666667
CTSZ	2.95325
PRNPIP	-0.43375
DRD1IP	0.3045
NR1I2	-1.37333333333333
ZNF266	0.2317
SPAG4L	0.0805
COX4NB	-0.42875
SAPS1	1.944
APOA1	-4.3535
TATDN1	-0.556166666666667
C10orf82	0.77
KPNB1	-1.5895
FOXO3	1.81633333333333
CRYBB2	-1.3435
ZBTB5	-0.305333333333333
SLC25A38	-0.7795
DCTN2	-0.108333333333333
IFT20	-0.2475
CTHRC1	-1.72625
C1orf31	-1.12325
UHRF1	-1.7141875
GPC6	-0.818
C10orf54	2.746
MCF2L2	0.3804
WNT9B	-0.197875
OLA1	-0.846875
FAM120B	0.1955
TTLL10	-0.4265
CYorf15A	-2.90166666666667
RELN	0.0379
SCN2B	2.46666666666667
MFHAS1	-1.46875
NKX3-2	-1.32366666666667
RASGRF2	-0.653
SSBP1	-0.800333333333333
KPNA6	-0.211571428571429
LOC389118	-0.424
HS3ST4	1.4974
SUPT7L	-0.02625
FLJ32658	-1.30625
IGFBPL1	-1.498
KIAA1641	-0.0232
SHKBP1	-0.479
CSF1R	5.7375
NAGK	-0.228
MYL2	0.381
HIST1H4C	-1.307
TOMM7	1.111375
ADAMTSL3	2.8749
TNFSF14	0.32975
PRRT2	-1.61125
VTA1	-0.425375
AOAH	2.71966666666667
CRISPLD2	1.51957142857143
PNN	-0.661888888888889
TA-NFKBH	0.04
ESPN	-0.4395
RBM43	0.028
KIAA1267	1.103625
DDX3X	0.0285
KIAA1576	-1.06175
PLXDC1	4.37166666666667
FLJ25801	-4.875
HNRNPL	-1.374
RUNDC3A	-0.0728333333333333
CASP12	2.1815
SH2D5	-1.394375
RPL26L1	-0.3195
OR51A7	-0.467
HDC	3.7475
C2orf16	0.203
SYTL3	2.0925
GOLGA4	0.2465625
NOTCH1	-0.935333333333333
ATPAF2	-0.061
ECD	-0.47675
SSX5	-0.064
SNAP91	-0.236333333333333
OCA2	-1.01
PNPO	0.125666666666667
DAPK1	-0.897833333333333
PINX1	-0.501
SELENBP1	1.29625
NEK3	-0.254083333333333
TMED4	0.00457142857142858
SSTR4	-0.4835
FOSL1	-1.8367
CD40LG	0.2545
CES1	0.216833333333333
DCI	-0.499333333333333
B3GAT3	0.134166666666667
STK17B	0.35625
CNTN6	0.71825
CYP3A4	-0.821
MBOAT2	0.00185714285714288
PISD	0.412125
USP1	-0.8835
PYDC1	1.12616666666667
CENPM	-2.206125
SAR1B	-0.65875
TTC7B	-0.36875
DP58	1.2415
GPC1	1.06
RBL1	-2.300625
TMEM137	-1.4325
TOB1	0.08925
TCEAL1	0.815666666666667
CENPF	-3.60418181818182
C6	2.2015
PRSS1	-4.0045
PPIL6	0.927333333333333
C6orf124	0.877
ODZ4	0.282833333333333
SNCB	-0.15375
NDUFB9	-0.10275
CNOT6L	0.370666666666667
S100A9	1.05033333333333
TRIM50	-0.1895
KCTD1	2.2997
WDR63	0.5615
SPEF2	1.187375
RNGTT	-0.7805
CXorf22	0.182
KCNK16	0.618666666666667
CEP250	-1.359625
ATPBD1B	-0.15375
KCNJ2	3.54
MT1B	3.199
ZNF684	-1.1835
SLC4A1	0.67575
PDHA1	-0.766
ZNF492	-0.24225
TKT	-1.4245
BYSL	-0.54775
RNF38	0.584875
AHDC1	0.155
KLHL2	1.869875
CMTM8	2.07375
DMP1	-0.1425
HERPUD2	0.405375
CRTAM	2.3535
ZNF572	-0.13925
TMEM16J	-0.109
HSD17B2	0.59625
UBE2G1	-0.625375
AHSA2	-1.42725
PELI2	0.5835
TPX2	-4.32125
ATP9B	1.17366666666667
DAZAP1	-0.359375
HMGCS2	1.75066666666667
C17orf38	0.74925
B9D1	-0.79575
NKX2-5	-1.3345
KIAA1276	0.13425
LILRB2	3.303
CSTF1	-0.850333333333333
BTN2A1	-0.2015
C15orf48	4.17625
IGF2BP3	-4.17725
FAM113B	1.499
HRG	-0.49375
ZNF131	-0.324
USP47	0.888571428571429
CCDC88B	-0.22775
HCN1	0.168222222222222
HTN1	0.2485
SYCP3	0.1025
C13orf23	-0.7646
PAPOLA	-0.5056875
AATK	-0.0905
MSH3	0.137833333333333
NDUFAB1	-1.32175
ITLN2	-0.735833333333333
BAK1	-0.390833333333333
MRPL45	-0.218166666666667
MTNR1B	-0.329166666666667
LOC645843	0.1665
SPECC1L	0.560125
PGCP	0.54075
SPN	-0.236375
GPR143	0.354333333333333
ZNF576	0.724666666666667
TMEM39A	-0.1594
ATP5D	0.575666666666667
MAGEB3	-0.639
RPS5	-0.617333333333333
ANP32E	-1.69478571428571
MTMR1	0.285
YEATS4	-1.52975
SYNGAP1	-0.22275
PCOLCE	0.3785
MNS1	0.71475
PCYT2	0.0518333333333333
ZNF182	-1.2085
LAX1	0.696375
SPPL2B	1.957
ELOVL5	1.025
PCDHAC1	-0.3275
B4GALNT1	-1.25766666666667
BLOC1S2	0.46275
ZNF673	0.1195
ARHGAP21	0.589666666666667
IRX5	2.73775
LRFN5	1.22066666666667
FAM7A1	-0.38225
RAB19	-0.3405
GINS1	-3.22625
ITM2B	1.5996
PAPSS2	1.11775
OR5BF1	0.13
ACSL3	0.140375
KIAA1919	-0.764083333333333
GLT8D2	3.08425
UTRN	0.205928571428571
CNN1	4.16075
HISPPD2A	-0.1415
SDAD1	-0.176375
SIGLEC9	0.0666666666666667
RPL35	-0.414857142857143
C22orf26	0.3165
IMPDH2	-0.425125
WDR69	0.473333333333333
SEC14L5	0.1102
CLTA	0.113
RP11-529I10.4	-0.30425
GPR37L1	0.149166666666667
OGDH	-0.719083333333333
ASB13	0.7455
ZFP14	-0.02925
ZCRB1	-0.00666666666666667
KPNA3	-0.188
HSPA1L	0.09625
RHOC	0.712625
LOC554175	0.44975
PPP3CA	1.5271
SLC1A7	-0.3492
ZNF529	-0.428333333333333
RBED1	1.59375
DDB2	-0.67025
FLJ11286	0.583833333333333
SPATA1	0.041
MKNK1	0.407833333333333
DYSF	0.900333333333333
ALKBH2	0.15525
NKD1	-2.983
C1orf174	-1.05225
PLEKHO1	0.540666666666667
ASB10	-0.48325
RING1	0.329333333333333
NPC2	1.32
AVPR1B	0.1695
YTHDF1	-0.615583333333333
LMAN1L	0.0195
GSG2	-2.464
CEP170	-0.2725
RPS4Y2	-5.91775
MSH6	-0.98
HECTD2	0.574333333333333
ZNF556	-1.81416666666667
PLEKHC1	0.6915
AIRE	0.0428333333333333
BCL2L10	0.98175
LMOD3	-0.056
ZBTB8	0.4012
FOXA2	-3.2238
SLCO2A1	2.717125
C3orf46	0.044
PRDM16	0.2308
TMEM98	1.2455
FRMD5	-1.278
PDE6C	-0.3255
C1orf216	-0.0396666666666667
EP400	-0.113285714285714
PTK2	-0.401666666666667
RNF217	0.51075
NDUFA8	-0.508
ZFAT1	0.83525
LAMP3	1.6145
GLTSCR2	1.604875
NPW	-0.929
LLGL2	-0.457
PPM1K	0.2664
C20orf177	-1.013
KIR2DL4	-0.0178
NFKB2	0.4425
C21orf122	0.0171666666666667
HESX1	-0.38575
GPR114	1.707
SLC25A35	-0.0355
GNAT1	-0.11325
ORAI3	-0.06675
FAM76B	-0.502125
TMEM99	0.085
TRIM29	2.9816
CDS1	1.92075
RHEB	-0.8345
C4orf27	-0.084
RAB3A	-0.771
OTUD6B	-1.0895
GPD1	3.55775
CDH15	-1.52033333333333
NPM1	-1.11542857142857
TMEM117	-0.03925
PRPS2	-0.545833333333333
GCK	-0.1915
ADRA2A	4.85933333333333
TSPYL4	0.435
TASP1	0.405
WDR19	0.259666666666667
C10orf38	-0.259
PDE4C	-0.125
FYB	0.6918
C1orf55	-0.768333333333333
PPFIA3	-0.863
RAD18	-0.3145
C12orf44	-0.128833333333333
CRYBA4	-0.2475
HVCN1	0.8045
TAF10	0.304
C16orf48	-0.132333333333333
DEPDC5	0.866333333333333
LTBP1	-2.235
MAPRE1	-0.776875
FGF8	-1.409
C3orf52	-0.013
SENP7	0.2375
LRRK2	0.548
RUNDC2A	0.429833333333333
KIAA0355	0.6475
CPEB1	-0.56975
PPEF2	-0.254
ABI2	-0.3655
KIAA0317	-0.464125
ATF1	-1.44133333333333
DYNC1H1	0.5645
DIP	0.042
TMEM33	-0.446444444444444
POLDIP3	0.49175
C7orf24	-0.378
GPR171	2.947
CDC6	-3.79066666666667
PLD1	0.0145
ITFG2	0.4016
NDUFC1	0.94
AKNA	0.192
NBR1	0.38175
PKHD1	1.028125
HPS4	-0.6436
MAFA	1.0035
ULBP3	0.23425
DIRC1	0.481
IMMT	-1.048875
C22orf13	0.02075
CEL	0.30325
MARK3	-0.73725
ADAMTS2	1.27283333333333
ARPC3	-0.493333333333333
TMEM10	0.01325
NPHS1	0.033
BRD8	-0.262333333333333
WDR12	-1.7305
IDI2	0.342875
HOXD13	-1.4445
OR8G2	0.08575
SLAIN1	-0.93525
GABRQ	-0.15225
NR2C2	-1.13175
NKTR	0.0955
TLE2	2.3275
KIAA0892	0.378666666666667
AURKA	-4.39081818181818
GPRC5C	1.12316666666667
TBC1D9B	0.764
PNPLA6	0.298833333333333
AP3B1	-0.323
NAG	-0.038125
C11orf68	0.2115
AKR7A3	0.87775
AHCYL1	-0.0298333333333333
COP1	0.630833333333333
RPP14	-0.300166666666667
PCDHB18	0.7565
CDH24	2.4595
KRT17	3.3653
LACTB2	-0.9845
DDX24	0.6393
PHACTR1	-2.3125
SLC35E2	0.2985
LOXL1	-0.97075
IQSEC2	0.3445
RGSL1	1.232
PCDHGC5	0.6745
MEGF10	-0.081625
PRRX1	0.462666666666667
ASTE1	0.442833333333333
C6orf159	-0.70075
MYOD1	2.14825
GAA	0.48425
ZNF747	0.15
KLRC1	0.149625
IL1RL2	0.7305
GDF9	0.252
GPR119	0.1905
TRAF2	0.094
HCK	2.826
BMP6	-1.51825
IL8RA	0.122666666666667
FLJ35848	0.06875
EFHA1	0.484
CDSN	0.411833333333333
C14orf54	-0.00950000000000001
LSM3	-0.8895
ZFP41	-0.3245
C9orf126	-1.94
VIT	2.0365
SPCS3	-1.21625
DEF8	-0.9268
CHAF1A	-2.05
C1orf165	1.16666666666667
ZFPM2	0.799166666666667
FTH1	1.24925
SLC35F1	-0.59525
YWHAH	-0.34025
C17orf66	-0.077
ADRB1	-0.0496666666666667
FOXL1	0.437
RG9MTD3	0.543166666666667
UMPS	-0.289
MGC13008	-0.7435
KIAA1161	0.487
CCDC77	-2.35825
C12orf65	-0.4559
COG4	-0.284166666666667
RCP9	-0.00424999999999998
RP4-692D3.1	2.4525
CDC2L5	-0.09975
MGC7036	0.768666666666667
DNAJC11	-1.1255
GDF2	-0.156166666666667
TIMM17A	-0.8425
HNRNPA0	-1.3035
OR2H1	0.1095
PCBP1	0.11925
COL23A1	0.409
LRRC2	1.48478571428571
NSD1	0.266428571428571
FLJ37078	-0.44075
WDR91	0.0498333333333333
TMEM179	0.36875
DSCR10	-0.447
CNDP2	0.4762
FYN	-0.0015
BEX2	0.9745
KCND3	0.24975
YPEL5	1.09775
LRRC42	-0.848
C17orf45	-0.625
ZNF649	0.6493
LOC150763	2.071625
COL5A2	0.92225
CNGA2	0.478
ELA2B	-0.207666666666667
RAB9B	0.06275
FAM100A	0.18325
NAIP	-0.209571428571429
MYOZ2	0.088625
SPATA12	0.135
XRCC4	-1.045
CYB561	0.9533
CHST10	-0.18925
BAI1	0.273333333333333
BRSK1	-0.514166666666667
C17orf89	-0.01075
PDE6H	-0.194
FLJ20309	0.7168
MAP7	0.56725
SCN4B	3.9625
SPAG9	-0.8589375
SERTAD1	0.972833333333333
FLJ21963	-1.6165
ANTXR1	0.1809
TMPRSS13	1.927
ETV7	2.56
DGAT1	0.342
NKIRAS1	-0.591333333333333
TAC3	-3.24325
CORO1C	-0.981916666666667
RAD54B	-1.595
HRASLS3	2.6595
C21orf42	0.41025
BARD1	-1.0485
ZNF177	0.1945
MIP	-0.344
ZNF442	0.146
F2	-3.9903
GRIA1	0.22375
GALNTL2	1.6038
WNT5A	-1.4341
LENG9	0.186
hCG_25371	-1.7185
FOXR1	0.3965
TRA@	0.8817
PWWP2	1.21525
C1QTNF7	1.57333333333333
SLC7A4	0.98675
C4orf7	4.379
C17orf80	-0.7965
KLK4	-0.072
IL31	0.1555
TMEM176A	4.1875
CTNNB1	0.41875
BHLHB2	0.8815
TMEM185B	0.549333333333333
ARD1B	-0.73375
C1orf93	-0.068
BRUNOL4	0.1515
LOC541469	0.640916666666667
UPK2	0.0275
GAS8	0.371166666666667
PATE	0.551
IMPACT	0.86325
WNK4	-0.612333333333333
HNRPLL	-0.676875
GAD2	0.41425
ITGA6	1.32375
BMP15	0.0506666666666667
CYP2A7	0.683375
RIC8A	0.30525
CCND1	-0.511833333333333
USP35	0.205
DSCR2	-1.48625
CCL4	4.84516666666667
ZCCHC10	-0.095
NOL11	-1.3645
TRPM2	0.910333333333333
PSMD2	-1.00463636363636
CHTF18	-1.617
USP18	0.142625
RRAS	0.857
LAMC3	2.99275
TOX	-1.906
PCDH15	-0.16
GABRG3	-0.59225
NUDCD2	-0.8955
SGCZ	1.31
KCTD17	-0.072
SPSB2	0.3575
TPPP3	3.3525
CILP2	-0.299
CALB2	3.455625
CEBPZ	-0.580666666666667
ZNF479	-0.10025
FMOD	6.40966666666667
C21orf66	-1.01307142857143
CLN6	-0.0936666666666667
ANAPC1	-0.7325
SH2D3C	1.963
PTPN14	0.9272
TRIM42	-0.2515
APTX	-0.36575
SNRPG	-0.904333333333333
BMS1	-0.59
MAGEA3	-4.946
NFATC3	-1.00266666666667
LRRC45	0.104
ARS2	-0.698285714285714
LRIG1	1.89183333333333
EPSTI1	0.0468333333333333
PRSS27	0.20675
ERC2	0.015125
PRKACB	0.0717142857142857
PRDM13	-4.0215
HCG27	-0.668333333333333
KLK12	-3.0665
HSD17B7	-1.62166666666667
ZNF354A	0.3855
PCDH11X	-0.201
DMGDH	0.99475
PCBD2	-1.26716666666667
TMC6	-0.96475
RIMS1	-0.0498571428571429
SF3B2	-0.2445
RCN1	0.141
CPB1	3.2785
BCAR3	0.74475
FCRLB	1.385
PAK1IP1	-0.68475
OR10H1	0.039
KIF9	1.0313
PITPNM2	-0.808625
L3MBTL4	0.002
TGFB1	-0.8899
ZXDC	0.307
SLC6A16	0.5505
SRrp35	0.374875
LRRC8E	1.8205
PPIAL4	-2.09758333333333
EOMES	0.877833333333333
PAX2	0.651
SCARF2	1.384625
PSEN2	0.44075
PCDHB13	0.17825
C10orf28	0.028125
DHRS7B	0.967
C1orf131	-1.084
ASB1	-0.5143
ZNF223	-0.1075
LCMT2	0.16075
MEP1A	-0.484
TMEM53	0.78825
RSPH3	1.302
C10orf33	-0.61
LOC644285	0.43575
PTPN9	0.352166666666667
ABCA12	-1.103
CCDC37	-0.942
RUNDC1	0.6431
YES1	-0.293166666666667
FAM120AOS	0.30575
OR5M3	0.107
PPP1R3F	-0.00208333333333331
IL13	0.3075
MDFI	-0.736
PRNT	-0.0873333333333334
ZDBF2	0.7455
OR10C1	0.0396666666666667
CLIC1	-0.778666666666667
LILRA5	-0.159666666666667
CSAG1	-4.60016666666667
TREML2	-0.498666666666667
FAM125A	0.242
ZNF74	-1.228
FAM104A	-1.364875
LRRC39	-0.9865
SAMD5	3.81525
HYAL2	1.148
HIST2H2AC	-0.8445
IGFBP5	1.173
NRTN	0.342833333333333
KIAA0556	0.2907
FAM29A	-1.66194444444444
JMJD2A	0.6535
EPHB1	1.69925
POLD4	0.220375
ANAPC10	-0.6925
LRRC36	-0.31625
MEGF6	0.025625
LPHN3	2.94633333333333
BMP10	0.1206
C21orf55	-0.169
CREM	-0.80175
PTGER4	1.21516666666667
METAP1	-0.918375
KCNQ1	1.79033333333333
NR2F2	0.121875
SSFA2	-0.5325
CTTNBP2	-0.02175
BCL2A1	-1.54125
ZBTB24	0.075125
SLCO6A1	-0.574
PRDM1	0.9824
OR7D2	0.182166666666667
CCDC47	-1.1351
LOC646982	-0.636
SLC26A6	-1.66816666666667
BIN1	1.0142
SRRM1	0.518
PCSK1N	0.640625
ALS2	0.0287777777777778
ECT2	-2.54978947368421
CACNA2D2	0.5025
DOCK6	0.285
C10orf119	0.30825
FATE1	-0.371
DUSP23	2.091
TRIP6	0.684785714285714
NUP35	0.05475
CDH3	3.188
KLHDC8A	1.045
C9orf116	0.000874999999999999
EI24	-0.0565
CENTD1	0.990666666666666
RWDD2B	-0.492833333333333
DOCK1	1.66
NPAS2	-0.20675
NR3C2	3.5155
FAM63A	0.530416666666667
INPP5F	-0.372666666666667
FAM111A	-0.5841
MYBL1	-2.00708333333333
IQGAP3	-1.55366666666667
CRADD	-0.414833333333333
DUSP12	-0.70325
PDZK1IP1	4.52425
VASH2	0.29675
CTR9	0.4395
VIL1	-3.54125
OR8U1	0.0221666666666667
CCDC107	0.6945
PTTG1IP	-0.037125
OR4X2	-0.0925
COL9A1	-0.366
PSMD9	-0.00224999999999999
ZFP62	0.31575
TIP39	2.16625
PARP15	0.097
TTC19	0.2995
C1orf114	-1.3965
GFPT1	-0.922
SLC27A6	2.505
MRPS10	-0.8155
CALML5	3.4115
TRPM7	-0.18
CGNL1	1.9215
CECR1	0.679
SERPINB8	-0.767333333333333
TMEM102	0.803375
PDIA2	-3.13275
NUCKS1	-0.381666666666667
HOTAIR	-1.647
EBI3	0.646
NXN	1.47075
ZMYND19	-1.01575
FOXJ3	-0.012
EIF5B	-0.074
EIF2B4	-0.307166666666667
LEO1	-0.5735
ZIC5	-1.18608333333333
IL20	-0.872333333333333
KIAA0415	0.22375
FLJ37357	0.732
TSPAN12	0.852875
ACTR3B	-0.224125
TFAM	-0.610666666666667
IL17RD	2.19175
PARP12	0.3545
KLHDC7A	0.226
KCTD4	0.3985
GTF2H1	-0.068
FLCN	-0.87
BIRC4	1.54175
LOC790955	-0.83125
VKORC1L1	-0.7375
CYP4F22	2.385
TAS2R5	0.399
ZNF582	0.616
HS3ST3B1	-0.5885
CTNS	0.06275
STK36	0.0433333333333333
MMD2	0.18475
RP5-1103G7.6	-0.37
FLJ23356	1.3555
CRH	-0.00900000000000001
C1orf182	-0.654
ACP5	1.75033333333333
AMFR	0.7399
CA4	1.974
PLCB4	0.638625
MPHOSPH10	-0.06725
UNQ473	2.14233333333333
G3BP2	-0.220416666666667
SR140	-0.656666666666667
HOXA2	1.5475
PYGB	0.5215
BAT1	-0.556083333333333
DKK3	1.20816666666667
DDX31	-0.888375
TULP1	0.244875
NHLRC2	0.12075
TNRC4	-0.3125
ZNF430	-0.16875
TNRC6A	0.36675
PLA2G1B	0.755666666666667
RCHY1	0.1215
GTF2A2	-0.5475
MGC4294	-1.2255
ZNF691	0.04025
TACC3	-2.85125
DNAJC5G	-0.05225
LOC4951	0.7545
MS4A4A	-1.0555
LOC152485	1.518
PPP1R2P1	-0.04725
PPP2R5B	0.3345
RPGRIP1L	-0.51375
SPOP	-0.1587
PTPRF	1.59508333333333
MGC42090	-0.2435
SUSD3	2.11175
THOC4	-1.99775
MAML1	-0.4654
FXR2	-0.460333333333333
TYK2	-0.028625
MUC6	1.05983333333333
DNAJB7	0.808
PIP4K2A	-0.611428571428571
MEX3A	-0.435333333333333
RRP1	-0.35125
TFAP4	-0.8865
CXorf41	-0.0333333333333333
MTMR4	-0.569666666666667
CTLA4	-0.642
SNX9	0.29625
CIB3	-0.448166666666667
NECAP1	0.1425
PLA2G2D	-0.1184
GLMN	-1.6055
DCLRE1A	-0.734
PDX1	-0.566
SAMD11	-1.37375
MRPL55	-0.2326
TLR7	0.97825
TBC1D21	-0.2565
SMAD1	1.9693
ACTRT2	-0.03925
RIOK2	-0.95575
PDLIM4	2.4875
SLC22A15	-0.0248333333333333
ABHD13	0.7859
STX18	-0.1663
CCPG1	0.0637857142857143
DCBLD1	-0.481666666666667
SLC2A6	-1.4125
NOLA3	-0.479
TRDMT1	-0.336142857142857
IL17F	0.168
ATP1A4	-0.191333333333333
OR52W1	-0.1845
CFL1	-0.45575
IL4	-0.371
RBP2	0.6805
CPSF6	-0.322125
TTC8	-1.0405
MUCL1	7.6375
EYA3	-1.2395
KRT38	0.15375
GNE	-0.4845
ZNF501	0.38925
SLC35A2	-0.217
CEP110	-0.2427
MYF6	0.493
MGST2	0.0923333333333333
TRPV4	0.901166666666667
NEK8	-0.0131666666666667
NOX5	-1.404
NCKAP1L	-1.28766666666667
EMP3	-1.78783333333333
BPY2C	-0.9255
C1orf38	0.992375
ELOVL2	-1.63314285714286
CBX7	2.30808333333333
OSBPL1A	1.01133333333333
ZNF589	-0.5525
ESCO1	-0.939
TRA2A	-0.450583333333333
C3orf26	-1.21475
PHF2	0.967833333333333
PID1	2.20733333333333
RFC1	-0.13925
MTAP	-0.109625
ADORA3	2.455
LOC389458	-0.751
TRNT1	-0.921375
CRIPAK	0.19725
RAI2	2.93466666666667
ANKRD44	-0.40175
GZMB	2.5805
NFE2L1	-0.127625
STIP1	-1.02883333333333
RASL11B	0.465
NT5DC2	-1.02033333333333
LRP2	2.8535
MTDH	-0.1844
ARSG	0.204
HSP90AB1	-0.467416666666667
CT45-6	-3.79466666666667
ZNF483	0.000250000000000007
LMBR1L	-0.5475
S100A2	-0.3425
C2	-1.04866666666667
C2orf27	-0.22425
EIF4EBP1	-0.831
GCKR	-3.091
PPP1R9B	0.0535
FER	-0.9555
SNRK	0.7915
OR5M10	1.0895
UTP6	-1.138
CAPZA3	1.20475
FBP1	1.46455555555556
TERT	-1.269
CCL1	-1.3385
FUCA1	0.4615
ALS2CR8	0.658166666666667
KCMF1	0.4975
SRCRB4D	-1.6015
OXCT2	0.734333333333333
IL17RA	1.14916666666667
MPP5	0.486625
SPA17	-0.45925
FLJ10986	1.04966666666667
GALNT14	-0.488
CXorf27	-0.532714285714286
NPLOC4	-0.03625
RAB34	0.18375
KRTAP3-3	0.169
ARSD	1.18616666666667
CPLX2	-1.3467
PJA1	1.07675
WHDC1L1	0.505333333333333
RB1	-0.7982
MTMR15	-0.4865
PHLDA2	-0.7491
GUCY2F	-0.2775
MPV17	-0.0106666666666667
SLC35D1	-1.963
LYSMD3	-0.2287
COL16A1	2.8085
ERLIN1	-1.14383333333333
JMJD4	0.25325
HIST1H2BK	-1.514
TP53I11	0.751
ST3GAL4	-1.4558
PF4V1	1.37233333333333
ALG8	-0.2235
REG1A	-0.2075
MINA	-0.6505
CYB5R3	0.79875
HHLA1	-0.50825
MYST4	0.9914
VASN	0.0515
UCHL5IP	-1.465
TFAP2A	1.006375
MGC9913	1.2095
C9orf97	-0.602
LOC90379	-0.30225
PHF15	0.161
ZNF169	-0.215166666666667
KRT7	3.8241
GLIPR1L2	1.294375
LOC116236	0.1245
IQCF3	-0.1165
RDH14	0.815666666666667
HNRPK	-0.112214285714286
RABEPK	-0.648833333333333
ISX	-2.522
CBARA1	-0.026
RAD51AP1	-3.592
MLL5	0.45225
CXorf48	-4.558
SGCD	-1.2485
PHTF1	-1.7105
CA3	5.38825
CMTM5	1.33775
STX10	-0.527125
JMJD2D	-0.2885
P4HA1	-2.209
GAB3	-0.313833333333333
DHRS4	0.596333333333333
COL4A1	1.5076875
C20orf20	-2.4225
OSBPL2	0.059
PTTG2	-3.83525
KIAA1688	0.24225
STS	-1.701
SHROOM4	0.3775
KBTBD5	0.289666666666667
ALDH1A3	3.5873
BTNL2	0.0221666666666667
TGIF1	0.128
ZFAND5	1.463125
ICA1	0.67325
NAV3	-0.321166666666667
FLJ12331	-0.49575
EPS8L2	0.984
MNT	0.857166666666667
ENTPD1	1.04566666666667
OR51E2	0.36075
STK11	-0.00712499999999998
MX1	3.389625
TTTY9A	0.28
CX62	-0.7295
LOXL4	1.755375
EXOSC4	-0.2405
PURB	0.241142857142857
SETD1A	-0.186
RELB	1.92525
LAMB2	2.0035
HNF1B	0.027
PNLIPRP3	-0.103
C14orf139	0.5665
UMOD	0.6455
GRIN3B	-0.32175
GPR25	0.3125
ZNF512B	-1.027
ATP6V0A1	0.186625
SRA1	0.18775
ZNF615	0.3145
ZNF768	-1.4385
ZNF469	2.20275
DYNC2LI1	0.419166666666667
DNAH3	-0.3715
LOC387911	2.651
LOC554234	-0.20225
ARRDC5	1.517
TMEM59L	0.468666666666667
MARCH4	-0.86125
CNOT8	-0.265833333333333
KIRREL3	-0.9424
ADAM17	0.416
MYOG	0.090125
CPNE1	-0.682333333333333
AK5	4.383
LOC204010	-0.55375
NDRG4	1.56725
LOC130074	0.1025
PIAS4	0.0805
NCOA2	0.7105
TEGT	-0.0503
USP5	-0.61475
ANKRD21	0.00733333333333334
