Hybridization REF	TCGA-AV-A03E-20A-01R-A00Z-07
PRNT	0.01925
ZDBF2	2.032
OR10C1	0.119166666666667
CLIC1	-1.001
LILRA5	-0.852666666666667
CSAG1	-1.09683333333333
TREML2	-1.31716666666667
FAM125A	0.433666666666667
ZNF74	-2.5115
FAM104A	0.42675
LRRC39	2.4115
SAMD5	-1.319
HYAL2	0.1655
HIST2H2AC	0.399
IGFBP5	-2.70169565217391
NRTN	-2.581
KIAA0556	0.23
FAM29A	-0.484444444444444
JMJD2A	0.73225
EPHB1	-0.611
POLD4	0.49025
ANAPC10	-0.48675
LRRC36	-1.7445
MEGF6	-1.57625
LPHN3	-2.26366666666667
BMP10	0.576833333333333
C21orf55	1.397
CREM	-0.9278125
PTGER4	-0.858666666666667
METAP1	-1.6825
KCNQ1	-2.11333333333333
NR2F2	-0.52775
SSFA2	-1.37941666666667
CTTNBP2	1.5185
BCL2A1	-1.5255
ZBTB24	0.218125
SLCO6A1	-0.64825
PRDM1	-0.4508
OR7D2	-1.31666666666667
CCDC47	-1.3509
LOC646982	1.874
SLC26A6	-0.400666666666667
BIN1	2.221
SRRM1	0.0872142857142857
PCSK1N	0.17375
ALS2	1.0128
ECT2	-2.3118947368421
CACNA2D2	-0.43925
DOCK6	-0.831
C10orf119	0.0855
FATE1	1.0005
DUSP23	1.0685
TRIP6	0.0975
NUP35	-0.921
CDH3	-2.3945
KLHDC8A	-0.55775
C9orf116	1.408875
EI24	-1.662
CENTD1	-1.36883333333333
RWDD2B	0.166833333333333
DOCK1	2.1485
NPAS2	1.845
NR3C2	2.82916666666667
FAM63A	-0.505916666666667
INPP5F	-0.714
FAM111A	0.2186
MYBL1	-1.09441666666667
IQGAP3	0.752833333333333
CRADD	-2.70566666666667
DUSP12	-2.07325
PDZK1IP1	-0.89775
VASH2	-0.456
CTR9	-0.221
VIL1	-4.56325
OR8U1	0.3285
CCDC107	2.3455
PTTG1IP	-0.506
OR4X2	0.59225
COL9A1	-1.6915
PSMD9	0.667
ZFP62	0.33425
TIP39	0.815
PARP15	0.298
TTC19	-1.059625
C1orf114	0.999833333333333
GFPT1	0.3595
SLC27A6	-2.75075
MRPS10	-1.0956
CALML5	-3.27083333333333
TRPM7	1.2505
CGNL1	-3.549875
CECR1	0.302
SERPINB8	1.84933333333333
TMEM102	0.804125
PDIA2	-4.26925
NUCKS1	0.601833333333333
HOTAIR	-3.123
EBI3	-0.65625
NXN	-4.60425
ZMYND19	-0.08475
FOXJ3	-0.413
EIF5B	0.406777777777778
EIF2B4	-0.538833333333333
LEO1	-0.341
ZIC5	-0.99875
IL20	-2.5486
KIAA0415	0.929
FLJ37357	0.385
TSPAN12	0.00387499999999998
ACTR3B	-1.70525
TFAM	-1.248
IL17RD	-1.55225
PARP12	0.158
KLHDC7A	0.5915
KCTD4	5.576
GTF2H1	0.76275
FLCN	0.920833333333333
BIRC4	2.202125
LOC790955	0.01625
VKORC1L1	-0.93275
CYP4F22	-1.3274
TAS2R5	0.2305
ZNF582	-1.0615
HS3ST3B1	-0.405571428571429
CTNS	1.158
STK36	1.72316666666667
MMD2	-0.48725
RP5-1103G7.6	0.18
FLJ23356	-0.4395
CRH	-0.028
C1orf182	0.539833333333333
ACP5	1.53316666666667
AMFR	-0.541
CA4	-2.48875
PLCB4	-1.68975
MPHOSPH10	0.9805
UNQ473	-0.724166666666667
G3BP2	-0.578416666666667
SR140	0.0654166666666667
HOXA2	0.71825
PYGB	-0.609625
BAT1	-1.26925
DKK3	-2.604
DDX31	-0.472
TULP1	0.127875
NHLRC2	-0.87
TNRC4	0.337833333333333
ZNF430	-2.15625
TNRC6A	1.317875
PLA2G1B	-0.9565
RCHY1	-1.69583333333333
GTF2A2	-0.188666666666667
MGC4294	0.692
ZNF691	0.43675
TACC3	-0.08775
DNAJC5G	-1.00425
LOC4951	-0.07675
MS4A4A	-5.369
LOC152485	0.3545
PPP1R2P1	-0.4225
PPP2R5B	0.9865
RPGRIP1L	0.412125
SPOP	-0.00719999999999999
PTPRF	-3.14875
MGC42090	2.547
SUSD3	-4.04175
THOC4	-1.290875
MAML1	-0.7503
FXR2	-0.779666666666667
TYK2	-0.017125
MUC6	1.04583333333333
DNAJB7	0.3215
PIP4K2A	0.765785714285714
MEX3A	-2.966
RRP1	-0.06925
TFAP4	-0.30125
CXorf41	-0.184
MTMR4	0.465333333333333
CTLA4	-1.497
SNX9	1.807625
CIB3	-0.730666666666667
NECAP1	0.692125
PLA2G2D	0.6456
GLMN	-1.74016666666667
DCLRE1A	0.5645
PDX1	null
SAMD11	-0.84025
MRPL55	1.1848
TLR7	-0.856571428571429
TBC1D21	0.450333333333333
SMAD1	0.9574
ACTRT2	0.881
RIOK2	0.37575
PDLIM4	-3.383
SLC22A15	3.5035
ABHD13	0.1862
STX18	-0.4186
CCPG1	0.217
DCBLD1	1.01816666666667
SLC2A6	0.7395
NOLA3	0.38225
TRDMT1	-0.478
IL17F	1.2465
ATP1A4	-0.8165
OR52W1	0.6625
CFL1	-0.10825
IL4	-1.65066666666667
RBP2	-0.282333333333333
CPSF6	-1.321625
TTC8	0.680833333333333
MUCL1	-3.254
EYA3	0.383833333333333
KRT38	-0.709
GNE	-0.6415
ZNF501	-1.6635
SLC35A2	-0.15925
CEP110	-0.4277
MYF6	-0.796
MGST2	-3.21166666666667
TRPV4	-3.22733333333333
NEK8	-0.164833333333333
NOX5	-1.9005
NCKAP1L	-2.3485
EMP3	0.968333333333333
BPY2C	-0.829
C1orf38	1.8465
ELOVL2	-2.62528571428571
CBX7	1.564
OSBPL1A	0.5565
ZNF589	-0.8975
ESCO1	-1.09616666666667
TRA2A	0.367666666666667
C3orf26	-0.41275
PHF2	0.604333333333333
PID1	1.644
RFC1	0.526875
MTAP	-3.8668125
ADORA3	0.111833333333333
LOC389458	0.344
TRNT1	-0.43875
CRIPAK	1.20175
RAI2	-1.849
ANKRD44	-0.746666666666667
GZMB	0.6495
NFE2L1	1.195375
STIP1	-0.00933333333333334
RASL11B	-3.3275
NT5DC2	0.0421666666666667
LRP2	0.404571428571429
MTDH	-0.7982
ARSG	-0.82825
HSP90AB1	-0.413583333333333
CT45-6	-0.93275
ZNF483	0.251666666666667
LMBR1L	0.71925
S100A2	0.2792
C2	-1.86305555555556
C2orf27	0.634
EIF4EBP1	1.65575
GCKR	-2.09633333333333
PPP1R9B	0.8025
FER	-0.2495
SNRK	-1.31783333333333
OR5M10	1.0475
UTP6	-0.02875
CAPZA3	0.439
FBP1	-5.31988888888889
TERT	-1.3375
CCL1	-0.536
FUCA1	-0.27375
ALS2CR8	1.24116666666667
KCMF1	0.668583333333333
SRCRB4D	-0.791
OXCT2	-1.3716
IL17RA	0.936833333333333
MPP5	0.689625
SPA17	0.68
FLJ10986	0.717166666666667
GALNT14	-6.7315
CXorf27	-1.05725
NPLOC4	-0.424
RAB34	0.8375
KRTAP3-3	0.841
ARSD	0.957833333333333
CPLX2	-0.9859
PJA1	-2.0405
WHDC1L1	1.278
RB1	-1.8555
MTMR15	-0.1505
PHLDA2	0.161
GUCY2F	0.289
MPV17	0.728166666666667
SLC35D1	-1.18
LYSMD3	-0.543888888888889
COL16A1	0.8215
ERLIN1	-1.06533333333333
JMJD4	0.2715
HIST1H2BK	-2.81875
TP53I11	-2.23733333333333
ST3GAL4	-0.6769
PF4V1	-0.7624
ALG8	-1.288
REG1A	0.27375
MINA	-0.01575
CYB5R3	0.561833333333333
HHLA1	-0.63525
MYST4	0.7633
VASN	-0.674
UCHL5IP	-1.0355
TFAP2A	-0.963
MGC9913	-3.233
C9orf97	-1.254
LOC90379	0.28475
PHF15	0.164142857142857
ZNF169	-0.439
KRT7	-3.2556
GLIPR1L2	-0.737333333333333
LOC116236	0.31225
IQCF3	0.22825
RDH14	0.264333333333333
HNRPK	-0.0406428571428572
RABEPK	-0.167333333333333
ISX	-2.6865
CBARA1	1.65325
RAD51AP1	-2.814
MLL5	0.240625
CXorf48	-6.1245
SGCD	-0.64475
PHTF1	1.46075
CA3	1.8105
CMTM5	0.03675
STX10	-0.022125
JMJD2D	-1.2835
P4HA1	-1.64533333333333
GAB3	0.642333333333333
DHRS4	-1.0765
COL4A1	-2.43933333333333
C20orf20	-0.33625
OSBPL2	-0.31
PTTG2	-0.15575
KIAA1688	0.1075
STS	-2.210875
SHROOM4	0.4338
KBTBD5	0.493
ALDH1A3	3.4445
BTNL2	0.714833333333333
TGIF1	1.6185
ZFAND5	0.44075
ICA1	-3.979125
NAV3	0.616666666666667
FLJ12331	-1.204
EPS8L2	-1.4785
MNT	1.05883333333333
ENTPD1	0.15575
OR51E2	0.0724285714285714
STK11	0.513875
MX1	-0.991875
TTTY9A	0.4925
CX62	-0.702
LOXL4	-2.69625
EXOSC4	0.4
PURB	0.2575
SETD1A	-0.114333333333333
RELB	1.56225
LAMB2	0.6785
HNF1B	-0.190333333333333
PNLIPRP3	6.0575
C14orf139	0.689
UMOD	-0.031
GRIN3B	-2.197
GPR25	0.8965
ZNF512B	-0.3815
ATP6V0A1	-0.04275
SRA1	1.34883333333333
ZNF615	0.106
ZNF768	0.021
ZNF469	-2.8195
DYNC2LI1	-0.688166666666667
DNAH3	-0.154
LOC387911	-0.27175
LOC554234	-0.154
ARRDC5	1.23575
TMEM59L	-1.82933333333333
MARCH4	2.463
CNOT8	-1.97816666666667
KIRREL3	-1.93433333333333
ADAM17	0.963875
MYOG	0.700375
CPNE1	-0.0963333333333333
AK5	1.507375
LOC204010	-0.47975
NDRG4	1.83275
LOC130074	-0.10875
PIAS4	0.864
NCOA2	-0.6215
TEGT	-0.1723
USP5	-1.26375
ANKRD21	-1.504
KIAA0692	0.643833333333333
HAPLN3	-1.2295
LZIC	-1.16625
NRXN3	3.1165
CDKN2C	-4.8895
KIAA0226	0.244833333333333
CYB5D1	0.34275
WDR68	-0.3803125
ABCB6	-0.3751
MRPS25	0.3525
ZMAT2	-0.0144166666666667
KRT25	2.318
RPL11	-0.17325
GRAP	-2.13416666666667
LOC198437	-2.34116666666667
RORC	-0.829375
RAP2C	-0.727642857142857
MXD1	-0.398466666666667
AZI2	0.582833333333333
NUAK2	-2.49625
AHSG	-6.524125
MANSC1	-3.31875
IMP3	-0.2445
C2orf3	-0.7575
VSTM3	0.40925
PCTP	-0.55425
SIRT1	-0.234
MANBA	0.472
CD164	-0.27825
GFRA1	-4.2209
PRM2	0.66225
ZKSCAN3	-1.4855
PLEKHG1	-1.9425
TPRKB	0.27825
UBFD1	-0.7495
CDKL5	0.719666666666667
HIST1H2BD	-1.61308333333333
INPP4A	-0.1315
BMX	-2.852
PTPRU	-2.169
LOC554202	-1.064
HOXC8	-0.1905
IL12B	0.5315
ADPGK	0.065
ZNF418	-0.2165
SIAE	-0.70775
CWC15	-0.028
RP13-401N8.2	0.061
KLHL11	-0.15175
DEDD2	-0.28525
PSMB3	1.14125
DDX25	-3.20275
ZBTB3	-1.17
GFRAL	-1.407
RPS25	-1.34283333333333
FAM57B	-0.332333333333333
TESK2	-1.65916666666667
DNM1L	-0.210375
ZNF207	-0.612666666666667
CLEC11A	1.72125
TOLLIP	0.751125
TMEM61	-2.19866666666667
DLK1	-4.6882
PLVAP	0.628875
NOD2	1.40716666666667
SCMH1	0.5155
FLJ40235	1.119
HTR2A	3.201
ARMC5	0.5365
FUT7	0.04
PRELP	-0.7837
ALKBH6	1.12633333333333
GYG1	-0.611666666666667
POLR3GL	0.1015
COL8A2	0.824166666666667
OR10A5	0.633375
C1orf187	-1.85275
TXLNB	-0.557333333333333
C16orf68	-0.783083333333333
R3HDM1	-0.32075
C16orf75	-1.9935
BAALC	2.85825
TNP1	-0.00400000000000004
GAPDH	0.09425
COX7C	0.22
ERRFI1	0.02075
PGAM2	0.142833333333333
FAM108B1	-1.991
APC	0.15575
TLR2	-2.4185
SUCNR1	-0.317333333333333
ZNF233	3.73375
WFDC1	-3.95833333333333
PSG11	0.4457
SLC39A1	-0.58875
PSAPL1	0.1675
CDC42EP1	0.658875
MECR	0.67925
KIAA0101	-0.6886
MACROD2	-1.84475
MMP19	2.05925
LOC202459	-0.918166666666667
VNN2	2.6205
ACCN3	-0.124
TIMD4	-0.92
RNASE8	-0.2915
CCDC7	0.5375
SULT2B1	-1.842
ME1	-3.76925
MGRN1	-0.6335
MRPL30	-0.03925
IVL	1.1705
CALM1	0.3083
PLEKHA6	-2.02577777777778
B4GALNT2	0.0285
PGDS	0.569666666666667
C8orf33	-0.120916666666667
TMEM56	-2.348
CKM	-1.66333333333333
ESR2	-0.208875
ACOT8	1.06925
AGTR2	0.868
LOC155006	0.3475
BC37295_3	0.6755
EPM2AIP1	0.9565
PZP	-2.067
RPS9	0.3865
C18orf51	-3.2665
SIVA1	0.1178
HEATR2	-0.3015
CD3E	-0.3505
C20orf142	0.75525
PGLYRP3	0.58
CCDC139	-0.17125
GPS2	0.638
NOL14	0.219
LRTM2	-0.26925
TRIM36	-1.134375
TP53RK	0.2773
FBXL13	2.907
RUFY2	0.771571428571429
C11orf70	0.797333333333333
HSPB9	0.190333333333333
GJA5	-0.63675
HGF	0.7525
EPHB4	-2.66425
SOX18	1.29325
IFRG15	-1.3195
SERPINA10	-4.29075
WDR23	-1.2565
REEP2	2.4765
CDK3	-0.0445
HSPA12A	0.629
ARL8B	0.6422
SATB1	1.0275
PPM1D	-2.53216666666667
VPS45	0.171666666666667
TP53BP2	-0.134375
GJE1	-0.7675
CACNA1G	0.294625
VGLL4	1.388625
GNPTG	1.074
ROS1	-1.63625
C21orf128	-0.3508
BMP8B	-0.7775
SLC5A4	-1.086
SLC6A3	1.1968
C16orf53	0.321875
TMEM81	-1.488
APC2	1.9453
SYAP1	0.13875
C6orf54	-1.7124
ZBED5	0.6453
PVR	-0.52075
LTA4H	-1.8365
CCDC24	1.0347
MAGEA4	-3.44583333333333
IFIT3	1.84216666666667
MYADM	0.291
C21orf82	-2.1385
PDE3B	-1.287
TMPRSS11A	0.0946666666666667
PGK1	-1.36670588235294
CCL13	0.0673333333333333
DERL3	-2.11566666666667
MLXIP	-0.444166666666667
PLOD1	-0.01275
MTFR1	-1.2419
NPDC1	-0.504833333333333
GPAA1	-1.231
LTV1	0.33975
RYR3	-0.962
C7orf46	-1.1855
VAMP2	1.229125
RNF135	0.1493
SUPV3L1	0.96675
FIBP	0.33575
ADAMTS18	2.2505
RNF25	1.28633333333333
SOS1	0.62325
PLAU	0.3895
MATK	-3.2415
EHF	-0.00950000000000001
CTNND2	-0.34325
PTEN	-0.028
ZNF189	0.03125
SLC28A3	1.2345
GUCY1A3	-0.724
SETD2	0.7660625
ROGDI	-0.97125
TICAM1	0.4291
RASSF3	0.5595
PACSIN2	-0.730166666666667
SERPINB5	-2.49145454545455
PRKCDBP	3.228125
TFDP3	-0.9485
LGR6	-1.46157142857143
RFX5	-0.035
OR52J3	-0.3755
PTPN18	1.046
ZBTB34	1.118625
KCNF1	-1.624
SYNE2	-1.06242857142857
SLC22A4	0.87125
NETO2	-0.405625
VCPIP1	0.36675
LDHD	0.11875
ESX1	-3.14825
SQRDL	1.66475
GALK1	-0.14025
SERPINA6	-2.605
HD	0.289625
ASCL3	-0.5805
FBXL6	0.06
FABP7	-2.4125
MAGEC3	-0.627
KLC4	-0.75775
CD1D	-3.379
PRAM1	0.023
EIF3B	-0.424857142857143
DSCR8	-6.51325
FLVCR1	-2.97025
KIAA0141	-0.00399999999999999
PROM2	-2.9996
ALOX5	-2.072
GPR162	0.31225
LYRM2	1.356375
RNASE6	-4.8365
HES5	0.57275
GJA1	-0.152625
MRPS14	-2.7585
HMHB1	0.99125
TAF7	-0.74625
BTNL9	-0.0867777777777778
SFXN2	-1.871125
VEPH1	1.6725
GK2	-0.3984
AMBP	-5.350625
KIAA0953	0.602
XAGE5	-0.353333333333333
CCBP2	0.669
TGM2	-1.0845
ZNF202	-0.9625
ACTL6A	-0.641166666666667
SLC23A2	-0.5653
ARHGEF7	-0.19675
LOC728635	-1.2435
CRYM	5.38766666666667
PKD2	1.55825
MANBAL	0.541
LIN54	-0.17825
ACTL7B	-0.354
OR4D9	-0.4065
KIAA1683	-0.5585
ZNF704	-0.408666666666667
TCP10	-0.502
MAGEB18	-2.103
DEFA4	-0.32075
ZNF197	0.00750000000000001
PTOV1	0.8515
RNF208	0.196333333333333
CMIP	1.06166666666667
TRDN	0.307
UCHL1	4.59575
APOL6	0.3424
PLK1	-1.8635
NPHP1	2.14066666666667
NDUFA11	0.2885
DAB1	1.1085
RTN4R	-0.7635
PUSL1	0.317
SYT2	0.59425
ANXA13	-0.1325
RFTN1	-0.20375
ATP8B2	-0.265666666666667
VN1R2	0.7175
OR52E4	-0.4015
NPPB	-2.842
ZNF148	0.515875
ZNF141	-2.16785714285714
IKZF1	-3.663
PSMC2	-0.01575
GGA3	0.206166666666667
LPGAT1	-0.724833333333333
SEC16B	0.950166666666667
C5orf38	-1.32666666666667
THOC2	0.106111111111111
SLC16A12	-1.40033333333333
ALK	1.16725
DACT3	-0.0848333333333334
CACHD1	3.2135
GAN	-1.555
EXOC6B	3.708
HIST1H2AE	-1.69475
VAMP1	-1.46525
SRI	0.386
AKAP14	-0.206
HLA-E	0.3526
SLC25A32	-0.854166666666667
FLT3LG	0.6265
ATP1B1	0.416571428571428
WDR1	-0.1549375
SWAP70	0.7955
TRIM31	1.02966666666667
ARNT	0.269875
ZNF596	1.4169
CDKN1B	-1.00608333333333
FOXC1	0.00375
SEMA3A	-1.9958
LSM14A	-0.0776666666666667
STEAP3	1.56525
ABCA1	3.71066666666667
PLSCR2	0.255833333333333
EDC3	-0.569583333333333
THBS3	1.85675
C15orf43	0.98075
GMCL1	-1.82916666666667
C9orf71	0.792
MGAT5	-0.26
LOC402164	1.24375
TSPAN8	-4.48233333333333
DYNLT1	0.414375
IGSF1	-2.83675
TMEM143	0.42175
FLJ25006	-0.4425
ATP13A3	1.0925
C3AR1	1.892
CADM2	0.4062
EFNA4	-0.5485
HAO1	0.07875
TWF1	1.02016666666667
MRPS17	-0.88325
MYH9	1.01958333333333
C9orf9	1.93166666666667
C17orf79	1.3035
FSCN3	1.033
BDKRB2	3.669
PCGF6	-0.807166666666667
RAP1GAP	-0.978833333333333
TAS2R41	1.6455
DCLK1	-0.838666666666667
DEFT1P	-0.0931666666666667
TAF2	0.193416666666667
COPZ1	0.14725
KATNA1	-0.1955
STIM1	1.29175
TBX2	0.129
RPS4X	-0.625769230769231
MARCH8	0.929666666666667
DHX33	-0.646333333333333
TMEM161B	0.325
SYPL2	0.247
ADCY5	-1.626
SRPK3	0.4175
CXorf9	-2.6045
REC8	0.100625
CLP1	-0.5924
MGC52498	-2.1275
DUOX2	0.75725
C6orf150	-3.56725
TSC22D3	-1.26475
CASP8	0.464
PRKD3	-1.720125
CFH	-1.12975
TRO	0.31475
NRIP1	-0.36025
ZNF707	0.0248333333333333
TBC1D22B	-0.182666666666667
HYI	-0.668
COX7B2	-0.199333333333333
GPR52	0.17875
CASC3	-0.302357142857143
METRN	0.947
KRT3	1.026
ARF1	-0.296214285714286
C1orf111	0.42125
MOG	-0.6255
C6orf50	0.932
MGC12966	-0.4085
ATP7A	-0.858333333333333
NOTUM	-2.16266666666667
LOC342897	0.905
ITSN2	1.24983333333333
GIP	0.7875
LOC89944	-0.979833333333333
UBXD8	1.375375
GYPE	-1.95783333333333
JAG1	-1.24516666666667
RLBP1L2	2.1975
HIST1H2AL	-0.071625
PAPPA	1.698
CYP4F8	-2.71875
TRH	-0.18025
DCTN3	0.3388
NT5C	0.06575
HTR3C	-0.9
VPS41	0.708375
KIAA0174	-1.1281
ANKS6	-0.181875
MPV17L	-1.578
MT1M	2.83883333333333
DTX1	-1.29525
LOC146325	-0.0323333333333334
ZNF639	-0.799833333333333
CACNG4	0.0584
TNNC1	-2.42
MGC27345	0.829125
CASD1	-1.4597
HOXD4	1.3075
SMC4	-0.604058823529412
TTC35	0.0306
CTXN1	0.738875
RGS19	-0.863
SFRS3	-1.659
TRIM43	0.6605
HLA-DQB1	3.099
NUPL1	-1.4904
NRAS	-0.259625
RPL22L1	1.49725
ZNF138	-0.905166666666667
FBXW2	-0.621444444444444
SIX3	0.813166666666667
HDAC9	0.594818181818182
OGG1	0.4538125
APLP1	1.05916666666667
OR7A5	1.3905
DLX4	-1.27425
TUBA1B	-0.874666666666667
CRY1	-2.53625
C12orf29	-1.124
MGC70863	-0.190545454545455
OR1D2	-0.9135
C1orf25	-0.8675
CUZD1	1.24875
PUNC	-2.676
SCAND1	1.56083333333333
MYT1	-2.775
MPND	0.51625
GOLGA1	0.777
ZBTB43	2.255
VAPA	0.29
C4orf36	-1.63675
STAP1	-0.371666666666667
SLC34A1	-0.08225
PIK3R3	-0.6801
TGM5	0.879
USPL1	-0.702
FBXO40	-0.1
BRF1	0.681
CCL27	0.6355
hCG_1657980	1.441
PFN2	-0.2067
MYBPH	2.1
PPP1CC	-1.8343125
CDCA7L	-1.5515
KCNB2	0.081
C20orf151	-0.8325
USP13	0.37625
RCOR2	0.428666666666667
FBXW4	-0.359166666666667
WT1	-3.93333333333333
TAS2R46	-0.5895
STK38L	-1.2295
LEPROT	1.297875
DDX42	-0.31375
TXNRD2	-0.5375
TNFRSF4	-0.4735
KSR1	-0.34025
SLC27A1	1.00183333333333
POU5F2	0.708
SLC22A11	0.35575
C8orf32	-1.69466666666667
ZNF236	0.808714285714286
GABRB1	-2.5155
LRRC29	1.2135
FBLN1	-2.36633333333333
MRRF	-0.208166666666667
RP1	1.5075
MARVELD1	0.24325
AFF4	-0.3485
C17orf54	2.3905
RAF1	-0.04675
SUB1	-0.852333333333333
MRPS33	0.2215
ZIC1	0.3501
ARL10	-0.247
RAG1AP1	0.0841666666666667
P2RX5	-3.0345
NCR3	0.623
LTB4R2	0.3
HLA-DPA1	4.5485
FKBPL	-1.21516666666667
JAKMIP1	-5.04375
SNX4	-1.405
CD248	-2.1785
CCR2	-4.0735
LOC401152	-1.7695
SH3KBP1	1.6393
LMBRD2	-0.361571428571429
WDR51A	-0.3715
SYT15	0.3445
SMOX	-0.9345
NACAP1	0.59375
DRD2	0.51
COPS2	0.84675
FCER1A	-0.921
TMEM112B	0.2285
SUGT1	-0.6188
CALR	0.34675
DPY19L2P4	2.0725
ADRA1B	1.712875
LTB	-2.0005
SNRPD1	-1.14475
NCAPG2	-0.0598333333333333
KCNMB1	-0.339
ITGAV	-1.22908333333333
LENG4	0.588875
C13orf16	0.510166666666667
C20orf3	-1.79825
PIP5K1A	0.1125
PCNA	-2.60925
C1orf34	-1.534
MMACHC	0.19425
BEST1	3.71283333333333
REV3L	-0.432
ZRANB1	0.223
AVPI1	0.877
ATG5	0.6205
SARM1	2.614
RGS7	0.229
HMP19	0.386666666666667
SGTB	0.488
FEM1A	0.4035
C1orf122	-0.24575
MYCT1	-0.587666666666667
GM2A	0.167
ZCCHC7	1.03928571428571
MYH10	-2.646625
DKFZp761B107	1.318
ADAL	1.35325
OR10J1	0.119
TMEM9B	-0.317
DNAJA1	-0.081875
SCGB1D4	-0.394
LRRC50	-0.112
PRKX	-2.1055
NUDT14	2.2999
PCTK1	-0.440272727272727
ARG1	-2.86225
KIF2C	-0.8115
GFM1	-1.23425
RAB11FIP3	-0.572
HBD	-3.51066666666667
NPR3	-1.5043
IRAK3	-1.42083333333333
OLAH	2.11116666666667
CYB561D2	0.45125
CNNM4	-1.52525
MYO5A	1.1563
SIPA1L3	1.31841666666667
ADAM10	-0.369
LIPA	-1.25536363636364
NAP1L4	-0.0502
MRPS22	0.1855
GNG4	-2.21133333333333
PSG5	0.803166666666666
PPP2R2C	-2.4741
P2RY12	0.0505
SLC6A13	0.27975
AGPAT4	1.7229
C6orf199	1.008625
FAM53C	0.28875
TPM1	-0.019
PYHIN1	0.321
LINGO1	-1.52366666666667
CIDEC	0.44
CRIM1	0.205
DHTKD1	-0.716833333333333
ZNF546	0.78275
CD300LG	0.4707
SFRS2IP	0.509333333333333
FLNB	-0.224875
NOC2L	-0.665
SPINK7	1.35525
CRTC2	1.1675
HMG4L	-0.314
C14orf162	0.77475
CCDC123	1.8765
HTRA3	-2.21175
SPTBN5	-1.14
C1orf77	-0.274083333333333
TAF1L	-0.3235
WDR78	1.207
WDR49	1.1978
SIN3A	-1.254
ECSIT	0.794833333333333
VSIG4	0.3435
DIRAS2	0.6317
TXNL1	0.129
MTERFD3	-0.55575
CCNYL1	-0.924125
CISD2	-1.14216666666667
OR5C1	-0.5355
OBSCN	-2.117625
GBA	1.23516666666667
SLC9A11	0.8025
C6orf64	-0.209
ESD	0.588125
CYYR1	-3.0816
PNRC1	0.4895
FCAMR	-0.175
PPIA	0.215857142857143
VDAC1	0.55025
TRIB1	0.44775
NT5C1B	-0.7074
CLDN17	1.41925
ICOSLG	0.605
RGR	0.459625
DSG1	0.5175
TMEM27	-0.84375
C1orf69	0.231
PRAP1	-1.60575
DQX1	-3.55125
C20orf46	-3.48527272727273
NHEJ1	-0.748
DNAJC18	0.12825
MANEAL	-1.36283333333333
MTBP	0.27675
S100A6	3.41225
ABHD7	-2.56166666666667
NEDD1	-1.43083333333333
TINF2	-0.3855
SLC7A10	-0.794
KIAA1875	0.0171666666666666
TMEM20	-1.8375
COX19	-0.748
SPRR1A	0.7655
SCEL	0.065375
CCDC70	-0.7695
CRISP2	0.7864
ILF3	-0.313888888888889
NTRK3	0.25
B3GNT1	0.0355
LARP6	1.52816666666667
FBN1	0.4054
ZNF621	0.5815
JOSD1	-0.4038
SNX14	-0.407
INHBB	-3.29733333333333
TBL2	-0.754
GUSBL1	-1.06233333333333
TXLNA	0.18325
PEX6	-2.56616666666667
DDEF1	0.52875
TMEM187	0.133
AIP	0.382625
MCEE	0.29225
LGALS14	-1.0635
TNFRSF13C	-0.379
CTNNA3	-0.533333333333334
HSDL1	-0.733
LAMA5	-0.447
KIAA1853	0.17975
PMS2L11	-0.066
AKAP4	-0.1805
DIS3L2	0.615583333333333
ZNF292	1.63425
TBX15	3.09566666666667
CTCF	-1.0682
FAM19A3	1.7235
FUT10	-0.461125
KIAA0746	2.162
KRT81	0.7255
ALDH3B2	-1.20425
MOGAT2	-1.543
M6PR	-0.0885
COASY	0.078
CCND3	-0.957428571428572
LAMC1	-0.39425
CLASP2	-0.154214285714286
EIF2AK3	-0.5425
SMYD2	0.443833333333333
PBX3	0.152625
TMPRSS2	-2.35383333333333
OR10R2	0.437166666666667
ZNF761	-3.50383333333333
MED30	-1.68525
ZNF629	0.426875
CORO6	1.60725
FLJ10154	1.52916666666667
FAM123B	-0.3805
ANGPT1	-1.1959
MED23	-0.025
LOC255374	0.515
SEMA6A	-2.04411111111111
HSD11B1L	1.54633333333333
GMEB2	-0.551833333333333
PSMD14	-0.16075
FLJ10213	0.53075
PDCD2	-0.15225
MAST1	1.20475
EPHA1	-2.95666666666667
XCL2	-1.53316666666667
EIF4G1	-0.027
UBE2D1	-0.1833
RAB39B	3.12483333333333
IDH3A	-0.753333333333333
CREB5	0.687125
FLJ21511	1.362
ANGPT2	0.348166666666667
RANBP3	0.6863
DYRK1B	1.60383333333333
HLA-DRB6	-2.419
FLJ11292	0.4415
NMRAL1	-1.59725
ATP6V0A4	-3.26516666666667
FGFRL1	-1.0565
GZF1	-1.2022
TMSB4Y	-0.017
RBKS	0.47025
PHLDB1	-0.889875
SEC23A	-2.07816666666667
MLX	0.3412
TPD52	-1.8755
CPNE8	0.94725
DACH2	-2.4635
PSMA4	-0.307285714285714
C1orf149	-0.6764
PGM2	-2.2765
ROCK1	0.134785714285714
TAGLN	-1.3364
PTPRK	-0.670333333333333
TPSAB1	-0.6185
GPR82	-0.1794
ZNF45	-0.360625
ZNF610	-2.744
TK1	-0.966111111111111
LETM2	0.8165
KLF1	-2.3905
SAP30L	0.77425
