Hybridization REF	TCGA-AN-A0FZ-01A-11R-A034-07
LOC645843	-0.854
SPECC1L	-0.0045
PGCP	-0.32525
SPN	-1.272375
GPR143	0.968833333333333
ZNF576	0.340833333333333
TMEM39A	0.6805
ATP5D	-0.32
MAGEB3	-1.1765
RPS5	-1.50416666666667
ANP32E	-1.40157142857143
MTMR1	-0.46125
YEATS4	1.085
SYNGAP1	0.8815
PCOLCE	-0.302166666666667
MNS1	-0.68775
PCYT2	0.454333333333333
ZNF182	0.08325
LAX1	-0.659125
SPPL2B	0.6618
ELOVL5	2.4507
PCDHAC1	null
B4GALNT1	-0.773
BLOC1S2	0.307125
ZNF673	-0.6214
ARHGAP21	0.3425
IRX5	3.74
LRFN5	1.65766666666667
FAM7A1	-1.15875
RAB19	0.777
GINS1	-2.25925
ITM2B	2.1392
PAPSS2	-0.2725
OR5BF1	0.6685
ACSL3	1.626375
KIAA1919	-0.117916666666667
GLT8D2	2.826625
UTRN	0.273642857142857
CNN1	1.3975
HISPPD2A	0.339
SDAD1	0.288375
SIGLEC9	0.328333333333333
RPL35	-0.5855
C22orf26	0.4115
IMPDH2	-2.134
WDR69	-1.241
SEC14L5	-0.433
CLTA	0.44925
RP11-529I10.4	-0.19425
GPR37L1	0.148833333333333
OGDH	-1.32458333333333
ASB13	-0.8305
ZFP14	-0.5935
ZCRB1	0.356166666666667
KPNA3	0.61575
HSPA1L	2.07525
RHOC	1.092375
LOC554175	-0.053
PPP3CA	0.4411
SLC1A7	-0.4403
ZNF529	-2.269
RBED1	1.1035
DDB2	-1.3195
FLJ11286	-0.0835
SPATA1	0.4335
MKNK1	0.802166666666667
DYSF	1.0255
ALKBH2	-0.6095
NKD1	-3.49166666666667
C1orf174	0.13825
PLEKHO1	-0.4315
ASB10	0.14025
RING1	-0.666166666666667
NPC2	0.84225
AVPR1B	0.3345
YTHDF1	-0.0271666666666667
LMAN1L	0.4655
GSG2	-1.8435
CEP170	-0.3785
RPS4Y2	-5.48
MSH6	-1.633
HECTD2	-0.673333333333333
ZNF556	-3.48333333333333
PLEKHC1	-0.6515
AIRE	0.0323333333333333
BCL2L10	-0.297
LMOD3	0.5005
ZBTB8	-0.49
FOXA2	-3.3512
SLCO2A1	2.65375
C3orf46	0.3575
PRDM16	-0.5745
TMEM98	-0.7855
FRMD5	-2.0705
PDE6C	-0.9925
C1orf216	-0.434166666666667
EP400	-0.675714285714286
PTK2	1.53058333333333
RNF217	-0.7605
NDUFA8	0.77
ZFAT1	0.70775
LAMP3	-1.37683333333333
GLTSCR2	-0.20175
NPW	-0.975
LLGL2	0.6847
PPM1K	1.19916666666667
C20orf177	-1.122
KIR2DL4	0.052
NFKB2	-0.38325
C21orf122	-0.4765
HESX1	-0.8695
GPR114	-1.01116666666667
SLC25A35	-0.770166666666667
GNAT1	-0.09
ORAI3	0.027
FAM76B	-0.61725
TMEM99	0.831
TRIM29	-1.7416
CDS1	2.66875
RHEB	-0.4125
C4orf27	-0.603333333333333
RAB3A	0.14025
OTUD6B	1.01925
GPD1	0.796
CDH15	-0.5105
NPM1	-0.455357142857143
TMEM117	-0.148
PRPS2	0.339
GCK	-0.9115
ADRA2A	4.962
TSPYL4	-0.43
TASP1	0.06475
WDR19	0.319083333333333
C10orf38	-1.761
PDE4C	-0.510166666666667
FYB	0.546916666666667
C1orf55	0.243
PPFIA3	-0.563
RAD18	-0.642
C12orf44	0.592833333333333
CRYBA4	-0.6865
HVCN1	0.82575
TAF10	-0.187333333333333
C16orf48	-0.107166666666667
DEPDC5	0.6155
LTBP1	-1.186
MAPRE1	1.0195
FGF8	-0.9025
C3orf52	-0.0722500000000001
SENP7	-0.139
LRRK2	0.98575
RUNDC2A	0.625166666666667
KIAA0355	0.216333333333333
CPEB1	-2.456
PPEF2	1.1535
ABI2	-1.164
KIAA0317	-0.339625
ATF1	0.00833333333333333
DYNC1H1	1.04775
DIP	0.24525
TMEM33	1.14677777777778
POLDIP3	-0.3655
C7orf24	1.2195
GPR171	0.943
CDC6	-2.70783333333333
PLD1	-0.9061
ITFG2	0.1153
NDUFC1	1.0255
AKNA	-0.83925
NBR1	0.94925
PKHD1	0.556857142857143
HPS4	-0.9682
MAFA	0.85575
ULBP3	-1.317
DIRC1	-0.704
IMMT	-0.871875
C22orf13	1.56375
CEL	0.1995
MARK3	-0.8975
ADAMTS2	1.2745
ARPC3	0.137333333333333
TMEM10	0.280714285714286
NPHS1	0.174
BRD8	0.306166666666667
WDR12	-1.48125
IDI2	1.243375
HOXD13	-3.079
OR8G2	-1.07325
SLAIN1	-3.98625
GABRQ	-1.08075
NR2C2	-0.34375
NKTR	-0.5018
TLE2	2.1005
KIAA0892	-0.018
AURKA	-1.17627272727273
GPRC5C	0.8795
TBC1D9B	0.64325
PNPLA6	-0.00933333333333332
AP3B1	-0.27375
NAG	-0.5175
C11orf68	-0.868
AKR7A3	3.09575
AHCYL1	0.282583333333333
COP1	-0.312333333333333
RPP14	-0.4605
PCDHB18	0.34175
CDH24	0.40625
KRT17	-1.2671
LACTB2	0.21475
DDX24	0.077
PHACTR1	-2.51016666666667
SLC35E2	1.13925
LOXL1	0.172
IQSEC2	1.083375
RGSL1	-2.158
PCDHGC5	0.2215
MEGF10	-0.065375
PRRX1	1.97316666666667
ASTE1	0.166333333333333
C6orf159	-1.34333333333333
MYOD1	0.83025
GAA	1.3245
ZNF747	0.68875
KLRC1	-1.350125
IL1RL2	1.4385
GDF9	1.636
GPR119	0.335
TRAF2	0.169166666666667
HCK	2.37866666666667
BMP6	-3.2685
IL8RA	3.07366666666667
FLJ35848	-0.95225
EFHA1	0.3225
CDSN	-0.6445
C14orf54	0.0636666666666667
LSM3	-0.424375
ZFP41	0.184
C9orf126	-1.88916666666667
VIT	-1.253
SPCS3	1.77875
DEF8	-1.1503
CHAF1A	-2.04866666666667
C1orf165	-1.01916666666667
ZFPM2	0.844666666666667
FTH1	-0.14075
SLC35F1	-1.1495
YWHAH	0.05275
C17orf66	-0.455666666666667
ADRB1	-0.453833333333333
FOXL1	-0.551
RG9MTD3	-0.2345
UMPS	0.07175
MGC13008	0.235
KIAA1161	-0.469
CCDC77	-1.94225
C12orf65	-0.4115
COG4	-0.519166666666667
RCP9	-0.831833333333333
RP4-692D3.1	2.73866666666667
CDC2L5	-0.21075
MGC7036	0.211166666666667
DNAJC11	-0.66975
GDF2	0.1255
TIMM17A	0.14675
HNRNPA0	-0.2117
OR2H1	0.14075
PCBP1	-0.032125
COL23A1	-2.06525
LRRC2	-0.679692307692308
NSD1	0.758142857142857
FLJ37078	1.166125
WDR91	-0.584166666666667
TMEM179	-0.104
DSCR10	1.9535
CNDP2	0.4508
FYN	-0.78
BEX2	-2.7275
KCND3	1.25625
YPEL5	1.525125
LRRC42	-1.08466666666667
C17orf45	-1.775125
ZNF649	1.1047
LOC150763	0.644125
COL5A2	3.08283333333333
CNGA2	0.557
ELA2B	-1.01283333333333
RAB9B	-0.75875
FAM100A	1.21325
NAIP	-1.37985714285714
MYOZ2	-0.257375
SPATA12	-0.2715
XRCC4	-1.4975
CYB561	2.1831
CHST10	-1.84625
BAI1	-0.769333333333333
BRSK1	-0.208
C17orf89	1.00175
PDE6H	-0.0565
FLJ20309	0.2997
MAP7	0.838875
SCN4B	1.28425
SPAG9	-1.4905
SERTAD1	1.41433333333333
FLJ21963	-2.5325
ANTXR1	0.5125
TMPRSS13	-0.575166666666667
ETV7	3.32116666666667
DGAT1	2.3855
NKIRAS1	-1.95766666666667
TAC3	-3.19025
CORO1C	-1.06366666666667
RAD54B	-0.7405
HRASLS3	2.14683333333333
C21orf42	-0.700333333333333
BARD1	-0.989333333333333
ZNF177	-0.711833333333333
MIP	0.772
ZNF442	0.279
F2	-4.0672
GRIA1	-0.081
GALNTL2	1.9436
WNT5A	-0.9717
LENG9	0.0195
hCG_25371	-1.4035
FOXR1	0.4875
TRA@	0.6869
PWWP2	1.2715
C1QTNF7	1.31466666666667
SLC7A4	-0.367
C4orf7	-0.46075
C17orf80	0.542666666666667
KLK4	1.60283333333333
IL31	0.3635
TMEM176A	3.66625
CTNNB1	0.3225
BHLHB2	0.2635
TMEM185B	0.285
ARD1B	0.34075
C1orf93	1.0705
BRUNOL4	-1.09866666666667
LOC541469	0.524583333333333
UPK2	-0.32275
GAS8	0.9335
PATE	0.2225
IMPACT	0.077625
WNK4	1.19866666666667
HNRPLL	-0.791125
GAD2	-0.89525
ITGA6	1.69
BMP15	0.297
CYP2A7	6.746875
RIC8A	0.14925
CCND1	-0.219
USP35	3.0845
DSCR2	-1.033
CCL4	2.993
ZCCHC10	0.024
NOL11	-0.87925
TRPM2	3.98916666666667
PSMD2	-0.773181818181818
CHTF18	0.02975
USP18	-0.246125
RRAS	-0.247
LAMC3	-1.42775
TOX	-3.91816666666667
PCDH15	0.7595
GABRG3	-2.49066666666667
NUDCD2	-0.079625
SGCZ	0.116
KCTD17	-0.111
SPSB2	0.561
TPPP3	4.6315
CILP2	1.13483333333333
CALB2	2.69425
CEBPZ	-0.760166666666667
ZNF479	0.12525
FMOD	5.0195
C21orf66	-0.157428571428571
CLN6	-0.245666666666667
ANAPC1	-1.38175
SH2D3C	1.14075
PTPN14	-1.3704
TRIM42	-0.19
APTX	0.32225
SNRPG	-0.753
BMS1	0.3065
MAGEA3	0.763
NFATC3	-0.741333333333333
LRRC45	0.848666666666667
ARS2	-0.380428571428571
LRIG1	-0.771
EPSTI1	-0.897166666666667
PRSS27	0.319
ERC2	-0.1505
PRKACB	0.906928571428572
PRDM13	-4.503
HCG27	-1.86425
KLK12	-2.939
HSD17B7	-0.286
ZNF354A	0.20925
PCDH11X	1.1465
DMGDH	-1.568
PCBD2	-0.399166666666667
TMC6	0.35475
RIMS1	-0.031875
SF3B2	-1.2385
RCN1	-1.76066666666667
CPB1	4.6485
BCAR3	0.40625
FCRLB	1.896875
PAK1IP1	-1.042
OR10H1	0.4275
KIF9	0.4462
PITPNM2	-0.688875
L3MBTL4	0.14225
TGFB1	0.1896
ZXDC	-0.2865
SLC6A16	-1.15925
SRrp35	-2.587375
LRRC8E	2.8335
PPIAL4	-1.46891666666667
EOMES	0.0868
PAX2	-0.5855
SCARF2	0.368
PSEN2	0.779583333333333
PCDHB13	0.495666666666667
C10orf28	-0.1465
DHRS7B	0.306214285714286
C1orf131	0.1985
ASB1	-0.6157
ZNF223	-1.24383333333333
LCMT2	0.652
MEP1A	-1.6425
TMEM53	1.0845
RSPH3	1.71775
C10orf33	-0.7445
LOC644285	-0.536
PTPN9	0.533
ABCA12	-2.33175
CCDC37	-0.9675
RUNDC1	1.9102
YES1	-0.719
FAM120AOS	0.6795
OR5M3	-0.8905
PPP1R3F	0.000416666666666704
IL13	-0.1341
MDFI	1.75425
PRNT	0.33275
ZDBF2	-0.981
OR10C1	0.361833333333333
CLIC1	-0.403333333333333
LILRA5	-0.176833333333333
CSAG1	1.54966666666667
TREML2	-1.09983333333333
FAM125A	-0.1165
ZNF74	-1.3975
FAM104A	0.70425
LRRC39	-0.6405
SAMD5	-1.5115
HYAL2	0.0875
HIST2H2AC	-0.4955
IGFBP5	0.32804347826087
NRTN	-2.021
KIAA0556	0.7752
FAM29A	-1.67111111111111
JMJD2A	0.43175
EPHB1	0.136
POLD4	1.71825
ANAPC10	-0.0715
LRRC36	1.51225
MEGF6	-0.444875
LPHN3	-1.313
BMP10	-1.158
C21orf55	-1.3885
CREM	-0.1495
PTGER4	-1.58066666666667
METAP1	-0.863625
KCNQ1	3.20766666666667
NR2F2	0.657
SSFA2	-0.873666666666667
CTTNBP2	-3.14925
BCL2A1	-2.438875
ZBTB24	-0.616625
SLCO6A1	-1.49766666666667
PRDM1	0.0053
OR7D2	-1.02683333333333
CCDC47	0.2259
LOC646982	-0.47
SLC26A6	-0.810333333333333
BIN1	1.2034
SRRM1	-0.361071428571428
PCSK1N	-0.16925
ALS2	-0.1215
ECT2	-1.68052631578947
CACNA2D2	0.53375
DOCK6	-0.11475
C10orf119	-0.39725
FATE1	-0.143
DUSP23	2.1435
TRIP6	0.0688571428571429
NUP35	-1.31875
CDH3	0.34625
KLHDC8A	2.04525
C9orf116	1.239625
EI24	-0.587
CENTD1	-1.82416666666667
RWDD2B	-0.517833333333333
DOCK1	1.564
NPAS2	-0.392375
NR3C2	2.84616666666667
FAM63A	1.59766666666667
INPP5F	1.762
FAM111A	-0.9786
MYBL1	-1.00541666666667
IQGAP3	-0.398333333333333
CRADD	-1.4765
DUSP12	-0.70375
PDZK1IP1	4.23775
VASH2	-1.42175
CTR9	0.34025
VIL1	-4.095
OR8U1	0.327
CCDC107	0.372
PTTG1IP	0.1255
OR4X2	-0.02425
COL9A1	-3.615
PSMD9	-0.49725
ZFP62	0.4205
TIP39	0.66175
PARP15	0.6695
TTC19	-0.639875
C1orf114	-2.4315
GFPT1	-0.542
SLC27A6	-1.74525
MRPS10	-0.5481
CALML5	2.48933333333333
TRPM7	0.557
CGNL1	-1.551625
CECR1	0.94525
SERPINB8	-1.03033333333333
TMEM102	0.99425
PDIA2	-4.40925
NUCKS1	-0.335666666666667
HOTAIR	1.28375
EBI3	-0.68375
NXN	-0.2785
ZMYND19	-0.638375
FOXJ3	-0.09925
EIF5B	0.0557
EIF2B4	0.125166666666667
LEO1	-0.00775
ZIC5	0.187916666666667
IL20	5.43366666666667
KIAA0415	0.937
FLJ37357	-0.458
TSPAN12	0.279
ACTR3B	-1.105875
TFAM	0.944
IL17RD	-2.039625
PARP12	0.09625
KLHDC7A	0.6105
KCTD4	-0.0416666666666666
GTF2H1	0.0415
FLCN	-0.697333333333333
BIRC4	1.6355
LOC790955	-0.42075
VKORC1L1	-0.79225
CYP4F22	1.631
TAS2R5	0.468
ZNF582	-1.275
HS3ST3B1	-1.2155
CTNS	0.07775
STK36	1.05916666666667
MMD2	-0.939666666666667
RP5-1103G7.6	0.2565
FLJ23356	0.814
CRH	0.33375
C1orf182	0.3855
ACP5	2.961
AMFR	2.1138
CA4	-2.18775
PLCB4	-3.20075
MPHOSPH10	-0.4805
UNQ473	1.17583333333333
G3BP2	0.2205
SR140	-0.709583333333333
HOXA2	-0.82675
PYGB	-0.9905
BAT1	-0.5375
DKK3	0.526
DDX31	-1.447875
TULP1	-0.334428571428571
NHLRC2	-0.146
TNRC4	0.755
ZNF430	-0.7435
TNRC6A	1.308125
PLA2G1B	1.12816666666667
RCHY1	0.521
GTF2A2	-0.109833333333333
MGC4294	1.006
ZNF691	-0.28175
TACC3	-1.8115
DNAJC5G	-0.063
LOC4951	0.00824999999999998
MS4A4A	-1.2085
LOC152485	0.138
PPP1R2P1	0.374
PPP2R5B	-0.30875
RPGRIP1L	-1.021
SPOP	0.2286
PTPRF	1.57233333333333
MGC42090	-0.2255
SUSD3	4.78175
THOC4	-0.210375
MAML1	0.2048
FXR2	-1.42766666666667
TYK2	-0.352625
MUC6	0.4225
DNAJB7	0.379
PIP4K2A	1.14807142857143
MEX3A	-0.867833333333333
RRP1	-0.467
TFAP4	-0.24125
CXorf41	-0.34875
MTMR4	0.165666666666667
CTLA4	-0.3215
SNX9	0.804625
CIB3	2.80466666666667
NECAP1	0.57425
PLA2G2D	-0.2248
GLMN	-1.26566666666667
DCLRE1A	-1.61275
PDX1	3.1515
SAMD11	-0.79075
MRPL55	0.624
TLR7	1.0555
TBC1D21	-0.300666666666667
SMAD1	1.2936
ACTRT2	-0.40675
RIOK2	-0.8485
PDLIM4	-0.225
SLC22A15	1.27433333333333
ABHD13	0.6388
STX18	0.3305
CCPG1	0.112
DCBLD1	-0.690666666666667
SLC2A6	-1.777
NOLA3	0.00575
TRDMT1	-1.22676923076923
IL17F	0.391
ATP1A4	-1.408
OR52W1	0.517
CFL1	-0.75
IL4	-1.191
RBP2	-0.173333333333333
CPSF6	0.114625
TTC8	0.9575
MUCL1	7.14
EYA3	-2.30083333333333
KRT38	0.334
GNE	-0.63625
ZNF501	1.03625
SLC35A2	0.897
CEP110	-1.4739
MYF6	0.76825
MGST2	0.892
TRPV4	1.3795
NEK8	0.0113333333333333
NOX5	0.7895
NCKAP1L	-1.1095
EMP3	-2.6135
BPY2C	-0.4595
C1orf38	0.81525
ELOVL2	4.55025
CBX7	0.92175
OSBPL1A	0.419833333333333
ZNF589	-1.15075
ESCO1	-1.01216666666667
TRA2A	1.548
C3orf26	-1.87725
PHF2	1.25958333333333
PID1	-0.370333333333333
RFC1	-0.32325
MTAP	0.1245
ADORA3	3.093
LOC389458	2.27875
TRNT1	-0.2175
CRIPAK	0.47225
RAI2	3.27383333333333
ANKRD44	-1.73675
GZMB	1.57725
NFE2L1	0.636125
STIP1	-0.371666666666667
RASL11B	2.141
NT5DC2	-2.642
LRP2	1.32625
MTDH	0.660666666666667
ARSG	0.254
HSP90AB1	0.152166666666667
CT45-6	-4.89075
ZNF483	-0.06875
LMBR1L	0.59375
S100A2	0.0432
C2	-0.948722222222222
C2orf27	-0.10925
EIF4EBP1	0.19175
GCKR	-3.58066666666667
PPP1R9B	1.0825
FER	-1.97725
SNRK	0.2585
OR5M10	0.035
UTP6	-0.5505
CAPZA3	0.509666666666667
FBP1	1.92111111111111
TERT	-2.178
CCL1	-1.1295
FUCA1	0.9765
ALS2CR8	-0.329
KCMF1	0.510583333333333
SRCRB4D	-0.929
OXCT2	-1.23333333333333
IL17RA	0.425833333333333
MPP5	-0.36625
SPA17	-1.71725
FLJ10986	1.8625
GALNT14	-1.6405
CXorf27	-0.83125
NPLOC4	0.189
RAB34	0.632
KRTAP3-3	-0.823
ARSD	1.83983333333333
CPLX2	-1.3759
PJA1	1.02725
WHDC1L1	0.112
RB1	-0.6018
MTMR15	-0.8275
PHLDA2	-1.048
GUCY2F	-0.057
MPV17	-0.106833333333333
SLC35D1	0.221
LYSMD3	-0.1038
COL16A1	1.25425
ERLIN1	-1.033
JMJD4	0.55375
HIST1H2BK	-0.831
TP53I11	2.14333333333333
ST3GAL4	-1.0085
PF4V1	0.5608
ALG8	2.2655
REG1A	0.525
MINA	-1.85325
CYB5R3	-0.32475
HHLA1	-0.228
MYST4	1.0339
VASN	0.271
UCHL5IP	-1.0045
TFAP2A	1.126875
MGC9913	-1.3245
C9orf97	-0.4715
LOC90379	-0.61825
PHF15	0.3875
ZNF169	0.152333333333333
KRT7	2.3189
GLIPR1L2	0.573625
LOC116236	0.3045
IQCF3	0.67025
RDH14	0.755
HNRPK	0.4375
RABEPK	-0.808166666666667
ISX	-1.377
CBARA1	-0.63975
RAD51AP1	-2.31975
MLL5	-0.058
CXorf48	-3.9205
SGCD	0.18625
PHTF1	0.321
CA3	-0.71375
CMTM5	-0.146666666666667
STX10	-0.7835
JMJD2D	-3.025
P4HA1	-1.54166666666667
GAB3	-1.117
DHRS4	0.257666666666667
COL4A1	2.9225
C20orf20	0.95625
OSBPL2	2.514
PTTG2	-2.031
KIAA1688	3.16875
STS	-0.938625
SHROOM4	-0.251166666666667
KBTBD5	-0.4965
ALDH1A3	1.0626
BTNL2	0.182333333333333
TGIF1	0.2815
ZFAND5	0.25725
ICA1	0.527875
NAV3	-0.419333333333333
FLJ12331	-0.34475
EPS8L2	0.7556
MNT	0.294666666666667
ENTPD1	0.904583333333333
OR51E2	1.86957142857143
STK11	0.332875
MX1	3.429125
TTTY9A	0.4115
CX62	-0.1935
LOXL4	-1.760625
EXOSC4	0.91525
PURB	-0.642285714285714
SETD1A	-0.3835
RELB	0.41025
LAMB2	0.9245
HNF1B	-0.818333333333333
PNLIPRP3	-3.2465
C14orf139	-0.46675
UMOD	1.67575
GRIN3B	-1.098
GPR25	0.608
ZNF512B	-1.37075
ATP6V0A1	-0.567625
SRA1	0.35675
ZNF615	1.376
ZNF768	0.34975
ZNF469	3.26775
DYNC2LI1	0.189833333333333
DNAH3	-1.3615
LOC387911	-0.19875
LOC554234	0.05925
ARRDC5	-0.15325
TMEM59L	-1.2945
MARCH4	0.217
CNOT8	0.102166666666667
KIRREL3	-1.39916666666667
ADAM17	0.292
MYOG	0.463125
CPNE1	-0.0363333333333333
AK5	1.014125
LOC204010	-0.59275
NDRG4	1.625
LOC130074	-0.4755
PIAS4	0.3955
NCOA2	2.519
TEGT	1.2585
USP5	-1.182
ANKRD21	-0.572
KIAA0692	0.089
HAPLN3	-0.29975
LZIC	-0.82675
NRXN3	1.521
CDKN2C	-2.82
KIAA0226	0.18025
CYB5D1	-0.0765
WDR68	-0.5103125
ABCB6	-0.9525
MRPS25	-0.37475
ZMAT2	0.985833333333333
KRT25	-1.2295
RPL11	-0.8685
GRAP	-0.268166666666667
LOC198437	-1.02866666666667
RORC	2.13475
RAP2C	0.292071428571429
MXD1	0.5030625
AZI2	-0.0995
NUAK2	0.28725
AHSG	-6.882875
MANSC1	0.7165
IMP3	0.111333333333333
C2orf3	-1.123625
VSTM3	0.38225
PCTP	1.1355
SIRT1	-0.1405
MANBA	0.83725
CD164	0.675625
GFRA1	1.4912
PRM2	0.7265
ZKSCAN3	0.5365
PLEKHG1	2.58675
TPRKB	-0.6955
UBFD1	1.00433333333333
CDKL5	2.1035
HIST1H2BD	-0.116833333333333
INPP4A	-0.455333333333333
BMX	-0.5675
PTPRU	-0.1055
LOC554202	-0.406
HOXC8	0.3135
IL12B	-1.626
ADPGK	-0.73525
ZNF418	1.1325
SIAE	-0.55925
CWC15	-1.00025
RP13-401N8.2	0.566
KLHL11	0.46325
DEDD2	0.344375
PSMB3	0.33425
DDX25	-2.692
ZBTB3	0.0416666666666667
GFRAL	0.04
RPS25	-1.4285
FAM57B	-0.466166666666667
TESK2	2.40166666666667
DNM1L	-0.6585
ZNF207	-0.211166666666667
CLEC11A	1.284
TOLLIP	0.54875
TMEM61	-1.38583333333333
DLK1	-4.7592
PLVAP	3.6115
NOD2	1.61066666666667
SCMH1	-0.559
FLJ40235	-0.794
HTR2A	-1.35166666666667
ARMC5	0.762
FUT7	-0.3065
PRELP	1.331
ALKBH6	-0.0355
GYG1	0.107583333333333
POLR3GL	0.481
COL8A2	4.3345
OR10A5	0.504625
C1orf187	-2.667
TXLNB	1.66133333333333
C16orf68	-0.23925
R3HDM1	-1.1315
C16orf75	-1.95775
BAALC	-0.9935
TNP1	0.178333333333333
GAPDH	-1.94975
COX7C	0.3985
ERRFI1	-0.387583333333333
PGAM2	-0.0035
FAM108B1	-0.82825
APC	0.254125
TLR2	2.40575
SUCNR1	0.83175
ZNF233	0.622
WFDC1	-0.969
PSG11	-0.703
SLC39A1	0.607
PSAPL1	-2.704
CDC42EP1	-0.01125
MECR	-0.791
KIAA0101	-1.6194
MACROD2	-0.1377
MMP19	0.672916666666667
LOC202459	-0.167833333333333
VNN2	1.18375
ACCN3	-3.1875
TIMD4	0.4475
RNASE8	-1.2575
CCDC7	0.76025
SULT2B1	2.5985
ME1	-1.53175
MGRN1	1.577625
MRPL30	-0.547875
IVL	0.172
CALM1	1.5807
PLEKHA6	3.2593
B4GALNT2	0.76
PGDS	3.220875
C8orf33	0.610416666666667
TMEM56	-2.80716666666667
CKM	-0.236333333333333
ESR2	-0.7777
ACOT8	-0.464
AGTR2	0.63375
LOC155006	0.665
BC37295_3	0.7655
EPM2AIP1	-0.222666666666667
PZP	0.01275
RPS9	0.149833333333333
C18orf51	-1.61325
SIVA1	-0.4078
HEATR2	-1.3365
CD3E	-0.645416666666667
C20orf142	-0.25
PGLYRP3	-0.4555
CCDC139	-0.0025
GPS2	-1.04083333333333
NOL14	-0.0645
LRTM2	1.0265
TRIM36	3.242875
TP53RK	1.206
FBXL13	-1.16333333333333
RUFY2	-0.331357142857143
C11orf70	-1.18283333333333
HSPB9	2.58383333333333
GJA5	2.49425
HGF	-1.78833333333333
EPHB4	0.03975
SOX18	0.22325
IFRG15	0.064
SERPINA10	-3.6665
WDR23	0.562125
REEP2	-2.52583333333333
CDK3	-1.692
HSPA12A	-0.195
ARL8B	1.0957
SATB1	-1.00683333333333
PPM1D	-1.30633333333333
VPS45	-0.541
TP53BP2	0.46975
GJE1	2.3395
CACNA1G	-0.399875
VGLL4	1.131125
GNPTG	1.53175
ROS1	-1.77175
C21orf128	0.144
BMP8B	1.41425
SLC5A4	-1.7205
SLC6A3	-0.0725
C16orf53	0.411375
TMEM81	-1.0145
APC2	-0.1123
SYAP1	0.806875
C6orf54	4.948
ZBED5	-0.5178
PVR	-1.700375
LTA4H	-1.98766666666667
CCDC24	1.7656
MAGEA4	2.1785
IFIT3	0.844166666666667
MYADM	1.361
C21orf82	0.1125
PDE3B	-1.483
TMPRSS11A	-0.44325
PGK1	-1.23229411764706
CCL13	1.72633333333333
DERL3	-1.88083333333333
MLXIP	-0.267833333333333
PLOD1	-1.188375
MTFR1	0.7526
NPDC1	0.8695
GPAA1	0.340833333333333
LTV1	-0.45325
RYR3	-1.3085
C7orf46	2.94975
VAMP2	0.241125
RNF135	1.3909
SUPV3L1	-0.99225
FIBP	-0.404375
ADAMTS18	0.406166666666667
RNF25	0.0703333333333333
SOS1	-0.4625
PLAU	0.4265
MATK	-3.574
EHF	0.6935
CTNND2	-0.256125
PTEN	0.529785714285714
ZNF189	0.47925
SLC28A3	1.852
GUCY1A3	3.1535
SETD2	-0.157
ROGDI	1.887
TICAM1	0.8497
RASSF3	1.6165
PACSIN2	-0.161
SERPINB5	-1.296
PRKCDBP	0.474875
TFDP3	-0.785
LGR6	1.671375
RFX5	0.167
OR52J3	0.952
PTPN18	1.176875
ZBTB34	0.8705
KCNF1	0.8215
SYNE2	-0.492642857142857
SLC22A4	-0.027
NETO2	-2.35975
VCPIP1	0.42975
LDHD	3.63675
ESX1	-3.56125
SQRDL	1.89625
GALK1	0.18475
SERPINA6	-0.519
HD	0.371625
ASCL3	-0.371
FBXL6	1.235
FABP7	-4.59285714285714
MAGEC3	-0.577
KLC4	-1.074625
CD1D	-2.0665
PRAM1	0.713
EIF3B	-0.174285714285714
DSCR8	-3.406
FLVCR1	-0.24875
KIAA0141	0.381125
PROM2	3.1845
ALOX5	0.331
GPR162	-1.48875
LYRM2	-0.221
RNASE6	-0.71475
HES5	2.32275
GJA1	3.464875
MRPS14	-0.507
HMHB1	0.409
TAF7	1.09075
BTNL9	0.4179
SFXN2	-0.951625
VEPH1	-2.694
GK2	0.252666666666667
AMBP	-5.0635
KIAA0953	-0.785
XAGE5	0.0731666666666667
CCBP2	-0.859
TGM2	-0.051
ZNF202	-1.1925
ACTL6A	-0.2625
SLC23A2	0.0259
ARHGEF7	0.21925
LOC728635	0.43
CRYM	-1.72366666666667
PKD2	-0.3725
MANBAL	1.58716666666667
LIN54	-0.58025
ACTL7B	0.02925
OR4D9	0.6945
KIAA1683	-1.172625
ZNF704	1.00266666666667
TCP10	-1.396
MAGEB18	-1.3905
DEFA4	-1.5064
ZNF197	-0.22425
PTOV1	-0.201666666666667
RNF208	0.0135
CMIP	-0.0275
TRDN	-0.414
UCHL1	-1.821375
APOL6	-1.130875
PLK1	-1.32283333333333
NPHP1	-0.316166666666667
NDUFA11	-0.07875
DAB1	0.3095
RTN4R	-0.772
PUSL1	0.3085
SYT2	0.2105
ANXA13	0.82725
RFTN1	0.00650000000000001
ATP8B2	-1.44991666666667
VN1R2	-0.304
OR52E4	0.0185
NPPB	-2.035
ZNF148	0.964
ZNF141	0.528625
IKZF1	-3.104
PSMC2	-0.8465
GGA3	0.3115
LPGAT1	1.7285
SEC16B	1.103
C5orf38	-0.660833333333333
THOC2	-0.8359
SLC16A12	-0.167333333333333
ALK	-2.33275
DACT3	0.6015
CACHD1	-1.487
GAN	0.88
EXOC6B	1.048
HIST1H2AE	-1.22675
VAMP1	-1.9075
SRI	1.41091666666667
AKAP14	-0.7885
HLA-E	0.2712
SLC25A32	0.387666666666667
FLT3LG	-0.914166666666667
ATP1B1	0.137375
WDR1	0.429875
SWAP70	0.4375
TRIM31	0.23825
