Hybridization REF	TCGA-C8-A12X-01A-11R-A115-07
IGFL2	0.811333333333333
ELMOD2	0.823
SHC3	-2.41383333333333
HAVCR1	-0.3045
DYNC2H1	-0.585875
RNF5	0.735666666666667
C2orf7	-0.10525
NLF1	0.712
KLHL25	0.1325
LRP10	1.1551
KRI1	-0.48025
PUS7L	0.764666666666666
MGMT	1.78525
HOXD1	0.0541666666666667
CSH1	0.2672
ATG16L2	-0.904
FLJ44635	-0.1805
CHODL	1.351
EXOSC8	-1.857
SLC28A1	-0.01975
MYO7B	0.403833333333333
SEH1L	-0.7348
MTNR1A	0.6834
TSPAN5	0.4315
CDC45L	-2.78716666666667
AMIGO1	0.737
ATAD3A	-0.513125
OSGIN2	0.423666666666667
PDIK1L	0.9265
DARC	1.444
PIPSL	0.1235
SHMT1	-1.4445
CRISP3	2.7105
POPDC2	3.3435
ZRANB2	-0.667166666666667
FBXL8	0.977
TRIP13	-1.77427272727273
EIF5AL1	-0.265
POU5F1P3	-4.6665
IL6	-1.59133333333333
CXorf38	-0.318333333333333
IFNA16	0.2305
FBXL2	2.77516666666667
BRD1	0.5055
STATH	0.692666666666667
FBXO44	1.98483333333333
MCCC2	-0.718
CDC2	-1.9599
C5orf23	0.60275
IVD	1.27166666666667
C10orf122	-0.89475
MSL3L1	-0.1542
MVP	0.71675
EPOR	-1.2864
ZMYM1	-0.188
BCL7C	0.593
PSTPIP2	1.3083
LYPD1	-1.54775
OR8G5	-0.059
ZP3	1.56566666666667
BCAS4	2.58433333333333
EDG6	1.4695
ISY1	-0.4855
PRAMEF2	-0.362
CUL1	0.200125
RNF213	2.1834
CCRK	0.72225
DHX9	-0.625375
C13orf29	-1.10575
NCKAP1	0.0108333333333334
MRPL43	1.26664285714286
XPR1	-1.6955
PKN2	-0.0122000000000001
PODNL1	1.1705
ZNF333	0.26725
DALRD3	1.88925
OPN1SW	0.507
BTBD6	0.47025
C11orf82	-1.257
OR5P3	0.127
DUSP11	0.3335
L1CAM	-1.2293
NEK11	2.62966666666667
OR7E91P	1.63
CNTN3	0.739
CREB3L2	-0.25025
ZBTB37	-0.4045
KIAA1324L	1.47575
NDUFB10	0.4215
NUDT2	0.34775
GTPBP8	-1.31475
CACNA1D	1.204375
PRKAA2	-2.2458
PRDM8	0.5485
MGC16075	0.284
KRT14	-1.66735714285714
PP8961	0.46825
MRPL18	-0.8125
ABCG2	-1.74775
PACRG	3.27875
BBS2	0.47175
KREMEN2	-0.4885
FBXO21	1.28525
HNRPUL1	0.299833333333333
GRB10	-0.9705
CLSTN1	0.878875
LMAN2	0.5666
C17orf61	0.256
NIPSNAP3A	1.23575
INSIG2	-0.940166666666667
PCDHB7	0.324833333333333
STXBP2	2.503
CMAH	-0.361416666666667
SEMA5B	0.312
ZNF155	0.358166666666667
COQ6	0.2055
PRPF4	-0.855
TSPAN15	1.8436
VN1R5	0.20425
LATS2	0.1925
SELK	0.77775
PGK2	0.04125
MS4A1	-1.965
TYW3	-1.6598
KRTAP5-1	1.0845
RCCD1	-1.45683333333333
BTN1A1	0.064
DDX28	-0.117
TMEM65	-1.794
LOC92345	0.28675
TTC31	0.0325
WDR46	-0.291666666666667
CHP2	-1.76133333333333
LSP1	0.66675
ZNF542	0.303
EXOSC1	0.3945
ARHGAP18	0.959166666666667
LRRTM4	-0.90625
MAOB	-0.862666666666667
CACNB4	-0.945
MGC33846	0.507625
RANBP3L	0.429625
ATP5L	0.13025
ONECUT1	-3.5335
NUDT9	0.453
TMEM149	0.599
STX17	0.32275
IGSF10	-4.955
TMPRSS9	0.615
BMPR2	0.871
ALLC	-0.15825
KLF7	-0.360375
GCC1	1.1533
TIMM9	-1.2975
CDO1	-1.59116666666667
MGC10701	-1.605
IFI6	4.21733333333333
FRMD8	0.637
MGAT2	-0.5845
WBP5	-2.17666666666667
CNIH2	0.3715
KIAA0907	-1.5753
KCNH8	3.1985
CTSG	-2.267
GRIK1	-1.674
CUL5	0.915625
FRMD1	0.3365
OR9A4	-0.202
SYT6	-1.84225
FOXD4L2	1.30075
ANAPC2	1.08116666666667
OPN5	0.2165
TAF13	-0.9255
LYG2	-1.04875
GGNBP1	0.5685
C11orf40	0.417
OTX2	-0.9455
REG4	-0.2638
EIF5	-0.870625
PALB2	-0.36425
SEPSECS	0.0422
RNASE3	0.37025
TRIM49	-1.1925
POLR2K	0.5245
GPR42	0.3285
C8B	-2.82425
SASS6	-2.293
PREB	0.259666666666667
OR3A3	0.6105
TUBA8	0.88125
IGLV2-14	-0.4765
STIL	-1.38275
ANKFN1	-0.625833333333333
NME7	-1.2455
HOXC12	-1.36425
UBE2C	-1.555125
FHOD1	-0.74025
CDK2AP1	0.96725
OR6K2	0.77775
DHPS	0.916
RPL5	-2.015
TRGV5	0.6155
LOC541472	-0.1605
HCCS	-0.3343
DENND1B	0.609
LHX3	0.3055
OR5D16	0.3975
CXorf57	-2.64666666666667
IRF2BP1	1.6225
NDST2	0.957833333333333
LCE3D	0.602
BOLL	0.478125
SYT3	-0.09075
PIH1D2	-0.74925
C20orf7	-0.281833333333333
IL1R2	-0.8545
SLAMF9	-0.441
PPME1	-0.02675
PIK3CA	-0.01
TRAPPC1	1.66725
COLEC10	-0.64625
SLC9A6	-2.481
PDDC1	-0.453666666666667
CCDC53	1.0315
GK3P	-1.54075
DAZL	-0.53025
BRI3	0.0395
SDK1	-0.3915
CYP2C18	0.69125
IFI44L	3.4965
RPL3L	0.3815
FUT9	-2.5526
KIFC2	0.4595
PMP2	-0.7675
SLC4A9	-0.291
PLAG1	-2.53916666666667
MYCBP2	-0.442333333333333
OR4E2	0.1365
CCDC65	0.031
C16orf82	0.20575
ENTPD4	-0.486375
BRP44L	-0.579
PMP22CD	0.1965
TMCO4	1.39566666666667
KCNN1	-1.01416666666667
WDR35	-0.4585
CCDC80	1.351875
C3orf31	-0.596
SLC7A9	-0.82675
TMEM190	-1.942
DBC1	-2.55483333333333
FADS3	0.091
PDZD8	0.550166666666667
GRM5	0.241428571428571
AZGP1	4.226
PEX3	-0.596
MED1	-0.278071428571429
ATG4C	-1.4845
HNRPH3	-1.33325
FAM109B	2.79225
C4orf17	0.001
CA10	-0.76
OPRD1	0.281
CCL16	-1.696
SACM1L	0.77825
CST6	0.8535
CD63	0.9461875
LGI1	-2.34525
ZNF784	0.71225
CRYBB1	0.818
CX3CL1	0.8804
TOP2A	-2.18575
GYPB	-2.875
GADD45GIP1	0.40325
FEN1	-1.857375
IGF1R	0.1541875
WDR72	-3.23966666666667
PURG	-1.0955
DEFB126	0.155
PKD1L1	0.8765
CAV1	-2.2549
GNPDA2	0.7593
DGAT2	-1.342375
NLGN1	-5.39475
STRBP	1.071875
HPRT1	-1.749
FANCI	-1.8945
PSMA7	-0.395875
DBF4B	-0.3855
TTF1	-0.5045
RAD54L	-2.12725
ELOF1	0.69825
PLAGL2	-0.43975
ZNF256	-0.53725
HMGCL	1.58175
MSI2	-0.123
RPESP	-0.6665
C11orf60	1.28425
ABCD1	0.7735
ACAA1	0.9021
SPARCL1	4.60028571428571
IL6ST	1.2383
ZNF319	0.462
TMEM109	-0.0378
FAM90A1	-1.41666666666667
IL22RA1	0.638
ATP4B	0.846
TEC	-1.14683333333333
C7orf30	-0.565
TXNDC2	-0.526833333333333
ABCB4	0.23975
KIAA1191	0.621
C9orf38	0.201
SFTPB	0.443
CNTNAP2	3.82975
FRK	0.2505
TBX19	-0.52075
CHD4	-0.30275
C6orf26	-2.32516666666667
MOSC2	0.89375
IKBKE	1.8605
HIF1A	-1.88733333333333
LOC595101	-0.372
RELA	0.695833333333333
TMEM16B	-1.63483333333333
ABHD12B	-2.7805
TSEN34	1.21825
KIF18A	-2.5225
TXNDC9	-0.0815
SPATA2L	0.9155
SEMA4G	0.4955
C21orf91	-0.253875
MATN1	0.183
KCNIP4	1.61433333333333
TUSC1	2.23825
OR4C15	0.616333333333333
ARMCX6	0.1515
WBSCR27	2.085
OR52I2	0.5515
KIAA1604	-1.68175
DYNC1I1	-0.91725
PPP4C	0.08375
SLC47A2	-2.44533333333333
TREH	-0.043125
CD48	1.02916666666667
ST14	2.0145
PKN1	1.527
SPON2	0.1935
XBP1	3.07825
SFRS12	-1.36333333333333
EFCAB6	3.728
SELT	-0.11925
SLC39A2	1.4645
ERF	-0.520666666666667
ARL3	1.785625
SURF6	-0.3102
MLLT10	-0.0469047619047619
FLJ11171	0.539
TDGF1	-4.186
ERCC6	0.0105
EIF2AK4	0.466125
BAZ1A	-0.386666666666667
LRRN3	-0.83
TMC3	-0.606
EFTUD1	-0.21425
PTPRO	1.86716666666667
CLEC12A	-0.044375
ACBD4	1.20825
ZDHHC14	-0.9155
OTUD7B	-0.586
ACTB	-0.117625
MSRA	-0.23275
LCE5A	1.3575
IFI35	2.58475
BSCL2	1.8745
ANKRD12	-0.123333333333333
CFHR2	0.9735
RGAG1	-0.4405
HSFY1	-0.561
SLC30A5	-0.368083333333333
IMPG1	0.9675
GPR109A	0.8815
ZNF185	-0.83025
IYD	0.471
NPCDR1	1.8345
SERPINA13	-0.1055
HMGCLL1	-1.41833333333333
NEUROG1	0.877333333333333
UBQLN1	-0.2068125
LIN37	1.30375
SOCS2	-2.308125
DSCR4	-1.722125
XKR6	-2.7635
GPR142	1.3105
KRTAP13-3	0.2625
CCDC15	-0.232333333333333
MOS	0.318
CD1E	-2.3355
OFCC1	-0.232166666666667
FAM83D	-2.7165
SRFBP1	-0.0635
C9orf96	0.2045
DHDH	0.34575
CCDC90A	0.408
RABL3	1.1592
CD320	0.0458333333333333
ANGEL2	0.0425
MRPL21	-0.20275
SMG6	1.03483333333333
INSR	1.9740625
FLJ14816	-0.296
GLRB	-2.2665
C9orf89	0.1685
CIZ1	-0.301125
URG4	0.139333333333333
LRDD	-1.14916666666667
CBY1	0.692166666666667
NFX1	0.77025
MTERFD2	0.016
C19orf23	0.681
PGC	-1.928125
IER3IP1	0.7185
RASAL2	0.216833333333333
C1orf89	0.8445
SYNJ1	-0.204
NFKBIE	1.196
FLJ40125	-1.79333333333333
TCEB2	0.7137
NOG	-1.808
POLR2J2	-0.600166666666667
HLA-B	4.63625
PCDHA1	1.3305
PPP2R2B	-1.322
ARHGEF17	1.073
TCF7L2	-0.322142857142857
CHD5	-0.303333333333333
ZNF431	0.556375
TBC1D25	1.143
ZNF800	0.7335
SCUBE2	3.98190909090909
MYCBP	0.668833333333333
GPX5	0.247
C6orf129	1.46033333333333
QSER1	-0.8085
ULK2	2.281
PIGO	1.13766666666667
NRCAM	-0.957142857142857
SLC35E3	1.461375
CSRP2	-2.99475
HYPE	2.232
MAPK15	0.286666666666667
MGC14327	-0.01775
TIMM13	0.0496666666666667
ZNF462	-2.56625
GBA3	0.09525
TEX13A	0.7495
MCM6	-1.38955555555556
MTRF1	-0.827
ABCA7	-0.1995
EIF4A2	0.0195
ZC3H10	1.2113
RPGR	-0.426666666666667
C20orf94	0.168
RP1L1	0.23
GPR125	-0.686714285714286
USP22	-0.235071428571429
OR1L4	0.03675
MLZE	1.45525
FLJ32065	0.58725
PTCD1	-0.05525
CRTAC1	0.914166666666667
BXDC2	-1.59375
C18orf1	-1.19283333333333
FAM107A	1.0705
EFNA3	0.83025
P18SRP	-0.6593
CAMKK2	0.799333333333333
KIAA0649	0.88125
NES	-1.003
HS6ST3	-1.776
PON2	0.5125
TCP11L2	-0.52375
CLEC4A	1.37125
PRR12	1.1155
MLXIPL	-1.5903
C2orf50	2.869
ZNF28	1.55425
ENC1	-1.015
MAP2K1	-0.532
FKSG2	0.13275
KIAA0430	0.39
PTP4A1	0.147222222222222
GPR156	0.8785
GTF3C6	0.421
UBR2	0.2636
LOC388272	-2.83925
MAK	0.366666666666667
ACOT4	3.04225
STC2	1.34016666666667
PIGW	-0.450125
SAE1	-0.08625
COL6A1	-0.170545454545455
OAZ1	0.553666666666667
STMN4	0.120833333333333
EDG3	-0.330333333333333
SGCE	-2.37983333333333
IL11	-2.99483333333333
PRSS8	3.13125
YIPF5	0.9685
WNT4	4.297
CSN2	0.5115
TCF7	-3.87575
TDO2	3.6385
SAMD9	2.5226875
S100A7A	0.42
MMRN1	1.881
GKAP1	-0.304
AKR1C3	-3.196375
RNF19A	-0.171
GMDS	-0.7635
YKT6	-0.419625
SPARC	1.3788
C12orf31	-0.4825
UBE2V2	-0.468166666666667
FBXL18	-0.764666666666667
KIAA0460	0.388
ADAM22	0.391285714285714
SERPINC1	-4.16625
KCTD21	1.358
MYOHD1	-1.547
ZNF37A	0.419
GTF3C1	0.2125
CTSZ	3.0305
PRNPIP	1.67875
DRD1IP	0.2225
NR1I2	-2.6915
ZNF266	-0.1527
SPAG4L	0.4295
COX4NB	-0.06675
SAPS1	0.851166666666667
APOA1	-3.716375
TATDN1	-0.734833333333333
C10orf82	3.765
KPNB1	-0.902
FOXO3	-0.181
CRYBB2	-0.8455
ZBTB5	-0.380333333333333
SLC25A38	0.355
DCTN2	0.0513333333333333
IFT20	0.65475
CTHRC1	1.118
C1orf31	-0.554875
UHRF1	-1.3684375
GPC6	-0.564
C10orf54	1.9225
MCF2L2	0.2675
WNT9B	-0.021875
OLA1	-0.0938750000000001
FAM120B	-0.04975
TTLL10	-0.738
CYorf15A	-5.22875
RELN	-3.0471
SCN2B	-0.20675
MFHAS1	-1.88325
NKX3-2	-1.70033333333333
RASGRF2	-0.354
SSBP1	-0.907
KPNA6	-0.400357142857143
LOC389118	0.1865
HS3ST4	-1.2575
SUPT7L	-0.475375
FLJ32658	-2.59125
IGFBPL1	-0.3035
KIAA1641	-2.5212
SHKBP1	0.82
CSF1R	4.421
NAGK	1.17475
MYL2	1.0035
HIST1H4C	-1.813
TOMM7	-0.455625
ADAMTSL3	2.8558
TNFSF14	-0.71175
PRRT2	-1.4855
VTA1	-0.504
AOAH	2.65666666666667
CRISPLD2	1.11978571428571
PNN	-1.8593
TA-NFKBH	0.3
ESPN	1.549
RBM43	0.639
KIAA1267	-0.094
DDX3X	0.0649444444444445
KIAA1576	-5.01825
PLXDC1	4.41266666666667
FLJ25801	-4.7175
HNRNPL	-1.16325
RUNDC3A	1.5255
CASP12	1.1635
SH2D5	-1.33175
RPL26L1	-0.5635
OR51A7	0.20925
HDC	1.6655
C2orf16	0.133
SYTL3	1.05325
GOLGA4	0.2325
NOTCH1	-1.09983333333333
ATPAF2	1.07225
ECD	-0.07025
SSX5	-2.37666666666667
SNAP91	0.230333333333333
OCA2	-6.2035
PNPO	0.446666666666667
DAPK1	-0.706
PINX1	-1.63266666666667
SELENBP1	0.81125
NEK3	0.06875
TMED4	0.456571428571429
SSTR4	0.5345
FOSL1	-2.5346
CD40LG	-0.34
CES1	-2.40875
DCI	0.857
B3GAT3	0.813
STK17B	-1.74775
CNTN6	1.561
CYP3A4	-1.64733333333333
MBOAT2	-0.318214285714286
PISD	1.707
USP1	-0.217
PYDC1	2.12933333333333
CENPM	-0.4735
SAR1B	0.34625
TTC7B	-0.8175
DP58	-0.341
GPC1	0.38675
RBL1	-1.67275
TMEM137	-2.80666666666667
TOB1	0.991916666666667
TCEAL1	2.3725
CENPF	-2.83309090909091
C6	0.558833333333333
PRSS1	-3.06275
PPIL6	2.26266666666667
C6orf124	-1.462
ODZ4	0.2555
SNCB	0.04575
NDUFB9	-0.253125
CNOT6L	0.0473333333333333
S100A9	1.36383333333333
TRIM50	0.013
KCTD1	1.5611
WDR63	-1.05625
SPEF2	2.71725
RNGTT	-1.3215
CXorf22	-0.4705
KCNK16	0.532
CEP250	-0.88625
ATPBD1B	-0.432
KCNJ2	3.722
MT1B	-2.0085
ZNF684	0.004
SLC4A1	0.69575
PDHA1	-1.20975
ZNF492	1.07725
TKT	-1.4895
BYSL	-0.5095
RNF38	0.248125
AHDC1	-0.211
KLHL2	-0.458625
CMTM8	2.051
DMP1	-2.2315
HERPUD2	-0.279375
CRTAM	2.66483333333333
ZNF572	1.41875
TMEM16J	1.205
HSD17B2	-3.493
UBE2G1	0.733625
AHSA2	-3.18125
PELI2	-1.618
TPX2	-2.19725
ATP9B	2.278
DAZAP1	-0.034875
HMGCS2	0.839166666666667
C17orf38	1.19625
B9D1	1.263
NKX2-5	2.30366666666667
KIAA1276	-0.057
LILRB2	3.102
CSTF1	-0.963666666666667
BTN2A1	0.128833333333333
C15orf48	4.0445
IGF2BP3	-4.4315
FAM113B	-0.2615
HRG	-0.0675
ZNF131	-0.688
USP47	1.668
CCDC88B	0.60475
HCN1	0.1326
HTN1	-0.334
SYCP3	-0.51025
C13orf23	0.1488
PAPOLA	-0.830375
AATK	-0.5364
MSH3	-0.687
NDUFAB1	-0.526
ITLN2	-0.705666666666667
BAK1	0.331666666666667
MRPL45	-1.15266666666667
MTNR1B	0.0855
LOC645843	0.276
SPECC1L	0.42925
PGCP	1.44825
SPN	-1.14375
GPR143	3.91683333333333
ZNF576	0.8675
TMEM39A	0.7263
ATP5D	0.984333333333333
MAGEB3	-2.238
RPS5	-0.951333333333333
ANP32E	-3.03564285714286
MTMR1	0.123
YEATS4	-0.5435
SYNGAP1	0.5035
PCOLCE	-0.747666666666667
MNS1	-1.848
PCYT2	0.927
ZNF182	-1.6075
LAX1	-0.5165
SPPL2B	0.8287
ELOVL5	0.9822
PCDHAC1	-0.306
B4GALNT1	0.041
BLOC1S2	-0.269125
ZNF673	-0.8324
ARHGAP21	0.231666666666667
IRX5	3.120625
LRFN5	-1.09183333333333
FAM7A1	-1.68025
RAB19	0.413
GINS1	-2.329
ITM2B	0.4149
PAPSS2	-0.677
OR5BF1	0.936
ACSL3	0.07775
KIAA1919	-1.8025
GLT8D2	1.478625
UTRN	-0.663071428571429
CNN1	1.07275
HISPPD2A	0.558833333333333
SDAD1	0.359625
SIGLEC9	1.42
RPL35	-0.749571428571429
C22orf26	0.727
IMPDH2	-0.933125
WDR69	-0.9575
SEC14L5	0.208333333333333
CLTA	0.3525
RP11-529I10.4	1.10675
GPR37L1	0.897666666666667
OGDH	0.516416666666667
ASB13	2.621
ZFP14	2.5025
ZCRB1	0.856833333333333
KPNA3	-0.1525
HSPA1L	2.12025
RHOC	0.95025
LOC554175	-0.1015
PPP3CA	0.216
SLC1A7	-0.6913
ZNF529	-0.34
RBED1	0.3525
DDB2	-1.03875
FLJ11286	1.36833333333333
SPATA1	-0.283
MKNK1	-0.217
DYSF	1.51516666666667
ALKBH2	-0.60025
NKD1	-2.24883333333333
C1orf174	-0.53475
PLEKHO1	-0.0995
ASB10	0.33
RING1	0.646
NPC2	0.715
AVPR1B	0.4545
YTHDF1	-0.17025
LMAN1L	0.7485
GSG2	-1.277
CEP170	-0.9349
RPS4Y2	-5.644
MSH6	-0.726
HECTD2	-0.364666666666667
ZNF556	-3.47
PLEKHC1	-0.8522
AIRE	0.458333333333333
BCL2L10	0.41
LMOD3	-0.133
ZBTB8	0.976
FOXA2	-3.7273
SLCO2A1	2.33375
C3orf46	-1.078
PRDM16	-0.518833333333333
TMEM98	-2.0495
FRMD5	-3.543
PDE6C	-0.051
C1orf216	0.7655
EP400	-0.671928571428571
PTK2	0.523666666666667
RNF217	-0.01525
NDUFA8	-0.0585
ZFAT1	-0.07025
LAMP3	3.4185
GLTSCR2	-0.09625
NPW	2.1485
LLGL2	0.1901
PPM1K	0.593166666666667
C20orf177	0.48
KIR2DL4	0.6906
NFKB2	1.017
C21orf122	0.058
HESX1	0.412
GPR114	-0.104
SLC25A35	0.956166666666667
GNAT1	1.0905
ORAI3	1.15825
FAM76B	-0.441375
TMEM99	0.8242
TRIM29	-2.567
CDS1	3.078
RHEB	-0.215
C4orf27	-0.859166666666667
RAB3A	0.66825
OTUD6B	-1.203
GPD1	-1.084375
CDH15	-0.424833333333333
NPM1	-1.41978571428571
TMEM117	0.2105
PRPS2	0.0830833333333333
GCK	0.403
ADRA2A	3.97366666666667
TSPYL4	-0.790166666666667
TASP1	0.093
WDR19	0.497
C10orf38	-1.97675
PDE4C	-0.726666666666667
FYB	-0.10925
C1orf55	0.0631666666666667
PPFIA3	0.7825
RAD18	-0.4785
C12orf44	0.824666666666667
CRYBA4	-0.7445
HVCN1	1.1545
TAF10	0.828833333333333
C16orf48	0.733166666666667
DEPDC5	1.338
LTBP1	-2.375
MAPRE1	0.015625
FGF8	-0.238
C3orf52	3.016125
SENP7	0.159166666666667
LRRK2	-0.06575
RUNDC2A	-0.699
KIAA0355	0.1655
CPEB1	-3.13775
PPEF2	0.4495
ABI2	-0.763
KIAA0317	-0.344875
ATF1	-0.948
DYNC1H1	0.022875
DIP	0.17225
TMEM33	0.359111111111111
POLDIP3	0.5685
C7orf24	0.11475
GPR171	1.3825
CDC6	-1.8785
PLD1	-1.3666
ITFG2	-0.2601
NDUFC1	0.6975
AKNA	-1.027
NBR1	1.38075
PKHD1	0.760625
HPS4	0.0838
MAFA	1.10275
ULBP3	-0.4015
DIRC1	-0.6945
IMMT	-0.712125
C22orf13	1.26891666666667
CEL	0.453
MARK3	-0.59925
ADAMTS2	0.29475
ARPC3	0.763666666666667
TMEM10	0.138
NPHS1	0.03375
BRD8	-0.359333333333333
WDR12	-2.18975
IDI2	0.061
HOXD13	-1.223
OR8G2	-0.78475
SLAIN1	-3.92075
GABRQ	-0.26675
NR2C2	-1.36325
NKTR	-1.4923
TLE2	1.483
KIAA0892	0.499166666666667
AURKA	-2.46227272727273
GPRC5C	2.02666666666667
TBC1D9B	0.851625
PNPLA6	0.988166666666667
AP3B1	-0.10625
NAG	0.203125
C11orf68	0.27575
AKR7A3	1.5965
AHCYL1	-0.272916666666667
COP1	-0.0401666666666667
RPP14	-0.591583333333333
PCDHB18	-0.01725
CDH24	0.91625
KRT17	-2.6654
LACTB2	-1.91775
DDX24	-0.4091
PHACTR1	-2.809
SLC35E2	0.586
LOXL1	-2.02975
IQSEC2	1.048875
RGSL1	-0.505
PCDHGC5	0.676
MEGF10	-0.940625
PRRX1	0.4455
ASTE1	0.6365
C6orf159	-1.92133333333333
MYOD1	1.294
GAA	0.898
ZNF747	1.171
KLRC1	-2.000125
IL1RL2	0.537
GDF9	0.4795
GPR119	0.634
TRAF2	-0.1195
HCK	3.2645
BMP6	-2.65125
IL8RA	0.6065
FLJ35848	-0.333333333333333
EFHA1	1.3135
CDSN	2.44666666666667
C14orf54	0.0123333333333333
LSM3	-0.455125
ZFP41	0.605
C9orf126	-1.79066666666667
VIT	-0.3875
SPCS3	-0.46525
DEF8	-0.8132
CHAF1A	-1.37366666666667
C1orf165	-1.26116666666667
ZFPM2	0.1485
FTH1	0.278
SLC35F1	-0.48125
YWHAH	1.0705
C17orf66	-0.186833333333333
ADRB1	-0.0546666666666667
FOXL1	0.0585
RG9MTD3	0.145
UMPS	-0.097375
MGC13008	0.4575
KIAA1161	-0.259
CCDC77	-2.25525
C12orf65	-0.6973
COG4	-0.199
RCP9	0.453166666666667
RP4-692D3.1	3.92016666666667
CDC2L5	0.3095
MGC7036	0.7685
DNAJC11	-0.275
GDF2	0.4125
TIMM17A	0.0525
HNRNPA0	-1.443
OR2H1	0.81525
PCBP1	-0.110125
COL23A1	-1.98775
LRRC2	-0.8525
NSD1	0.167928571428571
FLJ37078	-1.304375
WDR91	-0.406
TMEM179	0.4405
DSCR10	-1.252
CNDP2	1.293
FYN	-1.0345
BEX2	-4.61683333333333
KCND3	0.204
YPEL5	1.31125
LRRC42	-0.3185
C17orf45	-1.786875
ZNF649	0.0777
LOC150763	0.251
COL5A2	1.701
CNGA2	0.574
ELA2B	-0.560833333333333
RAB9B	-0.009
FAM100A	0.8365
NAIP	-0.510214285714286
MYOZ2	-1.076375
SPATA12	-1.484
XRCC4	-1.22825
CYB561	2.0955
CHST10	-0.3625
BAI1	-1.212
BRSK1	-0.147
C17orf89	0.58
PDE6H	-1.7385
FLJ20309	0.6937
MAP7	1.0035
SCN4B	1.1785
SPAG9	-1.3488125
SERTAD1	1.22283333333333
FLJ21963	-1.4995
ANTXR1	-0.4123
TMPRSS13	1.24733333333333
ETV7	3.3275
DGAT1	1.10483333333333
NKIRAS1	-0.928833333333333
TAC3	-3.628
CORO1C	-1.59808333333333
RAD54B	-1.7395
HRASLS3	1.472
C21orf42	-0.20575
BARD1	-0.933333333333333
ZNF177	1.286
MIP	0.932
ZNF442	1.9465
F2	-3.7496
GRIA1	1.622125
GALNTL2	1.37633333333333
WNT5A	-4.0177
LENG9	0.2005
hCG_25371	-0.9465
FOXR1	0.0445
TRA@	1.0858
PWWP2	2.002
C1QTNF7	1.05716666666667
SLC7A4	0.293
C4orf7	-0.98875
C17orf80	0.193166666666667
KLK4	0.145166666666667
IL31	0.721
TMEM176A	4.48275
CTNNB1	-0.569625
BHLHB2	0.88975
TMEM185B	0.8705
ARD1B	0.46975
C1orf93	2.446
BRUNOL4	-0.728666666666667
LOC541469	1.961
UPK2	-0.03825
GAS8	0.715333333333333
PATE	0.2855
IMPACT	1.1085
WNK4	0.6085
HNRPLL	-0.6465
GAD2	0.48225
ITGA6	0.44575
BMP15	0.316666666666667
CYP2A7	0.742875
RIC8A	0.89375
CCND1	0.747583333333333
USP35	0.965
DSCR2	-1.3475
CCL4	4.845
ZCCHC10	0.601
NOL11	-0.68475
TRPM2	0.47925
PSMD2	0.0517272727272727
CHTF18	-1.4905
USP18	3.265125
RRAS	1.13
LAMC3	-1.3755
TOX	-3.46616666666667
PCDH15	-0.259
GABRG3	-2.21725
NUDCD2	-0.492375
SGCZ	-1.4005
KCTD17	0.8539
SPSB2	0.6655
TPPP3	3.341
CILP2	1.279
CALB2	0.2135
CEBPZ	-0.982833333333333
ZNF479	1.05475
FMOD	3.51833333333333
C21orf66	-1.3955
CLN6	0.1825
ANAPC1	-1.077
SH2D3C	1.95475
PTPN14	-1.0818
TRIM42	0.1985
APTX	0.3585
SNRPG	-1.03516666666667
BMS1	-0.51275
MAGEA3	-4.267
NFATC3	-0.39925
LRRC45	0.854833333333333
ARS2	-0.286428571428571
LRIG1	1.01366666666667
EPSTI1	0.992666666666667
PRSS27	-0.05675
ERC2	-1.0465
PRKACB	-1.42742857142857
PRDM13	-3.995
HCG27	-1.0785
KLK12	-4.8115
HSD17B7	0.3525
ZNF354A	1.292
PCDH11X	0.51
DMGDH	-0.4565
PCBD2	-1.09183333333333
TMC6	-0.389625
RIMS1	-0.15475
SF3B2	-0.1465
RCN1	-0.0358333333333333
CPB1	3.11525
BCAR3	-0.84775
FCRLB	4.661875
PAK1IP1	-0.935
OR10H1	0.4205
KIF9	1.3937
PITPNM2	-1.739875
L3MBTL4	-0.076
TGFB1	1.3543
ZXDC	0.49
SLC6A16	-1.496
SRrp35	-2.388625
LRRC8E	2.41125
PPIAL4	-0.126666666666667
EOMES	0.902333333333333
PAX2	0.4165
SCARF2	0.828875
PSEN2	2.01075
PCDHB13	0.458333333333333
C10orf28	-0.45475
DHRS7B	1.3485
C1orf131	-0.45475
ASB1	-1.4342
ZNF223	0.294333333333333
LCMT2	0.8445
MEP1A	-0.59225
TMEM53	0.5735
RSPH3	0.135
C10orf33	-0.613
LOC644285	-2.171
PTPN9	0.552666666666667
ABCA12	-3.7845
CCDC37	-0.815
RUNDC1	1.7081
YES1	-1.00083333333333
FAM120AOS	0.8255
OR5M3	0.519
PPP1R3F	0.567
IL13	-0.1496
MDFI	-2.40875
PRNT	0.6515
ZDBF2	-0.5185
OR10C1	0.560833333333333
CLIC1	0.483666666666667
LILRA5	0.875833333333333
CSAG1	-3.85783333333333
TREML2	-0.613166666666667
FAM125A	0.497666666666667
ZNF74	-0.55625
FAM104A	-0.260125
LRRC39	0.517
SAMD5	-1.336
HYAL2	0.8155
HIST2H2AC	1.049875
IGFBP5	1.81530434782609
NRTN	-0.625666666666667
KIAA0556	0.6749
FAM29A	-1.41705555555556
JMJD2A	0.20625
EPHB1	1.37125
POLD4	1.0385
ANAPC10	-0.75475
