Hybridization REF	TCGA-BH-A0AY-11A-23R-A089-07
UGT3A1	-0.11425
FBXW8	0.00274999999999999
RHOF	-1.314
PTPLAD1	-0.39725
MYO3B	-1.07075
DERA	-0.49725
TPP2	-0.444
C19orf53	-0.4055
GINS3	-1.197875
ST6GALNAC5	1.7135
CHSY1	0.644
MGC15705	-0.4035
GPR83	-0.0515
EXT2	0.545875
DOLK	-0.113
TUBAL3	-0.2495
ACVRL1	2.6002
ABL2	-0.15275
C14orf156	-1.14116666666667
PTPRZ1	-0.7985
DIP2C	1.150125
LAMP1	1.48825
RXRA	0.3205
MAP3K5	1.44425
ALKBH1	0.401
PDLIM7	-0.14725
ARL14	-1.276
SNIP1	0.139666666666667
TIMP3	2.69141666666667
RGS3	0.857166666666667
SPAG16	0.9877
ABHD4	0.23675
ARHGEF12	0.927916666666667
GLUD2	0.5015
RAC2	-1.1364
UAP1L1	-0.951
SLC18A3	-0.2005
YOD1	-0.914083333333333
RALY	-0.68075
HMOX2	-0.099125
DGKH	-0.158
DBNDD2	1.242
YIPF4	0.687125
THAP10	-0.31225
ZNF513	0.381
HAGHL	-2.812
ITGB4	1.3175
CCDC141	0.5595
YTHDF3	0.37225
C5orf28	0.313
RPL7L1	-0.789125
TMEM30B	0.900928571428571
ANKRD35	4.041
DUOXA2	-0.2985
TBC1D5	0.390875
DFNB59	0.6775
HRH4	0.3595
MYO6	1.3028
DNAJA4	1.320375
RBM24	0.316625
CEACAM20	-2.02675
RBM23	0.297428571428571
NGFB	0.6155
C1orf63	-0.7744
KRTAP7-1	-0.186
PERLD1	1.47275
NPB	-0.3785
C17orf59	0.8087
HSPBAP1	-0.02075
SLC15A4	0.38175
PRTFDC1	0.47425
OSMR	-0.4805
CYSLTR2	0.393
C19orf25	-0.5249
KIAA1797	-0.056
NLRP6	-0.14
FAM105B	-0.2396
SCRN2	0.7525
LRRC58	-0.1415
RNF17	0.049
NEIL3	-5.2145
FAM137A	-1.712
SKP2	-2.7535
PARVA	1.59575
PKLR	-1.766
RNF34	0.18425
A3GALT2	0.15975
C12orf50	-0.1565
SUNC1	-1.476
FAM102B	-0.102333333333333
CCT2	-1.21875
LRRC37A2	0.0985
ARF4	0.6355
SIKE	0.296375
C8orf48	1.7815
MBTPS1	0.449214285714286
GPSN2	-0.203
NCF2	2.424
SLC12A6	0.417666666666667
MRPL48	-0.5585
HMGN3	0.197833333333333
LRRC62	-1.3705
PAX9	0.344
FAM55A	0.5565
C20orf42	-0.761166666666667
SCML2	-1.26833333333333
BCL9	0.03975
FAM40A	-0.156
C9orf41	-0.826333333333333
ZNF774	0.438
LETM1	-1.582
PLXNB1	-0.1715
NIPSNAP1	-0.892875
USP10	-0.5825
F9	0.27675
LIPE	4.8825
CNGB3	0.2285
C12orf52	-0.786625
PI4K2A	-0.077625
MED8	-0.025625
STAT4	1.797
FGD4	1.29183333333333
RNF145	-0.414666666666667
WDR32	0.1409
CLDN2	0.1915
TCEAL8	1.121
ZMYND8	-0.8167
PDXK	-0.22828125
GATAD2A	-1.054
PTGES3	-0.8525
CCM2	-0.27825
TAP1	0.79875
ZNF670	0.59775
ETS2	1.09192857142857
C6orf166	0.263833333333333
PRMT2	0.657928571428571
OR4B1	0.3555
INTS8	-0.898
CCDC102A	0.6135
CCDC83	-2.00166666666667
ITGA1	0.9511
EPHA5	-1.0502
FAM24B	-0.946166666666667
TSGA10	3.14175
HAL	-1.643
MYOT	1.31475
SPACA3	0.255
BCL2L2	0.5275
CUGBP2	1.70183333333333
CCNB3	0.94625
RNF113B	-0.2235
MERTK	0.829
BAG1	0.759
VPS36	-0.10425
ORMDL3	0.9883
C1orf190	1.89225
ZNF625	0.027
CORO2B	-0.015
ALOX15	1.7655
CST1	-0.397
NUPR1	2.2825
CCL7	-0.074
SMCR5	-2.765
DSC2	1.4955
RBMS2	0.4285
GRIK4	0.32
TRIM65	0.0711
TMPRSS6	0.436428571428571
TP53INP2	-0.45025
GLB1L	0.989666666666667
LOC388284	0.858333333333333
PUS1	-1.25235714285714
BCL9L	0.0805
OLFM1	0.539083333333333
RET	-0.588
MASTL	-2.42983333333333
ALX3	0.35525
IL1RL1	0.345666666666667
ZNF765	0.0865
C14orf138	-0.13675
SNX10	0.532666666666667
TAC4	0.034
C1orf64	1.892625
POGK	-0.256
MAPK9	0.15325
ZNF366	4.04125
C8orf79	2.5746
CLDN7	1.18175
OR5AT1	0.3685
TRIM37	-1.87725
LRRC25	2.00925
GRHL2	1.3672
TEKT3	2.07425
LASS5	-0.00183333333333335
ABCC4	-1.48666666666667
DLG3	0.157125
VGLL1	2.41
ZFP36L2	2.62566666666667
MFRP	-0.464833333333333
KIAA1799	0.46325
FLJ44379	0.0045
PCNX	-0.03725
ANXA9	0.193
CYP4V2	1.8561
PIK3C2A	0.7855
SRR	0.52
NOL3	-0.39875
IFITM2	1.1485
ARNTL2	-1.82475
ZNF595	1.73975
NLRP13	-0.4385
ASPH	1.44475
CPA2	-0.2205
PVRIG	-1.2775
LEPR	2.916
C16orf42	-0.157
SH3BGRL	2.177
FAM77D	0.00683333333333334
FNDC7	0.052
C9orf6	0.521
NOTCH2NL	0.751833333333333
PGBD1	-0.133833333333333
SYNGR2	0.2305
PITPNA	-0.1791875
PRPF4B	-0.2987
SLC43A3	-0.172214285714286
NRBP1	-0.14125
SLC25A22	-0.62225
ILK	0.648375
SLC22A8	0.0181666666666667
MRPS7	-0.280125
PITX2	-0.34025
FABP3	0.53675
OR1L1	0.18
LOC728215	-0.059375
BLID	-0.715
KIAA1217	2.82605882352941
TFPT	-0.28875
AP4B1	-0.61425
VBP1	-0.84175
OR1K1	-0.186
MORC3	0.8105
BHMT2	2.826
C3orf10	0.70825
FZD7	2.6025
WFDC10A	0.4715
PMS2CL	-0.584875
CCDC32	0.751833333333333
FA2H	-1.67225
ALG13	-0.314
TTLL7	-0.1705
SPOCK3	0.7035
SLC13A2	0.171
AIM1	1.5185
GPRC6A	-0.2835
EGR2	5.58125
MED11	0.4875
WWC1	0.91425
SH3GL3	-2.84425
RIF1	-0.354357142857143
PRLH	-0.191
VLDLR	1.634
DBT	0.2878125
C21orf63	2.23175
CGGBP1	-0.242625
KRTAP12-2	-0.4855
TADA3L	-0.22125
ZBTB16	3.52375
PDGFB	1.836625
RFX1	-0.043
UQCRB	-0.0306
LOC133874	-0.377
HPS3	-0.63775
LGALS3BP	0.1188
DKFZP564O0823	2.75778571428571
MRFAP1L1	0.875875
HOXA10	1.07266666666667
NGB	-0.305
KIF21A	-0.949384615384615
IFLTD1	-0.229
LZTS1	0.2025
ARHGEF3	2.149
RHBDL3	-0.2615
CSNK1G2	-0.84875
ChGn	0.327125
KIAA1244	1.2025
GABRB2	0.184
MGC72080	-1.4175
CD27	3.49975
EGLN1	-1.1629
PEX13	0.4325
RWDD3	0.4605
RNF12	-0.570166666666667
GRIN2B	1.3235
ADAMTS14	-1.12075
DYDC2	-0.333833333333333
ATP6AP1	-0.0749
NR1H2	-0.133166666666667
PDK2	0.93
C3orf17	-0.0103333333333333
SLC38A2	-0.598071428571428
SLC25A29	-0.228
C15orf29	0.48675
ADAM9	-0.2795
TMUB2	0.238375
GPR176	-0.2725
AGK	-0.255875
MCCD1	3.34375
NDUFA4	-0.45025
TMEM146	0.389
DUSP1	3.421875
UNQ6975	0.588
EMX2OS	4.49475
INSM2	-0.049
LUZP4	-0.0345
SETD6	-0.70125
P2RY2	1.49575
SLC45A2	-1.705
RABGAP1	0.5655
UBXD5	-0.0585
GPRC5A	-1.6574
PAK3	3.06333333333333
LOC63920	-0.12575
TGFBR1	0.3756
KRTAP6-3	0.85975
SFMBT2	0.00374999999999999
CDC42	-0.2874375
C11orf35	-0.457
TTLL2	0.45725
UACA	1.20216666666667
CD97	-0.449
SETD5	-0.226125
NINJ2	-0.7105
PTER	0.6445
POMGNT1	-0.1335
KRTAP4-2	0.358
ECGF1	1.20325
HRB	-0.297636363636364
ATP1B2	0.6809
LOC400506	-0.87725
COL4A3BP	1.28
C6orf97	1.4275
GRHPR	0.43325
TAS2R1	0.2425
SEMA7A	-1.50075
EDF1	0.32275
ODF2L	0.6008
PCID2	-0.282333333333333
GTF2H4	-1.13916666666667
ZCCHC3	-0.581875
CGB2	-0.235333333333333
NEUROD1	0.386
C20orf75	-0.6575
RP5-1054A22.3	2.43083333333333
IFNA5	0.099
ZNF134	0.148166666666667
MGC119295	-1.2693
ZSWIM6	-0.009125
SMEK1	0.198333333333333
PCGF2	-0.032625
C1orf102	2.4125
CYP2A13	2.173
KCNH6	-0.7466
MDM1	0.3031
ALDH7A1	0.391166666666667
C9orf75	-1.04175
VDAC3	-0.33575
OR51T1	0.2465
EIF3F	-0.20425
KCNJ10	-0.4965
LENG8	-0.25875
EDEM2	-0.043
CCNJL	-0.234
DHX37	-1.2915
CRYGN	1.0085
AATF	-0.903875
ZNF630	0.981875
E2F5	-0.918
WFDC13	-0.341
FTSJ3	-0.844
C4orf33	0.63275
LHFPL4	-2.84825
C19orf56	0.1975
SMAD4	0.668125
AFM	-0.154333333333333
G0S2	5.5285
FCHSD2	0.1524
RRP1B	-1.2509
EEF1B2	-0.1645
STAT6	1.85483333333333
ZNF195	-0.2295
GNL1	-0.4615
ZNRF2	0.0475
PER3	1.086375
ASB16	-0.13875
C10orf10	4.21492857142857
ADCY8	-1.57266666666667
C9orf58	0.7955
ARMC10	-0.566666666666667
PSG1	-1.499
DHX34	-0.30125
VARS2	-0.84975
NFIC	0.72575
ITPR2	1.73575
AGXT2	0.0716666666666667
OR6K3	0.281
H2AFZ	-1.6275
MLLT3	0.707083333333333
COX4I2	2.61025
CCNT2	0.368875
PLK4	-2.80525
NUMBL	-0.0941666666666667
MED16	-0.19025
PLEKHQ1	1.636
GOSR1	0.420277777777778
BTG4	-0.228
RPL30	0.49875
IGSF5	0.36925
IGFL2	-0.854666666666667
ELMOD2	-0.0445
SHC3	0.888
HAVCR1	-0.393
DYNC2H1	0.708125
RNF5	-0.499
C2orf7	-0.25725
NLF1	-0.324
KLHL25	0.53075
LRP10	0.9827
KRI1	-1.01175
PUS7L	-0.413
MGMT	0.89325
HOXD1	0.599333333333333
CSH1	0.1674
ATG16L2	-0.9945
FLJ44635	1.3625
CHODL	1.811
EXOSC8	-1.2615
SLC28A1	-0.23375
MYO7B	-0.4045
SEH1L	-0.9431
MTNR1A	0.337833333333333
TSPAN5	0.1845
CDC45L	-4.82433333333333
AMIGO1	0.7325
ATAD3A	-1.810625
OSGIN2	0.213166666666667
PDIK1L	0.215166666666667
DARC	4.365875
PIPSL	0.106
SHMT1	0.4935
CRISP3	-0.0035
POPDC2	2.62483333333333
ZRANB2	-0.495166666666667
FBXL8	-0.20825
TRIP13	-3.91827272727273
EIF5AL1	-1.1275
POU5F1P3	-5.14866666666667
IL6	2.64033333333333
CXorf38	-0.733166666666667
IFNA16	-0.293
FBXL2	1.10516666666667
BRD1	0.75075
STATH	0.20775
FBXO44	0.523333333333333
MCCC2	-1.03625
CDC2	-3.6153
C5orf23	3.231
IVD	-0.05
C10orf122	-0.8945
MSL3L1	-0.1335
MVP	0.3605
EPOR	-0.7317
ZMYM1	-0.25
BCL7C	0.286
PSTPIP2	0.6701
LYPD1	-2.509375
OR8G5	-0.061
ZP3	-0.685
BCAS4	-0.52475
EDG6	2.03375
ISY1	-0.159
PRAMEF2	-1.14975
CUL1	-0.067125
RNF213	-0.1409
CCRK	0.54925
DHX9	-0.3645
C13orf29	-0.49525
NCKAP1	0.268333333333333
MRPL43	0.666
XPR1	-0.14825
PKN2	0.2239
PODNL1	0.575
ZNF333	0.9005
DALRD3	0.213
OPN1SW	0.43
BTBD6	1.0675
C11orf82	-3.326
OR5P3	0.186
DUSP11	0.6055
L1CAM	-1.3556
NEK11	1.98483333333333
OR7E91P	1.183
CNTN3	2.6163
CREB3L2	0.2195
ZBTB37	0.009
KIAA1324L	0.90275
NDUFB10	-0.0746666666666667
NUDT2	0.04375
GTPBP8	-0.342
CACNA1D	0.509
PRKAA2	-0.380666666666667
PRDM8	0.062
MGC16075	-0.5975
KRT14	2.6865
PP8961	-0.148
MRPL18	-0.1675
ABCG2	-1.1065
PACRG	2.6205
BBS2	0.811
KREMEN2	-4.1965
FBXO21	0.73875
HNRPUL1	-0.01575
GRB10	0.48425
CLSTN1	0.50525
LMAN2	-0.1691
C17orf61	0.077
NIPSNAP3A	1.028
INSIG2	-0.827666666666667
PCDHB7	1.423
STXBP2	-0.4115
CMAH	1.9655
SEMA5B	-0.5585
ZNF155	0.587666666666667
COQ6	-0.0885
PRPF4	-0.889
TSPAN15	2.2743
VN1R5	0.10725
LATS2	1.7445
SELK	0.48525
PGK2	-0.2955
MS4A1	-0.7455
TYW3	-0.1086
KRTAP5-1	-0.6765
RCCD1	-2.157
BTN1A1	0.3525
DDX28	-0.16875
TMEM65	0.011875
LOC92345	-0.00425000000000002
TTC31	-0.429
WDR46	-0.843833333333333
CHP2	-0.6845
LSP1	0.56925
ZNF542	0.30975
EXOSC1	-0.39575
ARHGAP18	-0.0956666666666667
LRRTM4	-0.407375
MAOB	3.8225
CACNB4	1.22825
MGC33846	0.694625
RANBP3L	2.648
ATP5L	0.260625
ONECUT1	-3.2385
NUDT9	0.57875
TMEM149	-0.5505
STX17	0.465
IGSF10	0.19875
TMPRSS9	-0.25
BMPR2	1.17175
ALLC	-0.37925
KLF7	1.199125
GCC1	0.4413
TIMM9	-0.4795
CDO1	4.19466666666667
MGC10701	-0.6735
IFI6	-0.0713333333333333
FRMD8	0.73225
MGAT2	-0.036
WBP5	0.637
CNIH2	-0.811
KIAA0907	-1.4813
KCNH8	1.5005
CTSG	1.257
GRIK1	2.68633333333333
CUL5	0.81575
FRMD1	0.1365
OR9A4	0.756
SYT6	-1.3115
FOXD4L2	-0.2435
ANAPC2	-0.2665
OPN5	0.042
TAF13	-0.5345
LYG2	-0.623
GGNBP1	0.1915
C11orf40	0.2305
OTX2	-1.213
REG4	-0.0135
EIF5	-0.328375
PALB2	-1.016
SEPSECS	0.0265
RNASE3	-0.4035
TRIM49	-1.695
POLR2K	-0.2702
GPR42	0.0235
C8B	-2.27575
SASS6	-0.78725
PREB	-0.357166666666667
OR3A3	0.342
TUBA8	0.483875
IGLV2-14	0.79
STIL	-3.56875
ANKFN1	-0.704166666666667
NME7	-0.06675
HOXC12	-0.867
UBE2C	-3.78575
FHOD1	-1.120875
CDK2AP1	0.38975
OR6K2	0.35725
DHPS	-0.59425
RPL5	0.199083333333333
TRGV5	-0.0185
LOC541472	1.197875
HCCS	-0.2838
DENND1B	1.127
LHX3	0.666
OR5D16	0.2495
CXorf57	-1.03866666666667
IRF2BP1	0.86475
NDST2	0.213833333333333
LCE3D	-0.1375
BOLL	0.046125
SYT3	-0.97475
PIH1D2	0.5105
C20orf7	-0.526666666666667
IL1R2	0.4285
SLAMF9	-0.858
PPME1	-0.87
PIK3CA	0.93325
TRAPPC1	-0.046
COLEC10	-0.67525
SLC9A6	-0.1555
PDDC1	-0.534583333333333
CCDC53	0.5495
GK3P	-1.3305
DAZL	-0.75125
BRI3	0.34325
SDK1	0.590375
CYP2C18	1.23925
IFI44L	2.703
RPL3L	0.2485
FUT9	1.03966666666667
KIFC2	-1.43583333333333
PMP2	0.137875
SLC4A9	-0.0115
PLAG1	-1.4405
MYCBP2	1.28366666666667
OR4E2	-0.027
CCDC65	1.28225
C16orf82	0.1525
ENTPD4	-0.188
BRP44L	0.7435
PMP22CD	-0.01725
TMCO4	1.04316666666667
KCNN1	-0.858833333333333
WDR35	-0.04575
CCDC80	3.352375
C3orf31	-0.777
SLC7A9	-0.549
TMEM190	-1.66375
DBC1	0.248
FADS3	0.757666666666667
PDZD8	-0.0271666666666667
GRM5	0.10025
AZGP1	3.8324
PEX3	0.946
MED1	-0.305857142857143
ATG4C	-0.2105
HNRPH3	-0.4075
FAM109B	1.6505
C4orf17	-0.5005
CA10	1.592
OPRD1	-0.29
CCL16	-1.0965
SACM1L	0.349
CST6	3.271
CD63	0.922625
LGI1	-0.439
ZNF784	-0.50275
CRYBB1	-0.979
CX3CL1	2.4386
TOP2A	-4.684125
GYPB	-3.94416666666667
GADD45GIP1	-0.895
FEN1	-2.645625
IGF1R	0.4293125
WDR72	-1.18966666666667
PURG	0.471
DEFB126	0.187333333333333
PKD1L1	0.4285
CAV1	1.751
GNPDA2	1.2611
DGAT2	3.453
NLGN1	-0.27275
STRBP	-0.90075
HPRT1	-1.6895
FANCI	-3.82375
PSMA7	-0.519125
DBF4B	-0.902166666666667
TTF1	-0.148
RAD54L	-3.98475
ELOF1	-0.25625
PLAGL2	-1.375375
ZNF256	0.2055
HMGCL	0.32225
MSI2	-1.25666666666667
RPESP	2.62683333333333
C11orf60	0.66675
ABCD1	-0.589
ACAA1	0.6951
SPARCL1	5.94264285714286
IL6ST	1.379
ZNF319	1.04125
TMEM109	0.6224
FAM90A1	-1.54483333333333
IL22RA1	-0.007
ATP4B	0.131
TEC	-0.068
C7orf30	-0.719
TXNDC2	-0.704666666666667
ABCB4	-0.4525
KIAA1191	0.746875
C9orf38	-0.02
SFTPB	-0.141375
CNTNAP2	-2.14266666666667
FRK	1.1235
TBX19	0.70825
CHD4	-0.35575
C6orf26	-2.45216666666667
MOSC2	1.93975
IKBKE	-0.459
HIF1A	-1.55966666666667
LOC595101	-0.562
RELA	0.106333333333333
TMEM16B	0.401666666666667
ABHD12B	-1.84275
TSEN34	0.02225
KIF18A	-3.90825
TXNDC9	0.0285
SPATA2L	-0.088
SEMA4G	-1.507
C21orf91	-0.150625
MATN1	-0.3415
KCNIP4	0.00466666666666667
TUSC1	1.952875
OR4C15	0.274
ARMCX6	0.577583333333333
WBSCR27	-1.93566666666667
OR52I2	-0.376
KIAA1604	0.61975
DYNC1I1	0.73925
PPP4C	-0.2865
SLC47A2	-1.059
TREH	-0.250375
CD48	1.649
ST14	0.7965
PKN1	-0.5995
SPON2	2.49525
XBP1	2.07966666666667
SFRS12	-0.464
EFCAB6	2.2185
SELT	0.356
SLC39A2	1.125
ERF	-0.724166666666667
ARL3	0.494625
SURF6	-0.4971
MLLT10	0.0806666666666667
FLJ11171	0.587666666666667
TDGF1	-3.04383333333333
ERCC6	0.0595
EIF2AK4	1.199875
BAZ1A	-0.507666666666667
LRRN3	2.85216666666667
TMC3	0.1165
EFTUD1	-0.2615
PTPRO	0.598666666666667
CLEC12A	0.123125
ACBD4	0.189625
ZDHHC14	-0.222125
OTUD7B	0.5345
ACTB	0.2803125
MSRA	0.133625
LCE5A	-0.4645
IFI35	0.237
BSCL2	-0.1805
ANKRD12	0.897833333333333
CFHR2	0.2235
RGAG1	0.2375
HSFY1	-0.3865
SLC30A5	0.0768333333333334
IMPG1	0.422
GPR109A	0.5295
ZNF185	1.179
IYD	-0.06075
NPCDR1	0.53
SERPINA13	0.185
HMGCLL1	1.0835
NEUROG1	-0.459
UBQLN1	-0.4925
LIN37	-0.05775
SOCS2	0.3725
DSCR4	-1.40225
XKR6	0.66675
GPR142	0.0775
KRTAP13-3	-0.013
CCDC15	-0.503333333333333
MOS	-0.0375
CD1E	-1.539
OFCC1	0.174666666666667
FAM83D	-5.12225
SRFBP1	0.4795
C9orf96	-0.6155
DHDH	-1.25075
CCDC90A	-0.3535
RABL3	0.72915
CD320	-1.17983333333333
ANGEL2	0.2635
MRPL21	-0.56275
SMG6	0.622833333333333
INSR	1.168
FLJ14816	-0.5665
GLRB	1.901
C9orf89	0.14425
CIZ1	-0.507125
URG4	-0.056
LRDD	-1.873
CBY1	1.15783333333333
NFX1	0.15625
MTERFD2	0.394428571428571
C19orf23	-0.1565
PGC	-3.138125
IER3IP1	-0.2718
RASAL2	0.959166666666667
C1orf89	-0.14875
SYNJ1	-0.365125
NFKBIE	0.1965
FLJ40125	-1.04433333333333
TCEB2	-0.6261
NOG	-1.384
POLR2J2	-0.343166666666667
HLA-B	2.63025
PCDHA1	1.2485
PPP2R2B	1.63675
ARHGEF17	0.953833333333333
TCF7L2	1.78792857142857
CHD5	-0.478166666666667
ZNF431	0.150625
TBC1D25	1.0355
ZNF800	0.35175
SCUBE2	2.86309090909091
MYCBP	0.253666666666667
GPX5	-0.0305
C6orf129	-1.19016666666667
QSER1	-0.593333333333333
ULK2	2.022
PIGO	-0.064
NRCAM	-2.15878571428571
SLC35E3	0.31025
CSRP2	0.6135
HYPE	0.80475
MAPK15	0.0718333333333333
MGC14327	-0.118
TIMM13	-0.8795
ZNF462	1.36125
GBA3	0.09125
TEX13A	-0.2185
MCM6	-1.72833333333333
MTRF1	-0.777
ABCA7	-1.28025
EIF4A2	0.5455
ZC3H10	0.9075
RPGR	0.619166666666667
C20orf94	-0.28425
RP1L1	-0.0575
GPR125	0.221
USP22	-0.1545
OR1L4	0.21725
MLZE	0.72825
FLJ32065	0.099
PTCD1	-0.472
CRTAC1	2.0185
BXDC2	-1.17675
C18orf1	1.34033333333333
FAM107A	3.78342857142857
EFNA3	-0.466
P18SRP	-0.0322
CAMKK2	0.406583333333333
KIAA0649	-0.62775
NES	0.227666666666667
HS6ST3	-0.675125
PON2	-0.26575
TCP11L2	1.32825
CLEC4A	1.71375
PRR12	0.288
MLXIPL	-0.3573
C2orf50	0.516
ZNF28	0.632
ENC1	0.0826666666666667
MAP2K1	-0.136375
FKSG2	1.1515
KIAA0430	1.067
PTP4A1	-1.19961111111111
GPR156	-0.7305
GTF3C6	-0.63375
UBR2	0.1021
LOC388272	-0.8765
MAK	0.488166666666667
ACOT4	1.9735
STC2	1.69625
PIGW	-1.04625
SAE1	-0.922
COL6A1	0.0469545454545455
OAZ1	0.315
STMN4	1.09766666666667
EDG3	0.1515
SGCE	1.6985
IL11	-2.49583333333333
PRSS8	1.357125
YIPF5	0.794166666666667
WNT4	2.1825
CSN2	0.196666666666667
TCF7	-2.097375
TDO2	-0.36875
SAMD9	0.16025
S100A7A	0.014
MMRN1	5.07333333333333
GKAP1	0.76175
AKR1C3	1.99675
RNF19A	0.98225
GMDS	-0.7385
YKT6	-1.028375
SPARC	1.3065
C12orf31	-0.70675
UBE2V2	-0.851
FBXL18	-0.876666666666667
KIAA0460	0.458
ADAM22	-0.2495
SERPINC1	-5.2245
KCTD21	0.49975
MYOHD1	-2.511
ZNF37A	0.338333333333333
GTF3C1	-0.5645
CTSZ	0.937
PRNPIP	-0.586625
DRD1IP	0.02825
NR1I2	-1.86133333333333
ZNF266	-0.4271
SPAG4L	-0.056
COX4NB	-0.6055
SAPS1	0.979166666666667
APOA1	-3.819875
TATDN1	-0.372166666666667
C10orf82	0.947
KPNB1	-0.98725
FOXO3	1.02633333333333
CRYBB2	-0.2015
ZBTB5	-0.296833333333333
SLC25A38	-0.1035
DCTN2	0.0658333333333333
IFT20	0.34875
CTHRC1	0.777
C1orf31	-1.350125
UHRF1	-3.2051875
GPC6	0.28
C10orf54	3.00025
MCF2L2	-0.001
WNT9B	-0.13075
OLA1	-0.085875
FAM120B	0.55575
TTLL10	0.3965
CYorf15A	-4.53725
RELN	-0.3829
SCN2B	2.36008333333333
MFHAS1	-0.6265
NKX3-2	-1.80666666666667
RASGRF2	1.0635
SSBP1	-1.33216666666667
KPNA6	-0.410857142857143
LOC389118	0.0495
HS3ST4	0.9122
SUPT7L	-0.19175
FLJ32658	-0.8075
IGFBPL1	-0.93275
KIAA1641	-0.5423
SHKBP1	-0.487166666666667
CSF1R	4.38025
NAGK	0.556
MYL2	1.23225
HIST1H4C	-2.003
TOMM7	-0.165125
ADAMTSL3	3.046
TNFSF14	-0.30775
PRRT2	-1.85775
VTA1	0.031875
AOAH	2.709
CRISPLD2	1.66364285714286
PNN	-1.2184
TA-NFKBH	-0.49675
ESPN	-1.08175
RBM43	0.544
KIAA1267	0.4715
DDX3X	0.4665
KIAA1576	-4.24975
PLXDC1	3.9175
FLJ25801	-4.299
HNRNPL	-0.6045
RUNDC3A	-0.0165
CASP12	2.929
SH2D5	-1.79225
RPL26L1	-1.0635
OR51A7	0.18475
HDC	3.397
C2orf16	-0.216333333333333
SYTL3	2.4155
GOLGA4	0.734
NOTCH1	0.495
ATPAF2	-0.19675
ECD	0.12125
SSX5	-1.4285
SNAP91	0.11875
OCA2	-1.22175
PNPO	-0.154
DAPK1	0.032
PINX1	-0.488833333333333
SELENBP1	1.60725
NEK3	0.300416666666667
TMED4	0.114071428571429
SSTR4	-0.187
FOSL1	-2.5688
CD40LG	1.2725
CES1	2.58258333333333
DCI	-0.284166666666667
B3GAT3	-0.815666666666667
STK17B	0.52525
CNTN6	1.428
CYP3A4	-0.2065
MBOAT2	-0.787785714285714
PISD	0.645
USP1	-0.82825
PYDC1	-0.210166666666667
CENPM	-2.986625
SAR1B	0.01475
TTC7B	0.465125
DP58	0.097
GPC1	-0.22475
RBL1	-1.890125
TMEM137	-1.76683333333333
TOB1	1.163
TCEAL1	1.3515
CENPF	-4.36254545454545
C6	2.23366666666667
PRSS1	-4.16325
PPIL6	1.22666666666667
C6orf124	0.0195
ODZ4	1.57816666666667
SNCB	-0.6395
NDUFB9	-0.25675
CNOT6L	1.046
S100A9	-0.0408333333333333
TRIM50	-0.4005
KCTD1	1.6879
WDR63	0.58725
SPEF2	1.35875
RNGTT	-0.0841666666666667
CXorf22	-0.029
KCNK16	0.113
CEP250	-2.05175
ATPBD1B	-0.44575
KCNJ2	4.1925
MT1B	-0.325
ZNF684	0.374
SLC4A1	0.3255
PDHA1	-0.32775
ZNF492	0.186
TKT	-0.72075
BYSL	-1.2445
RNF38	0.707
AHDC1	0.2895
KLHL2	1.205625
CMTM8	0.96675
DMP1	-0.111
HERPUD2	0.45575
CRTAM	2.45366666666667
ZNF572	0.0955
TMEM16J	-1.5475
HSD17B2	-1.62375
UBE2G1	0.089
AHSA2	-1.7315
PELI2	1.0005
TPX2	-4.686125
ATP9B	1.18183333333333
DAZAP1	-0.861125
HMGCS2	2.80283333333333
C17orf38	0.51375
B9D1	-0.264125
NKX2-5	-1.33533333333333
KIAA1276	0.81
LILRB2	2.826
CSTF1	-0.5705
BTN2A1	0.3705
C15orf48	3.287
IGF2BP3	-4.432
FAM113B	0.516666666666667
HRG	-0.062125
ZNF131	-0.425
USP47	1.17828571428571
CCDC88B	-1.085375
HCN1	0.5209
HTN1	-0.284
SYCP3	-0.34025
C13orf23	-0.7575
PAPOLA	-0.2236875
AATK	-0.5377
MSH3	0.249833333333333
NDUFAB1	-1.02225
ITLN2	-0.6695
BAK1	-0.908333333333333
MRPL45	-0.0118333333333333
MTNR1B	0.28
LOC645843	-0.3985
SPECC1L	0.552375
PGCP	1.99225
SPN	-0.681125
GPR143	0.561333333333333
ZNF576	0.00866666666666666
TMEM39A	0.5991
ATP5D	-0.466666666666667
MAGEB3	-2.125
RPS5	0.323666666666667
ANP32E	-1.27014285714286
MTMR1	-0.034
YEATS4	-0.7165
SYNGAP1	-0.63325
PCOLCE	-0.2275
MNS1	0.3625
PCYT2	-0.692666666666667
ZNF182	0.1125
LAX1	1.7425
SPPL2B	-0.5577
ELOVL5	0.8624
PCDHAC1	0.146
B4GALNT1	-1.8025
BLOC1S2	0.4125
ZNF673	0.5551
ARHGAP21	0.883666666666667
IRX5	2.681875
LRFN5	2.08616666666667
FAM7A1	0.56325
RAB19	-0.2435
GINS1	-3.00975
ITM2B	1.8883
PAPSS2	1.62291666666667
OR5BF1	0.07
ACSL3	-0.181125
KIAA1919	-0.441
GLT8D2	3.18775
UTRN	1.45692857142857
CNN1	3.92325
HISPPD2A	0.0371666666666667
SDAD1	0.218375
SIGLEC9	0.0266666666666667
RPL35	-0.3335
C22orf26	0.712
IMPDH2	-0.4905
WDR69	0.22475
SEC14L5	0.333666666666667
CLTA	0.3045
RP11-529I10.4	0.13
GPR37L1	-0.0618333333333333
OGDH	0.0235833333333333
