Hybridization REF	TCGA-AO-A03V-01A-11R-A115-07
VTA1	0.3045
AOAH	2.50216666666667
CRISPLD2	1.69535714285714
PNN	-1.2947
TA-NFKBH	0.94675
ESPN	0.7555
RBM43	-0.11
KIAA1267	0.204
DDX3X	0.853333333333333
KIAA1576	-5.01975
PLXDC1	3.64466666666667
FLJ25801	-4.37125
HNRNPL	-0.19225
RUNDC3A	0.185166666666667
CASP12	1.9365
SH2D5	-1.730125
RPL26L1	-0.578
OR51A7	0.30125
HDC	0.9805
C2orf16	-0.3585
SYTL3	2.280125
GOLGA4	0.786625
NOTCH1	-0.779333333333333
ATPAF2	0.07475
ECD	2.29175
SSX5	-1.75266666666667
SNAP91	0.56875
OCA2	-5.46875
PNPO	-0.456666666666667
DAPK1	-0.81
PINX1	-1.3255
SELENBP1	1.714375
NEK3	-1.00766666666667
TMED4	0.379428571428571
SSTR4	-0.1085
FOSL1	-2.6414
CD40LG	0.9415
CES1	-2.18516666666667
DCI	0.476833333333333
B3GAT3	-0.0798333333333333
STK17B	0.2245
CNTN6	-0.399
CYP3A4	-1.443
MBOAT2	0.934928571428572
PISD	-0.188375
USP1	-1.1865
PYDC1	-0.068
CENPM	-2.165125
SAR1B	-0.2555
TTC7B	-1.051125
DP58	0.0315
GPC1	-0.28875
RBL1	-1.968875
TMEM137	-2.569
TOB1	0.556
TCEAL1	1.388
CENPF	-2.79290909090909
C6	2.36133333333333
PRSS1	-1.8195
PPIL6	1.51366666666667
C6orf124	-0.6595
ODZ4	0.724833333333333
SNCB	-0.668
NDUFB9	0.067
CNOT6L	1.60716666666667
S100A9	-1.10383333333333
TRIM50	0.136
KCTD1	2.4612
WDR63	0.883
SPEF2	1.278625
RNGTT	-0.322833333333333
CXorf22	1.1185
KCNK16	0.33125
CEP250	-0.795625
ATPBD1B	-0.4125
KCNJ2	2.86875
MT1B	-0.4655
ZNF684	-0.3595
SLC4A1	0.7145
PDHA1	-1.2355
ZNF492	1.021375
TKT	-1.291
BYSL	-0.688375
RNF38	1.086
AHDC1	0.6895
KLHL2	0.3045
CMTM8	2.42575
DMP1	1.0115
HERPUD2	0.44125
CRTAM	2.33583333333333
ZNF572	0.3235
TMEM16J	0.673
HSD17B2	-2.86725
UBE2G1	-0.116125
AHSA2	-1.56975
PELI2	-1.0615
TPX2	-2.5685
ATP9B	1.571
DAZAP1	0.00524999999999997
HMGCS2	1.52116666666667
C17orf38	0.65175
B9D1	-1.231625
NKX2-5	-1.56883333333333
KIAA1276	1.63875
LILRB2	2.656
CSTF1	0.107833333333333
BTN2A1	-0.628333333333333
C15orf48	1.61325
IGF2BP3	-4.1535
FAM113B	0.301
HRG	-0.345375
ZNF131	0.447
USP47	1.04442857142857
CCDC88B	-1.6045
HCN1	0.5598
HTN1	-0.819833333333333
SYCP3	-0.6845
C13orf23	-0.0794
PAPOLA	0.242
AATK	-0.8558
MSH3	0.311166666666667
NDUFAB1	-0.3755
ITLN2	-1.49283333333333
BAK1	-1.07183333333333
MRPL45	-1.51383333333333
MTNR1B	-0.0688333333333333
LOC645843	0.011
SPECC1L	-0.125875
PGCP	0.66225
SPN	-0.675375
GPR143	0.617666666666667
ZNF576	-0.0456666666666667
TMEM39A	-0.1657
ATP5D	0.0256666666666667
MAGEB3	-2.5165
RPS5	1.11333333333333
ANP32E	-1.14585714285714
MTMR1	0.38675
YEATS4	-0.47075
SYNGAP1	0.18475
PCOLCE	-0.237666666666667
MNS1	-0.4835
PCYT2	-0.992
ZNF182	-0.85925
LAX1	0.158375
SPPL2B	0.0499
ELOVL5	0.9183
PCDHAC1	-0.3025
B4GALNT1	-1.7425
BLOC1S2	0.003125
ZNF673	-0.7725
ARHGAP21	-0.0595
IRX5	3.43825
LRFN5	0.694
FAM7A1	-1.4215
RAB19	-0.0455
GINS1	-1.21125
ITM2B	1.3946
PAPSS2	-0.134333333333333
OR5BF1	0.18
ACSL3	-0.256375
KIAA1919	-0.655083333333333
GLT8D2	1.913875
UTRN	1.27928571428571
CNN1	0.41075
HISPPD2A	-0.495
SDAD1	1.308125
SIGLEC9	0.125333333333333
RPL35	-0.058
C22orf26	0.5705
IMPDH2	-0.945875
WDR69	-1.099
SEC14L5	-0.0655
CLTA	0.6465
RP11-529I10.4	-0.00775
GPR37L1	-0.118666666666667
OGDH	-0.221416666666667
ASB13	0.710166666666667
ZFP14	1.10175
ZCRB1	-0.481333333333333
KPNA3	0.978
HSPA1L	1.924
RHOC	0.989875
LOC554175	0.3405
PPP3CA	0.6325
SLC1A7	-0.4191
ZNF529	0.650333333333333
RBED1	0.40675
DDB2	-1.79125
FLJ11286	0.389666666666667
SPATA1	0.3165
MKNK1	0.0395
DYSF	1.18183333333333
ALKBH2	-0.56675
NKD1	-1.95433333333333
C1orf174	-0.84125
PLEKHO1	0.481666666666667
ASB10	-0.11825
RING1	0.149333333333333
NPC2	0.974625
AVPR1B	0.5085
YTHDF1	2.07916666666667
LMAN1L	0.278
GSG2	-2.567
CEP170	0.4524
RPS4Y2	-4.75975
MSH6	-1.2585
HECTD2	0.225833333333333
ZNF556	-3.201
PLEKHC1	-0.3985
AIRE	-0.2685
BCL2L10	0.6695
LMOD3	0.285833333333333
ZBTB8	0.269
FOXA2	-3.9384
SLCO2A1	2.36175
C3orf46	1.067
PRDM16	-0.0978333333333333
TMEM98	-0.9295
FRMD5	-3.1305
PDE6C	-0.5545
C1orf216	-0.500333333333333
EP400	-0.277285714285714
PTK2	0.4855
RNF217	-0.4835
NDUFA8	-0.629
ZFAT1	0.382
LAMP3	1.3355
GLTSCR2	0.203
NPW	2.0825
LLGL2	-0.57
PPM1K	0.324333333333333
C20orf177	-0.1515
KIR2DL4	0.0947
NFKB2	0.4945
C21orf122	0.293166666666667
HESX1	0.16625
GPR114	-0.0945
SLC25A35	-0.553833333333333
GNAT1	-0.044
ORAI3	0.24625
FAM76B	-1.12425
TMEM99	-0.503
TRIM29	-0.3375
CDS1	3.6885
RHEB	-0.3644
C4orf27	-1.8295
RAB3A	0.45175
OTUD6B	-0.41725
GPD1	1.62325
CDH15	-0.907166666666667
NPM1	-0.762285714285714
TMEM117	-0.4775
PRPS2	-0.0304166666666667
GCK	-1.804
ADRA2A	3.88583333333333
TSPYL4	0.175166666666667
TASP1	0.89875
WDR19	0.586166666666667
C10orf38	-0.88825
PDE4C	-0.8325
FYB	0.244
C1orf55	-0.043
PPFIA3	-1.04
RAD18	-1.7065
C12orf44	0.118166666666667
CRYBA4	0.406
HVCN1	0.49925
TAF10	1.0455
C16orf48	-0.7055
DEPDC5	-0.274166666666667
LTBP1	-0.831
MAPRE1	-0.176375
FGF8	-0.241
C3orf52	0.81375
SENP7	0.920833333333333
LRRK2	-0.0245
RUNDC2A	0.166833333333333
KIAA0355	0.241
CPEB1	-2.2745
PPEF2	0.4765
ABI2	-0.266666666666667
KIAA0317	0.027125
ATF1	-0.0726666666666667
DYNC1H1	1.0605
DIP	0.076
TMEM33	0.526555555555556
POLDIP3	0.60675
C7orf24	-0.03475
GPR171	2.21525
CDC6	-3.87616666666667
PLD1	-1.0652
ITFG2	0.4673
NDUFC1	-0.3635
AKNA	-0.78425
NBR1	-0.418
PKHD1	0.140125
HPS4	-0.9436
MAFA	0.34175
ULBP3	-0.6935
DIRC1	-0.108
IMMT	-0.340125
C22orf13	0.315833333333333
CEL	-0.26775
MARK3	-0.19725
ADAMTS2	0.745916666666667
ARPC3	0.167333333333333
TMEM10	0.26
NPHS1	1.504
BRD8	-0.252
WDR12	-1.03975
IDI2	0.527
HOXD13	-2.1915
OR8G2	-1.04975
SLAIN1	-3.386
GABRQ	-0.52225
NR2C2	-1.4975
NKTR	-0.4199
TLE2	1.9535
KIAA0892	0.682166666666667
AURKA	-2.54436363636364
GPRC5C	-0.121666666666667
TBC1D9B	0.323375
PNPLA6	0.532333333333333
AP3B1	0.2415
NAG	-0.068
C11orf68	-0.20825
AKR7A3	2.11325
AHCYL1	0.440333333333333
COP1	-0.875
RPP14	0.19125
PCDHB18	0.567
CDH24	-0.28725
KRT17	-0.7451
LACTB2	-0.895
DDX24	0.759
PHACTR1	-2.3565
SLC35E2	0.14075
LOXL1	0.39975
IQSEC2	0.2075
RGSL1	0.806
PCDHGC5	-0.129
MEGF10	-0.562375
PRRX1	1.95166666666667
ASTE1	0.823833333333333
C6orf159	-1.4345
MYOD1	-0.13725
GAA	-0.2625
ZNF747	1.5515
KLRC1	-1.94125
IL1RL2	0.5195
GDF9	1.19275
GPR119	0.1095
TRAF2	-0.600166666666667
HCK	2.50333333333333
BMP6	-2.14975
IL8RA	0.351333333333333
FLJ35848	-0.98775
EFHA1	0.3095
CDSN	0.646166666666667
C14orf54	-0.584833333333333
LSM3	-0.52825
ZFP41	0.8405
C9orf126	-1.96666666666667
VIT	-0.0445
SPCS3	-1.9245
DEF8	-1.5869
CHAF1A	-1.86983333333333
C1orf165	0.148166666666667
ZFPM2	0.639333333333333
FTH1	0.4275
SLC35F1	-1.217
YWHAH	-0.27
C17orf66	-0.107333333333333
ADRB1	-0.3665
FOXL1	-0.4225
RG9MTD3	-0.538833333333333
UMPS	0.040125
MGC13008	-0.3465
KIAA1161	0.98
CCDC77	-2.38825
C12orf65	0.00359999999999999
COG4	-0.367
RCP9	1.683
RP4-692D3.1	3.39166666666667
CDC2L5	0.991
MGC7036	1.82
DNAJC11	-0.117
GDF2	0.092
TIMM17A	-0.99525
HNRNPA0	0.0631
OR2H1	0.4955
PCBP1	1.177625
COL23A1	-1.98725
LRRC2	-0.113214285714286
NSD1	0.674285714285714
FLJ37078	0.193625
WDR91	0.0311666666666667
TMEM179	-0.21075
DSCR10	-0.376
CNDP2	0.3078
FYN	-0.441
BEX2	0.471333333333333
KCND3	1.52425
YPEL5	1.700375
LRRC42	-0.5675
C17orf45	-1.83225
ZNF649	3.1632
LOC150763	0.60075
COL5A2	2.76925
CNGA2	0.353
ELA2B	-1.05216666666667
RAB9B	0.965
FAM100A	1.04775
NAIP	-0.209428571428571
MYOZ2	-0.3905
SPATA12	-0.3225
XRCC4	-0.51125
CYB561	0.8794
CHST10	-0.488
BAI1	-0.142333333333333
BRSK1	0.021
C17orf89	-0.97725
PDE6H	1.1365
FLJ20309	0.4996
MAP7	1.451125
SCN4B	1.01275
SPAG9	-1.6478125
SERTAD1	-0.3085
FLJ21963	-0.35575
ANTXR1	-0.2693
TMPRSS13	0.466166666666667
ETV7	2.33266666666667
DGAT1	0.567
NKIRAS1	-0.0961666666666667
TAC3	-3.862
CORO1C	-0.87225
RAD54B	-0.88425
HRASLS3	2.52083333333333
C21orf42	-0.01325
BARD1	-0.223
ZNF177	-0.254
MIP	0.331
ZNF442	1.2535
F2	-3.5583
GRIA1	0.060625
GALNTL2	1.485
WNT5A	-0.3518
LENG9	-0.052
hCG_25371	-1.2695
FOXR1	-1.7745
TRA@	1.0841
PWWP2	1.27325
C1QTNF7	1.41933333333333
SLC7A4	0.8145
C4orf7	2.671
C17orf80	-0.526166666666667
KLK4	2.03366666666667
IL31	0.0765
TMEM176A	4.0505
CTNNB1	-0.0529375
BHLHB2	1.5955
TMEM185B	0.705
ARD1B	-0.43225
C1orf93	1.7975
BRUNOL4	-0.524333333333333
LOC541469	0.298916666666667
UPK2	-0.10275
GAS8	0.102
PATE	-0.3705
IMPACT	0.566125
WNK4	-0.917833333333333
HNRPLL	-0.355
GAD2	0.33325
ITGA6	0.86025
BMP15	0.206666666666667
CYP2A7	0.70575
RIC8A	1.18025
CCND1	0.947666666666667
USP35	0.6685
DSCR2	-1.5785
CCL4	4.17116666666667
ZCCHC10	-0.072
NOL11	-1.606
TRPM2	1.84391666666667
PSMD2	-0.61
CHTF18	-1.14175
USP18	0.469125
RRAS	1.527375
LAMC3	-0.95725
TOX	-3.44033333333333
PCDH15	0.4705
GABRG3	-2.3325
NUDCD2	-0.428875
SGCZ	-0.2885
KCTD17	-0.7065
SPSB2	-0.9085
TPPP3	2.962
CILP2	0.545166666666667
CALB2	2.859
CEBPZ	-0.618333333333333
ZNF479	1.4025
FMOD	4.63583333333333
C21orf66	-0.586928571428572
CLN6	0.442
ANAPC1	-0.805375
SH2D3C	1.79175
PTPN14	-1.0885
TRIM42	-0.292
APTX	-1.35325
SNRPG	-0.2395
BMS1	-0.254
MAGEA3	-3.658
NFATC3	-0.522083333333333
LRRC45	-1.02333333333333
ARS2	0.208142857142857
LRIG1	0.744833333333333
EPSTI1	0.904333333333334
PRSS27	0.794
ERC2	0.464375
PRKACB	0.711142857142857
PRDM13	-5.106
HCG27	-1.72225
KLK12	2.6405
HSD17B7	-1.06983333333333
ZNF354A	0.42775
PCDH11X	-0.024
DMGDH	0.976
PCBD2	-0.4565
TMC6	-1.721375
RIMS1	0.78425
SF3B2	0.293833333333333
RCN1	-0.117166666666667
CPB1	3.5475
BCAR3	-0.261
FCRLB	-0.71325
PAK1IP1	-0.32625
OR10H1	0.0405
KIF9	1.119
PITPNM2	-0.872125
L3MBTL4	-0.13825
TGFB1	0.0023
ZXDC	0.32625
SLC6A16	-0.9845
SRrp35	-2.01575
LRRC8E	1.9
PPIAL4	-0.768333333333333
EOMES	1.57916666666667
PAX2	0.165
SCARF2	0.1985
PSEN2	0.809333333333333
PCDHB13	0.94425
C10orf28	-0.57075
DHRS7B	-0.372714285714286
C1orf131	-0.30475
ASB1	-1.6293
ZNF223	0.429166666666667
LCMT2	0.0655
MEP1A	-1.4425
TMEM53	0.56925
RSPH3	0.947
C10orf33	-1.418
LOC644285	0.04125
PTPN9	1.14666666666667
ABCA12	-2.51875
CCDC37	-1.25975
RUNDC1	0.7117
YES1	0.037
FAM120AOS	0.4785
OR5M3	0.44
PPP1R3F	-0.379583333333333
IL13	-0.3121
MDFI	0.428
PRNT	0.4975
ZDBF2	-1.7455
OR10C1	0.108333333333333
CLIC1	-0.012
LILRA5	0.344333333333333
CSAG1	-3.4385
TREML2	-0.7945
FAM125A	-0.0835
ZNF74	-0.87925
FAM104A	-0.526625
LRRC39	-0.384
SAMD5	-1.5655
HYAL2	0.813
HIST2H2AC	-0.095875
IGFBP5	0.372304347826087
NRTN	0.117
KIAA0556	0.9562
FAM29A	-2.21966666666667
JMJD2A	1.6815
EPHB1	2.0255
POLD4	0.989
ANAPC10	-1.661
LRRC36	0.3425
MEGF6	0.29825
LPHN3	-0.933166666666667
BMP10	-0.262666666666667
C21orf55	-0.1475
CREM	-0.309375
PTGER4	-0.0733333333333333
METAP1	-1.353625
KCNQ1	1.78066666666667
NR2F2	1.65
SSFA2	-0.468333333333333
CTTNBP2	-1.73475
BCL2A1	-2.016375
ZBTB24	-0.019625
SLCO6A1	-1.8285
PRDM1	0.7464
OR7D2	-0.454
CCDC47	-0.3743
LOC646982	-0.168
SLC26A6	-1.7955
BIN1	-0.5043
SRRM1	0.4505
PCSK1N	-0.872375
ALS2	0.5058
ECT2	-0.89278947368421
CACNA2D2	1.329625
DOCK6	0.4105
C10orf119	-0.71475
FATE1	0.06075
DUSP23	1.26975
TRIP6	0.444785714285714
NUP35	-0.53025
CDH3	0.08825
KLHDC8A	1.18375
C9orf116	0.62325
EI24	-0.279
CENTD1	0.9285
RWDD2B	-0.912
DOCK1	1.486
NPAS2	-1.161125
NR3C2	2.90133333333333
FAM63A	0.553583333333333
INPP5F	-1.43483333333333
FAM111A	-0.4263
MYBL1	-2.30525
IQGAP3	-0.848
CRADD	-1.01566666666667
DUSP12	-1.18875
PDZK1IP1	2.25175
VASH2	-1.00625
CTR9	1.536
VIL1	-3.954
OR8U1	0.602166666666667
CCDC107	0.5635
PTTG1IP	-0.087875
OR4X2	0.25575
COL9A1	-2.0695
PSMD9	0.26775
ZFP62	0.13075
TIP39	-0.29475
PARP15	-0.3685
TTC19	0.30175
C1orf114	-1.08983333333333
GFPT1	0.617
SLC27A6	-1.92825
MRPS10	-0.7175
CALML5	1.332
TRPM7	-0.0625
CGNL1	0.74725
CECR1	0.26675
SERPINB8	0.108833333333333
TMEM102	0.285875
PDIA2	-3.35
NUCKS1	-0.484
HOTAIR	1.94375
EBI3	0.09175
NXN	0.147
ZMYND19	-1.27525
FOXJ3	-0.0795
EIF5B	0.3614
EIF2B4	-0.1405
LEO1	-0.828
ZIC5	-2.34916666666667
IL20	2.38016666666667
KIAA0415	0.47425
FLJ37357	-0.0375
TSPAN12	0.93525
ACTR3B	-0.4945
TFAM	-0.5525
IL17RD	-0.5925
PARP12	1.1135
KLHDC7A	0.5485
KCTD4	0.127666666666667
GTF2H1	0.5795
FLCN	-1.90366666666667
BIRC4	1.73875
LOC790955	-0.48125
VKORC1L1	-0.327
CYP4F22	1.32666666666667
TAS2R5	0.521
ZNF582	2.7715
HS3ST3B1	-0.5335
CTNS	-0.543
STK36	0.168166666666667
MMD2	-0.03325
RP5-1103G7.6	-0.001
FLJ23356	-0.141
CRH	-0.62225
C1orf182	-1.68283333333333
ACP5	1.60583333333333
AMFR	1.4646
CA4	-1.4195
PLCB4	-0.947375
MPHOSPH10	0.7345
UNQ473	3.18716666666667
G3BP2	0.685583333333333
SR140	-0.708833333333333
HOXA2	-0.04325
PYGB	0.937
BAT1	0.589416666666667
DKK3	-0.799
DDX31	-1.069625
TULP1	-0.193375
NHLRC2	-0.24625
TNRC4	-0.505
ZNF430	1.03175
TNRC6A	0.916
PLA2G1B	0.263166666666667
RCHY1	1.25216666666667
GTF2A2	-1.05433333333333
MGC4294	0.8195
ZNF691	-0.311
TACC3	-1.1585
DNAJC5G	-0.29025
LOC4951	-0.0855
MS4A4A	-2.38
LOC152485	1.5325
PPP1R2P1	0.2545
PPP2R5B	-0.47825
RPGRIP1L	0.076125
SPOP	-0.3671
PTPRF	2.44766666666667
MGC42090	-0.563
SUSD3	3.9075
THOC4	-1.527125
MAML1	0.2411
FXR2	-1.13583333333333
TYK2	-0.066875
MUC6	0.4035
DNAJB7	-0.6355
PIP4K2A	0.183
MEX3A	-1.01683333333333
RRP1	-0.74375
TFAP4	0.96325
CXorf41	0.18975
MTMR4	-0.404833333333333
CTLA4	-0.174
SNX9	0.710125
CIB3	0.0801666666666667
NECAP1	0.658875
PLA2G2D	-0.1732
GLMN	-0.8815
DCLRE1A	-1.0865
PDX1	0.455
SAMD11	1.06475
MRPL55	-0.0982
TLR7	1.4425
TBC1D21	-0.00166666666666667
SMAD1	1.0821
ACTRT2	-0.0205
RIOK2	-0.67075
PDLIM4	-0.194
SLC22A15	1.0595
ABHD13	1.3508
STX18	0.3213
CCPG1	-0.0438571428571429
DCBLD1	1.4985
SLC2A6	-1.3915
NOLA3	-0.99275
TRDMT1	-0.498142857142857
IL17F	0.3495
ATP1A4	-0.0371666666666667
OR52W1	0.0815
CFL1	0.78925
IL4	-0.99775
RBP2	0.252666666666667
CPSF6	0.0835
TTC8	0.028
MUCL1	6.304
EYA3	-1.78683333333333
KRT38	0.2175
GNE	-1.868
ZNF501	1.39075
SLC35A2	0.616285714285714
CEP110	-0.181
MYF6	0.74125
MGST2	-0.753833333333333
TRPV4	0.187833333333333
NEK8	1.40683333333333
NOX5	-1.7795
NCKAP1L	-1.521
EMP3	-1.89533333333333
BPY2C	-0.0595
C1orf38	-0.28725
ELOVL2	0.409625
CBX7	0.250166666666667
OSBPL1A	0.667833333333333
ZNF589	-0.51025
ESCO1	-0.077
TRA2A	0.0445
C3orf26	-1.6835
PHF2	1.05283333333333
PID1	-0.534333333333333
RFC1	-0.39875
MTAP	-1.467375
ADORA3	2.901
LOC389458	1.745
TRNT1	-0.6495
CRIPAK	0.1935
RAI2	3.30916666666667
ANKRD44	-1.77925
GZMB	2.84825
NFE2L1	-0.408125
STIP1	0.256166666666667
RASL11B	0.537
NT5DC2	-1.27966666666667
LRP2	2.868375
MTDH	0.145133333333333
ARSG	-0.0392500000000001
HSP90AB1	1.35308333333333
CT45-6	-4.72275
ZNF483	-0.75625
LMBR1L	-0.25275
S100A2	-2.7027
C2	-0.769555555555555
C2orf27	-0.476625
EIF4EBP1	-1.0105
GCKR	-3.30483333333333
PPP1R9B	-0.38175
FER	-0.46
SNRK	1.43616666666667
OR5M10	0.125
UTP6	-1.49475
CAPZA3	0.23075
FBP1	1.69233333333333
TERT	-2.0165
CCL1	-1.7945
FUCA1	1.7155
ALS2CR8	0.53
KCMF1	0.165583333333333
SRCRB4D	-1.232
OXCT2	-0.411333333333333
IL17RA	0.937333333333333
MPP5	0.29375
SPA17	-1.57275
FLJ10986	0.408833333333333
GALNT14	-0.741
CXorf27	-0.388625
NPLOC4	-0.61125
RAB34	-0.37875
KRTAP3-3	0.2825
ARSD	0.6915
CPLX2	-1.4503
PJA1	0.37475
WHDC1L1	0.567
RB1	-0.803
MTMR15	-0.2815
PHLDA2	-1.3436
GUCY2F	-0.7875
MPV17	0.167
SLC35D1	-0.915
LYSMD3	0.5111
COL16A1	1.32425
ERLIN1	-0.989333333333333
JMJD4	-0.46625
HIST1H2BK	-0.31625
TP53I11	2.14283333333333
ST3GAL4	-1.2765
PF4V1	0.1255
ALG8	-0.882
REG1A	-0.35125
MINA	-0.04325
CYB5R3	0.417416666666667
HHLA1	-0.882
MYST4	3.5375
VASN	0.54775
UCHL5IP	-1.04575
TFAP2A	2.3600625
MGC9913	1.882
C9orf97	0.785
LOC90379	0.17375
PHF15	0.647571428571428
ZNF169	-0.773666666666667
KRT7	1.9232
GLIPR1L2	2.9155
LOC116236	0.9435
IQCF3	-0.31125
RDH14	0.304333333333333
HNRPK	0.790357142857143
RABEPK	-0.811833333333333
ISX	-2.674
CBARA1	3.26375
RAD51AP1	-2.99
MLL5	0.702375
CXorf48	-1.919
SGCD	-0.7955
PHTF1	-0.08725
CA3	3.4475
CMTM5	-0.10375
STX10	-0.162
JMJD2D	-1.45875
P4HA1	1.893
GAB3	-1.20866666666667
DHRS4	0.3345
COL4A1	2.4445625
C20orf20	0.1035
OSBPL2	-0.022875
PTTG2	-3.03275
KIAA1688	1.68225
STS	-1.966375
SHROOM4	0.530166666666667
KBTBD5	0.358833333333333
ALDH1A3	1.3109
BTNL2	0.394333333333333
TGIF1	0.8095
ZFAND5	1.026125
ICA1	1.720875
NAV3	-1.84766666666667
FLJ12331	-0.28425
EPS8L2	1.4152
MNT	0.116
ENTPD1	1.417
OR51E2	0.960875
STK11	0.80475
MX1	3.016
TTTY9A	-0.247
CX62	-0.219
LOXL4	-1.102
EXOSC4	-0.021
PURB	0.1295
SETD1A	0.220833333333333
RELB	0.27025
LAMB2	1.54133333333333
HNF1B	-0.308833333333333
PNLIPRP3	-0.9955
C14orf139	-0.034
UMOD	2.40475
GRIN3B	-0.447
GPR25	0.317
ZNF512B	0.91175
ATP6V0A1	-0.404625
SRA1	-0.100166666666667
ZNF615	4.84
ZNF768	-0.13275
ZNF469	3.37325
DYNC2LI1	0.816833333333333
DNAH3	-0.469
LOC387911	1.58225
LOC554234	-0.08075
ARRDC5	-0.177
TMEM59L	-1.592
MARCH4	1.727
CNOT8	0.25
KIRREL3	-1.86483333333333
ADAM17	0.612
MYOG	0.643625
CPNE1	0.0355
AK5	1.006875
LOC204010	-0.669
NDRG4	0.29575
LOC130074	0.488
PIAS4	0.527
NCOA2	2.809
TEGT	0.9949
USP5	-0.1675
ANKRD21	0.50525
KIAA0692	-0.376166666666667
HAPLN3	0.718
LZIC	-0.7455
NRXN3	0.21975
CDKN2C	-2.24616666666667
KIAA0226	0.0759166666666667
CYB5D1	-0.207
WDR68	-0.75175
ABCB6	-0.6834
MRPS25	-1.44875
ZMAT2	0.302583333333333
KRT25	-0.408
RPL11	-0.30325
GRAP	0.292
LOC198437	2.166
RORC	1.695125
RAP2C	0.918071428571429
MXD1	1.0290625
AZI2	0.0883333333333333
NUAK2	0.52
AHSG	-5.3665
MANSC1	1.11475
IMP3	0.215833333333333
C2orf3	-0.3035
VSTM3	2.4135
PCTP	-1.95375
SIRT1	2.885
MANBA	-1.057
CD164	1.280625
GFRA1	0.2958
PRM2	0.38525
ZKSCAN3	0.352
PLEKHG1	1.939
TPRKB	0.0995
UBFD1	0.00783333333333334
CDKL5	0.920333333333333
HIST1H2BD	-0.146416666666667
INPP4A	-0.340833333333333
BMX	0.286875
PTPRU	0.7395
LOC554202	-0.741333333333333
HOXC8	0.514875
IL12B	0.6035
ADPGK	0.89175
ZNF418	3.5985
SIAE	1.47875
CWC15	-0.519
RP13-401N8.2	0.4335
KLHL11	-0.252
DEDD2	0.134625
PSMB3	-0.90075
DDX25	-1.19925
ZBTB3	0.400166666666667
GFRAL	0.233
RPS25	-1.0615
FAM57B	-0.567833333333333
TESK2	0.659833333333333
DNM1L	-0.816625
ZNF207	-0.375
CLEC11A	1.243
TOLLIP	0.799875
TMEM61	-0.3095
DLK1	-4.0847
PLVAP	3.601625
NOD2	4.03383333333333
SCMH1	0.88375
FLJ40235	-0.1715
HTR2A	-0.745333333333333
ARMC5	1.155
FUT7	0.1645
PRELP	1.6712
ALKBH6	0.601333333333333
GYG1	-0.350083333333333
POLR3GL	0.22275
COL8A2	3.28433333333333
OR10A5	0.128625
C1orf187	-1.3865
TXLNB	0.734666666666667
C16orf68	-0.652166666666667
R3HDM1	-1.087
C16orf75	-2.14725
BAALC	-1.002375
TNP1	-0.61375
GAPDH	-1.6395
COX7C	0.1835
ERRFI1	0.286666666666667
PGAM2	1.3845
FAM108B1	0.857
APC	0.179
TLR2	2.11225
SUCNR1	1.40775
ZNF233	0.92275
WFDC1	-1.847
PSG11	-0.2703
SLC39A1	0.91175
PSAPL1	0.191
CDC42EP1	0.015125
MECR	0.14775
KIAA0101	-1.3532
MACROD2	2.9271
MMP19	0.723416666666667
LOC202459	-1.05783333333333
VNN2	0.264
ACCN3	-1.743
TIMD4	0.823
RNASE8	-0.0525
CCDC7	1.0005
SULT2B1	3.256
ME1	-0.265
MGRN1	0.911375
MRPL30	-1.040625
IVL	0.26425
CALM1	1.24415
PLEKHA6	1.322
B4GALNT2	0.2655
PGDS	3.02875
C8orf33	0.0363333333333333
TMEM56	-1.88816666666667
CKM	-2.07666666666667
ESR2	-0.1506
ACOT8	-0.365
AGTR2	0.02775
LOC155006	0.14475
BC37295_3	1.079
EPM2AIP1	0.801166666666667
PZP	0.5245
RPS9	1.0915
C18orf51	-2.57825
SIVA1	0.0327
HEATR2	0.1545
CD3E	-0.466416666666667
C20orf142	-1.93025
PGLYRP3	0.136
CCDC139	0.4575
GPS2	-0.069
NOL14	-0.07325
LRTM2	1.24725
TRIM36	-0.451875
TP53RK	0.6782
FBXL13	0.128666666666667
RUFY2	1.89171428571429
C11orf70	0.325
HSPB9	-0.650666666666667
GJA5	2.861
HGF	-2.2865
EPHB4	0.40125
SOX18	0.2025
IFRG15	0.095
SERPINA10	-4.13025
WDR23	0.33275
REEP2	-1.29283333333333
CDK3	-0.40175
HSPA12A	2.68925
ARL8B	0.9371
SATB1	-0.921166666666667
PPM1D	-2.62433333333333
VPS45	0.0358333333333333
TP53BP2	-0.2595
GJE1	2.2
CACNA1G	0.51325
VGLL4	1.297
GNPTG	1.137
ROS1	-3.31125
C21orf128	0.410833333333333
BMP8B	0.7425
SLC5A4	-1.071
SLC6A3	-0.254666666666667
C16orf53	0.128375
TMEM81	-1.115
APC2	-0.8881
SYAP1	0.103625
C6orf54	-0.581833333333333
ZBED5	0.1189
PVR	-1.968125
LTA4H	-0.825
CCDC24	1.5605
MAGEA4	-3.45616666666667
IFIT3	2.06433333333333
MYADM	2.52925
C21orf82	0.62
PDE3B	0.2305
TMPRSS11A	-0.121
PGK1	-1.05276470588235
CCL13	3.61133333333333
DERL3	-0.481833333333333
MLXIP	0.56575
PLOD1	-0.581375
MTFR1	-0.0925
NPDC1	0.171166666666667
GPAA1	0.336666666666667
LTV1	-0.7135
RYR3	-0.66475
C7orf46	0.9215
VAMP2	1.1435
RNF135	0.9593
