Hybridization REF	TCGA-AO-A12E-01A-11R-A10J-07
DNAJC5G	0.247
LOC4951	0.42925
MS4A4A	-0.2125
LOC152485	0.72
PPP1R2P1	-0.24525
PPP2R5B	-0.4075
RPGRIP1L	-0.346375
SPOP	0.7616
PTPRF	1.14766666666667
MGC42090	-0.304
SUSD3	4.02575
THOC4	-0.164875
MAML1	0.1636
FXR2	-0.00583333333333334
TYK2	-0.21675
MUC6	1.572
DNAJB7	-0.3245
PIP4K2A	-0.429071428571429
MEX3A	-2.4245
RRP1	-0.92825
TFAP4	0.409
CXorf41	0.40475
MTMR4	0.357166666666667
CTLA4	-0.29
SNX9	0.47225
CIB3	1.50333333333333
NECAP1	0.92475
PLA2G2D	-0.1172
GLMN	-1.35933333333333
DCLRE1A	-0.1275
PDX1	0.0875
SAMD11	-1.466
MRPL55	1.0137
TLR7	2.649
TBC1D21	-0.175833333333333
SMAD1	1.1936
ACTRT2	-0.13325
RIOK2	-0.04475
PDLIM4	-0.1235
SLC22A15	1.06833333333333
ABHD13	0.4376
STX18	0.383
CCPG1	0.3735
DCBLD1	0.383666666666667
SLC2A6	-0.5815
NOLA3	-0.113
TRDMT1	-1.12507142857143
IL17F	0.2345
ATP1A4	0.199
OR52W1	0.1165
CFL1	-1.44775
IL4	-1.003
RBP2	-0.151333333333333
CPSF6	0.11775
TTC8	0.0551666666666667
MUCL1	5.89
EYA3	-1.4
KRT38	0.295
GNE	-0.9775
ZNF501	0.153
SLC35A2	0.429625
CEP110	-0.2268
MYF6	0.127
MGST2	0.7535
TRPV4	0.673333333333333
NEK8	0.376166666666667
NOX5	-1.0775
NCKAP1L	-0.0498333333333333
EMP3	-1.22833333333333
BPY2C	-0.082
C1orf38	0.77
ELOVL2	2.191875
CBX7	0.9945
OSBPL1A	0.522833333333333
ZNF589	-0.86125
ESCO1	-1.01833333333333
TRA2A	0.00575
C3orf26	-1.233
PHF2	1.14433333333333
PID1	0.2625
RFC1	-0.2875
MTAP	-0.454375
ADORA3	3.16866666666667
LOC389458	-0.52075
TRNT1	-0.686375
CRIPAK	-0.7255
RAI2	1.50066666666667
ANKRD44	-0.846
GZMB	2.16025
NFE2L1	0.54775
STIP1	-1.0685
RASL11B	0.1685
NT5DC2	-3.01066666666667
LRP2	2.030625
MTDH	0.0458666666666667
ARSG	0.29375
HSP90AB1	0.0185833333333333
CT45-6	-4.58375
ZNF483	-0.239
LMBR1L	0.28425
S100A2	-1.686
C2	-0.224944444444444
C2orf27	1.170625
EIF4EBP1	-0.87025
GCKR	-3.06
PPP1R9B	0.051375
FER	-0.89175
SNRK	0.936666666666667
OR5M10	0.7225
UTP6	-0.484
CAPZA3	0.615
FBP1	2.45988888888889
TERT	-2.137
CCL1	-1.02
FUCA1	1.16925
ALS2CR8	0.274
KCMF1	-0.411916666666667
SRCRB4D	0.1445
OXCT2	-0.838
IL17RA	1.201
MPP5	0.591875
SPA17	-0.0155
FLJ10986	0.780333333333333
GALNT14	-1.23175
CXorf27	-0.551875
NPLOC4	-0.52875
RAB34	0.55275
KRTAP3-3	0.9395
ARSD	0.436
CPLX2	-1.7377
PJA1	0.574
WHDC1L1	0.389666666666667
RB1	-0.4387
MTMR15	0.229
PHLDA2	-1.5922
GUCY2F	-0.8255
MPV17	-0.221166666666667
SLC35D1	0.0655
LYSMD3	0.2225
COL16A1	0.99825
ERLIN1	-0.406
JMJD4	0.41975
HIST1H2BK	-1.19025
TP53I11	0.7675
ST3GAL4	-0.6943
PF4V1	0.367166666666667
ALG8	0.05675
REG1A	0.4615
MINA	-1.03125
CYB5R3	0.155333333333333
HHLA1	-0.164
MYST4	1.3647
VASN	-1.40475
UCHL5IP	-1.03625
TFAP2A	0.5995
MGC9913	0.5315
C9orf97	0.34
LOC90379	-0.95425
PHF15	0.596714285714286
ZNF169	-0.0435
KRT7	1.5777
GLIPR1L2	2.0665
LOC116236	0.832
IQCF3	-0.01925
RDH14	0.706833333333333
HNRPK	0.493714285714286
RABEPK	-0.517833333333333
ISX	-1.9445
CBARA1	0.27725
RAD51AP1	-1.521
MLL5	0.19625
CXorf48	-5.069
SGCD	-1.00825
PHTF1	-0.885625
CA3	3.59525
CMTM5	0.82575
STX10	-0.4685
JMJD2D	-0.981
P4HA1	-0.900166666666667
GAB3	-0.257166666666667
DHRS4	0.527666666666667
COL4A1	2.2311875
C20orf20	-0.65125
OSBPL2	0.58325
PTTG2	-1.6225
KIAA1688	1.37275
STS	-1.41925
SHROOM4	0.7085
KBTBD5	0.485833333333333
ALDH1A3	1.8024
BTNL2	-0.199833333333333
TGIF1	0.1595
ZFAND5	0.546625
ICA1	2.06475
NAV3	-1.49266666666667
FLJ12331	-0.1295
EPS8L2	0.37
MNT	0.247666666666667
ENTPD1	1.253
OR51E2	0.4495
STK11	0.260875
MX1	4.4545
TTTY9A	-0.186
CX62	-0.054
LOXL4	1.03475
EXOSC4	0.0805
PURB	0.303285714285714
SETD1A	-0.427833333333333
RELB	0.59525
LAMB2	1.7095
HNF1B	-0.12
PNLIPRP3	-0.562
C14orf139	0.4325
UMOD	0.494
GRIN3B	-0.44025
GPR25	0.3255
ZNF512B	-1.11575
ATP6V0A1	-0.046
SRA1	0.874333333333333
ZNF615	-0.04425
ZNF768	0.38375
ZNF469	1.79275
DYNC2LI1	1.12233333333333
DNAH3	0.0875
LOC387911	2.6105
LOC554234	0.09975
ARRDC5	0.80925
TMEM59L	-1.89083333333333
MARCH4	-1.54475
CNOT8	0.785333333333333
KIRREL3	-1.35566666666667
ADAM17	0.02875
MYOG	0.28875
CPNE1	-1.3825
AK5	2.743375
LOC204010	-0.6125
NDRG4	0.344
LOC130074	-0.70425
PIAS4	0.574
NCOA2	0.8555
TEGT	1.4811
USP5	-0.6225
ANKRD21	0.43475
KIAA0692	0.162833333333333
HAPLN3	0.039
LZIC	-0.61225
NRXN3	0.245
CDKN2C	-0.0736666666666667
KIAA0226	0.222666666666667
CYB5D1	1.02375
WDR68	-0.6999375
ABCB6	-0.2548
MRPS25	-0.82075
ZMAT2	0.59625
KRT25	-0.4065
RPL11	-0.25925
GRAP	-0.235333333333333
LOC198437	-1.64733333333333
RORC	0.805875
RAP2C	0.818285714285714
MXD1	-0.017125
AZI2	0.325
NUAK2	0.447
AHSG	-7.4055
MANSC1	1.95925
IMP3	-0.392666666666667
C2orf3	-0.87775
VSTM3	0.5485
PCTP	0.662
SIRT1	-0.104
MANBA	0.875
CD164	1.24775
GFRA1	2.2972
PRM2	-0.038
ZKSCAN3	-0.419
PLEKHG1	1.8515
TPRKB	-0.39775
UBFD1	-0.0643333333333334
CDKL5	0.3886
HIST1H2BD	-0.181666666666667
INPP4A	-0.511
BMX	1.0815
PTPRU	-0.681
LOC554202	-0.485166666666667
HOXC8	-0.11475
IL12B	-0.0605
ADPGK	-0.26475
ZNF418	0.807
SIAE	1.428625
CWC15	-0.42925
RP13-401N8.2	-0.753
KLHL11	0.5705
DEDD2	0.255625
PSMB3	0.1835
DDX25	-2.59375
ZBTB3	-0.220666666666667
GFRAL	-0.3715
RPS25	-0.658833333333333
FAM57B	0.255666666666667
TESK2	1.0335
DNM1L	-0.28075
ZNF207	-0.4505
CLEC11A	0.442
TOLLIP	0.60725
TMEM61	0.463333333333333
DLK1	-4.1817
PLVAP	2.63425
NOD2	2.2075
SCMH1	0.255
FLJ40235	0.30375
HTR2A	0.433666666666667
ARMC5	-0.164
FUT7	0.2275
PRELP	1.6246
ALKBH6	0.238666666666667
GYG1	0.160166666666667
POLR3GL	-0.094
COL8A2	3.07683333333333
OR10A5	0.152
C1orf187	-2.1965
TXLNB	1.64183333333333
C16orf68	-0.439666666666667
R3HDM1	-1.1295
C16orf75	-1.41375
BAALC	-0.588125
TNP1	0.08325
GAPDH	-1.02533333333333
COX7C	0.976
ERRFI1	-0.154833333333333
PGAM2	0.5185
FAM108B1	-0.86075
APC	0.089
TLR2	4.0655
SUCNR1	2.358125
ZNF233	0.741
WFDC1	-1.9435
PSG11	-0.0849
SLC39A1	0.843
PSAPL1	-0.3315
CDC42EP1	-0.206375
MECR	0.3595
KIAA0101	-0.902
MACROD2	0.2579
MMP19	1.07016666666667
LOC202459	-0.678333333333333
VNN2	1.249
ACCN3	-0.226
TIMD4	1.3265
RNASE8	-0.0225
CCDC7	0.84525
SULT2B1	1.531
ME1	0.889
MGRN1	0.6675
MRPL30	-0.73
IVL	0.00237500000000001
CALM1	1.0631
PLEKHA6	1.9991
B4GALNT2	-0.1045
PGDS	4.01425
C8orf33	-0.135666666666667
TMEM56	-1.60683333333333
CKM	-0.436666666666667
ESR2	0.3727
ACOT8	0.31475
AGTR2	0.03925
LOC155006	0.862
BC37295_3	0.4275
EPM2AIP1	-0.185833333333333
PZP	1.14175
RPS9	0.200166666666667
C18orf51	-1.65075
SIVA1	-0.4667
HEATR2	-0.0165
CD3E	-0.853583333333333
C20orf142	0.83125
PGLYRP3	-0.0235
CCDC139	-0.614
GPS2	0.413166666666667
NOL14	-0.67825
LRTM2	0.426
TRIM36	0.190125
TP53RK	0.4602
FBXL13	-0.2275
RUFY2	0.274428571428571
C11orf70	0.2035
HSPB9	0.5245
GJA5	2.55975
HGF	-1.04133333333333
EPHB4	-0.164
SOX18	0.644
IFRG15	-0.2775
SERPINA10	-2.337
WDR23	-0.016375
REEP2	-2.33766666666667
CDK3	-0.50225
HSPA12A	2.166375
ARL8B	0.4649
SATB1	-0.252333333333333
PPM1D	-1.3525
VPS45	-0.1655
TP53BP2	-0.06625
GJE1	3.006
CACNA1G	0.000875000000000001
VGLL4	0.26875
GNPTG	1.36425
ROS1	-1.72225
C21orf128	0.1085
BMP8B	0.894
SLC5A4	-0.6665
SLC6A3	-0.1165
C16orf53	1.129
TMEM81	-0.8935
APC2	-0.3323
SYAP1	0.4855
C6orf54	2.05266666666667
ZBED5	-0.5871
PVR	-1.3885
LTA4H	0.0891666666666667
CCDC24	2.0217
MAGEA4	-4.5855
IFIT3	4.366
MYADM	1.095625
C21orf82	-0.1185
PDE3B	-0.25225
TMPRSS11A	0.26
PGK1	-1.30258823529412
CCL13	3.77883333333333
DERL3	-1.05466666666667
MLXIP	-0.449166666666667
PLOD1	-1.080125
MTFR1	0.2731
NPDC1	0.983
GPAA1	-0.788833333333333
LTV1	-0.35025
RYR3	0.4685
C7orf46	0.682
VAMP2	0.634625
RNF135	1.796
SUPV3L1	-0.2435
FIBP	-0.510625
ADAMTS18	0.492333333333333
RNF25	0.376666666666667
SOS1	0.4265
PLAU	-0.199375
MATK	-2.8525
EHF	5.1265
CTNND2	0.3715
PTEN	0.880714285714286
ZNF189	0.373625
SLC28A3	1.946
GUCY1A3	3.9525
SETD2	0.314875
ROGDI	1.876
TICAM1	0.2092
RASSF3	0.6175
PACSIN2	-0.249166666666667
SERPINB5	-0.13
PRKCDBP	0.024
TFDP3	-0.3545
LGR6	2.048125
RFX5	-0.253166666666667
OR52J3	0.0725
PTPN18	1.23625
ZBTB34	-0.311625
KCNF1	-0.96325
SYNE2	1.04442857142857
SLC22A4	-0.114
NETO2	-2.5735
VCPIP1	-0.111
LDHD	0.96025
ESX1	-2.89125
SQRDL	2.33475
GALK1	0.38
SERPINA6	4.87333333333333
HD	-0.18
ASCL3	0.0345
FBXL6	-0.35425
FABP7	-1.163
MAGEC3	-0.175
KLC4	-0.392875
CD1D	-1.171625
PRAM1	1.21975
EIF3B	-0.2
DSCR8	-5.963
FLVCR1	-1.1035
KIAA0141	0.09825
PROM2	3.00783333333333
ALOX5	1.7094
GPR162	-0.10125
LYRM2	-0.12975
RNASE6	0.286
HES5	-0.1495
GJA1	-0.17975
MRPS14	-0.67175
HMHB1	-0.108
TAF7	0.347625
BTNL9	1.2046
SFXN2	1.525875
VEPH1	-1.0405
GK2	-0.0148333333333334
AMBP	-5.80425
KIAA0953	-0.102
XAGE5	-0.239666666666667
CCBP2	0.8865
TGM2	1.30333333333333
ZNF202	-1.1255
ACTL6A	-0.6215
SLC23A2	-1.1176
ARHGEF7	-0.214833333333333
LOC728635	0.3585
CRYM	-1.22683333333333
PKD2	-0.04675
MANBAL	0.4735
LIN54	-0.666
ACTL7B	-0.285
OR4D9	0.1745
KIAA1683	0.235
ZNF704	0.995666666666667
TCP10	0.079
MAGEB18	0.4285
DEFA4	0.230166666666667
ZNF197	-0.301
PTOV1	0.2895
RNF208	0.127
CMIP	-0.266333333333333
TRDN	0.34
UCHL1	-1.900625
APOL6	0.5006
PLK1	-1.672
NPHP1	1.18666666666667
NDUFA11	-0.1815
DAB1	0.1755
RTN4R	-0.5045
PUSL1	-0.6825
SYT2	-0.1385
ANXA13	0.9825
RFTN1	-0.561
ATP8B2	-0.83825
VN1R2	-0.0475
OR52E4	0.0305
NPPB	-2.7985
ZNF148	0.159
ZNF141	0.225875
IKZF1	-1.4495
PSMC2	0.0585
GGA3	-0.131666666666667
LPGAT1	1.048
SEC16B	0.1195
C5orf38	0.718
THOC2	-0.3618
SLC16A12	0.931166666666667
ALK	-0.556875
DACT3	0.569
CACHD1	0.0325
GAN	-0.75025
EXOC6B	-0.0695
HIST1H2AE	-1.225
VAMP1	-1.44475
SRI	1.0075
AKAP14	0.7
HLA-E	2.0084
SLC25A32	-0.315166666666667
FLT3LG	0.0345
ATP1B1	1.097375
WDR1	0.6445
SWAP70	1.2215
TRIM31	-0.64175
ARNT	0.343125
ZNF596	0.4258
CDKN1B	1.42066666666667
FOXC1	0.0486875
SEMA3A	-3.0387
LSM14A	0.0865
STEAP3	0.30525
ABCA1	0.638833333333333
PLSCR2	0.3135
EDC3	-0.629833333333333
THBS3	0.621
C15orf43	-0.258833333333333
GMCL1	-0.114
C9orf71	0.24375
MGAT5	-0.1295
LOC402164	0.338
TSPAN8	-0.713
DYNLT1	0.540875
IGSF1	-3.05425
TMEM143	0.2235
FLJ25006	-2.36675
ATP13A3	-0.342333333333333
C3AR1	3.2755
CADM2	0.688166666666667
EFNA4	0.0395
HAO1	0.02575
TWF1	0.810666666666667
MRPS17	-0.56775
MYH9	1.00766666666667
C9orf9	-0.256666666666667
C17orf79	0.402
FSCN3	0.447
BDKRB2	1.45466666666667
PCGF6	-0.969166666666667
RAP1GAP	0.538833333333333
TAS2R41	0.555
DCLK1	-0.5203
DEFT1P	0.0923333333333333
TAF2	0.25625
COPZ1	0.723375
KATNA1	-0.886
STIM1	0.81425
TBX2	-2.69616666666667
RPS4X	0.168307692307692
MARCH8	0.3885
DHX33	-0.417666666666667
TMEM161B	-0.038
SYPL2	0.826
ADCY5	2.53525
SRPK3	0.4715
CXorf9	0.8215
REC8	0.07875
CLP1	-0.8215
MGC52498	-0.4275
DUOX2	0.398
C6orf150	0.375
TSC22D3	2.55925
CASP8	-0.6156
PRKD3	-2.29875
CFH	1.27375
TRO	-1.3505
NRIP1	1.29525
ZNF707	0.1045
TBC1D22B	-0.474
HYI	1.175
COX7B2	-0.19825
GPR52	0.163
CASC3	0.300357142857143
METRN	1.677
KRT3	0.5565
ARF1	0.9155
C1orf111	-0.0275
MOG	-0.5575
C6orf50	-0.3455
MGC12966	-0.076
ATP7A	0.538833333333333
NOTUM	-3.24666666666667
LOC342897	0.3365
ITSN2	0.844916666666667
GIP	-0.197
LOC89944	-0.0948333333333333
UBXD8	0.611625
GYPE	-1.95083333333333
JAG1	0.409666666666667
RLBP1L2	0.051
HIST1H2AL	0.718125
PAPPA	-1.4339
CYP4F8	0.16475
TRH	2.232
DCTN3	0.287
NT5C	-0.31625
HTR3C	0.4925
VPS41	0.446625
KIAA0174	-0.3142
ANKS6	-2.009875
MPV17L	0.7395
MT1M	1.8655
DTX1	1.18625
LOC146325	-0.0885
ZNF639	-1.44216666666667
CACNG4	0.8447
TNNC1	-1.561
MGC27345	-0.239625
CASD1	1.0471
HOXD4	0.783
SMC4	-1.42229411764706
TTC35	0.2874
CTXN1	0.34475
RGS19	0.62125
SFRS3	-0.27375
TRIM43	-0.8075
HLA-DQB1	2.48875
NUPL1	-1.005
NRAS	-1.573375
RPL22L1	-2.226
ZNF138	-0.396833333333333
FBXW2	0.122
SIX3	0.377666666666667
HDAC9	0.517833333333333
OGG1	-0.182875
APLP1	-0.4875
OR7A5	0.0975
DLX4	-0.922
TUBA1B	-0.232916666666667
CRY1	-0.25425
C12orf29	-0.51025
MGC70863	-0.135409090909091
OR1D2	-1.71
C1orf25	0.491375
CUZD1	-0.788
PUNC	-2.5045
SCAND1	0.420666666666667
MYT1	1.3285
MPND	0.45725
GOLGA1	0.6321
ZBTB43	0.7715
VAPA	0.120333333333333
C4orf36	0.38375
STAP1	1.71425
SLC34A1	-0.23525
PIK3R3	1.299
TGM5	0.356
USPL1	-1.0851
FBXO40	0.191166666666667
BRF1	-0.4432
CCL27	-0.2725
hCG_1657980	0.1905
PFN2	-1.5367
MYBPH	-1.9025
PPP1CC	-0.2319375
CDCA7L	-0.8435
KCNB2	0.276
C20orf151	1.05
USP13	-1.2495
RCOR2	0.124
FBXW4	0.9385
WT1	-4.66133333333333
TAS2R46	0.4485
STK38L	0.632833333333333
LEPROT	0.106
DDX42	0.01125
TXNRD2	-1.20466666666667
TNFRSF4	1.488
KSR1	0.011125
SLC27A1	0.9535
POU5F2	0.50675
SLC22A11	0.08375
C8orf32	-0.501166666666667
ZNF236	-0.0427142857142857
GABRB1	-4.0575
LRRC29	0.6685
FBLN1	0.345916666666667
MRRF	-0.220166666666667
RP1	-0.236
MARVELD1	-0.611
AFF4	0.863357142857143
C17orf54	0.1355
RAF1	-0.21375
SUB1	0.802166666666667
MRPS33	0.37225
ZIC1	-2.478
ARL10	0.084
RAG1AP1	0.778333333333333
P2RX5	-2.7611
NCR3	0.324666666666667
LTB4R2	0.076
HLA-DPA1	4.698375
FKBPL	-0.238166666666667
JAKMIP1	-0.54625
SNX4	0.321
CD248	1.2955
CCR2	-0.997
LOC401152	0.310833333333333
SH3KBP1	-0.4808
LMBRD2	0.253071428571429
WDR51A	-0.423166666666667
SYT15	-0.0767
SMOX	-1.838
NACAP1	0.225
DRD2	-0.267
COPS2	-0.39
FCER1A	4.43175
TMEM112B	-0.5015
SUGT1	-1.1101
CALR	-0.0175
DPY19L2P4	-0.38775
ADRA1B	0.0765
LTB	1.04675
SNRPD1	-1.21375
NCAPG2	-1.56883333333333
KCNMB1	2.58033333333333
ITGAV	-0.176916666666667
LENG4	0.17975
C13orf16	-0.223833333333333
C20orf3	0.65125
PIP5K1A	-0.994333333333333
PCNA	-0.8755
C1orf34	4.756
MMACHC	0.181
BEST1	0.644833333333333
REV3L	-0.877
ZRANB1	-0.2545
AVPI1	-0.7895
ATG5	0.287
SARM1	0.0975
RGS7	-0.9465
HMP19	0.0428333333333333
SGTB	-0.4534
FEM1A	0.3941
C1orf122	0.847625
MYCT1	2.54916666666667
GM2A	0.12275
ZCCHC7	0.105928571428571
MYH10	0.196625
DKFZp761B107	0.858
ADAL	-0.31575
OR10J1	-0.03975
TMEM9B	1.872875
DNAJA1	0.250125
SCGB1D4	0.2385
LRRC50	1.2885
PRKX	-0.83125
NUDT14	0.3896
PCTK1	-0.814272727272727
ARG1	-3.1185
KIF2C	-2.109
GFM1	-0.29725
RAB11FIP3	0.934666666666667
HBD	-1.76766666666667
NPR3	0.0053
IRAK3	1.64983333333333
OLAH	-0.3905
CYB561D2	1.40275
CNNM4	1.16375
MYO5A	-0.4483
SIPA1L3	1.24158333333333
ADAM10	0.10675
LIPA	1.2325
NAP1L4	0.1106
MRPS22	-0.79675
GNG4	-1.81083333333333
PSG5	-0.1655
PPP2R2C	-1.8969
P2RY12	2.97425
SLC6A13	-0.10275
AGPAT4	-0.9345
C6orf199	1.017375
FAM53C	-0.32975
TPM1	0.506363636363636
PYHIN1	0.647333333333333
LINGO1	-0.427666666666667
CIDEC	3.09416666666667
CRIM1	0.6188
DHTKD1	0.6445
ZNF546	0.0723333333333333
CD300LG	1.1006
SFRS2IP	0.5835
FLNB	1.080375
NOC2L	-1.077
SPINK7	0.3635
CRTC2	0.11675
HMG4L	-1.3305
C14orf162	0.77575
CCDC123	0.736625
HTRA3	0.467625
SPTBN5	2.24466666666667
C1orf77	-0.363583333333333
TAF1L	-0.6655
WDR78	2.79183333333333
WDR49	0.288333333333333
SIN3A	0.4235
ECSIT	0.314
VSIG4	3.71225
DIRAS2	0.0706666666666667
TXNL1	-0.56125
MTERFD3	0.789
CCNYL1	-0.879875
CISD2	-0.480166666666667
OR5C1	0.2255
OBSCN	-0.0415
GBA	0.7195
SLC9A11	0.006
C6orf64	0.686833333333333
ESD	-1.32175
CYYR1	1.88616666666667
PNRC1	0.60225
FCAMR	0.1995
PPIA	-0.171928571428571
VDAC1	0.284375
TRIB1	1.795625
NT5C1B	-0.121833333333333
CLDN17	0.6795
ICOSLG	-0.11525
RGR	0.056375
DSG1	0.107
TMEM27	0.538
C1orf69	-0.84675
PRAP1	-1.819
DQX1	0.855125
C20orf46	-2.01436363636364
NHEJ1	-0.214333333333333
DNAJC18	-0.595
MANEAL	0.558666666666667
MTBP	-0.41125
S100A6	0.10475
ABHD7	-0.9255
NEDD1	-0.0721666666666667
TINF2	0.89525
SLC7A10	2.9975
KIAA1875	-0.289
TMEM20	-0.965
COX19	-1.0405
SPRR1A	0.207
SCEL	0.20675
CCDC70	-0.2045
CRISP2	0.743166666666667
ILF3	-0.694444444444445
NTRK3	0.765333333333333
B3GNT1	-1.27516666666667
LARP6	-0.803666666666667
FBN1	0.1782
ZNF621	0.33775
JOSD1	-0.417
SNX14	0.1565
INHBB	2.78983333333333
TBL2	0.569
GUSBL1	-0.810833333333333
TXLNA	-0.140833333333333
PEX6	-0.171166666666667
DDEF1	0.114666666666667
TMEM187	0.232666666666667
AIP	0.07475
MCEE	-0.6785
LGALS14	0.26
TNFRSF13C	-0.47525
CTNNA3	0.351333333333333
HSDL1	-0.849
LAMA5	0.348333333333333
KIAA1853	0.0175
PMS2L11	0.176
AKAP4	-0.552
DIS3L2	0.177083333333333
ZNF292	0.071625
TBX15	1.60216666666667
CTCF	-0.1728
FAM19A3	-0.113
FUT10	-0.098625
KIAA0746	-1.00125
KRT81	0.1535
ALDH3B2	2.40625
MOGAT2	0.0835
M6PR	0.335
COASY	0.222833333333333
CCND3	-0.625928571428571
LAMC1	-0.64125
CLASP2	-0.0721428571428571
EIF2AK3	0.74875
SMYD2	-0.163
PBX3	0.5685
TMPRSS2	3.43533333333333
OR10R2	0.222166666666667
ZNF761	0.0045
MED30	-0.5105
ZNF629	0.7365
CORO6	-1.6585
FLJ10154	-0.9515
FAM123B	-1.6975
ANGPT1	-1.188
MED23	0.49075
LOC255374	-0.071
SEMA6A	-0.5016
HSD11B1L	-0.165166666666667
GMEB2	-0.13
PSMD14	-0.59575
FLJ10213	-1.3025
PDCD2	-0.8895
MAST1	-0.29525
EPHA1	0.665333333333333
XCL2	0.39625
EIF4G1	-0.474333333333333
UBE2D1	0.0341
RAB39B	-1.02366666666667
IDH3A	-0.279333333333333
CREB5	-0.696
FLJ21511	-0.1625
ANGPT2	1.44
RANBP3	0.0562
DYRK1B	0.875666666666667
HLA-DRB6	-0.084
FLJ11292	-0.0345
NMRAL1	1.0295
ATP6V0A4	1.39716666666667
FGFRL1	-0.31175
GZF1	0.245
TMSB4Y	0.0545
RBKS	1.475
PHLDB1	0.38975
SEC23A	-1.51883333333333
MLX	0.433
TPD52	1.77233333333333
CPNE8	-0.25625
DACH2	-0.63025
PSMA4	-0.543928571428571
C1orf149	1.2914
PGM2	-0.5605
ROCK1	0.324428571428571
TAGLN	2.0239
PTPRK	1.2985
TPSAB1	4.203
GPR82	1.59566666666667
ZNF45	0.122
ZNF610	-0.3655
TK1	-0.729888888888889
LETM2	0.2855
KLF1	-2.96375
SAP30L	0.43925
KCNK2	0.649333333333333
SORCS1	-2.35
VEZF1	1.18775
DNM3	1.34
GIT1	0.042
OR4K1	0.21175
LSM11	-0.8176
C7orf10	-0.988
MMP28	1.19275
ZNF394	0.04375
DPF3	-0.057
FAM35A	0.006
ODF2	-0.4149
TREX2	-0.11325
EPB41	-0.4912
PRKRIR	-1.08766666666667
MED4	-0.1215
C11orf21	0.156666666666667
ECM2	4.20925
SHCBP1	-2.512
TRABD	-0.2683
COTL1	-0.39465
CLEC3A	-0.183
TNC	-0.795875
ZNF659	0.3465
C22orf30	0.302
C13orf7	-0.868
PPP1R12B	1.176
SOCS7	0.13575
MARCKS	1.80516666666667
SACS	-1.46046153846154
TTLL12	-1.26475
PPARA	-0.5399
LAYN	0.789833333333333
FAM83G	0.052
MOSPD3	0.067
PSMG3	-0.621
ATP1A2	1.846
KIAA1702	0.0715
FAM12A	0.293
PLEK2	0.905
TG	0.4495
OPTN	1.26525
HDX	0.645833333333333
MAPKAPK5	0.00416666666666667
DGKG	-1.35275
AFAP1L2	0.645375
C14orf49	0.3085
ZFP91	-0.770833333333333
ZNF428	0.80725
OR5B12	-0.4145
IFNA17	0.2335
BTC	1.80525
MAP2K5	-0.971666666666667
TADA1L	-1.36175
IGF2	-2.08633333333333
PROK1	0.15975
ATAD2	-1.543
DMN	1.23533333333333
NPEPPS	0.772
SLC2A12	-0.406666666666667
CD80	1.152375
GPR77	0.4865
PHF6	-0.455666666666667
FAM47C	0.5195
HOMER2	1.573
C10orf91	-0.44725
DNMT1	-0.694625
HTR1B	0.161
SMARCD2	-0.106
BRIP1	-1.36983333333333
WIPF2	0.468863636363636
ZNF283	-0.828
PLXDC2	3.47925
SBF2	0.3545
CDH9	-1.14525
SLC7A5	-1.8716875
DLG7	-2.17255555555556
T	0.0105
NFIB	2.56435714285714
CAPRIN1	-0.582
ETFDH	0.83525
SLC15A1	-0.260833333333333
LRCH2	-1.7125
GSPT2	-0.4835
NAT9	-0.37125
MB	2.223875
LIFR	-0.121
ZC3H12D	-0.638
CYP4Z1	4.4315
DMBT1	-0.6805
KCNAB2	-0.533583333333333
MXI1	-0.745666666666667
EIF4A1	0.0378
SPTLC2	1.69875
TTC28	-0.216125
MAGI2	2.8645
EXPH5	2.05966666666667
PERQ1	0.327
NLRP2	0.491625
NELL1	-0.055
MAP3K2	0.6116
IFNK	0.0425
PCDH19	0.546375
LEPROTL1	0.59825
CLINT1	0.615333333333333
C2orf54	1.6515
POLE2	-1.96925
SLC16A13	0.800166666666667
NIN	0.0285
PLCL1	0.670333333333333
DDIT3	-0.41425
GPR152	0.3055
HOMER1	-0.945
MCM9	-0.8475
OSR1	1.662
BPIL1	-1.66
CHRNA4	0.01
HSPA5	0.056
RAB40A	0.055
ALDH8A1	-0.2666
PRRG2	1.971
RALA	0.7034
SAP30	-0.217875
XPA	0.9275
ZBTB9	0.1215
SPDEF	3.035
APOBEC3H	0.433
GNPTAB	-0.357285714285714
ABCC10	-0.15275
INSL4	-3.1155
PFDN6	-1.13775
RPA1	-0.33025
TROVE2	-0.281
C12orf35	0.298625
PLEKHM1	0.498166666666667
FNDC3A	-0.386333333333333
MGC61571	-0.20225
WNT10A	-0.321625
SPIRE1	-0.215833333333333
MICB	0.250571428571429
ST8SIA3	-1.0912
MYL7	-1.462
IAH1	0.69825
MBD3L1	-0.32225
KHDRBS3	-0.80425
PMS2L5	0.235833333333333
SLC30A10	-2.4145
UBE2E1	-1.526
MICAL2	-0.4025
GEMIN7	-0.54975
PPIF	0.0292857142857143
PRR15	3.0775
COL14A1	1.0574
MTRF1L	-0.907
ATP8A1	0.376
ALOX12P2	-1.203
MTHFS	-0.0145
CSAD	0.923333333333333
RECK	-0.2262
ABAT	2.1082
TRIM54	-0.274
VPREB3	0.102666666666667
KIAA1333	-1.35833333333333
EGFL6	1.3775
C1orf14	0.15125
RAB3IL1	0.212833333333333
LHX6	0.8155
GBP6	0.3205
hCG_2028557	-0.194125
JARID2	-1.27375
OR5J2	0.108
PIN1L	-0.1051
PRR18	-0.27075
