Hybridization REF	TCGA-A2-A0EX-01A-21R-A034-07
MMRN1	2.77816666666667
GKAP1	-0.7815
AKR1C3	-1.83425
RNF19A	1.254875
GMDS	-0.40175
YKT6	-0.74875
SPARC	2.54
C12orf31	-0.727
UBE2V2	-0.874166666666667
FBXL18	-0.694833333333333
KIAA0460	0.5095
ADAM22	0.37825
SERPINC1	-5.3995
KCTD21	0.5195
MYOHD1	-1.795
ZNF37A	0.4895
GTF3C1	0.095
CTSZ	2.39225
PRNPIP	-1.09675
DRD1IP	0.32775
NR1I2	-2.43483333333333
ZNF266	-0.5375
SPAG4L	1.354
COX4NB	-0.86875
SAPS1	2.19516666666667
APOA1	-3.668125
TATDN1	0.386333333333333
C10orf82	-2.09125
KPNB1	-1.13875
FOXO3	0.725166666666667
CRYBB2	-2.0155
ZBTB5	-0.0246666666666667
SLC25A38	-0.80925
DCTN2	-0.314
IFT20	0.69175
CTHRC1	2.82
C1orf31	-0.832
UHRF1	-1.60575
GPC6	-0.52475
C10orf54	1.92425
MCF2L2	0.386
WNT9B	0.401125
OLA1	-0.311
FAM120B	0.5905
TTLL10	-0.1315
CYorf15A	-4.071
RELN	-1.8911
SCN2B	2.132
MFHAS1	-0.3825
NKX3-2	-0.680166666666667
RASGRF2	1.3395
SSBP1	-0.842166666666667
KPNA6	-0.276071428571428
LOC389118	-0.175
HS3ST4	-1.06288888888889
SUPT7L	-0.749
FLJ32658	-1.704
IGFBPL1	-0.20125
KIAA1641	-1.3561
SHKBP1	-0.0803333333333333
CSF1R	4.5805
NAGK	0.52425
MYL2	0.369
HIST1H4C	-2.13066666666667
TOMM7	0.689625
ADAMTSL3	3.6217
TNFSF14	-0.96975
PRRT2	-1.924
VTA1	-0.53125
AOAH	3.25366666666667
CRISPLD2	2.62028571428571
PNN	-1.3357
TA-NFKBH	-0.14225
ESPN	-0.33225
RBM43	0.2715
KIAA1267	1.120875
DDX3X	0.0767222222222222
KIAA1576	-3.28475
PLXDC1	4.98533333333333
FLJ25801	-3.5665
HNRNPL	0.5085
RUNDC3A	0.209166666666667
CASP12	0.383
SH2D5	-1.57625
RPL26L1	-0.294
OR51A7	-0.53375
HDC	3.1895
C2orf16	0.2848
SYTL3	2.713375
GOLGA4	-0.257
NOTCH1	-0.677833333333333
ATPAF2	0.47875
ECD	-0.16025
SSX5	-2.2005
SNAP91	0.292
OCA2	-3.12925
PNPO	1.00866666666667
DAPK1	-0.531166666666667
PINX1	-1.03116666666667
SELENBP1	0.569
NEK3	0.0429166666666667
TMED4	0.2635
SSTR4	0.2475
FOSL1	-2.36933333333333
CD40LG	0.4655
CES1	-2.04858333333333
DCI	-0.412833333333333
B3GAT3	-0.419
STK17B	0.08025
CNTN6	0.00549999999999999
CYP3A4	-1.9946
MBOAT2	0.790428571428571
PISD	0.66425
USP1	-1.5135
PYDC1	0.335666666666667
CENPM	-1.792375
SAR1B	0.10925
TTC7B	-0.712142857142857
DP58	0.0775
GPC1	0.452
RBL1	-1.83675
TMEM137	-3.425
TOB1	1.83516666666667
TCEAL1	1.7055
CENPF	-3.65309090909091
C6	2.17133333333333
PRSS1	-3.2745
PPIL6	1.77166666666667
C6orf124	1.2205
ODZ4	2.09916666666667
SNCB	-0.12175
NDUFB9	0.869625
CNOT6L	1.5025
S100A9	-0.390333333333333
TRIM50	-0.089
KCTD1	2.0157
WDR63	-0.24275
SPEF2	2.145
RNGTT	-0.565
CXorf22	0.79
KCNK16	-1.00525
CEP250	-1.711125
ATPBD1B	-0.3415
KCNJ2	4.056
MT1B	-1.5455
ZNF684	-0.9685
SLC4A1	-0.70775
PDHA1	-1.2145
ZNF492	-0.151375
TKT	-1.70825
BYSL	-0.40025
RNF38	0.624625
AHDC1	1.2345
KLHL2	0.95675
CMTM8	1.924
DMP1	-0.725
HERPUD2	0.051375
CRTAM	2.93766666666667
ZNF572	0.8065
TMEM16J	-0.688
HSD17B2	-1.5425
UBE2G1	-0.243625
AHSA2	-3.50975
PELI2	0.167
TPX2	-3.627875
ATP9B	0.448333333333333
DAZAP1	0.192
HMGCS2	3.0775
C17orf38	-0.11125
B9D1	0.203375
NKX2-5	-0.965666666666667
KIAA1276	0.4945
LILRB2	2.8285
CSTF1	-0.450166666666667
BTN2A1	-1.07083333333333
C15orf48	4.241
IGF2BP3	-4.33375
FAM113B	0.499833333333333
HRG	0.1015
ZNF131	-0.61675
USP47	0.676785714285714
CCDC88B	-1.35625
HCN1	1.6466
HTN1	-0.310666666666667
SYCP3	0.686333333333333
C13orf23	-0.6884
PAPOLA	0.0493750000000001
AATK	-0.6964
MSH3	0.299166666666667
NDUFAB1	-0.8405
ITLN2	-1.09166666666667
BAK1	-0.1515
MRPL45	-0.163666666666667
MTNR1B	0.368833333333333
LOC645843	-0.236
SPECC1L	0.903
PGCP	0.73575
SPN	-0.8175
GPR143	1.4905
ZNF576	1.15666666666667
TMEM39A	0.0926
ATP5D	-0.00400000000000002
MAGEB3	-0.212
RPS5	0.0313333333333333
ANP32E	-1.72592857142857
MTMR1	0.48525
YEATS4	-0.9685
SYNGAP1	0.24475
PCOLCE	-0.439166666666667
MNS1	-0.037
PCYT2	-0.629
ZNF182	-0.58975
LAX1	0.93325
SPPL2B	0.3991
ELOVL5	2.6882
PCDHAC1	0.199
B4GALNT1	-1.6555
BLOC1S2	0.45425
ZNF673	-0.6985
ARHGAP21	-0.426
IRX5	3.179625
LRFN5	0.4535
FAM7A1	-0.4305
RAB19	0.731
GINS1	-3.308
ITM2B	1.5899
PAPSS2	0.668333333333333
OR5BF1	0.311
ACSL3	-0.09325
KIAA1919	-0.14325
GLT8D2	3.248
UTRN	0.815928571428572
CNN1	2.3345
HISPPD2A	0.628333333333333
SDAD1	0.271125
SIGLEC9	0.358166666666667
RPL35	-0.0189285714285715
C22orf26	0.1775
IMPDH2	-0.44125
WDR69	-1.1625
SEC14L5	-0.7486
CLTA	-0.14975
RP11-529I10.4	1.0575
GPR37L1	0.406666666666667
OGDH	-0.561583333333333
ASB13	1.27816666666667
ZFP14	-0.03775
ZCRB1	-0.32
KPNA3	0.28325
HSPA1L	1.23425
RHOC	0.69025
LOC554175	0.27325
PPP3CA	1.7432
SLC1A7	-0.3094
ZNF529	0.293666666666667
RBED1	0.7225
DDB2	-1.7545
FLJ11286	0.11
SPATA1	0.9575
MKNK1	0.181666666666667
DYSF	0.724
ALKBH2	-0.0235
NKD1	-2.7625
C1orf174	0.25375
PLEKHO1	0.448333333333333
ASB10	-0.736
RING1	-0.154
NPC2	0.871625
AVPR1B	-0.224
YTHDF1	0.0218333333333333
LMAN1L	0.519
GSG2	-3.4825
CEP170	-0.3791
RPS4Y2	-5.57275
MSH6	-0.976
HECTD2	0.343166666666667
ZNF556	-2.6995
PLEKHC1	-0.2147
AIRE	-0.604833333333333
BCL2L10	0.1095
LMOD3	0.6254
ZBTB8	-0.4123
FOXA2	-3.2298
SLCO2A1	2.292125
C3orf46	0.27
PRDM16	-0.112833333333333
TMEM98	0.565
FRMD5	-1.8115
PDE6C	0.167
C1orf216	0.220166666666667
EP400	-0.701142857142857
PTK2	-0.386666666666667
RNF217	0.562
NDUFA8	0.0145
ZFAT1	0.90575
LAMP3	2.27083333333333
GLTSCR2	1.036375
NPW	-1.1655
LLGL2	-0.3148
PPM1K	-0.0302
C20orf177	-0.907
KIR2DL4	0.3237
NFKB2	-0.07775
C21orf122	-0.0221666666666667
HESX1	-1.37825
GPR114	0.624333333333333
SLC25A35	-0.474333333333333
GNAT1	-0.1765
ORAI3	0.3715
FAM76B	-0.708375
TMEM99	0.8097
TRIM29	0.3698
CDS1	2.42
RHEB	-0.4225
C4orf27	-0.302666666666667
RAB3A	-0.834
OTUD6B	0.06525
GPD1	-0.434375
CDH15	-0.3165
NPM1	-0.233
TMEM117	-0.19625
PRPS2	0.099
GCK	-0.6455
ADRA2A	5.0005
TSPYL4	0.567
TASP1	-0.24175
WDR19	0.552416666666667
C10orf38	-0.89
PDE4C	-0.951
FYB	1.24575
C1orf55	-0.748166666666667
PPFIA3	-0.48375
RAD18	-0.213
C12orf44	0.478666666666667
CRYBA4	-0.6015
HVCN1	1.5825
TAF10	-0.00950000000000001
C16orf48	-1.0315
DEPDC5	0.798333333333333
LTBP1	-0.8875
MAPRE1	-0.162375
FGF8	0.173
C3orf52	-0.229875
SENP7	0.0638333333333333
LRRK2	1.05975
RUNDC2A	0.311166666666667
KIAA0355	0.811333333333333
CPEB1	-0.94875
PPEF2	0.9075
ABI2	-0.258833333333333
KIAA0317	0.26675
ATF1	-0.508
DYNC1H1	0.191875
DIP	0.4745
TMEM33	0.930470588235294
POLDIP3	0.0575
C7orf24	0.02975
GPR171	2.827
CDC6	-3.548
PLD1	-1.2169
ITFG2	-0.3602
NDUFC1	0.75975
AKNA	-2.20425
NBR1	0.46075
PKHD1	0.72575
HPS4	-0.4455
MAFA	1.40275
ULBP3	-1.4825
DIRC1	0.722
IMMT	-1.020375
C22orf13	0.515583333333333
CEL	-0.37225
MARK3	-1.1965
ADAMTS2	0.997666666666667
ARPC3	-0.839666666666667
TMEM10	0.518142857142857
NPHS1	0.338
BRD8	-0.320666666666667
WDR12	-1.09725
IDI2	0.05025
HOXD13	-2.2935
OR8G2	-0.0135
SLAIN1	-2.1385
GABRQ	-0.788
NR2C2	-1.2885
NKTR	-1.0664
TLE2	1.3185
KIAA0892	-0.285
AURKA	-3.31836363636364
GPRC5C	-0.194
TBC1D9B	0.11675
PNPLA6	-0.0556666666666666
AP3B1	-0.107
NAG	-0.037
C11orf68	-0.29125
AKR7A3	1.81075
AHCYL1	0.0795
COP1	0.1972
RPP14	-0.0958333333333333
PCDHB18	0.7595
CDH24	0.2725
KRT17	0.0385
LACTB2	0.30625
DDX24	0.1959
PHACTR1	-2.33766666666667
SLC35E2	-0.07
LOXL1	0.9335
IQSEC2	0.30425
RGSL1	-0.053
PCDHGC5	0.5975
MEGF10	-0.260875
PRRX1	1.89133333333333
ASTE1	0.116333333333333
C6orf159	-0.71725
MYOD1	0.8555
GAA	0.50625
ZNF747	0.208
KLRC1	-1.184875
IL1RL2	0.705
GDF9	-0.08725
GPR119	-0.00749999999999999
TRAF2	-0.787166666666667
HCK	3.24733333333333
BMP6	-1.77325
IL8RA	0.4775
FLJ35848	-1.01875
EFHA1	0.1875
CDSN	-0.092
C14orf54	0.479833333333333
LSM3	-0.63175
ZFP41	-0.315
C9orf126	-0.972666666666667
VIT	-0.3065
SPCS3	-1.1075
DEF8	-1.1131
CHAF1A	-2.21283333333333
C1orf165	0.130166666666667
ZFPM2	1.89616666666667
FTH1	0.2675
SLC35F1	-0.90375
YWHAH	0.3415
C17orf66	0.2795
ADRB1	-0.046
FOXL1	-0.3635
RG9MTD3	-0.104833333333333
UMPS	0.341875
MGC13008	-0.7315
KIAA1161	0.1975
CCDC77	-1.77375
C12orf65	-0.4087
COG4	-1.44266666666667
RCP9	-0.15325
RP4-692D3.1	3.6035
CDC2L5	0.34875
MGC7036	0.631833333333333
DNAJC11	-0.945
GDF2	0.1852
TIMM17A	-0.73925
HNRNPA0	0.7489
OR2H1	-0.01925
PCBP1	-0.076
COL23A1	-1.20725
LRRC2	0.283769230769231
NSD1	0.0749285714285715
FLJ37078	-0.826875
WDR91	-0.494666666666667
TMEM179	-0.15075
DSCR10	1.013
CNDP2	0.9458
FYN	-0.45
BEX2	0.069
KCND3	1.02466666666667
YPEL5	1.34325
LRRC42	-0.904
C17orf45	1.898125
ZNF649	1.40511111111111
LOC150763	0.999125
COL5A2	3.3335
CNGA2	0.323
ELA2B	-0.1552
RAB9B	-0.38975
FAM100A	0.393
NAIP	-0.925214285714286
MYOZ2	-0.172428571428571
SPATA12	-0.5035
XRCC4	-1.19925
CYB561	0.7411
CHST10	-0.393
BAI1	-1.684
BRSK1	-0.4655
C17orf89	0.267375
PDE6H	-0.792
FLJ20309	0.3439
MAP7	0.694375
SCN4B	2.1575
SPAG9	-1.318
SERTAD1	0.804833333333333
FLJ21963	-0.751
ANTXR1	0.8531
TMPRSS13	2.1325
ETV7	2.22733333333333
DGAT1	0.763666666666667
NKIRAS1	0.218833333333333
TAC3	-3.2985
CORO1C	-0.862583333333333
RAD54B	-1.53025
HRASLS3	3.54266666666667
C21orf42	-0.358
BARD1	-0.6105
ZNF177	-0.0786666666666667
MIP	0.5475
ZNF442	0.09
F2	-3.5597
GRIA1	-0.0847142857142857
GALNTL2	1.78466666666667
WNT5A	3.6598
LENG9	0.1165
hCG_25371	-1.2545
FOXR1	0.3275
TRA@	0.9906
PWWP2	1.08725
C1QTNF7	4.433
SLC7A4	0.34175
C4orf7	4.08375
C17orf80	0.0201666666666667
KLK4	1.639
IL31	1.2195
TMEM176A	3.8285
CTNNB1	0.774375
BHLHB2	0.78575
TMEM185B	0.2035
ARD1B	-0.3465
C1orf93	0.8475
BRUNOL4	-0.7835
LOC541469	-1.047
UPK2	0.07575
GAS8	0.0471666666666667
PATE	0.3645
IMPACT	0.961
WNK4	1.01933333333333
HNRPLL	-0.9905
GAD2	0.18
ITGA6	0.02675
BMP15	0.271166666666667
CYP2A7	0.180875
RIC8A	0.322
CCND1	0.264833333333333
USP35	-0.7165
DSCR2	-1.82
CCL4	3.97716666666667
ZCCHC10	-0.137
NOL11	-1.1255
TRPM2	-0.403833333333333
PSMD2	-1.37654545454545
CHTF18	-2.25725
USP18	0.171875
RRAS	0.41575
LAMC3	-0.3015
TOX	-2.269
PCDH15	-0.0365
GABRG3	-1.84975
NUDCD2	-0.14
SGCZ	0.506
KCTD17	-0.5345
SPSB2	-0.3785
TPPP3	2.18916666666667
CILP2	2.02116666666667
CALB2	1.5975
CEBPZ	-0.403833333333333
ZNF479	-0.73825
FMOD	5.18733333333333
C21orf66	-1.04757142857143
CLN6	-0.587
ANAPC1	-0.599125
SH2D3C	1.17125
PTPN14	-0.5948
TRIM42	-0.3065
APTX	0.116
SNRPG	-1.03016666666667
BMS1	-0.537
MAGEA3	-4.5265
NFATC3	-1.54941666666667
LRRC45	-0.279666666666667
ARS2	-0.626285714285714
LRIG1	1.69716666666667
EPSTI1	0.5456
PRSS27	-0.33375
ERC2	0.56175
PRKACB	0.0727857142857143
PRDM13	-5.2425
HCG27	-1.682
KLK12	3.486
HSD17B7	-0.7565
ZNF354A	-0.3115
PCDH11X	0.579
DMGDH	0.21275
PCBD2	-0.554833333333333
TMC6	-2.111875
RIMS1	0.394875
SF3B2	-1.08883333333333
RCN1	-0.691166666666667
CPB1	2.50825
BCAR3	0.44825
FCRLB	-0.355
PAK1IP1	-0.8675
OR10H1	-0.023
KIF9	1.7729
PITPNM2	-2.724
L3MBTL4	-0.2375
TGFB1	-0.7805
ZXDC	-0.64075
SLC6A16	-0.63725
SRrp35	-1.4765
LRRC8E	1.834
PPIAL4	-0.6825
EOMES	0.537666666666667
PAX2	0.835
SCARF2	0.5995
PSEN2	0.362333333333333
PCDHB13	0.151
C10orf28	-0.794625
DHRS7B	1.233
C1orf131	-0.82625
ASB1	-0.53
ZNF223	1.2325
LCMT2	0.75375
MEP1A	-1.12466666666667
TMEM53	0.41575
RSPH3	0.8135
C10orf33	-1.756
LOC644285	-0.278
PTPN9	0.0223333333333333
ABCA12	-3.64775
CCDC37	-0.72025
RUNDC1	1.3
YES1	-0.376
FAM120AOS	0.85025
OR5M3	0.6615
PPP1R3F	0.00916666666666668
IL13	0.6225
MDFI	-0.419
PRNT	1.16133333333333
ZDBF2	0.7135
OR10C1	-0.118833333333333
CLIC1	-0.866666666666667
LILRA5	-0.0441666666666667
CSAG1	-3.863
TREML2	-0.141833333333333
FAM125A	0.0676666666666666
ZNF74	-1.251
FAM104A	-0.45325
LRRC39	-0.9915
SAMD5	0.847
HYAL2	0.03875
HIST2H2AC	-0.4895
IGFBP5	0.468782608695652
NRTN	-1.0935
KIAA0556	0.0251
FAM29A	-1.94088888888889
JMJD2A	0.573
EPHB1	0.48025
POLD4	0.300375
ANAPC10	-0.93725
LRRC36	-0.261
MEGF6	-0.169625
LPHN3	1.02783333333333
BMP10	0.54
C21orf55	0.3415
CREM	-0.5653125
PTGER4	1.06666666666667
METAP1	-0.565625
KCNQ1	0.842833333333333
NR2F2	0.764875
SSFA2	-0.667583333333333
CTTNBP2	-1.814
BCL2A1	-1.460625
ZBTB24	-0.4125
SLCO6A1	-0.444
PRDM1	0.6345
OR7D2	-0.209
CCDC47	0.146
LOC646982	1.731
SLC26A6	-1.54633333333333
BIN1	-0.1303
SRRM1	-0.193785714285714
PCSK1N	0.29875
ALS2	-0.0822
ECT2	-1.89947368421053
CACNA2D2	0.114125
DOCK6	-0.99775
C10orf119	-0.353
FATE1	0.06
DUSP23	1.12425
TRIP6	0.106615384615385
NUP35	-0.40825
CDH3	0.5215
KLHDC8A	0.6075
C9orf116	1.116375
EI24	-0.0205
CENTD1	0.135666666666667
RWDD2B	0.3635
DOCK1	1.1245
NPAS2	-1.29075
NR3C2	4.171
FAM63A	0.182666666666667
INPP5F	-0.766
FAM111A	-0.5233
MYBL1	-1.17066666666667
IQGAP3	-1.13316666666667
CRADD	-0.0491666666666667
DUSP12	-2.18
PDZK1IP1	3.20125
VASH2	-0.0875
CTR9	0.41875
VIL1	-4.01275
OR8U1	0.586833333333333
CCDC107	0.279
PTTG1IP	-0.408625
OR4X2	-0.3485
COL9A1	-1.787
PSMD9	-0.981
ZFP62	0.31625
TIP39	0.338
PARP15	0.341
TTC19	-0.156375
C1orf114	-1.44766666666667
GFPT1	-0.4
SLC27A6	-0.25
MRPS10	-0.6435
CALML5	-2.27
TRPM7	-0.13075
CGNL1	0.976375
CECR1	0.27925
SERPINB8	-0.589666666666667
TMEM102	0.53375
PDIA2	-3.803
NUCKS1	-0.5905
HOTAIR	1.8815
EBI3	0.42275
NXN	0.53875
ZMYND19	-0.500625
FOXJ3	-0.843
EIF5B	-0.1433
EIF2B4	0.319333333333333
LEO1	-0.21125
ZIC5	-1.11227272727273
IL20	1.65933333333333
KIAA0415	0.56025
FLJ37357	0.6125
TSPAN12	1.563375
ACTR3B	-0.09075
TFAM	-0.227833333333333
IL17RD	0.095875
PARP12	0.64175
KLHDC7A	1.486
KCTD4	-0.1752
GTF2H1	-0.1495
FLCN	-0.083
BIRC4	1.217625
LOC790955	0.368
VKORC1L1	-1.20475
CYP4F22	2.36616666666667
TAS2R5	0.5495
ZNF582	0.7205
HS3ST3B1	-0.443
CTNS	-0.00875000000000004
STK36	0.155666666666667
MMD2	-0.50775
RP5-1103G7.6	0.221
FLJ23356	0.9235
CRH	0.108
C1orf182	-0.131
ACP5	1.3085
AMFR	1.123
CA4	-2.557
PLCB4	0.59175
MPHOSPH10	-0.14225
UNQ473	1.46816666666667
G3BP2	-0.171166666666667
SR140	-0.967666666666667
HOXA2	0.6645
PYGB	-1.56225
BAT1	-0.524583333333333
DKK3	0.915833333333333
DDX31	-0.891375
TULP1	-0.174625
NHLRC2	0.31275
TNRC4	0.0528333333333333
ZNF430	-0.48775
TNRC6A	0.273875
PLA2G1B	0.595
RCHY1	1.1825
GTF2A2	-0.636
MGC4294	0.8145
ZNF691	0.40325
TACC3	-2.66975
DNAJC5G	0.1585
LOC4951	-0.54025
MS4A4A	-1.9095
LOC152485	0.4575
PPP1R2P1	0.23325
PPP2R5B	-0.81225
RPGRIP1L	-0.245875
SPOP	0.1763
PTPRF	1.277
MGC42090	0.5505
SUSD3	3.756
THOC4	-0.92575
MAML1	-0.3558
FXR2	-1.635
TYK2	-0.393
MUC6	0.4065
DNAJB7	-0.52
PIP4K2A	0.354214285714286
MEX3A	-0.00150000000000001
RRP1	-0.790625
TFAP4	-0.68225
CXorf41	-0.26925
MTMR4	0.0503333333333333
CTLA4	-0.3895
SNX9	0.558875
CIB3	0.888833333333333
NECAP1	0.375125
PLA2G2D	-0.1957
GLMN	-0.906
DCLRE1A	-0.41325
PDX1	0.456
SAMD11	0.33825
MRPL55	0.147
TLR7	2.15175
TBC1D21	-0.045
SMAD1	2.1167
ACTRT2	0.311
RIOK2	-0.4925
PDLIM4	-0.60525
SLC22A15	-0.304833333333333
ABHD13	0.7419
STX18	0.421
CCPG1	0.348785714285714
DCBLD1	-0.0923333333333333
SLC2A6	-1.9365
NOLA3	-0.425
TRDMT1	-0.4495
IL17F	0.967
ATP1A4	-0.25
OR52W1	0.7925
CFL1	-0.99225
IL4	-0.8085
RBP2	2.89166666666667
CPSF6	0.40675
TTC8	-0.333
MUCL1	2.506
EYA3	-2.08733333333333
KRT38	0.50125
GNE	-1.9225
ZNF501	0.93675
SLC35A2	0.23225
CEP110	-1.1132
MYF6	0.962
MGST2	0.206
TRPV4	-0.4445
NEK8	-0.572833333333333
NOX5	-0.8535
NCKAP1L	-0.872333333333333
EMP3	-1.98983333333333
BPY2C	-0.2635
C1orf38	-0.140875
ELOVL2	1.13175
CBX7	1.70216666666667
OSBPL1A	1.05133333333333
ZNF589	-0.3355
ESCO1	-1.262
TRA2A	0.643916666666667
C3orf26	-0.57725
PHF2	1.1175
PID1	1.131
RFC1	-0.048125
MTAP	0.3336875
ADORA3	2.5195
LOC389458	-0.346
TRNT1	-0.150125
CRIPAK	0.00775000000000001
RAI2	2.86716666666667
ANKRD44	-0.4885
GZMB	2.24025
NFE2L1	-0.53425
STIP1	-0.871
RASL11B	2.078
NT5DC2	-1.82883333333333
LRP2	2.70875
MTDH	0.287533333333333
ARSG	0.87675
HSP90AB1	-0.29125
CT45-6	-3.95375
ZNF483	0.15325
LMBR1L	-0.31775
S100A2	-1.7527
C2	-0.675888888888889
C2orf27	0.324875
EIF4EBP1	-0.5075
GCKR	-3.1115
PPP1R9B	-0.404375
FER	-1.136
SNRK	1.211
OR5M10	-0.362
UTP6	-0.89175
CAPZA3	1.53625
FBP1	2.15111111111111
TERT	-2.0705
CCL1	-1.638
FUCA1	0.8905
ALS2CR8	-0.0948333333333333
KCMF1	0.0463333333333333
SRCRB4D	-1.6855
OXCT2	0.3205
IL17RA	0.588166666666667
MPP5	1.042375
SPA17	0.06325
FLJ10986	1.02616666666667
GALNT14	-2.73575
CXorf27	-1.0695
NPLOC4	-0.897
RAB34	-0.6465
KRTAP3-3	0.4785
ARSD	0.730666666666667
CPLX2	-0.8762
PJA1	0.70325
WHDC1L1	-0.00333333333333335
RB1	-0.5852
MTMR15	-0.442
PHLDA2	-2.62511111111111
GUCY2F	0.3545
MPV17	-0.0286666666666667
SLC35D1	-0.036
LYSMD3	0.1803
COL16A1	1.87875
ERLIN1	-0.899666666666667
JMJD4	0.04225
HIST1H2BK	-1.38225
TP53I11	1.9245
ST3GAL4	-1.1775
PF4V1	1.5015
ALG8	-0.16875
REG1A	0.621
MINA	-0.04375
CYB5R3	-0.0389166666666667
HHLA1	0.29575
MYST4	1.6715
VASN	-0.844
UCHL5IP	-1.16575
TFAP2A	0.902875
MGC9913	0.316
C9orf97	-1.4955
LOC90379	-0.955
PHF15	-0.0321428571428571
ZNF169	-0.00533333333333336
KRT7	2.769
GLIPR1L2	3.0105
LOC116236	-0.319
IQCF3	0.0826666666666667
RDH14	0.711833333333333
HNRPK	0.676
RABEPK	-0.246833333333333
ISX	-1.262
CBARA1	-0.146
RAD51AP1	-3.2985
MLL5	0.369625
CXorf48	-4.773
SGCD	0.31075
PHTF1	-0.61025
CA3	3.2385
CMTM5	-0.94875
STX10	-0.80025
JMJD2D	-1.01625
P4HA1	-1.0905
GAB3	-0.708333333333333
DHRS4	-0.00700000000000001
COL4A1	1.3691875
C20orf20	-1.631875
OSBPL2	0.052875
PTTG2	-2.90375
KIAA1688	0.53075
STS	-2.11325
SHROOM4	0.248833333333333
KBTBD5	-0.508
ALDH1A3	1.0746
BTNL2	-0.312166666666667
TGIF1	0.224
ZFAND5	0.35675
ICA1	1.62125
NAV3	-0.458
FLJ12331	0.15325
EPS8L2	-0.1291
MNT	0.226833333333333
ENTPD1	1.57758333333333
OR51E2	0.651625
STK11	0.3335
MX1	2.132
TTTY9A	0.0516666666666666
CX62	0.0915
LOXL4	0.18925
EXOSC4	0.16425
PURB	-0.0182857142857143
SETD1A	-0.564333333333333
RELB	0.861
LAMB2	0.78
HNF1B	-1.033
PNLIPRP3	0.575
C14orf139	0.40225
UMOD	0.5505
GRIN3B	-0.434
GPR25	0.02
ZNF512B	-0.863
ATP6V0A1	-0.27275
SRA1	0.10975
ZNF615	1.71575
ZNF768	0.0175
ZNF469	3.426
DYNC2LI1	0.8
DNAH3	0.3245
LOC387911	0.557
LOC554234	0.11375
ARRDC5	0.87875
TMEM59L	-0.079
MARCH4	-0.76525
CNOT8	-0.205333333333333
KIRREL3	-1.19516666666667
ADAM17	0.385375
MYOG	-0.053625
CPNE1	-1.4105
AK5	2.557
LOC204010	-0.65125
NDRG4	0.17275
LOC130074	0.74825
PIAS4	-0.1295
NCOA2	1.81175
TEGT	-0.0178
USP5	-1.5025
ANKRD21	-0.3265
KIAA0692	0.254666666666667
HAPLN3	0.03325
LZIC	-0.51125
NRXN3	1.937
CDKN2C	-1.75966666666667
KIAA0226	0.319416666666667
CYB5D1	0.92975
WDR68	-0.97375
ABCB6	-0.9483
MRPS25	-0.49125
ZMAT2	0.277833333333333
KRT25	-0.3935
RPL11	-0.552
GRAP	-0.825833333333333
LOC198437	-0.704
RORC	1.65125
RAP2C	0.125
MXD1	-0.0883125
AZI2	0.0575
NUAK2	-0.8385
AHSG	-6.288875
MANSC1	1.12125
IMP3	0.194833333333333
C2orf3	-0.328625
VSTM3	3.09825
PCTP	0.564
SIRT1	0.034
MANBA	0.466
CD164	0.950875
GFRA1	1.7837
PRM2	1.10725
ZKSCAN3	0.3415
PLEKHG1	2.158
TPRKB	-0.27025
UBFD1	-0.292583333333333
CDKL5	1.34833333333333
HIST1H2BD	-0.45725
INPP4A	-0.7045
BMX	1.24775
PTPRU	-0.658
LOC554202	0.344833333333333
HOXC8	1.323375
IL12B	-0.0365
ADPGK	-1.1965
ZNF418	1.1415
SIAE	0.88225
CWC15	-0.0835
RP13-401N8.2	-1.773
KLHL11	0.6275
DEDD2	0.255125
PSMB3	-0.37275
DDX25	-2.2935
ZBTB3	0.279333333333333
GFRAL	-1.432
RPS25	-0.473666666666667
FAM57B	-0.576166666666667
TESK2	0.481666666666667
DNM1L	-1.4495
ZNF207	-0.713333333333333
CLEC11A	1.21475
TOLLIP	0.700125
TMEM61	-0.697166666666667
DLK1	-4.2016
PLVAP	2.743
NOD2	2.65583333333333
SCMH1	0.14125
FLJ40235	-1.02725
HTR2A	0.334833333333333
ARMC5	-0.629
FUT7	-0.381
PRELP	2.7999
ALKBH6	0.0163333333333333
GYG1	0.287583333333333
POLR3GL	0.1705
COL8A2	5.52216666666667
OR10A5	0.272
C1orf187	-1.9995
TXLNB	0.2875
C16orf68	-1.14625
R3HDM1	-1.273
C16orf75	-2.722
BAALC	-0.6765
TNP1	1.0265
GAPDH	-1.93258333333333
COX7C	0.3535
ERRFI1	0.808083333333333
PGAM2	-0.09
FAM108B1	-1.094
APC	0.4895
TLR2	3.19825
SUCNR1	0.844125
ZNF233	1.982
WFDC1	-0.869833333333333
PSG11	0.0152222222222222
SLC39A1	0.015
PSAPL1	-0.147
CDC42EP1	0.330625
MECR	0.142
KIAA0101	-1.953
MACROD2	1.182
MMP19	0.69625
LOC202459	-0.0981666666666667
VNN2	1.40575
ACCN3	-3.325
TIMD4	1.2855
RNASE8	0.1745
CCDC7	-0.035
SULT2B1	1.0185
ME1	-2.249
MGRN1	0.03775
MRPL30	-0.69725
IVL	-0.140875
CALM1	0.5136
PLEKHA6	1.5064
B4GALNT2	0.182
PGDS	4.19975
C8orf33	-0.18225
TMEM56	-1.24633333333333
CKM	-1.63933333333333
ESR2	-0.1611
ACOT8	-0.37075
AGTR2	1.9275
LOC155006	0.44725
BC37295_3	1.508
