Hybridization REF	TCGA-B6-A0IN-01A-11R-A034-07
C1orf165	-0.185833333333333
ZFPM2	0.790833333333333
FTH1	0.14975
SLC35F1	-0.36225
YWHAH	-0.02
C17orf66	-1.07466666666667
ADRB1	-0.0633333333333334
FOXL1	-0.108
RG9MTD3	-0.7885
UMPS	-0.297625
MGC13008	-0.65
KIAA1161	-1.2665
CCDC77	-1.65475
C12orf65	-0.2658
COG4	-0.579
RCP9	-0.480416666666667
RP4-692D3.1	2.288
CDC2L5	-0.1335
MGC7036	0.343
DNAJC11	-0.7085
GDF2	0.466833333333333
TIMM17A	-0.23675
HNRNPA0	-0.4171
OR2H1	0.974
PCBP1	-0.299125
COL23A1	-1.5975
LRRC2	0.423230769230769
NSD1	0.945428571428572
FLJ37078	-0.97775
WDR91	0.393
TMEM179	0.20675
DSCR10	0.9015
CNDP2	0.4954
FYN	-0.1095
BEX2	-0.42
KCND3	1.28425
YPEL5	1.3665
LRRC42	-1.534
C17orf45	-0.809
ZNF649	-0.1867
LOC150763	1.9515
COL5A2	2.07041666666667
CNGA2	-0.019
ELA2B	-0.0456
RAB9B	1.04275
FAM100A	0.07975
NAIP	-0.251
MYOZ2	0.443375
SPATA12	-0.883
XRCC4	-1.90175
CYB561	2.9276
CHST10	-0.3045
BAI1	-0.888333333333333
BRSK1	-0.241166666666667
C17orf89	0.98325
PDE6H	-0.427
FLJ20309	0.2358
MAP7	0.165375
SCN4B	1.79175
SPAG9	-1.4490625
SERTAD1	1.88333333333333
FLJ21963	-0.1205
ANTXR1	-0.9473
TMPRSS13	2.28083333333333
ETV7	2.1615
DGAT1	0.899166666666667
NKIRAS1	0.108666666666667
TAC3	-2.37166666666667
CORO1C	-0.547083333333333
RAD54B	-1.193
HRASLS3	1.388
C21orf42	0.32975
BARD1	-1.55316666666667
ZNF177	-0.934666666666667
MIP	1.0825
ZNF442	-0.546
F2	-3.6062
GRIA1	1.2845
GALNTL2	0.519833333333333
WNT5A	-2.5967
LENG9	0.4635
hCG_25371	-0.833
FOXR1	2.81
TRA@	1.2922
PWWP2	1.356
C1QTNF7	1.25633333333333
SLC7A4	0.52725
C4orf7	5.047
C17orf80	0.3685
KLK4	0.406
IL31	-0.604
TMEM176A	3.8275
CTNNB1	0.826625
BHLHB2	1.12225
TMEM185B	0.151
ARD1B	-0.3675
C1orf93	1.359
BRUNOL4	0.0944999999999999
LOC541469	0.728833333333333
UPK2	0.498333333333333
GAS8	0.331333333333333
PATE	0.664
IMPACT	0.3145
WNK4	0.574333333333333
HNRPLL	-1.296625
GAD2	-1.30875
ITGA6	0.0445
BMP15	-0.5365
CYP2A7	0.534625
RIC8A	-0.0645
CCND1	-0.604083333333333
USP35	0.387
DSCR2	-1.9425
CCL4	5.65316666666667
ZCCHC10	-0.6195
NOL11	-0.79275
TRPM2	2.92658333333333
PSMD2	-0.996636363636364
CHTF18	-1.98575
USP18	0.02925
RRAS	-0.198125
LAMC3	0.277
TOX	-2.18483333333333
PCDH15	0.781
GABRG3	-1.85575
NUDCD2	-0.729375
SGCZ	0.055
KCTD17	0.0353
SPSB2	-0.7075
TPPP3	3.22983333333333
CILP2	0.455166666666667
CALB2	3.3805
CEBPZ	-0.400666666666667
ZNF479	-1.1035
FMOD	5.39466666666667
C21orf66	-0.973857142857143
CLN6	0.301
ANAPC1	-1.00275
SH2D3C	2.448
PTPN14	-1.5166
TRIM42	0.0817500000000001
APTX	-0.08225
SNRPG	-1.16983333333333
BMS1	-0.17925
MAGEA3	-3.8885
NFATC3	-1.03375
LRRC45	0.4775
ARS2	-0.874
LRIG1	1.44433333333333
EPSTI1	0.884166666666667
PRSS27	-0.562
ERC2	0.742375
PRKACB	3.82985714285714
PRDM13	-5.2705
HCG27	-1.52425
KLK12	-2.846
HSD17B7	-1.3205
ZNF354A	-0.426
PCDH11X	0.817
DMGDH	-1.074
PCBD2	-0.3455
TMC6	-1.06175
RIMS1	1.164625
SF3B2	-0.336
RCN1	0.0228333333333333
CPB1	5.2815
BCAR3	0.33625
FCRLB	0.889625
PAK1IP1	-0.20025
OR10H1	0.262
KIF9	0.5809
PITPNM2	-1.289625
L3MBTL4	-0.234
TGFB1	-0.2351
ZXDC	-0.137
SLC6A16	0.4175
SRrp35	-1.751
LRRC8E	1.733
PPIAL4	0.149083333333333
EOMES	1.19766666666667
PAX2	0.0325
SCARF2	0.874875
PSEN2	1.26325
PCDHB13	1.347
C10orf28	-0.820625
DHRS7B	0.690357142857143
C1orf131	-0.4115
ASB1	-0.4055
ZNF223	1.055
LCMT2	0.60625
MEP1A	-0.41175
TMEM53	0.68875
RSPH3	1.2375
C10orf33	0.1145
LOC644285	-0.4045
PTPN9	0.326666666666667
ABCA12	-0.77875
CCDC37	-1.39175
RUNDC1	1.5162
YES1	-1.0542
FAM120AOS	0.22875
OR5M3	2.6005
PPP1R3F	0.789333333333333
IL13	1.0404
MDFI	0.69625
PRNT	1.51733333333333
ZDBF2	0.7395
OR10C1	0.586666666666667
CLIC1	-0.046
LILRA5	0.925833333333333
CSAG1	-3.617
TREML2	0.779
FAM125A	-0.8145
ZNF74	-1.70575
FAM104A	0.93325
LRRC39	0.4065
SAMD5	-0.99625
HYAL2	1.043
HIST2H2AC	1.17025
IGFBP5	0.976
NRTN	-1.46616666666667
KIAA0556	-0.1768
FAM29A	-2.37138888888889
JMJD2A	0.01075
EPHB1	1.3045
POLD4	1.288125
ANAPC10	-1.1435
LRRC36	-0.000499999999999973
MEGF6	0.09175
LPHN3	-0.116166666666667
BMP10	-1.6274
C21orf55	0.625
CREM	-0.6294
PTGER4	0.481
METAP1	-1.485875
KCNQ1	1.9585
NR2F2	0.166625
SSFA2	-1.09416666666667
CTTNBP2	-1.6205
BCL2A1	0.502875
ZBTB24	-0.573875
SLCO6A1	-1.67525
PRDM1	0.7848
OR7D2	0.2365
CCDC47	1.4434
LOC646982	-1.174
SLC26A6	-1.22916666666667
BIN1	0.2273
SRRM1	-0.330785714285714
PCSK1N	0.4765
ALS2	-0.5435
ECT2	-1.91436842105263
CACNA2D2	1.320625
DOCK6	-0.14875
C10orf119	-0.6075
FATE1	0.9005
DUSP23	1.879
TRIP6	-0.308214285714286
NUP35	-1.56075
CDH3	0.8875
KLHDC8A	1.095
C9orf116	0.585625
EI24	0.2325
CENTD1	0.0975
RWDD2B	0.391666666666667
DOCK1	1.365
NPAS2	-0.490375
NR3C2	2.21116666666667
FAM63A	0.589
INPP5F	-0.8055
FAM111A	-1.0431
MYBL1	-2.35416666666667
IQGAP3	0.399
CRADD	-0.846333333333333
DUSP12	-1.80925
PDZK1IP1	-0.063
VASH2	-0.7745
CTR9	0.27675
VIL1	-3.9565
OR8U1	0.341666666666667
CCDC107	1.5835
PTTG1IP	0.23625
OR4X2	0.96825
COL9A1	0.8815
PSMD9	-0.381
ZFP62	-0.16575
TIP39	1.242
PARP15	1.045
TTC19	-0.688
C1orf114	-1.46983333333333
GFPT1	0.0135
SLC27A6	-1.97675
MRPS10	-0.7045
CALML5	3.43333333333333
TRPM7	-0.404375
CGNL1	1.137375
CECR1	0.64675
SERPINB8	-0.189333333333333
TMEM102	1.37025
PDIA2	-2.76725
NUCKS1	0.339166666666667
HOTAIR	0.37075
EBI3	0.26925
NXN	-0.04225
ZMYND19	-0.831625
FOXJ3	-0.04725
EIF5B	0.2451
EIF2B4	-0.572833333333333
LEO1	-0.48125
ZIC5	-1.66209090909091
IL20	-1.219
KIAA0415	-0.438333333333333
FLJ37357	-0.5495
TSPAN12	0.83375
ACTR3B	-0.243875
TFAM	-1.00433333333333
IL17RD	-0.96475
PARP12	0.0265
KLHDC7A	0.133
KCTD4	-0.3642
GTF2H1	-0.31575
FLCN	-0.8785
BIRC4	1.33625
LOC790955	1.04375
VKORC1L1	1.57125
CYP4F22	0.365333333333333
TAS2R5	-0.396
ZNF582	1.1045
HS3ST3B1	-0.652
CTNS	-0.049
STK36	-0.2195
MMD2	-1.19825
RP5-1103G7.6	0.15
FLJ23356	-0.085
CRH	-0.3395
C1orf182	0.3085
ACP5	3.145
AMFR	1.1369
CA4	0.46825
PLCB4	-0.34575
MPHOSPH10	-0.063
UNQ473	4.70033333333333
G3BP2	0.563333333333333
SR140	-0.428833333333333
HOXA2	0.4635
PYGB	-0.58275
BAT1	-0.498666666666667
DKK3	-0.332166666666667
DDX31	-1.120625
TULP1	-0.313285714285714
NHLRC2	-0.56
TNRC4	0.226666666666667
ZNF430	-1.1265
TNRC6A	-0.11825
PLA2G1B	0.6905
RCHY1	-0.364833333333333
GTF2A2	-0.642166666666667
MGC4294	-0.4235
ZNF691	-0.615
TACC3	-0.0615
DNAJC5G	-0.778
LOC4951	-1.8255
MS4A4A	-0.158
LOC152485	0.796
PPP1R2P1	0.0675
PPP2R5B	0.36175
RPGRIP1L	-0.448375
SPOP	1.0688
PTPRF	2.35291666666667
MGC42090	1.604
SUSD3	1.12675
THOC4	0.700375
MAML1	-0.1021
FXR2	-1.0015
TYK2	-0.62125
MUC6	0.363666666666667
DNAJB7	null
PIP4K2A	-0.302714285714286
MEX3A	0.094
RRP1	-0.682375
TFAP4	-0.5495
CXorf41	1.82966666666667
MTMR4	-0.482666666666667
CTLA4	1.2775
SNX9	0.10625
CIB3	0.481666666666667
NECAP1	0.8675
PLA2G2D	0.5693
GLMN	-1.92666666666667
DCLRE1A	-0.74725
PDX1	null
SAMD11	-0.8185
MRPL55	0.8741
TLR7	1.000875
TBC1D21	0.0585
SMAD1	1.9104
ACTRT2	0.398
RIOK2	-0.0645
PDLIM4	-1.04
SLC22A15	-0.411166666666667
ABHD13	0.2703
STX18	-0.2541
CCPG1	-0.198857142857143
DCBLD1	-0.220666666666667
SLC2A6	-0.541
NOLA3	-0.21725
TRDMT1	-0.558714285714286
IL17F	1.268
ATP1A4	-1.40766666666667
OR52W1	0.226
CFL1	-0.453
IL4	-0.354
RBP2	-0.55075
CPSF6	-0.650375
TTC8	-0.388833333333333
MUCL1	-0.81
EYA3	-2.028
KRT38	0.284333333333333
GNE	-1.1165
ZNF501	0.02475
SLC35A2	0.46175
CEP110	-1.0487
MYF6	0.00799999999999997
MGST2	0.622
TRPV4	-0.894
NEK8	-0.487333333333333
NOX5	0.1335
NCKAP1L	-0.356
EMP3	-1.57483333333333
BPY2C	-0.6075
C1orf38	0.405625
ELOVL2	-1.47575
CBX7	1.58458333333333
OSBPL1A	-0.0291666666666667
ZNF589	-0.66775
ESCO1	-0.9655
TRA2A	0.649
C3orf26	-1.2105
PHF2	1.33208333333333
PID1	0.917
RFC1	-0.1885
MTAP	-0.610625
ADORA3	3.27633333333333
LOC389458	1.74725
TRNT1	-1.206375
CRIPAK	1.7425
RAI2	2.60983333333333
ANKRD44	-1.008
GZMB	3.65
NFE2L1	-0.227625
STIP1	-0.746
RASL11B	1.1045
NT5DC2	-1.78166666666667
LRP2	4.120625
MTDH	-0.290866666666667
ARSG	0.5675
HSP90AB1	0.949083333333333
CT45-6	4.89525
ZNF483	1.08275
LMBR1L	-0.37975
S100A2	-1.9784
C2	-0.216222222222222
C2orf27	1.48475
EIF4EBP1	-1.31575
GCKR	-4.09216666666667
PPP1R9B	0.712375
FER	-1.7445
SNRK	1.24483333333333
OR5M10	0.241
UTP6	-1.004
CAPZA3	1.13875
FBP1	2.96777777777778
TERT	-0.914
CCL1	-1.9905
FUCA1	2.0825
ALS2CR8	-1.0078
KCMF1	-0.352166666666667
SRCRB4D	-0.598
OXCT2	-1.07366666666667
IL17RA	0.198666666666667
MPP5	0.667375
SPA17	0.999
FLJ10986	0.727
GALNT14	-1.52475
CXorf27	-0.349375
NPLOC4	-0.17525
RAB34	-1.375
KRTAP3-3	0.4525
ARSD	0.332
CPLX2	-0.8304
PJA1	0.19025
WHDC1L1	0.446166666666667
RB1	-0.7378
MTMR15	-0.376
PHLDA2	-0.0178999999999999
GUCY2F	-0.5325
MPV17	-0.647
SLC35D1	-0.94
LYSMD3	-0.1835
COL16A1	0.60975
ERLIN1	-1.12983333333333
JMJD4	0.7535
HIST1H2BK	-0.71925
TP53I11	1.54566666666667
ST3GAL4	-0.31
PF4V1	-0.1168
ALG8	-1.1945
REG1A	0.2635
MINA	-0.63725
CYB5R3	0.269
HHLA1	-0.415333333333333
MYST4	4.8868
VASN	0.03325
UCHL5IP	-0.88875
TFAP2A	2.2055
MGC9913	2.5415
C9orf97	-1.065
LOC90379	-0.843
PHF15	-0.443714285714286
ZNF169	0.0961666666666666
KRT7	-1.1782
GLIPR1L2	0.996625
LOC116236	-0.334
IQCF3	-0.850333333333333
RDH14	0.593166666666667
HNRPK	0.132
RABEPK	-0.984666666666667
ISX	-1.294
CBARA1	0.685
RAD51AP1	-3.0235
MLL5	-0.32475
CXorf48	-3.4635
SGCD	-1.367
PHTF1	-0.5265
CA3	3.16775
CMTM5	0.4955
STX10	-0.856875
JMJD2D	-1.68975
P4HA1	-1.6
GAB3	-0.202
DHRS4	0.611833333333333
COL4A1	3.297875
C20orf20	-0.629625
OSBPL2	0.30825
PTTG2	-1.48725
KIAA1688	1.3155
STS	-1.399625
SHROOM4	0.863166666666667
KBTBD5	1.036
ALDH1A3	1.5005
BTNL2	-0.108833333333333
TGIF1	0.023
ZFAND5	0.17225
ICA1	2.037125
NAV3	-1.27416666666667
FLJ12331	-0.6285
EPS8L2	-0.4311
MNT	0.14
ENTPD1	2.35633333333333
OR51E2	1.032375
STK11	0.583375
MX1	2.311875
TTTY9A	0.307666666666667
CX62	0.379
LOXL4	-0.904625
EXOSC4	0.1065
PURB	0.562642857142857
SETD1A	-1.177
RELB	0.854
LAMB2	1.24416666666667
HNF1B	0.4538
PNLIPRP3	0.136
C14orf139	0.63325
UMOD	1.51725
GRIN3B	-1.093
GPR25	0.766
ZNF512B	-1.27475
ATP6V0A1	0.759375
SRA1	0.290083333333333
ZNF615	0.3965
ZNF768	-1.20375
ZNF469	2.80675
DYNC2LI1	-0.6865
DNAH3	-0.423
LOC387911	2.1565
LOC554234	0.04975
ARRDC5	2.1505
TMEM59L	-1.33183333333333
MARCH4	-0.28025
CNOT8	-0.468333333333333
KIRREL3	-1.6792
ADAM17	0.744625
MYOG	0.641125
CPNE1	-1.37933333333333
AK5	-0.811625
LOC204010	-0.75975
NDRG4	0.76675
LOC130074	-0.719
PIAS4	0.32
NCOA2	0.287
TEGT	1.2187
USP5	-1.09775
ANKRD21	1.19875
KIAA0692	0.001
HAPLN3	-0.052
LZIC	-0.5285
NRXN3	3.774
CDKN2C	-1.29216666666667
KIAA0226	0.046
CYB5D1	-0.198
WDR68	0.934875
ABCB6	0.0864
MRPS25	-0.25875
ZMAT2	0.407416666666667
KRT25	-0.348
RPL11	-0.965
GRAP	0.259333333333333
LOC198437	0.649666666666667
RORC	0.645875
RAP2C	-0.690571428571428
MXD1	-0.5449375
AZI2	-0.205833333333333
NUAK2	0.61125
AHSG	-5.479875
MANSC1	1.31125
IMP3	-0.307333333333333
C2orf3	-0.68475
VSTM3	4.66125
PCTP	0.30475
SIRT1	0.097
MANBA	-0.578
CD164	0.225875
GFRA1	1.712
PRM2	0.70175
ZKSCAN3	0.186
PLEKHG1	2.53775
TPRKB	-1.04675
UBFD1	-0.396583333333333
CDKL5	1.534
HIST1H2BD	0.354416666666667
INPP4A	-0.402
BMX	1.298625
PTPRU	-1.3865
LOC554202	-0.916833333333333
HOXC8	1.659875
IL12B	-0.234
ADPGK	-0.8965
ZNF418	0.6975
SIAE	0.034875
CWC15	0.12225
RP13-401N8.2	0.9465
KLHL11	-0.396
DEDD2	1.068875
PSMB3	0.0565
DDX25	-2.507
ZBTB3	0.228666666666667
GFRAL	-0.442
RPS25	-0.7415
FAM57B	-0.7445
TESK2	-0.584333333333333
DNM1L	-1.097125
ZNF207	-0.342666666666667
CLEC11A	1.710375
TOLLIP	1.273875
TMEM61	-0.778166666666667
DLK1	-3.7436
PLVAP	3.802625
NOD2	2.35766666666667
SCMH1	-0.0495
FLJ40235	-0.21925
HTR2A	-0.6744
ARMC5	0.5555
FUT7	0.119
PRELP	2.4528
ALKBH6	0.0775
GYG1	-0.168833333333333
POLR3GL	1.00725
COL8A2	3.48316666666667
OR10A5	0.487375
C1orf187	-1.21075
TXLNB	1.37733333333333
C16orf68	-0.48225
R3HDM1	-0.95775
C16orf75	-2.7795
BAALC	0.619
TNP1	-0.5565
GAPDH	-1.19125
COX7C	1.1835
ERRFI1	-1.89841666666667
PGAM2	2.0175
FAM108B1	-0.9185
APC	-0.14975
TLR2	2.331
SUCNR1	3.273125
ZNF233	1.69425
WFDC1	-0.884833333333333
PSG11	0.8047
SLC39A1	0.21025
PSAPL1	0.673
CDC42EP1	0.400375
MECR	0.471
KIAA0101	-1.5
MACROD2	1.7156
MMP19	0.966083333333334
LOC202459	-0.973666666666667
VNN2	2.57075
ACCN3	-1.046
TIMD4	2.158
RNASE8	-0.109
CCDC7	0.475
SULT2B1	1.2385
ME1	-0.68425
MGRN1	0.182625
MRPL30	-0.92275
IVL	0.118125
CALM1	1.238
PLEKHA6	2.1315
B4GALNT2	-0.114
PGDS	4.12814285714286
C8orf33	0.00858333333333336
TMEM56	-0.866666666666667
CKM	-0.2338
ESR2	0.0905
ACOT8	0.3995
AGTR2	-0.77525
LOC155006	0.487
BC37295_3	1.007
EPM2AIP1	0.250333333333333
PZP	1.08925
RPS9	1.01833333333333
C18orf51	-2.895
SIVA1	-0.0138
HEATR2	-0.777
CD3E	-0.262
C20orf142	0.11075
PGLYRP3	1.2375
CCDC139	-0.2245
GPS2	-0.990166666666667
NOL14	0.0155
LRTM2	0.46725
TRIM36	3.880875
TP53RK	0.3409
FBXL13	-1.39
RUFY2	-0.195857142857143
C11orf70	-1.128
HSPB9	1.7736
GJA5	3.443
HGF	-1.1245
EPHB4	-0.9755
SOX18	2.13675
IFRG15	-0.851
SERPINA10	-2.57575
WDR23	0.274125
REEP2	-1.02916666666667
CDK3	-1.92725
HSPA12A	2.060625
ARL8B	0.7631
SATB1	1.79116666666667
PPM1D	-1.2765
VPS45	-0.103833333333333
TP53BP2	-0.616625
GJE1	0.804
CACNA1G	0.123
VGLL4	0.540375
GNPTG	0.7135
ROS1	-1.831
C21orf128	-0.611166666666667
BMP8B	1.307
SLC5A4	-1.0375
SLC6A3	0.03875
C16orf53	0.75525
TMEM81	-0.6955
APC2	0.2326
SYAP1	0.815125
C6orf54	-0.0442
ZBED5	-1.2619
PVR	-1.143875
LTA4H	-0.466833333333333
CCDC24	1.6046
MAGEA4	-4.0265
IFIT3	1.4445
MYADM	1.98075
C21orf82	-0.891
PDE3B	-0.6225
TMPRSS11A	-0.231
PGK1	-1.25670588235294
CCL13	5.27616666666667
DERL3	-0.347
MLXIP	-0.660416666666667
PLOD1	-1.24525
MTFR1	-0.9839
NPDC1	1.703
GPAA1	-0.652
LTV1	-0.76575
RYR3	-1.05325
C7orf46	1.33875
VAMP2	0.698875
RNF135	0.8621
SUPV3L1	-0.691
FIBP	0.15875
ADAMTS18	2.72966666666667
RNF25	0.4165
SOS1	0.16625
PLAU	-0.26075
MATK	-1.673
EHF	4.287
CTNND2	2.4745
PTEN	0.579642857142857
ZNF189	-0.05925
SLC28A3	-0.1215
GUCY1A3	4.798
SETD2	0.0405625
ROGDI	0.594
TICAM1	0.2355
RASSF3	0.7685
PACSIN2	-1.066
SERPINB5	-1.94825
PRKCDBP	0.916125
TFDP3	-1.808
LGR6	0.353125
RFX5	-0.726666666666667
OR52J3	0.437
PTPN18	1.406625
ZBTB34	-0.012
KCNF1	-2.0515
SYNE2	-0.792071428571428
SLC22A4	-0.99925
NETO2	-0.7335
VCPIP1	0.27
LDHD	0.52175
ESX1	-2.34075
SQRDL	1.0715
GALK1	-0.35825
SERPINA6	-3.30233333333333
HD	-0.015
ASCL3	1.482
FBXL6	-0.475
FABP7	-3.78025
MAGEC3	-1.5725
KLC4	-0.23125
CD1D	-0.616125
PRAM1	1.4305
EIF3B	0.212
DSCR8	-3.3345
FLVCR1	-1.41775
KIAA0141	-0.131625
PROM2	3.9485
ALOX5	1.4197
GPR162	-0.8985
LYRM2	-0.0115
RNASE6	-0.22575
HES5	4.69925
GJA1	-0.721
MRPS14	-0.4715
HMHB1	0.4865
TAF7	0.427375
BTNL9	1.4509
SFXN2	-0.929125
VEPH1	-2.5925
GK2	0.7462
AMBP	0.19575
KIAA0953	0.6805
XAGE5	0.303166666666667
CCBP2	0.157
TGM2	-0.903833333333333
ZNF202	-1.3865
ACTL6A	-0.433
SLC23A2	-0.4586
ARHGEF7	-0.107583333333333
LOC728635	-0.0015
CRYM	2.67433333333333
PKD2	-0.173
MANBAL	0.293833333333333
LIN54	-1.3335
ACTL7B	-0.801666666666667
OR4D9	0.651
KIAA1683	0.718
ZNF704	1.16133333333333
TCP10	0.245142857142857
MAGEB18	3.3405
DEFA4	-1.05675
ZNF197	-0.29025
PTOV1	0.686333333333333
RNF208	0.5655
CMIP	0.907833333333333
TRDN	-0.685
UCHL1	-1.075375
APOL6	-0.1177
PLK1	-1.401
NPHP1	0.994333333333333
NDUFA11	-0.24475
DAB1	0.687
RTN4R	0.042
PUSL1	0.1365
SYT2	-0.1875
ANXA13	1.5955
RFTN1	0.057
ATP8B2	-1.01208333333333
VN1R2	1.401
OR52E4	-0.82
NPPB	-2.17066666666667
ZNF148	0.376875
ZNF141	-0.094875
IKZF1	-1.2315
PSMC2	-1.40875
GGA3	-0.596333333333333
LPGAT1	1.44658333333333
SEC16B	0.384666666666667
C5orf38	0.0575
THOC2	-0.4413
SLC16A12	-0.4802
ALK	1.252875
DACT3	1.3575
CACHD1	-1.29
GAN	-0.67425
EXOC6B	0.639
HIST1H2AE	0.85925
VAMP1	-3.6495
SRI	1.68358333333333
AKAP14	-0.8585
HLA-E	1.8793
SLC25A32	-0.438333333333333
FLT3LG	-0.127333333333333
ATP1B1	0.722
WDR1	0.307375
SWAP70	0.45875
TRIM31	0.092
ARNT	1.04575
ZNF596	-0.0848
CDKN1B	-0.719666666666667
FOXC1	-1.213625
SEMA3A	-2.6472
LSM14A	0.0710833333333333
STEAP3	-1.319125
ABCA1	0.433833333333333
PLSCR2	-0.5506
EDC3	-0.822166666666666
THBS3	0.5655
C15orf43	-0.2995
GMCL1	-0.5665
C9orf71	2.28425
MGAT5	0.1065
LOC402164	0.559
TSPAN8	-0.325166666666667
DYNLT1	1.677625
IGSF1	-2.71825
TMEM143	0.76425
FLJ25006	-4.355
ATP13A3	-0.111333333333333
C3AR1	2.17775
CADM2	1.76383333333333
EFNA4	-0.659
HAO1	0.71675
TWF1	0.233166666666667
MRPS17	-0.432
MYH9	0.859083333333333
C9orf9	0.914166666666667
C17orf79	-0.600333333333333
FSCN3	-0.25325
BDKRB2	2.384
PCGF6	-1.50466666666667
RAP1GAP	1.3425
TAS2R41	-1.825
DCLK1	1.6671
DEFT1P	0.383666666666667
TAF2	-0.429083333333333
COPZ1	0.187375
KATNA1	-0.65875
STIM1	0.40175
TBX2	-0.3015
RPS4X	-0.540307692307692
MARCH8	0.374666666666667
DHX33	-1.46516666666667
TMEM161B	-0.950166666666667
SYPL2	0.38
ADCY5	-0.288375
SRPK3	2.135
CXorf9	1.218
REC8	-0.66675
CLP1	-0.4865
MGC52498	-0.224
DUOX2	0.25225
C6orf150	-0.06675
TSC22D3	1.435
CASP8	-0.6857
PRKD3	-2.54006666666667
CFH	1.23125
TRO	-1.7445
NRIP1	0.56
ZNF707	-0.2445
TBC1D22B	0.1495
HYI	1.2495
COX7B2	-1.6415
GPR52	1.098
CASC3	0.257142857142857
METRN	0.9395
KRT3	1.25
ARF1	1.45928571428571
C1orf111	-0.051
MOG	-2.0205
C6orf50	-1.7535
MGC12966	-0.35925
ATP7A	0.9975
NOTUM	-2.27066666666667
LOC342897	1.0285
ITSN2	0.35175
GIP	0.728
LOC89944	-0.484
UBXD8	0.76325
GYPE	-1.97616666666667
JAG1	1.435
RLBP1L2	0.877
HIST1H2AL	1.2095
PAPPA	-1.3281
CYP4F8	-2.03475
TRH	-0.4935
DCTN3	-0.3609
NT5C	0.01075
HTR3C	-0.893
VPS41	1.052375
KIAA0174	0.0734
ANKS6	-0.334875
MPV17L	-0.664
MT1M	0.3075
DTX1	2.603875
LOC146325	1.00616666666667
ZNF639	-1.088
CACNG4	1.3147
TNNC1	-1.3835
MGC27345	0.144875
CASD1	-1.1472
HOXD4	-1.0565
SMC4	-2.33170588235294
TTC35	-0.1277
CTXN1	1.56275
RGS19	-0.17225
SFRS3	-0.411166666666667
TRIM43	-0.794
HLA-DQB1	3.48275
NUPL1	-1.5628
NRAS	-1.783625
RPL22L1	-1.75575
ZNF138	-0.356833333333333
FBXW2	-0.8232
SIX3	0.9835
HDAC9	2.22936363636364
OGG1	-0.348125
APLP1	0.7075
OR7A5	0.461
DLX4	0.203
TUBA1B	-0.586
CRY1	-0.86025
C12orf29	-1.049125
MGC70863	0.187681818181818
OR1D2	-1.175
C1orf25	-0.78675
CUZD1	-0.56
PUNC	-2.41
SCAND1	1.085
MYT1	3.149
MPND	0.918
GOLGA1	0.2269
ZBTB43	0.722
VAPA	0.306583333333333
C4orf36	0.636
STAP1	2.94225
SLC34A1	0.1095
PIK3R3	1.0554
TGM5	-0.1305
USPL1	-1.2456
FBXO40	0.330833333333333
BRF1	0.2818
CCL27	-1.4985
hCG_1657980	1.5805
PFN2	-0.11
MYBPH	-2.43
PPP1CC	-0.7870625
CDCA7L	-1.446
KCNB2	0.928
C20orf151	1.6435
USP13	-0.51775
RCOR2	1.00516666666667
FBXW4	0.0186666666666667
WT1	-3.29183333333333
TAS2R46	-0.154
STK38L	0.0876666666666667
LEPROT	-0.720625
DDX42	0.83325
TXNRD2	-1.5655
TNFRSF4	3.3855
KSR1	-0.5
SLC27A1	1.16
POU5F2	0.0600000000000001
SLC22A11	0.52725
C8orf32	-0.895166666666667
ZNF236	-0.0993571428571428
GABRB1	-3.957
LRRC29	0.6605
FBLN1	0.876636363636364
MRRF	-0.972666666666667
RP1	1.9165
MARVELD1	0.43
AFF4	-0.258285714285714
C17orf54	-0.02925
RAF1	-0.5955
SUB1	-0.436333333333333
MRPS33	0.26875
ZIC1	-3.0935
ARL10	-0.502
RAG1AP1	0.744
P2RX5	-1.6496
NCR3	1.36283333333333
LTB4R2	0.83
HLA-DPA1	5.27375
FKBPL	-0.4855
JAKMIP1	-1.34275
SNX4	-0.14
CD248	2.976
CCR2	-0.889
LOC401152	-0.042
SH3KBP1	-0.0873
LMBRD2	0.368357142857143
WDR51A	-1.01933333333333
SYT15	-0.3117
SMOX	-1.12
NACAP1	-0.25725
DRD2	0.390333333333333
COPS2	0.008
FCER1A	5.7175
TMEM112B	1.3005
SUGT1	-0.2735
CALR	1.179375
DPY19L2P4	0.4415
ADRA1B	1.7425
LTB	5.38575
SNRPD1	-0.82875
NCAPG2	-1.1145
KCNMB1	2.22266666666667
ITGAV	-0.30025
LENG4	1.740875
C13orf16	0.00516666666666669
C20orf3	0.105875
PIP5K1A	-0.452833333333333
PCNA	-2.693625
C1orf34	3.0985
MMACHC	-0.59775
BEST1	-0.977333333333333
REV3L	-1.7415
ZRANB1	-0.549
AVPI1	-1.09875
ATG5	0.337875
SARM1	-0.506
RGS7	-1.084
HMP19	4.22283333333333
SGTB	-0.7678
FEM1A	0.5364
C1orf122	0.24725
MYCT1	3.21683333333333
GM2A	0.185625
ZCCHC7	0.583071428571429
MYH10	-1.509625
DKFZp761B107	0.5695
ADAL	-0.98175
OR10J1	0.74225
TMEM9B	1.521375
DNAJA1	-0.48575
SCGB1D4	0.061
LRRC50	3.959
PRKX	-0.03575
NUDT14	1.4726
PCTK1	-0.571636363636364
ARG1	-2.89975
KIF2C	-2.4465
GFM1	-0.522
RAB11FIP3	-0.327166666666667
HBD	-0.403166666666667
