Hybridization REF	TCGA-AN-A0XR-01A-11R-A109-07
KIAA0888	-4.6249
TACR3	0.3425
CKAP2L	-0.6335
KIF1A	-1.2245
RSPRY1	0.6435
VCAN	0.59275
CYP27C1	-0.3955
SYDE1	-1.19333333333333
MED12L	-0.22375
ZDHHC21	1.8
NHS	0.712
TM9SF3	0.908333333333333
DDHD1	-0.54425
MAFG	-0.53125
BICD2	-0.1272
C14orf119	0.0451666666666667
C14orf43	0.6765
CDH7	1.15175
ALKBH5	-0.679785714285714
JUP	0.81675
TMEM41A	0.140166666666667
MAMDC4	-0.602666666666667
CBX3	-0.793125
LRRC18	-0.122
RBMXL2	-0.2685
PLA2G4D	0.632166666666667
FGF13	0.412
KIF3A	0.109666666666667
PDIA6	-1.26325
DCXR	0.6385
CASKIN2	-0.20525
EHD1	0.7405
MARCKSL1	0.824333333333333
ZNF496	-0.2565
SCAF1	0.542333333333333
KCTD8	-0.16925
TRAF3IP3	-0.530785714285714
LSR	2.0205
CXorf1	0.0438333333333334
C14orf112	0.520333333333333
EIF2B1	-0.23725
OMP	-0.1545
GSTZ1	0.96125
LOC92017	0.6925
ISLR2	1.4955
C12orf36	0.3765
GATA2	-2.07966666666667
GABRA5	-4.2325
CELSR2	0.303
STAM2	0.967
TNAP	-0.242
PTPMT1	-0.763666666666666
GRP	5.36625
SV2A	-1.3795
MAGEA12	-3.95375
CACNG1	3.031
C18orf19	-0.62125
GSG1	-0.146
PTPRJ	-0.284714285714286
FRMPD1	0.2625
ZNF668	0.60975
PLEKHJ1	-0.091375
ADAT1	-1.1986
TMEM50A	0.9531
UCN3	0.189
HOOK1	1.7265
IL17B	-1.2295
MLKL	-1.33866666666667
TTC14	-0.232166666666667
KLHL5	1.02625
CRYL1	-0.753666666666667
FOXH1	0.028
NFYB	-0.03725
PPM1G	-0.27875
GOLGA2LY1	-0.973
NMT1	-0.5995
HADHA	-0.8015
CHSY-2	1.2165
PLEKHF1	-0.0849285714285714
SAGE1	-2.6425
MUSTN1	-0.05825
SUHW4	1.05075
TFEB	2.2915
ZFYVE27	0.5325
ATG12	0.00283333333333334
BMI1	0.774
ZIM3	0.45775
MYH4	0.14175
MASP1	-0.812
KIAA0984	0.8785
RPAP2	-0.5905
ASB5	-0.08375
BOLA3	-1.26816666666667
MIA3	1.32416666666667
KRT35	0.1035
KIR3DL3	-0.375
MRPL51	-0.2905
SEMA3F	1.88366666666667
NDUFB2	0.428166666666667
LOC253012	-0.80925
FAM46C	0.2697
G6PC	-1.31625
CSAG3A	-4.43866666666667
PREX1	1.5755
SLC25A45	0.524375
MAPKBP1	0.7227
CPE	-0.6248
GNB1	-0.282125
CXCR6	0.9465
TRIM46	1.3085
C16orf3	0.447333333333333
HPSE	-0.063125
TIGD3	1.4235
SPG3A	2.7045
LCAT	-1.253
ST6GAL1	-1.38227777777778
POMC	0.46625
FLJ36031	-0.641833333333333
NSMAF	-1.07683333333333
SKIL	0.5095
ADSS	1.6565
HMGCS1	-2.1135
POLR3F	-0.712
RAB10	0.170125
ZNF277P	-1.682125
ZBTB7B	1.3455
DHRS1	0.894875
ABCC13	4.39075
CNOT3	0.384
NFKBIA	1.244
GAK	0.384
SFT2D2	1.13233333333333
HOXA6	-0.12
CRTC1	0.831
LY6D	-1.41116666666667
C20orf72	-1.04283333333333
CPT1A	0.277
LMO1	-2.139
EIF3I	-0.124
PRB4	-0.132
MCM3APAS	-2.04925
C20orf132	-0.1859
FOXF2	-2.93825
S100A12	-0.006
MLH1	0.138
ACTN1	0.5595
MRPL36	-0.515166666666667
C20orf106	-1.1565
FBXO6	2.78266666666667
MKS1	0.711166666666667
CX3CR1	-2.94625
PDE1B	1.202
PLP1	-3.5925
KISS1	-0.0623333333333333
C14orf2	0.498833333333333
TBC1D3P2	-0.521
COMMD6	0.766
ANKRD7	-1.3845
PTCHD1	-1.46325
NARS2	-1.2835
DOCK7	-0.66075
FAM127B	-0.60925
LOC390243	0.294
N6AMT2	0.598
ZNF391	-1.257
DNAJB14	-0.0443333333333333
WRB	0.043625
BPI	-0.327166666666667
TTC4	-0.693833333333333
FAM10A5	-0.604
GOT1L1	-0.1625
MAGED1	0.531125
RESP18	-0.6195
WFDC6	0.289
MT2A	-0.7975
C11orf56	0.65025
KIAA1432	0.5005
ROR1	-1.8105
HSD17B14	0.0688333333333333
ZFAND2B	0.07475
SAMD4B	0.3335
HEXA	0.158125
HNRNPU	0.311590909090909
USP39	-0.2335
NRD1	-0.63875
R3HDML	0.243
FLT4	0.323833333333333
OMG	0.258666666666667
OR52N4	0.65
LOC399818	-0.5525
ELA2	-1.6495
VENTXP1	0.3
RFC5	-0.853
OR52L1	0.1565
PAX5	0.415
FBXO2	-1.03325
GMEB1	-0.0935
AKT3	-1.20133333333333
CRB1	-0.300166666666667
CTTN	0.136833333333333
UTP15	-0.572833333333333
HSBP1	-0.608916666666667
PHF11	2.037
NDEL1	-0.519333333333333
USP8	0.084
BAIAP2	0.569
SI	0.476666666666667
ARSJ	-1.59083333333333
BAAT	-2.44725
KCNS3	3.92883333333333
LOC126147	-0.308333333333333
TMEM37	-0.502
C1orf162	2.48816666666667
MBD1	-0.1769
ITGAL	1.3345
WDR73	0.295
GKN2	-0.107
ARFGAP1	-0.87525
SLC5A8	-0.371666666666667
ZBTB40	0.3943
CYP4B1	2.76
LYPLAL1	0.1805
CHST3	-1.66
MAP3K9	0.2855
BTAF1	-1.21333333333333
TFAP2E	-0.1035
RBM35B	0.16375
LOC441251	0.0191666666666667
ANKRD25	-0.618166666666667
UQCRC2	-0.107
MAEA	0.3935
HYAL1	-2.9655
RNPEPL1	-0.200333333333333
CPSF2	-0.16425
PSD3	1.1681
ABCA13	-0.28925
AGR2	3.083375
GBX1	-0.4145
HDLBP	0.753214285714286
ACY3	0.51325
HECW1	0.088
ZNF519	-0.368
HOPX	2.770875
ZNF304	0.96925
OR12D3	0.3255
FKSG43	-0.179
METTL1	-0.265
MFSD3	0.7649
PSPH	-0.62825
CLCA3	0.286
DARS2	-0.997333333333333
CDC25A	-1.57416666666667
BAIAP2L1	0.20725
B3GNT5	-1.87925
USP29	-0.4375
ARHGEF10L	1.211
ATOX1	1.34875
ADAM30	0.17825
DNASE1	0.65825
STT3A	0.608333333333333
RAB6IP1	-0.2025
PTN	1.5651
C1orf106	-2.00653846153846
HECA	1.0965
RNF122	-0.05325
SLC22A18AS	0.7195
GNG8	0.432833333333333
ELP4	-0.41975
FAM65A	0.166833333333333
RPL10A	-0.896
IRS4	-0.2185
MACF1	1.1475
SEC24D	1.06325
LOC374395	1.101
TGFB2	0.15075
MDFIC	-0.3335
CHRNE	0.475333333333333
PCMTD2	-0.396666666666667
ATP6V0D1	-0.174666666666667
MTA2	0.425
LZTR1	-1.02733333333333
RAP1A	-0.635
AXIN1	0.61725
POLR1C	-0.37775
TRIO	0.182833333333333
PLXNA4A	-0.840916666666667
C5orf33	-0.517
DEPDC1B	-2.30925
ZNF473	0.422
MTM1	0.464125
GPR107	1.3065
CSNK1A1L	0.539333333333333
FLJ14154	0.58925
NLRC4	2.19625
ENPP4	1.36466666666667
PADI3	-1.076
RNF170	0.14225
CG018	1.025
C16orf7	-0.128
KCNE1	0.01725
NRM	-0.0168333333333333
SLC37A3	-0.0655
TPD52L2	-1.13333333333333
UNC5B	3.035
C12orf12	0.746833333333333
SDHB	-0.13175
CLRN1	0.194
NUDT10	-2.17316666666667
UGT3A1	0.494125
FBXW8	-0.2535
RHOF	0.7865
PTPLAD1	-0.144
MYO3B	-0.79775
DERA	-0.75925
TPP2	-0.517
C19orf53	0.713
GINS3	-1.220875
ST6GALNAC5	-0.2165
CHSY1	0.67475
MGC15705	-0.1025
GPR83	0.259166666666667
EXT2	-0.4635
DOLK	1.1975
TUBAL3	-1.22625
ACVRL1	1.5488
ABL2	-0.28775
C14orf156	0.494166666666667
PTPRZ1	-4.122875
DIP2C	0.5865
LAMP1	0.30775
RXRA	1.1337
MAP3K5	-0.3545
ALKBH1	0.7045
PDLIM7	0.104875
ARL14	-1.18
SNIP1	0.0581666666666667
TIMP3	1.68108333333333
RGS3	0.9155
SPAG16	1.6497
ABHD4	0.2295
ARHGEF12	0.9055
GLUD2	-0.6135
RAC2	-1.3363
UAP1L1	-0.0025
SLC18A3	-0.6745
YOD1	-1.76716666666667
RALY	0.011
HMOX2	0.72625
DGKH	0.2335
DBNDD2	1.2985
YIPF4	0.319875
THAP10	0.72975
ZNF513	0.84
HAGHL	0.819833333333333
ITGB4	0.8085
CCDC141	-1.5335
YTHDF3	-0.09375
C5orf28	0.42225
RPL7L1	-0.547125
TMEM30B	1.23685714285714
ANKRD35	0.336
DUOXA2	-0.2905
TBC1D5	-0.566875
DFNB59	-0.17
HRH4	0.55525
MYO6	2.9556
DNAJA4	2.85
RBM24	-0.29925
CEACAM20	-0.78575
RBM23	-0.129
NGFB	0.0625
C1orf63	-0.2674
KRTAP7-1	0.33
PERLD1	1.83375
NPB	-0.2
C17orf59	-0.3042
HSPBAP1	-0.58425
SLC15A4	-0.64725
PRTFDC1	-1.5675
OSMR	-0.0725714285714286
CYSLTR2	-0.4855
C19orf25	1.1663
KIAA1797	0.2095
NLRP6	-0.3605
FAM105B	-0.1028
SCRN2	-0.213666666666667
LRRC58	-0.6208
RNF17	0.06225
NEIL3	-1.772
FAM137A	-1.81225
SKP2	-2.725
PARVA	1.25641666666667
PKLR	-1.462
RNF34	0.332125
A3GALT2	-0.0165
C12orf50	0.0426666666666667
SUNC1	-0.813
FAM102B	0.686833333333333
CCT2	-1.13875
LRRC37A2	-0.5145
ARF4	0.615
SIKE	-0.2725
C8orf48	-0.967833333333333
MBTPS1	-0.0926428571428571
GPSN2	0.3855
NCF2	2.1785
SLC12A6	-0.120166666666667
MRPL48	-0.46125
HMGN3	-0.303666666666667
LRRC62	-1.00925
PAX9	-0.16375
FAM55A	-0.3095
C20orf42	-3.73833333333333
SCML2	-1.59616666666667
BCL9	1.134
FAM40A	-0.01275
C9orf41	-0.5455
ZNF774	0.7435
LETM1	-0.556
PLXNB1	0.726166666666667
NIPSNAP1	-0.688375
USP10	-1.3205
F9	0.29725
LIPE	1.64075
CNGB3	0.817
C12orf52	0.11875
PI4K2A	-0.027
MED8	0.46125
STAT4	1.2924
FGD4	-0.640333333333333
RNF145	-2.82383333333333
WDR32	1.2282
CLDN2	-0.014
TCEAL8	0.127
ZMYND8	0.3817
PDXK	0.24846875
GATAD2A	0.037
PTGES3	-0.5865
CCM2	-0.02125
TAP1	2.356625
ZNF670	-0.12425
ETS2	-1.41321428571429
C6orf166	-0.337166666666667
PRMT2	0.239642857142857
OR4B1	0.328
INTS8	-0.9855
CCDC102A	0.3135
CCDC83	-0.442166666666667
ITGA1	0.032
EPHA5	-1.3739
FAM24B	-0.574666666666667
TSGA10	1.3545
HAL	-1.58016666666667
MYOT	0.00500000000000001
SPACA3	-0.03175
BCL2L2	-0.205166666666667
CUGBP2	-1.40716666666667
CCNB3	1.88075
RNF113B	-0.23225
MERTK	-0.9605
BAG1	1.36875
VPS36	0.126
ORMDL3	-0.2445
C1orf190	-0.75025
ZNF625	0.2
CORO2B	-1.5495
ALOX15	-0.587
CST1	1.378
NUPR1	2.86316666666667
CCL7	2.638
SMCR5	-2.5175
DSC2	1.256
RBMS2	0.24625
GRIK4	1.974
TRIM65	-0.3284
TMPRSS6	0.665214285714286
TP53INP2	-0.339
GLB1L	0.812666666666667
LOC388284	-0.212
PUS1	-1.15328571428571
BCL9L	0.0235
OLFM1	0.852166666666667
RET	1.492375
MASTL	-1.27533333333333
ALX3	-0.08025
IL1RL1	-0.0561666666666667
ZNF765	-0.8495
C14orf138	-0.8825
SNX10	-1.9275
TAC4	-0.2775
C1orf64	4.469
POGK	1.021
MAPK9	0.529
ZNF366	1.6385
C8orf79	0.8861
CLDN7	1.600375
OR5AT1	0.2585
TRIM37	-0.9515
LRRC25	1.4995
GRHL2	2.9706
TEKT3	1.71375
LASS5	-0.0123333333333333
ABCC4	-2.25990909090909
DLG3	1.432625
VGLL1	0.376125
ZFP36L2	0.915666666666667
MFRP	-0.131833333333333
KIAA1799	0.44775
FLJ44379	1.269
PCNX	0.03775
ANXA9	2.529
CYP4V2	1.5631
PIK3C2A	-0.68125
SRR	-0.556
NOL3	-0.35875
IFITM2	2.5425
ARNTL2	-1.7845
ZNF595	0.51975
NLRP13	0.5395
ASPH	-0.943625
CPA2	-0.296
PVRIG	-1.90233333333333
LEPR	-0.82
C16orf42	0.735666666666667
SH3BGRL	2.98575
FAM77D	-0.844833333333333
FNDC7	0.172
C9orf6	0.674833333333333
NOTCH2NL	1.7005
PGBD1	-1.843
SYNGR2	0.899333333333333
PITPNA	-0.9618125
PRPF4B	-0.9154
SLC43A3	-1.70057142857143
NRBP1	-0.237
SLC25A22	0.77975
ILK	0.122375
SLC22A8	0.8335
MRPS7	-0.97175
PITX2	-1.25225
FABP3	-1.469625
OR1L1	0.606
LOC728215	-0.35225
BLID	-1.058
KIAA1217	2.26029411764706
TFPT	-0.1745
AP4B1	-0.635
VBP1	-1.875
OR1K1	0.0785
MORC3	0.34575
BHMT2	-0.809833333333334
C3orf10	0.5645
FZD7	-0.266666666666667
WFDC10A	0.201
PMS2CL	-0.5365
CCDC32	1.131
FA2H	-0.8425
ALG13	0.802
TTLL7	-0.465
SPOCK3	0.2675
SLC13A2	0.336
AIM1	0.53375
GPRC6A	0.2895
EGR2	2.81175
MED11	0.3175
WWC1	0.87025
SH3GL3	-3.59875
RIF1	-0.564142857142857
PRLH	0.062
VLDLR	-2.2485
DBT	0.029875
C21orf63	0.797
CGGBP1	-0.127625
KRTAP12-2	0.5495
TADA3L	0.101
ZBTB16	0.31875
PDGFB	0.90875
RFX1	0.851375
UQCRB	-0.5593
LOC133874	-0.152
HPS3	-3.08375
LGALS3BP	2.0263
DKFZP564O0823	1.02792857142857
MRFAP1L1	0.633
HOXA10	-1.80416666666667
NGB	0.257
KIF21A	-0.343307692307692
IFLTD1	0.3635
LZTS1	-1.0555
ARHGEF3	0.30775
RHBDL3	0.645
CSNK1G2	0.182166666666667
ChGn	-2.17025
KIAA1244	2.92516666666667
GABRB2	0.375
MGC72080	-0.756
CD27	2.0165
EGLN1	-1.4694
PEX13	0.59475
RWDD3	-0.39575
RNF12	-0.200833333333333
GRIN2B	0.546
ADAMTS14	-0.12725
DYDC2	1.40433333333333
ATP6AP1	0.7883
NR1H2	0.345666666666667
PDK2	0.1025
C3orf17	-0.4905
SLC38A2	-0.624785714285714
SLC25A29	1.212
C15orf29	0.375125
ADAM9	-0.933083333333333
TMUB2	-0.334125
GPR176	0.6515
AGK	-0.85825
MCCD1	0.11175
NDUFA4	0.171
TMEM146	0.11525
DUSP1	-0.90225
UNQ6975	0.388
EMX2OS	3.2325
INSM2	0.16475
LUZP4	-0.35775
SETD6	-2.19775
P2RY2	2.52675
SLC45A2	-0.889
RABGAP1	0.973166666666667
UBXD5	1.235
GPRC5A	1.3781
PAK3	0.27
LOC63920	0.4355
TGFBR1	0.847
KRTAP6-3	0.141
SFMBT2	0.105
CDC42	0.305
C11orf35	1.067
TTLL2	0.24725
UACA	0.0963333333333333
CD97	-2.2805
SETD5	-0.082375
NINJ2	-0.88725
PTER	0.2155
POMGNT1	0.36675
KRTAP4-2	-0.2195
ECGF1	2.923625
HRB	-0.130363636363636
ATP1B2	-0.2403
LOC400506	0.46825
COL4A3BP	0.41625
C6orf97	1.98625
GRHPR	0.561
TAS2R1	0.3905
SEMA7A	0.72575
EDF1	1.36725
ODF2L	0.3144
PCID2	-0.5265
GTF2H4	-0.564
ZCCHC3	-0.440375
CGB2	0.318166666666667
NEUROD1	0.68175
C20orf75	-0.2175
RP5-1054A22.3	1.5125
IFNA5	0.556
ZNF134	0.636916666666667
MGC119295	0.0403
ZSWIM6	-0.012125
SMEK1	0.4985
PCGF2	0.260875
C1orf102	3.30575
CYP2A13	0.3235
KCNH6	-0.2053
MDM1	0.6645
ALDH7A1	-1.12966666666667
C9orf75	2.0835
VDAC3	-0.335
OR51T1	-0.141
EIF3F	-0.681583333333333
KCNJ10	-0.630625
LENG8	0.17825
EDEM2	-0.081
CCNJL	0.780166666666667
DHX37	-0.681
CRYGN	-0.2755
AATF	-1.407375
ZNF630	1.959375
E2F5	-1.1425
WFDC13	-0.098
FTSJ3	-0.036
C4orf33	0.6685
LHFPL4	-2.239
C19orf56	0.123333333333333
SMAD4	0.221625
AFM	-0.217333333333333
G0S2	-2.44025
FCHSD2	0.6953
RRP1B	-0.9637
EEF1B2	-1.43983333333333
STAT6	0.7945
ZNF195	-0.40175
GNL1	-0.976666666666667
ZNRF2	0.937333333333333
PER3	1.180125
ASB16	0.682
C10orf10	0.0472142857142857
ADCY8	-2.84216666666667
C9orf58	0.0481666666666667
ARMC10	-0.166333333333333
PSG1	-0.639
DHX34	-0.1845
VARS2	0.011375
NFIC	0.636
ITPR2	-0.45
AGXT2	-0.5125
OR6K3	0.0495
H2AFZ	-0.55775
MLLT3	0.927
COX4I2	1.49125
CCNT2	-0.092125
PLK4	-1.61225
NUMBL	-0.687833333333333
MED16	0.7085
PLEKHQ1	0.68575
GOSR1	1.16666666666667
BTG4	-0.32475
RPL30	-0.201333333333333
IGSF5	1.11975
IGFL2	3.65533333333333
ELMOD2	1.20466666666667
SHC3	1.96016666666667
HAVCR1	-0.3665
DYNC2H1	0.934
RNF5	-0.532833333333333
C2orf7	0.2325
NLF1	1.451
KLHL25	0.5315
LRP10	1.2568
KRI1	0.078
PUS7L	-0.480166666666667
MGMT	1.73775
HOXD1	-0.878833333333333
CSH1	0.1697
ATG16L2	-1.12675
FLJ44635	-0.4675
CHODL	0.533
EXOSC8	-1.41
SLC28A1	-0.41675
MYO7B	-1.03433333333333
SEH1L	-0.586
MTNR1A	0.0153333333333333
TSPAN5	-0.138833333333333
CDC45L	-2.79016666666667
AMIGO1	-0.457
ATAD3A	-0.8435
OSGIN2	0.382
PDIK1L	0.5565
DARC	-0.248625
PIPSL	0.492
SHMT1	-1.16475
CRISP3	-0.338
POPDC2	1.94633333333333
ZRANB2	-0.391833333333333
FBXL8	1.577
TRIP13	-2.17909090909091
EIF5AL1	-1.3515
POU5F1P3	-4.45016666666667
IL6	-2.91033333333333
CXorf38	0.423666666666667
IFNA16	0.044
FBXL2	2.35583333333333
BRD1	-0.43025
STATH	-0.0555
FBXO44	0.258333333333333
MCCC2	-0.03825
CDC2	-0.8135
C5orf23	1.219
IVD	1.0025
C10orf122	-0.31675
MSL3L1	-0.6106
MVP	1.151
EPOR	-0.4473
ZMYM1	-0.119
BCL7C	1.03533333333333
PSTPIP2	1.6052
LYPD1	-1.428125
OR8G5	0.4645
ZP3	-0.881666666666667
BCAS4	1.67175
EDG6	0.7375
ISY1	-0.6535
PRAMEF2	-1.0305
CUL1	-0.3195
RNF213	1.5742
CCRK	1.90375
DHX9	-0.1855
C13orf29	1.0145
NCKAP1	0.431666666666667
MRPL43	0.921285714285714
XPR1	0.0605
PKN2	0.9138
PODNL1	1.1295
ZNF333	0.20825
DALRD3	0.8205
OPN1SW	-0.00799999999999999
BTBD6	0.9795
C11orf82	-0.5185
OR5P3	0.071
DUSP11	0.02225
L1CAM	-1.7237
NEK11	2.381
OR7E91P	0.5095
CNTN3	3.6023
CREB3L2	1.09475
ZBTB37	1.0855
KIAA1324L	1.11025
NDUFB10	1.025
NUDT2	0.0435
GTPBP8	-0.60825
CACNA1D	3.2775
PRKAA2	1.35983333333333
PRDM8	-0.3165
MGC16075	-0.315666666666667
KRT14	-1.36121428571429
PP8961	0.651375
MRPL18	0.0275
ABCG2	-3.01925
PACRG	0.39575
BBS2	-0.574
KREMEN2	-0.8515
FBXO21	0.64525
HNRPUL1	0.293833333333333
GRB10	-1.0515
CLSTN1	1.730375
LMAN2	0.5225
C17orf61	-0.8825
NIPSNAP3A	0.76425
INSIG2	-1.12283333333333
PCDHB7	-1.00083333333333
STXBP2	0.691125
CMAH	-0.407666666666667
SEMA5B	-1.4995
ZNF155	0.0665
COQ6	0.4445
PRPF4	0.138
TSPAN15	3.3526
VN1R5	-0.24925
LATS2	-0.02075
SELK	0.75425
PGK2	0.47275
MS4A1	-1.496125
TYW3	-0.3517
KRTAP5-1	1.2765
RCCD1	-1.595
BTN1A1	-0.107
DDX28	-1.15625
TMEM65	0.599875
LOC92345	0.28125
TTC31	-0.15
WDR46	-1.23333333333333
CHP2	-1.29433333333333
LSP1	0.18025
ZNF542	0.26375
EXOSC1	0.114
ARHGAP18	-0.320166666666667
LRRTM4	-0.5165
MAOB	2.73491666666667
CACNB4	-1.16225
MGC33846	3.718125
RANBP3L	0.613875
ATP5L	0.11075
ONECUT1	-2.881
NUDT9	0.98875
TMEM149	0.9655
STX17	1.64025
IGSF10	-4.2715
TMPRSS9	-0.1295
BMPR2	0.647166666666667
ALLC	0.03675
KLF7	0.4535
GCC1	0.2331
TIMM9	-0.4335
CDO1	-1.59633333333333
MGC10701	-0.065
IFI6	4.77133333333333
FRMD8	0.76125
MGAT2	-0.149
WBP5	0.163333333333333
CNIH2	1.0535
KIAA0907	-0.6641
KCNH8	-0.2365
CTSG	-2.82175
GRIK1	0.095
CUL5	0.584125
FRMD1	0.543
OR9A4	-0.27
SYT6	-1.6615
FOXD4L2	0.075
ANAPC2	0.321166666666667
OPN5	-0.1165
TAF13	-0.21675
LYG2	-0.47625
GGNBP1	0.256
C11orf40	-0.0195
OTX2	-0.6245
REG4	0.0101666666666666
EIF5	-0.1461875
PALB2	-0.284
SEPSECS	0.1293
RNASE3	-0.1815
TRIM49	-2.494
POLR2K	0.1545
GPR42	-0.028
C8B	-2.06975
SASS6	-0.4215
PREB	-0.675166666666667
OR3A3	0.485
TUBA8	-0.1195
IGLV2-14	-1.35675
STIL	-0.802
ANKFN1	-0.232666666666667
NME7	0.603
HOXC12	-0.292
UBE2C	-0.539375
FHOD1	-0.963
CDK2AP1	0.165166666666667
OR6K2	-0.0585
DHPS	0.59
RPL5	-0.873416666666667
TRGV5	0.7885
LOC541472	-0.04325
HCCS	-0.6761
DENND1B	3.1635
LHX3	0.7225
OR5D16	0.192
CXorf57	-0.498333333333333
IRF2BP1	1.16125
NDST2	0.758
LCE3D	0.4555
BOLL	1.342625
SYT3	-0.579
PIH1D2	1.98525
C20orf7	-0.875
IL1R2	-0.624666666666667
SLAMF9	0.9355
PPME1	0.481125
PIK3CA	-0.28
TRAPPC1	-0.258125
COLEC10	-0.656
SLC9A6	-1.75
PDDC1	0.286583333333333
CCDC53	0.54925
GK3P	-0.43475
DAZL	-0.96325
BRI3	0.22075
SDK1	-1.514
CYP2C18	-0.11975
IFI44L	6.5135
RPL3L	0.24
FUT9	3.11133333333333
KIFC2	-0.177833333333333
PMP2	-0.3295
SLC4A9	-0.254
PLAG1	-2.08216666666667
MYCBP2	0.402333333333333
OR4E2	-0.207
CCDC65	1.87525
C16orf82	0.011375
ENTPD4	0.175125
BRP44L	-0.064625
PMP22CD	0.32775
TMCO4	0.968833333333333
KCNN1	-0.519
WDR35	0.777
CCDC80	0.8
C3orf31	-1.122
SLC7A9	-0.8495
TMEM190	-0.4405
DBC1	-1.981
FADS3	-1.07766666666667
PDZD8	-0.621
GRM5	0.265125
AZGP1	4.1322
PEX3	-0.6365
MED1	-0.998357142857143
ATG4C	-2.0135
HNRPH3	-1.128125
FAM109B	1.8295
C4orf17	0.166
CA10	-0.6385
OPRD1	-0.45
CCL16	-0.89225
SACM1L	-0.864
CST6	5.65825
CD63	1.088625
LGI1	-1.492
ZNF784	0.94325
CRYBB1	-1.134
CX3CL1	-0.21915
TOP2A	-2.195125
GYPB	-2.50466666666667
GADD45GIP1	0.0015
FEN1	-1.057875
IGF1R	1.266625
WDR72	-1.55766666666667
PURG	-1.37716666666667
DEFB126	-0.49025
PKD1L1	0.375
CAV1	-3.0035
GNPDA2	0.9314
DGAT2	-0.106125
NLGN1	1.4895
STRBP	0.630875
HPRT1	-0.882166666666667
FANCI	-1.057625
PSMA7	0.32375
DBF4B	-0.576333333333333
TTF1	-0.181
RAD54L	-1.21925
ELOF1	0.233
PLAGL2	0.25475
ZNF256	0.91675
HMGCL	0.93775
MSI2	0.949166666666667
RPESP	-1.34333333333333
C11orf60	1.1645
ABCD1	0.4935
ACAA1	0.9859
SPARCL1	3.8705
IL6ST	2.7409
ZNF319	-0.3775
TMEM109	-0.4333
FAM90A1	0.536333333333333
IL22RA1	0.507
ATP4B	-0.0045
TEC	-0.556
C7orf30	-1.5065
TXNDC2	0.705333333333333
ABCB4	-0.82925
KIAA1191	0.559375
C9orf38	0.1095
SFTPB	0.34175
CNTNAP2	3.744
FRK	1.877
TBX19	-0.0325
CHD4	0.08675
C6orf26	-2.405
MOSC2	1.093
IKBKE	0.39975
HIF1A	-2.51483333333333
LOC595101	0.0345
RELA	0.392666666666667
TMEM16B	-1.484
ABHD12B	3.5865
TSEN34	0.84175
KIF18A	-1.963
TXNDC9	-0.5285
SPATA2L	0.4375
SEMA4G	-1.0065
C21orf91	-0.5035
MATN1	0.269
KCNIP4	0.0565
TUSC1	1.76925
OR4C15	-0.269
ARMCX6	0.206833333333333
WBSCR27	0.0848333333333333
OR52I2	0.7875
KIAA1604	-1.0175
DYNC1I1	-1.042
PPP4C	0.03325
SLC47A2	-2.11316666666667
TREH	-0.128375
CD48	-0.3495
ST14	1.90633333333333
PKN1	-0.31575
SPON2	1.76825
XBP1	2.08708333333333
SFRS12	-0.389166666666667
EFCAB6	2.03275
SELT	-0.174
SLC39A2	0.621
ERF	-0.8335
ARL3	0.851125
SURF6	-0.5258
MLLT10	-0.664761904761905
FLJ11171	-0.628666666666667
TDGF1	-4.15216666666667
ERCC6	0.15575
EIF2AK4	0.460625
BAZ1A	0.182333333333333
LRRN3	-0.222833333333333
TMC3	0.4235
EFTUD1	-0.3265
PTPRO	0.685166666666667
CLEC12A	-0.328125
ACBD4	0.08425
ZDHHC14	0.097125
OTUD7B	1.487125
ACTB	-0.0106875
MSRA	0.3325
LCE5A	1.8905
IFI35	1.538
BSCL2	1.028
ANKRD12	0.265916666666667
CFHR2	0.439
RGAG1	1.08766666666667
HSFY1	-1.1445
SLC30A5	0.066
IMPG1	-0.0935
GPR109A	0.583
ZNF185	2.1265
IYD	0.093
NPCDR1	0.273
SERPINA13	0.5535
HMGCLL1	-1.32875
NEUROG1	1.11483333333333
UBQLN1	0.64925
LIN37	0.75575
SOCS2	-3.953625
DSCR4	-1.473125
XKR6	-2.335
GPR142	0.408
KRTAP13-3	0.3075
CCDC15	-0.468666666666667
MOS	-0.02
CD1E	-1.3355
OFCC1	0.3965
FAM83D	-1.82175
SRFBP1	-0.79475
C9orf96	-0.442
DHDH	0.622
CCDC90A	-0.4325
RABL3	0.7263
CD320	-1.67616666666667
ANGEL2	0.181416666666667
MRPL21	0.482
SMG6	0.686166666666667
INSR	1.7196875
FLJ14816	-0.3245
GLRB	0.572833333333333
C9orf89	2.3935
CIZ1	-0.711375
URG4	-0.119333333333333
LRDD	-0.4375
CBY1	0.151
NFX1	-0.033
MTERFD2	0.504642857142857
C19orf23	0.5015
PGC	-2.485875
IER3IP1	0.6382
RASAL2	1.22875
C1orf89	0.3035
SYNJ1	-0.43025
NFKBIE	0.48875
FLJ40125	-0.00916666666666667
TCEB2	0.6077
NOG	-1.969
POLR2J2	-0.0593333333333333
HLA-B	3.4895
PCDHA1	-0.748
PPP2R2B	-1.65525
ARHGEF17	0.909333333333333
TCF7L2	0.577642857142857
CHD5	-0.486833333333333
ZNF431	-0.519
TBC1D25	0.01575
ZNF800	-0.2635
SCUBE2	4.65972727272727
MYCBP	0.406333333333333
GPX5	0.532
C6orf129	-0.3715
QSER1	-0.5685
ULK2	0.88075
PIGO	0.983166666666667
