Hybridization REF	TCGA-BH-A0BM-11A-12R-A089-07
SFT2D2	0.544833333333333
HOXA6	-0.2005
CRTC1	-0.592875
LY6D	2.4495
C20orf72	-0.314
CPT1A	-0.6005
LMO1	-1.1865
EIF3I	-0.15925
PRB4	-0.13425
MCM3APAS	-0.94425
C20orf132	0.1084
FOXF2	-3.555
S100A12	0.03175
MLH1	-0.748666666666667
ACTN1	1.4508
MRPL36	-0.722666666666667
C20orf106	-0.5135
FBXO6	-0.179
MKS1	-0.0766666666666667
CX3CR1	0.167625
PDE1B	0.469
PLP1	-1.30525
KISS1	0.0434
C14orf2	-1.10783333333333
TBC1D3P2	-1.3135
COMMD6	1.4422
ANKRD7	-0.93725
PTCHD1	3.414375
NARS2	-0.4615
DOCK7	0.321875
FAM127B	-0.1895
LOC390243	-0.131666666666667
N6AMT2	0.47625
ZNF391	0.4925
DNAJB14	0.791
WRB	-0.12675
BPI	0.609083333333333
TTC4	-0.151333333333333
FAM10A5	0.74775
GOT1L1	0.0749
MAGED1	-0.485625
RESP18	-0.0215
WFDC6	0.2495
MT2A	-0.285
C11orf56	0.21125
KIAA1432	-1.1235
ROR1	-0.216
HSD17B14	0.786833333333333
ZFAND2B	-0.096875
SAMD4B	-0.47525
HEXA	-0.19875
HNRNPU	0.231363636363636
USP39	-0.51975
NRD1	-0.74925
R3HDML	-0.452
FLT4	0.0205
OMG	0.106833333333333
OR52N4	0.149
LOC399818	-0.13925
ELA2	-2.3185
VENTXP1	-0.69
RFC5	-1.5075
OR52L1	0.4495
PAX5	-0.5675
FBXO2	2.5125
GMEB1	0.7275
AKT3	0.629166666666667
CRB1	0.00650000000000001
CTTN	-0.446666666666667
UTP15	-0.1925
HSBP1	-0.15725
PHF11	1.72075
NDEL1	0.442166666666667
USP8	0.266
BAIAP2	-0.1513125
SI	0.360333333333333
ARSJ	0.456166666666667
BAAT	-2.30025
KCNS3	2.56566666666667
LOC126147	0.359166666666667
TMEM37	0.2915
C1orf162	2.8505
MBD1	0.1304
ITGAL	-0.518666666666667
WDR73	-0.3715
GKN2	-0.110333333333333
ARFGAP1	-1.7885
SLC5A8	0.582333333333333
ZBTB40	0.0956
CYP4B1	3.356
LYPLAL1	-0.921
CHST3	1.064
MAP3K9	-0.1595
BTAF1	-0.153666666666667
TFAP2E	0.0925
RBM35B	0.27875
LOC441251	-0.524
ANKRD25	-0.0108333333333333
UQCRC2	0.178
MAEA	0.315916666666667
HYAL1	-1.7983
RNPEPL1	-0.189666666666667
CPSF2	-0.871
PSD3	0.0339
ABCA13	-0.266375
AGR2	1.2795
GBX1	0.202
HDLBP	0.07
ACY3	0.0115
HECW1	0.12775
ZNF519	0.308
HOPX	2.1305
ZNF304	1.771875
OR12D3	0.1375
FKSG43	-0.1505
METTL1	-0.297375
MFSD3	-0.9322
PSPH	-1.3195
CLCA3	-0.5195
DARS2	-2.12566666666667
CDC25A	-2.54766666666667
BAIAP2L1	-0.6055
B3GNT5	1.35425
USP29	-0.05625
ARHGEF10L	1.6136
ATOX1	-1.041625
ADAM30	-0.179333333333333
DNASE1	-1.16275
STT3A	0.232416666666667
RAB6IP1	0.45125
PTN	5.4202
C1orf106	-0.216076923076923
HECA	1.952
RNF122	0.654
SLC22A18AS	-0.8545
GNG8	-0.544666666666667
ELP4	-0.56725
FAM65A	-0.127
RPL10A	1.04183333333333
IRS4	1.0295
MACF1	1.2765
SEC24D	-0.21225
LOC374395	-0.11925
TGFB2	1.66225
MDFIC	0.48175
CHRNE	0.112833333333333
PCMTD2	0.454
ATP6V0D1	-0.402
MTA2	0.45925
LZTR1	-0.989666666666667
RAP1A	0.729166666666667
AXIN1	-0.38525
POLR1C	0.3135
TRIO	-0.66725
PLXNA4A	0.25
C5orf33	-0.434
DEPDC1B	-4.3235
ZNF473	-0.296166666666667
MTM1	1.078375
GPR107	0.152
CSNK1A1L	0.617666666666667
FLJ14154	-0.7
NLRC4	2.8075
ENPP4	2.07233333333333
PADI3	-0.458
RNF170	-0.27475
CG018	3.2395
C16orf7	-0.37125
KCNE1	2.86575
NRM	-1.113
SLC37A3	0.370285714285714
TPD52L2	-1.37816666666667
UNC5B	-0.0935
C12orf12	0.258666666666667
SDHB	-0.49175
CLRN1	0.24375
NUDT10	0.755
UGT3A1	0.095875
FBXW8	-0.14725
RHOF	-1.31025
PTPLAD1	-0.395
MYO3B	0.147666666666667
DERA	-0.71125
TPP2	-0.93275
C19orf53	-0.657333333333333
GINS3	-0.9695
ST6GALNAC5	3.12
CHSY1	0.56175
MGC15705	-0.921
GPR83	0.364666666666667
EXT2	0.18525
DOLK	-0.37675
TUBAL3	0.31925
ACVRL1	1.4576
ABL2	-0.726583333333333
C14orf156	-1.15366666666667
PTPRZ1	-0.212
DIP2C	0.45675
LAMP1	1.065875
RXRA	-0.3528
MAP3K5	1.44475
ALKBH1	0.234833333333333
PDLIM7	-0.109375
ARL14	-1.745
SNIP1	0.340333333333333
TIMP3	2.11425
RGS3	-0.0965
SPAG16	0.3253
ABHD4	-0.175
ARHGEF12	1.02733333333333
GLUD2	0.1545
RAC2	-1.1623
UAP1L1	-1.0945
SLC18A3	0.2045
YOD1	0.226083333333333
RALY	-0.75075
HMOX2	0.01125
DGKH	0.0465
DBNDD2	1.42066666666667
YIPF4	0.560125
THAP10	-0.24125
ZNF513	0.051
HAGHL	-3.0175
ITGB4	2.011
CCDC141	-0.859
YTHDF3	0.459
C5orf28	0.2025
RPL7L1	-0.40325
TMEM30B	1.15821428571429
ANKRD35	3.6105
DUOXA2	-0.32775
TBC1D5	0.384125
DFNB59	0.7505
HRH4	0.48425
MYO6	1.7137
DNAJA4	1.085375
RBM24	-0.1985
CEACAM20	-1.8565
RBM23	0.337
NGFB	0.1225
C1orf63	0.0956
KRTAP7-1	0.0445
PERLD1	1.45475
NPB	-0.038
C17orf59	0.8601
HSPBAP1	0.15425
SLC15A4	0.6215
PRTFDC1	0.15575
OSMR	-0.534714285714286
CYSLTR2	0.116
C19orf25	-0.4796
KIAA1797	-0.12
NLRP6	-0.4765
FAM105B	-0.0561
SCRN2	0.312833333333333
LRRC58	-0.0438
RNF17	0.297
NEIL3	-4.0605
FAM137A	-1.08
SKP2	-3.15275
PARVA	1.51391666666667
PKLR	-1.2535
RNF34	0.146625
A3GALT2	0.05525
C12orf50	0.328166666666667
SUNC1	-0.97375
FAM102B	-0.3915
CCT2	-1.10475
LRRC37A2	0.128
ARF4	0.3855
SIKE	0.21725
C8orf48	1.499
MBTPS1	0.526357142857143
GPSN2	-0.646
NCF2	1.357
SLC12A6	0.179833333333333
MRPL48	-0.51675
HMGN3	0.4
LRRC62	-1.1855
PAX9	0.076125
FAM55A	0.439
C20orf42	-0.116666666666667
SCML2	-0.63
BCL9	-0.06325
FAM40A	-0.5655
C9orf41	-0.412
ZNF774	0.5115
LETM1	-1.5985
PLXNB1	0.296666666666667
NIPSNAP1	-0.7045
USP10	-0.3175
F9	0.08125
LIPE	3.29375
CNGB3	0.0005
C12orf52	-0.624
PI4K2A	-0.337875
MED8	-0.14825
STAT4	1.8341
FGD4	1.4085
RNF145	-0.225166666666667
WDR32	0.0254
CLDN2	0.1195
TCEAL8	1.13325
ZMYND8	-0.9856
PDXK	-0.6985625
GATAD2A	-0.69375
PTGES3	-0.6045
CCM2	-0.63525
TAP1	0.458375
ZNF670	0.5375
ETS2	0.562928571428571
C6orf166	0.345166666666667
PRMT2	1.029
OR4B1	0.062
INTS8	-0.7395
CCDC102A	0.60875
CCDC83	-1.2208
ITGA1	-0.1714
EPHA5	-1.0886
FAM24B	-1.14
TSGA10	2.3845
HAL	-1.35716666666667
MYOT	1.5335
SPACA3	-0.00499999999999999
BCL2L2	0.486833333333333
CUGBP2	0.8335
CCNB3	0.28325
RNF113B	0.042
MERTK	1.24275
BAG1	0.54125
VPS36	-0.02975
ORMDL3	0.5199
C1orf190	2.33525
ZNF625	0.2035
CORO2B	-0.29625
ALOX15	1.225
CST1	-0.9725
NUPR1	2.1425
CCL7	-0.02975
SMCR5	-2.545
DSC2	2.7265
RBMS2	-0.04325
GRIK4	0.2225
TRIM65	0.0389
TMPRSS6	0.0147142857142857
TP53INP2	-1.059
GLB1L	0.787
LOC388284	0.408666666666667
PUS1	-1.04228571428571
BCL9L	0.1975
OLFM1	-0.311916666666667
RET	-1.30675
MASTL	-2.37833333333333
ALX3	-0.10775
IL1RL1	-0.467666666666667
ZNF765	-0.2277
C14orf138	-0.0235
SNX10	-1.14116666666667
TAC4	0.3395
C1orf64	2.051875
POGK	0.148625
MAPK9	-0.41175
ZNF366	2.63625
C8orf79	3.4526
CLDN7	1.53275
OR5AT1	0.293
TRIM37	-1.967
LRRC25	1.0085
GRHL2	2.8979
TEKT3	1.39175
LASS5	-0.0601666666666667
ABCC4	-1.85175
DLG3	0.490375
VGLL1	2.996
ZFP36L2	3.02883333333333
MFRP	-0.0553333333333333
KIAA1799	0.599
FLJ44379	0.218
PCNX	0.32075
ANXA9	-0.127
CYP4V2	1.6337
PIK3C2A	0.603
SRR	0.347
NOL3	-0.53875
IFITM2	0.4405
ARNTL2	-1.714
ZNF595	1.6985
NLRP13	0.3265
ASPH	0.346125
CPA2	0.193
PVRIG	-1.351
LEPR	0.460166666666667
C16orf42	-0.3915
SH3BGRL	2.12125
FAM77D	0.6205
FNDC7	0.1285
C9orf6	0.415666666666667
NOTCH2NL	0.186166666666667
PGBD1	-0.225
SYNGR2	-0.468166666666667
PITPNA	-0.3409375
PRPF4B	-0.2446
SLC43A3	-0.4975
NRBP1	-0.38175
SLC25A22	-0.5075
ILK	0.304875
SLC22A8	-0.1725
MRPS7	-0.48275
PITX2	-1.6335
FABP3	-0.23225
OR1L1	-0.464
LOC728215	-1.174
BLID	-0.8795
KIAA1217	4.00541176470588
TFPT	-0.648
AP4B1	-0.55175
VBP1	-1.06075
OR1K1	0.1085
MORC3	0.75575
BHMT2	0.524666666666667
C3orf10	0.662875
FZD7	3.72216666666667
WFDC10A	0.0125
PMS2CL	-0.448125
CCDC32	0.713666666666667
FA2H	-1.11275
ALG13	-0.7225
TTLL7	-0.6556
SPOCK3	1.94475
SLC13A2	0.3855
AIM1	2.60275
GPRC6A	1.0255
EGR2	6.60675
MED11	0.45675
WWC1	2.35625
SH3GL3	-2.134
RIF1	0.144285714285714
PRLH	-0.6495
VLDLR	-0.507
DBT	0.546375
C21orf63	1.65175
CGGBP1	-0.160125
KRTAP12-2	0.3745
TADA3L	-0.331125
ZBTB16	4.08375
PDGFB	0.77975
RFX1	-0.0045
UQCRB	-0.0877
LOC133874	-0.511
HPS3	-1.66275
LGALS3BP	-0.5679
DKFZP564O0823	2.34035714285714
MRFAP1L1	1.10625
HOXA10	-0.093
NGB	0.1585
KIF21A	-0.013
IFLTD1	0.027
LZTS1	1.05675
ARHGEF3	1.968
RHBDL3	-0.8645
CSNK1G2	-0.466
ChGn	0.0345
KIAA1244	1.18933333333333
GABRB2	0.162
MGC72080	-2.2165
CD27	2.46575
EGLN1	-1.6924
PEX13	0.20375
RWDD3	0.2945
RNF12	-0.798666666666667
GRIN2B	0.1135
ADAMTS14	-1.206875
DYDC2	-0.0503333333333333
ATP6AP1	-0.1928
NR1H2	-0.46
PDK2	0.6315
C3orf17	0.065
SLC38A2	-0.487
SLC25A29	-0.021
C15orf29	0.7865
ADAM9	-0.6805
TMUB2	0.0905
GPR176	-0.319
AGK	-0.407
MCCD1	0.88875
NDUFA4	-0.60875
TMEM146	-0.204
DUSP1	2.104875
UNQ6975	-0.398
EMX2OS	3.42375
INSM2	0.06625
LUZP4	0.11525
SETD6	0.1975
P2RY2	2.0395
SLC45A2	-1.329
RABGAP1	0.9535
UBXD5	-0.057625
GPRC5A	-1.9561
PAK3	3.99283333333333
LOC63920	0.12375
TGFBR1	0.1279
KRTAP6-3	1.18775
SFMBT2	0.01325
CDC42	-0.3286875
C11orf35	-0.3165
TTLL2	0.271333333333333
UACA	0.930333333333333
CD97	-1.2938
SETD5	-0.16575
NINJ2	-1.844
PTER	0.651333333333333
POMGNT1	-0.406
KRTAP4-2	0.328
ECGF1	0.4095
HRB	-0.489818181818182
ATP1B2	0.3134
LOC400506	-0.63
COL4A3BP	1.2015
C6orf97	0.8895
GRHPR	0.3965
TAS2R1	0.76
SEMA7A	-1.389
EDF1	0.33075
ODF2L	0.9838
PCID2	-0.309
GTF2H4	-1.35716666666667
ZCCHC3	-0.31475
CGB2	1.5545
NEUROD1	-0.0345
C20orf75	-0.1775
RP5-1054A22.3	1.51166666666667
IFNA5	0.0725
ZNF134	0.415833333333333
MGC119295	-1.5188
ZSWIM6	-0.345125
SMEK1	0.681166666666667
PCGF2	-0.173375
C1orf102	2.2725
CYP2A13	0.421
KCNH6	-0.3111
MDM1	0.6164
ALDH7A1	0.771166666666667
C9orf75	-0.976
VDAC3	-0.376625
OR51T1	0.41
EIF3F	-0.0633333333333333
KCNJ10	-0.6615
LENG8	-0.13575
EDEM2	-0.145
CCNJL	0.456666666666667
DHX37	-0.7515
CRYGN	0.5945
AATF	-0.804375
ZNF630	1.1385
E2F5	-0.661
WFDC13	-0.302
FTSJ3	-0.95
C4orf33	0.72925
LHFPL4	-2.52975
C19orf56	0.29325
SMAD4	1.006
AFM	-0.356666666666667
G0S2	2.7865
FCHSD2	-0.0787
RRP1B	-1.1546
EEF1B2	0.109
STAT6	2.0995
ZNF195	0.28275
GNL1	-0.1905
ZNRF2	0.138666666666667
PER3	-0.0335
ASB16	-0.10725
C10orf10	2.68521428571429
ADCY8	-1.64083333333333
C9orf58	1.31416666666667
ARMC10	-0.512333333333333
PSG1	-1.028
DHX34	-0.44875
VARS2	-1.268
NFIC	0.659
ITPR2	2.175
AGXT2	0.1045
OR6K3	0.0965
H2AFZ	-1.55541666666667
MLLT3	0.622
COX4I2	1.47125
CCNT2	0.67225
PLK4	-2.50125
NUMBL	-0.362166666666667
MED16	-0.223
PLEKHQ1	0.61325
GOSR1	0.723444444444444
BTG4	-0.5035
RPL30	0.650666666666667
IGSF5	0.234
IGFL2	-0.455833333333333
ELMOD2	0.0666666666666667
SHC3	-1.01266666666667
HAVCR1	-0.093
DYNC2H1	0.72375
RNF5	-0.5255
C2orf7	-0.935
NLF1	-0.5305
KLHL25	0.79775
LRP10	0.9324
KRI1	-0.36625
PUS7L	-0.579333333333333
MGMT	0.83025
HOXD1	-0.282
CSH1	0.0421
ATG16L2	-1.43425
FLJ44635	1.1265
CHODL	1.8005
EXOSC8	-1.12675
SLC28A1	-0.239
MYO7B	-0.693333333333333
SEH1L	-0.4556
MTNR1A	-0.0675
TSPAN5	0.233833333333333
CDC45L	-4.45566666666667
AMIGO1	0.292
ATAD3A	-1.6355
OSGIN2	-0.167833333333333
PDIK1L	0.419833333333333
DARC	3.069375
PIPSL	0.086
SHMT1	-0.07525
CRISP3	0.5435
POPDC2	2.74866666666667
ZRANB2	-0.159333333333333
FBXL8	-1.09175
TRIP13	-3.45363636363636
EIF5AL1	-1.554
POU5F1P3	-5.05066666666667
IL6	-1.193
CXorf38	-0.993
IFNA16	-0.1345
FBXL2	1.50916666666667
BRD1	1.09925
STATH	0.219
FBXO44	0.677
MCCC2	-1.4325
CDC2	-3.4972
C5orf23	0.515
IVD	-0.135333333333333
C10orf122	-0.38475
MSL3L1	0.3915
MVP	-0.0815
EPOR	-0.5839
ZMYM1	0.0401666666666667
BCL7C	0.252833333333333
PSTPIP2	1.1596
LYPD1	-2.223
OR8G5	0.2665
ZP3	-0.472333333333333
BCAS4	-0.698166666666667
EDG6	1.56625
ISY1	-0.1
PRAMEF2	-0.6975
CUL1	-0.0575
RNF213	-0.4439
CCRK	0.69225
DHX9	0.04275
C13orf29	-1.043
NCKAP1	0.703333333333333
MRPL43	0.9135
XPR1	-0.30625
PKN2	0.3559
PODNL1	1.2055
ZNF333	0.629375
DALRD3	0.23025
OPN1SW	0.203
BTBD6	0.2705
C11orf82	-2.969
OR5P3	0.133
DUSP11	0.64225
L1CAM	-1.2117
NEK11	1.99116666666667
OR7E91P	0.9475
CNTN3	1.3551
CREB3L2	-0.75825
ZBTB37	0.2855
KIAA1324L	0.15625
NDUFB10	-0.51
NUDT2	0.16175
GTPBP8	-0.14975
CACNA1D	0.0335
PRKAA2	-0.704166666666667
PRDM8	0.19
MGC16075	-0.333333333333333
KRT14	3.49635714285714
PP8961	-0.1835
MRPL18	0.0885
ABCG2	-1.26075
PACRG	3.03525
BBS2	0.81025
KREMEN2	-3.8125
FBXO21	1.1
HNRPUL1	0.0841666666666667
GRB10	0.4745
CLSTN1	0.672625
LMAN2	-0.4819
C17orf61	0.00675
NIPSNAP3A	0.94225
INSIG2	-0.690333333333333
PCDHB7	1.5605
STXBP2	-0.48875
CMAH	0.520333333333333
SEMA5B	0.10725
ZNF155	0.8985
COQ6	-0.314333333333333
PRPF4	-0.734
TSPAN15	1.8127
VN1R5	0.30375
LATS2	1.202
SELK	0.23
PGK2	0.28675
MS4A1	-0.46575
TYW3	0.046
KRTAP5-1	-1.14375
RCCD1	-1.65083333333333
BTN1A1	0.3805
DDX28	0.2295
TMEM65	0.290125
LOC92345	0.12325
TTC31	-0.57425
WDR46	-0.7745
CHP2	-0.350333333333333
LSP1	-0.609125
ZNF542	0.377
EXOSC1	-0.36475
ARHGAP18	-0.1375
LRRTM4	0.10875
MAOB	4.23558333333333
CACNB4	0.24575
MGC33846	0.7125
RANBP3L	2.381875
ATP5L	0.338625
ONECUT1	-2.656
NUDT9	0.4115
TMEM149	-0.5505
STX17	0.87475
IGSF10	-2.48775
TMPRSS9	0.245
BMPR2	1.07883333333333
ALLC	-0.139
KLF7	0.35525
GCC1	0.7574
TIMM9	-0.30075
CDO1	2.737
MGC10701	-0.170166666666667
IFI6	-0.466
FRMD8	1.04275
MGAT2	-0.113
WBP5	0.985666666666667
CNIH2	-0.6
KIAA0907	-1.2249
KCNH8	3.432
CTSG	-2.6095
GRIK1	3.21283333333333
CUL5	0.87575
FRMD1	-0.0785
OR9A4	0.395
SYT6	-0.912875
FOXD4L2	0.82025
ANAPC2	-0.598833333333333
OPN5	-0.7505
TAF13	-0.53275
LYG2	-0.2985
GGNBP1	-0.157
C11orf40	-0.144
OTX2	-1.2305
REG4	-0.74075
EIF5	-0.3385625
PALB2	-0.50125
SEPSECS	-0.3718
RNASE3	-0.2325
TRIM49	-1.7805
POLR2K	-0.4274
GPR42	-0.277
C8B	-1.291
SASS6	-0.157
PREB	-0.967833333333333
OR3A3	0.3815
TUBA8	0.59025
IGLV2-14	-3.0765
STIL	-3.324
ANKFN1	-0.515666666666667
NME7	-0.17325
HOXC12	-0.6035
UBE2C	-3.23725
FHOD1	-1.4115
CDK2AP1	0.2575
OR6K2	0.43875
DHPS	-0.46675
RPL5	0.55875
TRGV5	0.104
LOC541472	0.7475
HCCS	-0.1887
DENND1B	1.2125
LHX3	-0.2315
OR5D16	-0.0215
CXorf57	-0.138833333333333
IRF2BP1	1.07175
NDST2	0.155666666666667
LCE3D	-0.562
BOLL	0.5005
SYT3	-0.664
PIH1D2	0.3415
C20orf7	-0.696833333333333
IL1R2	0.249666666666667
SLAMF9	-0.9385
PPME1	-0.515125
PIK3CA	1.18875
TRAPPC1	-0.244875
COLEC10	-0.78525
SLC9A6	0.048
PDDC1	-0.46
CCDC53	0.50375
GK3P	-1.05125
DAZL	-0.34525
BRI3	-0.32375
SDK1	0.024625
CYP2C18	-0.23875
IFI44L	1.8425
RPL3L	0.4125
FUT9	1.5165
KIFC2	-0.710166666666667
PMP2	-0.268
SLC4A9	-0.073
PLAG1	-1.54066666666667
MYCBP2	0.75
OR4E2	0.622
CCDC65	0.81475
C16orf82	0.36325
ENTPD4	-0.11725
BRP44L	0.163125
PMP22CD	-0.3345
TMCO4	1.348
KCNN1	-0.457166666666667
WDR35	-0.375
CCDC80	0.92125
C3orf31	-0.56175
SLC7A9	-0.63425
TMEM190	-1.1915
DBC1	1.72183333333333
FADS3	-0.9365
PDZD8	0.2645
GRM5	0.096
AZGP1	3.6252
PEX3	0.714
MED1	-0.162285714285714
ATG4C	-0.599
HNRPH3	0.047625
FAM109B	1.17725
C4orf17	-0.07
CA10	-0.4755
OPRD1	0.0825
CCL16	-1.39275
SACM1L	0.02025
CST6	4.40975
CD63	0.21575
LGI1	-0.18875
ZNF784	-0.63825
CRYBB1	-1.7945
CX3CL1	2.8597
TOP2A	-4.084375
GYPB	-3.3435
GADD45GIP1	-1.056
FEN1	-2.533875
IGF1R	0.595
WDR72	-0.720166666666667
PURG	-0.192166666666667
DEFB126	0.318
PKD1L1	0.63725
CAV1	0.5689
GNPDA2	0.7984
DGAT2	0.863125
NLGN1	-1.57325
STRBP	-0.449
HPRT1	-1.14983333333333
FANCI	-3.455625
PSMA7	-0.541
DBF4B	-0.839
TTF1	-0.30525
RAD54L	-3.46825
ELOF1	-0.731
PLAGL2	-0.909
ZNF256	0.3425
HMGCL	-0.3585
MSI2	-1.33266666666667
RPESP	2.76
C11orf60	0.545
ABCD1	-1.1045
ACAA1	0.1948
SPARCL1	5.25135714285714
IL6ST	0.8719
ZNF319	1.38975
TMEM109	0.2349
FAM90A1	0.313
IL22RA1	0.7545
ATP4B	-0.8175
TEC	-0.4366
C7orf30	-0.76625
TXNDC2	-0.810333333333333
ABCB4	-0.7745
KIAA1191	1.149125
C9orf38	-0.151
SFTPB	0.22875
CNTNAP2	-1.82191666666667
FRK	1.255
TBX19	0.867
CHD4	-0.141
C6orf26	-2.62133333333333
MOSC2	1.66375
IKBKE	-0.388
HIF1A	-1.58483333333333
LOC595101	-0.346
RELA	-0.00449999999999999
TMEM16B	-0.571833333333333
ABHD12B	-2.1015
TSEN34	0.30325
KIF18A	-2.91425
TXNDC9	-0.171833333333333
SPATA2L	-0.2055
SEMA4G	-1.1265
C21orf91	0.08325
MATN1	-0.547
KCNIP4	0.804333333333333
TUSC1	2.036
OR4C15	0.14675
ARMCX6	0.669
WBSCR27	-0.8875
OR52I2	-1.9055
KIAA1604	0.6745
DYNC1I1	0.384
PPP4C	-0.4925
SLC47A2	-0.0766666666666667
TREH	0.020125
CD48	1.3035
ST14	1.76966666666667
PKN1	-1.19975
SPON2	-0.7525
XBP1	1.35025
SFRS12	-0.428833333333333
EFCAB6	2.033
SELT	-0.04925
SLC39A2	2.244
ERF	-0.0253333333333333
ARL3	0.28175
SURF6	-0.3265
MLLT10	0.0299047619047619
FLJ11171	0.725666666666667
TDGF1	-4.22583333333333
ERCC6	-0.2595
EIF2AK4	1.292625
BAZ1A	-0.188333333333333
LRRN3	1.06033333333333
TMC3	0.4095
EFTUD1	-0.0675
PTPRO	0.301
CLEC12A	0.171875
ACBD4	-0.1785
ZDHHC14	-0.13075
OTUD7B	0.279625
ACTB	0.6179375
MSRA	-0.132625
LCE5A	-1.2475
IFI35	-0.20875
BSCL2	-0.435166666666667
ANKRD12	1.06133333333333
CFHR2	0.2485
RGAG1	0.0875
HSFY1	0.6585
SLC30A5	0.259416666666667
IMPG1	-0.282
GPR109A	-0.064
ZNF185	1.89
IYD	0.23175
NPCDR1	1.352
SERPINA13	0.00750000000000001
HMGCLL1	1.96375
NEUROG1	-0.481166666666667
UBQLN1	-0.2500625
LIN37	0.1915
SOCS2	-0.096375
DSCR4	-1.36925
XKR6	1.9805
GPR142	0.083
KRTAP13-3	0.8015
CCDC15	-0.458166666666667
MOS	0.2035
CD1E	-0.041
OFCC1	0.0543333333333333
FAM83D	-4.45225
SRFBP1	0.37825
C9orf96	-0.113
DHDH	-0.8545
CCDC90A	-0.9545
RABL3	0.2428
CD320	-1.7
ANGEL2	0.102583333333333
MRPL21	-0.88475
SMG6	0.4775
INSR	1.337375
FLJ14816	0.452
GLRB	0.8205
C9orf89	-0.191
CIZ1	-0.37575
URG4	-0.296
LRDD	-1.966
CBY1	1.39116666666667
NFX1	-0.02125
MTERFD2	0.161928571428571
C19orf23	0.0295
PGC	-2.589875
IER3IP1	-0.406
RASAL2	1.1215
C1orf89	-0.14225
SYNJ1	-0.23775
NFKBIE	0.12675
FLJ40125	0.3085
TCEB2	-0.782
NOG	-1.48
POLR2J2	-0.761
HLA-B	1.826
PCDHA1	0.4885
PPP2R2B	1.948
ARHGEF17	0.812166666666667
TCF7L2	2.09242857142857
CHD5	-0.592333333333333
ZNF431	0.24775
TBC1D25	0.77075
ZNF800	0.492
SCUBE2	3.36018181818182
MYCBP	0.325666666666667
GPX5	0.029
C6orf129	-1.54166666666667
QSER1	-0.520333333333333
ULK2	1.87925
PIGO	-0.179666666666667
NRCAM	-1.87057142857143
SLC35E3	-0.149
CSRP2	0.81675
HYPE	0.10575
MAPK15	-0.0683333333333333
MGC14327	0.02425
TIMM13	-0.7565
ZNF462	2.307
GBA3	-0.31425
TEX13A	-0.112
MCM6	-1.64522222222222
MTRF1	-0.809
ABCA7	-1.27525
EIF4A2	0.915
ZC3H10	0.8114
RPGR	0.1785
C20orf94	0.536
RP1L1	0.06775
GPR125	0.439875
USP22	-0.0899285714285714
OR1L4	-0.2075
MLZE	0.795
FLJ32065	-0.4575
PTCD1	-0.38325
CRTAC1	2.44533333333333
BXDC2	-0.93575
C18orf1	2.14966666666667
FAM107A	2.78342857142857
EFNA3	-0.53875
P18SRP	-0.0764
CAMKK2	-0.0390833333333333
KIAA0649	-0.38225
NES	0.526666666666667
HS6ST3	-0.06475
PON2	-0.43
TCP11L2	0.27725
CLEC4A	1.587
PRR12	0.3355
MLXIPL	-1.1675
C2orf50	0.322
ZNF28	0.71925
ENC1	1.68616666666667
MAP2K1	-0.56275
FKSG2	1.317
KIAA0430	1.57275
PTP4A1	-0.804722222222222
GPR156	-1.652
GTF3C6	-0.65875
UBR2	0.2042
LOC388272	-0.805
MAK	0.721666666666667
ACOT4	0.9575
STC2	0.998833333333333
PIGW	-1.053
SAE1	-1.157375
COL6A1	-0.888409090909091
OAZ1	-0.136333333333333
STMN4	1.08766666666667
EDG3	0.141
SGCE	1.82133333333333
IL11	-1.38683333333333
PRSS8	1.96475
YIPF5	0.904583333333333
WNT4	2.31775
CSN2	0.427833333333333
TCF7	-1.381625
TDO2	-0.28975
SAMD9	0.147875
S100A7A	-0.261
MMRN1	0.460833333333333
GKAP1	0.68725
AKR1C3	-0.36275
RNF19A	0.661375
GMDS	-0.61725
YKT6	-1.415125
SPARC	0.0265
C12orf31	-0.7285
UBE2V2	-1.22833333333333
FBXL18	-0.505166666666667
KIAA0460	1.0395
ADAM22	-0.77925
SERPINC1	-4.9435
KCTD21	0.20175
MYOHD1	-2.45225
ZNF37A	0.946833333333333
GTF3C1	-0.667833333333333
CTSZ	1.97175
PRNPIP	-1.153375
DRD1IP	-0.35225
NR1I2	-1.34183333333333
ZNF266	-0.0129
SPAG4L	-0.298
COX4NB	-0.686
SAPS1	3.63
APOA1	-3.85525
TATDN1	-0.236333333333333
C10orf82	-0.31525
KPNB1	-0.9725
FOXO3	0.64825
CRYBB2	-1.1745
ZBTB5	0.220833333333333
SLC25A38	-0.032
DCTN2	0.171
IFT20	0.179
CTHRC1	-3.00875
C1orf31	-1.346
UHRF1	-2.62225
GPC6	-0.81325
C10orf54	2.283
MCF2L2	-0.115833333333333
WNT9B	0.055875
OLA1	0.156
FAM120B	0.626
TTLL10	0.018
CYorf15A	-4.98925
RELN	-1.2279
SCN2B	2.71441666666667
MFHAS1	-1.1485
NKX3-2	-1.59483333333333
RASGRF2	-0.279
SSBP1	-1.354
KPNA6	-0.474285714285714
LOC389118	-0.064
HS3ST4	1.2631
SUPT7L	-0.178375
FLJ32658	-1.276
IGFBPL1	-0.57175
KIAA1641	-0.2348
SHKBP1	-0.84
CSF1R	4.4695
NAGK	0.5275
MYL2	0.811
HIST1H4C	-1.69233333333333
TOMM7	-0.16175
ADAMTSL3	1.5285
