Hybridization REF	TCGA-AN-A0FE-01A-11R-A00Z-07
TMEM85	0.17225
TUBGCP4	-1.52516666666667
APLN	0.85975
CDK7	0.0381666666666667
SSR2	0.45325
CRELD1	-0.79725
C19orf46	2.4355
GAL3ST4	0.527333333333333
KBTBD10	-0.41375
IL28A	1.408
WDR27	-0.5275
MCM2	-1.11583333333333
SOX14	0.705
FLJ39743	0.166
KIAA0922	-0.12825
HIPK4	0.461
FLJ25758	0.047
C16orf57	-0.690333333333333
PDZD2	-0.711875
MCC	1.208875
HHLA3	-0.3707
ID2	1.61325
C20orf23	2.1665
ZNF688	1.894
APOC2	-0.414333333333333
LOC440093	1.218
FAM50B	1.74333333333333
PWP1	-0.656
DNAH10	-0.24275
HIST1H2BA	0.61275
GPR56	1.58516666666667
METAP2	-0.870625
PAN3	0.023
STXBP4	0.723625
PDHX	1.613
MTA1	-0.2295
ZBED4	-0.196875
ZNF720	1.03925
CDK2	-0.672625
RHOJ	0.43225
CDC37	-0.693833333333333
ZER1	-0.106125
GRK4	0.2235
PRPH	-0.58875
POLR2A	0.016375
OGFOD1	-0.9725
NOL5A	-1.4505
PHEX	-0.384
FLJ16478	0.0385
C20orf117	-0.71575
CAMTA2	-0.26875
C11orf74	0.1375
DDX17	-0.11275
C5orf27	-0.018875
PLEKHA2	-0.4843
PDE4DIP	-0.1269
SCN7A	0.4365
ZNF559	-0.803166666666667
CXCL10	4.09725
ZMYM4	0.215833333333333
STK32B	1.859
KIAA0888	-2.2277
TACR3	0.7565
CKAP2L	0.2285
KIF1A	-1.3755
RSPRY1	0.43575
VCAN	1.21475
CYP27C1	-0.1395
SYDE1	-1.1515
MED12L	-0.56725
ZDHHC21	0.138375
NHS	-0.2435
TM9SF3	1.462
DDHD1	0.098625
MAFG	-0.262666666666667
BICD2	-0.2413
C14orf119	-0.453166666666667
C14orf43	0.722928571428571
CDH7	-1.136
ALKBH5	-0.344
JUP	1.73325
TMEM41A	0.0796666666666666
MAMDC4	-1.55683333333333
CBX3	-0.61275
LRRC18	0.1565
RBMXL2	0.24
PLA2G4D	0.711833333333333
FGF13	1.585125
KIF3A	1.44433333333333
PDIA6	-0.806
DCXR	1.168
CASKIN2	0.40025
EHD1	0.772333333333333
MARCKSL1	0.671833333333333
ZNF496	-0.214
SCAF1	0.2405
KCTD8	-0.859333333333333
TRAF3IP3	1.8795
LSR	1.891
CXorf1	0.304166666666667
C14orf112	0.704166666666667
EIF2B1	-0.2425
OMP	-0.0485
GSTZ1	0.17575
LOC92017	0.9755
ISLR2	1.5975
C12orf36	0.7405
GATA2	-0.47
GABRA5	-2.768
CELSR2	-1.07857142857143
STAM2	1.1534
TNAP	-0.689
PTPMT1	-0.9765
GRP	5.16575
SV2A	-1.01816666666667
MAGEA12	-4.00925
CACNG1	2.4255
C18orf19	-0.228
GSG1	0.213333333333333
PTPRJ	0.14
FRMPD1	0.109
ZNF668	0.702
PLEKHJ1	-0.7985
ADAT1	-0.8039
TMEM50A	0.507
UCN3	0.1445
HOOK1	1.84575
IL17B	2.122
MLKL	0.0933333333333333
TTC14	-0.319333333333333
KLHL5	0.3735
CRYL1	0.409166666666667
FOXH1	0.3895
NFYB	0.230375
PPM1G	-0.72475
GOLGA2LY1	-1.258
NMT1	0.20075
HADHA	-0.5671
CHSY-2	1.9615
PLEKHF1	0.885142857142857
SAGE1	-2.5205
MUSTN1	0.14825
SUHW4	0.5455
TFEB	1.5445
ZFYVE27	0.30175
ATG12	-0.1555
BMI1	0.379214285714286
ZIM3	-0.151
MYH4	-0.08175
MASP1	-1.11216666666667
KIAA0984	0.2815
RPAP2	-0.3555
ASB5	0.1795
BOLA3	-0.882833333333333
MIA3	0.756333333333333
KRT35	2.42
KIR3DL3	-0.608
MRPL51	-0.941
SEMA3F	0.554166666666667
NDUFB2	0.218333333333333
LOC253012	2.29075
FAM46C	0.9524
G6PC	-1.371875
CSAG3A	-4.02683333333333
PREX1	2.089
SLC25A45	0.51875
MAPKBP1	0.2138
CPE	-0.3106
GNB1	-0.506
CXCR6	3.992
TRIM46	0.212
C16orf3	0.348666666666667
HPSE	1.182625
TIGD3	1.247
SPG3A	1.14075
LCAT	-1.62133333333333
ST6GAL1	-0.870222222222222
POMC	0.59825
FLJ36031	-0.4065
NSMAF	-0.4965
SKIL	0.785
ADSS	0.2775
HMGCS1	-1.5277
POLR3F	0.031
RAB10	-0.033375
ZNF277P	-0.90825
ZBTB7B	0.710375
DHRS1	1.125375
ABCC13	0.46175
CNOT3	-0.01175
NFKBIA	1.458
GAK	0.562
SFT2D2	1.40216666666667
HOXA6	0.5515
CRTC1	0.470625
LY6D	-0.667833333333333
C20orf72	-0.897333333333333
CPT1A	0.74275
LMO1	-3.1525
EIF3I	-0.45175
PRB4	0.384333333333333
MCM3APAS	-1.848375
C20orf132	-0.5208
FOXF2	-2.66075
S100A12	1.1845
MLH1	-0.994833333333334
ACTN1	0.6242
MRPL36	-0.2815
C20orf106	0.0035
FBXO6	1.61766666666667
MKS1	-0.258166666666667
CX3CR1	-2.58975
PDE1B	1.0495
PLP1	-2.827
KISS1	-0.159333333333333
C14orf2	-0.189666666666667
TBC1D3P2	-1.0095
COMMD6	0.2552
ANKRD7	-0.1535
PTCHD1	-2.04525
NARS2	-0.85375
DOCK7	-0.866625
FAM127B	0.098375
LOC390243	0.260333333333333
N6AMT2	-0.073
ZNF391	-1.658
DNAJB14	0.780333333333333
WRB	0.177375
BPI	-0.0371666666666666
TTC4	-0.954666666666667
FAM10A5	-0.22375
GOT1L1	0.381125
MAGED1	0.006875
RESP18	0.28425
WFDC6	0.3005
MT2A	-0.151
C11orf56	-0.446
KIAA1432	-0.6335
ROR1	-1.24675
HSD17B14	2.08666666666667
ZFAND2B	-0.129
SAMD4B	0.099
HEXA	0.083625
HNRNPU	0.347136363636364
USP39	-0.2915
NRD1	-0.64125
R3HDML	0.4255
FLT4	0.7395
OMG	0.178
OR52N4	0.375
LOC399818	0.0815
ELA2	-1.232
VENTXP1	-0.2975
RFC5	-1.368
OR52L1	0.294
PAX5	0.6665
FBXO2	-0.17225
GMEB1	0.0815
AKT3	-0.5
CRB1	-1.42016666666667
CTTN	0.5935
UTP15	0.0761666666666667
HSBP1	-0.294166666666667
PHF11	1.47475
NDEL1	-0.1795
USP8	0.128
BAIAP2	0.335375
SI	0.386333333333333
ARSJ	-0.0813333333333333
BAAT	-2.25375
KCNS3	1.14483333333333
LOC126147	-0.392166666666667
TMEM37	-0.08275
C1orf162	3.837
MBD1	-0.5622
ITGAL	2.46066666666667
WDR73	-0.415333333333333
GKN2	-0.036
ARFGAP1	-1.057
SLC5A8	-1.1885
ZBTB40	-0.5349
CYP4B1	2.60483333333333
LYPLAL1	0.41925
CHST3	-0.3555
MAP3K9	0.43
BTAF1	-0.997
TFAP2E	-0.12
RBM35B	-0.744
LOC441251	-0.508
ANKRD25	-0.743944444444444
UQCRC2	0.158
MAEA	0.229666666666667
HYAL1	-1.3729
RNPEPL1	0.0783333333333333
CPSF2	-0.328375
PSD3	-0.5522
ABCA13	-0.21225
AGR2	3.83475
GBX1	-1.387
HDLBP	0.108571428571429
ACY3	-0.426
HECW1	-0.369
ZNF519	-1.59525
HOPX	2.996
ZNF304	0.364875
OR12D3	0.5355
FKSG43	0.05075
METTL1	0.958
MFSD3	1.1436
PSPH	-0.54275
CLCA3	-1.062
DARS2	-0.474166666666667
CDC25A	-1.872
BAIAP2L1	-0.90625
B3GNT5	-0.36625
USP29	0.0205
ARHGEF10L	0.6349
ATOX1	0.319375
ADAM30	-0.424
DNASE1	1.67925
STT3A	-0.2375
RAB6IP1	-0.2395
PTN	2.4091
C1orf106	0.443615384615385
HECA	1.886
RNF122	-0.22825
SLC22A18AS	0.291
GNG8	0.684666666666667
ELP4	0.096
FAM65A	0.234833333333333
RPL10A	-0.807
IRS4	-0.2605
MACF1	0.6304
SEC24D	0.71825
LOC374395	0.446
TGFB2	-1.208125
MDFIC	0.767
CHRNE	0.595833333333333
PCMTD2	-0.305666666666667
ATP6V0D1	0.0976666666666667
MTA2	0.09825
LZTR1	-0.918
RAP1A	0.184166666666667
AXIN1	0.25525
POLR1C	-0.7815
TRIO	-0.0781666666666666
PLXNA4A	-0.585416666666667
C5orf33	-0.07825
DEPDC1B	-1.292625
ZNF473	-0.571333333333333
MTM1	0.755375
GPR107	0.396833333333333
CSNK1A1L	0.436166666666667
FLJ14154	0.52075
NLRC4	4.534
ENPP4	2.673
PADI3	-0.7775
RNF170	0.702875
CG018	0.484
C16orf7	-0.13
KCNE1	0.275
NRM	-0.7905
SLC37A3	0.0232142857142857
TPD52L2	-1.3725
UNC5B	1.378
C12orf12	0.5906
SDHB	-0.7525
CLRN1	0.262571428571429
NUDT10	-1.7165
UGT3A1	0.15125
FBXW8	-0.521875
RHOF	-0.17325
PTPLAD1	0.609375
MYO3B	-0.869
DERA	-1.32725
TPP2	-0.67775
C19orf53	0.2375
GINS3	-1.092625
ST6GALNAC5	0.9545
CHSY1	0.25125
MGC15705	0.5895
GPR83	0.00249999999999997
EXT2	-0.119125
DOLK	0.34025
TUBAL3	1.4765
ACVRL1	2.3747
ABL2	0.00941666666666668
C14orf156	-0.546666666666667
PTPRZ1	-2.67725
DIP2C	0.338375
LAMP1	0.9155
RXRA	-0.1032
MAP3K5	0.73875
ALKBH1	-0.0211666666666667
PDLIM7	-0.417625
ARL14	-1.9175
SNIP1	-0.8185
TIMP3	2.301
RGS3	0.164166666666667
SPAG16	3.2889
ABHD4	0.15375
ARHGEF12	0.433416666666667
GLUD2	-0.512
RAC2	0.683
UAP1L1	-0.7155
SLC18A3	-0.5755
YOD1	-1.86733333333333
RALY	-0.22125
HMOX2	1.0945
DGKH	0.252
DBNDD2	1.32133333333333
YIPF4	0.07425
THAP10	-0.3295
ZNF513	0.1485
HAGHL	-0.00666666666666667
ITGB4	0.351833333333333
CCDC141	-0.1695
YTHDF3	0.72575
C5orf28	0.13125
RPL7L1	-0.635
TMEM30B	1.21914285714286
ANKRD35	1.391
DUOXA2	0.1575
TBC1D5	-0.052
DFNB59	-0.726
HRH4	0.2885
MYO6	1.5635
DNAJA4	2.8975
RBM24	1.438625
CEACAM20	-1.16225
RBM23	-0.529357142857143
NGFB	1.1675
C1orf63	-1.2286
KRTAP7-1	-0.1835
PERLD1	1.64025
NPB	0.567
C17orf59	0.4976
HSPBAP1	-0.14975
SLC15A4	-0.006375
PRTFDC1	-1.0835
OSMR	-1.4965
CYSLTR2	0.038
C19orf25	0.3788
KIAA1797	-0.508
NLRP6	-0.07
FAM105B	0.427
SCRN2	-0.354333333333333
LRRC58	0.1918
RNF17	-0.0225
NEIL3	-1.5075
FAM137A	-0.67275
SKP2	-3.428
PARVA	0.410416666666667
PKLR	-1.4355
RNF34	-0.306375
A3GALT2	0.21475
C12orf50	0.4315
SUNC1	-1.5515
FAM102B	0.389333333333333
CCT2	-1.09525
LRRC37A2	-0.4625
ARF4	0.1505
SIKE	-0.1915
C8orf48	-0.486666666666667
MBTPS1	-0.498714285714286
GPSN2	0.275
NCF2	3.899
SLC12A6	0.0663333333333333
MRPL48	0.0985
HMGN3	0.0253333333333333
LRRC62	-0.6275
PAX9	-0.599
FAM55A	0.3885
C20orf42	-2.873
SCML2	-2.04916666666667
BCL9	0.229
FAM40A	-0.437
C9orf41	-1.14266666666667
ZNF774	-1.0825
LETM1	-0.463
PLXNB1	-0.766166666666667
NIPSNAP1	-0.661375
USP10	-0.77175
F9	0.68875
LIPE	1.8465
CNGB3	0.5105
C12orf52	-0.277375
PI4K2A	-0.007125
MED8	-0.4255
STAT4	2.0786
FGD4	-0.0661666666666667
RNF145	-1.77416666666667
WDR32	0.5044
CLDN2	0.486666666666667
TCEAL8	0.08375
ZMYND8	-0.5657
PDXK	-0.69384375
GATAD2A	-0.194
PTGES3	-0.7635
CCM2	0.21025
TAP1	2.219375
ZNF670	-0.1555
ETS2	-1.05407142857143
C6orf166	0.115
PRMT2	0.046
OR4B1	0.7505
INTS8	0.7875
CCDC102A	-0.41175
CCDC83	-1.43083333333333
ITGA1	0.1183
EPHA5	-1.6497
FAM24B	-0.438166666666667
TSGA10	1.68425
HAL	-2.483
MYOT	0.14675
SPACA3	0.30725
BCL2L2	-0.1765
CUGBP2	0.367833333333333
CCNB3	1.71825
RNF113B	0.25625
MERTK	0.37975
BAG1	-0.20825
VPS36	-0.019
ORMDL3	2.0432
C1orf190	0.7485
ZNF625	-0.755
CORO2B	-1.7415
ALOX15	1.506
CST1	3.74
NUPR1	2.71766666666667
CCL7	2.924
SMCR5	-2.708
DSC2	1.894
RBMS2	0.088
GRIK4	0.378
TRIM65	-0.000699999999999978
TMPRSS6	2.0075
TP53INP2	-1.116
GLB1L	1.58616666666667
LOC388284	0.124666666666667
PUS1	-0.818142857142857
BCL9L	-0.239
OLFM1	-0.313916666666667
RET	4.489875
MASTL	-0.98
ALX3	0.19225
IL1RL1	0.128833333333333
ZNF765	-0.6712
C14orf138	-0.92575
SNX10	1.017
TAC4	0.259
C1orf64	2.39975
POGK	0.370625
MAPK9	0.36525
ZNF366	3.14375
C8orf79	-0.1477
CLDN7	1.83975
OR5AT1	0.5265
TRIM37	-0.9935
LRRC25	3.146
GRHL2	3.0872
TEKT3	0.84075
LASS5	-0.29
ABCC4	-1.38608333333333
DLG3	0.733125
VGLL1	0.13225
ZFP36L2	1.213
MFRP	0.289166666666667
KIAA1799	-0.146
FLJ44379	0.354
PCNX	0.306
ANXA9	1.49
CYP4V2	1.65
PIK3C2A	-0.312
SRR	-0.3695
NOL3	-1.24675
IFITM2	1.259
ARNTL2	-1.041
ZNF595	-0.11975
NLRP13	0.4935
ASPH	-1.422625
CPA2	-0.021
PVRIG	0.428666666666667
LEPR	-0.903833333333333
C16orf42	0.673333333333333
SH3BGRL	1.86475
FAM77D	-1.131
FNDC7	0.4745
C9orf6	-0.396666666666667
NOTCH2NL	1.23766666666667
PGBD1	-0.441833333333333
SYNGR2	0.841833333333333
PITPNA	-0.4498125
PRPF4B	-1.2072
SLC43A3	-1.09657142857143
NRBP1	-0.27975
SLC25A22	0.0695
ILK	-0.44825
SLC22A8	0.7475
MRPS7	0.072
PITX2	-2.97675
FABP3	-0.533
OR1L1	0.1385
LOC728215	-0.254
BLID	-3.23
KIAA1217	2.23070588235294
TFPT	0.11
AP4B1	-0.95525
VBP1	-1.33825
OR1K1	0.4915
MORC3	0.13025
BHMT2	-0.594
C3orf10	0.3585
FZD7	0.00783333333333334
WFDC10A	0.5275
PMS2CL	-0.499
CCDC32	0.858333333333333
FA2H	-1.0885
ALG13	-0.077
TTLL7	-0.0769
SPOCK3	0.088
SLC13A2	0.415
AIM1	2.0125
GPRC6A	0.077
EGR2	4.57625
MED11	0.0995
WWC1	2.001
SH3GL3	-3.04425
RIF1	-0.0970714285714286
PRLH	0.3085
VLDLR	-2.743
DBT	0.1381875
C21orf63	0.52
CGGBP1	-0.0765
KRTAP12-2	0.1585
TADA3L	-0.47425
ZBTB16	1.3095
PDGFB	1.89675
RFX1	0.23625
UQCRB	1.2748
LOC133874	0.405
HPS3	0.2935
LGALS3BP	2.0006
DKFZP564O0823	2.23792857142857
MRFAP1L1	0.668125
HOXA10	-1.1535
NGB	-0.329
KIF21A	1.57853846153846
IFLTD1	0.0755
LZTS1	-0.42675
ARHGEF3	1.79325
RHBDL3	-1.413
CSNK1G2	0.0694166666666667
ChGn	-0.348625
KIAA1244	2.36583333333333
GABRB2	0.3235
MGC72080	-0.3725
CD27	3.96575
EGLN1	-1.4864
PEX13	0.2375
RWDD3	-0.029
RNF12	-0.604166666666667
GRIN2B	0.57
ADAMTS14	-0.809125
DYDC2	3.41116666666667
ATP6AP1	1.1895
NR1H2	-0.0898333333333333
PDK2	0.21525
C3orf17	-0.411
SLC38A2	0.293428571428571
SLC25A29	-0.706333333333333
C15orf29	0.19875
ADAM9	-0.365583333333333
TMUB2	0.570875
GPR176	-0.1915
AGK	-0.311375
MCCD1	0.34525
NDUFA4	0.113
TMEM146	-0.141
DUSP1	1.0845
UNQ6975	0.81
EMX2OS	2.90575
INSM2	0.02825
LUZP4	-0.58075
SETD6	-1.29675
P2RY2	2.64825
SLC45A2	-1.0475
RABGAP1	0.402166666666667
UBXD5	0.01475
GPRC5A	1.4987
PAK3	0.269333333333333
LOC63920	-0.68525
TGFBR1	0.275
KRTAP6-3	0.21225
SFMBT2	0.064
CDC42	-0.057
C11orf35	0.154
TTLL2	-0.702333333333333
UACA	0.388333333333333
CD97	-0.2081
SETD5	-0.52875
NINJ2	-0.3735
PTER	0.694
POMGNT1	-0.366
KRTAP4-2	-0.4915
ECGF1	3.101
HRB	-0.250909090909091
ATP1B2	0.28
LOC400506	0.92775
COL4A3BP	1.25875
C6orf97	0.93925
GRHPR	-0.124125
TAS2R1	0.532
SEMA7A	-0.52525
EDF1	0.0295
ODF2L	0.3515
PCID2	-1.1075
GTF2H4	-0.797833333333333
ZCCHC3	-0.984125
CGB2	0.124666666666667
NEUROD1	0.2485
C20orf75	0.473
RP5-1054A22.3	1.936
IFNA5	0.41
ZNF134	-0.485
MGC119295	-1.2125
ZSWIM6	-0.013625
SMEK1	0.281666666666667
PCGF2	0.752125
C1orf102	1.7495
CYP2A13	1.672
KCNH6	-0.8716
MDM1	-0.0698
ALDH7A1	0.0701666666666667
C9orf75	0.04375
VDAC3	1.04
OR51T1	0.3835
EIF3F	-1.20016666666667
KCNJ10	0.474
LENG8	0.15725
EDEM2	0.321666666666667
CCNJL	-1.25833333333333
DHX37	-0.0615
CRYGN	0.2815
AATF	0.157625
ZNF630	1.15175
E2F5	1.054
WFDC13	-0.50075
FTSJ3	-0.379666666666667
C4orf33	0.42425
LHFPL4	0.92175
C19orf56	-0.27175
SMAD4	-0.53925
AFM	-0.103
G0S2	-0.16675
FCHSD2	0.6844
RRP1B	-1.0816
EEF1B2	-1.31633333333333
STAT6	0.874333333333333
ZNF195	-0.9705
GNL1	-1.018
ZNRF2	2.10516666666667
PER3	-0.57225
ASB16	0.24025
C10orf10	1.18485714285714
ADCY8	-2.91433333333333
C9orf58	0.3795
ARMC10	-0.484833333333333
PSG1	-0.444
DHX34	-0.05025
VARS2	-0.417875
NFIC	0.62375
ITPR2	1.74775
AGXT2	0.535333333333333
OR6K3	0.1345
H2AFZ	-0.584333333333333
MLLT3	-0.270833333333333
COX4I2	1.92575
CCNT2	-0.636875
PLK4	-1.107375
NUMBL	-0.294
MED16	-0.11875
PLEKHQ1	1.79
GOSR1	1.03261111111111
BTG4	0.0325
RPL30	1.02025
IGSF5	0.84825
IGFL2	1.31483333333333
ELMOD2	1.027
SHC3	-1.30083333333333
HAVCR1	-1.1115
DYNC2H1	-0.654428571428571
RNF5	-0.4665
C2orf7	-0.21275
NLF1	0.9745
KLHL25	0.591
LRP10	0.0798
KRI1	-0.2055
PUS7L	0.1515
MGMT	1.7865
HOXD1	1.06833333333333
CSH1	0.2254
ATG16L2	-0.47975
FLJ44635	0.0335
CHODL	0.1755
EXOSC8	-1.88825
SLC28A1	0.23425
MYO7B	-0.575833333333333
SEH1L	-0.1281
MTNR1A	0.512833333333333
TSPAN5	0.824666666666667
CDC45L	-2.4095
AMIGO1	0.221
ATAD3A	-1.142125
OSGIN2	1.558
PDIK1L	0.751333333333333
DARC	3.149375
PIPSL	0.7935
SHMT1	-1.089
CRISP3	-0.039
POPDC2	2.53566666666667
ZRANB2	-1.03733333333333
FBXL8	0.3335
TRIP13	-1.07181818181818
EIF5AL1	-0.6825
POU5F1P3	-4.63883333333333
IL6	-0.663333333333333
CXorf38	-0.0273333333333333
IFNA16	0.2875
FBXL2	1.4785
BRD1	0.2055
STATH	0.55425
FBXO44	0.566333333333333
MCCC2	-0.371
CDC2	-0.7991
C5orf23	-2.09075
IVD	-0.250833333333333
C10orf122	-0.00150000000000002
MSL3L1	0.4026
MVP	1.1515
EPOR	-0.4667
ZMYM1	-0.807333333333333
BCL7C	1.251
PSTPIP2	0.9795
LYPD1	-2.093625
OR8G5	-0.6075
ZP3	0.648666666666667
BCAS4	1.27216666666667
EDG6	3.75975
ISY1	-0.556
PRAMEF2	-1.61975
CUL1	-0.225125
RNF213	1.1443
CCRK	0.98575
DHX9	-0.325
C13orf29	-0.6075
NCKAP1	0.0095
MRPL43	0.520142857142857
XPR1	0.65675
PKN2	0.5524
PODNL1	0.419
ZNF333	0.06525
DALRD3	0.083
OPN1SW	0.547
BTBD6	0.2635
C11orf82	-1.7425
OR5P3	-0.219
DUSP11	-0.17575
L1CAM	-1.3429
NEK11	1.74866666666667
OR7E91P	0.928
CNTN3	0.8928
CREB3L2	0.4585
ZBTB37	0.503
KIAA1324L	0.80075
NDUFB10	0.888166666666667
NUDT2	-0.7475
GTPBP8	-0.28725
CACNA1D	-0.1385
PRKAA2	-2.85533333333333
PRDM8	0.366
MGC16075	1.15366666666667
KRT14	0.8895
PP8961	0.38
MRPL18	0.1825
ABCG2	-2.31525
PACRG	1.27675
BBS2	-0.07075
KREMEN2	-3.1545
FBXO21	0.48075
HNRPUL1	-0.00658333333333334
GRB10	-0.51625
CLSTN1	0.535375
LMAN2	0.1958
C17orf61	-0.08275
NIPSNAP3A	0.54975
INSIG2	-0.882666666666667
PCDHB7	0.438166666666667
STXBP2	0.802875
CMAH	1.21175
SEMA5B	-0.83875
ZNF155	-0.115833333333333
COQ6	-0.0681666666666667
PRPF4	-0.45975
TSPAN15	3.0496
VN1R5	0.35775
LATS2	0.08775
SELK	0.918
PGK2	-0.29325
MS4A1	2.310125
TYW3	-0.6391
KRTAP5-1	0.64725
RCCD1	-2.13433333333333
BTN1A1	0.74075
DDX28	-0.4815
TMEM65	1.332375
LOC92345	0.278
TTC31	-0.422
WDR46	-0.961833333333333
CHP2	-0.960333333333333
LSP1	1.045125
ZNF542	-0.136
EXOSC1	0.12825
ARHGAP18	1.30783333333333
LRRTM4	-0.557375
MAOB	3.36708333333333
CACNB4	1.374
MGC33846	0.40775
RANBP3L	0.62775
ATP5L	-0.25
ONECUT1	-2.536
NUDT9	0.65275
TMEM149	2.045
STX17	0.5005
IGSF10	-4.21
TMPRSS9	0.2195
BMPR2	0.909
ALLC	-0.446
KLF7	0.501
GCC1	0.6578
TIMM9	-0.2785
CDO1	-0.137833333333333
MGC10701	-1.484
IFI6	3.09333333333333
FRMD8	0.385
MGAT2	0.46075
WBP5	-1.0665
CNIH2	0.41175
KIAA0907	-1.6862
KCNH8	-0.5125
CTSG	-0.76275
GRIK1	-0.639833333333333
CUL5	0.314875
FRMD1	0.693
OR9A4	0.238
SYT6	-1.386
FOXD4L2	0.55425
ANAPC2	-0.322166666666667
OPN5	0.449
TAF13	-0.14725
LYG2	-0.26925
GGNBP1	0.515
C11orf40	0.7185
OTX2	-1.341
REG4	-0.312
EIF5	-0.526125
PALB2	0.088
SEPSECS	-0.1691
RNASE3	0.1045
TRIM49	-2.3305
POLR2K	1.7654
GPR42	0.2335
C8B	-2.818
SASS6	-0.437
PREB	-0.424833333333333
OR3A3	0.5505
TUBA8	0.6225
IGLV2-14	2.75425
STIL	-1.79775
ANKFN1	-1.159
NME7	-0.5045
HOXC12	1.98975
UBE2C	-0.38125
FHOD1	-1.011375
CDK2AP1	-0.0406666666666667
OR6K2	0.82825
DHPS	-0.34975
RPL5	-1.08233333333333
TRGV5	0.6985
LOC541472	0.286875
HCCS	-0.3858
DENND1B	3.1395
LHX3	0.861
OR5D16	0.6035
CXorf57	-2.29133333333333
IRF2BP1	0.97525
NDST2	0.766
LCE3D	0.092
BOLL	0.122875
SYT3	-0.892
PIH1D2	-0.43325
C20orf7	-0.420333333333333
IL1R2	0.559666666666667
SLAMF9	-0.0035
PPME1	0.581625
PIK3CA	0.3725
TRAPPC1	-0.015875
COLEC10	-0.7755
SLC9A6	-1.745
PDDC1	-0.738083333333333
CCDC53	0.524
GK3P	-0.998
DAZL	0.81225
BRI3	-0.15075
SDK1	0.3505
CYP2C18	-0.153
IFI44L	3.583875
RPL3L	0.337
FUT9	0.100666666666667
KIFC2	0.6265
PMP2	-0.218
SLC4A9	0.13
PLAG1	-1.63833333333333
MYCBP2	0.6375
OR4E2	-0.1735
CCDC65	1.85325
C16orf82	0.232
ENTPD4	-0.771375
BRP44L	0.441
PMP22CD	0.051
TMCO4	0.937
KCNN1	-0.5275
WDR35	-0.2525
CCDC80	2.30125
C3orf31	-1.42525
SLC7A9	-1.29125
TMEM190	-1.13625
DBC1	-1.3076
FADS3	-1.08416666666667
PDZD8	0.929
GRM5	0.60925
AZGP1	3.309
PEX3	0.3265
MED1	0.893785714285714
ATG4C	-1.00733333333333
HNRPH3	-1.03875
FAM109B	2.193
C4orf17	0.39
CA10	-0.20875
OPRD1	0.213
CCL16	-1.19925
SACM1L	-0.398
CST6	5.387
CD63	1.0986875
LGI1	1.03975
ZNF784	0.7085
CRYBB1	-0.4525
CX3CL1	0.9433
TOP2A	-0.607
GYPB	-3.175
GADD45GIP1	-0.21875
FEN1	-0.9415
IGF1R	-0.034375
WDR72	-2.584
PURG	-1.04916666666667
DEFB126	0.46375
PKD1L1	0.4875
CAV1	-1.9323
GNPDA2	1.139
DGAT2	0.2665
NLGN1	-4.505
STRBP	0.36475
HPRT1	0.159666666666667
FANCI	-1.39525
PSMA7	0.781875
DBF4B	-0.566166666666667
TTF1	-0.17625
RAD54L	-2.33175
ELOF1	-0.1745
PLAGL2	-0.696375
ZNF256	-0.23775
HMGCL	0.299
MSI2	0.3475
RPESP	-0.117833333333333
C11orf60	0.07625
ABCD1	0.2895
ACAA1	0.2665
SPARCL1	4.55828571428571
IL6ST	2.0883
ZNF319	0.000750000000000001
TMEM109	0.2151
FAM90A1	-0.193833333333333
IL22RA1	-0.681
ATP4B	0.445
TEC	-0.790666666666667
C7orf30	-0.9525
TXNDC2	-0.251166666666667
ABCB4	-0.67525
KIAA1191	0.746
C9orf38	-0.009
SFTPB	0.617125
CNTNAP2	0.548833333333333
FRK	0.8415
TBX19	-0.089
CHD4	-0.536
C6orf26	-2.16916666666667
MOSC2	1.4965
IKBKE	0.761
HIF1A	-1.68433333333333
LOC595101	0.149
RELA	0.641
TMEM16B	-0.834666666666667
ABHD12B	1.1435
TSEN34	0.4025
KIF18A	-2.1805
TXNDC9	-0.39
SPATA2L	0.159
SEMA4G	-0.8655
C21orf91	0.104125
MATN1	-0.5065
KCNIP4	0.204833333333333
TUSC1	1.999375
OR4C15	0.4035
ARMCX6	0.650583333333333
WBSCR27	0.4815
OR52I2	-0.808
KIAA1604	-0.60275
DYNC1I1	-1.6985
PPP4C	1.082
SLC47A2	-1.62083333333333
TREH	1.104
CD48	3.35166666666667
ST14	1.38666666666667
PKN1	-0.34325
SPON2	1.89975
XBP1	2.11716666666667
SFRS12	-1.098
EFCAB6	1.01275
SELT	0.23525
SLC39A2	1.179
ERF	-1.45216666666667
ARL3	0.665625
SURF6	-0.8859
MLLT10	-0.740619047619048
FLJ11171	-0.5395
TDGF1	-4.4025
ERCC6	-0.103
EIF2AK4	0.345625
BAZ1A	0.309333333333333
LRRN3	-0.350666666666667
TMC3	0.221
EFTUD1	-0.33625
PTPRO	0.861333333333333
CLEC12A	1.42
ACBD4	0.568125
ZDHHC14	-0.51175
OTUD7B	1.34575
ACTB	0.701875
MSRA	0.279875
LCE5A	1.1495
IFI35	1.84025
BSCL2	0.765833333333333
ANKRD12	1.09575
CFHR2	1.55233333333333
RGAG1	-0.489333333333333
HSFY1	-0.2515
SLC30A5	0.11275
IMPG1	1.0345
GPR109A	0.3675
ZNF185	0.98925
IYD	3.04475
NPCDR1	0.2935
SERPINA13	0.902
HMGCLL1	-1.274
NEUROG1	0.824666666666667
UBQLN1	-0.0218125
LIN37	0.5135
SOCS2	-2.7075
DSCR4	-1.847875
