Hybridization REF	TCGA-AN-A04D-01A-21R-A034-07
ATP5G3	-0.267357142857143
RPL15	-1.55108333333333
ADAMTS8	-0.8805
HOXC4	-0.7655
C14orf37	2.493
CEACAM5	-2.910625
MYT1L	-0.610333333333334
RASA2	0.731625
OSBPL7	-1.329
STAG1	0.8885
GIMAP4	3.90516666666667
FUT3	1.0415
PIF1	-1.0105
LPIN2	0.3967
SH3PX3	0.778
PDP2	-0.61975
PAPD1	0.20525
ERP27	-0.98425
APOOL	-0.1397
DIABLO	0.11025
TRHR	-0.204125
ARMC9	-0.166
RNF152	4.68775
SLITRK3	0.0873333333333333
ZNF211	-0.93
PFDN1	0.681
RGS11	-0.23075
HS6ST1	1.4516
AKR1D1	-1.498
TNP2	0.553833333333333
STK31	1.18616666666667
EML4	-0.0825833333333333
SGTA	-0.0366666666666667
HIST1H2BI	-1.77483333333333
PSMD6	-2.52233333333333
KIAA1257	0.5545
C18orf55	-0.329833333333333
FLJ20273	1.473875
RPL28	-0.767833333333333
EPYC	0.683571428571428
NOX3	-0.984
ELAC1	0.561333333333333
METT11D1	-1.0155
BIN2	-0.384
NACA2	-0.4055
CCDC17	-0.739
HM13	-0.4225
UBOX5	0.184625
UBE2O	0.403875
UBL5	0.39275
APOLD1	1.385
C9orf31	0.6715
TNFSF8	0.295
ARHGAP29	-0.3175
PROKR2	0.132
PDE5A	-0.378833333333333
C6orf12	-0.1425
TOM1L1	0.604
WHDC1	-0.09775
FOXI1	3.54616666666667
RAB4A	0.8028
TMEM39B	0.69375
ATPBD1C	-0.8785
FARSA	-1.24133333333333
PLEKHG5	0.35075
CMAS	0.0136666666666667
OR7E24	1.5455
SLC30A1	-0.51375
CDC42EP5	0.6675
PLAC1	-3.1545
KLHL18	-0.402083333333333
LBA1	-0.3348
TAZ	-1.25525
CRIP2	1.37175
BTBD11	-2.34933333333333
C16orf72	-0.072
DIO2	-1.1224
LRRCC1	1.44016666666667
CCDC136	-2.5905
PRX	-0.265
RBM5	-0.735
TMEM85	-0.183125
TUBGCP4	-1.82016666666667
APLN	1.15575
CDK7	-1.14766666666667
SSR2	1.98425
CRELD1	-0.23825
C19orf46	1.1295
GAL3ST4	1.01566666666667
KBTBD10	1.5165
IL28A	0.21425
WDR27	-0.9575
MCM2	0.397666666666667
SOX14	-0.445
FLJ39743	0.4825
KIAA0922	0.058625
HIPK4	-0.872
FLJ25758	-0.7205
C16orf57	0.0393333333333333
PDZD2	1.49975
MCC	-0.750875
HHLA3	0.1768
ID2	0.84525
C20orf23	1.35875
ZNF688	0.24225
APOC2	-2.29516666666667
LOC440093	1.55325
FAM50B	2.66116666666667
PWP1	-0.3705
DNAH10	0.44375
HIST1H2BA	0.702
GPR56	1.56866666666667
METAP2	-0.0525000000000001
PAN3	0.767666666666667
STXBP4	1.090125
PDHX	-0.097
MTA1	-0.02675
ZBED4	1.116125
ZNF720	-1.142
CDK2	-0.393
RHOJ	-0.176125
CDC37	-0.7885
ZER1	-0.085375
GRK4	-0.78175
PRPH	-0.776
POLR2A	-0.19875
OGFOD1	-0.22325
NOL5A	-1.13875
PHEX	-1.6755
FLJ16478	0.0196666666666667
C20orf117	-0.778125
CAMTA2	0.16025
C11orf74	0.6745
DDX17	-0.0781666666666666
C5orf27	1.316875
PLEKHA2	-1.4415
PDE4DIP	-1.0032
SCN7A	0.3285
ZNF559	-0.404833333333333
CXCL10	3.474
ZMYM4	1.00233333333333
STK32B	-1.82926666666667
KIAA0888	-3.6895
TACR3	0.905
CKAP2L	1.084
KIF1A	0.395166666666667
RSPRY1	1.256
VCAN	0.94
CYP27C1	-0.259
SYDE1	-1.35466666666667
MED12L	-0.834
ZDHHC21	1.29025
NHS	0.193
TM9SF3	1.09083333333333
DDHD1	-0.151875
MAFG	0.198583333333333
BICD2	0.458
C14orf119	-0.529666666666667
C14orf43	0.0367142857142857
CDH7	-0.8505
ALKBH5	-0.565
JUP	1.981875
TMEM41A	1.04133333333333
MAMDC4	-1.45583333333333
CBX3	0.237125
LRRC18	-0.1195
RBMXL2	-1.14666666666667
PLA2G4D	0.167833333333333
FGF13	0.857375
KIF3A	0.961166666666667
PDIA6	0.028
DCXR	0.6655
CASKIN2	1.54391666666667
EHD1	0.6615
MARCKSL1	3.0105
ZNF496	0.897833333333333
SCAF1	0.776333333333333
KCTD8	-1.24775
TRAF3IP3	-0.483642857142857
LSR	1.92125
CXorf1	-0.5485
C14orf112	-1.27483333333333
EIF2B1	0.008
OMP	-0.0895
GSTZ1	-1.23775
LOC92017	0.8785
ISLR2	0.1955
C12orf36	0.9715
GATA2	0.207666666666667
GABRA5	-2.336
CELSR2	-0.627928571428572
STAM2	1.0185
TNAP	-1.291
PTPMT1	0.173333333333333
GRP	3.2265
SV2A	-1.4225
MAGEA12	-4.8065
CACNG1	-1.4755
C18orf19	-0.98075
GSG1	-0.5865
PTPRJ	-0.972428571428571
FRMPD1	-0.115
ZNF668	0.6355
PLEKHJ1	-0.4325
ADAT1	-0.312
TMEM50A	-0.5582
UCN3	0.477
HOOK1	2.763375
IL17B	-0.7075
MLKL	-1.51283333333333
TTC14	-0.861666666666667
KLHL5	-0.96275
CRYL1	-0.583
FOXH1	0.7085
NFYB	0.223625
PPM1G	0.2455
GOLGA2LY1	0.40775
NMT1	0.180375
HADHA	-0.231
CHSY-2	0.781
PLEKHF1	-0.240357142857143
SAGE1	-3.007
MUSTN1	0.02825
SUHW4	1.3785
TFEB	1.84066666666667
ZFYVE27	0.30475
ATG12	-0.567166666666667
BMI1	1.88414285714286
ZIM3	-0.029
MYH4	-0.103
MASP1	-1.41333333333333
KIAA0984	0.93475
RPAP2	0.903
ASB5	-0.3565
BOLA3	-1.07483333333333
MIA3	1.018
KRT35	1.1165
KIR3DL3	-0.7165
MRPL51	-0.38925
SEMA3F	0.269333333333333
NDUFB2	0.678833333333333
LOC253012	0.79575
FAM46C	-2.0634
G6PC	-2.55514285714286
CSAG3A	-5.14566666666667
PREX1	-1.8295
SLC25A45	-0.57475
MAPKBP1	0.0953
CPE	-1.3987
GNB1	-1.09275
CXCR6	0.756
TRIM46	0.48975
C16orf3	0.2365
HPSE	0.797
TIGD3	1.7225
SPG3A	3.20925
LCAT	-1.08183333333333
ST6GAL1	-0.569055555555555
POMC	3.46675
FLJ36031	-0.904666666666667
NSMAF	0.447
SKIL	0.8675
ADSS	1.281
HMGCS1	-1.8688
POLR3F	0.460833333333333
RAB10	0.26225
ZNF277P	-1.64675
ZBTB7B	1.47125
DHRS1	0.42525
ABCC13	-0.18
CNOT3	0.43625
NFKBIA	0.9405
GAK	-0.802166666666666
SFT2D2	3.05933333333333
HOXA6	0.7265
CRTC1	0.768
LY6D	-0.129666666666667
C20orf72	-0.404166666666667
CPT1A	0.23275
LMO1	-1.6245
EIF3I	0.73725
PRB4	0.0475
MCM3APAS	-1.59525
C20orf132	0.0657
FOXF2	-4.8725
S100A12	0.07375
MLH1	-1.88966666666667
ACTN1	0.593
MRPL36	-1.06083333333333
C20orf106	-0.26925
FBXO6	0.184833333333333
MKS1	0.321
CX3CR1	-3.79025
PDE1B	0.294
PLP1	-3.94925
KISS1	0.278333333333333
C14orf2	-0.845666666666667
TBC1D3P2	0.1995
COMMD6	0.6792
ANKRD7	-0.6005
PTCHD1	5.7535
NARS2	-0.56425
DOCK7	1.13825
FAM127B	0.349875
LOC390243	-0.1405
N6AMT2	1.3485
ZNF391	-0.1765
DNAJB14	-0.153166666666667
WRB	0.41275
BPI	2.87941666666667
TTC4	0.4135
FAM10A5	-0.14525
GOT1L1	-0.138714285714286
MAGED1	0.824375
RESP18	-0.09375
WFDC6	0.7655
MT2A	-1.3485
C11orf56	0.39575
KIAA1432	0.495
ROR1	1.147375
HSD17B14	0.578
ZFAND2B	0.15425
SAMD4B	0.8765
HEXA	-0.13775
HNRNPU	0.784954545454545
USP39	-0.147875
NRD1	0.48175
R3HDML	0.1745
FLT4	1.1455
OMG	0.0101666666666667
OR52N4	0.865
LOC399818	-0.556
ELA2	-2.62225
VENTXP1	-0.3175
RFC5	-0.4265
OR52L1	0.574
PAX5	-0.023
FBXO2	-1.00825
GMEB1	1.0145
AKT3	-1.9325
CRB1	-0.0433333333333333
CTTN	-0.4075
UTP15	-1.0845
HSBP1	0.8225
PHF11	-2.14825
NDEL1	-0.178833333333333
USP8	-0.80175
BAIAP2	0.7901875
SI	0.449166666666667
ARSJ	-1.56133333333333
BAAT	-2.69575
KCNS3	1.0195
LOC126147	-0.282333333333333
TMEM37	-1.5275
C1orf162	1.938
MBD1	0.0444
ITGAL	-1.64216666666667
WDR73	-0.118833333333333
GKN2	0.4275
ARFGAP1	-0.84275
SLC5A8	3.50916666666667
ZBTB40	-0.4379
CYP4B1	0.947833333333333
LYPLAL1	-0.7825
CHST3	0.824
MAP3K9	0.5785
BTAF1	-0.35
TFAP2E	-0.3025
RBM35B	0.1775
LOC441251	-0.2425
ANKRD25	-0.161444444444444
UQCRC2	-1.016
MAEA	-0.2835
HYAL1	-2.9356
RNPEPL1	-0.911666666666667
CPSF2	-1.362375
PSD3	0.9587
ABCA13	0.95375
AGR2	-4.71425
GBX1	-1.44
HDLBP	0.0425714285714286
ACY3	-0.3515
HECW1	-0.03825
ZNF519	-0.065
HOPX	1.981625
ZNF304	0.449125
OR12D3	-0.114
FKSG43	0.43725
METTL1	-0.114375
MFSD3	-0.0171
PSPH	-1.72725
CLCA3	-0.5725
DARS2	-0.704833333333334
CDC25A	-1.38783333333333
BAIAP2L1	0.6685
B3GNT5	3.985
USP29	-0.0235
ARHGEF10L	1.5039
ATOX1	-0.740125
ADAM30	0.5515
DNASE1	0.18175
STT3A	0.826166666666667
RAB6IP1	0.23625
PTN	-0.3614
C1orf106	1.64446153846154
HECA	3.00175
RNF122	0.74475
SLC22A18AS	-0.189833333333333
GNG8	0.121166666666667
ELP4	-0.6805
FAM65A	0.180833333333333
RPL10A	-0.581666666666667
IRS4	3.932
MACF1	1.8779
SEC24D	-2.907
LOC374395	-0.37775
TGFB2	-2.142375
MDFIC	-1.275125
CHRNE	0.643833333333333
PCMTD2	-0.875333333333333
ATP6V0D1	-0.785833333333333
MTA2	0.57
LZTR1	-0.434833333333333
RAP1A	-0.938666666666666
AXIN1	0.14275
POLR1C	-0.49525
TRIO	-1.33683333333333
PLXNA4A	-0.718666666666667
C5orf33	-0.772
DEPDC1B	-1.175125
ZNF473	0.66
MTM1	-0.4335
GPR107	0.109166666666667
CSNK1A1L	0.638833333333333
FLJ14154	0.5225
NLRC4	2.31925
ENPP4	2.90033333333333
PADI3	-0.082
RNF170	-1.088125
CG018	-3.3605
C16orf7	-0.0515
KCNE1	1.084
NRM	0.0283333333333333
SLC37A3	0.0047142857142857
TPD52L2	-0.940666666666667
UNC5B	0.36825
C12orf12	0.0272
SDHB	-1.8025
CLRN1	0.518
NUDT10	-2.52883333333333
UGT3A1	0.27075
FBXW8	0.098875
RHOF	-0.967125
PTPLAD1	-0.693
MYO3B	-1.46525
DERA	-0.5755
TPP2	0.319
C19orf53	0.542666666666667
GINS3	-0.05525
ST6GALNAC5	-1.094
CHSY1	0.208
MGC15705	0.2835
GPR83	0.413
EXT2	0.520375
DOLK	-0.76275
TUBAL3	3.145
ACVRL1	1.7297
ABL2	0.49925
C14orf156	-1.47
PTPRZ1	-1.94375
DIP2C	0.754375
LAMP1	2.8185
RXRA	-0.3497
MAP3K5	-0.6775
ALKBH1	-0.933333333333333
PDLIM7	-0.47725
ARL14	-2.5985
SNIP1	0.830833333333333
TIMP3	0.765083333333333
RGS3	-0.131
SPAG16	-0.2389
ABHD4	0.98975
ARHGEF12	0.644666666666667
GLUD2	-1.1095
RAC2	-2.9904
UAP1L1	-1.032
SLC18A3	-0.559
YOD1	0.40025
RALY	-0.19125
HMOX2	0.643625
DGKH	0.185
DBNDD2	0.327833333333333
YIPF4	-0.391
THAP10	0.10825
ZNF513	1.42375
HAGHL	-2.4205
ITGB4	2.32966666666667
CCDC141	-0.1505
YTHDF3	0.17475
C5orf28	-0.07225
RPL7L1	-0.588
TMEM30B	0.626
ANKRD35	4.9
DUOXA2	-0.144
TBC1D5	-0.822875
DFNB59	0.2655
HRH4	-0.096
MYO6	1.4233
DNAJA4	1.7815
RBM24	-1.74925
CEACAM20	-1.39
RBM23	-0.143071428571429
NGFB	0.1695
C1orf63	-1.6519
KRTAP7-1	-0.312
PERLD1	1.2755
NPB	0.432
C17orf59	-0.5643
HSPBAP1	0.86325
SLC15A4	0.099875
PRTFDC1	2.47225
OSMR	-2.11428571428571
CYSLTR2	-0.4075
C19orf25	0.6008
KIAA1797	-0.1705
NLRP6	-0.0235
FAM105B	-0.5413
SCRN2	-0.728333333333333
LRRC58	1.1457
RNF17	-0.336
NEIL3	-0.8715
FAM137A	-0.9885
SKP2	-2.047
PARVA	0.711166666666667
PKLR	-1.803
RNF34	0.5625
A3GALT2	-0.0595
C12orf50	0.417333333333333
SUNC1	-1.847
FAM102B	0.405666666666667
CCT2	-0.11575
LRRC37A2	0.1895
ARF4	0.2395
SIKE	0.5435
C8orf48	0.117333333333333
MBTPS1	0.299428571428571
GPSN2	0.7575
NCF2	4.64275
SLC12A6	-0.069
MRPL48	0.0855
HMGN3	-0.0821666666666667
LRRC62	-1.198
PAX9	-2.220375
FAM55A	1.3275
C20orf42	-3.81266666666667
SCML2	0.0108333333333333
BCL9	0.86075
FAM40A	-0.06875
C9orf41	-0.946
ZNF774	1.078
LETM1	-1.4665
PLXNB1	-0.0268333333333333
NIPSNAP1	-0.392625
USP10	-0.38925
F9	0.9545
LIPE	0.78025
CNGB3	-0.635
C12orf52	-0.27475
PI4K2A	0.16275
MED8	0.944125
STAT4	-0.2492
FGD4	1.471
RNF145	-0.408333333333333
WDR32	0.2495
CLDN2	0.299333333333333
TCEAL8	0.1445
ZMYND8	-0.0292
PDXK	-0.61484375
GATAD2A	-0.118
PTGES3	-0.1385
CCM2	-0.18475
TAP1	-0.903125
ZNF670	1.67375
ETS2	-1.143
C6orf166	-0.482166666666667
PRMT2	0.694214285714286
OR4B1	0.46
INTS8	0.4115
CCDC102A	1.48625
CCDC83	-2.50283333333333
ITGA1	-1.3706
EPHA5	-1.83844444444444
FAM24B	-0.742166666666667
TSGA10	0.72475
HAL	-2.78766666666667
MYOT	0.45225
SPACA3	0.21825
BCL2L2	-0.748666666666667
CUGBP2	-0.2175
CCNB3	0.8915
RNF113B	-0.47025
MERTK	0.0585
BAG1	-0.55725
VPS36	-1.1145
ORMDL3	1.0623
C1orf190	-0.9525
ZNF625	0.497
CORO2B	-2.4985
ALOX15	-0.4425
CST1	0.4725
NUPR1	1.40766666666667
CCL7	0.507
SMCR5	-2.2725
DSC2	4.267
RBMS2	0.35825
GRIK4	-0.1745
TRIM65	0.1429
TMPRSS6	-0.807142857142857
TP53INP2	0.453
GLB1L	1.14916666666667
LOC388284	-0.956166666666666
PUS1	-0.514071428571429
BCL9L	0.7555
OLFM1	-2.01783333333333
RET	-0.570625
MASTL	-0.885
ALX3	3.02525
IL1RL1	-0.182833333333333
ZNF765	-1.5329
C14orf138	-0.32625
SNX10	-0.632
TAC4	0.293
C1orf64	-3.464875
POGK	1.74725
MAPK9	-0.576
ZNF366	2.86
C8orf79	-0.1591
CLDN7	1.499
OR5AT1	0.6785
TRIM37	-0.70025
LRRC25	1.78125
GRHL2	3.7247
TEKT3	-0.17825
LASS5	-0.7025
ABCC4	-2.39833333333333
DLG3	1.58125
VGLL1	2.322375
ZFP36L2	0.368666666666667
MFRP	0.086
KIAA1799	1.68625
FLJ44379	0.2475
PCNX	-0.91775
ANXA9	-3.0105
CYP4V2	0.331
PIK3C2A	0.847
SRR	-1.202
NOL3	-0.79525
IFITM2	-1.2095
ARNTL2	-3.30225
ZNF595	-0.1915
NLRP13	0.0305
ASPH	-0.126125
CPA2	0.382
PVRIG	-2.48733333333333
LEPR	-0.831333333333333
C16orf42	-0.0751666666666667
SH3BGRL	0.92975
FAM77D	-0.620833333333333
FNDC7	0.1035
C9orf6	-1.01983333333333
NOTCH2NL	2.01816666666667
PGBD1	0.441333333333333
SYNGR2	0.482
PITPNA	-0.55375
PRPF4B	-0.0126
SLC43A3	-1.26414285714286
NRBP1	0.181
SLC25A22	-0.0325
ILK	-0.690875
SLC22A8	0.828333333333333
MRPS7	-0.0255
PITX2	-4.819
FABP3	-1.178125
OR1L1	-0.092
LOC728215	-0.27025
BLID	-1.933
KIAA1217	1.42576470588235
TFPT	-0.53225
AP4B1	-0.33525
VBP1	-1.2795
OR1K1	0.5445
MORC3	0.06225
BHMT2	-0.345333333333333
C3orf10	-0.026375
FZD7	2.73933333333333
WFDC10A	-0.3675
PMS2CL	-0.1675
CCDC32	-0.711333333333333
FA2H	1.2815
ALG13	-1.357
TTLL7	1.8476
SPOCK3	-0.33275
SLC13A2	1.398
AIM1	0.23975
GPRC6A	-0.6095
EGR2	2.22625
MED11	-0.88125
WWC1	1.5945
SH3GL3	-0.52925
RIF1	0.774928571428571
PRLH	0.225
VLDLR	1.4245
DBT	0.1585
C21orf63	-0.04
CGGBP1	0.16925
KRTAP12-2	-1.7415
TADA3L	-0.4305
ZBTB16	0.26375
PDGFB	0.112625
RFX1	0.457375
UQCRB	0.4505
LOC133874	0.3775
HPS3	-2.3055
LGALS3BP	-2.1847
DKFZP564O0823	1.77771428571429
MRFAP1L1	-0.827125
HOXA10	-1.85383333333333
NGB	0.083
KIF21A	0.840538461538462
IFLTD1	-0.277
LZTS1	0.60375
ARHGEF3	-0.098
RHBDL3	0.6285
CSNK1G2	0.771416666666667
ChGn	-1.2925
KIAA1244	1.942
GABRB2	0.186
MGC72080	1.106
CD27	1.52375
EGLN1	-0.9655
PEX13	0.64975
RWDD3	0.3065
RNF12	-0.382333333333333
GRIN2B	0.092
ADAMTS14	-0.55775
DYDC2	2.718
ATP6AP1	0.6154
NR1H2	-0.069
PDK2	1.19575
C3orf17	0.480333333333333
SLC38A2	-0.640285714285714
SLC25A29	-0.140833333333333
C15orf29	0.09075
ADAM9	-2.46825
TMUB2	0.363
GPR176	-0.50075
AGK	0.0275714285714286
MCCD1	0.3215
NDUFA4	0.47175
TMEM146	0.444
DUSP1	-0.136375
UNQ6975	0.495
EMX2OS	2.4525
INSM2	-0.02975
LUZP4	0.0255
SETD6	0.2185
P2RY2	0.6785
SLC45A2	-1.777
RABGAP1	0.223166666666667
UBXD5	0.235375
GPRC5A	-1.7716
PAK3	0.116
LOC63920	-0.6735
TGFBR1	-0.6565
KRTAP6-3	0.347
SFMBT2	0.23875
CDC42	-0.9030625
C11orf35	-0.054
TTLL2	0.4275
UACA	0.91825
CD97	-1.9705
SETD5	0.02075
NINJ2	-1.267
PTER	-0.297
POMGNT1	1.37325
KRTAP4-2	0.5635
ECGF1	0.530625
HRB	0.115909090909091
ATP1B2	0.3859
LOC400506	0.21175
COL4A3BP	-0.6035
C6orf97	-3.59075
GRHPR	-0.0845
TAS2R1	0.6475
SEMA7A	-1.556
EDF1	-0.5635
ODF2L	2.3065
PCID2	0.098
GTF2H4	-0.6145
ZCCHC3	-0.208
CGB2	0.277333333333333
NEUROD1	-0.272
C20orf75	-0.32
RP5-1054A22.3	3.96666666666667
IFNA5	0.2555
ZNF134	-2.23258333333333
MGC119295	-0.2045
ZSWIM6	-0.913875
SMEK1	-0.149
PCGF2	0.099
C1orf102	2.309
CYP2A13	1.993
KCNH6	-0.9824
MDM1	0.6598
ALDH7A1	0.355
C9orf75	-0.73325
VDAC3	-0.049375
OR51T1	0.158
EIF3F	-0.613416666666667
KCNJ10	-0.277
LENG8	0.71275
EDEM2	-0.0335
CCNJL	-0.663333333333333
DHX37	-0.475
CRYGN	0.0885
AATF	-0.336875
ZNF630	1.53875
E2F5	0.411
WFDC13	-0.7535
FTSJ3	0.199333333333333
C4orf33	0.06875
LHFPL4	-2.981
C19orf56	-0.00166666666666667
SMAD4	0.44725
AFM	-0.6324
G0S2	-3.20575
FCHSD2	0.1104
RRP1B	-0.2358
EEF1B2	-1.1455
STAT6	-0.019
ZNF195	0.39225
GNL1	-0.4265
ZNRF2	2.37616666666667
PER3	0.480875
ASB16	0.39525
C10orf10	0.542214285714286
ADCY8	-3.12283333333333
C9orf58	1.786
ARMC10	-0.391666666666667
PSG1	-1.4395
DHX34	0.33425
VARS2	-0.14125
NFIC	1.56775
ITPR2	0.33025
AGXT2	-0.0321666666666666
OR6K3	0.6185
H2AFZ	0.648833333333333
MLLT3	2.71875
COX4I2	1.96675
CCNT2	0.141875
PLK4	-0.459125
NUMBL	-0.288833333333333
MED16	0.72675
PLEKHQ1	0.025
GOSR1	1.14283333333333
BTG4	0.0815
RPL30	0.921916666666667
IGSF5	-0.204
IGFL2	-1.39483333333333
ELMOD2	0.243166666666667
SHC3	-2.16083333333333
HAVCR1	-0.542
DYNC2H1	-0.82275
RNF5	-0.0245
C2orf7	0.69825
NLF1	0.8335
KLHL25	1.56625
LRP10	0.0775
KRI1	0.1985
PUS7L	-0.383833333333333
MGMT	0.77125
HOXD1	-1.57
CSH1	0.3149
ATG16L2	-1.59375
FLJ44635	-1.2675
CHODL	2.5
EXOSC8	-1.80425
SLC28A1	0.581
MYO7B	-0.319666666666667
SEH1L	-0.3249
MTNR1A	0.402166666666667
TSPAN5	0.296
CDC45L	-1.00116666666667
AMIGO1	0.761
ATAD3A	-1.0085
OSGIN2	0.989
PDIK1L	0.5145
DARC	1.8195
PIPSL	0.659
SHMT1	-0.17875
CRISP3	0.304
POPDC2	1.97933333333333
ZRANB2	-0.0966666666666667
FBXL8	0.05025
TRIP13	-2.06990909090909
EIF5AL1	-1.549
POU5F1P3	-5.44716666666667
IL6	-2.85983333333333
CXorf38	-0.9285
IFNA16	0.0735
FBXL2	1.21016666666667
BRD1	1.14475
STATH	0.197
FBXO44	0.6365
MCCC2	-1.28325
CDC2	-0.1727
C5orf23	-2.98025
IVD	-2.99416666666667
C10orf122	-1.0335
MSL3L1	0.7666
MVP	-2.13225
EPOR	-1.2331
ZMYM1	0.575833333333333
BCL7C	1.47316666666667
PSTPIP2	0.5887
LYPD1	-3.147625
OR8G5	0.008
ZP3	-1.14416666666667
BCAS4	0.904333333333333
EDG6	0.51875
ISY1	0.19025
PRAMEF2	-0.77025
CUL1	0.28225
RNF213	-0.1549
CCRK	0.9895
DHX9	0.65375
C13orf29	-0.67
NCKAP1	0.0133333333333333
MRPL43	0.498071428571429
XPR1	0.2585
PKN2	1.3408
PODNL1	-0.439
ZNF333	0.726125
DALRD3	-1.756
OPN1SW	0.2785
BTBD6	0.263
C11orf82	-0.813
OR5P3	0.4725
DUSP11	-0.00899999999999998
L1CAM	-1.6005
NEK11	2.07766666666667
OR7E91P	2.5525
CNTN3	0.3685
CREB3L2	0.83925
ZBTB37	0.7805
KIAA1324L	0.08975
NDUFB10	0.216833333333333
NUDT2	-0.8855
GTPBP8	0.63325
CACNA1D	0.4895
PRKAA2	0.728166666666667
PRDM8	0.369
MGC16075	-1.41633333333333
KRT14	0.132214285714286
PP8961	0.991375
MRPL18	-0.827
ABCG2	-3.404
PACRG	2.00175
BBS2	0.27025
KREMEN2	-1.13
FBXO21	1.7075
HNRPUL1	1.12825
GRB10	-0.962
CLSTN1	1.179
LMAN2	0.2299
C17orf61	-0.5595
NIPSNAP3A	-0.71875
INSIG2	-1.38633333333333
PCDHB7	0.977833333333333
STXBP2	0.376375
CMAH	1.24833333333333
SEMA5B	-0.0245
ZNF155	0.0683333333333333
COQ6	-1.166
PRPF4	-0.56725
TSPAN15	-0.6568
VN1R5	0.74375
LATS2	0.31525
SELK	-0.0555
PGK2	0.05975
MS4A1	-1.623625
TYW3	-0.2585
KRTAP5-1	0.654
RCCD1	-0.932
BTN1A1	0.28675
DDX28	-0.54575
TMEM65	1.6515
LOC92345	0.48375
TTC31	-0.39725
WDR46	-1.101
CHP2	-1.63833333333333
LSP1	-0.029625
ZNF542	-1.117
EXOSC1	0.22975
ARHGAP18	-1.16733333333333
LRRTM4	-0.695
MAOB	-1.94808333333333
CACNB4	-1.5395
MGC33846	1.597875
RANBP3L	0.04175
ATP5L	-0.136125
ONECUT1	-2.8745
NUDT9	0.48575
TMEM149	-0.526
STX17	0.63375
IGSF10	-5.1405
TMPRSS9	2.1775
BMPR2	1.10233333333333
ALLC	-0.522
KLF7	0.181375
GCC1	0.6156
TIMM9	-1.32675
CDO1	-1.04433333333333
MGC10701	-0.864666666666667
IFI6	-0.287166666666667
FRMD8	0.82875
MGAT2	-0.78825
WBP5	0.406333333333333
CNIH2	1.7325
KIAA0907	-0.5534
KCNH8	-0.168
CTSG	-3.45825
GRIK1	-0.423666666666667
CUL5	0.364125
FRMD1	0.3635
OR9A4	0.738
SYT6	-2.093125
FOXD4L2	1.02875
ANAPC2	0.0746666666666667
OPN5	-0.2755
TAF13	0.17875
LYG2	-0.6515
GGNBP1	0.156
C11orf40	0.1435
OTX2	-1.1115
REG4	-0.0563333333333333
EIF5	-1.3085
PALB2	0.222
SEPSECS	-1.0055
RNASE3	-0.70375
TRIM49	-1.587
POLR2K	0.9125
GPR42	0.124
C8B	-3.27625
SASS6	0.15225
PREB	-0.390833333333333
OR3A3	0.286
TUBA8	1.3105
IGLV2-14	-3.18925
STIL	0.5945
ANKFN1	-1.555
NME7	-0.15675
HOXC12	4.88425
UBE2C	0.858375
FHOD1	-2.466625
CDK2AP1	3.11633333333333
OR6K2	0.04175
DHPS	-0.25375
RPL5	-0.854666666666667
TRGV5	0.9775
LOC541472	0.0388571428571429
HCCS	-0.5955
DENND1B	2.0635
LHX3	0.133
OR5D16	0.6315
CXorf57	-0.7465
IRF2BP1	1.643
NDST2	0.646166666666667
LCE3D	0.279
BOLL	0.113375
SYT3	-0.0545
PIH1D2	-0.19325
C20orf7	-0.0355
IL1R2	-0.573
SLAMF9	-0.4305
PPME1	0.588625
PIK3CA	0.763
TRAPPC1	-0.086
COLEC10	-0.90525
SLC9A6	-0.4145
PDDC1	0.03975
CCDC53	-0.539
GK3P	-1.37175
DAZL	-1.0355
BRI3	-0.344
SDK1	0.64025
CYP2C18	-0.0645
IFI44L	0.932625
RPL3L	0.384
FUT9	-1.66366666666667
KIFC2	0.497666666666667
PMP2	-0.6225
SLC4A9	-0.2985
PLAG1	-3.27933333333333
MYCBP2	-0.68
OR4E2	0.548
CCDC65	1.001
C16orf82	-0.052
ENTPD4	0.908625
BRP44L	-0.177
PMP22CD	0.061
TMCO4	0.860833333333333
KCNN1	-0.863333333333333
WDR35	0.108
CCDC80	0.193125
C3orf31	-1.59325
SLC7A9	-0.061
TMEM190	-2.01525
DBC1	0.563666666666667
FADS3	-1.252
PDZD8	0.4905
GRM5	0.22075
AZGP1	4.5747
PEX3	0.3375
MED1	0.484714285714286
ATG4C	-0.2765
HNRPH3	-0.533125
FAM109B	2.824
C4orf17	-0.1455
CA10	0.874
OPRD1	0.164
CCL16	-1.6185
SACM1L	-1.0935
CST6	4.72925
CD63	0.663375
LGI1	-1.91066666666667
ZNF784	0.70225
CRYBB1	-0.8445
CX3CL1	1.8715
TOP2A	0.00137500000000001
GYPB	-3.82066666666667
GADD45GIP1	-0.335
FEN1	-0.10775
IGF1R	-1.5013125
WDR72	-3.06616666666667
PURG	-1.26366666666667
DEFB126	0.10675
PKD1L1	0.2335
CAV1	-3.2013
GNPDA2	0.092
DGAT2	2.11075
NLGN1	-4.34375
STRBP	0.1055
HPRT1	-0.3885
FANCI	-0.01625
PSMA7	1.258625
DBF4B	-0.698
TTF1	-0.8525
RAD54L	0.2545
ELOF1	0.23875
PLAGL2	0.365125
ZNF256	-0.52975
HMGCL	-1.762
MSI2	-0.189166666666667
RPESP	-2.62733333333333
C11orf60	-1.91425
ABCD1	0.1005
ACAA1	-1.22
SPARCL1	4.23785714285714
